"BCDA.Open","BCDA.High","BCDA.Low","BCDA.Close","BCDA.Volume","BCDA.Adjusted","Date"
58.2000007629395,58.7999992370605,53.4000015258789,54.4500007629395,14993,54.4500007629395,2021-04-19
53.7000007629395,54.1500015258789,51.1500015258789,52.3499984741211,5720,52.3499984741211,2021-04-20
54.9000015258789,55.3499984741211,52.5,55.2000007629395,2913,55.2000007629395,2021-04-21
54.9000015258789,57.4500007629395,54,55.2000007629395,3907,55.2000007629395,2021-04-22
56.0999984741211,57.75,55.0499992370605,57,3593,57,2021-04-23
58.0499992370605,58.0499992370605,54.2999992370605,56.5499992370605,4187,56.5499992370605,2021-04-26
56.7000007629395,56.8499984741211,54.75,55.3499984741211,2007,55.3499984741211,2021-04-27
54.4500007629395,55.6500015258789,52.3499984741211,53.4000015258789,8393,53.4000015258789,2021-04-28
53.5499992370605,54.75,52.2000007629395,53.0999984741211,3253,53.0999984741211,2021-04-29
52.7999992370605,54,52.3499984741211,53.0999984741211,1820,53.0999984741211,2021-04-30
54.5999984741211,54.9000015258789,53.0999984741211,53.7000007629395,2933,53.7000007629395,2021-05-03
54.1500015258789,54.5999984741211,51.75,51.75,4347,51.75,2021-05-04
52.5,53.0999984741211,51.1500015258789,52.0499992370605,2493,52.0499992370605,2021-05-05
51.5999984741211,52.2000007629395,48.2999992370605,48.9000015258789,7487,48.9000015258789,2021-05-06
48.4500007629395,52.2000007629395,48.4500007629395,51.75,4380,51.75,2021-05-07
51.2999992370605,54.1500015258789,49.9500007629395,51.5999984741211,3713,51.5999984741211,2021-05-10
50.25,51.75,49.3499984741211,50.5499992370605,3200,50.5499992370605,2021-05-11
49.7999992370605,50.8499984741211,49.3499984741211,49.5,2580,49.5,2021-05-12
49.5,50.8499984741211,49.0499992370605,49.7999992370605,4467,49.7999992370605,2021-05-13
50.25,53.0999984741211,50.25,51.4500007629395,2980,51.4500007629395,2021-05-14
51.1500015258789,53.0999984741211,51,51.5999984741211,933,51.5999984741211,2021-05-17
51.5999984741211,58.9500007629395,51.5999984741211,55.3499984741211,6540,55.3499984741211,2021-05-18
51.9000015258789,57.75,51.9000015258789,55.7999992370605,3680,55.7999992370605,2021-05-19
56.25,60.1500015258789,56.25,58.0499992370605,5307,58.0499992370605,2021-05-20
59.25,59.25,56.4000015258789,57.1500015258789,2453,57.1500015258789,2021-05-21
57.75,59.0999984741211,57.1500015258789,58.3499984741211,2827,58.3499984741211,2021-05-24
58.3499984741211,58.7999992370605,56.5499992370605,57.2999992370605,4267,57.2999992370605,2021-05-25
57.5999984741211,64.1999969482422,57.5999984741211,64.0500030517578,10933,64.0500030517578,2021-05-26
64.8000030517578,64.8000030517578,60.75,61.2000007629395,2473,61.2000007629395,2021-05-27
61.6500015258789,63.75,60,61.3499984741211,1933,61.3499984741211,2021-05-28
61.3499984741211,62.8499984741211,61.2000007629395,62.4000015258789,3280,62.4000015258789,2021-06-01
63,64.9499969482422,62.7000007629395,64.5,3093,64.5,2021-06-02
64.1999969482422,64.9499969482422,62.25,64.9499969482422,3373,64.9499969482422,2021-06-03
64.9499969482422,72,61.9500007629395,67.9499969482422,17733,67.9499969482422,2021-06-04
68.4000015258789,69.75,67.9499969482422,69.5999984741211,5207,69.5999984741211,2021-06-07
69.75,70.0500030517578,67.5,69,2953,69,2021-06-08
69.75,70.5,65.0999984741211,65.25,3373,65.25,2021-06-09
68.5500030517578,68.5500030517578,64.1999969482422,66,2260,66,2021-06-10
66,67.5,64.8000030517578,64.8000030517578,2980,64.8000030517578,2021-06-11
65.5500030517578,70.1999969482422,64.9499969482422,67.0500030517578,6347,67.0500030517578,2021-06-14
68.25,68.25,65.25,66.4499969482422,2153,66.4499969482422,2021-06-15
66.1500015258789,75,65.8499984741211,74.8499984741211,19287,74.8499984741211,2021-06-16
75,75.1500015258789,69.4499969482422,72.5999984741211,11580,72.5999984741211,2021-06-17
72,75,71.5500030517578,73.5,10700,73.5,2021-06-18
75.75,76.5,70.0500030517578,72.9000015258789,18527,72.9000015258789,2021-06-21
73.5,74.6999969482422,69,72.9000015258789,11327,72.9000015258789,2021-06-22
73.0500030517578,75.75,64.8000030517578,69,27360,69,2021-06-23
69,69.1500015258789,64.8000030517578,67.3499984741211,7627,67.3499984741211,2021-06-24
66,68.25,65.6999969482422,68.25,5887,68.25,2021-06-25
67.3499984741211,68.0999984741211,62.7000007629395,63,5687,63,2021-06-28
63.2999992370605,63.4500007629395,61.2000007629395,61.6500015258789,4400,61.6500015258789,2021-06-29
61.0499992370605,63.4500007629395,57.5999984741211,59.5499992370605,7733,59.5499992370605,2021-06-30
59.25,60.75,58.3499984741211,58.6500015258789,1407,58.6500015258789,2021-07-01
58.9500007629395,60.5999984741211,55.7999992370605,57.9000015258789,4593,57.9000015258789,2021-07-02
57,58.0499992370605,55.5,55.9500007629395,3753,55.9500007629395,2021-07-06
55.6500015258789,55.7999992370605,51.75,52.7999992370605,9147,52.7999992370605,2021-07-07
51.75,57.4500007629395,51.75,53.5499992370605,3093,53.5499992370605,2021-07-08
53.5499992370605,56.0999984741211,53.5499992370605,55.6500015258789,1200,55.6500015258789,2021-07-09
56.5499992370605,58.0499992370605,54,54.4500007629395,2107,54.4500007629395,2021-07-12
54.9000015258789,54.9000015258789,52.5,52.9500007629395,2220,52.9500007629395,2021-07-13
53.0999984741211,54.4500007629395,49.5,50.25,4040,50.25,2021-07-14
51,52.9500007629395,49.3499984741211,50.4000015258789,3020,50.4000015258789,2021-07-15
50.4000015258789,52.0499992370605,48.75,50.5499992370605,3367,50.5499992370605,2021-07-16
50.0999984741211,52.6500015258789,49.5,52.5,1933,52.5,2021-07-19
53.25,55.5,51,54.4500007629395,5493,54.4500007629395,2021-07-20
55.6500015258789,56.25,54.2999992370605,55.3499984741211,2627,55.3499984741211,2021-07-21
55.6500015258789,56.25,53.7000007629395,54.75,2073,54.75,2021-07-22
54.9000015258789,55.7999992370605,52.6500015258789,55.6500015258789,1820,55.6500015258789,2021-07-23
53.5499992370605,56.4000015258789,50.25,50.4000015258789,4613,50.4000015258789,2021-07-26
50.4000015258789,52.3499984741211,48.2999992370605,48.9000015258789,8320,48.9000015258789,2021-07-27
49.5,52.0499992370605,49.5,51.75,1980,51.75,2021-07-28
52.5,53.25,49.7999992370605,50.8499984741211,1707,50.8499984741211,2021-07-29
50.8499984741211,51.1500015258789,49.0499992370605,49.7999992370605,1400,49.7999992370605,2021-07-30
51.5999984741211,51.5999984741211,49.7999992370605,51.1500015258789,1313,51.1500015258789,2021-08-02
51,52.3499984741211,49.6500015258789,52.3499984741211,1040,52.3499984741211,2021-08-03
51.2999992370605,53.7000007629395,50.5499992370605,52.0499992370605,2087,52.0499992370605,2021-08-04
52.6500015258789,53.4000015258789,51.2999992370605,52.3499984741211,2040,52.3499984741211,2021-08-05
52.3499984741211,52.9500007629395,51.75,52.2000007629395,1107,52.2000007629395,2021-08-06
51.75,52.5,51.5999984741211,51.75,1633,51.75,2021-08-09
51.5999984741211,52.0499992370605,49.6500015258789,49.9500007629395,2140,49.9500007629395,2021-08-10
49.9500007629395,50.8499984741211,47.5499992370605,47.8499984741211,3667,47.8499984741211,2021-08-11
48.9000015258789,49.5,47.7000007629395,48.5999984741211,2087,48.5999984741211,2021-08-12
49.5,49.5,44.4000015258789,46.5,6093,46.5,2021-08-13
46.6500015258789,46.6500015258789,44.7000007629395,45.9000015258789,1360,45.9000015258789,2021-08-16
45.4500007629395,46.0499992370605,43.7999992370605,43.7999992370605,2693,43.7999992370605,2021-08-17
44.4000015258789,44.8499984741211,42.2999992370605,43.5,3140,43.5,2021-08-18
41.5499992370605,44.8499984741211,41.5499992370605,42.75,3340,42.75,2021-08-19
43.5,46.2000007629395,43.5,43.5,7987,43.5,2021-08-20
43.3499984741211,46.0499992370605,43.3499984741211,44.0999984741211,5280,44.0999984741211,2021-08-23
44.8499984741211,46.2000007629395,43.5,44.25,2427,44.25,2021-08-24
44.4000015258789,45.9000015258789,43.5,44.25,2560,44.25,2021-08-25
44.0999984741211,45.9000015258789,43.7999992370605,44.25,1893,44.25,2021-08-26
44.25,45.2999992370605,43.7999992370605,43.7999992370605,5260,43.7999992370605,2021-08-27
44.25,44.8499984741211,43.5,44.25,2727,44.25,2021-08-30
43.9500007629395,44.8499984741211,43.5,44.25,2807,44.25,2021-08-31
44.25,45.75,42.75,44.25,11520,44.25,2021-09-01
44.7000007629395,50.0999984741211,44.25,49.9500007629395,5053,49.9500007629395,2021-09-02
49.7999992370605,49.9500007629395,48.2999992370605,48.9000015258789,2127,48.9000015258789,2021-09-03
49.3499984741211,49.3499984741211,43.7999992370605,45,6867,45,2021-09-07
45,47.5499992370605,44.4000015258789,46.0499992370605,2400,46.0499992370605,2021-09-08
46.0499992370605,46.9500007629395,45.1500015258789,45.75,1207,45.75,2021-09-09
45.75,46.3499984741211,44.7000007629395,45.1500015258789,1987,45.1500015258789,2021-09-10
44.8499984741211,49.5,41.5499992370605,44.7000007629395,4453,44.7000007629395,2021-09-13
43.7999992370605,45.2999992370605,42,42.5999984741211,3400,42.5999984741211,2021-09-14
42.75,43.2000007629395,41.5499992370605,42.5999984741211,1573,42.5999984741211,2021-09-15
42.75,43.5,42.1500015258789,43.2000007629395,1880,43.2000007629395,2021-09-16
42.75,48,42.1500015258789,46.6500015258789,4080,46.6500015258789,2021-09-17
46.5,47.5499992370605,43.5,45,2427,45,2021-09-20
44.5499992370605,45.75,43.5,45.75,973,45.75,2021-09-21
46.6500015258789,59.4000015258789,43.6500015258789,52.6500015258789,360193,52.6500015258789,2021-09-22
51.5999984741211,55.0499992370605,48.5999984741211,53.7000007629395,42747,53.7000007629395,2021-09-23
52.5,52.5,48.75,50.25,12180,50.25,2021-09-24
49.3499984741211,51.75,48,50.0999984741211,4980,50.0999984741211,2021-09-27
50.0999984741211,52.3499984741211,48.5999984741211,50.4000015258789,4367,50.4000015258789,2021-09-28
51.1500015258789,51.1500015258789,46.5,47.25,6433,47.25,2021-09-29
47.5499992370605,47.8499984741211,46.7999992370605,47.0999984741211,2060,47.0999984741211,2021-09-30
47.4000015258789,47.4000015258789,43.9500007629395,44.8499984741211,7020,44.8499984741211,2021-10-01
45,45,42.75,42.9000015258789,6167,42.9000015258789,2021-10-04
43.6500015258789,44.0999984741211,41.5499992370605,42.2999992370605,3613,42.2999992370605,2021-10-05
41.8499984741211,42.5999984741211,41.8499984741211,41.8499984741211,1053,41.8499984741211,2021-10-06
42.75,46.2000007629395,42.1500015258789,44.5499992370605,4560,44.5499992370605,2021-10-07
45.1500015258789,45.9000015258789,43.5,44.7000007629395,620,44.7000007629395,2021-10-08
44.0999984741211,45,42.9000015258789,43.9500007629395,1107,43.9500007629395,2021-10-11
44.4000015258789,46.3499984741211,44.4000015258789,46.0499992370605,2947,46.0499992370605,2021-10-12
46.0499992370605,46.0499992370605,45.1500015258789,45.1500015258789,1520,45.1500015258789,2021-10-13
45.1500015258789,45.5999984741211,44.4000015258789,45.2999992370605,767,45.2999992370605,2021-10-14
45.9000015258789,45.9000015258789,43.9500007629395,43.9500007629395,1773,43.9500007629395,2021-10-15
44.4000015258789,44.5499992370605,43.5,44.0999984741211,380,44.0999984741211,2021-10-18
43.6500015258789,44.7000007629395,43.5,44.4000015258789,1727,44.4000015258789,2021-10-19
43.6500015258789,44.8499984741211,43.6500015258789,43.9500007629395,1507,43.9500007629395,2021-10-20
43.5,45.4500007629395,42.9000015258789,44.0999984741211,3433,44.0999984741211,2021-10-21
43.6500015258789,44.0999984741211,42.1500015258789,42.2999992370605,2687,42.2999992370605,2021-10-22
42,42.75,40.7999992370605,41.7000007629395,7100,41.7000007629395,2021-10-25
41.25,41.25,39.9000015258789,40.6500015258789,7327,40.6500015258789,2021-10-26
40.5,41.8499984741211,39.75,40.9500007629395,2880,40.9500007629395,2021-10-27
42.2999992370605,43.9500007629395,41.25,42.5999984741211,2893,42.5999984741211,2021-10-28
42.1500015258789,44.25,41.5499992370605,42,687,42,2021-10-29
42,43.5,41.8499984741211,42.4500007629395,2653,42.4500007629395,2021-11-01
42.75,43.2000007629395,42.1500015258789,42.9000015258789,920,42.9000015258789,2021-11-02
43.3499984741211,43.5,41.8499984741211,42.1500015258789,1953,42.1500015258789,2021-11-03
42,42.75,42,42.4500007629395,740,42.4500007629395,2021-11-04
42.75,42.75,41.5499992370605,41.5499992370605,747,41.5499992370605,2021-11-05
41.5499992370605,42,40.9500007629395,41.5499992370605,2213,41.5499992370605,2021-11-08
42.5999984741211,42.5999984741211,40.3499984741211,41.0999984741211,3407,41.0999984741211,2021-11-09
40.5,40.7999992370605,39.1500015258789,39.1500015258789,3620,39.1500015258789,2021-11-10
39.75,39.75,38.0999984741211,38.25,2273,38.25,2021-11-11
38.5499992370605,38.5499992370605,36,36.5999984741211,7160,36.5999984741211,2021-11-12
37.2000007629395,37.3499984741211,36.2999992370605,36.75,3607,36.75,2021-11-15
36.75,36.75,35.0999984741211,35.5499992370605,2793,35.5499992370605,2021-11-16
35.25,37.3499984741211,34.5,34.7999992370605,1773,34.7999992370605,2021-11-17
34.6500015258789,36.4500007629395,32.25,32.7000007629395,5467,32.7000007629395,2021-11-18
32.25,33.75,32.25,33.2999992370605,3707,33.2999992370605,2021-11-19
35.0999984741211,35.0999984741211,31.7999992370605,32.0999984741211,4353,32.0999984741211,2021-11-22
31.7999992370605,32.4000015258789,30.75,30.75,4020,30.75,2021-11-23
31.0499992370605,33.5999984741211,30.75,33.4500007629395,2453,33.4500007629395,2021-11-24
33.4500007629395,35.5499992370605,31.9500007629395,33,1020,33,2021-11-26
34.9500007629395,34.9500007629395,31.9500007629395,32.0999984741211,2247,32.0999984741211,2021-11-29
32.25,34.3499984741211,29.3999996185303,30.75,5460,30.75,2021-11-30
30,32.0999984741211,30,30.75,6713,30.75,2021-12-01
29.3999996185303,30.75,29.3999996185303,30.1499996185303,4153,30.1499996185303,2021-12-02
30.4500007629395,31.2000007629395,28.0499992370605,28.2000007629395,3733,28.2000007629395,2021-12-03
28.5,29.8500003814697,27.6000003814697,28.5,3713,28.5,2021-12-06
29.5499992370605,32.25,27,29.7000007629395,5293,29.7000007629395,2021-12-07
31.7999992370605,31.7999992370605,29.25,30,3780,30,2021-12-08
29.25,30.75,29.25,29.25,2120,29.25,2021-12-09
29.7000007629395,30,28.2000007629395,28.9500007629395,3013,28.9500007629395,2021-12-10
28.5,29.5499992370605,24.75,26.3999996185303,6327,26.3999996185303,2021-12-13
26.25,28.0499992370605,25.5,26.3999996185303,3593,26.3999996185303,2021-12-14
26.3999996185303,27.1499996185303,25.5,25.7999992370605,5853,25.7999992370605,2021-12-15
25.2000007629395,27.2999992370605,25.0499992370605,25.6499996185303,3373,25.6499996185303,2021-12-16
25.6499996185303,27,25.2000007629395,26.25,3160,26.25,2021-12-17
30,32.7000007629395,29.7000007629395,30.1499996185303,104387,30.1499996185303,2021-12-20
30.2999992370605,31.6499996185303,28.9500007629395,31.6499996185303,12847,31.6499996185303,2021-12-21
31.9500007629395,35.7000007629395,31.3500003814697,33.5999984741211,144353,33.5999984741211,2021-12-22
34.6500015258789,37.5,30.75,37.3499984741211,91487,37.3499984741211,2021-12-23
36.5999984741211,38.8499984741211,34.3499984741211,37.9500007629395,19487,37.9500007629395,2021-12-27
37.3499984741211,37.3499984741211,33.2999992370605,33.9000015258789,10193,33.9000015258789,2021-12-28
33.1500015258789,33.1500015258789,30.8999996185303,31.2000007629395,10527,31.2000007629395,2021-12-29
31.6499996185303,32.4000015258789,30.4500007629395,31.0499992370605,11860,31.0499992370605,2021-12-30
30.6000003814697,31.2000007629395,27.4500007629395,29.1000003814697,9827,29.1000003814697,2021-12-31
28.7999992370605,30.2999992370605,28.7999992370605,29.8500003814697,8567,29.8500003814697,2022-01-03
29.1000003814697,30,27.1499996185303,27.8999996185303,8460,27.8999996185303,2022-01-04
28.2000007629395,28.5,26.3999996185303,26.5499992370605,3173,26.5499992370605,2022-01-05
26.7000007629395,27,24.75,26.8500003814697,9660,26.8500003814697,2022-01-06
26.3999996185303,27.2999992370605,25.0499992370605,25.3500003814697,3947,25.3500003814697,2022-01-07
26.1000003814697,26.8500003814697,25.5,26.25,5427,26.25,2022-01-10
27,28.5,26.3999996185303,28.0499992370605,2227,28.0499992370605,2022-01-11
28.2000007629395,28.5,27.4500007629395,28.0499992370605,1233,28.0499992370605,2022-01-12
28.3500003814697,28.3500003814697,25.7999992370605,25.7999992370605,5313,25.7999992370605,2022-01-13
26.7000007629395,27.8999996185303,24.75,26.3999996185303,8507,26.3999996185303,2022-01-14
26.1000003814697,27.2999992370605,25.5,25.7999992370605,1540,25.7999992370605,2022-01-18
25.9500007629395,27,24.8999996185303,26.1000003814697,5007,26.1000003814697,2022-01-19
25.3500003814697,26.5499992370605,25.3500003814697,25.3500003814697,2253,25.3500003814697,2022-01-20
24.75,25.2000007629395,23.5499992370605,24,3400,24,2022-01-21
24,24,18.75,21.2999992370605,17487,21.2999992370605,2022-01-24
20.5499992370605,24.1499996185303,20.3999996185303,23.8500003814697,2420,23.8500003814697,2022-01-25
23.25,25.3500003814697,23.25,23.5499992370605,2400,23.5499992370605,2022-01-26
22.9500007629395,24,22.3500003814697,22.6499996185303,1193,22.6499996185303,2022-01-27
21.2999992370605,22.6499996185303,21.2999992370605,21.6000003814697,1093,21.6000003814697,2022-01-28
22.3500003814697,31.5,22.3500003814697,27.75,30000,27.75,2022-01-31
27.6000003814697,28.3500003814697,25.0499992370605,25.2000007629395,13487,25.2000007629395,2022-02-01
25.5,25.5,22.6499996185303,23.5499992370605,6553,23.5499992370605,2022-02-02
29.3999996185303,34.6500015258789,28.9500007629395,30,4294493,30,2022-02-03
28.7999992370605,31.5,27.8999996185303,29.5499992370605,195193,29.5499992370605,2022-02-04
29.8500003814697,31.9500007629395,28.2000007629395,31.5,101400,31.5,2022-02-07
31.6499996185303,40.5,30.1499996185303,39,414233,39,2022-02-08
36,38.25,33.1500015258789,34.9500007629395,88513,34.9500007629395,2022-02-09
33,42.75,32.5499992370605,36.4500007629395,90087,36.4500007629395,2022-02-10
36.5999984741211,38.25,33.1500015258789,36.5999984741211,40820,36.5999984741211,2022-02-11
37.3499984741211,37.3499984741211,31.5,32.0999984741211,35560,32.0999984741211,2022-02-14
32.4000015258789,33.5999984741211,31.0499992370605,33.1500015258789,40227,33.1500015258789,2022-02-15
32.5499992370605,34.0499992370605,31.5,32.8499984741211,17833,32.8499984741211,2022-02-16
31.7999992370605,33,31.2000007629395,32.25,11080,32.25,2022-02-17
31.7999992370605,32.8499984741211,30,31.3500003814697,24007,31.3500003814697,2022-02-18
29.8500003814697,33.75,29.7000007629395,33,13127,33,2022-02-22
33.4500007629395,34.3499984741211,30.6000003814697,31.3500003814697,13973,31.3500003814697,2022-02-23
28.2000007629395,31.0499992370605,28.0499992370605,30.75,15247,30.75,2022-02-24
32.7000007629395,33.5999984741211,30.4500007629395,32.0999984741211,10633,32.0999984741211,2022-02-25
31.0499992370605,32.7000007629395,30.8999996185303,31.0499992370605,7493,31.0499992370605,2022-02-28
31.5,33,30.75,32.8499984741211,19607,32.8499984741211,2022-03-01
32.25,32.8499984741211,31.2000007629395,31.6499996185303,4173,31.6499996185303,2022-03-02
31.9500007629395,33.75,29.25,33.1500015258789,27620,33.1500015258789,2022-03-03
32.8499984741211,33.5999984741211,31.2000007629395,32.7000007629395,10893,32.7000007629395,2022-03-04
32.5499992370605,32.5499992370605,30,30.1499996185303,8033,30.1499996185303,2022-03-07
31.2000007629395,31.2000007629395,28.6499996185303,29.5499992370605,8987,29.5499992370605,2022-03-08
29.7000007629395,32.5499992370605,29.7000007629395,32.4000015258789,8440,32.4000015258789,2022-03-09
31.9500007629395,33.5999984741211,30.8999996185303,31.6499996185303,11873,31.6499996185303,2022-03-10
31.6499996185303,33,30.75,31.3500003814697,4507,31.3500003814697,2022-03-11
30.8999996185303,32.5499992370605,28.2000007629395,28.3500003814697,9867,28.3500003814697,2022-03-14
28.9500007629395,30.2999992370605,28.6499996185303,29.25,5487,29.25,2022-03-15
30.1499996185303,31.2000007629395,29.3999996185303,30,5560,30,2022-03-16
29.7000007629395,31.7999992370605,29.7000007629395,31.6499996185303,3527,31.6499996185303,2022-03-17
31.2000007629395,33.75,31.2000007629395,32.8499984741211,7047,32.8499984741211,2022-03-18
32.0999984741211,33.1500015258789,30.4500007629395,31.3500003814697,6527,31.3500003814697,2022-03-21
31.6499996185303,33,30.4500007629395,31.7999992370605,7827,31.7999992370605,2022-03-22
31.6499996185303,33.1500015258789,30.8999996185303,31.7999992370605,5760,31.7999992370605,2022-03-23
31.3500003814697,32.5499992370605,31.3500003814697,32.25,2547,32.25,2022-03-24
31.5,32.25,31.5,32.0999984741211,2660,32.0999984741211,2022-03-25
31.2000007629395,32.0999984741211,30.1499996185303,30.75,5560,30.75,2022-03-28
31.3500003814697,32.4000015258789,30.8999996185303,31.7999992370605,3913,31.7999992370605,2022-03-29
31.0499992370605,33,30.2999992370605,31.0499992370605,5927,31.0499992370605,2022-03-30
30.2999992370605,31.5,30.2999992370605,31.0499992370605,2707,31.0499992370605,2022-03-31
30.2999992370605,32.4000015258789,30.1499996185303,31.3500003814697,1840,31.3500003814697,2022-04-01
30.8999996185303,32.8499984741211,30.8999996185303,32.5499992370605,6940,32.5499992370605,2022-04-04
32.25,32.25,31.0499992370605,31.5,2787,31.5,2022-04-05
31.9500007629395,31.9500007629395,30.75,31.2000007629395,1947,31.2000007629395,2022-04-06
31.0499992370605,31.5,30.75,31.0499992370605,1800,31.0499992370605,2022-04-07
31.3500003814697,31.5,30.8999996185303,31.0499992370605,427,31.0499992370605,2022-04-08
30.75,32.7000007629395,29.25,32.25,4440,32.25,2022-04-11
39,42.75,28.6499996185303,29.8500003814697,2367540,29.8500003814697,2022-04-12
26.25,27.2999992370605,24.75,25.9500007629395,101967,25.9500007629395,2022-04-13
25.9500007629395,25.9500007629395,22.0499992370605,22.3500003814697,49907,22.3500003814697,2022-04-14
20.7000007629395,22.0499992370605,19.2000007629395,21.6000003814697,41673,21.6000003814697,2022-04-18
22.2000007629395,23.8500003814697,21,22.7999992370605,30560,22.7999992370605,2022-04-19
22.5,24,21,23.7000007629395,12847,23.7000007629395,2022-04-20
23.3999996185303,24.1499996185303,22.6499996185303,23.25,14680,23.25,2022-04-21
23.5499992370605,24.1499996185303,22.6499996185303,23.8500003814697,9547,23.8500003814697,2022-04-22
22.5,26.1000003814697,22.5,25.9500007629395,15647,25.9500007629395,2022-04-25
25.3500003814697,25.7999992370605,23.5499992370605,24.1499996185303,11327,24.1499996185303,2022-04-26
24.2999992370605,26.25,24,24.8999996185303,6340,24.8999996185303,2022-04-27
24.1499996185303,25.0499992370605,22.7999992370605,24.2999992370605,12840,24.2999992370605,2022-04-28
23.7000007629395,24.6000003814697,22.9500007629395,23.1000003814697,4680,23.1000003814697,2022-04-29
24.4500007629395,24.4500007629395,22.7999992370605,23.5499992370605,4813,23.5499992370605,2022-05-02
23.8500003814697,24.4500007629395,23.25,24,5893,24,2022-05-03
24,24.6000003814697,23.25,24.1499996185303,3560,24.1499996185303,2022-05-04
24.1499996185303,24.2999992370605,22.5,22.9500007629395,4720,22.9500007629395,2022-05-05
22.9500007629395,22.9500007629395,22.0499992370605,22.5,4647,22.5,2022-05-06
22.0499992370605,22.3500003814697,18.75,19.5,14247,19.5,2022-05-09
19.0499992370605,20.5499992370605,18.75,20.1000003814697,4340,20.1000003814697,2022-05-10
19.6499996185303,20.25,17.5499992370605,17.7000007629395,10640,17.7000007629395,2022-05-11
17.25,20.25,16.5,19.7999992370605,10367,19.7999992370605,2022-05-12
20.25,21.75,19.7999992370605,21,4280,21,2022-05-13
21.1499996185303,21.4500007629395,20.7000007629395,20.7000007629395,1633,20.7000007629395,2022-05-16
21.2999992370605,22.6499996185303,20.3999996185303,22.6499996185303,3727,22.6499996185303,2022-05-17
22.2000007629395,22.6499996185303,21.8999996185303,21.8999996185303,3020,21.8999996185303,2022-05-18
21.2999992370605,23.7000007629395,21.1499996185303,23.7000007629395,2653,23.7000007629395,2022-05-19
24.2999992370605,25.2000007629395,23.25,24.4500007629395,4573,24.4500007629395,2022-05-20
25.0499992370605,25.7999992370605,23.8500003814697,25.3500003814697,3313,25.3500003814697,2022-05-23
24.6000003814697,25.0499992370605,23.25,23.25,1320,23.25,2022-05-24
22.7999992370605,24.1499996185303,22.6499996185303,23.25,1420,23.25,2022-05-25
24.8999996185303,24.8999996185303,23.3999996185303,24,873,24,2022-05-26
24,25.5,24,24.8999996185303,3480,24.8999996185303,2022-05-27
24.4500007629395,25.5,24.4500007629395,25.2000007629395,1180,25.2000007629395,2022-05-31
25.5,25.5,23.3999996185303,25.0499992370605,2440,25.0499992370605,2022-06-01
24.4500007629395,25.3500003814697,24.4500007629395,24.6000003814697,2473,24.6000003814697,2022-06-02
24.6000003814697,25.2000007629395,24,24.4500007629395,1387,24.4500007629395,2022-06-03
25.0499992370605,25.0499992370605,23.5499992370605,23.7000007629395,3440,23.7000007629395,2022-06-06
23.1000003814697,24.8999996185303,23.1000003814697,24.2999992370605,1187,24.2999992370605,2022-06-07
24.6000003814697,25.2000007629395,24,24.6000003814697,1700,24.6000003814697,2022-06-08
24,24.6000003814697,22.7999992370605,23.3999996185303,1633,23.3999996185303,2022-06-09
22.7999992370605,23.25,20.7000007629395,21.6000003814697,4920,21.6000003814697,2022-06-10
21.4500007629395,22.0499992370605,19.7999992370605,22.0499992370605,2640,22.0499992370605,2022-06-13
22.3500003814697,22.5,21.4500007629395,21.75,847,21.75,2022-06-14
21.75,22.7999992370605,20.5499992370605,21.1499996185303,34100,21.1499996185303,2022-06-15
21.1499996185303,21.75,18.4500007629395,21.4500007629395,3160,21.4500007629395,2022-06-16
20.3999996185303,21.75,19.2000007629395,21.2999992370605,2387,21.2999992370605,2022-06-17
20.7000007629395,21.75,19.9500007629395,21.2999992370605,2713,21.2999992370605,2022-06-21
21.2999992370605,22.5,19.7999992370605,22.5,4913,22.5,2022-06-22
23.25,23.25,21.8999996185303,22.0499992370605,1587,22.0499992370605,2022-06-23
22.5,23.1000003814697,20.1000003814697,21.2999992370605,3460,21.2999992370605,2022-06-24
21,22.5,20.5499992370605,21.75,1147,21.75,2022-06-27
21.75,22.9500007629395,21,21.4500007629395,5200,21.4500007629395,2022-06-28
19.7999992370605,22.2000007629395,19.6499996185303,21.6000003814697,3500,21.6000003814697,2022-06-29
20.8500003814697,22.7999992370605,20.8500003814697,21.75,1180,21.75,2022-06-30
21.2999992370605,22.5,21.2999992370605,21.8999996185303,2513,21.8999996185303,2022-07-01
23.25,23.25,21.75,22.3500003814697,1907,22.3500003814697,2022-07-05
23.1000003814697,23.1000003814697,21.75,22.3500003814697,3140,22.3500003814697,2022-07-06
22.2000007629395,22.9500007629395,21.8999996185303,22.5,2627,22.5,2022-07-07
24.2999992370605,24.2999992370605,22.2000007629395,22.9500007629395,1420,22.9500007629395,2022-07-08
24.6000003814697,24.6000003814697,22.3500003814697,22.5,1880,22.5,2022-07-11
21.8999996185303,23.3999996185303,21.8999996185303,22.7999992370605,1133,22.7999992370605,2022-07-12
22.5,23.7000007629395,22.5,23.25,1073,23.25,2022-07-13
23.1000003814697,24,22.9500007629395,24,2367,24,2022-07-14
23.8500003814697,23.8500003814697,22.9500007629395,22.9500007629395,1233,22.9500007629395,2022-07-15
22.7999992370605,23.7000007629395,22.5,22.7999992370605,1100,22.7999992370605,2022-07-18
24.1499996185303,24.1499996185303,22.6499996185303,22.7999992370605,873,22.7999992370605,2022-07-19
22.5,23.25,22.5,22.7999992370605,313,22.7999992370605,2022-07-20
22.6499996185303,23.1000003814697,22.6499996185303,22.9500007629395,960,22.9500007629395,2022-07-21
