"BFG.MI.Open","BFG.MI.High","BFG.MI.Low","BFG.MI.Close","BFG.MI.Volume","BFG.MI.Adjusted","Date"
3.98000001907349,3.99000000953674,3.96000003814697,3.99000000953674,23690,3.78460335731506,2021-02-10
4,4.05999994277954,3.85999989509583,4,71784,3.79408884048462,2021-02-11
4,4,3.94000005722046,3.95000004768372,24326,3.74666285514832,2021-02-12
3.97000002861023,3.98000001907349,3.91000008583069,3.9300000667572,32331,3.72769212722778,2021-02-15
3.95000004768372,4,3.94000005722046,3.95000004768372,13442,3.74666285514832,2021-02-16
3.9300000667572,3.97000002861023,3.9300000667572,3.95000004768372,3909,3.74666285514832,2021-02-17
3.96000003814697,3.97000002861023,3.89000010490417,3.9300000667572,63486,3.72769212722778,2021-02-18
3.91000008583069,3.98000001907349,3.88000011444092,3.98000001907349,25749,3.77511835098267,2021-02-19
4,4,3.80999994277954,3.85999989509583,48674,3.66129565238953,2021-02-22
3.86999988555908,3.9300000667572,3.86999988555908,3.91000008583069,21941,3.70872211456299,2021-02-23
3.90000009536743,3.96000003814697,3.90000009536743,3.96000003814697,4653,3.75614786148071,2021-02-24
3.95000004768372,3.96000003814697,3.92000007629395,3.96000003814697,12975,3.75614786148071,2021-02-25
3.95000004768372,3.96000003814697,3.9300000667572,3.96000003814697,11433,3.75614786148071,2021-02-26
3.94000005722046,3.98000001907349,3.94000005722046,3.98000001907349,5098,3.77511835098267,2021-03-01
3.98000001907349,3.98000001907349,3.94000005722046,3.98000001907349,9543,3.77511835098267,2021-03-02
3.98000001907349,4,3.94000005722046,3.95000004768372,13934,3.74666285514832,2021-03-03
3.94000005722046,3.98000001907349,3.92000007629395,3.97000002861023,9115,3.76563310623169,2021-03-04
3.98000001907349,3.98000001907349,3.91000008583069,3.95000004768372,13337,3.74666285514832,2021-03-05
3.98000001907349,3.98000001907349,3.95000004768372,3.97000002861023,10204,3.76563310623169,2021-03-08
3.9300000667572,3.98000001907349,3.9300000667572,3.97000002861023,17345,3.76563310623169,2021-03-09
3.97000002861023,3.99000000953674,3.94000005722046,3.98000001907349,5349,3.77511835098267,2021-03-10
3.98000001907349,3.98000001907349,3.96000003814697,3.98000001907349,16909,3.77511835098267,2021-03-11
3.95000004768372,3.99000000953674,3.95000004768372,3.98000001907349,19442,3.77511835098267,2021-03-12
3.98000001907349,3.98000001907349,3.70000004768372,3.95000004768372,102888,3.74666285514832,2021-03-15
3.95000004768372,3.98000001907349,3.95000004768372,3.98000001907349,8425,3.77511835098267,2021-03-16
3.96000003814697,3.96000003814697,3.95000004768372,3.96000003814697,7500,3.75614786148071,2021-03-17
3.92000007629395,3.96000003814697,3.91000008583069,3.92000007629395,15866,3.71820712089539,2021-03-18
3.90000009536743,3.95000004768372,3.90000009536743,3.92000007629395,33467,3.71820712089539,2021-03-19
3.94000005722046,3.95000004768372,3.92000007629395,3.95000004768372,6442,3.74666285514832,2021-03-22
3.92000007629395,3.95000004768372,3.92000007629395,3.92000007629395,4671,3.71820712089539,2021-03-23
3.9300000667572,3.94000005722046,3.9300000667572,3.9300000667572,5045,3.72769212722778,2021-03-24
3.95000004768372,3.98000001907349,3.9300000667572,3.98000001907349,16470,3.77511835098267,2021-03-25
3.95000004768372,3.96000003814697,3.91000008583069,3.95000004768372,7756,3.74666285514832,2021-03-26
3.96000003814697,3.97000002861023,3.91000008583069,3.94000005722046,1036,3.73717761039734,2021-03-29
3.9300000667572,3.95000004768372,3.91000008583069,3.91000008583069,15979,3.70872211456299,2021-03-30
3.94000005722046,3.98000001907349,3.91000008583069,3.98000001907349,38206,3.77511835098267,2021-03-31
3.94000005722046,3.97000002861023,3.94000005722046,3.96000003814697,7713,3.75614786148071,2021-04-01
3.96000003814697,3.99000000953674,3.9300000667572,3.9300000667572,20933,3.72769212722778,2021-04-06
3.95000004768372,3.96000003814697,3.9300000667572,3.9300000667572,1586,3.72769212722778,2021-04-07
3.95000004768372,3.96000003814697,3.91000008583069,3.91000008583069,8568,3.70872211456299,2021-04-08
3.91000008583069,3.95000004768372,3.90000009536743,3.9300000667572,5481,3.72769212722778,2021-04-09
3.94000005722046,3.95000004768372,3.91000008583069,3.95000004768372,7593,3.74666285514832,2021-04-12
3.91000008583069,3.94000005722046,3.86999988555908,3.86999988555908,26258,3.6707808971405,2021-04-13
3.89000010490417,3.95000004768372,3.85999989509583,3.94000005722046,16172,3.73717761039734,2021-04-14
3.94000005722046,3.94000005722046,3.84999990463257,3.84999990463257,21416,3.65181064605713,2021-04-15
3.86999988555908,3.91000008583069,3.86999988555908,3.91000008583069,18984,3.70872211456299,2021-04-16
3.90000009536743,3.90000009536743,3.85999989509583,3.85999989509583,3704,3.66129565238953,2021-04-19
3.84999990463257,3.88000011444092,3.8199999332428,3.8199999332428,24002,3.6233549118042,2021-04-20
3.84999990463257,3.86999988555908,3.82999992370605,3.82999992370605,4549,3.63284015655518,2021-04-21
3.82999992370605,3.84999990463257,3.73000001907349,3.84999990463257,22410,3.65181064605713,2021-04-22
3.79999995231628,3.82999992370605,3.75999999046326,3.75999999046326,9272,3.56644368171692,2021-04-23
3.78999996185303,3.78999996185303,3.72000002861023,3.72000002861023,10522,3.52850270271301,2021-04-26
3.72000002861023,3.76999998092651,3.70000004768372,3.70000004768372,32650,3.50953245162964,2021-04-27
3.70000004768372,3.75999999046326,3.70000004768372,3.72000002861023,26777,3.52850270271301,2021-04-28
3.76999998092651,3.76999998092651,3.73000001907349,3.75999999046326,4585,3.56644368171692,2021-04-29
3.77999997138977,3.77999997138977,3.74000000953674,3.74000000953674,1509,3.54747295379639,2021-04-30
3.75999999046326,3.79999995231628,3.75,3.75,78475,3.55695843696594,2021-05-03
3.78999996185303,3.78999996185303,3.71000003814697,3.71000003814697,4902,3.51901721954346,2021-05-04
3.75,3.75,3.70000004768372,3.70000004768372,16767,3.50953245162964,2021-05-05
3.71000003814697,3.74000000953674,3.70000004768372,3.74000000953674,16816,3.54747295379639,2021-05-06
3.71000003814697,3.76999998092651,3.71000003814697,3.73000001907349,13349,3.53798794746399,2021-05-07
3.75,3.77999997138977,3.75,3.77999997138977,10462,3.58541393280029,2021-05-10
3.74000000953674,3.76999998092651,3.70000004768372,3.76999998092651,44151,3.57592844963074,2021-05-11
3.72000002861023,3.75,3.72000002861023,3.75,11111,3.55695843696594,2021-05-12
3.74000000953674,3.75,3.72000002861023,3.75,3660,3.55695843696594,2021-05-13
3.72000002861023,3.75,3.71000003814697,3.72000002861023,23604,3.52850270271301,2021-05-14
3.72000002861023,3.79999995231628,3.72000002861023,3.79999995231628,16909,3.60438442230225,2021-05-17
3.78999996185303,3.79999995231628,3.72000002861023,3.72000002861023,13661,3.52850270271301,2021-05-18
3.75,3.75,3.71000003814697,3.71000003814697,9434,3.51901721954346,2021-05-19
3.74000000953674,3.74000000953674,3.72000002861023,3.73000001907349,6914,3.53798794746399,2021-05-20
3.75999999046326,3.75999999046326,3.65000009536743,3.75999999046326,44997,3.56644368171692,2021-05-21
3.79999995231628,3.79999995231628,3.67000007629395,3.71000003814697,16149,3.53311228752136,2021-05-24
3.72000002861023,3.72000002861023,3.6800000667572,3.70000004768372,9898,3.52358889579773,2021-05-25
3.73000001907349,3.74000000953674,3.69000005722046,3.74000000953674,6640,3.5616819858551,2021-05-26
3.70000004768372,3.72000002861023,3.66000008583069,3.71000003814697,33876,3.53311228752136,2021-05-27
3.73000001907349,3.73000001907349,3.67000007629395,3.72000002861023,15835,3.542635679245,2021-05-28
3.70000004768372,3.72000002861023,3.54999995231628,3.65000009536743,36717,3.47597289085388,2021-05-31
3.65000009536743,3.72000002861023,3.65000009536743,3.70000004768372,7960,3.52358889579773,2021-06-01
3.74000000953674,3.74000000953674,3.69000005722046,3.69000005722046,9783,3.51406598091125,2021-06-02
3.70000004768372,3.74000000953674,3.69000005722046,3.74000000953674,10388,3.5616819858551,2021-06-03
3.71000003814697,3.72000002861023,3.69000005722046,3.70000004768372,6601,3.52358889579773,2021-06-04
3.69000005722046,3.72000002861023,3.67000007629395,3.70000004768372,22295,3.52358889579773,2021-06-07
3.73000001907349,3.76999998092651,3.70000004768372,3.76999998092651,19657,3.59025120735168,2021-06-08
3.77999997138977,3.77999997138977,3.52999997138977,3.65000009536743,83077,3.47597289085388,2021-06-09
3.67000007629395,3.6800000667572,3.63000011444092,3.6800000667572,9986,3.50454235076904,2021-06-10
3.69000005722046,3.69000005722046,3.61999988555908,3.61999988555908,14536,3.44740319252014,2021-06-11
3.65000009536743,3.71000003814697,3.63000011444092,3.64000010490417,80061,3.46644973754883,2021-06-14
3.63000011444092,3.69000005722046,3.63000011444092,3.63000011444092,15852,3.45692658424377,2021-06-15
3.6800000667572,3.6800000667572,3.64000010490417,3.6800000667572,6216,3.50454235076904,2021-06-16
3.6800000667572,3.6800000667572,3.67000007629395,3.6800000667572,7483,3.50454235076904,2021-06-17
3.64000010490417,3.6800000667572,3.57999992370605,3.57999992370605,28318,3.40931057929993,2021-06-18
3.61999988555908,3.63000011444092,3.61999988555908,3.63000011444092,1955,3.45692658424377,2021-06-21
3.64000010490417,3.6800000667572,3.63000011444092,3.64000010490417,6934,3.46644973754883,2021-06-22
3.6800000667572,3.6800000667572,3.63000011444092,3.63000011444092,7052,3.45692658424377,2021-06-23
3.64000010490417,3.70000004768372,3.60999989509583,3.63000011444092,10374,3.45692658424377,2021-06-24
3.67000007629395,3.6800000667572,3.63000011444092,3.65000009536743,4480,3.47597289085388,2021-06-25
3.6800000667572,3.70000004768372,3.64000010490417,3.70000004768372,2355,3.52358889579773,2021-06-28
3.70000004768372,3.70000004768372,3.65000009536743,3.65000009536743,291,3.47597289085388,2021-06-29
3.69000005722046,3.70000004768372,3.65000009536743,3.70000004768372,875969,3.52358889579773,2021-06-30
3.69000005722046,3.72000002861023,3.67000007629395,3.72000002861023,8957,3.542635679245,2021-07-01
3.6800000667572,3.72000002861023,3.61999988555908,3.61999988555908,27471,3.44740319252014,2021-07-02
3.65000009536743,3.66000008583069,3.61999988555908,3.66000008583069,2001,3.48549604415894,2021-07-05
3.67000007629395,3.6800000667572,3.64000010490417,3.67000007629395,6134,3.49501943588257,2021-07-06
3.64000010490417,3.67000007629395,3.63000011444092,3.67000007629395,8375,3.49501943588257,2021-07-07
3.61999988555908,3.66000008583069,3.51999998092651,3.66000008583069,19297,3.48549604415894,2021-07-08
3.60999989509583,3.65000009536743,3.5699999332428,3.5699999332428,7025,3.39978694915771,2021-07-09
3.60999989509583,3.60999989509583,3.5,3.5699999332428,33582,3.39978694915771,2021-07-12
3.53999996185303,3.59999990463257,3.52999997138977,3.52999997138977,16634,3.3616943359375,2021-07-13
3.52999997138977,3.52999997138977,3.45000004768372,3.49000000953674,25665,3.32360172271729,2021-07-14
3.46000003814697,3.48000001907349,3.44000005722046,3.48000001907349,4720,3.31407833099365,2021-07-15
3.48000001907349,3.53999996185303,3.40000009536743,3.53999996185303,15585,3.37121748924255,2021-07-16
3.53999996185303,3.55999994277954,3.45000004768372,3.5,15262,3.33312463760376,2021-07-19
3.5,3.57999992370605,3.4300000667572,3.54999995231628,17255,3.38074064254761,2021-07-20
3.58999991416931,3.58999991416931,3.50999999046326,3.50999999046326,5729,3.34264802932739,2021-07-21
3.51999998092651,3.55999994277954,3.47000002861023,3.54999995231628,11237,3.38074064254761,2021-07-22
3.55999994277954,3.63000011444092,3.51999998092651,3.63000011444092,17975,3.45692658424377,2021-07-23
3.66000008583069,3.75999999046326,3.61999988555908,3.65000009536743,23673,3.47597289085388,2021-07-26
3.61999988555908,3.67000007629395,3.59999990463257,3.67000007629395,13756,3.49501943588257,2021-07-27
3.64000010490417,3.6800000667572,3.58999991416931,3.58999991416931,19809,3.4188334941864,2021-07-28
3.57999992370605,3.72000002861023,3.57999992370605,3.72000002861023,10969,3.542635679245,2021-07-29
3.72000002861023,3.72000002861023,3.66000008583069,3.72000002861023,24716,3.542635679245,2021-07-30
3.72000002861023,3.72000002861023,3.69000005722046,3.71000003814697,7580,3.53311228752136,2021-08-02
3.70000004768372,3.70000004768372,3.61999988555908,3.61999988555908,24970,3.44740319252014,2021-08-03
3.64000010490417,3.65000009536743,3.5699999332428,3.65000009536743,14225,3.47597289085388,2021-08-04
3.59999990463257,3.61999988555908,3.55999994277954,3.57999992370605,13743,3.40931057929993,2021-08-05
3.57999992370605,3.65000009536743,3.55999994277954,3.65000009536743,23097,3.47597289085388,2021-08-06
3.63000011444092,3.67000007629395,3.58999991416931,3.58999991416931,24939,3.4188334941864,2021-08-09
3.57999992370605,3.66000008583069,3.57999992370605,3.66000008583069,15939,3.48549604415894,2021-08-10
3.66000008583069,3.70000004768372,3.66000008583069,3.70000004768372,8363,3.52358889579773,2021-08-11
3.70000004768372,3.71000003814697,3.63000011444092,3.63000011444092,22863,3.45692658424377,2021-08-12
3.63000011444092,3.6800000667572,3.55999994277954,3.55999994277954,28103,3.39026403427124,2021-08-13
3.58999991416931,3.64000010490417,3.54999995231628,3.59999990463257,12327,3.42835664749146,2021-08-16
3.59999990463257,3.65000009536743,3.58999991416931,3.64000010490417,8209,3.46644973754883,2021-08-17
3.65000009536743,3.69000005722046,3.57999992370605,3.63000011444092,19917,3.45692658424377,2021-08-18
3.58999991416931,3.63000011444092,3.55999994277954,3.55999994277954,15052,3.39026403427124,2021-08-19
3.57999992370605,3.57999992370605,3.51999998092651,3.5699999332428,14413,3.39978694915771,2021-08-20
3.5699999332428,3.67000007629395,3.51999998092651,3.5699999332428,25232,3.39978694915771,2021-08-23
3.55999994277954,3.58999991416931,3.51999998092651,3.53999996185303,18180,3.37121748924255,2021-08-24
3.5699999332428,3.5699999332428,3.50999999046326,3.52999997138977,17274,3.3616943359375,2021-08-25
3.50999999046326,3.52999997138977,3.46000003814697,3.52999997138977,31009,3.3616943359375,2021-08-26
3.49000000953674,3.52999997138977,3.46000003814697,3.52999997138977,21367,3.3616943359375,2021-08-27
3.48000001907349,3.51999998092651,3.47000002861023,3.50999999046326,6494,3.34264802932739,2021-08-30
3.47000002861023,3.50999999046326,3.46000003814697,3.48000001907349,11369,3.31407833099365,2021-08-31
3.5,3.5,3.45000004768372,3.46000003814697,22089,3.29503178596497,2021-09-01
3.45000004768372,3.46000003814697,3.41000008583069,3.41000008583069,21166,3.2474160194397,2021-09-02
3.41000008583069,3.47000002861023,3.39000010490417,3.46000003814697,6804,3.29503178596497,2021-09-03
3.49000000953674,3.57999992370605,3.46000003814697,3.57999992370605,20799,3.40931057929993,2021-09-06
3.61999988555908,3.66000008583069,3.55999994277954,3.65000009536743,19436,3.47597289085388,2021-09-07
3.65000009536743,3.65000009536743,3.58999991416931,3.64000010490417,7964,3.46644973754883,2021-09-08
3.63000011444092,3.69000005722046,3.59999990463257,3.69000005722046,11337,3.51406598091125,2021-09-09
3.65000009536743,3.69000005722046,3.59999990463257,3.69000005722046,16516,3.51406598091125,2021-09-10
3.71000003814697,3.71000003814697,3.63000011444092,3.70000004768372,13498,3.52358889579773,2021-09-13
3.69000005722046,3.76999998092651,3.66000008583069,3.76999998092651,12652,3.59025120735168,2021-09-14
3.75,3.75,3.69000005722046,3.70000004768372,17049,3.52358889579773,2021-09-15
3.6800000667572,3.72000002861023,3.67000007629395,3.72000002861023,16451,3.542635679245,2021-09-16
3.73000001907349,3.73000001907349,3.61999988555908,3.61999988555908,14872,3.44740319252014,2021-09-17
3.64000010490417,3.65000009536743,3.64000010490417,3.65000009536743,8021,3.47597289085388,2021-09-20
3.65000009536743,3.67000007629395,3.60999989509583,3.67000007629395,10197,3.49501943588257,2021-09-21
3.67000007629395,3.67000007629395,3.61999988555908,3.67000007629395,9481,3.49501943588257,2021-09-22
3.63000011444092,3.67000007629395,3.61999988555908,3.67000007629395,8564,3.49501943588257,2021-09-23
3.67000007629395,3.70000004768372,3.65000009536743,3.70000004768372,7642,3.52358889579773,2021-09-24
3.70000004768372,3.70000004768372,3.59999990463257,3.59999990463257,13704,3.42835664749146,2021-09-27
3.63000011444092,3.63000011444092,3.55999994277954,3.55999994277954,6370,3.39026403427124,2021-09-28
3.59999990463257,3.66000008583069,3.55999994277954,3.65000009536743,4136,3.47597289085388,2021-09-29
3.60999989509583,3.70000004768372,3.60999989509583,3.70000004768372,9206,3.52358889579773,2021-09-30
3.66000008583069,3.73000001907349,3.65000009536743,3.73000001907349,7176,3.55215859413147,2021-10-01
3.73000001907349,3.73000001907349,3.64000010490417,3.65000009536743,14048,3.47597289085388,2021-10-04
3.6800000667572,3.6800000667572,3.63000011444092,3.65000009536743,9253,3.47597289085388,2021-10-05
3.64000010490417,3.65000009536743,3.60999989509583,3.60999989509583,7488,3.43788027763367,2021-10-06
3.57999992370605,3.57999992370605,3.51999998092651,3.52999997138977,28501,3.3616943359375,2021-10-07
3.50999999046326,3.57999992370605,3.50999999046326,3.57999992370605,3095,3.40931057929993,2021-10-08
3.57999992370605,3.59999990463257,3.50999999046326,3.50999999046326,6837,3.34264802932739,2021-10-11
3.53999996185303,3.54999995231628,3.5,3.51999998092651,2753,3.35217118263245,2021-10-12
3.53999996185303,3.65000009536743,3.47000002861023,3.57999992370605,50625,3.40931057929993,2021-10-13
3.5699999332428,3.58999991416931,3.52999997138977,3.58999991416931,3526,3.4188334941864,2021-10-14
3.57999992370605,3.57999992370605,3.51999998092651,3.51999998092651,9192,3.35217118263245,2021-10-15
3.52999997138977,3.54999995231628,3.49000000953674,3.51999998092651,9622,3.35217118263245,2021-10-18
3.50999999046326,3.54999995231628,3.49000000953674,3.54999995231628,12115,3.38074064254761,2021-10-19
3.54999995231628,3.59999990463257,3.53999996185303,3.59999990463257,12337,3.42835664749146,2021-10-20
3.59999990463257,3.59999990463257,3.55999994277954,3.59999990463257,3523,3.42835664749146,2021-10-21
3.59999990463257,3.59999990463257,3.55999994277954,3.59999990463257,6685,3.42835664749146,2021-10-22
3.59999990463257,3.66000008583069,3.59999990463257,3.60999989509583,17685,3.43788027763367,2021-10-25
3.58999991416931,3.58999991416931,3.5699999332428,3.57999992370605,1040,3.40931057929993,2021-10-26
3.58999991416931,3.60999989509583,3.57999992370605,3.59999990463257,5923,3.42835664749146,2021-10-27
3.57999992370605,3.59999990463257,3.57999992370605,3.59999990463257,4441,3.42835664749146,2021-10-28
3.57999992370605,3.60999989509583,3.57999992370605,3.60999989509583,14861,3.43788027763367,2021-10-29
3.5699999332428,3.58999991416931,3.52999997138977,3.52999997138977,6163,3.3616943359375,2021-11-01
3.52999997138977,3.5699999332428,3.51999998092651,3.52999997138977,5109,3.3616943359375,2021-11-02
3.55999994277954,3.55999994277954,3.52999997138977,3.55999994277954,9447,3.39026403427124,2021-11-03
3.55999994277954,3.58999991416931,3.51999998092651,3.58999991416931,17821,3.4188334941864,2021-11-04
3.54999995231628,3.55999994277954,3.51999998092651,3.53999996185303,21648,3.37121748924255,2021-11-05
3.53999996185303,3.55999994277954,3.50999999046326,3.52999997138977,8548,3.3616943359375,2021-11-08
3.53999996185303,3.55999994277954,3.51999998092651,3.51999998092651,8700,3.35217118263245,2021-11-09
3.52999997138977,3.54999995231628,3.51999998092651,3.53999996185303,11184,3.37121748924255,2021-11-10
3.53999996185303,3.53999996185303,3.48000001907349,3.51999998092651,11679,3.35217118263245,2021-11-11
3.48000001907349,3.51999998092651,3.48000001907349,3.50999999046326,9850,3.34264802932739,2021-11-12
3.50999999046326,3.54999995231628,3.49000000953674,3.54999995231628,10350,3.38074064254761,2021-11-15
3.50999999046326,3.57999992370605,3.50999999046326,3.57999992370605,9204,3.40931057929993,2021-11-16
3.52999997138977,3.52999997138977,3.5,3.51999998092651,8834,3.35217118263245,2021-11-17
3.51999998092651,3.52999997138977,3.49000000953674,3.49000000953674,13572,3.32360172271729,2021-11-18
3.69000005722046,3.69000005722046,3.49000000953674,3.61999988555908,122293,3.44740319252014,2021-11-19
3.61999988555908,3.61999988555908,3.52999997138977,3.52999997138977,114960,3.3616943359375,2021-11-22
3.57999992370605,3.57999992370605,3.5,3.53999996185303,59729,3.37121748924255,2021-11-23
3.52999997138977,3.53999996185303,3.52999997138977,3.53999996185303,1086,3.37121748924255,2021-11-24
3.53999996185303,3.5699999332428,3.48000001907349,3.49000000953674,39684,3.32360172271729,2021-11-25
3.49000000953674,3.53999996185303,3.42000007629395,3.53999996185303,26980,3.37121748924255,2021-11-26
3.50999999046326,3.54999995231628,3.5,3.50999999046326,31241,3.34264802932739,2021-11-29
3.49000000953674,3.64000010490417,3.49000000953674,3.64000010490417,203058,3.46644973754883,2021-11-30
3.61999988555908,3.65000009536743,3.53999996185303,3.53999996185303,47073,3.37121748924255,2021-12-01
3.50999999046326,3.53999996185303,3.5,3.50999999046326,37589,3.34264802932739,2021-12-02
3.53999996185303,3.53999996185303,3.49000000953674,3.49000000953674,40835,3.32360172271729,2021-12-03
3.49000000953674,3.52999997138977,3.49000000953674,3.5,6814,3.33312463760376,2021-12-06
3.51999998092651,3.53999996185303,3.5,3.53999996185303,8777,3.37121748924255,2021-12-07
3.50999999046326,3.53999996185303,3.5,3.53999996185303,20599,3.37121748924255,2021-12-08
3.51999998092651,3.51999998092651,3.49000000953674,3.49000000953674,11230,3.32360172271729,2021-12-09
3.50999999046326,3.50999999046326,3.5,3.5,42910,3.33312463760376,2021-12-10
3.50999999046326,3.52999997138977,3.49000000953674,3.49000000953674,46387,3.32360172271729,2021-12-13
3.5,3.51999998092651,3.49000000953674,3.51999998092651,6031,3.35217118263245,2021-12-14
3.50999999046326,3.50999999046326,3.47000002861023,3.48000001907349,36379,3.31407833099365,2021-12-15
3.51999998092651,3.51999998092651,3.48000001907349,3.49000000953674,31606,3.32360172271729,2021-12-16
3.5,3.5,3.47000002861023,3.47000002861023,10085,3.3045551776886,2021-12-17
3.49000000953674,3.5,3.47000002861023,3.47000002861023,21707,3.3045551776886,2021-12-20
3.47000002861023,3.49000000953674,3.47000002861023,3.47000002861023,4249,3.3045551776886,2021-12-21
3.5,3.5,3.45000004768372,3.46000003814697,70766,3.29503178596497,2021-12-22
3.45000004768372,3.5,3.4300000667572,3.49000000953674,27333,3.32360172271729,2021-12-23
3.5,3.5699999332428,3.46000003814697,3.5699999332428,134663,3.39978694915771,2021-12-27
3.52999997138977,3.61999988555908,3.5,3.61999988555908,248108,3.44740319252014,2021-12-28
3.63000011444092,3.64000010490417,3.5699999332428,3.57999992370605,31138,3.40931057929993,2021-12-29
3.57999992370605,3.6800000667572,3.51999998092651,3.6800000667572,101164,3.50454235076904,2021-12-30
3.71000003814697,3.73000001907349,3.61999988555908,3.61999988555908,56458,3.44740319252014,2022-01-03
3.63000011444092,3.65000009536743,3.61999988555908,3.64000010490417,25419,3.46644973754883,2022-01-04
3.64000010490417,3.66000008583069,3.60999989509583,3.66000008583069,18068,3.48549604415894,2022-01-05
3.63000011444092,3.67000007629395,3.60999989509583,3.60999989509583,8178,3.43788027763367,2022-01-06
3.60999989509583,3.61999988555908,3.5699999332428,3.58999991416931,15319,3.4188334941864,2022-01-07
3.58999991416931,3.58999991416931,3.52999997138977,3.52999997138977,69565,3.3616943359375,2022-01-10
3.54999995231628,3.55999994277954,3.50999999046326,3.53999996185303,19055,3.37121748924255,2022-01-11
3.51999998092651,3.58999991416931,3.51999998092651,3.5699999332428,5899,3.39978694915771,2022-01-12
3.55999994277954,3.58999991416931,3.55999994277954,3.58999991416931,808,3.4188334941864,2022-01-13
3.58999991416931,3.60999989509583,3.55999994277954,3.60999989509583,9977,3.43788027763367,2022-01-14
3.55999994277954,3.60999989509583,3.55999994277954,3.60999989509583,5011,3.43788027763367,2022-01-17
3.60999989509583,3.60999989509583,3.59999990463257,3.59999990463257,6265,3.42835664749146,2022-01-18
3.5699999332428,3.63000011444092,3.5699999332428,3.57999992370605,10067,3.40931057929993,2022-01-19
3.5699999332428,3.60999989509583,3.54999995231628,3.58999991416931,5895,3.4188334941864,2022-01-20
3.54999995231628,3.54999995231628,3.50999999046326,3.50999999046326,9350,3.34264802932739,2022-01-21
3.50999999046326,3.53999996185303,3.49000000953674,3.49000000953674,21895,3.32360172271729,2022-01-24
3.49000000953674,3.55999994277954,3.48000001907349,3.55999994277954,8305,3.39026403427124,2022-01-25
3.57999992370605,3.57999992370605,3.55999994277954,3.55999994277954,594,3.39026403427124,2022-01-26
3.57999992370605,3.66000008583069,3.57999992370605,3.59999990463257,479318,3.42835664749146,2022-01-27
3.55999994277954,3.59999990463257,3.51999998092651,3.51999998092651,6326,3.35217118263245,2022-01-28
3.53999996185303,3.59999990463257,3.53999996185303,3.59999990463257,20813,3.42835664749146,2022-01-31
3.55999994277954,3.63000011444092,3.54999995231628,3.5699999332428,7133,3.39978694915771,2022-02-01
3.58999991416931,3.61999988555908,3.54999995231628,3.54999995231628,4340,3.38074064254761,2022-02-02
3.58999991416931,3.59999990463257,3.53999996185303,3.53999996185303,5003,3.37121748924255,2022-02-03
3.53999996185303,3.57999992370605,3.52999997138977,3.52999997138977,3010,3.3616943359375,2022-02-04
3.53999996185303,3.55999994277954,3.51999998092651,3.51999998092651,2552,3.35217118263245,2022-02-07
3.51999998092651,3.53999996185303,3.5,3.5,13100,3.33312463760376,2022-02-08
3.5,3.51999998092651,3.5,3.5,10219,3.33312463760376,2022-02-09
3.5,3.51999998092651,3.47000002861023,3.49000000953674,25851,3.32360172271729,2022-02-10
3.49000000953674,3.52999997138977,3.4300000667572,3.48000001907349,34900,3.31407833099365,2022-02-11
3.5,3.5,3.47000002861023,3.5,12331,3.33312463760376,2022-02-14
3.50999999046326,3.52999997138977,3.47000002861023,3.47000002861023,28037,3.3045551776886,2022-02-15
3.49000000953674,3.5,3.47000002861023,3.49000000953674,17496,3.32360172271729,2022-02-16
3.49000000953674,3.49000000953674,3.46000003814697,3.49000000953674,13001,3.32360172271729,2022-02-17
3.49000000953674,3.5,3.46000003814697,3.5,16864,3.33312463760376,2022-02-18
3.48000001907349,3.49000000953674,3.45000004768372,3.45000004768372,10849,3.28550863265991,2022-02-21
3.45000004768372,3.46000003814697,3.40000009536743,3.41000008583069,11163,3.2474160194397,2022-02-22
3.40000009536743,3.44000005722046,3.29999995231628,3.29999995231628,7369,3.14266061782837,2022-02-23
3.25,3.29999995231628,3.20000004768372,3.20000004768372,26640,3.04742836952209,2022-02-24
3.24000000953674,3.28999996185303,3.20000004768372,3.27999997138977,19787,3.1236138343811,2022-02-25
3.29999995231628,3.38000011444092,3.27999997138977,3.36999988555908,14261,3.20932269096375,2022-02-28
3.33999991416931,3.38000011444092,3.29999995231628,3.38000011444092,21258,3.21884655952454,2022-03-01
3.36999988555908,3.67000007629395,3.35999989509583,3.67000007629395,23233,3.49501943588257,2022-03-02
3.61999988555908,3.61999988555908,3.49000000953674,3.51999998092651,45850,3.35217118263245,2022-03-03
3.5,3.51999998092651,3.35999989509583,3.49000000953674,33153,3.32360172271729,2022-03-04
3.44000005722046,3.47000002861023,3.33999991416931,3.45000004768372,57910,3.28550863265991,2022-03-07
3.45000004768372,3.49000000953674,3.45000004768372,3.46000003814697,8355,3.29503178596497,2022-03-08
3.50999999046326,3.6800000667572,3.5,3.60999989509583,17565,3.43788027763367,2022-03-09
3.5699999332428,3.5699999332428,3.47000002861023,3.5,27404,3.33312463760376,2022-03-10
3.50999999046326,3.52999997138977,3.49000000953674,3.52999997138977,14999,3.3616943359375,2022-03-11
3.55999994277954,3.64000010490417,3.5,3.5,28053,3.33312463760376,2022-03-14
3.52999997138977,3.52999997138977,3.49000000953674,3.51999998092651,11615,3.35217118263245,2022-03-15
3.53999996185303,3.57999992370605,3.5,3.50999999046326,22763,3.34264802932739,2022-03-16
3.50999999046326,3.53999996185303,3.50999999046326,3.52999997138977,6945,3.3616943359375,2022-03-17
3.54999995231628,3.58999991416931,3.51999998092651,3.58999991416931,12453,3.4188334941864,2022-03-18
