"UBM.MI.Open","UBM.MI.High","UBM.MI.Low","UBM.MI.Close","UBM.MI.Volume","UBM.MI.Adjusted","Date"
1.39999997615814,1.41799998283386,1.36600005626678,1.37000000476837,10000,1.37000000476837,2022-09-14
1.37000000476837,1.37000000476837,1.33399999141693,1.33399999141693,10000,1.33399999141693,2022-09-15
1.27199995517731,1.317999958992,1.27199995517731,1.317999958992,5000,1.317999958992,2022-09-16
1.32000005245209,1.35000002384186,1.32000005245209,1.35000002384186,5000,1.35000002384186,2022-09-19
1.37000000476837,1.37000000476837,1.37000000476837,1.37000000476837,2000,1.37000000476837,2022-09-20
1.37000000476837,1.37000000476837,1.37000000476837,1.37000000476837,0,1.37000000476837,2022-09-21
1.37000000476837,1.37000000476837,1.37000000476837,1.37000000476837,0,1.37000000476837,2022-09-22
1.32000005245209,1.32000005245209,1.32000005245209,1.32000005245209,1000,1.32000005245209,2022-09-23
1.37000000476837,1.37000000476837,1.29999995231628,1.29999995231628,5000,1.29999995231628,2022-09-26
1.25999999046326,1.25999999046326,1.25,1.25,5000,1.25,2022-09-27
1.25,1.25,1.25,1.25,4000,1.25,2022-09-28
1.25,1.25,1.25,1.25,0,1.25,2022-09-29
1.25,1.25,1.25,1.25,0,1.25,2022-09-30
1.13999998569489,1.13999998569489,1.13199996948242,1.1360000371933,8000,1.1360000371933,2022-10-03
1.16799998283386,1.26999998092651,1.16799998283386,1.22000002861023,12000,1.22000002861023,2022-10-04
1.25,1.28999996185303,1.11000001430511,1.12399995326996,32000,1.12399995326996,2022-10-05
1.23000001907349,1.23000001907349,1.20000004768372,1.23000001907349,11000,1.23000001907349,2022-10-06
1.23399996757507,1.23399996757507,1.19000005722046,1.23000001907349,3000,1.23000001907349,2022-10-07
1.22000002861023,1.23000001907349,1.19000005722046,1.19000005722046,3000,1.19000005722046,2022-10-10
1.19000005722046,1.19000005722046,1.12000000476837,1.12999999523163,7000,1.12999999523163,2022-10-11
1.17999994754791,1.18799996376038,1.11000001430511,1.11000001430511,17000,1.11000001430511,2022-10-12
1.09800004959106,1.09800004959106,1.05999994277954,1.08000004291534,24000,1.08000004291534,2022-10-13
1.08000004291534,1.08000004291534,1.08000004291534,1.08000004291534,0,1.08000004291534,2022-10-14
1.11000001430511,1.11000001430511,1.08399999141693,1.09200000762939,5000,1.09200000762939,2022-10-17
1.08399999141693,1.11800003051758,1.08000004291534,1.11800003051758,6000,1.11800003051758,2022-10-18
1.11800003051758,1.11800003051758,1.11800003051758,1.11800003051758,0,1.11800003051758,2022-10-19
1.13199996948242,1.13199996948242,1.0900000333786,1.0900000333786,9000,1.0900000333786,2022-10-20
1.08000004291534,1.08000004291534,1.08000004291534,1.08000004291534,4000,1.08000004291534,2022-10-21
1.08000004291534,1.08000004291534,1.08000004291534,1.08000004291534,1000,1.08000004291534,2022-10-24
1.12000000476837,1.12000000476837,1.12000000476837,1.12000000476837,1000,1.12000000476837,2022-10-25
1.12000000476837,1.12000000476837,1.11800003051758,1.11800003051758,2000,1.11800003051758,2022-10-26
1.08200001716614,1.11800003051758,1.08000004291534,1.08000004291534,8000,1.08000004291534,2022-10-27
1.07000005245209,1.08000004291534,1.07000005245209,1.08000004291534,6000,1.08000004291534,2022-10-28
1.04999995231628,1.04999995231628,1.02199995517731,1.02600002288818,4000,1.02600002288818,2022-10-31
1.04999995231628,1.14999997615814,1.04999995231628,1.14999997615814,22000,1.14999997615814,2022-11-01
1.11600005626678,1.12399995326996,1.11600005626678,1.12000000476837,5000,1.12000000476837,2022-11-02
1.12399995326996,1.12399995326996,1.12399995326996,1.12399995326996,1000,1.12399995326996,2022-11-03
1.12399995326996,1.12399995326996,1.12399995326996,1.12399995326996,0,1.12399995326996,2022-11-04
1.07000005245209,1.15199995040894,1.01999998092651,1.15199995040894,11000,1.15199995040894,2022-11-07
1.12000000476837,1.12000000476837,1.12000000476837,1.12000000476837,5000,1.12000000476837,2022-11-08
1.11000001430511,1.11000001430511,1.05400002002716,1.10800004005432,16000,1.10800004005432,2022-11-09
1.09800004959106,1.1599999666214,1.09800004959106,1.14999997615814,20000,1.14999997615814,2022-11-10
1.16999995708466,1.17799997329712,1.12000000476837,1.12000000476837,7000,1.12000000476837,2022-11-11
1.12000000476837,1.13999998569489,1.10199999809265,1.12999999523163,13000,1.12999999523163,2022-11-14
1.12000000476837,1.12000000476837,1.10800004005432,1.11000001430511,6000,1.11000001430511,2022-11-15
1.10800004005432,1.10800004005432,1.08000004291534,1.08000004291534,7000,1.08000004291534,2022-11-16
1.0900000333786,1.0900000333786,1.08000004291534,1.08000004291534,4000,1.08000004291534,2022-11-17
1.08000004291534,1.08000004291534,1.08000004291534,1.08000004291534,2000,1.08000004291534,2022-11-18
1.08000004291534,1.0900000333786,1.05999994277954,1.05999994277954,5000,1.05999994277954,2022-11-21
1.08000004291534,1.08000004291534,1.08000004291534,1.08000004291534,2000,1.08000004291534,2022-11-22
1.11000001430511,1.13800001144409,1.11000001430511,1.13800001144409,3000,1.13800001144409,2022-11-23
1.14800000190735,1.14800000190735,1.14800000190735,1.14800000190735,2000,1.14800000190735,2022-11-24
1.12999999523163,1.12999999523163,1.12800002098083,1.12800002098083,3000,1.12800002098083,2022-11-25
1.12999999523163,1.12999999523163,1.07799994945526,1.09599995613098,14000,1.09599995613098,2022-11-28
1.0900000333786,1.12999999523163,1.08000004291534,1.08000004291534,13000,1.08000004291534,2022-11-29
1.07000005245209,1.07000005245209,1.05200004577637,1.05200004577637,7000,1.05200004577637,2022-11-30
1.05999994277954,1.11600005626678,1.05200004577637,1.10000002384186,20000,1.10000002384186,2022-12-01
1.12800002098083,1.1360000371933,1.10000002384186,1.10000002384186,6000,1.10000002384186,2022-12-02
1.10000002384186,1.10000002384186,1.10000002384186,1.10000002384186,0,1.10000002384186,2022-12-05
1.05999994277954,1.0900000333786,1.05999994277954,1.0900000333786,5000,1.0900000333786,2022-12-06
1.0900000333786,1.0900000333786,1.0900000333786,1.0900000333786,0,1.0900000333786,2022-12-07
1.0900000333786,1.0900000333786,1.0900000333786,1.0900000333786,0,1.0900000333786,2022-12-08
1.10000002384186,1.10000002384186,1.10000002384186,1.10000002384186,5000,1.10000002384186,2022-12-09
1.11000001430511,1.11000001430511,1.11000001430511,1.11000001430511,3000,1.11000001430511,2022-12-12
1.11000001430511,1.11000001430511,1.0900000333786,1.0900000333786,3000,1.0900000333786,2022-12-13
1.0900000333786,1.0900000333786,1.0900000333786,1.0900000333786,0,1.0900000333786,2022-12-14
1.0900000333786,1.0900000333786,1.04200005531311,1.08000004291534,16000,1.08000004291534,2022-12-15
1.07000005245209,1.07000005245209,1.03999996185303,1.0460000038147,18000,1.0460000038147,2022-12-16
1.02799999713898,1.04999995231628,1.02799999713898,1.04999995231628,7000,1.04999995231628,2022-12-19
1.04799997806549,1.04999995231628,1.04799997806549,1.04999995231628,2000,1.04999995231628,2022-12-20
1.04999995231628,1.04999995231628,1.04999995231628,1.04999995231628,0,1.04999995231628,2022-12-21
1.05999994277954,1.05999994277954,0.990000009536743,0.990000009536743,11000,0.990000009536743,2022-12-22
1.01999998092651,1.01999998092651,0.990000009536743,1.01999998092651,10000,1.01999998092651,2022-12-23
0.991999983787537,0.992999970912933,0.99099999666214,0.992999970912933,10000,0.992999970912933,2022-12-27
1.01800000667572,1.01800000667572,1.01800000667572,1.01800000667572,1000,1.01800000667572,2022-12-28
0.99099999666214,1.01800000667572,0.99099999666214,1.01800000667572,14000,1.01800000667572,2022-12-29
1.01800000667572,1.01800000667572,1.01800000667572,1.01800000667572,0,1.01800000667572,2022-12-30
0.990000009536743,1.08000004291534,0.990000009536743,1.03999996185303,16000,1.03999996185303,2023-01-02
1.05999994277954,1.06400001049042,1.05999994277954,1.06400001049042,5000,1.06400001049042,2023-01-03
1.03199994564056,1.03999996185303,1.03199994564056,1.03999996185303,10000,1.03999996185303,2023-01-04
1.02999997138977,1.02999997138977,1.01999998092651,1.02999997138977,6000,1.02999997138977,2023-01-05
1.02999997138977,1.02999997138977,1.02999997138977,1.02999997138977,1000,1.02999997138977,2023-01-06
1.02400004863739,1.10000002384186,0.970000028610229,1.08000004291534,28000,1.08000004291534,2023-01-09
1.08000004291534,1.0900000333786,1.04999995231628,1.04999995231628,10000,1.04999995231628,2023-01-10
1.08800005912781,1.0900000333786,1.08800005912781,1.0900000333786,3000,1.0900000333786,2023-01-11
1.0900000333786,1.0900000333786,1.04999995231628,1.0900000333786,5000,1.0900000333786,2023-01-12
1.0900000333786,1.0900000333786,1.0900000333786,1.0900000333786,0,1.0900000333786,2023-01-13
1.0900000333786,1.0900000333786,1.07000005245209,1.0900000333786,4000,1.0900000333786,2023-01-16
1.0900000333786,1.0900000333786,1.0900000333786,1.0900000333786,0,1.0900000333786,2023-01-17
1.04999995231628,1.0900000333786,1.04999995231628,1.05999994277954,11000,1.05999994277954,2023-01-18
1.02999997138977,1.10000002384186,1.01999998092651,1.10000002384186,11000,1.10000002384186,2023-01-19
1.15799999237061,1.19000005722046,1.12999999523163,1.17999994754791,41000,1.17999994754791,2023-01-20
1.20000004768372,1.20000004768372,1.10000002384186,1.13999998569489,27000,1.13999998569489,2023-01-23
1.13999998569489,1.13999998569489,1.10800004005432,1.13999998569489,6000,1.13999998569489,2023-01-24
1.12999999523163,1.12999999523163,1.07000005245209,1.10000002384186,24000,1.10000002384186,2023-01-25
1.11000001430511,1.11000001430511,1.11000001430511,1.11000001430511,1000,1.11000001430511,2023-01-26
1.11000001430511,1.11199998855591,1.09200000762939,1.09200000762939,12000,1.09200000762939,2023-01-27
1.08000004291534,1.0900000333786,1.08000004291534,1.08000004291534,9000,1.08000004291534,2023-01-30
1.07000005245209,1.07000005245209,1.05599999427795,1.067999958992,10000,1.067999958992,2023-01-31
1.05599999427795,1.10800004005432,1.05599999427795,1.09800004959106,18000,1.09800004959106,2023-02-01
1.13399994373322,1.13399994373322,1.07599997520447,1.0900000333786,8000,1.0900000333786,2023-02-02
1.08000004291534,1.08000004291534,1.07000005245209,1.07200002670288,8000,1.07200002670288,2023-02-03
1.05999994277954,1.13800001144409,1.05999994277954,1.13800001144409,18000,1.13800001144409,2023-02-06
1.10199999809265,1.13800001144409,1.10199999809265,1.13800001144409,3000,1.13800001144409,2023-02-07
1.10199999809265,1.11199998855591,1.10199999809265,1.11199998855591,2000,1.11199998855591,2023-02-08
1.08000004291534,1.08599996566772,1.07200002670288,1.08599996566772,17000,1.08599996566772,2023-02-09
1.11000001430511,1.11000001430511,1.06400001049042,1.06400001049042,8000,1.06400001049042,2023-02-10
1.12800002098083,1.52600002288818,1.11199998855591,1.51999998092651,268000,1.51999998092651,2023-02-13
1.57599997520447,2,1.54999995231628,1.99800002574921,351000,1.99800002574921,2023-02-14
2.13499999046326,2.35999989509583,2.09999990463257,2.15499997138977,448000,2.15499997138977,2023-02-15
2.25,2.63000011444092,2.19000005722046,2.63000011444092,371000,2.63000011444092,2023-02-16
2.76500010490417,3.11999988555908,2.76500010490417,2.93499994277954,486000,2.93499994277954,2023-02-17
3.14000010490417,3.27999997138977,2.95000004768372,3.11500000953674,479000,3.11500000953674,2023-02-20
3.14499998092651,3.26999998092651,2.63000011444092,2.63000011444092,531000,2.63000011444092,2023-02-21
2.63000011444092,2.63000011444092,2.22499990463257,2.24000000953674,450000,2.24000000953674,2023-02-22
2.22000002861023,2.82500004768372,2.22000002861023,2.75500011444092,635000,2.75500011444092,2023-02-23
2.92000007629395,3.0699999332428,2.84999990463257,2.85500001907349,704000,2.85500001907349,2023-02-24
2.875,3.01500010490417,2.72000002861023,2.8050000667572,276000,2.8050000667572,2023-02-27
2.77999997138977,2.77999997138977,2.51999998092651,2.61500000953674,230000,2.61500000953674,2023-02-28
2.65499997138977,2.82999992370605,2.65000009536743,2.67000007629395,206000,2.67000007629395,2023-03-01
2.65000009536743,2.65000009536743,2.47499990463257,2.47499990463257,74000,2.47499990463257,2023-03-02
2.44000005722046,2.46000003814697,2.3199999332428,2.38000011444092,158000,2.38000011444092,2023-03-03
2.42000007629395,2.72499990463257,2.40499997138977,2.70000004768372,362000,2.70000004768372,2023-03-06
2.72499990463257,2.72499990463257,2.48000001907349,2.54999995231628,121000,2.54999995231628,2023-03-07
2.45000004768372,2.69000005722046,2.45000004768372,2.60999989509583,140000,2.60999989509583,2023-03-08
2.65000009536743,2.65000009536743,2.54999995231628,2.57999992370605,37000,2.57999992370605,2023-03-09
2.47499990463257,2.59999990463257,2.47000002861023,2.51500010490417,47000,2.51500010490417,2023-03-10
2.58500003814697,2.70000004768372,2.50999999046326,2.59500002861023,101000,2.59500002861023,2023-03-13
2.63000011444092,2.63000011444092,2.45000004768372,2.55999994277954,75000,2.55999994277954,2023-03-14
2.57999992370605,2.57999992370605,2.41000008583069,2.4449999332428,63000,2.4449999332428,2023-03-15
2.45000004768372,2.45000004768372,2.34999990463257,2.39000010490417,24000,2.39000010490417,2023-03-16
2.40499997138977,2.48000001907349,2.3199999332428,2.44000005722046,95000,2.44000005722046,2023-03-17
2.40000009536743,2.4300000667572,2.29999995231628,2.35500001907349,61000,2.35500001907349,2023-03-20
2.39499998092651,2.42000007629395,2.33999991416931,2.33999991416931,44000,2.33999991416931,2023-03-21
2.32999992370605,2.32999992370605,2.26500010490417,2.28500008583069,41000,2.28500008583069,2023-03-22
2.28500008583069,2.47000002861023,2.28500008583069,2.30999994277954,69000,2.30999994277954,2023-03-23
2.26999998092651,2.29999995231628,2.25,2.25999999046326,18000,2.25999999046326,2023-03-24
2.25999999046326,2.34999990463257,2.22000002861023,2.31500005722046,43000,2.31500005722046,2023-03-27
2.31500005722046,2.35999989509583,2.31500005722046,2.33999991416931,17000,2.33999991416931,2023-03-28
2.3199999332428,2.3199999332428,2.28999996185303,2.30999994277954,17000,2.30999994277954,2023-03-29
2.29999995231628,2.29999995231628,2.22000002861023,2.25500011444092,22000,2.25500011444092,2023-03-30
2.23000001907349,2.23000001907349,2.09500002861023,2.16000008583069,72000,2.16000008583069,2023-03-31
2.07999992370605,2.11999988555908,2.00999999046326,2.11999988555908,51000,2.11999988555908,2023-04-03
2.0699999332428,2.14000010490417,2.05999994277954,2.08999991416931,24000,2.08999991416931,2023-04-04
2.08999991416931,2.08999991416931,2,2.00999999046326,44000,2.00999999046326,2023-04-05
2.03999996185303,2.05999994277954,2.00999999046326,2.04999995231628,17000,2.04999995231628,2023-04-06
2.05999994277954,2.3199999332428,2.05999994277954,2.29999995231628,118000,2.29999995231628,2023-04-11
2.34999990463257,2.5,2.32999992370605,2.35999989509583,149000,2.35999989509583,2023-04-12
2.3199999332428,2.33999991416931,2.26999998092651,2.27999997138977,33000,2.27999997138977,2023-04-13
2.25,2.28999996185303,2.20000004768372,2.22000002861023,25000,2.22000002861023,2023-04-14
2.19000005722046,2.21000003814697,2.15000009536743,2.19000005722046,24000,2.19000005722046,2023-04-17
2.19000005722046,2.26999998092651,2.19000005722046,2.21000003814697,19000,2.21000003814697,2023-04-18
2.19000005722046,2.19000005722046,2.15000009536743,2.1800000667572,5000,2.1800000667572,2023-04-19
2.16000008583069,2.16000008583069,2.15000009536743,2.16000008583069,4000,2.16000008583069,2023-04-20
2.20000004768372,2.3199999332428,2.19000005722046,2.19000005722046,88000,2.19000005722046,2023-04-21
2.24000000953674,2.25,2.15000009536743,2.21000003814697,11000,2.21000003814697,2023-04-24
2.21000003814697,2.21000003814697,2.21000003814697,2.21000003814697,0,2.21000003814697,2023-04-25
2.17000007629395,2.17000007629395,2.09999990463257,2.10999989509583,22000,2.10999989509583,2023-04-26
2.09999990463257,2.09999990463257,2.04999995231628,2.04999995231628,9000,2.04999995231628,2023-04-27
2.05999994277954,2.05999994277954,2.00999999046326,2.04999995231628,16000,2.04999995231628,2023-04-28
2.03999996185303,2.05999994277954,2.00999999046326,2.00999999046326,10000,2.00999999046326,2023-05-02
2.00999999046326,2.05999994277954,2.00999999046326,2.04999995231628,14000,2.04999995231628,2023-05-03
2,2.01999998092651,2,2.00999999046326,6000,2.00999999046326,2023-05-04
1.96000003814697,1.96000003814697,1.96000003814697,1.96000003814697,1000,1.96000003814697,2023-05-05
1.99000000953674,2.05999994277954,1.99000000953674,1.99500000476837,8000,1.99500000476837,2023-05-08
1.99500000476837,2.05999994277954,1.94000005722046,2,26000,2,2023-05-09
2.02999997138977,2.09999990463257,2.02999997138977,2.09999990463257,52000,2.09999990463257,2023-05-10
2.07999992370605,2.07999992370605,2,2.03999996185303,21000,2.03999996185303,2023-05-11
2.03999996185303,2.0699999332428,1.99500000476837,2.00999999046326,10000,2.00999999046326,2023-05-12
1.96000003814697,1.98000001907349,1.94000005722046,1.94000005722046,8000,1.94000005722046,2023-05-15
1.98000001907349,1.98000001907349,1.86000001430511,1.89999997615814,13000,1.89999997615814,2023-05-16
1.89999997615814,1.89999997615814,1.89999997615814,1.89999997615814,2000,1.89999997615814,2023-05-17
1.94000005722046,1.99000000953674,1.94000005722046,1.99000000953674,7000,1.99000000953674,2023-05-18
2.03999996185303,2.03999996185303,1.89499998092651,1.93499994277954,11000,1.93499994277954,2023-05-19
1.94000005722046,1.94000005722046,1.91999995708466,1.91999995708466,2000,1.91999995708466,2023-05-22
1.88999998569489,1.88999998569489,1.87999999523163,1.87999999523163,4000,1.87999999523163,2023-05-23
1.87999999523163,1.87999999523163,1.87999999523163,1.87999999523163,0,1.87999999523163,2023-05-24
1.86000001430511,1.87000000476837,1.82000005245209,1.87000000476837,7000,1.87000000476837,2023-05-25
1.92999994754791,1.92999994754791,1.91499996185303,1.91499996185303,4000,1.91499996185303,2023-05-26
1.91499996185303,1.91499996185303,1.91499996185303,1.91499996185303,1000,1.91499996185303,2023-05-29
1.91499996185303,1.91499996185303,1.91499996185303,1.91499996185303,0,1.91499996185303,2023-05-30
1.86000001430511,1.875,1.86000001430511,1.875,3000,1.875,2023-05-31
1.82000005245209,1.83000004291534,1.81500005722046,1.83000004291534,5000,1.83000004291534,2023-06-01
1.79999995231628,1.85000002384186,1.79999995231628,1.85000002384186,3000,1.85000002384186,2023-06-02
1.79999995231628,1.8400000333786,1.79999995231628,1.8400000333786,3000,1.8400000333786,2023-06-05
1.86000001430511,1.86000001430511,1.83000004291534,1.83000004291534,3000,1.83000004291534,2023-06-06
1.85000002384186,1.85000002384186,1.85000002384186,1.85000002384186,4000,1.85000002384186,2023-06-07
1.8400000333786,1.84500002861023,1.79999995231628,1.79999995231628,19000,1.79999995231628,2023-06-08
1.85000002384186,1.875,1.85000002384186,1.875,7000,1.875,2023-06-09
1.875,1.875,1.875,1.875,0,1.875,2023-06-12
1.875,1.875,1.875,1.875,0,1.875,2023-06-13
1.89999997615814,1.89999997615814,1.84500002861023,1.84500002861023,6000,1.84500002861023,2023-06-14
1.85500001907349,1.89999997615814,1.85000002384186,1.875,11000,1.875,2023-06-15
1.875,1.875,1.875,1.875,0,1.875,2023-06-16
1.81500005722046,1.8400000333786,1.81500005722046,1.8400000333786,2000,1.8400000333786,2023-06-19
1.82000005245209,1.82000005245209,1.76499998569489,1.77999997138977,14000,1.77999997138977,2023-06-20
1.76999998092651,1.76999998092651,1.6599999666214,1.69000005722046,16000,1.69000005722046,2023-06-21
1.72500002384186,1.72500002384186,1.6599999666214,1.69500005245209,6000,1.69500005245209,2023-06-22
1.70000004768372,1.70000004768372,1.62999999523163,1.62999999523163,7000,1.62999999523163,2023-06-23
1.55999994277954,1.60000002384186,1.54999995231628,1.57000005245209,10000,1.57000005245209,2023-06-26
1.54999995231628,1.57000005245209,1.50999999046326,1.52999997138977,18000,1.52999997138977,2023-06-27
1.5349999666214,1.70000004768372,1.5349999666214,1.70000004768372,27000,1.70000004768372,2023-06-28
1.75999999046326,2.23000001907349,1.75999999046326,2.23000001907349,184000,2.23000001907349,2023-06-29
2.22000002861023,2.51999998092651,2.11999988555908,2.23000001907349,384000,2.23000001907349,2023-06-30
2.22000002861023,2.22000002861023,2.01999998092651,2.17000007629395,111000,2.17000007629395,2023-07-03
2.13000011444092,2.13000011444092,2.01999998092651,2.01999998092651,55000,2.01999998092651,2023-07-04
2.00999999046326,2.03999996185303,2.00999999046326,2.01999998092651,11000,2.01999998092651,2023-07-05
2.04999995231628,2.25,2,2.1800000667572,70000,2.1800000667572,2023-07-06
2.24000000953674,2.24000000953674,2.13000011444092,2.14000010490417,41000,2.14000010490417,2023-07-07
2.14000010490417,2.14000010490417,2.09999990463257,2.09999990463257,4000,2.09999990463257,2023-07-10
2.11999988555908,2.1800000667572,2.11999988555908,2.13000011444092,25000,2.13000011444092,2023-07-11
2.16000008583069,2.17000007629395,2.13000011444092,2.13000011444092,9000,2.13000011444092,2023-07-12
2.1800000667572,2.28999996185303,2.1800000667572,2.20000004768372,70000,2.20000004768372,2023-07-13
2.20000004768372,2.21000003814697,2.13000011444092,2.14000010490417,20000,2.14000010490417,2023-07-14
2.19000005722046,2.25999999046326,2.10999989509583,2.1800000667572,26000,2.1800000667572,2023-07-17
2.20000004768372,2.20000004768372,2.11999988555908,2.16000008583069,18000,2.16000008583069,2023-07-18
2.16000008583069,2.19000005722046,2.16000008583069,2.16000008583069,12000,2.16000008583069,2023-07-19
2.16000008583069,2.21000003814697,2.16000008583069,2.1800000667572,13000,2.1800000667572,2023-07-20
2.1800000667572,2.19000005722046,2.15000009536743,2.19000005722046,8000,2.19000005722046,2023-07-21
2.15000009536743,2.15000009536743,2.14000010490417,2.14000010490417,5000,2.14000010490417,2023-07-24
2.11999988555908,2.24000000953674,2.10999989509583,2.15000009536743,81000,2.15000009536743,2023-07-25
2.16000008583069,2.17000007629395,2.13000011444092,2.14000010490417,11000,2.14000010490417,2023-07-26
2.14000010490417,2.17000007629395,2.13000011444092,2.13000011444092,6000,2.13000011444092,2023-07-27
2.11999988555908,2.11999988555908,2.02999997138977,2.09999990463257,48000,2.09999990463257,2023-07-28
2.0699999332428,2.09999990463257,2.03999996185303,2.04999995231628,16000,2.04999995231628,2023-07-31
2.05999994277954,2.05999994277954,2.04999995231628,2.04999995231628,7000,2.04999995231628,2023-08-01
2.04999995231628,2.04999995231628,2.02999997138977,2.02999997138977,5000,2.02999997138977,2023-08-02
2.04999995231628,2.09999990463257,2.04999995231628,2.07999992370605,15000,2.07999992370605,2023-08-03
2.05999994277954,2.05999994277954,1.99000000953674,2.00999999046326,40000,2.00999999046326,2023-08-04
1.90499997138977,1.9099999666214,1.81500005722046,1.89999997615814,206000,1.89999997615814,2023-08-07
1.79999995231628,1.875,1.76999998092651,1.79499995708466,82000,1.79499995708466,2023-08-08
1.83500003814697,1.91999995708466,1.82000005245209,1.88999998569489,77000,1.88999998569489,2023-08-09
1.91999995708466,1.95500004291534,1.89999997615814,1.90499997138977,63000,1.90499997138977,2023-08-10
1.89499998092651,1.94000005722046,1.87999999523163,1.87999999523163,11000,1.87999999523163,2023-08-11
1.88499999046326,1.91499996185303,1.87000000476837,1.91499996185303,10000,1.91499996185303,2023-08-14
1.85000002384186,1.89999997615814,1.85000002384186,1.86500000953674,16000,1.86500000953674,2023-08-16
1.84500002861023,1.85000002384186,1.8400000333786,1.85000002384186,14000,1.85000002384186,2023-08-17
1.83500003814697,1.86500000953674,1.82500004768372,1.85000002384186,7000,1.85000002384186,2023-08-18
1.80999994277954,1.82000005245209,1.75999999046326,1.82000005245209,17000,1.82000005245209,2023-08-21
1.85000002384186,1.86000001430511,1.80999994277954,1.82500004768372,11000,1.82500004768372,2023-08-22
1.86000001430511,1.87999999523163,1.81500005722046,1.82000005245209,15000,1.82000005245209,2023-08-23
1.81500005722046,1.83000004291534,1.78999996185303,1.83000004291534,18000,1.83000004291534,2023-08-24
1.79999995231628,1.82000005245209,1.79999995231628,1.82000005245209,3000,1.82000005245209,2023-08-25
1.82000005245209,1.82000005245209,1.82000005245209,1.82000005245209,0,1.82000005245209,2023-08-28
1.82000005245209,1.82000005245209,1.78999996185303,1.79999995231628,5000,1.79999995231628,2023-08-29
1.82500004768372,1.83000004291534,1.80499994754791,1.82500004768372,5000,1.82500004768372,2023-08-30
1.83000004291534,1.875,1.83000004291534,1.875,13000,1.875,2023-08-31
1.8400000333786,1.8400000333786,1.82500004768372,1.8400000333786,7000,1.8400000333786,2023-09-01
1.8400000333786,1.8400000333786,1.82000005245209,1.82000005245209,3000,1.82000005245209,2023-09-04
1.8400000333786,1.89499998092651,1.82000005245209,1.82000005245209,20000,1.82000005245209,2023-09-05
1.79999995231628,1.79999995231628,1.76999998092651,1.78999996185303,20000,1.78999996185303,2023-09-06
1.77999997138977,1.80999994277954,1.74000000953674,1.75,6000,1.75,2023-09-07
1.78999996185303,1.78999996185303,1.7150000333786,1.7150000333786,11000,1.7150000333786,2023-09-08
1.75,1.75,1.73000001907349,1.74000000953674,14000,1.74000000953674,2023-09-11
1.73000001907349,1.73000001907349,1.71000003814697,1.71000003814697,5000,1.71000003814697,2023-09-12
1.73500001430511,1.79499995708466,1.72000002861023,1.72000002861023,11000,1.72000002861023,2023-09-13
1.78999996185303,1.78999996185303,1.64999997615814,1.68499994277954,18000,1.68499994277954,2023-09-14
1.71000003814697,1.71000003814697,1.69000005722046,1.69000005722046,4000,1.69000005722046,2023-09-15
1.67999994754791,1.69000005722046,1.64999997615814,1.66499996185303,7000,1.66499996185303,2023-09-18
1.64999997615814,1.76999998092651,1.64999997615814,1.74000000953674,45000,1.74000000953674,2023-09-19
1.76499998569489,1.7849999666214,1.76499998569489,1.77999997138977,12000,1.77999997138977,2023-09-20
1.75,1.75,1.75,1.75,1000,1.75,2023-09-21
1.72500002384186,1.72500002384186,1.72000002861023,1.72000002861023,3000,1.72000002861023,2023-09-22
1.74000000953674,1.75,1.74000000953674,1.75,2000,1.75,2023-09-25
1.71000003814697,1.71000003814697,1.67999994754791,1.67999994754791,2000,1.67999994754791,2023-09-26
1.67999994754791,1.67999994754791,1.67999994754791,1.67999994754791,1000,1.67999994754791,2023-09-27
1.6599999666214,1.67499995231628,1.6599999666214,1.67499995231628,2000,1.67499995231628,2023-09-28
1.70000004768372,1.75999999046326,1.70000004768372,1.70000004768372,4000,1.70000004768372,2023-09-29
1.70000004768372,1.70000004768372,1.60000002384186,1.63499999046326,26000,1.63499999046326,2023-10-02
1.61500000953674,1.61500000953674,1.55999994277954,1.60500001907349,23000,1.60500001907349,2023-10-03
1.58000004291534,1.58000004291534,1.55999994277954,1.57000005245209,8000,1.57000005245209,2023-10-04
1.55999994277954,1.64999997615814,1.52499997615814,1.64999997615814,33000,1.64999997615814,2023-10-05
1.60000002384186,1.62000000476837,1.53999996185303,1.53999996185303,15000,1.53999996185303,2023-10-06
1.57500004768372,1.57500004768372,1.53999996185303,1.53999996185303,2000,1.53999996185303,2023-10-09
1.53999996185303,1.58000004291534,1.51999998092651,1.55999994277954,6000,1.55999994277954,2023-10-10
1.54499995708466,1.54499995708466,1.54499995708466,1.54499995708466,1000,1.54499995708466,2023-10-11
1.5,1.56500005722046,1.5,1.54999995231628,12000,1.54999995231628,2023-10-12
1.54999995231628,1.58000004291534,1.54999995231628,1.58000004291534,9000,1.58000004291534,2023-10-13
1.53999996185303,1.55499994754791,1.52999997138977,1.54999995231628,10000,1.54999995231628,2023-10-16
1.55999994277954,1.58500003814697,1.55499994754791,1.55499994754791,8000,1.55499994754791,2023-10-17
1.55499994754791,1.55499994754791,1.55499994754791,1.55499994754791,2000,1.55499994754791,2023-10-18
1.58000004291534,1.59500002861023,1.5349999666214,1.54999995231628,7000,1.54999995231628,2023-10-19
1.54999995231628,1.55499994754791,1.54999995231628,1.54999995231628,3000,1.54999995231628,2023-10-20
1.54999995231628,1.54999995231628,1.54999995231628,1.54999995231628,1000,1.54999995231628,2023-10-23
1.54999995231628,1.56500005722046,1.54999995231628,1.55999994277954,5000,1.55999994277954,2023-10-24
