"DIS.Open","DIS.High","DIS.Low","DIS.Close","DIS.Volume","DIS.Adjusted","Date"
190.059997558594,190.5,184.639999389648,184.720001220703,13549100,181.69108581543,2021-03-24
181.850006103516,187.710006713867,181.009994506836,186.910003662109,9609200,183.845169067383,2021-03-25
188.830001831055,188.979995727539,182.570007324219,185.919998168945,10196100,182.871398925781,2021-03-26
185.240005493164,185.940002441406,183.149993896484,184.850006103516,7544700,181.818969726562,2021-03-29
183.830001831055,186.320007324219,183.559997558594,185.529998779297,5929700,182.487808227539,2021-03-30
185.830001831055,186.899993896484,184.419998168945,184.520004272461,8478000,181.494354248047,2021-03-31
186.429992675781,189.100006103516,185.589996337891,188.970001220703,7749400,185.871383666992,2021-04-01
191.470001220703,191.669998168945,188.089996337891,188.5,7405300,185.409103393555,2021-04-05
188.5,191.279998779297,187.869995117188,189.729995727539,7926200,186.618911743164,2021-04-06
189.800003051758,190.330001831055,186.949996948242,187.559997558594,6238700,184.484497070312,2021-04-07
187.199996948242,188.050003051758,185.630004882812,187.320007324219,7763000,184.248458862305,2021-04-08
188.169998168945,188.220001220703,186.149993896484,187.889999389648,6089300,184.809112548828,2021-04-09
187.75,187.850006103516,185.479995727539,186.490005493164,6662500,183.432067871094,2021-04-12
185.589996337891,186.440002441406,184.600006103516,185.490005493164,6826500,182.448455810547,2021-04-13
185.970001220703,190.399993896484,185.710006713867,187.460006713867,9089900,184.386154174805,2021-04-14
188.089996337891,188.899993896484,185.699996948242,185.929992675781,7262500,182.881225585938,2021-04-15
187.570007324219,189.470001220703,186.199996948242,187.259994506836,9453500,184.189407348633,2021-04-16
187.509994506836,190.330001831055,185.649993896484,187.429992675781,7625800,184.356628417969,2021-04-19
187.289993286133,188.080001831055,181.820007324219,182.789993286133,10765800,179.792709350586,2021-04-20
181.289993286133,183.380004882812,178.860000610352,183.110000610352,8400200,180.107467651367,2021-04-21
184.220001220703,184.880004882812,181.259994506836,182.759994506836,7378300,179.763229370117,2021-04-22
182.350006103516,183.899993896484,181.960006713867,183.020004272461,6075500,180.018951416016,2021-04-23
183.960006713867,185.600006103516,183.259994506836,184.270004272461,6178300,181.248443603516,2021-04-26
184.990005493164,185.809997558594,184.149993896484,184.639999389648,4870000,181.612396240234,2021-04-27
184.789993286133,184.789993286133,182.820007324219,183.389999389648,5199300,180.382873535156,2021-04-28
184.800003051758,185.550003051758,182.75,185.330001831055,5958300,182.291076660156,2021-04-29
184.289993286133,186.320007324219,183.539993286133,186.020004272461,7866300,182.969757080078,2021-04-30
187.690002441406,189.220001220703,185.25,185.509994506836,7542800,182.468124389648,2021-05-03
184.869995117188,185.630004882812,182.309997558594,184.25,7069300,181.228790283203,2021-05-04
185.009994506836,185.009994506836,181.360000610352,181.509994506836,5901700,178.533706665039,2021-05-05
182.779998779297,182.990005493164,179.809997558594,181.789993286133,6944900,178.809127807617,2021-05-06
182,185.119995117188,181.509994506836,184.839996337891,6888400,181.809127807617,2021-05-07
185.699996948242,186.970001220703,184.029998779297,184.300003051758,8260300,181.277954101562,2021-05-10
181.800003051758,182.25,178.429992675781,181.669998168945,10865600,178.691101074219,2021-05-11
180.699996948242,182.460006713867,177.580001831055,177.850006103516,8988100,174.933731079102,2021-05-12
178.369995117188,180.75,175.800003051758,178.339996337891,12332200,175.41569519043,2021-05-13
172.929992675781,174.910003662109,168.779998779297,173.699996948242,33149400,170.851776123047,2021-05-14
172.699996948242,172.990005493164,168.570007324219,170.080001831055,17771600,167.291137695312,2021-05-17
170.259994506836,171.259994506836,169.449996948242,169.679992675781,10401000,166.897705078125,2021-05-18
167.710006713867,169.399993896484,167.100006103516,169.270004272461,9251000,166.494430541992,2021-05-19
169.210006713867,171.899993896484,168.979995727539,171.360000610352,7400700,168.550140380859,2021-05-20
172.220001220703,173.119995117188,171.520004272461,172.399993896484,8105700,169.573089599609,2021-05-21
172.449996948242,175.110000610352,171.75,174.309997558594,7346700,171.451766967773,2021-05-24
175.600006103516,177.449996948242,175.399993896484,176.169998168945,8089700,173.281280517578,2021-05-25
176.619995117188,177.899993896484,176.199996948242,176.470001220703,8086200,173.576354980469,2021-05-26
177.199996948242,179.589996337891,176.789993286133,179.039993286133,13567800,176.104217529297,2021-05-27
179.509994506836,180.139999389648,178.080001831055,178.649993896484,7124800,175.720596313477,2021-05-28
180.179992675781,181.009994506836,178.740005493164,178.839996337891,7475600,175.907485961914,2021-06-01
179.039993286133,179.100006103516,176.929992675781,177,7851700,174.097671508789,2021-06-02
176.270004272461,176.970001220703,175.419998168945,176.240005493164,5583900,173.350128173828,2021-06-03
175.929992675781,177.520004272461,175.610000610352,177.179992675781,6343400,174.274703979492,2021-06-04
177.970001220703,178.070007324219,176.399993896484,176.990005493164,5178100,174.087829589844,2021-06-07
175.970001220703,177.119995117188,175.190002441406,176.330001831055,5356200,173.438659667969,2021-06-08
176.309997558594,177.330001831055,175.880004882812,176.039993286133,5082400,173.153396606445,2021-06-09
176.440002441406,177.610000610352,175.550003051758,176.570007324219,5253000,173.674713134766,2021-06-10
177.449996948242,178.490005493164,176.809997558594,177.380004882812,5476300,174.471435546875,2021-06-11
177.649993896484,178.869995117188,176.899993896484,178.179992675781,10170000,175.25830078125,2021-06-14
178.179992675781,178.699996948242,175.619995117188,175.860000610352,7895000,172.976364135742,2021-06-15
176.009994506836,176.259994506836,173.550003051758,174.660003662109,8336000,171.796035766602,2021-06-16
174.589996337891,176.259994506836,173.839996337891,174.649993896484,8906000,171.786178588867,2021-06-17
173.139999389648,173.860000610352,172.119995117188,172.419998168945,12357500,169.5927734375,2021-06-18
172.130004882812,174.259994506836,171.309997558594,173.970001220703,9196900,171.11735534668,2021-06-21
174.369995117188,174.699996948242,172.350006103516,173.5,8097100,170.655059814453,2021-06-22
173.619995117188,175.449996948242,172.940002441406,175.330001831055,9174200,172.455062866211,2021-06-23
176.130004882812,178.240005493164,175.779998779297,177.929992675781,7549400,175.012405395508,2021-06-24
178.830001831055,179.089996337891,177.490005493164,178.350006103516,7431800,175.425537109375,2021-06-25
178.5,178.660003662109,174.990005493164,176.570007324219,9881400,173.674713134766,2021-06-28
176.639999389648,177.020004272461,173.800003051758,173.929992675781,13498300,171.078002929688,2021-06-29
173.889999389648,175.979995727539,173.339996337891,175.770004272461,7481900,172.887847900391,2021-06-30
175.350006103516,177.600006103516,174.600006103516,177.259994506836,5887100,174.353393554688,2021-07-01
177.860000610352,178.360000610352,174.619995117188,177.110000610352,11099300,174.205871582031,2021-07-02
176.759994506836,177,172.220001220703,173.690002441406,11557900,170.841949462891,2021-07-06
172.860000610352,174.320007324219,171.990005493164,172.820007324219,6757300,169.986221313477,2021-07-07
170.179992675781,173.75,169.809997558594,172.800003051758,6960100,169.966537475586,2021-07-08
174.699996948242,177.520004272461,173.929992675781,177.039993286133,7873300,174.136993408203,2021-07-09
177.710006713867,184.990005493164,177.369995117188,184.380004882812,21835500,181.356643676758,2021-07-12
184.089996337891,185.669998168945,181.839996337891,183.649993896484,12534600,180.638626098633,2021-07-13
185.199996948242,186.289993286133,182.080001831055,183.419998168945,8787300,180.412399291992,2021-07-14
183.449996948242,185.419998168945,183.050003051758,184.149993896484,7867000,181.130416870117,2021-07-15
184.940002441406,185.289993286133,178.919998168945,179.309997558594,8348800,176.369781494141,2021-07-16
175.710006713867,176.479995727539,172.160003662109,172.949996948242,14651800,170.11408996582,2021-07-19
173.699996948242,177.509994506836,172.869995117188,176.75,8372400,173.851760864258,2021-07-20
176.5,177.899993896484,175.320007324219,176.889999389648,6302200,173.989471435547,2021-07-21
176.699996948242,176.720001220703,173.899993896484,175.130004882812,5713700,172.258346557617,2021-07-22
175.660003662109,176.5,174.029998779297,176.139999389648,5126300,173.251770019531,2021-07-23
175.619995117188,178.779998779297,175.339996337891,178.740005493164,5641000,175.809143066406,2021-07-26
178.25,179.559997558594,176.570007324219,179.5,6684100,176.556686401367,2021-07-27
179.690002441406,180.350006103516,177.550003051758,179.100006103516,5926900,176.163238525391,2021-07-28
179.809997558594,181.419998168945,178.270004272461,178.350006103516,6209100,175.425537109375,2021-07-29
177.529998779297,179.199996948242,175.139999389648,176.020004272461,6813400,173.133743286133,2021-07-30
177.220001220703,178.820007324219,175.309997558594,175.550003051758,5847200,172.671447753906,2021-08-02
176.020004272461,176.130004882812,170.919998168945,172.990005493164,9931300,170.153411865234,2021-08-03
172.5,173.25,171.339996337891,172.580001831055,5665800,169.750152587891,2021-08-04
172.490005493164,177.119995117188,172.490005493164,176.710006713867,8864200,173.812423706055,2021-08-05
177.429992675781,178.809997558594,176.630004882812,177.130004882812,5505200,174.225524902344,2021-08-06
177,177.309997558594,175.059997558594,176.720001220703,5339000,173.822250366211,2021-08-09
176.25,177.399993896484,175.580001831055,177.070007324219,5185000,174.166519165039,2021-08-10
177.360000610352,178.490005493164,176.509994506836,178.089996337891,5359900,175.169784545898,2021-08-11
178.089996337891,179.720001220703,176.449996948242,179.289993286133,11081300,176.350112915039,2021-08-12
186.289993286133,187.580001831055,180.880004882812,181.080001831055,32504600,178.110763549805,2021-08-13
180.509994506836,180.589996337891,176.509994506836,179.089996337891,8746700,176.153396606445,2021-08-16
177.149993896484,178.449996948242,174.919998168945,175.830001831055,8534500,172.946868896484,2021-08-17
175.899993896484,176.789993286133,174.5,174.740005493164,7063500,171.874725341797,2021-08-18
174,174.679992675781,172.559997558594,173.25,8478600,170.409164428711,2021-08-19
173,175.210006713867,172.649993896484,175.119995117188,6239600,172.248504638672,2021-08-20
177.080001831055,178.309997558594,175.910003662109,177.660003662109,7395900,174.746841430664,2021-08-23
177.919998168945,180.080001831055,177.759994506836,178.470001220703,5886900,175.543563842773,2021-08-24
178.160003662109,178.589996337891,176.880004882812,178.309997558594,4842100,175.386199951172,2021-08-25
178.339996337891,178.940002441406,176.339996337891,176.559997558594,4563000,173.66487121582,2021-08-26
176.279998779297,180.539993286133,176.279998779297,180.139999389648,8697000,177.186172485352,2021-08-27
180.5,181.389999389648,178.869995117188,179.979995727539,6421300,177.028793334961,2021-08-30
179.25,182.979995727539,178.529998779297,181.300003051758,8620000,178.3271484375,2021-08-31
181.960006713867,184.210006713867,181.779998779297,183.479995727539,7302800,180.471389770508,2021-09-01
184.160003662109,185.300003051758,181.550003051758,181.860000610352,6492600,178.877990722656,2021-09-02
181.820007324219,181.820007324219,179.130004882812,181,6847400,178.03205871582,2021-09-03
181.020004272461,185.550003051758,180.050003051758,184.339996337891,10702900,181.317306518555,2021-09-07
184.339996337891,187.460006713867,183.919998168945,185.149993896484,8634000,182.114044189453,2021-09-08
185.149993896484,187.580001831055,184.570007324219,185.910003662109,7190700,182.861572265625,2021-09-09
186.360000610352,187.100006103516,184.009994506836,184.119995117188,5572200,181.10090637207,2021-09-10
185.119995117188,185.800003051758,183.5,184.979995727539,6818200,181.946807861328,2021-09-13
184.960006713867,185.130004882812,182.149993896484,182.399993896484,6185900,179.409118652344,2021-09-14
182.059997558594,184.660003662109,181.100006103516,184.410003662109,5933400,181.386154174805,2021-09-15
183.970001220703,184.639999389648,182.119995117188,183.339996337891,5678200,180.333694458008,2021-09-16
182.910003662109,185.899993896484,182.729995727539,183.470001220703,10035100,180.461578369141,2021-09-17
179.740005493164,180.880004882812,176.550003051758,178.610000610352,8056600,175.681274414062,2021-09-20
180.320007324219,182.229995727539,169.029998779297,171.169998168945,23216000,168.363265991211,2021-09-21
172.940002441406,175.339996337891,171.660003662109,173.649993896484,14214500,170.802597045898,2021-09-22
174.940002441406,177.190002441406,174.369995117188,176.25,8052900,173.359954833984,2021-09-23
175.300003051758,176.699996948242,175.080001831055,176,5712800,173.114074707031,2021-09-24
176.630004882812,179.449996948242,175.960006713867,178.259994506836,7755000,175.337005615234,2021-09-27
177.75,178,173.860000610352,174.520004272461,9133100,171.658340454102,2021-09-28
174.25,174.960006713867,172.589996337891,172.679992675781,6240800,169.848495483398,2021-09-29
173.100006103516,173.679992675781,169.100006103516,169.169998168945,13978000,166.396072387695,2021-09-30
172.279998779297,177.320007324219,171.970001220703,176.009994506836,12165000,173.123901367188,2021-10-01
175.559997558594,175.960006713867,172.669998168945,173.460006713867,7200600,170.61572265625,2021-10-04
173.830001831055,176.240005493164,173.610000610352,174.610000610352,6798200,171.746856689453,2021-10-05
173,175.710006713867,171.550003051758,175.479995727539,6005200,172.602600097656,2021-10-06
177.699996948242,179.630004882812,177.330001831055,177.710006713867,7780000,174.796035766602,2021-10-07
177.929992675781,178.600006103516,176.399993896484,176.740005493164,4132200,173.841934204102,2021-10-08
176.020004272461,176.520004272461,173.479995727539,173.520004272461,8046300,170.674728393555,2021-10-11
173.619995117188,174.490005493164,172.550003051758,173.130004882812,5188400,170.291122436523,2021-10-12
173.630004882812,173.699996948242,170.940002441406,172.960006713867,8914700,170.123931884766,2021-10-13
174.070007324219,176.020004272461,174,174.410003662109,7450200,171.55012512207,2021-10-14
175.690002441406,178.889999389648,174.100006103516,176.460006713867,13943900,173.566528320312,2021-10-15
172.360000610352,173.339996337891,169.800003051758,171.139999389648,20494800,168.333755493164,2021-10-18
171.440002441406,171.580001831055,170.179992675781,171.179992675781,9669500,168.373077392578,2021-10-19
170.970001220703,171.020004272461,169.880004882812,170.550003051758,9737600,167.753433227539,2021-10-20
170.199996948242,172.5,170.100006103516,171.339996337891,7509000,168.530471801758,2021-10-21
170.570007324219,170.800003051758,168.600006103516,169.419998168945,7854300,166.641952514648,2021-10-22
169.899993896484,172.570007324219,169.029998779297,172.009994506836,9798700,169.189483642578,2021-10-25
172.949996948242,173.119995117188,170.710006713867,172.039993286133,5850200,169.219009399414,2021-10-26
171.770004272461,172.039993286133,169.429992675781,169.550003051758,7054700,166.769836425781,2021-10-27
169.479995727539,170.350006103516,168.600006103516,169.679992675781,7884500,166.897705078125,2021-10-28
169.020004272461,170.460006713867,168.149993896484,169.070007324219,7598800,166.297714233398,2021-10-29
169.210006713867,171.25,169.089996337891,170.190002441406,8182900,167.399337768555,2021-11-01
170.029998779297,170.850006103516,168.979995727539,169.830001831055,6777200,167.04524230957,2021-11-02
169.699996948242,170.190002441406,168.369995117188,170.080001831055,6829300,167.291137695312,2021-11-03
170.029998779297,170.419998168945,168.669998168945,170.279998779297,7505500,167.487869262695,2021-11-04
173.5,176.990005493164,172.330001831055,175.630004882812,16859200,172.750152587891,2021-11-05
178.690002441406,179.25,176.100006103516,176.869995117188,10584600,173.969802856445,2021-11-08
176.949996948242,177.119995117188,173.210006713867,175.110000610352,7293300,172.238662719727,2021-11-09
174.690002441406,176.869995117188,173.869995117188,174.449996948242,11045800,171.589462280273,2021-11-10
162.889999389648,163.960006713867,158.330001831055,162.110000610352,62366500,159.451812744141,2021-11-11
163.520004272461,163.610000610352,158.929992675781,159.630004882812,25638400,157.012496948242,2021-11-12
160.089996337891,160.720001220703,157.660003662109,158.429992675781,21285300,155.832153320312,2021-11-15
159.059997558594,160.240005493164,158.550003051758,158.830001831055,15516200,156.225601196289,2021-11-16
158.729995727539,158.889999389648,156.75,157.330001831055,14695500,154.750198364258,2021-11-17
157.089996337891,157.300003051758,153.710006713867,155.580001831055,14487700,153.028884887695,2021-11-18
155.020004272461,155.210006713867,152.770004272461,154,16776500,151.474807739258,2021-11-19
153.229995727539,155.820007324219,152.570007324219,154.160003662109,12790400,151.632186889648,2021-11-22
153.839996337891,154.25,150.190002441406,151.029998779297,17382900,148.553512573242,2021-11-23
150.690002441406,151.410003662109,148.800003051758,151.339996337891,14123700,148.858413696289,2021-11-24
146.800003051758,148.850006103516,145.850006103516,148.110000610352,12027700,145.681381225586,2021-11-26
148.809997558594,149.300003051758,144.25,147.809997558594,21231300,145.386306762695,2021-11-29
146.720001220703,147.279998779297,143.110000610352,144.899993896484,26011100,142.524017333984,2021-11-30
146.699996948242,148.369995117188,142.039993286133,142.149993896484,16469000,139.819107055664,2021-12-01
142.839996337891,147.649993896484,142.770004272461,147.199996948242,18177700,144.78630065918,2021-12-02
147.809997558594,148.320007324219,144.320007324219,146.220001220703,14975600,143.822372436523,2021-12-03
147.279998779297,150.740005493164,146.669998168945,150.369995117188,14333900,147.904312133789,2021-12-06
151.839996337891,152.759994506836,149.720001220703,150.809997558594,14661100,148.337112426758,2021-12-07
150.910003662109,153.660003662109,150.559997558594,153.339996337891,12886300,150.825622558594,2021-12-08
152.270004272461,154.289993286133,151.699996948242,152.940002441406,11862300,150.432174682617,2021-12-09
153.580001831055,154.660003662109,151.449996948242,152.710006713867,10247900,150.205963134766,2021-12-10
152.119995117188,152.5,149.289993286133,150.429992675781,10195800,147.963348388672,2021-12-13
149.259994506836,151.619995117188,148.520004272461,149.100006103516,10872000,146.655151367188,2021-12-14
148.759994506836,150.919998168945,147.350006103516,150.399993896484,12231500,147.933837890625,2021-12-15
151.350006103516,152.059997558594,148.580001831055,148.75,11145600,146.310897827148,2021-12-16
148.509994506836,149.839996337891,146.570007324219,148.759994506836,13785000,146.320724487305,2021-12-17
146.979995727539,147.729995727539,145.080001831055,146.470001220703,11201900,144.068283081055,2021-12-20
147.559997558594,151.429992675781,147.389999389648,151.050003051758,10781400,148.573181152344,2021-12-21
150.419998168945,152.199996948242,149.869995117188,151.880004882812,7820400,149.389572143555,2021-12-22
152.320007324219,154.190002441406,151.929992675781,153.630004882812,6572400,151.110870361328,2021-12-23
152.880004882812,154.020004272461,151.399993896484,152.800003051758,7762000,150.294479370117,2021-12-27
152.619995117188,156.5,152.410003662109,155.199996948242,12198700,152.655120849609,2021-12-28
154.559997558594,155.919998168945,154.179992675781,154.869995117188,8737000,152.330535888672,2021-12-29
155.710006713867,157.070007324219,155.509994506836,155.929992675781,7228400,153.373138427734,2021-12-30
155.869995117188,156.570007324219,154.740005493164,154.889999389648,6410200,152.350204467773,2021-12-31
155.830001831055,157.559997558594,155.360000610352,156.759994506836,10222800,154.189544677734,2022-01-03
158.589996337891,160.320007324219,155.550003051758,155.729995727539,16582000,153.176422119141,2022-01-04
156.520004272461,159.380004882812,155.100006103516,155.190002441406,12272100,152.645294189453,2022-01-05
156.240005493164,157.770004272461,153.679992675781,156.899993896484,11095300,154.327239990234,2022-01-06
156.899993896484,159.300003051758,156.289993286133,157.830001831055,9554600,155.242004394531,2022-01-07
157.979995727539,158.270004272461,154.649993896484,156.600006103516,8672900,154.032196044922,2022-01-10
156.619995117188,158.220001220703,155.949996948242,157.889999389648,8042600,155.301025390625,2022-01-11
158.5,158.990005493164,156.330001831055,157.800003051758,6995600,155.212493896484,2022-01-12
157.699996948242,158.529998779297,155.169998168945,155.440002441406,9680600,152.891189575195,2022-01-13
152.350006103516,152.619995117188,148.419998168945,151.940002441406,16832000,149.448593139648,2022-01-14
151.110000610352,153.130004882812,149.830001831055,152.270004272461,10419500,149.773178100586,2022-01-18
150.839996337891,152.860000610352,149.960006713867,150.110000610352,10413200,147.64860534668,2022-01-19
150.910003662109,152.660003662109,147.149993896484,147.619995117188,11760400,145.199417114258,2022-01-20
141.229995727539,141.869995117188,136.630004882812,137.380004882812,34491800,135.127334594727,2022-01-21
134.820007324219,137.679992675781,129.259994506836,137.460006713867,31419500,135.206039428711,2022-01-24
135.289993286133,137.75,132.380004882812,136.509994506836,14694400,134.271575927734,2022-01-25
137.710006713867,138.199996948242,132.259994506836,133.600006103516,14569900,131.409301757812,2022-01-26
135.070007324219,137.910003662109,134.020004272461,135.419998168945,11913900,133.199478149414,2022-01-27
135.210006713867,138.690002441406,133.559997558594,138.630004882812,10011700,136.356842041016,2022-01-28
138.860000610352,143.149993896484,138.470001220703,142.970001220703,10185500,140.625671386719,2022-01-31
143.020004272461,144.690002441406,142.25,144.490005493164,8573300,142.120758056641,2022-02-01
144.190002441406,144.589996337891,141.380004882812,142.619995117188,9529900,140.281402587891,2022-02-02
140,142.039993286133,139.25,140.029998779297,9820600,137.73388671875,2022-02-03
140.039993286133,143.190002441406,139.529998779297,142.020004272461,8061100,139.691253662109,2022-02-04
143.389999389648,144.089996337891,141.610000610352,142.509994506836,10937500,140.173217773438,2022-02-07
141.789993286133,142.889999389648,140.740005493164,142.479995727539,9231700,140.143692016602,2022-02-08
144.369995117188,147.350006103516,143.25,147.229995727539,22877400,144.815811157227,2022-02-09
156.020004272461,157.5,151.110000610352,152.160003662109,42500300,149.664962768555,2022-02-10
153.539993286133,154.690002441406,148.559997558594,149.470001220703,17975200,147.019073486328,2022-02-11
149.369995117188,153.729995727539,149.210006713867,150.850006103516,14694700,148.376480102539,2022-02-14
153.539993286133,154.850006103516,152.509994506836,154.720001220703,12726000,152.182998657227,2022-02-15
154.979995727539,156.729995727539,153.75,156.350006103516,10656400,153.786285400391,2022-02-16
154.690002441406,155.360000610352,152.610000610352,152.949996948242,8110300,150.442001342773,2022-02-17
152.910003662109,153.679992675781,150.050003051758,151.360000610352,10785500,148.87809753418,2022-02-18
150.190002441406,150.789993286133,147.610000610352,148.089996337891,12227200,145.661712646484,2022-02-22
149.5,149.740005493164,145.5,145.869995117188,9300700,143.478118896484,2022-02-23
140,149.570007324219,140,149.399993896484,12475500,146.950210571289,2022-02-24
149.559997558594,150.279998779297,147.220001220703,149.529998779297,10149500,147.078094482422,2022-02-25
147.830001831055,149.479995727539,146.460006713867,148.460006713867,10834700,146.025665283203,2022-02-28
147.860000610352,148.149993896484,143.779998779297,145.699996948242,8944000,143.310897827148,2022-03-01
146.309997558594,148.470001220703,145.919998168945,147.339996337891,7851000,144.924011230469,2022-03-02
147.309997558594,148.649993896484,144.449996948242,145.570007324219,8048400,143.183044433594,2022-03-03
144.009994506836,144.259994506836,139.550003051758,140.720001220703,12913000,138.412582397461,2022-03-04
140.279998779297,140.889999389648,133.440002441406,133.5,14549700,131.310958862305,2022-03-07
133.020004272461,135.490005493164,129.289993286133,131.75,16552000,129.589645385742,2022-03-08
135.490005493164,135.5,133.360000610352,133.649993896484,14673100,131.458480834961,2022-03-09
132.360000610352,134.199996948242,131.619995117188,133.639999389648,8447200,131.448654174805,2022-03-10
135.080001831055,136.160003662109,131.570007324219,131.75,7058400,129.589645385742,2022-03-11
130.979995727539,133.070007324219,128.380004882812,129.029998779297,9971500,126.914245605469,2022-03-14
129.740005493164,134.559997558594,129.509994506836,134.199996948242,9834800,131.999465942383,2022-03-15
135.649993896484,138.979995727539,134.940002441406,138.139999389648,10638700,135.874877929688,2022-03-16
137.440002441406,139.470001220703,136.559997558594,139.470001220703,6816000,137.183059692383,2022-03-17
139.550003051758,140.729995727539,138.300003051758,140.300003051758,11308800,137.999450683594,2022-03-18
138.899993896484,139.300003051758,136.880004882812,138.619995117188,9090300,136.34700012207,2022-03-21
139.059997558594,142.190002441406,138.899993896484,140.110000610352,8511600,137.812561035156,2022-03-22
139.070007324219,139.759994506836,137.539993286133,137.639999389648,8761300,135.383071899414,2022-03-23
138.580001831055,139.270004272461,137.410003662109,138.960006713867,5858800,136.681411743164,2022-03-24
139.279998779297,140.380004882812,138.119995117188,139.139999389648,5949400,136.858474731445,2022-03-25
138.880004882812,139.630004882812,136.279998779297,138.720001220703,8456100,136.445358276367,2022-03-28
140.960006713867,144.460006713867,140.960006713867,142.380004882812,11280700,140.045349121094,2022-03-29
141.309997558594,143.270004272461,140.080001831055,140.960006713867,7922400,138.648635864258,2022-03-30
140.139999389648,140.880004882812,137.110000610352,137.160003662109,12306500,134.910934448242,2022-03-31
137.339996337891,138.100006103516,135.529998779297,137,10341000,134.753555297852,2022-04-01
136.970001220703,139.259994506836,136.889999389648,138.580001831055,8174600,136.307647705078,2022-04-04
137.740005493164,139.199996948242,135.130004882812,135.619995117188,8694100,133.396179199219,2022-04-05
133.75,133.929992675781,130.809997558594,132.570007324219,11679700,130.396209716797,2022-04-06
133.009994506836,133.210006713867,130.020004272461,131.869995117188,9858700,129.70768737793,2022-04-07
132,133.119995117188,130.630004882812,131.869995117188,6702000,129.70768737793,2022-04-08
130.039993286133,132.429992675781,130.039993286133,130.649993896484,9915300,128.507659912109,2022-04-11
131.809997558594,133.210006713867,130.149993896484,130.839996337891,7885600,128.694549560547,2022-04-12
131.050003051758,132.889999389648,130.75,132.350006103516,7694500,130.179809570312,2022-04-13
132.809997558594,133.589996337891,130.350006103516,130.470001220703,7283500,128.330627441406,2022-04-14
130.070007324219,130.220001220703,126.819999694824,127.769996643066,10571000,125.674911499023,2022-04-18
128.089996337891,133.190002441406,127.790000915527,131.899993896484,12767200,129.737182617188,2022-04-19
126.050003051758,127.349998474121,124.110000610352,124.569999694824,36465700,122.527381896973,2022-04-20
125.540000915527,126.449996948242,121.279998779297,121.660003662109,18688600,119.665100097656,2022-04-21
120.01000213623,121.889999389648,118.150001525879,118.269996643066,19472800,116.330673217773,2022-04-22
117.660003662109,120.330001831055,116.75,119.949996948242,16491000,117.983123779297,2022-04-25
119.150001525879,119.150001525879,115.639999389648,115.769996643066,16116000,113.871673583984,2022-04-26
115.430000305176,116.900001525879,113.389999389648,115.209999084473,15553000,113.320861816406,2022-04-27
115.220001220703,116,112.690002441406,115.290000915527,23192100,113.399543762207,2022-04-28
115.199996948242,115.98999786377,111.360000610352,111.629997253418,16907000,109.799560546875,2022-04-29
111.709999084473,113.660003662109,111.01000213623,113.5,14300700,111.638893127441,2022-05-02
114.050003051758,114.830001831055,112.690002441406,113.550003051758,11149500,111.68807220459,2022-05-03
113.370002746582,116.440002441406,111.830001831055,116.190002441406,11488300,114.284790039062,2022-05-04
114.73999786377,115.269996643066,111.480003356934,112.610000610352,12720200,110.763488769531,2022-05-05
111.769996643066,112.089996337891,108.300003051758,110.290000915527,12525200,108.481536865234,2022-05-06
108.110000610352,110.73999786377,106.480003356934,106.980003356934,17941600,105.225814819336,2022-05-09
109.839996337891,110.699996948242,106.139999389648,107.680000305176,15657700,105.914337158203,2022-05-10
107.900001525879,110.069999694824,104.790000915527,105.209999084473,26933300,103.484832763672,2022-05-11
102.900001525879,105,99.4700012207031,104.309997558594,36298800,102.599586486816,2022-05-12
105.360000610352,107.690002441406,105.309997558594,107.330001831055,16782600,105.570068359375,2022-05-13
107.459999084473,107.620002746582,104.849998474121,105.180000305176,11993600,103.455322265625,2022-05-16
107.730003356934,108.790000915527,106.300003051758,108.639999389648,11847600,106.858581542969,2022-05-17
107.379997253418,107.660003662109,103.879997253418,104.300003051758,11794000,102.58975982666,2022-05-18
103.430000305176,105.300003051758,102.959999084473,103.139999389648,11285000,101.448768615723,2022-05-19
104.48999786377,104.800003051758,100.050003051758,102.419998168945,15650400,100.740577697754,2022-05-20
103.76000213623,106.029998779297,101.559997558594,105.830001831055,14402400,104.094665527344,2022-05-23
103.709999084473,103.839996337891,100.129997253418,101.589996337891,13970200,99.924186706543,2022-05-24
101.430000305176,103.809997558594,101.160003662109,103.26000213623,11026600,101.56681060791,2022-05-25
104.220001220703,106.129997253418,103.959999084473,105.610000610352,11297800,103.878280639648,2022-05-26
106.889999389648,109.370002746582,106.529998779297,109.319999694824,13671300,107.527442932129,2022-05-27
110,111.23999786377,107.910003662109,110.440002441406,20274600,108.62907409668,2022-05-31
112.01000213623,112.849998474121,108.269996643066,109.190002441406,11829700,107.399566650391,2022-06-01
109.430000305176,110.949996948242,107.910003662109,110.870002746582,8829900,109.052024841309,2022-06-02
109.169998168945,109.849998474121,107.919998168945,108.669998168945,6767600,106.88809967041,2022-06-03
109.75,110.190002441406,107.650001525879,107.830001831055,7575900,106.061874389648,2022-06-06
106.790000915527,107.919998168945,106,107.790000915527,7279100,106.022529602051,2022-06-07
107.430000305176,109.360000610352,106.959999084473,107.339996337891,7019500,105.57991027832,2022-06-08
106.529998779297,107.059997558594,103.25,103.300003051758,8261200,101.606147766113,2022-06-09
101.430000305176,102.120002746582,99.379997253418,99.4000015258789,15369700,97.7701034545898,2022-06-10
97.6100006103516,97.6100006103516,94.8300018310547,95.7099990844727,15239700,94.1406097412109,2022-06-13
