"V.Open","V.High","V.Low","V.Close","V.Volume","V.Adjusted","Date"
213.009994506836,214.149993896484,211.410003662109,211.899993896484,5498000,205.076446533203,2021-03-30
212.550003051758,214.110000610352,211.550003051758,211.729995727539,13180000,204.911911010742,2021-03-31
213.779998779297,217.740005493164,212.300003051758,216.860000610352,6138400,209.876724243164,2021-04-01
218.600006103516,220.509994506836,217.309997558594,219.039993286133,10440500,211.986557006836,2021-04-05
217.619995117188,219.399993896484,215.339996337891,218.649993896484,7828100,211.609100341797,2021-04-06
219.119995117188,221.039993286133,218.639999389648,219.270004272461,5614300,212.209106445312,2021-04-07
219.970001220703,222.820007324219,218.110000610352,220.699996948242,11042000,213.593063354492,2021-04-08
221,222.600006103516,219.509994506836,222.520004272461,5724900,215.3544921875,2021-04-09
220.240005493164,221.910003662109,219.220001220703,221.470001220703,6315200,214.338272094727,2021-04-12
221,221.619995117188,220.220001220703,221.020004272461,4764000,213.902786254883,2021-04-13
221,223.100006103516,220.070007324219,221.979995727539,4972600,214.83186340332,2021-04-14
223.889999389648,227.630004882812,223.860000610352,226.279998779297,8698100,218.993392944336,2021-04-15
227.169998168945,227.800003051758,225.759994506836,226.410003662109,6829400,219.119201660156,2021-04-16
225.75,227.580001831055,225.080001831055,225.789993286133,6541600,218.519149780273,2021-04-19
224.779998779297,225.380004882812,221.820007324219,223.279998779297,5799100,216.09001159668,2021-04-20
223.309997558594,227.869995117188,222.869995117188,227.449996948242,9490600,220.125717163086,2021-04-21
227.300003051758,230.929992675781,226.889999389648,227.570007324219,7303000,220.241836547852,2021-04-22
228.610000610352,231.820007324219,227.710006713867,230,5345200,222.593597412109,2021-04-23
230.770004272461,232.949996948242,229.520004272461,230.339996337891,5650000,222.922668457031,2021-04-26
231.029998779297,231.160003662109,228.990005493164,229.910003662109,6642100,222.50651550293,2021-04-27
230.949996948242,236.270004272461,230.669998168945,233.449996948242,10111400,225.932464599609,2021-04-28
235.229995727539,237.5,233.149993896484,236.860000610352,7411400,229.232681274414,2021-04-29
235.320007324219,235.929992675781,232.289993286133,233.559997558594,10260200,226.038970947266,2021-04-30
234.050003051758,235.740005493164,231.389999389648,232.610000610352,8174400,225.119567871094,2021-05-03
231.600006103516,232.389999389648,230.229995727539,232.029998779297,5884500,224.558197021484,2021-05-04
233.850006103516,233.850006103516,228.660003662109,229.210006713867,6523200,221.829040527344,2021-05-05
229.630004882812,231.580001831055,228.660003662109,231.320007324219,6124100,223.871078491211,2021-05-06
232.339996337891,233.220001220703,230.710006713867,232.119995117188,4528700,224.645324707031,2021-05-07
231.600006103516,232,225.160003662109,225.970001220703,9627400,218.693359375,2021-05-10
223.740005493164,226.419998168945,222.039993286133,225.479995727539,7633300,218.219146728516,2021-05-11
223.630004882812,225,220.309997558594,220.630004882812,7721300,213.525329589844,2021-05-12
221.509994506836,224.899993896484,220.889999389648,223.740005493164,6650100,216.849761962891,2021-05-13
225.820007324219,227.509994506836,224.919998168945,226.940002441406,4777200,219.951171875,2021-05-14
226.179992675781,227.160003662109,225.320007324219,226.440002441406,5534200,219.466522216797,2021-05-17
228.389999389648,229.179992675781,225.429992675781,225.570007324219,6900000,218.623382568359,2021-05-18
222.759994506836,224.850006103516,221.789993286133,224.589996337891,9311900,217.673538208008,2021-05-19
225.440002441406,227.600006103516,225.240005493164,226.440002441406,7478600,219.466522216797,2021-05-20
226.880004882812,229.309997558594,226.550003051758,226.770004272461,5603900,219.786407470703,2021-05-21
227.949996948242,230.110000610352,227.630004882812,229.320007324219,4040100,222.257873535156,2021-05-24
229.899993896484,230.190002441406,228.419998168945,229.020004272461,4689100,221.96711730957,2021-05-25
228.050003051758,229.350006103516,226.380004882812,227.070007324219,4295600,220.077163696289,2021-05-26
227.759994506836,228.419998168945,226.369995117188,226.860000610352,5969600,219.873657226562,2021-05-27
227.589996337891,229.429992675781,227.149993896484,227.300003051758,5779700,220.300079345703,2021-05-28
229.440002441406,230.080001831055,226.279998779297,226.630004882812,5091500,219.650741577148,2021-06-01
229.220001220703,233.110000610352,228.779998779297,229.660003662109,9081100,222.58740234375,2021-06-02
229,230.389999389648,227.770004272461,228.110000610352,6382400,221.085098266602,2021-06-03
229.350006103516,230.699996948242,228.729995727539,230.139999389648,5085700,223.052612304688,2021-06-04
232.850006103516,234.679992675781,230.080001831055,231.320007324219,5421300,224.196273803711,2021-06-07
232.149993896484,232.850006103516,230.160003662109,232.050003051758,4170600,224.903793334961,2021-06-08
232.5,234.850006103516,232.119995117188,232.309997558594,4659000,225.155746459961,2021-06-09
233.100006103516,234.259994506836,232.130004882812,233.949996948242,4452500,226.745254516602,2021-06-10
234.389999389648,235.440002441406,233.710006713867,234.960006713867,5378300,227.724182128906,2021-06-11
234.699996948242,235.220001220703,231.570007324219,234.080001831055,5805800,226.871292114258,2021-06-14
234.440002441406,234.800003051758,232.619995117188,232.979995727539,7093800,225.805130004883,2021-06-15
233.619995117188,234.179992675781,228,229.600006103516,8905400,222.529281616211,2021-06-16
229.210006713867,233.339996337891,229.210006713867,232.149993896484,6876700,225.000686645508,2021-06-17
230.449996948242,232.179992675781,229.220001220703,230.410003662109,8840000,223.314331054688,2021-06-18
231.449996948242,235.009994506836,230.399993896484,234.320007324219,7298400,227.103897094727,2021-06-21
234.300003051758,236.089996337891,233.240005493164,235.929992675781,8858400,228.664306640625,2021-06-22
235.449996948242,235.919998168945,233.940002441406,234.679992675781,6814700,227.45280456543,2021-06-23
237,238.25,235.410003662109,236.240005493164,4611500,228.964752197266,2021-06-24
236.399993896484,238.479995727539,236.320007324219,237.320007324219,7825200,230.011505126953,2021-06-25
238,238.369995117188,231.860000610352,234.089996337891,9301700,226.880950927734,2021-06-28
234.570007324219,236.520004272461,234.149993896484,235.949996948242,11897700,228.683700561523,2021-06-29
235.110000610352,236.399993896484,233.820007324219,233.820007324219,7797100,226.619262695312,2021-06-30
234.199996948242,236.25,234.050003051758,235.149993896484,5329600,227.908325195312,2021-07-01
235.830001831055,238.779998779297,235.820007324219,238.630004882812,4383700,231.281143188477,2021-07-02
239.5,240.610000610352,237.210006713867,239.600006103516,8048700,232.221298217773,2021-07-06
240.259994506836,241.039993286133,238.300003051758,240,4366100,232.608947753906,2021-07-07
236.970001220703,237.070007324219,234.550003051758,236.610000610352,6388000,229.323348999023,2021-07-08
238.759994506836,239.449996948242,237.419998168945,238.470001220703,5615900,231.126068115234,2021-07-09
237.580001831055,238.509994506836,237.270004272461,237.869995117188,7010700,230.544555664062,2021-07-12
238.25,242.479995727539,238.25,242.350006103516,8079200,234.886581420898,2021-07-13
243.220001220703,246.809997558594,242.820007324219,245.990005493164,8693400,238.414505004883,2021-07-14
245.309997558594,248.800003051758,245.309997558594,248.550003051758,10135100,240.895645141602,2021-07-15
249.990005493164,250.460006713867,247.520004272461,248.119995117188,8674500,240.478881835938,2021-07-16
243.990005493164,244.449996948242,238.899993896484,240.410003662109,11474600,233.00634765625,2021-07-19
240.639999389648,244.210006713867,239.509994506836,242.699996948242,7072300,235.225814819336,2021-07-20
243.289993286133,246.899993896484,242.300003051758,243.660003662109,11241400,236.156295776367,2021-07-21
243.779998779297,245.350006103516,243.149993896484,244.139999389648,10293600,236.621475219727,2021-07-22
246.759994506836,250.009994506836,246.759994506836,249.020004272461,6766000,241.351181030273,2021-07-23
249.210006713867,250.360000610352,247.699996948242,250.25,4879000,242.543304443359,2021-07-26
249.190002441406,252.669998168945,248.220001220703,250.929992675781,7038300,243.202331542969,2021-07-27
250.050003051758,251.5,245.910003662109,246.940002441406,9036500,239.335220336914,2021-07-28
248.110000610352,250.380004882812,247.100006103516,247.919998168945,7495300,240.285049438477,2021-07-29
247.210006713867,248.460006713867,246,246.389999389648,5804700,238.802200317383,2021-07-30
246.240005493164,247.830001831055,238.369995117188,239.779998779297,9989500,232.395721435547,2021-08-02
240.630004882812,241.389999389648,234.029998779297,237.089996337891,9839000,229.788528442383,2021-08-03
237,237.550003051758,235.050003051758,236.669998168945,8171800,229.381546020508,2021-08-04
236.610000610352,240.25,236.429992675781,240.210006713867,5337500,232.8125,2021-08-05
240,242.600006103516,239.860000610352,241.399993896484,4509700,233.965835571289,2021-08-06
241.75,242.179992675781,238.050003051758,240,5226900,232.608947753906,2021-08-09
240.509994506836,241.339996337891,235.559997558594,238.070007324219,7185700,230.738433837891,2021-08-10
238.080001831055,238.360000610352,234.580001831055,235.059997558594,7375700,227.821105957031,2021-08-11
233.889999389648,234.110000610352,231.020004272461,231.789993286133,9867000,224.958053588867,2021-08-12
232,233.270004272461,231.399993896484,232.649993896484,5445400,225.792724609375,2021-08-13
232.210006713867,235.479995727539,230.199996948242,235.360000610352,7575900,228.422805786133,2021-08-16
235,235.669998168945,233.220001220703,234.529998779297,6850500,227.617263793945,2021-08-17
233.919998168945,234.350006103516,231.470001220703,231.630004882812,4996500,224.802749633789,2021-08-18
229.039993286133,232.429992675781,228.899993896484,231.570007324219,5761300,224.744567871094,2021-08-19
231.869995117188,232.160003662109,230.300003051758,231.360000610352,5522200,224.540710449219,2021-08-20
232.699996948242,234.649993896484,232,234.139999389648,6342000,227.238754272461,2021-08-23
235.039993286133,236.190002441406,233.949996948242,234.240005493164,5081800,227.335845947266,2021-08-24
235,235,232.080001831055,232.589996337891,5277100,225.734451293945,2021-08-25
232.130004882812,232.630004882812,230.149993896484,230.520004272461,5889100,223.725463867188,2021-08-26
231.020004272461,233.050003051758,230.229995727539,232.690002441406,6369000,225.831558227539,2021-08-27
232.690002441406,233.669998168945,229.919998168945,231.229995727539,6448000,224.414535522461,2021-08-30
230.910003662109,231.839996337891,228.660003662109,229.100006103516,9405100,222.347351074219,2021-08-31
229.100006103516,230.779998779297,228.770004272461,230.119995117188,8177600,223.337295532227,2021-09-01
230.429992675781,230.550003051758,221.960006713867,224.179992675781,19708800,217.572357177734,2021-09-02
224,227.300003051758,223.350006103516,225.110000610352,11532000,218.474945068359,2021-09-03
226.740005493164,228,225.860000610352,226.270004272461,9662600,219.600769042969,2021-09-07
227.380004882812,230.220001220703,227.039993286133,229.089996337891,10652600,222.337615966797,2021-09-08
229.309997558594,230,227.100006103516,227.490005493164,5853000,220.784774780273,2021-09-09
229.850006103516,230.039993286133,224.820007324219,224.910003662109,6715400,218.280838012695,2021-09-10
225.529998779297,227.199996948242,223.410003662109,224.630004882812,6808100,218.009048461914,2021-09-13
225,225.809997558594,222.279998779297,223.029998779297,6575700,216.456253051758,2021-09-14
222.520004272461,224.839996337891,221.360000610352,223.809997558594,6535800,217.213287353516,2021-09-15
223.860000610352,225.199996948242,222.75,224.330001831055,5928500,217.717956542969,2021-09-16
222.449996948242,223.699996948242,219.300003051758,221.75,13787400,215.214004516602,2021-09-17
216.960006713867,220.5,216.309997558594,220.050003051758,8822600,213.564071655273,2021-09-20
220.75,222.169998168945,218.979995727539,220.169998168945,7033600,213.680572509766,2021-09-21
221.399993896484,224.100006103516,221.100006103516,222.75,6005900,216.184494018555,2021-09-22
225,228.699996948242,224.360000610352,228.309997558594,7952700,221.580627441406,2021-09-23
228.929992675781,231.949996948242,228.619995117188,231.589996337891,6461200,224.763946533203,2021-09-24
231.720001220703,233.330001831055,228.770004272461,229.600006103516,6881100,222.832611083984,2021-09-27
228.869995117188,228.869995117188,224,225.559997558594,6951400,218.911666870117,2021-09-28
226.800003051758,229.020004272461,226.089996337891,226.679992675781,6432700,219.998641967773,2021-09-29
227.580001831055,228.789993286133,222.630004882812,222.75,7128500,216.184494018555,2021-09-30
224.169998168945,231.559997558594,223.470001220703,230.460006713867,7925400,223.667251586914,2021-10-01
230,230.330001831055,220.809997558594,224.729995727539,10283400,218.10612487793,2021-10-04
225.479995727539,227.380004882812,223.919998168945,224.279998779297,5814000,217.669357299805,2021-10-05
222.039993286133,226.619995117188,221.25,226.509994506836,5420900,219.833648681641,2021-10-06
228.910003662109,231.160003662109,228.490005493164,230.550003051758,6561900,223.754592895508,2021-10-07
231,232.729995727539,230.179992675781,230.270004272461,3735200,223.482879638672,2021-10-08
230.009994506836,230.320007324219,224.869995117188,225.110000610352,5620200,218.474945068359,2021-10-11
225.559997558594,226.220001220703,222.919998168945,224.050003051758,5448200,217.446182250977,2021-10-12
223.130004882812,225.860000610352,218.630004882812,222.460006713867,9076000,215.903045654297,2021-10-13
224.119995117188,225.649993896484,223.059997558594,225.179992675781,5590500,218.542877197266,2021-10-14
227.220001220703,231.089996337891,226.729995727539,230.990005493164,6355100,224.181655883789,2021-10-15
230.179992675781,232.759994506836,228.139999389648,230.649993896484,5580200,223.851623535156,2021-10-18
231.949996948242,233.639999389648,230.679992675781,233.520004272461,4409700,226.637069702148,2021-10-19
233.460006713867,233.800003051758,231.309997558594,231.419998168945,5401800,224.59895324707,2021-10-20
230.699996948242,230.830001831055,226.300003051758,230.240005493164,5982200,223.453720092773,2021-10-21
230.289993286133,232.820007324219,228.710006713867,231.229995727539,3788000,224.414535522461,2021-10-22
233.449996948242,234.860000610352,232.289993286133,233.880004882812,4938700,226.986434936523,2021-10-25
235.529998779297,236.960006713867,231.330001831055,231.820007324219,7814500,224.987167358398,2021-10-26
224.75,224.75,215.660003662109,215.779998779297,22958100,209.419952392578,2021-10-27
219.25,219.990005493164,209.009994506836,209.839996337891,23199400,203.655014038086,2021-10-28
209.210006713867,213.669998168945,208.539993286133,211.770004272461,14329800,205.52815246582,2021-10-29
213.490005493164,215.25,211.449996948242,212.460006713867,13210300,206.197799682617,2021-11-01
213.160003662109,213.350006103516,207.820007324219,209.139999389648,14688700,202.975646972656,2021-11-02
209.690002441406,210.149993896484,206.729995727539,208.100006103516,11486700,201.96630859375,2021-11-03
209.160003662109,212.360000610352,207.869995117188,208.779998779297,11368200,202.626235961914,2021-11-04
211.949996948242,217.630004882812,211.360000610352,216.669998168945,14273600,210.28369140625,2021-11-05
218.369995117188,221.610000610352,218.149993896484,220.490005493164,13500100,213.991149902344,2021-11-08
219.690002441406,220.410003662109,212.919998168945,213.389999389648,11535000,207.100372314453,2021-11-09
213.550003051758,216.949996948242,213.330001831055,215.559997558594,10063600,209.574722290039,2021-11-10
216.470001220703,216.779998779297,210.160003662109,210.419998168945,13546900,204.577423095703,2021-11-11
211.5,213.580001831055,211.429992675781,212.089996337891,7660500,206.201080322266,2021-11-12
213.619995117188,216.399993896484,211.809997558594,212.300003051758,9596900,206.405242919922,2021-11-15
212.160003662109,215.649993896484,211.660003662109,215.179992675781,8719600,209.205230712891,2021-11-16
205.949996948242,207.309997558594,199.460006713867,205.059997558594,38379600,199.366226196289,2021-11-17
206.5,207.869995117188,201.270004272461,203.330001831055,18292200,197.684295654297,2021-11-18
202.039993286133,203.5,199.850006103516,200.860000610352,18032600,195.282867431641,2021-11-19
200,201.699996948242,194.600006103516,195.580001831055,21185800,190.149490356445,2021-11-22
196.970001220703,198.919998168945,194.380004882812,198.490005493164,14742700,192.97868347168,2021-11-23
198.169998168945,203.949996948242,197.639999389648,203.25,12026800,197.606536865234,2021-11-24
193.320007324219,199.190002441406,192.550003051758,197.649993896484,10987600,192.162017822266,2021-11-26
201,201.25,195.360000610352,196.289993286133,14633500,190.839767456055,2021-11-29
195.270004272461,197.660003662109,192.559997558594,193.770004272461,16023000,188.389739990234,2021-11-30
196.029998779297,196.809997558594,190.100006103516,190.160003662109,13204900,184.879974365234,2021-12-01
192,199.440002441406,191.850006103516,198.289993286133,13976300,192.784225463867,2021-12-02
198.270004272461,198.470001220703,194.039993286133,196.320007324219,10660500,190.868942260742,2021-12-03
198.770004272461,204.220001220703,197.740005493164,202.679992675781,10722100,197.052368164062,2021-12-06
206,207.940002441406,205.889999389648,207.369995117188,11897200,201.612121582031,2021-12-07
207.660003662109,209.479995727539,205.710006713867,208.990005493164,11749200,203.187149047852,2021-12-08
208.520004272461,212.199996948242,207.169998168945,211.389999389648,10176800,205.520492553711,2021-12-09
211.899993896484,214.25,210.860000610352,213.399993896484,8882700,207.474670410156,2021-12-10
212.449996948242,213.320007324219,209.979995727539,211.020004272461,8844300,205.160751342773,2021-12-13
210.729995727539,213.369995117188,208.449996948242,209.979995727539,9832300,204.149658203125,2021-12-14
209.399993896484,212.490005493164,207.860000610352,212.309997558594,10892500,206.414993286133,2021-12-15
215.289993286133,216.270004272461,211.610000610352,214.369995117188,8548400,208.417755126953,2021-12-16
212.800003051758,213.210006713867,207.789993286133,211.880004882812,11578400,205.996887207031,2021-12-17
209.089996337891,209.770004272461,206.860000610352,208.740005493164,9434400,202.944061279297,2021-12-20
210.610000610352,216.160003662109,210.360000610352,215.380004882812,6993700,209.399719238281,2021-12-21
213.850006103516,218.940002441406,213.850006103516,217.960006713867,6003400,211.908081054688,2021-12-22
218.440002441406,218.520004272461,216.619995117188,216.619995117188,4798200,210.605285644531,2021-12-23
217.679992675781,218.119995117188,214.880004882812,217.630004882812,4818400,211.587265014648,2021-12-27
216.009994506836,219.729995727539,215.580001831055,218.050003051758,4279800,211.995559692383,2021-12-28
217.759994506836,218.940002441406,217.330001831055,218.169998168945,3223100,212.112258911133,2021-12-29
217.970001220703,219.149993896484,217.149993896484,217.869995117188,3812800,211.820587158203,2021-12-30
216.809997558594,217.979995727539,215.490005493164,216.710006713867,4723300,210.692794799805,2021-12-31
217.520004272461,222.059997558594,217.009994506836,221.429992675781,7694500,215.281723022461,2022-01-03
222,226.789993286133,221.809997558594,222.460006713867,10629300,216.283142089844,2022-01-04
222.639999389648,225.270004272461,219.919998168945,220,9594600,213.89143371582,2022-01-05
217.800003051758,221.910003662109,217.550003051758,219.75,7877500,213.648391723633,2022-01-06
217.309997558594,220.199996948242,215.639999389648,216.960006713867,10702100,210.935852050781,2022-01-07
213.979995727539,214.199996948242,206.5,211.970001220703,11978600,206.084381103516,2022-01-10
211.419998168945,214.949996948242,208.740005493164,214.380004882812,8803100,208.427490234375,2022-01-11
214.479995727539,217.580001831055,213.809997558594,215.710006713867,6923300,209.720565795898,2022-01-12
216.850006103516,220.479995727539,214.660003662109,215,8867700,209.030258178711,2022-01-13
214.169998168945,218.25,213.710006713867,214.669998168945,8838100,208.709442138672,2022-01-14
215.880004882812,216.910003662109,214.330001831055,215.710006713867,9099300,209.720565795898,2022-01-18
213,218.229995727539,212.110000610352,214.679992675781,9399800,208.719131469727,2022-01-19
214.720001220703,219.600006103516,213.940002441406,214.350006103516,8532700,208.398284912109,2022-01-20
215.460006713867,215.600006103516,205.820007324219,205.929992675781,16200200,200.212097167969,2022-01-21
202.179992675781,202.720001220703,195.649993896484,201.850006103516,16054000,196.245361328125,2022-01-24
199.619995117188,205.380004882812,196.990005493164,202,12125500,196.391189575195,2022-01-25
204.279998779297,210.860000610352,203.669998168945,205.869995117188,10817600,200.153793334961,2022-01-26
209.5,210.960006713867,205.850006103516,206.149993896484,12009800,200.425979614258,2022-01-27
220.639999389648,228.119995117188,216.100006103516,228,26425300,221.669296264648,2022-01-28
225.550003051758,226.380004882812,222.050003051758,226.169998168945,12380600,219.890106201172,2022-01-31
226.899993896484,234.610000610352,226.419998168945,232.360000610352,12247200,225.908233642578,2022-02-01
231.300003051758,235.850006103516,230.009994506836,235.419998168945,10590500,228.883255004883,2022-02-02
233.039993286133,233.490005493164,230.550003051758,231.539993286133,9968000,225.11100769043,2022-02-03
228.5,230.220001220703,224.949996948242,228.389999389648,10848100,222.048446655273,2022-02-04
228,229.919998168945,226.009994506836,227.160003662109,5984500,220.852615356445,2022-02-07
226.259994506836,228.5,224.75,227.940002441406,7542000,221.610961914062,2022-02-08
230.130004882812,233.149993896484,230.119995117188,230.869995117188,7772800,224.459609985352,2022-02-09
228.029998779297,229.949996948242,224.869995117188,225.589996337891,6794600,219.683044433594,2022-02-10
227.25,229.100006103516,223.539993286133,224.690002441406,7535200,218.806625366211,2022-02-11
223.289993286133,227.259994506836,222.809997558594,225.339996337891,8280800,219.439590454102,2022-02-14
227.270004272461,229.289993286133,224.910003662109,227.820007324219,9461700,221.85466003418,2022-02-15
227.5,229.880004882812,225.600006103516,228.820007324219,9561300,222.828521728516,2022-02-16
228.399993896484,228.809997558594,224.169998168945,224.610000610352,8131200,218.728713989258,2022-02-17
224.600006103516,225.740005493164,221.839996337891,222.690002441406,8121200,216.858963012695,2022-02-18
221.020004272461,224.339996337891,219.919998168945,221.320007324219,9928800,215.524871826172,2022-02-22
222.839996337891,224.279998779297,215.419998168945,215.949996948242,8669900,210.295440673828,2022-02-23
203.369995117188,217.860000610352,201.449996948242,217.300003051758,13463400,211.610107421875,2022-02-24
217.289993286133,220.679992675781,214.25,219.270004272461,8463600,213.528533935547,2022-02-25
216,218.649993896484,213.240005493164,216.119995117188,8409400,210.461044311523,2022-02-28
214.479995727539,215.149993896484,207.279998779297,208.970001220703,9317800,203.498229980469,2022-03-01
206.899993896484,210.539993286133,206.190002441406,208.479995727539,8865700,203.021072387695,2022-03-02
210.550003051758,211.5,206.559997558594,207.229995727539,8610000,201.803802490234,2022-03-03
205,206.369995117188,196.860000610352,200.289993286133,10912300,195.045486450195,2022-03-04
199.839996337891,200.179992675781,190.050003051758,190.699996948242,13412400,185.706634521484,2022-03-07
190.009994506836,196.419998168945,186.669998168945,191.710006713867,11070900,186.690185546875,2022-03-08
196.5,200.5,195.240005493164,199.759994506836,8457600,194.529388427734,2022-03-09
196.899993896484,199.940002441406,196.300003051758,197.970001220703,7061600,192.786254882812,2022-03-10
200.75,200.839996337891,196.460006713867,196.710006713867,5432100,191.559265136719,2022-03-11
198.419998168945,204.429992675781,198.160003662109,200.330001831055,7994700,195.084457397461,2022-03-14
202.089996337891,206.410003662109,201.399993896484,206.139999389648,8277700,200.74235534668,2022-03-15
210,213.669998168945,207,211.869995117188,9232300,206.322311401367,2022-03-16
209.929992675781,213.539993286133,208.720001220703,213.449996948242,6668500,207.860931396484,2022-03-17
211.699996948242,219.259994506836,210.289993286133,219.110000610352,14620800,213.37272644043,2022-03-18
216.339996337891,218.059997558594,214.550003051758,217.039993286133,6101500,211.356903076172,2022-03-21
217.839996337891,219.570007324219,217.179992675781,218.470001220703,6259900,212.749481201172,2022-03-22
215.300003051758,217.289993286133,214.199996948242,214.679992675781,6008000,209.058715820312,2022-03-23
214.990005493164,217.660003662109,214,217.309997558594,5487000,211.619857788086,2022-03-24
218.419998168945,218.929992675781,215.690002441406,218.429992675781,5051400,212.710525512695,2022-03-25
218.5,220.979995727539,217.509994506836,220.770004272461,4316800,214.9892578125,2022-03-28
224.839996337891,228.809997558594,223.779998779297,228.119995117188,8032500,222.146789550781,2022-03-29
225.839996337891,226.160003662109,222.729995727539,223.949996948242,7084000,218.085983276367,2022-03-30
223.910003662109,225.919998168945,220.440002441406,221.770004272461,10759500,215.96305847168,2022-03-31
223.080001831055,226.630004882812,222.229995727539,226.360000610352,6559600,220.432922363281,2022-04-01
225.759994506836,229.240005493164,224.960006713867,227.740005493164,8521200,221.776733398438,2022-04-04
226.830001831055,228.990005493164,225.309997558594,226.089996337891,4658000,220.169952392578,2022-04-05
222.779998779297,222.869995117188,218.619995117188,219.009994506836,7430000,213.275329589844,2022-04-06
218.309997558594,218.679992675781,213.679992675781,216.149993896484,6995100,210.490203857422,2022-04-07
214.809997558594,219.410003662109,213.080001831055,216.979995727539,5438600,211.298492431641,2022-04-08
215.25,217.300003051758,213.410003662109,214.75,6942700,209.126892089844,2022-04-11
216.5,216.990005493164,210.699996948242,211.399993896484,7446600,205.864593505859,2022-04-12
210.429992675781,213.850006103516,207.169998168945,213.270004272461,8052900,207.685638427734,2022-04-13
214.270004272461,215.949996948242,212.529998779297,212.789993286133,8191600,207.218185424805,2022-04-14
211.669998168945,215.830001831055,211.520004272461,213.169998168945,4744400,207.588256835938,2022-04-18
213.100006103516,216.509994506836,212.440002441406,215.699996948242,5028800,210.052001953125,2022-04-19
218.660003662109,220.820007324219,217.389999389648,217.789993286133,7178300,212.087280273438,2022-04-20
219.509994506836,223.919998168945,215.350006103516,216.449996948242,8850300,210.782379150391,2022-04-21
216.240005493164,216.559997558594,207.949996948242,208.169998168945,6201100,202.719192504883,2022-04-22
206.350006103516,210.529998779297,205.330001831055,209.949996948242,6839400,204.452545166016,2022-04-25
206.979995727539,208.559997558594,201.100006103516,201.100006103516,8155300,195.83430480957,2022-04-26
217.369995117188,221.800003051758,213.050003051758,214.110000610352,15955800,208.503631591797,2022-04-27
220.399993896484,224.929992675781,219.270004272461,220.660003662109,10799100,214.882141113281,2022-04-28
218.619995117188,221.199996948242,212.350006103516,213.130004882812,7965000,207.54931640625,2022-04-29
211.770004272461,212.139999389648,206.960006713867,211.529998779297,8803700,205.991165161133,2022-05-02
213.610000610352,213.610000610352,206.270004272461,208.559997558594,6616900,203.09895324707,2022-05-03
209.350006103516,214.800003051758,205.330001831055,214.520004272461,7191100,208.902923583984,2022-05-04
212.270004272461,214.580001831055,203.070007324219,205.240005493164,7749600,199.865921020508,2022-05-05
203.75,205.720001220703,200.220001220703,202.820007324219,8825300,197.509292602539,2022-05-06
200.050003051758,200.75,192.080001831055,193,10314100,187.946395874023,2022-05-09
196.710006713867,197.75,190.970001220703,193.580001831055,11016500,188.511215209961,2022-05-10
193.490005493164,198.320007324219,191.399993896484,196.720001220703,9427300,191.569000244141,2022-05-11
194.529998779297,196.059997558594,189.949996948242,193.970001220703,9308600,189.25178527832,2022-05-12
197,200.539993286133,196.5,199.229995727539,6684500,194.3837890625,2022-05-13
197.320007324219,199.940002441406,195.880004882812,197.809997558594,5161300,192.998382568359,2022-05-16
202.850006103516,204.800003051758,200.149993896484,204,7265600,199.037780761719,2022-05-17
202.820007324219,205.460006713867,199.130004882812,199.990005493164,8748200,195.125335693359,2022-05-18
196.350006103516,200.419998168945,193.309997558594,197.369995117188,9012400,192.569076538086,2022-05-19
199.669998168945,201.660003662109,194.020004272461,199.029998779297,6966600,194.188690185547,2022-05-20
200.880004882812,207.960006713867,200.770004272461,207.559997558594,12187400,202.511199951172,2022-05-23
203.910003662109,204.669998168945,199.029998779297,202.630004882812,7458500,197.701110839844,2022-05-24
200.589996337891,204.949996948242,200.470001220703,203.839996337891,5457200,198.881683349609,2022-05-25
205.110000610352,209.740005493164,204.669998168945,208.550003051758,9212300,203.477111816406,2022-05-26
210,213.229995727539,209.639999389648,212.880004882812,4897200,207.701782226562,2022-05-27
210.380004882812,214.350006103516,209.110000610352,212.169998168945,9586400,207.009078979492,2022-05-31
212.050003051758,214.110000610352,208.820007324219,209.929992675781,5246100,204.823547363281,2022-06-01
211.889999389648,215.25,211.080001831055,215.050003051758,5337200,209.818984985352,2022-06-02
212.949996948242,214.210006713867,211.270004272461,212.649993896484,4352500,207.477401733398,2022-06-03
215.449996948242,217.580001831055,212.089996337891,212.940002441406,3965100,207.760299682617,2022-06-06
211.119995117188,214.970001220703,210.720001220703,214.5,4493300,209.282379150391,2022-06-07
213.759994506836,215.570007324219,212.830001831055,213.5,3646300,208.306716918945,2022-06-08
212.589996337891,213.710006713867,206.020004272461,206.110000610352,5138600,201.096466064453,2022-06-09
201.649993896484,203.419998168945,199.179992675781,199.509994506836,5162500,194.657012939453,2022-06-10
192.990005493164,195.889999389648,191.080001831055,192.259994506836,7119200,187.583358764648,2022-06-13
192.720001220703,194.339996337891,191.75,193.520004272461,6441200,188.812713623047,2022-06-14
195.979995727539,198.830001831055,192.229995727539,196.160003662109,6490000,191.38850402832,2022-06-15
191.410003662109,191.869995117188,187.529998779297,189.050003051758,9887200,184.451431274414,2022-06-16
186.929992675781,191.309997558594,185.910003662109,190.009994506836,15089300,185.388076782227,2022-06-17
195.710006713867,196.729995727539,193.729995727539,194.389999389648,6241600,189.661560058594,2022-06-21
191.25,196.389999389648,191.029998779297,193.820007324219,5138500,189.105422973633,2022-06-22
196.139999389648,197.460006713867,193.449996948242,196.639999389648,4752800,191.856811523438,2022-06-23
