"SPOT.Open","SPOT.High","SPOT.Low","SPOT.Close","SPOT.Volume","SPOT.Adjusted","Date"
95.8099975585938,104.879997253418,94.5599975585938,104.830001831055,2555600,104.830001831055,2022-07-05
104.029998779297,105.349998474121,101.730003356934,102.870002746582,1591900,102.870002746582,2022-07-06
102.610000610352,106.099998474121,102.279998779297,105.830001831055,1544100,105.830001831055,2022-07-07
103.599998474121,106.160003662109,101.73999786377,104.23999786377,1433700,104.23999786377,2022-07-08
102.23999786377,103.158996582031,98.7200012207031,99.1500015258789,1744400,99.1500015258789,2022-07-11
100.01000213623,102.169998168945,98.0199966430664,99.5800018310547,1137600,99.5800018310547,2022-07-12
95.9599990844727,100.339996337891,94.75,99.2099990844727,1443500,99.2099990844727,2022-07-13
98.0599975585938,98.5,95.9300003051758,96.3199996948242,1335800,96.3199996948242,2022-07-14
97.8099975585938,102.599998474121,96.5800018310547,102.330001831055,1608100,102.330001831055,2022-07-15
104.449996948242,108,102.589996337891,103.569999694824,1576200,103.569999694824,2022-07-18
105.949996948242,108.964996337891,102.589996337891,108.680000305176,1964500,108.680000305176,2022-07-19
110,114.044998168945,109.315002441406,113.25,2075800,113.25,2022-07-20
112.660003662109,115.800003051758,111.699996948242,115.620002746582,2381400,115.620002746582,2022-07-21
113.190002441406,116.360000610352,110.199996948242,111.650001525879,2046300,111.650001525879,2022-07-22
110.599998474121,112.180000305176,108.529998779297,110.419998168945,1595500,110.419998168945,2022-07-25
105.940002441406,107.349998474121,103.394996643066,103.970001220703,2752600,103.970001220703,2022-07-26
118.040000915527,121.639999389648,114.235000610352,116.610000610352,7373300,116.610000610352,2022-07-27
115.529998779297,117.247001647949,110.76000213623,114.589996337891,2637400,114.589996337891,2022-07-28
112.900001525879,115.349998474121,110.360000610352,113.019996643066,1708100,113.019996643066,2022-07-29
111.440002441406,115.834999084473,110.199996948242,115.349998474121,1684000,115.349998474121,2022-08-01
113.790000915527,117.180000305176,113.419998168945,116,1116100,116,2022-08-02
117.599998474121,120.559997558594,116.569999694824,120.459999084473,1698500,120.459999084473,2022-08-03
120.580001831055,124.629997253418,120.099998474121,122.400001525879,1459200,122.400001525879,2022-08-04
118.459999084473,120.559997558594,116.829002380371,118.730003356934,1304100,118.730003356934,2022-08-05
119.860000610352,123.415000915527,118.730003356934,119.699996948242,998000,119.699996948242,2022-08-08
118.230003356934,118.754997253418,113.639999389648,115.559997558594,1090800,115.559997558594,2022-08-09
119.550003051758,120.900001525879,116.660003662109,120.089996337891,1369800,120.089996337891,2022-08-10
122.599998474121,126.269996643066,120.940002441406,122.730003356934,1985500,122.730003356934,2022-08-11
124.169998168945,124.680000305176,121.849998474121,123.629997253418,910200,123.629997253418,2022-08-12
122.830001831055,124.669998168945,121.449996948242,122.599998474121,1021700,122.599998474121,2022-08-15
121.480003356934,121.73999786377,117.860000610352,120.099998474121,872700,120.099998474121,2022-08-16
117.970001220703,118.279998779297,113.779998779297,114.150001525879,1411600,114.150001525879,2022-08-17
113.629997253418,115.440002441406,112.01000213623,114.389999389648,1102400,114.389999389648,2022-08-18
113,113.440002441406,110.069999694824,111.430000305176,963400,111.430000305176,2022-08-19
108.680000305176,110.910003662109,107.660003662109,109.599998474121,1213700,109.599998474121,2022-08-22
109.629997253418,110.919998168945,107.419998168945,108.029998779297,895900,108.029998779297,2022-08-23
108.089996337891,112.105003356934,108.050003051758,110.050003051758,702000,110.050003051758,2022-08-24
111.639999389648,113.599998474121,110.669998168945,113.529998779297,860500,113.529998779297,2022-08-25
113.910003662109,114.190002441406,109.029998779297,109.309997558594,908500,109.309997558594,2022-08-26
107.449996948242,110.699996948242,106.870002746582,108.559997558594,966000,108.559997558594,2022-08-29
110.319999694824,111.51000213623,105.769996643066,107.230003356934,951600,107.230003356934,2022-08-30
109.5,110.080001831055,107.349998474121,108.150001525879,1050400,108.150001525879,2022-08-31
106.059997558594,107.089996337891,102.180000305176,106.519996643066,1570600,106.519996643066,2022-09-01
107.550003051758,108.290000915527,103.360000610352,104.419998168945,1405300,104.419998168945,2022-09-02
104.059997558594,104.370002746582,100.620002746582,102.589996337891,962800,102.589996337891,2022-09-06
102.349998474121,106.279998779297,102.349998474121,105.860000610352,652300,105.860000610352,2022-09-07
104.360000610352,106.550003051758,103.720001220703,105.180000305176,857900,105.180000305176,2022-09-08
106.309997558594,110.580001831055,106.110000610352,110.279998779297,1616600,110.279998779297,2022-09-09
111.540000915527,113.180000305176,109.839996337891,111.339996337891,1407800,111.339996337891,2022-09-12
106,106.459999084473,101.669998168945,101.959999084473,1729000,101.959999084473,2022-09-13
101.73999786377,102.870002746582,98.5999984741211,102.449996948242,1210400,102.449996948242,2022-09-14
100.480003356934,105.459999084473,100.330001831055,103.959999084473,1336400,103.959999084473,2022-09-15
102.26000213623,102.26000213623,99.6999969482422,100.339996337891,1348200,100.339996337891,2022-09-16
99.7799987792969,100.445999145508,98.0299987792969,99.6999969482422,1714800,99.6999969482422,2022-09-19
98.0199966430664,99.25,96.9449996948242,97.2600021362305,1323300,97.2600021362305,2022-09-20
96.9599990844727,99.427001953125,95.120002746582,95.3899993896484,873500,95.3899993896484,2022-09-21
94.9000015258789,95.5899963378906,92.4400024414062,92.4499969482422,1005100,92.4499969482422,2022-09-22
90.5100021362305,92.370002746582,88.6900024414062,89.3399963378906,1782100,89.3399963378906,2022-09-23
89,91.6900024414062,88.8949966430664,89.1399993896484,1578400,89.1399993896484,2022-09-26
91.0100021362305,92.6949996948242,88.4550018310547,89.5,1268400,89.5,2022-09-27
90.0500030517578,93.2900009155273,89.3949966430664,92.879997253418,1016900,92.879997253418,2022-09-28
90.9499969482422,91.2099990844727,85.9189987182617,86.8399963378906,1524700,86.8399963378906,2022-09-29
86.4899978637695,89.4199981689453,86,86.3000030517578,1859000,86.3000030517578,2022-09-30
87.5,89.4499969482422,86.2799987792969,89,3551100,89,2022-10-03
91.9300003051758,95.4599990844727,91.3249969482422,94.629997253418,2057000,94.629997253418,2022-10-04
92.2799987792969,93.6800003051758,89.1100006103516,91.4000015258789,1681900,91.4000015258789,2022-10-05
91.9300003051758,93.2850036621094,90.370002746582,92.25,1425200,92.25,2022-10-06
90.0599975585938,90.2900009155273,87.379997253418,88.0100021362305,1276300,88.0100021362305,2022-10-07
88.0100021362305,88.4899978637695,85.9199981689453,85.9700012207031,1305100,85.9700012207031,2022-10-10
85,85.7799987792969,80.5100021362305,82.129997253418,1973700,82.129997253418,2022-10-11
82.1500015258789,84.8249969482422,80,83.1800003051758,4097000,83.1800003051758,2022-10-12
79.8600006103516,84.4300003051758,78.5,82.6500015258789,2378200,82.6500015258789,2022-10-13
84.3600006103516,85.879997253418,81.7200012207031,81.7900009155273,1644600,81.7900009155273,2022-10-14
84.5,87.3499984741211,84.1900024414062,86.7200012207031,1189100,86.7200012207031,2022-10-17
89.4100036621094,90.2600021362305,86.5189971923828,88.0400009155273,1810900,88.0400009155273,2022-10-18
89.3600006103516,90.6110000610352,87.5800018310547,88.75,1308100,88.75,2022-10-19
87.25,90.4300003051758,86.620002746582,87.7399978637695,1314300,87.7399978637695,2022-10-20
85.5500030517578,89.2699966430664,84.5199966430664,88.6999969482422,1737800,88.6999969482422,2022-10-21
88.9599990844727,97.0699996948242,84.0800018310547,94.6600036621094,6219400,94.6600036621094,2022-10-24
95.5699996948242,98.6399993896484,95.0800018310547,97.0500030517578,3226200,97.0500030517578,2022-10-25
91.5299987792969,91.9800033569336,84,84.4199981689453,8005500,84.4199981689453,2022-10-26
84.2300033569336,84.5199966430664,80.0199966430664,81.7399978637695,3597200,81.7399978637695,2022-10-27
81.4199981689453,83.3600006103516,80.5299987792969,83.3600006103516,2460700,83.3600006103516,2022-10-28
83,83.6600036621094,80.3199996948242,80.5800018310547,1994700,80.5800018310547,2022-10-31
81.5999984741211,84.629997253418,80.129997253418,80.1699981689453,2690000,80.1699981689453,2022-11-01
79.8000030517578,79.8600006103516,74.8499984741211,75,3244400,75,2022-11-02
73.6699981689453,74.25,71.4499969482422,71.7200012207031,3530800,71.7200012207031,2022-11-03
73.2300033569336,73.4899978637695,69.2850036621094,71.0500030517578,2054900,71.0500030517578,2022-11-04
72.6500015258789,73.629997253418,71.2850036621094,73.4400024414062,1520900,73.4400024414062,2022-11-07
73.1999969482422,74.745002746582,71.2900009155273,73.2699966430664,1321500,73.2699966430664,2022-11-08
71.9300003051758,72.3300018310547,70.0100021362305,71.4000015258789,1680900,71.4000015258789,2022-11-09
75.9300003051758,78.5999984741211,75.6500015258789,78.4400024414062,2078800,78.4400024414062,2022-11-10
79.5999984741211,83.7799987792969,78.1100006103516,83.7099990844727,1987100,83.7099990844727,2022-11-11
82.2099990844727,83.8099975585938,81.4599990844727,82.5,1338400,82.5,2022-11-14
85.9899978637695,86.8410034179688,83.7099990844727,85.1100006103516,1326200,85.1100006103516,2022-11-15
83.5400009155273,84.2099990844727,82.2600021362305,82.5,953400,82.5,2022-11-16
80,80.0999984741211,77.6699981689453,79.4499969482422,1941400,79.4499969482422,2022-11-17
80.870002746582,80.870002746582,76.0199966430664,76.9899978637695,1601400,76.9899978637695,2022-11-18
75.8899993896484,75.8899993896484,73.75,74.120002746582,1392500,74.120002746582,2022-11-21
72.9700012207031,75.3499984741211,70.1800003051758,75.25,1614300,75.25,2022-11-22
75.5,78.5999984741211,74.7799987792969,78.2600021362305,905600,78.2600021362305,2022-11-23
77.8499984741211,79.2850036621094,77.1849975585938,78.7300033569336,602200,78.7300033569336,2022-11-25
77.75,79.375,76.4400024414062,76.7300033569336,1136700,76.7300033569336,2022-11-28
77,77.6689987182617,74.8949966430664,75.0999984741211,1007000,75.0999984741211,2022-11-29
75.3899993896484,79.7200012207031,74.5100021362305,79.4199981689453,1514800,79.4199981689453,2022-11-30
80.25,82.3499984741211,78.9499969482422,79.4499969482422,1021500,79.4499969482422,2022-12-01
77.8600006103516,80.4199981689453,76.6949996948242,80.3099975585938,1153900,80.3099975585938,2022-12-02
79.5,81.6449966430664,77.9300003051758,78.3099975585938,1171800,78.3099975585938,2022-12-05
78.3099975585938,78.4800033569336,74.5500030517578,75.1600036621094,1647100,75.1600036621094,2022-12-06
74.5199966430664,75.9700012207031,73.5999984741211,75.7200012207031,1279600,75.7200012207031,2022-12-07
76,78.1699981689453,74.6600036621094,77.8000030517578,1314700,77.8000030517578,2022-12-08
78.1600036621094,80,77.6350021362305,78.1699981689453,1529500,78.1699981689453,2022-12-09
77.9100036621094,79.8199996948242,77.0599975585938,79.7300033569336,1413700,79.7300033569336,2022-12-12
83.9499969482422,87.4800033569336,80.0500030517578,80.9599990844727,3865000,80.9599990844727,2022-12-13
80.2399978637695,81.3199996948242,78.2099990844727,79.3199996948242,1186700,79.3199996948242,2022-12-14
77.3099975585938,78.2699966430664,72.3199996948242,72.3600006103516,3261300,72.3600006103516,2022-12-15
72.120002746582,75.2600021362305,71.7200012207031,74.7399978637695,3499900,74.7399978637695,2022-12-16
74.5400009155273,74.8000030517578,72.8399963378906,73.2600021362305,1292700,73.2600021362305,2022-12-19
72.1999969482422,77.3499984741211,72.1999969482422,76.5100021362305,2010300,76.5100021362305,2022-12-20
76.9300003051758,79.3949966430664,76.5,77.4899978637695,1509100,77.4899978637695,2022-12-21
75.9199981689453,78.0599975585938,75.7399978637695,77.9599990844727,1646000,77.9599990844727,2022-12-22
77.5999984741211,78.1800003051758,76.1900024414062,77.6999969482422,943900,77.6999969482422,2022-12-23
76.6500015258789,76.9199981689453,73.9300003051758,76.5199966430664,1178600,76.5199966430664,2022-12-27
76.0899963378906,78.2399978637695,76.0699996948242,76.6100006103516,1616300,76.6100006103516,2022-12-28
78,79.4400024414062,77.693000793457,79.0100021362305,979200,79.0100021362305,2022-12-29
76.7699966430664,79.0500030517578,76.5299987792969,78.9499969482422,1255800,78.9499969482422,2022-12-30
81.879997253418,81.9899978637695,79.2399978637695,81.9000015258789,1286800,81.9000015258789,2023-01-03
83,83.370002746582,80.870002746582,81.3300018310547,1842900,81.3300018310547,2023-01-04
80.6100006103516,82.6100006103516,79.1399993896484,81.5800018310547,1557100,81.5800018310547,2023-01-05
82.6500015258789,84.25,79.8499984741211,83.5400009155273,1185100,83.5400009155273,2023-01-06
84.4499969482422,86.3199996948242,83.7720031738281,85.0400009155273,1376800,85.0400009155273,2023-01-09
84.8600006103516,91,84.6900024414062,90.7900009155273,2044800,90.7900009155273,2023-01-10
91.3199996948242,93.2799987792969,90.0800018310547,91.75,1631000,91.75,2023-01-11
89.1399993896484,91.6699981689453,88.4100036621094,91.1999969482422,1774400,91.1999969482422,2023-01-12
90.6800003051758,92.0800018310547,90.3560028076172,92.0599975585938,2135100,92.0599975585938,2023-01-13
92.0800018310547,92.7300033569336,90.5899963378906,91.75,1752100,91.75,2023-01-17
92.7300033569336,93.5599975585938,90.9400024414062,92.7300033569336,2235400,92.7300033569336,2023-01-18
91.370002746582,94.5199966430664,91.1449966430664,93.5800018310547,2280800,93.5800018310547,2023-01-19
96.0999984741211,98.2799987792969,95.6100006103516,97.9100036621094,2761300,97.9100036621094,2023-01-20
102.389999389648,104,99.379997253418,99.9400024414062,4690800,99.9400024414062,2023-01-23
99,100.51000213623,97.9499969482422,99.2900009155273,1482200,99.2900009155273,2023-01-24
97.1800003051758,100.059997558594,94.3499984741211,100.029998779297,2180400,100.029998779297,2023-01-25
101.290000915527,102.169998168945,99.6900024414062,101.300003051758,1505300,101.300003051758,2023-01-26
100.519996643066,103.309997558594,100.319999694824,102.23999786377,1753800,102.23999786377,2023-01-27
101.069999694824,102.430000305176,99.8000030517578,100,2322800,100,2023-01-30
109.370002746582,113.300003051758,106.309997558594,112.720001220703,9597000,112.720001220703,2023-01-31
113.370002746582,119.599998474121,111.629997253418,118.139999389648,4556500,118.139999389648,2023-02-01
120.779998779297,123.980003356934,118.849998474121,122.569999694824,5198400,122.569999694824,2023-02-02
118.080001831055,123.819999694824,118.000999450684,121.169998168945,2553300,121.169998168945,2023-02-03
123.5,125.629997253418,121.370002746582,122.919998168945,3348300,122.919998168945,2023-02-06
121.769996643066,126.040000915527,121.360000610352,125.379997253418,2884800,125.379997253418,2023-02-07
124.400001525879,125.269996643066,122.860000610352,123.680000305176,1494800,123.680000305176,2023-02-08
125.800003051758,126.660003662109,120.120002746582,120.830001831055,1433600,120.830001831055,2023-02-09
125,127.790000915527,124.120002746582,125.160003662109,3801200,125.160003662109,2023-02-10
125.870002746582,126.440002441406,122.300003051758,122.319999694824,1958500,122.319999694824,2023-02-13
121.519996643066,126.26000213623,120.319999694824,126.099998474121,1435100,126.099998474121,2023-02-14
125.370002746582,128.679992675781,124.889999389648,128.270004272461,1720300,128.270004272461,2023-02-15
125.73999786377,128.979995727539,125.470001220703,125.569999694824,1639600,125.569999694824,2023-02-16
123.930000305176,125.569999694824,122.48999786377,125.330001831055,1438700,125.330001831055,2023-02-17
121.110000610352,123.779998779297,119.26000213623,120.349998474121,1731500,120.349998474121,2023-02-21
120.25,120.919998168945,118.190002441406,120.069999694824,1919300,120.069999694824,2023-02-22
121.050003051758,121.699996948242,116.5,118.860000610352,1356600,118.860000610352,2023-02-23
116.440002441406,117.410003662109,114.900001525879,117.139999389648,1612200,117.139999389648,2023-02-24
117.76000213623,118.5,115.480003356934,116.839996337891,1593700,116.839996337891,2023-02-27
116.480003356934,119.389999389648,116.218002319336,116.300003051758,1198600,116.300003051758,2023-02-28
117.919998168945,118.224998474121,115.910003662109,117.199996948242,1314500,117.199996948242,2023-03-01
115.059997558594,119.01000213623,114.639999389648,118.480003356934,870000,118.480003356934,2023-03-02
119.599998474121,123.900001525879,119.540000915527,123.73999786377,1779500,123.73999786377,2023-03-03
124.040000915527,128.320007324219,124.040000915527,126.379997253418,2092500,126.379997253418,2023-03-06
127.110000610352,129.600006103516,125.069999694824,126.330001831055,2110300,126.330001831055,2023-03-07
126,127.639999389648,124.745002746582,126.98999786377,1272700,126.98999786377,2023-03-08
127,131.32600402832,123.599998474121,123.930000305176,2346000,123.930000305176,2023-03-09
123.680000305176,123.699996948242,119.809997558594,121.660003662109,1571000,121.660003662109,2023-03-10
120.199996948242,125.050003051758,118.544998168945,123.389999389648,1569400,123.389999389648,2023-03-13
125.120002746582,127.580001831055,124.440002441406,125.540000915527,1638800,125.540000915527,2023-03-14
123.410003662109,125.879997253418,121.470001220703,125.650001525879,1653500,125.650001525879,2023-03-15
125.660003662109,130.080001831055,124.235000610352,129.210006713867,1407200,129.210006713867,2023-03-16
128.75,129.690002441406,126.235000610352,127.089996337891,1665300,127.089996337891,2023-03-17
125.339996337891,127.449996948242,124.569999694824,126.410003662109,1525900,126.410003662109,2023-03-20
127.5,129.619995117188,126.714996337891,128.809997558594,1475000,128.809997558594,2023-03-21
132.279998779297,133.309997558594,127.902000427246,128.199996948242,1793800,128.199996948242,2023-03-22
129,133.505004882812,128.779998779297,131.050003051758,1146200,131.050003051758,2023-03-23
130.190002441406,130.559997558594,127.129997253418,128.300003051758,1452000,128.300003051758,2023-03-24
128.75,131.770004272461,128.380004882812,129.479995727539,1670200,129.479995727539,2023-03-27
128.630004882812,128.945007324219,126.830001831055,128.119995117188,1148700,128.119995117188,2023-03-28
129.589996337891,130.25,128.570007324219,129.869995117188,803600,129.869995117188,2023-03-29
130.899993896484,131.619995117188,129.860000610352,130.830001831055,842300,130.830001831055,2023-03-30
130.970001220703,134.360000610352,130.520004272461,133.619995117188,1572400,133.619995117188,2023-03-31
132.369995117188,136.725006103516,131.770004272461,136.440002441406,1265900,136.440002441406,2023-04-03
135.990005493164,136.660003662109,133.679992675781,134.880004882812,1000200,134.880004882812,2023-04-04
133.990005493164,134.229995727539,130.300003051758,131.25,1046800,131.25,2023-04-05
130.080001831055,133.289993286133,129.070007324219,132.479995727539,778800,132.479995727539,2023-04-06
130.089996337891,132.740005493164,129.050003051758,132.25,782400,132.25,2023-04-10
133.360000610352,134.889999389648,130.860000610352,131.279998779297,912100,131.279998779297,2023-04-11
133.089996337891,134.285003662109,130.440002441406,130.919998168945,1117000,130.919998168945,2023-04-12
132.399993896484,135.130004882812,132.210006713867,134.960006713867,1120600,134.960006713867,2023-04-13
134.029998779297,135.820007324219,132.770004272461,134.740005493164,978800,134.740005493164,2023-04-14
134.070007324219,134.375,131.460006713867,133.779998779297,1076700,133.779998779297,2023-04-17
136.160003662109,136.287994384766,133.565002441406,134.570007324219,1052200,134.570007324219,2023-04-18
132.610000610352,135.380004882812,131.729995727539,133.559997558594,1015200,133.559997558594,2023-04-19
132.240005493164,134.770004272461,132.240005493164,133.330001831055,778400,133.330001831055,2023-04-20
134.119995117188,134.119995117188,131.559997558594,133.759994506836,1362000,133.759994506836,2023-04-21
133.100006103516,134.218994140625,130.205001831055,131.449996948242,2942300,131.449996948242,2023-04-24
140.5,145.880004882812,136.710006713867,138.199996948242,8215900,138.199996948242,2023-04-25
138.529998779297,140.089996337891,133.029998779297,133.119995117188,2519200,133.119995117188,2023-04-26
133.960006713867,134.074996948242,130.899993896484,132.169998168945,1991400,132.169998168945,2023-04-27
131.039993286133,133.600006103516,128.669998168945,133.600006103516,1643900,133.600006103516,2023-04-28
134,138.5,133.880004882812,138.429992675781,1530800,138.429992675781,2023-05-01
138.020004272461,138.160003662109,135.039993286133,136.389999389648,1389900,136.389999389648,2023-05-02
135.910003662109,140.990005493164,135.910003662109,138.059997558594,1670100,138.059997558594,2023-05-03
137.479995727539,140.949996948242,136.589996337891,140.479995727539,1607900,140.479995727539,2023-05-04
141.320007324219,142.389999389648,139.289993286133,141.75,1234200,141.75,2023-05-05
141.960006713867,146,141.960006713867,144.529998779297,1851000,144.529998779297,2023-05-08
143.580001831055,144.839996337891,142.919998168945,143.699996948242,1373900,143.699996948242,2023-05-09
145,147.990005493164,143.570007324219,147.740005493164,1715000,147.740005493164,2023-05-10
148.160003662109,149.619995117188,146.617004394531,147.059997558594,1319500,147.059997558594,2023-05-11
146.699996948242,147.080001831055,141.119995117188,142.529998779297,1687000,142.529998779297,2023-05-12
141.869995117188,144.300003051758,141.100006103516,144.220001220703,1502500,144.220001220703,2023-05-15
144.220001220703,146.839996337891,143.039993286133,146.320007324219,1354500,146.320007324219,2023-05-16
146.789993286133,147.550003051758,145.449996948242,146,1226200,146,2023-05-17
145.460006713867,152.070007324219,144.759994506836,151.479995727539,1667100,151.479995727539,2023-05-18
151.210006713867,152.300003051758,148.449996948242,149.429992675781,1221500,149.429992675781,2023-05-19
148.649993896484,150.820007324219,148.210006713867,148.600006103516,973200,148.600006103516,2023-05-22
148.160003662109,151.160003662109,147.479995727539,147.669998168945,1445600,147.669998168945,2023-05-23
145.699996948242,148.535003662109,144.809997558594,147.039993286133,1085500,147.039993286133,2023-05-24
149.350006103516,149.850006103516,147.539993286133,147.649993896484,1107400,147.649993896484,2023-05-25
148,151.009994506836,146.820007324219,150.309997558594,1009900,150.309997558594,2023-05-26
151.850006103516,151.850006103516,144.570007324219,148.009994506836,2294300,148.009994506836,2023-05-30
146.080001831055,149.949996948242,145.399993896484,148.899993896484,1092100,148.899993896484,2023-05-31
150.199996948242,154.600006103516,149.070007324219,153.919998168945,1121200,153.919998168945,2023-06-01
154.300003051758,155,148.770004272461,151.740005493164,1163900,151.740005493164,2023-06-02
151.100006103516,157.130004882812,150.25,156.339996337891,1837600,156.339996337891,2023-06-05
154.100006103516,154.869995117188,152.464996337891,153.029998779297,1127700,153.029998779297,2023-06-06
153,155.679992675781,147.539993286133,148.309997558594,1558000,148.309997558594,2023-06-07
150.270004272461,151.690002441406,148.470001220703,149.470001220703,1218800,149.470001220703,2023-06-08
149.5,151.729995727539,148.360000610352,150.479995727539,2033100,150.479995727539,2023-06-09
150.889999389648,151.369995117188,149.119995117188,150.600006103516,1521500,150.600006103516,2023-06-12
151.529998779297,152.740005493164,149.369995117188,151.539993286133,1917600,151.539993286133,2023-06-13
151.960006713867,153.080001831055,149.264999389648,151.649993896484,1750700,151.649993896484,2023-06-14
150.080001831055,152.240005493164,148.199996948242,152.179992675781,1374500,152.179992675781,2023-06-15
153.309997558594,160.630004882812,153.199996948242,159.990005493164,3532900,159.990005493164,2023-06-16
156.199996948242,158.779998779297,154.820007324219,156.820007324219,1585600,156.820007324219,2023-06-20
159.300003051758,160.800003051758,152.800003051758,155.929992675781,2620500,155.929992675781,2023-06-21
154.449996948242,159.169998168945,153.5,159.089996337891,1280500,159.089996337891,2023-06-22
157.050003051758,158.309997558594,154.649993896484,157.490005493164,1263800,157.490005493164,2023-06-23
156.410003662109,158.210006713867,152.710006713867,153.779998779297,1720200,153.779998779297,2023-06-26
156.139999389648,159.75,155.570007324219,158.619995117188,1041900,158.619995117188,2023-06-27
158.320007324219,161.660003662109,157.479995727539,160.570007324219,805600,160.570007324219,2023-06-28
160.529998779297,161.214996337891,158.889999389648,159.259994506836,924800,159.259994506836,2023-06-29
160.100006103516,161.309997558594,159.054992675781,160.550003051758,1357600,160.550003051758,2023-06-30
160.850006103516,162.369995117188,159.800003051758,160.559997558594,550300,160.559997558594,2023-07-03
160.690002441406,161.210006713867,158.289993286133,160.729995727539,732000,160.729995727539,2023-07-05
158.779998779297,159.080001831055,155.369995117188,156.619995117188,1021700,156.619995117188,2023-07-06
156.520004272461,158.639999389648,156.059997558594,156.970001220703,800800,156.970001220703,2023-07-07
156.029998779297,159.285003662109,155.371994018555,157.389999389648,846700,157.389999389648,2023-07-10
157.339996337891,161.770004272461,156.660003662109,160.580001831055,1160600,160.580001831055,2023-07-11
162,166.119995117188,161.375,165.789993286133,1540500,165.789993286133,2023-07-12
167,173.110000610352,164.509994506836,171.100006103516,2410800,171.100006103516,2023-07-13
176.199996948242,179.240005493164,170.919998168945,172.029998779297,3640400,172.029998779297,2023-07-14
171.770004272461,179.419998168945,170.770004272461,179.169998168945,2293000,179.169998168945,2023-07-17
178.5,179.815002441406,175.789993286133,179.580001831055,2151500,179.580001831055,2023-07-18
180,182,178.059997558594,179.839996337891,1599500,179.839996337891,2023-07-19
177.009994506836,177.589996337891,171.440002441406,172.479995727539,1918500,172.479995727539,2023-07-20
173.490005493164,179.600006103516,171.179992675781,171.710006713867,2560200,171.710006713867,2023-07-21
169.520004272461,169.520004272461,159.669998168945,163.720001220703,3944900,163.720001220703,2023-07-24
150.100006103516,152.649993896484,139.15299987793,140.380004882812,14609900,140.380004882812,2023-07-25
141.690002441406,149.210006713867,141.100006103516,149.130004882812,7091400,149.130004882812,2023-07-26
151.470001220703,151.800003051758,142.884994506836,144.520004272461,5155100,144.520004272461,2023-07-27
146.050003051758,149.330001831055,142.630004882812,148.600006103516,2965600,148.600006103516,2023-07-28
149.699996948242,151.309997558594,148.089996337891,149.410003662109,1873700,149.410003662109,2023-07-31
148.610000610352,152.800003051758,148.050003051758,150.839996337891,1684500,150.839996337891,2023-08-01
149.210006713867,150.190002441406,143.839996337891,146.509994506836,2163900,146.509994506836,2023-08-02
144.570007324219,147.419998168945,143.740005493164,145.419998168945,1682100,145.419998168945,2023-08-03
145.270004272461,146.5,143.039993286133,144.119995117188,1456700,144.119995117188,2023-08-04
145.100006103516,145.100006103516,141.100006103516,141.990005493164,1646200,141.990005493164,2023-08-07
141.139999389648,141.419998168945,137.220001220703,138.369995117188,2483900,138.369995117188,2023-08-08
138.470001220703,140.179992675781,137.419998168945,139.089996337891,1671100,139.089996337891,2023-08-09
140.339996337891,140.699005126953,135.220001220703,136.429992675781,2643600,136.429992675781,2023-08-10
136.389999389648,139.195007324219,135.895004272461,138.679992675781,1578500,138.679992675781,2023-08-11
137.300003051758,139.664993286133,135.339996337891,139.380004882812,1942900,139.380004882812,2023-08-14
138.380004882812,138.580001831055,133.270004272461,133.429992675781,2125300,133.429992675781,2023-08-15
132.600006103516,136.139999389648,132.279998779297,134.350006103516,1584900,134.350006103516,2023-08-16
134.350006103516,134.85400390625,131.190002441406,131.570007324219,1129300,131.570007324219,2023-08-17
129.899993896484,132.475006103516,129.229995727539,131.869995117188,1587300,131.869995117188,2023-08-18
131.919998168945,132.970001220703,130,132.490005493164,1234700,132.490005493164,2023-08-21
133,134.029998779297,131.044998168945,133.440002441406,871000,133.440002441406,2023-08-22
133.220001220703,139.009994506836,133.110000610352,138.240005493164,1629300,138.240005493164,2023-08-23
139.179992675781,140.320007324219,135.259994506836,135.759994506836,1415800,135.759994506836,2023-08-24
138.809997558594,138.809997558594,133.690002441406,137.220001220703,1360400,137.220001220703,2023-08-25
138.889999389648,142.149993896484,138.259994506836,141.259994506836,1530400,141.259994506836,2023-08-28
140.610000610352,144.800003051758,140.5,144.509994506836,1045700,144.509994506836,2023-08-29
144.639999389648,149.600006103516,144.395004272461,149.449996948242,1624600,149.449996948242,2023-08-30
149.949996948242,154.919998168945,149.820007324219,153.970001220703,2305400,153.970001220703,2023-08-31
155.559997558594,158.509994506836,155.199996948242,157.559997558594,1454400,157.559997558594,2023-09-01
156.029998779297,160.845001220703,154.869995117188,159.320007324219,1710300,159.320007324219,2023-09-05
161.899993896484,163.649993896484,159.054992675781,160.470001220703,2066500,160.470001220703,2023-09-06
158.570007324219,161.949996948242,157.789993286133,160.100006103516,1892700,160.100006103516,2023-09-07
159.830001831055,161.190002441406,154.399993896484,155.470001220703,1713200,155.470001220703,2023-09-08
155.990005493164,158.070007324219,154.815002441406,157.660003662109,1102200,157.660003662109,2023-09-11
156.649993896484,158.270004272461,154.020004272461,154.649993896484,1059700,154.649993896484,2023-09-12
153.139999389648,155.570007324219,151.110000610352,155.490005493164,1249500,155.490005493164,2023-09-13
155.289993286133,158.800003051758,154.649993896484,157.149993896484,1491600,157.149993896484,2023-09-14
156.679992675781,158.660003662109,153.910003662109,158.580001831055,1497600,158.580001831055,2023-09-15
157.360000610352,160.199996948242,155.539993286133,159.240005493164,1208800,159.240005493164,2023-09-18
