"AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted","Date"
120.930000305176,121,116.209999084473,116.360000610352,154376600,113.550140380859,2021-03-08
119.029998779297,122.059997558594,118.790000915527,121.089996337891,129525800,118.165916442871,2021-03-09
121.690002441406,122.169998168945,119.449996948242,119.980003356934,111943300,117.082733154297,2021-03-10
122.540000915527,123.209999084473,121.26000213623,121.959999084473,103026500,119.014892578125,2021-03-11
120.400001525879,121.169998168945,119.160003662109,121.029998779297,88105100,118.107376098633,2021-03-12
121.410003662109,124,120.419998168945,123.98999786377,92403800,120.995872497559,2021-03-15
125.699996948242,127.220001220703,124.720001220703,125.569999694824,115227900,122.537734985352,2021-03-16
124.050003051758,125.860000610352,122.339996337891,124.76000213623,111932600,121.747291564941,2021-03-17
122.879997253418,123.180000305176,120.319999694824,120.529998779297,121229700,117.619438171387,2021-03-18
119.900001525879,121.430000305176,119.680000305176,119.98999786377,185549500,117.092491149902,2021-03-19
120.330001831055,123.870002746582,120.26000213623,123.389999389648,111912300,120.410385131836,2021-03-22
123.330001831055,124.23999786377,122.139999389648,122.540000915527,95467100,119.580902099609,2021-03-23
122.819999694824,122.900001525879,120.069999694824,120.089996337891,88530500,117.190048217773,2021-03-24
119.540000915527,121.660003662109,119,120.589996337891,98844700,117.67798614502,2021-03-25
120.349998474121,121.480003356934,118.919998168945,121.209999084473,94071200,118.283004760742,2021-03-26
121.650001525879,122.580001831055,120.730003356934,121.389999389648,80819200,118.458671569824,2021-03-29
120.110000610352,120.400001525879,118.860000610352,119.900001525879,85671900,117.00464630127,2021-03-30
121.650001525879,123.519996643066,121.150001525879,122.150001525879,118323800,119.200340270996,2021-03-31
123.660003662109,124.180000305176,122.48999786377,123,75089100,120.029808044434,2021-04-01
123.870002746582,126.160003662109,123.069999694824,125.900001525879,88651200,122.85977935791,2021-04-05
126.5,127.129997253418,125.650001525879,126.209999084473,80171300,123.16227722168,2021-04-06
125.830001831055,127.919998168945,125.139999389648,127.900001525879,83466700,124.811454772949,2021-04-07
128.949996948242,130.389999389648,128.520004272461,130.360000610352,88844600,127.212066650391,2021-04-08
129.800003051758,133.039993286133,129.470001220703,133,106686700,129.788314819336,2021-04-09
132.520004272461,132.850006103516,130.630004882812,131.240005493164,91420000,128.070831298828,2021-04-12
132.440002441406,134.660003662109,131.929992675781,134.429992675781,91266500,131.18376159668,2021-04-13
134.940002441406,135,131.660003662109,132.029998779297,87222800,128.841735839844,2021-04-14
133.820007324219,135,133.639999389648,134.5,89347100,131.252044677734,2021-04-15
134.300003051758,134.669998168945,133.279998779297,134.160003662109,84922400,130.920272827148,2021-04-16
133.509994506836,135.470001220703,133.339996337891,134.839996337891,94264200,131.583877563477,2021-04-19
135.020004272461,135.529998779297,131.809997558594,133.110000610352,94812300,129.895690917969,2021-04-20
132.360000610352,133.75,131.300003051758,133.5,68847100,130.276229858398,2021-04-21
133.039993286133,134.149993896484,131.410003662109,131.940002441406,84566500,128.753921508789,2021-04-22
132.160003662109,135.119995117188,132.160003662109,134.320007324219,78657500,131.076446533203,2021-04-23
134.830001831055,135.059997558594,133.559997558594,134.720001220703,66905100,131.466781616211,2021-04-26
135.009994506836,135.410003662109,134.110000610352,134.389999389648,66015800,131.144744873047,2021-04-27
134.309997558594,135.020004272461,133.080001831055,133.580001831055,107760100,130.35432434082,2021-04-28
136.470001220703,137.070007324219,132.449996948242,133.479995727539,151101000,130.256713867188,2021-04-29
131.779998779297,133.559997558594,131.070007324219,131.460006713867,109839500,128.285507202148,2021-04-30
132.039993286133,134.070007324219,131.830001831055,132.539993286133,75135100,129.339401245117,2021-05-03
131.190002441406,131.490005493164,126.699996948242,127.849998474121,137564700,124.762687683105,2021-05-04
129.199996948242,130.449996948242,127.970001220703,128.100006103516,84000900,125.006652832031,2021-05-05
127.889999389648,129.75,127.129997253418,129.740005493164,78128300,126.607048034668,2021-05-06
130.850006103516,131.259994506836,129.479995727539,130.210006713867,78973300,127.281562805176,2021-05-07
129.410003662109,129.539993286133,126.809997558594,126.849998474121,88071200,123.997077941895,2021-05-10
123.5,126.269996643066,122.769996643066,125.910003662109,126142800,123.078247070312,2021-05-11
123.400001525879,124.639999389648,122.25,122.769996643066,112172300,120.008850097656,2021-05-12
124.580001831055,126.150001525879,124.26000213623,124.970001220703,105861300,122.159370422363,2021-05-13
126.25,127.889999389648,125.849998474121,127.449996948242,81918000,124.583587646484,2021-05-14
126.819999694824,126.930000305176,125.169998168945,126.269996643066,74244600,123.430130004883,2021-05-17
126.559997558594,126.98999786377,124.779998779297,124.849998474121,63342900,122.042060852051,2021-05-18
123.160003662109,124.919998168945,122.860000610352,124.690002441406,92612000,121.885681152344,2021-05-19
125.230003356934,127.720001220703,125.099998474121,127.309997558594,76857100,124.446754455566,2021-05-20
127.819999694824,128,125.209999084473,125.430000305176,79295400,122.609008789062,2021-05-21
126.01000213623,127.940002441406,125.940002441406,127.099998474121,63092900,124.241455078125,2021-05-24
127.819999694824,128.320007324219,126.319999694824,126.900001525879,72009500,124.04598236084,2021-05-25
126.959999084473,127.389999389648,126.419998168945,126.849998474121,56575900,123.997077941895,2021-05-26
126.440002441406,127.639999389648,125.080001831055,125.279998779297,94625600,122.462394714355,2021-05-27
125.569999694824,125.800003051758,124.550003051758,124.610000610352,71311100,121.807464599609,2021-05-28
125.080001831055,125.349998474121,123.940002441406,124.279998779297,67637100,121.484886169434,2021-06-01
124.279998779297,125.23999786377,124.050003051758,125.059997558594,59278900,122.247360229492,2021-06-02
124.680000305176,124.849998474121,123.129997253418,123.540000915527,76229200,120.761520385742,2021-06-03
124.069999694824,126.160003662109,123.849998474121,125.889999389648,75169300,123.05867767334,2021-06-04
126.169998168945,126.319999694824,124.830001831055,125.900001525879,71057600,123.068466186523,2021-06-07
126.599998474121,128.460006713867,126.209999084473,126.73999786377,74403800,123.889556884766,2021-06-08
127.209999084473,127.75,126.519996643066,127.129997253418,56877900,124.270797729492,2021-06-09
127.019996643066,128.190002441406,125.940002441406,126.110000610352,71186400,123.273735046387,2021-06-10
126.529998779297,127.440002441406,126.099998474121,127.349998474121,53522400,124.485847473145,2021-06-11
127.819999694824,130.539993286133,127.069999694824,130.479995727539,96906500,127.545425415039,2021-06-14
129.940002441406,130.600006103516,129.389999389648,129.639999389648,62746300,126.724334716797,2021-06-15
130.369995117188,130.889999389648,128.460006713867,130.149993896484,91815000,127.222869873047,2021-06-16
129.800003051758,132.550003051758,129.649993896484,131.789993286133,96721700,128.82600402832,2021-06-17
130.710006713867,131.509994506836,130.240005493164,130.460006713867,108953300,127.525909423828,2021-06-18
130.300003051758,132.410003662109,129.210006713867,132.300003051758,79663300,129.324523925781,2021-06-21
132.130004882812,134.080001831055,131.619995117188,133.979995727539,74783600,130.966720581055,2021-06-22
133.770004272461,134.320007324219,133.229995727539,133.699996948242,60214200,130.693023681641,2021-06-23
134.449996948242,134.639999389648,132.929992675781,133.410003662109,68711000,130.409561157227,2021-06-24
133.460006713867,133.889999389648,132.809997558594,133.110000610352,70783700,130.116333007812,2021-06-25
133.410003662109,135.25,133.350006103516,134.779998779297,62111300,131.748748779297,2021-06-28
134.800003051758,136.490005493164,134.350006103516,136.330001831055,64556100,133.263870239258,2021-06-29
136.169998168945,137.410003662109,135.869995117188,136.960006713867,63261400,133.87971496582,2021-06-30
136.600006103516,137.330001831055,135.759994506836,137.270004272461,52485800,134.182769775391,2021-07-01
137.899993896484,140,137.75,139.960006713867,78852600,136.812240600586,2021-07-02
140.070007324219,143.149993896484,140.070007324219,142.020004272461,108181800,138.825927734375,2021-07-06
143.539993286133,144.889999389648,142.660003662109,144.570007324219,104911600,141.318557739258,2021-07-07
141.580001831055,144.059997558594,140.669998168945,143.240005493164,105575500,140.018524169922,2021-07-08
142.75,145.649993896484,142.649993896484,145.110000610352,99890800,141.846405029297,2021-07-09
146.210006713867,146.320007324219,144,144.5,76299700,141.250122070312,2021-07-12
144.029998779297,147.460006713867,143.630004882812,145.639999389648,100827100,142.364501953125,2021-07-13
148.100006103516,149.570007324219,147.679992675781,149.149993896484,127050800,145.795532226562,2021-07-14
149.240005493164,150,147.089996337891,148.479995727539,106820300,145.140625,2021-07-15
148.460006713867,149.759994506836,145.880004882812,146.389999389648,93251400,143.097610473633,2021-07-16
143.75,144.070007324219,141.669998168945,142.449996948242,121434600,139.246200561523,2021-07-19
143.460006713867,147.100006103516,142.960006713867,146.149993896484,96350000,142.862991333008,2021-07-20
145.529998779297,146.130004882812,144.630004882812,145.399993896484,74993500,142.1298828125,2021-07-21
145.940002441406,148.199996948242,145.809997558594,146.800003051758,77338200,143.498413085938,2021-07-22
147.550003051758,148.720001220703,146.919998168945,148.559997558594,71447400,145.218856811523,2021-07-23
148.270004272461,149.830001831055,147.699996948242,148.990005493164,72434100,145.63916015625,2021-07-26
149.119995117188,149.210006713867,145.550003051758,146.770004272461,104818600,143.469085693359,2021-07-27
144.809997558594,146.970001220703,142.539993286133,144.979995727539,118931200,141.719360351562,2021-07-28
144.690002441406,146.550003051758,144.580001831055,145.639999389648,56699500,142.364501953125,2021-07-29
144.380004882812,146.330001831055,144.110000610352,145.860000610352,70440600,142.579559326172,2021-07-30
146.360000610352,146.949996948242,145.25,145.520004272461,62880000,142.247192382812,2021-08-02
145.809997558594,148.039993286133,145.179992675781,147.360000610352,64786600,144.045806884766,2021-08-03
147.270004272461,147.789993286133,146.279998779297,146.949996948242,56368300,143.645034790039,2021-08-04
146.979995727539,147.839996337891,146.169998168945,147.059997558594,46397700,143.752593994141,2021-08-05
146.350006103516,147.110000610352,145.630004882812,146.139999389648,54126800,143.067291259766,2021-08-06
146.199996948242,146.699996948242,145.520004272461,146.089996337891,48908700,143.018356323242,2021-08-09
146.440002441406,147.710006713867,145.300003051758,145.600006103516,69023100,142.538635253906,2021-08-10
146.050003051758,146.720001220703,145.529998779297,145.860000610352,48493500,142.793121337891,2021-08-11
146.190002441406,149.050003051758,145.839996337891,148.889999389648,72282600,145.75944519043,2021-08-12
148.970001220703,149.440002441406,148.270004272461,149.100006103516,59375000,145.965087890625,2021-08-13
148.539993286133,151.190002441406,146.470001220703,151.119995117188,103296000,147.942596435547,2021-08-16
150.229995727539,151.679992675781,149.089996337891,150.190002441406,92229700,147.032150268555,2021-08-17
149.800003051758,150.720001220703,146.149993896484,146.360000610352,86326000,143.282669067383,2021-08-18
145.029998779297,148,144.5,146.699996948242,86960300,143.615493774414,2021-08-19
147.440002441406,148.5,146.779998779297,148.190002441406,60549600,145.074188232422,2021-08-20
148.309997558594,150.190002441406,147.889999389648,149.710006713867,60131800,146.562255859375,2021-08-23
149.449996948242,150.860000610352,149.149993896484,149.619995117188,48606400,146.474090576172,2021-08-24
149.809997558594,150.320007324219,147.800003051758,148.360000610352,58991300,145.240600585938,2021-08-25
148.350006103516,149.119995117188,147.509994506836,147.539993286133,48597200,144.437850952148,2021-08-26
147.479995727539,148.75,146.830001831055,148.600006103516,55802400,145.475555419922,2021-08-27
149,153.490005493164,148.610000610352,153.119995117188,90956700,149.900497436523,2021-08-30
152.660003662109,152.800003051758,151.289993286133,151.830001831055,86453100,148.637649536133,2021-08-31
152.830001831055,154.979995727539,152.339996337891,152.509994506836,80313700,149.303329467773,2021-09-01
153.869995117188,154.720001220703,152.399993896484,153.649993896484,71115500,150.419387817383,2021-09-02
153.759994506836,154.630004882812,153.089996337891,154.300003051758,57808700,151.055725097656,2021-09-03
154.970001220703,157.259994506836,154.389999389648,156.690002441406,82278300,153.395446777344,2021-09-07
156.979995727539,157.039993286133,153.979995727539,155.110000610352,74420200,151.848663330078,2021-09-08
155.490005493164,156.110000610352,153.949996948242,154.070007324219,57305700,150.830581665039,2021-09-09
155,155.479995727539,148.699996948242,148.970001220703,140893200,145.837799072266,2021-09-10
150.630004882812,151.419998168945,148.75,149.550003051758,102404300,146.40559387207,2021-09-13
150.350006103516,151.070007324219,146.910003662109,148.119995117188,109296300,145.005630493164,2021-09-14
148.559997558594,149.440002441406,146.369995117188,149.029998779297,83281300,145.896530151367,2021-09-15
148.440002441406,148.970001220703,147.220001220703,148.789993286133,68034100,145.661544799805,2021-09-16
148.820007324219,148.820007324219,145.759994506836,146.059997558594,129868800,142.988952636719,2021-09-17
143.800003051758,144.839996337891,141.270004272461,142.940002441406,123478900,139.934585571289,2021-09-20
143.929992675781,144.600006103516,142.779998779297,143.429992675781,75834000,140.414245605469,2021-09-21
144.449996948242,146.429992675781,143.699996948242,145.850006103516,76404300,142.78337097168,2021-09-22
146.649993896484,147.080001831055,145.639999389648,146.830001831055,64838200,143.742813110352,2021-09-23
145.660003662109,147.470001220703,145.559997558594,146.919998168945,53477900,143.830902099609,2021-09-24
145.470001220703,145.960006713867,143.820007324219,145.369995117188,74150700,142.313461303711,2021-09-27
143.25,144.75,141.690002441406,141.910003662109,108972300,138.926239013672,2021-09-28
142.470001220703,144.449996948242,142.029998779297,142.830001831055,74602000,139.826889038086,2021-09-29
143.660003662109,144.380004882812,141.279998779297,141.5,89056700,138.524871826172,2021-09-30
141.899993896484,142.919998168945,139.110000610352,142.649993896484,94639600,139.650650024414,2021-10-01
141.759994506836,142.210006713867,138.270004272461,139.139999389648,98322000,136.214447021484,2021-10-04
139.490005493164,142.240005493164,139.360000610352,141.110000610352,80861100,138.143035888672,2021-10-05
139.470001220703,142.149993896484,138.369995117188,142,83221100,139.01432800293,2021-10-06
143.059997558594,144.220001220703,142.720001220703,143.289993286133,61732700,140.277160644531,2021-10-07
144.029998779297,144.179992675781,142.559997558594,142.899993896484,58773200,139.895416259766,2021-10-08
142.270004272461,144.809997558594,141.809997558594,142.809997558594,64452200,139.807266235352,2021-10-11
143.229995727539,143.25,141.039993286133,141.509994506836,73035900,138.534637451172,2021-10-12
141.240005493164,141.399993896484,139.199996948242,140.910003662109,78762700,137.947235107422,2021-10-13
142.110000610352,143.880004882812,141.509994506836,143.759994506836,69907100,140.7373046875,2021-10-14
143.770004272461,144.899993896484,143.509994506836,144.839996337891,67940300,141.794586181641,2021-10-15
143.449996948242,146.839996337891,143.160003662109,146.550003051758,85589200,143.468688964844,2021-10-18
147.009994506836,149.169998168945,146.550003051758,148.759994506836,76378900,145.632202148438,2021-10-19
148.699996948242,149.75,148.119995117188,149.259994506836,58418800,146.121688842773,2021-10-20
148.809997558594,149.639999389648,147.869995117188,149.479995727539,61421000,146.337066650391,2021-10-21
149.690002441406,150.179992675781,148.639999389648,148.690002441406,58883400,145.563705444336,2021-10-22
148.679992675781,149.369995117188,147.619995117188,148.639999389648,50720600,145.514709472656,2021-10-25
149.330001831055,150.839996337891,149.009994506836,149.320007324219,60893400,146.180419921875,2021-10-26
149.360000610352,149.729995727539,148.490005493164,148.850006103516,56094900,145.720306396484,2021-10-27
149.820007324219,153.169998168945,149.720001220703,152.570007324219,100077900,149.362091064453,2021-10-28
147.220001220703,149.940002441406,146.410003662109,149.800003051758,124953200,146.650314331055,2021-10-29
148.990005493164,149.699996948242,147.800003051758,148.960006713867,74588300,145.827987670898,2021-11-01
148.660003662109,151.570007324219,148.649993896484,150.020004272461,69122000,146.86572265625,2021-11-02
150.389999389648,151.970001220703,149.820007324219,151.490005493164,54511500,148.304824829102,2021-11-03
151.580001831055,152.429992675781,150.639999389648,150.960006713867,60394600,147.785934448242,2021-11-04
151.889999389648,152.199996948242,150.059997558594,151.279998779297,65463900,148.315353393555,2021-11-05
151.410003662109,151.570007324219,150.160003662109,150.440002441406,55020900,147.491806030273,2021-11-08
150.199996948242,151.429992675781,150.059997558594,150.809997558594,56787900,147.854537963867,2021-11-09
150.020004272461,150.130004882812,147.850006103516,147.919998168945,65187100,145.021179199219,2021-11-10
148.960006713867,149.429992675781,147.679992675781,147.869995117188,4.1e+07,144.97216796875,2021-11-11
148.429992675781,150.399993896484,147.479995727539,149.990005493164,63804000,147.05061340332,2021-11-12
150.369995117188,151.880004882812,149.429992675781,150,59222800,147.060455322266,2021-11-15
149.940002441406,151.490005493164,149.339996337891,151,59256200,148.04084777832,2021-11-16
151,155,150.990005493164,153.490005493164,88807000,150.482055664062,2021-11-17
153.710006713867,158.669998168945,153.050003051758,157.869995117188,137827700,154.776184082031,2021-11-18
157.649993896484,161.020004272461,156.529998779297,160.550003051758,117305600,157.403701782227,2021-11-19
161.679992675781,165.699996948242,161,161.020004272461,117467900,157.864501953125,2021-11-22
161.119995117188,161.800003051758,159.059997558594,161.410003662109,96041900,158.246841430664,2021-11-23
160.75,162.139999389648,159.639999389648,161.940002441406,69463600,158.766479492188,2021-11-24
159.570007324219,160.449996948242,156.360000610352,156.809997558594,76959800,153.737014770508,2021-11-26
159.369995117188,161.190002441406,158.789993286133,160.240005493164,88748200,157.099792480469,2021-11-29
159.990005493164,165.520004272461,159.919998168945,165.300003051758,174048100,162.060607910156,2021-11-30
167.479995727539,170.300003051758,164.529998779297,164.770004272461,152052500,161.540985107422,2021-12-01
158.740005493164,164.199996948242,157.800003051758,163.759994506836,136739200,160.55078125,2021-12-02
164.020004272461,164.960006713867,159.720001220703,161.839996337891,118023100,158.668395996094,2021-12-03
164.289993286133,167.880004882812,164.279998779297,165.320007324219,107497000,162.080215454102,2021-12-06
169.080001831055,171.580001831055,168.339996337891,171.179992675781,120405400,167.82536315918,2021-12-07
172.130004882812,175.960006713867,170.699996948242,175.080001831055,116998900,171.64892578125,2021-12-08
174.910003662109,176.75,173.919998168945,174.559997558594,108923700,171.139129638672,2021-12-09
175.210006713867,179.630004882812,174.690002441406,179.449996948242,115402700,175.93327331543,2021-12-10
181.119995117188,182.130004882812,175.529998779297,175.740005493164,153237000,172.296020507812,2021-12-13
175.25,177.740005493164,172.210006713867,174.330001831055,139380400,170.913665771484,2021-12-14
175.110000610352,179.5,172.309997558594,179.300003051758,131063300,175.786254882812,2021-12-15
179.279998779297,181.139999389648,170.75,172.259994506836,150185800,168.884185791016,2021-12-16
169.929992675781,173.470001220703,169.690002441406,171.139999389648,195432700,167.786148071289,2021-12-17
168.279998779297,170.580001831055,167.460006713867,169.75,107499100,166.423385620117,2021-12-20
171.559997558594,173.199996948242,169.119995117188,172.990005493164,91185900,169.599899291992,2021-12-21
173.039993286133,175.860000610352,172.149993896484,175.639999389648,92135300,172.197967529297,2021-12-22
175.850006103516,176.850006103516,175.270004272461,176.279998779297,68356600,172.825408935547,2021-12-23
177.089996337891,180.419998168945,177.070007324219,180.330001831055,74919600,176.796051025391,2021-12-27
180.160003662109,181.330001831055,178.529998779297,179.289993286133,79144300,175.776443481445,2021-12-28
179.330001831055,180.630004882812,178.139999389648,179.380004882812,62348900,175.864669799805,2021-12-29
179.470001220703,180.570007324219,178.089996337891,178.199996948242,59773000,174.707794189453,2021-12-30
178.089996337891,179.229995727539,177.259994506836,177.570007324219,64062300,174.09016418457,2021-12-31
177.830001831055,182.880004882812,177.710006713867,182.009994506836,104487900,178.443115234375,2022-01-03
182.630004882812,182.940002441406,179.119995117188,179.699996948242,99310400,176.178375244141,2022-01-04
179.610000610352,180.169998168945,174.639999389648,174.919998168945,94537600,171.492050170898,2022-01-05
172.699996948242,175.300003051758,171.639999389648,172,96904000,168.629318237305,2022-01-06
172.889999389648,174.139999389648,171.029998779297,172.169998168945,86709100,168.795959472656,2022-01-07
169.080001831055,172.5,168.169998168945,172.190002441406,106765600,168.81559753418,2022-01-10
172.320007324219,175.179992675781,170.820007324219,175.080001831055,76138300,171.64892578125,2022-01-11
176.119995117188,177.179992675781,174.820007324219,175.529998779297,74805200,172.090103149414,2022-01-12
175.779998779297,176.619995117188,171.789993286133,172.190002441406,84505800,168.81559753418,2022-01-13
171.339996337891,173.779998779297,171.089996337891,173.070007324219,80440800,169.678329467773,2022-01-14
171.509994506836,172.539993286133,169.410003662109,169.800003051758,90956700,166.472427368164,2022-01-18
170,171.080001831055,165.940002441406,166.229995727539,94815000,162.972366333008,2022-01-19
166.979995727539,169.679992675781,164.179992675781,164.509994506836,91420500,161.286071777344,2022-01-20
164.419998168945,166.330001831055,162.300003051758,162.410003662109,122848900,159.227249145508,2022-01-21
160.020004272461,162.300003051758,154.699996948242,161.619995117188,162294600,158.452682495117,2022-01-24
158.979995727539,162.759994506836,157.020004272461,159.779998779297,115798400,156.648773193359,2022-01-25
163.5,164.389999389648,157.820007324219,159.690002441406,108275300,156.560546875,2022-01-26
162.449996948242,163.839996337891,158.279998779297,159.220001220703,121954600,156.099761962891,2022-01-27
165.710006713867,170.350006103516,162.800003051758,170.330001831055,179935700,166.992034912109,2022-01-28
170.160003662109,175,169.509994506836,174.779998779297,115541600,171.354827880859,2022-01-31
174.009994506836,174.839996337891,172.309997558594,174.610000610352,86213900,171.188171386719,2022-02-01
174.75,175.880004882812,173.330001831055,175.839996337891,84914300,172.394073486328,2022-02-02
174.479995727539,176.240005493164,172.119995117188,172.899993896484,89418100,169.511657714844,2022-02-03
171.679992675781,174.100006103516,170.679992675781,172.389999389648,82465400,169.226974487305,2022-02-04
172.860000610352,173.949996948242,170.949996948242,171.660003662109,77251200,168.510360717773,2022-02-07
171.729995727539,175.350006103516,171.429992675781,174.830001831055,74829200,171.622192382812,2022-02-08
176.050003051758,176.649993896484,174.899993896484,176.279998779297,71285000,173.045608520508,2022-02-09
174.139999389648,175.479995727539,171.550003051758,172.119995117188,90865900,168.961944580078,2022-02-10
172.330001831055,173.080001831055,168.039993286133,168.639999389648,98670700,165.545776367188,2022-02-11
167.369995117188,169.580001831055,166.559997558594,168.880004882812,86185500,165.781387329102,2022-02-14
170.970001220703,172.949996948242,170.25,172.789993286133,62527400,169.619644165039,2022-02-15
171.850006103516,173.339996337891,170.050003051758,172.550003051758,61177400,169.384078979492,2022-02-16
171.029998779297,171.910003662109,168.470001220703,168.880004882812,69589300,165.781387329102,2022-02-17
169.820007324219,170.539993286133,166.190002441406,167.300003051758,82772700,164.230407714844,2022-02-18
164.979995727539,166.690002441406,162.149993896484,164.320007324219,91162800,161.305068969727,2022-02-22
165.539993286133,166.149993896484,159.75,160.070007324219,90009200,157.133041381836,2022-02-23
152.580001831055,162.850006103516,152,162.740005493164,141147500,159.754043579102,2022-02-24
163.839996337891,165.119995117188,160.869995117188,164.850006103516,91974200,161.825347900391,2022-02-25
163.059997558594,165.419998168945,162.429992675781,165.119995117188,95056600,162.090362548828,2022-02-28
164.699996948242,166.600006103516,161.970001220703,163.199996948242,83474400,160.205612182617,2022-03-01
164.389999389648,167.360000610352,162.949996948242,166.559997558594,79724800,163.503952026367,2022-03-02
168.470001220703,168.910003662109,165.550003051758,166.229995727539,76678400,163.180023193359,2022-03-03
164.490005493164,165.550003051758,162.100006103516,163.169998168945,83737200,160.176162719727,2022-03-04
163.360000610352,165.020004272461,159.039993286133,159.300003051758,96418800,156.377151489258,2022-03-07
158.820007324219,162.880004882812,155.800003051758,157.440002441406,131148300,154.551300048828,2022-03-08
161.479995727539,163.410003662109,159.410003662109,162.949996948242,91454900,159.960205078125,2022-03-09
160.199996948242,160.389999389648,155.979995727539,158.520004272461,105342000,155.61149597168,2022-03-10
158.929992675781,159.279998779297,154.5,154.729995727539,96970100,151.890975952148,2022-03-11
151.449996948242,154.119995117188,150.100006103516,150.619995117188,108732100,147.856430053711,2022-03-14
150.899993896484,155.570007324219,150.380004882812,155.089996337891,92964300,152.244430541992,2022-03-15
157.050003051758,160,154.460006713867,159.589996337891,102300200,156.661819458008,2022-03-16
158.610000610352,161,157.630004882812,160.619995117188,75615400,157.672912597656,2022-03-17
160.509994506836,164.479995727539,159.759994506836,163.979995727539,123511700,160.971267700195,2022-03-18
163.509994506836,166.350006103516,163.009994506836,165.380004882812,95811400,162.345626831055,2022-03-21
165.509994506836,169.419998168945,164.910003662109,168.820007324219,81532000,165.722503662109,2022-03-22
167.990005493164,172.639999389648,167.649993896484,170.210006713867,98062700,167.086990356445,2022-03-23
171.059997558594,174.139999389648,170.210006713867,174.070007324219,90131400,170.876159667969,2022-03-24
173.880004882812,175.279998779297,172.75,174.720001220703,80546200,171.514251708984,2022-03-25
172.169998168945,175.729995727539,172,175.600006103516,90371900,172.378112792969,2022-03-28
176.690002441406,179.009994506836,176.339996337891,178.960006713867,100589400,175.676422119141,2022-03-29
178.550003051758,179.610000610352,176.699996948242,177.770004272461,92633200,174.508285522461,2022-03-30
177.839996337891,178.029998779297,174.399993896484,174.610000610352,103049300,171.406265258789,2022-03-31
174.029998779297,174.880004882812,171.940002441406,174.309997558594,78751300,171.111770629883,2022-04-01
174.570007324219,178.490005493164,174.440002441406,178.440002441406,76468400,175.165985107422,2022-04-04
177.5,178.300003051758,174.419998168945,175.059997558594,73401800,171.84797668457,2022-04-05
172.360000610352,173.630004882812,170.130004882812,171.830001831055,89058800,168.67724609375,2022-04-06
171.160003662109,173.360000610352,169.850006103516,172.139999389648,77594700,168.981597900391,2022-04-07
171.779998779297,171.779998779297,169.199996948242,170.089996337891,76575500,166.969192504883,2022-04-08
168.710006713867,169.029998779297,165.5,165.75,72246700,162.708801269531,2022-04-11
168.020004272461,169.869995117188,166.639999389648,167.660003662109,79265200,164.583755493164,2022-04-12
167.389999389648,171.039993286133,166.770004272461,170.399993896484,70618900,167.273468017578,2022-04-13
170.619995117188,171.270004272461,165.039993286133,165.289993286133,75329400,162.257278442383,2022-04-14
163.919998168945,166.600006103516,163.570007324219,165.070007324219,69023900,162.041305541992,2022-04-18
165.020004272461,167.820007324219,163.910003662109,167.399993896484,67723800,164.328521728516,2022-04-19
168.759994506836,168.880004882812,166.100006103516,167.229995727539,67929800,164.161651611328,2022-04-20
168.910003662109,171.529998779297,165.910003662109,166.419998168945,87227800,163.366500854492,2022-04-21
166.460006713867,167.869995117188,161.5,161.789993286133,84882400,158.821487426758,2022-04-22
161.119995117188,163.169998168945,158.460006713867,162.880004882812,96046400,159.891510009766,2022-04-25
162.25,162.339996337891,156.720001220703,156.800003051758,95623200,153.923034667969,2022-04-26
155.910003662109,159.789993286133,155.380004882812,156.570007324219,88063200,153.697265625,2022-04-27
159.25,164.520004272461,158.929992675781,163.639999389648,130216800,160.637557983398,2022-04-28
161.839996337891,166.199996948242,157.25,157.649993896484,131747600,154.757431030273,2022-04-29
156.710006713867,158.229995727539,153.270004272461,157.960006713867,123055300,155.061752319336,2022-05-02
158.149993896484,160.710006713867,156.320007324219,159.479995727539,88966500,156.553848266602,2022-05-03
159.669998168945,166.479995727539,159.259994506836,166.020004272461,108256500,162.973861694336,2022-05-04
163.850006103516,164.080001831055,154.949996948242,156.770004272461,130525300,153.893585205078,2022-05-05
156.009994506836,159.440002441406,154.179992675781,157.279998779297,116124600,154.621063232422,2022-05-06
154.929992675781,155.830001831055,151.490005493164,152.059997558594,131577900,149.489318847656,2022-05-09
155.520004272461,156.740005493164,152.929992675781,154.509994506836,115366700,151.897918701172,2022-05-10
153.5,155.449996948242,145.809997558594,146.5,142689800,144.023315429688,2022-05-11
142.770004272461,146.199996948242,138.800003051758,142.559997558594,182602000,140.149932861328,2022-05-12
144.589996337891,148.100006103516,143.110000610352,147.110000610352,113990900,144.623001098633,2022-05-13
145.550003051758,147.520004272461,144.179992675781,145.539993286133,86643800,143.079544067383,2022-05-16
148.860000610352,149.770004272461,146.679992675781,149.240005493164,78336300,146.716979980469,2022-05-17
146.850006103516,147.360000610352,139.899993896484,140.820007324219,109742900,138.439346313477,2022-05-18
139.880004882812,141.660003662109,136.600006103516,137.350006103516,136095600,135.028045654297,2022-05-19
139.089996337891,140.699996948242,132.610000610352,137.589996337891,137426100,135.263931274414,2022-05-20
137.789993286133,143.259994506836,137.649993896484,143.110000610352,117726300,140.690643310547,2022-05-23
140.809997558594,141.970001220703,137.330001831055,140.360000610352,104132700,137.987106323242,2022-05-24
138.429992675781,141.789993286133,138.339996337891,140.520004272461,92482700,138.144439697266,2022-05-25
