"MSTR.Open","MSTR.High","MSTR.Low","MSTR.Close","MSTR.Volume","MSTR.Adjusted","Date"
11.7569999694824,11.8240003585815,11.6809997558594,11.8219995498657,934000,11.8219995498657,2020-07-08
11.7889995574951,11.8380002975464,11.6090002059937,11.7370004653931,395000,11.7370004653931,2020-07-09
11.7650003433228,11.8660001754761,11.7180004119873,11.7659997940063,478000,11.7659997940063,2020-07-10
11.8109998703003,11.9779996871948,11.5679998397827,11.5790004730225,681000,11.5790004730225,2020-07-13
11.628999710083,11.7410001754761,11.4209995269775,11.6660003662109,1080000,11.6660003662109,2020-07-14
11.8050003051758,12.1440000534058,11.78600025177,12.0450000762939,803000,12.0450000762939,2020-07-15
11.9569997787476,11.9569997787476,11.7849998474121,11.8459997177124,612000,11.8459997177124,2020-07-16
11.8050003051758,11.9720001220703,11.7229995727539,11.8339996337891,401000,11.8339996337891,2020-07-17
11.8100004196167,12.1420001983643,11.8100004196167,12.0509996414185,314000,12.0509996414185,2020-07-20
12.1479997634888,12.1999998092651,12.003999710083,12.1040000915527,729000,12.1040000915527,2020-07-21
12.1059999465942,12.2510004043579,11.9940004348755,12.121000289917,417000,12.121000289917,2020-07-22
12.0690002441406,12.2589998245239,11.9340000152588,11.9759998321533,499000,11.9759998321533,2020-07-23
11.8870000839233,11.923999786377,11.6319999694824,11.6949996948242,545000,11.6949996948242,2020-07-24
11.7550001144409,11.8549995422363,11.6260004043579,11.7659997940063,678000,11.7659997940063,2020-07-27
11.706000328064,11.9250001907349,11.5869998931885,11.7810001373291,669000,11.7810001373291,2020-07-28
12.3990001678467,12.7259998321533,11.8649997711182,12.2740001678467,1438000,12.2740001678467,2020-07-29
12.0729999542236,12.2959995269775,12.0550003051758,12.2150001525879,560000,12.2150001525879,2020-07-30
12.1700000762939,12.4259996414185,12,12.3920001983643,824000,12.3920001983643,2020-07-31
12.4370002746582,12.4370002746582,12.2480001449585,12.3660001754761,526000,12.3660001754761,2020-08-03
12.3120002746582,12.33899974823,12.1840000152588,12.3319997787476,502000,12.3319997787476,2020-08-04
12.41100025177,12.5170001983643,12.3339996337891,12.3950004577637,523000,12.3950004577637,2020-08-05
12.3800001144409,12.3900003433228,12.2150001525879,12.335000038147,348000,12.335000038147,2020-08-06
12.3000001907349,12.4010000228882,12.2340002059937,12.33899974823,370000,12.33899974823,2020-08-07
12.3380002975464,12.4409999847412,12.2379999160767,12.3620004653931,473000,12.3620004653931,2020-08-10
14.1990003585815,14.5430002212524,13.4790000915527,13.4890003204346,3339000,13.4890003204346,2020-08-11
13.5019998550415,14.0749998092651,13.5019998550415,13.7040004730225,1807000,13.7040004730225,2020-08-12
13.8479995727539,13.9350004196167,13.6850004196167,13.6999998092651,752000,13.6999998092651,2020-08-13
13.7620000839233,14.6750001907349,13.75,14.6630001068115,2857000,14.6630001068115,2020-08-14
14.8009996414185,15.1700000762939,14.1840000152588,14.3839998245239,2295000,14.3839998245239,2020-08-17
14.4440002441406,14.5979995727539,14.1750001907349,14.3140001296997,1218000,14.3140001296997,2020-08-18
14.33899974823,14.33899974823,13.9720001220703,14.1669998168945,1560000,14.1669998168945,2020-08-19
14.1750001907349,14.5059995651245,14.1750001907349,14.4139995574951,1007000,14.4139995574951,2020-08-20
14.4399995803833,14.5920000076294,14.3540000915527,14.5080003738403,735000,14.5080003738403,2020-08-21
14.6499996185303,14.9280004501343,14.53600025177,14.8579998016357,880000,14.8579998016357,2020-08-24
14.8699998855591,15.0290002822876,14.6549997329712,14.6960000991821,1165000,14.6960000991821,2020-08-25
14.8680000305176,14.8959999084473,14.576000213623,14.6059999465942,820000,14.6059999465942,2020-08-26
14.7329998016357,14.7620000839233,14.4139995574951,14.6520004272461,761000,14.6520004272461,2020-08-27
14.7489995956421,15.0459995269775,14.6680002212524,14.6890001296997,839000,14.6890001296997,2020-08-28
14.7259998321533,14.7959995269775,14.3990001678467,14.4440002441406,803000,14.4440002441406,2020-08-31
14.5010004043579,14.9099998474121,14.5010004043579,14.8819999694824,863000,14.8819999694824,2020-09-01
14.8459997177124,15.1230001449585,14.7740001678467,15,1005000,15,2020-09-02
14.875,14.875,14.3909997940063,14.4280004501343,790000,14.4280004501343,2020-09-03
14.4409999847412,14.4409999847412,13.6890001296997,14.2189998626709,1248000,14.2189998626709,2020-09-04
14.0609998703003,14.3149995803833,13.8819999694824,13.8819999694824,884000,13.8819999694824,2020-09-08
13.9829998016357,14.2349996566772,13.8999996185303,14.1149997711182,1407000,14.1149997711182,2020-09-09
14.1719999313354,14.3090000152588,13.9440002441406,13.9720001220703,1487000,13.9720001220703,2020-09-10
14.0869998931885,14.1409997940063,13.8839998245239,14.1129999160767,1164000,14.1129999160767,2020-09-11
14.1630001068115,14.3039999008179,14.0209999084473,14.2620000839233,694000,14.2620000839233,2020-09-14
14.5,15.5989999771118,14.3809995651245,15.5749998092651,2621000,15.5749998092651,2020-09-15
15.8940000534058,17.6560001373291,15.7749996185303,17.4899997711182,4596000,17.4899997711182,2020-09-16
17.3400001525879,17.3400001525879,16.2590007781982,16.3610000610352,1797000,16.3610000610352,2020-09-17
16.5520000457764,16.617000579834,15.7440004348755,15.9589996337891,3470000,15.9589996337891,2020-09-18
15.7700004577637,15.7700004577637,14.9209995269775,15.2159996032715,1597000,15.2159996032715,2020-09-21
15.3369998931885,15.4650001525879,14.9390001296997,15.4250001907349,897000,15.4250001907349,2020-09-22
15.3800001144409,15.4770002365112,14.8109998703003,14.8280000686646,1117000,14.8280000686646,2020-09-23
14.7379999160767,14.8059997558594,14.460000038147,14.6059999465942,1221000,14.6059999465942,2020-09-24
14.6169996261597,14.6960000991821,14.4989995956421,14.6129999160767,1693000,14.6129999160767,2020-09-25
14.8450002670288,15.3409996032715,14.8450002670288,15.1459999084473,1444000,15.1459999084473,2020-09-28
15.0670003890991,15.1099996566772,14.8079996109009,14.9689998626709,624000,14.9689998626709,2020-09-29
15.0220003128052,15.3070001602173,14.9860000610352,15.0559997558594,824000,15.0559997558594,2020-09-30
15.0659999847412,15.2709999084473,14.8549995422363,14.8959999084473,694000,14.8959999084473,2020-10-01
14.6319999694824,14.9949998855591,14.5159997940063,14.6459999084473,1103000,14.6459999084473,2020-10-02
14.7729997634888,14.9739999771118,14.6899995803833,14.8210000991821,495000,14.8210000991821,2020-10-05
14.9320001602173,15.4350004196167,14.9230003356934,15.003999710083,911000,15.003999710083,2020-10-06
15.1000003814697,15.3439998626709,15.0819997787476,15.3090000152588,518000,15.3090000152588,2020-10-07
15.5329999923706,16.4790000915527,15.5329999923706,16.3939990997314,1680000,16.3939990997314,2020-10-08
16.4589996337891,16.55299949646,16.0650005340576,16.4729995727539,1021000,16.4729995727539,2020-10-09
16.7159996032715,16.9400005340576,16.4300003051758,16.6459999084473,881000,16.6459999084473,2020-10-12
16.5599994659424,16.6539993286133,16.4029998779297,16.6079998016357,586000,16.6079998016357,2020-10-13
16.6389999389648,16.7840003967285,16.2800006866455,16.423999786377,540000,16.423999786377,2020-10-14
16.2430000305176,16.6870002746582,16.2329998016357,16.5970001220703,531000,16.5970001220703,2020-10-15
16.5979995727539,16.7360000610352,16.4689998626709,16.4699993133545,385000,16.4699993133545,2020-10-16
16.5599994659424,16.7679996490479,16.3430004119873,16.4139995574951,873000,16.4139995574951,2020-10-19
16.4559993743896,17.2350006103516,16.4039993286133,16.9069995880127,3116000,16.9069995880127,2020-10-20
17.4890003204346,18.5750007629395,17.4890003204346,18.1049995422363,2732000,18.1049995422363,2020-10-21
18.548999786377,18.621000289917,17.7999992370605,18.3050003051758,1783000,18.3050003051758,2020-10-22
18.3269996643066,18.4969997406006,18.1189994812012,18.4300003051758,1204000,18.4300003051758,2020-10-23
18.4479999542236,18.7000007629395,17.2530002593994,17.5,1688000,17.5,2020-10-26
17.6030006408691,17.8999996185303,17.2530002593994,17.5580005645752,1707000,17.5580005645752,2020-10-27
18,18.2450008392334,16.1599998474121,16.2150001525879,3872000,16.2150001525879,2020-10-28
16.2390003204346,16.7070007324219,16.1730003356934,16.1959991455078,1836000,16.1959991455078,2020-10-29
16.1959991455078,16.7250003814697,15.9540004730225,16.7070007324219,2361000,16.7070007324219,2020-10-30
16.8910007476807,16.9230003356934,16.25,16.6569995880127,1257000,16.6569995880127,2020-11-02
16.9759998321533,17.2609996795654,16.7779998779297,17.1949996948242,908000,17.1949996948242,2020-11-03
17.2950000762939,17.8360004425049,17.1439990997314,17.2530002593994,1104000,17.2530002593994,2020-11-04
17.8500003814697,18.3600006103516,17.7849998474121,18.1679992675781,1732000,18.1679992675781,2020-11-05
18.378999710083,18.6180000305176,17.75,18.5620002746582,1585000,18.5620002746582,2020-11-06
18.3990001678467,18.7269992828369,18.173999786377,18.5009994506836,3111000,18.5009994506836,2020-11-09
18.4580001831055,18.9689998626709,18.3999996185303,18.6140003204346,1695000,18.6140003204346,2020-11-10
18.8159999847412,19.32200050354,18.7250003814697,19.2159996032715,1330000,19.2159996032715,2020-11-11
19.5359992980957,19.6079998016357,18.5639991760254,18.6940002441406,1767000,18.6940002441406,2020-11-12
18.8479995727539,19.3910007476807,18.6560001373291,19.2269992828369,1649000,19.2269992828369,2020-11-13
19.4330005645752,20.4370002746582,19.2210006713867,20.3929996490479,2020000,20.3929996490479,2020-11-16
20.4150009155273,20.9680004119873,19.9559993743896,20.8199996948242,1962000,20.8199996948242,2020-11-17
21.1790008544922,22.6849994659424,21.1790008544922,21.2959995269775,3780000,21.2959995269775,2020-11-18
21.2000007629395,21.8969993591309,20.9109992980957,21.7110004425049,1433000,21.7110004425049,2020-11-19
21.742000579834,22.7000007629395,21.6200008392334,22.2110004425049,2121000,22.2110004425049,2020-11-20
22.7000007629395,22.7000007629395,21.4370002746582,22.076000213623,2010000,22.076000213623,2020-11-23
22.5699996948242,24.8840007781982,22.2409992218018,24.7229995727539,11204000,24.7229995727539,2020-11-24
25.4300003051758,27.7220001220703,25.2019996643066,27.0270004272461,8851000,27.0270004272461,2020-11-25
25.5,28,25.3509998321533,27.1259994506836,5619000,27.1259994506836,2020-11-27
30.0300006866455,34.75,29.8999996185303,34.2770004272461,15650000,34.2770004272461,2020-11-30
32.4000015258789,35.8940010070801,31.6860008239746,32.4000015258789,7987000,32.4000015258789,2020-12-01
32.2999992370605,33,31.0540008544922,32.1319999694824,4081000,32.1319999694824,2020-12-02
32.7840003967285,33.2789993286133,32.2060012817383,33.1599998474121,2544000,33.1599998474121,2020-12-03
32.6619987487793,33.7210006713867,31.738000869751,32.7999992370605,2968000,32.7999992370605,2020-12-04
33.0069999694824,34.9720001220703,32.5530014038086,33.6220016479492,3540000,33.6220016479492,2020-12-07
31.7000007629395,31.7999992370605,28.8110008239746,28.9449996948242,14912000,28.9449996948242,2020-12-08
28.4120006561279,29.1140003204346,27.4090003967285,28.621000289917,13241000,28.621000289917,2020-12-09
28.5170001983643,29.1770000457764,28.238000869751,29.0330009460449,5052000,29.0330009460449,2020-12-10
28.9950008392334,29.5249996185303,27.9440002441406,28.5919990539551,3756000,28.5919990539551,2020-12-11
29.8929996490479,30,27.6380004882812,27.9529991149902,8306000,27.9529991149902,2020-12-14
28.371000289917,28.9829998016357,27.7390003204346,28.5790004730225,5402000,28.5790004730225,2020-12-15
31.2700004577637,31.5,29.7999992370605,29.9120006561279,11192000,29.9120006561279,2020-12-16
32.0999984741211,32.2330017089844,29.3290004730225,29.7800006866455,12493000,29.7800006866455,2020-12-17
29.5,30.3999996185303,28.7169990539551,30.1200008392334,13231000,30.1200008392334,2020-12-18
29.7630004882812,32.2000007629395,29.5020008087158,31.7600002288818,7129000,31.7600002288818,2020-12-21
32.6990013122559,33.5929985046387,32.0369987487793,33.1500015258789,6399000,33.1500015258789,2020-12-22
33.4669990539551,34.3199996948242,32.515998840332,33.7179985046387,5941000,33.7179985046387,2020-12-23
33.7000007629395,33.882999420166,32.0359992980957,32.2610015869141,2526000,32.2610015869141,2020-12-24
36.7290000915527,37.9990005493164,35.4020004272461,37,10977000,37,2020-12-28
36.7000007629395,37.1240005493164,34.4000015258789,36.6069984436035,7352000,36.6069984436035,2020-12-29
37.7000007629395,39.9819984436035,37.0999984741211,38.9970016479492,9352000,38.9970016479492,2020-12-30
39.1020011901855,39.9980010986328,37.7120018005371,38.8549995422363,7396000,38.8549995422363,2020-12-31
41.632999420166,44.4389991760254,41.0009994506836,42.5219993591309,14679000,42.5219993591309,2021-01-04
42.1049995422363,43.8400001525879,40.6510009765625,42.8629989624023,11006000,42.8629989624023,2021-01-05
43.0839996337891,48.3019981384277,43.0839996337891,48.0550003051758,15360000,48.0550003051758,2021-01-06
52.1319999694824,55.9860000610352,50.2109985351562,53.5750007629395,22844000,53.5750007629395,2021-01-07
56.5069999694824,56.8660011291504,51.3320007324219,53.1640014648438,16454000,53.1640014648438,2021-01-08
47.2140007019043,51.1980018615723,46.451000213623,49.548999786377,14727000,49.548999786377,2021-01-11
50.2779998779297,51.9949989318848,48.851001739502,51.423999786377,6718000,51.423999786377,2021-01-12
50.0730018615723,52.398998260498,49.234001159668,51.9259986877441,6175000,51.9259986877441,2021-01-13
54.2610015869141,63.1599998474121,53.8619995117188,63.0999984741211,19118000,63.0999984741211,2021-01-14
60.7099990844727,62.2840003967285,57.4000015258789,57.806999206543,16089000,57.806999206543,2021-01-15
61.6529998779297,62.1450004577637,57.9000015258789,59.2210006713867,10378000,59.2210006713867,2021-01-19
57.9249992370605,58.9000015258789,53.2000007629395,55.0820007324219,12317000,55.0820007324219,2021-01-20
51.4049987792969,53.2550010681152,50.4599990844727,52.0460014343262,11688000,52.0460014343262,2021-01-21
52.5009994506836,58.25,52.5,57.7029991149902,11333000,57.7029991149902,2021-01-22
59.0299987792969,59.9080009460449,55.1139984130859,57.1419982910156,6834000,57.1419982910156,2021-01-25
55.5,56.4650001525879,54.5999984741211,55.9809989929199,4789000,55.9809989929199,2021-01-26
53.3230018615723,54.9469985961914,50.5699996948242,54.0099983215332,6564000,54.0099983215332,2021-01-27
56.1300010681152,60.5330009460449,55.1510009765625,57.8380012512207,7630000,57.8380012512207,2021-01-28
68,69.6480026245117,60.75,61.7309989929199,14354000,61.7309989929199,2021-01-29
62.0340003967285,63.9860000610352,58.6049995422363,63.4560012817383,5555000,63.4560012817383,2021-02-01
65.0009994506836,69.1279983520508,63.8170013427734,68.7919998168945,5343000,68.7919998168945,2021-02-02
70.1640014648438,75.3830032348633,69.5989990234375,74.1190032958984,9212000,74.1190032958984,2021-02-03
77.0899963378906,77.1230010986328,71.75,76.5589981079102,6365000,76.5589981079102,2021-02-04
77.1179962158203,80.6009979248047,74.5019989013672,80.5999984741211,7667000,80.5999984741211,2021-02-05
92.5830001831055,105,89.0009994506836,104.099998474121,20998000,104.099998474121,2021-02-08
113.774002075195,131.5,106.541000366211,127.293998718262,23197000,127.293998718262,2021-02-09
119.600997924805,119.900001525879,95.036003112793,97.447998046875,22973000,97.447998046875,2021-02-10
