"JNJ.Open","JNJ.High","JNJ.Low","JNJ.Close","JNJ.Volume","JNJ.Adjusted","Date"
162.089996337891,165.100006103516,161.380004882812,164.929992675781,7619200,144.897872924805,2021-03-26
163.830001831055,167.029998779297,163.630004882812,166.039993286133,8535100,145.873077392578,2021-03-29
165.020004272461,165.660003662109,164.229995727539,165.009994506836,7236300,144.968185424805,2021-03-30
164.960006713867,165.389999389648,163.699996948242,164.350006103516,8281500,144.388366699219,2021-03-31
162.600006103516,163.839996337891,162.259994506836,162.830001831055,7229700,143.052963256836,2021-04-01
163.639999389648,164.75,162.660003662109,163.429992675781,7387100,143.580078125,2021-04-05
164.080001831055,164.520004272461,163,163.389999389648,5074200,143.544937133789,2021-04-06
163.550003051758,164.279998779297,163.320007324219,163.610000610352,4608000,143.738189697266,2021-04-07
164,164.110000610352,162.850006103516,162.970001220703,5039400,143.175918579102,2021-04-08
162.119995117188,162.929992675781,159.779998779297,161.25,8418300,141.664840698242,2021-04-09
161.089996337891,162.080001831055,160.339996337891,161.639999389648,5022800,142.007461547852,2021-04-12
156.860000610352,159.929992675781,156.529998779297,159.479995727539,18424100,140.109832763672,2021-04-13
157.830001831055,160.110000610352,157.539993286133,159.919998168945,7718300,140.496353149414,2021-04-14
160.720001220703,162.389999389648,160.229995727539,160.389999389648,7524600,140.909301757812,2021-04-15
161.339996337891,162.509994506836,160.559997558594,162.240005493164,9049400,142.534637451172,2021-04-16
162.5,163.110000610352,160.839996337891,162.690002441406,8353500,142.929962158203,2021-04-19
161,167.789993286133,161,166.479995727539,14050700,146.259613037109,2021-04-20
166.369995117188,166.910003662109,165.289993286133,166.589996337891,6333200,146.356262207031,2021-04-21
165.839996337891,166.279998779297,164.619995117188,165.179992675781,7233000,145.117523193359,2021-04-22
164.529998779297,166.059997558594,164,165.520004272461,6015300,145.416229248047,2021-04-23
165.210006713867,165.410003662109,163.759994506836,164.119995117188,6027800,144.186264038086,2021-04-26
163.759994506836,163.910003662109,162.470001220703,163.179992675781,6217700,143.360443115234,2021-04-27
162.860000610352,163.199996948242,161.649993896484,161.979995727539,7448000,142.306167602539,2021-04-28
161.899993896484,164.259994506836,161.809997558594,164.199996948242,6394300,144.256561279297,2021-04-29
164.149993896484,164.330001831055,162.520004272461,162.729995727539,9079100,142.965118408203,2021-04-30
163.600006103516,165.320007324219,163.119995117188,165.210006713867,6594100,145.143920898438,2021-05-03
164.830001831055,167.850006103516,164.669998168945,167.770004272461,10179500,147.392974853516,2021-05-04
167.5,168.399993896484,166.789993286133,167.070007324219,7792300,146.777969360352,2021-05-05
166.789993286133,167.889999389648,166.240005493164,167.740005493164,5529900,147.366592407227,2021-05-06
168.300003051758,169.179992675781,167.830001831055,168.5,5316200,148.034271240234,2021-05-07
169.899993896484,171.529998779297,169.229995727539,170.270004272461,8357500,149.589309692383,2021-05-10
170.649993896484,170.869995117188,168.279998779297,168.880004882812,8217900,148.368133544922,2021-05-11
168.539993286133,169.800003051758,167.949996948242,168.199996948242,6758300,147.770706176758,2021-05-12
166.970001220703,170.699996948242,166.970001220703,169.960006713867,8018600,149.316955566406,2021-05-13
171.479995727539,171.610000610352,170.169998168945,170.220001220703,5797700,149.545379638672,2021-05-14
170.399993896484,171.889999389648,170.309997558594,170.389999389648,5722600,149.694717407227,2021-05-17
169.979995727539,171.369995117188,169.529998779297,170.449996948242,5846000,149.747436523438,2021-05-18
169.910003662109,170.160003662109,168.039993286133,170.080001831055,5533800,149.42236328125,2021-05-19
169.940002441406,171.589996337891,169.690002441406,171.070007324219,4853200,150.292129516602,2021-05-20
171.330001831055,172.740005493164,170.869995117188,170.960006713867,6501800,150.195495605469,2021-05-21
170.899993896484,171.350006103516,169.770004272461,170.550003051758,5195100,150.770126342773,2021-05-24
170.669998168945,171.029998779297,169.740005493164,170.080001831055,7444700,150.354614257812,2021-05-25
170,170.080001831055,168.279998779297,169.070007324219,5726400,149.46174621582,2021-05-26
169.259994506836,170.169998168945,168.380004882812,168.809997558594,8114700,149.231903076172,2021-05-27
169.520004272461,171.009994506836,169.169998168945,169.25,6400800,149.620880126953,2021-05-28
170.149993896484,170.199996948242,165.380004882812,165.529998779297,10448400,146.332305908203,2021-06-01
165.300003051758,166.729995727539,165.110000610352,166.199996948242,6806000,146.924606323242,2021-06-02
165.889999389648,167.149993896484,165.710006713867,166.039993286133,5808800,146.783157348633,2021-06-03
167.009994506836,167.570007324219,165.869995117188,165.970001220703,6510300,146.721298217773,2021-06-04
166,166.320007324219,164.630004882812,164.839996337891,5362800,145.72233581543,2021-06-07
165.279998779297,165.660003662109,162.070007324219,163.389999389648,7746800,144.440490722656,2021-06-08
163.990005493164,165.779998779297,163.660003662109,165.589996337891,5552600,146.385345458984,2021-06-09
166,167.580001831055,165.949996948242,167.080001831055,6463100,147.702545166016,2021-06-10
167.070007324219,167.080001831055,164.220001220703,164.960006713867,7389900,145.828430175781,2021-06-11
164.5,165.460006713867,163.899993896484,165.369995117188,4931300,146.190872192383,2021-06-14
165.229995727539,165.860000610352,164.389999389648,164.490005493164,5062900,145.412933349609,2021-06-15
164.800003051758,165.75,163.479995727539,164.429992675781,6988500,145.359848022461,2021-06-16
164.190002441406,165.699996948242,163.5,165.220001220703,5874700,146.05827331543,2021-06-17
163.270004272461,164.190002441406,161.789993286133,161.979995727539,12993000,143.194000244141,2021-06-18
162.770004272461,164.259994506836,162.25,163.839996337891,6592300,144.838302612305,2021-06-21
163.710006713867,164.039993286133,163.279998779297,163.619995117188,5627800,144.643798828125,2021-06-22
163.690002441406,163.690002441406,162.479995727539,162.630004882812,4493400,143.768646240234,2021-06-23
163.270004272461,164.199996948242,162.800003051758,163.369995117188,4549200,144.422821044922,2021-06-24
162.940002441406,164.779998779297,162.889999389648,164.210006713867,10963800,145.165405273438,2021-06-25
164.440002441406,165.070007324219,163.520004272461,164.020004272461,5604000,144.997451782227,2021-06-28
164,164.639999389648,163.410003662109,164.029998779297,3749500,145.006301879883,2021-06-29
164,164.970001220703,163.669998168945,164.740005493164,6151700,145.63395690918,2021-06-30
164.740005493164,166.009994506836,164.630004882812,165.960006713867,6320200,146.712432861328,2021-07-01
166.020004272461,169.300003051758,165.639999389648,168.979995727539,9059900,149.382217407227,2021-07-02
167.910003662109,168.860000610352,166.990005493164,167.970001220703,6098500,148.489318847656,2021-07-06
167.479995727539,169.5,167.479995727539,169.410003662109,6293500,149.762298583984,2021-07-07
168.699996948242,169.460006713867,167.580001831055,169.080001831055,5755500,149.470596313477,2021-07-08
169.369995117188,170.369995117188,169.240005493164,169.75,6120900,150.062881469727,2021-07-09
169.729995727539,171.179992675781,168.539993286133,169.479995727539,7840500,149.824188232422,2021-07-12
168.970001220703,169.759994506836,168.669998168945,169.270004272461,4691200,149.638580322266,2021-07-13
170,170.830001831055,169.039993286133,170.419998168945,6162900,150.655197143555,2021-07-14
169.300003051758,169.899993896484,167.720001220703,168.369995117188,6656900,148.842910766602,2021-07-15
168.339996337891,169.089996337891,167.949996948242,168.100006103516,5834900,148.604248046875,2021-07-16
166.479995727539,168.190002441406,165.320007324219,166.880004882812,8219700,147.52571105957,2021-07-19
166.899993896484,170.809997558594,166.839996337891,168.449996948242,9902800,148.913619995117,2021-07-20
169.300003051758,169.690002441406,167.479995727539,169.490005493164,7585200,149.833038330078,2021-07-21
169.360000610352,171.070007324219,168.649993896484,169.979995727539,5281900,150.266189575195,2021-07-22
171,172.179992675781,170.380004882812,171.789993286133,5014900,151.866287231445,2021-07-23
171.820007324219,172.139999389648,170.860000610352,171.869995117188,4484900,151.936981201172,2021-07-26
171.800003051758,172.720001220703,170.669998168945,172.660003662109,7089300,152.635406494141,2021-07-27
172.729995727539,173.380004882812,172.080001831055,172.179992675781,5750700,152.211044311523,2021-07-28
172.740005493164,173.339996337891,171.089996337891,172.179992675781,4214100,152.211044311523,2021-07-29
172.539993286133,172.979995727539,171.839996337891,172.199996948242,5346400,152.228759765625,2021-07-30
172.470001220703,172.839996337891,171.300003051758,172.270004272461,3721500,152.290634155273,2021-08-02
172.729995727539,174.5,172.440002441406,174.389999389648,6033000,154.164764404297,2021-08-03
174.199996948242,174.589996337891,173.259994506836,173.360000610352,4793100,153.25422668457,2021-08-04
173.850006103516,173.850006103516,172.419998168945,173.690002441406,4291000,153.545944213867,2021-08-05
173.940002441406,173.940002441406,172.449996948242,173.110000610352,4581100,153.033203125,2021-08-06
173.720001220703,174.25,172.929992675781,173.710006713867,3950200,153.56364440918,2021-08-09
173.259994506836,174.110000610352,172.779998779297,173.770004272461,3678300,153.616638183594,2021-08-10
174.25,174.470001220703,173.559997558594,173.800003051758,4221300,153.643173217773,2021-08-11
173.820007324219,175.289993286133,173.589996337891,175.199996948242,4300400,154.880813598633,2021-08-12
175.289993286133,176.289993286133,175.119995117188,176.25,5882100,155.809036254883,2021-08-13
176.550003051758,177.889999389648,175.949996948242,177.839996337891,4782800,157.214614868164,2021-08-16
177.309997558594,179.509994506836,177.309997558594,179.470001220703,6041900,158.655624389648,2021-08-17
179.5,179.5,177.130004882812,177.190002441406,7134100,156.640060424805,2021-08-18
176.619995117188,179.330001831055,176.070007324219,178.570007324219,5615000,157.859985351562,2021-08-19
178.889999389648,179.919998168945,178.070007324219,179.440002441406,5428700,158.62907409668,2021-08-20
178.389999389648,178.929992675781,177.539993286133,177.610000610352,6461700,157.944351196289,2021-08-23
176.990005493164,177.210006713867,175.279998779297,175.389999389648,5734800,155.970138549805,2021-08-24
175.690002441406,175.899993896484,173.889999389648,174.229995727539,5700300,154.938552856445,2021-08-25
173.949996948242,174.720001220703,173.050003051758,173.300003051758,5031600,154.111557006836,2021-08-26
174.279998779297,174.279998779297,172.75,172.929992675781,7046100,153.782516479492,2021-08-27
172.789993286133,174.279998779297,172.779998779297,173.660003662109,3252700,154.431701660156,2021-08-30
173.490005493164,174.490005493164,172.479995727539,173.130004882812,7106800,153.960372924805,2021-08-31
172.899993896484,173.740005493164,172.059997558594,173.740005493164,5327400,154.502807617188,2021-09-01
174.339996337891,175.190002441406,173.910003662109,174.929992675781,4544300,155.561065673828,2021-09-02
175.100006103516,175.220001220703,173.809997558594,175.039993286133,4096900,155.658874511719,2021-09-03
174.350006103516,175.029998779297,171.669998168945,172.320007324219,6859900,153.240036010742,2021-09-07
171.619995117188,172.979995727539,171.080001831055,171.899993896484,4661700,152.866546630859,2021-09-08
171.190002441406,171.479995727539,167.699996948242,168.070007324219,7114600,149.460632324219,2021-09-09
168.550003051758,169.089996337891,166.869995117188,166.970001220703,6699300,148.482421875,2021-09-10
167.919998168945,168.119995117188,165.130004882812,165.800003051758,6273500,147.441955566406,2021-09-13
166.399993896484,166.539993286133,164.509994506836,164.800003051758,5259600,146.552688598633,2021-09-14
165,165.960006713867,164.309997558594,165.419998168945,7935300,147.104019165039,2021-09-15
165.649993896484,166.460006713867,164.190002441406,165.220001220703,5665400,146.926208496094,2021-09-16
164.300003051758,164.910003662109,163.559997558594,164.75,13419800,146.508239746094,2021-09-17
163.479995727539,165.169998168945,162.169998168945,163.809997558594,7270800,145.672286987305,2021-09-20
164.610000610352,165.979995727539,164.240005493164,164.529998779297,6663600,146.312606811523,2021-09-21
165.350006103516,165.949996948242,163.630004882812,163.929992675781,5657100,145.779006958008,2021-09-22
164.399993896484,165.770004272461,164.149993896484,164.860000610352,4697900,146.606033325195,2021-09-23
164.75,165.649993896484,163.889999389648,164.360000610352,4399300,146.161407470703,2021-09-24
164,164.360000610352,162.850006103516,163.169998168945,5775500,145.103179931641,2021-09-27
163.100006103516,163.910003662109,161.770004272461,162.809997558594,7610400,144.783020019531,2021-09-28
163,164.660003662109,162.779998779297,164.020004272461,5124100,145.859069824219,2021-09-29
164.639999389648,165.399993896484,161.410003662109,161.5,6972300,143.618072509766,2021-09-30
161.529998779297,161.899993896484,158.619995117188,160.470001220703,8568300,142.702117919922,2021-10-01
159.990005493164,161,157.669998168945,159.220001220703,8620700,141.590560913086,2021-10-04
159.860000610352,161.110000610352,159.149993896484,159.580001831055,5129000,141.910705566406,2021-10-05
159.869995117188,159.949996948242,157.839996337891,159.910003662109,7312600,142.204116821289,2021-10-06
160.020004272461,162.610000610352,160.020004272461,161.339996337891,5309200,143.475814819336,2021-10-07
161.320007324219,161.610000610352,160.25,160.929992675781,4343200,143.111175537109,2021-10-08
160.860000610352,161.850006103516,159.940002441406,160.25,4101600,142.506500244141,2021-10-11
160,160.179992675781,157.339996337891,157.690002441406,6686400,140.229919433594,2021-10-12
157.820007324219,160.080001831055,157.75,159.199996948242,6901100,141.572738647461,2021-10-13
159.710006713867,161.139999389648,159.600006103516,160.110000610352,4579200,142.38200378418,2021-10-14
161.029998779297,161.809997558594,160.410003662109,161.300003051758,6918400,143.440246582031,2021-10-15
160.25,160.889999389648,159.199996948242,160.119995117188,7465500,142.390884399414,2021-10-18
160.899993896484,165.149993896484,160.729995727539,163.869995117188,10081300,145.725646972656,2021-10-19
163.979995727539,164.75,163.259994506836,163.779998779297,6003200,145.645614624023,2021-10-20
164.300003051758,164.389999389648,162.279998779297,163.399993896484,4524100,145.307693481445,2021-10-21
163.059997558594,164.059997558594,162.960006713867,163.720001220703,4304300,145.59228515625,2021-10-22
163.720001220703,164.309997558594,161.710006713867,164.080001831055,6715400,145.912414550781,2021-10-25
164.559997558594,166.029998779297,164.050003051758,165.75,6939100,147.397552490234,2021-10-26
165.679992675781,165.759994506836,163.309997558594,163.740005493164,7018800,145.610061645508,2021-10-27
163.770004272461,165.199996948242,162.320007324219,162.850006103516,6278800,144.818603515625,2021-10-28
162.350006103516,163.25,160.610000610352,162.880004882812,8526800,144.845275878906,2021-10-29
163.160003662109,163.979995727539,159.399993896484,163.020004272461,5846400,144.969772338867,2021-11-01
163.699996948242,166.979995727539,162.979995727539,165.589996337891,8450600,147.255218505859,2021-11-02
165.039993286133,165.770004272461,163.429992675781,165.059997558594,6717800,146.783889770508,2021-11-03
164.940002441406,164.990005493164,162.669998168945,164.600006103516,8224400,146.374847412109,2021-11-04
162.479995727539,164.600006103516,162.199996948242,163.429992675781,6215900,145.334381103516,2021-11-05
163.679992675781,164.169998168945,162.009994506836,162.869995117188,5578800,144.836364746094,2021-11-08
162.610000610352,163.589996337891,162.020004272461,162.509994506836,6112800,144.516250610352,2021-11-09
162.529998779297,164.839996337891,162.350006103516,164.270004272461,6225100,146.081390380859,2021-11-10
163.490005493164,163.809997558594,162.490005493164,163.059997558594,4118800,145.00537109375,2021-11-11
167.429992675781,167.619995117188,164.610000610352,165.009994506836,18995200,146.739410400391,2021-11-12
165,165.460006713867,163.220001220703,163.520004272461,7496200,145.414443969727,2021-11-15
163.179992675781,164.350006103516,162.619995117188,162.669998168945,7594700,144.658538818359,2021-11-16
162.869995117188,163.860000610352,161.789993286133,163.279998779297,5414500,145.200988769531,2021-11-17
163.449996948242,164.470001220703,162.130004882812,162.399993896484,6358700,144.418441772461,2021-11-18
163.039993286133,163.190002441406,161.779998779297,162.889999389648,7620700,144.85417175293,2021-11-19
161.029998779297,162.639999389648,159.649993896484,159.699996948242,7634500,142.947631835938,2021-11-22
159.520004272461,161,158.779998779297,160.690002441406,7734000,143.833755493164,2021-11-23
160.139999389648,160.619995117188,159.380004882812,160.240005493164,5230900,143.430999755859,2021-11-24
160.600006103516,161.160003662109,158.660003662109,159.199996948242,8523100,142.500045776367,2021-11-26
159.5,160.419998168945,158.419998168945,159.75,9188500,142.992370605469,2021-11-29
158.509994506836,159,155.850006103516,155.929992675781,14981700,139.573104858398,2021-11-30
156.880004882812,160.080001831055,156.25,158.080001831055,9835800,141.497543334961,2021-12-01
157.259994506836,159.289993286133,156.75,157.089996337891,11334700,140.611389160156,2021-12-02
157.910003662109,159.669998168945,157.589996337891,159.380004882812,8750500,142.661178588867,2021-12-03
160.190002441406,163.520004272461,159.830001831055,162.940002441406,9692000,145.847732543945,2021-12-06
164,164.270004272461,162.410003662109,163.360000610352,8311300,146.223663330078,2021-12-07
163.470001220703,164.570007324219,162.639999389648,164.339996337891,6216400,147.100875854492,2021-12-08
164.179992675781,165.979995727539,163.490005493164,165.899993896484,8574200,148.497222900391,2021-12-09
165.570007324219,166.690002441406,164.649993896484,165.490005493164,6572200,148.130264282227,2021-12-10
164.75,169.199996948242,163.800003051758,168.449996948242,11142300,150.779754638672,2021-12-13
168.330001831055,170.970001220703,167.160003662109,170.289993286133,10482400,152.426727294922,2021-12-14
169.850006103516,171.300003051758,169.419998168945,171.139999389648,8552200,153.187561035156,2021-12-15
171.259994506836,173.509994506836,170.839996337891,173.009994506836,8998600,154.861373901367,2021-12-16
169.639999389648,170.779998779297,167.660003662109,168.229995727539,16726200,150.582809448242,2021-12-17
167.809997558594,168.509994506836,166.550003051758,167.75,7954500,150.153167724609,2021-12-20
168.059997558594,168.100006103516,165.979995727539,167.210006713867,7954200,149.669830322266,2021-12-21
167.059997558594,168.169998168945,166.119995117188,167.929992675781,4178200,150.314300537109,2021-12-22
167.880004882812,168.949996948242,167.360000610352,168.25,3501500,150.600708007812,2021-12-23
169.139999389648,169.850006103516,168.699996948242,169.669998168945,3704800,151.87174987793,2021-12-27
169.789993286133,170.639999389648,169.589996337891,170.350006103516,3187000,152.480438232422,2021-12-28
170,171.990005493164,169.910003662109,171.550003051758,3662000,153.554550170898,2021-12-29
172.119995117188,172.880004882812,171.75,172.309997558594,4231800,154.234848022461,2021-12-30
172.529998779297,172.679992675781,171.029998779297,171.070007324219,4409500,153.124923706055,2021-12-31
170.210006713867,171.600006103516,169.100006103516,171.539993286133,6012200,153.545593261719,2022-01-03
171.059997558594,172.289993286133,170.600006103516,171.080001831055,6748400,153.133865356445,2022-01-04
172,173.470001220703,171.619995117188,172.220001220703,7016100,154.154281616211,2022-01-05
172.149993896484,172.5,170.800003051758,171.630004882812,7301600,153.626205444336,2022-01-06
171.460006713867,174.300003051758,171.130004882812,173.949996948242,6986000,155.702774047852,2022-01-07
173.690002441406,173.690002441406,172.160003662109,173.089996337891,7698400,154.932998657227,2022-01-10
172.990005493164,173.389999389648,170.110000610352,171.25,8341100,153.286026000977,2022-01-11
169.610000610352,170.080001831055,168.339996337891,169.789993286133,8116200,151.97917175293,2022-01-12
169,170.419998168945,168.460006713867,168.759994506836,6159400,151.057266235352,2022-01-13
168.630004882812,168.649993896484,167.149993896484,167.839996337891,5847700,150.23371887207,2022-01-14
167.100006103516,167.720001220703,166.009994506836,167.100006103516,7815600,149.571365356445,2022-01-18
167.199996948242,168.720001220703,166.320007324219,166.580001831055,5926500,149.105895996094,2022-01-19
167.289993286133,167.860000610352,164.929992675781,165.25,6011300,147.915405273438,2022-01-20
166.190002441406,167.990005493164,164.470001220703,164.869995117188,10550300,147.575256347656,2022-01-21
164,164.169998168945,158.259994506836,162.970001220703,14054600,145.874588012695,2022-01-24
162.360000610352,168.410003662109,161.580001831055,167.630004882812,14081200,150.045761108398,2022-01-25
167.539993286133,169.220001220703,166.229995727539,168.380004882812,9963200,150.71711730957,2022-01-26
169.389999389648,171.910003662109,169,170.589996337891,9066700,152.695251464844,2022-01-27
170.860000610352,171.839996337891,169.300003051758,171.789993286133,9783100,153.769409179688,2022-01-28
171.5,172.619995117188,170.820007324219,172.289993286133,8054800,154.216918945312,2022-01-31
171.740005493164,171.979995727539,169.429992675781,170.880004882812,8154700,152.954833984375,2022-02-01
169.649993896484,172.990005493164,169.649993896484,172.770004272461,7382800,154.646575927734,2022-02-02
172.259994506836,173.619995117188,171.039993286133,172.759994506836,6240400,154.637634277344,2022-02-03
171,172.979995727539,170.119995117188,171.630004882812,6392200,153.626205444336,2022-02-04
171.410003662109,171.740005493164,170.009994506836,171.059997558594,6065700,153.115936279297,2022-02-07
171.020004272461,172.050003051758,170.479995727539,171.509994506836,6296100,153.518753051758,2022-02-08
172.070007324219,172.240005493164,171.25,171.490005493164,5387500,153.500854492188,2022-02-09
171.210006713867,171.220001220703,169.300003051758,169.419998168945,10355300,151.648010253906,2022-02-10
169.119995117188,170.149993896484,167.539993286133,167.710006713867,13125300,150.117385864258,2022-02-11
167.710006713867,167.970001220703,163.809997558594,165.600006103516,8967600,148.228729248047,2022-02-14
166.130004882812,168.100006103516,166.009994506836,167.309997558594,6631400,149.759323120117,2022-02-15
166.490005493164,167.839996337891,165.710006713867,167.210006713867,8482400,149.669830322266,2022-02-16
167.210006713867,167.449996948242,164.919998168945,166.190002441406,6227600,148.756805419922,2022-02-17
164.979995727539,165.360000610352,162.940002441406,163.360000610352,6423200,147.162322998047,2022-02-18
163.570007324219,163.740005493164,160.440002441406,161.139999389648,6868900,145.16242980957,2022-02-22
161.509994506836,162.639999389648,160.850006103516,161.220001220703,8016900,145.234512329102,2022-02-23
159.779998779297,160.130004882812,155.720001220703,158.139999389648,12883400,142.459899902344,2022-02-24
160,166.990005493164,159.699996948242,166,11340400,149.54052734375,2022-02-25
162.869995117188,165.179992675781,162.380004882812,164.570007324219,9373500,148.252349853516,2022-02-28
163.039993286133,164.75,162.410003662109,164,8737800,147.738876342773,2022-03-01
164.410003662109,167.630004882812,164.039993286133,166.039993286133,6793300,149.576583862305,2022-03-02
166.699996948242,169.339996337891,166.320007324219,168.479995727539,7333700,151.774673461914,2022-03-03
167.639999389648,169.860000610352,166.850006103516,169.479995727539,6302500,152.675491333008,2022-03-04
168.300003051758,173.119995117188,167.360000610352,172.210006713867,11663400,155.134796142578,2022-03-07
172.039993286133,173.119995117188,168.509994506836,168.720001220703,11100300,151.990859985352,2022-03-08
170.009994506836,170.229995727539,167.889999389648,169.360000610352,7248200,152.567398071289,2022-03-09
168.559997558594,170.149993896484,168.080001831055,169.660003662109,6171400,152.837646484375,2022-03-10
169.130004882812,171.460006713867,169.020004272461,169.350006103516,5188000,152.558395385742,2022-03-11
170.679992675781,174.119995117188,170.350006103516,171.690002441406,7729500,154.666351318359,2022-03-14
173.330001831055,176.520004272461,172.550003051758,176.139999389648,10554400,158.675140380859,2022-03-15
175.460006713867,176.949996948242,172.559997558594,174.520004272461,9603300,157.215789794922,2022-03-16
175.210006713867,176.839996337891,174.199996948242,176.800003051758,7472100,159.269683837891,2022-03-17
177,177,173.660003662109,174.839996337891,13809500,157.504043579102,2022-03-18
174.660003662109,177.160003662109,174.320007324219,175.830001831055,7574900,158.395843505859,2022-03-21
175.830001831055,176.369995117188,173.910003662109,175,8442100,157.648178100586,2022-03-22
175.229995727539,175.539993286133,174.089996337891,174.339996337891,5254200,157.053634643555,2022-03-23
175,175.539993286133,174.070007324219,175.240005493164,5012300,157.864349365234,2022-03-24
175.690002441406,177.699996948242,175.220001220703,176.919998168945,4809500,159.377792358398,2022-03-25
176.649993896484,178.179992675781,176.350006103516,177.830001831055,5604200,160.197555541992,2022-03-28
178.619995117188,179.399993896484,176.800003051758,177.740005493164,5933400,160.116470336914,2022-03-29
178.440002441406,179.860000610352,177.679992675781,179.589996337891,6277600,161.78303527832,2022-03-30
179.589996337891,180.210006713867,176.979995727539,177.229995727539,11490400,159.65705871582,2022-03-31
177.050003051758,178.429992675781,175.600006103516,178.190002441406,6525600,160.521881103516,2022-04-01
178.190002441406,178.190002441406,175.520004272461,176.470001220703,6860600,158.972412109375,2022-04-04
176.470001220703,179.649993896484,176.289993286133,177.610000610352,7446100,159.999374389648,2022-04-05
179.389999389648,182.600006103516,178.619995117188,182.229995727539,10330900,164.161285400391,2022-04-06
181.669998168945,182.949996948242,180.229995727539,181.759994506836,7385200,163.737915039062,2022-04-07
181.330001831055,183.190002441406,180.429992675781,182.119995117188,7144500,164.06217956543,2022-04-08
183,184.199996948242,179.600006103516,179.839996337891,5932000,162.008255004883,2022-04-11
179.199996948242,180.809997558594,178.199996948242,179.899993896484,5957500,162.06233215332,2022-04-12
179.899993896484,180.839996337891,179.240005493164,180.660003662109,5643100,162.746978759766,2022-04-13
180,181.399993896484,179.729995727539,179.899993896484,6188200,162.06233215332,2022-04-14
179.729995727539,180.389999389648,176.740005493164,177.660003662109,6318700,160.04443359375,2022-04-18
180.720001220703,185.940002441406,179.949996948242,183.080001831055,14380800,164.927017211914,2022-04-19
182.240005493164,184.320007324219,181.899993896484,183.889999389648,8044900,165.656677246094,2022-04-20
183.929992675781,184.869995117188,182.559997558594,183.360000610352,6969200,165.179229736328,2022-04-21
182.470001220703,183.149993896484,181.380004882812,181.539993286133,8003600,163.539703369141,2022-04-22
182.339996337891,186.690002441406,182.100006103516,186.009994506836,11176500,167.566482543945,2022-04-25
185.100006103516,186.570007324219,184.179992675781,184.679992675781,10190000,166.368362426758,2022-04-26
184.240005493164,184.820007324219,181.740005493164,182.100006103516,11090100,164.044189453125,2022-04-27
182.25,184.5,181.919998168945,183.460006713867,9403900,165.269348144531,2022-04-28
182.5,182.550003051758,180.199996948242,180.460006713867,8463100,162.566802978516,2022-04-29
180.470001220703,181.410003662109,177.029998779297,178.639999389648,7145400,160.927276611328,2022-05-02
178.800003051758,180.630004882812,177.679992675781,178.289993286133,5898700,160.611953735352,2022-05-03
178.149993896484,180.5,177.149993896484,180.199996948242,5923000,162.332565307617,2022-05-04
179.419998168945,179.710006713867,175.270004272461,176.759994506836,7089200,159.233642578125,2022-05-05
175.139999389648,176.869995117188,174.690002441406,176.369995117188,6434000,158.882339477539,2022-05-06
175.449996948242,178.559997558594,174.589996337891,177.330001831055,7855200,159.747131347656,2022-05-09
178.229995727539,179.179992675781,176.5,177.089996337891,8186700,159.530960083008,2022-05-10
175.960006713867,178.320007324219,175.880004882812,176.130004882812,6138900,158.666137695312,2022-05-11
176.470001220703,177.949996948242,174.710006713867,177.869995117188,6898600,160.233596801758,2022-05-12
178.699996948242,178.889999389648,175.800003051758,176.850006103516,7732200,159.314743041992,2022-05-13
176.850006103516,179.130004882812,176.169998168945,178.080001831055,5516700,160.422790527344,2022-05-16
178.720001220703,179.699996948242,176.589996337891,178.820007324219,5751100,161.089416503906,2022-05-17
178.839996337891,179.369995117188,175.169998168945,175.5,8608800,158.098602294922,2022-05-18
174.720001220703,174.800003051758,172.690002441406,173.940002441406,6874500,156.693283081055,2022-05-19
174.850006103516,177.160003662109,174.050003051758,176.979995727539,7522100,159.431854248047,2022-05-20
177.600006103516,179.929992675781,177.460006713867,179.440002441406,7040800,162.686660766602,2022-05-23
179.25,181.740005493164,179.100006103516,181.399993896484,6419800,164.46369934082,2022-05-24
180.529998779297,181.550003051758,179.059997558594,179.619995117188,6558900,162.849868774414,2022-05-25
181,181,178.600006103516,179.460006713867,6897600,162.704788208008,2022-05-26
179.759994506836,181.160003662109,178.229995727539,181.089996337891,5853600,164.1826171875,2022-05-27
178,180.169998168945,175.009994506836,179.529998779297,16391400,162.768280029297,2022-05-31
179.149993896484,179.830001831055,175.899993896484,177.710006713867,5175400,161.118209838867,2022-06-01
177.740005493164,177.809997558594,174.589996337891,177.149993896484,8666500,160.610488891602,2022-06-02
177.070007324219,178.669998168945,176.149993896484,176.419998168945,4234200,159.948623657227,2022-06-03
177.210006713867,178.5,176,176.399993896484,5386500,159.930480957031,2022-06-06
176.979995727539,179.300003051758,176.399993896484,178.339996337891,5447800,161.689346313477,2022-06-07
178.100006103516,179.449996948242,176.800003051758,177.279998779297,4333100,160.728332519531,2022-06-08
177.210006713867,178.649993896484,173.639999389648,173.710006713867,5509600,157.491683959961,2022-06-09
172.169998168945,173.970001220703,170.619995117188,172.550003051758,6647300,156.439956665039,2022-06-10
170.080001831055,172.25,170.080001831055,170.809997558594,7997000,154.862411499023,2022-06-13
171.059997558594,171.110000610352,167.259994506836,168.190002441406,7116800,152.487030029297,2022-06-14
169.639999389648,171.440002441406,168.639999389648,169.990005493164,7796100,154.11897277832,2022-06-15
168.399993896484,170.210006713867,167.410003662109,170.080001831055,7056700,154.200561523438,2022-06-16
