"HON.Open","HON.High","HON.Low","HON.Close","HON.Volume","HON.Adjusted","Date"
215.119995117188,218.690002441406,214.139999389648,218.529998779297,2540000,199.402587890625,2021-03-26
217.649993896484,219.669998168945,217.139999389648,218.880004882812,3063900,199.721939086914,2021-03-29
219,219.309997558594,217.050003051758,218.089996337891,2448100,199.001113891602,2021-03-30
218.190002441406,219.169998168945,216.75,217.070007324219,2450000,198.070373535156,2021-03-31
217.960006713867,217.970001220703,215.490005493164,216.800003051758,2109600,197.824020385742,2021-04-01
218.710006713867,220.110000610352,218.369995117188,219.270004272461,2258700,200.07780456543,2021-04-05
219.570007324219,221.050003051758,218.509994506836,219.190002441406,1796000,200.004821777344,2021-04-06
218.220001220703,219.880004882812,217.279998779297,218.5,1717200,199.375213623047,2021-04-07
218.179992675781,219.960006713867,216.639999389648,219.860000610352,2071700,200.616165161133,2021-04-08
227.5,227.630004882812,223.309997558594,226.979995727539,3861900,207.11296081543,2021-04-09
225.639999389648,229.229995727539,225.559997558594,228.600006103516,2660100,208.591201782227,2021-04-12
229.210006713867,229.949996948242,227.600006103516,229,2749900,208.956161499023,2021-04-13
228,230.990005493164,228,229.380004882812,2186500,209.30290222168,2021-04-14
230.229995727539,230.710006713867,228.570007324219,229.839996337891,2009400,209.722625732422,2021-04-15
231.679992675781,232.350006103516,230.050003051758,232.110000610352,4098100,211.793960571289,2021-04-16
231.710006713867,232.110000610352,230.5,230.970001220703,2904400,210.75373840332,2021-04-19
230,230.190002441406,225.779998779297,227.330001831055,2050600,207.432357788086,2021-04-20
227.130004882812,230.669998168945,226.929992675781,230.5,1722400,210.324905395508,2021-04-21
230.399993896484,232.029998779297,228.800003051758,229.259994506836,2516200,209.193405151367,2021-04-22
225.199996948242,226.949996948242,222.220001220703,224.5,5310400,204.850036621094,2021-04-23
225.589996337891,225.740005493164,221.259994506836,221.520004272461,3611400,202.130889892578,2021-04-26
222.020004272461,223.75,221.110000610352,222.929992675781,2786500,203.417465209961,2021-04-27
222.740005493164,224.139999389648,222.5,222.869995117188,2167900,203.362731933594,2021-04-28
223.710006713867,224.160003662109,221.679992675781,223.899993896484,1789700,204.302581787109,2021-04-29
223.020004272461,223.580001831055,221.039993286133,223.039993286133,2216900,203.517852783203,2021-04-30
224.240005493164,224.779998779297,222.259994506836,223.199996948242,2218700,203.663864135742,2021-05-03
222.139999389648,225.600006103516,220.75,225.429992675781,2827000,205.698669433594,2021-05-04
226.289993286133,227.270004272461,225.759994506836,226.190002441406,2713900,206.392135620117,2021-05-05
227.25,228.820007324219,225.449996948242,228.660003662109,2052900,208.645950317383,2021-05-06
228.130004882812,229.699996948242,226.369995117188,228.789993286133,1957100,208.764572143555,2021-05-07
229,232.649993896484,229,230.940002441406,2391600,210.726364135742,2021-05-10
228.059997558594,229.259994506836,224.25,229.160003662109,3380200,209.102157592773,2021-05-11
226.639999389648,227.259994506836,219.889999389648,220.039993286133,4197100,200.780410766602,2021-05-12
218.830001831055,224.869995117188,218.740005493164,223.679992675781,2904700,204.968109130859,2021-05-13
225.740005493164,228.229995727539,224.860000610352,227.360000610352,2081300,208.340270996094,2021-05-14
227.860000610352,227.860000610352,224.740005493164,226.470001220703,2058100,207.52473449707,2021-05-17
225.369995117188,225.990005493164,222.229995727539,222.320007324219,2400400,203.721908569336,2021-05-18
220.669998168945,221.470001220703,216.779998779297,221.320007324219,3050200,202.805572509766,2021-05-19
220.490005493164,222.889999389648,220.470001220703,222.130004882812,2207800,203.547760009766,2021-05-20
223,225.630004882812,222.660003662109,223.199996948242,2274600,204.528289794922,2021-05-21
224.5,225.520004272461,223.169998168945,225,1813500,206.177703857422,2021-05-24
225,225.710006713867,223.389999389648,224.039993286133,1804600,205.298004150391,2021-05-25
224.960006713867,224.990005493164,223.309997558594,224.270004272461,1747800,205.508758544922,2021-05-26
226.690002441406,231.740005493164,226.589996337891,231.270004272461,6646900,211.923187255859,2021-05-27
232,232.240005493164,230.309997558594,230.910003662109,2529300,211.593292236328,2021-05-28
232.889999389648,233.690002441406,231.509994506836,232.949996948242,2234000,213.462661743164,2021-06-01
234.020004272461,234.020004272461,230.5,230.740005493164,2225400,211.437545776367,2021-06-02
230.710006713867,231.639999389648,228.470001220703,229.199996948242,2321300,210.026351928711,2021-06-03
229.759994506836,230.75,229.190002441406,230.050003051758,1300000,210.805221557617,2021-06-04
229.509994506836,230.360000610352,227.529998779297,228.190002441406,2032400,209.100845336914,2021-06-07
228.309997558594,230.820007324219,227.440002441406,229.809997558594,1720600,210.585327148438,2021-06-08
229.820007324219,230.399993896484,227.600006103516,227.809997558594,1973400,208.752639770508,2021-06-09
229.119995117188,230.059997558594,226.149993896484,226.25,2223600,207.323120117188,2021-06-10
227.75,228.330001831055,223.960006713867,225.179992675781,1998600,206.342651367188,2021-06-11
224.919998168945,224.949996948242,222.729995727539,223.169998168945,2586100,204.500778198242,2021-06-14
223.020004272461,223.860000610352,221.669998168945,222.5,2063000,203.886856079102,2021-06-15
222.5,222.899993896484,218.600006103516,218.990005493164,3052300,200.670440673828,2021-06-16
219.199996948242,220.199996948242,214.729995727539,216.289993286133,2425400,198.196350097656,2021-06-17
213.600006103516,215.289993286133,211.960006713867,212.5,5426300,194.723388671875,2021-06-18
214.740005493164,217.429992675781,214.339996337891,216,2872400,197.930618286133,2021-06-21
215.679992675781,216.800003051758,214.880004882812,215.490005493164,2110900,197.463287353516,2021-06-22
215.669998168945,216.369995117188,214.559997558594,214.660003662109,2234200,196.702697753906,2021-06-23
215.789993286133,218.039993286133,214.649993896484,217.690002441406,3364300,199.479248046875,2021-06-24
217.869995117188,220.169998168945,217.330001831055,218.740005493164,5219100,200.441360473633,2021-06-25
219.119995117188,220.110000610352,216.300003051758,216.789993286133,2360300,198.654510498047,2021-06-28
217.029998779297,218.360000610352,215.419998168945,215.949996948242,3001900,197.884765625,2021-06-29
215.529998779297,219.860000610352,215.529998779297,219.350006103516,2866300,201.000350952148,2021-06-30
220.580001831055,221.259994506836,219.660003662109,220.619995117188,1630200,202.164093017578,2021-07-01
220.990005493164,222.050003051758,219.710006713867,221.320007324219,1542700,202.805572509766,2021-07-02
220.089996337891,220.949996948242,215.929992675781,218.559997558594,1935600,200.276443481445,2021-07-06
218.029998779297,221.589996337891,218.009994506836,220.740005493164,1563200,202.27409362793,2021-07-07
218.559997558594,220.710006713867,217.130004882812,219.320007324219,2404700,200.972854614258,2021-07-08
221.029998779297,224.600006103516,220.740005493164,224.339996337891,2161800,205.57292175293,2021-07-09
222.880004882812,225.699996948242,222.130004882812,225.020004272461,2066300,206.196029663086,2021-07-12
225.850006103516,225.850006103516,223.710006713867,224.080001831055,1417300,205.334655761719,2021-07-13
224.169998168945,228.759994506836,224.169998168945,227.770004272461,2631800,208.71598815918,2021-07-14
230,233.429992675781,229.039993286133,232.809997558594,5546800,213.334365844727,2021-07-15
232.190002441406,233.860000610352,229.619995117188,230.330001831055,3592800,211.061859130859,2021-07-16
225.669998168945,226.610000610352,220.009994506836,220.660003662109,6107100,202.200790405273,2021-07-19
221.639999389648,231.270004272461,221.5,229.660003662109,28237100,210.447860717773,2021-07-20
229.199996948242,232.070007324219,228.729995727539,231.850006103516,4554700,212.454696655273,2021-07-21
232.710006713867,234.25,230.130004882812,232.740005493164,3680200,213.270202636719,2021-07-22
229,231.119995117188,226.179992675781,229.320007324219,3908400,210.136322021484,2021-07-23
228.479995727539,229.759994506836,225.220001220703,229.25,2776700,210.072174072266,2021-07-26
228.679992675781,232.270004272461,228.089996337891,230.360000610352,2167100,211.089309692383,2021-07-27
230.070007324219,232.279998779297,229.369995117188,230.490005493164,1713900,211.208450317383,2021-07-28
232.889999389648,233.25,231.339996337891,232.880004882812,1501900,213.398498535156,2021-07-29
232.789993286133,233.940002441406,232.080001831055,233.789993286133,2237300,214.232376098633,2021-07-30
235.139999389648,236.860000610352,232.220001220703,232.419998168945,2025300,212.976989746094,2021-08-02
233.169998168945,233.850006103516,230.580001831055,232.649993896484,1783000,213.187774658203,2021-08-03
231.800003051758,232.979995727539,228.910003662109,229.589996337891,2324000,210.383728027344,2021-08-04
229.529998779297,231.550003051758,228.949996948242,229.880004882812,1467200,210.649459838867,2021-08-05
230,230.889999389648,229.009994506836,229.679992675781,1327400,210.466171264648,2021-08-06
228.770004272461,229.320007324219,227.550003051758,228.229995727539,1369800,209.137481689453,2021-08-09
228.410003662109,232.070007324219,228.119995117188,231.880004882812,2388800,212.482162475586,2021-08-10
232.600006103516,234.679992675781,231.869995117188,234.179992675781,2098500,214.589752197266,2021-08-11
233.520004272461,233.75,230.699996948242,231.940002441406,1917200,213.384521484375,2021-08-12
231.850006103516,232.660003662109,231.149993896484,231.759994506836,1404700,213.218963623047,2021-08-13
231.860000610352,233.800003051758,230.169998168945,233.740005493164,1794500,215.040542602539,2021-08-16
233.190002441406,233.699996948242,228.339996337891,231.449996948242,2679100,212.933731079102,2021-08-17
229.960006713867,231.490005493164,228.240005493164,228.419998168945,2555300,210.146133422852,2021-08-18
227.580001831055,229.240005493164,226.039993286133,227.729995727539,1945100,209.511367797852,2021-08-19
228.130004882812,228.729995727539,226.509994506836,227.699996948242,2081000,209.483734130859,2021-08-20
227.25,231.610000610352,227.25,229.110000610352,2143300,210.780944824219,2021-08-23
228.850006103516,230.919998168945,228.309997558594,230.440002441406,1265400,212.004577636719,2021-08-24
230.860000610352,232.339996337891,228.800003051758,230.660003662109,1804200,212.206939697266,2021-08-25
230.080001831055,231.179992675781,229.429992675781,230.880004882812,1303100,212.409332275391,2021-08-26
231.580001831055,233.559997558594,230.660003662109,231.139999389648,1663600,212.648544311523,2021-08-27
231.220001220703,232.779998779297,230.559997558594,231.869995117188,1318300,213.320159912109,2021-08-30
231.429992675781,232.649993896484,230.570007324219,231.910003662109,1956300,213.356948852539,2021-08-31
232.949996948242,233.190002441406,229.300003051758,229.800003051758,2484300,211.415725708008,2021-09-01
230.919998168945,231.440002441406,229.770004272461,230.970001220703,1594500,212.492156982422,2021-09-02
231,231,227.770004272461,228.360000610352,1622400,210.090972900391,2021-09-03
227.699996948242,227.699996948242,222.770004272461,222.929992675781,3222400,205.095336914062,2021-09-07
222.75,224.899993896484,221.820007324219,224.399993896484,2428600,206.447738647461,2021-09-08
223.910003662109,224.979995727539,222.330001831055,222.929992675781,1937900,205.095336914062,2021-09-09
222.970001220703,225.190002441406,222.210006713867,222.369995117188,2357900,204.580139160156,2021-09-10
224.320007324219,225.710006713867,222.210006713867,223.600006103516,2771400,205.711776733398,2021-09-13
224.050003051758,224.119995117188,219.710006713867,220.190002441406,2699700,202.57453918457,2021-09-14
220.630004882812,222.910003662109,220.139999389648,221.690002441406,2021700,203.954574584961,2021-09-15
221.270004272461,221.410003662109,218.520004272461,219.649993896484,2393500,202.077758789062,2021-09-16
219.860000610352,219.860000610352,217.5,218.490005493164,4391600,201.010589599609,2021-09-17
216.089996337891,217.839996337891,214.190002441406,215.729995727539,4008500,198.471374511719,2021-09-20
216.789993286133,216.940002441406,214.350006103516,214.899993896484,2568700,197.707748413086,2021-09-21
216.440002441406,218.429992675781,216.320007324219,217.020004272461,2281100,199.658203125,2021-09-22
217.300003051758,221.369995117188,217.300003051758,219.699996948242,2180000,202.123748779297,2021-09-23
219.740005493164,220.809997558594,218.470001220703,219.190002441406,1949100,201.654541015625,2021-09-24
218.940002441406,219.830001831055,217.729995727539,217.899993896484,2199300,200.467758178711,2021-09-27
216.619995117188,218.350006103516,214.470001220703,214.970001220703,2654100,197.772171020508,2021-09-28
215.830001831055,216.410003662109,214.550003051758,214.919998168945,2109000,197.726181030273,2021-09-29
216.169998168945,216.25,212.100006103516,212.279998779297,2934400,195.29736328125,2021-09-30
212.979995727539,216.419998168945,211.639999389648,215.649993896484,2276500,198.397766113281,2021-10-01
215.25,216.619995117188,213.190002441406,214.210006713867,2632200,197.072967529297,2021-10-04
213.610000610352,217.050003051758,213.610000610352,215.720001220703,1560100,198.462173461914,2021-10-05
213.770004272461,216.990005493164,213.119995117188,216.860000610352,1735900,199.510986328125,2021-10-06
218,219.860000610352,217.710006713867,218.369995117188,1852600,200.900146484375,2021-10-07
218.679992675781,219.550003051758,216.740005493164,217.699996948242,1344800,200.283752441406,2021-10-08
217.380004882812,218.220001220703,215.259994506836,215.289993286133,1355200,198.066543579102,2021-10-11
215.699996948242,216.240005493164,213.929992675781,214.330001831055,1383700,197.183349609375,2021-10-12
215.289993286133,216.679992675781,212.940002441406,215.580001831055,1600200,198.333358764648,2021-10-13
217.160003662109,218.779998779297,216.529998779297,218.589996337891,1425500,201.102554321289,2021-10-14
220.300003051758,221.449996948242,219.259994506836,220.720001220703,2180600,203.062149047852,2021-10-15
218.580001831055,221.470001220703,217.839996337891,220.630004882812,1883300,202.979354858398,2021-10-18
221.360000610352,221.839996337891,219.460006713867,221.779998779297,1599600,204.037368774414,2021-10-19
222.229995727539,223.690002441406,220.830001831055,223.639999389648,1656900,205.748580932617,2021-10-20
223.619995117188,224.860000610352,221.240005493164,224.520004272461,2649200,206.558181762695,2021-10-21
222.970001220703,223.899993896484,217.240005493164,217.399993896484,3498600,200.007781982422,2021-10-22
216.809997558594,219,215.649993896484,217.539993286133,2710400,200.136566162109,2021-10-25
218.199996948242,220.470001220703,216.770004272461,218.320007324219,2443900,200.85417175293,2021-10-26
218.100006103516,218.160003662109,215.220001220703,215.720001220703,1647100,198.462173461914,2021-10-27
214.380004882812,218.779998779297,214.380004882812,218.479995727539,1947900,201.001358032227,2021-10-28
218,220.300003051758,217.059997558594,218.619995117188,2615300,201.130142211914,2021-10-29
218.699996948242,220.050003051758,218.070007324219,219.759994506836,1697800,202.178939819336,2021-11-01
220.539993286133,221.970001220703,219.25,221.190002441406,2297400,203.494552612305,2021-11-02
220.910003662109,223.050003051758,219.580001831055,222.800003051758,2057300,204.975738525391,2021-11-03
222.669998168945,224.839996337891,222.080001831055,222.490005493164,2320000,204.690551757812,2021-11-04
224.240005493164,227.610000610352,223.820007324219,226.059997558594,2329200,207.97492980957,2021-11-05
227.809997558594,228.240005493164,224.380004882812,225.729995727539,1715400,207.671371459961,2021-11-08
225.699996948242,228.259994506836,225.350006103516,227.75,2369000,209.529739379883,2021-11-09
227.270004272461,227.910003662109,225.179992675781,225.410003662109,1324800,208.273208618164,2021-11-10
225.5,225.5,220.600006103516,221.009994506836,1595800,204.207626342773,2021-11-11
221.940002441406,222.539993286133,219.5,222.389999389648,2184600,205.48274230957,2021-11-12
222.630004882812,224.039993286133,221.639999389648,222.470001220703,1207900,205.556671142578,2021-11-15
222.619995117188,223.279998779297,221.059997558594,221.369995117188,1648500,204.540283203125,2021-11-16
220.990005493164,221.289993286133,219.600006103516,220.490005493164,1896600,203.727157592773,2021-11-17
219.5,220.949996948242,219.020004272461,220.699996948242,1688300,203.921234130859,2021-11-18
221.009994506836,221.199996948242,217.169998168945,218.490005493164,2096100,201.879272460938,2021-11-19
218.330001831055,221.050003051758,218.029998779297,218.139999389648,2451600,201.555847167969,2021-11-22
217.360000610352,218.460006713867,215.149993896484,216,4021400,199.578567504883,2021-11-23
215.139999389648,215.910003662109,211.839996337891,212.210006713867,3266000,196.076690673828,2021-11-24
204.949996948242,209,202.570007324219,208.210006713867,3857800,192.380798339844,2021-11-26
210.210006713867,210.210006713867,207,207.660003662109,2598100,191.872589111328,2021-11-29
206.229995727539,206.470001220703,201.110000610352,202.240005493164,5680300,186.864654541016,2021-11-30
205.649993896484,205.880004882812,199.179992675781,199.419998168945,3123100,184.259048461914,2021-12-01
200.960006713867,205.449996948242,199.5,204,6004900,188.490844726562,2021-12-02
204.009994506836,204.479995727539,201,203.5,3545900,188.028884887695,2021-12-03
205.229995727539,208.089996337891,204.869995117188,206.25,4376400,190.569793701172,2021-12-06
207.330001831055,209.600006103516,205.759994506836,207.149993896484,4786700,191.4013671875,2021-12-07
204.839996337891,205.330001831055,202.520004272461,204.649993896484,4997400,189.091415405273,2021-12-08
204.580001831055,207.160003662109,202.949996948242,206,4992000,190.338821411133,2021-12-09
206.839996337891,210.039993286133,205.820007324219,209.809997558594,3410200,193.859161376953,2021-12-10
209.800003051758,210.75,208.600006103516,209.229995727539,2892300,193.323257446289,2021-12-13
208.830001831055,211.539993286133,205.910003662109,206.679992675781,3790600,190.967086791992,2021-12-14
207.550003051758,210.399993896484,205.240005493164,209.759994506836,2952000,193.812942504883,2021-12-15
211.25,211.279998779297,209.300003051758,209.610000610352,2993200,193.674377441406,2021-12-16
209.460006713867,210.110000610352,204.710006713867,205.169998168945,5579100,189.571884155273,2021-12-17
202.119995117188,202.649993896484,198.100006103516,199.850006103516,3387400,184.656326293945,2021-12-20
201.149993896484,202.779998779297,200.309997558594,201.669998168945,2628200,186.338012695312,2021-12-21
201.220001220703,202,200.080001831055,201.839996337891,3111100,186.495040893555,2021-12-22
203.199996948242,206.309997558594,203,205.220001220703,2376100,189.618087768555,2021-12-23
205.690002441406,206.639999389648,204.910003662109,206.429992675781,2486400,190.736083984375,2021-12-27
206.470001220703,208.110000610352,206.220001220703,207.050003051758,1971200,191.308990478516,2021-12-28
207.910003662109,208.039993286133,206.460006713867,207.529998779297,1714500,191.752487182617,2021-12-29
208.100006103516,208.899993896484,206.910003662109,207.110000610352,1273100,191.36442565918,2021-12-30
206.860000610352,209.190002441406,206.380004882812,208.509994506836,1536500,192.657989501953,2021-12-31
207.860000610352,209.350006103516,205.559997558594,206.800003051758,2578600,191.078002929688,2022-01-03
206.710006713867,209.550003051758,205.649993896484,209,3256400,193.110717773438,2022-01-04
209.539993286133,215.580001831055,209.119995117188,211.059997558594,4088500,195.014114379883,2022-01-05
211.800003051758,214.350006103516,210.619995117188,210.820007324219,3270400,194.792388916016,2022-01-06
212.149993896484,217.309997558594,211.570007324219,215.75,3056700,199.347549438477,2022-01-07
215.669998168945,216.460006713867,211.860000610352,213.460006713867,3453700,197.231628417969,2022-01-10
214.419998168945,216.990005493164,211.520004272461,216.309997558594,3529500,199.864974975586,2022-01-11
217.490005493164,219.190002441406,217.350006103516,218.25,3104800,201.657455444336,2022-01-12
218.399993896484,221.889999389648,218.070007324219,219.429992675781,3082500,202.747787475586,2022-01-13
217.610000610352,217.970001220703,215.360000610352,217.649993896484,3343100,201.103118896484,2022-01-14
214.880004882812,215.940002441406,212.059997558594,213.589996337891,3055000,197.351760864258,2022-01-18
214.410003662109,214.770004272461,210.600006103516,210.729995727539,2614800,194.709213256836,2022-01-19
211.679992675781,214.449996948242,208.729995727539,208.919998168945,2568700,193.036804199219,2022-01-20
209.259994506836,209.600006103516,204.960006713867,205.100006103516,4440800,189.507247924805,2022-01-21
204.199996948242,204.779998779297,198.979995727539,204.449996948242,5438100,188.906646728516,2022-01-24
200.710006713867,203.789993286133,197.910003662109,202.300003051758,5237800,186.92008972168,2022-01-25
203.149993896484,205.889999389648,198.720001220703,200.649993896484,3387600,185.395538330078,2022-01-26
203.070007324219,204.830001831055,199.259994506836,200.649993896484,2750000,185.395538330078,2022-01-27
200.380004882812,202.050003051758,196.050003051758,201.990005493164,3392300,186.633636474609,2022-01-28
200.559997558594,204.979995727539,199.309997558594,204.479995727539,3297800,188.934371948242,2022-01-31
203.929992675781,205.820007324219,201.509994506836,205.339996337891,3053300,189.728973388672,2022-02-01
205.419998168945,207.839996337891,204.639999389648,207.550003051758,2835900,191.770919799805,2022-02-02
200.160003662109,201,191.580001831055,191.740005493164,8679900,177.162948608398,2022-02-03
191.869995117188,192.789993286133,188.029998779297,191.5,5479900,176.941146850586,2022-02-04
192.149993896484,194.589996337891,190.809997558594,192.479995727539,3457800,177.846664428711,2022-02-07
192.479995727539,195.059997558594,191.050003051758,194.559997558594,2735800,179.768524169922,2022-02-08
196.119995117188,197.020004272461,194.690002441406,196.619995117188,3210500,181.671920776367,2022-02-09
194.110000610352,196.970001220703,191.020004272461,191.75,3659600,177.172164916992,2022-02-10
191.809997558594,192.889999389648,186.550003051758,186.990005493164,5323500,172.774063110352,2022-02-11
187.380004882812,188.419998168945,184.539993286133,186.690002441406,3156800,172.496856689453,2022-02-14
188.179992675781,189.929992675781,186.529998779297,189.529998779297,2828500,175.120956420898,2022-02-15
189.539993286133,189.800003051758,186.800003051758,189.059997558594,3085600,174.686676025391,2022-02-16
187.479995727539,187.880004882812,184.300003051758,184.589996337891,3075900,170.556503295898,2022-02-17
183.929992675781,185.059997558594,181.389999389648,182.130004882812,5038400,168.283538818359,2022-02-18
183.119995117188,185.279998779297,180.940002441406,182.559997558594,4008000,168.680816650391,2022-02-22
183.570007324219,183.880004882812,178.800003051758,178.960006713867,3582400,165.354522705078,2022-02-23
174.949996948242,182.690002441406,174.419998168945,182.339996337891,5899700,169.405227661133,2022-02-24
182.100006103516,189.520004272461,182.070007324219,188.559997558594,5001000,175.184020996094,2022-02-25
186.050003051758,189.940002441406,186.050003051758,189.75,4111100,176.289581298828,2022-02-28
186.649993896484,189.850006103516,182.929992675781,183.600006103516,5463000,170.575866699219,2022-03-01
185.339996337891,188.25,184.160003662109,186.440002441406,5340700,173.214385986328,2022-03-02
189.470001220703,191.850006103516,187.119995117188,187.520004272461,5022900,174.217788696289,2022-03-03
185.649993896484,187.669998168945,184.520004272461,187.429992675781,5062000,174.134140014648,2022-03-04
187.039993286133,187.300003051758,182.020004272461,182.160003662109,3533800,169.237991333008,2022-03-07
182.190002441406,187.020004272461,182.119995117188,183.240005493164,4575000,170.241363525391,2022-03-08
186.360000610352,187.229995727539,184.889999389648,185.399993896484,2899400,172.248138427734,2022-03-09
182.539993286133,185.110000610352,182.220001220703,184.360000610352,2455400,171.281951904297,2022-03-10
186.380004882812,186.929992675781,182.029998779297,182.240005493164,2725500,169.312316894531,2022-03-11
183.470001220703,185.210006713867,182.720001220703,183.199996948242,3002100,170.204208374023,2022-03-14
185.130004882812,188.169998168945,184.789993286133,187.789993286133,3922800,174.468612670898,2022-03-15
189.600006103516,191.25,186.520004272461,191.029998779297,4132700,177.478759765625,2022-03-16
189.649993896484,192.610000610352,189.199996948242,191.929992675781,3153500,178.314910888672,2022-03-17
191.770004272461,194.919998168945,189.800003051758,194.720001220703,8748600,180.907028198242,2022-03-18
193.570007324219,194.410003662109,191.520004272461,193.020004272461,3500600,179.32763671875,2022-03-21
193.139999389648,195.919998168945,193.139999389648,195.029998779297,2369500,181.195053100586,2022-03-22
194.440002441406,194.960006713867,192.009994506836,192.339996337891,1816100,178.695846557617,2022-03-23
193.179992675781,194.720001220703,192.050003051758,194.690002441406,2197800,180.879165649414,2022-03-24
195.350006103516,198.360000610352,195.320007324219,197.789993286133,2543100,183.759216308594,2022-03-25
197.089996337891,197.339996337891,194.25,197.110000610352,3270500,183.127502441406,2022-03-28
199.080001831055,199.389999389648,194.830001831055,197.539993286133,3350300,183.526977539062,2022-03-29
197.119995117188,198.179992675781,195.690002441406,196.539993286133,2427500,182.597915649414,2022-03-30
196.669998168945,198.210006713867,194.550003051758,194.580001831055,3276000,180.776962280273,2022-03-31
195.899993896484,196.110000610352,193.5,196.029998779297,2286600,182.124099731445,2022-04-01
195.330001831055,196.630004882812,193.440002441406,196.070007324219,2051200,182.161254882812,2022-04-04
194.639999389648,196.470001220703,193.089996337891,193.630004882812,2293800,179.89436340332,2022-04-05
191.919998168945,195.070007324219,191.130004882812,193.619995117188,2942500,179.885040283203,2022-04-06
192.5,193.600006103516,188.440002441406,192.699996948242,2201500,179.030303955078,2022-04-07
193,193.389999389648,189.809997558594,190.160003662109,2877800,176.670501708984,2022-04-08
190.270004272461,191.25,188.729995727539,189.270004272461,2700700,175.843643188477,2022-04-11
190.899993896484,192.889999389648,190,190.990005493164,3098800,177.441635131836,2022-04-12
191.830001831055,195.009994506836,191.320007324219,194.850006103516,2391300,181.027801513672,2022-04-13
195.169998168945,196.699996948242,194.910003662109,195.190002441406,4275800,181.343673706055,2022-04-14
194.289993286133,195.880004882812,191.139999389648,192.070007324219,1958000,178.445007324219,2022-04-18
193.070007324219,197.360000610352,192.570007324219,197.199996948242,3340700,183.211090087891,2022-04-19
198.179992675781,199.5,196.009994506836,196.339996337891,2622900,182.412094116211,2022-04-20
197.960006713867,200.589996337891,195.460006713867,195.940002441406,2418200,182.040481567383,2022-04-21
194.600006103516,194.619995117188,190.350006103516,190.630004882812,3040800,177.107177734375,2022-04-22
190.330001831055,191.899993896484,187.330001831055,191.820007324219,2397500,178.212753295898,2022-04-25
189.509994506836,190.860000610352,187.570007324219,187.669998168945,2849000,174.357116699219,2022-04-26
186.440002441406,188.779998779297,185.759994506836,186.350006103516,3053500,173.130767822266,2022-04-27
187.779998779297,190.669998168945,185.25,189.919998168945,3424500,176.447540283203,2022-04-28
200.190002441406,201.990005493164,192.869995117188,193.509994506836,7248500,179.782836914062,2022-04-29
194.490005493164,200.919998168945,191.929992675781,196.869995117188,7099600,182.904525756836,2022-05-02
196.320007324219,198.350006103516,195.25,197.039993286133,5359800,183.062438964844,2022-05-03
197.490005493164,206.399993896484,197.350006103516,205.850006103516,5483700,191.247482299805,2022-05-04
203.699996948242,204.669998168945,196.470001220703,197.869995117188,5759000,183.833557128906,2022-05-05
197.279998779297,197.419998168945,193.160003662109,195.429992675781,3624800,181.566635131836,2022-05-06
195.110000610352,195.800003051758,192.360000610352,193.960006713867,3781400,180.200927734375,2022-05-09
196.279998779297,197.240005493164,192.220001220703,194.770004272461,4767500,180.953491210938,2022-05-10
194.830001831055,196.860000610352,191.419998168945,192.020004272461,3283900,178.398559570312,2022-05-11
190.979995727539,194.75,188.690002441406,192.919998168945,3990300,180.15412902832,2022-05-12
193.410003662109,194.949996948242,190.929992675781,193.529998779297,3237400,180.72380065918,2022-05-13
193.600006103516,195.289993286133,192.330001831055,193.960006713867,2624200,181.125335693359,2022-05-16
195.970001220703,200.050003051758,195.800003051758,199.059997558594,2723900,185.887832641602,2022-05-17
197.759994506836,198.690002441406,193.25,193.869995117188,3185900,181.041320800781,2022-05-18
192.029998779297,195.210006713867,188.119995117188,192.649993896484,3126200,179.902008056641,2022-05-19
193.529998779297,194.210006713867,185.779998779297,189.75,3884100,177.193908691406,2022-05-20
191.910003662109,192.179992675781,188.5,189.580001831055,3726000,177.03515625,2022-05-23
189.309997558594,190.759994506836,184.889999389648,189.960006713867,2842400,177.390045166016,2022-05-24
189.119995117188,191.169998168945,186.699996948242,190.440002441406,2512000,177.838256835938,2022-05-25
191.279998779297,194.179992675781,191.190002441406,193.100006103516,2238600,180.322250366211,2022-05-26
194.990005493164,196.389999389648,194.039993286133,196.350006103516,2246400,183.357192993164,2022-05-27
193.559997558594,195.389999389648,191.570007324219,193.619995117188,3503400,180.807830810547,2022-05-31
194.5,194.720001220703,190.389999389648,191.910003662109,2361300,179.210952758789,2022-06-01
193.789993286133,197.199996948242,192.059997558594,197.039993286133,2510600,184.001525878906,2022-06-02
195.350006103516,196.169998168945,193.610000610352,194.820007324219,2254900,181.928421020508,2022-06-03
196.589996337891,196.970001220703,194.490005493164,195.190002441406,1586200,182.273941040039,2022-06-06
193.630004882812,197.990005493164,192.149993896484,197.619995117188,2130100,184.543167114258,2022-06-07
196.639999389648,196.880004882812,193.619995117188,194.520004272461,1688800,181.648284912109,2022-06-08
193.240005493164,195.580001831055,191.850006103516,192.009994506836,1674800,179.30436706543,2022-06-09
188.320007324219,188.690002441406,186.210006713867,186.279998779297,2878700,173.953552246094,2022-06-10
182.360000610352,186.119995117188,182.330001831055,184.419998168945,4764300,172.216613769531,2022-06-13
185.139999389648,187.020004272461,182.440002441406,183.279998779297,3452500,171.152038574219,2022-06-14
184.419998168945,187.279998779297,182.779998779297,184.970001220703,2979200,172.730209350586,2022-06-15
181.850006103516,182.399993896484,179.039993286133,179.880004882812,4428200,167.977035522461,2022-06-16
