"BLK.Open","BLK.High","BLK.Low","BLK.Close","BLK.Volume","BLK.Adjusted","Date"
804.609985351562,809.669982910156,801.510009765625,807.97998046875,482800,724.421691894531,2021-04-12
804.700012207031,806.630004882812,799.530029296875,802.489990234375,376200,719.49951171875,2021-04-13
799.530029296875,811.380004882812,798.140014648438,801.070007324219,552900,718.226379394531,2021-04-14
812.190002441406,827.849975585938,810,817.840026855469,766900,733.261962890625,2021-04-15
823.820007324219,825.52001953125,805.52001953125,811.450012207031,774600,727.532897949219,2021-04-16
811.059997558594,815.5,806.429992675781,811.090026855469,491100,727.210021972656,2021-04-19
807.260009765625,813.450012207031,800.840026855469,804.960021972656,525200,721.713928222656,2021-04-20
802.960021972656,812.390014648438,799.590026855469,811.530029296875,388500,727.604675292969,2021-04-21
811.010009765625,811.010009765625,793.530029296875,795.320007324219,520000,713.070983886719,2021-04-22
798.429992675781,816.909973144531,795.890014648438,813.169982910156,489800,729.074951171875,2021-04-23
814.52001953125,822.280029296875,814.02001953125,818.320007324219,478200,733.6923828125,2021-04-26
817.700012207031,822.690002441406,812.679992675781,820.510009765625,328200,735.655944824219,2021-04-27
819.869995117188,821.02001953125,815.299987792969,816.280029296875,335300,731.863403320312,2021-04-28
824.299987792969,829.510009765625,817.070007324219,827.320007324219,455200,741.761596679688,2021-04-29
821.780029296875,822.830017089844,813.780029296875,819.299987792969,451200,734.570983886719,2021-04-30
825,832.400024414062,821.049987792969,825.619995117188,490100,740.237426757812,2021-05-03
822.25,837.159973144531,819,836.429992675781,557900,749.929504394531,2021-05-04
840.150024414062,852.119995117188,838.969970703125,851.010009765625,569900,763.001708984375,2021-05-05
851.359985351562,867.390014648438,849.090026855469,867.099975585938,666600,777.427673339844,2021-05-06
860.440002441406,877.059997558594,858.200012207031,873.830017089844,474200,783.461730957031,2021-05-07
875.440002441406,880.799987792969,857.419982910156,857.450012207031,566400,768.775634765625,2021-05-10
848.27001953125,855.309997558594,835,844.099975585938,671900,756.806335449219,2021-05-11
839.789978027344,849.97998046875,819.940002441406,823.5,649700,738.336730957031,2021-05-12
823.5,845.210021972656,822.099975585938,838.989990234375,554700,752.224792480469,2021-05-13
848.650024414062,860.840026855469,845.400024414062,856.869995117188,481500,768.255676269531,2021-05-14
856.900024414062,860.150024414062,846.090026855469,849.460021972656,347600,761.611938476562,2021-05-17
852.820007324219,855.799987792969,839.580017089844,840.140014648438,373700,753.255981445312,2021-05-18
828.080017089844,838.969970703125,821.02001953125,838.52001953125,632900,751.803527832031,2021-05-19
841.549987792969,851.570007324219,836.650024414062,844.880004882812,360800,757.505676269531,2021-05-20
848.52001953125,864.849975585938,848.52001953125,860.77001953125,692800,771.752258300781,2021-05-21
866.450012207031,877.090026855469,866.169982910156,872.359985351562,566800,782.143737792969,2021-05-24
877.099975585938,881.299987792969,871.460021972656,874.27001953125,625600,783.856323242188,2021-05-25
883.429992675781,888.289978027344,870.330017089844,876.72998046875,616200,786.061767578125,2021-05-26
878.739990234375,884.450012207031,875.169982910156,876.429992675781,704600,785.79296875,2021-05-27
879.239990234375,880,874.539978027344,877.039978027344,435400,786.339721679688,2021-05-28
887.900024414062,889.989990234375,876.010009765625,876.909973144531,407400,786.22314453125,2021-06-01
878.47998046875,887.950012207031,876.809997558594,887.419982910156,543400,795.646301269531,2021-06-02
880,888.400024414062,873.400024414062,881.010009765625,430800,793.592529296875,2021-06-03
883.909973144531,887,877.840026855469,886.849975585938,647000,798.853149414062,2021-06-04
888.659973144531,890,879.469970703125,884.960021972656,400300,797.150634765625,2021-06-07
884.299987792969,886.530029296875,878.090026855469,884.52001953125,303300,796.754272460938,2021-06-08
885.5,886.460021972656,869.840026855469,870.940002441406,463100,784.521789550781,2021-06-09
879.739990234375,880.530029296875,867.340026855469,867.440002441406,423300,781.369079589844,2021-06-10
874.679992675781,880.929992675781,873,880.659973144531,444000,793.277282714844,2021-06-11
881,881.700012207031,873.52001953125,876.780029296875,363700,789.7822265625,2021-06-14
878.650024414062,884.890014648438,872.039978027344,881.010009765625,442600,793.592529296875,2021-06-15
880,880,862.919982910156,869.349975585938,595600,783.089538574219,2021-06-16
870,874.159973144531,861.239990234375,868.820007324219,569900,782.612060546875,2021-06-17
850.919982910156,856.869995117188,839.010009765625,840.780029296875,1059000,757.354370117188,2021-06-18
849,862.299987792969,846.969970703125,861.260009765625,575800,775.802185058594,2021-06-21
861.559997558594,869.429992675781,856.75,864.760009765625,668500,778.954895019531,2021-06-22
866.47998046875,868.700012207031,863.469970703125,865.419982910156,566400,779.549377441406,2021-06-23
872.450012207031,873.97998046875,861.049987792969,867.340026855469,662000,781.278930664062,2021-06-24
871.799987792969,877.25,868.659973144531,874.030029296875,742100,787.305114746094,2021-06-25
875.969970703125,880.679992675781,868.02001953125,878.739990234375,373700,791.547668457031,2021-06-28
880.929992675781,886.989990234375,871.309997558594,873.530029296875,742800,786.854736328125,2021-06-29
871,877.159973144531,869.460021972656,874.969970703125,575600,788.151916503906,2021-06-30
877.070007324219,879.75,872.190002441406,879.22998046875,426300,791.989074707031,2021-07-01
882.02001953125,894.890014648438,880.840026855469,893.630004882812,430300,804.960388183594,2021-07-02
895,895.659973144531,886.030029296875,892.679992675781,527400,804.104614257812,2021-07-06
889.929992675781,902.719970703125,889.929992675781,900.940002441406,468500,811.545104980469,2021-07-07
888.679992675781,888.679992675781,872.72998046875,876.5,629800,789.529968261719,2021-07-08
890.530029296875,901.900024414062,888.710021972656,901.309997558594,764400,811.878356933594,2021-07-09
901.309997558594,920.309997558594,899.570007324219,915.919982910156,861900,825.038635253906,2021-07-12
918,918,905.070007324219,908.070007324219,590200,817.967468261719,2021-07-13
885.030029296875,893.989990234375,869.989990234375,880.320007324219,993900,792.971008300781,2021-07-14
876.119995117188,889.469970703125,875.280029296875,880,620000,792.682800292969,2021-07-15
882.900024414062,883.159973144531,873,875.02001953125,983100,788.196899414062,2021-07-16
857.640014648438,863.590026855469,839.690002441406,845.159973144531,946300,761.299743652344,2021-07-19
847.469970703125,881.309997558594,845,878.840026855469,899800,791.637939453125,2021-07-20
882.900024414062,892.619995117188,882.200012207031,882.679992675781,445500,795.0966796875,2021-07-21
883.780029296875,884.969970703125,866.27001953125,866.859985351562,601000,780.846496582031,2021-07-22
871.330017089844,878.080017089844,867.789978027344,868.950012207031,528500,782.729187011719,2021-07-23
867.72998046875,875.739990234375,866.940002441406,871.489990234375,414400,785.017211914062,2021-07-26
865.630004882812,869.780029296875,857.820007324219,861.880004882812,476100,776.360595703125,2021-07-27
861.619995117188,864.169982910156,854.119995117188,860.710021972656,389200,775.306823730469,2021-07-28
866.140014648438,872.359985351562,856.760009765625,869.390014648438,335200,783.12548828125,2021-07-29
868.25,875.210021972656,863.989990234375,867.169982910156,503700,781.125732421875,2021-07-30
873.299987792969,881.570007324219,871.450012207031,873.260009765625,386100,786.611572265625,2021-08-02
877.789978027344,881.72998046875,867.669982910156,880.210021972656,391600,792.872009277344,2021-08-03
878.890014648438,888.549987792969,876.099975585938,882.010009765625,390700,794.493286132812,2021-08-04
885.700012207031,893.109985351562,885.700012207031,889.280029296875,349400,801.041931152344,2021-08-05
890,900,887.590026855469,896.090026855469,472000,807.17626953125,2021-08-06
897.989990234375,905.590026855469,889.969970703125,901.969970703125,347000,812.472778320312,2021-08-09
901.960021972656,916.919982910156,901.059997558594,912.559997558594,382600,822.012023925781,2021-08-10
917.599975585938,922.340026855469,914.349975585938,917.090026855469,349200,826.092529296875,2021-08-11
914.530029296875,920,913.719970703125,918.539978027344,299100,827.398498535156,2021-08-12
916.099975585938,920.47998046875,912.510009765625,916.859985351562,292700,825.88525390625,2021-08-13
915.840026855469,924.969970703125,907.010009765625,924.890014648438,320600,833.118591308594,2021-08-16
917.760009765625,921.440002441406,901.099975585938,909.619995117188,381700,819.363830566406,2021-08-17
904.419982910156,913.130004882812,901.669982910156,901.909973144531,384000,812.418640136719,2021-08-18
892.609985351562,908.789978027344,888.5,903.780029296875,427500,814.103210449219,2021-08-19
905.890014648438,922.599975585938,903.599975585938,917.169982910156,384700,826.16455078125,2021-08-20
922.950012207031,933.929992675781,922.559997558594,927.859985351562,351300,835.793884277344,2021-08-23
929,933.679992675781,924.789978027344,929.190002441406,288500,836.991882324219,2021-08-24
933.549987792969,945.859985351562,930.289978027344,939.52001953125,329900,846.296936035156,2021-08-25
942.409973144531,942.599975585938,934.169982910156,935.880004882812,272300,843.01806640625,2021-08-26
938.799987792969,955.130004882812,938.799987792969,954.940002441406,454600,860.186950683594,2021-08-27
959.309997558594,959.890014648438,947.580017089844,948.080017089844,284000,854.007446289062,2021-08-30
950.140014648438,953.239990234375,940.049987792969,943.289978027344,595000,849.692749023438,2021-08-31
945,947.489990234375,937.010009765625,943.820007324219,324200,850.170166015625,2021-09-01
949.369995117188,954.849975585938,946.099975585938,950.669982910156,349400,856.340515136719,2021-09-02
944.700012207031,949.340026855469,934.119995117188,937.280029296875,418700,847.962951660156,2021-09-03
933.289978027344,935.5,918.580017089844,924.830017089844,357500,836.699401855469,2021-09-07
926.309997558594,929.880004882812,918.619995117188,924.340026855469,258500,836.256225585938,2021-09-08
923.299987792969,934.97998046875,918.619995117188,922.140014648438,478300,834.265747070312,2021-09-09
929.169982910156,929.570007324219,915.02001953125,916.619995117188,332200,829.271789550781,2021-09-10
923.25,924.200012207031,906,916.260009765625,422800,828.946105957031,2021-09-13
916,916.880004882812,897.239990234375,901.950012207031,574200,815.999694824219,2021-09-14
902,913.869995117188,900,909.650024414062,494600,822.9658203125,2021-09-15
908.130004882812,909.419982910156,884.109985351562,890.440002441406,726600,805.586547851562,2021-09-16
878.010009765625,887.559997558594,868.809997558594,876.630004882812,1272100,793.092590332031,2021-09-17
853.080017089844,857.630004882812,841.260009765625,857.27001953125,767800,775.577514648438,2021-09-20
861.739990234375,863.539978027344,839.280029296875,845.239990234375,596700,764.693664550781,2021-09-21
856.450012207031,858.97998046875,847.809997558594,851.049987792969,544100,769.9501953125,2021-09-22
861,881.330017089844,860.890014648438,876.169982910156,526000,792.67626953125,2021-09-23
870,876.599975585938,866.960021972656,874.619995117188,322500,791.274047851562,2021-09-24
873,875.669982910156,868.02001953125,875.469970703125,416800,792.04296875,2021-09-27
870.609985351562,873.760009765625,855.460021972656,860.570007324219,642500,778.563110351562,2021-09-28
861.590026855469,864.159973144531,855.890014648438,856.570007324219,547200,774.944152832031,2021-09-29
862.159973144531,862.659973144531,838.159973144531,838.659973144531,562700,758.740966796875,2021-09-30
843.200012207031,849.719970703125,823.489990234375,841.890014648438,477400,761.662963867188,2021-10-01
837.119995117188,844.039978027344,818.72998046875,825.559997558594,596000,746.889099121094,2021-10-04
829.140014648438,843.840026855469,822.909973144531,838.780029296875,445200,758.849487304688,2021-10-05
828.919982910156,837.809997558594,820.960021972656,837.549987792969,472500,757.736633300781,2021-10-06
845.52001953125,855.059997558594,841.460021972656,842.349975585938,434000,762.079162597656,2021-10-07
839.960021972656,846.659973144531,836.580017089844,844.400024414062,350300,763.934020996094,2021-10-08
841.080017089844,860.609985351562,838.630004882812,839.72998046875,531600,759.708801269531,2021-10-11
843.390014648438,843.390014648438,831.559997558594,836.190002441406,823300,756.506103515625,2021-10-12
862,877.130004882812,852.010009765625,867.809997558594,1453900,785.113098144531,2021-10-13
882,896.719970703125,867.25,892.510009765625,802800,807.459289550781,2021-10-14
904.609985351562,915.22998046875,894.030029296875,907.260009765625,1023000,820.8037109375,2021-10-15
902,907.169982910156,894.510009765625,896.309997558594,541000,810.897155761719,2021-10-18
899.320007324219,904.640014648438,894.830017089844,901.650024414062,408400,815.728271484375,2021-10-19
905.25,905.809997558594,897.059997558594,902.929992675781,380500,816.886413574219,2021-10-20
902.929992675781,909.849975585938,900.900024414062,903.719970703125,333100,817.60107421875,2021-10-21
904.799987792969,916.059997558594,900.010009765625,914.969970703125,372100,827.778930664062,2021-10-22
918.539978027344,931.929992675781,912.02001953125,924.739990234375,452400,836.617980957031,2021-10-25
933.539978027344,938.929992675781,928.349975585938,931.580017089844,377800,842.80615234375,2021-10-26
930.190002441406,939.349975585938,916.590026855469,917.27001953125,452800,829.85986328125,2021-10-27
916.239990234375,935.830017089844,916.239990234375,935.47998046875,352200,846.334594726562,2021-10-28
930.97998046875,947.859985351562,930.559997558594,943.460021972656,484700,853.554077148438,2021-10-29
947.190002441406,949.380004882812,929.679992675781,936.22998046875,399200,847.012878417969,2021-11-01
935.549987792969,950.919982910156,932.349975585938,947.849975585938,381700,857.525695800781,2021-11-02
952.169982910156,953.75,944.299987792969,951.700012207031,387200,861.0087890625,2021-11-03
955.909973144531,964.090026855469,947.109985351562,954.039978027344,351000,863.125854492188,2021-11-04
962.309997558594,967.940002441406,951.359985351562,955.109985351562,340100,864.093811035156,2021-11-05
960,966.830017089844,957.510009765625,965.869995117188,372400,873.828491210938,2021-11-08
962.719970703125,971.780029296875,952.900024414062,966.75,394100,874.624633789062,2021-11-09
962,963.159973144531,951.260009765625,959.210021972656,340400,867.80322265625,2021-11-10
958.760009765625,969.320007324219,958.010009765625,965.599975585938,266900,873.584350585938,2021-11-11
971.52001953125,973.159973144531,962.309997558594,971.489990234375,387500,878.912963867188,2021-11-12
971.010009765625,971.5,951.010009765625,953.239990234375,678600,862.402099609375,2021-11-15
953.239990234375,956.630004882812,941.22998046875,948.950012207031,472100,858.52099609375,2021-11-16
944.450012207031,946.340026855469,922.159973144531,931.539978027344,677300,842.770080566406,2021-11-17
934.880004882812,940.530029296875,918.72998046875,922.77001953125,681600,834.835754394531,2021-11-18
922.400024414062,925.489990234375,910.030029296875,914.950012207031,738700,827.760803222656,2021-11-19
920,929.909973144531,912.969970703125,919.330017089844,520600,831.723449707031,2021-11-22
922.27001953125,936.659973144531,918.260009765625,935.429992675781,686100,846.289306640625,2021-11-23
932.320007324219,939.419982910156,925.090026855469,930.719970703125,438900,842.028137207031,2021-11-24
902.77001953125,914.059997558594,896.849975585938,901.640014648438,543200,815.71923828125,2021-11-26
914.780029296875,934.760009765625,905.820007324219,928,610600,839.567321777344,2021-11-29
919.609985351562,924.989990234375,902.02001953125,904.609985351562,1057500,818.406188964844,2021-11-30
921.5,929.440002441406,899.780029296875,900.330017089844,707900,814.534057617188,2021-12-01
901.510009765625,924.059997558594,901.159973144531,918.849975585938,630700,831.289184570312,2021-12-02
923.099975585938,924,887.780029296875,899.570007324219,641300,813.846496582031,2021-12-03
901.22998046875,905.950012207031,890.419982910156,896.700012207031,442800,814.991638183594,2021-12-06
911.700012207031,924.47998046875,908.530029296875,920.919982910156,616200,837.004760742188,2021-12-07
928.47998046875,932.159973144531,914.940002441406,923.859985351562,413500,839.6767578125,2021-12-08
918.890014648438,926.929992675781,914.690002441406,919.080017089844,376600,835.332458496094,2021-12-09
925.919982910156,929.200012207031,919.47998046875,925.159973144531,453500,840.858459472656,2021-12-10
924.010009765625,925.5,914.140014648438,917.659973144531,463300,834.041809082031,2021-12-13
910,915.460021972656,893.039978027344,902.380004882812,828900,820.154113769531,2021-12-14
905.75,915.22998046875,891.049987792969,914.909973144531,465900,831.542419433594,2021-12-15
925.460021972656,933.059997558594,916.369995117188,921.549987792969,474000,837.577331542969,2021-12-16
917.72998046875,923.97998046875,903.400024414062,913.570007324219,724700,830.324523925781,2021-12-17
899.900024414062,900.909973144531,884.330017089844,897.289978027344,549500,815.527893066406,2021-12-20
904.909973144531,914.190002441406,900.25,910.869995117188,381500,827.870483398438,2021-12-21
911.559997558594,918.27001953125,908.02001953125,911.539978027344,350300,828.479431152344,2021-12-22
913.780029296875,923.340026855469,912.090026855469,913.919982910156,416300,830.642639160156,2021-12-23
918.799987792969,923.130004882812,912,922.570007324219,410900,838.50439453125,2021-12-27
923.780029296875,929.059997558594,921.130004882812,921.820007324219,385200,837.822814941406,2021-12-28
921.27001953125,922.960021972656,907.679992675781,909.719970703125,392000,826.825256347656,2021-12-29
911.719970703125,918.059997558594,906.469970703125,913.760009765625,315900,830.497253417969,2021-12-30
915.340026855469,919.820007324219,913.5,915.559997558594,215100,832.133056640625,2021-12-31
918.340026855469,922.070007324219,905.429992675781,911.72998046875,470800,828.652160644531,2022-01-03
917.719970703125,927.47998046875,916.559997558594,917.219970703125,495800,833.641967773438,2022-01-04
918.150024414062,925.5,890.830017089844,891.77001953125,573300,810.511047363281,2022-01-05
893.359985351562,898.179992675781,884.030029296875,895.489990234375,637000,813.89208984375,2022-01-06
895.27001953125,896.630004882812,884,892.27001953125,643300,810.965515136719,2022-01-07
888.700012207031,889.869995117188,862.840026855469,873.340026855469,788500,793.760314941406,2022-01-10
871.75,888.909973144531,861.77001953125,888.190002441406,744500,807.257263183594,2022-01-11
895.549987792969,899.969970703125,880.859985351562,885.109985351562,650900,804.457702636719,2022-01-12
890.72998046875,891.159973144531,864.119995117188,867.580017089844,795900,788.525207519531,2022-01-13
845,858.75,832.869995117188,848.599975585938,1239700,771.274536132812,2022-01-14
835,839.950012207031,824.190002441406,832,1018400,756.187194824219,2022-01-18
840,840,825,825.5,795100,750.279541015625,2022-01-19
828.159973144531,846.669982910156,823.739990234375,826.549987792969,945800,751.233947753906,2022-01-20
825.900024414062,825.900024414062,798.789978027344,800.919982910156,1248100,727.939208984375,2022-01-21
779.559997558594,788.409973144531,754.049987792969,786.820007324219,1688700,715.124084472656,2022-01-24
774.010009765625,805.700012207031,763.869995117188,798.549987792969,1220000,725.78515625,2022-01-25
811,819.969970703125,784.090026855469,795.469970703125,942700,722.98583984375,2022-01-26
807.659973144531,814.570007324219,783.690002441406,787.960021972656,696600,716.160278320312,2022-01-27
784.75,808.590026855469,772.650024414062,808.140014648438,602800,734.501525878906,2022-01-28
805.210021972656,823.669982910156,805.010009765625,822.940002441406,611200,747.952819824219,2022-01-31
827.909973144531,831.320007324219,820.570007324219,825.950012207031,631900,750.688720703125,2022-02-01
830.049987792969,830.159973144531,815.530029296875,822.510009765625,1030400,747.561950683594,2022-02-02
816.5,823.72998046875,802.489990234375,805.77001953125,582600,732.347412109375,2022-02-03
802,817.440002441406,797.299987792969,809.820007324219,667400,736.0283203125,2022-02-04
810,824.760009765625,803.739990234375,816.919982910156,568500,742.4814453125,2022-02-07
815.97998046875,817.880004882812,801.280029296875,807.390014648438,971600,733.819763183594,2022-02-08
819.25,824.869995117188,812.969970703125,813,1197800,738.918518066406,2022-02-09
803.72998046875,810.049987792969,770.210021972656,778.190002441406,2082100,707.280395507812,2022-02-10
783.179992675781,784.989990234375,768.260009765625,772.489990234375,1271900,702.099792480469,2022-02-11
765,773.869995117188,752.950012207031,760.309997558594,951400,691.02978515625,2022-02-14
776.200012207031,784.25,774.450012207031,781.190002441406,550400,710.007080078125,2022-02-15
777.169982910156,787.75,776.549987792969,783.419982910156,627200,712.033874511719,2022-02-16
773.809997558594,777.609985351562,760.929992675781,762.5,497600,693.020202636719,2022-02-17
760.599975585938,765.489990234375,752.450012207031,756.02001953125,494300,687.130554199219,2022-02-18
750,758.400024414062,736.75,745.47998046875,690100,677.551147460938,2022-02-22
751,757.450012207031,731.169982910156,732.489990234375,814100,665.744750976562,2022-02-23
710.280029296875,734.669982910156,705.369995117188,731.789978027344,1173900,665.108581542969,2022-02-24
736.049987792969,750.969970703125,733.400024414062,750.869995117188,676400,682.449951171875,2022-02-25
740.080017089844,747.739990234375,735.419982910156,743.890014648438,795800,676.105834960938,2022-02-28
740.349975585938,741.710021972656,711.679992675781,714.809997558594,863400,649.675720214844,2022-03-01
720,745.799987792969,718.02001953125,738.039978027344,948200,670.789001464844,2022-03-02
746.969970703125,752.5,729.570007324219,737.710021972656,694400,670.489074707031,2022-03-03
722,725.409973144531,695.510009765625,696.590026855469,2160700,637.331970214844,2022-03-04
696,701.75,674.840026855469,677.070007324219,1154400,619.472473144531,2022-03-07
675,678.299987792969,660.150024414062,662.869995117188,1180200,606.480529785156,2022-03-08
686.950012207031,702.380004882812,680,693.25,1432500,634.276062011719,2022-03-09
681.539978027344,705.820007324219,681.380004882812,697.200012207031,1007800,637.890014648438,2022-03-10
700.369995117188,704.97998046875,686.200012207031,687.039978027344,814600,628.594299316406,2022-03-11
695.890014648438,710.390014648438,694.359985351562,697.530029296875,758700,638.191955566406,2022-03-14
702.580017089844,715,700.359985351562,707.669982910156,639400,647.469299316406,2022-03-15
722.760009765625,731.960021972656,711.489990234375,731.109985351562,1162300,668.915466308594,2022-03-16
721.059997558594,743.030029296875,721.059997558594,740.929992675781,544800,677.899963378906,2022-03-17
742.450012207031,742.450012207031,729.380004882812,738.590026855469,1227100,675.758972167969,2022-03-18
739.880004882812,743.97998046875,727.929992675781,733.830017089844,589300,671.403930664062,2022-03-21
740.239990234375,749.130004882812,737.390014648438,746.869995117188,565600,683.334655761719,2022-03-22
746.840026855469,746.840026855469,729.669982910156,736.460021972656,761300,673.810302734375,2022-03-23
740.039978027344,743.400024414062,734.330017089844,738.280029296875,463000,675.475463867188,2022-03-24
739.960021972656,743.960021972656,735.320007324219,741.039978027344,419800,678.00048828125,2022-03-25
744.5,752.320007324219,740,749.880004882812,448900,686.088623046875,2022-03-28
765.780029296875,776.760009765625,762.159973144531,773.239990234375,795100,707.461486816406,2022-03-29
776.549987792969,783.070007324219,773.210021972656,777.359985351562,791800,711.231018066406,2022-03-30
783.640014648438,784.47998046875,764.169982910156,764.169982910156,931600,699.162963867188,2022-03-31
768,774.830017089844,764.559997558594,769.760009765625,683300,704.277526855469,2022-04-01
771.5,788.650024414062,769.700012207031,782.22998046875,882000,715.686645507812,2022-04-04
779.72998046875,781.260009765625,762.190002441406,764.429992675781,754100,699.401000976562,2022-04-05
752.25,758.080017089844,737.080017089844,745.22998046875,845600,681.834167480469,2022-04-06
745.22998046875,753.239990234375,736.109985351562,748.890014648438,475500,685.182983398438,2022-04-07
747,747,734.200012207031,736.099975585938,820900,673.480773925781,2022-04-08
732.549987792969,737.580017089844,727.289978027344,728.380004882812,591700,666.417663574219,2022-04-11
728.400024414062,735.820007324219,711.440002441406,716.830017089844,955300,655.85009765625,2022-04-12
717,727.059997558594,711.080017089844,715.739990234375,908700,654.852844238281,2022-04-13
716.010009765625,719.309997558594,688.140014648438,688.169982910156,1103900,629.628173828125,2022-04-14
687,691.489990234375,677.460021972656,680,834100,622.153198242188,2022-04-18
681.5,704.659973144531,681.5,701.570007324219,998200,641.888305664062,2022-04-19
707.710021972656,710.789978027344,697.530029296875,699,928200,639.536926269531,2022-04-20
708.969970703125,709.099975585938,679.669982910156,681.460021972656,804900,623.489013671875,2022-04-21
681,683.820007324219,662.530029296875,662.940002441406,797000,606.54443359375,2022-04-22
660.299987792969,669.080017089844,648,668.280029296875,1138200,611.430236816406,2022-04-25
662.659973144531,668.830017089844,646.859985351562,647.049987792969,806200,592.006286621094,2022-04-26
646.140014648438,655.549987792969,641.760009765625,643.02001953125,631800,588.319030761719,2022-04-27
650,654.400024414062,639.320007324219,650.969970703125,1127300,595.592834472656,2022-04-28
649.039978027344,651.280029296875,623.219970703125,624.679992675781,1011600,571.539245605469,2022-04-29
629.710021972656,630.75,610,624.799987792969,1537000,571.648986816406,2022-05-02
630.510009765625,641.700012207031,625.159973144531,631.059997558594,887200,577.376525878906,2022-05-03
632.320007324219,666.489990234375,630,665.22998046875,1038100,608.6396484375,2022-05-04
651.289978027344,656.900024414062,626.630004882812,633.809997558594,889500,579.892578125,2022-05-05
631.299987792969,637.099975585938,616.960021972656,628.619995117188,725700,575.14404296875,2022-05-06
616.719970703125,624.349975585938,603.440002441406,605.559997558594,1079400,554.045837402344,2022-05-09
615.5,625.27001953125,595.830017089844,610.22998046875,1179800,558.318603515625,2022-05-10
604.760009765625,621.390014648438,599.640014648438,600.349975585938,1170600,549.278930664062,2022-05-11
593,604.840026855469,586.049987792969,600.400024414062,1117500,549.32470703125,2022-05-12
606.669982910156,623.400024414062,603.090026855469,615.330017089844,1684400,562.984619140625,2022-05-13
600,605.159973144531,583.049987792969,598.599975585938,2287300,547.677917480469,2022-05-16
615.710021972656,625.369995117188,598.349975585938,611.719970703125,1564500,559.681762695312,2022-05-17
604.890014648438,606.400024414062,587.409973144531,591.859985351562,967300,541.511108398438,2022-05-18
585.5,599.369995117188,582.580017089844,593.080017089844,1301100,542.627380371094,2022-05-19
596.849975585938,607.179992675781,587.150024414062,600.440002441406,1200800,549.361328125,2022-05-20
609.72998046875,615.369995117188,599.840026855469,611.510009765625,918600,559.489685058594,2022-05-23
608.239990234375,622.219970703125,594.530029296875,618.349975585938,1133600,565.747680664062,2022-05-24
615,633.559997558594,615,626.599975585938,959300,573.295959472656,2022-05-25
631.320007324219,652.940002441406,631.210021972656,652.440002441406,1651200,596.937683105469,2022-05-26
656.849975585938,672.719970703125,656.140014648438,666.530029296875,980700,609.829162597656,2022-05-27
659.669982910156,672.190002441406,654.390014648438,669.080017089844,2519000,612.162231445312,2022-05-31
672.679992675781,676.5,658.840026855469,660.510009765625,919900,604.3212890625,2022-06-01
662.409973144531,689.200012207031,661.510009765625,686.489990234375,955500,628.091125488281,2022-06-02
673.539978027344,677.419982910156,667.880004882812,671.739990234375,788500,618.996032714844,2022-06-03
680.590026855469,687.950012207031,674.109985351562,675.340026855469,605300,622.313537597656,2022-06-06
667.070007324219,680.070007324219,666.849975585938,679.609985351562,545100,626.248107910156,2022-06-07
674.140014648438,677.419982910156,662.280029296875,662.409973144531,481900,610.398742675781,2022-06-08
660.77001953125,670.27001953125,659.460021972656,659.849975585938,969000,608.039733886719,2022-06-09
642.679992675781,648.599975585938,617.669982910156,617.669982910156,1149800,569.171569824219,2022-06-10
600.099975585938,606.609985351562,587.880004882812,598.719970703125,1226200,551.70947265625,2022-06-13
596.710021972656,604.510009765625,587.260009765625,591.22998046875,750400,544.807495117188,2022-06-14
598.419982910156,610.710021972656,589.780029296875,599.900024414062,922800,552.796936035156,2022-06-15
581.309997558594,586.820007324219,575.599975585938,585.77001953125,1005900,539.776306152344,2022-06-16
587.429992675781,594.849975585938,579.099975585938,582.260009765625,1436700,536.541809082031,2022-06-17
596.75,616.859985351562,595.75,614.539978027344,1130200,566.287292480469,2022-06-21
605.289978027344,621.919982910156,603.119995117188,609.280029296875,942900,561.4404296875,2022-06-22
613.409973144531,628.690002441406,609.330017089844,624.710021972656,849900,575.658813476562,2022-06-23
632.440002441406,648.340026855469,632.169982910156,647.780029296875,1013800,596.917419433594,2022-06-24
650,652.75,633.859985351562,636.919982910156,637200,586.910095214844,2022-06-27
642.400024414062,648,626.5,629.119995117188,518300,579.722534179688,2022-06-28
627.609985351562,629.710021972656,613.789978027344,617.960021972656,535200,569.438781738281,2022-06-29
606.859985351562,615.840026855469,596.320007324219,609.039978027344,721800,561.219177246094,2022-06-30
607.25,619.27001953125,605.97998046875,616.700012207031,502700,568.27783203125,2022-07-01
604.969970703125,621.179992675781,597.5,620.719970703125,572800,571.982116699219,2022-07-05
622.549987792969,624.340026855469,609.940002441406,614.739990234375,512800,566.471618652344,2022-07-06
619.210021972656,626.849975585938,618.130004882812,623.700012207031,507900,574.728210449219,2022-07-07
618.830017089844,623.450012207031,612.869995117188,619.559997558594,347000,570.913269042969,2022-07-08
612.039978027344,613.890014648438,603.72998046875,605,460100,557.496459960938,2022-07-11
602,616.429992675781,600.75,603.289978027344,499700,555.920654296875,2022-07-12
595,600.049987792969,583.25,596.380004882812,601500,549.553283691406,2022-07-13
584.880004882812,591.219970703125,580.22998046875,588.630004882812,1136500,542.411865234375,2022-07-14
594.989990234375,603.799987792969,585.510009765625,600.369995117188,1053000,553.230041503906,2022-07-15
605.460021972656,613.369995117188,594.549987792969,597.530029296875,830900,550.613037109375,2022-07-18
608.320007324219,629.650024414062,606.450012207031,628.340026855469,922700,579.003784179688,2022-07-19
628.969970703125,639.299987792969,626.489990234375,634.72998046875,671500,584.89208984375,2022-07-20
