"PHN.MI.Open","PHN.MI.High","PHN.MI.Low","PHN.MI.Close","PHN.MI.Volume","PHN.MI.Adjusted","Date"
38.2000007629395,39,38,38.7999992370605,8467,35.8249778747559,2021-03-22
38.2000007629395,38.7000007629395,37.2999992370605,37.5999984741211,13379,34.7169876098633,2021-03-23
37.7000007629395,37.7000007629395,37,37.2999992370605,5593,34.4399948120117,2021-03-24
37.2999992370605,37.7999992370605,36.7999992370605,37.7999992370605,3269,34.9016571044922,2021-03-25
38,38.2999992370605,37.5,37.5,3891,34.6246566772461,2021-03-26
37.5,37.9000015258789,35.2999992370605,37.2000007629395,43211,34.34765625,2021-03-29
37.2999992370605,37.5,37,37.2000007629395,1429,34.34765625,2021-03-30
37.2000007629395,37.5,37.0999984741211,37.5,1372,34.6246566772461,2021-03-31
37.5,38,37,37.0999984741211,3638,34.2553291320801,2021-04-01
37.7000007629395,37.7000007629395,36.9000015258789,37,2299,34.1629943847656,2021-04-06
37.0999984741211,37.5999984741211,37,37.2999992370605,7615,34.4399948120117,2021-04-07
37.4000015258789,38.2000007629395,37.2999992370605,37.4000015258789,5713,34.5323257446289,2021-04-08
37.7000007629395,37.7000007629395,37,37.5,3069,34.6246566772461,2021-04-09
37.5,37.7999992370605,37.0999984741211,37.7999992370605,3459,34.9016571044922,2021-04-12
37.9000015258789,37.9000015258789,37.2999992370605,37.2999992370605,1543,34.4399948120117,2021-04-13
37.5,37.9000015258789,37.4000015258789,37.5,2150,34.6246566772461,2021-04-14
37.9000015258789,37.9000015258789,37.2999992370605,37.2999992370605,1091,34.4399948120117,2021-04-15
37.7000007629395,37.7000007629395,36.7000007629395,36.7000007629395,4083,33.8859977722168,2021-04-16
37,37.2000007629395,36.5,36.7000007629395,2437,33.8859977722168,2021-04-19
37.2000007629395,37.2000007629395,36.0999984741211,36.0999984741211,6258,33.3320007324219,2021-04-20
36.5,36.5,36.0999984741211,36.0999984741211,2522,33.3320007324219,2021-04-21
36.2999992370605,37.2000007629395,36.2999992370605,37.2000007629395,3746,34.34765625,2021-04-22
37,37.2999992370605,36.7999992370605,36.7999992370605,3675,33.978328704834,2021-04-23
36.7999992370605,37.0999984741211,36.7999992370605,37.0999984741211,782,34.2553291320801,2021-04-26
37.0999984741211,37.4000015258789,37.0999984741211,37.0999984741211,2318,34.2553291320801,2021-04-27
37,37.2999992370605,36.7999992370605,37.2000007629395,3272,34.34765625,2021-04-28
37.2999992370605,37.2999992370605,36.5999984741211,37.2000007629395,2088,34.34765625,2021-04-29
37.0999984741211,37.0999984741211,36.7999992370605,36.7999992370605,2602,33.978328704834,2021-04-30
36.7999992370605,37.2999992370605,36.5999984741211,37.0999984741211,5633,34.8905601501465,2021-05-03
37.5,37.5,37.0999984741211,37.2999992370605,2709,35.0786514282227,2021-05-04
37,37.4000015258789,36.7999992370605,37.2000007629395,3059,34.9846038818359,2021-05-05
36.7000007629395,37.2000007629395,36.4000015258789,37.2000007629395,6242,34.9846038818359,2021-05-06
36.5999984741211,37.4000015258789,36.5999984741211,37.4000015258789,18984,35.1726989746094,2021-05-07
37.4000015258789,37.5,36.9000015258789,37.2999992370605,6827,35.0786514282227,2021-05-10
37.2999992370605,37.2999992370605,36.4000015258789,36.9000015258789,4232,34.7024726867676,2021-05-11
36.9000015258789,36.9000015258789,36,36.9000015258789,5406,34.7024726867676,2021-05-12
36.4000015258789,36.5999984741211,36,36.5999984741211,11032,34.4203414916992,2021-05-13
36.5,36.9000015258789,36.4000015258789,36.5,1933,34.3262977600098,2021-05-14
36.7999992370605,37,36.5,36.7000007629395,2687,34.5143852233887,2021-05-17
36.7000007629395,37,36.7000007629395,36.9000015258789,1501,34.7024726867676,2021-05-18
36.7000007629395,36.7999992370605,36.5,36.7000007629395,778,34.5143852233887,2021-05-19
36.5999984741211,36.7999992370605,36.4000015258789,36.7999992370605,5784,34.6084289550781,2021-05-20
36.5,36.5999984741211,36.4000015258789,36.5,1613,34.3262977600098,2021-05-21
36.2000007629395,36.5999984741211,36.0999984741211,36.5,3105,34.3262977600098,2021-05-24
36.2000007629395,36.2000007629395,35.9000015258789,36.2000007629395,3617,34.0441627502441,2021-05-25
36.2000007629395,36.2000007629395,36,36.0999984741211,374,33.9501152038574,2021-05-26
35.7999992370605,36.2999992370605,35.2999992370605,36.2999992370605,4498,34.1382064819336,2021-05-27
36.0999984741211,36.4000015258789,35.9000015258789,36.2999992370605,4569,34.1382064819336,2021-05-28
36.2999992370605,36.2999992370605,35.5999984741211,36,3550,33.856071472168,2021-05-31
35.9000015258789,36,35.5,36,8066,33.856071472168,2021-06-01
36,37.5,35.7999992370605,36.0999984741211,32523,33.9501152038574,2021-06-02
36.0999984741211,36.7000007629395,36.0999984741211,36.5,27322,34.3262977600098,2021-06-03
36.5999984741211,37,36.2000007629395,36.2000007629395,18038,34.0441627502441,2021-06-04
36.4000015258789,36.5,36,36.4000015258789,35290,34.2322540283203,2021-06-07
36.4000015258789,39.4000015258789,36.4000015258789,39,41483,36.6774139404297,2021-06-08
39.2000007629395,42.4000015258789,39,41.7000007629395,51406,39.2166175842285,2021-06-09
42.2000007629395,43,40.0999984741211,42.2999992370605,28013,39.7808837890625,2021-06-10
42.4000015258789,46.5999984741211,42.2999992370605,46,62631,43.2605361938477,2021-06-11
46,47.2999992370605,44.5,46.5,36955,43.7307624816895,2021-06-14
46.5999984741211,46.5999984741211,44.7999992370605,45.5999984741211,8761,42.8843612670898,2021-06-15
45.7999992370605,46.2999992370605,44.5,44.9000015258789,7185,42.2260475158691,2021-06-16
44.5,45.4000015258789,43.5,45.2999992370605,15219,42.6022262573242,2021-06-17
45.2999992370605,46.4000015258789,44.0999984741211,45.7999992370605,28173,43.0724487304688,2021-06-18
45.4000015258789,49.2000007629395,45.4000015258789,47.9000015258789,45209,45.0473899841309,2021-06-21
46.9000015258789,49.7000007629395,46.9000015258789,49.5999984741211,42057,46.6461410522461,2021-06-22
50.2000007629395,50.2000007629395,48.2000007629395,48.9000015258789,23201,45.9878311157227,2021-06-23
49.5,50.4000015258789,48.9000015258789,49.5,13503,46.5521011352539,2021-06-24
49.7999992370605,49.9000015258789,49.0999984741211,49.0999984741211,2553,46.1759223937988,2021-06-25
48.7000007629395,49.4000015258789,48.2999992370605,48.7000007629395,7355,45.7997398376465,2021-06-28
48.4000015258789,49.7999992370605,48,49.7999992370605,19411,46.8342361450195,2021-06-29
49.7999992370605,51,48.5999984741211,49.2000007629395,31698,46.2699699401855,2021-06-30
49.7000007629395,49.7999992370605,48.9000015258789,49.5,8180,46.5521011352539,2021-07-01
48.9000015258789,49.4000015258789,48.5,48.7999992370605,7319,45.8937873840332,2021-07-02
48.2000007629395,50,48.2000007629395,49.7999992370605,7713,46.8342361450195,2021-07-05
49.7000007629395,51.4000015258789,49.7000007629395,51,15076,47.9627723693848,2021-07-06
51,51,50.2000007629395,50.7999992370605,4716,47.7746810913086,2021-07-07
50,50.7999992370605,49.5999984741211,50,9494,47.0223197937012,2021-07-08
50.4000015258789,51,50.2000007629395,50.7999992370605,7743,47.7746810913086,2021-07-09
51.2000007629395,51.2000007629395,50,50,4334,47.0223197937012,2021-07-12
50,50.4000015258789,48.7000007629395,50,9263,47.0223197937012,2021-07-13
49.4000015258789,49.7999992370605,48.9000015258789,49,9197,46.0818748474121,2021-07-14
49.4000015258789,51.5999984741211,49.0999984741211,50.7999992370605,26393,47.7746810913086,2021-07-15
51.4000015258789,51.4000015258789,49.7999992370605,49.7999992370605,2874,46.8342361450195,2021-07-16
49.7999992370605,49.7999992370605,48,48.7000007629395,9897,45.7997398376465,2021-07-19
49.5,51.4000015258789,49.2999992370605,51.4000015258789,10783,48.3389511108398,2021-07-20
51.7999992370605,51.7999992370605,50,50.2000007629395,7265,47.2104110717773,2021-07-21
50.5999984741211,51.4000015258789,49.9000015258789,50.7999992370605,4979,47.7746810913086,2021-07-22
51,51.7999992370605,50,50.5999984741211,3286,47.5865859985352,2021-07-23
50.2000007629395,50.2000007629395,49.5999984741211,50,4229,47.0223197937012,2021-07-26
50,50.2000007629395,49,49.5,3743,46.5521011352539,2021-07-27
50.5999984741211,52.2000007629395,49.7000007629395,52,9300,48.9032173156738,2021-07-28
52.2000007629395,54,51.7999992370605,54,11513,50.7841110229492,2021-07-29
53.7999992370605,53.7999992370605,51.7999992370605,52.7999992370605,7243,49.6555671691895,2021-07-30
52.5999984741211,55,52.4000015258789,54.4000015258789,13807,51.1602897644043,2021-08-02
55,56.4000015258789,54.2000007629395,56,16498,52.6650009155273,2021-08-03
56.5999984741211,58.5999984741211,56,57.7999992370605,19723,54.3578071594238,2021-08-04
58.2000007629395,60.7999992370605,57.4000015258789,60,48705,56.4267883300781,2021-08-05
61,62.7999992370605,60,62.4000015258789,40443,58.6838607788086,2021-08-06
63.4000015258789,63.4000015258789,59.2000007629395,62.4000015258789,18037,58.6838607788086,2021-08-09
63,63,61,62.7999992370605,5992,59.0600395202637,2021-08-10
62,63,62,62,5899,58.3076820373535,2021-08-11
62,62,60.2000007629395,61.5999984741211,6666,57.9314994812012,2021-08-12
62,62,61.2000007629395,62,2445,58.3076820373535,2021-08-13
62.2000007629395,63.5999984741211,62,62.4000015258789,9358,58.6838607788086,2021-08-16
62.2000007629395,62.4000015258789,60.4000015258789,61,5963,57.3672332763672,2021-08-17
60.7999992370605,62.5999984741211,60.5999984741211,62.4000015258789,13161,58.6838607788086,2021-08-18
61.5999984741211,62.7999992370605,60.7999992370605,61.5999984741211,7252,57.9314994812012,2021-08-19
60.7999992370605,61.2000007629395,56,59.4000015258789,13841,55.8625183105469,2021-08-20
59.4000015258789,61.2000007629395,59.4000015258789,60.7999992370605,5631,57.179141998291,2021-08-23
61.2000007629395,61.4000015258789,60.4000015258789,61.4000015258789,4396,57.7434120178223,2021-08-24
63,64.5999984741211,62.4000015258789,64.4000015258789,52827,60.5647583007812,2021-08-25
64.8000030517578,65,63.4000015258789,65,9419,61.1290168762207,2021-08-26
64.4000015258789,65.1999969482422,64.1999969482422,64.8000030517578,8170,60.9409332275391,2021-08-27
64.8000030517578,65,63.7999992370605,64.5999984741211,7081,60.7528419494629,2021-08-30
65,66.8000030517578,64.5999984741211,65.5999984741211,21992,61.6932830810547,2021-08-31
66.5999984741211,68.4000015258789,65.5999984741211,67.8000030517578,20312,63.7622756958008,2021-09-01
68.4000015258789,71.5999984741211,67.5999984741211,71,33718,66.7716979980469,2021-09-02
71.5999984741211,74,70,71,27056,66.7716979980469,2021-09-03
72,72.8000030517578,69.1999969482422,70.4000015258789,20635,66.2074356079102,2021-09-06
70.4000015258789,71.5999984741211,70,70.4000015258789,16230,66.2074356079102,2021-09-07
70.4000015258789,72.4000015258789,70.1999969482422,70.5999984741211,17181,66.3955154418945,2021-09-08
70.5999984741211,70.8000030517578,69.5999984741211,70.4000015258789,9328,66.2074356079102,2021-09-09
71,72.1999969482422,69.1999969482422,70,12488,65.8312530517578,2021-09-10
70.5999984741211,70.5999984741211,67.8000030517578,68.5999984741211,12535,64.5146179199219,2021-09-13
68,68.5999984741211,64.4000015258789,66,24459,62.069465637207,2021-09-14
67.1999969482422,67.1999969482422,65.8000030517578,66.5999984741211,8167,62.633731842041,2021-09-15
67.5999984741211,68,66.1999969482422,66.5999984741211,7589,62.633731842041,2021-09-16
68.1999969482422,69,65.8000030517578,69,24805,64.8908081054688,2021-09-17
68.5999984741211,68.8000030517578,65.4000015258789,67,10940,63.0099182128906,2021-09-20
67.8000030517578,67.8000030517578,66,67.1999969482422,6033,63.1980018615723,2021-09-21
67.1999969482422,67.8000030517578,66.1999969482422,67.4000015258789,4435,63.3860969543457,2021-09-22
67.5999984741211,67.5999984741211,66.4000015258789,66.4000015258789,4540,62.4456481933594,2021-09-23
66.4000015258789,67,66.1999969482422,66.5999984741211,7255,62.633731842041,2021-09-24
66,66.8000030517578,64.1999969482422,65.4000015258789,10994,61.505199432373,2021-09-27
65.4000015258789,65.4000015258789,62,62.7999992370605,16555,59.0600395202637,2021-09-28
64.8000030517578,64.8000030517578,62.2000007629395,63.2000007629395,5930,59.4362182617188,2021-09-29
63.2000007629395,63.7999992370605,58.4000015258789,62.4000015258789,20502,58.6838607788086,2021-09-30
61,62.4000015258789,59.7999992370605,61,6987,57.3672332763672,2021-10-01
63.5999984741211,64.4000015258789,62.5999984741211,63,25088,59.2481269836426,2021-10-04
64.5999984741211,66,63.2000007629395,64,19842,60.1885719299316,2021-10-05
64,64,61.5999984741211,62.5999984741211,11411,58.8719444274902,2021-10-06
62.7999992370605,62.7999992370605,61.4000015258789,62,5082,58.3076820373535,2021-10-07
61.2000007629395,62.5999984741211,60.4000015258789,62.2000007629395,9173,58.4957733154297,2021-10-08
63.4000015258789,63.4000015258789,61,61.4000015258789,5753,57.7434120178223,2021-10-11
61,62,60.4000015258789,61.7999992370605,7020,58.1195907592773,2021-10-12
62.4000015258789,64,62,63.2000007629395,16965,59.4362182617188,2021-10-13
64.5999984741211,68.4000015258789,63.2000007629395,68.4000015258789,26812,64.3265380859375,2021-10-14
67.8000030517578,69.1999969482422,64.5999984741211,66.1999969482422,18499,62.2575492858887,2021-10-15
67.4000015258789,68.4000015258789,66.4000015258789,68.4000015258789,15561,64.3265380859375,2021-10-18
68.4000015258789,69.5999984741211,67.5999984741211,68.4000015258789,12734,64.3265380859375,2021-10-19
68.4000015258789,69,67.1999969482422,69,5155,64.8908081054688,2021-10-20
68.5999984741211,69,67.4000015258789,68,14757,63.9503517150879,2021-10-21
68.8000030517578,68.8000030517578,66.8000030517578,67,14476,63.0099182128906,2021-10-22
67.4000015258789,67.8000030517578,66.1999969482422,67,9085,63.0099182128906,2021-10-25
67.5999984741211,68.1999969482422,66.8000030517578,67.8000030517578,23354,63.7622756958008,2021-10-26
67.8000030517578,69,67.4000015258789,68,9103,63.9503517150879,2021-10-27
68,68.4000015258789,67.5999984741211,68.4000015258789,8142,64.3265380859375,2021-10-28
68.1999969482422,68.5999984741211,67,68,7549,63.9503517150879,2021-10-29
68,71.5999984741211,67.8000030517578,71.5999984741211,11957,67.3359680175781,2021-11-01
70.8000030517578,73.4000015258789,70.4000015258789,72,20242,67.7121429443359,2021-11-02
73,73,71,71,9074,66.7716979980469,2021-11-03
72,72,71,71.5999984741211,6325,67.3359680175781,2021-11-04
72.1999969482422,72.1999969482422,70.1999969482422,70.1999969482422,10097,66.0193405151367,2021-11-05
71,71,69.5999984741211,70.8000030517578,9719,66.583610534668,2021-11-08
73,73,70.8000030517578,71.5999984741211,25041,67.3359680175781,2021-11-09
71.8000030517578,71.8000030517578,70.4000015258789,71.1999969482422,9269,66.9597778320312,2021-11-10
71.8000030517578,71.8000030517578,70.1999969482422,70.4000015258789,5246,66.2074356079102,2021-11-11
71.1999969482422,72.4000015258789,70.4000015258789,70.8000030517578,22010,66.583610534668,2021-11-12
71.5999984741211,72,70.1999969482422,70.5999984741211,17521,66.3955154418945,2021-11-15
71.5999984741211,71.8000030517578,70.5999984741211,70.5999984741211,9924,66.3955154418945,2021-11-16
71,71.4000015258789,70,70.5999984741211,10321,66.3955154418945,2021-11-17
70.5999984741211,71.4000015258789,69.8000030517578,70.1999969482422,9902,66.0193405151367,2021-11-18
69.8000030517578,70.4000015258789,68.1999969482422,69.1999969482422,8003,65.0788879394531,2021-11-19
70.1999969482422,73.5999984741211,68.4000015258789,73.1999969482422,43163,68.8406829833984,2021-11-22
73.1999969482422,76.1999969482422,72.5999984741211,74.4000015258789,33245,69.9692077636719,2021-11-23
74.8000030517578,77.1999969482422,71,74,25256,69.5930404663086,2021-11-24
74.1999969482422,75.8000030517578,73.4000015258789,75.8000030517578,15408,71.2858505249023,2021-11-25
75.1999969482422,76.8000030517578,73.1999969482422,74,24390,69.5930404663086,2021-11-26
75.4000015258789,76.1999969482422,74.5999984741211,75.1999969482422,25517,70.7215728759766,2021-11-29
75.5999984741211,75.8000030517578,71,71,110589,66.7716979980469,2021-11-30
72.8000030517578,74,71,73.5999984741211,9255,69.2168579101562,2021-12-01
74.5999984741211,74.5999984741211,72.4000015258789,74,10107,69.5930404663086,2021-12-02
74.1999969482422,74.8000030517578,72.1999969482422,72.8000030517578,10376,68.4645080566406,2021-12-03
72.8000030517578,74.4000015258789,71.8000030517578,74.4000015258789,11706,69.9692077636719,2021-12-06
74.5999984741211,75.5999984741211,74,74.5999984741211,7602,70.1573028564453,2021-12-07
75.4000015258789,75.4000015258789,72.8000030517578,73.5999984741211,5033,69.2168579101562,2021-12-08
74,74,72.1999969482422,73.1999969482422,10546,68.8406829833984,2021-12-09
73.1999969482422,73.1999969482422,72,73,2532,68.6525955200195,2021-12-10
72,74,72,73.4000015258789,5221,69.0287704467773,2021-12-13
72.8000030517578,73.4000015258789,71.4000015258789,73,7639,68.6525955200195,2021-12-14
73.1999969482422,73.1999969482422,70.1999969482422,72.1999969482422,7373,67.9002304077148,2021-12-15
72.4000015258789,72.4000015258789,71,72,3823,67.7121429443359,2021-12-16
71.5999984741211,73.8000030517578,71,71.5999984741211,19893,67.3359680175781,2021-12-17
71.5999984741211,74,70,74,8495,69.5930404663086,2021-12-20
74,74,72,73.5999984741211,5608,69.2168579101562,2021-12-21
73.4000015258789,73.4000015258789,71.4000015258789,72.8000030517578,3719,68.4645080566406,2021-12-22
72.5999984741211,73.4000015258789,71.8000030517578,73.4000015258789,1694,69.0287704467773,2021-12-23
72,73.5999984741211,72,73.5999984741211,3417,69.2168579101562,2021-12-27
74,74,72.4000015258789,73,3689,68.6525955200195,2021-12-28
73,74.8000030517578,72.8000030517578,74.5999984741211,6699,70.1573028564453,2021-12-29
74.8000030517578,76.8000030517578,74,75.4000015258789,10422,70.90966796875,2021-12-30
75.8000030517578,75.8000030517578,74.4000015258789,75,3252,70.5334854125977,2022-01-03
75.5999984741211,76,74,75.8000030517578,7874,71.2858505249023,2022-01-04
76.5999984741211,80,75.5999984741211,79,27794,74.2952651977539,2022-01-05
79,79,76,77.5999984741211,9339,72.978645324707,2022-01-06
77.1999969482422,78.8000030517578,77.1999969482422,78,8145,73.3548278808594,2022-01-07
78,79.4000015258789,73,73.8000030517578,13068,69.4049453735352,2022-01-10
74,74.8000030517578,72,74,10084,69.5930404663086,2022-01-11
73.1999969482422,74.4000015258789,72.5999984741211,72.8000030517578,4244,68.4645080566406,2022-01-12
72.8000030517578,74,71.1999969482422,72.1999969482422,8312,67.9002304077148,2022-01-13
71.1999969482422,72,70.5999984741211,71.5999984741211,6667,67.3359680175781,2022-01-14
71.8000030517578,71.8000030517578,66.4000015258789,70,22451,65.8312530517578,2022-01-17
69,69,66.8000030517578,68.4000015258789,8038,64.3265380859375,2022-01-18
68.1999969482422,70,66.5999984741211,69.8000030517578,10235,65.6431655883789,2022-01-19
69.4000015258789,70.8000030517578,67,70.4000015258789,9298,66.2074356079102,2022-01-20
70.1999969482422,70.1999969482422,67.1999969482422,67.4000015258789,9458,63.3860969543457,2022-01-21
67.4000015258789,69.4000015258789,64,65.5999984741211,15342,61.6932830810547,2022-01-24
65.5999984741211,68,64.4000015258789,67,9187,63.0099182128906,2022-01-25
66.8000030517578,67.1999969482422,64.8000030517578,66,10090,62.069465637207,2022-01-26
66.4000015258789,67.5999984741211,65.4000015258789,66.5999984741211,3890,62.633731842041,2022-01-27
68.1999969482422,68.1999969482422,64.8000030517578,66.1999969482422,5804,62.2575492858887,2022-01-28
66.8000030517578,68,64,66,7908,62.069465637207,2022-01-31
66.5999984741211,67.4000015258789,65,65.5999984741211,13511,61.6932830810547,2022-02-01
65.1999969482422,66.4000015258789,64.5999984741211,65.8000030517578,10916,61.8813781738281,2022-02-02
66.4000015258789,66.4000015258789,63.5999984741211,66,6716,62.069465637207,2022-02-03
65,65.8000030517578,63,63.7999992370605,8194,60.0004844665527,2022-02-04
62.7999992370605,65,61.7999992370605,65,10093,61.1290168762207,2022-02-07
63.5999984741211,64.8000030517578,61.7999992370605,63.4000015258789,8100,59.6243057250977,2022-02-08
62.4000015258789,64.5999984741211,62.4000015258789,64.5999984741211,5490,60.7528419494629,2022-02-09
63.4000015258789,64.4000015258789,62.5999984741211,63.7999992370605,5556,60.0004844665527,2022-02-10
63.4000015258789,64.1999969482422,61.7999992370605,64.1999969482422,7471,60.3766593933105,2022-02-11
62.4000015258789,63.7999992370605,60.4000015258789,62.5999984741211,9156,58.8719444274902,2022-02-14
62.5999984741211,63.4000015258789,62.2000007629395,62.4000015258789,7953,58.6838607788086,2022-02-15
63.5999984741211,64.4000015258789,62.7999992370605,63.2000007629395,6544,59.4362182617188,2022-02-16
63.5999984741211,63.5999984741211,61.2000007629395,62.5999984741211,11260,58.8719444274902,2022-02-17
62.4000015258789,64.5999984741211,62.4000015258789,63.7999992370605,9054,60.0004844665527,2022-02-18
63.4000015258789,63.5999984741211,61.4000015258789,63,7543,59.2481269836426,2022-02-21
61,62.4000015258789,60.2000007629395,61.5999984741211,12328,57.9314994812012,2022-02-22
61.5999984741211,63,60.5999984741211,60.7999992370605,7643,57.179141998291,2022-02-23
60.5999984741211,61.4000015258789,56.7999992370605,60,20455,56.4267883300781,2022-02-24
60,62.7999992370605,59.7999992370605,61.7999992370605,9422,58.1195907592773,2022-02-25
61.2000007629395,63,60,62.7999992370605,12736,59.0600395202637,2022-02-28
62.4000015258789,63.7999992370605,61.5999984741211,61.5999984741211,8061,57.9314994812012,2022-03-01
61,61.7999992370605,59.5999984741211,61.7999992370605,8716,58.1195907592773,2022-03-02
60.5999984741211,61.2000007629395,59.4000015258789,59.5999984741211,12029,56.050609588623,2022-03-03
59,60.4000015258789,55.2000007629395,57.7999992370605,10454,54.3578071594238,2022-03-04
53,57.2000007629395,50,56,17018,52.6650009155273,2022-03-07
52.7999992370605,57.5999984741211,52.7999992370605,55.4000015258789,7235,52.1007308959961,2022-03-08
56,58.4000015258789,54.5999984741211,57.5999984741211,8463,54.1697158813477,2022-03-09
57.7999992370605,58.4000015258789,56.2000007629395,56.4000015258789,3643,53.0411834716797,2022-03-10
55.7999992370605,60,55.7999992370605,59.5999984741211,3171,56.050609588623,2022-03-11
59,61.5999984741211,59,61.5999984741211,4645,57.9314994812012,2022-03-14
61,61.5999984741211,59.5999984741211,59.7999992370605,5635,56.238697052002,2022-03-15
60.4000015258789,62.4000015258789,60,61,8219,57.3672332763672,2022-03-16
60.4000015258789,61.2000007629395,60.2000007629395,61,3492,57.3672332763672,2022-03-17
61.5999984741211,61.7999992370605,59.7999992370605,60,5045,56.4267883300781,2022-03-18
61.4000015258789,65.8000030517578,60.5999984741211,65.4000015258789,18854,61.505199432373,2022-03-21
66,67.8000030517578,64.1999969482422,66.1999969482422,10432,62.2575492858887,2022-03-22
67.4000015258789,67.4000015258789,64,65.8000030517578,5931,61.8813781738281,2022-03-23
64.1999969482422,66.8000030517578,63.7999992370605,65,8658,61.1290168762207,2022-03-24
64.8000030517578,65.4000015258789,63.4000015258789,64.1999969482422,4435,60.3766593933105,2022-03-25
64.8000030517578,65.8000030517578,64,64.5999984741211,2596,60.7528419494629,2022-03-28
65.8000030517578,65.8000030517578,64,64.5999984741211,7145,60.7528419494629,2022-03-29
65,65,63.2000007629395,63.7999992370605,6314,60.0004844665527,2022-03-30
63.4000015258789,64.4000015258789,62.2000007629395,63,5314,59.2481269836426,2022-03-31
62,64,62,63.7999992370605,5073,60.0004844665527,2022-04-01
62.9000015258789,64.4000015258789,62.9000015258789,63.2000007629395,4906,59.4362182617188,2022-04-04
63.5999984741211,66.5999984741211,63.2999992370605,65,32409,61.1290168762207,2022-04-05
66,66,63,63.5,4442,59.7183532714844,2022-04-06
64.3000030517578,64.8000030517578,63.7999992370605,64.8000030517578,8130,60.9409332275391,2022-04-07
65.5999984741211,67.1999969482422,64.9000015258789,66.8000030517578,7305,62.8218269348145,2022-04-08
66.4000015258789,66.5999984741211,65.0999984741211,66.4000015258789,5708,62.4456481933594,2022-04-11
66.6999969482422,66.8000030517578,65.1999969482422,65.6999969482422,6726,61.7873306274414,2022-04-12
64.5999984741211,66.6999969482422,63.5999984741211,65.6999969482422,9257,61.7873306274414,2022-04-13
66.4000015258789,68.8000030517578,66.3000030517578,67,7404,63.0099182128906,2022-04-14
67.6999969482422,67.9000015258789,64.5,65,3155,61.1290168762207,2022-04-19
65.8000030517578,66.5999984741211,64.4000015258789,65,4312,61.1290168762207,2022-04-20
66.5999984741211,66.9000015258789,64.5999984741211,65,3029,61.1290168762207,2022-04-21
64.4000015258789,66.1999969482422,64.3000030517578,65,3326,61.1290168762207,2022-04-22
64.1999969482422,65.3000030517578,62.5999984741211,64.6999969482422,3950,60.8468818664551,2022-04-25
64.5,64.9000015258789,62,63.2999992370605,5794,59.5302619934082,2022-04-26
63,63,61.0999984741211,62.7999992370605,4220,59.0600395202637,2022-04-27
63.0999984741211,63.7000007629395,62.7000007629395,63,4413,59.2481269836426,2022-04-28
63.7000007629395,64.9000015258789,62.7999992370605,64.9000015258789,3849,61.0349731445312,2022-04-29
63.5,65.3000030517578,62,64.8000030517578,4647,61.6149940490723,2022-05-02
63.5,64.9000015258789,62,63.5,7287,60.3788909912109,2022-05-03
62.4000015258789,62.5999984741211,60.2000007629395,60.2000007629395,13625,57.2410926818848,2022-05-04
62.2000007629395,62.5999984741211,58.2000007629395,58.2000007629395,6610,55.3393898010254,2022-05-05
60.9000015258789,61,55.0999984741211,55.0999984741211,9662,52.3917579650879,2022-05-06
52.7999992370605,57,52.7999992370605,56.5,5122,53.7229499816895,2022-05-09
57,59.2999992370605,55.2000007629395,57.7999992370605,5048,54.9590530395508,2022-05-10
55.4000015258789,60.2000007629395,55.4000015258789,60.0999984741211,8299,57.1460037231445,2022-05-11
59.5999984741211,59.7000007629395,57,57.2999992370605,2530,54.4836273193359,2022-05-12
57.4000015258789,60.7000007629395,57.4000015258789,60.7000007629395,3546,57.7165107727051,2022-05-13
60.5999984741211,61.5999984741211,58.5999984741211,60.4000015258789,5095,57.4312591552734,2022-05-16
60.2000007629395,61.0999984741211,59.4000015258789,60.9000015258789,4148,57.9066848754883,2022-05-17
60.2999992370605,60.9000015258789,59.7000007629395,59.9000015258789,2058,56.9558372497559,2022-05-18
58.9000015258789,61.5,58.7000007629395,61.0999984741211,6181,58.096851348877,2022-05-19
61.2999992370605,62.9000015258789,60.9000015258789,60.9000015258789,6303,57.9066848754883,2022-05-20
61,62.7999992370605,61,62.7999992370605,3054,59.7132949829102,2022-05-23
62.7999992370605,62.7999992370605,61,61.7999992370605,2813,58.7624473571777,2022-05-24
61.5,63.5,60.2000007629395,63.4000015258789,4469,60.283805847168,2022-05-25
63,63.5999984741211,61.5,62.5,3018,59.4280395507812,2022-05-26
63.7999992370605,64,61.9000015258789,61.9000015258789,3550,58.8575325012207,2022-05-27
63.5,64.9000015258789,63.2000007629395,64,3476,60.8543128967285,2022-05-30
63.7000007629395,66.0999984741211,62.2999992370605,66.0999984741211,15476,62.8510971069336,2022-05-31
65.0999984741211,66.5,64.4000015258789,65.1999969482422,8167,61.9953308105469,2022-06-01
65.9000015258789,66,65.1999969482422,66,2567,62.7560081481934,2022-06-02
65.5,66.5,64.4000015258789,64.4000015258789,1183,61.2346572875977,2022-06-03
65.5999984741211,65.5999984741211,63.4000015258789,63.5,1588,60.3788909912109,2022-06-06
63.2000007629395,63.7999992370605,62.2999992370605,62.5,2340,59.4280395507812,2022-06-07
62.2999992370605,63.5,62.2999992370605,62.7999992370605,927,59.7132949829102,2022-06-08
63.5,63.5,61.2999992370605,61.5,3144,58.4771919250488,2022-06-09
61.7000007629395,62.7999992370605,58.7999992370605,62.7999992370605,4530,59.7132949829102,2022-06-10
60.0999984741211,61.2000007629395,58.7999992370605,60.5999984741211,7288,57.6214256286621,2022-06-13
60.4000015258789,60.5999984741211,57.5,59.7999992370605,5448,56.8607482910156,2022-06-14
