"PLD.Open","PLD.High","PLD.Low","PLD.Close","PLD.Volume","PLD.Adjusted","Date"
105.610000610352,105.870002746582,104.040000915527,104.550003051758,2213400,91.593864440918,2021-02-23
104.48999786377,104.519996643066,102.949996948242,103.23999786377,3137100,90.4461898803711,2021-02-24
103.089996337891,103.449996948242,100.76000213623,101.389999389648,3636400,88.8254318237305,2021-02-25
101.919998168945,102.120002746582,99.0100021362305,99.0699996948242,5937400,86.7929382324219,2021-02-26
100.110000610352,101.099998474121,99.3099975585938,99.4300003051758,3055100,87.1083297729492,2021-03-01
99.5400009155273,99.9199981689453,97.5699996948242,99.0899963378906,4855300,86.8104705810547,2021-03-02
98.5,99.0100021362305,95.9300003051758,96.1100006103516,3362400,84.1997528076172,2021-03-03
96.4199981689453,97.9499969482422,95.0599975585938,95.6399993896484,3403500,83.7879943847656,2021-03-04
95.9899978637695,97.8099975585938,94.1399993896484,97.370002746582,3552800,85.3036041259766,2021-03-05
97.3399963378906,98,95.9199981689453,95.9499969482422,3633200,84.0595932006836,2021-03-08
97.2200012207031,99.7099990844727,97.2200012207031,98.3199996948242,3361900,86.135871887207,2021-03-09
98.6399993896484,99.0500030517578,97.5999984741211,97.7200012207031,2705900,85.6102294921875,2021-03-10
97.9199981689453,100.309997558594,97.7200012207031,99.5599975585938,2354000,87.2222061157227,2021-03-11
99.0500030517578,101.290000915527,98.620002746582,101.290000915527,2660600,88.7378311157227,2021-03-12
101.23999786377,103.01000213623,100.419998168945,102.779998779297,2979200,90.0431823730469,2021-03-15
103.349998474121,104.690002441406,102.400001525879,104.230003356934,3374100,91.3134841918945,2021-03-16
103.419998168945,103.419998168945,100.709999084473,102.099998474121,4000200,89.4474411010742,2021-03-17
100.550003051758,102.360000610352,99.6699981689453,102.110000610352,3069700,90.0116195678711,2021-03-18
102.279998779297,102.910003662109,100.309997558594,100.379997253418,4555300,88.4866027832031,2021-03-19
100.650001525879,103.699996948242,100.040000915527,103.650001525879,2652100,91.3691482543945,2021-03-22
103.519996643066,105.580001831055,103.150001525879,105.199996948242,3609500,92.7355041503906,2021-03-23
104.440002441406,105.269996643066,103.540000915527,103.819999694824,2772700,91.5189895629883,2021-03-24
103.550003051758,104.650001525879,102.419998168945,104.430000305176,1745600,92.056755065918,2021-03-25
105,106.959999084473,104.080001831055,106.779998779297,2381800,94.1283111572266,2021-03-26
106.730003356934,107.23999786377,104.98999786377,106.769996643066,2928400,94.1194763183594,2021-03-29
106.480003356934,107.029998779297,105.769996643066,106.76000213623,2316900,94.1106567382812,2021-03-30
106.449996948242,107.339996337891,105.199996948242,106,4922800,93.4407119750977,2021-03-31
106.800003051758,108.610000610352,105.860000610352,108.5,2922400,95.6444931030273,2021-04-01
109,109.23999786377,107.769996643066,108.370002746582,3862900,95.5299072265625,2021-04-05
108.029998779297,109.379997253418,107.919998168945,109.319999694824,2952000,96.3673553466797,2021-04-06
109.309997558594,109.779998779297,108.690002441406,109.629997253418,3400500,96.640625,2021-04-07
109.430000305176,110.319999694824,108.230003356934,108.440002441406,2039500,95.5916290283203,2021-04-08
108.559997558594,109.940002441406,108.319999694824,109.51000213623,2454000,96.5348510742188,2021-04-09
109.580001831055,109.889999389648,108.339996337891,109.839996337891,1725100,96.8257293701172,2021-04-12
110.199996948242,110.879997253418,109.639999389648,110.779998779297,2152400,97.6543731689453,2021-04-13
110.620002746582,111.25,109.519996643066,109.660003662109,1904900,96.6670761108398,2021-04-14
110.639999389648,112.5,110.01000213623,112.360000610352,2539600,99.0471572875977,2021-04-15
112.699996948242,113.029998779297,112.120002746582,112.559997558594,2373300,99.2234649658203,2021-04-16
112,113,110.690002441406,112.25,2554000,98.9501800537109,2021-04-19
112.379997253418,115.699996948242,111.51000213623,114.75,3351500,101.15397644043,2021-04-20
115.029998779297,115.860000610352,114.550003051758,114.709999084473,2318600,101.118728637695,2021-04-21
114.430000305176,115.080001831055,113.680000305176,114.680000305176,2088300,101.092277526855,2021-04-22
115.089996337891,115.389999389648,114.139999389648,114.870002746582,1749800,101.259773254395,2021-04-23
115.230003356934,115.98999786377,114.709999084473,115.220001220703,1584400,101.568305969238,2021-04-26
115.319999694824,115.480003356934,114.769996643066,114.849998474121,2366600,101.242141723633,2021-04-27
115.01000213623,115.800003051758,114.839996337891,115.099998474121,2249500,101.462524414062,2021-04-28
115.389999389648,116.48999786377,115.26000213623,116.269996643066,1751600,102.49388885498,2021-04-29
116.23999786377,116.970001220703,115.319999694824,116.529998779297,3323100,102.723075866699,2021-04-30
116.839996337891,116.930000305176,115.639999389648,116.01000213623,2038000,102.264701843262,2021-05-03
116,116.580001831055,114.720001220703,115.599998474121,2704400,101.903274536133,2021-05-04
115.410003662109,115.48999786377,112.470001220703,113.01000213623,2512000,99.6201553344727,2021-05-05
113.330001831055,115,113.040000915527,114.720001220703,1866800,101.127540588379,2021-05-06
114.889999389648,116.080001831055,114.889999389648,116.019996643066,2610100,102.273529052734,2021-05-07
116.059997558594,117.610000610352,115.809997558594,116.199996948242,1900400,102.432182312012,2021-05-10
115.480003356934,115.589996337891,113.319999694824,114.860000610352,1871900,101.250946044922,2021-05-11
113.919998168945,114.580001831055,112,112.370002746582,2086500,99.0559844970703,2021-05-12
112.73999786377,114.540000915527,112.040000915527,113.5,2066000,100.052085876465,2021-05-13
114.129997253418,115.279998779297,113.940002441406,114.650001525879,2148300,101.06583404541,2021-05-14
114.75,115.080001831055,113.800003051758,114.190002441406,1427300,100.660339355469,2021-05-17
114.069999694824,115.519996643066,113.389999389648,114.980003356934,1667100,101.356735229492,2021-05-18
114.180000305176,115.410003662109,113.580001831055,115.349998474121,2112100,101.682899475098,2021-05-19
115.620002746582,117.790000915527,115.25,117.360000610352,2464200,103.454750061035,2021-05-20
117.220001220703,118,116.970001220703,117.529998779297,2372200,103.604598999023,2021-05-21
118.110000610352,119.040000915527,117.599998474121,118.150001525879,2280200,104.151123046875,2021-05-24
118.389999389648,118.629997253418,116.75,118.180000305176,2072100,104.177581787109,2021-05-25
118.339996337891,118.699996948242,117.370002746582,117.51000213623,2231800,103.586967468262,2021-05-26
117.650001525879,118.309997558594,116.709999084473,116.860000610352,3470100,103.013999938965,2021-05-27
117.709999084473,118.620002746582,117.25,117.839996337891,2870700,103.877876281738,2021-05-28
118.459999084473,120.110000610352,117.51000213623,119.830001831055,2547100,105.63208770752,2021-06-01
120.190002441406,121.849998474121,119.980003356934,121.73999786377,3934300,107.315773010254,2021-06-02
121.75,122.160003662109,121.110000610352,121.870002746582,4006000,107.430389404297,2021-06-03
122.360000610352,122.730003356934,121.470001220703,122.389999389648,2521400,107.888778686523,2021-06-04
122.819999694824,123.169998168945,122.400001525879,122.680000305176,1688000,108.144424438477,2021-06-07
123.120002746582,124.459999084473,122.75,123.660003662109,2564200,109.00830078125,2021-06-08
124.110000610352,124.309997558594,123.180000305176,123.610000610352,1538200,108.964225769043,2021-06-09
123.550003051758,126.319999694824,123.419998168945,126.279998779297,2550900,111.317863464355,2021-06-10
126.180000305176,126.180000305176,123.900001525879,124.709999084473,2385300,109.933883666992,2021-06-11
124.930000305176,126.169998168945,124.430000305176,126.160003662109,1977900,111.212089538574,2021-06-14
125.330001831055,125.919998168945,123.050003051758,123.139999389648,2666500,109.094680786133,2021-06-15
123.669998168945,124.220001220703,121.349998474121,121.419998168945,4271600,107.570877075195,2021-06-16
121.150001525879,122.839996337891,121.099998474121,122.610000610352,3612600,108.625137329102,2021-06-17
122.180000305176,122.98999786377,119.419998168945,119.569999694824,7018100,105.931884765625,2021-06-18
119.959999084473,122.879997253418,119.5,122.589996337891,2745100,108.607406616211,2021-06-21
122.400001525879,122.720001220703,121.699996948242,121.980003356934,2078400,108.067001342773,2021-06-22
121.930000305176,122.230003356934,121.029998779297,121.120002746582,2583600,107.30509185791,2021-06-23
121.48999786377,121.830001831055,120.470001220703,121.269996643066,2340400,107.437980651855,2021-06-24
121.050003051758,122.080001831055,120.589996337891,122,2075800,108.08472442627,2021-06-25
122.470001220703,122.48999786377,120.610000610352,121.620002746582,1447000,107.748069763184,2021-06-28
121.440002441406,122.699996948242,121.279998779297,121.449996948242,1743800,107.597450256348,2021-06-29
121.089996337891,122.23999786377,119.430000305176,119.529998779297,2910800,105.896461486816,2021-06-30
119.540000915527,121.139999389648,119.150001525879,119.980003356934,3211500,106.295120239258,2021-07-01
120.410003662109,121.790000915527,120.080001831055,121.029998779297,1789900,107.225357055664,2021-07-02
121.26000213623,122.709999084473,120.25,122.540000915527,2864500,108.563125610352,2021-07-06
122.639999389648,123.940002441406,121.819999694824,123.290000915527,2980300,109.227584838867,2021-07-07
122.639999389648,123.879997253418,122.5,123.110000610352,1927000,109.068115234375,2021-07-08
123.470001220703,125.449996948242,122.940002441406,125.389999389648,2311200,111.088050842285,2021-07-09
125.839996337891,127.819999694824,125.830001831055,127.410003662109,2730500,112.877662658691,2021-07-12
126.870002746582,127.290000915527,125.040000915527,125.610000610352,1811300,111.282958984375,2021-07-13
125.470001220703,127.059997558594,125.230003356934,126.230003356934,2133000,111.832252502441,2021-07-14
126.330001831055,127.410003662109,126.01000213623,126.930000305176,1426900,112.452415466309,2021-07-15
127.120002746582,128.759994506836,126.879997253418,127.279998779297,2633100,112.762474060059,2021-07-16
127.069999694824,128.570007324219,125.790000915527,126.779998779297,2878200,112.319519042969,2021-07-19
127.879997253418,128.869995117188,126.949996948242,127.98999786377,2453100,113.391487121582,2021-07-20
127.769996643066,128.199996948242,126.440002441406,126.900001525879,1863500,112.425811767578,2021-07-21
126.690002441406,127.370002746582,126.309997558594,127.169998168945,1448900,112.665031433105,2021-07-22
127.620002746582,128.089996337891,126.669998168945,127.889999389648,1496400,113.302917480469,2021-07-23
127.440002441406,128.059997558594,127.019996643066,127.980003356934,1874500,113.382637023926,2021-07-26
127.599998474121,129.350006103516,127.190002441406,129.190002441406,1631900,114.454635620117,2021-07-27
129.130004882812,129.130004882812,127.169998168945,127.629997253418,1914300,113.072547912598,2021-07-28
127.949996948242,128.429992675781,127.360000610352,127.889999389648,1330200,113.302917480469,2021-07-29
128.160003662109,129.490005493164,127.889999389648,128.039993286133,2156500,113.435806274414,2021-07-30
128.720001220703,129.600006103516,128.050003051758,128.460006713867,2059100,113.807899475098,2021-08-02
129.070007324219,129.679992675781,128.119995117188,129.669998168945,1888600,114.879867553711,2021-08-03
129.75,130.169998168945,128.5,128.899993896484,1854300,114.197700500488,2021-08-04
129.550003051758,130.520004272461,128.809997558594,130.449996948242,1662100,115.570915222168,2021-08-05
129.910003662109,130.449996948242,128.800003051758,129.710006713867,3207800,114.915344238281,2021-08-06
129.770004272461,130.169998168945,129.119995117188,130.009994506836,1055600,115.181091308594,2021-08-09
130.009994506836,130.190002441406,128.75,129.350006103516,2259300,114.596397399902,2021-08-10
130.070007324219,130.309997558594,128.429992675781,128.899993896484,2527300,114.197700500488,2021-08-11
129.380004882812,130.169998168945,128.559997558594,130.070007324219,1422000,115.234260559082,2021-08-12
130.330001831055,132.080001831055,129.899993896484,131.979995727539,1557600,116.926399230957,2021-08-13
132.179992675781,133.910003662109,132.009994506836,133.690002441406,2972200,118.441383361816,2021-08-16
133.339996337891,134.190002441406,133.029998779297,134.080001831055,2541600,118.78687286377,2021-08-17
134.029998779297,134.490005493164,131.960006713867,132.5,2719300,117.387092590332,2021-08-18
132.039993286133,133.350006103516,131.880004882812,133.149993896484,1473800,117.962951660156,2021-08-19
133.100006103516,134.660003662109,131.979995727539,134.25,2488600,118.937461853027,2021-08-20
134.149993896484,134.699996948242,133.130004882812,133.389999389648,1583500,118.175582885742,2021-08-23
133.389999389648,133.429992675781,130.660003662109,130.75,1986600,115.83667755127,2021-08-24
130.529998779297,131.320007324219,129.690002441406,130.529998779297,2242200,115.641777038574,2021-08-25
130.720001220703,131.199996948242,129.669998168945,130.619995117188,2526400,115.721527099609,2021-08-26
131.449996948242,131.570007324219,130.559997558594,131.309997558594,1646100,116.332817077637,2021-08-27
131.309997558594,133.889999389648,131.279998779297,133.729995727539,1491800,118.476783752441,2021-08-30
133.690002441406,135.029998779297,132.770004272461,134.660003662109,2890900,119.300727844238,2021-08-31
135,138.070007324219,134.580001831055,137.789993286133,3575500,122.073707580566,2021-09-01
137.75,138.649993896484,136.880004882812,138.470001220703,2758800,122.676155090332,2021-09-02
138.039993286133,139.330001831055,136.610000610352,138.990005493164,2520000,123.136848449707,2021-09-03
138.210006713867,138.389999389648,135.949996948242,137.649993896484,2737500,121.949668884277,2021-09-07
137.220001220703,139.600006103516,136.869995117188,138.539993286133,2030700,122.738166809082,2021-09-08
137.600006103516,138,134.690002441406,134.720001220703,2566600,119.353897094727,2021-09-09
135.130004882812,135.339996337891,133.520004272461,133.630004882812,1963500,118.388198852539,2021-09-10
134.770004272461,134.949996948242,132.610000610352,132.779998779297,1713800,117.635139465332,2021-09-13
133.25,133.669998168945,131.720001220703,132.550003051758,1781400,117.43140411377,2021-09-14
133.009994506836,134.300003051758,132.059997558594,133.289993286133,2223700,118.086975097656,2021-09-15
132.660003662109,133.720001220703,131.619995117188,132.580001831055,2126400,118.015769958496,2021-09-16
131.369995117188,132.139999389648,129.770004272461,130.110000610352,8745900,115.817108154297,2021-09-17
128.960006713867,130.270004272461,127.699996948242,129.059997558594,2159500,114.882446289062,2021-09-20
129.630004882812,130.839996337891,128.809997558594,128.850006103516,1793900,114.695533752441,2021-09-21
129.589996337891,130.580001831055,128.899993896484,130.009994506836,2840600,115.728080749512,2021-09-22
129.850006103516,130.169998168945,128.830001831055,128.839996337891,2275200,114.686630249023,2021-09-23
128.75,129.190002441406,127.459999084473,127.900001525879,2092800,113.84986114502,2021-09-24
127.26000213623,128.520004272461,126.089996337891,126.190002441406,2126900,112.327728271484,2021-09-27
125.25,126.160003662109,123.900001525879,125.580001831055,3054100,111.784736633301,2021-09-28
126.080001831055,127.300003051758,125.889999389648,126.440002441406,1608200,112.550254821777,2021-09-29
127.199996948242,127.680000305176,125.360000610352,125.430000305176,3214000,111.651214599609,2021-09-30
125.709999084473,127.349998474121,124.209999084473,126.430000305176,1708700,112.541351318359,2021-10-01
125.830001831055,127.209999084473,125.26000213623,126.830001831055,2061900,112.897415161133,2021-10-04
127.199996948242,127.599998474121,125.769996643066,126.430000305176,1924300,112.541351318359,2021-10-05
126.160003662109,127.830001831055,124.5,127.790000915527,2242600,113.751968383789,2021-10-06
128.830001831055,131.080001831055,128.830001831055,129.380004882812,2559200,115.167282104492,2021-10-07
128.960006713867,129.240005493164,128.300003051758,128.529998779297,1403400,114.410667419434,2021-10-08
128,129.179992675781,127.279998779297,128.940002441406,1468600,114.77564239502,2021-10-11
129.330001831055,132.960006713867,128.839996337891,132.289993286133,2700100,117.757637023926,2021-10-12
132.039993286133,134.169998168945,131.820007324219,133.899993896484,2165400,119.190765380859,2021-10-13
134.100006103516,136.029998779297,133.809997558594,135.729995727539,1997400,120.81974029541,2021-10-14
138.559997558594,139.080001831055,135.860000610352,136.979995727539,3509000,121.932403564453,2021-10-15
136.860000610352,140.809997558594,136.259994506836,139.789993286133,2614700,124.433738708496,2021-10-18
139.990005493164,140.160003662109,138.770004272461,139.119995117188,1843500,123.837333679199,2021-10-19
139.940002441406,143.449996948242,139.149993896484,143.419998168945,2646500,127.664962768555,2021-10-20
144.259994506836,145.949996948242,143.830001831055,144.940002441406,2939800,129.018005371094,2021-10-21
144.910003662109,145.880004882812,143.690002441406,144,2163100,128.181259155273,2021-10-22
144.220001220703,145.220001220703,143.210006713867,145.100006103516,1793600,129.160400390625,2021-10-25
145.089996337891,146.880004882812,144.860000610352,146.229995727539,1776800,130.166275024414,2021-10-26
146.850006103516,146.889999389648,143.429992675781,143.860000610352,2049800,128.056640625,2021-10-27
144.529998779297,146.740005493164,144.220001220703,146.669998168945,1895700,130.55793762207,2021-10-28
145.979995727539,146.610000610352,144.619995117188,144.960006713867,3743200,129.03581237793,2021-10-29
145.300003051758,145.639999389648,142,144.729995727539,1915800,128.8310546875,2021-11-01
145.160003662109,147.220001220703,144.360000610352,147.029998779297,1720100,130.87841796875,2021-11-02
147.419998168945,148.119995117188,145.910003662109,147.649993896484,1739300,131.430282592773,2021-11-03
147.639999389648,148.940002441406,146.979995727539,147.869995117188,1598800,131.626113891602,2021-11-04
148.940002441406,149.089996337891,146.429992675781,146.690002441406,2048400,130.575759887695,2021-11-05
147.240005493164,148.289993286133,145.860000610352,148.070007324219,1166900,131.804168701172,2021-11-08
148.589996337891,148.990005493164,147.809997558594,148.449996948242,1761600,132.142395019531,2021-11-09
147.860000610352,149.630004882812,147.860000610352,148.770004272461,1453400,132.427261352539,2021-11-10
148.75,148.949996948242,147.520004272461,148.910003662109,1291500,132.551895141602,2021-11-11
149.119995117188,149.919998168945,147.550003051758,148.809997558594,1690000,132.462844848633,2021-11-12
148.850006103516,150.25,148.119995117188,150.199996948242,1502100,133.700180053711,2021-11-15
150.309997558594,150.929992675781,148.839996337891,149.470001220703,1318200,133.050354003906,2021-11-16
148.759994506836,150.759994506836,146.050003051758,150.380004882812,2039700,133.860397338867,2021-11-17
150.5,151.720001220703,149.509994506836,150.580001831055,1464400,134.038421630859,2021-11-18
151.369995117188,151.369995117188,148.919998168945,150.220001220703,1979900,133.717987060547,2021-11-19
150.440002441406,152.610000610352,149.449996948242,150.899993896484,1588500,134.323257446289,2021-11-22
150.869995117188,153.240005493164,149.649993896484,152.580001831055,1908200,135.818695068359,2021-11-23
152.690002441406,154.869995117188,151.729995727539,154.509994506836,1256100,137.536682128906,2021-11-24
153.179992675781,153.330001831055,149.770004272461,149.880004882812,1767300,133.415328979492,2021-11-26
151.240005493164,154.029998779297,150.449996948242,153.279998779297,3045500,136.441802978516,2021-11-29
152.089996337891,153.479995727539,150.690002441406,150.75,5225900,134.189758300781,2021-11-30
152.220001220703,156.699996948242,150.119995117188,151.699996948242,3043300,135.035369873047,2021-12-01
151.660003662109,155.720001220703,151.660003662109,154.419998168945,2729700,137.456588745117,2021-12-02
154.75,157.509994506836,152.25,154.660003662109,2885200,137.670211791992,2021-12-03
155.119995117188,157.190002441406,154.759994506836,156.550003051758,3254600,139.352615356445,2021-12-06
157.630004882812,159.479995727539,156.470001220703,159.300003051758,2800200,141.800506591797,2021-12-07
159.229995727539,161.110000610352,158.419998168945,159.440002441406,2202800,141.925155639648,2021-12-08
159.070007324219,159.440002441406,156.869995117188,157.559997558594,2165700,140.25163269043,2021-12-09
158,159.75,157.119995117188,159.080001831055,2024800,141.604690551758,2021-12-10
158.229995727539,161.800003051758,157.309997558594,161.080001831055,2550000,143.955078125,2021-12-13
160.559997558594,160.860000610352,157.149993896484,158.729995727539,3268800,141.854888916016,2021-12-14
159.539993286133,163.179992675781,159.100006103516,162.559997558594,2979300,145.277740478516,2021-12-15
162.330001831055,163.990005493164,161.860000610352,163.25,3772300,145.894393920898,2021-12-16
162.860000610352,165.080001831055,160.800003051758,161.179992675781,6983700,144.044448852539,2021-12-17
160.089996337891,162.380004882812,159.210006713867,161.389999389648,2230800,144.232086181641,2021-12-20
162.240005493164,163.690002441406,160.089996337891,160.789993286133,2185800,143.695907592773,2021-12-21
161.300003051758,162.520004272461,160.509994506836,162.259994506836,2136800,145.009628295898,2021-12-22
162.520004272461,162.949996948242,160.279998779297,161.75,3047800,144.553863525391,2021-12-23
162.610000610352,165.960006713867,162.610000610352,165.889999389648,1591000,148.253677368164,2021-12-27
165.960006713867,165.960006713867,164.020004272461,165.789993286133,1749300,148.164321899414,2021-12-28
165.960006713867,168.559997558594,165.559997558594,167.679992675781,1399600,149.853393554688,2021-12-29
167.589996337891,168.839996337891,166.690002441406,167.970001220703,1504800,150.112579345703,2021-12-30
168.080001831055,169.929992675781,167.589996337891,168.360000610352,2025800,150.461090087891,2021-12-31
168.460006713867,169.029998779297,162.039993286133,164.899993896484,3437500,147.368988037109,2022-01-03
164.169998168945,165.330001831055,160.100006103516,161,4209300,143.883590698242,2022-01-04
161,161.330001831055,157.369995117188,157.649993896484,3818200,140.889724731445,2022-01-05
157.429992675781,157.449996948242,155.350006103516,156.570007324219,3090400,139.924560546875,2022-01-06
156.5,156.839996337891,153.429992675781,153.729995727539,3449000,137.386459350586,2022-01-07
152.380004882812,153.330001831055,149.820007324219,153.020004272461,4169500,136.751998901367,2022-01-10
153.240005493164,153.919998168945,151.399993896484,152.990005493164,2656500,136.725143432617,2022-01-11
153,155,153,153.240005493164,2635800,136.948593139648,2022-01-12
153.339996337891,154.389999389648,152.899993896484,153.149993896484,2108000,136.868133544922,2022-01-13
152.75,153.160003662109,150.610000610352,152.740005493164,2330300,136.501724243164,2022-01-14
151.570007324219,153.610000610352,150.5,153.429992675781,4121300,137.118362426758,2022-01-18
155.75,159.210006713867,153.509994506836,153.589996337891,4361800,137.261337280273,2022-01-19
151.990005493164,157,151.619995117188,154.139999389648,3494800,137.752883911133,2022-01-20
157.149993896484,157.899993896484,154.770004272461,155.429992675781,4375000,138.905746459961,2022-01-21
155.419998168945,155.419998168945,149.130004882812,153.309997558594,5717800,137.011108398438,2022-01-24
151.009994506836,154.710006713867,150.779998779297,153.960006713867,3755500,137.592025756836,2022-01-25
154.160003662109,156.720001220703,150.720001220703,151.720001220703,3698400,135.59016418457,2022-01-26
151.850006103516,154.149993896484,147.589996337891,148.610000610352,4062400,132.810806274414,2022-01-27
149.320007324219,155.110000610352,146.389999389648,155.070007324219,3645200,138.584030151367,2022-01-28
155.210006713867,157.270004272461,154.429992675781,156.820007324219,3260500,140.147979736328,2022-01-31
157.410003662109,157.5,152.330001831055,153.520004272461,3349800,137.198806762695,2022-02-01
154.720001220703,157.960006713867,154.720001220703,157.330001831055,2910600,140.603775024414,2022-02-02
156.059997558594,157.779998779297,155.779998779297,156.440002441406,1968300,139.808380126953,2022-02-03
155.029998779297,155.779998779297,152.589996337891,153.490005493164,1929800,137.171997070312,2022-02-04
153.259994506836,154.389999389648,151.639999389648,152.050003051758,3816300,135.88508605957,2022-02-07
152.589996337891,152.830001831055,150.419998168945,151.190002441406,2459600,135.11653137207,2022-02-08
152.699996948242,155.570007324219,152.699996948242,155.369995117188,2278900,138.852111816406,2022-02-09
152.580001831055,154.059997558594,147.289993286133,148.429992675781,3093900,132.649932861328,2022-02-10
149.350006103516,150.070007324219,145.169998168945,146.309997558594,4395500,130.755294799805,2022-02-11
146.039993286133,148.070007324219,144.380004882812,145.339996337891,3180100,129.888442993164,2022-02-14
146.550003051758,147.559997558594,145.220001220703,145.619995117188,3064100,130.138687133789,2022-02-15
146.130004882812,146.940002441406,142.740005493164,144.380004882812,2245600,129.030517578125,2022-02-16
143.25,144.050003051758,142.199996948242,143.279998779297,2703900,128.047470092773,2022-02-17
143.110000610352,144.240005493164,141.949996948242,142.550003051758,2485200,127.395050048828,2022-02-18
143.059997558594,144.440002441406,141.639999389648,142.369995117188,3244000,127.234191894531,2022-02-22
143.179992675781,144.149993896484,140.580001831055,140.759994506836,2362800,125.795356750488,2022-02-23
138.470001220703,143.679992675781,137.899993896484,143.330001831055,3439800,128.09211730957,2022-02-24
143.850006103516,148.509994506836,143.660003662109,148.449996948242,2934600,132.66780090332,2022-02-25
146.490005493164,147.399993896484,143.889999389648,145.850006103516,4213200,130.34423828125,2022-02-28
146.729995727539,147.690002441406,145.070007324219,145.759994506836,3458300,130.263763427734,2022-03-01
146.259994506836,148.529998779297,145.720001220703,147.639999389648,2816600,131.943908691406,2022-03-02
148.860000610352,150.479995727539,147.300003051758,149.580001831055,2248600,133.677703857422,2022-03-03
148.029998779297,150.960006713867,147.240005493164,150.839996337891,2780800,134.803695678711,2022-03-04
150.589996337891,151.240005493164,148.539993286133,148.910003662109,2590700,133.07893371582,2022-03-07
148.309997558594,150.300003051758,146.740005493164,146.990005493164,3021400,131.363067626953,2022-03-08
149.179992675781,152,148.320007324219,150.479995727539,1895100,134.481964111328,2022-03-09
148.990005493164,151.539993286133,147.779998779297,151.080001831055,1988400,135.018218994141,2022-03-10
152.220001220703,152.550003051758,147.679992675781,147.830001831055,1997400,132.113723754883,2022-03-11
148.399993896484,150.300003051758,147.600006103516,149.169998168945,2391400,133.311264038086,2022-03-14
151.419998168945,152.850006103516,149.470001220703,151.839996337891,2171300,135.697402954102,2022-03-15
153.399993896484,155.270004272461,151.119995117188,154.570007324219,3752700,138.137161254883,2022-03-16
153.729995727539,156.720001220703,152.080001831055,156.660003662109,2218700,140.724227905273,2022-03-17
156.259994506836,160.429992675781,156.259994506836,160.160003662109,6604900,143.868225097656,2022-03-18
160.449996948242,160.850006103516,157.289993286133,158.919998168945,2702000,142.754318237305,2022-03-21
160.149993896484,160.789993286133,157.559997558594,158.669998168945,3374100,142.529754638672,2022-03-22
158.020004272461,159.070007324219,156.889999389648,157.229995727539,2477400,141.236236572266,2022-03-23
157.5,157.899993896484,154.110000610352,155.889999389648,2515600,140.032562255859,2022-03-24
156.149993896484,157.410003662109,154.289993286133,157.330001831055,1896400,141.326065063477,2022-03-25
157.529998779297,161.009994506836,157.089996337891,160.350006103516,2675600,144.038879394531,2022-03-28
161.679992675781,165.160003662109,160.220001220703,164.699996948242,3299900,147.946365356445,2022-03-29
163.729995727539,164.25,162.059997558594,164.139999389648,2368900,147.443344116211,2022-03-30
164.889999389648,165.520004272461,161.399993896484,161.479995727539,3933500,145.053894042969,2022-03-31
162.100006103516,166.220001220703,160.610000610352,165.800003051758,2867300,148.934478759766,2022-04-01
166.130004882812,166.440002441406,162.169998168945,163.779998779297,2448100,147.119979858398,2022-04-04
163.5,168.330001831055,163.210006713867,166.279998779297,3289000,149.365631103516,2022-04-05
165,170.660003662109,164.009994506836,170.110000610352,3123000,152.806076049805,2022-04-06
168.440002441406,169.889999389648,166.720001220703,168.830001831055,3142100,151.656234741211,2022-04-07
168.199996948242,169.389999389648,166.880004882812,168.649993896484,1839600,151.494537353516,2022-04-08
168.330001831055,169.339996337891,164.419998168945,165.729995727539,2455300,148.871597290039,2022-04-11
165.529998779297,166.800003051758,164.339996337891,165.330001831055,3062200,148.512268066406,2022-04-12
165.259994506836,166.050003051758,163.520004272461,165,2556500,148.215850830078,2022-04-13
165.960006713867,166.380004882812,162.509994506836,162.699996948242,2434100,146.149810791016,2022-04-14
162.570007324219,164.089996337891,162.179992675781,163,2502200,146.419281005859,2022-04-18
166.149993896484,170.199996948242,165.25,169.559997558594,3839500,152.31201171875,2022-04-19
169.630004882812,174.089996337891,169.630004882812,172.669998168945,4116400,155.105621337891,2022-04-20
174.399993896484,174.539993286133,170.75,170.779998779297,2620300,153.40788269043,2022-04-21
171.119995117188,172,168.630004882812,168.729995727539,3139800,151.566421508789,2022-04-22
169.110000610352,169.110000610352,163.410003662109,167.729995727539,2558300,150.668151855469,2022-04-25
167.410003662109,169.419998168945,165.360000610352,165.630004882812,2605300,148.781753540039,2022-04-26
165.990005493164,170.259994506836,165.210006713867,167.669998168945,2790900,150.614242553711,2022-04-27
168.779998779297,173.970001220703,166.789993286133,173.009994506836,4046000,155.411071777344,2022-04-28
170.259994506836,170.259994506836,159.649993896484,160.289993286133,9997100,143.984954833984,2022-04-29
160.949996948242,161.429992675781,149.580001831055,153.130004882812,5868000,137.553283691406,2022-05-02
154.139999389648,154.919998168945,150.729995727539,152.360000610352,4047600,136.861618041992,2022-05-03
152.490005493164,152.839996337891,146.75,152.279998779297,5070200,136.789779663086,2022-05-04
152.160003662109,153.160003662109,144.210006713867,144.979995727539,5461500,130.232345581055,2022-05-05
143.940002441406,144.770004272461,139.429992675781,140.880004882812,6534300,126.549438476562,2022-05-06
139.360000610352,139.449996948242,132.130004882812,132.369995117188,5611100,118.905052185059,2022-05-09
134.059997558594,135.339996337891,124.23999786377,125.410003662109,11362600,112.653045654297,2022-05-10
