"META.Open","META.High","META.Low","META.Close","META.Volume","META.Adjusted","Date"
289.829986572266,292.470001220703,286.700012207031,288,17474500,286.235443115234,2021-03-30
289.989990234375,296.5,288.609985351562,294.529998779297,19498200,292.725433349609,2021-03-31
298.399993896484,302.399993896484,296.600006103516,298.660003662109,17616000,296.830139160156,2021-04-01
300.890014648438,310.769989013672,300.679992675781,308.910003662109,28237000,307.017333984375,2021-04-05
308.839996337891,311.350006103516,305.25,306.260009765625,17335200,304.383544921875,2021-04-06
306.339996337891,314.25,305.5,313.089996337891,22855200,311.171691894531,2021-04-07
314.850006103516,315.880004882812,310.049987792969,313.019989013672,20894100,311.102142333984,2021-04-08
311.399993896484,314.739990234375,310.329986572266,312.459991455078,15988600,310.545593261719,2021-04-09
311.049987792969,312.149993896484,307.929992675781,311.540008544922,10881900,309.631195068359,2021-04-12
312.209991455078,314.429992675781,309.320007324219,309.760009765625,14036900,307.862121582031,2021-04-13
307.299987792969,308.029998779297,301.950012207031,302.820007324219,17421400,300.964660644531,2021-04-14
306.339996337891,310.140014648438,304.100006103516,307.820007324219,14558300,305.934020996094,2021-04-15
308.170013427734,308.950012207031,304.609985351562,306.179992675781,13059200,304.304046630859,2021-04-16
305.010009765625,307.700012207031,300.559997558594,302.239990234375,14553500,300.38818359375,2021-04-19
301.989990234375,305.100006103516,297.209991455078,302.649993896484,16796400,300.795684814453,2021-04-20
301.950012207031,301.980010986328,297.390014648438,301.470001220703,14863500,299.622924804688,2021-04-21
301.329986572266,302.920013427734,296.040008544922,296.519989013672,16375400,294.703247070312,2021-04-22
298.760009765625,302.589996337891,297.149993896484,301.130004882812,17536800,299.285003662109,2021-04-23
303.339996337891,305.799987792969,301.559997558594,303.040008544922,16172600,301.183288574219,2021-04-26
304.279998779297,305.339996337891,301.109985351562,303.570007324219,15309300,301.710021972656,2021-04-27
307.359985351562,310.920013427734,305.369995117188,307.100006103516,33907200,305.218444824219,2021-04-28
330.119995117188,331.809997558594,321.609985351562,329.510009765625,56526800,327.491088867188,2021-04-29
326.140014648438,329.820007324219,324.5,325.079986572266,26332400,323.088226318359,2021-04-30
326.170013427734,328.549987792969,321.839996337891,322.579986572266,18719500,320.603546142578,2021-05-03
320.019989013672,322.190002441406,313.119995117188,318.359985351562,24032600,316.409423828125,2021-05-04
318.190002441406,321.059997558594,314.489990234375,315.019989013672,15577600,313.089874267578,2021-05-05
314.519989013672,320.239990234375,313.269989013672,320.019989013672,19012200,318.059265136719,2021-05-06
322.380004882812,322.940002441406,318.75,319.079986572266,15916700,317.125,2021-05-07
314.350006103516,314.579986572266,304.829986572266,305.970001220703,24239200,304.095336914062,2021-05-10
300.75,306.839996337891,299.690002441406,306.529998779297,18920100,304.651916503906,2021-05-11
301.130004882812,304.959991455078,298.190002441406,302.549987792969,24645500,300.6962890625,2021-05-12
306.079986572266,308.859985351562,302.769989013672,305.260009765625,18079200,303.389709472656,2021-05-13
309.540008544922,316.850006103516,309.079986572266,315.940002441406,19245700,314.004241943359,2021-05-14
313.549987792969,315.679992675781,311.579986572266,315.459991455078,15401300,313.527221679688,2021-05-17
315.589996337891,316.5,309.809997558594,309.959991455078,14522400,308.060913085938,2021-05-18
304.190002441406,314.660003662109,303.570007324219,313.589996337891,19106200,311.668640136719,2021-05-19
313.579986572266,319.25,313.160003662109,318.609985351562,17320200,316.657897949219,2021-05-20
319.290008544922,319.929992675781,315.809997558594,316.230010986328,13600900,314.29248046875,2021-05-21
318.209991455078,325.950012207031,318.029998779297,324.630004882812,16445400,322.641021728516,2021-05-24
327.079986572266,329.179992675781,324.799987792969,327.790008544922,16437000,325.781646728516,2021-05-25
328.350006103516,329.829986572266,325.820007324219,327.660003662109,9686900,325.652465820312,2021-05-26
328,333.779998779297,326.760009765625,332.75,20477700,330.711242675781,2021-05-27
331,332.869995117188,328.329986572266,328.730010986328,12037400,326.715911865234,2021-05-28
330.149993896484,331.420013427734,326.640014648438,329.130004882812,11765900,327.113464355469,2021-06-01
330.380004882812,331.869995117188,327.119995117188,329.149993896484,11654300,327.13330078125,2021-06-02
325.779998779297,327.380004882812,323.480010986328,326.040008544922,12610800,324.042388916016,2021-06-03
325.899993896484,332.459991455078,325.179992675781,330.350006103516,13289400,328.325958251953,2021-06-04
329.480010986328,337.690002441406,328.929992675781,336.579986572266,20136700,334.517791748047,2021-06-07
336.700012207031,338.299987792969,332.239990234375,333.679992675781,14580500,331.635528564453,2021-06-08
335.739990234375,336.799987792969,330,330.25,13727900,328.226593017578,2021-06-09
330.790008544922,333.940002441406,328.549987792969,332.459991455078,13240200,330.423034667969,2021-06-10
332.579986572266,332.829986572266,328.929992675781,331.260009765625,13587900,329.230438232422,2021-06-11
331.899993896484,336.820007324219,329.809997558594,336.769989013672,12250800,334.706634521484,2021-06-14
336.989990234375,339.920013427734,335.029998779297,336.75,15795200,334.686737060547,2021-06-15
336.700012207031,337.549987792969,328.720001220703,331.079986572266,17232200,329.051513671875,2021-06-16
330.489990234375,337.980010986328,330.149993896484,336.510009765625,17794100,334.448211669922,2021-06-17
334.529998779297,336.149993896484,329,329.660003662109,23039500,327.640228271484,2021-06-18
331.089996337891,332.920013427734,327.649993896484,332.290008544922,11337500,330.254058837891,2021-06-21
332.690002441406,339.920013427734,332.600006103516,339.029998779297,15345300,336.952789306641,2021-06-22
339.350006103516,343.420013427734,338.200012207031,340.589996337891,14817800,338.503234863281,2021-06-23
341.850006103516,344.899993896484,341.790008544922,343.179992675781,12329100,341.077362060547,2021-06-24
342.589996337891,344.119995117188,339.679992675781,341.369995117188,14594400,339.278411865234,2021-06-25
342.459991455078,358.140014648438,341.769989013672,355.640014648438,29156100,353.461029052734,2021-06-28
356.269989013672,356.739990234375,349.049987792969,351.890014648438,21417300,349.733978271484,2021-06-29
352.170013427734,352.920013427734,347.170013427734,347.709991455078,15107500,345.579620361328,2021-06-30
346.820007324219,354.670013427734,346.5,354.390014648438,17137000,352.218719482422,2021-07-01
355.100006103516,356.440002441406,352.619995117188,354.700012207031,11521300,352.526824951172,2021-07-02
356.5,358.790008544922,349.179992675781,352.779998779297,13488500,350.618560791016,2021-07-06
355.260009765625,356.489990234375,350,350.489990234375,14218900,348.342559814453,2021-07-07
345.730010986328,348.329986572266,342.559997558594,345.649993896484,14406500,343.532165527344,2021-07-08
345.320007324219,350.709991455078,345.269989013672,350.420013427734,13018700,348.272979736328,2021-07-09
351.230010986328,354.190002441406,349.640014648438,353.160003662109,10018600,350.996246337891,2021-07-12
351.5,358.489990234375,348.799987792969,352.089996337891,11456000,349.932739257812,2021-07-13
354.559997558594,355.200012207031,346.730010986328,347.630004882812,13894200,345.500091552734,2021-07-14
349.230010986328,349.230010986328,340.220001220703,344.459991455078,14781600,342.349487304688,2021-07-15
344.910003662109,345.989990234375,340.140014648438,341.160003662109,11026100,339.069702148438,2021-07-16
337.570007324219,339.790008544922,334.540008544922,336.950012207031,14372300,334.885559082031,2021-07-19
338.799987792969,343.450012207031,334.5,341.660003662109,11024300,339.566680908203,2021-07-20
341.5,346.519989013672,341.25,346.230010986328,9279700,344.108673095703,2021-07-21
346.679992675781,351.540008544922,345.209991455078,351.190002441406,12385400,349.038330078125,2021-07-22
360.910003662109,375.329986572266,357.190002441406,369.790008544922,33694300,367.524322509766,2021-07-23
369.579986572266,374.440002441406,368.220001220703,372.459991455078,14925200,370.177947998047,2021-07-26
371.910003662109,373.149993896484,364.549987792969,367.809997558594,15705400,365.556457519531,2021-07-27
374.559997558594,377.549987792969,366.929992675781,373.279998779297,29676900,370.992919921875,2021-07-28
361,365.519989013672,356.739990234375,358.320007324219,33413200,356.124603271484,2021-07-29
354,360.730010986328,352.940002441406,356.299987792969,15976200,354.117004394531,2021-07-30
358.100006103516,359.399993896484,350.739990234375,351.950012207031,13180400,349.793640136719,2021-08-02
352.730010986328,353.769989013672,347.700012207031,351.239990234375,12406100,349.087982177734,2021-08-03
352.420013427734,360.480010986328,351.510009765625,358.920013427734,14180600,356.720977783203,2021-08-04
359.640014648438,363.899993896484,356.899993896484,362.970001220703,10247200,360.746124267578,2021-08-05
361.399993896484,365.149993896484,361.399993896484,363.510009765625,8925000,361.282775878906,2021-08-06
363.760009765625,365.779998779297,360.75,361.609985351562,7798900,359.394409179688,2021-08-09
361.829986572266,364.100006103516,359.040008544922,361.130004882812,7469900,358.917388916016,2021-08-10
362.100006103516,362.359985351562,357.809997558594,359.959991455078,8400300,357.754547119141,2021-08-11
358.450012207031,363,357.109985351562,362.649993896484,7170700,360.428039550781,2021-08-12
362.970001220703,364.660003662109,361.480010986328,363.179992675781,7195700,360.954803466797,2021-08-13
362.519989013672,366.950012207031,357.380004882812,366.559997558594,11222100,364.314086914062,2021-08-16
362.980010986328,364.670013427734,355.070007324219,358.450012207031,12328700,356.253814697266,2021-08-17
356.25,359.859985351562,355.149993896484,355.450012207031,10042400,353.272186279297,2021-08-18
351.350006103516,357.570007324219,351,355.119995117188,12004500,352.944152832031,2021-08-19
354.600006103516,359.989990234375,353.309997558594,359.369995117188,8697700,357.168151855469,2021-08-20
359.440002441406,365.690002441406,359.100006103516,363.350006103516,10942000,361.123779296875,2021-08-23
363.660003662109,367.959991455078,361.839996337891,365.510009765625,9235100,363.270599365234,2021-08-24
365.600006103516,370.859985351562,365.399993896484,368.390014648438,9684500,366.132904052734,2021-08-25
368.380004882812,369.440002441406,364.130004882812,364.380004882812,7888700,362.1474609375,2021-08-26
365.100006103516,373.739990234375,364.079986572266,372.630004882812,11219100,370.346923828125,2021-08-27
372.559997558594,381.489990234375,370.519989013672,380.660003662109,13547300,378.327728271484,2021-08-30
379.950012207031,382.760009765625,378.799987792969,379.380004882812,12345400,377.055572509766,2021-08-31
379.589996337891,384.329986572266,378.809997558594,382.049987792969,11567200,379.709197998047,2021-09-01
381.5,381.75,374.059997558594,375.279998779297,14832900,372.980651855469,2021-09-02
374.75,377.160003662109,373.109985351562,376.260009765625,7509600,373.954650878906,2021-09-03
375.880004882812,382.959991455078,373.149993896484,382.179992675781,10793800,379.838348388672,2021-09-07
380.160003662109,380.869995117188,374.790008544922,377.570007324219,11067200,375.256683349609,2021-09-08
377.640014648438,379.829986572266,376.570007324219,378,9098900,375.683990478516,2021-09-09
381.359985351562,383.790008544922,378.260009765625,378.690002441406,11549600,376.369781494141,2021-09-10
381.679992675781,381.75,374.350006103516,376.510009765625,13026300,374.203186035156,2021-09-13
377.399993896484,378.589996337891,375.109985351562,376.529998779297,8711600,374.223052978516,2021-09-14
377,377.559997558594,367.670013427734,373.920013427734,17940300,371.629028320312,2021-09-15
372.790008544922,373.559997558594,369.709991455078,373.059997558594,11934200,370.774291992188,2021-09-16
371.410003662109,371.410003662109,361.589996337891,364.720001220703,26299000,362.4853515625,2021-09-17
359.299987792969,361.029998779297,349.799987792969,355.700012207031,19822800,353.520629882812,2021-09-20
358.5,360.040008544922,355.190002441406,357.480010986328,11751900,355.289733886719,2021-09-21
347.230010986328,349.839996337891,340.690002441406,343.209991455078,43692900,341.107147216797,2021-09-22
345.359985351562,349.670013427734,343,345.959991455078,21806300,343.840301513672,2021-09-23
343.239990234375,354.350006103516,342.369995117188,352.959991455078,18801900,350.797424316406,2021-09-24
349.809997558594,355.149993896484,347.079986572266,353.579986572266,15205800,351.413635253906,2021-09-27
347.970001220703,349.600006103516,338.920013427734,340.649993896484,21710300,338.562866210938,2021-09-28
343.149993896484,345.230010986328,338.880004882812,339.609985351562,14452200,337.529235839844,2021-09-29
340.450012207031,342.799987792969,338.149993896484,339.390014648438,16547100,337.310607910156,2021-09-30
341.609985351562,345.019989013672,338.640014648438,343.010009765625,14905300,340.908416748047,2021-10-01
335.529998779297,335.940002441406,322.700012207031,326.230010986328,42885000,324.231201171875,2021-10-04
328.579986572266,335.179992675781,326.160003662109,332.959991455078,35377900,330.919982910156,2021-10-05
329.739990234375,334.380004882812,325.799987792969,333.640014648438,26443000,331.595794677734,2021-10-06
337,338.839996337891,328.980010986328,329.220001220703,28307500,327.202850341797,2021-10-07
331.510009765625,333.399993896484,328.709991455078,330.049987792969,15946100,328.027801513672,2021-10-08
327.630004882812,330.459991455078,325.309997558594,325.450012207031,14708200,323.455993652344,2021-10-11
323.029998779297,324.380004882812,317.369995117188,323.769989013672,31658700,321.786285400391,2021-10-12
326.970001220703,327,322.660003662109,324.540008544922,14761500,322.551574707031,2021-10-13
328.359985351562,330.519989013672,327.100006103516,328.529998779297,14302200,326.517120361328,2021-10-14
328.679992675781,329.070007324219,322.510009765625,324.760009765625,21596400,322.770233154297,2021-10-15
328.950012207031,335.890014648438,327.5,335.339996337891,21585000,333.285369873047,2021-10-18
339.649993896484,342.459991455078,337.279998779297,339.989990234375,18786300,337.906860351562,2021-10-19
343.450012207031,343.980010986328,339.450012207031,340.779998779297,13639500,338.692016601562,2021-10-20
340.279998779297,342.309997558594,337.799987792969,341.880004882812,16354400,339.785339355469,2021-10-21
326.350006103516,329.630004882812,321.109985351562,324.609985351562,35224500,322.621124267578,2021-10-22
320.299987792969,329.559997558594,319.720001220703,328.690002441406,38409000,326.676147460938,2021-10-25
328.260009765625,330.209991455078,309.600006103516,315.809997558594,65654000,313.875030517578,2021-10-26
314.190002441406,319.25,312.059997558594,312.220001220703,29971800,310.307037353516,2021-10-27
312.989990234375,325.519989013672,308.109985351562,316.920013427734,50806800,314.978210449219,2021-10-28
320.190002441406,326,319.600006103516,323.570007324219,37059400,321.587493896484,2021-10-29
326.040008544922,333.450012207031,326,329.980010986328,31518900,327.958251953125,2021-11-01
331.380004882812,334.790008544922,323.799987792969,328.079986572266,28353000,326.069854736328,2021-11-02
327.489990234375,332.149993896484,323.200012207031,331.619995117188,20786500,329.588165283203,2021-11-03
334.010009765625,337.269989013672,332.649993896484,335.850006103516,22495300,333.792266845703,2021-11-04
340.309997558594,346.790008544922,339.640014648438,341.130004882812,26872800,339.039886474609,2021-11-05
344.420013427734,344.790008544922,338.339996337891,338.619995117188,18342500,336.545288085938,2021-11-08
340,341.309997558594,334.470001220703,335.369995117188,17556700,333.315155029297,2021-11-09
332.489990234375,333.190002441406,325.510009765625,327.640014648438,21872600,325.632568359375,2021-11-10
329.820007324219,332.459991455078,327,327.739990234375,12376600,325.731994628906,2021-11-11
330.179992675781,341.859985351562,329.779998779297,340.890014648438,25414300,338.801422119141,2021-11-12
344.339996337891,353.649993896484,343.200012207031,347.559997558594,25076600,345.430511474609,2021-11-15
343.829986572266,346.649993896484,340.869995117188,342.959991455078,18181100,340.858703613281,2021-11-16
344.239990234375,347.299987792969,340.100006103516,340.769989013672,13602800,338.682159423828,2021-11-17
339.720001220703,342.459991455078,335.299987792969,338.690002441406,17487200,336.614868164062,2021-11-18
342.200012207031,352.100006103516,339.899993896484,345.299987792969,26488500,343.184356689453,2021-11-19
349.049987792969,353.829986572266,340.510009765625,341.010009765625,27116800,338.920654296875,2021-11-22
338.929992675781,341.399993896484,333.5,337.25,17225000,335.183685302734,2021-11-23
336,341.779998779297,332.809997558594,341.059997558594,13566200,338.970306396484,2021-11-24
335.799987792969,337.75,331.899993896484,333.119995117188,14750700,331.079010009766,2021-11-26
336.890014648438,340.670013427734,335.309997558594,338.029998779297,16650900,335.958892822266,2021-11-29
335,335.809997558594,323.429992675781,324.459991455078,25390000,322.472045898438,2021-11-30
330.290008544922,330.5,310.290008544922,310.600006103516,30329600,308.697021484375,2021-12-01
311.399993896484,314.600006103516,307.200012207031,310.390014648438,24396200,308.488250732422,2021-12-02
313.730010986328,313.75,299.5,306.839996337891,27471000,304.960021972656,2021-12-03
308.130004882812,320.100006103516,306.339996337891,317.869995117188,21758300,315.922424316406,2021-12-06
321.570007324219,326.540008544922,321,322.809997558594,18794000,320.832122802734,2021-12-07
325,332.75,323.070007324219,330.559997558594,19937700,328.53466796875,2021-12-08
329.540008544922,336.130004882812,328,329.820007324219,16879200,327.799194335938,2021-12-09
332.559997558594,335.029998779297,326.369995117188,329.75,14528000,327.729644775391,2021-12-10
330.950012207031,341.089996337891,329.589996337891,334.489990234375,22948700,332.440612792969,2021-12-13
328.049987792969,335.700012207031,327.649993896484,333.739990234375,20461000,331.695190429688,2021-12-14
332.489990234375,342.109985351562,323.980010986328,341.660003662109,24681300,339.566680908203,2021-12-15
338.980010986328,344.459991455078,333.739990234375,334.899993896484,22635000,332.848083496094,2021-12-16
332.799987792969,337.109985351562,330.75,333.790008544922,40012600,331.744934082031,2021-12-17
329.779998779297,329.899993896484,322.529998779297,325.450012207031,17901800,323.455993652344,2021-12-20
326.410003662109,336,323.75,334.200012207031,16116800,332.152374267578,2021-12-21
333.799987792969,334.510009765625,328.260009765625,330.450012207031,16764600,328.425384521484,2021-12-22
330.100006103516,336.670013427734,328.359985351562,335.239990234375,13987700,333.185943603516,2021-12-23
338.850006103516,347.869995117188,338.010009765625,346.179992675781,17795000,344.058990478516,2021-12-27
346.630004882812,352.709991455078,345.200012207031,346.220001220703,16637600,344.098754882812,2021-12-28
346.910003662109,349.690002441406,341.640014648438,342.940002441406,10747000,340.838836669922,2021-12-29
344,347.230010986328,343.220001220703,344.359985351562,10593300,342.250091552734,2021-12-30
343.019989013672,343.440002441406,336.269989013672,336.350006103516,12870500,334.289215087891,2021-12-31
338.299987792969,341.079986572266,337.190002441406,338.540008544922,14537900,336.465759277344,2022-01-03
339.950012207031,343.089996337891,331.869995117188,336.529998779297,15998000,334.468109130859,2022-01-04
333.019989013672,335.760009765625,323.839996337891,324.170013427734,20564500,322.183807373047,2022-01-05
322.820007324219,339.170013427734,322.720001220703,332.459991455078,27962800,330.423034667969,2022-01-06
332.739990234375,337,328.880004882812,331.790008544922,14722000,329.757110595703,2022-01-07
325.309997558594,328.339996337891,315.429992675781,328.070007324219,24942400,326.059906005859,2022-01-10
326.779998779297,334.630004882812,325.279998779297,334.369995117188,16226800,332.3212890625,2022-01-11
335.179992675781,336.369995117188,330.029998779297,333.260009765625,14104900,331.218200683594,2022-01-12
334.980010986328,335.630004882812,325.760009765625,326.480010986328,14797100,324.479675292969,2022-01-13
321.790008544922,332.730010986328,321.209991455078,331.899993896484,16868500,329.866516113281,2022-01-14
323.290008544922,324.209991455078,317.640014648438,318.149993896484,22645600,316.200714111328,2022-01-18
319.579986572266,327.100006103516,319.329986572266,319.589996337891,20814700,317.631896972656,2022-01-19
323.899993896484,327.820007324219,315.980010986328,316.559997558594,16925000,314.620483398438,2022-01-20
314.809997558594,318.309997558594,303.040008544922,303.170013427734,28710700,301.312530517578,2022-01-21
297.839996337891,309.529998779297,289.010009765625,308.709991455078,38878100,306.818542480469,2022-01-24
299.950012207031,306.230010986328,297.579986572266,300.149993896484,25108500,298.310974121094,2022-01-25
307.010009765625,307.510009765625,290.850006103516,294.630004882812,28348800,292.824859619141,2022-01-26
297.75,301.709991455078,294.260009765625,294.640014648438,21629900,292.834777832031,2022-01-27
295.619995117188,301.899993896484,293.029998779297,301.709991455078,21871600,299.861389160156,2022-01-28
300.679992675781,313.790008544922,299.320007324219,313.260009765625,21579500,311.340667724609,2022-01-31
314.559997558594,319.660003662109,312.119995117188,319,18023800,317.045501708984,2022-02-01
327.820007324219,328,316.869995117188,323,58458300,321.021026611328,2022-02-02
244.649993896484,248,235.75,237.759994506836,188119900,236.303253173828,2022-02-03
234.970001220703,242.610000610352,230.110000610352,237.089996337891,89342200,235.637359619141,2022-02-04
237.699996948242,238.300003051758,224.009994506836,224.910003662109,88613800,223.531997680664,2022-02-07
220.850006103516,225.770004272461,216.149993896484,220.179992675781,94729700,218.830947875977,2022-02-08
224.199996948242,233.369995117188,222.210006713867,232,86563300,230.578552246094,2022-02-09
228.270004272461,235,226.699996948242,228.070007324219,49310400,226.672668457031,2022-02-10
228.460006713867,230.419998168945,218.770004272461,219.550003051758,46156900,218.204849243164,2022-02-11
219.309997558594,221,214.779998779297,217.699996948242,38184000,216.366149902344,2022-02-14
220.470001220703,221.149993896484,215.059997558594,221,42685500,219.645935058594,2022-02-15
212.410003662109,217.460006713867,212.360000610352,216.539993286133,45817500,215.213256835938,2022-02-16
214.020004272461,217.5,207.160003662109,207.710006713867,38747500,206.437377929688,2022-02-17
209.389999389648,210.75,205.179992675781,206.160003662109,37128400,204.896881103516,2022-02-18
202.339996337891,207.479995727539,200.059997558594,202.080001831055,39852400,200.841888427734,2022-02-22
204.160003662109,206.940002441406,198.050003051758,198.449996948242,44481400,197.234100341797,2022-02-23
191.059997558594,208.350006103516,190.220001220703,207.600006103516,49957200,206.328063964844,2022-02-24
204.940002441406,211.320007324219,203.179992675781,210.479995727539,37627600,209.190399169922,2022-02-25
207.679992675781,213.149993896484,206.830001831055,211.029998779297,34239800,209.737030029297,2022-02-28
209.869995117188,211.75,202.220001220703,203.490005493164,27094900,202.243225097656,2022-03-01
204.779998779297,209.149993896484,202.020004272461,208.110000610352,29452100,206.834915161133,2022-03-02
209.020004272461,209.080001831055,201.419998168945,202.970001220703,27263500,201.726409912109,2022-03-03
202.369995117188,205.889999389648,198.789993286133,200.059997558594,32130900,198.834243774414,2022-03-04
200.789993286133,200.889999389648,187.279998779297,187.470001220703,38560600,186.321365356445,2022-03-07
187.850006103516,196.699996948242,186.110000610352,190.289993286133,37508100,189.124084472656,2022-03-08
195.740005493164,199.100006103516,193.919998168945,198.5,31894700,197.283813476562,2022-03-09
194.839996337891,196.279998779297,191.070007324219,195.210006713867,24853000,194.013961791992,2022-03-10
192.639999389648,193.559997558594,186.669998168945,187.610000610352,34694500,186.460525512695,2022-03-11
187.029998779297,192.289993286133,185.820007324219,186.630004882812,31010500,185.486526489258,2022-03-14
190.800003051758,192.279998779297,185.910003662109,192.029998779297,31721700,190.853454589844,2022-03-15
194.699996948242,203.729995727539,194.520004272461,203.630004882812,40640300,202.382385253906,2022-03-16
201.699996948242,208.039993286133,201.110000610352,207.839996337891,29499700,206.566558837891,2022-03-17
206.699996948242,216.800003051758,206,216.490005493164,52128000,215.163589477539,2022-03-18
214.5,214.710006713867,207.630004882812,211.490005493164,30142300,210.194198608398,2022-03-21
211.369995117188,219.460006713867,210.179992675781,216.649993896484,31998800,215.322601318359,2022-03-22
213.330001831055,216.800003051758,212.160003662109,213.460006713867,23717300,212.152145385742,2022-03-23
215,220.669998168945,214.789993286133,219.570007324219,31502300,218.224716186523,2022-03-24
220.509994506836,225.5,218.889999389648,221.820007324219,40039000,220.4609375,2022-03-25
222.130004882812,224.039993286133,219.539993286133,223.589996337891,26224100,222.220092773438,2022-03-28
226.070007324219,230.889999389648,225.289993286133,229.860000610352,31417900,228.45166015625,2022-03-29
228.910003662109,231.149993896484,226.710006713867,227.850006103516,25588000,226.453979492188,2022-03-30
228.449996948242,228.490005493164,222.259994506836,222.360000610352,24192300,220.997634887695,2022-03-31
224.550003051758,227.279998779297,222.699996948242,224.850006103516,19544800,223.472366333008,2022-04-01
225.979995727539,234.350006103516,225.860000610352,233.889999389648,28054800,232.456970214844,2022-04-04
234.080001831055,236.860000610352,231.020004272461,231.839996337891,29727200,230.419525146484,2022-04-05
226.910003662109,228.990005493164,221.410003662109,223.300003051758,28995100,221.931823730469,2022-04-06
223.929992675781,225.520004272461,218.559997558594,222.949996948242,21037200,221.583999633789,2022-04-07
222.380004882812,225.130004882812,220.029998779297,222.330001831055,18375700,220.967788696289,2022-04-08
218.419998168945,220.610000610352,215.220001220703,216.460006713867,20516600,215.1337890625,2022-04-11
220.240005493164,222.029998779297,213.130004882812,214.139999389648,20128800,212.827987670898,2022-04-12
211.820007324219,216.610000610352,211.330001831055,214.990005493164,19231800,213.672790527344,2022-04-13
214.889999389648,214.990005493164,210,210.179992675781,18379500,208.892242431641,2022-04-14
210,213.380004882812,208.300003051758,210.770004272461,16580800,209.478622436523,2022-04-18
210.520004272461,218.429992675781,209,217.309997558594,20089900,215.978561401367,2022-04-19
213.610000610352,214.160003662109,198.919998168945,200.419998168945,43036500,199.192031860352,2022-04-20
201.600006103516,202.970001220703,185.580001831055,188.070007324219,49954100,186.917694091797,2022-04-21
190.369995117188,192.720001220703,183.270004272461,184.110000610352,36426800,182.981979370117,2022-04-22
182.729995727539,187.179992675781,181.660003662109,186.990005493164,29281100,185.844329833984,2022-04-25
186.630004882812,187.190002441406,179.5,180.949996948242,31747400,179.841339111328,2022-04-26
174.429992675781,181.210006713867,169,174.949996948242,71062900,173.878067016602,2022-04-27
202.919998168945,208.529998779297,192.899993896484,205.729995727539,100890600,204.469482421875,2022-04-28
204.460006713867,212.479995727539,199.899993896484,200.470001220703,49193400,199.241714477539,2022-04-29
201.169998168945,211.880004882812,200.990005493164,211.130004882812,49915300,209.83642578125,2022-05-02
210.449996948242,214.899993896484,208.089996337891,212.029998779297,41556300,210.730895996094,2022-05-03
210.649993896484,224.300003051758,206.960006713867,223.410003662109,41375900,222.041168212891,2022-05-04
218.740005493164,220.169998168945,206.160003662109,208.279998779297,41129200,207.003875732422,2022-05-05
207.339996337891,209.380004882812,201.020004272461,203.770004272461,34747200,202.521530151367,2022-05-06
199.839996337891,202.570007324219,195.580001831055,196.210006713867,36303200,195.007843017578,2022-05-09
199.509994506836,202.960006713867,194.190002441406,197.649993896484,34452500,196.439010620117,2022-05-10
196.330001831055,200.669998168945,188.270004272461,188.740005493164,31153400,187.583602905273,2022-05-11
187.059997558594,198.050003051758,184.779998779297,191.240005493164,38262200,190.068298339844,2022-05-12
192.580001831055,199.889999389648,191.279998779297,198.619995117188,24549800,197.403060913086,2022-05-13
197.050003051758,205.369995117188,195.929992675781,200.039993286133,27112600,198.814346313477,2022-05-16
202.119995117188,205.460006713867,198.360000610352,202.619995117188,24872700,201.378540039062,2022-05-17
200,201,191.630004882812,192.240005493164,23960000,191.062194824219,2022-05-18
191.199996948242,195.289993286133,189.600006103516,191.289993286133,24446900,190.117980957031,2022-05-19
194.970001220703,197.910003662109,187.869995117188,193.539993286133,31465600,192.35417175293,2022-05-20
195.190002441406,196.990005493164,191.240005493164,196.229995727539,25059200,195.027679443359,2022-05-23
180.550003051758,183.679992675781,176.110000610352,181.279998779297,50406300,180.169311523438,2022-05-24
180.399993896484,185.449996948242,179.320007324219,183.830001831055,28030200,182.703689575195,2022-05-25
182.880004882812,192.830001831055,182.259994506836,191.630004882812,23056500,190.455917358398,2022-05-26
191.360000610352,195.330001831055,189.800003051758,195.130004882812,22562700,193.934448242188,2022-05-27
194.889999389648,197.600006103516,192.009994506836,193.639999389648,26131100,192.453582763672,2022-05-31
196.509994506836,199.529998779297,185,188.639999389648,36623500,187.484191894531,2022-06-01
188.449996948242,200.940002441406,187.729995727539,198.860000610352,31951600,197.641616821289,2022-06-02
195.979995727539,196.610000610352,189.779998779297,190.779998779297,19465000,189.611114501953,2022-06-03
193.990005493164,196.919998168945,188.399993896484,194.25,30574200,193.059844970703,2022-06-06
191.929992675781,196.529998779297,191.490005493164,195.649993896484,18828700,194.451263427734,2022-06-07
194.669998168945,202.029998779297,194.410003662109,196.639999389648,22267200,195.435211181641,2022-06-08
194.279998779297,199.449996948242,183.679992675781,184,23501600,182.872634887695,2022-06-09
183.039993286133,183.100006103516,175.020004272461,175.570007324219,27450800,174.494293212891,2022-06-10
170.589996337891,172.580001831055,164.029998779297,164.259994506836,31749300,163.253601074219,2022-06-13
166.029998779297,166.75,161.360000610352,163.729995727539,27244300,162.726837158203,2022-06-14
167.199996948242,172.160003662109,163.979995727539,169.350006103516,30008300,168.312393188477,2022-06-15
163.720001220703,165.080001831055,159.610000610352,160.869995117188,26944100,159.884368896484,2022-06-16
161.679992675781,165.899993896484,159.899993896484,163.740005493164,31374200,162.736785888672,2022-06-17
165.929992675781,167.759994506836,155.970001220703,157.050003051758,50724900,156.087783813477,2022-06-21
158.380004882812,160.789993286133,155.440002441406,155.850006103516,47267800,154.895126342773,2022-06-22
