"GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","Date"
71.6315002441406,71.8509979248047,67.75,68.1269989013672,97640000,67.6603393554688,2020-06-26
68.0169982910156,69.9000015258789,67.5824966430664,69.8584976196289,45074000,69.3799743652344,2020-06-29
69.8440017700195,71.1999969482422,69.3464965820312,70.9024963378906,40286000,70.4168319702148,2020-06-30
70.9585037231445,72.4240036010742,70.7089996337891,72.0999984741211,42182000,71.6061325073242,2020-07-01
72.5920028686523,74.4260025024414,72.5534973144531,73.4964981079102,57218000,72.9930572509766,2020-07-02
74.4075012207031,75.5,73.8489990234375,74.9824981689453,44712000,74.4688873291016,2020-07-06
74.8065032958984,76.0660018920898,74.4850006103516,74.4960021972656,42364000,73.985710144043,2020-07-07
75.0400009155273,75.5585021972656,74.6149978637695,75.1800003051758,31766000,74.6650314331055,2020-07-08
75.4964981079102,76.4570007324219,74.7795028686523,75.9329986572266,41836000,75.4128646850586,2020-07-09
75.6624984741211,77.0670013427734,75.036003112793,76.9505004882812,35918000,76.4234008789062,2020-07-10
77.4970016479492,78.818000793457,75.3280029296875,75.6115036010742,42954000,75.0935821533203,2020-07-13
74.6395034790039,76.1399993896484,74.296501159668,76.0429992675781,38108000,75.5221176147461,2020-07-14
76.1614990234375,76.8164978027344,74.8915023803711,75.8440017700195,31026000,75.3244857788086,2020-07-15
75.0749969482422,75.7955017089844,74.4134979248047,75.7460021972656,26484000,75.2271423339844,2020-07-16
75.8454971313477,76.171501159668,74.9049987792969,75.8424987792969,34264000,75.3229904174805,2020-07-17
75.75,78.4505004882812,75.1350021362305,78.1920013427734,30166000,77.6563873291016,2020-07-20
79.2515029907227,79.3525009155273,77.6309967041016,77.7959976196289,27486000,77.2631072998047,2020-07-21
77.7854995727539,78.3489990234375,77.1614990234375,78.2425003051758,24482000,77.7065505981445,2020-07-22
78.296501159668,78.5175018310547,75.4294967651367,75.8375015258789,33910000,75.3180236816406,2020-07-23
74.9595031738281,75.7714996337891,74.3795013427734,75.4104995727539,29902000,74.8939514160156,2020-07-24
75.6630020141602,76.8779983520508,75.6165008544922,76.4714965820312,27124000,75.9476852416992,2020-07-27
76.25,76.3004989624023,75.0260009765625,75.182502746582,30910000,74.6675262451172,2020-07-28
75.25,76.6664962768555,75.1504974365234,76.1754989624023,22676000,75.6537017822266,2020-07-29
74.8984985351562,77.0445022583008,74.7584991455078,76.9185028076172,36042000,76.3916320800781,2020-07-30
74.8525009155273,75.2509994506836,72.6999969482422,74.3974990844727,91468000,73.8878860473633,2020-07-31
74.5500030517578,74.8864974975586,73.5859985351562,74.1380004882812,45482000,73.6301651000977,2020-08-03
74.3355026245117,74.6555023193359,73.2014999389648,73.6650009155273,37212000,73.1604156494141,2020-08-04
73.8410034179688,74.5,73.5609970092773,73.9544982910156,29134000,73.4479141235352,2020-08-05
73.807502746582,75.3134994506836,73.5950012207031,75.2474975585938,33306000,74.732063293457,2020-08-06
75.4520034790039,76.0045013427734,74.3134994506836,74.9185028076172,27718000,74.4053115844727,2020-08-07
74.5400009155273,75.3574981689453,73.8744964599609,74.8410034179688,20546000,74.3283615112305,2020-08-10
74.6999969482422,75.5220031738281,73.9095001220703,74.0270004272461,31098000,73.5199203491211,2020-08-11
74.3560028076172,75.5835037231445,74.25,75.3619995117188,22512000,74.8457870483398,2020-08-12
75.4104995727539,76.848503112793,75.4104995727539,75.8324966430664,22388000,75.3130569458008,2020-08-13
75.6804962158203,75.989501953125,74.9499969482422,75.2314987182617,21942000,74.7161712646484,2020-08-14
75.7985000610352,76.1890029907227,75.25,75.8119964599609,19990000,75.2926940917969,2020-08-17
76.3059997558594,77.8684997558594,76.0835037231445,77.7890014648438,28378000,77.2561569213867,2020-08-18
77.6244964599609,78.443000793457,77,77.2304992675781,30472000,76.7014694213867,2020-08-19
76.9984970092773,79.0084991455078,76.7229995727539,78.8125,26382000,78.2726440429688,2020-08-20
78.5899963378906,79.5940017700195,78.1155014038086,78.7785034179688,34838000,78.2388763427734,2020-08-21
79.6234970092773,80.4390029907227,78.7519989013672,79.2574996948242,25638000,78.7145919799805,2020-08-24
79.004997253418,80.4440002441406,78.8939971923828,80.2925033569336,25150000,79.7425231933594,2020-08-25
80.3150024414062,82.6395034790039,80.0490036010742,82.2064971923828,52188000,81.6433868408203,2020-08-26
82.3304977416992,82.3994979858398,80.9404983520508,81.4260025024414,31350000,80.8682479858398,2020-08-27
81.473503112793,82.067497253418,81.2805023193359,81.9714965820312,22418000,81.4100112915039,2020-08-28
82.1784973144531,82.2249984741211,81.2665023803711,81.4765014648438,26422000,80.9184036254883,2020-08-31
81.6080017089844,82.9609985351562,81.4765014648438,82.7539978027344,22652000,82.187141418457,2020-09-01
83.4004974365234,86.3050003051758,83.0094985961914,85.869499206543,49522000,85.2813034057617,2020-09-02
84.9759979248047,85,80.385498046875,81.4755020141602,63726000,80.9174118041992,2020-09-03
80.4499969482422,81.7494964599609,76.8984985351562,79.0605010986328,55850000,78.5189514160156,2020-09-04
76.25,77.7774963378906,75.8249969482422,76.1800003051758,54032000,75.6581878662109,2020-09-08
77.4449996948242,77.9359970092773,76.2584991455078,77.3615036010742,39242000,76.8315963745117,2020-09-09
77.5090026855469,78.6829986572266,76,76.3024978637695,33024000,75.7798309326172,2020-09-10
76.4075012207031,76.9349975585938,74.6510009765625,75.7880020141602,30706000,75.2688674926758,2020-09-11
76.5824966430664,77.8499984741211,75.255500793457,75.4414978027344,42660000,74.9247436523438,2020-09-14
76.3945007324219,77.5494995117188,76.1050033569336,76.7559967041016,23042000,76.230224609375,2020-09-15
77.1240005493164,77.7184982299805,75.5794982910156,75.6044998168945,22128000,75.0866317749023,2020-09-16
74.2904968261719,74.9329986572266,73.1230010986328,74.3519973754883,40008000,73.8426895141602,2020-09-17
74.4150009155273,74.7600021362305,71.5810012817383,72.5544967651367,63056000,72.0575103759766,2020-09-18
71.5810012817383,72.0029983520508,70.1340026855469,71.5070037841797,56908000,71.0171966552734,2020-09-21
72.515998840332,73.1985015869141,71.4749984741211,72.9909973144531,33950000,72.4910202026367,2020-09-22
72.6044998168945,72.6539993286133,70.1340026855469,70.4694976806641,37726000,69.9867858886719,2020-09-23
70.1340026855469,71.8994979858398,70.1074981689453,71.1429977416992,34552000,70.6556777954102,2020-09-24
71.2525024414062,72.2969970703125,70.3840026855469,71.9530029296875,30326000,71.4601440429688,2020-09-25
73.5995025634766,73.6494979858398,72.3140029907227,72.9329986572266,30784000,72.4334182739258,2020-09-28
73.1955032348633,73.5999984741211,72.6999969482422,73.3010025024414,31816000,72.7988967895508,2020-09-29
73.0469970703125,74.3099975585938,72.7880020141602,73.2799987792969,40924000,72.7780380249023,2020-09-30
74.1829986572266,74.7535018920898,73.8399963378906,74.3949966430664,32884000,73.8853988647461,2020-10-01
72.9814987182617,73.9514999389648,72.3675003051758,72.7799987792969,31222000,72.2814559936523,2020-10-02
73.1324996948242,74.2350006103516,73.0045013427734,74.1415023803711,21602000,73.6336364746094,2020-10-05
73.7750015258789,74.2259979248047,72.2505035400391,72.5510025024414,26096000,72.0540390014648,2020-10-06
72.9654998779297,73.4485015869141,71.6614990234375,72.9570007324219,36108000,72.4572601318359,2020-10-07
73.2724990844727,74.401496887207,73.2724990844727,74.171501159668,26076000,73.6634368896484,2020-10-08
74.6429977416992,75.5924987792969,74.3499984741211,75.5224990844727,32966000,75.0051803588867,2020-10-09
76.9000015258789,79.4209976196289,76.4649963378906,78.2294998168945,55344000,77.6936416625977,2020-10-12
78.8505020141602,79.2580032348633,77.9315032958984,78.3535003662109,39072000,77.8167953491211,2020-10-13
78.7300033569336,79.192497253418,77.2949981689453,78.1719970703125,33174000,77.6365280151367,2020-10-14
77.2249984741211,78.5699996948242,77.0565032958984,77.7734985351562,31210000,77.2407531738281,2020-10-15
78.0914993286133,78.885498046875,77.8830032348633,78.3850021362305,34194000,77.8480758666992,2020-10-16
78.796501159668,79.1965026855469,76.1460037231445,76.4974975585938,29734000,75.973503112793,2020-10-19
76.1555023193359,78.6920013427734,76.0250015258789,77.5540008544922,41670000,77.0227661132812,2020-10-20
78.4925003051758,80.7570037841797,78.3570022583008,79.2994995117188,60322000,78.7563018798828,2020-10-21
79.25,80.6709976196289,78.8740005493164,80.3330001831055,30512000,79.7827377319336,2020-10-22
80.7525024414062,81.7060012817383,80.5954971313477,81.6490020751953,30548000,81.0897216796875,2020-10-23
80.75,81.4789962768555,78.3889999389648,79.2145004272461,35826000,78.6718902587891,2020-10-26
79.4465026855469,80.0999984741211,78.8495025634766,79.9440002441406,25902000,79.3963928222656,2020-10-27
77.5005035400391,77.6904983520508,75.4240036010742,75.5400009155273,45174000,75.0225601196289,2020-10-28
75.8509979248047,79.4369964599609,75.8274993896484,77.8440017700195,55406000,77.3107833862305,2020-10-29
83.3720016479492,84.0660018920898,80.078498840332,80.8054962158203,99878000,80.2519912719727,2020-10-30
81.177001953125,82.9120025634766,80.7119979858398,81.2160034179688,44228000,80.6596832275391,2020-11-02
81.5380020141602,82.9499969482422,80.6054992675781,82.2829971313477,31432000,81.7193756103516,2020-11-03
85.2789993286133,88.5015029907227,85.1500015258789,87.2925033569336,71342000,86.6945648193359,2020-11-04
88.5224990844727,89.5910034179688,87.0514984130859,88.125,39758000,87.521354675293,2020-11-05
87.5670013427734,88.4250030517578,86.8339996337891,87.9865036010742,28622000,87.3838043212891,2020-11-06
89.7990036010742,90.8444976806641,87.8775024414062,88.0709991455078,53440000,87.4677200317383,2020-11-09
86.4885025024414,87.9690017700195,85.8059997558594,86.8860015869141,43022000,86.2908401489258,2020-11-10
87.4199981689453,88.1449966430664,87.1529998779297,87.3615036010742,31838000,86.7630996704102,2020-11-11
87.0999984741211,88.2490005493164,86.8984985351562,87.140998840332,26474000,86.5440979003906,2020-11-12
87.4000015258789,88.8564987182617,86.7990036010742,88.6129989624023,29744000,88.0060119628906,2020-11-13
88.2070007324219,89.7170028686523,88.0664978027344,88.7014999389648,25468000,88.0939102172852,2020-11-16
88.3929977416992,88.8570022583008,87.9745025634766,88.0830001831055,21314000,87.4796524047852,2020-11-17
87.8320007324219,88.25,86.9284973144531,87.0319976806641,20108000,86.4358367919922,2020-11-18
86.6614990234375,88.1744995117188,86.5009994506836,87.9284973144531,20106000,87.3262023925781,2020-11-19
88.0999984741211,88.4179992675781,86.75,86.8190002441406,27694000,86.2243041992188,2020-11-20
87.0110015869141,87.2994995117188,85.5090026855469,86.3779983520508,22530000,85.7863311767578,2020-11-23
86.375,88.3239974975586,86.0364990234375,88.1949996948242,27984000,87.5908813476562,2020-11-24
88.3905029296875,88.5189971923828,87.4179992675781,88.2064971923828,19600000,87.6022872924805,2020-11-25
88.2269973754883,89.8505020141602,88.2269973754883,89.3509979248047,14790000,88.7389526367188,2020-11-27
88.7825012207031,89.0169982910156,87.3919982910156,87.7200012207031,32418000,87.1191253662109,2020-11-30
88.3330001831055,91.0859985351562,88.151496887207,89.7679977416992,37350000,89.1531066894531,2020-12-01
89.7679977416992,91.6370010375977,89.2584991455078,91.2484970092773,29424000,90.6234588623047,2020-12-02
91.0270004272461,92.1914978027344,90.8499984741211,91.0920028686523,24728000,90.4680404663086,2020-12-03
91.0110015869141,91.4749984741211,90.6794967651367,91.1880035400391,20544000,90.5633697509766,2020-12-04
90.7774963378906,91.4645004272461,90.1520004272461,90.8515014648438,22288000,90.2291946411133,2020-12-07
90.4260025024414,90.7985000610352,89.5640029907227,90.5664978027344,19936000,89.9461288452148,2020-12-08
90.5179977416992,91.4185028076172,88.0999984741211,88.8929977416992,31728000,88.2841033935547,2020-12-09
88.129997253418,88.7494964599609,86.6764984130859,88.3824996948242,28688000,87.7770919799805,2020-12-10
88,88.8655014038086,87.6370010375977,88.7399978637695,18628000,88.1321411132812,2020-12-11
88.536003112793,89.4899978637695,87.4564971923828,87.6129989624023,33050000,87.0128631591797,2020-12-14
87.9929962158203,88.1999969482422,87.0835037231445,88.0540008544922,21352000,87.4508361816406,2020-12-15
88.4554977416992,88.4554977416992,87.4530029296875,87.8594970703125,24676000,87.2576675415039,2020-12-16
88.1965026855469,88.3355026245117,86.557502746582,87.0254974365234,34880000,86.4293823242188,2020-12-17
87.3085021972656,87.4179992675781,85.75,86.3109970092773,85256000,85.7197799682617,2020-12-18
85.4564971923828,86.8499984741211,84.6999969482422,86.7279968261719,33974000,86.1339263916016,2020-12-21
86.4664993286133,86.630500793457,85.2890014648438,86.0110015869141,20370000,85.4218368530273,2020-12-22
86.1965026855469,87.2054977416992,86.0599975585938,86.4114990234375,22974000,85.8195953369141,2020-12-23
86.4499969482422,87.1204986572266,86.2174987792969,86.7080001831055,9312000,86.1140594482422,2020-12-24
87.2454986572266,89.3499984741211,87.0910034179688,88.697998046875,27650000,88.0904312133789,2020-12-28
89.3615036010742,89.4235000610352,87.755500793457,87.8880004882812,19726000,87.2859802246094,2020-12-29
88.25,88.3880004882812,86.4000015258789,86.8125,21026000,86.2178497314453,2020-12-30
86.8635025024414,87.875,86.8044967651367,87.6320037841797,21070000,87.0317306518555,2020-12-31
88,88.1244964599609,85.3570022583008,86.3065032958984,37324000,85.7153167724609,2021-01-04
86.2545013427734,87.3414993286133,85.8450012207031,87.0025024414062,20360000,86.4065551757812,2021-01-05
85.0130004882812,87.1985015869141,84.8050003051758,86.1439971923828,46588000,85.5539321899414,2021-01-06
86.3379974365234,88.890998840332,86.3379974365234,88.7170028686523,41936000,88.1092987060547,2021-01-07
88.8580017089844,89.9680023193359,88.0609970092773,89.8915023803711,35484000,89.275749206543,2021-01-08
88.8509979248047,89.2190017700195,87.6070022583008,87.8144989013672,34796000,87.2129821777344,2021-01-11
87.2679977416992,88.3949966430664,85.8190002441406,86.8714981079102,29528000,86.2764434814453,2021-01-12
86.3659973144531,87.8195037841797,86.3659973144531,87.3625030517578,23432000,86.7640914916992,2021-01-13
87.4434967041016,88.3775024414062,86.3034973144531,86.5459976196289,29212000,85.9531631469727,2021-01-14
86.4509963989258,87.3809967041016,85.5855026245117,86.3809967041016,31444000,85.7892990112305,2021-01-15
87.1500015258789,90.1920013427734,86.6415023803711,89.223503112793,41660000,88.6123275756836,2021-01-19
91.3184967041016,94.9860000610352,90.9755020141602,94.0035018920898,64152000,93.3595886230469,2021-01-20
94.682502746582,96.6039962768555,93.9704971313477,94.2074966430664,58634000,93.5621871948242,2021-01-21
94.572998046875,95.2194976806641,93.8249969482422,94.6279983520508,32744000,93.9798126220703,2021-01-22
95.6370010375977,96.0910034179688,92.9580001831055,94.713996887207,50586000,94.0652160644531,2021-01-25
94.2994995117188,95.7874984741211,93.8065032958984,95.3974990844727,31462000,94.7440414428711,2021-01-26
93.7454986572266,94.0234985351562,89.8639984130859,90.9469985961914,82512000,90.3240127563477,2021-01-27
91.5500030517578,94.3994979858398,91.5500030517578,92.6600036621094,55278000,92.0252914428711,2021-01-28
91.7009963989258,92.3769989013672,90.0780029296875,91.3679962158203,44530000,90.7421340942383,2021-01-29
92.2294998168945,95.7770004272461,92.2294998168945,94.6535034179688,40252000,94.0051422119141,2021-02-01
95.6565017700195,97.4684982299805,95.3184967041016,95.9560012817383,66332000,95.2987213134766,2021-02-02
103.280502319336,105.331001281738,100.67749786377,102.944000244141,97882000,102.23885345459,2021-02-03
103.03099822998,103.464996337891,101.754997253418,102.681503295898,48596000,101.978149414062,2021-02-04
102.977996826172,104.796997070312,102.5,104.441497802734,29866000,103.726097106934,2021-02-05
105,105.75,103.167503356934,104.225997924805,28828000,103.512062072754,2021-02-08
