"DFND.MI.Open","DFND.MI.High","DFND.MI.Low","DFND.MI.Close","DFND.MI.Volume","DFND.MI.Adjusted","Date"
7.34299993515015,7.37900018692017,7.32299995422363,7.36499977111816,514340,7.36499977111816,2025-09-04
7.36700010299683,7.38399982452393,7.22399997711182,7.25699996948242,205209,7.25699996948242,2025-09-05
7.35500001907349,7.35699987411499,7.30800008773804,7.3600001335144,392151,7.3600001335144,2025-09-08
7.29699993133545,7.3289999961853,7.26399993896484,7.27299976348877,258488,7.27299976348877,2025-09-09
7.34200000762939,7.38899993896484,7.32600021362305,7.37400007247925,886944,7.37400007247925,2025-09-10
7.42999982833862,7.51399993896484,7.42999982833862,7.51399993896484,261587,7.51399993896484,2025-09-11
7.48099994659424,7.52299976348877,7.47700023651123,7.50600004196167,262147,7.50600004196167,2025-09-12
7.4980001449585,7.57100009918213,7.4980001449585,7.55000019073486,356486,7.55000019073486,2025-09-15
7.57200002670288,7.57299995422363,7.50899982452393,7.51399993896484,390099,7.51399993896484,2025-09-16
7.52899980545044,7.53299999237061,7.45699977874756,7.45599985122681,178253,7.45599985122681,2025-09-17
7.51300001144409,7.53700017929077,7.46000003814697,7.51599979400635,89887,7.51599979400635,2025-09-18
7.57299995422363,7.60599994659424,7.54300022125244,7.56199979782104,108679,7.56199979782104,2025-09-19
7.60300016403198,7.60400009155273,7.57600021362305,7.59700012207031,87450,7.59700012207031,2025-09-22
7.6230001449585,7.68200016021729,7.61700010299683,7.63199996948242,111196,7.63199996948242,2025-09-23
7.69999980926514,7.72599983215332,7.67700004577637,7.70900011062622,226880,7.70900011062622,2025-09-24
7.64499998092651,7.69299983978271,7.61100006103516,7.66400003433228,256364,7.66400003433228,2025-09-25
7.68699979782104,7.77299976348877,7.67899990081787,7.74200010299683,197888,7.74200010299683,2025-09-26
7.77199983596802,7.84100008010864,7.75899982452393,7.76599979400635,381903,7.76599979400635,2025-09-29
7.73899984359741,7.80100011825562,7.71999979019165,7.80100011825562,234259,7.80100011825562,2025-09-30
7.79199981689453,7.85699987411499,7.76900005340576,7.84800004959106,192775,7.84800004959106,2025-10-01
7.85599994659424,7.90500020980835,7.8439998626709,7.8730001449585,129286,7.8730001449585,2025-10-02
