"LDO.MI.Open","LDO.MI.High","LDO.MI.Low","LDO.MI.Close","LDO.MI.Volume","LDO.MI.Adjusted","Date"
5.75,5.87799978256226,5.74200010299683,5.81799983978271,6424084,5.53021574020386,2021-02-02
5.98000001907349,5.98600006103516,5.82200002670288,5.90399980545044,8723177,5.61196136474609,2021-02-03
5.91400003433228,6.03599977493286,5.86800003051758,6.0019998550415,6974726,5.70511388778687,2021-02-04
6.02199983596802,6.09600019454956,5.98400020599365,6.03200006484985,8073936,5.73363018035889,2021-02-05
6.09999990463257,6.22200012207031,6.05800008773804,6.15999984741211,10896236,5.85529851913452,2021-02-08
6.16599988937378,6.28999996185303,6.10200023651123,6.15799999237061,8635811,5.85339736938477,2021-02-09
6.23000001907349,6.23799991607666,6.06400012969971,6.13399982452393,7590693,5.83058452606201,2021-02-10
6.1399998664856,6.15999984741211,5.96400022506714,6.04400014877319,8268739,5.74503660202026,2021-02-11
6.03800010681152,6.07000017166138,5.88800001144409,6.05399990081787,7539250,5.75454187393188,2021-02-12
6.13000011444092,6.23199987411499,6.09600019454956,6.20800018310547,8345836,5.90092468261719,2021-02-15
6.23799991607666,6.30800008773804,6.17399978637695,6.22399997711182,8671639,5.91613292694092,2021-02-16
6.22399997711182,6.25,6.09000015258789,6.15199995040894,5860805,5.8476939201355,2021-02-17
6.14799976348877,6.16200017929077,5.96199989318848,5.98799991607666,7130489,5.69180679321289,2021-02-18
6.1100001335144,6.59999990463257,6.10599994659424,6.59000015258789,34529472,6.26402854919434,2021-02-19
6.54199981689453,6.60599994659424,6.44000005722046,6.58599996566772,10236317,6.26022672653198,2021-02-22
6.61999988555908,6.95800018310547,6.60400009155273,6.66200017929077,15827501,6.33246755599976,2021-02-23
6.69799995422363,6.95800018310547,6.62400007247925,6.92999982833862,10349153,6.5872106552124,2021-02-24
7.0479998588562,7.14400005340576,6.78800010681152,6.7960000038147,12807275,6.45983934402466,2021-02-25
6.63000011444092,6.76800012588501,6.55000019073486,6.63000011444092,9135192,6.30205059051514,2021-02-26
6.79400014877319,6.95599985122681,6.72399997711182,6.8899998664856,9532487,6.54918956756592,2021-03-01
6.84200000762939,6.90999984741211,6.7519998550415,6.81199979782104,6659964,6.47504711151123,2021-03-02
6.8899998664856,6.93400001525879,6.78399991989136,6.84999990463257,6639771,6.51116800308228,2021-03-03
6.7979998588562,6.90000009536743,6.76599979400635,6.88800001144409,5233316,6.54728841781616,2021-03-04
6.82399988174438,6.86399984359741,6.72399997711182,6.7480001449585,6430642,6.41421365737915,2021-03-05
6.81599998474121,6.94600009918213,6.76800012588501,6.90000009536743,7748403,6.5586953163147,2021-03-08
6.92199993133545,7.22599983215332,6.92000007629395,7.09000015258789,13923593,6.73929643630981,2021-03-09
6.8899998664856,7.60200023651123,6.82200002670288,7.48400020599365,33097365,7.11380815505981,2021-03-10
7.52600002288818,7.59000015258789,7.33799982070923,7.44000005722046,13286117,7.07198429107666,2021-03-11
7.44000005722046,7.46999979019165,7.34999990463257,7.42999982833862,6177843,7.06247806549072,2021-03-12
7.44999980926514,7.83799982070923,7.43599987030029,7.73999977111816,14306039,7.35714435577393,2021-03-15
7.84000015258789,8.01000022888184,7.72200012207031,7.80600023269653,13660588,7.41987991333008,2021-03-16
7.82000017166138,7.83199977874756,7.70599985122681,7.81400012969971,5895789,7.4274845123291,2021-03-17
7.86199998855591,7.89200019836426,7.67000007629395,7.71000003814697,8280104,7.32862854003906,2021-03-18
7.59999990463257,7.66599988937378,7.47399997711182,7.57200002670288,9043817,7.19745445251465,2021-03-19
7.51000022888184,7.61199998855591,7.42199993133545,7.42999982833862,5417289,7.06247806549072,2021-03-22
7.39799976348877,7.44799995422363,7.28000020980835,7.32000017166138,5766790,6.95792007446289,2021-03-23
6.56799983978271,6.96799993515015,6.5,6.87400007247925,28114423,6.53398132324219,2021-03-24
6.91400003433228,6.91599988937378,6.67000007629395,6.80399990081787,13644745,6.46744346618652,2021-03-25
6.91400003433228,6.91599988937378,6.78000020980835,6.80000019073486,6334005,6.46364164352417,2021-03-26
6.80200004577637,6.83599996566772,6.74599981307983,6.80999994277954,4315223,6.47314643859863,2021-03-29
6.86800003051758,7.0460000038147,6.8439998626709,7.01999998092651,10297494,6.67275905609131,2021-03-30
7.03800010681152,7.14599990844727,6.89200019836426,6.90399980545044,8951623,6.56249713897705,2021-03-31
6.96000003814697,7.05399990081787,6.92399978637695,7.01800012588501,5652591,6.67085790634155,2021-04-01
7.18599987030029,7.27799987792969,7.10400009155273,7.13399982452393,10153474,6.78112030029297,2021-04-06
7.15999984741211,7.26599979400635,7.15199995040894,7.21199989318848,7085547,6.85526180267334,2021-04-07
7.27799987792969,7.2979998588562,7.06599998474121,7.13000011444092,6639399,6.77731800079346,2021-04-08
7.13000011444092,7.21000003814697,7.02600002288818,7.07000017166138,5665493,6.72028636932373,2021-04-09
6.99599981307983,7.13199996948242,6.92000007629395,7.0479998588562,5777535,6.69937372207642,2021-04-12
7.08400011062622,7.1399998664856,6.9539999961853,7.01000022888184,5062384,6.66325426101685,2021-04-13
7.02600002288818,7.0939998626709,6.98199987411499,7.05000019073486,4216075,6.70127534866333,2021-04-14
7.07399988174438,7.10799980163574,6.9539999961853,6.97800016403198,3385859,6.63283729553223,2021-04-15
6.98400020599365,7.05399990081787,6.97200012207031,7.03999996185303,3746229,6.69176959991455,2021-04-16
7.07000017166138,7.36199998855591,7.05399990081787,7.20800018310547,9597384,6.85145950317383,2021-04-19
7.24599981307983,7.2480001449585,6.87200021743774,6.87200021743774,11532875,6.53208017349243,2021-04-20
6.90000009536743,6.99399995803833,6.77600002288818,6.90399980545044,6357876,6.56249713897705,2021-04-21
6.94999980926514,6.98600006103516,6.89400005340576,6.94600009918213,3462904,6.60241937637329,2021-04-22
6.90000009536743,6.96199989318848,6.85200023651123,6.93400001525879,3303705,6.59101295471191,2021-04-23
6.97599983215332,6.98000001907349,6.6560001373291,6.78599977493286,14671630,6.45033359527588,2021-04-26
6.75400018692017,6.76599979400635,6.63000011444092,6.65399980545044,8344827,6.32486248016357,2021-04-27
6.67000007629395,6.80999994277954,6.65999984741211,6.69999980926514,5731106,6.36858701705933,2021-04-28
6.73999977111816,6.80000019073486,6.61399984359741,6.64400005340576,5472464,6.31535768508911,2021-04-29
6.69799995422363,6.88199996948242,6.68599987030029,6.79400014877319,7755203,6.45793867111206,2021-04-30
6.83799982070923,6.8899998664856,6.78200006484985,6.87599992752075,3470349,6.53588151931763,2021-05-03
6.8899998664856,7.07200002670288,6.83599996566772,6.85799980163574,8466919,6.51877212524414,2021-05-04
6.94000005722046,6.96999979019165,6.79400014877319,6.9060001373291,5674199,6.56439781188965,2021-05-05
6.90199995040894,6.98000001907349,6.84999990463257,6.98000001907349,5716463,6.63473796844482,2021-05-06
7.09600019454956,7.17799997329712,6.90799999237061,6.90799999237061,11335955,6.5662989616394,2021-05-07
6.98400020599365,7.0019998550415,6.89200019836426,6.96999979019165,4959996,6.62523221969604,2021-05-10
6.90000009536743,6.90799999237061,6.74200010299683,6.80999994277954,7311483,6.47314643859863,2021-05-11
6.81599998474121,6.88399982452393,6.7519998550415,6.86199998855591,4579364,6.52257442474365,2021-05-12
6.83199977874756,6.85200023651123,6.62200021743774,6.80800008773804,5855550,6.47124624252319,2021-05-13
6.88000011444092,6.98000001907349,6.78200006484985,6.96199989318848,7776479,6.61762809753418,2021-05-14
6.98999977111816,7.01000022888184,6.87599992752075,6.89799976348877,4040767,6.55679368972778,2021-05-17
6.95800018310547,7.04199981689453,6.86600017547607,6.90999984741211,6996100,6.568199634552,2021-05-18
6.84999990463257,6.94199991226196,6.71199989318848,6.82200002670288,5891330,6.48455333709717,2021-05-19
6.8600001335144,6.86600017547607,6.72599983215332,6.82600021362305,4255261,6.48835515975952,2021-05-20
6.8439998626709,6.93599987030029,6.81599998474121,6.93599987030029,4544668,6.59291410446167,2021-05-21
6.94999980926514,7.03399991989136,6.93800020217896,7.02400016784668,3923136,6.67656135559082,2021-05-24
7.05000019073486,7.07000017166138,6.92000007629395,6.93200016021729,3865556,6.58911275863647,2021-05-25
6.96999979019165,6.97800016403198,6.8439998626709,6.89400005340576,4078249,6.55299186706543,2021-05-26
6.86999988555908,7.14799976348877,6.86800003051758,7.07200002670288,9340178,6.72218704223633,2021-05-27
7.13000011444092,7.26000022888184,7.09999990463257,7.17000007629395,8674934,6.8153395652771,2021-05-28
7.19199991226196,7.19799995422363,7.10799980163574,7.1100001335144,2999942,6.75830698013306,2021-05-31
7.13600015640259,7.20800018310547,7.09600019454956,7.17799997329712,3768294,6.82294368743896,2021-06-01
7.17000007629395,7.25,7.14200019836426,7.25,3239315,6.89138269424438,2021-06-02
7.25,7.25,7.12400007247925,7.19799995422363,3687924,6.84195470809937,2021-06-03
7.19000005722046,7.19600009918213,7.13800001144409,7.15399980545044,2906347,6.80013132095337,2021-06-04
7.15000009536743,7.28200006484985,7.07999992370605,7.26800012588501,5034787,6.90849208831787,2021-06-07
7.28000020980835,7.44000005722046,7.21999979019165,7.26999998092651,6553984,6.91039276123047,2021-06-08
7.28000020980835,7.28000020980835,7.19000005722046,7.21999979019165,2941030,6.86286544799805,2021-06-09
7.23400020599365,7.28200006484985,7.15799999237061,7.20599985122681,3420450,6.84955883026123,2021-06-10
7.25,7.25,7.17000007629395,7.20800018310547,2177835,6.85145950317383,2021-06-11
7.26000022888184,7.26999998092651,7.19799995422363,7.21400022506714,2210695,6.85716342926025,2021-06-14
7.25,7.25,7.08599996566772,7.11600017547607,3533757,6.76401042938232,2021-06-15
7.14599990844727,7.23600006103516,7.09999990463257,7.17999982833862,2775207,6.82484483718872,2021-06-16
7.11999988555908,7.28399991989136,7.1100001335144,7.1560001373291,4374246,6.80203247070312,2021-06-17
7.15000009536743,7.18599987030029,6.97599983215332,6.98000001907349,6027854,6.63473796844482,2021-06-18
6.94999980926514,7.05800008773804,6.85799980163574,7.05800008773804,3057274,6.70887994766235,2021-06-21
7.07800006866455,7.10599994659424,6.99200010299683,6.99200010299683,2378118,6.64614391326904,2021-06-22
7.04199981689453,7.06199979782104,6.90199995040894,6.90199995040894,3658395,6.56059598922729,2021-06-23
6.94199991226196,6.97599983215332,6.86800003051758,6.94600009918213,3665868,6.60241937637329,2021-06-24
6.92000007629395,7,6.91400003433228,6.97200012207031,2608265,6.6271333694458,2021-06-25
6.99599981307983,7.03000020980835,6.81199979782104,6.81199979782104,3185761,6.47504711151123,2021-06-28
6.82999992370605,6.9060001373291,6.82000017166138,6.85799980163574,2115265,6.51877212524414,2021-06-29
6.87200021743774,6.8899998664856,6.73000001907349,6.81199979782104,3515109,6.47504711151123,2021-06-30
6.83799982070923,6.97800016403198,6.82999992370605,6.96999979019165,3452818,6.62523221969604,2021-07-01
6.96600008010864,7.03599977493286,6.91200017929077,6.94000005722046,3005410,6.59671640396118,2021-07-02
6.94999980926514,6.98199987411499,6.88199996948242,6.93800020217896,1682933,6.59481525421143,2021-07-05
6.93599987030029,6.94600009918213,6.75400018692017,6.77400016784668,3634013,6.43892765045166,2021-07-06
6.80600023269653,6.88600015640259,6.68599987030029,6.69999980926514,4450117,6.36858701705933,2021-07-07
6.67000007629395,6.69399976730347,6.50400018692017,6.59600019454956,5841800,6.26973247528076,2021-07-08
6.61999988555908,6.80800008773804,6.61999988555908,6.77600002288818,3599722,6.44082927703857,2021-07-09
6.75,6.78800010681152,6.66400003433228,6.76200008392334,2103280,6.42752122879028,2021-07-12
6.79400014877319,6.79400014877319,6.5460000038147,6.57999992370605,5997488,6.25452375411987,2021-07-13
6.57600021362305,6.61399984359741,6.4060001373291,6.46600008010864,6710435,6.14616250991821,2021-07-14
6.46999979019165,6.47200012207031,6.33199977874756,6.36199998855591,4651699,6.04730701446533,2021-07-15
6.38000011444092,6.46000003814697,6.27199983596802,6.32800006866455,4564375,6.0149884223938,2021-07-16
6.25600004196167,6.26800012588501,6.01200008392334,6.07800006866455,7983835,5.77735471725464,2021-07-19
6.11199998855591,6.19799995422363,6.04199981689453,6.16800022125244,4013785,5.86290311813354,2021-07-20
6.21600008010864,6.42000007629395,6.19000005722046,6.40000009536743,5214200,6.08342742919922,2021-07-21
6.44600009918213,6.50799989700317,6.30999994277954,6.31599998474121,4232535,6.00358200073242,2021-07-22
6.37400007247925,6.44999980926514,6.3600001335144,6.40000009536743,2792688,6.08342742919922,2021-07-23
6.3439998626709,6.4980001449585,6.31799983978271,6.48400020599365,3469773,6.1632719039917,2021-07-26
6.46000003814697,6.50600004196167,6.3899998664856,6.46000003814697,2937348,6.14045906066895,2021-07-27
6.46000003814697,6.58400011062622,6.45599985122681,6.54400014877319,3244239,6.22030401229858,2021-07-28
6.55999994277954,6.62799978256226,6.51200008392334,6.56199979782104,3244656,6.23741340637207,2021-07-29
6.63199996948242,6.76399993896484,6.62599992752075,6.63600015640259,8325054,6.30775356292725,2021-07-30
6.69999980926514,6.84600019454956,6.69000005722046,6.78800010681152,5083195,6.45223522186279,2021-08-02
6.81599998474121,6.81599998474121,6.60400009155273,6.63600015640259,5116650,6.30775356292725,2021-08-03
6.67999982833862,6.71799993515015,6.62400007247925,6.67399978637695,2920180,6.34387350082397,2021-08-04
6.67199993133545,6.77199983596802,6.64799976348877,6.75600004196167,3581212,6.42181825637817,2021-08-05
6.75600004196167,6.83599996566772,6.71199989318848,6.81599998474121,4261603,6.47884941101074,2021-08-06
6.80999994277954,6.81400012969971,6.76000022888184,6.80600023269653,2351560,6.46934509277344,2021-08-09
6.78399991989136,6.80999994277954,6.73199987411499,6.7960000038147,3351028,6.45983934402466,2021-08-10
6.81400012969971,6.97599983215332,6.80399990081787,6.96000003814697,5034136,6.61572694778442,2021-08-11
6.95599985122681,6.95599985122681,6.88000011444092,6.9060001373291,3514588,6.56439781188965,2021-08-12
6.92999982833862,7.06599998474121,6.90999984741211,7.01200008392334,5643804,6.66515493392944,2021-08-13
6.95800018310547,6.95800018310547,6.86199998855591,6.89799976348877,5305228,6.55679368972778,2021-08-16
6.87400007247925,6.87400007247925,6.73199987411499,6.7979998588562,4301042,6.46174001693726,2021-08-17
6.84000015258789,6.93599987030029,6.80200004577637,6.90999984741211,3299212,6.568199634552,2021-08-18
6.81799983978271,6.84000015258789,6.71400022506714,6.75799989700317,4814178,6.42371845245361,2021-08-19
6.75,6.75,6.65399980545044,6.69199991226196,3152004,6.36098337173462,2021-08-20
6.75600004196167,6.7960000038147,6.72599983215332,6.77199983596802,2404832,6.4370265007019,2021-08-23
6.80000019073486,7,6.7979998588562,6.96199989318848,5517384,6.61762809753418,2021-08-24
6.98999977111816,6.98999977111816,6.91599988937378,6.92600011825562,3538529,6.58340883255005,2021-08-25
6.90199995040894,6.93200016021729,6.84600019454956,6.86999988555908,2674491,6.53017902374268,2021-08-26
6.88199996948242,6.92000007629395,6.84200000762939,6.9060001373291,2149964,6.56439781188965,2021-08-27
6.92600011825562,6.98600006103516,6.83400011062622,6.88000011444092,2686812,6.5396842956543,2021-08-30
6.8899998664856,6.92600011825562,6.84999990463257,6.89799976348877,3051266,6.55679368972778,2021-08-31
6.95599985122681,7.13800001144409,6.94999980926514,7.05399990081787,8579096,6.70507764816284,2021-09-01
7.06599998474121,7.08199977874756,6.94000005722046,7.02799987792969,4006940,6.68036365509033,2021-09-02
7.03000020980835,7.0479998588562,6.94999980926514,6.95800018310547,3428285,6.61382627487183,2021-09-03
7.05000019073486,7.15999984741211,7.01000022888184,7.11800003051758,5772560,6.76591157913208,2021-09-06
7.15000009536743,7.15000009536743,6.98999977111816,7.00799989700317,4253940,6.66135263442993,2021-09-07
7,7,6.86800003051758,6.92000007629395,4518554,6.57770586013794,2021-09-08
6.88000011444092,6.94199991226196,6.78200006484985,6.90000009536743,4761887,6.5586953163147,2021-09-09
6.92399978637695,6.92799997329712,6.76599979400635,6.77799987792969,3779562,6.44272947311401,2021-09-10
6.82800006866455,6.8899998664856,6.77600002288818,6.87200021743774,2368779,6.53208017349243,2021-09-13
6.84999990463257,6.90399980545044,6.81400012969971,6.83199977874756,2639284,6.49405813217163,2021-09-14
6.82800006866455,6.84200000762939,6.73199987411499,6.75,3084478,6.41611433029175,2021-09-15
6.80800008773804,6.86800003051758,6.75799989700317,6.77199983596802,2558279,6.4370265007019,2021-09-16
6.82000017166138,6.83599996566772,6.65999984741211,6.69999980926514,5707090,6.36858701705933,2021-09-17
6.59999990463257,6.67199993133545,6.48799991607666,6.64599990844727,4741366,6.31725931167603,2021-09-20
6.68200016021729,6.81799983978271,6.67799997329712,6.76599979400635,3434157,6.43132257461548,2021-09-21
6.82000017166138,6.88399982452393,6.80399990081787,6.8600001335144,2585752,6.52067375183105,2021-09-22
6.89799976348877,6.91400003433228,6.84600019454956,6.90999984741211,2954423,6.568199634552,2021-09-23
6.87599992752075,6.92399978637695,6.85200023651123,6.8600001335144,3175793,6.52067375183105,2021-09-24
6.92000007629395,7.15000009536743,6.89400005340576,7.14799976348877,10440285,6.79442739486694,2021-09-27
7.11999988555908,7.16800022125244,6.95599985122681,6.96000003814697,5445468,6.61572694778442,2021-09-28
7.01999998092651,7.15799999237061,6.92399978637695,7.15799999237061,5095568,6.80393266677856,2021-09-29
7.19000005722046,7.28000020980835,7.10599994659424,7.11399984359741,7175363,6.76210927963257,2021-09-30
7.02600002288818,7.16599988937378,6.95599985122681,7.15000009536743,3235474,6.79632902145386,2021-10-01
7.14799976348877,7.27799987792969,7.1100001335144,7.26200008392334,7383420,6.9027886390686,2021-10-04
7.29400014877319,7.37599992752075,7.25600004196167,7.30999994277954,7653058,6.94841480255127,2021-10-05
7.2480001449585,7.2519998550415,7.02400016784668,7.15799999237061,7101248,6.80393266677856,2021-10-06
7.23199987411499,7.23400020599365,7.09000015258789,7.12799978256226,4590008,6.7754168510437,2021-10-07
7.12599992752075,7.16200017929077,6.99200010299683,7.08599996566772,5620514,6.7354941368103,2021-10-08
7.11199998855591,7.19799995422363,7.08599996566772,7.16800022125244,3749077,6.81343841552734,2021-10-11
7.09999990463257,7.2480001449585,7.05999994277954,7.22800016403198,3786116,6.87047052383423,2021-10-12
7.19999980926514,7.21600008010864,7.14599990844727,7.17399978637695,2541649,6.81914091110229,2021-10-13
7.21199989318848,7.2960000038147,6.66599988937378,6.66800022125244,23844570,6.33817100524902,2021-10-14
6.83400011062622,6.86800003051758,6.60200023651123,6.72599983215332,22941337,6.39330148696899,2021-10-15
6.73000001907349,6.77600002288818,6.63000011444092,6.66800022125244,7379278,6.33817100524902,2021-10-18
6.68800020217896,6.69600009918213,6.55999994277954,6.60599994659424,6867547,6.27923727035522,2021-10-19
6.58799982070923,6.64200019836426,6.52400016784668,6.62400007247925,7043961,6.29634714126587,2021-10-20
6.59999990463257,6.61999988555908,6.53599977493286,6.55600023269653,4086400,6.23171091079712,2021-10-21
6.58199977874756,6.61199998855591,6.53000020980835,6.54400014877319,4036120,6.22030401229858,2021-10-22
6.59000015258789,6.5939998626709,6.48999977111816,6.53399991989136,5593079,6.21079921722412,2021-10-25
6.55000019073486,6.67399978637695,6.52799987792969,6.56400012969971,7206517,6.23931503295898,2021-10-26
6.54400014877319,6.55800008773804,6.44000005722046,6.5019998550415,8098208,6.18038177490234,2021-10-27
6.48199987411499,6.52799987792969,6.40999984741211,6.43800020217896,5591997,6.11954736709595,2021-10-28
6.41800022125244,6.43599987030029,6.31199979782104,6.33799982070923,6645816,6.02449369430542,2021-10-29
6.34999990463257,6.47200012207031,6.34000015258789,6.43400001525879,4166663,6.11574506759644,2021-11-01
6.44399976730347,6.48799991607666,6.37200021743774,6.44999980926514,4069267,6.13095378875732,2021-11-02
6.46000003814697,6.6560001373291,6.42799997329712,6.61600017547607,7324227,6.288743019104,2021-11-03
6.65799999237061,6.65999984741211,6.56400012969971,6.61600017547607,6115456,6.288743019104,2021-11-04
6.53999996185303,6.68599987030029,6.38800001144409,6.52199983596802,16855746,6.19939279556274,2021-11-05
6.55999994277954,6.66599988937378,6.48000001907349,6.55800008773804,8792266,6.23361158370972,2021-11-08
6.53999996185303,6.64400005340576,6.52400016784668,6.5479998588562,4367883,6.2241063117981,2021-11-09
6.56799983978271,6.64799976348877,6.55999994277954,6.62799978256226,4847184,6.30014896392822,2021-11-10
6.61999988555908,6.6399998664856,6.53399991989136,6.5939998626709,3238122,6.26783084869385,2021-11-11
6.60200023651123,6.6100001335144,6.51200008392334,6.55000019073486,4296277,6.22600746154785,2021-11-12
6.55999994277954,6.63399982452393,6.53200006484985,6.5479998588562,5089060,6.2241063117981,2021-11-15
6.55000019073486,6.58799982070923,6.50400018692017,6.50400018692017,2976033,6.1822829246521,2021-11-16
6.51000022888184,6.52799987792969,6.44799995422363,6.44799995422363,2936183,6.12905263900757,2021-11-17
6.44799995422363,6.52400016784668,6.41200017929077,6.41800022125244,3169579,6.10053682327271,2021-11-18
6.46000003814697,6.46000003814697,6.12200021743774,6.19399976730347,13130725,5.8876166343689,2021-11-19
6.19999980926514,6.24599981307983,6.13199996948242,6.21000003814697,5815206,5.90282535552979,2021-11-22
6.19000005722046,6.2979998588562,6.17399978637695,6.21999979019165,4932967,5.91233062744141,2021-11-23
6.22599983215332,6.33599996566772,6.13800001144409,6.30399990081787,5512074,5.99217557907104,2021-11-24
6.34800004959106,6.36399984359741,6.26399993896484,6.35200023651123,3842450,6.03780221939087,2021-11-25
6.17799997329712,6.21199989318848,6.01000022888184,6.06400012969971,10402981,5.76404762268066,2021-11-26
6.14599990844727,6.18800020217896,6.04400014877319,6.04400014877319,5315162,5.74503660202026,2021-11-29
5.9520001411438,6.09999990463257,5.75600004196167,5.98199987411499,9457603,5.68610286712646,2021-11-30
6.02600002288818,6.14200019836426,6.00400018692017,6.10799980163574,4650030,5.80587005615234,2021-12-01
6.03999996185303,6.09800004959106,5.97399997711182,6.02799987792969,4231227,5.72982740402222,2021-12-02
6.08799982070923,6.09200000762939,5.95800018310547,5.98199987411499,3304879,5.68610286712646,2021-12-03
5.97800016403198,6.07800006866455,5.87400007247925,6.05999994277954,6028355,5.76024532318115,2021-12-06
6.1100001335144,6.14400005340576,6.0479998588562,6.11399984359741,4785474,5.81157398223877,2021-12-07
6.09999990463257,6.15999984741211,5.96999979019165,6.09000015258789,5599569,5.78876113891602,2021-12-08
6.12400007247925,6.12599992752075,6.01200008392334,6.03599977493286,3994330,5.73743200302124,2021-12-09
6,6.07999992370605,5.99399995803833,5.9980001449585,2908454,5.70131206512451,2021-12-10
6,6.02400016784668,5.87400007247925,5.88800001144409,4750983,5.59675312042236,2021-12-13
5.88800001144409,6.0460000038147,5.88800001144409,5.99399995803833,4358061,5.697509765625,2021-12-14
6.02199983596802,6.07999992370605,5.94999980926514,5.96600008010864,3839414,5.67089509963989,2021-12-15
6.01999998092651,6.06799983978271,5.96799993515015,6.03399991989136,4413168,5.73553133010864,2021-12-16
5.9980001449585,6.1100001335144,5.98400020599365,6.09200000762939,4219082,5.79066276550293,2021-12-17
5.96199989318848,6.01999998092651,5.81400012969971,5.94600009918213,4796274,5.65188407897949,2021-12-20
5.98400020599365,6.11399984359741,5.93599987030029,6.11399984359741,3932734,5.81157398223877,2021-12-21
6.12200021743774,6.27799987792969,6.07800006866455,6.26200008392334,5705892,5.95225286483765,2021-12-22
6.28800010681152,6.34800004959106,6.25600004196167,6.26599979400635,4050116,5.95605516433716,2021-12-23
6.23999977111816,6.37200021743774,6.23000001907349,6.35400009155273,3087435,6.03970241546631,2021-12-27
6.36199998855591,6.42000007629395,6.34200000762939,6.3600001335144,3182086,6.04540538787842,2021-12-28
6.34600019454956,6.38399982452393,6.27199983596802,6.30399990081787,2673157,5.99217557907104,2021-12-29
6.30000019073486,6.31599998474121,6.25600004196167,6.30000019073486,1762125,5.98837375640869,2021-12-30
6.31799983978271,6.42799997329712,6.30000019073486,6.38800001144409,3684892,6.07202053070068,2022-01-03
6.42799997329712,6.56400012969971,6.42199993133545,6.43400001525879,7813867,6.11574506759644,2022-01-04
6.48199987411499,6.48999977111816,6.40399980545044,6.44199991226196,3525404,6.12334966659546,2022-01-05
6.34999990463257,6.40999984741211,6.15000009536743,6.31199979782104,4793580,5.99977970123291,2022-01-06
6.34000015258789,6.34999990463257,6.27600002288818,6.34999990463257,3375110,6.03590059280396,2022-01-07
6.30800008773804,6.57800006866455,6.30800008773804,6.46799993515015,8941952,6.14806318283081,2022-01-10
6.5019998550415,6.56599998474121,6.41200017929077,6.56599998474121,4811027,6.24121618270874,2022-01-11
6.57000017166138,6.69600009918213,6.50799989700317,6.55000019073486,6669916,6.22600746154785,2022-01-12
6.55600023269653,6.64799976348877,6.52799987792969,6.63600015640259,5256637,6.30775356292725,2022-01-13
6.63399982452393,6.88000011444092,6.63399982452393,6.76200008392334,16865197,6.42752122879028,2022-01-14
6.80000019073486,6.8899998664856,6.75799989700317,6.77799987792969,6863876,6.44272947311401,2022-01-17
6.74399995803833,6.8439998626709,6.6560001373291,6.82399988174438,5747039,6.48645401000977,2022-01-18
6.83199977874756,6.98000001907349,6.82000017166138,6.90999984741211,8828910,6.568199634552,2022-01-19
6.91800022125244,6.93599987030029,6.82200002670288,6.91400003433228,4711784,6.57200193405151,2022-01-20
6.84000015258789,6.87400007247925,6.71600008010864,6.80000019073486,5076979,6.46364164352417,2022-01-21
6.75,6.79400014877319,6.52799987792969,6.60200023651123,6055391,6.27543544769287,2022-01-24
6.36999988555908,6.3899998664856,6.07000017166138,6.22599983215332,15209541,5.91803407669067,2022-01-25
6.29199981689453,6.51999998092651,6.26599979400635,6.33599996566772,7901493,6.02259302139282,2022-01-26
6.25,6.49599981307983,6.21000003814697,6.39799976348877,5429460,6.08152627944946,2022-01-27
6.50400018692017,6.59999990463257,6.36999988555908,6.46000003814697,6180076,6.14045906066895,2022-01-28
6.57999992370605,6.58199977874756,6.33199977874756,6.38199996948242,5036911,6.06631755828857,2022-01-31
6.42000007629395,6.46199989318848,6.32999992370605,6.44000005722046,5105146,6.12144899368286,2022-02-01
6.44999980926514,6.48999977111816,6.38399982452393,6.40399980545044,3828431,6.08722925186157,2022-02-02
6.42000007629395,6.44399976730347,6.33799982070923,6.34600019454956,2817248,6.0320987701416,2022-02-03
6.38000011444092,6.39200019836426,6.1100001335144,6.14599990844727,6442990,5.84199142456055,2022-02-04
6.19000005722046,6.23000001907349,6.0479998588562,6.08199977874756,4704916,5.78115653991699,2022-02-07
6.11199998855591,6.24399995803833,6.09999990463257,6.23000001907349,3842770,5.92183589935303,2022-02-08
6.26800012588501,6.33400011062622,6.21000003814697,6.31599998474121,3938294,6.00358200073242,2022-02-09
6.32200002670288,6.49399995803833,6.32200002670288,6.48400020599365,7556243,6.1632719039917,2022-02-10
6.42000007629395,6.5460000038147,6.39599990844727,6.53000020980835,4171091,6.20699691772461,2022-02-11
6.40000009536743,6.5,6.28999996185303,6.46199989318848,4800902,6.14236068725586,2022-02-14
6.46999979019165,6.78999996185303,6.43400001525879,6.78000020980835,8902833,6.44463062286377,2022-02-15
6.80000019073486,6.94000005722046,6.72800016403198,6.78599977493286,5435268,6.45033359527588,2022-02-16
6.77199983596802,6.82200002670288,6.62400007247925,6.64599990844727,3268461,6.31725931167603,2022-02-17
6.65799999237061,6.69799995422363,6.59200000762939,6.59999990463257,3330592,6.27353477478027,2022-02-18
6.65000009536743,6.67399978637695,6.37599992752075,6.41400003433228,3269439,6.09673452377319,2022-02-21
6.26000022888184,6.4539999961853,6.19399976730347,6.41599988937378,3180722,6.09863615036011,2022-02-22
6.44000005722046,6.57999992370605,6.3899998664856,6.40000009536743,2100998,6.08342742919922,2022-02-23
6.08799982070923,6.69399976730347,6.05000019073486,6.67799997329712,13369462,6.34767627716064,2022-02-24
6.75799989700317,6.99599981307983,6.73199987411499,6.94999980926514,14190682,6.6062216758728,2022-02-25
