"LAFRI.MI.Open","LAFRI.MI.High","LAFRI.MI.Low","LAFRI.MI.Close","LAFRI.MI.Volume","LAFRI.MI.Adjusted","Date"
9.19499969482422,9.19499969482422,9.10000038146973,9.13399982452393,6067,9.13399982452393,2021-02-09
9.18299961090088,9.21599960327148,9.13899993896484,9.18400001525879,4825,9.18400001525879,2021-02-10
9.16100025177002,9.27299976348877,9.16100025177002,9.21500015258789,2129,9.21500015258789,2021-02-11
9.18599987030029,9.19999980926514,9.17000007629395,9.23200035095215,2584,9.23200035095215,2021-02-12
9.23200035095215,9.31900024414062,9.21000003814697,9.26700019836426,13140,9.26700019836426,2021-02-15
9.30000019073486,9.30000019073486,9.13799953460693,9.14200019836426,42426,9.14200019836426,2021-02-16
9.14900016784668,9.26700019836426,9.10499954223633,9.13599967956543,8645,9.13599967956543,2021-02-17
9.23299980163574,9.23299980163574,9.15100002288818,9.10200023651123,2792,9.10200023651123,2021-02-18
9.02999973297119,9.10200023651123,8.9399995803833,9.07400035858154,1527,9.07400035858154,2021-02-19
9,9.07400035858154,9,9.07499980926514,1216,9.07499980926514,2021-02-22
9.01000022888184,9.01399993896484,8.93299961090088,8.93599987030029,2019,8.93599987030029,2021-02-23
8.94999980926514,9.08600044250488,8.84899997711182,9.02400016784668,4103,9.02400016784668,2021-02-24
9.11999988555908,9.11999988555908,8.93200016021729,8.90799999237061,425,8.90799999237061,2021-02-25
8.87399959564209,8.91800022125244,8.64099979400635,8.68900012969971,2344,8.68900012969971,2021-02-26
8.90900039672852,8.98700046539307,8.90900039672852,8.93400001525879,277,8.93400001525879,2021-03-01
8.8769998550415,8.99300003051758,8.8769998550415,8.92599964141846,2070,8.92599964141846,2021-03-02
9,9.07199954986572,8.95499992370605,8.92599964141846,1630,8.92599964141846,2021-03-03
9.08199977874756,9.08199977874756,8.79800033569336,8.94699954986572,3396,8.94699954986572,2021-03-04
8.86999988555908,8.90999984741211,8.79100036621094,8.7209997177124,2791,8.7209997177124,2021-03-05
8.94999980926514,8.94999980926514,8.83600044250488,8.94200038909912,1399,8.94200038909912,2021-03-08
8.89999961853027,9.00500011444092,8.89500045776367,9.00500011444092,3391,9.00500011444092,2021-03-09
9.00500011444092,9.09099960327148,9.00500011444092,9.03600025177002,1701,9.03600025177002,2021-03-10
9.09899997711182,9.19900035858154,9.02099990844727,9.15900039672852,9402,9.15900039672852,2021-03-11
9.02299976348877,9.08699989318848,8.94600009918213,9.01900005340576,8598,9.01900005340576,2021-03-12
9.11999988555908,9.14700031280518,9.05399990081787,9.0930004119873,5789,9.0930004119873,2021-03-15
9.1560001373291,9.18400001525879,9.0959997177124,9.12199974060059,24386,9.12199974060059,2021-03-16
9.14400005340576,9.14599990844727,8.99699974060059,9.0600004196167,3270,9.0600004196167,2021-03-17
9.14000034332275,9.19699954986572,9.0629997253418,9.12199974060059,840,9.12199974060059,2021-03-18
9.19999980926514,9.19999980926514,9.00399971008301,9.07400035858154,920,9.07400035858154,2021-03-19
9.06099987030029,9.19200038909912,8.96300029754639,9.01900005340576,2606,9.01900005340576,2021-03-22
8.89900016784668,8.97999954223633,8.85000038146973,8.86900043487549,4088,8.86900043487549,2021-03-23
8.89999961853027,8.92800045013428,8.79699993133545,8.86400032043457,2858,8.86400032043457,2021-03-24
8.74699974060059,8.74699974060059,8.74699974060059,8.8439998626709,390,8.8439998626709,2021-03-25
8.86600017547607,8.97200012207031,8.86600017547607,8.94600009918213,1250,8.94600009918213,2021-03-26
8.95100021362305,8.96000003814697,8.89900016784668,8.9350004196167,1717,8.9350004196167,2021-03-29
9.02099990844727,9.02099990844727,8.87199974060059,8.90900039672852,6130,8.90900039672852,2021-03-30
8.93900012969971,9.01500034332275,8.93900012969971,8.97500038146973,620,8.97500038146973,2021-03-31
9.07999992370605,9.07999992370605,8.96100044250488,9.07600021362305,1240,9.07600021362305,2021-04-01
8.97500038146973,9.22500038146973,8.97500038146973,9.16899967193604,8161,9.16899967193604,2021-04-06
9.16899967193604,9.16899967193604,9.02000045776367,9.01500034332275,8985,9.01500034332275,2021-04-07
9.10000038146973,9.125,9.04899978637695,9.0959997177124,6093,9.0959997177124,2021-04-08
9,9.10000038146973,9,9.05700016021729,147,9.05700016021729,2021-04-09
9.10000038146973,9.12399959564209,8.94600009918213,8.9709997177124,4671,8.9709997177124,2021-04-12
9.03299999237061,9.03299999237061,9.03299999237061,9.01299953460693,410,9.01299953460693,2021-04-13
9.08800029754639,9.10799980163574,9.01000022888184,9.0620002746582,1966,9.0620002746582,2021-04-14
9.11200046539307,9.19999980926514,9.10900020599365,9.18000030517578,4926,9.18000030517578,2021-04-15
9.2209997177124,9.28699970245361,9.18000030517578,9.23099994659424,2414,9.23099994659424,2021-04-16
9.28999996185303,9.28999996185303,9.19999980926514,9.19299983978271,2766,9.19299983978271,2021-04-19
9,9.14000034332275,9,9.07400035858154,807,9.07400035858154,2021-04-20
9.125,9.17000007629395,9.05200004577637,9.20199966430664,1934,9.20199966430664,2021-04-21
9.30000019073486,9.30000019073486,9.10999965667725,9.16100025177002,112,9.16100025177002,2021-04-22
9.05200004577637,9.18299961090088,9.05200004577637,9.13799953460693,3074,9.13799953460693,2021-04-23
9.17599964141846,9.17599964141846,9.17599964141846,9.13500022888184,10,9.13500022888184,2021-04-26
9.15499973297119,9.15499973297119,9.08899974822998,9.10000038146973,530,9.10000038146973,2021-04-27
9.03600025177002,9.14500045776367,9.0319995880127,9.08699989318848,3237,9.08699989318848,2021-04-28
9.14999961853027,9.14999961853027,9.09000015258789,9.05399990081787,479,9.05399990081787,2021-04-29
9.04500007629395,9.04500007629395,9,8.9689998626709,158,8.9689998626709,2021-04-30
8.96700000762939,9.08500003814697,8.96500015258789,9.04300022125244,1395,9.04300022125244,2021-05-03
9.08500003814697,9.08500003814697,9,9.00399971008301,2100,9.00399971008301,2021-05-04
9.03299999237061,9.1560001373291,9.03299999237061,9.13199996948242,2180,9.13199996948242,2021-05-05
9.1560001373291,9.19999980926514,9.0959997177124,9.25599956512451,3789,9.25599956512451,2021-05-06
9.30000019073486,9.39999961853027,9.21199989318848,9.34000015258789,2934,9.34000015258789,2021-05-07
9.26099967956543,9.39999961853027,9.26099967956543,9.26299953460693,1101,9.26299953460693,2021-05-10
9.19999980926514,9.19999980926514,9.06099987030029,9.1899995803833,6850,9.1899995803833,2021-05-11
9.25,9.26099967956543,9.25,9.25599956512451,2510,9.25599956512451,2021-05-12
9.25,9.25,8.98600006103516,9.1230001449585,1487,9.1230001449585,2021-05-13
9.10000038146973,9.18599987030029,9.07800006866455,9.19299983978271,2476,9.19299983978271,2021-05-14
9.25,9.30900001525879,9.22200012207031,9.26900005340576,10966,9.26900005340576,2021-05-17
9.30000019073486,9.38000011444092,9.30000019073486,9.30099964141846,2760,9.30099964141846,2021-05-18
9.22000026702881,9.28600025177002,9.125,9.22399997711182,850,9.22399997711182,2021-05-19
9.0600004196167,9.0600004196167,9.0600004196167,9.2519998550415,15,9.2519998550415,2021-05-20
9.26000022888184,9.31900024414062,9.26000022888184,9.22299957275391,1805,9.22299957275391,2021-05-21
9.3459997177124,9.3459997177124,9.17700004577637,9.22700023651123,907,9.22700023651123,2021-05-24
9.35900020599365,9.35900020599365,9.25300025939941,9.2189998626709,5160,9.2189998626709,2021-05-25
9.26000022888184,9.27400016784668,9.22999954223633,9.26599979400635,4339,9.26599979400635,2021-05-26
9.29399967193604,9.29399967193604,9.23499965667725,9.25,671,9.25,2021-05-27
9.25,9.33800029754639,9.22999954223633,9.2790002822876,4419,9.2790002822876,2021-05-28
9.30000019073486,9.35299968719482,9.30000019073486,9.30399990081787,1619,9.30399990081787,2021-05-31
9.49100017547607,9.49100017547607,9.35299968719482,9.39400005340576,1761,9.39400005340576,2021-06-01
9.25100040435791,9.4980001449585,9.25100040435791,9.48600006103516,8329,9.48600006103516,2021-06-02
9.49400043487549,9.49499988555908,9.40299987792969,9.4379997253418,2120,9.4379997253418,2021-06-03
9.48600006103516,9.49499988555908,9.40200042724609,9.47900009155273,5671,9.47900009155273,2021-06-04
9.25,9.45400047302246,9.25,9.38500022888184,3415,9.38500022888184,2021-06-07
9.35000038146973,9.4069995880127,9.28999996185303,9.29100036621094,3368,9.29100036621094,2021-06-08
9.14500045776367,9.35200023651123,9.14500045776367,9.27799987792969,410,9.27799987792969,2021-06-09
9.30500030517578,9.30500030517578,9.30000019073486,9.3100004196167,118,9.3100004196167,2021-06-10
9.32600021362305,9.35999965667725,9.32600021362305,9.34200000762939,600,9.34200000762939,2021-06-11
9.2810001373291,9.37600040435791,9.2810001373291,9.32999992370605,5033,9.32999992370605,2021-06-14
9.39999961853027,9.39999961853027,9.19999980926514,9.19999980926514,3513,9.19999980926514,2021-06-15
9.15799999237061,9.21199989318848,9.15799999237061,9.21000003814697,337,9.21000003814697,2021-06-16
9.1850004196167,9.21700000762939,9.0600004196167,9.0939998626709,785,9.0939998626709,2021-06-17
9.07999992370605,9.07999992370605,8.95300006866455,8.94999980926514,1067,8.94999980926514,2021-06-18
9.05700016021729,9.05799961090088,8.97999954223633,9.02700042724609,959,9.02700042724609,2021-06-21
9.02999973297119,9.03600025177002,9,8.98700046539307,871,8.98700046539307,2021-06-22
9.03699970245361,9.0600004196167,8.9980001449585,9.03800010681152,1417,9.03800010681152,2021-06-23
9.10000038146973,9.10000038146973,9.01000022888184,9.03800010681152,4637,9.03800010681152,2021-06-24
9.13500022888184,9.13500022888184,9.05799961090088,9.04199981689453,351,9.04199981689453,2021-06-25
9.05000019073486,9.05000019073486,8.95300006866455,8.96599960327148,17282,8.96599960327148,2021-06-28
8.94999980926514,8.97599983215332,8.9060001373291,8.95199966430664,2102,8.95199966430664,2021-06-29
9.04199981689453,9.10000038146973,8.99100017547607,8.99600028991699,1096,8.99600028991699,2021-06-30
9.08399963378906,9.09700012207031,8.94299983978271,9.0290002822876,9832,9.0290002822876,2021-07-01
8.91600036621094,9.0959997177124,8.91600036621094,9.0600004196167,1516,9.0600004196167,2021-07-02
9.10000038146973,9.27999973297119,9.01599979400635,9.05500030517578,1967,9.05500030517578,2021-07-05
9.07999992370605,9.07999992370605,9,9.00300025939941,572,9.00300025939941,2021-07-06
9.01000022888184,9.01000022888184,9.01000022888184,9.03999996185303,200,9.03999996185303,2021-07-07
8.96000003814697,9.01500034332275,8.90499973297119,8.8730001449585,437,8.8730001449585,2021-07-08
8.91100025177002,8.92399978637695,8.91100025177002,8.98600006103516,211,8.98600006103516,2021-07-09
8.92000007629395,8.92000007629395,8.92000007629395,8.97299957275391,100,8.97299957275391,2021-07-12
8.90999984741211,8.96700000762939,8.8129997253418,8.94699954986572,3625,8.94699954986572,2021-07-13
8.91600036621094,9.05300045013428,8.91600036621094,8.97000026702881,2460,8.97000026702881,2021-07-14
8.89999961853027,9.08699989318848,8.89999961853027,8.99499988555908,1274,8.99499988555908,2021-07-15
8.95600032806396,9.04899978637695,8.93299961090088,8.93299961090088,364,8.93299961090088,2021-07-16
8.78999996185303,8.80700016021729,8.69999980926514,8.70300006866455,2339,8.70300006866455,2021-07-19
8.80599975585938,8.81700038909912,8.73099994659424,8.79199981689453,2641,8.79199981689453,2021-07-20
8.88799953460693,8.88799953460693,8.81999969482422,8.88000011444092,7154,8.88000011444092,2021-07-21
8.84000015258789,8.98999977111816,8.84000015258789,8.88899993896484,3759,8.88899993896484,2021-07-22
8.85000038146973,8.91800022125244,8.85000038146973,8.84500026702881,123,8.84500026702881,2021-07-23
8.70100021362305,8.81400012969971,8.69999980926514,8.82100009918213,32692,8.82100009918213,2021-07-26
8.71300029754639,8.71300029754639,8.71199989318848,8.75899982452393,330,8.75899982452393,2021-07-27
8.7519998550415,8.83500003814697,8.73700046539307,8.83899974822998,546,8.83899974822998,2021-07-28
8.91600036621094,8.91600036621094,8.91600036621094,8.97900009155273,300,8.97900009155273,2021-07-29
8.94999980926514,8.95300006866455,8.9399995803833,8.94600009918213,132,8.94600009918213,2021-07-30
8.85000038146973,9.07400035858154,8.85000038146973,8.98499965667725,18024,8.98499965667725,2021-08-02
8.98499965667725,8.98499965667725,8.98499965667725,8.98499965667725,0,8.98499965667725,2021-08-03
9.05599975585938,9.05599975585938,8.95499992370605,8.99300003051758,5702,8.99300003051758,2021-08-04
8.96500015258789,9.02099990844727,8.96500015258789,8.97500038146973,491,8.97500038146973,2021-08-05
8.89299964904785,8.89299964904785,8.86499977111816,8.89000034332275,3220,8.89000034332275,2021-08-06
8.89999961853027,8.90999984741211,8.84099960327148,8.86800003051758,1049,8.86800003051758,2021-08-09
8.8439998626709,9.05099964141846,8.8439998626709,8.89799976348877,556,8.89799976348877,2021-08-10
8.94999980926514,9.03999996185303,8.94999980926514,8.97799968719482,400,8.97799968719482,2021-08-11
8.94999980926514,8.94999980926514,8.90100002288818,8.92099952697754,1497,8.92099952697754,2021-08-12
8.90200042724609,8.91300010681152,8.90200042724609,8.96399974822998,1875,8.96399974822998,2021-08-13
8.77000045776367,9,8.70400047302246,8.97999954223633,38886,8.97999954223633,2021-08-16
8.85999965667725,8.97999954223633,8.85999965667725,8.90499973297119,976,8.90499973297119,2021-08-17
8.91399955749512,8.91399955749512,8.85000038146973,8.86600017547607,5712,8.86600017547607,2021-08-18
8.67500019073486,8.67500019073486,8.54500007629395,8.5959997177124,1068,8.5959997177124,2021-08-19
8.54500007629395,8.57999992370605,8.52000045776367,8.56400012969971,649,8.56400012969971,2021-08-20
8.65999984741211,8.71700000762939,8.56700038909912,8.73799991607666,1546,8.73799991607666,2021-08-23
8.73799991607666,8.73799991607666,8.73799991607666,8.73799991607666,0,8.73799991607666,2021-08-24
8.95100021362305,8.95100021362305,8.95100021362305,8.86699962615967,850,8.86699962615967,2021-08-25
8.8100004196167,8.8100004196167,8.78999996185303,8.85000038146973,400,8.85000038146973,2021-08-26
8.85000038146973,8.85000038146973,8.85000038146973,8.85000038146973,0,8.85000038146973,2021-08-27
9.08899974822998,9.08899974822998,8.98999977111816,8.96700000762939,1105,8.96700000762939,2021-08-30
8.96700000762939,9.05000019073486,8.96700000762939,9.07199954986572,5805,9.07199954986572,2021-08-31
9.10000038146973,9.14999961853027,9.09700012207031,9.07699966430664,1234,9.07699966430664,2021-09-01
9.04500007629395,9.13099956512451,8.9680004119873,9.13099956512451,1061,9.13099956512451,2021-09-02
9.10000038146973,9.10000038146973,9.00899982452393,9.14599990844727,1550,9.14599990844727,2021-09-03
9.11699962615967,9.11699962615967,9.11699962615967,9.07800006866455,10,9.07800006866455,2021-09-06
9.0600004196167,9.0600004196167,9.05000019073486,9.01099967956543,175,9.01099967956543,2021-09-07
8.94999980926514,8.94999980926514,8.94999980926514,8.95199966430664,50,8.95199966430664,2021-09-08
8.90999984741211,8.91499996185303,8.84000015258789,8.81900024414062,530,8.81900024414062,2021-09-09
8.90900039672852,8.90900039672852,8.89999961853027,8.78299999237061,187,8.78299999237061,2021-09-10
8.79500007629395,8.93200016021729,8.79500007629395,8.90900039672852,2498,8.90900039672852,2021-09-13
8.85000038146973,8.85000038146973,8.85000038146973,8.9399995803833,472,8.9399995803833,2021-09-14
9.05399990081787,9.05399990081787,8.94999980926514,9,403,9,2021-09-15
9,9,9,9,0,9,2021-09-16
8.77099990844727,8.84500026702881,8.76000022888184,8.73400020599365,1995,8.73400020599365,2021-09-17
8.69999980926514,8.69999980926514,8.4689998626709,8.53400039672852,2596,8.53400039672852,2021-09-20
8.6540002822876,8.6540002822876,8.45499992370605,8.54800033569336,2758,8.54800033569336,2021-09-21
8.69699954986572,8.69699954986572,8.64000034332275,8.67000007629395,450,8.67000007629395,2021-09-22
8.6899995803833,8.73499965667725,8.6899995803833,8.74400043487549,9253,8.74400043487549,2021-09-23
8.60200023651123,8.7189998626709,8.60200023651123,8.6560001373291,1010,8.6560001373291,2021-09-24
8.73799991607666,8.73799991607666,8.73799991607666,8.74899959564209,800,8.74899959564209,2021-09-27
8.73799991607666,8.73799991607666,8.69799995422363,8.59899997711182,4600,8.59899997711182,2021-09-28
8.7519998550415,8.7519998550415,8.65299987792969,8.62600040435791,212,8.62600040435791,2021-09-29
8.65200042724609,8.79599952697754,8.65100002288818,8.7819995880127,4827,8.7819995880127,2021-09-30
8.61999988555908,8.78400039672852,8.61999988555908,8.74600028991699,5025,8.74600028991699,2021-10-01
8.62100028991699,8.81999969482422,8.62100028991699,8.71000003814697,6910,8.71000003814697,2021-10-04
8.8149995803833,8.8149995803833,8.69400024414062,8.76000022888184,4810,8.76000022888184,2021-10-05
8.60000038146973,8.76299953460693,8.60000038146973,8.72500038146973,902,8.72500038146973,2021-10-06
8.76099967956543,8.98999977111816,8.76099967956543,9.02000045776367,5786,9.02000045776367,2021-10-07
9.03600025177002,9.08399963378906,8.96199989318848,9.02000045776367,4296,9.02000045776367,2021-10-08
8.99899959564209,9.10700035095215,8.99899959564209,9.04100036621094,2123,9.04100036621094,2021-10-11
9,9.07499980926514,9,9.11299991607666,7506,9.11299991607666,2021-10-12
9.05300045013428,9.1899995803833,9.05300045013428,9.1870002746582,3089,9.1870002746582,2021-10-13
9.19999980926514,9.34200000762939,9.19999980926514,9.32699966430664,6486,9.32699966430664,2021-10-14
9.35000038146973,9.5,9.31799983978271,9.5,8892,9.5,2021-10-15
9.5,9.59799957275391,9.5,9.54800033569336,1860,9.54800033569336,2021-10-18
9.59899997711182,9.59899997711182,9.53699970245361,9.53899955749512,5360,9.53899955749512,2021-10-19
9.59899997711182,9.61999988555908,9.5,9.54500007629395,6016,9.54500007629395,2021-10-20
9.57999992370605,9.59899997711182,9.52099990844727,9.46000003814697,2175,9.46000003814697,2021-10-21
9.50699996948242,9.50699996948242,9.50699996948242,9.51599979400635,317,9.51599979400635,2021-10-22
9.48799991607666,9.55599975585938,9.48799991607666,9.58100032806396,2839,9.58100032806396,2021-10-25
9.57800006866455,9.62899971008301,9.57800006866455,9.58800029754639,1800,9.58800029754639,2021-10-26
9.48200035095215,9.53600025177002,9.48200035095215,9.50599956512451,24401,9.50599956512451,2021-10-27
9.60000038146973,9.60000038146973,9.39900016784668,9.41600036621094,610,9.41600036621094,2021-10-28
9.33300018310547,9.49199962615967,9.33300018310547,9.4680004119873,1830,9.4680004119873,2021-10-29
9.39999961853027,9.52299976348877,9.38099956512451,9.49400043487549,6067,9.49400043487549,2021-11-01
9.3129997253418,9.55300045013428,9.3129997253418,9.38700008392334,431,9.38700008392334,2021-11-02
9.45800018310547,9.45800018310547,9.35000038146973,9.41899967193604,4027,9.41899967193604,2021-11-03
9.44200038909912,9.58899974822998,9.44099998474121,9.51000022888184,5072,9.51000022888184,2021-11-04
9.56400012969971,9.58800029754639,9.56400012969971,9.54100036621094,137,9.54100036621094,2021-11-05
9.59899997711182,9.60000038146973,9.52000045776367,9.60000038146973,4711,9.60000038146973,2021-11-08
9.61900043487549,9.65999984741211,9.5290002822876,9.56900024414062,2480,9.56900024414062,2021-11-09
9.58899974822998,9.65200042724609,9.44999980926514,9.60999965667725,1847,9.60999965667725,2021-11-10
9.65999984741211,9.71000003814697,9.61100006103516,9.75800037384033,5636,9.75800037384033,2021-11-11
9.70199966430664,9.71700000762939,9.70199966430664,9.7480001449585,1190,9.7480001449585,2021-11-12
9.8100004196167,9.8100004196167,9.70199966430664,9.73999977111816,2257,9.73999977111816,2021-11-15
9.81999969482422,9.86200046539307,9.74100017547607,9.78899955749512,15078,9.78899955749512,2021-11-16
9.78499984741211,9.86299991607666,9.7810001373291,9.8129997253418,2033,9.8129997253418,2021-11-17
9.80000019073486,9.80000019073486,9.64099979400635,9.63199996948242,2549,9.63199996948242,2021-11-18
9.61100006103516,9.61100006103516,9.58500003814697,9.60599994659424,598,9.60599994659424,2021-11-19
9.75899982452393,9.75899982452393,9.56700038909912,9.60000038146973,4521,9.60000038146973,2021-11-22
9.5,9.57400035858154,9.44200038909912,9.47799968719482,3901,9.47799968719482,2021-11-23
9.44600009918213,9.5,9.44600009918213,9.48900032043457,3891,9.48900032043457,2021-11-24
9.53400039672852,9.57699966430664,9.52600002288818,9.50100040435791,6320,9.50100040435791,2021-11-25
9.21599960327148,9.26000022888184,9.05799961090088,9.04500007629395,2387,9.04500007629395,2021-11-26
9.14700031280518,9.23999977111816,9.14700031280518,9.2180004119873,509,9.2180004119873,2021-11-29
9.1899995803833,9.21700000762939,9.1899995803833,9.21399974822998,213,9.21399974822998,2021-11-30
9.2790002822876,9.53800010681152,9.27799987792969,9.48499965667725,4831,9.48499965667725,2021-12-01
9.36299991607666,9.39599990844727,9.35999965667725,9.31900024414062,2053,9.31900024414062,2021-12-02
9.20300006866455,9.27099990844727,9.20300006866455,9.13500022888184,3180,9.13500022888184,2021-12-03
9.20199966430664,9.21000003814697,9.1850004196167,9.26200008392334,919,9.26200008392334,2021-12-06
9.42099952697754,9.46399974822998,9.42099952697754,9.54500007629395,1246,9.54500007629395,2021-12-07
9.42700004577637,9.42700004577637,9.42700004577637,9.44699954986572,245,9.44699954986572,2021-12-08
9.39000034332275,9.39000034332275,9.36499977111816,9.34099960327148,746,9.34099960327148,2021-12-09
9.34099960327148,9.34099960327148,9.19999980926514,9.20699977874756,16000,9.20699977874756,2021-12-10
9.30200004577637,9.30200004577637,9.19799995422363,9.16600036621094,93,9.16600036621094,2021-12-13
9.23299980163574,9.23299980163574,9.16300010681152,9.17300033569336,154,9.17300033569336,2021-12-14
9.19299983978271,9.19299983978271,9.13000011444092,9.05200004577637,574,9.05200004577637,2021-12-15
9.25300025939941,9.2810001373291,9.25300025939941,9.2810001373291,187,9.2810001373291,2021-12-16
9.14999961853027,9.14999961853027,9.14999961853027,9.21399974822998,533,9.21399974822998,2021-12-17
9,9.13399982452393,9,9.07100009918213,4764,9.07100009918213,2021-12-20
9.14000034332275,9.14000034332275,9.13099956512451,9.21199989318848,350,9.21199989318848,2021-12-21
9.22599983215332,9.22599983215332,9.18000030517578,9.30500030517578,24534,9.30500030517578,2021-12-22
9.37399959564209,9.38899993896484,9.37399959564209,9.39400005340576,6394,9.39400005340576,2021-12-23
9.43400001525879,9.53800010681152,9.33300018310547,9.50699996948242,1029,9.50699996948242,2021-12-27
9.44999980926514,9.44999980926514,9.39599990844727,9.45400047302246,500,9.45400047302246,2021-12-28
9.51500034332275,9.51500034332275,9.34899997711182,9.39900016784668,10275,9.39900016784668,2021-12-29
9.44200038909912,9.44200038909912,9.36400032043457,9.45400047302246,569,9.45400047302246,2021-12-30
9.39099979400635,9.57699966430664,9.39099979400635,9.57699966430664,10046,9.57699966430664,2022-01-03
9.55599975585938,9.63599967956543,9.54800033569336,9.5620002746582,4644,9.5620002746582,2022-01-04
9.56400012969971,9.60400009155273,9.52400016784668,9.61400032043457,965,9.61400032043457,2022-01-05
9.40100002288818,9.49100017547607,9.39900016784668,9.42599964141846,3000,9.42599964141846,2022-01-06
9.44999980926514,9.5,9.44999980926514,9.42300033569336,2055,9.42300033569336,2022-01-07
9.5,9.55200004577637,9.41499996185303,9.45600032806396,3214,9.45600032806396,2022-01-10
9.60000038146973,9.66199970245361,9.60000038146973,9.64000034332275,12922,9.64000034332275,2022-01-11
9.79199981689453,9.81400012969971,9.77099990844727,9.90100002288818,28961,9.90100002288818,2022-01-12
9.89999961853027,9.94999980926514,9.87800025939941,9.89200019836426,6171,9.89200019836426,2022-01-13
9.88000011444092,9.88000011444092,9.72000026702881,9.74600028991699,2750,9.74600028991699,2022-01-14
9.80000019073486,9.80000019073486,9.78800010681152,9.80000019073486,1439,9.80000019073486,2022-01-17
9.80000019073486,9.82900047302246,9.6870002746582,9.85599994659424,2334,9.85599994659424,2022-01-18
9.83300018310547,9.88000011444092,9.80599975585938,9.66800022125244,10714,9.66800022125244,2022-01-19
9.93099975585938,10.1499996185303,9.93099975585938,10.1199998855591,16585,10.1199998855591,2022-01-20
9.89799976348877,10.0959997177124,9.86800003051758,10.0179996490479,3197,10.0179996490479,2022-01-21
9.98900032043457,9.98900032043457,9.50399971008301,9.49400043487549,6292,9.49400043487549,2022-01-24
9.56999969482422,9.67599964141846,9.56999969482422,9.63599967956543,2153,9.63599967956543,2022-01-25
9.72299957275391,9.85400009155273,9.7209997177124,9.7810001373291,3822,9.7810001373291,2022-01-26
9.69299983978271,9.7790002822876,9.69299983978271,9.69900035858154,188,9.69900035858154,2022-01-27
9.57499980926514,9.71599960327148,9.5319995880127,9.60700035095215,4478,9.60700035095215,2022-01-28
9.66699981689453,9.79100036621094,9.66600036621094,9.72200012207031,9146,9.72200012207031,2022-01-31
9.69499969482422,9.94999980926514,9.69499969482422,9.89599990844727,4174,9.89599990844727,2022-02-01
9.86200046539307,9.99499988555908,9.86100006103516,9.90299987792969,1362,9.90299987792969,2022-02-02
9.80000019073486,9.87199974060059,9.77000045776367,9.80000019073486,1322,9.80000019073486,2022-02-03
9.71100044250488,9.77200031280518,9.59099960327148,9.68200016021729,3889,9.68200016021729,2022-02-04
9.66800022125244,9.82199954986572,9.66800022125244,9.78400039672852,3117,9.78400039672852,2022-02-07
9.79599952697754,9.80700016021729,9.75800037384033,9.82999992370605,2932,9.82999992370605,2022-02-08
9.85999965667725,9.8730001449585,9.85999965667725,9.90299987792969,400,9.90299987792969,2022-02-09
9.95800018310547,10,9.94999980926514,10.0220003128052,3872,10.0220003128052,2022-02-10
9.86600017547607,9.94200038909912,9.86600017547607,9.96399974822998,293,9.96399974822998,2022-02-11
9.97999954223633,10.0979995727539,9.88799953460693,9.98400020599365,8173,9.98400020599365,2022-02-14
9.94999980926514,10.0659999847412,9.92199993133545,9.92599964141846,18067,9.92599964141846,2022-02-15
9.9680004119873,10.0419998168945,9.9680004119873,10.0120000839233,698,10.0120000839233,2022-02-16
10.1000003814697,10.1000003814697,10.0019998550415,10.0640001296997,1988,10.0640001296997,2022-02-17
10.0279998779297,10.0900001525879,9.99199962615967,9.98700046539307,1014,9.98700046539307,2022-02-18
10.0939998626709,10.0939998626709,9.89200019836426,9.875,2232,9.875,2022-02-21
9.80099964141846,9.88399982452393,9.80099964141846,9.88199996948242,6941,9.88199996948242,2022-02-22
9.87600040435791,9.87600040435791,9.87600040435791,9.89099979400635,6,9.89099979400635,2022-02-23
9.80000019073486,10,9.80000019073486,9.83500003814697,4830,9.83500003814697,2022-02-24
9.85999965667725,9.88000011444092,9.82900047302246,9.8730001449585,4570,9.8730001449585,2022-02-25
9.83399963378906,10.0019998550415,9.82999992370605,10.0539999008179,1470,10.0539999008179,2022-02-28
10.1000003814697,10.3660001754761,10.1000003814697,10.2959995269775,8613,10.2959995269775,2022-03-01
10.1999998092651,10.4160003662109,10.1759996414185,10.3999996185303,2210,10.3999996185303,2022-03-02
10.4580001831055,10.4580001831055,10.2239999771118,10.3520002365112,3907,10.3520002365112,2022-03-03
10.3439998626709,10.3439998626709,10.1579999923706,10.2440004348755,10629,10.2440004348755,2022-03-04
10.2980003356934,10.3280000686646,10.0319995880127,10.1199998855591,11664,10.1199998855591,2022-03-07
10.1499996185303,10.2379999160767,9.97700023651123,10.2019996643066,5534,10.2019996643066,2022-03-08
10.2919998168945,10.2919998168945,9.91600036621094,10.0839996337891,6464,10.0839996337891,2022-03-09
10.2819995880127,10.2819995880127,10.0740003585815,10.2019996643066,13801,10.2019996643066,2022-03-10
10.3000001907349,10.4499998092651,10.1999998092651,10.2880001068115,9301,10.2880001068115,2022-03-11
10.3999996185303,10.3999996185303,9.87600040435791,9.95899963378906,10325,9.95899963378906,2022-03-14
9.75399971008301,9.96000003814697,9.72299957275391,9.96000003814697,3317,9.96000003814697,2022-03-15
10.1339998245239,10.1499996185303,10.0900001525879,10.1639995574951,4413,10.1639995574951,2022-03-16
10.2620000839233,10.2799997329712,10.2399997711182,10.246000289917,2234,10.246000289917,2022-03-17
10.1940002441406,10.3520002365112,10.1940002441406,10.3680000305176,2046,10.3680000305176,2022-03-18
