"IBM.Open","IBM.High","IBM.Low","IBM.Close","IBM.Volume","IBM.Adjusted","Date"
119.885276794434,120.869979858398,118.699806213379,118.718925476074,5867014,98.3513565063477,2021-03-09
119.550666809082,122.600379943848,119.130020141602,122.246650695801,7581199,101.273872375488,2021-03-10
122.456977844238,122.982795715332,121.20458984375,121.548759460449,5383657,100.695709228516,2021-03-11
121.596557617188,122.065010070801,121.042068481445,121.998085021973,4194565,101.067947387695,2021-03-12
122.151054382324,123.087951660156,121.931167602539,122.925430297852,3577948,101.836204528809,2021-03-15
122.638626098633,122.868072509766,121.739959716797,122.600379943848,4867247,101.566940307617,2021-03-16
122.810707092285,123.79541015625,121.883361816406,123.355644226074,4488804,102.192611694336,2021-03-17
123.269599914551,125.23900604248,122.17017364502,124.340347290039,6104142,103.008377075195,2021-03-18
124.302101135254,124.703636169434,122.877632141113,123.23136138916,10297870,102.089653015137,2021-03-19
122.848945617676,124.971321105957,122.265777587891,124.808792114258,4356485,103.396453857422,2021-03-22
124.703636169434,125.774375915527,124.091781616211,124.722755432129,4556794,103.325180053711,2021-03-23
125.191207885742,126.300193786621,124.827919006348,124.875717163086,4189230,103.451889038086,2021-03-24
124.598472595215,127.380500793457,124.063095092773,127.217971801758,5809484,105.392288208008,2021-03-25
127.428298950195,130.478012084961,127.265777587891,130.382415771484,5823710,108.013847351074,2021-03-26
130,131.042068481445,129.550674438477,129.885284423828,4835344,107.602012634277,2021-03-29
129.885284423828,130.277252197266,128.126190185547,128.79541015625,5010758,106.699119567871,2021-03-30
128.623321533203,128.785858154297,126.873802185059,127.399620056152,5172575,105.54280090332,2021-03-31
127.877632141113,128.040145874023,126.453155517578,127.370933532715,4261404,105.519035339355,2021-04-01
127.762908935547,130.678771972656,127.533462524414,129.952194213867,5722980,107.657447814941,2021-04-05
129.617584228516,129.674957275391,128.193115234375,128.317398071289,3787566,106.303115844727,2021-04-06
127.954109191895,129.005737304688,127.896751403809,128.996170043945,3112896,106.865425109863,2021-04-07
128.652008056641,129.665390014648,128.260040283203,129.177825927734,4275211,107.015937805176,2021-04-08
128.938812255859,129.770553588867,128.785858154297,129.761001586914,3162999,107.499069213867,2021-04-09
129.082214355469,129.41682434082,127.963668823242,128.671127319336,3926684,106.596160888672,2021-04-12
127.151054382324,127.743789672852,124.646270751953,125.411087036133,8403041,103.895408630371,2021-04-13
125.535369873047,126.940727233887,124.780113220215,126.797325134277,6137928,105.043830871582,2021-04-14
127.418739318848,127.982795715332,126.40535736084,126.749519348145,4062664,105.004234313965,2021-04-15
127.151054382324,128.202682495117,127.103248596191,127.715103149414,5535223,105.804153442383,2021-04-16
127.724662780762,127.934989929199,126.749519348145,127.265777587891,8575736,105.431915283203,2021-04-19
131.042068481445,133.623321533203,130.688339233398,132.084136962891,16192708,109.423622131348,2021-04-20
131.988525390625,137.4091796875,131.653915405273,137.237091064453,12456814,113.692520141602,2021-04-21
137.380493164062,138.374755859375,134.799240112305,135.066925048828,7428064,111.894683837891,2021-04-22
135.095596313477,137.294448852539,134.751434326172,136.166351318359,4765576,112.805503845215,2021-04-23
136.156784057617,137.313583374023,135.25813293457,135.344161987305,4927497,112.124351501465,2021-04-26
135.458892822266,136.290634155273,134.56022644043,135.76481628418,4062664,112.472839355469,2021-04-27
136.634796142578,137.093688964844,135.850860595703,136.711288452148,3941433,113.256942749023,2021-04-28
137.791580200195,142.198852539062,136.692153930664,137.896743774414,4554179,114.23902130127,2021-04-29
137.380493164062,137.504776000977,134.369018554688,135.640533447266,9280321,112.369888305664,2021-04-30
137.485656738281,139.340347290039,137.237091064453,138.384323120117,5997241,114.642944335938,2021-05-03
138.059280395508,140.143402099609,137.982788085938,139.340347290039,6642623,115.43497467041,2021-05-04
139.521987915039,139.521987915039,138.594650268555,138.833648681641,5229895,115.015205383301,2021-05-05
138.871887207031,141.978973388672,138.79541015625,141.892929077148,7848661,117.549606323242,2021-05-06
139.502868652344,139.713195800781,138.21223449707,139.063095092773,7325661,116.492500305176,2021-05-07
139.388137817383,141.854690551758,139.388137817383,139.74186706543,7304636,117.061088562012,2021-05-10
138.61376953125,138.804977416992,136.615676879883,137.877624511719,7454214,115.499397277832,2021-05-11
137.514343261719,137.810699462891,134.933074951172,135.086044311523,6233742,113.160934448242,2021-05-12
135.229446411133,138.527725219727,135.066925048828,137.829833984375,4807207,115.45938873291,2021-05-13
138.728485107422,139.282989501953,137.629058837891,138.317398071289,2873780,115.867835998535,2021-05-14
138.087951660156,139.388137817383,137.982788085938,138.728485107422,4471755,116.212173461914,2021-05-17
138.412994384766,138.910140991211,136.931167602539,137.581268310547,4000009,115.251152038574,2021-05-18
136.061187744141,136.902481079102,134.722747802734,136.892929077148,4498532,114.674522399902,2021-05-19
136.82600402832,138.537292480469,135.908218383789,137.552581787109,4301675,115.227127075195,2021-05-20
137.934997558594,139.292541503906,137.934997558594,138.374755859375,4219041,115.915893554688,2021-05-21
138.680694580078,138.996170043945,137.839385986328,138.35563659668,3449290,115.899833679199,2021-05-24
138.546844482422,138.623321533203,136.902481079102,137.466537475586,4118311,115.155059814453,2021-05-25
137.189300537109,137.657745361328,136.749526977539,137.074569702148,3225655,114.826698303223,2021-05-26
137.495223999023,138.403442382812,137.313583374023,137.495223999023,5889294,115.179084777832,2021-05-27
137.868072509766,137.982788085938,137.179733276367,137.418731689453,2651192,115.115005493164,2021-05-28
138.623321533203,139.41682434082,137.428298950195,137.84895324707,2528705,115.475395202637,2021-06-01
138.260040283203,139.340347290039,137.7724609375,139.311660766602,2915097,116.700698852539,2021-06-02
138.537292480469,139.464630126953,137.705551147461,139.149139404297,4320608,116.564582824707,2021-06-03
139.579345703125,141.061187744141,139.349899291992,140.936904907227,3261323,118.062156677246,2021-06-04
141.061187744141,142.198852539062,140.697891235352,141.510513305664,3621984,118.542655944824,2021-06-07
141.60612487793,143.594650268555,141.60612487793,142.514343261719,5313785,119.383583068848,2021-06-08
142.476104736328,144.426391601562,142.275329589844,144.043975830078,5547252,120.664947509766,2021-06-09
144.808792114258,146.118545532227,143.17399597168,143.919692993164,4977391,120.560821533203,2021-06-10
143.814529418945,145.172088623047,143.757171630859,144.627151489258,3596462,121.153472900391,2021-06-11
144.082214355469,144.388137817383,142.122375488281,143.43212890625,3498661,120.152397155762,2021-06-14
143.260040283203,143.317398071289,142.065002441406,142.791580200195,2628912,119.615821838379,2021-06-15
143.17399597168,143.17399597168,140.745697021484,141.328872680664,4057329,118.390525817871,2021-06-16
141.061187744141,141.548751831055,138.891006469727,139.19694519043,4568300,116.604621887207,2021-06-17
138.126190185547,138.317398071289,136.749526977539,136.82600402832,9577699,114.618499755859,2021-06-18
137.7724609375,140.602294921875,137.724670410156,140.200759887695,4482633,117.445495605469,2021-06-21
140.076477050781,140.353729248047,138.957931518555,139.923522949219,2549102,117.213249206543,2021-06-22
139.990432739258,140.057357788086,138.21223449707,138.250473022461,3349920,115.811744689941,2021-06-23
139.388137817383,139.761001586914,138.326965332031,139.043975830078,3775746,116.476448059082,2021-06-24
138.986618041992,140.468444824219,138.575531005859,140.382415771484,3759533,117.597686767578,2021-06-25
140.544937133789,140.822174072266,138.537292480469,138.900573730469,4067789,116.356323242188,2021-06-28
138.871887207031,140.286804199219,138.718933105469,139.149139404297,2540211,116.564582824707,2021-06-29
138.747604370117,140.468444824219,138.346084594727,140.143402099609,3394375,117.397453308105,2021-06-30
140.497131347656,141.013381958008,140.124282836914,140.382415771484,2809661,117.597686767578,2021-07-01
140.449325561523,140.487579345703,133.326965332031,133.862335205078,17584515,112.13582611084,2021-07-02
133.833648681641,134.244735717773,131.070739746094,132.676864624023,8466010,111.142768859863,2021-07-06
132.657745361328,134.158706665039,132.657745361328,133.671127319336,4246446,111.975654602051,2021-07-07
131.720840454102,135.095596313477,131.60612487793,134.550674438477,5739820,112.712463378906,2021-07-08
135.229446411133,135.736145019531,134.646270751953,135.296371459961,4083689,113.337127685547,2021-07-09
135.210327148438,135.717010498047,133.957931518555,134.722747802734,3496360,112.856597900391,2021-07-12
134.722747802734,134.722747802734,133.489486694336,134.110900878906,3309858,112.344047546387,2021-07-13
134.531555175781,134.56022644043,132.820266723633,133.671127319336,4606061,111.975654602051,2021-07-14
133.193115234375,134.282989501953,132.695983886719,134.273422241211,3807126,112.480194091797,2021-07-15
134.799240112305,134.799240112305,132.495223999023,132.791580200195,4298328,111.238868713379,2021-07-16
130.449325561523,132.399612426758,130.219879150391,131.854690551758,8977086,110.454040527344,2021-07-19
136.711288452148,138.546844482422,132.600387573242,133.814529418945,14237838,112.095794677734,2021-07-20
133.814529418945,135.172088623047,133.508605957031,135.086044311523,5024984,113.160934448242,2021-07-21
135.430206298828,135.573608398438,134.23518371582,134.521987915039,3466653,112.688423156738,2021-07-22
134.761001586914,135.468444824219,134.158706665039,135.124282836914,4680013,113.192947387695,2021-07-23
135.172088623047,136.711288452148,134.923522949219,136.491394042969,4441630,114.338180541992,2021-07-26
136.261947631836,137.323135375977,135.372848510742,136.472274780273,3281302,114.322158813477,2021-07-27
136.720840454102,136.806884765625,135.411087036133,135.535369873047,2660815,113.537338256836,2021-07-28
136.070739746094,136.673034667969,135.372848510742,135.688339233398,2793761,113.665473937988,2021-07-29
135.296371459961,135.611862182617,134.59846496582,134.761001586914,3698238,112.888648986816,2021-07-30
135.229446411133,136.768646240234,134.827911376953,135.200759887695,3064257,113.25700378418,2021-08-02
135.659652709961,138.336517333984,135.420654296875,137.734222412109,4272596,115.379295349121,2021-08-03
137.476104736328,137.839385986328,136.20458984375,136.481842041016,2960285,114.330169677734,2021-08-04
136.739959716797,137.103256225586,135.965576171875,136.491394042969,2884240,114.338180541992,2021-08-05
136.711288452148,138.040145874023,136.60612487793,137.753341674805,4002833,115.395286560059,2021-08-06
135.94645690918,136.233276367188,134.770553588867,135.038238525391,5129689,114.423202514648,2021-08-09
135,135.573608398438,134.168258666992,135.162521362305,5543695,114.528526306152,2021-08-10
135.544937133789,136.491394042969,135.277252197266,135.879547119141,4455960,115.136100769043,2021-08-11
136.003829956055,136.854690551758,135.831741333008,136.778198242188,2184780,115.897552490234,2021-08-12
136.367111206055,137.265777587891,136.175903320312,136.883361816406,1997965,115.986679077148,2021-08-13
136.931167602539,137.418731689453,135.975143432617,137.275329589844,2913319,116.318794250488,2021-08-16
136.711288452148,136.864242553711,134.885284423828,136.156784057617,3215195,115.371017456055,2021-08-17
135.43977355957,135.678771972656,133.260040283203,133.336517333984,3672192,112.981285095215,2021-08-18
132.5908203125,133.317398071289,131.175903320312,131.950286865234,4351465,111.806678771973,2021-08-19
131.682601928711,133.250473022461,131.233276367188,132.99235534668,2780059,112.689651489258,2021-08-20
133.479919433594,133.986618041992,132.695983886719,133.479919433594,3179422,113.102813720703,2021-08-23
133.632888793945,134.063095092773,133.193115234375,133.690246582031,2474418,113.281028747559,2021-08-24
133.766723632812,134.608032226562,133.326965332031,133.709365844727,2105389,113.297225952148,2021-08-25
133.814529418945,134.608032226562,132.609939575195,132.676864624023,2613640,112.422332763672,2021-08-26
132.609939575195,133.451248168945,132.313583374023,133.279159545898,2572637,112.932670593262,2021-08-27
133.365203857422,133.728485107422,132.715103149414,132.858505249023,2087293,112.576248168945,2021-08-30
133.403442382812,134.74186706543,132.839385986328,134.168258666992,4429915,113.686065673828,2021-08-31
133.824096679688,133.910140991211,133.068832397461,133.17399597168,2588327,112.843574523926,2021-09-01
133.575531005859,133.891006469727,132.915863037109,133.852767944336,2840413,113.418716430664,2021-09-02
133.537292480469,134.292541503906,133.17399597168,133.441680908203,2009575,113.07039642334,2021-09-03
133.508605957031,133.642440795898,131.701721191406,131.988525390625,3436110,111.839088439941,2021-09-07
132.065002441406,132.973236083984,131.548751831055,132.571701049805,3122728,112.333229064941,2021-09-08
131.78776550293,132.84895324707,131.510513305664,131.682601928711,3669682,111.579849243164,2021-09-09
132.715103149414,133.240921020508,130.975143432617,130.994262695312,4157955,110.996604919434,2021-09-10
132.313583374023,132.877624511719,131.462707519531,132.074569702148,4334729,111.911979675293,2021-09-13
132.313583374023,132.476104736328,129.388137817383,130.229446411133,4659198,110.348533630371,2021-09-14
130.229446411133,131.739959716797,129.703628540039,131.166351318359,3403579,111.14241027832,2021-09-15
131.242828369141,131.883361816406,129.74186706543,130.430206298828,2765624,110.518653869629,2021-09-16
129.780120849609,129.942642211914,129.110900878906,129.282989501953,5890340,109.546569824219,2021-09-17
128.011474609375,129.23518371582,126.940727233887,128.403442382812,4990152,108.801277160645,2021-09-20
129.168258666992,129.684509277344,127.093688964844,127.122367858887,4261927,107.715782165527,2021-09-21
127.839385986328,129.41682434082,127.600379943848,128.709365844727,3767901,109.060523986816,2021-09-22
129.302108764648,131.376678466797,129.091781616211,130.717010498047,3151807,110.761688232422,2021-09-23
131.003829956055,132.390060424805,130.736145019531,131.443588256836,3100762,111.377342224121,2021-09-24
131.892929077148,132.954116821289,131.434036254883,132.466537475586,3459017,112.244110107422,2021-09-27
133.049713134766,133.546844482422,131.175903320312,131.424468994141,4513072,111.361129760742,2021-09-28
131.673034667969,133.776290893555,130.43977355957,133.059280395508,3947499,112.746383666992,2021-09-29
133.843215942383,134.388137817383,132.4091796875,132.820266723633,6090230,112.543853759766,2021-09-30
134.799240112305,137.638626098633,134.19694519043,137.017211914062,6907889,116.100090026855,2021-10-01
136.462707519531,139.579345703125,136.089859008789,137.7724609375,7689251,116.740051269531,2021-10-04
138.384323120117,138.623321533203,136.367111206055,136.854690551758,7297524,115.962387084961,2021-10-05
136.214141845703,137.065002441406,134.694076538086,136.099426269531,5573506,115.322418212891,2021-10-06
136.453155517578,137.093688964844,135.305923461914,135.573608398438,3999695,114.876876831055,2021-10-07
135.573608398438,137.332702636719,134.847030639648,136.921600341797,3902940,116.019050598145,2021-10-08
137.189300537109,137.743789672852,136.137664794922,136.166351318359,2921792,115.379119873047,2021-10-11
135.956024169922,136.042068481445,134.130020141602,134.292541503906,3293436,113.791358947754,2021-10-12
134.340347290039,135.191207885742,133.518157958984,134.569793701172,3013003,114.026290893555,2021-10-13
134.837478637695,137.5908203125,134.808792114258,137.084136962891,4410668,116.156806945801,2021-10-14
137.084136962891,138.479919433594,136.510513305664,138.250473022461,3371049,117.145065307617,2021-10-15
137.667297363281,138.565963745117,135.525817871094,136.061187744141,6437189,115.289985656738,2021-10-18
134.875717163086,136.653915405273,134.340347290039,135.736145019531,4539117,115.014572143555,2021-10-19
135.449325561523,135.94645690918,134.512420654297,135.659652709961,6474008,114.949752807617,2021-10-20
127.638626098633,127.839385986328,122.466537475586,122.686424255371,32913959,103.957023620605,2021-10-21
122.418739318848,124.521987915039,121.042068481445,122.256210327148,12114981,103.592514038086,2021-10-22
121.921607971191,122.99235534668,121.357551574707,122.02677154541,6667204,103.398086547852,2021-10-25
121.912048339844,122.657745361328,121.185470581055,121.539199829102,8912861,102.984954833984,2021-10-26
121.835563659668,122.256210327148,119.512428283691,119.665390014648,7294176,101.397186279297,2021-10-27
119.665390014648,120.755256652832,119.139579772949,120.305923461914,6802138,101.939933776855,2021-10-28
119.913955688477,120.76481628418,119.41682434082,119.598472595215,6188973,101.34049987793,2021-10-29
119.550666809082,120.755256652832,118.393882751465,120.726577758789,6177153,102.29638671875,2021-11-01
120.745697021484,121.577438354492,119.41682434082,120.630973815918,4722062,102.215377807617,2021-11-02
120.678779602051,121.692161560059,120.152961730957,121.539199829102,5670784,102.984954833984,2021-11-03
123.050003051758,123.339996337891,119.900001525879,120.849998474121,7208700,102.40096282959,2021-11-04
121.430000305176,123.769996643066,121.430000305176,123.610000610352,6790500,104.739631652832,2021-11-05
123.98999786377,124.779998779297,123.529998779297,124.540000915527,5625300,105.527641296387,2021-11-08
122.559997558594,122.900001525879,120.26000213623,120.849998474121,7236600,103.767433166504,2021-11-09
121,122.430000305176,119.930000305176,120.220001220703,6270300,103.22647857666,2021-11-10
120.900001525879,121.790000915527,120.080001831055,120.269996643066,4643300,103.269416809082,2021-11-11
120,120.639999389648,118.779998779297,118.959999084473,5418300,102.144584655762,2021-11-12
119.540000915527,120.160003662109,118.309997558594,118.870002746582,5046300,102.067314147949,2021-11-15
118.919998168945,119.900001525879,118.419998168945,118.459999084473,4750800,101.715255737305,2021-11-16
118.379997253418,119.330001831055,117.779998779297,118.059997558594,4043300,101.371803283691,2021-11-17
118.360000610352,118.360000610352,116.309997558594,116.660003662109,5046900,100.169700622559,2021-11-18
116.48999786377,116.559997558594,115.269996643066,116.050003051758,5380200,99.6459274291992,2021-11-19
116,118.809997558594,115.190002441406,116.470001220703,6416200,100.006553649902,2021-11-22
116.790000915527,117.940002441406,116.040000915527,116.790000915527,4912800,100.281311035156,2021-11-23
116.160003662109,117.269996643066,116.080001831055,116.730003356934,3220800,100.229804992676,2021-11-24
115,116.339996337891,114.559997558594,115.809997558594,3322000,99.4398345947266,2021-11-26
118.620002746582,119.610000610352,117.529998779297,118.5,8949800,101.749603271484,2021-11-29
117.5,119.23999786377,116.449996948242,117.099998474121,9252700,100.547500610352,2021-11-30
118.25,118.930000305176,116.849998474121,116.919998168945,5958300,100.392936706543,2021-12-01
117.370002746582,117.980003356934,116.559997558594,116.900001525879,5267100,100.375785827637,2021-12-02
117.360000610352,119.360000610352,117.360000610352,118.839996337891,6630100,102.041549682617,2021-12-03
119.400001525879,121.150001525879,119.400001525879,119.910003662109,4785600,102.960304260254,2021-12-06
120.480003356934,122.080001831055,120.069999694824,121.580001831055,5194000,104.394226074219,2021-12-07
122,123.379997253418,121.519996643066,123.019996643066,5483900,105.630668640137,2021-12-08
122.150001525879,123.949996948242,121.790000915527,123.569999694824,4601100,106.102951049805,2021-12-09
124.300003051758,125.330001831055,123.360000610352,124.089996337891,4966900,106.549453735352,2021-12-10
123.76000213623,124.360000610352,120.790000915527,122.580001831055,6847500,105.252883911133,2021-12-13
122.349998474121,125.029998779297,122.300003051758,123.76000213623,5716100,106.266098022461,2021-12-14
123.800003051758,124.819999694824,122.180000305176,123.110000610352,4990000,105.707984924316,2021-12-15
123.51000213623,126.639999389648,123.480003356934,125.930000305176,7280500,108.129341125488,2021-12-16
125.870002746582,128.639999389648,125.209999084473,127.400001525879,10379000,109.391555786133,2021-12-17
125.720001220703,127.199996948242,124.699996948242,127.059997558594,4941400,109.099609375,2021-12-20
127.660003662109,129.339996337891,127.660003662109,128.970001220703,4856000,110.739631652832,2021-12-21
129.059997558594,129.789993286133,127.599998474121,129.75,3923200,111.409370422363,2021-12-22
130,130.960006713867,129.520004272461,130.630004882812,3649000,112.164985656738,2021-12-23
130.630004882812,131.649993896484,129.949996948242,131.619995117188,4293900,113.015037536621,2021-12-27
131.600006103516,133.220001220703,131.589996337891,132.630004882812,3445200,113.882286071777,2021-12-28
132.399993896484,134.210006713867,132.300003051758,133.350006103516,4239900,114.500503540039,2021-12-29
133.75,134.369995117188,133.330001831055,133.910003662109,3158100,114.981346130371,2021-12-30
134,134.990005493164,133.610000610352,133.660003662109,3362100,114.766693115234,2021-12-31
134.070007324219,136.289993286133,133.630004882812,136.039993286133,4605900,116.810234069824,2022-01-03
136.100006103516,139.949996948242,135.899993896484,138.020004272461,7300000,118.510391235352,2022-01-04
138.309997558594,142.199996948242,137.880004882812,138.220001220703,8956900,118.682121276855,2022-01-05
138.199996948242,138.410003662109,132.509994506836,135.339996337891,9908100,116.209190368652,2022-01-06
134.899993896484,135.660003662109,133.509994506836,134.830001831055,5238100,115.77131652832,2022-01-07
134.470001220703,136.199996948242,133.380004882812,135.029998779297,5432800,115.943023681641,2022-01-10
130.520004272461,133.25,127.970001220703,132.869995117188,11105300,114.088340759277,2022-01-11
133.25,134.470001220703,131.369995117188,133.589996337891,5352000,114.706573486328,2022-01-12
133.899993896484,136.050003051758,133.559997558594,134.759994506836,4868300,115.711204528809,2022-01-13
134.550003051758,135.139999389648,133.300003051758,134.210006713867,5310300,115.23893737793,2022-01-14
132.949996948242,133.889999389648,131.779998779297,132.940002441406,5246700,114.148460388184,2022-01-18
132.899993896484,133.899993896484,131.5,131.580001831055,4103700,112.980712890625,2022-01-19
131.259994506836,132.880004882812,130.570007324219,130.820007324219,5278200,112.328125,2022-01-20
131.649993896484,131.869995117188,129.270004272461,129.350006103516,5907000,111.06591796875,2022-01-21
127.98999786377,129.149993896484,124.190002441406,128.820007324219,13484000,110.610832214355,2022-01-24
129.139999389648,137.339996337891,128.300003051758,136.100006103516,19715700,116.861763000488,2022-01-25
136.470001220703,137.070007324219,133.130004882812,134.259994506836,8336000,115.281852722168,2022-01-26
133.660003662109,134.75,132.080001831055,132.520004272461,5497300,113.78783416748,2022-01-27
133.190002441406,134.529998779297,131.789993286133,134.5,5471500,115.487953186035,2022-01-28
134.089996337891,134.089996337891,132.300003051758,133.570007324219,5859000,114.689422607422,2022-01-31
133.759994506836,135.960006713867,132.5,135.529998779297,6206400,116.372352600098,2022-02-01
135.699996948242,137.559997558594,135.259994506836,137.25,5357200,117.849235534668,2022-02-02
137,138.759994506836,135.830001831055,137.779998779297,6100800,118.304306030273,2022-02-03
137.860000610352,138.820007324219,136.220001220703,137.149993896484,4142000,117.763343811035,2022-02-04
137.449996948242,137.820007324219,136.270004272461,137.240005493164,3759000,117.84065246582,2022-02-07
137.229995727539,137.520004272461,135.779998779297,137.020004272461,4181800,117.651748657227,2022-02-08
137.839996337891,138.350006103516,136.830001831055,137.789993286133,5393500,118.312866210938,2022-02-09
135.470001220703,136.559997558594,133.169998168945,133.520004272461,5978600,116.02742767334,2022-02-10
133.899993896484,134.710006713867,132.380004882812,132.690002441406,4176200,115.306190490723,2022-02-11
132.589996337891,132.649993896484,129.070007324219,130.149993896484,5345300,113.098945617676,2022-02-14
130.639999389648,131.679992675781,129.610000610352,129.940002441406,4394000,112.916465759277,2022-02-15
129.449996948242,130.440002441406,128.259994506836,129.179992675781,4875600,112.256042480469,2022-02-16
128.050003051758,128.5,124.849998474121,124.970001220703,6797000,108.597579956055,2022-02-17
124.940002441406,125.440002441406,123.610000610352,124.349998474121,4609200,108.058807373047,2022-02-18
124.199996948242,125,122.680000305176,123.919998168945,5349700,107.685150146484,2022-02-22
124.379997253418,124.699996948242,121.870002746582,122.069999694824,4086400,106.077529907227,2022-02-23
120,122.099998474121,118.809997558594,121.970001220703,6563200,105.990623474121,2022-02-24
122.050003051758,124.26000213623,121.449996948242,124.180000305176,4460900,107.911102294922,2022-02-25
122.209999084473,123.389999389648,121.040000915527,122.51000213623,6757300,106.459861755371,2022-02-28
122.669998168945,123.389999389648,120.699996948242,121.349998474121,4873300,105.451858520508,2022-03-01
122.589996337891,124.639999389648,121.800003051758,123.860000610352,4891400,107.633018493652,2022-03-02
124.959999084473,126.669998168945,124.23999786377,125.930000305176,5206600,109.43180847168,2022-03-03
124.400001525879,127.349998474121,124.209999084473,126.620002746582,4402400,110.031425476074,2022-03-04
126.470001220703,127.910003662109,125.620002746582,126.069999694824,5047400,109.55347442627,2022-03-07
126.620002746582,128.350006103516,124.819999694824,125.680000305176,4887600,109.214576721191,2022-03-08
127.410003662109,128.100006103516,125.910003662109,126.220001220703,4403500,109.68383026123,2022-03-09
125.75,126.029998779297,123.129997253418,124.349998474121,5326800,108.058807373047,2022-03-10
125,126.769996643066,123.910003662109,123.959999084473,4119600,107.719902038574,2022-03-11
124.449996948242,125.160003662109,122.690002441406,123.940002441406,3289200,107.702545166016,2022-03-14
124,125.940002441406,123.220001220703,125.639999389648,4021200,109.179817199707,2022-03-15
126.5,127.279998779297,124.709999084473,127.040000915527,4292800,110.396415710449,2022-03-16
127.099998474121,128.289993286133,126.529998779297,127.959999084473,3671900,111.195892333984,2022-03-17
127.379997253418,128.929992675781,126.370002746582,128.759994506836,7466000,111.891052246094,2022-03-18
129,129.740005493164,127.400001525879,128.100006103516,3384600,111.317527770996,2022-03-21
128.5,129.300003051758,127.849998474121,129.059997558594,2690200,112.15177154541,2022-03-22
129.080001831055,129.320007324219,128.25,128.300003051758,2924500,111.491333007812,2022-03-23
128.330001831055,129.369995117188,127.800003051758,129.25,2971100,112.316856384277,2022-03-24
129.5,131.399993896484,129.309997558594,131.350006103516,3530200,114.141761779785,2022-03-25
130.820007324219,131.5,129.600006103516,131.470001220703,2483500,114.24600982666,2022-03-28
132.039993286133,132.839996337891,130.429992675781,131.940002441406,5791000,114.654449462891,2022-03-29
132.009994506836,133.080001831055,131.389999389648,132.130004882812,2622900,114.81957244873,2022-03-30
130.720001220703,131.880004882812,130,130.020004272461,4274000,112.985977172852,2022-03-31
129.660003662109,130.270004272461,128.059997558594,130.149993896484,4012400,113.098945617676,2022-04-01
130.259994506836,130.449996948242,128.929992675781,130.270004272461,2809800,113.203239440918,2022-04-04
129.850006103516,131.229995727539,128.660003662109,128.889999389648,3107200,112.004013061523,2022-04-05
127.779998779297,129.509994506836,127.25,129.389999389648,3958100,112.438529968262,2022-04-06
128.869995117188,129.25,126.730003356934,128.550003051758,3538300,111.708572387695,2022-04-07
128.009994506836,128.779998779297,127.269996643066,127.730003356934,3143300,110.996002197266,2022-04-08
127.949996948242,128.179992675781,126.180000305176,126.370002746582,3202500,109.814186096191,2022-04-11
126.419998168945,127.339996337891,125.580001831055,125.980003356934,2691000,109.475273132324,2022-04-12
125.639999389648,126.669998168945,124.910003662109,126.139999389648,3064900,109.614303588867,2022-04-13
128.929992675781,130.580001831055,126.379997253418,126.559997558594,6384200,109.979278564453,2022-04-14
126.599998474121,127.389999389648,125.529998779297,126.169998168945,4884200,109.640380859375,2022-04-18
126.080001831055,129.399993896484,126,129.149993896484,7971400,112.229965209961,2022-04-19
135,139.559997558594,133.380004882812,138.320007324219,17859200,120.198608398438,2022-04-20
138.229995727539,141.880004882812,137.350006103516,139.850006103516,9922300,121.528137207031,2022-04-21
139.699996948242,140.440002441406,137.350006103516,138.25,6508600,120.13777923584,2022-04-22
137.589996337891,139.649993896484,135.190002441406,139.100006103516,5748300,120.876411437988,2022-04-25
139,139.869995117188,136.169998168945,136.190002441406,4956200,118.347640991211,2022-04-26
135.779998779297,137.119995117188,134.630004882812,135.059997558594,4369100,117.365684509277,2022-04-27
136.850006103516,136.990005493164,134.809997558594,135.740005493164,4474300,117.956611633301,2022-04-28
135.130004882812,135.550003051758,132,132.210006713867,5078700,114.889083862305,2022-04-29
133,133.770004272461,130.889999389648,133.039993286133,4213500,115.610336303711,2022-05-02
133,133.600006103516,131.990005493164,132.520004272461,3688600,115.158470153809,2022-05-03
132.869995117188,137.869995117188,132.139999389648,137.399993896484,5932600,119.399131774902,2022-05-04
136.460006713867,137.259994506836,134.759994506836,135.919998168945,5957400,118.11302947998,2022-05-05
135.470001220703,137.990005493164,135.470001220703,137.669998168945,7306400,119.633743286133,2022-05-06
134.410003662109,136.350006103516,133.320007324219,134.440002441406,7647900,118.244110107422,2022-05-09
135,135.410003662109,128.429992675781,129.130004882812,8642400,113.573799133301,2022-05-10
129.860000610352,132.960006713867,129.860000610352,130.75,5301100,114.998626708984,2022-05-11
131.270004272461,133.619995117188,130.410003662109,132.899993896484,5384800,116.889602661133,2022-05-12
133,133.800003051758,131.050003051758,133.600006103516,4195100,117.50528717041,2022-05-13
133.100006103516,136.509994506836,132.410003662109,135.029998779297,4250400,118.76301574707,2022-05-16
137.190002441406,138.369995117188,135.639999389648,138.369995117188,4372900,121.700668334961,2022-05-17
137.100006103516,137.619995117188,132.169998168945,132.940002441406,6003000,116.9248046875,2022-05-18
132,132.320007324219,128.710006713867,129.660003662109,5819700,114.039970397949,2022-05-19
130.179992675781,130.369995117188,125.800003051758,128.479995727539,6914500,113.002105712891,2022-05-20
129.5,131.949996948242,129.419998168945,131.169998168945,3591500,115.368034362793,2022-05-23
130.570007324219,134.369995117188,130.419998168945,133.800003051758,4189700,117.681213378906,2022-05-24
