"CRM.Open","CRM.High","CRM.Low","CRM.Close","CRM.Volume","CRM.Adjusted","Date"
219.820007324219,221.550003051758,218.25,221.089996337891,5448500,218.788513183594,2021-04-06
221.960006713867,222.679992675781,219.389999389648,220.789993286133,4403400,218.491653442383,2021-04-07
223,225.710006713867,222.449996948242,224.449996948242,6169100,222.113555908203,2021-04-08
224.330001831055,231.309997558594,223.630004882812,231.279998779297,7319300,228.872436523438,2021-04-09
229.520004272461,229.850006103516,227.149993896484,228.759994506836,6205700,226.378692626953,2021-04-12
229,233.490005493164,228.5,232,5397100,229.5849609375,2021-04-13
232.850006103516,233.139999389648,227.660003662109,228.020004272461,4617600,225.646392822266,2021-04-14
229.869995117188,233.080001831055,229.5,233,5073900,230.574554443359,2021-04-15
234,234,229.889999389648,231.910003662109,5088700,229.495880126953,2021-04-16
230.830001831055,232.199996948242,228.869995117188,230.5,4257700,228.100601196289,2021-04-19
230,231.449996948242,226.889999389648,227.960006713867,4081200,225.587020874023,2021-04-20
227.110000610352,230.789993286133,226.669998168945,230.559997558594,4024000,228.159942626953,2021-04-21
230,233.889999389648,229.009994506836,231.350006103516,4975400,228.94172668457,2021-04-22
232.940002441406,235.490005493164,231.75,233.509994506836,5447100,231.079238891602,2021-04-23
234.039993286133,235.800003051758,232.419998168945,235.460006713867,3459600,233.00895690918,2021-04-26
235.460006713867,235.899993896484,231.910003662109,234.210006713867,3445200,231.77197265625,2021-04-27
235,238.330001831055,233.529998779297,236.880004882812,4274500,234.414169311523,2021-04-28
237.320007324219,237.669998168945,232.169998168945,234.360000610352,4140800,231.920394897461,2021-04-29
232.800003051758,234.5,229.520004272461,230.320007324219,5024800,227.922470092773,2021-04-30
230.770004272461,231.460006713867,223.070007324219,223.759994506836,5835700,221.430709838867,2021-05-03
221.669998168945,222,214.360000610352,217.179992675781,6727500,214.919235229492,2021-05-04
218.820007324219,219.570007324219,214.839996337891,215.399993896484,4205800,213.157745361328,2021-05-05
215.809997558594,218.279998779297,213.5,218.050003051758,5200000,215.780181884766,2021-05-06
220.509994506836,221.25,215.089996337891,216.5,5774700,214.246307373047,2021-05-07
215.5,215.960006713867,213.229995727539,213.889999389648,5263700,211.663467407227,2021-05-10
209,216.570007324219,208.910003662109,215.559997558594,6097900,213.316101074219,2021-05-11
213.339996337891,213.369995117188,209,210.539993286133,5482500,208.348358154297,2021-05-12
212.970001220703,215.639999389648,210.470001220703,211.860000610352,5337000,209.65461730957,2021-05-13
214.190002441406,218.270004272461,214.149993896484,217.660003662109,4429000,215.394241333008,2021-05-14
216.589996337891,217.720001220703,212.820007324219,215.059997558594,3816100,212.821304321289,2021-05-17
215.440002441406,217.350006103516,213.789993286133,214.330001831055,3540600,212.098892211914,2021-05-18
215.850006103516,221.600006103516,214.509994506836,221.339996337891,8092100,219.035934448242,2021-05-19
222.979995727539,226.830001831055,222.360000610352,223.779998779297,6705500,221.450531005859,2021-05-20
225.210006713867,225.779998779297,222.440002441406,222.580001831055,4913600,220.263031005859,2021-05-21
225,227.600006103516,224.210006713867,226.990005493164,5288300,224.62712097168,2021-05-24
228,229.720001220703,226.279998779297,227.710006713867,6256300,225.339630126953,2021-05-25
228.479995727539,230.240005493164,228.289993286133,229.679992675781,5807100,227.289108276367,2021-05-26
229.520004272461,229.520004272461,225.389999389648,225.830001831055,15344100,223.479187011719,2021-05-27
239.220001220703,243.5,237.830001831055,238.100006103516,17810800,235.621475219727,2021-05-28
238,238.399993896484,232.460006713867,236.199996948242,8103900,233.741256713867,2021-06-01
234.399993896484,238.289993286133,233.899993896484,234.619995117188,5543900,232.177688598633,2021-06-02
232.889999389648,233.179992675781,229.429992675781,230.839996337891,5109000,228.437042236328,2021-06-03
231.630004882812,237.889999389648,231.520004272461,237.479995727539,6177600,235.007919311523,2021-06-04
236.600006103516,239.470001220703,235.839996337891,238.139999389648,3510800,235.661041259766,2021-06-07
238.800003051758,241.789993286133,235.669998168945,236.419998168945,5827300,233.958938598633,2021-06-08
238.869995117188,238.869995117188,235.509994506836,236.089996337891,3350900,233.632400512695,2021-06-09
236,240.289993286133,235.149993896484,240.190002441406,4659500,237.689697265625,2021-06-10
239.029998779297,240.369995117188,238.410003662109,240.309997558594,4624200,237.808456420898,2021-06-11
240.699996948242,246.639999389648,240.479995727539,246.259994506836,6764700,243.696502685547,2021-06-14
245.210006713867,245.360000610352,242.009994506836,242.580001831055,5135300,240.054840087891,2021-06-15
242,245.009994506836,239.479995727539,242.389999389648,5099300,239.866806030273,2021-06-16
242,247.179992675781,241.199996948242,244.429992675781,5170200,241.88557434082,2021-06-17
241.850006103516,246.009994506836,241.059997558594,242.779998779297,7822200,240.252731323242,2021-06-18
243.449996948242,244.720001220703,238.889999389648,244.479995727539,5895100,241.935043334961,2021-06-21
243.800003051758,244.720001220703,240.889999389648,243.110000610352,4457200,240.579299926758,2021-06-22
243.75,244.5,240.850006103516,241.839996337891,4482400,239.322525024414,2021-06-23
243.350006103516,247.690002441406,242.699996948242,243.770004272461,4987300,241.232421875,2021-06-24
244.190002441406,244.199996948242,240.990005493164,241.869995117188,15409300,239.352203369141,2021-06-25
244.210006713867,247.589996337891,243.600006103516,244.570007324219,4274900,242.024108886719,2021-06-28
244.440002441406,246.779998779297,242.429992675781,245.809997558594,3871900,243.251205444336,2021-06-29
245.479995727539,246.630004882812,243.5,244.270004272461,4168800,241.727233886719,2021-06-30
244.5,246.589996337891,242.619995117188,244.979995727539,3899600,242.429824829102,2021-07-01
246.919998168945,248.960006713867,245.839996337891,248.199996948242,4056200,245.616348266602,2021-07-02
249,252.919998168945,248.380004882812,250.25,5590200,247.644989013672,2021-07-06
253,253.5,247.860000610352,248.440002441406,5101400,245.853820800781,2021-07-07
244.839996337891,246.580001831055,241.740005493164,245.800003051758,5159600,243.241302490234,2021-07-08
245.589996337891,248,244.089996337891,245.059997558594,4213500,242.509002685547,2021-07-09
247.220001220703,247.259994506836,241.850006103516,242.910003662109,5604500,240.381378173828,2021-07-12
242.289993286133,247.160003662109,241.679992675781,244.020004272461,6699800,241.479843139648,2021-07-13
244.5,246.149993896484,239.869995117188,242.429992675781,6375700,239.906402587891,2021-07-14
241.220001220703,242.029998779297,235.820007324219,237.580001831055,7912600,235.106872558594,2021-07-15
238.300003051758,240.880004882812,237.770004272461,238.429992675781,7288100,235.948013305664,2021-07-16
236.509994506836,238.5,234.309997558594,237.550003051758,8843000,235.077194213867,2021-07-19
238.699996948242,243.179992675781,236.270004272461,240.110000610352,8487000,237.61051940918,2021-07-20
241.440002441406,242.979995727539,238.270004272461,242.110000610352,15323100,239.589706420898,2021-07-21
243.5,248.699996948242,243.339996337891,248.279998779297,7868700,245.69548034668,2021-07-22
250,250.559997558594,246.679992675781,248.25,5877300,245.665786743164,2021-07-23
248.199996948242,248.479995727539,245.820007324219,247.600006103516,3960700,245.022598266602,2021-07-26
247.210006713867,248.130004882812,241.190002441406,243.509994506836,6352500,240.975158691406,2021-07-27
243.820007324219,246.080001831055,243,243.960006713867,4100200,241.420486450195,2021-07-28
243.490005493164,246.160003662109,243.490005493164,244.039993286133,3271100,241.499633789062,2021-07-29
243,244.240005493164,241.630004882812,241.929992675781,3748400,239.411575317383,2021-07-30
242.309997558594,242.470001220703,238.880004882812,240.860000610352,3525700,238.352722167969,2021-08-02
241.380004882812,243.050003051758,239.039993286133,241.130004882812,3077900,238.619918823242,2021-08-03
241.619995117188,244.649993896484,239.669998168945,244.169998168945,4121600,241.628280639648,2021-08-04
244.679992675781,250.899993896484,243.539993286133,250.559997558594,5235200,247.951766967773,2021-08-05
249.229995727539,252.080001831055,249.220001220703,250.589996337891,4045400,247.9814453125,2021-08-06
251.419998168945,252.419998168945,247.850006103516,249.320007324219,3312200,246.724670410156,2021-08-09
250.869995117188,251.25,243.039993286133,243.389999389648,4430600,240.856384277344,2021-08-10
244.669998168945,246.149993896484,240.100006103516,242.279998779297,3999200,239.757949829102,2021-08-11
242.5,248.429992675781,241.929992675781,248.389999389648,4467400,245.804351806641,2021-08-12
251.710006713867,253.770004272461,248.869995117188,251.559997558594,5986400,248.941360473633,2021-08-13
250.169998168945,251,244.470001220703,249.199996948242,4047500,246.605911254883,2021-08-16
248.259994506836,249.199996948242,245.940002441406,246.990005493164,3472600,244.418930053711,2021-08-17
248,256.799987792969,247.720001220703,251.220001220703,8306700,248.604904174805,2021-08-18
249.169998168945,255.440002441406,248.380004882812,253.070007324219,6600800,250.435668945312,2021-08-19
253,257.869995117188,252.610000610352,256.130004882812,5510700,253.463790893555,2021-08-20
257,261.859985351562,256.570007324219,260.519989013672,7603900,257.808074951172,2021-08-23
261.920013427734,262.5,259.059997558594,259.660003662109,6685200,256.957061767578,2021-08-24
260.859985351562,261.899993896484,258.75,260.850006103516,9701000,258.134613037109,2021-08-25
269.799987792969,275.220001220703,267.359985351562,267.790008544922,18987000,265.002410888672,2021-08-26
267.859985351562,270.910003662109,265.429992675781,266.529998779297,7992500,263.755523681641,2021-08-27
265.809997558594,267.579986572266,264.75,264.970001220703,5730000,262.211730957031,2021-08-30
264.769989013672,266.769989013672,262.700012207031,265.269989013672,5901500,262.508605957031,2021-08-31
266.269989013672,273.260009765625,265.589996337891,268.320007324219,7189000,265.526916503906,2021-09-01
269,269.260009765625,263.920013427734,264.149993896484,4498300,261.400268554688,2021-09-02
263.600006103516,267.410003662109,261.799987792969,267.079986572266,7356700,264.2998046875,2021-09-03
266.540008544922,267.899993896484,264.070007324219,265.209991455078,4672500,262.44921875,2021-09-07
263.619995117188,264.339996337891,261.579986572266,262.619995117188,3851500,259.886199951172,2021-09-08
261.820007324219,263.709991455078,260.450012207031,260.739990234375,4126500,258.025756835938,2021-09-09
261,261.589996337891,256.5,257.200012207031,5280900,254.522644042969,2021-09-10
257,257.690002441406,252.190002441406,254.110000610352,5258200,251.464797973633,2021-09-13
254.110000610352,255.110000610352,253,254.369995117188,4097500,251.722091674805,2021-09-14
254.539993286133,256.75,252.949996948242,256.160003662109,4764600,253.493453979492,2021-09-15
255.529998779297,261.220001220703,255,260.359985351562,5122600,257.649749755859,2021-09-16
259.269989013672,261.700012207031,258.679992675781,260.529998779297,7049400,257.817993164062,2021-09-17
256.589996337891,259.209991455078,254.940002441406,258.220001220703,5985500,255.532012939453,2021-09-20
259.470001220703,262.549987792969,257.769989013672,257.970001220703,6040600,255.284637451172,2021-09-21
258.899993896484,260.359985351562,256.209991455078,259.170013427734,4355600,256.472137451172,2021-09-22
270,279.390014648438,266.399993896484,277.859985351562,15617200,274.967559814453,2021-09-23
278.5,286.359985351562,278.209991455078,285.630004882812,13368300,282.656677246094,2021-09-24
282.440002441406,283.760009765625,279.040008544922,279.679992675781,5941100,276.768615722656,2021-09-27
275.109985351562,276.700012207031,270.040008544922,272.279998779297,7127100,269.445678710938,2021-09-28
273.489990234375,274.679992675781,269.239990234375,270.5,4361900,267.684204101562,2021-09-29
270.649993896484,274.260009765625,270.440002441406,271.220001220703,5224200,268.396697998047,2021-09-30
271.5,276.339996337891,268.769989013672,275.260009765625,4756000,272.394622802734,2021-10-01
275.220001220703,275.299987792969,266.140014648438,270.859985351562,6393800,268.040435791016,2021-10-04
272.109985351562,273.549987792969,271.029998779297,271.769989013672,4050400,268.940948486328,2021-10-05
269.670013427734,275.489990234375,267.5,275.269989013672,4745500,272.404571533203,2021-10-06
276.899993896484,279.5,274.079986572266,274.579986572266,5374200,271.721710205078,2021-10-07
275.540008544922,276.920013427734,272.269989013672,272.480010986328,2683300,269.643615722656,2021-10-08
271.779998779297,276.269989013672,271.510009765625,273.75,2693000,270.900329589844,2021-10-11
276.420013427734,280.75,276.019989013672,279,5970100,276.095733642578,2021-10-12
280,285.100006103516,278.600006103516,284.410003662109,6573500,281.449432373047,2021-10-13
286,290.640014648438,284.660003662109,290.019989013672,5433900,287.0009765625,2021-10-14
292.489990234375,292.869995117188,289.320007324219,291.660003662109,5119300,288.623931884766,2021-10-15
290.779998779297,293.25,288.709991455078,291.700012207031,5163300,288.663482666016,2021-10-18
292.100006103516,295.529998779297,291.359985351562,292.339996337891,3631200,289.296844482422,2021-10-19
293.109985351562,295.410003662109,287.950012207031,290.089996337891,4487900,287.070251464844,2021-10-20
289.470001220703,291.570007324219,288.269989013672,289.809997558594,2828500,286.793212890625,2021-10-21
289,293,288.179992675781,292.559997558594,2927000,289.514587402344,2021-10-22
293.299987792969,295.130004882812,291.720001220703,293.920013427734,2993500,290.860382080078,2021-10-25
295.779998779297,298.359985351562,293.619995117188,295.109985351562,3601400,292.038024902344,2021-10-26
296.529998779297,299.190002441406,295.089996337891,295.149993896484,3742700,292.07763671875,2021-10-27
295.070007324219,298.809997558594,293.529998779297,298.380004882812,3450400,295.273956298828,2021-10-28
298,300.779998779297,296.269989013672,299.690002441406,4251900,296.570281982422,2021-10-29
301.5,304.859985351562,299.720001220703,302.760009765625,3825100,299.6083984375,2021-11-01
301.720001220703,303.440002441406,299.410003662109,302.950012207031,4177500,299.79638671875,2021-11-02
303.950012207031,303.950012207031,298.190002441406,302.890014648438,3260200,299.736999511719,2021-11-03
303.5,308.410003662109,302.399993896484,308.040008544922,3833800,304.833435058594,2021-11-04
308.5,311.399993896484,303.339996337891,307.25,4681800,304.051635742188,2021-11-05
307.200012207031,311.390014648438,305.899993896484,309.959991455078,3893000,306.7333984375,2021-11-08
310,311.75,307.220001220703,309.709991455078,3126500,306.486053466797,2021-11-09
306.570007324219,308.589996337891,297.890014648438,299.670013427734,4350900,296.550537109375,2021-11-10
301.5,305.75,301.5,302.980010986328,2681900,299.826141357422,2021-11-11
304.5,307.220001220703,301.630004882812,306.649993896484,3803700,303.457885742188,2021-11-12
306.899993896484,307.760009765625,303.230010986328,305.489990234375,3595300,302.309936523438,2021-11-15
304.079986572266,307.579986572266,302.720001220703,307.089996337891,2989400,303.893249511719,2021-11-16
307.779998779297,309.899993896484,307.25,308.019989013672,3864700,304.813629150391,2021-11-17
306.160003662109,306.989990234375,299.579986572266,302.989990234375,4443100,299.8359375,2021-11-18
305.709991455078,306,301.100006103516,301.170013427734,4758900,298.034912109375,2021-11-19
301.839996337891,305.489990234375,296.720001220703,296.839996337891,4474700,293.750030517578,2021-11-22
293.649993896484,296.470001220703,288.309997558594,291.420013427734,6431100,288.386444091797,2021-11-23
286.040008544922,289.450012207031,283.200012207031,289.170013427734,5091400,286.159881591797,2021-11-24
284.5,287.570007324219,283.040008544922,284.209991455078,4195300,281.25146484375,2021-11-26
289.519989013672,298.390014648438,284.700012207031,296.739990234375,8215600,293.651000976562,2021-11-29
296.190002441406,299.269989013672,283.399993896484,284.959991455078,13597600,281.99365234375,2021-11-30
271.260009765625,276.940002441406,251.460006713867,251.5,30723100,248.88200378418,2021-12-01
252.820007324219,262.579986572266,252.139999389648,261.200012207031,12200800,258.480987548828,2021-12-02
261.549987792969,261.75,251.699996948242,258.320007324219,8944000,255.63102722168,2021-12-03
256.100006103516,259.230010986328,250.710006713867,258.75,7123000,256.056488037109,2021-12-06
265.470001220703,270.230010986328,263.600006103516,266.989990234375,7401200,264.210693359375,2021-12-07
268.309997558594,268.5,264.570007324219,266.309997558594,4586500,263.537811279297,2021-12-08
266.040008544922,266.679992675781,262.640014648438,264.320007324219,3967000,261.568542480469,2021-12-09
266.100006103516,270.570007324219,264.440002441406,266.029998779297,3480100,263.260711669922,2021-12-10
265.799987792969,270.559997558594,264.609985351562,265.760009765625,3625700,262.993530273438,2021-12-13
262,262.149993896484,253.300003051758,255.589996337891,7227300,252.929397583008,2021-12-14
254.850006103516,260.190002441406,251.899993896484,260.040008544922,6484900,257.333129882812,2021-12-15
260,261.350006103516,252.220001220703,253.119995117188,6556700,250.485107421875,2021-12-16
251.240005493164,253.899993896484,246.789993286133,252.929992675781,12119400,250.297088623047,2021-12-17
249.889999389648,251.539993286133,246.5,247.210006713867,5580100,244.636642456055,2021-12-20
248,253.009994506836,245.25,252.550003051758,5428200,249.921035766602,2021-12-21
253.419998168945,254.259994506836,249.509994506836,252.800003051758,4982400,250.168441772461,2021-12-22
251.229995727539,254.309997558594,249.339996337891,253.139999389648,3769500,250.504898071289,2021-12-23
253.389999389648,258.429992675781,253.240005493164,258.299987792969,3531800,255.611190795898,2021-12-27
259.730010986328,260.779998779297,254.940002441406,255.449996948242,3293700,252.79084777832,2021-12-28
256,256.429992675781,253.119995117188,254.539993286133,2592700,251.890319824219,2021-12-29
255.300003051758,257.899993896484,254.460006713867,255.330001831055,2950600,252.672088623047,2021-12-30
254.470001220703,256.489990234375,253.630004882812,254.130004882812,3169300,251.484619140625,2021-12-31
255.009994506836,256.700012207031,248.649993896484,255.460006713867,4316800,252.80078125,2022-01-03
256.850006103516,256.869995117188,243.399993896484,248.229995727539,7240700,245.646026611328,2022-01-04
236.169998168945,238.199996948242,227.309997558594,227.669998168945,18882500,225.300033569336,2022-01-05
228.039993286133,234.479995727539,226.050003051758,229.149993896484,9376100,226.764602661133,2022-01-06
228.5,232.279998779297,226.050003051758,228.309997558594,6286700,225.933364868164,2022-01-07
225.5,229.830001831055,218.889999389648,229.630004882812,7803800,227.239639282227,2022-01-10
228.800003051758,236.350006103516,226.559997558594,234.839996337891,7635300,232.395401000977,2022-01-11
237,239.279998779297,235.759994506836,237.830001831055,6718900,235.354293823242,2022-01-12
237.5,238.789993286133,227.919998168945,228.630004882812,6680300,226.250045776367,2022-01-13
228.029998779297,233.289993286133,227.610000610352,231.229995727539,5805100,228.822982788086,2022-01-14
228.449996948242,230.729995727539,225.300003051758,226.059997558594,6032000,223.706802368164,2022-01-18
227.470001220703,232.210006713867,226.169998168945,226.270004272461,5332600,223.914627075195,2022-01-19
229.070007324219,231.399993896484,222.490005493164,222.940002441406,5663700,220.619262695312,2022-01-20
223.059997558594,224.770004272461,218.25,218.630004882812,9128400,216.354125976562,2022-01-21
212.389999389648,223.380004882812,207.509994506836,223.029998779297,11664300,220.708358764648,2022-01-24
221,223.899993896484,214.669998168945,215.389999389648,9092700,213.147857666016,2022-01-25
219.610000610352,221.460006713867,209.070007324219,211,10029600,208.803573608398,2022-01-26
214.080001831055,223.149993896484,212.059997558594,212.740005493164,9462100,210.525466918945,2022-01-27
214.300003051758,222.289993286133,210.880004882812,222.130004882812,8254900,219.817718505859,2022-01-28
222.949996948242,232.910003662109,222.259994506836,232.630004882812,7084200,230.208419799805,2022-01-31
232.369995117188,232.779998779297,226.320007324219,232.119995117188,6387100,229.703704833984,2022-02-01
233.740005493164,234.490005493164,223.020004272461,225.009994506836,9378900,222.667709350586,2022-02-02
218.070007324219,220.789993286133,210.399993896484,212.770004272461,12826600,210.555145263672,2022-02-03
214.990005493164,221.669998168945,213.190002441406,219.229995727539,6176500,216.947891235352,2022-02-04
219,221.440002441406,216.660003662109,216.970001220703,3922300,214.711410522461,2022-02-07
215.600006103516,217.940002441406,212.149993896484,217.429992675781,5628700,215.166610717773,2022-02-08
221.139999389648,222.190002441406,215.570007324219,222.039993286133,6107700,219.728637695312,2022-02-09
217.699996948242,221.990005493164,215.809997558594,217.669998168945,5312600,215.40412902832,2022-02-10
217.619995117188,219.929992675781,206.110000610352,207.899993896484,8165600,205.735855102539,2022-02-11
205.800003051758,209.899993896484,204.630004882812,206.399993896484,7005900,204.251434326172,2022-02-14
209.75,214.570007324219,208.520004272461,214.25,6353000,212.019729614258,2022-02-15
211,212.419998168945,208.210006713867,211.740005493164,7072700,209.535858154297,2022-02-16
208.330001831055,209.75,199.5,200.029998779297,8820100,197.94775390625,2022-02-17
200.399993896484,202.600006103516,195.789993286133,196.839996337891,6691800,194.790954589844,2022-02-18
195.529998779297,201.460006713867,193.529998779297,195.130004882812,8434800,193.098770141602,2022-02-22
196.350006103516,199,190.130004882812,190.539993286133,7784300,188.556549072266,2022-02-23
184.740005493164,204.899993896484,184.440002441406,204.289993286133,11792600,202.163391113281,2022-02-24
204.720001220703,208.470001220703,201.610000610352,208.089996337891,5853600,205.923843383789,2022-02-25
207.789993286133,211.669998168945,206.949996948242,210.529998779297,7904700,208.338470458984,2022-02-28
213.399993896484,214.389999389648,208.460006713867,208.889999389648,12587300,206.715530395508,2022-03-01
216.100006103516,217.309997558594,201.149993896484,210.389999389648,16670100,208.199920654297,2022-03-02
210.389999389648,211.630004882812,204.220001220703,204.75,6559900,202.618637084961,2022-03-03
204.699996948242,206.380004882812,199.259994506836,203.009994506836,6813600,200.896743774414,2022-03-04
203.449996948242,204.929992675781,196.039993286133,196.229995727539,7043500,194.187316894531,2022-03-07
194.279998779297,197.199996948242,189.199996948242,192.080001831055,8229000,190.080535888672,2022-03-08
198.350006103516,205.229995727539,197.220001220703,203.160003662109,6881300,201.045181274414,2022-03-09
199.100006103516,201.199996948242,197.529998779297,200.149993896484,5604200,198.066513061523,2022-03-10
204.770004272461,204.770004272461,197.630004882812,197.899993896484,5196900,195.839920043945,2022-03-11
198.240005493164,200.160003662109,191.820007324219,193.119995117188,5665500,191.10969543457,2022-03-14
198.529998779297,199.960006713867,192.740005493164,196.139999389648,5276300,194.098236083984,2022-03-15
198.660003662109,205.899993896484,197.330001831055,205.570007324219,6043400,203.430084228516,2022-03-16
204.619995117188,210.679992675781,202.559997558594,210.410003662109,5842600,208.219696044922,2022-03-17
209.229995727539,219.580001831055,208.309997558594,218.800003051758,12220600,216.522384643555,2022-03-18
218.190002441406,219.100006103516,210.610000610352,213.720001220703,6448700,211.495254516602,2022-03-21
213.720001220703,221.850006103516,212.619995117188,218.210006713867,7018800,215.938537597656,2022-03-22
213.869995117188,213.929992675781,208.309997558594,211.110000610352,8404700,208.912414550781,2022-03-23
212.350006103516,214.110000610352,209.869995117188,213.979995727539,4150300,211.752532958984,2022-03-24
214.270004272461,215.860000610352,208.479995727539,211.029998779297,3656500,208.833251953125,2022-03-25
210.380004882812,215.380004882812,209.300003051758,215.279998779297,4290900,213.039016723633,2022-03-28
218.619995117188,222.160003662109,216.770004272461,221.289993286133,5370400,218.986419677734,2022-03-29
219.710006713867,219.850006103516,213.399993896484,214.940002441406,4951200,212.702545166016,2022-03-30
214.5,216.789993286133,211.789993286133,212.320007324219,7141300,210.109832763672,2022-03-31
212.479995727539,214.029998779297,210.039993286133,212.25,6007900,210.040542602539,2022-04-01
214.630004882812,221,214.100006103516,218.850006103516,7843600,216.571853637695,2022-04-04
218,218.270004272461,208.669998168945,210.139999389648,7304600,207.952514648438,2022-04-05
205.210006713867,205.470001220703,198.080001831055,200.820007324219,7171300,198.729553222656,2022-04-06
199.119995117188,202.720001220703,198.190002441406,200.160003662109,5246000,198.076400756836,2022-04-07
198.639999389648,200.139999389648,196.619995117188,197.169998168945,3897700,195.117538452148,2022-04-08
194.210006713867,197.100006103516,192.160003662109,195.449996948242,5173800,193.415435791016,2022-04-11
199.75,201.119995117188,194.580001831055,194.809997558594,4832200,192.782104492188,2022-04-12
191.990005493164,197.100006103516,189.320007324219,195.720001220703,8733000,193.682632446289,2022-04-13
196.320007324219,196.449996948242,189.220001220703,189.410003662109,5126700,187.438323974609,2022-04-14
188.300003051758,189.350006103516,185.529998779297,187.009994506836,4899500,185.063262939453,2022-04-18
187.240005493164,192.199996948242,185.520004272461,191.389999389648,6120400,189.397689819336,2022-04-19
192.889999389648,193.300003051758,186.080001831055,186.229995727539,6015400,184.291397094727,2022-04-20
188.779998779297,190.169998168945,176.740005493164,177.229995727539,9119500,175.385101318359,2022-04-21
177.699996948242,179.050003051758,171.100006103516,171.429992675781,8843900,169.645477294922,2022-04-22
169.690002441406,174.759994506836,169.229995727539,174.570007324219,7988900,172.752807617188,2022-04-25
172.619995117188,173.720001220703,167.550003051758,170.080001831055,8073300,168.309524536133,2022-04-26
171,177.229995727539,170.630004882812,174.679992675781,9644600,172.861633300781,2022-04-27
181.410003662109,186.929992675781,178.979995727539,185.740005493164,10614800,183.806518554688,2022-04-28
182.570007324219,185.360000610352,175.300003051758,175.940002441406,7110800,174.108535766602,2022-04-29
175.089996337891,177.779998779297,173.119995117188,177.570007324219,6278400,175.721572875977,2022-05-02
176.949996948242,180.389999389648,176.130004882812,178.360000610352,5047700,176.503341674805,2022-05-03
179.710006713867,185.979995727539,174.740005493164,185.479995727539,7563100,183.549209594727,2022-05-04
180.490005493164,182.240005493164,169.820007324219,172.300003051758,8379400,170.506423950195,2022-05-05
169.490005493164,172.429992675781,165.580001831055,169.699996948242,7232700,167.933471679688,2022-05-06
166.720001220703,170.289993286133,162.130004882812,163.600006103516,9997800,161.896987915039,2022-05-09
167.419998168945,171.259994506836,163.279998779297,167.149993896484,8598700,165.410018920898,2022-05-10
165.5,169.979995727539,160.830001831055,161.270004272461,7220100,159.591232299805,2022-05-11
156.929992675781,166.850006103516,154.639999389648,160.419998168945,10187500,158.750091552734,2022-05-12
163.550003051758,168.679992675781,162.009994506836,166.910003662109,6499700,165.172546386719,2022-05-13
164.740005493164,166.110000610352,161.880004882812,164.119995117188,5065800,162.411575317383,2022-05-16
167.330001831055,169.100006103516,158.270004272461,163.729995727539,7317700,162.025634765625,2022-05-17
162.820007324219,164.520004272461,156.190002441406,157.330001831055,7454400,155.692260742188,2022-05-18
155.229995727539,159.25,154.729995727539,155.600006103516,8382200,153.980270385742,2022-05-19
158.740005493164,160.729995727539,154.550003051758,159.649993896484,9068700,157.988098144531,2022-05-20
159.839996337891,160.729995727539,155.910003662109,160.320007324219,6148800,158.651123046875,2022-05-23
157.770004272461,158.389999389648,154.550003051758,156.929992675781,6928400,155.296417236328,2022-05-24
155.320007324219,161.889999389648,155.320007324219,159.649993896484,7436800,157.988098144531,2022-05-25
159.690002441406,163.690002441406,157.570007324219,162.460006713867,6697700,160.768859863281,2022-05-26
160.669998168945,165.229995727539,160.25,165.100006103516,7883600,163.381393432617,2022-05-27
166.960006713867,167.279998779297,159.350006103516,160.240005493164,18114600,158.571960449219,2022-05-31
178.009994506836,184.419998168945,174.369995117188,176.070007324219,37037400,174.237167358398,2022-06-01
175,190.130004882812,174.699996948242,188.399993896484,19231200,186.438827514648,2022-06-02
185,189.639999389648,183.800003051758,184.910003662109,9224000,182.985153198242,2022-06-03
188.929992675781,190.419998168945,181.699996948242,182.869995117188,5811700,180.966369628906,2022-06-06
181.710006713867,188.600006103516,181.710006713867,187.149993896484,6331100,185.201843261719,2022-06-07
187,190.559997558594,185.389999389648,189.190002441406,6226200,187.220596313477,2022-06-08
188.529998779297,192.679992675781,186.610000610352,187.110000610352,8467700,185.162246704102,2022-06-09
183.630004882812,183.949996948242,177.199996948242,178.449996948242,7855800,176.592407226562,2022-06-10
170.550003051758,172.679992675781,165.059997558594,166.029998779297,10726200,164.301696777344,2022-06-13
168.729995727539,169.630004882812,162.149993896484,164.449996948242,8576200,162.738128662109,2022-06-14
166.729995727539,171.5,164.679992675781,168.550003051758,7740700,166.795440673828,2022-06-15
163.729995727539,166.899993896484,158.619995117188,159.850006103516,8090900,158.186019897461,2022-06-16
158.559997558594,166.229995727539,158.169998168945,163.259994506836,13074600,161.560516357422,2022-06-17
165.050003051758,169.350006103516,164.899993896484,166.830001831055,6736800,165.093353271484,2022-06-21
164.699996948242,170.449996948242,164.210006713867,167.449996948242,5864500,165.706909179688,2022-06-22
169.089996337891,173.389999389648,167.119995117188,173.050003051758,7258000,171.248611450195,2022-06-23
177.720001220703,186.410003662109,176.550003051758,185.919998168945,12107100,183.984634399414,2022-06-24
186.110000610352,186.580001831055,180.470001220703,181.309997558594,6170600,179.422622680664,2022-06-27
180.289993286133,182.330001831055,171.440002441406,171.460006713867,6668600,169.675186157227,2022-06-28
172.5,173.779998779297,168.059997558594,170.610000610352,5430400,168.833999633789,2022-06-29
165.050003051758,167.5,161.110000610352,165.039993286133,9539400,163.321990966797,2022-06-30
164.759994506836,169.149993896484,164.050003051758,168.199996948242,4561600,166.449081420898,2022-07-01
