"PEP.Open","PEP.High","PEP.Low","PEP.Close","PEP.Volume","PEP.Adjusted","Date"
138.449996948242,140.169998168945,138.179992675781,139.460006713867,6978400,121.663093566895,2021-03-23
139.009994506836,140.110000610352,138.779998779297,138.809997558594,5082300,121.096054077148,2021-03-24
139.179992675781,140.25,138.339996337891,139.630004882812,5827600,121.811393737793,2021-03-25
139.619995117188,143,139.130004882812,142.699996948242,6785600,124.489616394043,2021-03-26
142.869995117188,144.960006713867,142.419998168945,144.809997558594,6105800,126.330345153809,2021-03-29
143.679992675781,144.75,142.119995117188,142.539993286133,4372700,124.350059509277,2021-03-30
143.320007324219,143.330001831055,141.169998168945,141.449996948242,6257900,123.399139404297,2021-03-31
141.190002441406,142.300003051758,140.110000610352,141.279998779297,4823400,123.250862121582,2021-04-01
141.850006103516,144.339996337891,141.320007324219,143.160003662109,5980700,124.89094543457,2021-04-05
143.039993286133,144.199996948242,142.559997558594,143.669998168945,4751900,125.335838317871,2021-04-06
144,144.100006103516,143.020004272461,143.410003662109,4849200,125.109031677246,2021-04-07
143.679992675781,144.160003662109,142.050003051758,142.539993286133,6725100,124.350059509277,2021-04-08
142.240005493164,143.139999389648,141.610000610352,142.570007324219,4950800,124.37621307373,2021-04-09
142.199996948242,143.470001220703,142.050003051758,143.020004272461,4386700,124.768798828125,2021-04-12
142.070007324219,143.970001220703,141.869995117188,143.050003051758,5283300,124.794944763184,2021-04-13
142.570007324219,142.720001220703,141.240005493164,142.110000610352,4685300,123.97492980957,2021-04-14
141.669998168945,143.100006103516,141.419998168945,142.309997558594,4777100,124.149421691895,2021-04-15
143.460006713867,144.320007324219,142.460006713867,144.160003662109,6481400,125.763298034668,2021-04-16
144.490005493164,145.600006103516,143.259994506836,144.75,6621200,126.278030395508,2021-04-19
144.130004882812,146.649993896484,143.929992675781,145.710006713867,4999700,127.11548614502,2021-04-20
147.350006103516,147.800003051758,146.210006713867,146.979995727539,6316000,128.223449707031,2021-04-21
146.240005493164,146.649993896484,145.380004882812,146.070007324219,4904400,127.429580688477,2021-04-22
145.509994506836,146.339996337891,145.059997558594,145.830001831055,4354700,127.220207214355,2021-04-23
145.550003051758,145.770004272461,142.979995727539,143.360000610352,5817700,125.065391540527,2021-04-26
142.619995117188,143.179992675781,142.130004882812,142.889999389648,4693700,124.655372619629,2021-04-27
143.490005493164,143.690002441406,141.729995727539,141.830001831055,4962700,123.730628967285,2021-04-28
142.100006103516,144.429992675781,141.970001220703,143.940002441406,4699900,125.571380615234,2021-04-29
143.320007324219,144.240005493164,142.5,144.160003662109,5051100,125.763298034668,2021-04-30
145.029998779297,146.779998779297,144.100006103516,145.789993286133,6109800,127.185287475586,2021-05-03
145.979995727539,146.770004272461,143.490005493164,143.960006713867,6603800,125.588821411133,2021-05-04
143.720001220703,144.570007324219,143.5,143.889999389648,5305200,125.527770996094,2021-05-05
144.470001220703,145.960006713867,144.009994506836,145.559997558594,4472200,126.984657287598,2021-05-06
145.229995727539,146,144.570007324219,145.559997558594,4181000,126.984657287598,2021-05-07
146.490005493164,147.990005493164,146.110000610352,146.720001220703,5270600,127.996612548828,2021-05-10
147.169998168945,147.639999389648,145.020004272461,145.649993896484,5266100,127.063140869141,2021-05-11
144.880004882812,145.740005493164,143.850006103516,144.229995727539,5651700,125.824348449707,2021-05-12
144.240005493164,147.119995117188,143.580001831055,146.369995117188,4849400,127.691261291504,2021-05-13
147.199996948242,147.899993896484,146.419998168945,146.589996337891,4224700,127.883232116699,2021-05-14
147,147.399993896484,145.710006713867,146.169998168945,3747100,127.51683807373,2021-05-17
146.639999389648,146.949996948242,145.320007324219,145.509994506836,4527300,126.941040039062,2021-05-18
144.639999389648,145.630004882812,144.080001831055,145.429992675781,4432700,126.871246337891,2021-05-19
145.25,147.729995727539,145.110000610352,147.229995727539,3964600,128.441558837891,2021-05-20
147.869995117188,148.309997558594,146.520004272461,147.100006103516,5194200,128.328109741211,2021-05-21
147.639999389648,148.350006103516,147.009994506836,147.850006103516,3627800,128.982406616211,2021-05-24
147.850006103516,148.369995117188,147.009994506836,148.300003051758,4649300,129.375015258789,2021-05-25
147.910003662109,148.669998168945,147.679992675781,148.300003051758,4462600,129.375015258789,2021-05-26
148.559997558594,148.770004272461,146.440002441406,146.509994506836,9203600,127.81339263916,2021-05-27
147.410003662109,148.5,147.240005493164,147.940002441406,4913700,129.060974121094,2021-05-28
148.779998779297,148.850006103516,147.089996337891,147.630004882812,5530300,128.790466308594,2021-06-01
148.199996948242,148.529998779297,147.229995727539,148.220001220703,4546900,129.305206298828,2021-06-02
146.710006713867,147.759994506836,146.160003662109,147.669998168945,4651600,129.766540527344,2021-06-03
148,148.589996337891,147.470001220703,147.839996337891,4427400,129.915954589844,2021-06-04
147.759994506836,148.25,146.710006713867,147.75,4724100,129.836898803711,2021-06-07
147.699996948242,147.869995117188,145.919998168945,146.369995117188,5997200,128.624145507812,2021-06-08
147.25,147.589996337891,146.020004272461,146.100006103516,4008000,128.386917114258,2021-06-09
146.309997558594,148.009994506836,146.130004882812,147.600006103516,4698200,129.705062866211,2021-06-10
148.050003051758,148.119995117188,146.789993286133,147.690002441406,4364600,129.784149169922,2021-06-11
147.470001220703,148.630004882812,146.789993286133,148.570007324219,3831900,130.55744934082,2021-06-14
148.899993896484,149.169998168945,148.070007324219,148.580001831055,4256500,130.566223144531,2021-06-15
148.860000610352,149.270004272461,146.75,147.100006103516,5492100,129.265655517578,2021-06-16
147.25,149,146.910003662109,148.520004272461,5316400,130.513488769531,2021-06-17
147.979995727539,147.979995727539,145.229995727539,145.419998168945,10661700,127.789360046387,2021-06-18
145.75,146.740005493164,145.449996948242,146.559997558594,4904300,128.791137695312,2021-06-21
146.729995727539,147.5,146.289993286133,146.779998779297,3518000,128.984466552734,2021-06-22
146.059997558594,146.130004882812,144.830001831055,144.850006103516,3901700,127.288475036621,2021-06-23
144.860000610352,145.940002441406,144.610000610352,145.669998168945,3818900,128.009048461914,2021-06-24
145.759994506836,146.789993286133,145.240005493164,146.410003662109,6387600,128.659301757812,2021-06-25
146.759994506836,147.589996337891,146.619995117188,147.039993286133,4282800,129.212921142578,2021-06-28
147.449996948242,147.699996948242,146.399993896484,146.940002441406,3197700,129.125061035156,2021-06-29
147.429992675781,148.309997558594,147.199996948242,148.169998168945,4943700,130.205917358398,2021-06-30
148.080001831055,149.080001831055,147.940002441406,148.199996948242,3997600,130.232299804688,2021-07-01
148.899993896484,149.779998779297,148.559997558594,148.910003662109,3835500,130.856216430664,2021-07-02
149.070007324219,149.419998168945,147.770004272461,149.130004882812,4313800,131.049545288086,2021-07-06
149.289993286133,150.699996948242,149,149.789993286133,4225000,131.62956237793,2021-07-07
149.419998168945,150.669998168945,149.190002441406,149.860000610352,4216000,131.691070556641,2021-07-08
149.410003662109,150.309997558594,149.169998168945,149.479995727539,4088600,131.357131958008,2021-07-09
149.490005493164,149.789993286133,148.779998779297,149.509994506836,4873700,131.383453369141,2021-07-12
151.149993896484,153.910003662109,150.75,152.960006713867,8750800,134.415222167969,2021-07-13
152.889999389648,155.139999389648,152.800003051758,154.539993286133,6390300,135.803649902344,2021-07-14
154.070007324219,155.360000610352,153.259994506836,155.25,4920600,136.42756652832,2021-07-15
155.679992675781,156.839996337891,155.110000610352,155.820007324219,5852500,136.928436279297,2021-07-16
155.990005493164,157.539993286133,154.759994506836,155.800003051758,5750200,136.910873413086,2021-07-19
156.199996948242,157.330001831055,155.559997558594,155.820007324219,5213500,136.928436279297,2021-07-20
155.300003051758,156.119995117188,154.570007324219,155.240005493164,4905900,136.418762207031,2021-07-21
155.190002441406,155.759994506836,153.970001220703,155.190002441406,3333500,136.37483215332,2021-07-22
155.559997558594,157.789993286133,155.240005493164,157.179992675781,3588400,138.123580932617,2021-07-23
156.789993286133,157.470001220703,156.029998779297,157.070007324219,2999800,138.026870727539,2021-07-26
157.309997558594,158.660003662109,157.029998779297,157.940002441406,4043900,138.791442871094,2021-07-27
157.600006103516,157.960006713867,155.910003662109,156.490005493164,3556800,137.517242431641,2021-07-28
157.229995727539,157.429992675781,156.199996948242,156.809997558594,3055600,137.798431396484,2021-07-29
157.369995117188,157.600006103516,156.619995117188,156.949996948242,3757300,137.921463012695,2021-07-30
157,157.110000610352,155.509994506836,156.320007324219,3425900,137.367828369141,2021-08-02
157,157.149993896484,156.309997558594,156.669998168945,3359900,137.675384521484,2021-08-03
156.190002441406,156.660003662109,153.869995117188,154.050003051758,4846300,135.373031616211,2021-08-04
154.979995727539,155.190002441406,153.869995117188,154.309997558594,3733500,135.601547241211,2021-08-05
153.770004272461,154.759994506836,153.639999389648,154.330001831055,3430900,135.619125366211,2021-08-06
154.639999389648,154.789993286133,153.710006713867,154.350006103516,2636600,135.636688232422,2021-08-09
154.309997558594,155.309997558594,153.809997558594,154.429992675781,2670200,135.706985473633,2021-08-10
154.710006713867,156.020004272461,154.470001220703,155.039993286133,3058000,136.243026733398,2021-08-11
155.229995727539,155.300003051758,154.600006103516,155.070007324219,1958700,136.269409179688,2021-08-12
155.100006103516,156.669998168945,154.899993896484,156.520004272461,2113800,137.543609619141,2021-08-13
156.929992675781,158.119995117188,156.729995727539,158.050003051758,3224000,138.888076782227,2021-08-16
157.910003662109,158.449996948242,157.240005493164,157.899993896484,3736300,138.756256103516,2021-08-17
157.679992675781,158.199996948242,156.199996948242,156.279998779297,3419200,137.33268737793,2021-08-18
155.820007324219,159.419998168945,155.779998779297,158.910003662109,4745600,139.643844604492,2021-08-19
158.929992675781,159.630004882812,158.25,158.350006103516,3484100,139.151702880859,2021-08-20
157.830001831055,158.520004272461,157.320007324219,157.850006103516,3102100,138.712356567383,2021-08-23
157.75,157.75,155.679992675781,155.889999389648,3760800,136.989959716797,2021-08-24
155.360000610352,155.669998168945,154.160003662109,155.199996948242,3346700,136.38362121582,2021-08-25
155.509994506836,155.669998168945,154.089996337891,154.630004882812,3220700,135.882736206055,2021-08-26
154.839996337891,155.410003662109,154.210006713867,154.940002441406,4166500,136.155151367188,2021-08-27
155.179992675781,156.169998168945,155.009994506836,156,2540300,137.086639404297,2021-08-30
156.089996337891,156.470001220703,155.339996337891,156.389999389648,5291200,137.429351806641,2021-08-31
156.839996337891,158.190002441406,156.509994506836,157.910003662109,4231400,138.765045166016,2021-09-01
156.789993286133,157.289993286133,155.869995117188,156.949996948242,2862500,138.866806030273,2021-09-02
156.199996948242,157.419998168945,155.899993896484,157.089996337891,2035100,138.990692138672,2021-09-03
156.479995727539,156.759994506836,153.679992675781,154.529998779297,4609900,136.725631713867,2021-09-07
154.660003662109,156.75,154.300003051758,156.720001220703,3199100,138.663330078125,2021-09-08
156.880004882812,156.970001220703,155.399993896484,155.729995727539,3560400,137.787384033203,2021-09-09
155.979995727539,156.25,155.009994506836,155.460006713867,3851500,137.548492431641,2021-09-10
155.940002441406,157.399993896484,155.389999389648,155.759994506836,3367200,137.813919067383,2021-09-13
156.380004882812,156.669998168945,154.820007324219,155.149993896484,2808600,137.274185180664,2021-09-14
155.220001220703,156.380004882812,154.779998779297,156.020004272461,3702400,138.043960571289,2021-09-15
155.389999389648,156.119995117188,153.809997558594,155.559997558594,4589900,137.636947631836,2021-09-16
155.229995727539,155.5,153.830001831055,154.130004882812,8127400,136.371734619141,2021-09-17
153.899993896484,154.949996948242,152.419998168945,153.610000610352,5484600,135.911651611328,2021-09-20
154.610000610352,156.119995117188,152.970001220703,153.539993286133,4479800,135.849700927734,2021-09-21
154.619995117188,155.089996337891,153.449996948242,154.009994506836,3001000,136.265533447266,2021-09-22
153.690002441406,154.929992675781,153.539993286133,154.130004882812,2712500,136.371734619141,2021-09-23
153.75,154.619995117188,153.550003051758,154.199996948242,2366100,136.433654785156,2021-09-24
153.800003051758,154.149993896484,152.389999389648,152.720001220703,4482000,135.124160766602,2021-09-27
152.369995117188,152.5,150.100006103516,151.050003051758,5910900,133.646606445312,2021-09-28
151.339996337891,153.169998168945,150.690002441406,152.300003051758,3326500,134.752593994141,2021-09-29
153.220001220703,153.429992675781,150.369995117188,150.410003662109,4949200,133.080337524414,2021-09-30
151.350006103516,151.610000610352,149.520004272461,150.949996948242,4274300,133.558120727539,2021-10-01
150.880004882812,153,149.479995727539,150.199996948242,5404900,132.894515991211,2021-10-04
151.360000610352,152.389999389648,150.070007324219,151.089996337891,6103100,133.681991577148,2021-10-05
150.839996337891,155.160003662109,149.960006713867,154.960006713867,5499200,137.10612487793,2021-10-06
155.520004272461,157.75,155.520004272461,156.389999389648,4605100,138.371322631836,2021-10-07
156.570007324219,156.710006713867,155.490005493164,156.029998779297,4186000,138.052810668945,2021-10-08
156.389999389648,157.229995727539,155.660003662109,156.240005493164,2738100,138.238616943359,2021-10-11
156.220001220703,157.850006103516,156.210006713867,156.929992675781,3195400,138.84912109375,2021-10-12
157.460006713867,158.050003051758,156.020004272461,157.990005493164,3599900,139.787002563477,2021-10-13
158.619995117188,159.490005493164,158.610000610352,159.259994506836,3677100,140.91064453125,2021-10-14
159.660003662109,159.660003662109,157.509994506836,158.809997558594,4313000,140.512512207031,2021-10-15
158.199996948242,158.699996948242,156.800003051758,158.089996337891,3274200,139.875473022461,2021-10-18
158.639999389648,160.160003662109,157.539993286133,160.100006103516,3125800,141.653915405273,2021-10-19
160.580001831055,161.880004882812,159.679992675781,161.309997558594,3716500,142.724472045898,2021-10-20
161.389999389648,161.429992675781,158.979995727539,159.179992675781,4164700,140.839889526367,2021-10-21
159.580001831055,160.470001220703,159.470001220703,159.970001220703,3240300,141.538848876953,2021-10-22
159.949996948242,159.949996948242,158.789993286133,159.220001220703,3281200,140.875274658203,2021-10-25
159.169998168945,161.399993896484,159.100006103516,161.169998168945,3684700,142.6005859375,2021-10-26
161.75,161.839996337891,159.559997558594,160.610000610352,3751800,142.105117797852,2021-10-27
160.850006103516,161.729995727539,160.470001220703,161.619995117188,3589600,142.998718261719,2021-10-28
161.029998779297,162.259994506836,160.910003662109,161.600006103516,4558200,142.981048583984,2021-10-29
161.199996948242,161.5,160.179992675781,161.259994506836,3017100,142.680221557617,2021-11-01
161.550003051758,162.809997558594,160.940002441406,162.740005493164,3464500,143.989715576172,2021-11-02
162.149993896484,164.389999389648,162.149993896484,164.300003051758,3595000,145.369918823242,2021-11-03
164.220001220703,164.559997558594,163.350006103516,164.309997558594,3310100,145.378829956055,2021-11-04
165.550003051758,166.429992675781,164.520004272461,166,3754300,146.874053955078,2021-11-05
165.809997558594,166.100006103516,161.149993896484,162.429992675781,5766400,143.715423583984,2021-11-08
162.309997558594,163.860000610352,162,163.509994506836,3778600,144.670989990234,2021-11-09
164.740005493164,165,163.029998779297,164.039993286133,2683500,145.139938354492,2021-11-10
163.970001220703,163.979995727539,162.550003051758,162.690002441406,2453000,143.945465087891,2021-11-11
163.009994506836,163.929992675781,162.080001831055,162.649993896484,3540900,143.910064697266,2021-11-12
162.509994506836,163.880004882812,162.490005493164,163.800003051758,3357100,144.927597045898,2021-11-15
164.270004272461,164.990005493164,163.229995727539,163.309997558594,2899400,144.494049072266,2021-11-16
162.619995117188,163.669998168945,162.080001831055,163.369995117188,3332200,144.547119140625,2021-11-17
162.809997558594,163.520004272461,161.75,163.419998168945,3498900,144.591354370117,2021-11-18
164.5,165.029998779297,163.440002441406,163.809997558594,5242200,144.936416625977,2021-11-19
163.199996948242,166.800003051758,163.179992675781,164.149993896484,4157200,145.237258911133,2021-11-22
163.559997558594,165.720001220703,163.309997558594,165.25,3878000,146.210510253906,2021-11-23
165.089996337891,165.5,162.580001831055,163.740005493164,3309500,144.874496459961,2021-11-24
162.710006713867,163.660003662109,160.889999389648,161.139999389648,3402900,142.57405090332,2021-11-26
162.669998168945,164.580001831055,161.139999389648,164.139999389648,5305800,145.228408813477,2021-11-29
163.830001831055,164,158.389999389648,159.779998779297,7610000,141.37077331543,2021-11-30
162.470001220703,163.25,160.050003051758,160.160003662109,5385600,141.706970214844,2021-12-01
160.130004882812,161.690002441406,159.830001831055,160.619995117188,4619800,143.074264526367,2021-12-02
161.470001220703,164.880004882812,161.339996337891,164.710006713867,6465900,146.717498779297,2021-12-03
166.050003051758,167.289993286133,165.789993286133,166.419998168945,5403100,148.240692138672,2021-12-06
166.419998168945,166.960006713867,165.660003662109,166.229995727539,5460100,148.071472167969,2021-12-07
166.139999389648,166.690002441406,164.029998779297,166.520004272461,3891900,148.329772949219,2021-12-08
165.919998168945,166.880004882812,164.850006103516,166.309997558594,3644500,148.142700195312,2021-12-09
167.539993286133,169.119995117188,166.899993896484,168.970001220703,5025700,150.512161254883,2021-12-10
168.929992675781,171.259994506836,168.050003051758,169.809997558594,5411800,151.260406494141,2021-12-13
169.350006103516,170.389999389648,168.300003051758,169.389999389648,4985000,150.886245727539,2021-12-14
169.770004272461,171.779998779297,169.460006713867,171.570007324219,5507800,152.828155517578,2021-12-15
171.570007324219,173.559997558594,171.020004272461,171.820007324219,6909900,153.050827026367,2021-12-16
171.110000610352,172.380004882812,168.050003051758,168.300003051758,10159600,149.91535949707,2021-12-17
167.160003662109,169.5,166.75,169.419998168945,5263600,150.913040161133,2021-12-20
169.229995727539,169.600006103516,167.779998779297,168.919998168945,3401400,150.467620849609,2021-12-21
168.960006713867,169.990005493164,168.270004272461,169.970001220703,4362900,151.402923583984,2021-12-22
169.979995727539,170.630004882812,169.25,169.779998779297,3241700,151.233657836914,2021-12-23
169.990005493164,171.559997558594,169.770004272461,171.470001220703,2868800,152.739074707031,2021-12-27
171.460006713867,172.789993286133,171.199996948242,172.360000610352,2332100,153.531860351562,2021-12-28
172.789993286133,173.460006713867,171.929992675781,172.970001220703,2299500,154.075210571289,2021-12-29
173.539993286133,173.619995117188,172.229995727539,172.669998168945,1988900,153.807968139648,2021-12-30
172.460006713867,174.020004272461,172.110000610352,173.710006713867,2914900,154.734375,2021-12-31
172.199996948242,173.190002441406,170.570007324219,172.979995727539,5488900,154.084075927734,2022-01-03
172.660003662109,174.449996948242,172.199996948242,173.229995727539,4717600,154.30680847168,2022-01-04
173.360000610352,175.360000610352,173.229995727539,173.820007324219,6564600,154.83235168457,2022-01-05
173.910003662109,175.600006103516,173.229995727539,173.860000610352,4288700,154.86799621582,2022-01-06
174.089996337891,174.690002441406,172.610000610352,174.080001831055,4916000,155.063980102539,2022-01-07
174.440002441406,175.839996337891,173.619995117188,174.169998168945,5055900,155.144149780273,2022-01-10
173.679992675781,174.229995727539,171.619995117188,174.089996337891,6452300,155.072860717773,2022-01-11
173.899993896484,174.330001831055,172.949996948242,173.899993896484,5268000,154.903610229492,2022-01-12
173.710006713867,174.690002441406,173.240005493164,174.179992675781,4310300,155.153015136719,2022-01-13
174.570007324219,175.940002441406,173.399993896484,175.639999389648,4474500,156.453536987305,2022-01-14
173.619995117188,174.759994506836,173.149993896484,173.960006713867,5789500,154.957092285156,2022-01-18
173.960006713867,175.960006713867,173.570007324219,175.210006713867,6424500,156.070526123047,2022-01-19
175.410003662109,176.880004882812,173.839996337891,173.940002441406,6284200,154.939254760742,2022-01-20
175.330001831055,177.240005493164,174.110000610352,174.220001220703,6753200,155.188629150391,2022-01-21
175.490005493164,176.5,168.960006713867,173.330001831055,9263900,154.395889282227,2022-01-24
172.080001831055,172.479995727539,169.740005493164,171.339996337891,6536900,152.623260498047,2022-01-25
169.360000610352,171.809997558594,166.449996948242,169.529998779297,6841800,151.010986328125,2022-01-26
170.779998779297,173.279998779297,168.779998779297,169.369995117188,6543500,150.868469238281,2022-01-27
168.509994506836,172.729995727539,167.210006713867,172.669998168945,5796000,153.807968139648,2022-01-28
170.770004272461,174.110000610352,170.589996337891,173.520004272461,5908000,154.565124511719,2022-01-31
173.149993896484,173.429992675781,169.559997558594,172.339996337891,5952700,153.514007568359,2022-02-01
172.759994506836,175.639999389648,172.570007324219,175.470001220703,5767000,156.302108764648,2022-02-02
175.270004272461,176.660003662109,173.830001831055,175.369995117188,4632700,156.213027954102,2022-02-03
173.100006103516,174.889999389648,171.190002441406,172.490005493164,4592400,153.647659301758,2022-02-04
172.740005493164,172.990005493164,171.210006713867,171.809997558594,4813300,153.041931152344,2022-02-07
172.630004882812,172.639999389648,170.309997558594,172.020004272461,3957700,153.228973388672,2022-02-08
172.5,172.779998779297,171.009994506836,171.940002441406,6780200,153.157745361328,2022-02-09
168.660003662109,171.449996948242,167.300003051758,168.369995117188,7899800,149.977676391602,2022-02-10
168.059997558594,170.309997558594,167.690002441406,168.580001831055,7299600,150.164764404297,2022-02-11
169.419998168945,169.679992675781,165.100006103516,166.699996948242,6822500,148.490112304688,2022-02-14
167.220001220703,168.25,165.259994506836,165.960006713867,4943800,147.830978393555,2022-02-15
165.630004882812,167.199996948242,164.539993286133,166.300003051758,4161700,148.133850097656,2022-02-16
166.009994506836,167.949996948242,165,166.75,5156800,148.534652709961,2022-02-17
167.110000610352,168.240005493164,166.220001220703,167.710006713867,5181600,149.38981628418,2022-02-18
168.570007324219,168.940002441406,166.229995727539,168.350006103516,7733900,149.959884643555,2022-02-22
169.119995117188,169.119995117188,166.520004272461,166.690002441406,5812800,148.481231689453,2022-02-23
165.710006713867,166.339996337891,160.289993286133,163.789993286133,8888800,145.897979736328,2022-02-24
164.419998168945,168.460006713867,164.259994506836,168.380004882812,6535600,149.986618041992,2022-02-25
164.039993286133,165.210006713867,161.410003662109,163.740005493164,7677000,145.853485107422,2022-02-28
163.070007324219,164.399993896484,161.300003051758,162.270004272461,5107900,144.544052124023,2022-03-01
162.979995727539,165.820007324219,162.490005493164,164.520004272461,5452100,146.548278808594,2022-03-02
163.970001220703,165.190002441406,162.800003051758,163.270004272461,5352200,146.391357421875,2022-03-03
162,166.5,160.919998168945,165.75,6340300,148.614959716797,2022-03-04
164.070007324219,165.149993896484,162.130004882812,162.449996948242,6319500,145.656112670898,2022-03-07
162.380004882812,163.970001220703,157.690002441406,157.869995117188,6163700,141.549606323242,2022-03-08
159.809997558594,160.059997558594,156.399993896484,157.399993896484,5764900,141.128173828125,2022-03-09
155.789993286133,156.25,153.369995117188,154.509994506836,6103700,138.53694152832,2022-03-10
155.449996948242,156.889999389648,153.479995727539,153.729995727539,4762600,137.837631225586,2022-03-11
155.149993896484,157.800003051758,154.5,155.889999389648,6075600,139.774291992188,2022-03-14
157.320007324219,159.5,156.830001831055,159,6203400,142.562759399414,2022-03-15
158.410003662109,159.990005493164,157.039993286133,159.699996948242,6299000,143.190399169922,2022-03-16
159.830001831055,161.630004882812,159.300003051758,160.940002441406,3587600,144.302230834961,2022-03-17
161.380004882812,162.929992675781,160.059997558594,162.789993286133,12123000,145.960952758789,2022-03-18
162.270004272461,163.809997558594,161.070007324219,162.559997558594,5122600,145.754760742188,2022-03-21
162.839996337891,164.770004272461,162.229995727539,164.339996337891,5779200,147.350738525391,2022-03-22
164.25,165.279998779297,162.630004882812,163.479995727539,4533700,146.579620361328,2022-03-23
164.059997558594,164.729995727539,163.270004272461,164.470001220703,3160300,147.467300415039,2022-03-24
164.429992675781,165.899993896484,164.429992675781,165.240005493164,4146800,148.157669067383,2022-03-25
165.100006103516,165.770004272461,163.710006713867,165.729995727539,4308000,148.597015380859,2022-03-28
167.289993286133,168.580001831055,166.369995117188,168.190002441406,4440400,150.802764892578,2022-03-29
168.100006103516,168.240005493164,166.119995117188,167.960006713867,3871500,150.59651184082,2022-03-30
168.369995117188,169.300003051758,167.270004272461,167.380004882812,6076200,150.076507568359,2022-03-31
167.889999389648,169.929992675781,167.369995117188,169.759994506836,3239600,152.210418701172,2022-04-01
169.110000610352,169.389999389648,167.449996948242,169.320007324219,3759900,151.815872192383,2022-04-04
168.320007324219,171.380004882812,168.320007324219,169.5,4480700,151.977325439453,2022-04-05
169.919998168945,172.699996948242,169.490005493164,172.389999389648,4294800,154.568557739258,2022-04-06
172.029998779297,173.279998779297,170.779998779297,172.550003051758,5041600,154.711990356445,2022-04-07
172.990005493164,173.690002441406,171.589996337891,173.130004882812,3883100,155.232055664062,2022-04-08
173.610000610352,174.970001220703,172.320007324219,172.600006103516,3825100,154.756866455078,2022-04-11
173.779998779297,174.649993896484,172.630004882812,173.300003051758,3924300,155.384460449219,2022-04-12
173.580001831055,173.820007324219,171.729995727539,173,4394000,155.115509033203,2022-04-13
173.479995727539,174.259994506836,171.759994506836,171.899993896484,4834300,154.129180908203,2022-04-14
171.220001220703,172.309997558594,169.960006713867,170.419998168945,3086000,152.802185058594,2022-04-18
169.839996337891,173.169998168945,169.839996337891,172.899993896484,3642000,155.025802612305,2022-04-19
173.720001220703,175.970001220703,173.720001220703,175.470001220703,4197600,157.330108642578,2022-04-20
175.759994506836,177.240005493164,174.649993896484,174.839996337891,3701300,156.765274047852,2022-04-21
174.990005493164,175.270004272461,171.940002441406,172.149993896484,5864000,154.353332519531,2022-04-22
173.210006713867,173.919998168945,171,173.740005493164,7369900,155.778991699219,2022-04-25
173.970001220703,175.350006103516,172.729995727539,173.300003051758,7386600,155.384460449219,2022-04-26
173.419998168945,176.690002441406,173.190002441406,174.850006103516,5180300,156.774215698242,2022-04-27
174.529998779297,177.619995117188,173.820007324219,177.5,5235800,159.150283813477,2022-04-28
177.410003662109,177.410003662109,171.410003662109,171.710006713867,6505600,153.958831787109,2022-04-29
173,173.460006713867,165.270004272461,167.759994506836,7692100,150.417205810547,2022-05-02
169.139999389648,169.309997558594,166.580001831055,167.990005493164,5564900,150.623413085938,2022-05-03
167.610000610352,174.119995117188,167.610000610352,173.860000610352,6231500,155.886581420898,2022-05-04
173.100006103516,173.320007324219,169.080001831055,170.389999389648,6534300,152.775283813477,2022-05-05
169.240005493164,170.800003051758,168.720001220703,170.410003662109,5824600,152.793243408203,2022-05-06
169.660003662109,172.889999389648,168.759994506836,171.699996948242,7269100,153.949859619141,2022-05-09
173.119995117188,174.539993286133,170.75,171.490005493164,5936700,153.761596679688,2022-05-10
170.820007324219,172.410003662109,169.919998168945,170.660003662109,5376900,153.017425537109,2022-05-11
171.25,171.990005493164,168.160003662109,170.399993896484,6473500,152.784225463867,2022-05-12
170.699996948242,174.160003662109,169.460006713867,173.720001220703,4714600,155.76106262207,2022-05-13
173.710006713867,176.300003051758,173.419998168945,175.470001220703,5317200,157.330108642578,2022-05-16
175.309997558594,175.679992675781,172.580001831055,174.460006713867,5012200,156.424545288086,2022-05-17
173.690002441406,173.869995117188,162.919998168945,163.649993896484,8875400,146.732086181641,2022-05-18
162.5,162.779998779297,159.669998168945,161.199996948242,6423800,144.535369873047,2022-05-19
162.240005493164,163.059997558594,159.619995117188,162.210006713867,5768800,145.440933227539,2022-05-20
164.210006713867,166.949996948242,163.570007324219,165.600006103516,4657800,148.480514526367,2022-05-23
166.020004272461,168.259994506836,165.160003662109,167.820007324219,6327600,150.470993041992,2022-05-24
167.850006103516,169.490005493164,166.960006713867,168.970001220703,5781000,151.502090454102,2022-05-25
168.960006713867,171.089996337891,168.960006713867,170.110000610352,5193800,152.52424621582,2022-05-26
171.259994506836,171.809997558594,170.199996948242,171.770004272461,6713500,154.012649536133,2022-05-27
170.979995727539,170.979995727539,165.369995117188,167.75,13610000,150.408218383789,2022-05-31
168.179992675781,168.380004882812,163.820007324219,166.490005493164,5613900,149.278518676758,2022-06-01
165.619995117188,166.75,162.649993896484,166.679992675781,4677300,150.488296508789,2022-06-02
165.860000610352,166.589996337891,164.360000610352,164.850006103516,4222000,148.836090087891,2022-06-03
166.460006713867,167.619995117188,164.729995727539,165.539993286133,3447800,149.459045410156,2022-06-06
165.679992675781,166.860000610352,164.220001220703,166.559997558594,4168300,150.379959106445,2022-06-07
165.740005493164,166.809997558594,165.110000610352,165.729995727539,2646800,149.630584716797,2022-06-08
165.190002441406,166.929992675781,162.669998168945,162.779998779297,3522900,146.967178344727,2022-06-09
