"LIN.Open","LIN.High","LIN.Low","LIN.Close","LIN.Volume","LIN.Adjusted","Date"
269.910003662109,274.149993896484,268.709991455078,273.380004882812,1847900,257.178771972656,2021-03-25
275,281.880004882812,274.429992675781,281.399993896484,2235600,264.723541259766,2021-03-26
280.130004882812,283.25,277.769989013672,281,2449600,264.347259521484,2021-03-29
280.260009765625,280.809997558594,278.700012207031,279.260009765625,1364100,262.710357666016,2021-03-30
278.059997558594,283.25,278.059997558594,280.140014648438,2218400,263.538208007812,2021-03-31
279.130004882812,281.429992675781,277.170013427734,280.839996337891,1594900,264.196655273438,2021-04-01
282.559997558594,286.980010986328,282.559997558594,285.399993896484,1400000,268.486480712891,2021-04-05
284.5,285.220001220703,282.369995117188,284.109985351562,1615800,267.272979736328,2021-04-06
283.489990234375,284.420013427734,280.450012207031,281.350006103516,3015900,264.676452636719,2021-04-07
283.070007324219,284.140014648438,281.920013427734,282.200012207031,2003800,265.47607421875,2021-04-08
283.790008544922,285.230010986328,281.730010986328,284.799987792969,1599000,267.922027587891,2021-04-09
283.019989013672,286.369995117188,283.019989013672,285.429992675781,1479900,268.5146484375,2021-04-12
285.459991455078,287.790008544922,285.170013427734,286.290008544922,1543600,269.323791503906,2021-04-13
284.839996337891,286.519989013672,284.119995117188,285.049987792969,1325400,268.157135009766,2021-04-14
287,288.799987792969,286.609985351562,287.970001220703,1449100,270.904144287109,2021-04-15
288.839996337891,290.640014648438,288.519989013672,289.959991455078,1304400,272.776245117188,2021-04-16
289.989990234375,290.130004882812,287.029998779297,288.450012207031,1675600,271.355712890625,2021-04-19
287.149993896484,287.850006103516,285.690002441406,285.839996337891,1603200,268.900451660156,2021-04-20
287.690002441406,292.489990234375,287.489990234375,291.970001220703,1176400,274.667114257812,2021-04-21
290.679992675781,291.809997558594,288.170013427734,288.700012207031,930300,271.590881347656,2021-04-22
288.369995117188,292.420013427734,287.850006103516,291.600006103516,1290600,274.319030761719,2021-04-23
292.029998779297,292.049987792969,288.769989013672,289.519989013672,906300,272.362365722656,2021-04-26
288.559997558594,290.850006103516,287.640014648438,290.209991455078,1199800,273.011413574219,2021-04-27
288.429992675781,290.559997558594,286.950012207031,287.140014648438,1366300,270.123443603516,2021-04-28
288.359985351562,289.339996337891,285.929992675781,289.339996337891,1290400,272.192962646484,2021-04-29
288.329986572266,288.630004882812,285.399993896484,285.839996337891,1932700,268.900451660156,2021-04-30
287.339996337891,289.579986572266,287.109985351562,288.700012207031,974900,271.590881347656,2021-05-03
284.279998779297,285.869995117188,281.950012207031,283,2301700,266.228698730469,2021-05-04
287.589996337891,292.769989013672,286.739990234375,291.609985351562,1763500,274.328460693359,2021-05-05
294.980010986328,296.5,291.589996337891,296.399993896484,2532800,278.834594726562,2021-05-06
298.5,300.910003662109,296.929992675781,298.929992675781,1883600,281.214630126953,2021-05-07
302.100006103516,303.869995117188,301.010009765625,301.010009765625,1695700,283.171356201172,2021-05-10
297.980010986328,300.940002441406,296.299987792969,298.609985351562,1634800,280.91357421875,2021-05-11
294.940002441406,297.769989013672,293.290008544922,293.980010986328,1776000,276.557983398438,2021-05-12
294.579986572266,298.790008544922,293.829986572266,297.950012207031,1569300,280.292755126953,2021-05-13
299.570007324219,301.839996337891,298.980010986328,301.170013427734,1210600,283.321929931641,2021-05-14
302.190002441406,303.209991455078,299,300.880004882812,1143000,283.049102783203,2021-05-17
301.309997558594,301.809997558594,297.809997558594,298,1305900,280.339660644531,2021-05-18
294.679992675781,296.489990234375,291.540008544922,296.070007324219,1882400,278.524139404297,2021-05-19
297.510009765625,300.820007324219,297.510009765625,298.130004882812,1272900,280.462005615234,2021-05-20
299.739990234375,302.029998779297,298.339996337891,298.570007324219,1923500,280.876007080078,2021-05-21
301.149993896484,303.070007324219,300.549987792969,301.269989013672,1058300,283.415985107422,2021-05-24
302.410003662109,302.690002441406,300.220001220703,301.25,1330300,283.397155761719,2021-05-25
301.100006103516,301.589996337891,297.459991455078,299.769989013672,1411600,282.004913330078,2021-05-26
300.739990234375,301.709991455078,299.769989013672,300.779998779297,1710900,282.955017089844,2021-05-27
302.589996337891,302.989990234375,300,300.600006103516,1430900,282.785705566406,2021-05-28
305.170013427734,305.709991455078,301.269989013672,302.260009765625,1418200,284.347320556641,2021-06-01
302.309997558594,302.369995117188,299.320007324219,299.880004882812,1562800,283.101135253906,2021-06-02
297.619995117188,298.709991455078,296.049987792969,298.320007324219,1608200,281.628356933594,2021-06-03
299.959991455078,301.739990234375,298.549987792969,299.859985351562,1362200,283.082275390625,2021-06-04
297.420013427734,297.989990234375,291.140014648438,291.579986572266,3591400,275.265502929688,2021-06-07
293.480010986328,294.279998779297,291.359985351562,292.5,1721800,276.134033203125,2021-06-08
292.309997558594,294.489990234375,290.170013427734,290.480010986328,1720800,274.227111816406,2021-06-09
292.149993896484,293.109985351562,290.200012207031,290.329986572266,1311000,274.085510253906,2021-06-10
291.579986572266,292.679992675781,289.950012207031,291.220001220703,1437700,274.925750732422,2021-06-11
291,291.549987792969,287.940002441406,290.910003662109,1489400,274.633056640625,2021-06-14
293.700012207031,293.720001220703,288.950012207031,290.910003662109,2011500,274.633056640625,2021-06-15
294.739990234375,294.980010986328,289.339996337891,289.559997558594,2364000,273.358581542969,2021-06-16
288.739990234375,289.459991455078,285.369995117188,287.239990234375,2397800,271.168365478516,2021-06-17
284.119995117188,285.559997558594,281.989990234375,282.019989013672,3882300,266.240478515625,2021-06-18
286.670013427734,288.630004882812,285.380004882812,288.329986572266,2282800,272.197387695312,2021-06-21
290.799987792969,291.489990234375,289.350006103516,290.350006103516,2406900,274.104339599609,2021-06-22
289.730010986328,290.350006103516,284.279998779297,284.760009765625,2685000,268.827178955078,2021-06-23
287.309997558594,287.739990234375,284.820007324219,285.130004882812,3124300,269.176483154297,2021-06-24
285.140014648438,286.880004882812,283,285.109985351562,23412000,269.157562255859,2021-06-25
288.970001220703,289.859985351562,287.200012207031,289.690002441406,1969300,273.481262207031,2021-06-28
291.760009765625,293.100006103516,289.709991455078,290.369995117188,1181800,274.123229980469,2021-06-29
288.200012207031,289.880004882812,287.950012207031,289.100006103516,1546800,272.924377441406,2021-06-30
289.690002441406,290.899993896484,288.959991455078,290.839996337891,1434800,274.566955566406,2021-07-01
290.700012207031,292.350006103516,289.540008544922,291.760009765625,1066400,275.435516357422,2021-07-02
291.450012207031,291.910003662109,287.470001220703,288.5,1288100,272.35791015625,2021-07-06
290.279998779297,292.769989013672,289.329986572266,292.529998779297,1228600,276.162353515625,2021-07-07
287.040008544922,287.959991455078,284.709991455078,286.989990234375,1587100,270.932373046875,2021-07-08
290.899993896484,293.820007324219,290.079986572266,292.709991455078,1405800,276.332336425781,2021-07-09
292.350006103516,294.660003662109,291.730010986328,292.519989013672,1382800,276.152984619141,2021-07-12
291.940002441406,292.549987792969,288.829986572266,289.720001220703,1343000,273.509613037109,2021-07-13
290.799987792969,292.119995117188,289.5,291.089996337891,1106200,274.802947998047,2021-07-14
289.220001220703,293.5,288.989990234375,292.049987792969,1220900,275.709289550781,2021-07-15
292.769989013672,293.170013427734,289.149993896484,290.070007324219,1306300,273.840087890625,2021-07-16
285.230010986328,285.429992675781,282.75,284.670013427734,1718100,268.742156982422,2021-07-19
285.260009765625,291.519989013672,284.630004882812,290.369995117188,1973600,274.123229980469,2021-07-20
291.910003662109,294.720001220703,291.529998779297,294.200012207031,1370200,277.738952636719,2021-07-21
296.660003662109,297.049987792969,294.540008544922,295.220001220703,914600,278.701812744141,2021-07-22
297.200012207031,299.019989013672,296.179992675781,298.809997558594,1102700,282.091033935547,2021-07-23
299.529998779297,300.029998779297,296.850006103516,298.470001220703,1398400,281.77001953125,2021-07-26
297.649993896484,300.630004882812,295.579986572266,298.850006103516,1551300,282.128814697266,2021-07-27
298.049987792969,298.709991455078,296.579986572266,296.859985351562,1063500,280.250091552734,2021-07-28
297.720001220703,300.579986572266,297.329986572266,299.450012207031,1295000,282.695220947266,2021-07-29
302.399993896484,308.799987792969,302,307.390014648438,2516600,290.191040039062,2021-07-30
308.730010986328,310.190002441406,300.119995117188,300.220001220703,1927600,283.422119140625,2021-08-02
300.690002441406,303.209991455078,300.049987792969,302.920013427734,1133000,285.971130371094,2021-08-03
304.480010986328,307.720001220703,304.480010986328,305.619995117188,1476700,288.519989013672,2021-08-04
307.399993896484,308.989990234375,304.420013427734,304.829986572266,1586500,287.774139404297,2021-08-05
304.970001220703,306.880004882812,303.929992675781,305.869995117188,858900,288.755981445312,2021-08-06
306.109985351562,306.179992675781,301.739990234375,303.260009765625,910300,286.292083740234,2021-08-09
301.959991455078,304.700012207031,300.950012207031,301.779998779297,1448400,284.894866943359,2021-08-10
307.350006103516,307.899993896484,303.670013427734,306.299987792969,1803100,289.161926269531,2021-08-11
308,308.679992675781,304.779998779297,306.660003662109,784500,289.501770019531,2021-08-12
308.140014648438,309.420013427734,307.309997558594,309.399993896484,816500,292.088500976562,2021-08-13
309.869995117188,311.709991455078,308.320007324219,311.350006103516,1262500,293.929412841797,2021-08-16
311.579986572266,312.309997558594,307.779998779297,311.519989013672,1408500,294.089935302734,2021-08-17
312.420013427734,314.369995117188,309.700012207031,309.910003662109,1278800,292.569915771484,2021-08-18
308.25,311.940002441406,307.75,311.170013427734,1402500,293.759399414062,2021-08-19
310.869995117188,314.119995117188,310.720001220703,313.850006103516,1165200,296.289489746094,2021-08-20
312.880004882812,314.359985351562,312.820007324219,312.829986572266,988600,295.326538085938,2021-08-23
313.739990234375,314.309997558594,311.899993896484,312.480010986328,689100,294.996185302734,2021-08-24
310.540008544922,313.559997558594,309.980010986328,312.850006103516,801400,295.345489501953,2021-08-25
313.540008544922,313.920013427734,311.220001220703,311.320007324219,880100,293.901123046875,2021-08-26
313.290008544922,314.989990234375,312.339996337891,314.540008544922,1268900,296.94091796875,2021-08-27
315.579986572266,316.290008544922,314.589996337891,315.549987792969,747500,297.894348144531,2021-08-30
315.130004882812,315.470001220703,313.470001220703,314.589996337891,1492900,296.988098144531,2021-08-31
313.489990234375,315.489990234375,312.130004882812,313.880004882812,1050700,296.317810058594,2021-09-01
314.429992675781,315.670013427734,313.799987792969,315.570007324219,893000,298.922790527344,2021-09-02
314.420013427734,316.179992675781,313.339996337891,313.429992675781,1150800,296.895629882812,2021-09-03
316.279998779297,317.029998779297,312.790008544922,315.640014648438,1382700,298.989135742188,2021-09-07
314.049987792969,315.820007324219,310.350006103516,311.589996337891,1521800,295.152648925781,2021-09-08
312.929992675781,315.510009765625,312.179992675781,312.700012207031,1211200,296.204162597656,2021-09-09
313.149993896484,314.190002441406,310.109985351562,310.440002441406,971100,294.063415527344,2021-09-10
314.559997558594,315.570007324219,311.179992675781,313.5,1354000,296.961944580078,2021-09-13
315.619995117188,315.779998779297,310.989990234375,311.940002441406,1128600,295.484252929688,2021-09-14
313.480010986328,315.049987792969,311.559997558594,314.529998779297,1419000,297.937622070312,2021-09-15
314.089996337891,314.880004882812,309.920013427734,313.079986572266,1232300,296.564056396484,2021-09-16
309.350006103516,311.269989013672,305.980010986328,309.320007324219,6512400,293.002502441406,2021-09-17
301.799987792969,304.559997558594,299.570007324219,302.209991455078,1885200,286.267578125,2021-09-20
305.510009765625,306.100006103516,303.049987792969,304.959991455078,1216200,288.872436523438,2021-09-21
306.070007324219,309.290008544922,305.690002441406,306.059997558594,1334000,289.914459228516,2021-09-22
308.869995117188,311.850006103516,308.549987792969,310.369995117188,1066900,293.997039794922,2021-09-23
308.220001220703,311.119995117188,307.809997558594,310.260009765625,926200,293.892883300781,2021-09-24
310.489990234375,312.290008544922,308.470001220703,309.209991455078,1021600,292.898284912109,2021-09-27
305.540008544922,305.670013427734,298.230010986328,299.929992675781,2278000,284.107757568359,2021-09-28
299.670013427734,300.510009765625,298.320007324219,299.140014648438,1197700,283.359466552734,2021-09-29
299.290008544922,300.459991455078,293.299987792969,293.380004882812,2084800,277.903381347656,2021-09-30
295.540008544922,298.540008544922,292.559997558594,297.850006103516,1597400,282.137542724609,2021-10-01
296.480010986328,297.970001220703,292,294.649993896484,1495200,279.106292724609,2021-10-04
294.829986572266,299.660003662109,294.25,297.829986572266,1359900,282.118530273438,2021-10-05
293.839996337891,296.239990234375,290.269989013672,296.049987792969,2050200,280.432495117188,2021-10-06
297.519989013672,302.380004882812,297.450012207031,299.160003662109,1375800,283.378479003906,2021-10-07
299.649993896484,300.309997558594,295.690002441406,296.190002441406,909400,280.565124511719,2021-10-08
295.559997558594,298.179992675781,294.700012207031,294.839996337891,748800,279.286285400391,2021-10-11
295.720001220703,297.089996337891,294.209991455078,295.809997558594,1063900,280.205108642578,2021-10-12
298.769989013672,302.130004882812,297.869995117188,300.989990234375,1430000,285.111877441406,2021-10-13
304.350006103516,309.140014648438,303.640014648438,308.769989013672,1126400,292.481475830078,2021-10-14
308.510009765625,309.540008544922,306.579986572266,308.239990234375,1230500,291.979431152344,2021-10-15
307.279998779297,308.529998779297,305.769989013672,307.970001220703,1010600,291.723724365234,2021-10-18
308.040008544922,310.989990234375,306.970001220703,310.679992675781,984800,294.290740966797,2021-10-19
311.149993896484,312,310.209991455078,311.220001220703,745300,294.802276611328,2021-10-20
311.170013427734,311.600006103516,308.410003662109,311.309997558594,856900,294.887481689453,2021-10-21
313.040008544922,314.989990234375,312.850006103516,314.149993896484,1214800,297.577667236328,2021-10-22
315.070007324219,317.779998779297,313.959991455078,316.679992675781,1225400,299.974212646484,2021-10-25
317.839996337891,319.109985351562,316.679992675781,316.769989013672,1069800,300.059417724609,2021-10-26
319.5,321.420013427734,316.760009765625,318.970001220703,1536000,302.143432617188,2021-10-27
316.450012207031,318.450012207031,315.619995117188,317.959991455078,1565000,301.186737060547,2021-10-28
317.640014648438,322.720001220703,316.850006103516,319.200012207031,1890800,302.361267089844,2021-10-29
321.420013427734,324.320007324219,320.480010986328,322.970001220703,1367700,305.932403564453,2021-11-01
327.130004882812,328.739990234375,326.019989013672,327.570007324219,2012300,310.289672851562,2021-11-02
329.890014648438,330.160003662109,325.299987792969,328.410003662109,1856300,311.085357666016,2021-11-03
329.399993896484,331.630004882812,328.339996337891,331.5,1628200,314.012420654297,2021-11-04
331.480010986328,332.609985351562,330.660003662109,331.989990234375,1693200,314.476531982422,2021-11-05
335.329986572266,337.899993896484,335.059997558594,337.529998779297,1448700,319.724273681641,2021-11-08
339.980010986328,340.160003662109,337.529998779297,338.619995117188,1813000,320.7568359375,2021-11-09
337.670013427734,338.640014648438,335.510009765625,336.619995117188,1540100,318.862243652344,2021-11-10
337.579986572266,337.779998779297,335.640014648438,335.660003662109,924900,317.952972412109,2021-11-11
337.779998779297,337.779998779297,335.559997558594,337.019989013672,1044100,319.241241455078,2021-11-12
336.730010986328,336.730010986328,332.760009765625,334.010009765625,1274900,316.390075683594,2021-11-15
333.950012207031,335.320007324219,332.869995117188,332.970001220703,1604300,315.404907226562,2021-11-16
334.339996337891,334.429992675781,331.070007324219,331.480010986328,1304600,313.993499755859,2021-11-17
331.459991455078,331.760009765625,329.170013427734,331,1762900,313.538787841797,2021-11-18
331.820007324219,333.239990234375,330.470001220703,332.190002441406,2067000,314.665985107422,2021-11-19
332.769989013672,334.369995117188,329.739990234375,329.739990234375,955500,312.345275878906,2021-11-22
328.980010986328,331.459991455078,328.540008544922,330.25,986800,312.828338623047,2021-11-23
325.320007324219,328.299987792969,324.839996337891,327.25,1327400,309.986633300781,2021-11-24
323.179992675781,324.470001220703,319.140014648438,320.570007324219,1319000,303.658966064453,2021-11-26
321.5,322.649993896484,318.619995117188,320.739990234375,1857200,303.820007324219,2021-11-29
320.359985351562,320.779998779297,315.799987792969,318.140014648438,3243900,301.357238769531,2021-11-30
321.700012207031,325.809997558594,318.239990234375,318.290008544922,2459500,301.499237060547,2021-12-01
320,324.690002441406,319.399993896484,324,2183900,307.933532714844,2021-12-02
325.179992675781,327,318.260009765625,320.700012207031,2566700,304.797180175781,2021-12-03
325.160003662109,326.429992675781,323.459991455078,325.029998779297,1672900,308.912536621094,2021-12-06
330.660003662109,332.519989013672,329.989990234375,330.649993896484,1797500,314.253814697266,2021-12-07
333.899993896484,334.029998779297,330.839996337891,333.190002441406,1370100,316.667846679688,2021-12-08
331.049987792969,334,330.5,332.119995117188,1086500,315.65087890625,2021-12-09
332.970001220703,334.839996337891,332.790008544922,334,1116600,317.437683105469,2021-12-10
333.679992675781,335.5,331.420013427734,334.190002441406,1016800,317.618255615234,2021-12-13
335.190002441406,336.059997558594,333.019989013672,334.5,1631400,317.912872314453,2021-12-14
336.190002441406,341.410003662109,334.619995117188,341.359985351562,1445100,324.432678222656,2021-12-15
340.899993896484,343.309997558594,338.579986572266,340.010009765625,1449500,323.149688720703,2021-12-16
338.130004882812,338.989990234375,333.119995117188,333.829986572266,2791400,317.276062011719,2021-12-17
330.359985351562,330.670013427734,327.010009765625,330.320007324219,1621800,313.940185546875,2021-12-20
330.399993896484,334.010009765625,329.579986572266,332.890014648438,1051900,316.382690429688,2021-12-21
332.140014648438,335.540008544922,331.440002441406,335.350006103516,923400,318.720733642578,2021-12-22
335.350006103516,340.640014648438,335.220001220703,339.170013427734,1151900,322.351318359375,2021-12-23
341.829986572266,343.869995117188,340.670013427734,343.420013427734,1094400,326.390594482422,2021-12-27
343.380004882812,344.950012207031,342.890014648438,343.790008544922,926400,326.742156982422,2021-12-28
344.170013427734,346.5,343.950012207031,345.399993896484,802100,328.272338867188,2021-12-29
345.260009765625,346.220001220703,343.760009765625,344.329986572266,925300,327.255432128906,2021-12-30
343.720001220703,346.970001220703,343.630004882812,346.429992675781,817800,329.251342773438,2021-12-31
346.420013427734,346.589996337891,338.359985351562,338.640014648438,1514700,321.847564697266,2022-01-03
338.959991455078,345.630004882812,338.269989013672,344.809997558594,1919900,327.711608886719,2022-01-04
347.690002441406,352.179992675781,346.320007324219,346.410003662109,1654900,329.232330322266,2022-01-05
344.679992675781,345.5,337.700012207031,338.010009765625,1649400,321.248840332031,2022-01-06
338.019989013672,338.190002441406,333.299987792969,336.279998779297,1441000,319.604583740234,2022-01-07
333.420013427734,335.549987792969,330.649993896484,335.429992675781,1415600,318.796752929688,2022-01-10
334.190002441406,336.470001220703,331,336.429992675781,1571700,319.747192382812,2022-01-11
338.309997558594,341.920013427734,337.179992675781,341.290008544922,1274400,324.366180419922,2022-01-12
338.279998779297,339.940002441406,332.790008544922,333.410003662109,1446200,316.876892089844,2022-01-13
329.149993896484,330.739990234375,325.170013427734,328.630004882812,1850700,312.333953857422,2022-01-14
322.829986572266,323.799987792969,318.459991455078,321.160003662109,2207400,305.234344482422,2022-01-18
325.359985351562,326.820007324219,321.859985351562,322.190002441406,1442400,306.21337890625,2022-01-19
323.820007324219,327.600006103516,321.25,321.679992675781,1611700,305.728607177734,2022-01-20
320.700012207031,322.019989013672,315.5,316.119995117188,1921800,300.444274902344,2022-01-21
313.799987792969,316.779998779297,304.130004882812,316.160003662109,2877700,300.482299804688,2022-01-24
310.369995117188,316.220001220703,306.299987792969,313.589996337891,1941600,298.039764404297,2022-01-25
317.100006103516,317.739990234375,305.760009765625,308.929992675781,2092900,293.610809326172,2022-01-26
310.730010986328,314.059997558594,307.299987792969,311.350006103516,2151600,295.910858154297,2022-01-27
307.359985351562,314.970001220703,305.420013427734,314.940002441406,1898400,299.322784423828,2022-01-28
310.059997558594,318.899993896484,309.549987792969,318.679992675781,2381400,302.877410888672,2022-01-31
320.440002441406,322.079986572266,315.929992675781,321.410003662109,1875800,305.471984863281,2022-02-01
320.329986572266,324.510009765625,320,322.290008544922,1730400,306.308380126953,2022-02-02
319.070007324219,319.519989013672,310.980010986328,311.799987792969,1556300,296.338531494141,2022-02-03
301.410003662109,304.410003662109,297.510009765625,297.980010986328,3291600,283.203826904297,2022-02-04
296.709991455078,299.640014648438,295.510009765625,296.470001220703,2533400,281.768707275391,2022-02-07
296.519989013672,299.640014648438,294.920013427734,298.709991455078,1993000,283.897644042969,2022-02-08
302.769989013672,304.970001220703,301.75,304.149993896484,1880800,289.067840576172,2022-02-09
309.690002441406,316.850006103516,307.290008544922,308.850006103516,2497900,293.534820556641,2022-02-10
306.980010986328,309.100006103516,293.510009765625,294.730010986328,2209700,280.115020751953,2022-02-11
294.220001220703,295.850006103516,290.320007324219,293.510009765625,1774400,278.955474853516,2022-02-14
300.570007324219,302.619995117188,298.920013427734,301.899993896484,1697600,286.929473876953,2022-02-15
301.309997558594,305.269989013672,299.109985351562,303.829986572266,1805400,288.763763427734,2022-02-16
301.970001220703,302.649993896484,298,298.970001220703,2055900,284.144775390625,2022-02-17
299.809997558594,305.260009765625,298.630004882812,302.859985351562,2871400,287.841827392578,2022-02-18
291.200012207031,295.070007324219,289.739990234375,293.589996337891,3590700,279.031555175781,2022-02-22
295.850006103516,297.119995117188,290.649993896484,291.089996337891,3391600,276.655517578125,2022-02-23
276.75,285.899993896484,276.75,285.25,4444500,271.105102539062,2022-02-24
287.679992675781,297.649993896484,287.600006103516,297.489990234375,2888900,282.738159179688,2022-02-25
287.959991455078,294.720001220703,287.959991455078,293.239990234375,3233300,278.698822021484,2022-02-28
292,293.130004882812,280.549987792969,282.559997558594,3439200,268.548431396484,2022-03-01
284.119995117188,292.029998779297,282.440002441406,290.200012207031,2964500,275.809600830078,2022-03-02
290.579986572266,291.850006103516,285.670013427734,287.410003662109,3092200,273.157989501953,2022-03-03
278.359985351562,281.540008544922,276.369995117188,281.429992675781,3849600,267.474548339844,2022-03-04
280.839996337891,281.220001220703,269.869995117188,270.989990234375,3732000,257.552185058594,2022-03-07
273.5,278.579986572266,267.510009765625,271.440002441406,3117300,257.979858398438,2022-03-08
284.320007324219,296.299987792969,281.940002441406,292.769989013672,4117600,278.252197265625,2022-03-09
280.540008544922,288.179992675781,280.160003662109,283.480010986328,2525900,270.50390625,2022-03-10
288.350006103516,289.5,280.329986572266,280.760009765625,2007300,267.908386230469,2022-03-11
288.660003662109,292.640014648438,284.600006103516,285.359985351562,2541100,272.297760009766,2022-03-14
290.170013427734,294.579986572266,287.339996337891,294.100006103516,3413500,280.637786865234,2022-03-15
303.079986572266,308.309997558594,298.579986572266,304.529998779297,3535700,290.590362548828,2022-03-16
302.890014648438,310.089996337891,302.140014648438,309.369995117188,2265300,295.208831787109,2022-03-17
304.709991455078,312.570007324219,304.709991455078,311.660003662109,3242700,297.393981933594,2022-03-18
311.529998779297,312.459991455078,308.320007324219,310.700012207031,1556300,296.477874755859,2022-03-21
311.899993896484,313.399993896484,309.609985351562,312.130004882812,1721900,297.842468261719,2022-03-22
307.739990234375,310.720001220703,306.950012207031,307.299987792969,1854000,293.233581542969,2022-03-23
309.700012207031,318.130004882812,309.700012207031,318.040008544922,2115900,303.481964111328,2022-03-24
320.640014648438,320.940002441406,315.75,318.739990234375,1813500,304.149841308594,2022-03-25
319.369995117188,322.700012207031,319.040008544922,322.640014648438,1722500,307.871368408203,2022-03-28
327.730010986328,329,320.739990234375,326.339996337891,2514200,311.401977539062,2022-03-29
324.600006103516,326.540008544922,322.459991455078,325.619995117188,1526700,310.714935302734,2022-03-30
323.529998779297,324.880004882812,319.220001220703,319.429992675781,2311300,304.808288574219,2022-03-31
320.890014648438,322.899993896484,320.369995117188,322.730010986328,1477700,307.957305908203,2022-04-01
320.369995117188,321.980010986328,319.179992675781,321.440002441406,1301800,306.726287841797,2022-04-04
320.829986572266,325.040008544922,320.670013427734,321.769989013672,1376900,307.041168212891,2022-04-05
316.019989013672,316.920013427734,312.130004882812,315.049987792969,2257600,300.628784179688,2022-04-06
316.779998779297,319.5,314.359985351562,318.049987792969,1471400,303.491485595703,2022-04-07
317.5,321.459991455078,317.130004882812,317.820007324219,1357200,303.272003173828,2022-04-08
317.850006103516,319.420013427734,316.760009765625,317.149993896484,1235700,302.632629394531,2022-04-11
314.910003662109,317.609985351562,312.890014648438,314,1827900,299.626892089844,2022-04-12
314,319.429992675781,313.529998779297,319.25,1208900,304.636505126953,2022-04-13
318.959991455078,320.700012207031,316.619995117188,318.519989013672,1785300,303.939910888672,2022-04-14
318.489990234375,319.899993896484,315.690002441406,317.540008544922,915800,303.004760742188,2022-04-18
315.089996337891,319.160003662109,314.559997558594,318.149993896484,1944600,303.586883544922,2022-04-19
319.920013427734,327.869995117188,319.920013427734,326.369995117188,1957100,311.430603027344,2022-04-20
331.190002441406,332.309997558594,323.579986572266,324.369995117188,1475000,309.522155761719,2022-04-21
322.660003662109,322.660003662109,309.029998779297,309.720001220703,2339100,295.542755126953,2022-04-22
311.299987792969,314.170013427734,306.519989013672,313.989990234375,2293300,299.617340087891,2022-04-25
311.640014648438,313.549987792969,303.529998779297,303.529998779297,2500300,289.636077880859,2022-04-26
304.369995117188,310.059997558594,303.470001220703,307.040008544922,2610900,292.985382080078,2022-04-27
305.5,316.519989013672,303.019989013672,315.190002441406,3304900,300.762329101562,2022-04-28
313.529998779297,318.899993896484,310.970001220703,311.959991455078,2534900,297.680236816406,2022-04-29
314.559997558594,315.649993896484,306.899993896484,313.290008544922,2195400,298.949371337891,2022-05-02
314.119995117188,316.690002441406,311.920013427734,314.010009765625,1771900,299.636413574219,2022-05-03
314.809997558594,322.899993896484,312.140014648438,322.239990234375,1730100,307.489654541016,2022-05-04
318.880004882812,319.679992675781,309.429992675781,312.609985351562,1769500,298.300476074219,2022-05-05
305.480010986328,309.820007324219,303.790008544922,308.660003662109,2273000,294.531311035156,2022-05-06
303.720001220703,305.600006103516,299.820007324219,300.269989013672,2027000,286.525329589844,2022-05-09
306.200012207031,306.649993896484,298.089996337891,299.380004882812,2524900,285.676055908203,2022-05-10
298.079986572266,306.730010986328,297.399993896484,300.450012207031,1759200,286.697082519531,2022-05-11
296.510009765625,302.329986572266,296.320007324219,301.339996337891,2455200,287.546417236328,2022-05-12
303.290008544922,311.179992675781,302.589996337891,308.769989013672,1845400,294.636260986328,2022-05-13
307.350006103516,311.630004882812,304.929992675781,309.440002441406,1598800,295.275543212891,2022-05-16
316.920013427734,318.899993896484,314.929992675781,318.769989013672,1396600,304.178466796875,2022-05-17
314.619995117188,316.290008544922,308.910003662109,310.070007324219,1737200,295.876708984375,2022-05-18
308.470001220703,314.100006103516,307.950012207031,310.700012207031,1957800,296.477874755859,2022-05-19
315.510009765625,316.75,307.329986572266,315.179992675781,2372000,300.752807617188,2022-05-20
319.920013427734,323.529998779297,318.730010986328,320.420013427734,1981100,305.7529296875,2022-05-23
321,321.640014648438,315.690002441406,320.489990234375,1707700,305.819763183594,2022-05-24
318.760009765625,320.040008544922,313.290008544922,315.850006103516,2260100,301.392181396484,2022-05-25
317.549987792969,321.75,317.179992675781,320.329986572266,2651600,305.667053222656,2022-05-26
323.910003662109,329.809997558594,323.359985351562,329.630004882812,1879000,314.541351318359,2022-05-27
324.450012207031,327.850006103516,322.899993896484,324.679992675781,2510400,309.817901611328,2022-05-31
323.529998779297,325.130004882812,317.799987792969,319.609985351562,1853800,304.980010986328,2022-06-01
323.540008544922,333.399993896484,322.929992675781,333.179992675781,2282400,319.097015380859,2022-06-02
330.290008544922,333.559997558594,329.820007324219,331.899993896484,1332800,317.871124267578,2022-06-03
336.380004882812,337.989990234375,333.359985351562,335.510009765625,1728400,321.328521728516,2022-06-06
331.540008544922,336.130004882812,331.200012207031,335.760009765625,1726100,321.567932128906,2022-06-07
330.929992675781,333.75,327.290008544922,328.600006103516,1917000,314.710601806641,2022-06-08
324.25,326.600006103516,318.589996337891,318.690002441406,1666100,305.219543457031,2022-06-09
312.450012207031,313.290008544922,307.859985351562,310.890014648438,2007900,297.749176025391,2022-06-10
302.630004882812,304.5,299.75,301.329986572266,2039600,288.593292236328,2022-06-13
299.260009765625,300.109985351562,293.220001220703,295.619995117188,2420300,283.124572753906,2022-06-14
