"RBOT.MI.Open","RBOT.MI.High","RBOT.MI.Low","RBOT.MI.Close","RBOT.MI.Volume","RBOT.MI.Adjusted","Date"
10.539999961853,10.6379995346069,10.503999710083,10.6199998855591,145558,10.6199998855591,2021-02-08
10.6960000991821,10.7220001220703,10.6560001373291,10.673999786377,122110,10.673999786377,2021-02-09
10.6719999313354,10.7119998931885,10.5299997329712,10.6160001754761,294746,10.6160001754761,2021-02-10
10.6120004653931,10.7259998321533,10.6120004653931,10.7019996643066,158532,10.7019996643066,2021-02-11
10.7019996643066,10.8299999237061,10.6999998092651,10.8159999847412,138378,10.8159999847412,2021-02-12
10.8900003433228,10.9379997253418,10.8640003204346,10.9320001602173,126043,10.9320001602173,2021-02-15
10.9040002822876,10.9379997253418,10.8660001754761,10.8559999465942,182439,10.8559999465942,2021-02-16
10.8199996948242,10.8620004653931,10.6660003662109,10.6780004501343,213122,10.6780004501343,2021-02-17
10.6780004501343,10.6800003051758,10.4820003509521,10.5480003356934,236011,10.5480003356934,2021-02-18
10.5920000076294,10.753999710083,10.5579996109009,10.7399997711182,131320,10.7399997711182,2021-02-19
10.6800003051758,10.6800003051758,10.5480003356934,10.5719995498657,339916,10.5719995498657,2021-02-22
10.5240001678467,10.5260000228882,10.0699996948242,10.2519998550415,356384,10.2519998550415,2021-02-23
10.2819995880127,10.3900003433228,10.2180004119873,10.3459997177124,285254,10.3459997177124,2021-02-24
10.3380002975464,10.423999786377,10.1999998092651,10.2180004119873,173106,10.2180004119873,2021-02-25
9.95400047302246,10.1020002365112,9.90200042724609,10.0640001296997,372464,10.0640001296997,2021-02-26
10.2980003356934,10.3500003814697,10.2119998931885,10.3360004425049,112547,10.3360004425049,2021-03-01
10.3439998626709,10.4499998092651,10.2659997940063,10.2840003967285,134401,10.2840003967285,2021-03-02
10.2639999389648,10.2720003128052,10.03600025177,10.1199998855591,214325,10.1199998855591,2021-03-03
9.95499992370605,9.97399997711182,9.76000022888184,9.83300018310547,159379,9.83300018310547,2021-03-04
9.71700000762939,9.82499980926514,9.46399974822998,9.48299980163574,419577,9.48299980163574,2021-03-05
9.66699981689453,9.84099960327148,9.63500022888184,9.78400039672852,235022,9.78400039672852,2021-03-08
9.65100002288818,9.8439998626709,9.59099960327148,9.8439998626709,356519,9.8439998626709,2021-03-09
9.83800029754639,9.97500038146973,9.81099987030029,9.89000034332275,343790,9.89000034332275,2021-03-10
9.92300033569336,10.0480003356934,9.87800025939941,10.0319995880127,241345,10.0319995880127,2021-03-11
10.0480003356934,10.0480003356934,9.95600032806396,10.003999710083,84434,10.003999710083,2021-03-12
10.0240001678467,10.1239995956421,10.0240001678467,10.1120004653931,155727,10.1120004653931,2021-03-15
10.1999998092651,10.3000001907349,10.1899995803833,10.2299995422363,111134,10.2299995422363,2021-03-16
10.2200002670288,10.2200002670288,10.0500001907349,10.1079998016357,135077,10.1079998016357,2021-03-17
10.1999998092651,10.1999998092651,10.1079998016357,10.1840000152588,75776,10.1840000152588,2021-03-18
10.0520000457764,10.1000003814697,9.97700023651123,10.0719995498657,93700,10.0719995498657,2021-03-19
10.0480003356934,10.1120004653931,10.0059995651245,10.1120004653931,69669,10.1120004653931,2021-03-22
10.0860004425049,10.1260004043579,10.0260000228882,10.0380001068115,97576,10.0380001068115,2021-03-23
10.03600025177,10.076000213623,9.95100021362305,10.0059995651245,104971,10.0059995651245,2021-03-24
9.90200042724609,9.9399995803833,9.73499965667725,9.91100025177002,120928,9.91100025177002,2021-03-25
9.94400024414062,10.0799999237061,9.94400024414062,10.0719995498657,116186,10.0719995498657,2021-03-26
10.1719999313354,10.1979999542236,10.0459995269775,10.0679998397827,87902,10.0679998397827,2021-03-29
10.1140003204346,10.1560001373291,10.0620002746582,10.1459999084473,107899,10.1459999084473,2021-03-30
10.1260004043579,10.2740001678467,10.0900001525879,10.2620000839233,219304,10.2620000839233,2021-03-31
10.3839998245239,10.5080003738403,10.3540000915527,10.4700002670288,95573,10.4700002670288,2021-04-01
10.539999961853,10.6219997406006,10.539999961853,10.6160001754761,153098,10.6160001754761,2021-04-06
10.6140003204346,10.6219997406006,10.5240001678467,10.5279998779297,317371,10.5279998779297,2021-04-07
10.6400003433228,10.6780004501343,10.6120004653931,10.6379995346069,111227,10.6379995346069,2021-04-08
10.6960000991821,10.7080001831055,10.6540002822876,10.6820001602173,136435,10.6820001602173,2021-04-09
10.6520004272461,10.6800003051758,10.5620002746582,10.5939998626709,64681,10.5939998626709,2021-04-12
10.6219997406006,10.6319999694824,10.5679998397827,10.5780000686646,186300,10.5780000686646,2021-04-13
10.5920000076294,10.6800003051758,10.5920000076294,10.5920000076294,72799,10.5920000076294,2021-04-14
10.5419998168945,10.6619997024536,10.5419998168945,10.6520004272461,281152,10.6520004272461,2021-04-15
10.6820001602173,10.71399974823,10.6379995346069,10.6639995574951,124574,10.6639995574951,2021-04-16
10.6639995574951,10.6820001602173,10.4739999771118,10.4940004348755,267954,10.4940004348755,2021-04-19
10.4420003890991,10.456000328064,10.2639999389648,10.2799997329712,199107,10.2799997329712,2021-04-20
10.3219995498657,10.4099998474121,10.293999671936,10.4079999923706,360384,10.4079999923706,2021-04-21
10.5059995651245,10.5659999847412,10.4840002059937,10.5559997558594,86518,10.5559997558594,2021-04-22
10.4540004730225,10.5500001907349,10.4160003662109,10.5500001907349,107191,10.5500001907349,2021-04-23
10.5640001296997,10.6319999694824,10.5159997940063,10.6199998855591,39943,10.6199998855591,2021-04-26
10.6359996795654,10.6359996795654,10.53600025177,10.5880002975464,196835,10.5880002975464,2021-04-27
10.6219997406006,10.6219997406006,10.5299997329712,10.5299997329712,63065,10.5299997329712,2021-04-28
10.5500001907349,10.5640001296997,10.4200000762939,10.4399995803833,91428,10.4399995803833,2021-04-29
10.4040002822876,10.4079999923706,10.3439998626709,10.3620004653931,228024,10.3620004653931,2021-04-30
10.3079996109009,10.4119997024536,10.2239999771118,10.2340002059937,96239,10.2340002059937,2021-05-03
10.2040004730225,10.2580003738403,9.96599960327148,9.97999954223633,148372,9.97999954223633,2021-05-04
10.0900001525879,10.2019996643066,10.0819997787476,10.1879997253418,136295,10.1879997253418,2021-05-05
10.1560001373291,10.1560001373291,9.95699977874756,10.0200004577637,199507,10.0200004577637,2021-05-06
10.1079998016357,10.1639995574951,10.0699996948242,10.1520004272461,35147,10.1520004272461,2021-05-07
10.0559997558594,10.1059999465942,9.93900012969971,9.97200012207031,120164,9.97200012207031,2021-05-10
9.80099964141846,9.82299995422363,9.60000038146973,9.76299953460693,398722,9.76299953460693,2021-05-11
9.76900005340576,9.78899955749512,9.63300037384033,9.64400005340576,241494,9.64400005340576,2021-05-12
9.55000019073486,9.67099952697754,9.45600032806396,9.59099960327148,79230,9.59099960327148,2021-05-13
9.69200038909912,9.75599956512451,9.63500022888184,9.76200008392334,194205,9.76200008392334,2021-05-14
9.73499965667725,9.74400043487549,9.63399982452393,9.66399955749512,103068,9.66399955749512,2021-05-17
9.79399967193604,9.79599952697754,9.69600009918213,9.76000022888184,181182,9.76000022888184,2021-05-18
9.60799980163574,9.60799980163574,9.46000003814697,9.59000015258789,216426,9.59000015258789,2021-05-19
9.70800018310547,9.84099960327148,9.68099975585938,9.85299968719482,66897,9.85299968719482,2021-05-20
9.89999961853027,9.98700046539307,9.87399959564209,9.90499973297119,127232,9.90499973297119,2021-05-21
9.90999984741211,9.98700046539307,9.90999984741211,9.99100017547607,39787,9.99100017547607,2021-05-24
10.0260000228882,10.0959997177124,9.97999954223633,10.0019998550415,34314,10.0019998550415,2021-05-25
10.0500001907349,10.0979995727539,10.03600025177,10.0600004196167,28873,10.0600004196167,2021-05-26
10.0839996337891,10.1520004272461,10.039999961853,10.1420001983643,47795,10.1420001983643,2021-05-27
10.1800003051758,10.2419996261597,10.1780004501343,10.2200002670288,31425,10.2200002670288,2021-05-28
10.2379999160767,10.2379999160767,10.1599998474121,10.1660003662109,24213,10.1660003662109,2021-05-31
10.1999998092651,10.28600025177,10.1680002212524,10.1979999542236,76958,10.1979999542236,2021-06-01
10.25,10.2799997329712,10.2320003509521,10.2720003128052,12907,10.2720003128052,2021-06-02
10.3059997558594,10.3579998016357,10.1940002441406,10.28600025177,208069,10.28600025177,2021-06-03
10.2819995880127,10.3800001144409,10.2600002288818,10.3739995956421,53359,10.3739995956421,2021-06-04
10.3680000305176,10.4079999923706,10.2959995269775,10.3059997558594,30789,10.3059997558594,2021-06-07
10.3299999237061,10.3839998245239,10.2620000839233,10.2700004577637,206312,10.2700004577637,2021-06-08
10.2919998168945,10.2980003356934,10.2279996871948,10.2580003738403,41123,10.2580003738403,2021-06-09
10.289999961853,10.3240003585815,10.2200002670288,10.3039999008179,36023,10.3039999008179,2021-06-10
10.3079996109009,10.4479999542236,10.3079996109009,10.4219999313354,86186,10.4219999313354,2021-06-11
10.5,10.5500001907349,10.4779996871948,10.5120000839233,102828,10.5120000839233,2021-06-14
10.5500001907349,10.6000003814697,10.5100002288818,10.5139999389648,67353,10.5139999389648,2021-06-15
10.5159997940063,10.5600004196167,10.5120000839233,10.5520000457764,200246,10.5520000457764,2021-06-16
10.5500001907349,10.6840000152588,10.5100002288818,10.6840000152588,95957,10.6840000152588,2021-06-17
10.6999998092651,10.7279996871948,10.5860004425049,10.6059999465942,324238,10.6059999465942,2021-06-18
10.53600025177,10.6000003814697,10.4919996261597,10.5860004425049,45513,10.5860004425049,2021-06-21
10.5900001525879,10.6820001602173,10.5659999847412,10.6859998703003,209189,10.6859998703003,2021-06-22
10.6899995803833,10.75,10.6379995346069,10.6879997253418,28663,10.6879997253418,2021-06-23
10.710000038147,10.8140001296997,10.6999998092651,10.8039999008179,47907,10.8039999008179,2021-06-24
10.8299999237061,10.8559999465942,10.8100004196167,10.8579998016357,36065,10.8579998016357,2021-06-25
10.8739995956421,10.9119997024536,10.8380002975464,10.8940000534058,59870,10.8940000534058,2021-06-28
10.9060001373291,11.0100002288818,10.9060001373291,11,132620,11,2021-06-29
11,11.0100002288818,10.9359998703003,10.9739999771118,86750,10.9739999771118,2021-06-30
10.9899997711182,11.0159997940063,10.8999996185303,10.9200000762939,55810,10.9200000762939,2021-07-01
10.9180002212524,11,10.9180002212524,10.9659996032715,48425,10.9659996032715,2021-07-02
11,11.0080003738403,10.9580001831055,10.996000289917,20250,10.996000289917,2021-07-05
10.9720001220703,11.0640001296997,10.9440002441406,11.003999710083,173767,11.003999710083,2021-07-06
11.0520000457764,11.1000003814697,10.9899997711182,11.0260000228882,157700,11.0260000228882,2021-07-07
10.9980001449585,10.9980001449585,10.7419996261597,10.8380002975464,91157,10.8380002975464,2021-07-08
10.9180002212524,11,10.8739995956421,11.0059995651245,299061,11.0059995651245,2021-07-09
11.0799999237061,11.0959997177124,11.003999710083,11.0380001068115,146291,11.0380001068115,2021-07-12
11.039999961853,11.1079998016357,11.039999961853,11.0959997177124,44360,11.0959997177124,2021-07-13
11.1040000915527,11.1199998855591,11.0419998168945,11.0340003967285,46524,11.0340003967285,2021-07-14
10.9860000610352,11.0100002288818,10.8979997634888,10.9359998703003,69459,10.9359998703003,2021-07-15
10.9119997024536,10.96399974823,10.8699998855591,10.8719997406006,115492,10.8719997406006,2021-07-16
10.7880001068115,10.7880001068115,10.5719995498657,10.6940002441406,93250,10.6940002441406,2021-07-19
10.7679996490479,10.8520002365112,10.6999998092651,10.8339996337891,155815,10.8339996337891,2021-07-20
10.8540000915527,10.9440002441406,10.8540000915527,10.9420003890991,67307,10.9420003890991,2021-07-21
11.03600025177,11.0559997558594,10.996000289917,11.03600025177,34531,11.03600025177,2021-07-22
11.0860004425049,11.173999786377,11.0860004425049,11.173999786377,257304,11.173999786377,2021-07-23
11.1599998474121,11.1660003662109,11.0979995727539,11.1120004653931,67519,11.1120004653931,2021-07-26
11.1379995346069,11.1379995346069,10.8540000915527,10.8540000915527,1172329,10.8540000915527,2021-07-27
10.9099998474121,11.0740003585815,10.9020004272461,11.0659999847412,49236,11.0659999847412,2021-07-28
11.1520004272461,11.1780004501343,11.0979995727539,11.1639995574951,73383,11.1639995574951,2021-07-29
11.0780000686646,11.2299995422363,11.0419998168945,11.206000328064,112765,11.206000328064,2021-07-30
11.2799997329712,11.3420000076294,11.2620000839233,11.3240003585815,79581,11.3240003585815,2021-08-02
11.3100004196167,11.326000213623,11.2340002059937,11.2779998779297,86466,11.2779998779297,2021-08-03
11.326000213623,11.3760004043579,11.28600025177,11.3500003814697,49608,11.3500003814697,2021-08-04
11.3920001983643,11.4700002670288,11.3920001983643,11.4680004119873,71080,11.4680004119873,2021-08-05
11.4779996871948,11.5059995651245,11.4659996032715,11.496000289917,28430,11.496000289917,2021-08-06
11.4799995422363,11.5200004577637,11.4580001831055,11.4980001449585,53937,11.4980001449585,2021-08-09
11.5100002288818,11.5900001525879,11.4799995422363,11.496000289917,77763,11.496000289917,2021-08-10
11.4899997711182,11.5260000228882,11.4399995803833,11.4460000991821,35454,11.4460000991821,2021-08-11
11.4499998092651,11.4619998931885,11.3999996185303,11.4580001831055,38213,11.4580001831055,2021-08-12
11.4300003051758,11.4320001602173,11.3780002593994,11.3920001983643,26155,11.3920001983643,2021-08-13
11.3159999847412,11.3299999237061,11.2159996032715,11.2519998550415,46478,11.2519998550415,2021-08-16
11.2119998931885,11.2559995651245,11.1899995803833,11.21399974823,54690,11.21399974823,2021-08-17
11.2700004577637,11.2740001678467,11.2200002670288,11.2659997940063,57245,11.2659997940063,2021-08-18
11.1000003814697,11.1700000762939,11.003999710083,11.1599998474121,68803,11.1599998474121,2021-08-19
11.1400003433228,11.1979999542236,11.0500001907349,11.1759996414185,81861,11.1759996414185,2021-08-20
11.2399997711182,11.3520002365112,11.2399997711182,11.3500003814697,34852,11.3500003814697,2021-08-23
11.4219999313354,11.4820003509521,11.4079999923706,11.46399974823,37254,11.46399974823,2021-08-24
11.5,11.5139999389648,11.46399974823,11.5120000839233,73435,11.5120000839233,2021-08-25
11.4259996414185,11.4879999160767,11.4099998474121,11.4379997253418,22732,11.4379997253418,2021-08-26
11.4280004501343,11.539999961853,11.4280004501343,11.5260000228882,25433,11.5260000228882,2021-08-27
11.543999671936,11.6319999694824,11.543999671936,11.5959997177124,97063,11.5959997177124,2021-08-30
11.6879997253418,11.7180004119873,11.5520000457764,11.5920000076294,90761,11.5920000076294,2021-08-31
11.7040004730225,11.7340002059937,11.6599998474121,11.6800003051758,43844,11.6800003051758,2021-09-01
11.6999998092651,11.7399997711182,11.6920003890991,11.7419996261597,36854,11.7419996261597,2021-09-02
11.7639999389648,11.8360004425049,11.7379999160767,11.8280000686646,102214,11.8280000686646,2021-09-03
11.8699998855591,11.9739999771118,11.8699998855591,11.9720001220703,54941,11.9720001220703,2021-09-06
11.9479999542236,11.9479999542236,11.8299999237061,11.8680000305176,146561,11.8680000305176,2021-09-07
11.8680000305176,11.8900003433228,11.7559995651245,11.793999671936,33138,11.793999671936,2021-09-08
11.7440004348755,11.8800001144409,11.710000038147,11.8479995727539,93086,11.8479995727539,2021-09-09
11.923999786377,11.923999786377,11.8299999237061,11.8380002975464,33030,11.8380002975464,2021-09-10
11.8120002746582,11.9300003051758,11.7480001449585,11.7700004577637,68917,11.7700004577637,2021-09-13
11.789999961853,11.8500003814697,11.7679996490479,11.8299999237061,87790,11.8299999237061,2021-09-14
11.8879995346069,11.8879995346069,11.7880001068115,11.8199996948242,41096,11.8199996948242,2021-09-15
11.8319997787476,11.8959999084473,11.826000213623,11.8579998016357,47968,11.8579998016357,2021-09-16
11.9499998092651,11.9499998092651,11.826000213623,11.826000213623,59993,11.826000213623,2021-09-17
11.7700004577637,11.7700004577637,11.5719995498657,11.6059999465942,120029,11.6059999465942,2021-09-20
11.5880002975464,11.7480001449585,11.5880002975464,11.6879997253418,192350,11.6879997253418,2021-09-21
11.6820001602173,11.7659997940063,11.6499996185303,11.7659997940063,94512,11.7659997940063,2021-09-22
11.8380002975464,11.9020004272461,11.8059997558594,11.8739995956421,74490,11.8739995956421,2021-09-23
11.7919998168945,11.8360004425049,11.7779998779297,11.8219995498657,49685,11.8219995498657,2021-09-24
11.8859996795654,11.8859996795654,11.710000038147,11.75,51536,11.75,2021-09-27
11.6260004043579,11.6700000762939,11.3739995956421,11.3780002593994,82651,11.3780002593994,2021-09-28
11.3959999084473,11.4580001831055,11.3360004425049,11.3360004425049,82027,11.3360004425049,2021-09-29
11.3959999084473,11.4160003662109,11.3500003814697,11.3640003204346,101506,11.3640003204346,2021-09-30
11.1800003051758,11.3579998016357,11.1160001754761,11.2399997711182,105025,11.2399997711182,2021-10-01
11.1780004501343,11.1840000152588,10.8839998245239,10.9420003890991,124698,10.9420003890991,2021-10-04
10.9160003662109,11.1440000534058,10.9160003662109,11.1099996566772,46181,11.1099996566772,2021-10-05
11.0139999389648,11.0740003585815,10.8859996795654,11.0200004577637,127450,11.0200004577637,2021-10-06
11.2080001831055,11.3439998626709,11.206000328064,11.3360004425049,87626,11.3360004425049,2021-10-07
11.3299999237061,11.3360004425049,11.2259998321533,11.2220001220703,46738,11.2220001220703,2021-10-08
11.1700000762939,11.2659997940063,11.1260004043579,11.2580003738403,80862,11.2580003738403,2021-10-11
11.0100002288818,11.1840000152588,11,11.1520004272461,47462,11.1520004272461,2021-10-12
11.1140003204346,11.2700004577637,11.1120004653931,11.2399997711182,52975,11.2399997711182,2021-10-13
11.3360004425049,11.4860000610352,11.3219995498657,11.4820003509521,57473,11.4820003509521,2021-10-14
11.5600004196167,11.6859998703003,11.5600004196167,11.6260004043579,35670,11.6260004043579,2021-10-15
11.5860004425049,11.6120004653931,11.5220003128052,11.5939998626709,89608,11.5939998626709,2021-10-18
11.6820001602173,11.7600002288818,11.6639995574951,11.7519998550415,71582,11.7519998550415,2021-10-19
11.7279996871948,11.7740001678467,11.6979999542236,11.746000289917,60554,11.746000289917,2021-10-20
11.6540002822876,11.7299995422363,11.6499996185303,11.6999998092651,32287,11.6999998092651,2021-10-21
11.7519998550415,11.7959995269775,11.710000038147,11.7159996032715,74470,11.7159996032715,2021-10-22
11.7279996871948,11.7980003356934,11.6440000534058,11.793999671936,66383,11.793999671936,2021-10-25
11.8299999237061,11.8999996185303,11.8199996948242,11.8719997406006,67445,11.8719997406006,2021-10-26
11.826000213623,11.826000213623,11.6999998092651,11.7679996490479,82287,11.7679996490479,2021-10-27
11.7559995651245,11.8240003585815,11.706000328064,11.8039999008179,66610,11.8039999008179,2021-10-28
11.7959995269775,11.9300003051758,11.75,11.9300003051758,134685,11.9300003051758,2021-10-29
12.0260000228882,12.1040000915527,12.0260000228882,12.1040000915527,75398,12.1040000915527,2021-11-01
12.1099996566772,12.2360000610352,12.0839996337891,12.2360000610352,70200,12.2360000610352,2021-11-02
12.2360000610352,12.2980003356934,12.1940002441406,12.253999710083,77677,12.253999710083,2021-11-03
12.4420003890991,12.5880002975464,12.4259996414185,12.576000213623,217977,12.576000213623,2021-11-04
12.5900001525879,12.7080001831055,12.5780000686646,12.6359996795654,162874,12.6359996795654,2021-11-05
12.6499996185303,12.706000328064,12.6000003814697,12.706000328064,113324,12.706000328064,2021-11-08
12.6639995574951,12.7379999160767,12.6000003814697,12.6759996414185,104631,12.6759996414185,2021-11-09
12.6660003662109,12.6700000762939,12.5159997940063,12.5900001525879,56369,12.5900001525879,2021-11-10
12.5579996109009,12.6020002365112,12.4980001449585,12.5979995727539,73481,12.5979995727539,2021-11-11
12.6459999084473,12.7700004577637,12.6459999084473,12.7519998550415,75443,12.7519998550415,2021-11-12
12.8000001907349,12.8839998245239,12.75,12.7819995880127,115245,12.7819995880127,2021-11-15
12.8000001907349,12.9460000991821,12.8000001907349,12.9460000991821,99016,12.9460000991821,2021-11-16
12.9899997711182,13.0659999847412,12.9720001220703,13.0100002288818,124176,13.0100002288818,2021-11-17
13.0100002288818,13.0819997787476,12.8559999465942,12.9580001831055,91778,12.9580001831055,2021-11-18
13,13.0740003585815,12.9759998321533,13.0340003967285,224780,13.0340003967285,2021-11-19
13.1319999694824,13.1379995346069,13,12.996000289917,60646,12.996000289917,2021-11-22
12.8400001525879,12.8400001525879,12.5860004425049,12.6700000762939,107059,12.6700000762939,2021-11-23
12.6520004272461,12.6719999313354,12.4860000610352,12.6700000762939,138634,12.6700000762939,2021-11-24
12.6999998092651,12.7600002288818,12.6960000991821,12.710000038147,66496,12.710000038147,2021-11-25
12.4399995803833,12.5559997558594,12.210000038147,12.2399997711182,167118,12.2399997711182,2021-11-26
12.503999710083,12.6160001754761,12.4280004501343,12.4980001449585,98662,12.4980001449585,2021-11-29
12.4460000991821,12.5579996109009,12.3559999465942,12.3959999084473,76501,12.3959999084473,2021-11-30
12.5,12.6940002441406,12.5,12.6059999465942,116543,12.6059999465942,2021-12-01
12.3500003814697,12.3699998855591,12.1619997024536,12.2700004577637,116336,12.2700004577637,2021-12-02
12.3959999084473,12.5480003356934,12.1420001983643,12.2220001220703,199533,12.2220001220703,2021-12-03
12.2880001068115,12.3520002365112,12.0900001525879,12.2159996032715,69341,12.2159996032715,2021-12-06
12.4139995574951,12.7760000228882,12.4139995574951,12.7559995651245,139225,12.7559995651245,2021-12-07
12.8000001907349,12.8360004425049,12.6759996414185,12.7379999160767,86817,12.7379999160767,2021-12-08
12.7399997711182,12.7880001068115,12.6719999313354,12.7239999771118,40904,12.7239999771118,2021-12-09
12.6000003814697,12.6920003890991,12.496000289917,12.5100002288818,53683,12.5100002288818,2021-12-10
12.6000003814697,12.6840000152588,12.4840002059937,12.4840002059937,45915,12.4840002059937,2021-12-13
12.460000038147,12.503999710083,12.2399997711182,12.2760000228882,55722,12.2760000228882,2021-12-14
12.3059997558594,12.4300003051758,12.3000001907349,12.3120002746582,52305,12.3120002746582,2021-12-15
12.6520004272461,12.75,12.4499998092651,12.4659996032715,94710,12.4659996032715,2021-12-16
12.3500003814697,12.4160003662109,12.1499996185303,12.3579998016357,97271,12.3579998016357,2021-12-17
12.1239995956421,12.1639995574951,12.0279998779297,12.0659999847412,188699,12.0659999847412,2021-12-20
12.3360004425049,12.3479995727539,12.246000289917,12.3219995498657,85666,12.3219995498657,2021-12-21
12.4420003890991,12.5,12.3900003433228,12.5,73054,12.5,2021-12-22
12.5480003356934,12.6899995803833,12.5380001068115,12.6899995803833,49792,12.6899995803833,2021-12-23
12.6899995803833,12.8299999237061,12.6499996185303,12.8120002746582,71714,12.8120002746582,2021-12-27
12.8000001907349,12.9499998092651,12.8000001907349,12.8179998397827,57678,12.8179998397827,2021-12-28
12.8179998397827,12.8479995727539,12.6499996185303,12.7119998931885,48704,12.7119998931885,2021-12-29
12.7840003967285,12.8120002746582,12.7399997711182,12.7880001068115,70347,12.7880001068115,2021-12-30
12.7159996032715,12.7700004577637,12.6180000305176,12.7239999771118,132861,12.7239999771118,2022-01-03
12.7959995269775,12.8719997406006,12.539999961853,12.6160001754761,74920,12.6160001754761,2022-01-04
12.6499996185303,12.6680002212524,12.5620002746582,12.5920000076294,37627,12.5920000076294,2022-01-05
12.2799997329712,12.3159999847412,12.1300001144409,12.2700004577637,73822,12.2700004577637,2022-01-06
12.210000038147,12.2299995422363,11.9259996414185,12.0299997329712,432311,12.0299997329712,2022-01-07
12.039999961853,12.0900001525879,11.6599998474121,11.7399997711182,525294,11.7399997711182,2022-01-10
11.8719997406006,11.9680004119873,11.8319997787476,11.960000038147,96268,11.960000038147,2022-01-11
12.0860004425049,12.1499996185303,11.9720001220703,12.0080003738403,101927,12.0080003738403,2022-01-12
11.9499998092651,12.0220003128052,11.8319997787476,11.8719997406006,391810,11.8719997406006,2022-01-13
11.6759996414185,11.7379999160767,11.5740003585815,11.6639995574951,96123,11.6639995574951,2022-01-14
11.6879997253418,11.7959995269775,11.6780004501343,11.7659997940063,39930,11.7659997940063,2022-01-17
11.6999998092651,11.7259998321533,11.543999671936,11.5959997177124,124017,11.5959997177124,2022-01-18
11.4519996643066,11.6120004653931,11.3360004425049,11.4099998474121,100655,11.4099998474121,2022-01-19
11.3819999694824,11.5240001678467,11.326000213623,11.4980001449585,89631,11.4980001449585,2022-01-20
11.1520004272461,11.210000038147,10.9759998321533,11.1719999313354,107566,11.1719999313354,2022-01-21
11.0340003967285,11.0640001296997,10.6020002365112,10.6300001144409,165274,10.6300001144409,2022-01-24
10.8240003585815,10.9160003662109,10.6680002212524,10.710000038147,255664,10.710000038147,2022-01-25
10.75,10.9580001831055,10.75,10.8979997634888,193793,10.8979997634888,2022-01-26
10.5380001068115,10.78600025177,10.5,10.6560001373291,64548,10.6560001373291,2022-01-27
10.5279998779297,10.5279998779297,10.2659997940063,10.460000038147,128043,10.460000038147,2022-01-28
10.6680002212524,10.8999996185303,10.6660003662109,10.8599996566772,74285,10.8599996566772,2022-01-31
10.996000289917,11.0600004196167,10.8859996795654,11.0159997940063,89689,11.0159997940063,2022-02-01
11.1719999313354,11.2519998550415,11.0799999237061,11.0839996337891,101878,11.0839996337891,2022-02-02
11.0100002288818,11.0200004577637,10.7159996032715,10.710000038147,182866,10.710000038147,2022-02-03
10.7220001220703,10.7659997940063,10.4919996261597,10.6040000915527,63602,10.6040000915527,2022-02-04
10.710000038147,10.8020000457764,10.6499996185303,10.7480001449585,39064,10.7480001449585,2022-02-07
10.7019996643066,10.7740001678467,10.6479997634888,10.7799997329712,65763,10.7799997329712,2022-02-08
10.9300003051758,11.0679998397827,10.9300003051758,11.0539999008179,188093,11.0539999008179,2022-02-09
11.1719999313354,11.1759996414185,10.9259996414185,11.0139999389648,74561,11.0139999389648,2022-02-10
10.9259996414185,10.9940004348755,10.8400001525879,10.8400001525879,57779,10.8400001525879,2022-02-11
10.6759996414185,10.7399997711182,10.4739999771118,10.7200002670288,105379,10.7200002670288,2022-02-14
10.6879997253418,10.8739995956421,10.6859998703003,10.8199996948242,122367,10.8199996948242,2022-02-15
10.8640003204346,10.9300003051758,10.7700004577637,10.8020000457764,46390,10.8020000457764,2022-02-16
10.8100004196167,10.8599996566772,10.6459999084473,10.6960000991821,47669,10.6960000991821,2022-02-17
10.6300001144409,10.6359996795654,10.4340000152588,10.4519996643066,21826,10.4519996643066,2022-02-18
10.4499998092651,10.4980001449585,10.253999710083,10.3100004196167,63348,10.3100004196167,2022-02-21
10.2480001449585,10.4580001831055,10.1420001983643,10.3660001754761,81955,10.3660001754761,2022-02-22
10.3500003814697,10.4619998931885,10.2700004577637,10.2679996490479,123988,10.2679996490479,2022-02-23
9.92300033569336,10.2379999160767,9.81999969482422,10.2080001831055,137212,10.2080001831055,2022-02-24
10.4700002670288,10.6120004653931,10.4079999923706,10.5860004425049,62661,10.5860004425049,2022-02-25
10.5,10.6800003051758,10.4879999160767,10.6680002212524,49161,10.6680002212524,2022-02-28
10.6639995574951,10.6780004501343,10.5139999389648,10.5279998779297,73806,10.5279998779297,2022-03-01
10.4899997711182,10.6099996566772,10.4519996643066,10.5740003585815,47002,10.5740003585815,2022-03-02
10.6000003814697,10.6879997253418,10.4440002441406,10.4919996261597,37641,10.4919996261597,2022-03-03
10.4280004501343,10.4619998931885,10.3000001907349,10.3319997787476,65137,10.3319997787476,2022-03-04
10.1300001144409,10.2779998779297,10.0220003128052,10.1660003662109,69618,10.1660003662109,2022-03-07
9.96000003814697,10.0500001907349,9.85999965667725,9.88599967956543,79215,9.88599967956543,2022-03-08
10,10.1780004501343,10,10.0939998626709,87835,10.0939998626709,2022-03-09
10.3319997787476,10.3319997787476,9.97999954223633,9.99400043487549,76711,9.99400043487549,2022-03-10
10.0120000839233,10.2259998321533,9.98999977111816,9.98999977111816,79643,9.98999977111816,2022-03-11
9.98999977111816,10.0120000839233,9.80700016021729,9.80099964141846,61381,9.80099964141846,2022-03-14
9.67899990081787,9.89900016784668,9.59500026702881,9.88399982452393,37011,9.88399982452393,2022-03-15
