"ACWI.MI.Open","ACWI.MI.High","ACWI.MI.Low","ACWI.MI.Close","ACWI.MI.Volume","ACWI.MI.Adjusted","Date"
331.290008544922,331.739990234375,330.730010986328,331.619995117188,1803,331.619995117188,2021-04-06
330.390014648438,330.839996337891,329.170013427734,329.5,2303,329.5,2021-04-07
331.200012207031,331.630004882812,330.670013427734,331.040008544922,1460,331.040008544922,2021-04-08
331.299987792969,331.839996337891,331.179992675781,331.589996337891,8744,331.589996337891,2021-04-09
331.880004882812,331.880004882812,331.359985351562,331.380004882812,599,331.380004882812,2021-04-12
332.179992675781,332.350006103516,331.220001220703,332.160003662109,8078,332.160003662109,2021-04-13
332.410003662109,332.869995117188,332.260009765625,332.290008544922,1255,332.290008544922,2021-04-14
332.100006103516,334,332.100006103516,333.799987792969,990,333.799987792969,2021-04-15
334.230010986328,335.140014648438,334.100006103516,334.829986572266,1453,334.829986572266,2021-04-16
335.029998779297,335.149993896484,332.950012207031,332.989990234375,711,332.989990234375,2021-04-19
332,332,328.559997558594,328.459991455078,3762,328.459991455078,2021-04-20
329.450012207031,330.709991455078,328.859985351562,330.709991455078,575,330.709991455078,2021-04-21
331.989990234375,332.959991455078,331.690002441406,332.929992675781,6841,332.929992675781,2021-04-22
330.920013427734,332.519989013672,330.029998779297,332.5,581,332.5,2021-04-23
331.850006103516,333.450012207031,331.600006103516,333.190002441406,894,333.190002441406,2021-04-26
333.480010986328,333.649993896484,332.309997558594,332.709991455078,1352,332.709991455078,2021-04-27
333.239990234375,333.739990234375,332.880004882812,332.880004882812,3146,332.880004882812,2021-04-28
333.850006103516,334.220001220703,331.929992675781,331.929992675781,1129,331.929992675781,2021-04-29
332.570007324219,332.570007324219,331.910003662109,332.480010986328,92,332.480010986328,2021-04-30
332.950012207031,334.019989013672,332.279998779297,332.880004882812,700,332.880004882812,2021-05-03
333.179992675781,333.779998779297,328.350006103516,328.929992675781,1321,328.929992675781,2021-05-04
332.109985351562,333.316711425781,332.109985351562,333.410003662109,5916,333.410003662109,2021-05-05
333.119995117188,333.119995117188,330.049987792969,331.959991455078,5469,331.959991455078,2021-05-06
332.950012207031,334.230010986328,332.769989013672,334.230010986328,359,334.230010986328,2021-05-07
333.230010986328,333.769989013672,332.290008544922,332.950012207031,467,332.950012207031,2021-05-10
327.519989013672,327.519989013672,324.779998779297,326.480010986328,7175,326.480010986328,2021-05-11
327.260009765625,327.260009765625,325.179992675781,325.179992675781,677,325.179992675781,2021-05-12
321.630004882812,326,320.220001220703,325.510009765625,959,325.510009765625,2021-05-13
326.200012207031,327.399993896484,326.200012207031,328.369995117188,308,328.369995117188,2021-05-14
328.429992675781,328.880004882812,326.769989013672,327.239990234375,256,327.239990234375,2021-05-17
329.179992675781,329.179992675781,327.549987792969,327.929992675781,1961,327.929992675781,2021-05-18
323.570007324219,324.029998779297,321.410003662109,322.670013427734,3199,322.670013427734,2021-05-19
325.019989013672,325.089996337891,324.269989013672,327.769989013672,554,327.769989013672,2021-05-20
328.109985351562,330.170013427734,327.910003662109,329.040008544922,297,329.040008544922,2021-05-21
329.429992675781,330.709991455078,328.950012207031,330.709991455078,826,330.709991455078,2021-05-24
331.040008544922,331.040008544922,329.809997558594,329.809997558594,3123,329.809997558594,2021-05-25
330.5,331.119995117188,330.209991455078,330.980010986328,836,330.980010986328,2021-05-26
331.119995117188,331.119995117188,330.75,332.170013427734,193,332.170013427734,2021-05-27
333.420013427734,333.829986572266,333.399993896484,333.5,2355,333.5,2021-05-28
333.410003662109,333.640014648438,332.690002441406,331.480010986328,1255,331.480010986328,2021-05-31
333.25,335.070007324219,332.869995117188,333.019989013672,751,333.019989013672,2021-06-01
333.480010986328,334.679992675781,333.480010986328,334.679992675781,426,334.679992675781,2021-06-02
334.5,335.089996337891,332.209991455078,335.089996337891,820,335.089996337891,2021-06-03
335.200012207031,336.089996337891,334.940002441406,336,204,336,2021-06-04
336.200012207031,336.899993896484,334.959991455078,334.959991455078,9740,334.959991455078,2021-06-07
335.730010986328,336.989990234375,335.149993896484,335.209991455078,250,335.209991455078,2021-06-08
335.690002441406,335.769989013672,335.279998779297,335.920013427734,268,335.920013427734,2021-06-09
336.040008544922,336.670013427734,335.619995117188,336.829986572266,804,336.829986572266,2021-06-10
337.709991455078,338.540008544922,337.709991455078,338.790008544922,146,338.790008544922,2021-06-11
339.339996337891,339.709991455078,338.570007324219,338.869995117188,3155,338.869995117188,2021-06-14
340.049987792969,340.549987792969,338.720001220703,338.720001220703,2495,338.720001220703,2021-06-15
339.380004882812,339.380004882812,338.579986572266,339.5,682,339.5,2021-06-16
339.690002441406,342.230010986328,339.690002441406,342.399993896484,2799,342.399993896484,2021-06-17
342.140014648438,342.470001220703,339.540008544922,340.010009765625,3550,340.010009765625,2021-06-18
339,340.820007324219,339,341.010009765625,266,341.010009765625,2021-06-21
341.679992675781,342.720001220703,341.209991455078,342.720001220703,501,342.720001220703,2021-06-22
342.959991455078,342.959991455078,341.880004882812,342.140014648438,1683,342.140014648438,2021-06-23
343.25,344.329986572266,343.200012207031,344.320007324219,544,344.320007324219,2021-06-24
344.619995117188,345.109985351562,344.299987792969,345.160003662109,247,345.160003662109,2021-06-25
345.5,346,345.299987792969,345.070007324219,237,345.070007324219,2021-06-28
346.170013427734,347.140014648438,345.730010986328,346.529998779297,339,346.529998779297,2021-06-29
346.720001220703,346.730010986328,345.010009765625,346.850006103516,3075,346.850006103516,2021-06-30
348.149993896484,348.380004882812,346.209991455078,347.339996337891,1013,347.339996337891,2021-07-01
348.369995117188,349.260009765625,348.25,348.799987792969,141,348.799987792969,2021-07-02
349,349.649993896484,348.429992675781,349.649993896484,519,349.649993896484,2021-07-05
348.619995117188,349.920013427734,348.190002441406,348.350006103516,424,348.350006103516,2021-07-06
350.440002441406,350.470001220703,349.049987792969,350.420013427734,666,350.420013427734,2021-07-07
346.989990234375,346.989990234375,343.079986572266,345.200012207031,1108,345.200012207031,2021-07-08
346.799987792969,349.179992675781,346.799987792969,349.179992675781,373,349.179992675781,2021-07-09
349.220001220703,350.540008544922,348.269989013672,350.220001220703,401,350.220001220703,2021-07-12
351.089996337891,352.540008544922,351.089996337891,352.540008544922,1943,352.540008544922,2021-07-13
351.470001220703,352.25,350.959991455078,350.970001220703,13808,350.970001220703,2021-07-14
350.540008544922,350.589996337891,349.790008544922,350.5,752,350.5,2021-07-15
350.190002441406,350.540008544922,348.619995117188,348.540008544922,4053,348.540008544922,2021-07-16
346.130004882812,346.559997558594,340.010009765625,341.589996337891,1018,341.589996337891,2021-07-19
344.279998779297,346.369995117188,343.029998779297,346.369995117188,1239,346.369995117188,2021-07-20
347.75,348.980010986328,347.75,348.820007324219,197,348.820007324219,2021-07-21
350.480010986328,351,349.559997558594,350.339996337891,2488,350.339996337891,2021-07-22
351.579986572266,353.410003662109,351.559997558594,353.410003662109,705,353.410003662109,2021-07-23
351.630004882812,351.910003662109,350.269989013672,351.910003662109,429,351.910003662109,2021-07-26
350.859985351562,350.859985351562,348.130004882812,347.820007324219,523,347.820007324219,2021-07-27
349.399993896484,351,349.399993896484,350.839996337891,713,350.839996337891,2021-07-28
350.839996337891,351.640014648438,350.549987792969,351.609985351562,1654,351.609985351562,2021-07-29
348,350.429992675781,347.880004882812,349.859985351562,7352,349.859985351562,2021-07-30
351.399993896484,351.470001220703,350.549987792969,351.209991455078,409,351.209991455078,2021-08-02
350.160003662109,350.790008544922,349.209991455078,350.589996337891,701,350.589996337891,2021-08-03
352.519989013672,352.950012207031,352,352.529998779297,465,352.529998779297,2021-08-04
352.279998779297,353.799987792969,352.279998779297,353.570007324219,287,353.570007324219,2021-08-05
354.109985351562,355.739990234375,353.899993896484,355.429992675781,665,355.429992675781,2021-08-06
355,356.109985351562,354.970001220703,355.950012207031,34,355.950012207031,2021-08-09
356.459991455078,357.970001220703,356.459991455078,357.279998779297,240,357.279998779297,2021-08-10
358.079986572266,358.140014648438,357.239990234375,357.5,270,357.5,2021-08-11
357.049987792969,357.640014648438,357,357.420013427734,1201,357.420013427734,2021-08-12
358.119995117188,358.269989013672,356.890014648438,356.829986572266,100,356.829986572266,2021-08-13
355.390014648438,356.059997558594,354.779998779297,355.559997558594,3069,355.559997558594,2021-08-16
354.5,356.459991455078,354.5,356.459991455078,599,356.459991455078,2021-08-17
356.739990234375,356.739990234375,355.700012207031,356.429992675781,341,356.429992675781,2021-08-18
350.950012207031,351.320007324219,349.25,351.929992675781,345,351.929992675781,2021-08-19
351,354.130004882812,351,353.760009765625,104,353.760009765625,2021-08-20
355.399993896484,356.850006103516,354.660003662109,356.790008544922,259,356.790008544922,2021-08-23
358.440002441406,358.450012207031,357.309997558594,357.809997558594,8747,357.809997558594,2021-08-24
358.220001220703,358.369995117188,357.920013427734,358.339996337891,75,358.339996337891,2021-08-25
356.970001220703,357.510009765625,356.790008544922,356.880004882812,109,356.880004882812,2021-08-26
357.279998779297,357.619995117188,356.739990234375,357.899993896484,3337,357.899993896484,2021-08-27
358.290008544922,359.600006103516,358.290008544922,359.510009765625,173,359.510009765625,2021-08-30
359.829986572266,360.239990234375,358.480010986328,359.619995117188,635,359.619995117188,2021-08-31
361.420013427734,361.420013427734,359.489990234375,360,550,360,2021-09-01
359.859985351562,360.320007324219,359.859985351562,360.450012207031,4289,360.450012207031,2021-09-02
360.190002441406,360.779998779297,359.570007324219,359.869995117188,566,359.869995117188,2021-09-03
361.630004882812,362.630004882812,361.630004882812,362.359985351562,209,362.359985351562,2021-09-06
361.649993896484,361.649993896484,360.549987792969,360.609985351562,414,360.609985351562,2021-09-07
360,360.929992675781,359.540008544922,359.359985351562,227,359.359985351562,2021-09-08
357.670013427734,361,357.5,359.549987792969,492,359.549987792969,2021-09-09
359.670013427734,360.350006103516,359.529998779297,357.820007324219,2461,357.820007324219,2021-09-10
359.309997558594,359.980010986328,357.869995117188,357.459991455078,9351,357.459991455078,2021-09-13
357.109985351562,358.309997558594,356.420013427734,356.899993896484,815,356.899993896484,2021-09-14
356.470001220703,356.600006103516,355.350006103516,355.920013427734,654,355.920013427734,2021-09-15
357.899993896484,358.559997558594,356.414398193359,357.079986572266,75,357.079986572266,2021-09-16
358.109985351562,358.380004882812,356.660003662109,356.190002441406,488,356.190002441406,2021-09-17
352.100006103516,352.200012207031,349.25,350.130004882812,1271,350.130004882812,2021-09-20
353.920013427734,353.920013427734,352.369995117188,351.350006103516,1608,351.350006103516,2021-09-21
352.980010986328,354.309997558594,352.029998779297,354.049987792969,393,354.049987792969,2021-09-22
356.220001220703,357.570007324219,356.220001220703,357.290008544922,189,357.290008544922,2021-09-23
356.269989013672,356.630004882812,355.160003662109,356.160003662109,1003,356.160003662109,2021-09-24
358.640014648438,358.950012207031,356.299987792969,357.149993896484,386,357.149993896484,2021-09-27
356.25,356.25,351,350.640014648438,1557,350.640014648438,2021-09-28
351.959991455078,353.980010986328,351.959991455078,353.160003662109,344,353.160003662109,2021-09-29
354.720001220703,355.119995117188,353.070007324219,353.070007324219,297,353.070007324219,2021-09-30
347.450012207031,351.489990234375,346.670013427734,351.019989013672,1095,351.019989013672,2021-10-01
350.350006103516,350.959991455078,349.940002441406,346.829986572266,87,346.829986572266,2021-10-04
348.829986572266,352.190002441406,348.359985351562,352.160003662109,437,352.160003662109,2021-10-05
350.100006103516,350.570007324219,347.130004882812,349.829986572266,374,349.829986572266,2021-10-06
354.899993896484,357.450012207031,354.489990234375,357.579986572266,540,357.579986572266,2021-10-07
356.730010986328,357,355.329986572266,356.489990234375,1113,356.489990234375,2021-10-08
355.980010986328,357.410003662109,355.100006103516,357.410003662109,489,357.410003662109,2021-10-11
351.910003662109,355.510009765625,351.910003662109,355.149993896484,1924,355.149993896484,2021-10-12
352.920013427734,355.630004882812,352.920013427734,354.470001220703,5727,354.470001220703,2021-10-13
356.269989013672,359.209991455078,356.269989013672,359.480010986328,253,359.480010986328,2021-10-14
360.459991455078,363.010009765625,360.459991455078,362.739990234375,1379,362.739990234375,2021-10-15
362.470001220703,362.470001220703,360.200012207031,362.5,307,362.5,2021-10-18
363.010009765625,364.739990234375,362.709991455078,364.720001220703,2426,364.720001220703,2021-10-19
365.390014648438,365.790008544922,364.799987792969,365.790008544922,1602,365.790008544922,2021-10-20
364.230010986328,365.760009765625,363.980010986328,364.630004882812,757,364.630004882812,2021-10-21
366.179992675781,367.380004882812,365.510009765625,365.540008544922,1341,365.540008544922,2021-10-22
365.769989013672,366.579986572266,365.769989013672,367.529998779297,278,367.529998779297,2021-10-25
369.079986572266,370.489990234375,368.989990234375,369.609985351562,1580,369.609985351562,2021-10-26
369,369,367.75,368.070007324219,326,368.070007324219,2021-10-27
367.019989013672,367.339996337891,366.200012207031,366.809997558594,1258,366.809997558594,2021-10-28
365.850006103516,369.790008544922,365.029998779297,369.790008544922,558,369.790008544922,2021-10-29
371.299987792969,371.739990234375,370.25,370.670013427734,365,370.670013427734,2021-11-01
369.700012207031,371.429992675781,369.670013427734,371.130004882812,261,371.130004882812,2021-11-02
371.440002441406,371.559997558594,370.790008544922,371.470001220703,676,371.470001220703,2021-11-03
375.179992675781,375.549987792969,374.519989013672,374.709991455078,6105,374.709991455078,2021-11-04
375.470001220703,378.5,375.470001220703,376.339996337891,3747,376.339996337891,2021-11-05
376.359985351562,376.5,375.5,375.980010986328,4096,375.980010986328,2021-11-08
375.690002441406,378.760009765625,374,375.049987792969,691,375.049987792969,2021-11-09
376.070007324219,377.040008544922,374.040008544922,376.559997558594,824,376.559997558594,2021-11-10
375.579986572266,377.529998779297,375.579986572266,377.089996337891,508,377.089996337891,2021-11-11
377.239990234375,379.880004882812,377.239990234375,379.880004882812,78,379.880004882812,2021-11-12
379.359985351562,381.399993896484,379.359985351562,381.320007324219,803,381.320007324219,2021-11-15
382.989990234375,384.170013427734,382.190002441406,384.160003662109,811,384.160003662109,2021-11-16
384.450012207031,385.040008544922,383.239990234375,384.019989013672,585,384.019989013672,2021-11-17
384.070007324219,384.100006103516,380.470001220703,382.290008544922,273,382.290008544922,2021-11-18
384.880004882812,384.880004882812,382.670013427734,383.700012207031,189,383.700012207031,2021-11-19
385.359985351562,386.630004882812,384.730010986328,384.75,315,384.75,2021-11-22
380.799987792969,383.540008544922,380,380.880004882812,703,380.880004882812,2021-11-23
382.670013427734,383.390014648438,380.980010986328,383.640014648438,1368,383.640014648438,2021-11-24
385.230010986328,385.230010986328,383.980010986328,384.559997558594,428,384.559997558594,2021-11-25
378.589996337891,378.589996337891,370.399993896484,371.260009765625,8229,371.260009765625,2021-11-26
376.010009765625,376.010009765625,373.829986572266,375.440002441406,918,375.440002441406,2021-11-29
370.799987792969,371.839996337891,368.75,371.329986572266,200,371.329986572266,2021-11-30
373.290008544922,375.260009765625,372.589996337891,375.260009765625,627,375.260009765625,2021-12-01
368.970001220703,370.709991455078,365.730010986328,369.230010986328,1224,369.230010986328,2021-12-02
372.390014648438,372.980010986328,366.239990234375,367.989990234375,896,367.989990234375,2021-12-03
369.140014648438,371.829986572266,367.179992675781,371.540008544922,1327,371.540008544922,2021-12-06
376.100006103516,381.579986572266,376.100006103516,381.579986572266,1135,381.579986572266,2021-12-07
380.899993896484,381.440002441406,378.089996337891,378.75,776,378.75,2021-12-08
379.910003662109,379.910003662109,375.429992675781,380.019989013672,1133,380.019989013672,2021-12-09
378.480010986328,380.880004882812,377.459991455078,378.059997558594,888,378.059997558594,2021-12-10
379.769989013672,381.799987792969,377.5,376.589996337891,1617,376.589996337891,2021-12-13
377.450012207031,377.459991455078,373.570007324219,374.010009765625,883,374.010009765625,2021-12-14
375.809997558594,375.809997558594,373.540008544922,373.540008544922,1610,373.540008544922,2021-12-15
380.679992675781,382.049987792969,378.570007324219,378.579986572266,4137,378.579986572266,2021-12-16
375.799987792969,377.019989013672,372.519989013672,375.720001220703,998,375.720001220703,2021-12-17
369.320007324219,369.700012207031,367.329986572266,367.329986572266,10235,367.329986572266,2021-12-20
372.209991455078,373.570007324219,371.070007324219,373.260009765625,500,373.260009765625,2021-12-21
375.019989013672,376.649993896484,374.350006103516,376.440002441406,492,376.440002441406,2021-12-22
378.440002441406,380.799987792969,377.869995117188,380.799987792969,3057,380.799987792969,2021-12-23
380.489990234375,383.390014648438,380.160003662109,383.390014648438,1133,383.390014648438,2021-12-27
384.839996337891,386,384.670013427734,385.109985351562,927,385.109985351562,2021-12-28
386.109985351562,386.109985351562,381.390014648438,382.720001220703,573,382.720001220703,2021-12-29
384,385.410003662109,383.899993896484,384.579986572266,635,384.579986572266,2021-12-30
384.609985351562,384.940002441406,383.799987792969,384.769989013672,465,384.769989013672,2022-01-03
386.570007324219,387.970001220703,385.709991455078,385.5,281,385.5,2022-01-04
385.679992675781,385.75,384.299987792969,384.950012207031,3353,384.950012207031,2022-01-05
379.410003662109,380,378,379.100006103516,18889,379.100006103516,2022-01-06
378.679992675781,379.690002441406,375.470001220703,376.980010986328,2255,376.980010986328,2022-01-07
377.399993896484,377.959991455078,370.829986572266,373.079986572266,5125,373.079986572266,2022-01-10
376.100006103516,378.5,376.100006103516,377.589996337891,724,377.589996337891,2022-01-11
380.440002441406,380.950012207031,379.070007324219,379.600006103516,325,379.600006103516,2022-01-12
378,379.239990234375,377.209991455078,378.140014648438,2662,378.140014648438,2022-01-13
374.190002441406,374.670013427734,371.739990234375,373.510009765625,2183,373.510009765625,2022-01-14
374.660003662109,376.25,374.329986572266,376.079986572266,2077,376.079986572266,2022-01-17
373.709991455078,373.709991455078,371,372.230010986328,954,372.230010986328,2022-01-18
369.260009765625,373.630004882812,369.260009765625,370.920013427734,1073,370.920013427734,2022-01-19
369.119995117188,374.399993896484,369.119995117188,374.399993896484,4668,374.399993896484,2022-01-20
366.510009765625,366.950012207031,361.769989013672,365.690002441406,2334,365.690002441406,2022-01-21
362.410003662109,362.410003662109,351.070007324219,351.119995117188,2064,351.119995117188,2022-01-24
356.899993896484,359.119995117188,354.589996337891,354.820007324219,16494,354.820007324219,2022-01-25
360.010009765625,362.570007324219,360,361.589996337891,878,361.589996337891,2022-01-26
355.350006103516,364.589996337891,355.350006103516,363.700012207031,721,363.700012207031,2022-01-27
360.140014648438,360.140014648438,354.220001220703,359.380004882812,2883,359.380004882812,2022-01-28
363.940002441406,366.209991455078,362.779998779297,366.209991455078,1811,366.209991455078,2022-01-31
367.809997558594,369.510009765625,367.309997558594,369.510009765625,906,369.510009765625,2022-02-01
372.390014648438,372.760009765625,369.880004882812,369.880004882812,1280,369.880004882812,2022-02-02
368.510009765625,369.119995117188,363.109985351562,363.109985351562,6869,363.109985351562,2022-02-03
363.109985351562,363.109985351562,357.799987792969,360.049987792969,3917,360.049987792969,2022-02-04
361,363.040008544922,360,361.769989013672,716,361.769989013672,2022-02-07
362.369995117188,363.739990234375,360.709991455078,363.739990234375,3235,363.739990234375,2022-02-08
365.869995117188,369.339996337891,365.869995117188,368.559997558594,1236,368.559997558594,2022-02-09
368.970001220703,369.290008544922,366.279998779297,366.690002441406,1983,366.690002441406,2022-02-10
364.799987792969,367.209991455078,364.130004882812,364.630004882812,17427,364.630004882812,2022-02-11
360.679992675781,361.230010986328,357.25,360.690002441406,1482,360.690002441406,2022-02-14
360.309997558594,364.25,360.309997558594,363.980010986328,1047,363.980010986328,2022-02-15
364.630004882812,364.630004882812,362.579986572266,362.910003662109,447,362.910003662109,2022-02-16
364.100006103516,364.100006103516,361,361.519989013672,6510,361.519989013672,2022-02-17
360,360.329986572266,357.239990234375,357.239990234375,1068,357.239990234375,2022-02-18
358.220001220703,358.230010986328,353.279998779297,353.279998779297,1161,353.279998779297,2022-02-21
350.75,355.070007324219,349.709991455078,353.739990234375,6353,353.739990234375,2022-02-22
354.769989013672,355.869995117188,351.079986572266,350.959991455078,14097,350.959991455078,2022-02-23
341.549987792969,346.940002441406,339.390014648438,346.119995117188,20382,346.119995117188,2022-02-24
349.799987792969,356.540008544922,349.239990234375,356.540008544922,3206,356.540008544922,2022-02-25
353.910003662109,357.869995117188,353.910003662109,357.910003662109,207,357.910003662109,2022-02-28
359,359,355.850006103516,356.160003662109,1764,356.160003662109,2022-03-01
354.619995117188,360.5,354.619995117188,359.769989013672,1667,359.769989013672,2022-03-02
359.660003662109,362.799987792969,358.190002441406,358.190002441406,642,358.190002441406,2022-03-03
358.390014648438,358.390014648438,354.579986572266,355.059997558594,3908,355.059997558594,2022-03-04
351.940002441406,355,350.109985351562,353.329986572266,747,353.329986572266,2022-03-07
348.350006103516,349.929992675781,345.359985351562,345.359985351562,1273,345.359985351562,2022-03-08
348.179992675781,350.760009765625,348,350.700012207031,9975,350.700012207031,2022-03-09
350.799987792969,350.799987792969,346.570007324219,347.339996337891,968,347.339996337891,2022-03-10
350.359985351562,355.320007324219,350.359985351562,350.880004882812,597,350.880004882812,2022-03-11
350.190002441406,350.519989013672,345.859985351562,346.429992675781,614,346.429992675781,2022-03-14
341.790008544922,349.109985351562,340,349.109985351562,2402,349.109985351562,2022-03-15
354.369995117188,357.940002441406,354.109985351562,357.459991455078,3971,357.459991455078,2022-03-16
359,359.179992675781,356.760009765625,358.290008544922,1284,358.290008544922,2022-03-17
360.380004882812,364.829986572266,360,364.829986572266,9117,364.829986572266,2022-03-18
365.720001220703,366.950012207031,364.986511230469,365.899993896484,885,365.899993896484,2022-03-21
368.859985351562,370.929992675781,367.989990234375,370.640014648438,202,370.640014648438,2022-03-22
371.239990234375,371.269989013672,369.5,369.790008544922,226,369.790008544922,2022-03-23
370.239990234375,370.239990234375,369.179992675781,369.75,526,369.75,2022-03-24
370.079986572266,372.089996337891,369.670013427734,371.109985351562,496,371.109985351562,2022-03-25
372.600006103516,374.329986572266,372.519989013672,372.549987792969,1971,372.549987792969,2022-03-28
374.630004882812,376.160003662109,374,374.869995117188,2149,374.869995117188,2022-03-29
375.309997558594,375.559997558594,373.269989013672,373.429992675781,1164,373.429992675781,2022-03-30
373.059997558594,374.269989013672,372.549987792969,372.769989013672,3418,372.769989013672,2022-03-31
371.790008544922,373.950012207031,371.640014648438,371.880004882812,1642,371.880004882812,2022-04-01
372.880004882812,376.649993896484,372.089996337891,376.779998779297,974,376.779998779297,2022-04-04
378,379.059997558594,376.480010986328,377.630004882812,6427,377.630004882812,2022-04-05
376.5,376.5,369.739990234375,370.579986572266,733,370.579986572266,2022-04-06
371.809997558594,373.100006103516,369.119995117188,369.350006103516,2706,369.350006103516,2022-04-07
374.929992675781,375.690002441406,372.5,374.130004882812,1428,374.130004882812,2022-04-08
370.140014648438,370.880004882812,368.209991455078,368.809997558594,788,368.809997558594,2022-04-11
366.660003662109,371.149993896484,365.179992675781,370.779998779297,1343,370.779998779297,2022-04-12
369.149993896484,369.75,367.320007324219,369.320007324219,260,369.320007324219,2022-04-13
368.660003662109,371.589996337891,368.640014648438,371.25,613,371.25,2022-04-14
369.369995117188,371.140014648438,366.25,370.929992675781,636,370.929992675781,2022-04-19
370.429992675781,372.220001220703,369.720001220703,370.470001220703,1017,370.470001220703,2022-04-20
369.399993896484,372.269989013672,369.399993896484,370.739990234375,5486,370.739990234375,2022-04-21
366.320007324219,366.540008544922,362.920013427734,362.920013427734,1017,362.920013427734,2022-04-22
356.140014648438,358.089996337891,355.369995117188,356.25,459,356.25,2022-04-25
361,361.790008544922,356.25,356.459991455078,421,356.459991455078,2022-04-26
356.959991455078,361.279998779297,355.640014648438,359.540008544922,426,359.540008544922,2022-04-27
363.260009765625,364.570007324219,360.059997558594,362.230010986328,1208,362.230010986328,2022-04-28
366.070007324219,366.399993896484,362.929992675781,364.089996337891,424,364.089996337891,2022-04-29
358.299987792969,358.799987792969,355.989990234375,356.489990234375,886,356.489990234375,2022-05-02
359.690002441406,361.209991455078,356.950012207031,361.209991455078,3336,361.209991455078,2022-05-03
360.769989013672,360.769989013672,356.820007324219,356.390014648438,179,356.390014648438,2022-05-04
365.109985351562,365.109985351562,355.739990234375,357.290008544922,6543,357.290008544922,2022-05-05
354.480010986328,354.480010986328,348.410003662109,351.640014648438,822,351.640014648438,2022-05-06
350.540008544922,351.029998779297,344.989990234375,342.589996337891,562,342.589996337891,2022-05-09
343.75,345.880004882812,340,340.690002441406,402,340.690002441406,2022-05-10
342.739990234375,345.679992675781,340.399993896484,345.220001220703,916,345.220001220703,2022-05-11
338.920013427734,342.010009765625,337.940002441406,342.010009765625,476,342.010009765625,2022-05-12
344.640014648438,350,344.640014648438,349.709991455078,643,349.709991455078,2022-05-13
348.609985351562,349.619995117188,347.230010986328,348.989990234375,8996,348.989990234375,2022-05-16
350.690002441406,353.709991455078,349.950012207031,350.799987792969,684,350.799987792969,2022-05-17
351.820007324219,352.170013427734,345.799987792969,345.679992675781,426,345.679992675781,2022-05-18
341.730010986328,341.730010986328,337.279998779297,339.549987792969,675,339.549987792969,2022-05-19
343.220001220703,343.399993896484,339,339.380004882812,910,339.380004882812,2022-05-20
342.940002441406,343.609985351562,338.660003662109,341.920013427734,1500,341.920013427734,2022-05-23
336.399993896484,338.880004882812,334.339996337891,334.339996337891,2010,334.339996337891,2022-05-24
339.640014648438,340.790008544922,338.579986572266,340.700012207031,287,340.700012207031,2022-05-25
341.019989013672,345.570007324219,341.019989013672,345.220001220703,236,345.220001220703,2022-05-26
345.809997558594,351.690002441406,345.809997558594,351.690002441406,682,351.690002441406,2022-05-27
355,356.130004882812,353.519989013672,354.410003662109,443,354.410003662109,2022-05-30
353,353.970001220703,351.709991455078,351.709991455078,836,351.709991455078,2022-05-31
353.309997558594,354.850006103516,350.910003662109,351.160003662109,584,351.160003662109,2022-06-01
352.450012207031,352.450012207031,349.709991455078,351.959991455078,169,351.959991455078,2022-06-02
354.170013427734,354.170013427734,350.529998779297,350.529998779297,2043,350.529998779297,2022-06-03
352.910003662109,355.630004882812,352.399993896484,354.100006103516,241,354.100006103516,2022-06-06
351.209991455078,352.950012207031,350.269989013672,352.579986572266,1096,352.579986572266,2022-06-07
354.5,354.5,351.769989013672,353.179992675781,1852,353.179992675781,2022-06-08
351.100006103516,353.179992675781,349.839996337891,350.140014648438,452,350.140014648438,2022-06-09
346.309997558594,346.859985351562,340.730010986328,340.730010986328,2195,340.730010986328,2022-06-10
336.119995117188,336.5,330.890014648438,332.720001220703,568,332.720001220703,2022-06-13
334.299987792969,334.829986572266,330,330.720001220703,4687,330.720001220703,2022-06-14
329.799987792969,333.980010986328,329.459991455078,333.070007324219,2470,333.070007324219,2022-06-15
330,330,321.399993896484,322.279998779297,6205,322.279998779297,2022-06-16
325.260009765625,325.649993896484,323.410003662109,323.709991455078,442,323.709991455078,2022-06-17
323.119995117188,324.940002441406,322.989990234375,324.940002441406,689,324.940002441406,2022-06-20
327.390014648438,328.880004882812,325.910003662109,328.209991455078,290,328.209991455078,2022-06-21
323.279998779297,327.809997558594,323.279998779297,327.450012207031,1421,327.450012207031,2022-06-22
325.299987792969,329.799987792969,324.359985351562,328.160003662109,1283,328.160003662109,2022-06-23
330.380004882812,335.690002441406,330.380004882812,335.690002441406,255,335.690002441406,2022-06-24
337.480010986328,339.339996337891,336,336.730010986328,459,336.730010986328,2022-06-27
338.850006103516,339.890014648438,338.089996337891,336.609985351562,257,336.609985351562,2022-06-28
332.899993896484,334.049987792969,332.200012207031,334.049987792969,1269,334.049987792969,2022-06-29
330.839996337891,331.190002441406,328.670013427734,330.839996337891,470,330.839996337891,2022-06-30
328.339996337891,333.510009765625,328.339996337891,332.440002441406,1278,332.440002441406,2022-07-01
333.670013427734,333.670013427734,332.660003662109,333.709991455078,1305,333.709991455078,2022-07-04
336.100006103516,336.649993896484,332.320007324219,333.130004882812,1139,333.130004882812,2022-07-05
337.859985351562,341.329986572266,337.600006103516,339.529998779297,452,339.529998779297,2022-07-06
342.839996337891,346.040008544922,342.459991455078,346.660003662109,435,346.660003662109,2022-07-07
