"COST.Open","COST.High","COST.Low","COST.Close","COST.Volume","COST.Adjusted","Date"
352.540008544922,357.320007324219,351.630004882812,354.940002441406,2938600,336.974578857422,2021-04-01
357.5,362.670013427734,356.839996337891,360.820007324219,2705700,342.557037353516,2021-04-05
359.799987792969,362.799987792969,359,360.119995117188,2142000,341.892395019531,2021-04-06
360.869995117188,361.459991455078,357.609985351562,358.809997558594,1808400,340.648773193359,2021-04-07
362.799987792969,366.019989013672,359.600006103516,361.220001220703,2839200,342.936737060547,2021-04-08
360.910003662109,363.709991455078,359.600006103516,363.209991455078,1610800,344.825988769531,2021-04-09
362.839996337891,365.25,361.339996337891,364.809997558594,1836600,346.345123291016,2021-04-12
365.339996337891,367.299987792969,364.269989013672,365.209991455078,1796400,346.724884033203,2021-04-13
364.850006103516,364.850006103516,362.549987792969,363.170013427734,1509400,344.788055419922,2021-04-14
364.880004882812,369.549987792969,364.269989013672,368.799987792969,1850100,350.133117675781,2021-04-15
369.700012207031,372.799987792969,368.579986572266,370.720001220703,2249200,351.956024169922,2021-04-16
371,371.529998779297,368.200012207031,369.549987792969,1560000,350.845123291016,2021-04-19
369,375.359985351562,368.730010986328,371.730010986328,2330700,352.914825439453,2021-04-20
371.609985351562,374.579986572266,371.470001220703,374.089996337891,1531800,355.155303955078,2021-04-21
374.339996337891,375.440002441406,370.029998779297,371.260009765625,2138000,352.468597412109,2021-04-22
371.260009765625,374.850006103516,370.410003662109,373.279998779297,1404500,354.386291503906,2021-04-23
373.899993896484,373.899993896484,368.209991455078,368.519989013672,2059700,349.867340087891,2021-04-26
368.170013427734,370.959991455078,365.290008544922,370.209991455078,1875900,351.471801757812,2021-04-27
369.549987792969,370.5,368.179992675781,369.589996337891,1305600,350.883087158203,2021-04-28
368.540008544922,374.709991455078,368.529998779297,373.540008544922,1848300,355.392791748047,2021-04-29
372.910003662109,374.160003662109,371.329986572266,372.089996337891,2118900,354.013275146484,2021-04-30
373.839996337891,379.619995117188,372.890014648438,379.320007324219,2685800,360.892059326172,2021-05-03
379.029998779297,379.230010986328,373.75,375.290008544922,2133800,357.057830810547,2021-05-04
376.350006103516,377.519989013672,372.049987792969,372.5,1905300,354.403350830078,2021-05-05
373.190002441406,382.940002441406,373.190002441406,382.760009765625,2641400,364.164855957031,2021-05-06
382.829986572266,386.450012207031,382.200012207031,384.320007324219,1817100,365.649169921875,2021-05-07
385.489990234375,387.890014648438,381.279998779297,381.480010986328,1998700,362.947113037109,2021-05-10
379.309997558594,380.920013427734,376,378.179992675781,1859700,359.807464599609,2021-05-11
376,376.940002441406,371.109985351562,372.200012207031,2344600,354.117889404297,2021-05-12
373.089996337891,381.440002441406,371.570007324219,379.529998779297,2023100,361.091888427734,2021-05-13
382.140014648438,385.820007324219,380.100006103516,384.420013427734,1876100,365.744232177734,2021-05-14
385.040008544922,387.049987792969,382.899993896484,383.959991455078,1830800,365.306579589844,2021-05-17
386.450012207031,389.450012207031,382.510009765625,382.809997558594,1698200,364.212493896484,2021-05-18
377.149993896484,381.730010986328,376.130004882812,379.660003662109,1725000,361.215576171875,2021-05-19
379.179992675781,384.519989013672,378.279998779297,383.579986572266,1427300,364.945037841797,2021-05-20
385.049987792969,385.350006103516,380.429992675781,380.720001220703,1706600,362.224060058594,2021-05-21
384.339996337891,385.760009765625,381.890014648438,383.450012207031,1657000,364.821411132812,2021-05-24
383.619995117188,385.739990234375,382.029998779297,385.380004882812,1379700,366.657653808594,2021-05-25
385.859985351562,387.75,385.019989013672,385.619995117188,1648000,366.885986328125,2021-05-26
385.130004882812,387.769989013672,383.5,387.5,4452000,368.674682617188,2021-05-27
384.149993896484,385.309997558594,377.029998779297,378.269989013672,4681200,359.893035888672,2021-05-28
379.929992675781,380.200012207031,375.5,378.230010986328,2117800,359.85498046875,2021-06-01
378.380004882812,381.920013427734,377.709991455078,380.589996337891,1881000,362.100311279297,2021-06-02
379.640014648438,384.190002441406,378.859985351562,383.869995117188,1780300,365.220977783203,2021-06-03
384.190002441406,387.760009765625,383.709991455078,387.519989013672,1765900,368.693634033203,2021-06-04
385.470001220703,386.450012207031,378.570007324219,380.399993896484,2515800,361.919525146484,2021-06-07
380.410003662109,381.209991455078,377.690002441406,379.700012207031,1553800,361.253570556641,2021-06-08
380.209991455078,381.779998779297,379.130004882812,379.959991455078,1398900,361.500946044922,2021-06-09
380.269989013672,383.359985351562,379.489990234375,383.010009765625,1404000,364.402801513672,2021-06-10
383.859985351562,383.859985351562,380.529998779297,381.829986572266,1404200,363.280029296875,2021-06-11
380.790008544922,383.980010986328,379.079986572266,383.760009765625,1652600,365.116302490234,2021-06-14
383.760009765625,384.5,381.559997558594,383.910003662109,1252000,365.259063720703,2021-06-15
384.399993896484,386.440002441406,377.119995117188,379.410003662109,1801700,360.977600097656,2021-06-16
380.380004882812,386.470001220703,379.209991455078,384.75,1686500,366.058197021484,2021-06-17
384.75,384.910003662109,380.299987792969,380.880004882812,3415700,362.376159667969,2021-06-18
382.25,387.649993896484,380.559997558594,386.799987792969,1631600,368.008636474609,2021-06-21
387.019989013672,392.5,386.559997558594,392.179992675781,1934800,373.127319335938,2021-06-22
393,393.440002441406,390.589996337891,391.970001220703,1538000,372.927459716797,2021-06-23
393.420013427734,395.5,391.799987792969,392.070007324219,1487300,373.022644042969,2021-06-24
392.970001220703,394.549987792969,391.25,394.510009765625,2056100,375.344146728516,2021-06-25
395,397.420013427734,393.130004882812,396.540008544922,1645500,377.275451660156,2021-06-28
396.299987792969,399.440002441406,395.470001220703,398.790008544922,1523600,379.416107177734,2021-06-29
397.970001220703,400.470001220703,395,395.670013427734,2031700,376.447814941406,2021-06-30
396.299987792969,397.690002441406,393.880004882812,394.529998779297,1523400,375.363098144531,2021-07-01
396.209991455078,400.769989013672,396.109985351562,398.940002441406,1676600,379.558898925781,2021-07-02
399.839996337891,401.399993896484,397.109985351562,398.859985351562,2113100,379.482696533203,2021-07-06
399.200012207031,406.119995117188,399.200012207031,404.679992675781,2308600,385.019989013672,2021-07-07
403.5,408.640014648438,403.160003662109,407.149993896484,2235500,387.369995117188,2021-07-08
408.549987792969,414,407.589996337891,412.369995117188,2304200,392.336456298828,2021-07-09
414.040008544922,414.350006103516,404.529998779297,407.880004882812,2491300,388.064575195312,2021-07-12
404.700012207031,409.290008544922,404.700012207031,407.059997558594,1540300,387.284362792969,2021-07-13
408.579986572266,410.470001220703,407.260009765625,409.950012207031,1265800,390.033935546875,2021-07-14
410.459991455078,412.200012207031,407.880004882812,411.820007324219,1894100,391.813110351562,2021-07-15
412.119995117188,413.420013427734,409.769989013672,410.369995117188,1413900,390.433563232422,2021-07-16
410.059997558594,415.320007324219,410.049987792969,414.149993896484,2293100,394.029937744141,2021-07-19
414,418.070007324219,412.850006103516,416.239990234375,2045400,396.018341064453,2021-07-20
417.109985351562,417.109985351562,412.220001220703,415.010009765625,1480000,394.848083496094,2021-07-21
416,418.600006103516,413.549987792969,417.540008544922,1339200,397.255279541016,2021-07-22
418.290008544922,423.989990234375,417.049987792969,423.429992675781,1344500,402.859069824219,2021-07-23
423.399993896484,424.5,420.350006103516,423.230010986328,1220000,402.668853759766,2021-07-26
424,424.559997558594,421.600006103516,424.339996337891,1666500,403.724853515625,2021-07-27
423.269989013672,424.859985351562,420.540008544922,422.220001220703,1362700,401.707855224609,2021-07-28
421.679992675781,425.850006103516,420.359985351562,425.279998779297,1434200,405.377716064453,2021-07-29
425.980010986328,431.5,425.940002441406,429.720001220703,2283900,409.609893798828,2021-07-30
430.619995117188,430.709991455078,425.480010986328,428.920013427734,1366900,408.847381591797,2021-08-02
429.920013427734,436.799987792969,429.119995117188,435.070007324219,1448100,414.709564208984,2021-08-03
436,437.989990234375,432.890014648438,435.040008544922,1280500,414.680847167969,2021-08-04
437.75,443.5,436.730010986328,443.190002441406,1742600,422.449554443359,2021-08-05
442.730010986328,443.459991455078,438.899993896484,439.630004882812,1789800,419.056091308594,2021-08-06
440.649993896484,442.779998779297,439.309997558594,440.470001220703,1472500,419.856842041016,2021-08-09
440.660003662109,443.799987792969,440.660003662109,443.029998779297,1893700,422.296966552734,2021-08-10
445.5,448,441.799987792969,444.299987792969,2267500,423.507568359375,2021-08-11
443,446.630004882812,442.25,445.359985351562,1230700,424.518005371094,2021-08-12
445.779998779297,448.359985351562,444.540008544922,447.820007324219,1309300,426.862823486328,2021-08-13
447.910003662109,453.190002441406,447.049987792969,452.859985351562,1515600,431.667022705078,2021-08-16
452.859985351562,453.779998779297,449.700012207031,452.339996337891,1936700,431.17138671875,2021-08-17
450.959991455078,455.239990234375,445.899993896484,446.209991455078,2030100,425.328247070312,2021-08-18
442.950012207031,455.5,441.309997558594,454.260009765625,1953700,433.001434326172,2021-08-19
455.489990234375,460.619995117188,453.660003662109,458.989990234375,1911200,437.510070800781,2021-08-20
457.269989013672,459.059997558594,454.589996337891,454.929992675781,1835900,433.640197753906,2021-08-23
455.25,455.390014648438,450.299987792969,451.790008544922,1541700,430.647125244141,2021-08-24
450.829986572266,452.820007324219,447.320007324219,451.230010986328,1520600,430.113311767578,2021-08-25
451.230010986328,452.480010986328,446.700012207031,449.309997558594,1418600,428.283203125,2021-08-26
449.309997558594,451.619995117188,446.799987792969,450.339996337891,1310200,429.264953613281,2021-08-27
451.040008544922,456.589996337891,450.440002441406,455.929992675781,1219800,434.593292236328,2021-08-30
456.140014648438,456.880004882812,452.440002441406,455.489990234375,1699000,434.173919677734,2021-08-31
455.480010986328,456.679992675781,451.850006103516,456.519989013672,1325400,435.155731201172,2021-09-01
459.420013427734,461.440002441406,458.390014648438,460.970001220703,1455000,439.3974609375,2021-09-02
459,463.600006103516,459,462.549987792969,1302400,440.903503417969,2021-09-03
462.5,463.200012207031,457.630004882812,459.600006103516,1463400,438.091552734375,2021-09-07
459.109985351562,465.829986572266,458.079986572266,465.700012207031,1372000,443.906097412109,2021-09-08
467.339996337891,469.769989013672,465.239990234375,465.940002441406,1398700,444.134887695312,2021-09-09
467.170013427734,468.399993896484,463.200012207031,465.160003662109,1324800,443.391387939453,2021-09-10
467.059997558594,468.239990234375,458.200012207031,459.660003662109,1679500,438.148834228516,2021-09-13
460.950012207031,462.200012207031,457.420013427734,458.410003662109,1383900,436.957275390625,2021-09-14
458.239990234375,462.25,456.140014648438,460.730010986328,1770300,439.168731689453,2021-09-15
460.790008544922,463.769989013672,456.570007324219,463.309997558594,1577500,441.628021240234,2021-09-16
461.619995117188,462.820007324219,457.019989013672,459.510009765625,3411400,438.005828857422,2021-09-17
456.630004882812,460.950012207031,446.619995117188,451.140014648438,2602000,430.027526855469,2021-09-20
451.140014648438,456.839996337891,450.160003662109,452.109985351562,1531300,430.952087402344,2021-09-21
454.700012207031,455.350006103516,449.839996337891,452.329986572266,1380800,431.161712646484,2021-09-22
452.299987792969,455.549987792969,451.100006103516,452.779998779297,2061200,431.590759277344,2021-09-23
455.980010986328,468.720001220703,455,467.75,3353800,445.860229492188,2021-09-24
465.549987792969,470.489990234375,457.239990234375,460.559997558594,2526000,439.006622314453,2021-09-27
457.140014648438,457.5,445.670013427734,447.350006103516,2632700,426.414886474609,2021-09-28
449.869995117188,456,448.899993896484,451.790008544922,1922000,430.647125244141,2021-09-29
453.619995117188,455.359985351562,449.299987792969,449.350006103516,1836400,428.321319580078,2021-09-30
449.730010986328,451.079986572266,440.760009765625,448.329986572266,1860700,427.349029541016,2021-10-01
448.339996337891,449.350006103516,436.170013427734,440.140014648438,2264000,419.542266845703,2021-10-04
439.579986572266,449.109985351562,439.25,446.239990234375,1808700,425.356719970703,2021-10-05
443.929992675781,449.779998779297,442.380004882812,449.339996337891,1334600,428.311706542969,2021-10-06
456.470001220703,459.589996337891,452.070007324219,452.869995117188,1966200,431.676513671875,2021-10-07
455.440002441406,455.75,450,451.850006103516,1545800,430.704284667969,2021-10-08
450.040008544922,453.690002441406,449.540008544922,449.700012207031,1011700,428.654846191406,2021-10-11
450.149993896484,452.850006103516,445.75,446.869995117188,1380900,425.957336425781,2021-10-12
448.540008544922,450.510009765625,444.070007324219,445.299987792969,1621500,424.460845947266,2021-10-13
447.109985351562,451.700012207031,446.5,450.660003662109,1480400,429.569946289062,2021-10-14
453.890014648438,453.940002441406,449.179992675781,452.390014648438,1494800,431.218963623047,2021-10-15
449.609985351562,462.350006103516,448.5,461.950012207031,2141300,440.331604003906,2021-10-18
463,467.160003662109,460.309997558594,467.079986572266,1365300,445.221496582031,2021-10-19
468.519989013672,472.5,467.839996337891,469.769989013672,1352900,447.785614013672,2021-10-20
469.769989013672,477.649993896484,469.079986572266,477.230010986328,1423300,454.896606445312,2021-10-21
478.989990234375,485.029998779297,478.570007324219,481.989990234375,1710300,459.433746337891,2021-10-22
481.989990234375,492.209991455078,479.5,490.100006103516,1903400,467.164215087891,2021-10-25
482.130004882812,488.25,481.230010986328,485.529998779297,2378600,462.808044433594,2021-10-26
483.850006103516,491.5,483.559997558594,489.109985351562,1741800,466.220520019531,2021-10-27
486.959991455078,491.829986572266,486.480010986328,490.529998779297,1362400,468.33056640625,2021-10-28
486.779998779297,494.170013427734,486.660003662109,491.540008544922,2471600,469.294860839844,2021-10-29
494.149993896484,494.890014648438,487.200012207031,491.869995117188,1548700,469.609893798828,2021-11-01
494.739990234375,499.489990234375,492.720001220703,496.989990234375,2012200,474.498138427734,2021-11-02
501.339996337891,502.959991455078,495.75,502.329986572266,1856000,479.596496582031,2021-11-03
507.010009765625,520.210021972656,506.010009765625,515.619995117188,2615000,492.285125732422,2021-11-04
514.77001953125,517.900024414062,508.630004882812,513.119995117188,2071700,489.898254394531,2021-11-05
513.409973144531,513.409973144531,500.200012207031,503.809997558594,2834800,481.009521484375,2021-11-08
505.119995117188,509.100006103516,504.059997558594,508.709991455078,1881800,485.687744140625,2021-11-09
508.260009765625,510.359985351562,503.769989013672,505.510009765625,1226600,482.632568359375,2021-11-10
506.200012207031,512.5,504.040008544922,512.179992675781,1227300,489.000732421875,2021-11-11
514.25,519.659973144531,513.22998046875,517.169982910156,1780200,493.764862060547,2021-11-12
518.489990234375,523.099975585938,518.010009765625,519.890014648438,1392300,496.361907958984,2021-11-15
519.840026855469,528.299987792969,517.409973144531,526.719970703125,1690700,502.882690429688,2021-11-16
527.5,530.739990234375,524.510009765625,526.289978027344,1609400,502.47216796875,2021-11-17
528.159973144531,530.799987792969,522.489990234375,529.369995117188,1664200,505.412750244141,2021-11-18
534.080017089844,535.280029296875,528.010009765625,533.789978027344,1909800,509.632843017578,2021-11-19
533.320007324219,545.419982910156,532.320007324219,539.650024414062,2190500,515.227600097656,2021-11-22
537.960021972656,545.820007324219,533.77001953125,545.260009765625,2147000,520.583618164062,2021-11-23
545.539978027344,550.830017089844,543.320007324219,549.72998046875,2316400,524.851379394531,2021-11-24
549.549987792969,554.549987792969,544.309997558594,546.130004882812,1844800,521.414245605469,2021-11-26
546.130004882812,560.780029296875,542.409973144531,554.880004882812,2919100,529.768310546875,2021-11-29
551,557.169982910156,535.890014648438,539.380004882812,4244200,514.969787597656,2021-11-30
543.099975585938,548.25,529.400024414062,529.840026855469,2877100,505.861633300781,2021-12-01
518.510009765625,530.909973144531,514.039978027344,525.510009765625,3277500,501.727478027344,2021-12-02
529.989990234375,537.5,524.77001953125,528.929992675781,2984400,504.992736816406,2021-12-03
532.25,536.049987792969,527.570007324219,533.200012207031,2432900,509.069396972656,2021-12-06
538.25,543,534.710021972656,542.02001953125,2579800,517.490356445312,2021-12-07
546.210021972656,547.789978027344,525.549987792969,530.109985351562,3037500,506.119323730469,2021-12-08
528.799987792969,532.330017089844,523.799987792969,524.330017089844,3200500,500.600891113281,2021-12-09
534.710021972656,561.27001953125,534.609985351562,558.820007324219,6333600,533.530090332031,2021-12-10
550.440002441406,559.75,547.97998046875,557.219970703125,3415200,532.00244140625,2021-12-13
556.460021972656,557.169982910156,537.570007324219,545.340026855469,3494400,520.660217285156,2021-12-14
546.210021972656,566.489990234375,545.530029296875,565.47998046875,2937100,539.888610839844,2021-12-15
564.789978027344,566.549987792969,549.450012207031,552.630004882812,2683000,527.6201171875,2021-12-16
549.320007324219,556.469970703125,540.97998046875,547.609985351562,5752000,522.827331542969,2021-12-17
542.130004882812,549.140014648438,538.030029296875,548.559997558594,2033600,523.734375,2021-12-20
550.5,551.780029296875,536.080017089844,545.429992675781,2472800,520.746032714844,2021-12-21
545.380004882812,550,539.799987792969,549.669982910156,1454500,524.794128417969,2021-12-22
551.739990234375,552.609985351562,547.489990234375,550.369995117188,1757800,525.46240234375,2021-12-23
551.539978027344,565.739990234375,551.440002441406,563.469970703125,2262900,537.969482421875,2021-12-27
563.429992675781,566.640014648438,560.700012207031,564.640014648438,1155000,539.086791992188,2021-12-28
566.400024414062,571.489990234375,563.5,567.77001953125,1753000,542.074951171875,2021-12-29
569.530029296875,569.880004882812,562.369995117188,563.909973144531,1338700,538.389709472656,2021-12-30
563.409973144531,568.25,559.030029296875,567.700012207031,1509200,542.008117675781,2021-12-31
565.030029296875,567.469970703125,555.510009765625,566.710021972656,2714100,541.06298828125,2022-01-03
564.22998046875,568.719970703125,561.789978027344,564.22998046875,2097500,538.695129394531,2022-01-04
563.690002441406,565.049987792969,549.77001953125,549.919982910156,2887500,525.032836914062,2022-01-05
546.200012207031,553.52001953125,543.549987792969,549.799987792969,2503100,524.918273925781,2022-01-06
547.549987792969,548.369995117188,534.239990234375,536.179992675781,2323900,511.914581298828,2022-01-07
529.289978027344,530.409973144531,508.5,518.799987792969,4916800,495.321166992188,2022-01-10
518.799987792969,522.469970703125,510.290008544922,522.030029296875,2457300,498.405059814453,2022-01-11
522.030029296875,530.030029296875,522.010009765625,525.799987792969,1729500,502.004272460938,2022-01-12
527.640014648438,529.049987792969,515.22998046875,516.880004882812,2428100,493.488067626953,2022-01-13
511.570007324219,512.97998046875,501.859985351562,502.989990234375,3872500,480.226623535156,2022-01-14
494.459991455078,495.079986572266,486.859985351562,488.070007324219,3801900,465.981903076172,2022-01-18
489.890014648438,496.239990234375,487.100006103516,490.160003662109,2709400,467.977264404297,2022-01-19
490.75,499.880004882812,481.839996337891,482.820007324219,2893700,460.969512939453,2022-01-20
481.920013427734,494.609985351562,481.320007324219,481.609985351562,3295600,459.814208984375,2022-01-21
475.549987792969,489.970001220703,469.010009765625,488.899993896484,4412600,466.774322509766,2022-01-24
479.899993896484,482.640014648438,472.369995117188,477.320007324219,3076800,455.718414306641,2022-01-25
483.230010986328,493.869995117188,478.769989013672,483.470001220703,3074900,461.590057373047,2022-01-26
486.920013427734,495.790008544922,480.309997558594,482.519989013672,2372300,460.683074951172,2022-01-27
483.739990234375,492.730010986328,475.899993896484,492.429992675781,1918500,470.144592285156,2022-01-28
492,506.420013427734,490.630004882812,505.130004882812,2480700,482.269775390625,2022-01-31
505,509.679992675781,496.940002441406,508.410003662109,2347200,485.4013671875,2022-02-01
511.109985351562,523.989990234375,510.339996337891,522.02001953125,2547600,498.395416259766,2022-02-02
515.880004882812,526.440002441406,514.210021972656,521.77001953125,2665100,498.911773681641,2022-02-03
518.109985351562,522,510.799987792969,519.77001953125,2387400,496.999389648438,2022-02-04
521.299987792969,522,514.22998046875,515.890014648438,1863600,493.289367675781,2022-02-07
515.890014648438,523.390014648438,510.5,521.150024414062,1462000,498.318969726562,2022-02-08
528,534.239990234375,525.679992675781,528.830017089844,2256700,505.662384033203,2022-02-09
520.869995117188,524.469970703125,514.75,518.47998046875,2558900,495.765930175781,2022-02-10
518.400024414062,521.349975585938,507.380004882812,509.670013427734,2349700,487.341857910156,2022-02-11
508.989990234375,511.529998779297,501.440002441406,506.559997558594,1749600,484.368103027344,2022-02-14
513.340026855469,516,510.760009765625,513.919982910156,1984600,491.405609130859,2022-02-15
511.489990234375,514.549987792969,501.709991455078,512.400024414062,1770800,489.952270507812,2022-02-16
509.640014648438,518.210021972656,507.029998779297,515.010009765625,2022800,492.447845458984,2022-02-17
514.890014648438,517.900024414062,510.329986572266,512.669982910156,2154700,490.210418701172,2022-02-18
510,514.580017089844,498.160003662109,502.179992675781,2451800,480.179992675781,2022-02-22
502.940002441406,507.970001220703,494.779998779297,495.260009765625,2021400,473.563201904297,2022-02-23
483.269989013672,506.549987792969,482.980010986328,505.579986572266,2859800,483.431060791016,2022-02-24
508.579986572266,518.25,505.25,517.489990234375,2003000,494.819183349609,2022-02-25
514.299987792969,519.630004882812,511.299987792969,519.25,2408900,496.502227783203,2022-02-28
519.460021972656,529.359985351562,519.190002441406,522.929992675781,2316000,500.020935058594,2022-03-01
524,533.090026855469,519.77001953125,528,2571500,504.868804931641,2022-03-02
534.489990234375,538.960021972656,529.539978027344,533.049987792969,3851800,509.69775390625,2022-03-03
519.5,529.919982910156,511.779998779297,525.5,4417900,502.478332519531,2022-03-04
523.450012207031,545.289978027344,523.419982910156,528.52001953125,3896900,505.366119384766,2022-03-07
526.219970703125,539.72998046875,522.409973144531,523.359985351562,3649700,500.432098388672,2022-03-08
527.619995117188,530.859985351562,515.710021972656,527.650024414062,2789700,504.534240722656,2022-03-09
523.109985351562,534.369995117188,518.140014648438,532.719970703125,1777700,509.382049560547,2022-03-10
536.619995117188,542.650024414062,526.429992675781,527.419982910156,1735100,504.314178466797,2022-03-11
527.77001953125,535.309997558594,523.539978027344,525.950012207031,1950000,502.908721923828,2022-03-14
530,543.849975585938,527.919982910156,542.320007324219,2547900,518.561584472656,2022-03-15
544.530029296875,551.619995117188,531.260009765625,543.390014648438,3017200,519.584533691406,2022-03-16
543.349975585938,553.169982910156,543.200012207031,552.789978027344,1974200,528.572875976562,2022-03-17
552.960021972656,562.549987792969,549.510009765625,561.349975585938,3597800,536.757751464844,2022-03-18
560.140014648438,566.75,550.840026855469,555.530029296875,3136900,531.192810058594,2022-03-21
556.960021972656,560.349975585938,552.330017089844,559.419982910156,1777500,534.912353515625,2022-03-22
556.950012207031,560.690002441406,551.909973144531,554.02001953125,1546800,529.748962402344,2022-03-23
555.510009765625,558.260009765625,549.219970703125,558.109985351562,1614200,533.659606933594,2022-03-24
559.820007324219,560.429992675781,550.22998046875,555.710021972656,1974900,531.364990234375,2022-03-25
556.739990234375,565.260009765625,553.5,565.210021972656,2056100,540.448669433594,2022-03-28
568,571.219970703125,564.530029296875,569.97998046875,2005400,545.009765625,2022-03-29
570.950012207031,578.25,568.590026855469,576.469970703125,2086500,551.21533203125,2022-03-30
578.700012207031,586.320007324219,575.510009765625,575.849975585938,3439800,550.622497558594,2022-03-31
577.380004882812,582.989990234375,572.309997558594,575.570007324219,1933500,550.354919433594,2022-04-01
573.940002441406,579.690002441406,571.469970703125,575.130004882812,2201800,549.934143066406,2022-04-04
572.590026855469,583.97998046875,572.099975585938,575.320007324219,1826800,550.115844726562,2022-04-05
574.030029296875,586.799987792969,570.369995117188,584.789978027344,2646200,559.170959472656,2022-04-06
592.289978027344,612.27001953125,588.780029296875,608.049987792969,4804200,581.411926269531,2022-04-07
606.380004882812,608,597.72998046875,600.039978027344,3230200,573.752868652344,2022-04-08
598.789978027344,601,582.799987792969,584.669982910156,2792700,559.05615234375,2022-04-11
586.690002441406,591.72998046875,578.760009765625,581.359985351562,2142000,555.89111328125,2022-04-12
582.469970703125,593.489990234375,582.469970703125,591.090026855469,2211800,565.195007324219,2022-04-13
591.780029296875,596.280029296875,587.049987792969,590.390014648438,2206200,564.525695800781,2022-04-14
585.380004882812,592.109985351562,579.599975585938,582.119995117188,2161900,556.617919921875,2022-04-18
583.349975585938,594.830017089844,582,594.299987792969,2327800,568.26416015625,2022-04-19
599.150024414062,605.280029296875,597.299987792969,603.530029296875,1793300,577.08984375,2022-04-20
607.280029296875,609.179992675781,591.150024414062,591.739990234375,2027900,565.81640625,2022-04-21
590.349975585938,591.900024414062,571.049987792969,571.700012207031,2878200,546.654357910156,2022-04-22
570.309997558594,570.330017089844,553.530029296875,568.210021972656,3154500,543.3173828125,2022-04-25
565.25,568.340026855469,553.309997558594,553.760009765625,2057400,529.500366210938,2022-04-26
556.190002441406,563.619995117188,552.849975585938,554.080017089844,2261600,529.806396484375,2022-04-27
555.469970703125,564.799987792969,545.799987792969,562,2118700,538.253662109375,2022-04-28
560.929992675781,561.580017089844,529.700012207031,531.719970703125,2968000,509.253051757812,2022-04-29
532.22998046875,539.200012207031,518.27001953125,528.950012207031,3303400,506.60009765625,2022-05-02
530,534.27001953125,523.700012207031,528.080017089844,2398000,505.766876220703,2022-05-03
531.599975585938,546.140014648438,522.809997558594,544.429992675781,2465200,521.426025390625,2022-05-04
541.570007324219,542.340026855469,512.169982910156,517.320007324219,3977000,495.461486816406,2022-05-05
514.400024414062,516.440002441406,498.820007324219,503.359985351562,3560800,482.091369628906,2022-05-06
496.100006103516,507.049987792969,494.339996337891,498.829986572266,3292700,477.752777099609,2022-05-09
509.700012207031,510.630004882812,495.630004882812,501.459991455078,2729400,480.271606445312,2022-05-10
503.920013427734,508,487.809997558594,489.079986572266,2782900,468.414733886719,2022-05-11
486.790008544922,497.260009765625,479.760009765625,486.179992675781,2829500,465.63720703125,2022-05-12
493.109985351562,498.790008544922,489.600006103516,497.269989013672,2338600,476.258636474609,2022-05-13
496.140014648438,497.679992675781,489.619995117188,494.529998779297,1579700,473.634399414062,2022-05-16
489.160003662109,493.559997558594,480.230010986328,490.470001220703,2602800,469.746032714844,2022-05-17
460,463.859985351562,424.549987792969,429.399993896484,9511600,411.256408691406,2022-05-18
430.369995117188,430.529998779297,418.720001220703,422.929992675781,5839600,405.059814453125,2022-05-19
428.799987792969,428.850006103516,406.510009765625,416.429992675781,5115000,398.834411621094,2022-05-20
420,430,416.670013427734,429.480010986328,3687200,411.333038330078,2022-05-23
424.799987792969,438.730010986328,424.350006103516,437.709991455078,3473400,419.215301513672,2022-05-24
436.329986572266,443.260009765625,430.829986572266,440.109985351562,3225100,421.513824462891,2022-05-25
449.100006103516,468.049987792969,447.510009765625,464.989990234375,5917600,445.342620849609,2022-05-26
456.799987792969,474.880004882812,455.119995117188,470.760009765625,5719600,450.868804931641,2022-05-27
470.760009765625,470.799987792969,458.029998779297,466.220001220703,4424500,446.520629882812,2022-05-31
469.380004882812,470.5,456.700012207031,456.989990234375,2319400,437.6806640625,2022-06-01
460.899993896484,491.130004882812,457.880004882812,487.609985351562,4950600,467.006805419922,2022-06-02
485.029998779297,488.149993896484,475.589996337891,476.25,2857400,456.126892089844,2022-06-03
480.5,481,468.910003662109,472.470001220703,2297000,452.506561279297,2022-06-06
459.910003662109,473.730010986328,459.589996337891,471.779998779297,2435500,451.845703125,2022-06-07
471.779998779297,474.429992675781,466.890014648438,467.989990234375,1697000,448.2158203125,2022-06-08
467.339996337891,484.239990234375,467.149993896484,472.049987792969,3087500,452.104309082031,2022-06-09
465,468.190002441406,457.760009765625,463.309997558594,2549900,443.733612060547,2022-06-10
450,458.640014648438,448.899993896484,452.25,3113400,433.140869140625,2022-06-13
452.25,458.760009765625,450.279998779297,454.799987792969,2224600,435.583129882812,2022-06-14
458.5,464.359985351562,451.390014648438,458.790008544922,2250200,439.404571533203,2022-06-15
450.309997558594,457.769989013672,447.970001220703,451.760009765625,2906600,432.671630859375,2022-06-16
451.049987792969,455.690002441406,443.200012207031,446.690002441406,3623400,427.815856933594,2022-06-17
450.549987792969,464.820007324219,449.140014648438,463.109985351562,2420600,443.542053222656,2022-06-21
459.390014648438,464.720001220703,458.5,459.959991455078,1827500,440.525146484375,2022-06-22
466.369995117188,476.279998779297,465.709991455078,475,2030100,454.9296875,2022-06-23
480,484.829986572266,476.679992675781,484.369995117188,2862600,463.903747558594,2022-06-24
485.809997558594,487.239990234375,477.350006103516,481.75,2034700,461.394470214844,2022-06-27
483.5,487.239990234375,467.890014648438,468.609985351562,1754600,448.809661865234,2022-06-28
