"CAT.Open","CAT.High","CAT.Low","CAT.Close","CAT.Volume","CAT.Adjusted","Date"
219.229995727539,224.970001220703,216.039993286133,224.25,2901800,205.58561706543,2021-03-25
226.350006103516,229.839996337891,225.210006713867,229.5,3040100,210.398666381836,2021-03-26
228.100006103516,231.850006103516,227.710006713867,230.220001220703,3003200,211.058731079102,2021-03-29
231.199996948242,234.720001220703,231.139999389648,233.080001831055,3139100,213.680709838867,2021-03-30
234.350006103516,237.009994506836,228.850006103516,231.869995117188,4512300,212.571380615234,2021-03-31
231.300003051758,235,227.589996337891,232.740005493164,3787100,213.369003295898,2021-04-01
235,235.660003662109,232.369995117188,233.710006713867,2323400,214.258255004883,2021-04-05
232.5,236.679992675781,230.229995727539,230.639999389648,2614500,211.443756103516,2021-04-06
231.960006713867,234.190002441406,229.350006103516,230.410003662109,2449600,211.232879638672,2021-04-07
230.130004882812,231.050003051758,227.169998168945,230.479995727539,2158900,211.297073364258,2021-04-08
231.300003051758,232.199996948242,227.539993286133,230.75,2482900,211.544616699219,2021-04-09
230.300003051758,231.300003051758,228.929992675781,230.929992675781,1688200,211.709594726562,2021-04-12
233.410003662109,233.5,228.050003051758,229.350006103516,2286400,210.261138916016,2021-04-13
229.600006103516,234.220001220703,229.550003051758,232.580001831055,2491000,213.222274780273,2021-04-14
233.149993896484,233.440002441406,230.740005493164,232.520004272461,1860200,213.167297363281,2021-04-15
234.619995117188,235.940002441406,232.270004272461,233.360000610352,2128400,213.937377929688,2021-04-16
232.899993896484,233.100006103516,229.910003662109,232.389999389648,1712600,213.048095703125,2021-04-19
230.899993896484,231.300003051758,225.600006103516,227.630004882812,2815800,208.684326171875,2021-04-20
227.320007324219,232.610000610352,226.020004272461,232.460006713867,1977700,213.1123046875,2021-04-21
233.25,233.429992675781,228.770004272461,228.889999389648,2410700,209.839431762695,2021-04-22
229.360000610352,231.649993896484,227.880004882812,230.110000610352,3458300,211.911483764648,2021-04-23
230.570007324219,232.850006103516,229.960006713867,230.559997558594,1864800,212.32585144043,2021-04-26
230.289993286133,230.860000610352,228.080001831055,230.339996337891,1959300,212.123275756836,2021-04-27
230.050003051758,233.720001220703,229.380004882812,232.300003051758,2965300,213.928283691406,2021-04-28
235,235.199996948242,223.199996948242,227.470001220703,5442400,209.480255126953,2021-04-29
225.520004272461,228.389999389648,224.880004882812,228.110000610352,3953500,210.06965637207,2021-04-30
230,230.929992675781,227.210006713867,228.169998168945,3182900,210.124923706055,2021-05-03
227,234,225.350006103516,233.410003662109,4040700,214.950485229492,2021-05-04
234.619995117188,239.330001831055,231.850006103516,237.880004882812,3690600,219.066986083984,2021-05-05
238,240.979995727539,236,237.070007324219,4527000,218.321044921875,2021-05-06
235.639999389648,241.889999389648,233.160003662109,240.990005493164,3327900,221.931030273438,2021-05-07
243.5,245.779998779297,242.589996337891,242.610000610352,3752900,223.422882080078,2021-05-10
238.779998779297,242.990005493164,236.539993286133,239.300003051758,3163100,220.37467956543,2021-05-11
241.270004272461,243.229995727539,236.440002441406,237.320007324219,3668500,218.551284790039,2021-05-12
236.039993286133,240.990005493164,234.570007324219,240.070007324219,2228100,221.083786010742,2021-05-13
242,243.350006103516,240.080001831055,242.229995727539,2041600,223.07292175293,2021-05-14
242.740005493164,245.449996948242,241.119995117188,244.789993286133,1998400,225.430465698242,2021-05-17
244.789993286133,245.539993286133,239.410003662109,239.470001220703,2436200,220.531219482422,2021-05-18
236.100006103516,237.080001831055,231.940002441406,236.869995117188,3143100,218.136856079102,2021-05-19
237.479995727539,237.600006103516,232.589996337891,234.990005493164,3339200,216.405548095703,2021-05-20
236.600006103516,239.399993896484,235.009994506836,237.240005493164,2479100,218.477584838867,2021-05-21
237.690002441406,239.710006713867,236.220001220703,239.050003051758,2372700,220.144470214844,2021-05-24
239.509994506836,241.889999389648,236.740005493164,237.169998168945,2265700,218.413146972656,2021-05-25
237.410003662109,239.5,236.619995117188,237.710006713867,2070000,218.910430908203,2021-05-26
241.5,243.369995117188,238.929992675781,241.279998779297,3594700,222.19807434082,2021-05-27
241.910003662109,242.259994506836,238.789993286133,241.080001831055,2290700,222.013916015625,2021-05-28
244.009994506836,244.929992675781,241.809997558594,242.759994506836,2476000,223.561050415039,2021-06-01
243.070007324219,245.100006103516,240.699996948242,243.460006713867,2348500,224.205657958984,2021-06-02
242.429992675781,246.440002441406,240.869995117188,243.839996337891,1923200,224.555618286133,2021-06-03
245.119995117188,246.690002441406,242.320007324219,244.020004272461,1837900,224.721389770508,2021-06-04
244.050003051758,244.330001831055,238.619995117188,239.759994506836,2330700,220.798309326172,2021-06-07
239.399993896484,241.210006713867,236.059997558594,240.160003662109,2212300,221.166656494141,2021-06-08
239,239.190002441406,234.449996948242,234.649993896484,2919600,216.092422485352,2021-06-09
236.139999389648,236.649993896484,225.580001831055,225.729995727539,6281800,207.877868652344,2021-06-10
226.300003051758,227.919998168945,220.029998779297,220.699996948242,8734900,203.245651245117,2021-06-11
220.070007324219,221.970001220703,215.600006103516,219.009994506836,7213300,201.689315795898,2021-06-14
219.889999389648,220.779998779297,216.259994506836,219.460006713867,5055900,202.103744506836,2021-06-15
219.009994506836,219.389999389648,216.699996948242,217.160003662109,4156900,199.985626220703,2021-06-16
216.970001220703,218.270004272461,207.880004882812,209.449996948242,7995300,192.885391235352,2021-06-17
206.179992675781,211.809997558594,205.5,208.860000610352,7156400,192.342086791992,2021-06-18
211.550003051758,215.229995727539,211.399993896484,213.210006713867,5633900,196.348052978516,2021-06-21
213.490005493164,214.830001831055,211.179992675781,213.130004882812,3776400,196.274353027344,2021-06-22
213.600006103516,216.770004272461,212.580001831055,213.789993286133,3283400,196.88215637207,2021-06-23
216.539993286133,221.929992675781,215.330001831055,219.339996337891,6827600,201.993240356445,2021-06-24
221.179992675781,221.75,215.270004272461,216.309997558594,11274200,199.202819824219,2021-06-25
216.449996948242,216.779998779297,213.559997558594,216.270004272461,3172000,199.166030883789,2021-06-28
218.039993286133,218.699996948242,214.589996337891,215.100006103516,3443400,198.088562011719,2021-06-29
214.619995117188,217.949996948242,214.059997558594,217.630004882812,3249500,200.41845703125,2021-06-30
219.160003662109,219.789993286133,216.149993896484,216.710006713867,2426300,199.571273803711,2021-07-01
217.660003662109,218.369995117188,215.580001831055,217.759994506836,2433600,200.538192749023,2021-07-02
217.410003662109,217.559997558594,211.339996337891,213.520004272461,4348100,196.633529663086,2021-07-06
212.690002441406,215.059997558594,211.160003662109,214.690002441406,2707700,197.710952758789,2021-07-07
210,213.899993896484,209.929992675781,212.110000610352,3723800,195.334991455078,2021-07-08
215.899993896484,218.589996337891,214.399993896484,217.419998168945,3163800,200.225067138672,2021-07-09
216.020004272461,218.949996948242,214.850006103516,218.580001831055,2509000,201.293304443359,2021-07-12
218.960006713867,219.050003051758,214.699996948242,215.190002441406,2373300,198.171432495117,2021-07-13
215.259994506836,215.639999389648,211.220001220703,211.639999389648,3185200,194.90217590332,2021-07-14
210.279998779297,213.389999389648,210.119995117188,211.410003662109,2737500,194.690399169922,2021-07-15
212.460006713867,212.699996948242,207.009994506836,207.949996948242,4368800,191.503997802734,2021-07-16
202.270004272461,203.75,199.229995727539,203.080001831055,5391100,188.022811889648,2021-07-19
203.039993286133,208.630004882812,202.309997558594,207.960006713867,3934300,192.541015625,2021-07-20
208.720001220703,210.960006713867,207.580001831055,210.729995727539,3407300,195.105621337891,2021-07-21
211,211.380004882812,208.539993286133,209.160003662109,1931500,193.652053833008,2021-07-22
209.5,210.369995117188,207.860000610352,209.529998779297,2302600,193.994583129883,2021-07-23
209.839996337891,212.070007324219,209.5,211.029998779297,2157600,195.383361816406,2021-07-26
207.529998779297,211.059997558594,207,209.899993896484,2472000,194.337142944336,2021-07-27
210,212.690002441406,208.100006103516,211.440002441406,3246900,195.762954711914,2021-07-28
214,214.509994506836,209.690002441406,212.559997558594,3419700,196.799926757812,2021-07-29
207.899993896484,208.669998168945,203.149993896484,206.75,5834900,191.420684814453,2021-07-30
208,210.899993896484,204.949996948242,205.160003662109,3977100,189.948593139648,2021-08-02
205.309997558594,209.289993286133,203.429992675781,208.5,3580500,193.040954589844,2021-08-03
208.220001220703,209.589996337891,204.369995117188,204.520004272461,2948700,189.356018066406,2021-08-04
205.25,207.660003662109,204.699996948242,207.190002441406,2685800,191.828063964844,2021-08-05
209.009994506836,210.389999389648,207.649993896484,208.350006103516,2677100,192.902069091797,2021-08-06
207.289993286133,209.880004882812,206.119995117188,208.889999389648,2747200,193.402038574219,2021-08-09
210,214.899993896484,208.960006713867,214.070007324219,4193600,198.197982788086,2021-08-10
215.729995727539,222.570007324219,214.570007324219,221.660003662109,7794100,205.225204467773,2021-08-11
222.240005493164,223.759994506836,218.470001220703,220.240005493164,4444500,203.910507202148,2021-08-12
219.880004882812,220.550003051758,217.729995727539,218.570007324219,2049400,202.364334106445,2021-08-13
217.360000610352,218,214.339996337891,217.710006713867,3132500,201.568099975586,2021-08-16
216.220001220703,216.389999389648,210.580001831055,213.440002441406,4022800,197.614685058594,2021-08-17
212.5,213.550003051758,209.720001220703,209.809997558594,2947700,194.253814697266,2021-08-18
208.169998168945,208.960006713867,203.210006713867,204.449996948242,4788100,189.291213989258,2021-08-19
205.419998168945,207.259994506836,203.589996337891,204.940002441406,2765500,189.744918823242,2021-08-20
207.25,209.75,205.830001831055,209.139999389648,2827400,193.633499145508,2021-08-23
209.75,213.270004272461,209.529998779297,212.589996337891,2485900,196.827697753906,2021-08-24
213.169998168945,215.699996948242,212.149993896484,214.759994506836,2599800,198.836807250977,2021-08-25
214.509994506836,214.509994506836,210.479995727539,211.240005493164,2513900,195.57780456543,2021-08-26
212.259994506836,214.029998779297,212.220001220703,212.830001831055,2511400,197.049911499023,2021-08-27
213.220001220703,213.740005493164,210.800003051758,211.449996948242,1922100,195.772216796875,2021-08-30
211.279998779297,212.300003051758,210.419998168945,210.869995117188,2857900,195.235229492188,2021-08-31
210.869995117188,210.990005493164,206.610000610352,207.960006713867,4122900,192.541015625,2021-09-01
208.919998168945,212.949996948242,208.919998168945,211.779998779297,2921600,196.077728271484,2021-09-02
211.149993896484,212.800003051758,210,210.369995117188,2512000,194.772277832031,2021-09-03
210.039993286133,210.339996337891,207.850006103516,208.229995727539,2641100,192.790954589844,2021-09-07
207.119995117188,208.119995117188,204.770004272461,206.770004272461,2603100,191.439193725586,2021-09-08
206.5,208.149993896484,204.899993896484,205.419998168945,2777900,190.189315795898,2021-09-09
207.100006103516,207.880004882812,204.820007324219,205.009994506836,2551200,189.809707641602,2021-09-10
207.160003662109,207.860000610352,203.929992675781,206.199996948242,2699100,190.911483764648,2021-09-13
206.039993286133,206.100006103516,201.639999389648,202.330001831055,3757600,187.328414916992,2021-09-14
202.169998168945,206.589996337891,201.869995117188,205.729995727539,3342700,190.476318359375,2021-09-15
205.449996948242,206.389999389648,202.820007324219,203.600006103516,3120100,188.50422668457,2021-09-16
202.630004882812,203.270004272461,199.449996948242,199.75,6351100,184.939682006836,2021-09-17
193.059997558594,193.990005493164,188.479995727539,190.820007324219,9151100,176.671829223633,2021-09-20
192,192.710006713867,186.979995727539,189.839996337891,5699900,175.76448059082,2021-09-21
192,194.5,191.160003662109,191.350006103516,3924400,177.162506103516,2021-09-22
192.910003662109,197.600006103516,192.850006103516,196.619995117188,3367800,182.041748046875,2021-09-23
195.649993896484,197.789993286133,194.929992675781,196.820007324219,2199500,182.226989746094,2021-09-24
197.600006103516,201.990005493164,197.600006103516,200,3033100,185.171173095703,2021-09-27
200.199996948242,201.889999389648,198.75,200.550003051758,3247500,185.680404663086,2021-09-28
200.479995727539,201.160003662109,197.699996948242,197.869995117188,2954700,183.199111938477,2021-09-29
198.619995117188,198.869995117188,191.630004882812,191.970001220703,4978100,177.736526489258,2021-09-30
192.899993896484,195.869995117188,191.240005493164,194.330001831055,3695500,179.921569824219,2021-10-01
194.740005493164,195.910003662109,192.410003662109,193.130004882812,2864600,178.810531616211,2021-10-04
192.759994506836,194.399993896484,190.729995727539,192.5,3074600,178.227249145508,2021-10-05
190,192.389999389648,187.800003051758,191.860000610352,3777700,177.634689331055,2021-10-06
193.729995727539,196.389999389648,193.610000610352,195.75,3510500,181.236267089844,2021-10-07
195.800003051758,196.580001831055,194.740005493164,195.160003662109,2713200,180.690032958984,2021-10-08
196.339996337891,197.169998168945,192.679992675781,192.889999389648,2015200,178.588333129883,2021-10-11
192.320007324219,193.580001831055,189.580001831055,189.919998168945,4706700,175.838516235352,2021-10-12
190.5,191.25,187.720001220703,188.940002441406,3253200,174.931213378906,2021-10-13
193.550003051758,194.800003051758,192.610000610352,194.330001831055,5212900,179.921569824219,2021-10-14
195.960006713867,199.449996948242,195.300003051758,199.020004272461,4736300,184.263824462891,2021-10-15
197.380004882812,198.679992675781,195.550003051758,198.179992675781,2809400,183.486083984375,2021-10-18
198.600006103516,201.479995727539,198.460006713867,201.139999389648,2626900,186.226669311523,2021-10-19
201.160003662109,205.179992675781,200.529998779297,204.190002441406,2936000,189.050537109375,2021-10-20
201.600006103516,202.300003051758,199.740005493164,202.139999389648,3071300,187.152496337891,2021-10-21
200.639999389648,202.350006103516,199.199996948242,200.649993896484,2632400,186.798736572266,2021-10-22
201.279998779297,203.309997558594,200.509994506836,202.210006713867,3294700,188.251068115234,2021-10-25
202.75,202.789993286133,199.470001220703,199.639999389648,2933600,185.858474731445,2021-10-26
200.25,200.429992675781,195.919998168945,196.130004882812,3406700,182.590728759766,2021-10-27
197.360000610352,204.5,197.050003051758,204.089996337891,4462700,190.001266479492,2021-10-28
207.990005493164,209.75,203.240005493164,204.009994506836,4292200,189.926773071289,2021-10-29
204.289993286133,206.880004882812,203.809997558594,205.380004882812,3215200,191.202270507812,2021-11-01
205.75,207.809997558594,203,207.119995117188,3429600,192.82209777832,2021-11-02
206.259994506836,206.580001831055,201.820007324219,203.550003051758,3137000,189.49853515625,2021-11-03
204,204.889999389648,202.610000610352,203.589996337891,2543500,189.535766601562,2021-11-04
205.479995727539,208.880004882812,205.229995727539,205.880004882812,2591300,191.667739868164,2021-11-05
215.889999389648,216.470001220703,211.25,214.25,5944700,199.459930419922,2021-11-08
215.179992675781,215.570007324219,208.960006713867,209.809997558594,3310300,195.326400756836,2021-11-09
209.270004272461,209.949996948242,206.429992675781,206.669998168945,3261800,192.403182983398,2021-11-10
207.880004882812,210.440002441406,207.880004882812,208.529998779297,4819800,194.134765625,2021-11-11
209.350006103516,210.690002441406,208.300003051758,209.270004272461,2018000,194.823669433594,2021-11-12
210,210.690002441406,206.759994506836,207.710006713867,2392600,193.371383666992,2021-11-15
208,208.179992675781,205.259994506836,205.429992675781,2138000,191.248794555664,2021-11-16
205,205.190002441406,200.850006103516,202.979995727539,3135700,188.967895507812,2021-11-17
203.270004272461,203.710006713867,200.660003662109,201.419998168945,2119900,187.515579223633,2021-11-18
200.919998168945,202.919998168945,199.660003662109,200.440002441406,2980100,186.603240966797,2021-11-19
201.490005493164,204.529998779297,200.089996337891,202.380004882812,2596500,188.409332275391,2021-11-22
203.050003051758,205.570007324219,201.589996337891,205.330001831055,3127100,191.155670166016,2021-11-23
203.660003662109,208.259994506836,203.080001831055,207.070007324219,3880500,192.775543212891,2021-11-24
201,201.449996948242,196.610000610352,198.729995727539,3496000,185.011260986328,2021-11-26
201.229995727539,201.5,193.279998779297,195.919998168945,4559900,182.395278930664,2021-11-29
193.839996337891,196.779998779297,191.550003051758,193.350006103516,6358000,180.002670288086,2021-11-30
197.580001831055,198.429992675781,191.360000610352,191.470001220703,3425300,178.252456665039,2021-12-01
192.309997558594,197.619995117188,191.809997558594,196.789993286133,3445700,183.205215454102,2021-12-02
197.669998168945,199.389999389648,195.740005493164,197.800003051758,3250900,184.145492553711,2021-12-03
199.580001831055,203.259994506836,198.339996337891,201.279998779297,2838400,187.385238647461,2021-12-06
203.289993286133,206.210006713867,203.070007324219,204.490005493164,2818000,190.373641967773,2021-12-07
204.410003662109,206.199996948242,203.610000610352,204.190002441406,2341200,190.094390869141,2021-12-08
203.100006103516,204.970001220703,200.880004882812,204.130004882812,1646600,190.038543701172,2021-12-09
205.399993896484,205.899993896484,202.110000610352,203.460006713867,3315200,189.414764404297,2021-12-10
203.820007324219,204.25,200.449996948242,201.25,1868500,187.357315063477,2021-12-13
200,203.979995727539,199.800003051758,201.639999389648,2248800,187.720413208008,2021-12-14
201,202.600006103516,198.639999389648,202.550003051758,2193700,188.567581176758,2021-12-15
205,208.229995727539,204.649993896484,206.169998168945,2856800,191.937698364258,2021-12-16
204.949996948242,205.25,201.229995727539,201.369995117188,6079600,187.469055175781,2021-12-17
197.550003051758,197.550003051758,193.059997558594,195.460006713867,3605100,181.967041015625,2021-12-20
197,199.020004272461,196.740005493164,198.309997558594,2303400,184.620269775391,2021-12-21
200.979995727539,203.399993896484,200.830001831055,202.149993896484,3558700,188.195175170898,2021-12-22
203.419998168945,207.300003051758,203.289993286133,206.199996948242,2669600,191.965621948242,2021-12-23
205.940002441406,206.899993896484,205.139999389648,206.380004882812,1711200,192.133193969727,2021-12-27
206.179992675781,208.259994506836,206.139999389648,206.619995117188,1393000,192.356628417969,2021-12-28
206.270004272461,208.550003051758,206.080001831055,207.330001831055,1334900,193.017623901367,2021-12-29
207.330001831055,208.910003662109,205.929992675781,206.080001831055,1465900,191.853912353516,2021-12-30
206.199996948242,207.740005493164,205.669998168945,206.740005493164,1374500,192.468338012695,2021-12-31
207.330001831055,208.600006103516,205.800003051758,207,2055600,192.710403442383,2022-01-03
208.279998779297,218.919998168945,207.940002441406,218.080001831055,5242300,203.025543212891,2022-01-04
218.179992675781,223.360000610352,218.179992675781,219.75,5378200,204.580215454102,2022-01-05
221.490005493164,222.710006713867,218.059997558594,221.990005493164,3913200,206.665603637695,2022-01-06
222.5,225.970001220703,222.229995727539,224.190002441406,3673400,208.713729858398,2022-01-07
224.949996948242,225.75,220.610000610352,221.639999389648,3734900,206.339752197266,2022-01-10
222,222.089996337891,216.589996337891,219.949996948242,2944300,204.766418457031,2022-01-11
222.119995117188,223.690002441406,220.070007324219,222.399993896484,2506900,207.047241210938,2022-01-12
222.889999389648,227.880004882812,222.639999389648,227,5002300,211.329727172852,2022-01-13
224.720001220703,229.639999389648,223.580001831055,228.940002441406,3970600,213.135848999023,2022-01-14
227.710006713867,230.429992675781,226.860000610352,229.869995117188,5411900,214.00163269043,2022-01-18
229.660003662109,229.809997558594,220.929992675781,221.660003662109,4991700,207.359664916992,2022-01-19
221.080001831055,221.869995117188,216.039993286133,216.630004882812,3545600,202.654174804688,2022-01-20
217.509994506836,217.509994506836,212.419998168945,214.089996337891,3754700,200.278060913086,2022-01-21
211.160003662109,214.970001220703,206.660003662109,214.330001831055,5107300,200.502593994141,2022-01-24
212.080001831055,216.830001831055,207.100006103516,214.309997558594,4554300,200.483856201172,2022-01-25
215,218.880004882812,212.240005493164,214.289993286133,3558500,200.46516418457,2022-01-26
215.210006713867,217.899993896484,210.149993896484,212.169998168945,3678100,198.481918334961,2022-01-27
205.589996337891,208,196.800003051758,201.160003662109,10747300,188.182235717773,2022-01-28
199.449996948242,201.600006103516,194.679992675781,201.559997558594,6179000,188.556427001953,2022-01-31
200.800003051758,205.789993286133,200.539993286133,205.350006103516,4026400,192.101928710938,2022-02-01
203.199996948242,205.800003051758,201.399993896484,204.940002441406,3492300,191.718368530273,2022-02-02
205,205.869995117188,200.089996337891,200.589996337891,2748200,187.649002075195,2022-02-03
200.210006713867,201.009994506836,196.490005493164,198.410003662109,3930800,185.609634399414,2022-02-04
198.839996337891,201.529998779297,198.029998779297,199.820007324219,2402000,186.928695678711,2022-02-07
200.259994506836,202.309997558594,199.229995727539,201.5,2407100,188.500274658203,2022-02-08
202.639999389648,204.100006103516,202.089996337891,203.600006103516,2743700,190.464797973633,2022-02-09
202.570007324219,206.75,201.559997558594,203.070007324219,3538500,189.969009399414,2022-02-10
203.419998168945,204.649993896484,200.130004882812,201.240005493164,3826700,188.257080078125,2022-02-11
200.949996948242,201.699996948242,198.110000610352,199.889999389648,2730500,186.994171142578,2022-02-14
200.699996948242,204.449996948242,200.009994506836,203.410003662109,2752600,190.287063598633,2022-02-15
203.110000610352,205.419998168945,203,203.639999389648,2253900,190.502258300781,2022-02-16
201,201.759994506836,194.440002441406,194.740005493164,4699600,182.176422119141,2022-02-17
193.360000610352,195.619995117188,191.179992675781,191.949996948242,4385200,179.566436767578,2022-02-18
191.949996948242,194.899993896484,190.550003051758,191.210006713867,3488000,178.874160766602,2022-02-22
191.720001220703,192.320007324219,186.369995117188,186.669998168945,3550400,174.627029418945,2022-02-23
182.029998779297,185.270004272461,179.669998168945,184.690002441406,5919500,172.774765014648,2022-02-24
184.940002441406,187.929992675781,184.119995117188,187.059997558594,3594600,174.991882324219,2022-02-25
184.339996337891,188.770004272461,183.669998168945,187.580001831055,5168500,175.478332519531,2022-02-28
187.770004272461,188.220001220703,180.639999389648,182.830001831055,5110600,171.034774780273,2022-03-01
185.199996948242,193.559997558594,185,192.610000610352,5849900,180.183776855469,2022-03-02
193.320007324219,196.580001831055,192.339996337891,194.850006103516,4429700,182.279327392578,2022-03-03
191.100006103516,196.009994506836,190.309997558594,195.660003662109,4334700,183.037063598633,2022-03-04
194.789993286133,203.5,193.619995117188,196.699996948242,6912300,184.009994506836,2022-03-07
203.869995117188,214.889999389648,203,210,9318600,196.451904296875,2022-03-08
212.570007324219,213.600006103516,207.449996948242,209.779998779297,4798300,196.246109008789,2022-03-09
209.389999389648,217.520004272461,208.179992675781,211.789993286133,4886300,198.126434326172,2022-03-10
212.300003051758,217.770004272461,212.300003051758,214.830001831055,4045500,200.970336914062,2022-03-11
216.300003051758,218.479995727539,212.929992675781,215.440002441406,3530700,201.540954589844,2022-03-14
216.119995117188,217.380004882812,210.509994506836,216.460006713867,4364200,202.495162963867,2022-03-15
217.5,219.490005493164,212.320007324219,216.080001831055,4378700,202.1396484375,2022-03-16
215.320007324219,221.779998779297,214.339996337891,221.699996948242,3600400,207.397094726562,2022-03-17
219.479995727539,221.699996948242,218,220.910003662109,4105100,206.658065795898,2022-03-18
221,227.050003051758,220.990005493164,223.710006713867,2902200,209.277435302734,2022-03-21
224.460006713867,225.850006103516,221.339996337891,222.710006713867,2461500,208.341918945312,2022-03-22
221.690002441406,224.779998779297,221.690002441406,222.169998168945,2001700,207.836776733398,2022-03-23
222.539993286133,225,221.509994506836,222.210006713867,2110900,207.874206542969,2022-03-24
222.089996337891,223.800003051758,221.139999389648,223.360000610352,1581100,208.949981689453,2022-03-25
222.339996337891,222.679992675781,219.039993286133,221.850006103516,3072500,207.537414550781,2022-03-28
220.800003051758,221.429992675781,216.539993286133,221.039993286133,3667800,206.779678344727,2022-03-29
222,225.880004882812,220.699996948242,223.080001831055,2507400,208.688079833984,2022-03-30
223.210006713867,225.190002441406,222.429992675781,222.820007324219,3152100,208.444885253906,2022-03-31
224.350006103516,225.520004272461,218.169998168945,219.770004272461,2618300,205.591613769531,2022-04-01
219.160003662109,221.350006103516,216.600006103516,220.809997558594,2181300,206.564529418945,2022-04-04
220,222.369995117188,215.139999389648,216.020004272461,3582100,202.083526611328,2022-04-05
215.119995117188,217.130004882812,213.550003051758,216.210006713867,2783300,202.261306762695,2022-04-06
215.460006713867,216.309997558594,213.559997558594,215.899993896484,2253600,201.971267700195,2022-04-07
215.789993286133,217.880004882812,214.029998779297,217.029998779297,2450200,203.028396606445,2022-04-08
217.029998779297,218.759994506836,215.75,216.050003051758,2494700,202.111618041992,2022-04-11
215.449996948242,219.479995727539,214.979995727539,216.699996948242,2508200,202.719650268555,2022-04-12
216.929992675781,219.679992675781,216.399993896484,218.270004272461,1898900,204.188385009766,2022-04-13
219.910003662109,229.220001220703,218.610000610352,227.809997558594,5337900,213.112899780273,2022-04-14
228,234.380004882812,228,229.919998168945,3644000,215.086776733398,2022-04-18
230.25,232.940002441406,227.570007324219,232.160003662109,2689400,217.182266235352,2022-04-19
233.550003051758,236.369995117188,232.580001831055,235.080001831055,2907700,219.913879394531,2022-04-20
237.240005493164,237.899993896484,231.649993896484,232.570007324219,3571400,217.565826416016,2022-04-21
228.399993896484,229.789993286133,215.600006103516,216.300003051758,5053700,203.315887451172,2022-04-22
215.309997558594,217,209.570007324219,216.699996948242,4145500,203.691833496094,2022-04-25
216.130004882812,218.199996948242,209.350006103516,210.300003051758,4176700,197.676025390625,2022-04-26
211.110000610352,215.550003051758,207.300003051758,213.960006713867,3358300,201.116333007812,2022-04-27
207.429992675781,212.960006713867,202,212.440002441406,6092800,199.687576293945,2022-04-28
212.699996948242,217.210006713867,210.160003662109,210.539993286133,3404000,197.901611328125,2022-04-29
210,212.770004272461,207.660003662109,212.070007324219,2639500,199.339752197266,2022-05-02
211.899993896484,215.360000610352,210.789993286133,213.619995117188,2121100,200.79670715332,2022-05-03
214.949996948242,223.289993286133,213.830001831055,222.589996337891,3023700,209.228286743164,2022-05-04
222.399993896484,223.149993896484,213.770004272461,215.929992675781,3005600,202.968048095703,2022-05-05
217.009994506836,217.009994506836,210.350006103516,214.649993896484,2268400,201.764907836914,2022-05-06
212.029998779297,212.050003051758,205.440002441406,206.289993286133,2929900,193.906723022461,2022-05-09
208.240005493164,209.520004272461,201.389999389648,202.990005493164,3040400,190.80485534668,2022-05-10
205.559997558594,209.710006713867,203.589996337891,205.210006713867,2552400,192.891555786133,2022-05-11
203.610000610352,205.339996337891,199.300003051758,203.029998779297,3282000,190.842422485352,2022-05-12
205.149993896484,206.460006713867,202.919998168945,204.330001831055,2323800,192.064392089844,2022-05-13
205.020004272461,209.210006713867,203.679992675781,207.190002441406,2540800,194.752700805664,2022-05-16
212.800003051758,213.770004272461,209.139999389648,213.089996337891,2275900,200.298553466797,2022-05-17
213.839996337891,217.899993896484,207.520004272461,207.940002441406,4723300,195.457717895508,2022-05-18
205.860000610352,209.279998779297,201.710006713867,206.759994506836,2887700,194.348510742188,2022-05-19
206.449996948242,206.630004882812,194.039993286133,197.820007324219,5404500,185.945205688477,2022-05-20
199.929992675781,205.490005493164,199.160003662109,204.149993896484,3246600,191.895202636719,2022-05-23
202.009994506836,205.699996948242,201.289993286133,205.649993896484,2467800,193.305145263672,2022-05-24
205,210.089996337891,204.820007324219,209.309997558594,3080200,196.745452880859,2022-05-25
211.550003051758,213.639999389648,210.399993896484,212.990005493164,2016000,200.204559326172,2022-05-26
215,217.630004882812,214.160003662109,217.139999389648,2020400,204.105407714844,2022-05-27
214.789993286133,218.089996337891,213.490005493164,215.850006103516,3773500,202.892883300781,2022-05-31
218.460006713867,219,214.300003051758,217.570007324219,2314000,204.509643554688,2022-06-01
219.589996337891,220.839996337891,217.25,220,1784100,206.793762207031,2022-06-02
218.25,224.100006103516,218.25,222.899993896484,2222500,209.519653320312,2022-06-03
222.899993896484,224.759994506836,222.25,223.630004882812,1565400,210.205856323242,2022-06-06
222,227.270004272461,221.649993896484,227.100006103516,1799000,213.467590332031,2022-06-07
225.289993286133,232.350006103516,224.619995117188,229.800003051758,4171300,216.005462646484,2022-06-08
227.429992675781,228.210006713867,223.619995117188,223.669998168945,3045700,210.243438720703,2022-06-09
219.5,220.220001220703,215.009994506836,215.179992675781,2604100,202.263092041016,2022-06-10
209.580001831055,209.869995117188,204.899993896484,206.880004882812,3559400,194.461349487305,2022-06-13
208.059997558594,209.729995727539,205.270004272461,206.690002441406,2359000,194.28271484375,2022-06-14
207.479995727539,208.649993896484,203.130004882812,206,2343100,193.634140014648,2022-06-15
201.070007324219,201.25,193.25,194.789993286133,4789900,183.097106933594,2022-06-16
195.679992675781,197.740005493164,190.869995117188,192.639999389648,7226100,181.076110839844,2022-06-17
197.100006103516,198.419998168945,193.869995117188,196.369995117188,2755400,184.582214355469,2022-06-21
