"IBGX.MI.Open","IBGX.MI.High","IBGX.MI.Low","IBGX.MI.Close","IBGX.MI.Volume","IBGX.MI.Adjusted","Date"
162.649993896484,162.660003662109,162.289993286133,162.350006103516,7498,154.883666992188,2022-06-08
162.419998168945,162.509994506836,161.149993896484,161.220001220703,16582,153.805618286133,2022-06-09
161,161.100006103516,160.259994506836,160.229995727539,3065,152.86116027832,2022-06-10
159.880004882812,159.880004882812,158.660003662109,158.720001220703,3179,151.420608520508,2022-06-13
158.919998168945,158.970001220703,158.210006713867,158.050003051758,15781,150.78141784668,2022-06-14
158.440002441406,160.110000610352,158.440002441406,159.630004882812,16683,152.28874206543,2022-06-15
159.660003662109,159.669998168945,158.449996948242,159.419998168945,13804,152.088409423828,2022-06-16
159.539993286133,160.229995727539,159.539993286133,160.059997558594,6921,152.698974609375,2022-06-17
159.889999389648,160.410003662109,159.729995727539,159.690002441406,15963,152.345993041992,2022-06-20
159.75,159.929992675781,159.550003051758,159.660003662109,7757,152.3173828125,2022-06-21
160,160.610000610352,159.979995727539,160.539993286133,10082,153.156890869141,2022-06-22
160.75,162.229995727539,160.75,161.820007324219,20447,154.378036499023,2022-06-23
162.350006103516,163.029998779297,161.460006713867,161.830001831055,456085,154.387573242188,2022-06-24
161.720001220703,161.720001220703,161.110000610352,161.229995727539,31660,153.815155029297,2022-06-27
161.050003051758,161.050003051758,160.570007324219,160.850006103516,2515,153.45263671875,2022-06-28
158,161.830001831055,158,161.800003051758,21937,154.358947753906,2022-06-29
162.399993896484,162.869995117188,162.279998779297,162.660003662109,5894,155.179397583008,2022-06-30
162.880004882812,164.279998779297,162.619995117188,163.940002441406,19733,156.400543212891,2022-07-01
163.559997558594,163.559997558594,163.009994506836,163.190002441406,3851,155.685028076172,2022-07-04
163.259994506836,164.139999389648,163.190002441406,164.139999389648,16278,156.591339111328,2022-07-05
164.080001831055,165.110000610352,164.080001831055,164.529998779297,103294,156.963394165039,2022-07-06
164.130004882812,164.179992675781,163.529998779297,163.539993286133,6351,156.018920898438,2022-07-07
163.740005493164,164.039993286133,163.330001831055,163.570007324219,16956,156.047561645508,2022-07-08
163.820007324219,164.300003051758,163.820007324219,164.179992675781,25678,156.629501342773,2022-07-11
164.419998168945,164.990005493164,164.419998168945,164.850006103516,14844,157.268692016602,2022-07-12
164.539993286133,164.740005493164,163.910003662109,164.350006103516,9764,156.79167175293,2022-07-13
163.720001220703,163.839996337891,163.210006713867,163.839996337891,2252,156.305130004883,2022-07-14
164.220001220703,164.330001831055,163.830001831055,164.050003051758,7130,156.505477905273,2022-07-15
163.679992675781,163.720001220703,163.399993896484,163.710006713867,5146,156.181121826172,2022-07-18
163.929992675781,163.929992675781,162.259994506836,163.100006103516,14280,155.599166870117,2022-07-19
163.309997558594,163.740005493164,163.139999389648,163.080001831055,23269,155.580093383789,2022-07-20
162.889999389648,162.889999389648,160.490005493164,162.75,6520,155.265258789062,2022-07-21
163.100006103516,164.910003662109,163.100006103516,164.399993896484,68613,156.839370727539,2022-07-22
164.190002441406,164.419998168945,163.899993896484,164.419998168945,5352,156.858444213867,2022-07-25
164.669998168945,165.009994506836,164.529998779297,164.949996948242,17379,157.364074707031,2022-07-26
164.509994506836,164.830001831055,164.509994506836,164.690002441406,145007,157.116027832031,2022-07-27
164.240005493164,166.5,164.240005493164,165.940002441406,203521,158.308563232422,2022-07-28
165.710006713867,166.070007324219,165.350006103516,166.020004272461,2717,158.384887695312,2022-07-29
166.080001831055,166.550003051758,165.820007324219,166.539993286133,9724,158.880966186523,2022-08-01
166.919998168945,166.979995727539,166.110000610352,166.210006713867,14807,158.566146850586,2022-08-02
166.029998779297,166.029998779297,165.429992675781,165.710006713867,27242,158.089141845703,2022-08-03
165.820007324219,166.149993896484,164.300003051758,166.119995117188,2984,158.480285644531,2022-08-04
166.089996337891,166.139999389648,165.369995117188,165.369995117188,1680,157.764755249023,2022-08-05
165.600006103516,165.690002441406,165.470001220703,165.479995727539,5588,157.869720458984,2022-08-08
165.5,165.5,165.100006103516,165.330001831055,2588,157.726608276367,2022-08-09
165.300003051758,165.869995117188,165.289993286133,165.619995117188,1762,158.003280639648,2022-08-10
165.619995117188,165.789993286133,165.330001831055,165.320007324219,3767,157.717071533203,2022-08-11
165.240005493164,165.350006103516,165,165.009994506836,4621,157.421325683594,2022-08-12
165.270004272461,165.330001831055,164.970001220703,164.929992675781,627,157.345001220703,2022-08-16
164.399993896484,164.470001220703,163.820007324219,163.940002441406,5007,156.400543212891,2022-08-17
163.509994506836,163.929992675781,163.490005493164,163.759994506836,41521,156.228805541992,2022-08-18
163.25,163.330001831055,163.029998779297,163.050003051758,3389,155.551467895508,2022-08-19
163.300003051758,163.380004882812,162.820007324219,162.570007324219,1563,155.093551635742,2022-08-22
162.649993896484,162.649993896484,162.139999389648,162.550003051758,2214,155.074462890625,2022-08-23
162.259994506836,162.550003051758,162.035003662109,162.25,1799,154.78825378418,2022-08-24
162.440002441406,162.75,162.440002441406,162.740005493164,1625,155.255722045898,2022-08-25
162.679992675781,162.679992675781,161.869995117188,162.110000610352,1256,154.654693603516,2022-08-26
161.220001220703,161.350006103516,160.839996337891,161.309997558594,1752,153.891479492188,2022-08-29
161.339996337891,161.759994506836,160.949996948242,161.119995117188,5293,153.710220336914,2022-08-30
161.089996337891,161.089996337891,160.520004272461,160.820007324219,2279,153.424041748047,2022-08-31
160.330001831055,160.789993286133,160.330001831055,160.75,4722,153.35725402832,2022-09-01
160.660003662109,161.600006103516,160.600006103516,161.309997558594,653,153.891479492188,2022-09-02
161.320007324219,161.320007324219,160.720001220703,161.009994506836,7203,153.605285644531,2022-09-05
160.960006713867,161.699996948242,160.869995117188,160.869995117188,2021,153.471725463867,2022-09-06
161.039993286133,161.490005493164,161.039993286133,161.179992675781,478,153.767456054688,2022-09-07
161.110000610352,162.559997558594,160.160003662109,160.190002441406,3273,152.823013305664,2022-09-08
159.789993286133,160.529998779297,159.550003051758,160.169998168945,804,152.803909301758,2022-09-09
159.830001831055,160.5,159.779998779297,160.399993896484,3978,153.023330688477,2022-09-12
160.399993896484,160.399993896484,160.399993896484,160.399993896484,0,153.023330688477,2022-09-13
160.399993896484,160.399993896484,160.399993896484,160.399993896484,0,153.023330688477,2022-09-14
160.399993896484,160.399993896484,160.399993896484,160.399993896484,0,153.023330688477,2022-09-15
160.399993896484,160.399993896484,160.399993896484,160.399993896484,0,153.023330688477,2022-09-16
160.399993896484,160.399993896484,160.399993896484,160.399993896484,0,153.023330688477,2022-09-19
160.399993896484,160.399993896484,160.399993896484,160.399993896484,0,153.023330688477,2022-09-20
158.699996948242,158.699996948242,158.089996337891,158.179992675781,43566,150.905426025391,2022-09-21
157.619995117188,158.240005493164,157.539993286133,157.630004882812,4441,150.380752563477,2022-09-22
157.779998779297,158.039993286133,156.580001831055,157.100006103516,7325,149.875122070312,2022-09-23
156.460006713867,156.720001220703,156.279998779297,156.550003051758,2576,149.350402832031,2022-09-26
156.550003051758,156.880004882812,155.869995117188,155.869995117188,5443,148.701644897461,2022-09-27
155.929992675781,156.960006713867,155.559997558594,156.779998779297,2688,149.56982421875,2022-09-28
156.520004272461,156.789993286133,156.169998168945,156.789993286133,3450,149.579376220703,2022-09-29
157.380004882812,157.529998779297,157.25,157.470001220703,545,150.228088378906,2022-09-30
157.360000610352,158.660003662109,157.080001831055,158.699996948242,4182,151.401519775391,2022-10-03
159.309997558594,159.610000610352,158.919998168945,158.910003662109,11527,151.601867675781,2022-10-04
158.809997558594,158.820007324219,158.020004272461,158.119995117188,11515,150.848190307617,2022-10-05
157.839996337891,158.009994506836,157.429992675781,157.580001831055,3573,150.333038330078,2022-10-06
157.039993286133,157.369995117188,156.710006713867,156.860000610352,18008,149.646148681641,2022-10-07
157.309997558594,157.350006103516,156.759994506836,156.960006713867,984,149.741546630859,2022-10-10
156.960006713867,157.050003051758,156.630004882812,156.929992675781,2078,149.712921142578,2022-10-11
156.949996948242,157.050003051758,156.5,156.800003051758,15196,149.588912963867,2022-10-12
156.899993896484,157.449996948242,156.229995727539,156.820007324219,1395,149.607986450195,2022-10-13
157.460006713867,157.5,156.539993286133,156.539993286133,2953,149.340866088867,2022-10-14
156.960006713867,157.119995117188,156.820007324219,156.729995727539,3997,149.522109985352,2022-10-17
156.490005493164,157.179992675781,156.479995727539,156.639999389648,4905,149.436279296875,2022-10-18
156.460006713867,156.479995727539,156.059997558594,156.059997558594,2438,148.882934570312,2022-10-19
155.720001220703,156.089996337891,155.699996948242,156.059997558594,4436,148.882934570312,2022-10-20
155.770004272461,156.300003051758,155.339996337891,156.139999389648,2403,148.959243774414,2022-10-21
156.850006103516,156.850006103516,156.279998779297,156.610000610352,3501,149.407653808594,2022-10-24
156.910003662109,157.410003662109,156.869995117188,157.419998168945,8088,150.180389404297,2022-10-25
157.369995117188,157.600006103516,157.050003051758,157.550003051758,2254,150.304412841797,2022-10-26
157.350006103516,159.110000610352,156.970001220703,158.679992675781,44075,151.382431030273,2022-10-27
158.529998779297,158.589996337891,157.639999389648,157.979995727539,360962,150.714630126953,2022-10-28
157.779998779297,157.820007324219,157.559997558594,157.559997558594,644,150.313949584961,2022-10-31
158.009994506836,158.240005493164,157.789993286133,157.740005493164,1023,150.48567199707,2022-11-01
157.75,157.75,157.5,157.539993286133,808,150.294860839844,2022-11-02
156.940002441406,157.160003662109,156.910003662109,156.880004882812,8152,149.665222167969,2022-11-03
157.160003662109,158.130004882812,156.509994506836,156.679992675781,7343,149.474426269531,2022-11-04
156.470001220703,156.820007324219,156.429992675781,156.5,1508,149.302719116211,2022-11-07
156.25,156.759994506836,156.179992675781,156.639999389648,5828,149.436279296875,2022-11-08
156.960006713867,157.210006713867,156.720001220703,157.149993896484,4372,149.922805786133,2022-11-09
157.119995117188,158.559997558594,156.979995727539,158.369995117188,10439,151.086700439453,2022-11-10
157.869995117188,158.080001831055,157.270004272461,157.380004882812,35959,150.142227172852,2022-11-11
157.309997558594,157.660003662109,157.279998779297,157.350006103516,2697,150.113616943359,2022-11-14
157.380004882812,157.899993896484,157.369995117188,157.679992675781,5995,150.428421020508,2022-11-15
157.660003662109,158.190002441406,157.630004882812,158.169998168945,772,150.895889282227,2022-11-16
158.5,158.5,157.940002441406,158.020004272461,3900,150.752807617188,2022-11-17
157.830001831055,158.25,157.580001831055,158.210006713867,1271,150.934066772461,2022-11-18
158.130004882812,158.5,157.940002441406,158.259994506836,7461,150.981750488281,2022-11-21
157.979995727539,158.289993286133,157.979995727539,158.25,3090,150.972213745117,2022-11-22
158,158.149993896484,157.960006713867,158.339996337891,1698,151.058074951172,2022-11-23
158.600006103516,159.020004272461,158.580001831055,158.740005493164,2728,151.439697265625,2022-11-24
158.520004272461,158.559997558594,157.979995727539,158.050003051758,3617,150.78141784668,2022-11-25
158.229995727539,158.279998779297,157.820007324219,157.940002441406,1825,150.676483154297,2022-11-28
158.729995727539,158.75,158.300003051758,158.520004272461,6499,151.22981262207,2022-11-29
158.229995727539,158.460006713867,158.130004882812,158.220001220703,5397,150.943603515625,2022-11-30
158.770004272461,159.320007324219,158.740005493164,159.100006103516,3563,151.783142089844,2022-12-01
159.25,159.570007324219,158.850006103516,158.850006103516,1635,151.544631958008,2022-12-02
159,159.009994506836,158.410003662109,158.75,3914,151.44921875,2022-12-05
158.830001831055,159.25,158.820007324219,159.199996948242,2733,151.878524780273,2022-12-06
159.410003662109,159.580001831055,159.229995727539,159.479995727539,12697,152.145629882812,2022-12-07
159.529998779297,159.589996337891,159.190002441406,159.190002441406,527,151.868988037109,2022-12-08
158.970001220703,159.009994506836,158.470001220703,158.669998168945,6790,151.372909545898,2022-12-09
158.529998779297,158.759994506836,158.389999389648,158.429992675781,1634,151.143936157227,2022-12-12
158.360000610352,159.009994506836,158.309997558594,158.720001220703,781,151.420608520508,2022-12-13
158.740005493164,158.740005493164,158.350006103516,158.619995117188,8760,151.3251953125,2022-12-14
158.550003051758,158.679992675781,157.169998168945,157.220001220703,2436,149.989593505859,2022-12-15
156.5,156.720001220703,156.270004272461,156.720001220703,10887,149.512588500977,2022-12-16
156.669998168945,156.759994506836,156.539993286133,156.669998168945,1709,149.464874267578,2022-12-19
156.300003051758,156.419998168945,156.080001831055,156.149993896484,2860,148.968795776367,2022-12-20
156.149993896484,156.449996948242,156.149993896484,156.240005493164,5431,149.054656982422,2022-12-21
156.229995727539,156.320007324219,155.850006103516,156.029998779297,5701,148.854309082031,2022-12-22
155.880004882812,155.960006713867,155.630004882812,155.690002441406,4946,148.52995300293,2022-12-23
155.149993896484,155.369995117188,155.139999389648,155.339996337891,1129,148.196029663086,2022-12-27
155.399993896484,155.600006103516,155.289993286133,155.289993286133,2282,148.148330688477,2022-12-28
155.339996337891,155.679992675781,155.330001831055,155.589996337891,4376,148.434539794922,2022-12-29
155.360000610352,155.399993896484,155.130004882812,155.139999389648,840,148.005233764648,2022-12-30
154.5,155.729995727539,154.5,155.589996337891,2815,148.434539794922,2023-01-02
155.419998168945,156.039993286133,155.419998168945,155.940002441406,1954,148.768432617188,2023-01-03
156.320007324219,156.679992675781,156.320007324219,156.679992675781,3891,149.474426269531,2023-01-04
156.309997558594,156.580001831055,156.259994506836,156.369995117188,450,149.178665161133,2023-01-05
156.119995117188,156.929992675781,156.119995117188,156.800003051758,289,149.588912963867,2023-01-06
156.630004882812,156.960006713867,156.380004882812,156.899993896484,13366,149.684295654297,2023-01-09
156.630004882812,156.630004882812,156.449996948242,156.539993286133,3239,149.340866088867,2023-01-10
156.770004272461,157.080001831055,156.770004272461,157.029998779297,5459,149.808334350586,2023-01-11
157.330001831055,157.580001831055,157.169998168945,157.399993896484,639,150.161315917969,2023-01-12
157.740005493164,157.809997558594,157.389999389648,157.429992675781,2798,150.189926147461,2023-01-13
157,157.429992675781,157,157.429992675781,1897,150.189926147461,2023-01-16
157.320007324219,158.229995727539,157.229995727539,158.119995117188,4768,150.848190307617,2023-01-17
158.139999389648,158.600006103516,157.899993896484,158.449996948242,4405,151.163024902344,2023-01-18
158.440002441406,158.440002441406,157.919998168945,158.149993896484,8144,150.876815795898,2023-01-19
157.979995727539,157.979995727539,157.479995727539,157.520004272461,10200,150.275787353516,2023-01-20
157.470001220703,157.529998779297,157.300003051758,157.339996337891,3072,150.104064941406,2023-01-23
157.399993896484,157.639999389648,157.320007324219,157.679992675781,24201,150.428421020508,2023-01-24
157.789993286133,158.080001831055,157.570007324219,157.699996948242,11021,150.447509765625,2023-01-25
157.759994506836,157.759994506836,157.369995117188,157.369995117188,1293,150.132690429688,2023-01-26
157.199996948242,157.259994506836,157.039993286133,157.190002441406,2925,149.960968017578,2023-01-27
157.050003051758,157.050003051758,156.669998168945,156.660003662109,5986,149.455337524414,2023-01-30
156.869995117188,156.929992675781,156.740005493164,156.929992675781,2259,149.712921142578,2023-01-31
156.949996948242,157.059997558594,156.009994506836,156.75,6529,149.541198730469,2023-02-01
157.100006103516,158.410003662109,156.979995727539,158.330001831055,7355,151.048538208008,2023-02-02
158.240005493164,158.240005493164,157.679992675781,157.800003051758,6312,150.542922973633,2023-02-03
157.509994506836,157.509994506836,157.259994506836,157.259994506836,2646,150.027740478516,2023-02-06
157.240005493164,157.279998779297,157,157.160003662109,5984,149.932342529297,2023-02-07
156.740005493164,156.899993896484,156.580001831055,156.759994506836,24821,149.550750732422,2023-02-08
157.029998779297,157.270004272461,157.029998779297,157.029998779297,2461,149.808334350586,2023-02-09
157,157,156.080001831055,156.669998168945,8202,149.464874267578,2023-02-10
156.539993286133,156.830001831055,156.490005493164,156.580001831055,7186,149.379013061523,2023-02-13
156.770004272461,156.789993286133,156.059997558594,156.130004882812,10957,148.949722290039,2023-02-14
156.149993896484,156.309997558594,155.940002441406,155.970001220703,4533,148.797073364258,2023-02-15
156.169998168945,156.169998168945,155.75,155.880004882812,6600,148.711212158203,2023-02-16
155.529998779297,156.089996337891,155.410003662109,156,11718,148.82568359375,2023-02-17
156.080001831055,156.089996337891,155.929992675781,155.929992675781,4512,148.758895874023,2023-02-20
155.710006713867,156.119995117188,155.389999389648,155.399993896484,8392,148.253280639648,2023-02-21
155.479995727539,155.550003051758,155.210006713867,155.539993286133,4659,148.386840820312,2023-02-22
155.669998168945,155.820007324219,155.270004272461,155.809997558594,12363,148.644424438477,2023-02-23
155.899993896484,155.979995727539,155.100006103516,155.25,12781,148.11018371582,2023-02-24
155.320007324219,155.320007324219,155.029998779297,155.119995117188,3738,147.98616027832,2023-02-27
154.720001220703,154.880004882812,154.529998779297,154.770004272461,5118,147.652252197266,2023-02-28
154.339996337891,154.610000610352,154.199996948242,154.25,4671,147.156173706055,2023-03-01
154,154.389999389648,153.800003051758,154.100006103516,48538,147.013076782227,2023-03-02
154.210006713867,154.389999389648,154.009994506836,154.190002441406,12625,147.098922729492,2023-03-03
154.389999389648,154.559997558594,153.889999389648,153.919998168945,2860,146.841339111328,2023-03-06
153.910003662109,154.440002441406,153.910003662109,154.020004272461,3855,146.936752319336,2023-03-07
153.929992675781,155.600006103516,153.880004882812,154.210006713867,10624,147.118011474609,2023-03-08
153.949996948242,154.520004272461,153.949996948242,154.5,7405,147.394668579102,2023-03-09
155.559997558594,155.779998779297,155.039993286133,155.270004272461,21095,148.129272460938,2023-03-10
156.869995117188,157.940002441406,156.660003662109,156.990005493164,9648,149.77018737793,2023-03-13
158,158,155.800003051758,155.880004882812,8305,148.711212158203,2023-03-14
155.649993896484,158.369995117188,155.600006103516,158.289993286133,94055,151.010375976562,2023-03-15
157.270004272461,158.440002441406,157.130004882812,157.559997558594,24138,150.313949584961,2023-03-16
157.389999389648,158.559997558594,157.199996948242,158.440002441406,6358,151.15348815918,2023-03-17
159.470001220703,159.869995117188,158.619995117188,158.869995117188,88684,151.563705444336,2023-03-20
158.419998168945,158.419998168945,157.580001831055,157.639999389648,4839,150.390274047852,2023-03-21
157.240005493164,157.440002441406,156.740005493164,157.100006103516,5836,149.875122070312,2023-03-22
157.610000610352,158.320007324219,157.419998168945,158.259994506836,6558,150.981750488281,2023-03-23
158.850006103516,159.509994506836,158.800003051758,158.800003051758,17254,151.496917724609,2023-03-24
158.339996337891,158.470001220703,158.009994506836,158.199996948242,20343,150.924514770508,2023-03-27
157.800003051758,158.039993286133,157.600006103516,157.949996948242,8584,150.686019897461,2023-03-28
157.710006713867,158,157.589996337891,157.740005493164,10430,150.48567199707,2023-03-29
158.070007324219,158.229995727539,156.929992675781,157.149993896484,17965,149.922805786133,2023-03-30
156.990005493164,157.649993896484,156.830001831055,157.649993896484,9931,150.399810791016,2023-03-31
157.410003662109,157.910003662109,157.190002441406,157.880004882812,14663,150.619232177734,2023-04-03
157.75,158,157.350006103516,158,4412,150.73371887207,2023-04-04
157.850006103516,159.029998779297,157.649993896484,158.619995117188,9841,151.3251953125,2023-04-05
158.399993896484,158.960006713867,158.399993896484,158.570007324219,21513,151.27751159668,2023-04-06
158.050003051758,158.110000610352,157.550003051758,157.759994506836,13480,150.504745483398,2023-04-11
157.559997558594,157.75,157.029998779297,157.220001220703,12466,149.989593505859,2023-04-12
157.240005493164,157.410003662109,157.110000610352,157.25,4571,150.018218994141,2023-04-13
157.179992675781,157.330001831055,156.779998779297,156.850006103516,5158,149.636611938477,2023-04-14
156.779998779297,156.869995117188,156.559997558594,156.660003662109,4895,149.455337524414,2023-04-17
156.589996337891,156.880004882812,156.520004272461,156.669998168945,9233,149.464874267578,2023-04-18
156.369995117188,156.460006713867,156.210006713867,156.350006103516,2330,149.159622192383,2023-04-19
156.589996337891,156.779998779297,156.320007324219,156.779998779297,4399,149.56982421875,2023-04-20
156.509994506836,156.740005493164,156.440002441406,156.479995727539,5073,149.283615112305,2023-04-21
156.699996948242,156.800003051758,156.360000610352,156.419998168945,2533,149.22639465332,2023-04-24
156.660003662109,157.289993286133,156.619995117188,157.160003662109,1126,149.932342529297,2023-04-25
157.539993286133,157.669998168945,157.139999389648,157.339996337891,10745,150.104064941406,2023-04-26
157.080001831055,157.309997558594,156.889999389648,156.919998168945,2595,149.703384399414,2023-04-27
156.990005493164,157.759994506836,156.990005493164,157.809997558594,8808,150.552444458008,2023-04-28
157.25,158.059997558594,157.190002441406,158.130004882812,7786,150.85774230957,2023-05-02
158.059997558594,158.279998779297,158,158.139999389648,4706,150.867279052734,2023-05-03
158.160003662109,158.759994506836,158.110000610352,158.830001831055,5031,151.525543212891,2023-05-04
158.679992675781,158.679992675781,158.240005493164,158.380004882812,4577,151.096252441406,2023-05-05
158.380004882812,158.380004882812,158,158.130004882812,1526,150.85774230957,2023-05-08
158,158.259994506836,157.940002441406,158,5695,150.73371887207,2023-05-09
157.899993896484,158.470001220703,157.880004882812,158.339996337891,6973,151.058074951172,2023-05-10
158.470001220703,159.039993286133,158.270004272461,158.720001220703,4849,151.420608520508,2023-05-11
158.520004272461,158.710006713867,158.410003662109,158.440002441406,3420,151.15348815918,2023-05-12
158.199996948242,158.429992675781,158.190002441406,158.309997558594,4870,151.02946472168,2023-05-15
158.630004882812,158.630004882812,157.949996948242,157.949996948242,7686,150.686019897461,2023-05-16
158.020004272461,158.309997558594,157.910003662109,157.839996337891,53426,150.581069946289,2023-05-17
157.539993286133,157.710006713867,157.309997558594,157.330001831055,4426,150.094543457031,2023-05-18
157.369995117188,157.570007324219,157,157.509994506836,13751,150.266250610352,2023-05-19
157.509994506836,157.669998168945,157.160003662109,157.220001220703,7997,149.989593505859,2023-05-22
157.149993896484,157.240005493164,156.940002441406,157.160003662109,11572,149.932342529297,2023-05-23
156.899993896484,157.380004882812,156.899993896484,157.149993896484,12279,149.922805786133,2023-05-24
157.070007324219,157.149993896484,156.889999389648,156.889999389648,4058,149.674758911133,2023-05-25
156.729995727539,156.979995727539,156.5,156.619995117188,5042,149.417175292969,2023-05-26
156.639999389648,157.220001220703,156.639999389648,157.139999389648,821,149.913284301758,2023-05-29
157.389999389648,157.779998779297,157.339996337891,157.860000610352,10310,150.600158691406,2023-05-30
158.320007324219,158.529998779297,158.190002441406,158.410003662109,6820,151.124862670898,2023-05-31
158.190002441406,158.649993896484,158.160003662109,158.410003662109,1639,151.124862670898,2023-06-01
158.539993286133,158.539993286133,158.199996948242,158.199996948242,1280,150.924514770508,2023-06-02
157.940002441406,158.059997558594,157.740005493164,157.839996337891,4516,150.581069946289,2023-06-05
157.830001831055,158.229995727539,157.75,157.940002441406,3160,150.676483154297,2023-06-06
157.929992675781,157.929992675781,157.380004882812,157.380004882812,17957,150.142227172852,2023-06-07
157.289993286133,157.660003662109,157.289993286133,157.570007324219,39514,150.323501586914,2023-06-08
157.509994506836,157.820007324219,157.490005493164,157.800003051758,1829,150.542922973633,2023-06-09
157.820007324219,158.210006713867,157.729995727539,157.889999389648,4553,150.628768920898,2023-06-12
157.860000610352,158.020004272461,157.539993286133,157.559997558594,19203,150.313949584961,2023-06-13
157.369995117188,157.610000610352,157.320007324219,157.369995117188,6422,150.132690429688,2023-06-14
157.119995117188,157.119995117188,156.5,156.740005493164,3221,149.531661987305,2023-06-15
156.639999389648,157.389999389648,156.440002441406,157.009994506836,9314,149.78923034668,2023-06-16
156.949996948242,157.009994506836,156.639999389648,156.639999389648,4139,149.436279296875,2023-06-19
156.940002441406,157.220001220703,156.75,157.160003662109,3976,149.932342529297,2023-06-20
156.839996337891,157.190002441406,156.839996337891,156.990005493164,16981,149.77018737793,2023-06-21
156.970001220703,157.029998779297,156.550003051758,156.479995727539,2425,149.283615112305,2023-06-22
157.279998779297,157.429992675781,157.139999389648,157.25,4278,150.018218994141,2023-06-23
157.25,157.619995117188,157.25,157.580001831055,4305,150.333038330078,2023-06-26
157.440002441406,157.550003051758,157.080001831055,157.039993286133,7054,149.817855834961,2023-06-27
157.240005493164,157.479995727539,157.020004272461,157.360000610352,4475,150.123153686523,2023-06-28
157.130004882812,157.330001831055,156.619995117188,156.759994506836,11230,149.550750732422,2023-06-29
156.679992675781,156.889999389648,156.589996337891,156.789993286133,14576,149.579376220703,2023-06-30
156.990005493164,156.990005493164,156.339996337891,156.429992675781,3623,149.235900878906,2023-07-03
156.429992675781,156.559997558594,156.309997558594,156.470001220703,5169,149.274078369141,2023-07-04
156.410003662109,156.820007324219,156.410003662109,156.559997558594,3334,149.359939575195,2023-07-05
156.399993896484,156.440002441406,155.720001220703,155.720001220703,3693,148.558547973633,2023-07-06
155.800003051758,156.029998779297,155.729995727539,156.020004272461,3442,148.844757080078,2023-07-07
156.039993286133,156.059997558594,155.699996948242,155.800003051758,1681,148.634872436523,2023-07-10
155.889999389648,156.039993286133,155.690002441406,155.75,2933,148.587173461914,2023-07-11
155.919998168945,156.550003051758,155.809997558594,156.389999389648,3751,149.197769165039,2023-07-12
156.910003662109,157.139999389648,156.770004272461,156.949996948242,35182,149.732009887695,2023-07-13
156.789993286133,157.050003051758,156.770004272461,156.809997558594,13267,149.598434448242,2023-07-14
157,157.100006103516,156.770004272461,156.899993896484,9199,149.684295654297,2023-07-17
157.110000610352,157.75,157.029998779297,157.630004882812,10130,150.380752563477,2023-07-18
158.039993286133,158.059997558594,157.589996337891,157.440002441406,5063,150.199493408203,2023-07-19
157.399993896484,157.399993896484,157.110000610352,157.130004882812,1509,149.903732299805,2023-07-20
157.110000610352,157.369995117188,157.070007324219,157.320007324219,267565,150.084991455078,2023-07-21
157.610000610352,157.789993286133,157.589996337891,157.610000610352,8003,150.36164855957,2023-07-24
157.460006713867,157.529998779297,157.360000610352,157.520004272461,4341,150.275787353516,2023-07-25
157.5,157.710006713867,157.130004882812,157.139999389648,10441,149.913284301758,2023-07-26
157.289993286133,157.740005493164,157.139999389648,157.5,164189,150.256713867188,2023-07-27
157.399993896484,157.679992675781,157.270004272461,157.539993286133,43600,150.294860839844,2023-07-28
157.279998779297,157.539993286133,157.130004882812,157.130004882812,43235,149.903732299805,2023-07-31
157.600006103516,157.649993896484,157.320007324219,157.320007324219,3181,150.084991455078,2023-08-01
157.399993896484,157.759994506836,157.399993896484,157.529998779297,26683,150.28532409668,2023-08-02
157.5,157.600006103516,157.330001831055,157.460006713867,2263,150.218551635742,2023-08-03
157.160003662109,157.539993286133,156.990005493164,157.449996948242,2565,150.208999633789,2023-08-04
157.800003051758,157.800003051758,157.179992675781,157.5,4198,150.256713867188,2023-08-07
157.869995117188,158.130004882812,157.869995117188,157.990005493164,4347,150.724182128906,2023-08-08
158.050003051758,158.110000610352,157.720001220703,157.800003051758,3683,150.542922973633,2023-08-09
157.699996948242,157.839996337891,157.679992675781,157.710006713867,2089,150.457061767578,2023-08-10
157.580001831055,157.679992675781,156.929992675781,157.360000610352,10112,150.123153686523,2023-08-11
157.399993896484,157.470001220703,157.339996337891,157.169998168945,160,149.94189453125,2023-08-14
156.940002441406,157.110000610352,156.940002441406,157.070007324219,856,149.846496582031,2023-08-16
156.839996337891,157.389999389648,156.820007324219,156.860000610352,19816,149.646148681641,2023-08-17
157.199996948242,157.399993896484,157.199996948242,157.289993286133,2775,150.056381225586,2023-08-18
157.289993286133,157.289993286133,156.850006103516,156.889999389648,2801,149.674758911133,2023-08-21
156.910003662109,157.160003662109,156.910003662109,157.139999389648,724,149.913284301758,2023-08-22
157.339996337891,157.929992675781,157.339996337891,157.970001220703,3484,150.705108642578,2023-08-23
158.259994506836,158.320007324219,157.889999389648,157.949996948242,3144,150.686019897461,2023-08-24
157.869995117188,157.910003662109,157.639999389648,157.610000610352,1211,150.36164855957,2023-08-25
157.5,157.669998168945,157.460006713867,157.539993286133,3762,150.294860839844,2023-08-28
157.619995117188,157.919998168945,157.479995727539,157.850006103516,6564,150.590621948242,2023-08-29
157.419998168945,157.759994506836,156.990005493164,157.720001220703,14993,150.466598510742,2023-08-30
157.820007324219,158.25,157.820007324219,158.220001220703,1658,150.943603515625,2023-08-31
