"D.MI.Open","D.MI.High","D.MI.Low","D.MI.Close","D.MI.Volume","D.MI.Adjusted","Date"
3.45000004768372,3.49000000953674,3.45000004768372,3.49000000953674,15500,3.16245722770691,2024-03-14
3.49000000953674,3.49000000953674,3.49000000953674,3.49000000953674,0,3.16245722770691,2024-03-15
3.48000001907349,3.49000000953674,3.44000005722046,3.49000000953674,11500,3.16245722770691,2024-03-18
3.48000001907349,3.49000000953674,3.44000005722046,3.47000002861023,8000,3.14433407783508,2024-03-19
3.48000001907349,3.48000001907349,3.47000002861023,3.48000001907349,3500,3.153395652771,2024-03-20
3.48000001907349,3.58999991416931,3.34999990463257,3.54999995231628,158500,3.21682596206665,2024-03-21
3.52999997138977,3.57999992370605,3.45000004768372,3.57999992370605,62000,3.24401021003723,2024-03-22
3.57999992370605,3.58999991416931,3.5,3.50999999046326,25000,3.18058013916016,2024-03-25
3.52999997138977,3.54999995231628,3.49000000953674,3.54999995231628,23000,3.21682596206665,2024-03-26
3.55999994277954,3.55999994277954,3.5,3.53999996185303,18000,3.20776462554932,2024-03-27
3.53999996185303,3.61999988555908,3.51999998092651,3.60999989509583,20500,3.27119469642639,2024-03-28
3.61999988555908,3.63000011444092,3.57999992370605,3.63000011444092,7000,3.28931784629822,2024-04-02
3.61999988555908,3.74000000953674,3.61999988555908,3.71000003814697,42500,3.36180973052979,2024-04-03
3.74000000953674,3.76999998092651,3.71000003814697,3.74000000953674,7500,3.38899421691895,2024-04-04
3.6800000667572,3.75,3.64000010490417,3.75,20500,3.39805555343628,2024-04-05
3.75999999046326,3.75999999046326,3.73000001907349,3.73000001907349,3000,3.37993264198303,2024-04-08
3.71000003814697,3.76999998092651,3.70000004768372,3.71000003814697,9000,3.36180973052979,2024-04-09
3.75,3.77999997138977,3.70000004768372,3.74000000953674,13500,3.38899421691895,2024-04-10
3.71000003814697,3.73000001907349,3.70000004768372,3.73000001907349,4500,3.37993264198303,2024-04-11
3.71000003814697,3.76999998092651,3.71000003814697,3.74000000953674,20000,3.38899421691895,2024-04-12
3.75999999046326,3.75999999046326,3.72000002861023,3.75999999046326,5000,3.40711712837219,2024-04-15
3.75999999046326,3.75999999046326,3.72000002861023,3.74000000953674,7000,3.38899421691895,2024-04-16
3.76999998092651,3.76999998092651,3.69000005722046,3.75999999046326,8500,3.40711712837219,2024-04-17
3.75999999046326,3.78999996185303,3.75,3.77999997138977,20500,3.42524003982544,2024-04-18
3.77999997138977,3.78999996185303,3.74000000953674,3.78999996185303,10000,3.43430161476135,2024-04-19
3.78999996185303,3.88000011444092,3.76999998092651,3.80999994277954,23000,3.4524245262146,2024-04-22
3.80999994277954,3.89000010490417,3.80999994277954,3.89000010490417,13000,3.52491641044617,2024-04-23
3.88000011444092,3.92000007629395,3.79999995231628,3.90000009536743,20500,3.5339777469635,2024-04-24
3.85999989509583,3.9300000667572,3.84999990463257,3.9300000667572,15000,3.56116223335266,2024-04-25
3.92000007629395,3.95000004768372,3.88000011444092,3.95000004768372,10000,3.57928514480591,2024-04-26
3.95000004768372,3.96000003814697,3.83999991416931,3.96000003814697,29000,3.58834671974182,2024-04-29
3.9300000667572,3.96000003814697,3.92000007629395,3.96000003814697,13000,3.58834671974182,2024-04-30
3.96000003814697,3.97000002861023,3.92000007629395,3.96000003814697,20500,3.58834671974182,2024-05-02
3.97000002861023,3.97000002861023,3.94000005722046,3.97000002861023,21500,3.59740805625916,2024-05-03
3.98000001907349,3.98000001907349,3.95000004768372,3.98000001907349,7000,3.60646963119507,2024-05-06
3.98000001907349,3.98000001907349,3.94000005722046,3.98000001907349,8000,3.60646963119507,2024-05-07
3.97000002861023,3.98000001907349,3.97000002861023,3.98000001907349,5500,3.60646963119507,2024-05-08
3.98000001907349,4.01000022888184,3.95000004768372,4.01000022888184,29500,3.63365435600281,2024-05-09
4.01999998092651,4.15000009536743,3.97000002861023,4.15000009536743,67000,3.76051473617554,2024-05-10
3.98000001907349,4.03000020980835,3.96000003814697,4.03000020980835,35000,3.80775761604309,2024-05-13
3.99000000953674,4.03000020980835,3.95000004768372,4.03000020980835,68500,3.80775761604309,2024-05-14
4.01999998092651,4.03000020980835,3.98000001907349,4,30500,3.77941179275513,2024-05-15
4,4.03000020980835,4,4.01000022888184,34000,3.7888605594635,2024-05-16
4.01000022888184,4.01999998092651,3.98000001907349,3.99000000953674,27500,3.76996326446533,2024-05-17
3.97000002861023,4,3.97000002861023,3.98000001907349,14000,3.76051473617554,2024-05-20
3.98000001907349,3.99000000953674,3.94000005722046,3.96000003814697,13500,3.74161767959595,2024-05-21
3.95000004768372,3.99000000953674,3.83999991416931,3.90000009536743,51000,3.68492650985718,2024-05-22
3.88000011444092,3.9300000667572,3.85999989509583,3.88000011444092,19000,3.66602945327759,2024-05-23
3.82999992370605,3.83999991416931,3.67000007629395,3.67000007629395,66500,3.46761035919189,2024-05-24
3.69000005722046,3.71000003814697,3.65000009536743,3.6800000667572,41000,3.47705888748169,2024-05-27
3.66000008583069,3.70000004768372,3.59999990463257,3.64000010490417,32000,3.43926477432251,2024-05-28
3.60999989509583,3.60999989509583,3.49000000953674,3.49000000953674,29000,3.29753684997559,2024-05-29
3.49000000953674,3.63000011444092,3.49000000953674,3.54999995231628,99000,3.35422801971436,2024-05-30
3.55999994277954,3.57999992370605,3.54999995231628,3.55999994277954,45000,3.36367654800415,2024-05-31
3.58999991416931,3.61999988555908,3.58999991416931,3.59999990463257,5500,3.40147042274475,2024-06-03
3.59999990463257,3.59999990463257,3.5699999332428,3.5699999332428,7000,3.37312507629395,2024-06-04
3.59999990463257,3.67000007629395,3.57999992370605,3.61999988555908,22000,3.42036747932434,2024-06-05
3.63000011444092,3.64000010490417,3.59999990463257,3.64000010490417,12500,3.43926477432251,2024-06-06
3.61999988555908,3.63000011444092,3.53999996185303,3.59999990463257,15000,3.40147042274475,2024-06-07
3.61999988555908,3.61999988555908,3.5699999332428,3.59999990463257,2500,3.40147042274475,2024-06-10
3.58999991416931,3.58999991416931,3.52999997138977,3.5699999332428,8500,3.37312507629395,2024-06-11
3.59999990463257,3.59999990463257,3.55999994277954,3.59999990463257,5000,3.40147042274475,2024-06-12
3.59999990463257,3.59999990463257,3.55999994277954,3.55999994277954,4000,3.36367654800415,2024-06-13
3.57999992370605,3.57999992370605,3.53999996185303,3.57999992370605,8500,3.38257336616516,2024-06-14
3.57999992370605,3.58999991416931,3.55999994277954,3.58999991416931,3000,3.39202189445496,2024-06-17
3.55999994277954,3.59999990463257,3.53999996185303,3.58999991416931,11000,3.39202189445496,2024-06-18
3.60999989509583,3.60999989509583,3.59999990463257,3.59999990463257,1000,3.40147042274475,2024-06-19
3.60999989509583,3.63000011444092,3.59999990463257,3.59999990463257,8500,3.40147042274475,2024-06-20
3.65000009536743,3.65000009536743,3.64000010490417,3.64000010490417,6000,3.43926477432251,2024-06-21
3.59999990463257,3.64000010490417,3.59999990463257,3.59999990463257,8500,3.40147042274475,2024-06-24
3.63000011444092,3.64000010490417,3.5699999332428,3.5699999332428,10000,3.37312507629395,2024-06-25
3.58999991416931,3.63000011444092,3.58999991416931,3.58999991416931,8000,3.39202189445496,2024-06-26
3.54999995231628,3.55999994277954,3.40000009536743,3.50999999046326,67500,3.31643390655518,2024-06-27
3.47000002861023,3.5,3.46000003814697,3.5,8000,3.30698537826538,2024-06-28
3.50999999046326,3.51999998092651,3.47000002861023,3.50999999046326,10000,3.31643390655518,2024-07-01
3.48000001907349,3.52999997138977,3.47000002861023,3.52999997138977,2500,3.33533096313477,2024-07-02
3.53999996185303,3.5699999332428,3.53999996185303,3.5699999332428,7500,3.37312507629395,2024-07-03
3.55999994277954,3.57999992370605,3.55999994277954,3.57999992370605,26500,3.38257336616516,2024-07-04
3.54999995231628,3.57999992370605,3.53999996185303,3.54999995231628,40000,3.35422801971436,2024-07-05
3.54999995231628,3.57999992370605,3.54999995231628,3.57999992370605,11000,3.38257336616516,2024-07-08
3.54999995231628,3.5699999332428,3.53999996185303,3.54999995231628,18000,3.35422801971436,2024-07-09
3.54999995231628,3.59999990463257,3.53999996185303,3.5699999332428,17500,3.37312507629395,2024-07-10
3.57999992370605,3.69000005722046,3.57999992370605,3.69000005722046,22500,3.48650741577148,2024-07-11
3.66000008583069,3.69000005722046,3.66000008583069,3.69000005722046,23500,3.48650741577148,2024-07-12
3.66000008583069,3.66000008583069,3.66000008583069,3.66000008583069,2000,3.4581618309021,2024-07-15
3.63000011444092,3.69000005722046,3.61999988555908,3.64000010490417,20500,3.43926477432251,2024-07-16
3.66000008583069,3.73000001907349,3.65000009536743,3.71000003814697,35500,3.50540447235107,2024-07-17
3.71000003814697,3.77999997138977,3.70000004768372,3.77999997138977,36500,3.57154417037964,2024-07-18
3.75,3.80999994277954,3.72000002861023,3.75999999046326,17500,3.55264711380005,2024-07-19
3.72000002861023,3.8199999332428,3.72000002861023,3.76999998092651,8500,3.56209564208984,2024-07-22
3.78999996185303,3.8199999332428,3.76999998092651,3.8199999332428,11000,3.60933828353882,2024-07-23
3.77999997138977,3.8199999332428,3.77999997138977,3.8199999332428,1000,3.60933828353882,2024-07-24
3.76999998092651,3.82999992370605,3.73000001907349,3.8199999332428,18500,3.60933828353882,2024-07-25
3.79999995231628,3.8199999332428,3.77999997138977,3.8199999332428,21000,3.60933828353882,2024-07-26
3.82999992370605,3.84999990463257,3.8199999332428,3.84999990463257,13500,3.6376838684082,2024-07-29
3.83999991416931,3.84999990463257,3.79999995231628,3.82999992370605,6000,3.61878681182861,2024-07-30
3.83999991416931,3.86999988555908,3.8199999332428,3.84999990463257,31500,3.6376838684082,2024-07-31
3.80999994277954,3.80999994277954,3.75999999046326,3.75999999046326,8000,3.55264711380005,2024-08-01
3.82999992370605,3.83999991416931,3.74000000953674,3.78999996185303,21500,3.58099269866943,2024-08-02
3.65000009536743,3.78999996185303,3.65000009536743,3.77999997138977,40000,3.57154417037964,2024-08-05
3.72000002861023,3.77999997138977,3.69000005722046,3.77999997138977,23000,3.57154417037964,2024-08-06
3.72000002861023,3.75999999046326,3.69000005722046,3.70000004768372,9500,3.49595594406128,2024-08-07
3.72000002861023,3.76999998092651,3.70000004768372,3.76999998092651,15000,3.56209564208984,2024-08-08
3.73000001907349,3.75,3.70000004768372,3.75,15000,3.54319858551025,2024-08-09
3.71000003814697,3.79999995231628,3.70000004768372,3.78999996185303,52000,3.58099269866943,2024-08-12
3.75,3.78999996185303,3.74000000953674,3.78999996185303,9500,3.58099269866943,2024-08-13
3.75999999046326,3.78999996185303,3.74000000953674,3.78999996185303,26000,3.58099269866943,2024-08-14
3.78999996185303,3.80999994277954,3.72000002861023,3.80999994277954,52000,3.59988975524902,2024-08-16
3.75999999046326,3.8199999332428,3.75,3.80999994277954,48000,3.59988975524902,2024-08-19
3.8199999332428,3.83999991416931,3.75,3.75,64500,3.54319858551025,2024-08-20
3.76999998092651,3.78999996185303,3.75999999046326,3.78999996185303,6500,3.58099269866943,2024-08-21
3.78999996185303,3.83999991416931,3.78999996185303,3.83999991416931,25000,3.62823534011841,2024-08-22
3.79999995231628,3.80999994277954,3.75999999046326,3.77999997138977,26000,3.57154417037964,2024-08-23
3.79999995231628,3.82999992370605,3.78999996185303,3.8199999332428,44000,3.60933828353882,2024-08-26
3.8199999332428,3.82999992370605,3.75,3.76999998092651,76500,3.56209564208984,2024-08-27
3.78999996185303,3.80999994277954,3.75999999046326,3.79999995231628,24500,3.59044122695923,2024-08-28
3.79999995231628,3.82999992370605,3.79999995231628,3.8199999332428,20500,3.60933828353882,2024-08-29
3.8199999332428,3.8199999332428,3.76999998092651,3.79999995231628,14000,3.59044122695923,2024-08-30
3.80999994277954,3.80999994277954,3.79999995231628,3.79999995231628,3000,3.59044122695923,2024-09-02
3.77999997138977,3.79999995231628,3.77999997138977,3.79999995231628,2000,3.59044122695923,2024-09-03
3.79999995231628,3.79999995231628,3.75,3.75,6000,3.54319858551025,2024-09-04
3.75,3.78999996185303,3.75,3.78999996185303,6500,3.58099269866943,2024-09-05
3.78999996185303,3.79999995231628,3.75999999046326,3.78999996185303,12500,3.58099269866943,2024-09-06
3.78999996185303,3.80999994277954,3.78999996185303,3.80999994277954,8500,3.59988975524902,2024-09-09
3.77999997138977,3.78999996185303,3.70000004768372,3.74000000953674,23500,3.53375005722046,2024-09-10
3.75,3.75999999046326,3.75,3.75999999046326,3000,3.55264711380005,2024-09-11
3.75999999046326,3.75999999046326,3.70000004768372,3.72000002861023,10000,3.51485300064087,2024-09-12
3.73000001907349,3.78999996185303,3.73000001907349,3.77999997138977,11500,3.57154417037964,2024-09-13
3.78999996185303,3.79999995231628,3.75999999046326,3.79999995231628,14000,3.59044122695923,2024-09-16
3.78999996185303,3.80999994277954,3.75999999046326,3.80999994277954,25000,3.59988975524902,2024-09-17
3.80999994277954,3.80999994277954,3.70000004768372,3.75,75500,3.54319858551025,2024-09-18
3.75999999046326,3.79999995231628,3.75999999046326,3.79999995231628,15000,3.59044122695923,2024-09-19
3.79999995231628,3.82999992370605,3.76999998092651,3.80999994277954,27500,3.59988975524902,2024-09-20
3.78999996185303,4.09999990463257,3.78999996185303,4.07999992370605,220000,3.85500001907349,2024-09-23
4.07999992370605,4.17000007629395,4.03000020980835,4.07999992370605,124500,3.85500001907349,2024-09-24
4.07999992370605,4.13000011444092,4.03000020980835,4.07999992370605,70000,3.85500001907349,2024-09-25
4.05999994277954,4.09000015258789,4.05999994277954,4.09000015258789,31000,3.86444878578186,2024-09-26
4.09000015258789,4.11999988555908,4.07000017166138,4.09999990463257,27500,3.87389707565308,2024-09-27
4.09999990463257,4.09999990463257,4.01999998092651,4.09999990463257,49000,3.87389707565308,2024-09-30
4.09999990463257,4.1100001335144,4.01999998092651,4.09999990463257,82000,3.87389707565308,2024-10-01
4.1100001335144,4.1100001335144,4.05000019073486,4.07000017166138,27000,3.84555172920227,2024-10-02
4.09000015258789,4.1100001335144,4.07999992370605,4.1100001335144,25000,3.88334584236145,2024-10-03
4.09999990463257,4.1100001335144,4.05000019073486,4.09000015258789,61500,3.86444878578186,2024-10-04
4.09999990463257,4.09999990463257,4.05000019073486,4.07000017166138,16000,3.84555172920227,2024-10-07
4.07000017166138,4.09999990463257,4.05000019073486,4.05000019073486,12500,3.82665467262268,2024-10-08
4.07999992370605,4.11999988555908,4.05999994277954,4.09999990463257,61500,3.87389707565308,2024-10-09
4.07999992370605,4.07999992370605,4.03999996185303,4.07999992370605,26500,3.85500001907349,2024-10-10
4.05999994277954,4.09000015258789,4.03999996185303,4.05000019073486,38000,3.82665467262268,2024-10-11
4.07000017166138,4.09000015258789,4.03999996185303,4.09000015258789,24000,3.86444878578186,2024-10-14
4.05999994277954,4.07000017166138,4,4.05999994277954,62000,3.8361029624939,2024-10-15
4.05000019073486,4.09000015258789,4.03999996185303,4.07999992370605,18000,3.85500001907349,2024-10-16
4.07000017166138,4.09000015258789,4.03000020980835,4.09000015258789,41000,3.86444878578186,2024-10-17
4.07999992370605,4.1100001335144,4.07000017166138,4.1100001335144,33500,3.88334584236145,2024-10-18
4.09999990463257,4.09999990463257,4.01000022888184,4.07999992370605,74000,3.85500001907349,2024-10-21
4.07999992370605,4.09999990463257,4.07000017166138,4.09999990463257,37500,3.87389707565308,2024-10-22
4.09000015258789,4.09999990463257,4.05999994277954,4.09999990463257,15500,3.87389707565308,2024-10-23
4.09000015258789,4.1100001335144,4.07999992370605,4.1100001335144,12500,3.88334584236145,2024-10-24
4.09000015258789,4.13000011444092,4.05999994277954,4.07000017166138,56500,3.84555172920227,2024-10-25
4.09000015258789,4.1100001335144,4.09000015258789,4.1100001335144,15000,3.88334584236145,2024-10-28
4.09999990463257,4.09999990463257,4.05000019073486,4.09000015258789,23500,3.86444878578186,2024-10-29
4.05999994277954,4.09999990463257,4.03999996185303,4.09999990463257,41000,3.87389707565308,2024-10-30
4.09999990463257,4.09999990463257,4.05999994277954,4.07999992370605,37500,3.85500001907349,2024-10-31
4.05999994277954,4.09999990463257,4.05999994277954,4.09999990463257,11500,3.87389707565308,2024-11-01
4.07000017166138,4.07000017166138,4.07000017166138,4.07000017166138,500,3.84555172920227,2024-11-04
4.07000017166138,4.07000017166138,4.05999994277954,4.05999994277954,2000,3.8361029624939,2024-11-05
4.05999994277954,4.05999994277954,4.05999994277954,4.05999994277954,0,3.8361029624939,2024-11-06
4.03999996185303,4.07999992370605,4.01999998092651,4.07999992370605,5500,3.85500001907349,2024-11-07
4.03999996185303,4.05999994277954,3.95000004768372,3.99000000953674,24500,3.76996326446533,2024-11-08
4.01999998092651,4.01999998092651,3.97000002861023,3.99000000953674,23500,3.76996326446533,2024-11-11
4,4.01000022888184,3.94000005722046,3.96000003814697,50000,3.74161767959595,2024-11-12
3.96000003814697,3.99000000953674,3.96000003814697,3.99000000953674,3000,3.76996326446533,2024-11-13
3.98000001907349,4,3.92000007629395,3.92000007629395,59000,3.70382356643677,2024-11-14
3.91000008583069,3.95000004768372,3.91000008583069,3.95000004768372,3000,3.73216915130615,2024-11-15
3.95000004768372,3.95000004768372,3.95000004768372,3.95000004768372,0,3.73216915130615,2024-11-18
3.94000005722046,3.96000003814697,3.92000007629395,3.96000003814697,5500,3.74161767959595,2024-11-19
3.97000002861023,3.99000000953674,3.92000007629395,3.94000005722046,6000,3.72272062301636,2024-11-20
3.92000007629395,4.05000019073486,3.92000007629395,4.03000020980835,34000,3.80775761604309,2024-11-21
4.01000022888184,4.03999996185303,3.99000000953674,4.03000020980835,34000,3.80775761604309,2024-11-22
4.01999998092651,4.03000020980835,4,4.01999998092651,9000,3.79830884933472,2024-11-25
4,4.03999996185303,3.98000001907349,4,12500,3.77941179275513,2024-11-26
4.01000022888184,4.03000020980835,4.01000022888184,4.03000020980835,1500,3.80775761604309,2024-11-27
4.03000020980835,4.03999996185303,4,4.01999998092651,8000,3.79830884933472,2024-11-28
4.01999998092651,4.03000020980835,3.99000000953674,4.01999998092651,24000,3.79830884933472,2024-11-29
4,4.01999998092651,4,4,13500,3.77941179275513,2024-12-02
3.96000003814697,4.01999998092651,3.96000003814697,4.01000022888184,9500,3.7888605594635,2024-12-03
4,4.03000020980835,3.97000002861023,4.01999998092651,12000,3.79830884933472,2024-12-04
4.01999998092651,4.03000020980835,3.96000003814697,4.01000022888184,31000,3.7888605594635,2024-12-05
4.01000022888184,4.01999998092651,4,4.01999998092651,13000,3.79830884933472,2024-12-06
4.01999998092651,4.03000020980835,4,4,7000,3.77941179275513,2024-12-09
4.01000022888184,4.01999998092651,4,4.01000022888184,9500,3.7888605594635,2024-12-10
4.01000022888184,4.03999996185303,4.01000022888184,4.03999996185303,18500,3.81720590591431,2024-12-11
4.01999998092651,4.01999998092651,3.97000002861023,4,19000,3.77941179275513,2024-12-12
4.01000022888184,4.01999998092651,3.99000000953674,3.99000000953674,21500,3.76996326446533,2024-12-13
4,4.01999998092651,3.98000001907349,3.98000001907349,6000,3.76051473617554,2024-12-16
3.98000001907349,4.01999998092651,3.98000001907349,4.01999998092651,4000,3.79830884933472,2024-12-17
3.99000000953674,3.99000000953674,3.98000001907349,3.98000001907349,3500,3.76051473617554,2024-12-18
4.01000022888184,4.01999998092651,4,4,3500,3.77941179275513,2024-12-19
3.99000000953674,4.01999998092651,3.97000002861023,4.01000022888184,10500,3.7888605594635,2024-12-20
3.98000001907349,4.01999998092651,3.98000001907349,4,5500,3.77941179275513,2024-12-23
4.01999998092651,4.03000020980835,4.01999998092651,4.01999998092651,5000,3.79830884933472,2024-12-27
4.01000022888184,4.03000020980835,4.01000022888184,4.03000020980835,2000,3.80775761604309,2024-12-30
4.03000020980835,4.03000020980835,4,4.03000020980835,10500,3.80775761604309,2025-01-02
4.03000020980835,4.03000020980835,3.99000000953674,4.01000022888184,3000,3.7888605594635,2025-01-03
4.01999998092651,4.03999996185303,3.99000000953674,4.01999998092651,54500,3.79830884933472,2025-01-06
4,4.01999998092651,3.99000000953674,4,13000,3.77941179275513,2025-01-07
3.99000000953674,4.01000022888184,3.99000000953674,4,14500,3.77941179275513,2025-01-08
4,4.05000019073486,3.99000000953674,4.05000019073486,49000,3.82665467262268,2025-01-09
4.05000019073486,4.05000019073486,4,4.03000020980835,11500,3.80775761604309,2025-01-10
4.03000020980835,4.09000015258789,3.88000011444092,4.07000017166138,48500,3.84555172920227,2025-01-13
4.07000017166138,4.13000011444092,4.05000019073486,4.07999992370605,63000,3.85500001907349,2025-01-14
4.07000017166138,4.09999990463257,4.01999998092651,4.01999998092651,60500,3.79830884933472,2025-01-15
4.01999998092651,4.05999994277954,3.99000000953674,4.05999994277954,12000,3.8361029624939,2025-01-16
4.05999994277954,4.07999992370605,4.01999998092651,4.05999994277954,15500,3.8361029624939,2025-01-17
4.07000017166138,4.09000015258789,4.03999996185303,4.05999994277954,38500,3.8361029624939,2025-01-20
4.07999992370605,4.07999992370605,4.05999994277954,4.07000017166138,9500,3.84555172920227,2025-01-21
4.05999994277954,4.1100001335144,4.03999996185303,4.07999992370605,29500,3.85500001907349,2025-01-22
4.09999990463257,4.1100001335144,4.09000015258789,4.09000015258789,11000,3.86444878578186,2025-01-23
4.09999990463257,4.11999988555908,4.09000015258789,4.09999990463257,18000,3.87389707565308,2025-01-24
4.07999992370605,4.1100001335144,4.07999992370605,4.1100001335144,12500,3.88334584236145,2025-01-27
4.09999990463257,4.1100001335144,4.09999990463257,4.1100001335144,9500,3.88334584236145,2025-01-28
4.09999990463257,4.1100001335144,4.09000015258789,4.09000015258789,3500,3.86444878578186,2025-01-29
4.09999990463257,4.09999990463257,4.07000017166138,4.07999992370605,19000,3.85500001907349,2025-01-30
4.07999992370605,4.09999990463257,4.07000017166138,4.09000015258789,13000,3.86444878578186,2025-01-31
4.07999992370605,4.09999990463257,4.07999992370605,4.09999990463257,6000,3.87389707565308,2025-02-03
4.09000015258789,4.1100001335144,4.09000015258789,4.1100001335144,14500,3.88334584236145,2025-02-04
4.1100001335144,4.11999988555908,4.1100001335144,4.11999988555908,7500,3.89279413223267,2025-02-05
4.1100001335144,4.11999988555908,4.09000015258789,4.09000015258789,6500,3.86444878578186,2025-02-06
4.09999990463257,4.11999988555908,4.09999990463257,4.11999988555908,9000,3.89279413223267,2025-02-07
4.09999990463257,4.1100001335144,4.09999990463257,4.1100001335144,8000,3.88334584236145,2025-02-10
4.11999988555908,4.23000001907349,4.1100001335144,4.17999982833862,49500,3.94948506355286,2025-02-11
4.21000003814697,4.48000001907349,4.21000003814697,4.40999984741211,42000,4.16680145263672,2025-02-12
4.3600001335144,4.40000009536743,4.32000017166138,4.36999988555908,15500,4.12900733947754,2025-02-13
4.38000011444092,4.3899998664856,4.34999990463257,4.3600001335144,11500,4.11955881118774,2025-02-14
4.3600001335144,4.3899998664856,4.30000019073486,4.32999992370605,15000,4.09121322631836,2025-02-17
4.30000019073486,4.32999992370605,4.26999998092651,4.30000019073486,13500,4.06286764144897,2025-02-18
4.32999992370605,4.32999992370605,4.28999996185303,4.30999994277954,2500,4.07231616973877,2025-02-19
4.32000017166138,4.32000017166138,4.28000020980835,4.30000019073486,12500,4.06286764144897,2025-02-20
4.30999994277954,4.3600001335144,4.28000020980835,4.28000020980835,10500,4.04397058486938,2025-02-21
4.34999990463257,4.34999990463257,4.32000017166138,4.34000015258789,3500,4.10066175460815,2025-02-24
4.28999996185303,4.36999988555908,4.28999996185303,4.36999988555908,14500,4.12900733947754,2025-02-25
4.34000015258789,4.36999988555908,4.34000015258789,4.36999988555908,5000,4.12900733947754,2025-02-26
4.3600001335144,4.3600001335144,4.30999994277954,4.34999990463257,4000,4.11011028289795,2025-02-27
4.34000015258789,4.3899998664856,4.34000015258789,4.3899998664856,18000,4.14790439605713,2025-02-28
4.34000015258789,4.34000015258789,4.1100001335144,4.26999998092651,54500,4.03452205657959,2025-03-03
4.19999980926514,4.19999980926514,3.96000003814697,3.99000000953674,39500,3.76996326446533,2025-03-04
4.05000019073486,4.07000017166138,4.03000020980835,4.07000017166138,9000,3.84555172920227,2025-03-05
4.07000017166138,4.17999982833862,4.05000019073486,4.15000009536743,11000,3.92113971710205,2025-03-06
4.17000007629395,4.21999979019165,4.15999984741211,4.19000005722046,36000,3.95893383026123,2025-03-07
4.17999982833862,4.19000005722046,4.15000009536743,4.15000009536743,22000,3.92113971710205,2025-03-10
4.15999984741211,4.15999984741211,4.09999990463257,4.09999990463257,13500,3.87389707565308,2025-03-11
4.15000009536743,4.15999984741211,4.09000015258789,4.13000011444092,19000,3.90224289894104,2025-03-12
4.15000009536743,4.15000009536743,4.11999988555908,4.13000011444092,6500,3.90224289894104,2025-03-13
4.1100001335144,4.19999980926514,4.09000015258789,4.15000009536743,26500,3.92113971710205,2025-03-14
4.17000007629395,4.17999982833862,4.17000007629395,4.17999982833862,1500,3.94948506355286,2025-03-17
4.17000007629395,4.19999980926514,4.17000007629395,4.19999980926514,9500,3.96838212013245,2025-03-18
4.19999980926514,4.23000001907349,4.19999980926514,4.23000001907349,17500,3.99672794342041,2025-03-19
4.19000005722046,4.25,4.19000005722046,4.19999980926514,12500,3.96838212013245,2025-03-20
4.23000001907349,4.23000001907349,4.19000005722046,4.21999979019165,8500,3.98727917671204,2025-03-21
4.23999977111816,4.28000020980835,4.23000001907349,4.25,10000,4.015625,2025-03-24
4.23000001907349,4.25,4.21000003814697,4.23999977111816,6500,4.00617647171021,2025-03-25
4.17999982833862,4.25,4.05000019073486,4.17000007629395,24000,3.94003677368164,2025-03-26
4.15999984741211,4.17000007629395,4.13000011444092,4.17000007629395,2500,3.94003677368164,2025-03-27
4.17999982833862,4.59999990463257,4.17999982833862,4.59999990463257,63500,4.34632349014282,2025-03-28
4.6100001335144,4.67000007629395,4.51999998092651,4.61999988555908,34000,4.36522054672241,2025-03-31
4.61999988555908,5.09999990463257,4.61999988555908,5.09999990463257,70000,4.81874990463257,2025-04-01
5.09999990463257,5.21999979019165,4.94999980926514,5.03999996185303,45500,4.7620587348938,2025-04-02
4.94000005722046,5,4.84999990463257,5,20000,4.72426462173462,2025-04-03
4.96000003814697,5,4.6100001335144,5,40000,4.72426462173462,2025-04-04
4.88000011444092,4.98999977111816,4.76999998092651,4.98999977111816,22000,4.71481609344482,2025-04-07
4.98000001907349,5.03999996185303,4.92999982833862,4.94999980926514,26000,4.67702198028564,2025-04-08
4.88000011444092,4.94999980926514,4.8600001335144,4.90000009536743,9000,4.62977933883667,2025-04-09
5,5,4.94000005722046,5,12000,4.72426462173462,2025-04-10
4.92999982833862,4.92999982833862,4.90000009536743,4.90000009536743,4500,4.62977933883667,2025-04-11
4.96999979019165,5.1399998664856,4.96999979019165,5,12500,4.72426462173462,2025-04-14
4.98999977111816,5.01999998092651,4.92999982833862,5,9500,4.72426462173462,2025-04-15
4.98999977111816,5.09999990463257,4.98999977111816,5,19500,4.72426462173462,2025-04-16
4.98999977111816,5.03999996185303,4.98999977111816,5.03999996185303,4500,4.7620587348938,2025-04-17
5.01999998092651,5.01999998092651,5,5,3500,4.72426462173462,2025-04-22
5,5.15999984741211,4.98000001907349,5.09999990463257,27000,4.81874990463257,2025-04-23
5.11999988555908,5.17999982833862,5.03999996185303,5.1399998664856,14000,4.85654401779175,2025-04-24
5.11999988555908,5.11999988555908,5.11999988555908,5.11999988555908,1000,4.83764696121216,2025-04-25
5.11999988555908,5.1399998664856,5,5.1399998664856,14000,4.85654401779175,2025-04-28
5.11999988555908,5.19999980926514,5.09999990463257,5.15999984741211,8500,4.87544107437134,2025-04-29
5.15999984741211,5.19999980926514,5.15999984741211,5.17999982833862,12000,4.89433813095093,2025-04-30
5.17999982833862,5.21999979019165,5.15999984741211,5.19999980926514,8000,4.91323518753052,2025-05-02
5.26000022888184,5.38000011444092,5.23999977111816,5.34000015258789,23500,5.0455150604248,2025-05-05
