"FCT.MI.Open","FCT.MI.High","FCT.MI.Low","FCT.MI.Close","FCT.MI.Volume","FCT.MI.Adjusted","Date"
4.37268114089966,4.40369319915771,4.27189207077026,4.27576923370361,450959,4.27576923370361,2021-02-03
4.33779287338257,4.39593982696533,4.28352212905884,4.33779287338257,259699,4.33779287338257,2021-02-04
4.34554576873779,4.39981698989868,4.31453418731689,4.3416690826416,350695,4.3416690826416,2021-02-05
4.37268114089966,4.42695188522339,4.35717487335205,4.39593982696533,597447,4.39593982696533,2021-02-08
4.39206409454346,4.61302423477173,4.37268114089966,4.57425880432129,858585,4.57425880432129,2021-02-09
4.69442987442017,5.03556108474731,4.69442987442017,5.01617908477783,4705127,5.01617908477783,2021-02-10
5.1208438873291,5.74495887756348,5.11696720123291,5.38832187652588,5567645,5.38832187652588,2021-02-11
5.50074005126953,5.65967607498169,5.17511510848999,5.35730981826782,2405198,5.35730981826782,2021-02-12
5.49686288833618,5.68293523788452,5.42708683013916,5.59765195846558,1945152,5.59765195846558,2021-02-15
5.58214616775513,5.63254117965698,5.28365612030029,5.3301739692688,1374215,5.3301739692688,2021-02-16
5.28753280639648,5.42321014404297,5.17899084091187,5.21775579452515,924917,5.21775579452515,2021-02-17
5.30303907394409,5.36506319046021,5.14410305023193,5.16736221313477,635664,5.16736221313477,2021-02-18
5.17899084091187,5.268150806427,5.14410305023193,5.21000289916992,459039,5.21000289916992,2021-02-19
5.21000289916992,5.43096303939819,5.12859678268433,5.36893892288208,542402,5.36893892288208,2021-02-22
5.43096303939819,5.48910999298096,5.2487678527832,5.33405113220215,941940,5.33405113220215,2021-02-23
5.3960747718811,5.49686288833618,5.35730981826782,5.46585178375244,645638,5.46585178375244,2021-02-24
5.50074005126953,5.55888700485229,5.36118602752686,5.3766918182373,500449,5.3766918182373,2021-02-25
5.36506319046021,5.58214616775513,5.15573215484619,5.32242107391357,1188984,5.32242107391357,2021-02-26
5.42708683013916,5.53562784194946,5.41545677185059,5.49298715591431,765902,5.49298715591431,2021-03-01
5.49298715591431,5.52012205123901,5.3495569229126,5.37281608581543,820689,5.37281608581543,2021-03-02
5.45809888839722,5.53562784194946,5.31079196929932,5.42708683013916,829644,5.42708683013916,2021-03-03
5.42708683013916,5.42708683013916,5.33792686462402,5.38444519042969,244878,5.38444519042969,2021-03-04
5.38444519042969,5.45422220230103,5.32242107391357,5.39995098114014,495763,5.39995098114014,2021-03-05
5.48523378372192,5.56663990020752,5.41158103942871,5.50461578369141,800177,5.50461578369141,2021-03-08
5.53562784194946,5.64416980743408,5.52399921417236,5.62091112136841,936219,5.62091112136841,2021-03-09
5.65192317962646,5.65579986572266,5.53175210952759,5.58214616775513,488902,5.58214616775513,2021-03-10
5.6054048538208,5.64029407501221,5.53562784194946,5.54725790023804,375807,5.54725790023804,2021-03-11
5.52787494659424,5.54725790023804,5.45809888839722,5.53950500488281,368736,5.53950500488281,2021-03-12
5.56663990020752,5.61703491210938,5.3766918182373,5.43096303939819,622560,5.43096303939819,2021-03-15
5.49298715591431,5.52399921417236,5.42321014404297,5.50461578369141,329778,5.50461578369141,2021-03-16
5.50461578369141,5.64029407501221,5.46585178375244,5.56663990020752,908557,5.56663990020752,2021-03-17
5.56663990020752,5.59765195846558,5.50461578369141,5.52399921417236,335926,5.52399921417236,2021-03-18
5.48135805130005,5.50461578369141,5.38444519042969,5.41545677185059,493105,5.41545677185059,2021-03-19
5.36893892288208,5.45422220230103,5.36506319046021,5.38832187652588,232206,5.38832187652588,2021-03-22
5.38832187652588,5.42321014404297,5.21775579452515,5.29140901565552,471499,5.29140901565552,2021-03-23
5.23326206207275,5.34180402755737,5.17899084091187,5.34180402755737,296227,5.34180402755737,2021-03-24
5.29916191101074,5.31466817855835,5.17123794555664,5.22550916671753,366080,5.22550916671753,2021-03-25
5.30691480636597,5.46585178375244,5.25652122497559,5.3495569229126,486522,5.3495569229126,2021-03-26
5.36893892288208,5.38444519042969,5.29916191101074,5.3495569229126,115823,5.3495569229126,2021-03-29
5.39995098114014,5.41545677185059,5.35343313217163,5.40770387649536,194101,5.40770387649536,2021-03-30
5.41933393478394,5.51624584197998,5.3960747718811,5.41545677185059,467503,5.41545677185059,2021-03-31
5.42321014404297,5.50074005126953,5.38444519042969,5.48910999298096,199593,5.48910999298096,2021-04-01
5.50461578369141,5.53562784194946,5.42708683013916,5.49298715591431,372074,5.49298715591431,2021-04-06
5.50461578369141,5.54725790023804,5.42708683013916,5.48523378372192,330773,5.48523378372192,2021-04-07
5.50461578369141,5.50461578369141,5.37281608581543,5.38832187652588,306475,5.38832187652588,2021-04-08
5.38832187652588,5.42708683013916,5.27202701568604,5.32242107391357,444155,5.32242107391357,2021-04-09
5.30303907394409,5.35343313217163,5.24101495742798,5.31079196929932,262832,5.31079196929932,2021-04-12
5.36506319046021,5.3766918182373,5.27202701568604,5.29916191101074,199991,5.29916191101074,2021-04-13
5.37281608581543,5.37281608581543,5.27202701568604,5.29916191101074,197907,5.29916191101074,2021-04-14
5.3301739692688,5.3301739692688,5.28365612030029,5.29140901565552,170807,5.29140901565552,2021-04-15
5.27977991104126,5.33405113220215,5.27977991104126,5.27977991104126,151464,5.27977991104126,2021-04-16
5.33792686462402,5.33792686462402,5.23326206207275,5.268150806427,215917,5.268150806427,2021-04-19
5.30303907394409,5.30303907394409,5.07820177078247,5.11696720123291,451139,5.11696720123291,2021-04-20
5.1208438873291,5.14797878265381,5.01617908477783,5.13635015487671,334015,5.13635015487671,2021-04-21
5.22550916671753,5.22550916671753,5.03168487548828,5.10533809661865,359254,5.10533809661865,2021-04-22
5.0743260383606,5.14797878265381,5.07044887542725,5.10533809661865,129514,5.10533809661865,2021-04-23
5.14022588729858,5.17511510848999,5.06657314300537,5.1208438873291,295190,5.1208438873291,2021-04-26
5.19062089920044,5.19062089920044,5.02393198013306,5.05494403839111,298878,5.05494403839111,2021-04-27
5.08595514297485,5.08595514297485,4.96190786361694,5.00842618942261,233940,5.00842618942261,2021-04-28
5.07820177078247,5.08595514297485,4.97741413116455,5.00067281723022,256410,5.00067281723022,2021-04-29
5.03168487548828,5.04331398010254,4.94640207290649,4.97741413116455,260965,4.97741413116455,2021-04-30
5.03556108474731,5.06657314300537,4.96578407287598,5.00842618942261,237544,5.00842618942261,2021-05-03
5.00842618942261,5.06269598007202,4.89213085174561,4.92314291000366,323817,4.92314291000366,2021-05-04
4.97741413116455,5.03556108474731,4.93864917755127,5.03556108474731,436201,5.03556108474731,2021-05-05
5.03943777084351,5.09370803833008,5.02780818939209,5.0743260383606,309737,5.0743260383606,2021-05-06
5.08983182907104,5.13247299194336,5.0743260383606,5.12472009658813,221952,5.12472009658813,2021-05-07
5.14022588729858,5.48135805130005,5.14022588729858,5.44259309768677,1327230,5.44259309768677,2021-05-10
5.42708683013916,5.43871593475342,5.28365612030029,5.32242107391357,489964,5.32242107391357,2021-05-11
5.30303907394409,5.44646883010864,5.30303907394409,5.3960747718811,477734,5.3960747718811,2021-05-12
5.38832187652588,5.38832187652588,5.24101495742798,5.3495569229126,268274,5.3495569229126,2021-05-13
5.45422220230103,5.48523378372192,5.31466817855835,5.37281608581543,563009,5.37281608581543,2021-05-14
5.43484020233154,5.45809888839722,5.32629823684692,5.3495569229126,271875,5.3495569229126,2021-05-17
5.3495569229126,5.38444519042969,5.31079196929932,5.31466817855835,196753,5.31466817855835,2021-05-18
5.30303907394409,5.36506319046021,5.22550916671753,5.27202701568604,326348,5.27202701568604,2021-05-19
5.28753280639648,5.33792686462402,5.24489212036133,5.268150806427,194094,5.268150806427,2021-05-20
5.3495569229126,5.48135805130005,5.32629823684692,5.35343313217163,662557,5.35343313217163,2021-05-21
5.42321014404297,5.52787494659424,5.37281608581543,5.50461578369141,685920,5.50461578369141,2021-05-24
5.48910999298096,5.61703491210938,5.46585178375244,5.46585178375244,693273,5.46585178375244,2021-05-25
5.46585178375244,5.51624584197998,5.41545677185059,5.47360515594482,226065,5.47360515594482,2021-05-26
5.52399921417236,5.61315822601318,5.48523378372192,5.54338121414185,502540,5.54338121414185,2021-05-27
5.61315822601318,5.61315822601318,5.54338121414185,5.59765195846558,481359,5.59765195846558,2021-05-28
5.59765195846558,5.89614200592041,5.5937762260437,5.85737705230713,1916676,5.85737705230713,2021-05-31
5.90001916885376,6.08221387863159,5.82248878479004,6.07446098327637,1150688,6.07446098327637,2021-06-01
6.08609008789062,6.40008592605591,6.07446098327637,6.38458013534546,1552078,6.38458013534546,2021-06-02
6.3341851234436,6.35744380950928,6.0977201461792,6.21401405334473,1331529,6.21401405334473,2021-06-03
6.20238494873047,6.31867980957031,6.12485504150391,6.12485504150391,731388,6.12485504150391,2021-06-04
6.12485504150391,6.22176694869995,5.97754812240601,6.21401405334473,651117,6.21401405334473,2021-06-07
6.20238494873047,6.38070297241211,6.16361999511719,6.19850778579712,727472,6.19850778579712,2021-06-08
6.18300199508667,6.26053190231323,6.09384298324585,6.13648414611816,467490,6.13648414611816,2021-06-09
6.19075489044189,6.55902194976807,6.13648414611816,6.45047998428345,2573703,6.45047998428345,2021-06-10
6.51250410079956,6.52025699615479,6.24890279769897,6.31092691421509,1128128,6.31092691421509,2021-06-11
6.35744380950928,6.4543571472168,6.22951984405518,6.27991485595703,833206,6.27991485595703,2021-06-14
6.32643222808838,6.34581518173218,6.17137289047241,6.29929685592651,551478,6.29929685592651,2021-06-15
6.34193801879883,6.34581518173218,6.20238494873047,6.24890279769897,327176,6.24890279769897,2021-06-16
6.20238494873047,6.27216196060181,6.14811420440674,6.15974283218384,314838,6.15974283218384,2021-06-17
6.16361999511719,6.21013784408569,6.00856018066406,6.0783371925354,548850,6.0783371925354,2021-06-18
5.97367191314697,6.19075489044189,5.93878316879272,6.17137289047241,265831,6.17137289047241,2021-06-21
6.20238494873047,6.20238494873047,6.05895519256592,6.08609008789062,227461,6.08609008789062,2021-06-22
6.12873077392578,6.12873077392578,6.00856018066406,6.06670808792114,435242,6.06670808792114,2021-06-23
6.06670808792114,6.16361999511719,6.00468397140503,6.13260793685913,264867,6.13260793685913,2021-06-24
6.08609008789062,6.2256441116333,6.08609008789062,6.13260793685913,228212,6.13260793685913,2021-06-25
6.09384298324585,6.15198993682861,6.01631307601929,6.01631307601929,366682,6.01631307601929,2021-06-28
6.04732513427734,6.0783371925354,5.93878316879272,5.98530101776123,228425,5.98530101776123,2021-06-29
5.96591901779175,6.00080680847168,5.8341178894043,5.89226579666138,442719,5.89226579666138,2021-06-30
5.90001916885376,5.95816612243652,5.79923009872437,5.83799505233765,349206,5.83799505233765,2021-07-01
5.88063621520996,5.88063621520996,5.78372383117676,5.84574794769287,180146,5.84574794769287,2021-07-02
5.84574794769287,6.03181886672974,5.79147720336914,6.01631307601929,366942,6.01631307601929,2021-07-05
6.03181886672974,6.05507802963257,5.88063621520996,5.90389490127563,245404,5.90389490127563,2021-07-06
5.95428895950317,5.96591901779175,5.8496241569519,5.90777111053467,184736,5.90777111053467,2021-07-07
5.90001916885376,5.90389490127563,5.67518186569214,5.76434087753296,440563,5.76434087753296,2021-07-08
5.76821804046631,5.92327690124512,5.76821804046631,5.90777111053467,174866,5.90777111053467,2021-07-09
5.92715406417847,5.94265985488892,5.76434087753296,5.8496241569519,182371,5.8496241569519,2021-07-12
5.87676000595093,5.91164779663086,5.80698299407959,5.8535008430481,199257,5.8535008430481,2021-07-13
5.80698299407959,5.93102979660034,5.80698299407959,5.8690071105957,134515,5.8690071105957,2021-07-14
5.88063621520996,5.88063621520996,5.74883508682251,5.78760004043579,140224,5.78760004043579,2021-07-15
5.77984714508057,5.83024215698242,5.6054048538208,5.65967607498169,389002,5.65967607498169,2021-07-16
5.62091112136841,5.6247878074646,5.33405113220215,5.41545677185059,793529,5.41545677185059,2021-07-19
5.50849294662476,5.54725790023804,5.36118602752686,5.45809888839722,236352,5.45809888839722,2021-07-20
5.50461578369141,5.65192317962646,5.48135805130005,5.64029407501221,379908,5.64029407501221,2021-07-21
5.65967607498169,5.71782302856445,5.54338121414185,5.54338121414185,153471,5.54338121414185,2021-07-22
5.56276416778564,5.63641691207886,5.54338121414185,5.57439279556274,111453,5.57439279556274,2021-07-23
5.55113410949707,5.74883508682251,5.52787494659424,5.71394681930542,251282,5.71394681930542,2021-07-26
5.7527117729187,5.76046514511108,5.63641691207886,5.68681192398071,193730,5.68681192398071,2021-07-27
5.71782302856445,5.73720598220825,5.68293523788452,5.702317237854,122016,5.702317237854,2021-07-28
5.62091112136841,5.80698299407959,5.58214616775513,5.71782302856445,260348,5.71782302856445,2021-07-29
5.81473588943481,5.81473588943481,5.54725790023804,5.58602285385132,445827,5.58602285385132,2021-07-30
5.79923009872437,5.9620418548584,5.71007013320923,5.82636499404907,891848,5.82636499404907,2021-08-02
5.81473588943481,5.82636499404907,5.64029407501221,5.77984714508057,438370,5.77984714508057,2021-08-03
5.81085920333862,5.81473588943481,5.64416980743408,5.7061939239502,189776,5.7061939239502,2021-08-04
5.71782302856445,5.7527117729187,5.66355323791504,5.7527117729187,66711,5.7527117729187,2021-08-05
5.73720598220825,5.8535008430481,5.73720598220825,5.76434087753296,239713,5.76434087753296,2021-08-06
5.78760004043579,5.82248878479004,5.72557592391968,5.77209377288818,170709,5.77209377288818,2021-08-09
5.77597093582153,5.8496241569519,5.71782302856445,5.78372383117676,320849,5.78372383117676,2021-08-10
5.82248878479004,5.99305391311646,5.81473588943481,5.98530101776123,569632,5.98530101776123,2021-08-11
5.99305391311646,6.00468397140503,5.88838911056519,5.90001916885376,407464,5.90001916885376,2021-08-12
5.90001916885376,5.97367191314697,5.88451290130615,5.89614200592041,256052,5.89614200592041,2021-08-13
5.8535008430481,5.8690071105957,5.74108219146729,5.78372383117676,366236,5.78372383117676,2021-08-16
5.73720598220825,5.74883508682251,5.67130613327026,5.71007013320923,251569,5.71007013320923,2021-08-17
5.74108219146729,5.81473588943481,5.71007013320923,5.80310583114624,164944,5.80310583114624,2021-08-18
5.74108219146729,5.74108219146729,5.66742897033691,5.69844102859497,256604,5.69844102859497,2021-08-19
5.67130613327026,5.69068813323975,5.59765195846558,5.62091112136841,302131,5.62091112136841,2021-08-20
5.7061939239502,5.73720598220825,5.64029407501221,5.67518186569214,226979,5.67518186569214,2021-08-23
5.68293523788452,5.73720598220825,5.62866401672363,5.65967607498169,272520,5.65967607498169,2021-08-24
5.69844102859497,5.81861209869385,5.64029407501221,5.79923009872437,250591,5.79923009872437,2021-08-25
5.79535293579102,5.81473588943481,5.7061939239502,5.78372383117676,166242,5.78372383117676,2021-08-26
5.75658798217773,5.79923009872437,5.74495887756348,5.79535293579102,116530,5.79535293579102,2021-08-27
5.79535293579102,5.84187078475952,5.75658798217773,5.79923009872437,95513,5.79923009872437,2021-08-30
5.81473588943481,5.81473588943481,5.702317237854,5.7333288192749,144500,5.7333288192749,2021-08-31
5.7527117729187,5.80310583114624,5.72945308685303,5.75658798217773,155780,5.75658798217773,2021-09-01
5.77597093582153,5.81085920333862,5.7061939239502,5.78760004043579,191406,5.78760004043579,2021-09-02
5.77597093582153,5.80698299407959,5.71782302856445,5.72557592391968,100934,5.72557592391968,2021-09-03
5.77209377288818,5.79923009872437,5.69844102859497,5.77597093582153,248347,5.77597093582153,2021-09-06
5.79147720336914,5.79147720336914,5.7061939239502,5.7217001914978,144279,5.7217001914978,2021-09-07
5.7061939239502,5.74495887756348,5.61315822601318,5.71394681930542,274205,5.71394681930542,2021-09-08
5.66742897033691,5.74495887756348,5.63254117965698,5.71394681930542,154235,5.71394681930542,2021-09-09
5.73720598220825,5.74108219146729,5.63254117965698,5.64804697036743,216641,5.64804697036743,2021-09-10
5.68681192398071,5.7217001914978,5.62866401672363,5.7217001914978,132026,5.7217001914978,2021-09-13
5.7217001914978,5.73720598220825,5.64416980743408,5.68681192398071,205824,5.68681192398071,2021-09-14
5.69068813323975,5.69844102859497,5.62091112136841,5.64029407501221,202402,5.64029407501221,2021-09-15
5.64804697036743,5.71394681930542,5.6247878074646,5.63641691207886,158163,5.63641691207886,2021-09-16
5.702317237854,5.71394681930542,5.46585178375244,5.50849294662476,537751,5.50849294662476,2021-09-17
5.42708683013916,5.46585178375244,5.3495569229126,5.43871593475342,515808,5.43871593475342,2021-09-20
5.48523378372192,5.53562784194946,5.41545677185059,5.42708683013916,251471,5.42708683013916,2021-09-21
5.49686288833618,5.55113410949707,5.44259309768677,5.53175210952759,154131,5.53175210952759,2021-09-22
5.56663990020752,5.64029407501221,5.54338121414185,5.60152912139893,325184,5.60152912139893,2021-09-23
5.59765195846558,5.63254117965698,5.54725790023804,5.6247878074646,199258,5.6247878074646,2021-09-24
5.64804697036743,5.76434087753296,5.58602285385132,5.76046514511108,372669,5.76046514511108,2021-09-27
5.72945308685303,5.79923009872437,5.6054048538208,5.6054048538208,352309,5.6054048538208,2021-09-28
5.64804697036743,5.64804697036743,5.48135805130005,5.54338121414185,370893,5.54338121414185,2021-09-29
5.55501079559326,5.67518186569214,5.51624584197998,5.54725790023804,319570,5.54725790023804,2021-09-30
5.48523378372192,5.57826995849609,5.43484020233154,5.49686288833618,274175,5.49686288833618,2021-10-01
5.48910999298096,5.57051706314087,5.46585178375244,5.48135805130005,268912,5.48135805130005,2021-10-04
5.48135805130005,5.61315822601318,5.48135805130005,5.58602285385132,264187,5.58602285385132,2021-10-05
5.52012205123901,5.54725790023804,5.33792686462402,5.41158103942871,826704,5.41158103942871,2021-10-06
5.46585178375244,5.49686288833618,5.37281608581543,5.42321014404297,462309,5.42321014404297,2021-10-07
5.43096303939819,5.45034599304199,5.40382814407349,5.40382814407349,217162,5.40382814407349,2021-10-08
5.38832187652588,5.45422220230103,5.38832187652588,5.42708683013916,225957,5.42708683013916,2021-10-11
5.38832187652588,5.38832187652588,5.31854486465454,5.38832187652588,533719,5.38832187652588,2021-10-12
5.3960747718811,5.42708683013916,5.32629823684692,5.37281608581543,240641,5.37281608581543,2021-10-13
5.3495569229126,5.42708683013916,5.3495569229126,5.38832187652588,381992,5.38832187652588,2021-10-14
5.38832187652588,5.43484020233154,5.33792686462402,5.37281608581543,281825,5.37281608581543,2021-10-15
5.37281608581543,5.43096303939819,5.3495569229126,5.3495569229126,235899,5.3495569229126,2021-10-18
5.38444519042969,5.48910999298096,5.3495569229126,5.4774808883667,606366,5.4774808883667,2021-10-19
5.47360515594482,5.47360515594482,5.34180402755737,5.43096303939819,594215,5.43096303939819,2021-10-20
5.43096303939819,5.43096303939819,5.36893892288208,5.38832187652588,148056,5.38832187652588,2021-10-21
5.40770387649536,5.40770387649536,5.3495569229126,5.35343313217163,170397,5.35343313217163,2021-10-22
5.38832187652588,5.38832187652588,5.25652122497559,5.28753280639648,720298,5.28753280639648,2021-10-25
5.31079196929932,5.41158103942871,5.25652122497559,5.36118602752686,471649,5.36118602752686,2021-10-26
5.3766918182373,5.3960747718811,5.33792686462402,5.36118602752686,211336,5.36118602752686,2021-10-27
5.38056898117065,5.40382814407349,5.31466817855835,5.31854486465454,231457,5.31854486465454,2021-10-28
5.31079196929932,5.31079196929932,5.24101495742798,5.28753280639648,266054,5.28753280639648,2021-10-29
5.29528617858887,5.41933393478394,5.29528617858887,5.37281608581543,265087,5.37281608581543,2021-11-01
5.39219808578491,5.39219808578491,5.32629823684692,5.35343313217163,173991,5.35343313217163,2021-11-02
5.36893892288208,5.36893892288208,5.31079196929932,5.3495569229126,200717,5.3495569229126,2021-11-03
5.37281608581543,5.43096303939819,5.28753280639648,5.31854486465454,613886,5.31854486465454,2021-11-04
5.29528617858887,5.36506319046021,5.22938585281372,5.32629823684692,450017,5.32629823684692,2021-11-05
5.34568023681641,5.43484020233154,5.33405113220215,5.37281608581543,301038,5.37281608581543,2021-11-08
5.35730981826782,5.36506319046021,5.29916191101074,5.31079196929932,266767,5.31079196929932,2021-11-09
5.31079196929932,5.36893892288208,5.30303907394409,5.36506319046021,187221,5.36506319046021,2021-11-10
5.33792686462402,5.36893892288208,5.27590322494507,5.28753280639648,201599,5.28753280639648,2021-11-11
5.43096303939819,5.58989906311035,5.31854486465454,5.46585178375244,1437133,5.46585178375244,2021-11-12
5.52012205123901,5.52012205123901,5.29140901565552,5.31854486465454,1000334,5.31854486465454,2021-11-15
5.31854486465454,5.36118602752686,5.29140901565552,5.29916191101074,237131,5.29916191101074,2021-11-16
5.32242107391357,5.36506319046021,5.25264501571655,5.26039791107178,293480,5.26039791107178,2021-11-17
5.24489212036133,5.24489212036133,5.13247299194336,5.14022588729858,460486,5.14022588729858,2021-11-18
5.17123794555664,5.17123794555664,4.9270191192627,4.98904323577881,797518,4.98904323577881,2021-11-19
5.00454902648926,5.03943777084351,4.95415496826172,5.00842618942261,528616,5.00842618942261,2021-11-22
4.99679613113403,5.03943777084351,4.93089580535889,4.93477201461792,409333,4.93477201461792,2021-11-23
4.91539001464844,4.95415496826172,4.67117118835449,4.70605897903442,1557438,4.70605897903442,2021-11-24
4.78358888626099,4.78358888626099,4.59751796722412,4.63240623474121,855012,4.63240623474121,2021-11-25
4.45021104812622,4.60527086257935,4.38431119918823,4.50835800170898,1039816,4.50835800170898,2021-11-26
4.68667697906494,4.68667697906494,4.50835800170898,4.51611089706421,379066,4.51611089706421,2021-11-29
4.59364080429077,4.62853002548218,4.49672889709473,4.5703821182251,233842,4.5703821182251,2021-11-30
4.5897650718689,4.72156476974487,4.58588790893555,4.70218276977539,384333,4.70218276977539,2021-12-01
4.74482393264771,4.74482393264771,4.64403486251831,4.64403486251831,257343,4.64403486251831,2021-12-02
4.66341781616211,4.69055318832397,4.62077713012695,4.64403486251831,228692,4.64403486251831,2021-12-03
4.64015913009644,4.75645399093628,4.64015913009644,4.74870109558105,202794,4.74870109558105,2021-12-06
4.75645399093628,4.77971315383911,4.73319482803345,4.77195978164673,312430,4.77195978164673,2021-12-07
4.77583599090576,4.77583599090576,4.64403486251831,4.67892408370972,259115,4.67892408370972,2021-12-08
4.73707103729248,4.73707103729248,4.60527086257935,4.62077713012695,338934,4.62077713012695,2021-12-09
4.58588790893555,4.65178823471069,4.55875301361084,4.64015913009644,283841,4.64015913009644,2021-12-10
4.64015913009644,4.65566492080688,4.58201217651367,4.60914707183838,136334,4.60914707183838,2021-12-13
4.59751796722412,4.62077713012695,4.49672889709473,4.50835800170898,288495,4.50835800170898,2021-12-14
4.50835800170898,4.66729402542114,4.50448179244995,4.66341781616211,275790,4.66341781616211,2021-12-15
4.70605897903442,4.70605897903442,4.57425880432129,4.60527086257935,196942,4.60527086257935,2021-12-16
4.57425880432129,4.60139417648315,4.42695188522339,4.46184015274048,452206,4.46184015274048,2021-12-17
4.39593982696533,4.442458152771,4.35329914093018,4.41919898986816,248090,4.41919898986816,2021-12-20
4.46571683883667,4.52386379241943,4.43082809448242,4.52386379241943,103277,4.52386379241943,2021-12-21
4.52774095535278,4.55875301361084,4.50835800170898,4.55875301361084,120117,4.55875301361084,2021-12-22
4.55875301361084,4.6168999671936,4.55100011825562,4.5897650718689,113762,4.5897650718689,2021-12-23
4.54712295532227,4.64015913009644,4.54712295532227,4.61302423477173,155644,4.61302423477173,2021-12-27
4.61302423477173,4.65954113006592,4.60914707183838,4.6168999671936,111492,4.6168999671936,2021-12-28
4.60527086257935,4.69442987442017,4.60527086257935,4.64403486251831,206127,4.64403486251831,2021-12-29
4.65178823471069,4.68279981613159,4.6168999671936,4.67892408370972,111873,4.67892408370972,2021-12-30
4.68667697906494,4.72544193267822,4.65178823471069,4.69442987442017,170112,4.69442987442017,2022-01-03
4.76808309555054,4.84173679351807,4.73319482803345,4.77583599090576,400114,4.77583599090576,2022-01-04
4.82623100280762,4.82623100280762,4.76033020019531,4.79521894454956,112199,4.79521894454956,2022-01-05
4.73319482803345,4.77971315383911,4.6983060836792,4.72156476974487,128538,4.72156476974487,2022-01-06
4.77195978164673,4.77195978164673,4.68279981613159,4.71381187438965,153995,4.71381187438965,2022-01-07
4.74870109558105,4.74870109558105,4.57425880432129,4.60527086257935,230286,4.60527086257935,2022-01-10
4.61302423477173,4.67504692077637,4.58201217651367,4.64403486251831,137883,4.64403486251831,2022-01-11
4.70605897903442,4.70605897903442,4.62853002548218,4.6983060836792,171288,4.6983060836792,2022-01-12
4.71381187438965,4.72544193267822,4.66341781616211,4.68667697906494,128198,4.68667697906494,2022-01-13
4.72156476974487,4.72156476974487,4.60914707183838,4.68667697906494,305280,4.68667697906494,2022-01-14
4.64015913009644,4.67117118835449,4.61302423477173,4.62077713012695,168521,4.62077713012695,2022-01-17
4.64791202545166,4.64791202545166,4.57813501358032,4.6362829208374,110184,4.6362829208374,2022-01-18
4.6168999671936,4.65178823471069,4.58588790893555,4.6362829208374,160973,4.6362829208374,2022-01-19
4.62465286254883,4.66341781616211,4.60139417648315,4.66341781616211,108560,4.66341781616211,2022-01-20
4.64791202545166,4.64791202545166,4.56262922286987,4.60527086257935,139587,4.60527086257935,2022-01-21
4.6168999671936,4.6168999671936,4.37268114089966,4.43470478057861,376829,4.43470478057861,2022-01-24
4.51223516464233,4.51223516464233,4.36492776870728,4.44633388519287,342500,4.44633388519287,2022-01-25
4.51611089706421,4.59751796722412,4.46571683883667,4.53937005996704,305168,4.53937005996704,2022-01-26
4.49672889709473,4.63240623474121,4.48509883880615,4.55875301361084,190422,4.55875301361084,2022-01-27
4.62853002548218,4.62853002548218,4.46184015274048,4.47734594345093,164592,4.47734594345093,2022-01-28
4.53549385070801,4.55100011825562,4.37268114089966,4.38043403625488,360542,4.38043403625488,2022-01-31
4.41919898986816,4.51223516464233,4.38818693161011,4.50060510635376,263903,4.50060510635376,2022-02-01
4.53549385070801,4.55100011825562,4.41532278060913,4.41919898986816,309239,4.41919898986816,2022-02-02
4.40369319915771,4.41532278060913,4.3610520362854,4.37655782699585,297214,4.37655782699585,2022-02-03
4.38043403625488,4.41532278060913,4.24088001251221,4.30290412902832,489827,4.30290412902832,2022-02-04
4.30290412902832,4.34942197799683,4.22537422180176,4.28739786148071,514027,4.28739786148071,2022-02-07
4.28739786148071,4.38043403625488,4.25251007080078,4.26413917541504,325884,4.26413917541504,2022-02-08
4.3416690826416,4.38431119918823,4.29902791976929,4.30678081512451,319347,4.30678081512451,2022-02-09
4.33779287338257,4.36880493164062,4.28739786148071,4.3610520362854,245331,4.3610520362854,2022-02-10
4.3416690826416,4.38818693161011,4.31065702438354,4.38818693161011,196510,4.38818693161011,2022-02-11
4.32616281509399,4.32616281509399,4.19436311721802,4.27964496612549,351908,4.27964496612549,2022-02-14
4.24863290786743,4.41532278060913,4.24863290786743,4.40369319915771,306510,4.40369319915771,2022-02-15
4.41919898986816,4.48122310638428,4.41919898986816,4.47347021102905,218231,4.47347021102905,2022-02-16
4.48122310638428,4.49285221099854,4.32616281509399,4.33779287338257,177851,4.33779287338257,2022-02-17
4.32616281509399,4.41919898986816,4.28739786148071,4.28739786148071,173841,4.28739786148071,2022-02-18
4.30290412902832,4.3416690826416,4.20599222183228,4.20986890792847,230776,4.20986890792847,2022-02-21
4.1323390007019,4.20599222183228,4.06256198883057,4.13621520996094,383455,4.13621520996094,2022-02-22
4.13621520996094,4.20986890792847,4.10132694244385,4.10132694244385,234967,4.10132694244385,2022-02-23
3.87649011611938,3.985032081604,3.47953796386719,3.96177291870117,803817,3.96177291870117,2022-02-24
4.05868482589722,4.10132694244385,3.92300796508789,4.05868482589722,297611,4.05868482589722,2022-02-25
4.26413917541504,4.94640207290649,4.10907983779907,4.90375995635986,3763346,4.90375995635986,2022-02-28
4.93089580535889,5.03556108474731,4.64403486251831,4.64403486251831,2116359,4.64403486251831,2022-03-01
4.71381187438965,4.76033020019531,4.42695188522339,4.43858098983765,1141757,4.43858098983765,2022-03-02
4.49285221099854,4.49285221099854,4.15947389602661,4.15947389602661,1222719,4.15947389602661,2022-03-03
