"JPM.Open","JPM.High","JPM.Low","JPM.Close","JPM.Volume","JPM.Adjusted","Date"
152.470001220703,155.460006713867,150.75,152.910003662109,17133300,135.264022827148,2021-03-08
151.5,154.25,149.820007324219,151.830001831055,16238800,134.308685302734,2021-03-09
151.910003662109,156.160003662109,151.509994506836,155.130004882812,14342200,137.22785949707,2021-03-10
154.110000610352,156.149993896484,153.360000610352,154.320007324219,11771500,136.511291503906,2021-03-11
156.860000610352,157.630004882812,155.070007324219,156.149993896484,12849500,138.130126953125,2021-03-12
156.350006103516,156.919998168945,153.960006713867,155.369995117188,12101100,137.440139770508,2021-03-15
154.089996337891,154.600006103516,152.190002441406,153.509994506836,12805600,135.794784545898,2021-03-16
155.339996337891,156.880004882812,153.050003051758,155.089996337891,13952400,137.192443847656,2021-03-17
157.600006103516,161.690002441406,157.110000610352,157.649993896484,21898500,139.456985473633,2021-03-18
155.509994506836,155.940002441406,151.190002441406,155.139999389648,54418800,137.236679077148,2021-03-19
152.800003051758,153.970001220703,150.610000610352,150.970001220703,19944800,133.547897338867,2021-03-22
150.330001831055,152.119995117188,148.960006713867,149.460006713867,17076300,132.212173461914,2021-03-23
150,153.179992675781,149.860000610352,150.619995117188,13079800,133.238296508789,2021-03-24
150,152.970001220703,149.330001831055,152.550003051758,15608300,134.945541381836,2021-03-25
154.300003051758,155.449996948242,152.550003051758,155.089996337891,16754400,137.192443847656,2021-03-26
152.119995117188,153.729995727539,151.039993286133,152.679992675781,17570300,135.060562133789,2021-03-29
154.460006713867,155.869995117188,153.880004882812,154.479995727539,13184300,136.652801513672,2021-03-30
153.279998779297,154.490005493164,152.119995117188,152.229995727539,16736700,134.662490844727,2021-03-31
151.899993896484,153.789993286133,151.550003051758,153.710006713867,16561500,135.971710205078,2021-04-01
154.399993896484,154.940002441406,152.600006103516,153.619995117188,13508000,136.692428588867,2021-04-05
152.789993286133,154.279998779297,151.860000610352,152.539993286133,13071600,135.7314453125,2021-04-06
153.100006103516,155.229995727539,152.649993896484,154.929992675781,16903500,137.858108520508,2021-04-07
154,155.509994506836,152.309997558594,155.119995117188,12335500,138.027145385742,2021-04-08
155.809997558594,157.039993286133,154.970001220703,156.279998779297,12122400,139.059371948242,2021-04-09
155.580001831055,157.25,155.570007324219,155.949996948242,12273400,138.765670776367,2021-04-12
154.75,155.199996948242,152.429992675781,154.089996337891,16113600,137.110641479492,2021-04-13
151.470001220703,153.830001831055,150.929992675781,151.210006713867,19939600,134.547988891602,2021-04-14
151.25,152.199996948242,149.320007324219,152.169998168945,17694100,135.402252197266,2021-04-15
153.869995117188,154.509994506836,152.690002441406,153.300003051758,13773400,136.407699584961,2021-04-16
153.419998168945,153.880004882812,152.220001220703,152.649993896484,11900200,135.829345703125,2021-04-19
151.740005493164,151.75,148.649993896484,149.270004272461,13716700,132.821762084961,2021-04-20
147.789993286133,150.610000610352,146.789993286133,150.539993286133,12236700,133.951843261719,2021-04-21
150.229995727539,150.300003051758,147.259994506836,147.369995117188,15256100,131.131118774414,2021-04-22
147.179992675781,151.130004882812,146.690002441406,150.190002441406,14041900,133.640411376953,2021-04-23
150.779998779297,152.460006713867,150.380004882812,150.559997558594,10799100,133.969619750977,2021-04-26
150.5,151.570007324219,150.110000610352,151.25,12821200,134.583572387695,2021-04-27
152.429992675781,152.889999389648,151.399993896484,152.229995727539,8943700,135.455612182617,2021-04-28
153.539993286133,155.279998779297,153.199996948242,155.190002441406,12976900,138.089431762695,2021-04-29
154.100006103516,154.490005493164,153.009994506836,153.809997558594,11705100,136.861465454102,2021-04-30
154.850006103516,155.479995727539,153.130004882812,153.360000610352,11801100,136.46110534668,2021-05-03
152.869995117188,155.639999389648,152.139999389648,155.479995727539,12977700,138.347503662109,2021-05-04
156,158.279998779297,154.630004882812,157.520004272461,10506700,140.162734985352,2021-05-05
158.070007324219,160.820007324219,157.160003662109,160.690002441406,13542400,142.983413696289,2021-05-06
157.220001220703,161.5,157.020004272461,161.240005493164,14257800,143.472808837891,2021-05-07
161.5,163.729995727539,161.119995117188,161.220001220703,14014300,143.454986572266,2021-05-10
161.080001831055,162.389999389648,158.039993286133,158.539993286133,15451700,141.0703125,2021-05-11
159.610000610352,160.779998779297,157.029998779297,157.449996948242,14381700,140.100433349609,2021-05-12
158.179992675781,162.449996948242,157.679992675781,161.5,15395000,143.704193115234,2021-05-13
162.389999389648,164.449996948242,161.990005493164,164.009994506836,10584000,145.937545776367,2021-05-14
163.369995117188,164.850006103516,163.029998779297,164.669998168945,9886800,146.524841308594,2021-05-17
164.679992675781,165.5,162.240005493164,162.350006103516,11098100,144.460494995117,2021-05-18
161,161.179992675781,158.639999389648,161.110000610352,13278900,143.35710144043,2021-05-19
160.830001831055,161.860000610352,159.520004272461,160.830001831055,10426000,143.107986450195,2021-05-20
161.339996337891,163.220001220703,160.940002441406,162.660003662109,10249000,144.736297607422,2021-05-21
163.360000610352,164.229995727539,162.119995117188,163.539993286133,9440300,145.519332885742,2021-05-24
163.850006103516,165.699996948242,161.559997558594,161.850006103516,12609100,144.015594482422,2021-05-25
163.570007324219,163.740005493164,161.309997558594,161.830001831055,13058300,143.997787475586,2021-05-26
163.949996948242,164.75,162.570007324219,164.350006103516,15707500,146.240081787109,2021-05-27
164.679992675781,164.940002441406,163.259994506836,164.240005493164,10291300,146.142196655273,2021-05-28
165.869995117188,166.910003662109,165.479995727539,166.050003051758,9445400,147.752777099609,2021-06-01
167.259994506836,167.440002441406,165.529998779297,166.059997558594,10498600,147.761672973633,2021-06-02
165.410003662109,167.25,164.660003662109,166.169998168945,13354400,147.859573364258,2021-06-03
166.210006713867,166.669998168945,165.029998779297,166.440002441406,8510800,148.099792480469,2021-06-04
167,167.100006103516,165.139999389648,165.660003662109,7267200,147.405746459961,2021-06-07
164.490005493164,165.759994506836,163.160003662109,165,10370700,146.818466186523,2021-06-08
164.139999389648,164.220001220703,162.279998779297,162.940002441406,12377400,144.985427856445,2021-06-09
164.360000610352,165.240005493164,160.309997558594,160.399993896484,12119400,142.725341796875,2021-06-10
160.429992675781,161.199996948242,159.059997558594,160.289993286133,13683800,142.627471923828,2021-06-11
160.149993896484,160.330001831055,156.660003662109,157.570007324219,19917900,140.20719909668,2021-06-14
156.699996948242,156.919998168945,154.130004882812,155.179992675781,24485500,138.080551147461,2021-06-15
154.729995727539,157.619995117188,153.110000610352,156.270004272461,25321200,139.050445556641,2021-06-16
157.100006103516,157.460006713867,151.25,151.759994506836,29722400,135.037445068359,2021-06-17
149.300003051758,149.699996948242,147.559997558594,147.919998168945,43595700,131.620544433594,2021-06-18
149.080001831055,151.199996948242,149.020004272461,150.429992675781,18664800,133.853973388672,2021-06-21
150.600006103516,150.970001220703,148.660003662109,150.210006713867,14251200,133.658218383789,2021-06-22
150.199996948242,152.039993286133,150.089996337891,151.119995117188,12733300,134.467926025391,2021-06-23
151.919998168945,153.119995117188,151.220001220703,152.509994506836,13733200,135.70475769043,2021-06-24
152.589996337891,154.5,151.669998168945,154.050003051758,15484900,137.075057983398,2021-06-25
153.699996948242,154.479995727539,152.119995117188,154.330001831055,14125800,137.324203491211,2021-06-28
155,156.309997558594,153.610000610352,154.139999389648,14528700,137.15510559082,2021-06-29
153.75,156.080001831055,153.710006713867,155.539993286133,12531000,138.400863647461,2021-06-30
156.259994506836,157.139999389648,155.419998168945,157.080001831055,10479400,139.771194458008,2021-07-01
155.949996948242,156.320007324219,155.119995117188,156.029998779297,11424000,139.636947631836,2021-07-02
155.779998779297,155.779998779297,152.350006103516,153.410003662109,15083400,137.292221069336,2021-07-06
152.009994506836,154.279998779297,151.550003051758,153.589996337891,12271800,137.453308105469,2021-07-07
151.610000610352,152.529998779297,150.039993286133,150.940002441406,17834600,135.081741333008,2021-07-08
153.050003051758,156.149993896484,152.580001831055,155.770004272461,13694500,139.404266357422,2021-07-09
154.350006103516,159.160003662109,153.940002441406,158,19940400,141.399993896484,2021-07-12
156.050003051758,157.389999389648,153.5,155.649993896484,22671700,139.296875,2021-07-13
155.949996948242,157.279998779297,152.949996948242,155.119995117188,14622800,138.822525024414,2021-07-14
153.899993896484,156.529998779297,153.699996948242,155.460006713867,11539300,139.126846313477,2021-07-15
155.960006713867,156.279998779297,151.020004272461,151.910003662109,14002700,135.949813842773,2021-07-16
148.550003051758,149.820007324219,145.710006713867,146.970001220703,22172900,131.528778076172,2021-07-19
146.520004272461,151.119995117188,146.330001831055,149.710006713867,15385200,133.98095703125,2021-07-20
152.050003051758,153.649993896484,151.360000610352,152.860000610352,12356700,136.800003051758,2021-07-21
152.880004882812,153.440002441406,149.970001220703,150.929992675781,9913300,135.07275390625,2021-07-22
151.479995727539,152.839996337891,150.25,150.639999389648,9666100,134.813232421875,2021-07-23
150.190002441406,151.960006713867,150.169998168945,151.649993896484,8208000,135.717147827148,2021-07-26
150.399993896484,152.490005493164,149.800003051758,151.449996948242,11218700,135.538146972656,2021-07-27
152.289993286133,152.770004272461,150.880004882812,151.699996948242,9217300,135.761871337891,2021-07-28
153.139999389648,153.869995117188,151.910003662109,153,9063500,136.925262451172,2021-07-29
152.580001831055,153.669998168945,151.199996948242,151.779998779297,9805200,135.833450317383,2021-07-30
152.029998779297,154.449996948242,151.070007324219,151.169998168945,10203200,135.287567138672,2021-08-02
151.949996948242,153.320007324219,149.520004272461,152.889999389648,10394800,136.82682800293,2021-08-03
151.25,153.369995117188,150.910003662109,151.240005493164,10155000,135.350219726562,2021-08-04
152.279998779297,153.690002441406,152.009994506836,153.149993896484,9151500,137.059524536133,2021-08-05
155.190002441406,157.820007324219,155.110000610352,157.5,13328800,140.952514648438,2021-08-06
157.520004272461,158.550003051758,155.899993896484,157.330001831055,9516900,140.800384521484,2021-08-09
156.740005493164,159.979995727539,156.309997558594,159.259994506836,8667000,142.527572631836,2021-08-10
160,161.5,159.080001831055,161.160003662109,9156500,144.227996826172,2021-08-11
161.880004882812,162.369995117188,160.550003051758,161.789993286133,8844200,144.791763305664,2021-08-12
161.789993286133,162.160003662109,159.570007324219,159.979995727539,8980900,143.171951293945,2021-08-13
158.940002441406,159.029998779297,156.779998779297,158.929992675781,8755800,142.232269287109,2021-08-16
157.570007324219,158.860000610352,155.270004272461,157.009994506836,9347200,140.513977050781,2021-08-17
156.309997558594,158.009994506836,155.339996337891,155.580001831055,8065500,139.234237670898,2021-08-18
153.160003662109,155.559997558594,153.009994506836,154.279998779297,9517700,138.070785522461,2021-08-19
154.350006103516,154.899993896484,153.160003662109,154.720001220703,6974100,138.464584350586,2021-08-20
155.330001831055,157.089996337891,155.240005493164,156.699996948242,7934600,140.236541748047,2021-08-23
157,158.550003051758,156.869995117188,157.669998168945,7670900,141.104675292969,2021-08-24
158.509994506836,161.779998779297,157.800003051758,160.919998168945,11335000,144.013168334961,2021-08-25
162.259994506836,163.830001831055,161.149993896484,161.75,11027500,144.755996704102,2021-08-26
161.75,163.160003662109,161.259994506836,163.050003051758,8780200,145.919403076172,2021-08-27
163.210006713867,163.490005493164,159.880004882812,160.440002441406,7937600,143.583618164062,2021-08-30
160.440002441406,161.369995117188,159.350006103516,159.949996948242,12340800,143.145065307617,2021-08-31
160.220001220703,160.759994506836,158.970001220703,159.720001220703,8729900,142.939270019531,2021-09-01
160.020004272461,161.610000610352,159.429992675781,160.460006713867,8813300,143.601547241211,2021-09-02
160.389999389648,160.889999389648,159.149993896484,159.490005493164,7959700,142.733428955078,2021-09-03
159.990005493164,161.380004882812,158.960006713867,159.210006713867,9285600,142.482849121094,2021-09-07
158.889999389648,159.580001831055,158.039993286133,158.5,7852700,141.847412109375,2021-09-08
158.270004272461,160.830001831055,158.080001831055,159.190002441406,7904300,142.464920043945,2021-09-09
160.559997558594,160.720001220703,157.220001220703,157.360000610352,8311600,140.827209472656,2021-09-10
158.529998779297,160.050003051758,158.070007324219,159.860000610352,10052800,143.064514160156,2021-09-13
160.449996948242,161.339996337891,156.259994506836,157.070007324219,11685600,140.56770324707,2021-09-14
156.720001220703,158.690002441406,156.470001220703,158.160003662109,11691500,141.54313659668,2021-09-15
159.410003662109,160.850006103516,157.220001220703,158.089996337891,10880900,141.480484008789,2021-09-16
157.380004882812,159.009994506836,157,157.679992675781,25581600,141.113540649414,2021-09-17
153.889999389648,154.559997558594,150.490005493164,152.960006713867,15819900,136.889495849609,2021-09-20
153.529998779297,154.550003051758,152.580001831055,152.979995727539,8999900,136.90739440918,2021-09-21
155.199996948242,157.25,155.100006103516,155.910003662109,11236200,139.529541015625,2021-09-22
158,161.710006713867,157.669998168945,161.179992675781,12336100,144.245895385742,2021-09-23
161.440002441406,163.589996337891,160.820007324219,163.039993286133,10102400,145.910446166992,2021-09-24
165,167.399993896484,164.610000610352,166.979995727539,13220900,149.436508178711,2021-09-27
167.699996948242,169.300003051758,165.660003662109,166.080001831055,13387900,148.631072998047,2021-09-28
166.210006713867,166.899993896484,165.039993286133,165.949996948242,7777100,148.514724731445,2021-09-29
166.919998168945,166.990005493164,162.789993286133,163.690002441406,13161200,146.492141723633,2021-09-30
164,168.300003051758,163.600006103516,167.130004882812,11285000,149.570739746094,2021-10-01
166.970001220703,170.440002441406,165.729995727539,166.949996948242,14120000,149.40966796875,2021-10-04
167.210006713867,170.139999389648,166.669998168945,168.660003662109,12292900,151.849563598633,2021-10-05
167.990005493164,169.100006103516,166,169.020004272461,8692600,152.173675537109,2021-10-06
171.199996948242,171.509994506836,169.539993286133,170.089996337891,10195400,153.137008666992,2021-10-07
170.020004272461,171.339996337891,169.300003051758,170.220001220703,8190100,153.254028320312,2021-10-08
170.800003051758,171.289993286133,166.460006713867,166.639999389648,12154700,150.030883789062,2021-10-11
165.75,166.690002441406,164.770004272461,165.360000610352,13032600,148.878433227539,2021-10-12
164.070007324219,165.410003662109,160.600006103516,161,22753500,144.953018188477,2021-10-13
161.75,164.009994506836,160.059997558594,163.470001220703,15176800,147.176834106445,2021-10-14
165.350006103516,167.169998168945,164.139999389648,166.610000610352,14267400,150.003890991211,2021-10-15
166.479995727539,168.610000610352,165.910003662109,166.550003051758,12672900,149.949859619141,2021-10-18
167.399993896484,168.649993896484,166.580001831055,168.570007324219,8053900,151.768524169922,2021-10-19
168.300003051758,170.869995117188,167.460006713867,170.839996337891,8185600,153.812255859375,2021-10-20
170.759994506836,171.330001831055,168.679992675781,169.5,8415200,152.605819702148,2021-10-21
170.029998779297,172.089996337891,169.699996948242,171.779998779297,8817900,154.658538818359,2021-10-22
172.710006713867,172.960006713867,170.479995727539,170.940002441406,10159200,153.902282714844,2021-10-25
171,172.490005493164,170.539993286133,171.399993896484,8015100,154.316436767578,2021-10-26
170.320007324219,170.699996948242,167.339996337891,167.830001831055,9847000,151.102279663086,2021-10-27
168.300003051758,170.509994506836,167.960006713867,170.360000610352,7212900,153.380096435547,2021-10-28
171.179992675781,172.240005493164,169.389999389648,169.889999389648,8140100,152.956939697266,2021-10-29
172.039993286133,172.330001831055,169.009994506836,169.800003051758,7435500,152.875946044922,2021-11-01
169.800003051758,171.690002441406,168.919998168945,170.470001220703,7173800,153.479141235352,2021-11-02
170.130004882812,171.130004882812,169.149993896484,170.529998779297,8402700,153.533142089844,2021-11-03
170,170.199996948242,166.490005493164,168.289993286133,9574200,151.51643371582,2021-11-04
168.899993896484,170.089996337891,167.410003662109,168.050003051758,7975600,151.300354003906,2021-11-05
169.050003051758,170.919998168945,168.740005493164,169.059997558594,6413700,152.209625244141,2021-11-08
167.350006103516,168.470001220703,166.600006103516,167.779998779297,7990300,151.057250976562,2021-11-09
167.449996948242,168.949996948242,167.089996337891,167.619995117188,6999200,150.913208007812,2021-11-10
167.520004272461,168.679992675781,166.899993896484,167.610000610352,5815300,150.904251098633,2021-11-11
167.649993896484,167.740005493164,165.720001220703,166.860000610352,8113400,150.228973388672,2021-11-12
167.210006713867,167.789993286133,166,166.559997558594,6492500,149.958847045898,2021-11-15
167.059997558594,167.070007324219,165.119995117188,165.360000610352,9706100,148.878433227539,2021-11-16
165.210006713867,165.559997558594,163.389999389648,164.470001220703,9909600,148.0771484375,2021-11-17
164.389999389648,164.850006103516,162.559997558594,163.050003051758,8122500,146.798690795898,2021-11-18
161.300003051758,162.110000610352,159.449996948242,160.919998168945,12193600,144.880966186523,2021-11-19
164.160003662109,165.979995727539,162.990005493164,164.350006103516,14549900,147.969161987305,2021-11-22
165.5,168.559997558594,165.369995117188,168.279998779297,12354400,151.507415771484,2021-11-23
168.460006713867,169.440002441406,166.440002441406,166.960006713867,9629800,150.319000244141,2021-11-24
162.139999389648,162.649993896484,158.820007324219,161.929992675781,13619300,145.790298461914,2021-11-26
163.309997558594,164.779998779297,159.820007324219,161.229995727539,12104400,145.160110473633,2021-11-29
159.160003662109,160.630004882812,158.289993286133,158.830001831055,18922600,142.999313354492,2021-11-30
161,163.270004272461,157.800003051758,157.889999389648,12253400,142.153015136719,2021-12-01
159.830001831055,163.25,158.800003051758,161.210006713867,12969900,145.142105102539,2021-12-02
161.5,161.830001831055,157.190002441406,158.289993286133,12681800,142.513153076172,2021-12-03
161.009994506836,162.610000610352,159.460006713867,160.160003662109,11186500,144.196716308594,2021-12-06
161.880004882812,163.389999389648,161.160003662109,162.570007324219,9851600,146.36653137207,2021-12-07
162.660003662109,163.270004272461,160.169998168945,160.710006713867,11705700,144.691925048828,2021-12-08
159.649993896484,160.929992675781,158.649993896484,160.460006713867,11189600,144.466842651367,2021-12-09
161.320007324219,161.699996948242,159.130004882812,159.820007324219,10405400,143.890625,2021-12-10
159.5,159.789993286133,157.279998779297,157.919998168945,12069000,142.179992675781,2021-12-13
157.449996948242,160.889999389648,157.300003051758,159.130004882812,12563600,143.269409179688,2021-12-14
159.850006103516,159.850006103516,157.350006103516,157.940002441406,14014200,142.198028564453,2021-12-15
160.389999389648,161.820007324219,158.699996948242,160.410003662109,19542800,144.421844482422,2021-12-16
159.320007324219,159.380004882812,155.179992675781,156.759994506836,28082000,141.135604858398,2021-12-17
154.509994506836,154.699996948242,151.839996337891,153.940002441406,15148000,138.596694946289,2021-12-20
155.410003662109,157.179992675781,155.089996337891,156.089996337891,11291300,140.532424926758,2021-12-21
155.75,157.059997558594,155.240005493164,156.699996948242,7273000,141.081573486328,2021-12-22
157.610000610352,159.119995117188,157.210006713867,157.259994506836,8055200,141.585800170898,2021-12-23
157.600006103516,158.199996948242,156.339996337891,158.160003662109,6188100,142.396102905273,2021-12-27
158.199996948242,160.149993896484,158.080001831055,158.639999389648,6342300,142.828231811523,2021-12-28
158.850006103516,159.630004882812,158.149993896484,158.559997558594,6398900,142.756210327148,2021-12-29
159.110000610352,160.240005493164,158.369995117188,158.479995727539,6948200,142.684158325195,2021-12-30
158.449996948242,159.289993286133,157.960006713867,158.350006103516,5805900,142.567153930664,2021-12-31
159.860000610352,162.639999389648,159.509994506836,161.699996948242,13120900,145.583221435547,2022-01-03
164.309997558594,168.580001831055,164.229995727539,167.830001831055,20195800,151.102279663086,2022-01-04
167.820007324219,168.360000610352,163.729995727539,163.779998779297,17539400,148.339797973633,2022-01-05
166.910003662109,167.369995117188,163.869995117188,165.520004272461,14047500,149.915786743164,2022-01-06
165.669998168945,167.529998779297,165.059997558594,167.160003662109,13913300,151.401184082031,2022-01-07
169.070007324219,169.309997558594,165.529998779297,167.320007324219,12922500,151.546081542969,2022-01-10
168.259994506836,168.520004272461,166.309997558594,167.490005493164,11854100,151.700042724609,2022-01-11
168.460006713867,169.589996337891,167.179992675781,168.440002441406,12568000,152.560485839844,2022-01-12
168.339996337891,169.809997558594,167.889999389648,168.229995727539,13623400,152.370300292969,2022-01-13
160.759994506836,161.029998779297,156.899993896484,157.889999389648,40158400,143.005111694336,2022-01-14
155.779998779297,155.779998779297,150.539993286133,151.270004272461,32324800,137.009170532227,2022-01-18
151.570007324219,152.229995727539,148.550003051758,148.929992675781,22380000,134.889785766602,2022-01-19
148.990005493164,150.610000610352,147.360000610352,147.660003662109,14860800,133.739486694336,2022-01-20
147.5,147.509994506836,144.270004272461,145.080001831055,20705400,131.402740478516,2022-01-21
142.279998779297,145.479995727539,139.570007324219,144.949996948242,28471400,131.284942626953,2022-01-24
143.649993896484,146.850006103516,140.789993286133,146.529998779297,18915900,132.716049194336,2022-01-25
148.720001220703,150.570007324219,145.960006713867,147.919998168945,20709100,133.974990844727,2022-01-26
149.419998168945,150.380004882812,144.130004882812,145.309997558594,17536800,131.611038208008,2022-01-27
144.190002441406,146.759994506836,142.169998168945,146.610000610352,14117000,132.788497924805,2022-01-28
145.639999389648,148.789993286133,144.669998168945,148.600006103516,13985700,134.590896606445,2022-01-31
148.690002441406,151.470001220703,148.300003051758,151.149993896484,14584900,136.900497436523,2022-02-01
150.5,150.940002441406,148.070007324219,149.940002441406,12441100,135.804550170898,2022-02-02
150,151.649993896484,148.289993286133,148.699996948242,12474900,134.681442260742,2022-02-03
149.100006103516,153.5,148.770004272461,152.559997558594,16654400,138.177536010742,2022-02-04
153.270004272461,153.619995117188,150.850006103516,153.070007324219,12572300,138.63948059082,2022-02-07
155,158.479995727539,154.800003051758,155.949996948242,20411400,141.247955322266,2022-02-08
156.589996337891,157.429992675781,155.820007324219,156.600006103516,9131100,141.836700439453,2022-02-09
156.660003662109,159.029998779297,155.220001220703,155.949996948242,16455600,141.247955322266,2022-02-10
155.610000610352,158.190002441406,152.970001220703,153.919998168945,16830000,139.409332275391,2022-02-11
152.729995727539,153.679992675781,150.320007324219,152.490005493164,17026500,138.114181518555,2022-02-14
154.509994506836,155.940002441406,153.850006103516,154.720001220703,9500000,140.133941650391,2022-02-15
153.740005493164,156.100006103516,153.740005493164,155,9076500,140.387557983398,2022-02-16
153,153.729995727539,150.669998168945,151.429992675781,11367500,137.154113769531,2022-02-17
152.130004882812,154.139999389648,151.130004882812,152.139999389648,11733300,137.797180175781,2022-02-18
150.600006103516,153.240005493164,150.410003662109,151.869995117188,11333500,137.552627563477,2022-02-22
153.119995117188,153.300003051758,147.970001220703,148.690002441406,11799000,134.672409057617,2022-02-23
142.940002441406,144.990005493164,139.779998779297,144.550003051758,25655100,130.922714233398,2022-02-24
145.25,150.130004882812,144.910003662109,147.970001220703,18367700,134.020263671875,2022-02-25
143.550003051758,145.059997558594,140.880004882812,141.800003051758,31315300,128.43196105957,2022-02-28
140.039993286133,140.479995727539,133.580001831055,136.449996948242,36840400,123.586303710938,2022-03-01
137.289993286133,140.039993286133,136.610000610352,139.279998779297,19405600,126.149520874023,2022-03-02
139.839996337891,140.979995727539,137.059997558594,138.289993286133,16640800,125.252853393555,2022-03-03
134.940002441406,135.419998168945,132.399993896484,134.399993896484,21016000,121.729560852051,2022-03-04
132.169998168945,132.690002441406,128.949996948242,129.210006713867,27560100,117.028877258301,2022-03-07
129.639999389648,131.789993286133,127.269996643066,128.300003051758,19207800,116.204658508301,2022-03-08
132.899993896484,135.240005493164,132.440002441406,133.440002441406,17536200,120.86009979248,2022-03-09
131.860000610352,133.449996948242,130.320007324219,131.860000610352,15604200,119.429023742676,2022-03-10
132.490005493164,134.080001831055,128.419998168945,128.889999389648,20061800,116.739036560059,2022-03-11
129.460006713867,132.919998168945,129.229995727539,130.169998168945,15786900,117.89835357666,2022-03-14
131.800003051758,133.550003051758,131.130004882812,132.479995727539,15096600,119.990577697754,2022-03-15
134.869995117188,138.490005493164,134.429992675781,138.399993896484,20354900,125.352470397949,2022-03-16
136.860000610352,140.190002441406,135.919998168945,140.149993896484,17050500,126.937492370605,2022-03-17
140.190002441406,140.850006103516,138.460006713867,140.100006103516,23656500,126.892250061035,2022-03-18
140.350006103516,140.759994506836,138.729995727539,139.649993896484,12676100,126.484664916992,2022-03-21
142.270004272461,143.929992675781,141.720001220703,142.619995117188,13548600,129.174652099609,2022-03-22
140.979995727539,141.589996337891,139.199996948242,139.779998779297,12093200,126.60237121582,2022-03-23
140.300003051758,140.710006713867,139.110000610352,140.690002441406,10017600,127.42658996582,2022-03-24
141.089996337891,143.179992675781,140.800003051758,141.919998168945,8383500,128.540634155273,2022-03-25
140,140.970001220703,137.899993896484,140.869995117188,10818100,127.589622497559,2022-03-28
143.350006103516,143.600006103516,140.240005493164,141.179992675781,11316500,127.870384216309,2022-03-29
141.899993896484,142.119995117188,139.910003662109,140.539993286133,8771000,127.290702819824,2022-03-30
139.830001831055,140.350006103516,136.259994506836,136.320007324219,17353900,123.468597412109,2022-03-31
137.399993896484,137.410003662109,133.800003051758,135.309997558594,15721300,122.553764343262,2022-04-01
134.119995117188,136.940002441406,132.889999389648,135.910003662109,17416400,123.097229003906,2022-04-04
134.070007324219,135.399993896484,133.009994506836,133.339996337891,12110300,121.664665222168,2022-04-05
131.580001831055,132.559997558594,130.960006713867,131.490005493164,12914700,119.976669311523,2022-04-06
130.949996948242,131.919998168945,128.729995727539,131.089996337891,12994200,119.611701965332,2022-04-07
131.669998168945,133.899993896484,131.490005493164,133.490005493164,13126900,121.801544189453,2022-04-08
133,134.899993896484,132.570007324219,133,10466400,121.354469299316,2022-04-11
132.139999389648,134.580001831055,130.699996948242,131.539993286133,12989900,120.02229309082,2022-04-12
126.940002441406,129.25,126.01000213623,127.300003051758,30838000,116.15355682373,2022-04-13
126.5,128.300003051758,125.019996643066,126.120002746582,18835200,115.076889038086,2022-04-14
125.669998168945,129.240005493164,125.540000915527,128.460006713867,11834400,117.21199798584,2022-04-18
128.449996948242,131.320007324219,128.229995727539,131.119995117188,15015400,119.639083862305,2022-04-19
132.520004272461,133.509994506836,131.339996337891,131.580001831055,13430200,120.058799743652,2022-04-20
132.220001220703,132.809997558594,129.960006713867,130.559997558594,12174200,119.128105163574,2022-04-21
130.279998779297,130.520004272461,126.690002441406,126.809997558594,14318800,115.706451416016,2022-04-22
126.01000213623,127.120002746582,123.110000610352,126.769996643066,17149000,115.669944763184,2022-04-25
124.639999389648,126.410003662109,122.870002746582,123.019996643066,17209500,112.248313903809,2022-04-26
122.330001831055,123.559997558594,121.220001220703,121.419998168945,17215200,110.788421630859,2022-04-27
122.809997558594,123.650001525879,121.139999389648,123.339996337891,13015600,112.54029083252,2022-04-28
123.050003051758,123.610000610352,118.900001525879,119.360000610352,14874800,108.908790588379,2022-04-29
119.879997253418,120.709999084473,118.220001220703,120.449996948242,18545000,109.903366088867,2022-05-02
121.529998779297,124.169998168945,120.779998779297,123.029998779297,15720900,112.257438659668,2022-05-03
122.800003051758,127.400001525879,122.73999786377,127.099998474121,17128500,115.971069335938,2022-05-04
125.25,126.099998474121,122.160003662109,123.919998168945,15055400,113.069511413574,2022-05-05
123.800003051758,124.290000915527,121.180000305176,123.720001220703,14417900,112.887016296387,2022-05-06
122.110000610352,123.330001831055,120.5,121.860000610352,14312300,111.189895629883,2022-05-09
123.110000610352,123.779998779297,117.559997558594,118.889999389648,16382400,108.479942321777,2022-05-10
119.300003051758,122.889999389648,117.940002441406,118.139999389648,14630300,107.795616149902,2022-05-11
117,118.319999694824,115.370002746582,118.040000915527,16318800,107.704368591309,2022-05-12
119.410003662109,120.25,117.959999084473,119.089996337891,10443200,108.66242980957,2022-05-13
118.540000915527,119.459999084473,117.230003356934,118.26000213623,10269000,107.905113220215,2022-05-16
121.040000915527,122.970001220703,120.809997558594,122.180000305176,11160200,111.481864929199,2022-05-17
121.300003051758,121.970001220703,119.529998779297,120.089996337891,12664900,109.574859619141,2022-05-18
118.190002441406,119.650001525879,117.629997253418,118.309997558594,12765800,107.950729370117,2022-05-19
119.459999084473,119.669998168945,115.019996643066,117.339996337891,13150100,107.065658569336,2022-05-20
120.459999084473,126.569999694824,120.449996948242,124.599998474121,24376700,113.689979553223,2022-05-23
124.360000610352,127.48999786377,123.110000610352,126.360000610352,19324900,115.295867919922,2022-05-24
126.279998779297,127.860000610352,125.169998168945,127.23999786377,12780400,116.098815917969,2022-05-25
