"VWCE.MI.Open","VWCE.MI.High","VWCE.MI.Low","VWCE.MI.Close","VWCE.MI.Volume","VWCE.MI.Adjusted","Date"
85.3899993896484,86.7300033569336,85.2799987792969,86.6399993896484,4566,86.6399993896484,2021-03-08
86.0800018310547,86.9800033569336,86.0199966430664,87.0299987792969,5250,87.0299987792969,2021-03-09
86.6100006103516,87.3199996948242,86.6100006103516,87.129997253418,4704,87.129997253418,2021-03-10
87.5,87.8899993896484,87.3399963378906,87.8099975585938,1726,87.8099975585938,2021-03-11
87.4000015258789,87.620002746582,87.129997253418,87.3300018310547,25924,87.3300018310547,2021-03-12
87.7900009155273,88.1600036621094,87.5699996948242,87.7300033569336,10753,87.7300033569336,2021-03-15
88.3300018310547,88.7600021362305,88.2300033569336,88.5400009155273,2322,88.5400009155273,2021-03-16
88.5199966430664,88.8399963378906,87.8099975585938,88.0800018310547,5798,88.0800018310547,2021-03-17
88.3099975585938,88.4499969482422,87.9800033569336,88.3499984741211,7895,88.3499984741211,2021-03-18
87.7399978637695,88.0599975585938,87.2900009155273,87.8399963378906,1510,87.8399963378906,2021-03-19
87.4199981689453,87.9499969482422,87.370002746582,87.9599990844727,2158,87.9599990844727,2021-03-22
87.6999969482422,88.129997253418,87.5,88,1723,88,2021-03-23
87.4599990844727,88.0800018310547,87.4599990844727,87.8099975585938,3020,87.8099975585938,2021-03-24
87.2600021362305,87.5400009155273,86.7099990844727,87.4700012207031,1659,87.4700012207031,2021-03-25
88.3000030517578,88.4199981689453,87.9499969482422,88.2600021362305,1849,88.2600021362305,2021-03-26
88.5899963378906,88.9800033569336,88.4499969482422,88.6399993896484,4029,88.6399993896484,2021-03-29
89.1900024414062,89.2399978637695,88.8000030517578,89.1999969482422,20786,89.1999969482422,2021-03-30
89.0500030517578,89.4300003051758,88.8600006103516,89.4000015258789,9071,89.4000015258789,2021-03-31
89.6399993896484,90.0899963378906,89.5299987792969,89.9100036621094,4136,89.9100036621094,2021-04-01
90.5199966430664,90.8000030517578,90.1900024414062,90.5699996948242,8108,90.5699996948242,2021-04-06
90.1999969482422,90.3499984741211,89.8099975585938,89.9700012207031,4907,89.9700012207031,2021-04-07
90.5800018310547,90.629997253418,90.2900009155273,90.3899993896484,1454,90.3899993896484,2021-04-08
90.5,90.6600036621094,90.3600006103516,90.5699996948242,16222,90.5699996948242,2021-04-09
90.5400009155273,90.7300033569336,90.3600006103516,90.4899978637695,3332,90.4899978637695,2021-04-12
90.5999984741211,90.879997253418,90.4700012207031,90.629997253418,1511,90.629997253418,2021-04-13
90.7200012207031,90.9300003051758,90.6900024414062,90.7399978637695,7746,90.7399978637695,2021-04-14
90.7300033569336,91.2200012207031,90.7200012207031,91.1500015258789,3912,91.1500015258789,2021-04-15
91.2399978637695,91.5800018310547,91.1500015258789,91.379997253418,8855,91.379997253418,2021-04-16
91.4800033569336,91.7799987792969,90.8000030517578,90.9400024414062,13836,90.9400024414062,2021-04-19
90.6800003051758,90.8099975585938,89.6399993896484,89.6399993896484,9034,89.6399993896484,2021-04-20
89.9599990844727,90.3899993896484,89.8199996948242,90.2699966430664,4293,90.2699966430664,2021-04-21
90.5699996948242,90.9199981689453,90.4599990844727,90.8899993896484,8683,90.8899993896484,2021-04-22
90.3600006103516,90.7600021362305,90.0699996948242,90.7099990844727,2354,90.7099990844727,2021-04-23
90.629997253418,91.0400009155273,90.4000015258789,90.9100036621094,38300,90.9100036621094,2021-04-26
91.0699996948242,91.0699996948242,90.5999984741211,90.8099975585938,6613,90.8099975585938,2021-04-27
91.1600036621094,91.1800003051758,90.8000030517578,90.879997253418,7438,90.879997253418,2021-04-28
91.1800003051758,91.2799987792969,90.6100006103516,90.7099990844727,5774,90.7099990844727,2021-04-29
90.75,91.0400009155273,90.5,90.7399978637695,7785,90.7399978637695,2021-04-30
90.8899993896484,91.3899993896484,90.6600036621094,90.7900009155273,9350,90.7900009155273,2021-05-03
91,91.120002746582,89.75,89.8399963378906,6549,89.8399963378906,2021-05-04
90.9300003051758,91.0400009155273,90.6999969482422,91.0400009155273,4294,91.0400009155273,2021-05-05
90.9599990844727,91.0100021362305,90.0999984741211,90.5299987792969,8511,90.5299987792969,2021-05-06
91.0999984741211,91.370002746582,90.8499984741211,91.25,2710,91.25,2021-05-07
91.2200012207031,91.2900009155273,90.8499984741211,91,3684,91,2021-05-10
89.9599990844727,89.9599990844727,88.6900024414062,89.2699966430664,17137,89.2699966430664,2021-05-11
89.4599990844727,89.5899963378906,88.9499969482422,89.0299987792969,6894,89.0299987792969,2021-05-12
88,89.120002746582,87.5500030517578,88.8899993896484,12657,88.8899993896484,2021-05-13
89.3000030517578,89.7699966430664,89.129997253418,89.75,4806,89.75,2021-05-14
89.7699966430664,89.8600006103516,89.2900009155273,89.4499969482422,7937,89.4499969482422,2021-05-17
90.0699996948242,90.0999984741211,89.4000015258789,89.629997253418,3209,89.629997253418,2021-05-18
88.4400024414062,88.5500030517578,87.5999984741211,88.2099990844727,4653,88.2099990844727,2021-05-19
88.8600006103516,89.4400024414062,88.4000015258789,89.5899963378906,3715,89.5899963378906,2021-05-20
89.6500015258789,90.1999969482422,89.6100006103516,89.8399963378906,7959,89.8399963378906,2021-05-21
89.9499969482422,90.3000030517578,89.8399963378906,90.3000030517578,1560,90.3000030517578,2021-05-24
90.5100021362305,90.5800018310547,90.1699981689453,90.120002746582,3757,90.120002746582,2021-05-25
90.4400024414062,90.5100021362305,90.2399978637695,90.4800033569336,1995,90.4800033569336,2021-05-26
90.3899993896484,90.9100036621094,90.3000030517578,90.7699966430664,4467,90.7699966430664,2021-05-27
91.0800018310547,91.379997253418,91,91.129997253418,16212,91.129997253418,2021-05-28
91.120002746582,91.1500015258789,90.5599975585938,90.5800018310547,3100,90.5800018310547,2021-05-31
91.0999984741211,91.5199966430664,90.8899993896484,90.9400024414062,8729,90.9400024414062,2021-06-01
91.1699981689453,91.4000015258789,90.9899978637695,91.3499984741211,18133,91.3499984741211,2021-06-02
91.3600006103516,91.5999984741211,90.6399993896484,91.5599975585938,3883,91.5599975585938,2021-06-03
91.5599975585938,91.8199996948242,91.4400024414062,91.7600021362305,6891,91.7600021362305,2021-06-04
91.8199996948242,92.0199966430664,91.6500015258789,91.5999984741211,1883,91.5999984741211,2021-06-07
91.9000015258789,92.0800018310547,91.5400009155273,91.6100006103516,37609,91.6100006103516,2021-06-08
91.7300033569336,91.8300018310547,91.5699996948242,91.7699966430664,1812,91.7699966430664,2021-06-09
91.8399963378906,92.2200012207031,91.5800018310547,92.0899963378906,4762,92.0899963378906,2021-06-10
92.0500030517578,92.620002746582,92.0500030517578,92.5899963378906,4168,92.5899963378906,2021-06-11
92.9800033569336,92.9800033569336,92.5400009155273,92.5999984741211,2019,92.5999984741211,2021-06-14
92.9700012207031,93.0400009155273,92.5400009155273,92.5400009155273,11694,92.5400009155273,2021-06-15
92.75,92.8000030517578,92.5599975585938,92.7799987792969,7907,92.7799987792969,2021-06-16
92.9899978637695,93.5999984741211,92.9300003051758,93.5400009155273,4372,93.5400009155273,2021-06-17
93.6500015258789,93.6500015258789,92.7399978637695,92.8300018310547,8124,92.8300018310547,2021-06-18
92.2600021362305,93.1699981689453,92.2600021362305,93.129997253418,9835,93.129997253418,2021-06-21
93.4100036621094,93.4899978637695,93.1600036621094,93.5299987792969,3385,93.5299987792969,2021-06-22
93.8499984741211,93.8499984741211,93.3000030517578,93.3399963378906,2046,93.3399963378906,2021-06-23
93.6100006103516,94.0699996948242,93.6100006103516,93.9700012207031,6257,93.9700012207031,2021-06-24
94.0800018310547,94.1900024414062,93.9400024414062,94.2099990844727,6731,94.2099990844727,2021-06-25
94.2600021362305,94.5400009155273,94.1600036621094,94.1699981689453,7174,94.1699981689453,2021-06-28
94.379997253418,94.75,94.379997253418,94.5599975585938,6607,94.5599975585938,2021-06-29
94.6699981689453,94.7900009155273,94.1900024414062,94.6600036621094,2705,94.6600036621094,2021-06-30
94.8499984741211,95.1800003051758,94.5,94.7300033569336,14945,94.7300033569336,2021-07-01
95.0899963378906,95.7799987792969,95.0400009155273,95.1999969482422,7244,95.1999969482422,2021-07-02
95.25,95.4499969482422,95.0899963378906,95.4000015258789,4674,95.4000015258789,2021-07-05
95.1500015258789,95.5899963378906,94.9000015258789,95.0500030517578,7761,95.0500030517578,2021-07-06
95.5500030517578,95.8099975585938,95.3499984741211,95.6500015258789,3853,95.6500015258789,2021-07-07
95.0299987792969,95.0299987792969,93.5999984741211,94.120002746582,9466,94.120002746582,2021-07-08
94.7300033569336,95.25,94.6500015258789,95.25,2971,95.25,2021-07-09
95.3499984741211,95.6399993896484,94.9100036621094,95.5800018310547,9295,95.5800018310547,2021-07-12
95.7799987792969,96.1500015258789,95.7099990844727,96.1500015258789,5337,96.1500015258789,2021-07-13
95.8899993896484,96.2600021362305,95.8000030517578,95.8300018310547,4394,95.8300018310547,2021-07-14
95.6800003051758,95.7799987792969,95.4000015258789,95.5599975585938,3384,95.5599975585938,2021-07-15
95.5500030517578,95.7799987792969,95.1500015258789,95.129997253418,1738,95.129997253418,2021-07-16
94.4899978637695,94.5999984741211,92.8499984741211,93.4300003051758,7127,93.4300003051758,2021-07-19
94.0400009155273,94.6900024414062,93.5999984741211,94.5100021362305,4367,94.5100021362305,2021-07-20
94.8899993896484,95.2099990844727,94.8199996948242,95.0199966430664,2141,95.0199966430664,2021-07-21
95.75,95.7799987792969,95.2900009155273,95.5899963378906,1449,95.5899963378906,2021-07-22
96.0800018310547,96.2900009155273,95.9300003051758,96.3600006103516,3440,96.3600006103516,2021-07-23
95.9000015258789,95.9400024414062,95.5,95.9000015258789,674,95.9000015258789,2021-07-26
95.7099990844727,95.8099975585938,94.9000015258789,94.879997253418,2751,94.879997253418,2021-07-27
95.4599990844727,95.8399963378906,95.4400024414062,95.7099990844727,1334,95.7099990844727,2021-07-28
95.7799987792969,95.9000015258789,95.6399993896484,95.8300018310547,3166,95.8300018310547,2021-07-29
94.879997253418,95.5699996948242,94.8000030517578,95.4300003051758,2469,95.4300003051758,2021-07-30
95.8499984741211,95.9599990844727,95.5699996948242,95.7699966430664,3419,95.7699966430664,2021-08-02
95.5999984741211,95.7099990844727,95.2300033569336,95.4800033569336,1395,95.4800033569336,2021-08-03
96.1100006103516,96.2900009155273,95.7699966430664,96.0899963378906,1098,96.0899963378906,2021-08-04
96.0500030517578,96.5,96.0100021362305,96.4700012207031,2662,96.4700012207031,2021-08-05
96.5599975585938,97.0400009155273,96.3399963378906,96.9100036621094,1193,96.9100036621094,2021-08-06
96.9400024414062,97.1999969482422,96.7300033569336,97.0599975585938,3699,97.0599975585938,2021-08-09
97.2600021362305,97.8899993896484,97.2600021362305,97.370002746582,5446,97.370002746582,2021-08-10
97.6100006103516,97.7600021362305,97.3499984741211,97.4400024414062,2566,97.4400024414062,2021-08-11
97.4499969482422,97.6399993896484,97.3499984741211,97.5,1663,97.5,2021-08-12
98,98,97.3499984741211,97.3300018310547,3749,97.3300018310547,2021-08-13
96.9800033569336,97.4100036621094,96.5100021362305,96.9000015258789,4332,96.9000015258789,2021-08-16
96.8499984741211,97.2900009155273,96.6399993896484,97.120002746582,3813,97.120002746582,2021-08-17
97.3499984741211,97.3499984741211,97.0500030517578,97.2399978637695,1067,97.2399978637695,2021-08-18
95.6999969482422,96.1600036621094,95.2699966430664,96.0199966430664,6739,96.0199966430664,2021-08-19
95.8600006103516,96.5999984741211,95.4700012207031,96.5699996948242,2811,96.5699996948242,2021-08-20
97.0100021362305,97.3099975585938,96.6900024414062,97.2699966430664,4571,97.2699966430664,2021-08-23
97.6600036621094,97.6999969482422,97.4000015258789,97.6500015258789,5282,97.6500015258789,2021-08-24
97.7699966430664,97.7799987792969,97.5999984741211,97.7099990844727,841,97.7099990844727,2021-08-25
97.370002746582,97.5899963378906,97.1500015258789,97.3300018310547,1025,97.3300018310547,2021-08-26
97.2600021362305,97.7200012207031,97.2600021362305,97.5899963378906,1130,97.5899963378906,2021-08-27
97.7399978637695,98.0699996948242,97.7099990844727,98.0100021362305,1252,98.0100021362305,2021-08-30
98.2300033569336,98.2699966430664,97.6999969482422,98.0100021362305,5111,98.0100021362305,2021-08-31
98.4499969482422,98.7099990844727,98.0500030517578,98.120002746582,4849,98.120002746582,2021-09-01
98.120002746582,98.370002746582,98.0899963378906,98.3399963378906,2842,98.3399963378906,2021-09-02
98.1999969482422,98.4499969482422,97.9000015258789,98.25,4464,98.25,2021-09-03
98.5,98.9199981689453,98.379997253418,98.8600006103516,1420,98.8600006103516,2021-09-06
98.6699981689453,98.6699981689453,98.3000030517578,98.370002746582,8508,98.370002746582,2021-09-07
98.1900024414062,98.4800033569336,97.8499984741211,98.0100021362305,2700,98.0100021362305,2021-09-08
97.5400009155273,98.4599990844727,97.379997253418,98.0699996948242,3368,98.0699996948242,2021-09-09
98.1500015258789,98.6999969482422,97.6800003051758,97.6399993896484,1721,97.6399993896484,2021-09-10
98,98.2600021362305,97.5,97.5899963378906,4694,97.5899963378906,2021-09-13
97.5899963378906,97.8199996948242,97.2200012207031,97.4499969482422,4701,97.4499969482422,2021-09-14
97.3600006103516,97.4499969482422,96.9899978637695,97.1600036621094,2032,97.1600036621094,2021-09-15
97.629997253418,97.9599990844727,97.3499984741211,97.5199966430664,4966,97.5199966430664,2021-09-16
98,98.2300033569336,97.1900024414062,97.2300033569336,1894,97.2300033569336,2021-09-17
96.1399993896484,96.3600006103516,95.1999969482422,95.4100036621094,9390,95.4100036621094,2021-09-20
96.1399993896484,96.5,95.8399963378906,95.8499984741211,4132,95.8499984741211,2021-09-21
96.3199996948242,96.7699966430664,96.120002746582,96.6500015258789,2773,96.6500015258789,2021-09-22
97.2200012207031,97.7799987792969,96.9899978637695,97.4899978637695,11181,97.4899978637695,2021-09-23
97.25,97.4499969482422,96.9599990844727,97.2900009155273,2852,97.2900009155273,2021-09-24
98,98,97.2300033569336,97.4499969482422,6072,97.4499969482422,2021-09-27
97.1900024414062,97.25,95.620002746582,95.7200012207031,3611,95.7200012207031,2021-09-28
96.0699996948242,96.5999984741211,96,96.370002746582,2868,96.370002746582,2021-09-29
96.8899993896484,96.9899978637695,96.2799987792969,96.5899963378906,6887,96.5899963378906,2021-09-30
94.8199996948242,96.1600036621094,94.3499984741211,95.620002746582,8506,95.620002746582,2021-10-01
95.5500030517578,95.7900009155273,94.5800018310547,94.6999969482422,3310,94.6999969482422,2021-10-04
95.1900024414062,96.2900009155273,95.0199966430664,96.120002746582,5087,96.120002746582,2021-10-05
95.3499984741211,95.7399978637695,94.6500015258789,95.4700012207031,7317,95.4700012207031,2021-10-06
96.8899993896484,97.6999969482422,96.6800003051758,97.5699996948242,3276,97.5699996948242,2021-10-07
97.4000015258789,97.75,97.0299987792969,97.3300018310547,3657,97.3300018310547,2021-10-08
96.9300003051758,97.4800033569336,96.7900009155273,97.4100036621094,3239,97.4100036621094,2021-10-11
96.629997253418,97,96,96.8499984741211,2540,96.8499984741211,2021-10-12
96.4199981689453,96.9100036621094,96.379997253418,96.629997253418,3884,96.629997253418,2021-10-13
97.3300018310547,97.9700012207031,97.2099990844727,98.0100021362305,2165,98.0100021362305,2021-10-14
98.3000030517578,98.9199981689453,98.3000030517578,98.8600006103516,4243,98.8600006103516,2021-10-15
98.6900024414062,98.8899993896484,98.25,98.7600021362305,2101,98.7600021362305,2021-10-18
98.9599990844727,99.4000015258789,98.8399963378906,99.3499984741211,3651,99.3499984741211,2021-10-19
99.2699966430664,99.7399978637695,99.2699966430664,99.6600036621094,2092,99.6600036621094,2021-10-20
99.1900024414062,99.6600036621094,99.1900024414062,99.3899993896484,3969,99.3899993896484,2021-10-21
99.7300033569336,100.040000915527,99.6699981689453,99.5899963378906,2010,99.5899963378906,2021-10-22
99.7600021362305,100.190002441406,99.620002746582,100.190002441406,2193,100.190002441406,2021-10-25
100.660003662109,101,100.519996643066,100.830001831055,6078,100.830001831055,2021-10-26
100.470001220703,100.569999694824,100.139999389648,100.330001831055,2572,100.330001831055,2021-10-27
99.9700012207031,100.199996948242,99.6999969482422,99.8899993896484,3912,99.8899993896484,2021-10-28
99.5299987792969,100.650001525879,99.5,100.660003662109,3393,100.660003662109,2021-10-29
100.980003356934,101.279998779297,100.889999389648,101,19307,101,2021-11-01
100.76000213623,101.269996643066,100.730003356934,101.190002441406,15364,101.190002441406,2021-11-02
101.169998168945,101.23999786377,101.080001831055,101.129997253418,2582,101.129997253418,2021-11-03
102.069999694824,102.360000610352,101.819999694824,102.139999389648,2428,102.139999389648,2021-11-04
102.150001525879,103.199996948242,102.150001525879,102.610000610352,2925,102.610000610352,2021-11-05
102.379997253418,102.730003356934,102.339996337891,102.440002441406,3603,102.440002441406,2021-11-08
102.180000305176,102.559997558594,101.930000305176,102.059997558594,6209,102.059997558594,2021-11-09
102.349998474121,102.639999389648,101.940002441406,102.449996948242,2010,102.449996948242,2021-11-10
102.550003051758,102.800003051758,102.339996337891,102.73999786377,2636,102.73999786377,2021-11-11
102.959999084473,103.48999786377,102.870002746582,103.379997253418,7870,103.379997253418,2021-11-12
103.5,104.080001831055,103.5,103.879997253418,6577,103.879997253418,2021-11-15
104.25,104.730003356934,104.120002746582,104.709999084473,4255,104.709999084473,2021-11-16
104.900001525879,104.900001525879,104.5,104.580001831055,5740,104.580001831055,2021-11-17
104.540000915527,104.690002441406,103.650001525879,103.980003356934,2553,103.980003356934,2021-11-18
104.629997253418,104.919998168945,104.129997253418,104.449996948242,4065,104.449996948242,2021-11-19
104.889999389648,105.319999694824,104.5,104.889999389648,2419,104.889999389648,2021-11-22
104.069999694824,104.440002441406,103.339996337891,103.589996337891,3552,103.589996337891,2021-11-23
104.160003662109,104.629997253418,103.879997253418,104.550003051758,8478,104.550003051758,2021-11-24
104.839996337891,104.860000610352,104.529998779297,104.75,18439,104.75,2021-11-25
103.129997253418,103.129997253418,101,101.050003051758,9482,101.050003051758,2021-11-26
102.379997253418,103.059997558594,101.959999084473,102.190002441406,6009,102.190002441406,2021-11-29
100.98999786377,101.400001525879,100.309997558594,100.930000305176,6008,100.930000305176,2021-11-30
101.330001831055,102.300003051758,101.25,102.190002441406,16773,102.190002441406,2021-12-01
100.5,100.910003662109,99.6500015258789,100.599998474121,9528,100.599998474121,2021-12-02
101.290000915527,101.550003051758,99.8600006103516,100.230003356934,6433,100.230003356934,2021-12-03
100.930000305176,101.400001525879,100.129997253418,101.290000915527,7882,101.290000915527,2021-12-06
102.410003662109,103.949996948242,102.290000915527,103.889999389648,9618,103.889999389648,2021-12-07
103.709999084473,104,103,103.199996948242,5108,103.199996948242,2021-12-08
103.330001831055,103.449996948242,103.110000610352,103.5,2344,103.5,2021-12-09
102.98999786377,103.599998474121,102.860000610352,102.970001220703,2091,102.970001220703,2021-12-10
103.559997558594,104.050003051758,102.599998474121,102.660003662109,4996,102.660003662109,2021-12-13
103.099998474121,103.099998474121,101.660003662109,101.769996643066,1816,101.769996643066,2021-12-14
102.269996643066,102.480003356934,101.730003356934,101.730003356934,4202,101.730003356934,2021-12-15
103.639999389648,104.150001525879,102.980003356934,103.230003356934,14336,103.230003356934,2021-12-16
102.370002746582,102.870002746582,101.379997253418,102.720001220703,4390,102.720001220703,2021-12-17
100.559997558594,100.970001220703,100.050003051758,100.099998474121,10156,100.099998474121,2021-12-20
101.440002441406,101.809997558594,101.110000610352,101.76000213623,6065,101.76000213623,2021-12-21
102.269996643066,102.769996643066,102,102.709999084473,1530,102.709999084473,2021-12-22
103.019996643066,103.809997558594,103.019996643066,103.779998779297,1710,103.779998779297,2021-12-23
103.48999786377,104.449996948242,103.110000610352,104.389999389648,3974,104.389999389648,2021-12-27
104.790000915527,105.25,104.669998168945,104.919998168945,1305,104.919998168945,2021-12-28
104.900001525879,105.180000305176,104.050003051758,104.269996643066,1720,104.269996643066,2021-12-29
104.680000305176,105.110000610352,104.639999389648,104.940002441406,995,104.940002441406,2021-12-30
104.699996948242,105.199996948242,104.5,104.930000305176,7850,104.930000305176,2022-01-03
105.470001220703,105.830001831055,104.919998168945,105.160003662109,7427,105.160003662109,2022-01-04
105.099998474121,105.220001220703,104.800003051758,104.930000305176,2789,104.930000305176,2022-01-05
103.410003662109,103.680000305176,102.699996948242,103.400001525879,7597,103.400001525879,2022-01-06
103.290000915527,103.550003051758,102.430000305176,102.75,4050,102.75,2022-01-07
103.139999389648,103.209999084473,101.199996948242,101.73999786377,6188,101.73999786377,2022-01-10
102.779998779297,103.279998779297,102.419998168945,102.970001220703,4522,102.970001220703,2022-01-11
103.769996643066,103.930000305176,103.199996948242,103.370002746582,3653,103.370002746582,2022-01-12
103,103.449996948242,102.889999389648,103.069999694824,9241,103.069999694824,2022-01-13
101.970001220703,102.269996643066,101.400001525879,101.76000213623,12377,101.76000213623,2022-01-14
102.209999084473,102.709999084473,102.150001525879,102.620002746582,7106,102.620002746582,2022-01-17
101.919998168945,102.26000213623,101.199996948242,101.650001525879,7132,101.650001525879,2022-01-18
100.819999694824,101.959999084473,100.819999694824,101.199996948242,4601,101.199996948242,2022-01-19
101.120002746582,102.199996948242,100.849998474121,102.099998474121,11386,102.099998474121,2022-01-20
100.019996643066,100.160003662109,98.75,99.9199981689453,32935,99.9199981689453,2022-01-21
98.9300003051758,99.2099990844727,95.8600006103516,95.9499969482422,12560,95.9499969482422,2022-01-24
97.25,98,96.3499984741211,97.120002746582,12731,97.120002746582,2022-01-25
97.8499984741211,99.1399993896484,97.8499984741211,98.6500015258789,53508,98.6500015258789,2022-01-26
96.9700012207031,99.5,96.9700012207031,98.8499984741211,5921,98.8499984741211,2022-01-27
98.379997253418,98.4300003051758,96.6999969482422,98.1399993896484,9741,98.1399993896484,2022-01-28
99.4199981689453,100.110000610352,98.9499969482422,99.629997253418,3977,99.629997253418,2022-01-31
100.349998474121,100.809997558594,100,100.599998474121,54831,100.599998474121,2022-02-01
101.370002746582,102.269996643066,100.809997558594,100.959999084473,23496,100.959999084473,2022-02-02
100.75,100.769996643066,99.2399978637695,99.0800018310547,3136,99.0800018310547,2022-02-03
99.2200012207031,99.2699966430664,97.7099990844727,98.0100021362305,3168,98.0100021362305,2022-02-04
98.8600006103516,99.1100006103516,98.2200012207031,98.8499984741211,5459,98.8499984741211,2022-02-07
98.8600006103516,99.2300033569336,98.5,99.0699996948242,11421,99.0699996948242,2022-02-08
99.8000030517578,100.720001220703,99.8000030517578,100.569999694824,2703,100.569999694824,2022-02-09
100.879997253418,100.940002441406,100,100.139999389648,2429,100.139999389648,2022-02-10
99.5,100.029998779297,99.1500015258789,99.5299987792969,4909,99.5299987792969,2022-02-11
98.3600006103516,98.6699981689453,97.4199981689453,98.4300003051758,7674,98.4300003051758,2022-02-14
98.3499984741211,99.5,98.3300018310547,99.2200012207031,5486,99.2200012207031,2022-02-15
99.3199996948242,99.7699966430664,98.8600006103516,99.0299987792969,7394,99.0299987792969,2022-02-16
99.379997253418,99.379997253418,98.5,98.6600036621094,1524,98.6600036621094,2022-02-17
98.3099975585938,98.4400024414062,97.3300018310547,97.5199966430664,6241,97.5199966430664,2022-02-18
97.7600021362305,97.8300018310547,96.3600006103516,96.4300003051758,6685,96.4300003051758,2022-02-21
95.8000030517578,97.3099975585938,95.8000030517578,96.6500015258789,24523,96.6500015258789,2022-02-22
96.9000015258789,97.25,95.9199981689453,96.0500030517578,1737,96.0500030517578,2022-02-23
93.3099975585938,95.0500030517578,92.8000030517578,94.6900024414062,17062,94.6900024414062,2022-02-24
95.7900009155273,97.4599990844727,95.4499969482422,97.4599990844727,6936,97.4599990844727,2022-02-25
97,97.8899993896484,96.5500030517578,97.8000030517578,10026,97.8000030517578,2022-02-28
98.4100036621094,98.4100036621094,97.1699981689453,97.5299987792969,11379,97.5299987792969,2022-03-01
97.120002746582,98.4000015258789,96.9000015258789,98.3199996948242,3555,98.3199996948242,2022-03-02
98.5199966430664,99,97.6999969482422,97.9100036621094,8336,97.9100036621094,2022-03-03
97.9100036621094,98,96.7399978637695,97.0800018310547,6921,97.0800018310547,2022-03-04
96.5100021362305,97.5,95.620002746582,96.5,7067,96.5,2022-03-07
94.7300033569336,95.6900024414062,94.3000030517578,94.4199981689453,10649,94.4199981689453,2022-03-08
95.2799987792969,95.9899978637695,95.0699996948242,95.370002746582,28546,95.370002746582,2022-03-09
96.0500030517578,96.0899963378906,94.5,94.9100036621094,4627,94.9100036621094,2022-03-10
95.9300003051758,97,95.6999969482422,95.9700012207031,2770,95.9700012207031,2022-03-11
95.870002746582,95.9400024414062,94.6500015258789,94.7200012207031,6187,94.7200012207031,2022-03-14
93.5199966430664,95.5,93.0100021362305,95.4499969482422,8289,95.4499969482422,2022-03-15
96.9599990844727,97.9100036621094,96.9000015258789,97.7200012207031,4587,97.7200012207031,2022-03-16
98.2799987792969,98.2799987792969,97.4499969482422,97.9599990844727,8849,97.9599990844727,2022-03-17
98.5599975585938,99.4599990844727,98.3000030517578,99.3899993896484,4700,99.3899993896484,2022-03-18
100,100.199996948242,99.5299987792969,99.9499969482422,7575,99.9499969482422,2022-03-21
100.580001831055,101.26000213623,100.360000610352,101,2942,101,2022-03-22
101.300003051758,101.339996337891,100.879997253418,100.839996337891,3770,100.839996337891,2022-03-23
101.080001831055,101.169998168945,100.419998168945,100.910003662109,3516,100.910003662109,2022-03-24
101,101.599998474121,100.930000305176,101.209999084473,1666,101.209999084473,2022-03-25
101.699996948242,102.160003662109,101.589996337891,101.629997253418,3856,101.629997253418,2022-03-28
102.269996643066,102.75,102,102.269996643066,4955,102.269996643066,2022-03-29
102.400001525879,102.459999084473,101.75,101.800003051758,7439,101.800003051758,2022-03-30
101.680000305176,102.110000610352,101.650001525879,101.75,4769,101.75,2022-03-31
101.48999786377,102.110000610352,101.370002746582,101.459999084473,13800,101.459999084473,2022-04-01
102.040000915527,102.830001831055,101.779998779297,102.769996643066,2378,102.769996643066,2022-04-04
103.150001525879,103.440002441406,102.800003051758,102.900001525879,3615,102.900001525879,2022-04-05
102.699996948242,102.790000915527,100.910003662109,101.099998474121,15524,101.099998474121,2022-04-06
101.370002746582,101.75,100.75,100.809997558594,13656,100.809997558594,2022-04-07
102.209999084473,102.419998168945,101.639999389648,102.029998779297,8287,102.029998779297,2022-04-08
101.23999786377,101.529998779297,100.449996948242,100.519996643066,27965,100.519996643066,2022-04-11
100.01000213623,101.26000213623,99.5599975585938,101.01000213623,4736,101.01000213623,2022-04-12
100.910003662109,100.919998168945,100.349998474121,100.680000305176,989,100.680000305176,2022-04-13
100.790000915527,101.830001831055,100.550003051758,101.319999694824,7396,101.319999694824,2022-04-14
100.980003356934,101.26000213623,99.9300003051758,101.230003356934,12589,101.230003356934,2022-04-19
101.099998474121,101.769996643066,101,101.150001525879,1834,101.150001525879,2022-04-20
101.01000213623,101.73999786377,100.919998168945,101.23999786377,3108,101.23999786377,2022-04-21
100.269996643066,100.269996643066,99.1500015258789,99.129997253418,6932,99.129997253418,2022-04-22
97.5100021362305,98,97,97.2600021362305,8977,97.2600021362305,2022-04-25
98.5,98.8399963378906,97.3000030517578,97.370002746582,4989,97.370002746582,2022-04-26
97.5500030517578,98.6900024414062,97.120002746582,98.2300033569336,8861,98.2300033569336,2022-04-27
98.9199981689453,99.7900009155273,98.4000015258789,98.7699966430664,12001,98.7699966430664,2022-04-28
100,100.199996948242,99.0599975585938,99.2399978637695,3725,99.2399978637695,2022-04-29
97.8899993896484,98.5500030517578,97.1100006103516,97.370002746582,15816,97.370002746582,2022-05-02
98.2900009155273,98.6500015258789,97.7399978637695,98.5100021362305,10723,98.5100021362305,2022-05-03
98.5699996948242,98.6800003051758,97.4000015258789,97.4400024414062,1975,97.4400024414062,2022-05-04
99.8199996948242,99.8499984741211,97.25,97.5,2616,97.5,2022-05-05
