"MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted","Date"
231.550003051758,236.710006713867,231.550003051758,236.479995727539,25479900,227.860275268555,2021-03-26
236.589996337891,236.800003051758,231.880004882812,235.240005493164,25227500,226.665451049805,2021-03-29
233.529998779297,233.850006103516,231.100006103516,231.850006103516,24792000,223.399002075195,2021-03-30
232.910003662109,239.100006103516,232.389999389648,235.770004272461,43623500,227.176132202148,2021-03-31
238.470001220703,242.839996337891,238.050003051758,242.350006103516,30338000,233.516326904297,2021-04-01
242.759994506836,249.960006713867,242.699996948242,249.070007324219,36910600,239.99137878418,2021-04-05
247.610000610352,249.399993896484,246.880004882812,247.860000610352,22931900,238.825469970703,2021-04-06
247.809997558594,250.929992675781,247.190002441406,249.899993896484,22719800,240.791061401367,2021-04-07
252.770004272461,254.139999389648,252,253.25,23625200,244.018981933594,2021-04-08
252.869995117188,255.990005493164,252.440002441406,255.850006103516,24326800,246.524230957031,2021-04-09
254.710006713867,257.670013427734,254.619995117188,255.910003662109,27148700,246.58203125,2021-04-12
257.260009765625,259.190002441406,256.829986572266,258.489990234375,23837500,249.067962646484,2021-04-13
257.480010986328,258.829986572266,255.160003662109,255.589996337891,23070900,246.273681640625,2021-04-14
257.929992675781,259.929992675781,257.730010986328,259.5,25627500,250.041152954102,2021-04-15
259.470001220703,261,257.600006103516,260.739990234375,24878600,251.23600769043,2021-04-16
260.190002441406,261.480010986328,257.820007324219,258.739990234375,23209300,249.308868408203,2021-04-19
257.820007324219,260.200012207031,256.839996337891,258.260009765625,19722900,248.846343994141,2021-04-20
258.940002441406,260.679992675781,257.25,260.579986572266,24030400,251.081771850586,2021-04-21
260.209991455078,261.779998779297,255.639999389648,257.170013427734,25606200,247.796127319336,2021-04-22
257.880004882812,261.510009765625,257.269989013672,261.149993896484,21462600,251.63102722168,2021-04-23
261.660003662109,262.440002441406,260.170013427734,261.549987792969,19763300,252.016464233398,2021-04-26
261.579986572266,263.190002441406,260.119995117188,261.970001220703,31014200,252.421157836914,2021-04-27
256.079986572266,256.540008544922,252.949996948242,254.559997558594,46903100,245.281219482422,2021-04-28
255.460006713867,256.100006103516,249,252.509994506836,40589000,243.305969238281,2021-04-29
249.740005493164,253.080001831055,249.600006103516,252.179992675781,30945100,242.98796081543,2021-04-30
253.399993896484,254.350006103516,251.119995117188,251.860000610352,19626600,242.679656982422,2021-05-03
250.970001220703,251.210006713867,245.759994506836,247.789993286133,32756100,238.75798034668,2021-05-04
249.059997558594,249.5,245.820007324219,246.470001220703,21901300,237.486114501953,2021-05-05
246.449996948242,249.860000610352,244.690002441406,249.729995727539,26491100,240.627288818359,2021-05-06
252.149993896484,254.300003051758,251.169998168945,252.460006713867,27032900,243.257797241211,2021-05-07
250.869995117188,251.729995727539,247.119995117188,247.179992675781,29299900,238.170227050781,2021-05-10
244.550003051758,246.600006103516,242.570007324219,246.229995727539,33641600,237.2548828125,2021-05-11
242.169998168945,244.380004882812,238.070007324219,239,36684400,230.288375854492,2021-05-12
241.800003051758,245.600006103516,241.419998168945,243.029998779297,29624300,234.171508789062,2021-05-13
245.580001831055,249.179992675781,245.490005493164,248.149993896484,23901100,239.104843139648,2021-05-14
246.550003051758,246.589996337891,243.520004272461,245.179992675781,24970200,236.243133544922,2021-05-17
246.270004272461,246.410003662109,242.899993896484,243.080001831055,20168000,234.219696044922,2021-05-18
239.309997558594,243.229995727539,238.600006103516,243.119995117188,25739800,234.79914855957,2021-05-19
243.960006713867,247.949996948242,243.860000610352,246.479995727539,21800700,238.044143676758,2021-05-20
247.570007324219,248.330001831055,244.740005493164,245.169998168945,21863100,236.77897644043,2021-05-21
247.789993286133,251.160003662109,247.509994506836,250.779998779297,21411500,242.197006225586,2021-05-24
251.770004272461,252.75,250.820007324219,251.720001220703,17704300,243.10481262207,2021-05-25
251.429992675781,252.940002441406,250.75,251.490005493164,17771600,242.882690429688,2021-05-26
251.169998168945,251.479995727539,249.25,249.309997558594,24426200,240.777313232422,2021-05-27
251,252.080001831055,249.559997558594,249.679992675781,18270200,241.134628295898,2021-05-28
251.229995727539,251.289993286133,246.960006713867,247.399993896484,23213300,238.932647705078,2021-06-01
248.130004882812,249.270004272461,245.839996337891,247.300003051758,19406700,238.836090087891,2021-06-02
245.220001220703,246.339996337891,243,245.710006713867,25307700,237.300476074219,2021-06-03
247.759994506836,251.649993896484,247.509994506836,250.789993286133,25281100,242.206619262695,2021-06-04
249.979995727539,254.089996337891,249.809997558594,253.809997558594,23079200,245.123275756836,2021-06-07
255.160003662109,256.010009765625,252.509994506836,252.570007324219,22455000,243.925720214844,2021-06-08
253.809997558594,255.529998779297,253.210006713867,253.589996337891,17937600,244.910827636719,2021-06-09
254.289993286133,257.459991455078,253.669998168945,257.239990234375,24563600,248.435913085938,2021-06-10
257.989990234375,258.489990234375,256.609985351562,257.890014648438,18999700,249.063629150391,2021-06-11
257.899993896484,259.950012207031,256.799987792969,259.890014648438,19150500,250.995193481445,2021-06-14
259.769989013672,259.989990234375,257.679992675781,258.359985351562,18038900,249.517517089844,2021-06-15
259.399993896484,260.579986572266,254.419998168945,257.380004882812,27220000,248.571090698242,2021-06-16
256.070007324219,261.75,256.010009765625,260.899993896484,27565500,251.970565795898,2021-06-17
259.630004882812,262.299987792969,258.75,259.429992675781,37202200,250.550903320312,2021-06-18
259.820007324219,263.519989013672,257.920013427734,262.630004882812,26696100,253.641387939453,2021-06-21
262.720001220703,265.790008544922,262.399993896484,265.510009765625,24694100,256.422821044922,2021-06-22
265.989990234375,266.829986572266,264.429992675781,265.269989013672,19518700,256.191070556641,2021-06-23
266.160003662109,267.850006103516,265.470001220703,266.690002441406,21446900,257.562438964844,2021-06-24
266.230010986328,267.25,264.760009765625,265.019989013672,25611100,255.949584960938,2021-06-25
266.190002441406,268.899993896484,265.910003662109,268.720001220703,19590000,259.523010253906,2021-06-28
268.869995117188,271.649993896484,267.980010986328,271.399993896484,19937800,262.111267089844,2021-06-29
270.690002441406,271.359985351562,269.600006103516,270.899993896484,21656500,261.628356933594,2021-06-30
269.609985351562,271.839996337891,269.600006103516,271.600006103516,16725300,262.304351806641,2021-07-01
272.820007324219,278,272.5,277.649993896484,26458000,268.147308349609,2021-07-02
278.029998779297,279.369995117188,274.299987792969,277.660003662109,31565600,268.157043457031,2021-07-06
279.399993896484,280.690002441406,277.149993896484,279.929992675781,23260000,270.349304199219,2021-07-07
276.899993896484,278.730010986328,274.869995117188,277.420013427734,24618600,267.925262451172,2021-07-08
275.720001220703,278.049987792969,275.320007324219,277.940002441406,23916700,268.427429199219,2021-07-09
279.160003662109,279.769989013672,276.579986572266,277.320007324219,18931700,267.828643798828,2021-07-12
277.519989013672,282.850006103516,277.390014648438,280.980010986328,26120100,271.363372802734,2021-07-13
282.350006103516,283.660003662109,280.549987792969,282.510009765625,23113700,272.841064453125,2021-07-14
282,282.510009765625,279.829986572266,281.029998779297,22604200,271.411682128906,2021-07-15
282.070007324219,284.100006103516,279.459991455078,280.75,26186800,271.141204833984,2021-07-16
278.929992675781,280.369995117188,274.450012207031,277.010009765625,32935600,267.529296875,2021-07-19
278.029998779297,280.970001220703,276.260009765625,279.320007324219,26259700,269.760162353516,2021-07-20
278.899993896484,281.519989013672,277.290008544922,281.399993896484,24364300,271.768981933594,2021-07-21
283.839996337891,286.420013427734,283.420013427734,286.140014648438,23384100,276.346801757812,2021-07-22
287.369995117188,289.989990234375,286.5,289.670013427734,22768100,279.755950927734,2021-07-23
289,289.690002441406,286.640014648438,289.049987792969,23176100,279.157165527344,2021-07-26
289.429992675781,289.579986572266,282.950012207031,286.540008544922,33604100,276.733123779297,2021-07-27
288.989990234375,290.149993896484,283.829986572266,286.220001220703,33566900,276.423980712891,2021-07-28
286.239990234375,288.619995117188,286.079986572266,286.5,18168300,276.694458007812,2021-07-29
285.170013427734,286.660003662109,283.910003662109,284.910003662109,20944800,275.158843994141,2021-07-30
286.359985351562,286.769989013672,283.739990234375,284.820007324219,16267400,275.071929931641,2021-08-02
285.420013427734,287.230010986328,284,287.119995117188,17879000,277.293243408203,2021-08-03
286.220001220703,287.589996337891,284.649993896484,286.510009765625,16191300,276.704132080078,2021-08-04
286.880004882812,289.630004882812,286.100006103516,289.519989013672,13900200,279.611083984375,2021-08-05
288.510009765625,289.5,287.619995117188,289.459991455078,16589300,279.553100585938,2021-08-06
289.75,291.549987792969,287.809997558594,288.329986572266,16117600,278.461822509766,2021-08-09
288.799987792969,289.25,285.200012207031,286.440002441406,18616600,276.636566162109,2021-08-10
287.209991455078,288.660003662109,285.859985351562,286.950012207031,13955900,277.129028320312,2021-08-11
286.630004882812,289.970001220703,286.339996337891,289.809997558594,14561300,279.891174316406,2021-08-12
289.480010986328,292.899993896484,289.299987792969,292.850006103516,18249000,282.8271484375,2021-08-13
293.190002441406,294.820007324219,290.019989013672,294.600006103516,22507600,284.517181396484,2021-08-16
292.390014648438,293.429992675781,291.079986572266,293.079986572266,20075300,283.049194335938,2021-08-17
292.040008544922,294.820007324219,290.269989013672,290.730010986328,21813000,281.317260742188,2021-08-18
288.690002441406,297.470001220703,288.640014648438,296.769989013672,29850500,287.161651611328,2021-08-19
299.720001220703,305.839996337891,298.059997558594,304.359985351562,40817600,294.505889892578,2021-08-20
303.25,305.399993896484,301.850006103516,304.649993896484,22830200,294.786468505859,2021-08-23
305.019989013672,305.649993896484,302,302.619995117188,18175800,292.822235107422,2021-08-24
304.299987792969,304.589996337891,300.420013427734,302.010009765625,20006100,292.231964111328,2021-08-25
300.989990234375,302.429992675781,298.950012207031,299.089996337891,17666100,289.406524658203,2021-08-26
298.989990234375,300.869995117188,296.829986572266,299.720001220703,22605700,290.01611328125,2021-08-27
301.119995117188,304.220001220703,301.059997558594,303.589996337891,16348100,293.760894775391,2021-08-30
304.420013427734,304.5,301.5,301.880004882812,26285300,292.106231689453,2021-08-31
302.869995117188,305.190002441406,301.489990234375,301.829986572266,18983800,292.057861328125,2021-09-01
302.200012207031,303.359985351562,300.179992675781,301.149993896484,16285600,291.399810791016,2021-09-02
300.989990234375,302.600006103516,300.260009765625,301.140014648438,14747900,291.390197753906,2021-09-03
301.010009765625,301.089996337891,298.200012207031,300.179992675781,17180400,290.461242675781,2021-09-07
299.779998779297,300.609985351562,297.470001220703,300.209991455078,15046800,290.490356445312,2021-09-08
300.820007324219,302.140014648438,297,297.25,19927000,287.626098632812,2021-09-09
298.420013427734,299.920013427734,295.380004882812,295.709991455078,19633400,286.136016845703,2021-09-10
297.549987792969,298.540008544922,294.079986572266,296.989990234375,23652900,287.374481201172,2021-09-13
299.559997558594,301.390014648438,298.100006103516,299.790008544922,21853400,290.083862304688,2021-09-14
303.260009765625,305.320007324219,301.820007324219,304.820007324219,28356300,294.951019287109,2021-09-15
303.760009765625,305.309997558594,300.760009765625,305.220001220703,19550800,295.338073730469,2021-09-16
304.170013427734,304.5,299.529998779297,299.869995117188,41372500,290.161285400391,2021-09-17
296.329986572266,298.720001220703,289.519989013672,294.299987792969,38278700,284.771606445312,2021-09-20
295.690002441406,297.540008544922,294.070007324219,294.799987792969,22364100,285.255401611328,2021-09-21
296.730010986328,300.220001220703,294.510009765625,298.579986572266,26626300,288.913116455078,2021-09-22
298.850006103516,300.899993896484,297.529998779297,299.559997558594,18604600,289.861328125,2021-09-23
298.230010986328,299.799987792969,296.929992675781,299.350006103516,14999000,289.658111572266,2021-09-24
296.140014648438,296.470001220703,292.940002441406,294.170013427734,23571700,284.645874023438,2021-09-27
289.799987792969,290.779998779297,282.75,283.519989013672,43186200,274.340606689453,2021-09-28
285.100006103516,286.769989013672,283.010009765625,284,26353700,274.805023193359,2021-09-29
285.709991455078,287.829986572266,281.619995117188,281.920013427734,32343600,272.79248046875,2021-09-30
282.119995117188,289.980010986328,281.290008544922,289.100006103516,30086300,279.739990234375,2021-10-01
287.399993896484,287.75,280.25,283.109985351562,31350700,273.943878173828,2021-10-04
284.049987792969,290.399993896484,284.049987792969,288.760009765625,24993000,279.411010742188,2021-10-05
285.779998779297,293.630004882812,285.510009765625,293.109985351562,28002600,283.620178222656,2021-10-06
295.179992675781,296.640014648438,293.920013427734,294.850006103516,20430500,285.303863525391,2021-10-07
296.220001220703,296.640014648438,293.760009765625,294.850006103516,17685700,285.303863525391,2021-10-08
292.920013427734,297.970001220703,292.75,294.230010986328,19298600,284.703948974609,2021-10-11
295.339996337891,295.440002441406,292.350006103516,292.880004882812,17974100,283.397644042969,2021-10-12
294.910003662109,297.279998779297,293.489990234375,296.309997558594,23416300,286.716583251953,2021-10-13
299.209991455078,303.269989013672,297.829986572266,302.75,27262900,292.948028564453,2021-10-14
302.339996337891,304.450012207031,300.519989013672,304.209991455078,25384800,294.360778808594,2021-10-15
303.570007324219,308.209991455078,302.690002441406,307.290008544922,22729300,297.341064453125,2021-10-18
308.350006103516,309.299987792969,307.220001220703,308.230010986328,17682100,298.250671386719,2021-10-19
309.209991455078,309.700012207031,306.109985351562,307.410003662109,16537100,297.457183837891,2021-10-20
307.170013427734,311.019989013672,306.359985351562,310.760009765625,16918100,300.698760986328,2021-10-21
310.399993896484,311.089996337891,307.799987792969,309.160003662109,17449300,299.150512695312,2021-10-22
309.359985351562,309.399993896484,306.459991455078,308.130004882812,17554500,298.153930664062,2021-10-25
311,312.399993896484,308.600006103516,310.109985351562,28107300,300.069763183594,2021-10-26
316,326.100006103516,316,323.170013427734,52588700,312.706878662109,2021-10-27
324.329986572266,324.869995117188,321.359985351562,324.350006103516,26297900,313.848754882812,2021-10-28
324.130004882812,332,323.899993896484,331.619995117188,34766000,320.883270263672,2021-10-29
331.359985351562,331.489990234375,326.369995117188,329.369995117188,27073200,318.706176757812,2021-11-01
330.309997558594,333.450012207031,330,333.130004882812,26487100,322.344451904297,2021-11-02
333.899993896484,334.899993896484,330.649993896484,334,21500100,323.186248779297,2021-11-03
332.890014648438,336.540008544922,329.510009765625,336.440002441406,23992200,325.547332763672,2021-11-04
338.510009765625,338.790008544922,334.420013427734,336.059997558594,22570100,325.179534912109,2021-11-05
337.299987792969,337.649993896484,334.440002441406,336.989990234375,20897000,326.079467773438,2021-11-08
337.109985351562,338.720001220703,334.529998779297,335.950012207031,21307400,325.073150634766,2021-11-09
334.570007324219,334.630004882812,329.920013427734,330.799987792969,25500900,320.08984375,2021-11-10
331.25,333.769989013672,330.510009765625,332.429992675781,16849800,321.667083740234,2021-11-11
333.920013427734,337.230010986328,333.790008544922,336.720001220703,23831000,325.818267822266,2021-11-12
337.540008544922,337.880004882812,334.029998779297,336.070007324219,16723000,325.189270019531,2021-11-15
335.679992675781,340.670013427734,335.510009765625,339.510009765625,20886800,328.517852783203,2021-11-16
338.940002441406,342.190002441406,338,339.119995117188,19053400,328.740783691406,2021-11-17
338.179992675781,342.450012207031,337.119995117188,341.269989013672,22463500,330.825042724609,2021-11-18
342.640014648438,345.100006103516,342.200012207031,343.109985351562,21963400,332.608734130859,2021-11-19
344.619995117188,349.670013427734,339.549987792969,339.829986572266,31031100,329.429138183594,2021-11-22
337.049987792969,339.450012207031,333.559997558594,337.679992675781,30427600,327.344909667969,2021-11-23
336.279998779297,338.160003662109,333.910003662109,337.910003662109,21661300,327.56787109375,2021-11-24
334.350006103516,337.929992675781,328.119995117188,329.679992675781,24217200,319.589752197266,2021-11-26
334.940002441406,339.029998779297,334.739990234375,336.630004882812,28563500,326.326995849609,2021-11-29
335.320007324219,337.779998779297,328.989990234375,330.589996337891,42885600,320.471893310547,2021-11-30
335.130004882812,339.279998779297,329.390014648438,330.079986572266,33337600,319.977508544922,2021-12-01
330.299987792969,333.489990234375,327.799987792969,329.489990234375,30766000,319.405578613281,2021-12-02
331.989990234375,332.700012207031,318.029998779297,323.010009765625,41779300,313.123931884766,2021-12-03
323.950012207031,327.450012207031,319.230010986328,326.190002441406,30032600,316.206604003906,2021-12-06
331.640014648438,335.799987792969,330.100006103516,334.920013427734,31021900,324.669372558594,2021-12-07
335.309997558594,335.5,330.799987792969,334.970001220703,24761000,324.717864990234,2021-12-08
334.410003662109,336.489990234375,332.119995117188,333.100006103516,22214200,322.905120849609,2021-12-09
334.980010986328,343,334.790008544922,342.540008544922,38095700,332.056182861328,2021-12-10
340.679992675781,343.790008544922,339.079986572266,339.399993896484,28899400,329.012329101562,2021-12-13
333.220001220703,334.640014648438,324.109985351562,328.339996337891,44438700,318.290771484375,2021-12-14
328.609985351562,335.190002441406,324.5,334.649993896484,35381100,324.407684326172,2021-12-15
335.709991455078,336.760009765625,323.019989013672,324.899993896484,35034800,314.956024169922,2021-12-16
320.880004882812,324.920013427734,317.25,323.799987792969,47750300,313.889678955078,2021-12-17
320.049987792969,322.799987792969,317.570007324219,319.910003662109,28326500,310.118804931641,2021-12-20
323.290008544922,327.730010986328,319.799987792969,327.290008544922,24740600,317.27294921875,2021-12-21
328.299987792969,333.609985351562,325.75,333.200012207031,24831500,323.002044677734,2021-12-22
332.75,336.390014648438,332.730010986328,334.690002441406,19617800,324.446411132812,2021-12-23
335.459991455078,342.480010986328,335.429992675781,342.450012207031,19947000,331.968963623047,2021-12-27
343.149993896484,343.809997558594,340.320007324219,341.25,15661500,330.805694580078,2021-12-28
341.299987792969,344.299987792969,339.679992675781,341.950012207031,15042000,331.484252929688,2021-12-29
341.910003662109,343.130004882812,338.820007324219,339.320007324219,15994500,328.934753417969,2021-12-30
338.510009765625,339.359985351562,335.850006103516,336.320007324219,18000800,326.026519775391,2021-12-31
335.350006103516,338,329.779998779297,334.75,28865100,324.504608154297,2022-01-03
334.829986572266,335.200012207031,326.119995117188,329.010009765625,32674300,318.940307617188,2022-01-04
325.859985351562,326.070007324219,315.980010986328,316.380004882812,40054300,306.696868896484,2022-01-05
313.149993896484,318.700012207031,311.489990234375,313.880004882812,39646100,304.273345947266,2022-01-06
314.149993896484,316.5,310.089996337891,314.040008544922,32720000,304.428497314453,2022-01-07
309.489990234375,314.720001220703,304.690002441406,314.269989013672,44289500,304.651397705078,2022-01-10
313.380004882812,316.609985351562,309.890014648438,314.980010986328,29386800,305.339691162109,2022-01-11
319.670013427734,323.410003662109,317.079986572266,318.269989013672,34372200,308.528961181641,2022-01-12
320.470001220703,320.880004882812,304,304.799987792969,45366000,295.47119140625,2022-01-13
304.25,310.820007324219,303.75,310.200012207031,39846400,300.706024169922,2022-01-14
304.070007324219,309.799987792969,301.739990234375,302.649993896484,42333200,293.386993408203,2022-01-18
306.290008544922,313.910003662109,302.700012207031,303.329986572266,45933900,294.046325683594,2022-01-19
309.070007324219,311.649993896484,301.140014648438,301.600006103516,35380700,292.369171142578,2022-01-20
302.690002441406,304.109985351562,295.609985351562,296.029998779297,57984400,286.9697265625,2022-01-21
292.200012207031,297.109985351562,276.049987792969,296.369995117188,85731500,287.299224853516,2022-01-24
291.519989013672,294.989990234375,285.170013427734,288.489990234375,72848600,279.660369873047,2022-01-25
307.989990234375,308.5,293.029998779297,296.709991455078,90428900,287.628814697266,2022-01-26
302.660003662109,307.299987792969,297.929992675781,299.839996337891,53481300,290.6630859375,2022-01-27
300.230010986328,308.480010986328,294.450012207031,308.260009765625,49743700,298.825439453125,2022-01-28
308.950012207031,312.380004882812,306.369995117188,310.980010986328,46444500,301.462158203125,2022-01-31
310.410003662109,310.630004882812,305.130004882812,308.760009765625,40950400,299.310028076172,2022-02-01
309.630004882812,315.119995117188,308.880004882812,313.459991455078,36636000,303.866241455078,2022-02-02
309.489990234375,311.230010986328,299.959991455078,301.25,43730000,292.029907226562,2022-02-03
300.209991455078,308.799987792969,299.970001220703,305.940002441406,35096500,296.576416015625,2022-02-04
306.170013427734,307.839996337891,299.899993896484,300.950012207031,28533300,291.739105224609,2022-02-07
301.25,305.559997558594,299.950012207031,304.559997558594,32421200,295.238616943359,2022-02-08
309.869995117188,311.929992675781,307.390014648438,311.209991455078,31284700,301.685028076172,2022-02-09
304.040008544922,309.119995117188,300.700012207031,302.380004882812,45386200,293.125305175781,2022-02-10
303.190002441406,304.290008544922,294.220001220703,295.040008544922,39175600,286.009948730469,2022-02-11
293.769989013672,296.760009765625,291.350006103516,295,36359500,285.97119140625,2022-02-14
300.010009765625,300.799987792969,297.019989013672,300.470001220703,27058300,291.273803710938,2022-02-15
298.369995117188,300.869995117188,293.679992675781,299.5,29982100,290.933807373047,2022-02-16
296.359985351562,296.799987792969,290,290.730010986328,32461600,282.414672851562,2022-02-17
293.049987792969,293.859985351562,286.309997558594,287.929992675781,34264000,279.694671630859,2022-02-18
285,291.540008544922,284.5,287.720001220703,41736100,279.490753173828,2022-02-22
290.179992675781,291.700012207031,280.100006103516,280.269989013672,37811200,272.253814697266,2022-02-23
272.510009765625,295.160003662109,271.519989013672,294.589996337891,56989700,286.164215087891,2022-02-24
295.140014648438,297.630004882812,291.649993896484,297.309997558594,32546700,288.806427001953,2022-02-25
294.309997558594,299.140014648438,293,298.790008544922,34627500,290.244110107422,2022-02-28
296.399993896484,299.970001220703,292.149993896484,294.950012207031,31217800,286.513946533203,2022-03-01
295.359985351562,301.470001220703,293.700012207031,300.190002441406,31873000,291.604064941406,2022-03-02
302.890014648438,303.130004882812,294.049987792969,295.920013427734,27314500,287.456146240234,2022-03-03
294.290008544922,295.660003662109,287.170013427734,289.859985351562,32356500,281.569488525391,2022-03-04
288.529998779297,289.690002441406,278.529998779297,278.910003662109,43157200,270.932678222656,2022-03-07
277.799987792969,283.959991455078,270,275.850006103516,48159500,267.960235595703,2022-03-08
283.440002441406,289.600006103516,280.779998779297,288.5,35204500,280.248413085938,2022-03-09
283.019989013672,286.600006103516,280.579986572266,285.589996337891,30628000,277.421661376953,2022-03-10
287.959991455078,289.510009765625,279.429992675781,280.070007324219,27209300,272.0595703125,2022-03-11
280.339996337891,285.399993896484,275.820007324219,276.440002441406,30660700,268.533325195312,2022-03-14
280.350006103516,287.820007324219,278.730010986328,287.149993896484,34245100,278.937042236328,2022-03-15
289.109985351562,294.570007324219,283.200012207031,294.390014648438,37826300,285.969970703125,2022-03-16
293.290008544922,295.609985351562,289.369995117188,295.220001220703,30816600,286.776153564453,2022-03-17
295.369995117188,301,292.730010986328,300.429992675781,43390600,291.837219238281,2022-03-18
298.890014648438,300.140014648438,294.899993896484,299.160003662109,28351200,290.603546142578,2022-03-21
299.799987792969,305,298.769989013672,304.059997558594,27599700,295.363342285156,2022-03-22
300.510009765625,303.230010986328,297.720001220703,299.489990234375,25715400,290.924102783203,2022-03-23
299.140014648438,304.200012207031,298.320007324219,304.100006103516,24484500,295.402191162109,2022-03-24
305.230010986328,305.5,299.290008544922,303.679992675781,22566500,294.994262695312,2022-03-25
304.329986572266,310.799987792969,304.329986572266,310.700012207031,29578200,301.813446044922,2022-03-28
313.910003662109,315.820007324219,309.049987792969,315.410003662109,30393400,306.388793945312,2022-03-29
313.760009765625,315.950012207031,311.579986572266,313.859985351562,28163600,304.883087158203,2022-03-30
313.899993896484,315.140014648438,307.890014648438,308.309997558594,33422100,299.491760253906,2022-03-31
309.369995117188,310.130004882812,305.540008544922,309.420013427734,27110500,300.570068359375,2022-04-01
310.089996337891,315.109985351562,309.709991455078,314.970001220703,24289600,305.961273193359,2022-04-04
313.269989013672,314.869995117188,309.869995117188,310.880004882812,23156700,301.98828125,2022-04-05
305.190002441406,307,296.709991455078,299.5,40110400,290.933807373047,2022-04-06
296.660003662109,303.649993896484,296.350006103516,301.369995117188,31411200,292.750305175781,2022-04-07
300.440002441406,301.119995117188,296.279998779297,296.970001220703,24361900,288.476104736328,2022-04-08
291.790008544922,292.609985351562,285,285.260009765625,34569300,277.10107421875,2022-04-11
289.239990234375,290.739990234375,280.489990234375,282.059997558594,30966700,273.992553710938,2022-04-12
282.730010986328,288.579986572266,281.299987792969,287.619995117188,21907200,279.393524169922,2022-04-13
288.089996337891,288.309997558594,279.320007324219,279.829986572266,28221600,271.826385498047,2022-04-14
278.910003662109,282.459991455078,278.339996337891,280.519989013672,20778000,272.496612548828,2022-04-18
279.380004882812,286.170013427734,278.410003662109,285.299987792969,22297700,277.139923095703,2022-04-19
289.399993896484,289.700012207031,285.369995117188,286.359985351562,22906700,278.169647216797,2022-04-20
288.579986572266,293.299987792969,280.059997558594,280.809997558594,29454600,272.778381347656,2022-04-21
281.679992675781,283.200012207031,273.380004882812,274.029998779297,29405800,266.192291259766,2022-04-22
273.290008544922,281.109985351562,270.769989013672,280.720001220703,35678900,272.690948486328,2022-04-25
277.5,278.359985351562,270,270.220001220703,46518400,262.491271972656,2022-04-26
282.100006103516,290.970001220703,279.160003662109,283.220001220703,63477700,275.119445800781,2022-04-27
285.190002441406,290.980010986328,281.459991455078,289.630004882812,33646600,281.346130371094,2022-04-28
288.609985351562,289.880004882812,276.5,277.519989013672,37073900,269.582458496094,2022-04-29
277.709991455078,284.940002441406,276.220001220703,284.470001220703,35151100,276.333648681641,2022-05-02
283.959991455078,284.130004882812,280.149993896484,281.779998779297,25978600,273.720611572266,2022-05-03
282.589996337891,290.880004882812,276.730010986328,289.980010986328,33599300,281.686126708984,2022-05-04
285.540008544922,286.350006103516,274.339996337891,277.350006103516,43260400,269.417327880859,2022-05-05
274.809997558594,279.25,271.269989013672,274.730010986328,37780300,266.872314453125,2022-05-06
270.059997558594,272.359985351562,263.320007324219,264.579986572266,47726000,257.012573242188,2022-05-09
271.690002441406,273.75,265.070007324219,269.5,39336400,261.791839599609,2022-05-10
265.679992675781,271.359985351562,259.299987792969,260.549987792969,48975900,253.09782409668,2022-05-11
257.690002441406,259.880004882812,250.020004272461,255.350006103516,51033800,248.04655456543,2022-05-12
257.350006103516,263.040008544922,255.350006103516,261.119995117188,34925100,253.651519775391,2022-05-13
259.959991455078,265.820007324219,255.779998779297,261.5,32550900,254.020645141602,2022-05-16
266.109985351562,268.329986572266,262.459991455078,266.820007324219,28828800,259.1884765625,2022-05-17
263,263.600006103516,252.770004272461,254.080001831055,31356000,247.387756347656,2022-05-18
253.899993896484,257.670013427734,251.880004882812,253.139999389648,32692300,246.47248840332,2022-05-19
257.239990234375,258.540008544922,246.440002441406,252.559997558594,39199300,245.907806396484,2022-05-20
255.490005493164,261.5,253.429992675781,260.649993896484,33175400,253.784698486328,2022-05-23
257.890014648438,261.329986572266,253.5,259.619995117188,29043900,252.781829833984,2022-05-24
258.140014648438,264.579986572266,257.130004882812,262.519989013672,28547900,255.605422973633,2022-05-25
262.269989013672,267.109985351562,261.429992675781,265.899993896484,25002100,258.896453857422,2022-05-26
268.480010986328,273.339996337891,267.559997558594,273.239990234375,26910800,266.042999267578,2022-05-27
272.529998779297,274.769989013672,268.929992675781,271.869995117188,37827700,264.709197998047,2022-05-31
275.200012207031,277.690002441406,270.040008544922,272.420013427734,25292200,265.244659423828,2022-06-01
264.450012207031,274.649993896484,261.600006103516,274.579986572266,44008200,267.347778320312,2022-06-02
270.309997558594,273.450012207031,268.410003662109,270.019989013672,28059000,262.907867431641,2022-06-03
272.059997558594,274.179992675781,267.220001220703,268.75,22400300,261.67138671875,2022-06-06
266.640014648438,273.130004882812,265.940002441406,272.5,22860700,265.322570800781,2022-06-07
271.709991455078,273,269.609985351562,270.410003662109,17372300,263.28759765625,2022-06-08
267.779998779297,272.709991455078,264.630004882812,264.790008544922,26439700,257.815673828125,2022-06-09
260.579986572266,260.579986572266,252.529998779297,252.990005493164,31422800,246.326446533203,2022-06-10
245.110000610352,249.020004272461,241.529998779297,242.259994506836,46135800,235.879058837891,2022-06-13
243.860000610352,245.740005493164,241.509994506836,244.490005493164,28651500,238.050338745117,2022-06-14
248.309997558594,255.300003051758,246.419998168945,251.759994506836,33111700,245.128829956055,2022-06-15
245.979995727539,247.419998168945,243.020004272461,244.970001220703,33169200,238.517669677734,2022-06-16
