"TMO.Open","TMO.High","TMO.Low","TMO.Close","TMO.Volume","TMO.Adjusted","Date"
461.25,462.119995117188,456.089996337891,456.299987792969,993200,450.9462890625,2021-04-01
460.230010986328,467.450012207031,460.230010986328,465.390014648438,1509600,459.929626464844,2021-04-05
467.950012207031,473,463.589996337891,468.739990234375,1150700,463.240203857422,2021-04-06
467,470.820007324219,462.450012207031,466.380004882812,1801800,460.907989501953,2021-04-07
471.850006103516,475.790008544922,469.790008544922,471.510009765625,1339400,465.977783203125,2021-04-08
472.470001220703,479.140014648438,471.049987792969,478.880004882812,1147500,473.26123046875,2021-04-09
478.130004882812,481.209991455078,474.559997558594,475.980010986328,1163100,470.395385742188,2021-04-12
478.589996337891,487.700012207031,478.049987792969,484.850006103516,1837300,479.161224365234,2021-04-13
484,493.200012207031,473.450012207031,478.040008544922,1744500,472.431213378906,2021-04-14
485,498.059997558594,484,494.380004882812,2380000,488.579467773438,2021-04-15
498.079986572266,499,490.910003662109,492.920013427734,2590500,487.136596679688,2021-04-16
490,494.75,486.079986572266,487.640014648438,1677200,481.918609619141,2021-04-19
487.700012207031,490,481.869995117188,482.359985351562,1464500,476.700500488281,2021-04-20
484.25,485.910003662109,476.480010986328,480.410003662109,1312400,474.773345947266,2021-04-21
479.519989013672,488.829986572266,478.890014648438,484.209991455078,1087200,478.528839111328,2021-04-22
485.410003662109,490.369995117188,484.170013427734,488.089996337891,1210800,482.363250732422,2021-04-23
489.059997558594,496.25,486.589996337891,494.040008544922,1671400,488.243408203125,2021-04-26
495.600006103516,496.519989013672,490.109985351562,490.220001220703,978300,484.468292236328,2021-04-27
489.559997558594,491.589996337891,485.049987792969,485.799987792969,1140500,480.10009765625,2021-04-28
477.630004882812,479.779998779297,461.600006103516,464.390014648438,3359200,458.941375732422,2021-04-29
465.470001220703,475.170013427734,465,470.230010986328,2094800,464.712860107422,2021-04-30
471.779998779297,473.130004882812,465.140014648438,467.380004882812,1581300,461.896270751953,2021-05-03
463.929992675781,465.769989013672,459.630004882812,465.279998779297,1703100,459.820831298828,2021-05-04
468.600006103516,473.5,464.820007324219,467.769989013672,1586000,462.281707763672,2021-05-05
469.040008544922,470.579986572266,462.309997558594,470.140014648438,1530900,464.623931884766,2021-05-06
473.440002441406,478.989990234375,467.899993896484,468.450012207031,1442000,462.953643798828,2021-05-07
468.019989013672,469.950012207031,462.399993896484,463.470001220703,1502700,458.032104492188,2021-05-10
457.739990234375,464.140014648438,455.5,464,1568700,458.555938720703,2021-05-11
457.700012207031,464,454.059997558594,454.779998779297,1454500,449.444091796875,2021-05-12
457.059997558594,458.980010986328,453.559997558594,456.920013427734,1240300,451.558990478516,2021-05-13
457.880004882812,461.399993896484,454.920013427734,459.070007324219,1009700,453.683776855469,2021-05-14
460.869995117188,461.440002441406,451.820007324219,452.920013427734,1092300,447.60595703125,2021-05-17
450.709991455078,459.040008544922,448.519989013672,454.609985351562,1897200,449.276031494141,2021-05-18
451.899993896484,458.130004882812,449.579986572266,456.950012207031,1136600,451.588623046875,2021-05-19
457.700012207031,467.670013427734,457.700012207031,465.290008544922,1181200,459.830780029297,2021-05-20
467.600006103516,471.850006103516,462.079986572266,462.339996337891,1415300,456.915374755859,2021-05-21
465.369995117188,466.570007324219,461.720001220703,462.459991455078,1194800,457.033996582031,2021-05-24
465.299987792969,466.429992675781,461.579986572266,464.019989013672,1592500,458.575653076172,2021-05-25
462.089996337891,464.5,457.25,459.690002441406,2142600,454.296478271484,2021-05-26
459.670013427734,472.640014648438,457.019989013672,472.480010986328,4059500,466.936462402344,2021-05-27
471.739990234375,480.690002441406,469.410003662109,469.5,1618200,463.991333007812,2021-05-28
467,470.910003662109,446.309997558594,447.010009765625,4619100,441.765289306641,2021-06-01
447.709991455078,452.480010986328,446.529998779297,449.209991455078,2355200,443.939422607422,2021-06-02
447.579986572266,451.489990234375,444,445.329986572266,2396100,440.104949951172,2021-06-03
448.970001220703,452.489990234375,445.130004882812,448.760009765625,1731200,443.494781494141,2021-06-04
449.299987792969,450.579986572266,443.459991455078,444.450012207031,2782000,439.235260009766,2021-06-07
441.769989013672,444,438.720001220703,441,2819400,435.825775146484,2021-06-08
444.649993896484,449.910003662109,442.489990234375,448.209991455078,1795700,442.951141357422,2021-06-09
448.790008544922,465.700012207031,447.799987792969,464.910003662109,2679600,459.455169677734,2021-06-10
464.070007324219,465.899993896484,461.160003662109,465.149993896484,1935000,459.692443847656,2021-06-11
464.700012207031,470.940002441406,463.390014648438,470.070007324219,1452700,464.814514160156,2021-06-14
472.75,473.440002441406,467.589996337891,470.079986572266,1260700,464.824432373047,2021-06-15
468.059997558594,477.320007324219,465.929992675781,468.420013427734,1691700,463.182983398438,2021-06-16
468.839996337891,489.320007324219,468.049987792969,486.079986572266,2237300,480.6455078125,2021-06-17
483.140014648438,488.059997558594,480.440002441406,482.470001220703,2321300,477.075836181641,2021-06-18
484.220001220703,487,476.720001220703,483.559997558594,1111300,478.153686523438,2021-06-21
484.320007324219,492.399993896484,482.970001220703,492.209991455078,1840600,486.706909179688,2021-06-22
490.890014648438,494.160003662109,489.149993896484,494.019989013672,1358000,488.496795654297,2021-06-23
495,498.429992675781,493.549987792969,495.359985351562,1326600,489.821746826172,2021-06-24
495,497.709991455078,491.190002441406,492.869995117188,4676100,487.359558105469,2021-06-25
493.679992675781,505.739990234375,492.010009765625,505.100006103516,1449600,499.452880859375,2021-06-28
504.809997558594,510.600006103516,500.760009765625,508.239990234375,1349900,502.557739257812,2021-06-29
507.5,508.850006103516,503.290008544922,504.470001220703,1010000,498.829895019531,2021-06-30
505.839996337891,509.570007324219,503.260009765625,509.529998779297,1129300,503.833312988281,2021-07-01
508.910003662109,514.630004882812,507.429992675781,513.320007324219,923400,507.580963134766,2021-07-02
515.669982910156,518.460021972656,513.280029296875,517.059997558594,1288700,511.279205322266,2021-07-06
519.97998046875,524.260009765625,517.070007324219,522.719970703125,1433500,516.875793457031,2021-07-07
512,520.830017089844,511.480010986328,518.609985351562,1384000,512.811828613281,2021-07-08
519.080017089844,519.950012207031,514.590026855469,517.260009765625,1184200,511.476898193359,2021-07-09
519.690002441406,520.929992675781,512.929992675781,514.690002441406,1427600,508.935699462891,2021-07-12
513.900024414062,517.909973144531,512.280029296875,514.299987792969,941800,508.549865722656,2021-07-13
516.559997558594,516.890014648438,509.470001220703,510.779998779297,863900,505.069396972656,2021-07-14
509.929992675781,515.820007324219,509.399993896484,514.47998046875,1074800,508.727874755859,2021-07-15
514.760009765625,521.5,513.880004882812,519.789978027344,1080800,513.978759765625,2021-07-16
518.549987792969,522.700012207031,516.219970703125,521.619995117188,1317300,515.788146972656,2021-07-19
521.859985351562,529.549987792969,520.049987792969,522.580017089844,1145400,516.737426757812,2021-07-20
522.969970703125,522.969970703125,507.160003662109,514.260009765625,1113000,508.510589599609,2021-07-21
519.710021972656,525.799987792969,518.659973144531,524.5,868400,518.635986328125,2021-07-22
527.210021972656,533.150024414062,525.460021972656,532.260009765625,1005100,526.309265136719,2021-07-23
528.739990234375,533,525.390014648438,529.119995117188,874500,523.204284667969,2021-07-26
528.359985351562,534.5,527.559997558594,530.280029296875,1091500,524.351440429688,2021-07-27
518,529.179992675781,516,528.27001953125,1814500,522.36376953125,2021-07-28
531.530029296875,535.409973144531,529.950012207031,533.77001953125,1000800,527.80224609375,2021-07-29
534.890014648438,543.299987792969,531.380004882812,540.010009765625,1412800,533.972595214844,2021-07-30
542.080017089844,544.359985351562,531.880004882812,533.679992675781,1147400,527.713317871094,2021-08-02
534.239990234375,538.419982910156,532.299987792969,536.989990234375,934100,530.986389160156,2021-08-03
538.869995117188,541.299987792969,535.409973144531,538.880004882812,854600,532.855285644531,2021-08-04
540.969970703125,543.109985351562,536.710021972656,542.349975585938,781100,536.286315917969,2021-08-05
539.289978027344,542,533.580017089844,538.200012207031,765800,532.182800292969,2021-08-06
543.830017089844,546.049987792969,539.130004882812,541.159973144531,861700,535.109619140625,2021-08-09
540.780029296875,546.599975585938,539.219970703125,540.369995117188,903200,534.328369140625,2021-08-10
540.450012207031,543.960021972656,534.030029296875,537.260009765625,898900,531.253295898438,2021-08-11
536.640014648438,543.140014648438,535.950012207031,542.010009765625,603200,535.9501953125,2021-08-12
541.960021972656,544.690002441406,540.640014648438,544.640014648438,608300,538.550903320312,2021-08-13
546.409973144531,554.539978027344,542.719970703125,554.460021972656,1141400,548.260986328125,2021-08-16
553.969970703125,557.590026855469,552.119995117188,556.309997558594,830300,550.09033203125,2021-08-17
553.969970703125,555.989990234375,544.320007324219,544.659973144531,913100,538.570556640625,2021-08-18
544.039978027344,554.27001953125,542.380004882812,551.880004882812,834900,545.709838867188,2021-08-19
552.280029296875,557.989990234375,550.419982910156,555,951400,548.794921875,2021-08-20
557.700012207031,560.700012207031,551.5,552.609985351562,1275100,546.431457519531,2021-08-23
554.330017089844,554.330017089844,548.289978027344,550.489990234375,876100,544.335388183594,2021-08-24
552.580017089844,553.179992675781,544.159973144531,548.080017089844,963200,541.952392578125,2021-08-25
550,554.059997558594,545.140014648438,552.77001953125,766000,546.589904785156,2021-08-26
554.679992675781,557.619995117188,547.469970703125,548.510009765625,846100,542.377563476562,2021-08-27
549,558.75,548.030029296875,558.530029296875,873300,552.285400390625,2021-08-30
559.830017089844,559.919982910156,548.609985351562,554.950012207031,1287100,548.745544433594,2021-08-31
552.780029296875,563.330017089844,551.909973144531,561.719970703125,1062900,555.439697265625,2021-09-01
561.409973144531,571.669982910156,559.950012207031,565.469970703125,1137200,559.147827148438,2021-09-02
562.950012207031,568.789978027344,560.530029296875,568.109985351562,825500,561.758422851562,2021-09-03
568,569.450012207031,558.450012207031,569.169982910156,1241900,562.806396484375,2021-09-07
568.799987792969,573.27001953125,566.179992675781,572.580017089844,945100,566.178466796875,2021-09-08
573.929992675781,575.630004882812,567.049987792969,568.780029296875,1122600,562.4208984375,2021-09-09
571.580017089844,575.630004882812,569.200012207031,571.960021972656,1054700,565.565551757812,2021-09-10
573.349975585938,575.299987792969,549.179992675781,559.130004882812,1372500,552.878784179688,2021-09-13
563.190002441406,566.140014648438,560.380004882812,562.400024414062,785400,556.371032714844,2021-09-14
559.450012207031,566.090026855469,557.039978027344,562.960021972656,1241400,556.924987792969,2021-09-15
562.109985351562,562.789978027344,555.289978027344,560.440002441406,1053400,554.432006835938,2021-09-16
597.059997558594,609.299987792969,576,596.799987792969,5272300,590.402099609375,2021-09-17
592.690002441406,602.190002441406,585,590.200012207031,2674200,583.872924804688,2021-09-20
593.489990234375,602.760009765625,589,597.039978027344,1364400,590.639709472656,2021-09-21
601.52001953125,610.190002441406,595.359985351562,606.630004882812,1696600,600.126770019531,2021-09-22
607.099975585938,614.130004882812,603.159973144531,608.22998046875,1179200,601.709716796875,2021-09-23
611.400024414062,616.929992675781,605.849975585938,609.780029296875,1300900,603.243103027344,2021-09-24
603.510009765625,605.52001953125,583.830017089844,594.669982910156,1708800,588.294982910156,2021-09-27
585.359985351562,588.590026855469,570.159973144531,576.450012207031,1750100,570.270263671875,2021-09-28
581,585.940002441406,578,579.599975585938,1040900,573.386657714844,2021-09-29
582.859985351562,588.710021972656,570.989990234375,571.330017089844,1510800,565.205261230469,2021-09-30
570.570007324219,576.200012207031,552.010009765625,572.719970703125,1657600,566.580383300781,2021-10-01
571.549987792969,574.52001953125,562.619995117188,569,1323700,562.900268554688,2021-10-04
571.030029296875,581.929992675781,569.169982910156,571.880004882812,1384500,565.749206542969,2021-10-05
567.5,576,565.909973144531,575.599975585938,1133500,569.429382324219,2021-10-06
579.940002441406,589.119995117188,579.940002441406,583.510009765625,1027800,577.254638671875,2021-10-07
585.280029296875,589.559997558594,580.400024414062,583.919982910156,851400,577.660278320312,2021-10-08
581.200012207031,586.739990234375,578.460021972656,578.659973144531,676000,572.45654296875,2021-10-11
582,582.989990234375,569.960021972656,575.909973144531,1012000,569.736206054688,2021-10-12
579.049987792969,583.47998046875,570.52001953125,573.559997558594,1223100,567.411315917969,2021-10-13
577.640014648438,584.559997558594,575.260009765625,577.349975585938,845700,571.160522460938,2021-10-14
580.159973144531,583.809997558594,577.960021972656,582.390014648438,874700,576.146728515625,2021-10-15
583.559997558594,590.890014648438,581,588.030029296875,1534000,581.726257324219,2021-10-18
591,597.010009765625,589.619995117188,592.099975585938,765700,585.752563476562,2021-10-19
609.780029296875,609.869995117188,600.010009765625,605.599975585938,1062100,599.107727050781,2021-10-20
610.929992675781,612,597.570007324219,608.409973144531,959200,601.8876953125,2021-10-21
608.929992675781,612.059997558594,605.049987792969,611.960021972656,738700,605.399597167969,2021-10-22
612,612,602.5,607.75,951900,601.234741210938,2021-10-25
609.659973144531,611,603.859985351562,608.340026855469,1051500,601.818542480469,2021-10-26
616.799987792969,625.989990234375,609.130004882812,612.289978027344,1771100,605.726196289062,2021-10-27
615,627.359985351562,611.489990234375,620.070007324219,1280000,613.422729492188,2021-10-28
621.669982910156,634.099975585938,616.950012207031,633.070007324219,1541700,626.283508300781,2021-10-29
632.349975585938,638.719970703125,627.840026855469,635.099975585938,1582600,628.291687011719,2021-11-01
637.859985351562,643.359985351562,632.789978027344,636.200012207031,1376600,629.379821777344,2021-11-02
636.5,642.580017089844,628.390014648438,642.369995117188,1216600,635.483642578125,2021-11-03
642.700012207031,643.52001953125,630.539978027344,639.760009765625,1396100,632.901733398438,2021-11-04
614.179992675781,621.789978027344,599.450012207031,616.799987792969,2693400,610.187744140625,2021-11-05
621.489990234375,626.299987792969,615.419982910156,624.469970703125,1170900,617.775573730469,2021-11-08
623.75,624.619995117188,615.010009765625,618.580017089844,927000,611.948791503906,2021-11-09
615.690002441406,628.909973144531,615.690002441406,626.859985351562,1119100,620.139892578125,2021-11-10
627.969970703125,632.22998046875,625.469970703125,631.47998046875,687600,624.710388183594,2021-11-11
632.909973144531,639.710021972656,629.849975585938,635.25,888100,628.439819335938,2021-11-12
636.590026855469,639.260009765625,632.010009765625,632.359985351562,826100,625.580932617188,2021-11-15
630.380004882812,651.570007324219,630.380004882812,641.47998046875,1346900,634.603210449219,2021-11-16
643.330017089844,647,633.349975585938,637.299987792969,1390300,630.468078613281,2021-11-17
638.429992675781,640.239990234375,631.179992675781,637.630004882812,968700,630.794555664062,2021-11-18
638.169982910156,645.010009765625,635.890014648438,636.049987792969,1222300,629.231506347656,2021-11-19
640,640.799987792969,631,633.960021972656,1318900,627.163879394531,2021-11-22
629.200012207031,634.080017089844,622.299987792969,632.760009765625,1022500,625.976867675781,2021-11-23
633.25,633.679992675781,623.900024414062,633,1283200,626.214050292969,2021-11-24
652.710021972656,666.650024414062,636.900024414062,638.739990234375,1677700,631.892517089844,2021-11-26
640,654.650024414062,638.280029296875,648.77001953125,1869900,641.815002441406,2021-11-29
641.440002441406,649.22998046875,631.090026855469,632.830017089844,2562900,626.0458984375,2021-11-30
634.679992675781,637.679992675781,625.880004882812,626.150024414062,1502700,619.437561035156,2021-12-01
622.640014648438,633.5,618.909973144531,627.580017089844,1481700,620.852111816406,2021-12-02
634.150024414062,636.599975585938,618.330017089844,636.109985351562,1698500,629.290832519531,2021-12-03
635,635.659973144531,609.210021972656,622.25,2319700,615.579406738281,2021-12-06
633.179992675781,637.75,624.190002441406,628.710021972656,1585300,621.970092773438,2021-12-07
631,638.679992675781,627.900024414062,638.150024414062,1267400,631.309020996094,2021-12-08
638.109985351562,642.330017089844,635.070007324219,637.070007324219,1029300,630.240417480469,2021-12-09
636.960021972656,644.780029296875,636.960021972656,642.510009765625,989700,635.622253417969,2021-12-10
642.5,649.390014648438,640.450012207031,646.010009765625,1181900,639.084655761719,2021-12-13
640,643.330017089844,624.380004882812,632.109985351562,1491500,625.585388183594,2021-12-14
636.75,656.72998046875,633.219970703125,655.739990234375,1422800,648.971435546875,2021-12-15
655.5,664.169982910156,651.02001953125,661.25,1625100,654.424560546875,2021-12-16
655.469970703125,660.330017089844,647.510009765625,651.070007324219,2475800,644.349853515625,2021-12-17
650.450012207031,656.359985351562,640.380004882812,649.320007324219,1001300,642.617858886719,2021-12-20
648.640014648438,650,635.690002441406,645.340026855469,1201000,638.679077148438,2021-12-21
648.719970703125,653.469970703125,645.409973144531,651.700012207031,918400,644.973266601562,2021-12-22
653.260009765625,656.22998046875,649.039978027344,650.700012207031,840000,643.983764648438,2021-12-23
656.909973144531,662.75,652.820007324219,662.210021972656,531400,655.374816894531,2021-12-27
665.5,666.659973144531,653.22998046875,655.380004882812,818200,648.615173339844,2021-12-28
660.130004882812,665.169982910156,654.210021972656,662.72998046875,644100,655.889282226562,2021-12-29
664.690002441406,668.940002441406,662.380004882812,665.450012207031,555600,658.581359863281,2021-12-30
665,672.340026855469,663.330017089844,667.239990234375,778700,660.352844238281,2021-12-31
662.989990234375,664.27001953125,640.179992675781,644.919982910156,1888800,638.26318359375,2022-01-03
637.299987792969,638.030029296875,612.590026855469,618,2598000,611.621032714844,2022-01-04
618,628.760009765625,615.789978027344,618.52001953125,1915400,612.135864257812,2022-01-05
618,626.820007324219,609.609985351562,620.400024414062,1686000,613.996398925781,2022-01-06
621,621.47998046875,606.190002441406,607.070007324219,1741800,600.803955078125,2022-01-07
599.840026855469,625.419982910156,598.919982910156,625.039978027344,2095700,618.58837890625,2022-01-10
625,627.280029296875,611.989990234375,620.5,2474800,614.095275878906,2022-01-11
618.679992675781,631.890014648438,618.679992675781,625.200012207031,1554200,618.746704101562,2022-01-12
624.710021972656,625.900024414062,599.849975585938,600.890014648438,2018100,594.687622070312,2022-01-13
597.929992675781,602.239990234375,588.190002441406,594.799987792969,2426200,588.66064453125,2022-01-14
586.140014648438,594.799987792969,584.179992675781,590.099975585938,1849500,584.009094238281,2022-01-18
593.710021972656,602.590026855469,592.25,593.369995117188,1875900,587.245300292969,2022-01-19
595.059997558594,602.47998046875,586.780029296875,588.159973144531,1530300,582.089172363281,2022-01-20
587.890014648438,590.530029296875,578.280029296875,580.330017089844,2095500,574.340026855469,2022-01-21
570.849975585938,576.210021972656,552.369995117188,575.799987792969,2586200,569.856689453125,2022-01-24
568.590026855469,576.969970703125,560.719970703125,567.75,1864600,561.889892578125,2022-01-25
575.25,575.609985351562,558.380004882812,562.900024414062,1892900,557.089721679688,2022-01-26
568.580017089844,571.409973144531,552.809997558594,553.739990234375,1933400,548.024353027344,2022-01-27
554.580017089844,572.390014648438,543.700012207031,572.030029296875,1583900,566.125610351562,2022-01-28
574,581.609985351562,572.169982910156,581.299987792969,1886100,575.299926757812,2022-01-31
588.299987792969,595.849975585938,580.210021972656,594.309997558594,2215600,588.175598144531,2022-02-01
606.140014648438,608.710021972656,594.309997558594,604.130004882812,2087200,597.894226074219,2022-02-02
595.210021972656,601.5,589.679992675781,594.929992675781,1758000,588.789123535156,2022-02-03
592.309997558594,599.179992675781,587.719970703125,594.419982910156,1393200,588.284484863281,2022-02-04
597.900024414062,599.75,584.900024414062,587.049987792969,1243000,580.990539550781,2022-02-07
577.890014648438,592.650024414062,577.890014648438,587.530029296875,1143900,581.465637207031,2022-02-08
594.190002441406,598.469970703125,587.97998046875,589.849975585938,1335300,583.761596679688,2022-02-09
581.669982910156,587.210021972656,577.320007324219,580.280029296875,1931100,574.290466308594,2022-02-10
578.969970703125,584.880004882812,564.570007324219,566.289978027344,1726000,560.44482421875,2022-02-11
564.52001953125,568.77001953125,555.969970703125,561.190002441406,1387700,555.397399902344,2022-02-14
567.47998046875,571.22998046875,553.820007324219,556.669982910156,1438600,550.924072265625,2022-02-15
552.369995117188,554.700012207031,539.169982910156,550.349975585938,2154700,544.669372558594,2022-02-16
550.799987792969,550.799987792969,539.590026855469,540.539978027344,1667300,534.960571289062,2022-02-17
541.869995117188,545.489990234375,534.549987792969,537.140014648438,1473700,531.595764160156,2022-02-18
536.330017089844,540.710021972656,526.900024414062,529.890014648438,1728000,524.420471191406,2022-02-22
532,542.650024414062,527.840026855469,528.580017089844,1520300,523.124145507812,2022-02-23
518.799987792969,542.380004882812,513.940002441406,540.169982910156,2174500,534.594360351562,2022-02-24
536.849975585938,550.070007324219,534.549987792969,549.830017089844,1156900,544.15478515625,2022-02-25
545.119995117188,549.690002441406,538.840026855469,544,1772800,538.384948730469,2022-02-28
544.619995117188,547.609985351562,538.820007324219,543.070007324219,1609900,537.464538574219,2022-03-01
544.77001953125,561.77001953125,542.349975585938,556.450012207031,1643900,550.706298828125,2022-03-02
558.010009765625,568.960021972656,550.700012207031,554.289978027344,1355200,548.568664550781,2022-03-03
550.27001953125,551.330017089844,537.049987792969,547.320007324219,1316900,541.670654296875,2022-03-04
542,544.900024414062,524.159973144531,534.75,2168400,529.230285644531,2022-03-07
526.599975585938,535.72998046875,519.890014648438,524,1785200,518.591369628906,2022-03-08
539.700012207031,543.840026855469,531.02001953125,541.700012207031,1481000,536.108703613281,2022-03-09
536.429992675781,541.549987792969,533.869995117188,538.25,1481200,532.694274902344,2022-03-10
543.239990234375,543.5,528.929992675781,529.809997558594,952200,524.34130859375,2022-03-11
535.679992675781,551.390014648438,530.669982910156,535.880004882812,1102400,530.348876953125,2022-03-14
540.299987792969,552.5,539.739990234375,550.640014648438,1253100,545.261596679688,2022-03-15
556.820007324219,565.929992675781,551,562.549987792969,1397700,557.055297851562,2022-03-16
562.599975585938,572.669982910156,559.010009765625,572.25,1330600,566.66064453125,2022-03-17
576.809997558594,590.570007324219,573.340026855469,589.090026855469,2622100,583.335998535156,2022-03-18
581.809997558594,590.190002441406,581.809997558594,589.299987792969,1690900,583.5439453125,2022-03-21
590.27001953125,594.679992675781,586.530029296875,587.359985351562,1499800,581.623046875,2022-03-22
581.599975585938,583.080017089844,569.950012207031,571.309997558594,1195100,565.729675292969,2022-03-23
574.140014648438,575.429992675781,567.059997558594,573.690002441406,971300,568.086486816406,2022-03-24
577.880004882812,581.049987792969,568.27001953125,574.289978027344,1037300,568.6806640625,2022-03-25
576.989990234375,583.299987792969,575.010009765625,583.190002441406,945300,577.49365234375,2022-03-28
592.760009765625,596.599975585938,584.940002441406,592.869995117188,1201300,587.079040527344,2022-03-29
592.530029296875,599.25,590.890014648438,595.150024414062,1092900,589.336791992188,2022-03-30
592.330017089844,601.130004882812,590.650024414062,590.650024414062,1637400,584.880737304688,2022-03-31
592.219970703125,594.159973144531,584.440002441406,592.340026855469,1028700,586.554321289062,2022-04-01
591.27001953125,594.739990234375,585.25,590.140014648438,1027700,584.375854492188,2022-04-04
584.869995117188,593.72998046875,580.690002441406,584.280029296875,1082200,578.572998046875,2022-04-05
579.169982910156,590.109985351562,573.030029296875,587.409973144531,1232700,581.672302246094,2022-04-06
582.989990234375,617.140014648438,581.960021972656,612.210021972656,2140200,606.230285644531,2022-04-07
610,618.359985351562,606.760009765625,608.859985351562,1629000,602.912963867188,2022-04-08
598.52001953125,603.679992675781,584.549987792969,585.669982910156,1470100,579.949279785156,2022-04-11
584.080017089844,585.659973144531,565.530029296875,570.940002441406,1411200,565.36328125,2022-04-12
571.5,578.340026855469,564.599975585938,576.799987792969,1286300,571.166076660156,2022-04-13
578.030029296875,578.070007324219,564.640014648438,568.900024414062,1225600,563.343322753906,2022-04-14
568.960021972656,575,565.950012207031,572.130004882812,1161100,566.541687011719,2022-04-18
574.760009765625,576,568.349975585938,574.150024414062,1139000,568.541931152344,2022-04-19
575.080017089844,598.590026855469,575.080017089844,591.150024414062,1598100,585.376037597656,2022-04-20
592.47998046875,595.5,578.140014648438,580.429992675781,1231900,574.760498046875,2022-04-21
574.849975585938,576.710021972656,560.700012207031,561.280029296875,1478000,555.797668457031,2022-04-22
546.489990234375,549.869995117188,529.489990234375,544.159973144531,2597200,538.844848632812,2022-04-25
534.109985351562,538.119995117188,514.02001953125,516.440002441406,2469900,511.395751953125,2022-04-26
520.340026855469,528.330017089844,515.739990234375,520.47998046875,1895900,515.396240234375,2022-04-27
559.72998046875,567.330017089844,548.099975585938,558.890014648438,2737200,553.430969238281,2022-04-28
557.960021972656,566.330017089844,551.510009765625,552.919982910156,2168700,547.519165039062,2022-04-29
548.929992675781,553.419982910156,535.909973144531,545.52001953125,1972000,540.191650390625,2022-05-02
544.349975585938,553.820007324219,541.400024414062,546.320007324219,1428000,540.983764648438,2022-05-03
542.380004882812,565.75,540.840026855469,562.97998046875,1251300,557.481140136719,2022-05-04
559.929992675781,561.52001953125,543.059997558594,550.510009765625,1378200,545.1328125,2022-05-05
542.390014648438,549.109985351562,533.590026855469,546.679992675781,1116300,541.340270996094,2022-05-06
538.659973144531,538.659973144531,514.880004882812,517.390014648438,1568600,512.336364746094,2022-05-09
527.289978027344,532.27001953125,516.549987792969,526.22998046875,1682600,521.090026855469,2022-05-10
520.419982910156,532.52001953125,519.599975585938,520,1146400,514.920959472656,2022-05-11
513.77001953125,527.590026855469,512.099975585938,525.799987792969,1532700,520.6640625,2022-05-12
534.809997558594,551.859985351562,532.989990234375,541.419982910156,1375100,536.131591796875,2022-05-13
537.340026855469,543.780029296875,533.030029296875,539.380004882812,883700,534.111633300781,2022-05-16
553.190002441406,560.97998046875,544.140014648438,554.599975585938,1554900,549.182861328125,2022-05-17
547.440002441406,550.349975585938,539.210021972656,542.169982910156,1403500,536.874389648438,2022-05-18
540,559.929992675781,537.429992675781,550.739990234375,2065500,545.360595703125,2022-05-19
558.919982910156,565.919982910156,544.440002441406,555.150024414062,2167600,549.727722167969,2022-05-20
559.169982910156,560.789978027344,550.760009765625,555.210021972656,1180600,549.786926269531,2022-05-23
552.510009765625,553.25,543.280029296875,548.820007324219,1012500,543.459411621094,2022-05-24
550.840026855469,550.840026855469,529.700012207031,534.27001953125,1538300,529.051574707031,2022-05-25
538.989990234375,541.549987792969,533.799987792969,540.109985351562,1855200,534.83447265625,2022-05-26
545.570007324219,573.109985351562,544.27001953125,572.349975585938,1721300,566.759521484375,2022-05-27
568.679992675781,573.289978027344,562.5,567.570007324219,2630800,562.026306152344,2022-05-31
569.549987792969,573.090026855469,550.320007324219,556.219970703125,1309500,550.787109375,2022-06-01
554.559997558594,570.400024414062,549.010009765625,570.099975585938,842600,564.531494140625,2022-06-02
561.039978027344,562.669982910156,554.760009765625,558.099975585938,736400,552.648620605469,2022-06-03
558.950012207031,562.400024414062,550.539978027344,552.880004882812,1114400,547.479736328125,2022-06-06
550.549987792969,561.549987792969,550.130004882812,560.659973144531,1113600,555.183654785156,2022-06-07
559.169982910156,560.450012207031,549.679992675781,552.059997558594,837400,546.667724609375,2022-06-08
547.929992675781,552.02001953125,539.580017089844,539.820007324219,832900,534.547241210938,2022-06-09
530.289978027344,533.859985351562,522.950012207031,526.880004882812,1177600,521.733764648438,2022-06-10
511.600006103516,517.869995117188,508.730010986328,511.910003662109,1463700,506.909912109375,2022-06-13
510.140014648438,514.190002441406,502.859985351562,507.450012207031,1009100,502.7880859375,2022-06-14
514.789978027344,521.690002441406,507.130004882812,514.760009765625,1320500,510.030975341797,2022-06-15
503.570007324219,506.179992675781,497.829986572266,504.890014648438,1180100,500.251647949219,2022-06-16
502.149993896484,512.409973144531,500.779998779297,500.899993896484,2175200,496.298309326172,2022-06-17
506.309997558594,516.609985351562,505.559997558594,513.539978027344,1463400,508.822082519531,2022-06-21
508.440002441406,525.489990234375,508.440002441406,519.219970703125,1214800,514.449951171875,2022-06-22
523,541.070007324219,520.900024414062,540.599975585938,1365300,535.633666992188,2022-06-23
541.119995117188,545.200012207031,537.299987792969,544.809997558594,1292000,539.804870605469,2022-06-24
545.840026855469,547.109985351562,539.739990234375,543.640014648438,767400,538.645629882812,2022-06-27
542.599975585938,545.119995117188,534.299987792969,535.77001953125,858900,530.847961425781,2022-06-28
536.02001953125,538.320007324219,528.080017089844,535.919982910156,860700,530.996520996094,2022-06-29
531.049987792969,546.22998046875,529.5,543.280029296875,1364600,538.288940429688,2022-06-30
