"UNP.Open","UNP.High","UNP.Low","UNP.Close","UNP.Volume","UNP.Adjusted","Date"
212.529998779297,216.529998779297,211.820007324219,216.089996337891,2689300,195.237579345703,2021-03-25
217.160003662109,223.210006713867,216.75,222.919998168945,3653800,201.408477783203,2021-03-26
222.800003051758,223.949996948242,220.240005493164,222.979995727539,2279800,201.462707519531,2021-03-29
221.259994506836,223.419998168945,220.539993286133,221.130004882812,2601500,199.791244506836,2021-03-30
221.119995117188,222.570007324219,219.179992675781,220.410003662109,3246500,199.140701293945,2021-03-31
220.880004882812,221.789993286133,219.020004272461,220.210006713867,2551300,198.959976196289,2021-04-01
222.240005493164,224.619995117188,222.070007324219,223.470001220703,1958400,201.90544128418,2021-04-05
223.970001220703,224.089996337891,220.800003051758,221.100006103516,1590800,199.764129638672,2021-04-06
220.899993896484,221.940002441406,219.970001220703,221.339996337891,1634200,199.980941772461,2021-04-07
221.080001831055,221.580001831055,220.080001831055,220.179992675781,1983900,198.932907104492,2021-04-08
220.690002441406,223.360000610352,220.470001220703,223.240005493164,2383700,201.697631835938,2021-04-09
222.559997558594,225.279998779297,222.509994506836,223.550003051758,2286500,201.977691650391,2021-04-12
222.979995727539,223.389999389648,220.199996948242,221.990005493164,1799100,200.568222045898,2021-04-13
222.479995727539,223.399993896484,221.550003051758,222.600006103516,1515300,201.119369506836,2021-04-14
223.389999389648,224.5,222.369995117188,223.100006103516,2008800,201.571151733398,2021-04-15
224.910003662109,225.779998779297,222.139999389648,222.710006713867,2539800,201.218765258789,2021-04-16
223.229995727539,223.509994506836,221.449996948242,223.470001220703,1911000,201.90544128418,2021-04-19
222.770004272461,225.339996337891,220.139999389648,220.669998168945,2766000,199.375610351562,2021-04-20
220.080001831055,226.210006713867,219.690002441406,223.429992675781,3470200,201.869262695312,2021-04-21
218.970001220703,221.110000610352,216.059997558594,217.979995727539,4831400,196.945159912109,2021-04-22
219.520004272461,223.940002441406,218.570007324219,223.539993286133,2975600,201.968658447266,2021-04-23
223.979995727539,226.960006713867,223.770004272461,224.589996337891,2767600,202.917358398438,2021-04-26
225.699996948242,226.800003051758,223.949996948242,225.729995727539,2239600,203.947326660156,2021-04-27
225.679992675781,228.320007324219,225.520004272461,226.190002441406,2172900,204.362945556641,2021-04-28
227.589996337891,227.619995117188,223.410003662109,224.479995727539,2239700,202.817962646484,2021-04-29
223.649993896484,224.350006103516,220.259994506836,222.089996337891,3674700,200.658569335938,2021-04-30
224.009994506836,225.660003662109,223.210006713867,223.740005493164,2771400,202.149398803711,2021-05-03
223.169998168945,225.910003662109,222.630004882812,225.669998168945,2781500,203.893112182617,2021-05-04
226.399993896484,226.940002441406,223.300003051758,223.559997558594,2649800,201.986740112305,2021-05-05
224.479995727539,227.350006103516,224.110000610352,227.210006713867,1852100,205.284515380859,2021-05-06
227.729995727539,229.970001220703,226.009994506836,229.479995727539,2073700,207.335464477539,2021-05-07
230.130004882812,231.259994506836,228.240005493164,228.440002441406,1827200,206.395843505859,2021-05-10
226.809997558594,227.809997558594,223.860000610352,226.610000610352,2085200,204.742431640625,2021-05-11
225.529998779297,226.339996337891,221.899993896484,222,2413100,200.577255249023,2021-05-12
222,226.679992675781,222,225.179992675781,1915000,203.450393676758,2021-05-13
226.759994506836,229.369995117188,225.830001831055,227.860000610352,1631800,205.871765136719,2021-05-14
226.710006713867,227.309997558594,224.089996337891,224.759994506836,3062200,203.070907592773,2021-05-17
225,225.229995727539,221.979995727539,222.440002441406,2937200,200.974807739258,2021-05-18
220.259994506836,222.339996337891,218.020004272461,222.300003051758,2832300,200.848327636719,2021-05-19
222.020004272461,222.929992675781,220.220001220703,221.949996948242,2456000,200.53205871582,2021-05-20
223.009994506836,224.380004882812,221.229995727539,221.520004272461,2463200,200.143600463867,2021-05-21
222.520004272461,224.389999389648,221.910003662109,223.559997558594,2021400,201.986740112305,2021-05-24
224.449996948242,225.389999389648,221.779998779297,221.940002441406,2372400,200.523056030273,2021-05-25
224.360000610352,224.820007324219,221.830001831055,223.850006103516,5997100,202.248748779297,2021-05-26
223.740005493164,225.440002441406,223.119995117188,223.899993896484,3558900,203.265533447266,2021-05-27
225.279998779297,225.809997558594,224.350006103516,224.729995727539,1663800,204.019058227539,2021-05-28
226.350006103516,227.380004882812,224.940002441406,225.029998779297,2133100,204.291366577148,2021-06-01
224.240005493164,226.350006103516,223.690002441406,224.449996948242,2244600,203.764846801758,2021-06-02
223.470001220703,226.809997558594,222.880004882812,224.949996948242,2260400,204.218734741211,2021-06-03
226.509994506836,227.100006103516,224.529998779297,226.169998168945,1842500,205.326324462891,2021-06-04
226.710006713867,226.710006713867,222.820007324219,222.949996948242,1926800,202.403060913086,2021-06-07
222.179992675781,223.470001220703,219.639999389648,221.830001831055,2511500,201.386322021484,2021-06-08
221.580001831055,222.520004272461,220.309997558594,221.5,2117300,201.08674621582,2021-06-09
222.330001831055,223.169998168945,219.399993896484,219.589996337891,3077100,199.352737426758,2021-06-10
220.830001831055,222.210006713867,220.690002441406,221.330001831055,2029900,200.932388305664,2021-06-11
220.580001831055,222.75,220.199996948242,222.619995117188,1764200,202.103500366211,2021-06-14
223.470001220703,223.889999389648,222.179992675781,222.839996337891,2030100,202.303207397461,2021-06-15
223.580001831055,223.580001831055,220.380004882812,222.059997558594,2903500,201.595092773438,2021-06-16
221.919998168945,222.479995727539,217.160003662109,219.070007324219,2962800,198.880676269531,2021-06-17
216.350006103516,217.289993286133,214.509994506836,214.809997558594,4791300,195.013244628906,2021-06-18
216.029998779297,218.850006103516,215.570007324219,217.509994506836,2962000,197.464447021484,2021-06-21
216.720001220703,219.369995117188,216.029998779297,218.990005493164,2311100,198.808059692383,2021-06-22
219.839996337891,221.399993896484,218.740005493164,219.110000610352,2625800,198.916931152344,2021-06-23
219.550003051758,219.850006103516,216.979995727539,218.470001220703,3485900,198.335968017578,2021-06-24
219,221.5,218.289993286133,221.270004272461,4337900,200.877899169922,2021-06-25
221.25,221.520004272461,218.119995117188,219.130004882812,2133400,198.935150146484,2021-06-28
219.889999389648,220.380004882812,217.949996948242,218.649993896484,2203300,198.499374389648,2021-06-29
218.539993286133,220.729995727539,217.770004272461,219.929992675781,2828400,199.661407470703,2021-06-30
221.520004272461,223.669998168945,221.309997558594,223.550003051758,2363900,202.947769165039,2021-07-01
224.100006103516,225.929992675781,223.419998168945,224.720001220703,1706600,204.009979248047,2021-07-02
225.229995727539,225.5,221.309997558594,223.809997558594,2263600,203.183837890625,2021-07-06
222.820007324219,228.740005493164,222.509994506836,228.350006103516,2610100,207.305419921875,2021-07-07
222.100006103516,223.220001220703,217.410003662109,218.339996337891,5669000,198.217910766602,2021-07-08
220,222.649993896484,219.729995727539,221.690002441406,4229900,201.259216308594,2021-07-09
221,222.130004882812,219.660003662109,221.220001220703,3412700,200.83251953125,2021-07-12
220.869995117188,221.399993896484,219,219.179992675781,3465700,198.980529785156,2021-07-13
219.919998168945,221.410003662109,219.25,220.050003051758,4597300,199.77033996582,2021-07-14
218.839996337891,220.880004882812,217.910003662109,219.940002441406,2070200,199.670486450195,2021-07-15
219.889999389648,220.820007324219,217.809997558594,218.419998168945,2958100,198.290573120117,2021-07-16
215.160003662109,215.889999389648,212.940002441406,214.339996337891,3682600,194.586578369141,2021-07-19
213.990005493164,217.639999389648,213.990005493164,215.479995727539,3066400,195.621520996094,2021-07-20
216.449996948242,219.220001220703,216.220001220703,217.190002441406,2320000,197.173919677734,2021-07-21
223.179992675781,224.5,219.050003051758,219.539993286133,4194900,199.307357788086,2021-07-22
220.5,221.649993896484,219.470001220703,220.149993896484,3946800,199.861129760742,2021-07-23
219.929992675781,222,218.610000610352,220.190002441406,2840900,199.897430419922,2021-07-26
219.25,220.399993896484,217.190002441406,218.029998779297,3199000,197.936508178711,2021-07-27
218.800003051758,219.080001831055,215.539993286133,216.559997558594,2366200,196.601989746094,2021-07-28
218.199996948242,219.630004882812,217.240005493164,217.320007324219,1908000,197.291931152344,2021-07-29
216.729995727539,219.600006103516,216.729995727539,218.759994506836,2324100,198.599212646484,2021-07-30
220.490005493164,220.949996948242,217.380004882812,217.520004272461,1990900,197.473510742188,2021-08-02
217.910003662109,220.729995727539,217.139999389648,220.059997558594,2278400,199.77946472168,2021-08-03
219.440002441406,219.619995117188,217.190002441406,217.619995117188,2396900,197.56428527832,2021-08-04
218.389999389648,219.589996337891,217.580001831055,219.160003662109,2051800,198.962371826172,2021-08-05
219.889999389648,221.699996948242,219.619995117188,220.5,2480700,200.178863525391,2021-08-06
219.880004882812,220.580001831055,219.440002441406,219.949996948242,1990000,199.679550170898,2021-08-09
220.619995117188,222.929992675781,219.460006713867,221.710006713867,2061300,201.277359008789,2021-08-10
222.369995117188,226.580001831055,221.860000610352,226.389999389648,3076400,205.52604675293,2021-08-11
225.289993286133,227.869995117188,225.089996337891,227.660003662109,2015900,206.678970336914,2021-08-12
228.089996337891,228.570007324219,226.600006103516,227.800003051758,1794100,206.80615234375,2021-08-13
227.449996948242,228.070007324219,225.029998779297,227.490005493164,1803200,206.524688720703,2021-08-16
226.75,226.850006103516,223.130004882812,225.860000610352,2265100,205.044891357422,2021-08-17
224.440002441406,228.279998779297,224.190002441406,224.820007324219,2277500,204.100738525391,2021-08-18
223.100006103516,225.509994506836,222.399993896484,223.770004272461,2110400,203.147537231445,2021-08-19
223.949996948242,224.770004272461,223.130004882812,223.710006713867,1608900,203.093063354492,2021-08-20
224.369995117188,226.080001831055,223.509994506836,223.779998779297,1873200,203.156600952148,2021-08-23
223.850006103516,224.339996337891,221.110000610352,221.25,2390700,200.859756469727,2021-08-24
221.580001831055,222.029998779297,220.449996948242,221.289993286133,1744000,200.896072387695,2021-08-25
221.320007324219,222.179992675781,219.539993286133,220.979995727539,3064500,200.614669799805,2021-08-26
221.320007324219,222.589996337891,221.160003662109,221.429992675781,1944800,201.023147583008,2021-08-27
220.240005493164,220.619995117188,218.740005493164,219.080001831055,3485300,199.855484008789,2021-08-30
219.589996337891,219.850006103516,215.539993286133,216.839996337891,5434800,197.812042236328,2021-08-31
216.039993286133,218.559997558594,214.800003051758,216.929992675781,4309800,197.894180297852,2021-09-01
217.330001831055,219.100006103516,216.860000610352,217.529998779297,2659400,198.441467285156,2021-09-02
217,217.350006103516,214.440002441406,214.910003662109,4355200,196.051391601562,2021-09-03
214.699996948242,216.75,212.699996948242,213,3840100,194.309005737305,2021-09-07
213.309997558594,215.929992675781,212.270004272461,215.25,3319700,196.361557006836,2021-09-08
214.75,215.190002441406,209.050003051758,210.050003051758,3887600,191.617904663086,2021-09-09
211,211.929992675781,207.600006103516,207.759994506836,2981900,189.52880859375,2021-09-10
209.050003051758,209.550003051758,205.220001220703,206.75,3209600,188.607452392578,2021-09-13
207.5,207.5,202.610000610352,203.410003662109,4362800,185.560516357422,2021-09-14
203.429992675781,204.649993896484,202.610000610352,204.25,5225600,186.326812744141,2021-09-15
205,205.910003662109,203.110000610352,203.440002441406,3481900,185.587905883789,2021-09-16
202.869995117188,204.570007324219,200.839996337891,201.470001220703,7702800,183.790786743164,2021-09-17
198.860000610352,199.919998168945,195.679992675781,197.869995117188,4370600,180.506683349609,2021-09-20
199.119995117188,199.580001831055,196.169998168945,196.610000610352,3730300,179.357269287109,2021-09-21
198.399993896484,200.169998168945,197.690002441406,198.070007324219,2907200,180.68913269043,2021-09-22
199.300003051758,203.309997558594,199.179992675781,201.720001220703,3553500,184.018844604492,2021-09-23
201.160003662109,204.869995117188,201.100006103516,203.800003051758,2908500,185.91633605957,2021-09-24
203.589996337891,206.490005493164,203.550003051758,203.960006713867,2449600,186.062286376953,2021-09-27
201.550003051758,202.759994506836,199.710006713867,201.119995117188,3792800,183.471481323242,2021-09-28
201.300003051758,202.630004882812,200.929992675781,201.679992675781,3448800,183.982330322266,2021-09-29
202.25,202.309997558594,195.929992675781,196.009994506836,4098900,178.80989074707,2021-09-30
197.789993286133,202.919998168945,197.289993286133,201.740005493164,3468600,184.037109375,2021-10-01
203.949996948242,206.619995117188,203.600006103516,205.509994506836,5531900,187.476272583008,2021-10-04
205.130004882812,211.970001220703,205.130004882812,209.970001220703,4177300,191.544906616211,2021-10-05
207.839996337891,212.949996948242,206.550003051758,212.440002441406,3074400,193.79817199707,2021-10-06
214.550003051758,215.449996948242,211.300003051758,211.880004882812,2655200,193.28727722168,2021-10-07
215.169998168945,216.720001220703,214.470001220703,216.479995727539,3352100,197.483642578125,2021-10-08
216.860000610352,218.070007324219,214.869995117188,214.910003662109,2312000,196.051391601562,2021-10-11
214.649993896484,215.360000610352,213,213.410003662109,1975500,194.683059692383,2021-10-12
213.759994506836,216.580001831055,213.25,215.850006103516,2206100,196.908935546875,2021-10-13
217.779998779297,221.589996337891,217.509994506836,221.339996337891,2559400,201.917175292969,2021-10-14
222.940002441406,225.699996948242,221.940002441406,225.160003662109,2747400,205.401962280273,2021-10-15
224,226.550003051758,222.899993896484,225.929992675781,2287000,206.104354858398,2021-10-18
227.300003051758,227.490005493164,224.869995117188,225.759994506836,1933300,205.949295043945,2021-10-19
226.149993896484,228.410003662109,224.220001220703,228.009994506836,3454200,208.001861572266,2021-10-20
229.5,232.089996337891,226.940002441406,231.279998779297,3361500,210.984924316406,2021-10-21
233.100006103516,239.649993896484,232.460006713867,237.589996337891,3809000,216.741195678711,2021-10-22
238.300003051758,241.179992675781,237.179992675781,240.279998779297,3158000,219.195159912109,2021-10-25
241.910003662109,243.910003662109,239.770004272461,240.720001220703,2409700,219.596557617188,2021-10-26
240.559997558594,243.270004272461,239.320007324219,239.380004882812,2886300,218.374145507812,2021-10-27
240.350006103516,242.440002441406,240.100006103516,242.300003051758,1998200,221.037902832031,2021-10-28
240.419998168945,242.889999389648,239.399993896484,241.399993896484,2387000,220.216918945312,2021-10-29
242.160003662109,242.270004272461,237.649993896484,239.460006713867,2547300,218.447113037109,2021-11-01
240.279998779297,242.440002441406,238.740005493164,240.440002441406,1933200,219.341110229492,2021-11-02
239.820007324219,240.800003051758,237.039993286133,239.460006713867,2535600,218.447113037109,2021-11-03
239.759994506836,239.889999389648,236,237.199996948242,3007800,216.385437011719,2021-11-04
239,240.279998779297,237.949996948242,238.830001831055,2313900,217.87239074707,2021-11-05
240,240,237.589996337891,239.449996948242,1612900,218.43798828125,2021-11-08
239.020004272461,241.100006103516,238.360000610352,241,1778800,219.851989746094,2021-11-09
241.630004882812,242.5,240.470001220703,241.539993286133,1613800,220.344573974609,2021-11-10
241,241.130004882812,239.009994506836,240.559997558594,1443600,219.450561523438,2021-11-11
241.009994506836,244.039993286133,239.860000610352,242.440002441406,1803800,221.165618896484,2021-11-12
242.520004272461,243.029998779297,240.869995117188,241.460006713867,1633800,220.271606445312,2021-11-15
242.009994506836,244.339996337891,240.979995727539,241.479995727539,1986100,220.289855957031,2021-11-16
241.360000610352,241.960006713867,238.679992675781,239.75,3023200,218.711685180664,2021-11-17
239.539993286133,241.529998779297,238.029998779297,240.240005493164,2754200,219.158660888672,2021-11-18
241.190002441406,243,238.229995727539,241.309997558594,2589000,220.134796142578,2021-11-19
241.699996948242,247.119995117188,240.820007324219,243.910003662109,2381400,222.506622314453,2021-11-22
243.380004882812,247.759994506836,242.770004272461,247.369995117188,3004500,225.663009643555,2021-11-23
246.630004882812,247.149993896484,245.220001220703,246.600006103516,2145700,224.96061706543,2021-11-24
240.380004882812,241.679992675781,237.660003662109,239.789993286133,2566700,218.748123168945,2021-11-26
241.5,243.009994506836,239.339996337891,239.460006713867,3749000,218.447113037109,2021-11-29
237.839996337891,239.429992675781,235.300003051758,235.639999389648,4488300,214.962341308594,2021-11-30
237.630004882812,239.710006713867,233.210006713867,233.25,3934700,212.78205871582,2021-12-01
235.320007324219,241.440002441406,234.089996337891,240.080001831055,3783200,219.012725830078,2021-12-02
241.169998168945,243.029998779297,238.050003051758,240.429992675781,2961100,219.331985473633,2021-12-03
243.309997558594,247.600006103516,241.770004272461,246.059997558594,2623700,224.467956542969,2021-12-06
247.259994506836,249.940002441406,246.809997558594,247.470001220703,2270700,225.754211425781,2021-12-07
247.300003051758,248.679992675781,245.199996948242,247.600006103516,1814500,225.872817993164,2021-12-08
247.059997558594,249.389999389648,246.059997558594,247.25,1983000,225.55354309082,2021-12-09
248.639999389648,249.699996948242,247.070007324219,248.460006713867,1937800,226.657348632812,2021-12-10
247.570007324219,248.470001220703,244.389999389648,245.740005493164,2548300,224.176055908203,2021-12-13
245.509994506836,247,243.279998779297,244.610000610352,2682200,223.145202636719,2021-12-14
246.080001831055,247.360000610352,244.009994506836,247.119995117188,2517600,225.434921264648,2021-12-15
247.910003662109,249.899993896484,246.289993286133,248.350006103516,2297200,226.557022094727,2021-12-16
246.589996337891,247.320007324219,242.229995727539,242.690002441406,4937100,222.450607299805,2021-12-17
239.979995727539,240.899993896484,238.070007324219,240.639999389648,2769900,220.571578979492,2021-12-20
242.699996948242,244.389999389648,240.770004272461,242.220001220703,2746200,222.019821166992,2021-12-21
242,243.610000610352,241.089996337891,242.889999389648,1623000,222.633941650391,2021-12-22
243.270004272461,246.809997558594,243.149993896484,245.639999389648,1655700,225.154632568359,2021-12-23
246.210006713867,248.25,245.419998168945,247.949996948242,1176500,227.271957397461,2021-12-27
247.860000610352,250.330001831055,247.339996337891,249.229995727539,1119700,228.445205688477,2021-12-28
250.009994506836,251.770004272461,249.440002441406,251.029998779297,1106200,230.095123291016,2021-12-29
251.270004272461,251.660003662109,248.580001831055,249.539993286133,1163300,228.729339599609,2021-12-30
249.539993286133,253.330001831055,249.139999389648,251.929992675781,1516700,230.920043945312,2021-12-31
253.25,253.5,246.5,247.770004272461,2450200,227.106994628906,2022-01-03
250,254.399993896484,249.360000610352,252.029998779297,2647500,231.011703491211,2022-01-04
252.850006103516,254.710006713867,251.660003662109,252.789993286133,3651300,231.708297729492,2022-01-05
254,254.699996948242,251.880004882812,253.490005493164,2342300,232.34992980957,2022-01-06
252.789993286133,256.109985351562,251.570007324219,254.779998779297,2346800,233.532363891602,2022-01-07
254.529998779297,254.529998779297,248.399993896484,250.279998779297,3341400,229.407669067383,2022-01-10
250.75,251.190002441406,245.070007324219,246.419998168945,3087200,225.869537353516,2022-01-11
247.610000610352,248.960006713867,246.039993286133,247,2480800,226.40119934082,2022-01-12
247.5,248.770004272461,246.690002441406,247.619995117188,2615100,226.969497680664,2022-01-13
245.270004272461,248.229995727539,244.529998779297,246.270004272461,2525500,225.73210144043,2022-01-14
244.800003051758,245.539993286133,236.800003051758,238.039993286133,5752100,218.188400268555,2022-01-18
240,241.699996948242,237.029998779297,239.490005493164,4910900,219.517517089844,2022-01-19
237.220001220703,245.660003662109,237,242.070007324219,4256100,221.88232421875,2022-01-20
244.660003662109,250.529998779297,242.240005493164,246.330001831055,4932400,225.787078857422,2022-01-21
242.919998168945,245.919998168945,239.130004882812,245.100006103516,5093200,224.659652709961,2022-01-24
242.639999389648,245.669998168945,239.190002441406,244.119995117188,3325400,223.76139831543,2022-01-25
246.589996337891,250.149993896484,242.360000610352,244.880004882812,3529100,224.457977294922,2022-01-26
247.330001831055,248.669998168945,242.720001220703,244.589996337891,3045500,224.192199707031,2022-01-27
245,246.080001831055,239.600006103516,245.929992675781,2659900,225.42041015625,2022-01-28
245,245.389999389648,242.809997558594,244.550003051758,3522000,224.155517578125,2022-01-31
244.809997558594,248.380004882812,243.820007324219,246.710006713867,2438500,226.135406494141,2022-02-01
246.029998779297,251.800003051758,246.029998779297,251.259994506836,2640200,230.305908203125,2022-02-02
250.300003051758,251.690002441406,243.539993286133,244.350006103516,3666700,223.972183227539,2022-02-03
244.639999389648,246.089996337891,241.160003662109,242.389999389648,3603500,222.175643920898,2022-02-04
244.160003662109,244.979995727539,240.149993896484,241.149993896484,3067400,221.039077758789,2022-02-07
243.199996948242,245.169998168945,242.050003051758,242.949996948242,3027700,222.688934326172,2022-02-08
245.169998168945,246.619995117188,243.720001220703,246.490005493164,3135200,225.933731079102,2022-02-09
243.550003051758,246.100006103516,240.940002441406,242.119995117188,2034800,221.928161621094,2022-02-10
241.339996337891,244.490005493164,237.710006713867,238.809997558594,2379100,218.894165039062,2022-02-11
240.130004882812,243.75,238.380004882812,242.550003051758,2429400,222.322311401367,2022-02-14
245,249.979995727539,244.479995727539,249.320007324219,3248500,228.527725219727,2022-02-15
248.449996948242,254.850006103516,248.449996948242,253.809997558594,3493100,232.643264770508,2022-02-16
252.309997558594,253.300003051758,249.559997558594,250.990005493164,2697500,230.058441162109,2022-02-17
251.460006713867,254.479995727539,250.330001831055,251.190002441406,3319300,230.241790771484,2022-02-18
251,252.279998779297,245.270004272461,246.270004272461,4360300,225.73210144043,2022-02-22
248.039993286133,251.589996337891,244.309997558594,244.820007324219,3346900,224.402984619141,2022-02-23
240.410003662109,242.800003051758,236.809997558594,242.089996337891,3944100,221.900650024414,2022-02-24
242.259994506836,248.350006103516,241.559997558594,246.410003662109,2548100,226.966674804688,2022-02-25
240.529998779297,246.490005493164,239.639999389648,245.949996948242,3358100,226.54296875,2022-02-28
244.860000610352,246.550003051758,240.979995727539,242.429992675781,3327000,223.300735473633,2022-03-01
243.220001220703,253.380004882812,242.949996948242,252.369995117188,3528900,232.456420898438,2022-03-02
253.929992675781,263.589996337891,253.330001831055,255.460006713867,7218000,235.302581787109,2022-03-03
254.679992675781,264.790008544922,253.630004882812,264.630004882812,5924800,243.749008178711,2022-03-04
264,270.140014648438,261.279998779297,261.459991455078,5794000,240.829116821289,2022-03-07
261.5,263.25,253.100006103516,253.470001220703,6229800,233.469589233398,2022-03-08
257.350006103516,259.350006103516,251.539993286133,253.669998168945,6204400,233.65380859375,2022-03-09
252,259.910003662109,249.559997558594,259.649993896484,4501100,239.161972045898,2022-03-10
259.010009765625,263.399993896484,259.010009765625,261.519989013672,3873800,240.884414672852,2022-03-11
263.359985351562,263.869995117188,255.649993896484,257.660003662109,3839200,237.328994750977,2022-03-14
261.549987792969,262.290008544922,256.799987792969,260.130004882812,2913800,239.604080200195,2022-03-15
262.100006103516,264.929992675781,260.260009765625,264.149993896484,3958600,243.306869506836,2022-03-16
260.920013427734,264.420013427734,258.440002441406,263.559997558594,3761500,242.763412475586,2022-03-17
264,264.160003662109,259.649993896484,261.320007324219,6342900,240.7001953125,2022-03-18
260.850006103516,265.440002441406,260.239990234375,264.510009765625,5158400,243.638519287109,2022-03-21
266,267.200012207031,263.790008544922,265.859985351562,3704700,244.881942749023,2022-03-22
265.059997558594,269.769989013672,264.519989013672,267.679992675781,2877100,246.558364868164,2022-03-23
269,272.769989013672,268.269989013672,270.209991455078,3400200,248.888717651367,2022-03-24
271.369995117188,273.579986572266,270.290008544922,273.380004882812,2814300,251.808563232422,2022-03-25
272.720001220703,275.399993896484,271.649993896484,275.339996337891,2548400,253.613891601562,2022-03-28
275.200012207031,276.820007324219,269.380004882812,273.609985351562,2759500,252.020416259766,2022-03-29
274.130004882812,276.869995117188,273.859985351562,276.690002441406,2770400,254.857360839844,2022-03-30
275.570007324219,278.940002441406,273.209991455078,273.209991455078,3793000,251.651947021484,2022-03-31
274.200012207031,274.440002441406,257,259.959991455078,6367000,239.447525024414,2022-04-01
259.760009765625,260.690002441406,253.339996337891,257.739990234375,4633400,237.402648925781,2022-04-04
256.359985351562,259.480010986328,251.679992675781,252.110000610352,5042600,232.216918945312,2022-04-05
249.929992675781,250.490005493164,240.360000610352,242.929992675781,6794200,223.761291503906,2022-04-06
243.610000610352,245.990005493164,240.020004272461,244.860000610352,4793100,225.538986206055,2022-04-07
241.220001220703,245.360000610352,239.679992675781,241.979995727539,3530700,222.88623046875,2022-04-08
240.910003662109,244.289993286133,239.570007324219,243.110000610352,2912100,223.927093505859,2022-04-11
243.600006103516,248.149993896484,242.490005493164,245.059997558594,3097700,225.723205566406,2022-04-12
244.759994506836,246.309997558594,242.660003662109,244.630004882812,3062000,225.3271484375,2022-04-13
246.399993896484,247.899993896484,244.529998779297,246.210006713867,3180200,226.782455444336,2022-04-14
245,246.830001831055,240.220001220703,242.119995117188,3173200,223.015182495117,2022-04-18
244.770004272461,246.089996337891,243.619995117188,245.619995117188,2269000,226.238998413086,2022-04-19
246.089996337891,249.240005493164,246.089996337891,247.070007324219,2937700,227.574615478516,2022-04-20
245.470001220703,250.520004272461,242.539993286133,244.399993896484,4179600,225.115280151367,2022-04-21
242.259994506836,242.660003662109,233.839996337891,234.300003051758,5105300,215.812240600586,2022-04-22
233.830001831055,236.960006713867,230.059997558594,236.419998168945,4129900,217.76496887207,2022-04-25
235.600006103516,237.860000610352,233.429992675781,233.589996337891,2316200,215.158248901367,2022-04-26
232.539993286133,238.029998779297,232.289993286133,236.789993286133,3489800,218.105758666992,2022-04-27
236.789993286133,239.880004882812,236.429992675781,239.25,4531800,220.371688842773,2022-04-28
238.100006103516,239.880004882812,233.839996337891,234.289993286133,4407100,215.803024291992,2022-04-29
235.479995727539,236.339996337891,228.619995117188,232.869995117188,3665800,214.495040893555,2022-05-02
232.990005493164,233.449996948242,229.610000610352,232.100006103516,2285000,213.785827636719,2022-05-03
233.270004272461,237.639999389648,231.410003662109,237.089996337891,2598400,218.382080078125,2022-05-04
235.440002441406,236.339996337891,229.559997558594,231.479995727539,3005500,213.214736938477,2022-05-05
230.529998779297,230.589996337891,225.770004272461,229.589996337891,2774900,211.473876953125,2022-05-06
227,227.759994506836,224.419998168945,225.25,3288900,207.476348876953,2022-05-09
227.990005493164,228.229995727539,218.279998779297,222.600006103516,3845200,205.03547668457,2022-05-10
222.860000610352,228.119995117188,222.460006713867,223.880004882812,2457500,206.214416503906,2022-05-11
223.389999389648,227.979995727539,221.860000610352,225.929992675781,3230900,208.102676391602,2022-05-12
226.869995117188,232.350006103516,226.710006713867,230.759994506836,3263800,212.551559448242,2022-05-13
230.110000610352,231.429992675781,227.320007324219,227.889999389648,3091900,209.908020019531,2022-05-16
231.470001220703,233.089996337891,229.289993286133,232.190002441406,2916400,213.868728637695,2022-05-17
232.320007324219,232.350006103516,224.080001831055,224.990005493164,2620700,207.236862182617,2022-05-18
219.429992675781,220.300003051758,212.720001220703,216.5,5428100,199.416778564453,2022-05-19
216,217.449996948242,210.240005493164,213.580001831055,3796000,196.727172851562,2022-05-20
215.490005493164,217.100006103516,214.330001831055,216.889999389648,3079300,199.775985717773,2022-05-23
215.75,217.610000610352,213.270004272461,217.089996337891,2159700,199.960205078125,2022-05-24
217.679992675781,219.550003051758,215.649993896484,217.419998168945,2006700,200.26416015625,2022-05-25
218.229995727539,222.580001831055,218.229995727539,221.289993286133,2045300,203.828811645508,2022-05-26
221.660003662109,224.25,220.830001831055,222.5,1537400,206.154403686523,2022-05-27
221.729995727539,221.779998779297,219.270004272461,219.779998779297,4405400,203.634216308594,2022-05-31
221.169998168945,222.589996337891,219.919998168945,221.320007324219,2796200,205.061111450195,2022-06-01
222.919998168945,225.889999389648,220.610000610352,225.389999389648,2091900,208.832092285156,2022-06-02
223.809997558594,225.320007324219,221.880004882812,224,1964400,207.544235229492,2022-06-03
225.339996337891,226.350006103516,224.110000610352,225.169998168945,2151300,208.628265380859,2022-06-06
218.919998168945,229.059997558594,217.199996948242,228.75,3772300,211.945266723633,2022-06-07
225.580001831055,225.850006103516,220,221.679992675781,2409300,205.394638061523,2022-06-08
220.570007324219,222.380004882812,216.679992675781,216.789993286133,2198300,200.863891601562,2022-06-09
213.830001831055,215.160003662109,210.009994506836,211.119995117188,2752200,195.610427856445,2022-06-10
207.5,209.699996948242,204.210006713867,208.070007324219,3374500,192.784469604492,2022-06-13
209.539993286133,212.259994506836,207.580001831055,208.490005493164,2631600,193.173645019531,2022-06-14
211.149993896484,213.009994506836,207.050003051758,209.839996337891,2236000,194.424438476562,2022-06-15
205.740005493164,209.580001831055,205.320007324219,208.190002441406,3124500,192.89567565918,2022-06-16
