"AMGN.Open","AMGN.High","AMGN.Low","AMGN.Close","AMGN.Volume","AMGN.Adjusted","Date"
251.529998779297,256.600006103516,251.449996948242,254.960006713867,2488100,221.004745483398,2021-03-29
253.179992675781,254.009994506836,248.830001831055,249.75,1979000,216.48860168457,2021-03-30
249.229995727539,249.949996948242,247.360000610352,248.809997558594,3571900,215.673797607422,2021-03-31
249.729995727539,250,246.410003662109,249.169998168945,2176900,215.985870361328,2021-04-01
249.059997558594,252.630004882812,249.059997558594,252.020004272461,2230500,218.456314086914,2021-04-05
251.740005493164,252.539993286133,248.240005493164,249.100006103516,2040100,215.925186157227,2021-04-06
248.169998168945,250.220001220703,247.100006103516,248.119995117188,1583500,215.075668334961,2021-04-07
249.100006103516,249.479995727539,245.979995727539,246.880004882812,1633600,214.000839233398,2021-04-08
247.710006713867,249.100006103516,245.809997558594,248.949996948242,1368600,215.795150756836,2021-04-09
248.520004272461,250,247.789993286133,248.940002441406,1722000,215.786468505859,2021-04-12
249.149993896484,250.350006103516,247.089996337891,249.949996948242,1766000,216.661972045898,2021-04-13
249.979995727539,251.5,249,249.619995117188,1753800,216.375930786133,2021-04-14
251.100006103516,257,250.5,255.130004882812,2366300,221.152145385742,2021-04-15
256.440002441406,258.820007324219,254.669998168945,255.710006713867,2768700,221.654876708984,2021-04-16
252.850006103516,256.109985351562,252.639999389648,255.970001220703,2345100,221.880233764648,2021-04-19
254.839996337891,260.359985351562,254.839996337891,259.140014648438,1579300,224.628082275391,2021-04-20
260.410003662109,261,257.75,258.779998779297,2173600,224.316024780273,2021-04-21
257.540008544922,258.480010986328,253.660003662109,255.050003051758,3370700,221.082778930664,2021-04-22
254.979995727539,258.140014648438,253.669998168945,257.029998779297,2426900,222.799026489258,2021-04-23
256.649993896484,256.75,254.419998168945,255.520004272461,1782700,221.490188598633,2021-04-26
255.190002441406,256.529998779297,253.759994506836,255.130004882812,2184900,221.152145385742,2021-04-27
241.520004272461,243.970001220703,233.759994506836,236.710006713867,7550800,205.185302734375,2021-04-28
235.070007324219,236,231.029998779297,234.710006713867,4053400,203.451629638672,2021-04-29
234.270004272461,240.660003662109,234.199996948242,239.639999389648,3420900,207.725051879883,2021-04-30
240.669998168945,247.020004272461,240.550003051758,245.380004882812,3587700,212.700637817383,2021-05-03
247.270004272461,247.580001831055,242.869995117188,247.360000610352,3555900,214.416931152344,2021-05-04
246.289993286133,249.979995727539,245.910003662109,249.350006103516,2765100,216.141891479492,2021-05-05
249.279998779297,251.479995727539,246.960006713867,251.300003051758,2790800,217.832168579102,2021-05-06
251.779998779297,255.729995727539,251.779998779297,254.210006713867,2512700,220.354629516602,2021-05-07
256,258.809997558594,252.059997558594,252.619995117188,4079900,218.97639465332,2021-05-10
253.160003662109,255.960006713867,251.619995117188,252.300003051758,2307100,218.698989868164,2021-05-11
251.410003662109,253.720001220703,249.679992675781,250.830001831055,2431900,217.4248046875,2021-05-12
250.169998168945,254.089996337891,249.789993286133,252.070007324219,3275300,218.499633789062,2021-05-13
252.889999389648,254.589996337891,251.149993896484,251.380004882812,2286800,219.433670043945,2021-05-14
252.289993286133,254.660003662109,250.639999389648,252.380004882812,1922200,220.306594848633,2021-05-17
252.080001831055,253.100006103516,250.320007324219,250.860000610352,1729400,218.979782104492,2021-05-18
248.389999389648,249.089996337891,246.75,248.630004882812,2652500,217.033157348633,2021-05-19
248.009994506836,254.389999389648,247.910003662109,251.929992675781,2227400,219.913787841797,2021-05-20
253.710006713867,254.059997558594,250.740005493164,251.009994506836,2177900,219.11067199707,2021-05-21
250.559997558594,253.479995727539,247.570007324219,247.75,2552000,216.265014648438,2021-05-24
246.660003662109,247.75,241.779998779297,242,3210600,211.245697021484,2021-05-25
241.839996337891,242.479995727539,238.330001831055,238.550003051758,3812100,208.234146118164,2021-05-26
238.910003662109,239.460006713867,234.580001831055,235.309997558594,3701100,205.40592956543,2021-05-27
236.210006713867,240.869995117188,236.130004882812,237.940002441406,3239300,207.70166015625,2021-05-28
242.199996948242,242.279998779297,232.940002441406,233.580001831055,3799600,203.895767211914,2021-06-01
234.899993896484,236.690002441406,233.889999389648,235.160003662109,2266800,205.274993896484,2021-06-02
233.669998168945,236.580001831055,233.360000610352,235.740005493164,2010600,205.781295776367,2021-06-03
236.740005493164,239.279998779297,235.75,236.850006103516,1875700,206.75016784668,2021-06-04
236.919998168945,240.570007324219,235.199996948242,237.190002441406,2153800,207.047027587891,2021-06-07
238.929992675781,239.119995117188,235.25,236.820007324219,1638000,206.724029541016,2021-06-08
237.919998168945,241.309997558594,236.729995727539,239.520004272461,3047700,209.080871582031,2021-06-09
239.570007324219,245.330001831055,239.220001220703,244.639999389648,2655900,213.550216674805,2021-06-10
244.880004882812,245.5,241.979995727539,242.770004272461,2002300,211.917846679688,2021-06-11
242.559997558594,242.720001220703,239.289993286133,241.190002441406,2083200,210.538635253906,2021-06-14
241.740005493164,241.979995727539,239.050003051758,239.850006103516,2508800,209.368927001953,2021-06-15
240.869995117188,244.509994506836,238,239.580001831055,3185600,209.133270263672,2021-06-16
239.539993286133,242.429992675781,238.339996337891,240.759994506836,2142800,210.163269042969,2021-06-17
239.580001831055,241,236.470001220703,238.679992675781,5560400,208.347610473633,2021-06-18
239.639999389648,240.910003662109,237.649993896484,240.240005493164,2149000,209.709381103516,2021-06-21
239.710006713867,240.75,238.289993286133,239.910003662109,1780400,209.421295166016,2021-06-22
239.649993896484,239.75,236.929992675781,238.710006713867,1654300,208.373825073242,2021-06-23
240.410003662109,243.029998779297,239.289993286133,240.949996948242,1943000,210.329147338867,2021-06-24
241.639999389648,243.649993896484,240.110000610352,242.679992675781,4309900,211.839279174805,2021-06-25
244.029998779297,245.509994506836,242.660003662109,242.839996337891,1680700,211.978958129883,2021-06-28
243.220001220703,243.940002441406,242.059997558594,242.460006713867,1337200,211.647247314453,2021-06-29
242.720001220703,244.270004272461,242.059997558594,243.75,2325100,212.773330688477,2021-06-30
243.740005493164,247.100006103516,243.550003051758,246.899993896484,2091600,215.523010253906,2021-07-01
247.330001831055,249.899993896484,246.25,248.699996948242,1943600,217.094268798828,2021-07-02
247.259994506836,248.119995117188,243.169998168945,243.649993896484,2792300,212.686019897461,2021-07-06
244.070007324219,244.279998779297,241.339996337891,243.220001220703,2381700,212.310684204102,2021-07-07
244.240005493164,246.699996948242,242.449996948242,244.279998779297,1994300,213.235961914062,2021-07-08
243.089996337891,245.929992675781,241.710006713867,245.199996948242,1609900,214.039031982422,2021-07-09
244.490005493164,247.899993896484,243.539993286133,244.369995117188,2149400,213.314514160156,2021-07-12
245.389999389648,246.75,242.979995727539,244.830001831055,1618200,213.716094970703,2021-07-13
244.220001220703,245.330001831055,241.490005493164,244.699996948242,2185200,213.602569580078,2021-07-14
244.330001831055,247.570007324219,242.139999389648,246.630004882812,2106700,215.287338256836,2021-07-15
248.080001831055,249.529998779297,246.539993286133,247.960006713867,3141400,216.448303222656,2021-07-16
247.800003051758,249.949996948242,244.850006103516,246.729995727539,2529900,215.374618530273,2021-07-19
247.270004272461,250.389999389648,245.710006713867,246.889999389648,3035200,215.514282226562,2021-07-20
246.910003662109,246.960006713867,242.690002441406,244.850006103516,1901900,213.733535766602,2021-07-21
243.979995727539,246.220001220703,243.130004882812,244.740005493164,1379800,213.637496948242,2021-07-22
246.270004272461,248.559997558594,244.869995117188,247.720001220703,1747300,216.238800048828,2021-07-23
247.720001220703,248.389999389648,244.809997558594,245.080001831055,1518500,213.934265136719,2021-07-26
244.119995117188,245.610000610352,243.380004882812,244.679992675781,2166400,213.585113525391,2021-07-27
244.550003051758,247.699996948242,243.520004272461,244.25,1649100,213.209808349609,2021-07-28
244.460006713867,245.160003662109,242.210006713867,242.460006713867,1498900,211.647247314453,2021-07-29
242.619995117188,243.100006103516,240.630004882812,241.539993286133,2284100,210.844177246094,2021-07-30
242.119995117188,242.479995727539,238.369995117188,239.789993286133,1849400,209.31657409668,2021-08-02
240.759994506836,244.389999389648,239.410003662109,244.080001831055,2320400,213.061401367188,2021-08-03
238.369995117188,239.419998168945,227.100006103516,228.309997558594,6952800,199.295516967773,2021-08-04
228.75,234.039993286133,228.059997558594,233.990005493164,3294100,204.253662109375,2021-08-05
231.850006103516,233.25,228.770004272461,230.149993896484,2363800,200.901657104492,2021-08-06
230.520004272461,231.399993896484,227.220001220703,227.889999389648,2250300,198.928894042969,2021-08-09
228.199996948242,228.199996948242,223.940002441406,227.960006713867,2860200,198.989974975586,2021-08-10
229.139999389648,230,227.490005493164,228.130004882812,2104900,199.138366699219,2021-08-11
228.199996948242,229.479995727539,225.809997558594,228.149993896484,1798600,199.155792236328,2021-08-12
229.110000610352,231.889999389648,228.759994506836,229.679992675781,1797300,200.491333007812,2021-08-13
228.259994506836,231.289993286133,227.919998168945,231.070007324219,2434500,203.262313842773,2021-08-16
229.660003662109,231.279998779297,229.520004272461,231.199996948242,2666500,203.376647949219,2021-08-17
230.520004272461,231.330001831055,226.600006103516,226.839996337891,2988100,199.541351318359,2021-08-18
225.690002441406,227.699996948242,223.300003051758,224.389999389648,2669000,197.386184692383,2021-08-19
224.389999389648,226.240005493164,222.009994506836,223.529998779297,2811600,196.62971496582,2021-08-20
224.179992675781,227.440002441406,223.770004272461,225.639999389648,1932600,198.485748291016,2021-08-23
225.520004272461,225.679992675781,223.559997558594,224.380004882812,1790400,197.377426147461,2021-08-24
224.309997558594,224.830001831055,221.179992675781,221.589996337891,2173200,194.923141479492,2021-08-25
222.059997558594,222.059997558594,220.160003662109,221.470001220703,2844500,194.817611694336,2021-08-26
222.220001220703,225.360000610352,220.220001220703,222.779998779297,2660900,195.969924926758,2021-08-27
222.279998779297,225.309997558594,222.100006103516,224.130004882812,1881800,197.157516479492,2021-08-30
224.940002441406,225.649993896484,223.339996337891,225.529998779297,2904700,198.389007568359,2021-08-31
225.550003051758,226.119995117188,221.880004882812,223.350006103516,2699000,196.47135925293,2021-09-01
223.639999389648,226.029998779297,223.429992675781,225.960006713867,1817800,198.76725769043,2021-09-02
225.759994506836,227.190002441406,224.199996948242,226.369995117188,1664100,199.127899169922,2021-09-03
223,224.940002441406,219.520004272461,221.339996337891,3281800,194.703231811523,2021-09-07
221.330001831055,222.289993286133,220.100006103516,220.869995117188,2140400,194.289840698242,2021-09-08
220.5,220.649993896484,215.410003662109,215.580001831055,3273600,189.636428833008,2021-09-09
216.5,216.990005493164,213.550003051758,213.75,2217800,188.02668762207,2021-09-10
217.059997558594,219.050003051758,215.070007324219,216.720001220703,2553400,190.639236450195,2021-09-13
217.600006103516,217.919998168945,215.119995117188,216.039993286133,1999300,190.041030883789,2021-09-14
216.770004272461,219.919998168945,215.860000610352,218.130004882812,2555600,191.879547119141,2021-09-15
218.020004272461,218.649993896484,214,217.360000610352,2695600,191.202239990234,2021-09-16
217.229995727539,219.880004882812,215.869995117188,219.380004882812,5659900,192.979110717773,2021-09-17
218.380004882812,219.850006103516,214.279998779297,215.110000610352,3293000,189.222991943359,2021-09-20
215.710006713867,218.100006103516,214.360000610352,215.360000610352,2112100,189.442901611328,2021-09-21
216.559997558594,216.559997558594,213.460006713867,213.639999389648,2542800,187.929901123047,2021-09-22
212.509994506836,215.559997558594,212.300003051758,215.050003051758,2181500,189.170196533203,2021-09-23
214.75,215.529998779297,213.199996948242,213.610000610352,1908600,187.903472900391,2021-09-24
213.25,214.949996948242,212.699996948242,213.110000610352,1943000,187.463668823242,2021-09-27
212.300003051758,214.759994506836,211.649993896484,212.270004272461,2919000,186.724761962891,2021-09-28
212.5,216.800003051758,211.850006103516,214.899993896484,1900800,189.03825378418,2021-09-29
215.789993286133,216.669998168945,212.520004272461,212.649993896484,2491900,187.059005737305,2021-09-30
213.589996337891,214.610000610352,210.800003051758,213.919998168945,2629400,188.176193237305,2021-10-01
214.100006103516,215.639999389648,210.770004272461,211.440002441406,2856300,185.994674682617,2021-10-04
211.210006713867,213.990005493164,211.080001831055,211.860000610352,2481900,186.364074707031,2021-10-05
211.320007324219,212.080001831055,208.970001220703,209.979995727539,2928200,184.710327148438,2021-10-06
208.529998779297,212.449996948242,208.529998779297,209.119995117188,3331700,183.953811645508,2021-10-07
210.130004882812,210.179992675781,207.649993896484,208.949996948242,2349800,183.804275512695,2021-10-08
209.059997558594,209.889999389648,206.589996337891,206.699996948242,1982200,181.825057983398,2021-10-11
207.429992675781,207.559997558594,200.470001220703,201.889999389648,3544000,177.59391784668,2021-10-12
202.820007324219,204.889999389648,202.100006103516,203.610000610352,3303300,179.10693359375,2021-10-13
204.490005493164,207.5,204.490005493164,206.779998779297,3015100,181.895446777344,2021-10-14
208.490005493164,209.020004272461,206.229995727539,207.839996337891,3684600,182.827880859375,2021-10-15
206.360000610352,207,202.449996948242,203.130004882812,2812500,178.684722900391,2021-10-18
204.490005493164,206.899993896484,203.080001831055,206.779998779297,2480500,181.895446777344,2021-10-19
207.399993896484,211.589996337891,206.25,209.660003662109,2308600,184.42887878418,2021-10-20
210.149993896484,210.259994506836,207.669998168945,208.990005493164,1921100,183.839477539062,2021-10-21
209.699996948242,210.5,208.5,209.240005493164,1349300,184.059387207031,2021-10-22
209.5,209.820007324219,206.970001220703,207.630004882812,1916500,182.643142700195,2021-10-25
208.199996948242,209.979995727539,207.630004882812,208.679992675781,1664400,183.566772460938,2021-10-26
209.869995117188,210.399993896484,205.809997558594,206.580001831055,2003300,181.719512939453,2021-10-27
207.089996337891,209.490005493164,205.610000610352,207.169998168945,2166500,182.238479614258,2021-10-28
206.350006103516,207.699996948242,204.199996948242,206.970001220703,2592300,182.062591552734,2021-10-29
208,212.089996337891,207.770004272461,209.789993286133,3105300,184.543182373047,2021-11-01
210.509994506836,214.720001220703,208.139999389648,214.259994506836,3329300,188.475250244141,2021-11-02
210.910003662109,219.25,209.800003051758,218.130004882812,3775600,191.879547119141,2021-11-03
218.300003051758,218.449996948242,211.720001220703,214.929992675781,2781300,189.06462097168,2021-11-04
215.610000610352,217.419998168945,212.729995727539,213.770004272461,2300100,188.044250488281,2021-11-05
214.059997558594,214.440002441406,210.929992675781,211.369995117188,2532900,185.933074951172,2021-11-08
211.020004272461,213.699996948242,210.470001220703,211.710006713867,2296300,186.232162475586,2021-11-09
213.279998779297,215.5,212.529998779297,213.210006713867,2360400,187.551651000977,2021-11-10
214.080001831055,214.080001831055,210.559997558594,211.559997558594,2615700,186.100189208984,2021-11-11
212.300003051758,212.880004882812,210.380004882812,211.389999389648,4614100,185.950698852539,2021-11-12
210.690002441406,210.889999389648,207.080001831055,207.399993896484,3129200,183.972549438477,2021-11-15
208.029998779297,209.039993286133,205.270004272461,205.389999389648,2942500,182.189575195312,2021-11-16
205.210006713867,207.350006103516,203.600006103516,205.820007324219,3329300,182.571014404297,2021-11-17
205.630004882812,206.229995727539,203.729995727539,204.020004272461,4261500,180.974380493164,2021-11-18
205.270004272461,206.199996948242,203.669998168945,206.080001831055,3217100,182.801651000977,2021-11-19
205.449996948242,206.300003051758,200.75,202.729995727539,2835100,179.830032348633,2021-11-22
202.229995727539,205.479995727539,201.270004272461,204.529998779297,2149300,181.426742553711,2021-11-23
204.300003051758,205.279998779297,202.949996948242,203.970001220703,1699800,180.929977416992,2021-11-24
204.740005493164,206,200.520004272461,201.089996337891,3197900,178.375335693359,2021-11-26
202.479995727539,204.830001831055,201.589996337891,203.470001220703,2519900,180.486465454102,2021-11-29
202.729995727539,203.869995117188,198.729995727539,198.880004882812,5400100,176.414962768555,2021-11-30
200.440002441406,205.639999389648,198.639999389648,200.800003051758,3057700,178.118087768555,2021-12-01
200.729995727539,203.100006103516,199.309997558594,201.169998168945,2858200,178.4462890625,2021-12-02
201.380004882812,203.800003051758,200.839996337891,202.440002441406,3591900,179.572799682617,2021-12-03
206.380004882812,211.789993286133,205.970001220703,208.789993286133,3998600,185.205535888672,2021-12-06
209.149993896484,212.440002441406,207.360000610352,211.320007324219,3309500,187.449752807617,2021-12-07
212.889999389648,213.910003662109,210.429992675781,213.529998779297,2624400,189.410125732422,2021-12-08
213.529998779297,213.979995727539,209.5,212.570007324219,2699800,188.558578491211,2021-12-09
213.300003051758,214.449996948242,210.009994506836,210.889999389648,2812200,187.068313598633,2021-12-10
210.429992675781,213.190002441406,209,211.389999389648,2721300,187.511840820312,2021-12-13
211.320007324219,214.809997558594,210.229995727539,213.740005493164,2602600,189.596450805664,2021-12-14
214,219.5,213.119995117188,219.25,3924500,194.483993530273,2021-12-15
220,231.039993286133,220,222.580001831055,6027200,197.437835693359,2021-12-16
222.690002441406,224.160003662109,219.320007324219,222.5,6424000,197.36686706543,2021-12-17
222.25,222.490005493164,218.690002441406,219.990005493164,2922200,195.140441894531,2021-12-20
220.550003051758,223.25,219.960006713867,220.919998168945,2987500,195.965393066406,2021-12-21
220,221.899993896484,217.759994506836,221.529998779297,2677700,196.506454467773,2021-12-22
222.369995117188,224.479995727539,221.5,223.789993286133,1668800,198.511184692383,2021-12-23
223.809997558594,225.460006713867,222.669998168945,225.169998168945,1763200,199.735290527344,2021-12-27
225.169998168945,226.979995727539,225.050003051758,225.770004272461,1304500,200.267517089844,2021-12-28
225.580001831055,228.210006713867,224.990005493164,227.600006103516,1389400,201.890823364258,2021-12-29
227.600006103516,229.550003051758,226.139999389648,226.470001220703,1507400,200.888412475586,2021-12-30
226.259994506836,227.740005493164,224.800003051758,224.970001220703,1668400,199.557876586914,2021-12-31
223.630004882812,226.970001220703,222.029998779297,226.690002441406,2742800,201.083587646484,2022-01-03
225.759994506836,228.800003051758,224.25,227.839996337891,2491700,202.103652954102,2022-01-04
227.039993286133,229.869995117188,224.520004272461,225.139999389648,2806000,199.708648681641,2022-01-05
225.139999389648,226.660003662109,223.690002441406,225.169998168945,2198300,199.735290527344,2022-01-06
223.539993286133,228.190002441406,223.539993286133,227.289993286133,2343000,201.615829467773,2022-01-07
229.25,230.639999389648,226,230.369995117188,3191900,204.347915649414,2022-01-10
230.470001220703,232.509994506836,228.110000610352,232.380004882812,2317900,206.130874633789,2022-01-11
232.380004882812,232.610000610352,228.520004272461,231.759994506836,1885800,205.58088684082,2022-01-12
232.050003051758,233.229995727539,230.330001831055,230.850006103516,2152900,204.773712158203,2022-01-13
230.690002441406,235.800003051758,229.990005493164,235.360000610352,3012000,208.77424621582,2022-01-14
233.520004272461,234.770004272461,231.699996948242,233.830001831055,3720400,207.417083740234,2022-01-18
233.800003051758,234.330001831055,230.699996948242,231.300003051758,2061200,205.172866821289,2022-01-19
233.729995727539,233.729995727539,228.809997558594,228.899993896484,2093700,203.043960571289,2022-01-20
230.600006103516,231.460006713867,227.309997558594,227.720001220703,3534800,201.99723815918,2022-01-21
227.479995727539,229.139999389648,219.979995727539,226.080001831055,4419100,200.542495727539,2022-01-24
223.679992675781,227.5,222.270004272461,225.039993286133,2769900,199.619964599609,2022-01-25
221.619995117188,226.929992675781,221.119995117188,222.539993286133,2861600,197.402374267578,2022-01-26
222.399993896484,228.039993286133,222.309997558594,224,2744000,198.697448730469,2022-01-27
224.050003051758,229.149993896484,222.25,229.139999389648,2502100,203.2568359375,2022-01-28
226.979995727539,227.940002441406,225.520004272461,227.139999389648,4504300,201.48274230957,2022-01-31
227.139999389648,229.199996948242,225.520004272461,228.679992675781,2498200,202.848815917969,2022-02-01
228.139999389648,229.139999389648,225.740005493164,228.929992675781,2397800,203.070541381836,2022-02-02
228.660003662109,229,223.75,224.039993286133,3002400,198.732925415039,2022-02-03
222.119995117188,224.759994506836,220.970001220703,222.110000610352,3162000,197.020935058594,2022-02-04
222.089996337891,224.759994506836,220.630004882812,223.529998779297,3596400,198.280532836914,2022-02-07
232.940002441406,244.710006713867,232.210006713867,241.009994506836,8394800,213.786041259766,2022-02-08
241.039993286133,241.039993286133,235.320007324219,237.190002441406,5075200,210.397552490234,2022-02-09
235,236.139999389648,227.710006713867,228.820007324219,5035000,202.973022460938,2022-02-10
228.520004272461,231.470001220703,228.149993896484,228.199996948242,3557700,202.423034667969,2022-02-11
226.610000610352,226.929992675781,220.860000610352,224.270004272461,3931500,200.642684936523,2022-02-14
225,226.160003662109,221.220001220703,223.940002441406,2474500,200.347457885742,2022-02-15
223.470001220703,225.100006103516,221.039993286133,222.660003662109,2369000,199.202301025391,2022-02-16
221.479995727539,223.289993286133,219.429992675781,221.679992675781,2157000,198.325546264648,2022-02-17
220.970001220703,223.979995727539,219.789993286133,220.770004272461,2795800,197.511428833008,2022-02-18
220.759994506836,222.899993896484,219.300003051758,221.410003662109,2835900,198.083969116211,2022-02-22
222.679992675781,223.75,220.619995117188,221,2994800,197.717178344727,2022-02-23
218.929992675781,219.899993896484,214.389999389648,219.270004272461,3746700,196.16943359375,2022-02-24
222.490005493164,228.139999389648,221.960006713867,227.029998779297,3557100,203.111938476562,2022-02-25
224.029998779297,226.75,222.529998779297,226.479995727539,4738100,202.619827270508,2022-02-28
225.279998779297,227.789993286133,223.740005493164,225.210006713867,4573500,201.483657836914,2022-03-01
225.039993286133,230.399993896484,224.649993896484,228.589996337891,3387200,204.507568359375,2022-03-02
230.880004882812,234.270004272461,230.009994506836,232.639999389648,3638400,208.130844116211,2022-03-03
230.699996948242,235.740005493164,230.139999389648,232.910003662109,3764400,208.372436523438,2022-03-04
231.289993286133,239.660003662109,231.229995727539,234.360000610352,3713200,209.669692993164,2022-03-07
233.860000610352,236.880004882812,230.559997558594,231.100006103516,2974900,206.753112792969,2022-03-08
234.229995727539,234.529998779297,230.429992675781,231.460006713867,2640900,207.075210571289,2022-03-09
229.660003662109,230.419998168945,226.080001831055,226.949996948242,3957200,203.040328979492,2022-03-10
228.110000610352,230.029998779297,226.770004272461,228.850006103516,2667000,204.740158081055,2022-03-11
231.080001831055,232.449996948242,228.919998168945,229.210006713867,2902700,205.062225341797,2022-03-14
231.380004882812,233.059997558594,228.110000610352,231.559997558594,3178200,207.164657592773,2022-03-15
232.520004272461,232.520004272461,228.449996948242,231.669998168945,4220300,207.263061523438,2022-03-16
231.720001220703,236.570007324219,231.220001220703,235.860000610352,3262300,211.011642456055,2022-03-17
234.910003662109,236.399993896484,232.75,236.25,7617100,211.360549926758,2022-03-18
237.070007324219,240.320007324219,234.729995727539,236.320007324219,2385200,211.423156738281,2022-03-21
236.320007324219,237.520004272461,234.539993286133,236.470001220703,2212200,211.557357788086,2022-03-22
237.289993286133,239.380004882812,234.039993286133,234.179992675781,2533100,209.50862121582,2022-03-23
235.800003051758,237.850006103516,234,236.869995117188,2349000,211.915222167969,2022-03-24
236.869995117188,239.490005493164,236.210006713867,238.789993286133,1424500,213.632934570312,2022-03-25
238.820007324219,240.570007324219,237.979995727539,240.470001220703,2045300,215.135971069336,2022-03-28
241.660003662109,242.610000610352,238.610000610352,241.539993286133,2230600,216.093246459961,2022-03-29
243.570007324219,244.729995727539,242.020004272461,242.570007324219,2593300,217.014724731445,2022-03-30
244.179992675781,245.479995727539,241.679992675781,241.820007324219,3102800,216.343734741211,2022-03-31
243.029998779297,243.949996948242,240.729995727539,243.119995117188,1883900,217.506744384766,2022-04-01
242.839996337891,246.449996948242,242.649993896484,244.869995117188,3518800,219.072463989258,2022-04-04
243.740005493164,248.75,243.740005493164,244.559997558594,2180800,218.795104980469,2022-04-05
244.850006103516,251.460006713867,244.850006103516,249.929992675781,3869000,223.599334716797,2022-04-06
249.199996948242,252.729995727539,249.020004272461,251.639999389648,2674400,225.129196166992,2022-04-07
251.529998779297,253.889999389648,250.539993286133,252.020004272461,2745800,225.469161987305,2022-04-08
253.600006103516,258.450012207031,250.149993896484,250.869995117188,2975200,224.440338134766,2022-04-11
250.970001220703,252.550003051758,246.770004272461,250.039993286133,2261100,223.697769165039,2022-04-12
251.139999389648,253.970001220703,249.770004272461,253.509994506836,2402800,226.802154541016,2022-04-13
254.399993896484,257.570007324219,253.649993896484,254.020004272461,2861800,227.258453369141,2022-04-14
252.490005493164,255.389999389648,251.149993896484,251.929992675781,3615500,225.388641357422,2022-04-18
252.490005493164,255.729995727539,250.350006103516,253.369995117188,2355100,226.676956176758,2022-04-19
254.070007324219,256.899993896484,253.5,255.380004882812,1888100,228.475173950195,2022-04-20
256.410003662109,258.390014648438,254.949996948242,255.460006713867,2117300,228.546737670898,2022-04-21
254.100006103516,255.899993896484,250.059997558594,250.350006103516,2617800,223.975082397461,2022-04-22
251.009994506836,252.649993896484,247.910003662109,252.169998168945,2271000,225.603363037109,2022-04-25
250.300003051758,253,249.720001220703,249.869995117188,3306000,223.545639038086,2022-04-26
249.039993286133,252.020004272461,246.440002441406,248.789993286133,2973500,222.579437255859,2022-04-27
235.729995727539,242.910003662109,231.149993896484,238.130004882812,6609500,213.042495727539,2022-04-28
236.5,240.479995727539,232.740005493164,233.190002441406,4029300,208.622955322266,2022-04-29
233.369995117188,234.050003051758,227.320007324219,230.919998168945,4154800,206.592086791992,2022-05-02
233.75,234.190002441406,229.600006103516,232.190002441406,2443800,207.728286743164,2022-05-03
232.570007324219,237.110000610352,231.399993896484,236.100006103516,2494900,211.226333618164,2022-05-04
235.5,238.839996337891,232.240005493164,234.350006103516,3357100,209.660736083984,2022-05-05
231.759994506836,237.460006713867,231.75,236.5,4682100,211.584213256836,2022-05-06
236.580001831055,242.779998779297,234.539993286133,239.240005493164,4376300,214.035568237305,2022-05-09
242.210006713867,244.410003662109,240.470001220703,240.710006713867,4234800,215.350692749023,2022-05-10
240.360000610352,243.380004882812,239.210006713867,240.639999389648,3411700,215.288070678711,2022-05-11
240.059997558594,244.839996337891,239.050003051758,244.720001220703,3733300,218.938232421875,2022-05-12
244.639999389648,245,241.289993286133,243.399993896484,2631900,217.757263183594,2022-05-13
241.240005493164,245.110000610352,241.160003662109,243.869995117188,2414500,219.930679321289,2022-05-16
245.139999389648,246.220001220703,239.259994506836,245.350006103516,2344100,221.265411376953,2022-05-17
246.490005493164,247.289993286133,243,243.960006713867,3376800,220.011856079102,2022-05-18
242.350006103516,245.860000610352,241.860000610352,244.770004272461,2414200,220.742385864258,2022-05-19
244.059997558594,247.660003662109,242.960006713867,247.5,3860500,223.204406738281,2022-05-20
249.679992675781,251.050003051758,247.880004882812,249.039993286133,2272600,224.593185424805,2022-05-23
248.669998168945,252.399993896484,248.330001831055,251.889999389648,2667300,227.163452148438,2022-05-24
253,254.809997558594,250.029998779297,253.009994506836,3538400,228.173431396484,2022-05-25
253.389999389648,255.610000610352,252.080001831055,253.050003051758,2222300,228.209594726562,2022-05-26
253.5,256.230010986328,250.919998168945,255.259994506836,2678900,230.202651977539,2022-05-27
255,257.260009765625,251.009994506836,256.739990234375,6737500,231.537322998047,2022-05-31
257.880004882812,257.970001220703,251.350006103516,253.419998168945,2664600,228.543228149414,2022-06-01
252.619995117188,252.729995727539,243.850006103516,248.279998779297,3916200,223.907806396484,2022-06-02
248.300003051758,250.690002441406,247.720001220703,248.449996948242,2086500,224.061111450195,2022-06-03
248.330001831055,248.830001831055,243.610000610352,245.440002441406,2413700,221.346603393555,2022-06-06
244.649993896484,246.800003051758,243.369995117188,246.410003662109,2693800,222.221343994141,2022-06-07
246.660003662109,246.880004882812,243.580001831055,245.479995727539,2353900,221.382659912109,2022-06-08
244.720001220703,246.720001220703,241.440002441406,241.75,2695200,218.018798828125,2022-06-09
240.020004272461,242.080001831055,237.399993896484,240.009994506836,2910900,216.449600219727,2022-06-10
237.940002441406,239.050003051758,235.990005493164,236.770004272461,4462300,213.527648925781,2022-06-13
236.970001220703,238.699996948242,233.440002441406,235.699996948242,3020800,212.562698364258,2022-06-14
236.529998779297,237.259994506836,231.979995727539,235.580001831055,3076700,212.454483032227,2022-06-15
233.600006103516,234.539993286133,229.589996337891,230.710006713867,4102700,208.062576293945,2022-06-16
230.130004882812,238.25,229.490005493164,234.720001220703,13114500,211.678909301758,2022-06-17
