"PG.Open","PG.High","PG.Low","PG.Close","PG.Volume","PG.Adjusted","Date"
130.940002441406,133.139999389648,130.619995117188,132.559997558594,8318000,118.500495910645,2021-03-24
133.089996337891,133.619995117188,132.050003051758,133.479995727539,7517300,119.322891235352,2021-03-25
133.220001220703,135.610000610352,132.479995727539,135.449996948242,10821200,121.083961486816,2021-03-26
135,137.600006103516,135,137.570007324219,11176000,122.979164123535,2021-03-29
136.610000610352,137,135.139999389648,135.449996948242,8090600,121.083961486816,2021-03-30
135.679992675781,136.75,135.259994506836,135.429992675781,9202600,121.066116333008,2021-03-31
135.050003051758,135.479995727539,133.330001831055,134.279998779297,9117800,120.0380859375,2021-04-01
134.960006713867,137.25,134.729995727539,136.449996948242,8279100,121.977912902832,2021-04-05
136,137.020004272461,135.639999389648,136.5,6180600,122.022598266602,2021-04-06
137.119995117188,137.330001831055,136.25,136.740005493164,10244500,122.237167358398,2021-04-07
136.899993896484,137.630004882812,136.589996337891,137.259994506836,6190300,122.702003479004,2021-04-08
136.509994506836,137.270004272461,135.559997558594,136.369995117188,5855400,121.90641784668,2021-04-09
136.5,137.039993286133,135.710006713867,136.919998168945,6440900,122.398078918457,2021-04-12
136.020004272461,136.389999389648,134.839996337891,135.110000610352,9161200,120.780052185059,2021-04-13
135.520004272461,135.789993286133,134.580001831055,135.600006103516,7584000,121.218055725098,2021-04-14
135.970001220703,137.759994506836,135.869995117188,137.240005493164,7945300,122.68416595459,2021-04-15
137.610000610352,137.899993896484,136.880004882812,137.25,7708500,122.693077087402,2021-04-16
136.940002441406,137.080001831055,135.389999389648,136.610000610352,9149400,122.120948791504,2021-04-19
134.839996337891,138.589996337891,133.529998779297,137.75,10040500,123.140029907227,2021-04-20
137.889999389648,138.570007324219,136.600006103516,136.850006103516,8465900,122.335494995117,2021-04-21
135.369995117188,135.789993286133,134.059997558594,134.630004882812,7338300,121.120964050293,2021-04-22
134.929992675781,135.080001831055,133.25,133.940002441406,6708300,120.500175476074,2021-04-23
133.490005493164,133.759994506836,131.169998168945,131.259994506836,9910600,118.089111328125,2021-04-26
131.240005493164,131.889999389648,130.289993286133,131.179992675781,8296800,118.017120361328,2021-04-27
131.710006713867,131.850006103516,130.880004882812,131.399993896484,6262800,118.215057373047,2021-04-28
131.309997558594,132.990005493164,131.309997558594,132.509994506836,6786800,119.213684082031,2021-04-29
132.75,133.669998168945,132.259994506836,133.419998168945,9188600,120.032371520996,2021-04-30
134.029998779297,135.679992675781,134.029998779297,135,8070300,121.453826904297,2021-05-03
134.979995727539,135.830001831055,134.210006713867,134.539993286133,9624000,121.039993286133,2021-05-04
134.369995117188,134.970001220703,133.369995117188,133.460006713867,8295900,120.068351745605,2021-05-05
134.009994506836,135.369995117188,133.919998168945,135.139999389648,9771100,121.579780578613,2021-05-06
135.080001831055,136.029998779297,134.759994506836,135.149993896484,6299100,121.58878326416,2021-05-07
135.889999389648,138.419998168945,135.690002441406,137.669998168945,8852700,123.855911254883,2021-05-10
138.490005493164,138.789993286133,136.470001220703,136.990005493164,10973700,123.244125366211,2021-05-11
136.490005493164,137,135.490005493164,135.539993286133,8853700,121.939643859863,2021-05-12
135.889999389648,138.529998779297,135.389999389648,137.720001220703,8753600,123.900917053223,2021-05-13
137.669998168945,139.100006103516,137.669998168945,138.009994506836,5989500,124.161781311035,2021-05-14
137.970001220703,139.070007324219,137.610000610352,137.729995727539,7690700,123.90990447998,2021-05-17
136.460006713867,137.830001831055,136.149993896484,136.320007324219,9239100,122.641387939453,2021-05-18
136.059997558594,136.830001831055,135.589996337891,136.600006103516,9806800,122.893280029297,2021-05-19
136.789993286133,138.710006713867,136.720001220703,138,8768200,124.152778625488,2021-05-20
138.199996948242,138.940002441406,137.779998779297,138,10161000,124.152778625488,2021-05-21
138,138.800003051758,137.729995727539,137.960006713867,6981300,124.116813659668,2021-05-24
138.050003051758,138.479995727539,136.75,138.429992675781,8142400,124.539649963379,2021-05-25
138.789993286133,138.860000610352,137.869995117188,138.119995117188,8122900,124.260787963867,2021-05-26
138.119995117188,138.279998779297,134.660003662109,134.979995727539,33095700,121.435836791992,2021-05-27
135.149993896484,136.130004882812,134.639999389648,134.850006103516,10477100,121.318893432617,2021-05-28
135.789993286133,136,132.479995727539,132.880004882812,9993900,119.54655456543,2021-06-01
133,133.630004882812,132.520004272461,133.460006713867,8254100,120.068351745605,2021-06-02
133.229995727539,135.910003662109,133.199996948242,135.850006103516,11249800,122.218566894531,2021-06-03
135.699996948242,136.619995117188,135.399993896484,135.949996948242,6894400,122.308517456055,2021-06-04
136.360000610352,136.839996337891,135.679992675781,136.419998168945,8418000,122.731346130371,2021-06-07
136.679992675781,136.75,134.75,134.839996337891,6911500,121.30989074707,2021-06-08
135.550003051758,136.440002441406,134.740005493164,134.789993286133,6200700,121.264892578125,2021-06-09
135.020004272461,136.350006103516,134.619995117188,135.789993286133,6515500,122.164535522461,2021-06-10
135.75,135.869995117188,133.899993896484,134.860000610352,10641400,121.32787322998,2021-06-11
134.979995727539,135.029998779297,133.960006713867,134.910003662109,6302000,121.372848510742,2021-06-14
135.199996948242,135.639999389648,134.550003051758,134.649993896484,5543400,121.138946533203,2021-06-15
135.179992675781,135.580001831055,132.649993896484,132.779998779297,8936400,119.456596374512,2021-06-16
132.820007324219,134.160003662109,132.649993896484,133.990005493164,7875600,120.545181274414,2021-06-17
133.339996337891,133.350006103516,131.940002441406,132.029998779297,13997600,118.781852722168,2021-06-18
132.690002441406,133.259994506836,132.399993896484,133.070007324219,8014800,119.71752166748,2021-06-21
133.039993286133,134.020004272461,132.880004882812,133.119995117188,6550900,119.762489318848,2021-06-22
132.949996948242,133.360000610352,132.320007324219,132.929992675781,5796000,119.591522216797,2021-06-23
132.949996948242,133.309997558594,132.699996948242,133.020004272461,6056700,119.67253112793,2021-06-24
133.259994506836,135.539993286133,132.949996948242,134.919998168945,24504900,121.381851196289,2021-06-25
134.899993896484,136.160003662109,134.759994506836,135.320007324219,6065400,121.741744995117,2021-06-28
135.509994506836,135.830001831055,133.820007324219,134.399993896484,5792300,120.914031982422,2021-06-29
134.580001831055,135.289993286133,134.289993286133,134.929992675781,5776600,121.390846252441,2021-06-30
135.429992675781,136.139999389648,134.919998168945,135.240005493164,5922300,121.669769287109,2021-07-01
135.600006103516,136.639999389648,135.419998168945,135.899993896484,5572000,122.263549804688,2021-07-02
135.520004272461,136.300003051758,135.360000610352,135.979995727539,6534400,122.335464477539,2021-07-06
136.029998779297,137.589996337891,136.029998779297,137,5532700,123.253143310547,2021-07-07
136.990005493164,137.399993896484,135.889999389648,136.979995727539,7585200,123.235145568848,2021-07-08
137.240005493164,137.649993896484,136.839996337891,137.029998779297,5948700,123.280128479004,2021-07-09
136.899993896484,137.470001220703,136.429992675781,137.139999389648,6807300,123.379104614258,2021-07-12
136.389999389648,137.570007324219,136.389999389648,136.970001220703,5603800,123.226173400879,2021-07-13
137.009994506836,138.229995727539,136.369995117188,137.979995727539,5903600,124.134796142578,2021-07-14
138.009994506836,139.259994506836,137.699996948242,139.160003662109,7357100,125.196411132812,2021-07-15
139.300003051758,140.779998779297,139.110000610352,140.509994506836,9346300,126.41096496582,2021-07-16
140.320007324219,141.869995117188,138.809997558594,140.440002441406,9544100,126.347969055176,2021-07-19
140.440002441406,141.979995727539,139.639999389648,139.690002441406,8136300,125.673233032227,2021-07-20
139.949996948242,140.199996948242,138.990005493164,139.199996948242,6954700,125.232353210449,2021-07-21
137.289993286133,138.330001831055,136.710006713867,137.800003051758,6013800,124.752586364746,2021-07-22
137.479995727539,139.979995727539,137.080001831055,139.789993286133,7906000,126.554168701172,2021-07-23
139.619995117188,140.820007324219,139.220001220703,140.279998779297,5925800,126.997772216797,2021-07-26
140.149993896484,141.619995117188,140,140.850006103516,7075400,127.513763427734,2021-07-27
140.669998168945,140.669998168945,138.710006713867,138.759994506836,8520000,125.621681213379,2021-07-28
139.759994506836,140.179992675781,138.729995727539,139.479995727539,5430500,126.273513793945,2021-07-29
142,144.539993286133,141.550003051758,142.229995727539,14394300,128.763122558594,2021-07-30
141.770004272461,142.429992675781,140.800003051758,141.880004882812,7009500,128.446258544922,2021-08-02
141.860000610352,144.210006713867,141.520004272461,143.949996948242,8455700,130.320266723633,2021-08-03
143.039993286133,144.089996337891,142.350006103516,142.429992675781,6628000,128.94416809082,2021-08-04
143.350006103516,143.550003051758,141.470001220703,142.5,5363300,129.007568359375,2021-08-05
143.029998779297,143.119995117188,141.220001220703,141.410003662109,6030100,128.020736694336,2021-08-06
141.949996948242,142.589996337891,141.699996948242,142.179992675781,4743800,128.717880249023,2021-08-09
141.910003662109,142.509994506836,141.660003662109,142.270004272461,5253500,128.799362182617,2021-08-10
142.740005493164,143.240005493164,142.470001220703,142.619995117188,4205000,129.116180419922,2021-08-11
143.149993896484,143.149993896484,142.350006103516,142.949996948242,4956100,129.414947509766,2021-08-12
142.949996948242,143.990005493164,142.690002441406,143.639999389648,4888800,130.039581298828,2021-08-13
143.669998168945,144.690002441406,143.380004882812,144.639999389648,6040800,130.944946289062,2021-08-16
144.399993896484,145.600006103516,143.889999389648,144.880004882812,7577000,131.162216186523,2021-08-17
144.699996948242,144.880004882812,143.179992675781,143.300003051758,7162000,129.731811523438,2021-08-18
143.160003662109,145.279998779297,143.160003662109,144.990005493164,5787200,131.261825561523,2021-08-19
145.25,145.979995727539,144.779998779297,145.089996337891,5273800,131.352340698242,2021-08-20
144.289993286133,145.339996337891,144.229995727539,144.350006103516,4522200,130.682434082031,2021-08-23
144.009994506836,144.149993896484,142.979995727539,143.179992675781,4560400,129.623168945312,2021-08-24
143.070007324219,143.130004882812,142.25,142.669998168945,3861500,129.161468505859,2021-08-25
142.559997558594,142.710006713867,141.470001220703,142.419998168945,4749400,128.935150146484,2021-08-26
142.479995727539,142.770004272461,141.639999389648,142.309997558594,4741200,128.835556030273,2021-08-27
142.600006103516,142.990005493164,142.050003051758,142.929992675781,3845800,129.396835327148,2021-08-30
143.039993286133,143.529998779297,142.050003051758,142.389999389648,9642400,128.907958984375,2021-08-31
142.330001831055,144.190002441406,142.229995727539,143.839996337891,6214200,130.220718383789,2021-09-01
143.970001220703,144.729995727539,143.580001831055,143.949996948242,5392500,130.320266723633,2021-09-02
143.759994506836,144.369995117188,143.520004272461,144.050003051758,5466400,130.41081237793,2021-09-03
144.320007324219,144.5,143.289993286133,143.509994506836,6520600,129.921951293945,2021-09-07
143.080001831055,144.940002441406,143.009994506836,144.600006103516,6897800,130.908752441406,2021-09-08
144.570007324219,144.880004882812,143.649993896484,143.990005493164,6354700,130.356491088867,2021-09-09
144.059997558594,144.460006713867,143.320007324219,144.130004882812,5750000,130.483245849609,2021-09-10
144.850006103516,147.229995727539,144.850006103516,145.679992675781,9952500,131.886444091797,2021-09-13
146.130004882812,146.360000610352,144.949996948242,145.429992675781,5831800,131.660125732422,2021-09-14
145.350006103516,145.770004272461,144.740005493164,145.119995117188,6237100,131.379501342773,2021-09-15
144.839996337891,145.190002441406,142.820007324219,144.110000610352,6142100,130.465118408203,2021-09-16
144.369995117188,146.279998779297,144.229995727539,144.339996337891,18737400,130.673370361328,2021-09-17
144.220001220703,144.850006103516,141.970001220703,142.889999389648,10238700,129.360610961914,2021-09-20
142.979995727539,144.529998779297,142.880004882812,143.110000610352,6651300,129.559783935547,2021-09-21
143.820007324219,144.350006103516,142.860000610352,143.600006103516,6332500,130.003433227539,2021-09-22
144.059997558594,144.690002441406,143.490005493164,144.190002441406,5171200,130.537551879883,2021-09-23
143.800003051758,144.449996948242,143.089996337891,143.550003051758,5009400,129.95817565918,2021-09-24
143.149993896484,143.169998168945,141.520004272461,141.660003662109,5749700,128.247116088867,2021-09-27
141.050003051758,141.369995117188,139.559997558594,140.589996337891,7015300,127.278419494629,2021-09-28
140.270004272461,142.679992675781,140.179992675781,142.020004272461,5460000,128.573013305664,2021-09-29
142.639999389648,142.740005493164,139.529998779297,139.800003051758,6934900,126.56322479248,2021-09-30
139.929992675781,140.229995727539,138.320007324219,139.580001831055,5587200,126.364059448242,2021-10-01
139.389999389648,140.399993896484,137.600006103516,138.789993286133,5816000,125.648811340332,2021-10-04
138.800003051758,140.520004272461,138.720001220703,139.330001831055,6902700,126.137710571289,2021-10-05
138.990005493164,141.259994506836,138.619995117188,141.190002441406,5332900,127.821601867676,2021-10-06
141.75,143.029998779297,141.75,142.320007324219,5334600,128.844619750977,2021-10-07
142.289993286133,142.619995117188,141.039993286133,141.729995727539,6131800,128.310455322266,2021-10-08
142.369995117188,142.770004272461,141.770004272461,142.320007324219,5995600,128.844619750977,2021-10-11
142.600006103516,143.039993286133,141.699996948242,142.110000610352,6734800,128.654479980469,2021-10-12
142.399993896484,142.759994506836,141.029998779297,142.440002441406,5689800,128.953247070312,2021-10-13
142.830001831055,144.309997558594,142.809997558594,144.050003051758,6777800,130.41081237793,2021-10-14
144.520004272461,144.869995117188,143.679992675781,144.419998168945,6923700,130.745758056641,2021-10-15
143.550003051758,143.699996948242,142.100006103516,142.339996337891,9119000,128.862686157227,2021-10-18
139.080001831055,140.820007324219,138.800003051758,140.660003662109,9555300,127.341766357422,2021-10-19
140.149993896484,141.960006713867,139.850006103516,141.210006713867,7352700,127.839721679688,2021-10-20
140.860000610352,141.160003662109,139.179992675781,139.330001831055,6545500,126.919677734375,2021-10-21
139.389999389648,141.009994506836,139.320007324219,140.830001831055,5265000,128.286087036133,2021-10-22
140.410003662109,140.919998168945,139.050003051758,140.850006103516,5382100,128.304260253906,2021-10-25
141.619995117188,143.179992675781,141.240005493164,142.850006103516,6234900,130.126098632812,2021-10-26
143.139999389648,143.679992675781,141.690002441406,141.830001831055,9643500,129.196990966797,2021-10-27
141.889999389648,142.880004882812,141.710006713867,142.679992675781,4538500,129.971267700195,2021-10-28
142.160003662109,143.479995727539,142.020004272461,142.990005493164,6239500,130.253646850586,2021-10-29
143.360000610352,143.800003051758,142.490005493164,142.639999389648,5038900,129.934860229492,2021-11-01
142.720001220703,144.580001831055,142.279998779297,144.059997558594,9954300,131.22834777832,2021-11-02
144.130004882812,145.110000610352,143.520004272461,145.050003051758,7620100,132.130172729492,2021-11-03
142.839996337891,145.389999389648,142.339996337891,145.320007324219,6402500,132.376159667969,2021-11-04
145.440002441406,146.369995117188,144.800003051758,146.039993286133,6062700,133.031982421875,2021-11-05
145.5,146.100006103516,144.020004272461,144.949996948242,5854400,132.039077758789,2021-11-08
145.029998779297,145.830001831055,144.580001831055,145.389999389648,4873100,132.439910888672,2021-11-09
145.740005493164,147.309997558594,145.589996337891,146.820007324219,7334900,133.742523193359,2021-11-10
146.860000610352,146.970001220703,146.210006713867,146.399993896484,4096300,133.359909057617,2021-11-11
146.740005493164,147.080001831055,145.979995727539,146.559997558594,5687400,133.50569152832,2021-11-12
147.029998779297,147.75,146.470001220703,147.399993896484,5510200,134.270858764648,2021-11-15
147.389999389648,148.589996337891,147.009994506836,147.190002441406,7603900,134.07958984375,2021-11-16
146.970001220703,147.779998779297,146.419998168945,147.100006103516,4900200,133.997604370117,2021-11-17
147.039993286133,148.080001831055,146.509994506836,147.119995117188,5509300,134.015808105469,2021-11-18
147.949996948242,148.229995727539,146.789993286133,146.820007324219,6274300,133.742523193359,2021-11-19
146.970001220703,148.940002441406,146.830001831055,147.800003051758,6625400,134.635208129883,2021-11-22
147.830001831055,149.5,147.669998168945,149.440002441406,7912800,136.129180908203,2021-11-23
148.770004272461,148.880004882812,147.679992675781,148.660003662109,5665200,135.41862487793,2021-11-24
148.580001831055,149.720001220703,147.309997558594,147.470001220703,6299800,134.334625244141,2021-11-26
147.789993286133,149.660003662109,146.789993286133,149.020004272461,7113300,135.746597290039,2021-11-29
147.809997558594,148.539993286133,144.119995117188,144.580001831055,11696400,131.702072143555,2021-11-30
144.850006103516,147.869995117188,144.850006103516,146.399993896484,8313500,133.359909057617,2021-12-01
147.009994506836,148.460006713867,146.940002441406,147.259994506836,9468800,134.143325805664,2021-12-02
148.020004272461,150,147.660003662109,149.880004882812,11200800,136.529968261719,2021-12-03
150.190002441406,152.389999389648,150.190002441406,152.149993896484,11935100,138.597763061523,2021-12-06
151.949996948242,152.580001831055,151.270004272461,151.75,7913400,138.2333984375,2021-12-07
151.669998168945,152.660003662109,150.279998779297,152.429992675781,8329300,138.852828979492,2021-12-08
152.309997558594,154.190002441406,151.600006103516,153.320007324219,8334300,139.663543701172,2021-12-09
153.850006103516,155.800003051758,153.429992675781,155.460006713867,7172300,141.61296081543,2021-12-10
155.300003051758,158.330001831055,154.910003662109,157.669998168945,8944000,143.626113891602,2021-12-13
157.899993896484,158.630004882812,156.660003662109,158.25,8677500,144.154434204102,2021-12-14
157.639999389648,159.639999389648,157.639999389648,158.860000610352,9152600,144.710098266602,2021-12-15
158.729995727539,161.320007324219,158.419998168945,161.110000610352,10852900,146.759674072266,2021-12-16
160.660003662109,161.720001220703,157.309997558594,157.460006713867,24349400,143.434799194336,2021-12-17
156.600006103516,158.460006713867,156.570007324219,157.860000610352,9202600,143.799179077148,2021-12-20
157.649993896484,158.149993896484,156.789993286133,157.759994506836,6946000,143.708053588867,2021-12-21
157.770004272461,159.580001831055,157.270004272461,159.320007324219,6626300,145.129135131836,2021-12-22
159.5,160.919998168945,159.440002441406,160.100006103516,5640900,145.83967590332,2021-12-23
160.669998168945,161.990005493164,160.610000610352,161.970001220703,4548600,147.543106079102,2021-12-27
161.960006713867,163.380004882812,161.940002441406,162.839996337891,5929400,148.33561706543,2021-12-28
163.210006713867,164.979995727539,163.080001831055,164.190002441406,5346100,149.565368652344,2021-12-29
164.399993896484,164.589996337891,162.610000610352,162.770004272461,5911500,148.271850585938,2021-12-30
162.860000610352,163.729995727539,162.460006713867,163.580001831055,5327000,149.009704589844,2021-12-31
161.690002441406,162.940002441406,159.880004882812,162.899993896484,9317300,148.390243530273,2022-01-03
162.289993286133,164.389999389648,162.179992675781,163.470001220703,9253800,148.909439086914,2022-01-04
163.440002441406,165.320007324219,163.399993896484,164.210006713867,9330200,149.583557128906,2022-01-05
164.339996337891,165.199996948242,162.610000610352,162.830001831055,7556000,148.326446533203,2022-01-06
163.130004882812,163.529998779297,161.949996948242,162.740005493164,6098500,148.244537353516,2022-01-07
162.509994506836,163.119995117188,160.169998168945,160.520004272461,8055000,146.222229003906,2022-01-10
160.220001220703,160.220001220703,156.910003662109,158.660003662109,11957900,144.527908325195,2022-01-11
158.259994506836,159.360000610352,157.830001831055,159.009994506836,7127500,144.846725463867,2022-01-12
159.309997558594,159.449996948242,157.779998779297,158.289993286133,6551000,144.190872192383,2022-01-13
158.070007324219,160.490005493164,157.559997558594,159.809997558594,10708000,145.575500488281,2022-01-14
158.529998779297,158.529998779297,156.039993286133,156.729995727539,10988400,142.769805908203,2022-01-18
157.610000610352,164.190002441406,156.970001220703,162,14088300,147.570449829102,2022-01-19
160.119995117188,164.330001831055,160.119995117188,162,10799100,148.367218017578,2022-01-20
163,165.350006103516,162.100006103516,162.619995117188,10900400,148.935028076172,2022-01-21
163.429992675781,164.119995117188,158.720001220703,161.300003051758,14838100,147.726119995117,2022-01-24
160.449996948242,161.300003051758,157.889999389648,159.539993286133,9369600,146.114212036133,2022-01-25
157.339996337891,159.570007324219,156.380004882812,158.149993896484,10707100,144.841217041016,2022-01-26
158.729995727539,161.350006103516,158.580001831055,159.130004882812,9083000,145.738708496094,2022-01-27
158.610000610352,160.949996948242,157.320007324219,160.5,9494200,146.993453979492,2022-01-28
159.350006103516,160.649993896484,158.869995117188,160.449996948242,8950100,146.947631835938,2022-01-31
160.789993286133,161.300003051758,157.729995727539,159.740005493164,6284100,146.297393798828,2022-02-01
160.139999389648,162.839996337891,159.470001220703,162.600006103516,7558800,148.916702270508,2022-02-02
161.979995727539,164.979995727539,161.619995117188,164.139999389648,10474500,150.327117919922,2022-02-03
163.130004882812,164.490005493164,161.410003662109,161.529998779297,8959900,147.936767578125,2022-02-04
161.869995117188,162.259994506836,159.669998168945,160.320007324219,6430500,146.82861328125,2022-02-07
161.119995117188,161.270004272461,159.649993896484,159.960006713867,5048700,146.498870849609,2022-02-08
160.360000610352,160.639999389648,159.270004272461,159.600006103516,8077400,146.169143676758,2022-02-09
159.089996337891,159.5,156.649993896484,157.169998168945,7033000,143.94367980957,2022-02-10
158.009994506836,158.580001831055,155.580001831055,156.289993286133,9341400,143.137710571289,2022-02-11
156.139999389648,157.059997558594,153.360000610352,156.740005493164,9472200,143.549850463867,2022-02-14
157.770004272461,159.320007324219,156.110000610352,156.820007324219,6659200,143.623153686523,2022-02-15
156.830001831055,158.779998779297,156.270004272461,158.009994506836,9315700,144.712997436523,2022-02-16
158.380004882812,160.380004882812,157.350006103516,159.820007324219,7925500,146.370681762695,2022-02-17
159.5,161.059997558594,158.820007324219,159.899993896484,8063200,146.443893432617,2022-02-18
160.110000610352,160.880004882812,156.660003662109,157.929992675781,8179500,144.639678955078,2022-02-22
158.300003051758,158.600006103516,155.600006103516,155.960006713867,6273000,142.835494995117,2022-02-23
155.639999389648,155.979995727539,150.559997558594,151.759994506836,13145100,138.988922119141,2022-02-24
152.330001831055,158.940002441406,152.25,158.240005493164,8888800,144.923629760742,2022-02-25
156.289993286133,157.190002441406,153.820007324219,155.889999389648,8669200,142.771377563477,2022-02-28
154.309997558594,155.399993896484,152.339996337891,153.309997558594,8311900,140.408493041992,2022-03-01
152.960006713867,155.080001831055,152.600006103516,153.789993286133,6111300,140.848083496094,2022-03-02
153.770004272461,155.860000610352,153.770004272461,154.360000610352,7451200,141.370162963867,2022-03-03
153.119995117188,155.350006103516,152.550003051758,155.139999389648,8639100,142.084487915039,2022-03-04
154.490005493164,154.520004272461,151.139999389648,152.839996337891,8374500,139.978057861328,2022-03-07
152.179992675781,152.949996948242,146.580001831055,146.789993286133,9517200,134.437149047852,2022-03-08
148.830001831055,150.470001220703,147.809997558594,148.770004272461,7044100,136.250564575195,2022-03-09
147.800003051758,148.279998779297,143.940002441406,144.940002441406,9221000,132.742874145508,2022-03-10
145.399993896484,146.160003662109,143.029998779297,143.220001220703,7086100,131.167617797852,2022-03-11
144.449996948242,146.039993286133,143.350006103516,145.050003051758,7964600,132.843627929688,2022-03-14
147.009994506836,150.539993286133,146.889999389648,150.270004272461,9868400,137.624313354492,2022-03-15
150.630004882812,151.789993286133,148.039993286133,149.759994506836,6908900,137.1572265625,2022-03-16
149.990005493164,150.470001220703,148.5,150.229995727539,6003800,137.587677001953,2022-03-17
150.869995117188,150.869995117188,148.240005493164,150.149993896484,15570300,137.514404296875,2022-03-18
150.440002441406,151.419998168945,149.240005493164,150.720001220703,6937500,138.03645324707,2022-03-21
153.429992675781,153.600006103516,150.520004272461,151.880004882812,7292100,139.098846435547,2022-03-22
152.199996948242,153.009994506836,150.690002441406,150.820007324219,5531900,138.128051757812,2022-03-23
150.889999389648,151.559997558594,150.160003662109,151.080001831055,4203100,138.366149902344,2022-03-24
151.630004882812,153.919998168945,151.509994506836,152.830001831055,5047700,139.968887329102,2022-03-25
153.639999389648,153.899993896484,152.630004882812,153.880004882812,4234000,140.930526733398,2022-03-28
155.369995117188,156.470001220703,154.020004272461,155.460006713867,5643400,142.377578735352,2022-03-29
152.5,154.429992675781,151.940002441406,154.389999389648,5779300,141.397613525391,2022-03-30
154.100006103516,154.339996337891,152.399993896484,152.800003051758,7538600,139.941421508789,2022-03-31
153.520004272461,155.460006713867,152.059997558594,155.089996337891,5742600,142.038696289062,2022-04-01
153.809997558594,154.350006103516,151.259994506836,154.080001831055,5992000,141.113708496094,2022-04-04
153.610000610352,157.369995117188,153.539993286133,154.619995117188,7653000,141.608261108398,2022-04-05
154.419998168945,157.289993286133,153.940002441406,156.830001831055,8884700,143.632263183594,2022-04-06
157.869995117188,159.389999389648,156.970001220703,158.860000610352,6889700,145.491470336914,2022-04-07
159.699996948242,160.529998779297,158.919998168945,160.100006103516,6045400,146.627105712891,2022-04-08
159.949996948242,161.210006713867,158.630004882812,159.490005493164,6158400,146.068435668945,2022-04-11
159.309997558594,160.630004882812,158.699996948242,159.009994506836,7221500,145.628845214844,2022-04-12
159.080001831055,160.410003662109,158.710006713867,159.460006713867,5247700,146.040954589844,2022-04-13
159.979995727539,160.300003051758,158.449996948242,158.570007324219,7806500,145.225875854492,2022-04-14
158.479995727539,158.979995727539,156.529998779297,157.059997558594,6034500,143.842926025391,2022-04-18
156.770004272461,160.029998779297,156.300003051758,159.410003662109,7897000,145.995147705078,2022-04-19
160.5,164.479995727539,160,163.649993896484,10196100,149.878356933594,2022-04-20
163.820007324219,164.899993896484,162.429992675781,162.610000610352,9365700,149.761413574219,2022-04-21
163.240005493164,163.520004272461,160.910003662109,161.25,9394600,148.508834838867,2022-04-22
161.699996948242,163.289993286133,159.800003051758,162.550003051758,6986800,149.706130981445,2022-04-25
162.679992675781,163.639999389648,159.75,159.789993286133,7769500,147.164199829102,2022-04-26
160.210006713867,161.449996948242,159.110000610352,159.360000610352,6754900,146.768188476562,2022-04-27
160.539993286133,163.710006713867,159.270004272461,163.410003662109,9306800,150.498199462891,2022-04-28
162.470001220703,162.949996948242,160.199996948242,160.550003051758,10637000,147.864120483398,2022-04-29
161.600006103516,162,156.190002441406,158.380004882812,10351600,145.865631103516,2022-05-02
158.220001220703,158.990005493164,155.009994506836,156.210006713867,10344000,143.867126464844,2022-05-03
155.830001831055,157.550003051758,155.149993896484,157.360000610352,7771000,144.926223754883,2022-05-04
156.300003051758,157.289993286133,153.139999389648,154.460006713867,8217100,142.25537109375,2022-05-05
154.770004272461,156.240005493164,153.869995117188,156,7304800,143.673721313477,2022-05-06
153.960006713867,156.759994506836,152.75,155.610000610352,8540800,143.314498901367,2022-05-09
155.550003051758,156.619995117188,153.940002441406,154.789993286133,7447400,142.559265136719,2022-05-10
154.029998779297,155.899993896484,152.350006103516,152.610000610352,7692200,140.551513671875,2022-05-11
153.520004272461,153.610000610352,149.880004882812,151.990005493164,9600800,139.980545043945,2022-05-12
152.580001831055,153.729995727539,150.419998168945,153.619995117188,5675500,141.481750488281,2022-05-13
153.470001220703,155.899993896484,152.029998779297,155.119995117188,5971000,142.863189697266,2022-05-16
155.130004882812,156.75,153.070007324219,154.679992675781,6509100,142.457977294922,2022-05-17
154.669998168945,154.759994506836,144.539993286133,145.039993286133,9670700,133.579681396484,2022-05-18
143.410003662109,143.419998168945,140.600006103516,141.699996948242,9694100,130.50358581543,2022-05-19
142.149993896484,142.449996948242,139.179992675781,141.789993286133,7786900,130.586471557617,2022-05-20
142.839996337891,145.630004882812,142.080001831055,145.050003051758,7134500,133.588928222656,2022-05-23
144.889999389648,147.940002441406,144.820007324219,147.630004882812,7207400,135.965026855469,2022-05-24
147.110000610352,147.139999389648,143.5,145.210006713867,8217800,133.736251831055,2022-05-25
146.479995727539,147.380004882812,145.039993286133,146.479995727539,5702600,134.905883789062,2022-05-26
146.970001220703,148.720001220703,146.630004882812,148.720001220703,6028800,136.968902587891,2022-05-27
147.289993286133,148.990005493164,146.160003662109,147.880004882812,12416700,136.195297241211,2022-05-31
148,148.119995117188,144.710006713867,145.639999389648,7036000,134.132247924805,2022-06-01
145.970001220703,147.259994506836,142.630004882812,147.210006713867,6479800,135.578201293945,2022-06-02
146.360000610352,147.210006713867,145.119995117188,145.889999389648,4720700,134.362518310547,2022-06-03
147.369995117188,147.639999389648,144.589996337891,145.320007324219,4751100,133.837554931641,2022-06-06
143.669998168945,147.179992675781,143.429992675781,146.940002441406,4918600,135.329544067383,2022-06-07
146.300003051758,146.429992675781,144.990005493164,145.110000610352,4369600,133.644165039062,2022-06-08
145.410003662109,146.889999389648,142.339996337891,142.490005493164,4625700,131.231185913086,2022-06-09
140.889999389648,143.149993896484,139.449996948242,141.949996948242,6630800,130.733840942383,2022-06-10
