"NKE.Open","NKE.High","NKE.Low","NKE.Close","NKE.Volume","NKE.Adjusted","Date"
140,140.910003662109,138.600006103516,140.449996948242,4143200,131.893844604492,2021-03-12
140.699996948242,145,140.669998168945,144.940002441406,5413900,136.110336303711,2021-03-15
145.880004882812,146.149993896484,143.839996337891,144.649993896484,5623000,135.837997436523,2021-03-16
143.199996948242,146.149993896484,143.199996948242,144.820007324219,5134400,135.997619628906,2021-03-17
144.369995117188,146.660003662109,142.550003051758,143.169998168945,10188400,134.448135375977,2021-03-18
140,142.860000610352,135.509994506836,137.490005493164,24980400,129.114181518555,2021-03-19
137.630004882812,138.809997558594,136.029998779297,138.270004272461,7537300,129.846710205078,2021-03-22
138.490005493164,140.639999389648,136.550003051758,137.119995117188,5582600,128.766708374023,2021-03-23
136.449996948242,137.919998168945,132.880004882812,133.160003662109,8157600,125.047988891602,2021-03-24
127.050003051758,129.389999389648,125.440002441406,128.639999389648,18475800,120.803329467773,2021-03-25
131.600006103516,133.190002441406,129.770004272461,132.990005493164,10010500,124.888298034668,2021-03-26
132.940002441406,133.910003662109,130.660003662109,133.490005493164,7153900,125.357841491699,2021-03-29
132.350006103516,133.350006103516,131.220001220703,132.949996948242,6026600,124.850730895996,2021-03-30
133.089996337891,134.179992675781,131.919998168945,132.889999389648,6878900,124.794410705566,2021-03-31
134.690002441406,134.690002441406,132.210006713867,132.529998779297,5720600,124.456329345703,2021-04-01
133.100006103516,135.679992675781,133.100006103516,135.119995117188,5508900,126.888557434082,2021-04-05
135.440002441406,137.710006713867,134.929992675781,137.160003662109,4670100,128.804260253906,2021-04-06
136.990005493164,138.240005493164,136.360000610352,136.539993286133,6646000,128.222061157227,2021-04-07
137.279998779297,137.309997558594,133.410003662109,133.679992675781,8748400,125.536277770996,2021-04-08
133.940002441406,135.5,133.5,135.449996948242,6056800,127.198432922363,2021-04-09
134.75,136.899993896484,134.220001220703,136.639999389648,5638200,128.315933227539,2021-04-12
135.600006103516,135.990005493164,133.399993896484,133.539993286133,8778200,125.404777526855,2021-04-13
133.539993286133,134.179992675781,131.820007324219,132.259994506836,7354100,124.202774047852,2021-04-14
133,134.070007324219,132.679992675781,133.669998168945,6284800,125.526870727539,2021-04-15
134.710006713867,134.770004272461,133.729995727539,134.309997558594,6852500,126.127876281738,2021-04-16
134.300003051758,134.380004882812,132.149993896484,132.570007324219,5613600,124.49388885498,2021-04-19
129.169998168945,129.899993896484,125.699996948242,127.110000610352,13268700,119.366523742676,2021-04-20
127.589996337891,130.330001831055,127.370002746582,129.899993896484,7110900,121.986557006836,2021-04-21
129.889999389648,130.369995117188,127.980003356934,129.179992675781,6442900,121.310424804688,2021-04-22
128.929992675781,130.649993896484,128.460006713867,130.190002441406,7489000,122.258903503418,2021-04-23
130.490005493164,131.699996948242,129.320007324219,131.600006103516,8217800,123.583000183105,2021-04-26
132,132.789993286133,131.410003662109,132.110000610352,5833100,124.06192779541,2021-04-27
132.259994506836,132.330001831055,130.350006103516,130.710006713867,8195400,122.74723815918,2021-04-28
131.770004272461,134.119995117188,131.229995727539,133.259994506836,6612500,125.141876220703,2021-04-29
132.440002441406,133.880004882812,132.050003051758,132.619995117188,5643600,124.540878295898,2021-04-30
133.369995117188,134.449996948242,132.589996337891,133.029998779297,5053000,124.925910949707,2021-05-03
132.229995727539,132.589996337891,130.479995727539,131.550003051758,6129500,123.53604888916,2021-05-04
132.699996948242,134.220001220703,132.080001831055,132.210006713867,6234200,124.155853271484,2021-05-05
132.600006103516,133.839996337891,131.940002441406,133.490005493164,5201000,125.357841491699,2021-05-06
135,139.360000610352,134.720001220703,137.809997558594,10566700,129.414672851562,2021-05-07
138,138.899993896484,136.300003051758,136.399993896484,5669300,128.090576171875,2021-05-10
138.380004882812,138.380004882812,135.009994506836,137.119995117188,8045400,128.766708374023,2021-05-11
135.419998168945,136.820007324219,133.339996337891,133.389999389648,5865100,125.263938903809,2021-05-12
133.699996948242,135.029998779297,132.490005493164,133.610000610352,6284300,125.470550537109,2021-05-13
134.339996337891,136.679992675781,134.050003051758,135.929992675781,4367900,127.649230957031,2021-05-14
136.330001831055,137.070007324219,135.5,136.410003662109,3934200,128.100036621094,2021-05-17
136.440002441406,137.470001220703,135.449996948242,135.559997558594,5664700,127.301773071289,2021-05-18
133.479995727539,133.970001220703,131.960006713867,132.960006713867,5582300,124.860145568848,2021-05-19
133.779998779297,134.210006713867,132.190002441406,133.270004272461,4934800,125.151268005371,2021-05-20
133.830001831055,134.169998168945,132.410003662109,132.660003662109,5329700,124.578422546387,2021-05-21
133.100006103516,134.350006103516,132.809997558594,134.059997558594,4313200,125.89315032959,2021-05-24
134.940002441406,135.169998168945,133.850006103516,134.320007324219,4885800,126.137313842773,2021-05-25
135.199996948242,137.919998168945,135,136.889999389648,6781500,128.550735473633,2021-05-26
137.550003051758,138.309997558594,136.460006713867,136.559997558594,12882300,128.240844726562,2021-05-27
136.240005493164,137.350006103516,136.089996337891,136.460006713867,4153500,128.405502319336,2021-05-28
137.850006103516,138.050003051758,134.210006713867,134.509994506836,5577900,126.570579528809,2021-06-01
134.589996337891,135.490005493164,133.529998779297,134.169998168945,5226100,126.25065612793,2021-06-02
133.199996948242,134.690002441406,132.509994506836,134.169998168945,5027400,126.25065612793,2021-06-03
134.5,134.940002441406,132.279998779297,133.740005493164,5217100,125.846054077148,2021-06-04
134,135.199996948242,133.449996948242,133.949996948242,3765000,126.043670654297,2021-06-07
134.690002441406,134.720001220703,132.410003662109,133.350006103516,4915200,125.47908782959,2021-06-08
133.619995117188,134.899993896484,131.449996948242,131.839996337891,6448100,124.058204650879,2021-06-09
131.5,132.570007324219,130.190002441406,130.979995727539,6584100,123.24893951416,2021-06-10
131.5,131.990005493164,130.529998779297,131.940002441406,5414500,124.152290344238,2021-06-11
131.699996948242,132.050003051758,130.130004882812,131.360000610352,5743600,123.606521606445,2021-06-14
131.539993286133,131.75,129.830001831055,130.289993286133,5168100,122.599670410156,2021-06-15
130.300003051758,131.169998168945,129.600006103516,130.399993896484,7915500,122.703163146973,2021-06-16
129.240005493164,129.880004882812,127.860000610352,128.919998168945,8568100,121.310546875,2021-06-17
126.680000305176,129.029998779297,126.680000305176,128.410003662109,9784800,120.830642700195,2021-06-18
129.240005493164,130.759994506836,128.699996948242,130.080001831055,6288500,122.402076721191,2021-06-21
130.830001831055,132.690002441406,130.130004882812,132.479995727539,6043800,124.660415649414,2021-06-22
132.809997558594,133.699996948242,132.210006713867,133.100006103516,4566000,125.24382019043,2021-06-23
133.899993896484,134.820007324219,132.899993896484,133.600006103516,11420500,125.714332580566,2021-06-24
152.410003662109,154.589996337891,150.479995727539,154.350006103516,46285400,145.239562988281,2021-06-25
153.919998168945,154.050003051758,151.509994506836,152.360000610352,13133300,143.367004394531,2021-06-28
153.259994506836,156.399993896484,152.910003662109,155.949996948242,10279900,146.745086669922,2021-06-29
154.789993286133,155.339996337891,153.520004272461,154.490005493164,10281800,145.371276855469,2021-06-30
154.070007324219,158.210006713867,153.889999389648,158,9011500,148.674118041992,2021-07-01
158.210006713867,159.970001220703,157.639999389648,159.740005493164,6396700,150.311447143555,2021-07-02
159.919998168945,160.440002441406,157.860000610352,160.110000610352,6671000,150.659545898438,2021-07-06
160.160003662109,161.5,158.279998779297,160.160003662109,5408300,150.706634521484,2021-07-07
158.169998168945,160.820007324219,157.350006103516,160.630004882812,6081600,151.148880004883,2021-07-08
161.690002441406,161.960006713867,160.509994506836,161,5002300,151.4970703125,2021-07-09
161.639999389648,162.429992675781,160.710006713867,161.820007324219,4992200,152.268661499023,2021-07-12
161.350006103516,162.309997558594,161.009994506836,161.589996337891,5747700,152.052215576172,2021-07-13
161.869995117188,162.729995727539,161.339996337891,161.539993286133,4928000,152.005172729492,2021-07-14
160.860000610352,162.199996948242,160.389999389648,161.690002441406,6432500,152.14631652832,2021-07-15
161.619995117188,161.699996948242,159.639999389648,159.850006103516,6603700,150.414932250977,2021-07-16
158.149993896484,158.820007324219,156.600006103516,157.869995117188,7377100,148.551803588867,2021-07-19
157.259994506836,160.429992675781,156.580001831055,159.740005493164,4629200,150.311447143555,2021-07-20
160.5,161.429992675781,160.009994506836,161.080001831055,5393100,151.572326660156,2021-07-21
161.110000610352,163.75,160.929992675781,163.679992675781,4851500,154.018844604492,2021-07-22
164.350006103516,166.449996948242,163.729995727539,166.360000610352,4217700,156.540679931641,2021-07-23
165.710006713867,166.529998779297,163.820007324219,165.089996337891,3858800,155.345611572266,2021-07-26
164.820007324219,165.610000610352,162.580001831055,164.570007324219,4359000,154.856323242188,2021-07-27
164.490005493164,165.899993896484,164.080001831055,165.460006713867,4093600,155.693801879883,2021-07-28
165.899993896484,167.029998779297,165.389999389648,166.990005493164,3605600,157.133483886719,2021-07-29
166.589996337891,167.869995117188,166.350006103516,167.509994506836,5364400,157.622787475586,2021-07-30
169.059997558594,169.979995727539,168.029998779297,168.75,5532500,158.789596557617,2021-08-02
169.220001220703,171.5,168.490005493164,171.229995727539,5718100,161.123229980469,2021-08-03
171.360000610352,172.339996337891,170.960006713867,171.910003662109,4646200,161.763107299805,2021-08-04
171.410003662109,174,171.179992675781,173.850006103516,3824000,163.588592529297,2021-08-05
174.360000610352,174.380004882812,172.699996948242,172.800003051758,4088700,162.600524902344,2021-08-06
172.5,173.059997558594,171.619995117188,171.770004272461,3612800,161.631332397461,2021-08-09
171.559997558594,173.960006713867,171.429992675781,172.270004272461,3747100,162.101821899414,2021-08-10
172,173.220001220703,170.940002441406,171.270004272461,4078300,161.160873413086,2021-08-11
170.889999389648,171.320007324219,169.479995727539,170.639999389648,3997100,160.56803894043,2021-08-12
170.449996948242,171.720001220703,168.779998779297,171.690002441406,2966200,161.556030273438,2021-08-13
170.699996948242,172.399993896484,169.660003662109,172.360000610352,3530200,162.1865234375,2021-08-16
171.539993286133,171.699996948242,169.380004882812,170.660003662109,3602900,160.586837768555,2021-08-17
169.75,171.800003051758,168.660003662109,168.809997558594,5487400,158.84602355957,2021-08-18
166.960006713867,167.539993286133,164.369995117188,165.589996337891,7336300,155.816131591797,2021-08-19
166.270004272461,168.009994506836,165.419998168945,167.789993286133,4039100,157.886260986328,2021-08-20
169.449996948242,170.899993896484,169.179992675781,169.720001220703,3796500,159.702346801758,2021-08-23
169.600006103516,170.869995117188,168.889999389648,169.979995727539,3133100,159.946990966797,2021-08-24
170,170.690002441406,169.529998779297,169.839996337891,3003800,159.815246582031,2021-08-25
169.380004882812,169.520004272461,166.270004272461,166.919998168945,4069600,157.067611694336,2021-08-26
167.270004272461,168.070007324219,166.279998779297,167.580001831055,3012400,157.948883056641,2021-08-27
167.889999389648,168.410003662109,166.570007324219,168.029998779297,3537100,158.373031616211,2021-08-30
167.550003051758,167.679992675781,164.199996948242,164.740005493164,7545600,155.272079467773,2021-08-31
164.919998168945,166.619995117188,164.080001831055,164.559997558594,4706500,155.102462768555,2021-09-01
165.240005493164,165.429992675781,162.789993286133,163.669998168945,4632100,154.263580322266,2021-09-02
163.199996948242,164.169998168945,162.220001220703,163.289993286133,4254500,153.905426025391,2021-09-03
163.699996948242,163.860000610352,161.910003662109,162.639999389648,5648800,153.29280090332,2021-09-07
162,162.089996337891,159.75,160.710006713867,6591700,151.473709106445,2021-09-08
165.259994506836,166.149993896484,163.199996948242,163.339996337891,8414800,153.952545166016,2021-09-09
164.25,165.660003662109,163.440002441406,163.589996337891,4252100,154.188201904297,2021-09-10
161.559997558594,162.919998168945,158.330001831055,159.520004272461,8814500,150.352081298828,2021-09-13
159.169998168945,159.389999389648,157.070007324219,158.759994506836,5323900,149.635772705078,2021-09-14
157.5,158.320007324219,155.669998168945,157.910003662109,6827100,148.834609985352,2021-09-15
157.589996337891,159.009994506836,157.199996948242,157.600006103516,5085900,148.542449951172,2021-09-16
157.960006713867,161,156.070007324219,156.419998168945,7944800,147.430267333984,2021-09-17
153.729995727539,155.270004272461,152.320007324219,154.25,7041200,145.384948730469,2021-09-20
155.089996337891,156.130004882812,153.580001831055,155.020004272461,5857900,146.110702514648,2021-09-21
156.789993286133,158,155.600006103516,157.440002441406,6844800,148.391632080078,2021-09-22
158.710006713867,160.289993286133,158.270004272461,159.580001831055,11981500,150.408660888672,2021-09-23
151.039993286133,151.850006103516,148,149.589996337891,26913300,140.992797851562,2021-09-24
149.509994506836,149.910003662109,147.289993286133,148.039993286133,11479300,139.531890869141,2021-09-27
147.339996337891,147.529998779297,145,145.300003051758,10692300,136.949371337891,2021-09-28
145.710006713867,147.940002441406,145.690002441406,146.020004272461,7794900,137.627960205078,2021-09-29
145.880004882812,147.479995727539,144.419998168945,145.229995727539,10133600,136.883377075195,2021-09-30
145.220001220703,148,144.369995117188,147.059997558594,8112300,138.608184814453,2021-10-01
147.059997558594,147.619995117188,145.759994506836,147.139999389648,7951000,138.683609008789,2021-10-04
148,151,147.820007324219,149.460006713867,10881900,140.870254516602,2021-10-05
148,149.460006713867,147.509994506836,148.800003051758,7610700,140.248199462891,2021-10-06
150.300003051758,153.660003662109,150.259994506836,151.850006103516,7958000,143.122940063477,2021-10-07
152.220001220703,152.869995117188,150.669998168945,152.479995727539,6333700,143.716690063477,2021-10-08
151.990005493164,153.589996337891,150.059997558594,150.279998779297,5551200,141.643112182617,2021-10-11
152.419998168945,153.600006103516,151.300003051758,153.350006103516,7408600,144.536712646484,2021-10-12
154.320007324219,156.669998168945,153.160003662109,156.300003051758,8456300,147.317153930664,2021-10-13
158.179992675781,158.460006713867,156.25,157.139999389648,6024500,148.108871459961,2021-10-14
157.800003051758,158.330001831055,156.559997558594,158.009994506836,5532100,148.928863525391,2021-10-15
157.309997558594,159.470001220703,155.949996948242,159.429992675781,5765300,150.267272949219,2021-10-18
159.679992675781,159.929992675781,156.800003051758,157.820007324219,6198200,148.749786376953,2021-10-19
158.5,158.800003051758,157.320007324219,158.449996948242,4487000,149.343612670898,2021-10-20
158.449996948242,162.339996337891,158.279998779297,162.179992675781,6121700,152.859191894531,2021-10-21
162.279998779297,164.619995117188,162.279998779297,163.479995727539,5323000,154.084487915039,2021-10-22
163.229995727539,164.729995727539,162.660003662109,164.220001220703,3878200,154.781967163086,2021-10-25
164.820007324219,165.449996948242,163.119995117188,163.789993286133,4711200,154.376678466797,2021-10-26
163.649993896484,164.059997558594,161.660003662109,162.350006103516,4163900,153.019485473633,2021-10-27
163.009994506836,164.600006103516,162.809997558594,164.460006713867,3762000,155.008178710938,2021-10-28
163.059997558594,167.630004882812,163,167.289993286133,6740600,157.675552368164,2021-10-29
167.800003051758,168.800003051758,165.889999389648,166.330001831055,3610800,156.770690917969,2021-11-01
166.759994506836,168.160003662109,166.110000610352,167.830001831055,5038000,158.184509277344,2021-11-02
169,172.869995117188,168.649993896484,172.5,7176700,162.58610534668,2021-11-03
172.210006713867,175.630004882812,172,175.440002441406,5460100,165.357147216797,2021-11-04
175.729995727539,179.100006103516,175.5,177.509994506836,5892200,167.308197021484,2021-11-05
176.350006103516,176.539993286133,170.360000610352,171.850006103516,8301100,161.97346496582,2021-11-08
171.25,173.929992675781,170.949996948242,173.820007324219,4343000,163.83024597168,2021-11-09
171.229995727539,172.169998168945,167.550003051758,168.259994506836,8185200,158.589828491211,2021-11-10
169.600006103516,169.600006103516,166.630004882812,166.970001220703,4994900,157.373947143555,2021-11-11
167.5,169.679992675781,167.399993896484,169.089996337891,5126300,159.372085571289,2021-11-12
169.699996948242,170.360000610352,168.520004272461,168.850006103516,3856700,159.145919799805,2021-11-15
169.25,174,169.25,171.830001831055,4401000,161.954620361328,2021-11-16
171.600006103516,172.740005493164,170.25,171.740005493164,3940200,161.869781494141,2021-11-17
172.330001831055,173.460006713867,170.360000610352,171.350006103516,4044200,161.502227783203,2021-11-18
172.149993896484,177.199996948242,170.529998779297,174.880004882812,6145600,164.829299926758,2021-11-19
174.979995727539,177.75,174.229995727539,174.240005493164,5906400,164.226150512695,2021-11-22
173.050003051758,173.429992675781,170.410003662109,172.149993896484,5302100,162.256195068359,2021-11-23
168.490005493164,172.429992675781,167.669998168945,172.029998779297,4637600,162.143127441406,2021-11-24
168.059997558594,169.679992675781,167.539993286133,168.020004272461,4751100,158.36360168457,2021-11-26
169.830001831055,171.149993896484,169.229995727539,169.869995117188,5448700,160.107269287109,2021-11-29
168.789993286133,171.550003051758,167.529998779297,169.240005493164,11033700,159.513519287109,2021-11-30
170.889999389648,173.369995117188,166.679992675781,166.699996948242,6618200,157.11946105957,2021-12-01
167.279998779297,170.550003051758,167,170,4398900,160.229782104492,2021-12-02
170.619995117188,172.070007324219,166.759994506836,170.240005493164,4878500,160.744384765625,2021-12-03
170.830001831055,171.210006713867,168.059997558594,168.910003662109,5636900,159.488586425781,2021-12-06
171.110000610352,173.350006103516,170.399993896484,171.289993286133,5898700,161.735809326172,2021-12-07
171.220001220703,171.789993286133,169.839996337891,170.25,5614400,160.753845214844,2021-12-08
169.289993286133,171.169998168945,167.990005493164,168.100006103516,5171600,158.723770141602,2021-12-09
168.5,170.240005493164,167.330001831055,169.059997558594,4791100,159.630187988281,2021-12-10
168.809997558594,169.389999389648,165.259994506836,166.839996337891,5972300,157.534042358398,2021-12-13
166.289993286133,167.080001831055,164.210006713867,165.399993896484,4872200,156.174377441406,2021-12-14
165,165.669998168945,161.820007324219,163.899993896484,7144600,154.758026123047,2021-12-15
162.699996948242,165.940002441406,162.529998779297,162.720001220703,7138100,153.643859863281,2021-12-16
161.630004882812,162.860000610352,160.550003051758,161.360000610352,7705100,152.359710693359,2021-12-17
159.339996337891,159.600006103516,155.470001220703,156.979995727539,8411900,148.223999023438,2021-12-20
166.690002441406,171.190002441406,164.710006713867,166.630004882812,13862900,157.33576965332,2021-12-21
167.240005493164,169,164.089996337891,165.440002441406,5811300,156.212158203125,2021-12-22
166.25,167.160003662109,165.440002441406,165.669998168945,3876900,156.429306030273,2021-12-23
166.520004272461,167.690002441406,165.479995727539,167.580001831055,3769300,158.232772827148,2021-12-27
167.800003051758,168.25,166.300003051758,166.419998168945,2658600,157.137451171875,2021-12-28
167.070007324219,169.800003051758,166.600006103516,168.779998779297,3830900,159.365829467773,2021-12-29
168.309997558594,170.119995117188,167.199996948242,167.490005493164,2666800,158.147796630859,2021-12-30
167.559997558594,167.720001220703,166.210006713867,166.669998168945,2752000,157.373519897461,2021-12-31
167.529998779297,167.910003662109,163.309997558594,164.669998168945,5670500,155.485092163086,2022-01-03
165.880004882812,167.179992675781,165,166.389999389648,6064200,157.109115600586,2022-01-04
166.490005493164,167.009994506836,162.100006103516,162.25,5021000,153.200073242188,2022-01-05
162.089996337891,163.190002441406,159.059997558594,161.039993286133,4144600,152.057540893555,2022-01-06
160.770004272461,161.139999389648,156.860000610352,156.970001220703,5108000,148.214569091797,2022-01-07
150.520004272461,151.330001831055,148.779998779297,150.440002441406,10439000,142.048812866211,2022-01-10
150.479995727539,150.839996337891,147.600006103516,150.300003051758,8175400,141.916610717773,2022-01-11
152.130004882812,153.460006713867,150.740005493164,152.210006713867,6351200,143.720062255859,2022-01-12
153.199996948242,153.600006103516,149.020004272461,149.589996337891,4990900,141.246200561523,2022-01-13
148.389999389648,148.839996337891,146.850006103516,148.179992675781,6030500,139.914855957031,2022-01-14
148.059997558594,148.830001831055,146.300003051758,146.949996948242,6931000,138.753448486328,2022-01-18
147.759994506836,149.100006103516,145.020004272461,145.110000610352,4823800,137.016098022461,2022-01-19
145.460006713867,147.380004882812,142.5,142.729995727539,5366500,134.768844604492,2022-01-20
144.320007324219,146.360000610352,142.850006103516,142.949996948242,7553400,134.976531982422,2022-01-21
140.809997558594,146.309997558594,139.559997558594,146,9733200,137.8564453125,2022-01-24
144.970001220703,147.960006713867,142.509994506836,145.479995727539,8195400,137.365447998047,2022-01-25
147.779998779297,148.970001220703,142.729995727539,143.990005493164,7444600,135.958526611328,2022-01-26
144.990005493164,147.350006103516,143.580001831055,144.639999389648,6396400,136.572280883789,2022-01-27
144.119995117188,146.029998779297,140.610000610352,145.910003662109,6130200,137.771484375,2022-01-28
146.270004272461,148.179992675781,145.220001220703,148.070007324219,6932200,139.810989379883,2022-01-31
149.5,149.679992675781,146.800003051758,148.220001220703,6695000,139.952621459961,2022-02-01
148.350006103516,149.460006713867,147.529998779297,148.710006713867,5491700,140.415283203125,2022-02-02
147.399993896484,148.460006713867,144.970001220703,145.309997558594,5240200,137.204925537109,2022-02-03
145.369995117188,146.479995727539,143.639999389648,145.389999389648,4313400,137.280456542969,2022-02-04
145.300003051758,146.119995117188,144.220001220703,145.139999389648,3877500,137.044418334961,2022-02-07
144.740005493164,145.5,142.300003051758,143.529998779297,5829400,135.524200439453,2022-02-08
146.110000610352,147.360000610352,145.669998168945,146.259994506836,4551000,138.101928710938,2022-02-09
143.960006713867,147.539993286133,143.850006103516,144.820007324219,5142600,136.742263793945,2022-02-10
144.759994506836,145.059997558594,139.559997558594,140.179992675781,6710500,132.361068725586,2022-02-11
140.080001831055,143.210006713867,139.789993286133,141.589996337891,6841200,133.692398071289,2022-02-14
144.220001220703,146.320007324219,144.100006103516,145.580001831055,7820200,137.459884643555,2022-02-15
145.020004272461,146.949996948242,144.610000610352,146.490005493164,4817500,138.319107055664,2022-02-16
145.539993286133,146.910003662109,142.639999389648,142.800003051758,5202300,134.834930419922,2022-02-17
143.369995117188,143.940002441406,141.809997558594,142.949996948242,5177400,134.976531982422,2022-02-18
141.589996337891,141.639999389648,136.160003662109,138.190002441406,9604500,130.482070922852,2022-02-22
139.660003662109,140.970001220703,136.509994506836,136.830001831055,7636600,129.19792175293,2022-02-23
133,137.419998168945,130.929992675781,137.169998168945,8417200,129.518951416016,2022-02-24
138.130004882812,139.220001220703,136.190002441406,138.800003051758,5424500,131.058044433594,2022-02-25
137.059997558594,138.380004882812,135.039993286133,136.550003051758,6613300,128.933532714844,2022-02-28
136.720001220703,136.75,131.149993896484,132.220001220703,6534000,124.845031738281,2022-03-01
132.979995727539,136.610000610352,132.770004272461,135.679992675781,7743900,128.112075805664,2022-03-02
136.740005493164,136.800003051758,133.449996948242,133.970001220703,4576500,126.497428894043,2022-03-03
132.509994506836,133.619995117188,130.699996948242,131.179992675781,7084500,124.145698547363,2022-03-04
131,131.029998779297,124.169998168945,124.440002441406,11383400,117.767127990723,2022-03-07
125.23999786377,125.470001220703,120.800003051758,121.209999084473,9089400,114.710334777832,2022-03-08
127.379997253418,129.649993896484,126.629997253418,126.949996948242,8845100,120.142524719238,2022-03-09
124.019996643066,126.599998474121,124,126.029998779297,7167400,119.271873474121,2022-03-10
127.01000213623,127.870002746582,122.51000213623,122.629997253418,5882000,116.054183959961,2022-03-11
121.529998779297,122.449996948242,116.75,117.569999694824,13884900,111.265510559082,2022-03-14
119.839996337891,120.419998168945,117.75,119.400001525879,10431300,112.997398376465,2022-03-15
122.849998474121,126.110000610352,121.930000305176,125.190002441406,11100400,118.476913452148,2022-03-16
124.940002441406,127.410003662109,123.699996948242,127.410003662109,6845300,120.57787322998,2022-03-17
126.849998474121,131.460006713867,126.699996948242,131.240005493164,10350900,124.202476501465,2022-03-18
129.720001220703,132.309997558594,128.619995117188,130.190002441406,14388500,123.208793640137,2022-03-21
137.279998779297,139,132.990005493164,133.089996337891,19731200,125.953277587891,2022-03-22
132.639999389648,135.399993896484,131.199996948242,133,8068800,125.868118286133,2022-03-23
133.75,134.190002441406,131.199996948242,132.080001831055,5853800,124.997444152832,2022-03-24
133.050003051758,133.869995117188,131.710006713867,133.699996948242,6287000,126.53059387207,2022-03-25
133.759994506836,134.860000610352,132.169998168945,134.809997558594,5804100,127.581039428711,2022-03-28
137.850006103516,139.75,136.949996948242,139.139999389648,7275900,131.678848266602,2022-03-29
138.979995727539,139.860000610352,137.559997558594,138.539993286133,5545800,131.111038208008,2022-03-30
137.830001831055,138.710006713867,134.5,134.559997558594,7206500,127.344444274902,2022-03-31
134.449996948242,135.279998779297,132.75,133.520004272461,5807500,126.360229492188,2022-04-01
133.050003051758,135.210006713867,132.860000610352,134.339996337891,5307300,127.136260986328,2022-04-04
134.039993286133,134.679992675781,132.020004272461,132.300003051758,5707800,125.205657958984,2022-04-05
130.050003051758,130.300003051758,126.330001831055,128.360000610352,6961000,121.476921081543,2022-04-06
127.430000305176,129.979995727539,127.089996337891,129.380004882812,5320500,122.442237854004,2022-04-07
129.440002441406,129.929992675781,127.879997253418,128.149993896484,4877400,121.278190612793,2022-04-08
125.099998474121,126.870002746582,124.319999694824,124.980003356934,6365400,118.278175354004,2022-04-11
125.199996948242,128.100006103516,124.339996337891,125.040000915527,5146800,118.334945678711,2022-04-12
125.040000915527,127.860000610352,125.040000915527,127.48999786377,5119300,120.653579711914,2022-04-13
129.080001831055,134.380004882812,128.889999389648,133.460006713867,12811300,126.30345916748,2022-04-14
132,133.389999389648,130.309997558594,131.630004882812,5298200,124.571571350098,2022-04-18
133.089996337891,137.479995727539,132.779998779297,137.050003051758,7346100,129.700942993164,2022-04-19
137.960006713867,138.649993896484,135.660003662109,135.869995117188,5309700,128.584197998047,2022-04-20
138.550003051758,139.139999389648,135.080001831055,135.460006713867,6562400,128.196182250977,2022-04-21
134.330001831055,134.929992675781,128.710006713867,129.070007324219,7321700,122.148864746094,2022-04-22
127.800003051758,128.940002441406,124.849998474121,127.940002441406,6512500,121.079460144043,2022-04-25
126.949996948242,127.589996337891,120.480003356934,120.519996643066,7977900,114.057319641113,2022-04-26
121.089996337891,124,121.089996337891,121.23999786377,6007800,114.738723754883,2022-04-27
123.169998168945,127.970001220703,122.599998474121,127.050003051758,6551600,120.237167358398,2022-04-28
126.220001220703,128.449996948242,124.25,124.699996948242,5867900,118.01318359375,2022-04-29
124.430000305176,126.180000305176,122.800003051758,126.080001831055,5428400,119.319190979004,2022-05-02
125.019996643066,125.76000213623,120.220001220703,122.860000610352,8201200,116.271858215332,2022-05-03
122.540000915527,126.199996948242,120.080001831055,126.059997558594,6924000,119.300262451172,2022-05-04
124.110000610352,124.75,116.519996643066,118.629997253418,8411600,112.268669128418,2022-05-05
113.73999786377,115.900001525879,110.660003662109,114.48999786377,11237500,108.35066986084,2022-05-06
112.970001220703,114.430000305176,110.589996337891,111.209999084473,7506000,105.246566772461,2022-05-09
113.029998779297,113.440002441406,108.349998474121,109.48999786377,7526900,103.618797302246,2022-05-10
110.699996948242,111.150001525879,107.589996337891,107.919998168945,6611800,102.132987976074,2022-05-11
105.180000305176,109.879997253418,105,107.900001525879,10245400,102.114059448242,2022-05-12
110.26000213623,113.110000610352,108.669998168945,113.01000213623,9618800,106.950057983398,2022-05-13
112.980003356934,113.440002441406,111.559997558594,112.599998474121,5722500,106.562019348145,2022-05-16
115.5,117.099998474121,113.069999694824,115.900001525879,6026100,109.685073852539,2022-05-17
112.5,113.360000610352,108.779998779297,109.370002746582,8188300,103.505241394043,2022-05-18
108.949996948242,109.110000610352,106.279998779297,106.440002441406,7702000,100.732360839844,2022-05-19
108.669998168945,109.690002441406,105.069999694824,108,7621900,102.208694458008,2022-05-20
107.470001220703,108.75,105.819999694824,108.629997253418,7136400,102.804908752441,2022-05-23
107.110000610352,107.98999786377,104.730003356934,107.290000915527,6023400,101.536773681641,2022-05-24
103.459999084473,108.889999389648,103.459999084473,108.199996948242,7158800,102.397964477539,2022-05-25
110,113.5,110,112.940002441406,6520300,106.8837890625,2022-05-26
114.220001220703,116.01000213623,114.01000213623,115.98999786377,5043000,109.770233154297,2022-05-27
117.5,119.790000915527,114.449996948242,118.849998474121,13774600,112.476875305176,2022-05-31
119.830001831055,120.75,117.610000610352,118.680000305176,5543100,112.31600189209,2022-06-01
119.51000213623,123.580001831055,119.26000213623,123.410003662109,5838100,116.792366027832,2022-06-02
120.209999084473,122.540000915527,120,120.949996948242,5201500,114.747871398926,2022-06-03
