"UNH.Open","UNH.High","UNH.Low","UNH.Close","UNH.Volume","UNH.Adjusted","Date"
499.440002441406,499.760009765625,486.559997558594,495.640014648438,15861100,469.436645507812,2022-06-24
492.829986572266,511.890014648438,492.579986572266,505.660003662109,3907100,478.926879882812,2022-06-27
512.080017089844,518.609985351562,505.079986572266,508.440002441406,4978200,481.559844970703,2022-06-28
508.850006103516,518.700012207031,506.010009765625,515.710021972656,3823400,488.445556640625,2022-06-29
513.549987792969,516.320007324219,509.720001220703,513.630004882812,3568900,486.475494384766,2022-06-30
512.320007324219,517.530029296875,502.309997558594,517.400024414062,2426600,490.046234130859,2022-07-01
507.640014648438,511,492.25,505.239990234375,3029600,478.529052734375,2022-07-05
505.640014648438,517.409973144531,504.299987792969,515.289978027344,2506700,488.047698974609,2022-07-06
515.25,517.299987792969,512.22998046875,514.380004882812,2385400,487.185852050781,2022-07-07
512.309997558594,528.369995117188,511.010009765625,518.630004882812,3092100,491.211120605469,2022-07-08
514.859985351562,521.469970703125,511.809997558594,516.950012207031,1743600,489.619995117188,2022-07-11
513.25,519.140014648438,510.619995117188,514.419982910156,2706500,487.223724365234,2022-07-12
508.070007324219,511.859985351562,501.190002441406,501.239990234375,3467700,474.740570068359,2022-07-13
495,505.890014648438,492.279998779297,502.429992675781,3765500,475.867584228516,2022-07-14
526.059997558594,531.989990234375,515.450012207031,529.75,5742500,501.743225097656,2022-07-15
531,532.159973144531,518.75,519.369995117188,3212000,491.912048339844,2022-07-18
521.090026855469,533.840026855469,520.590026855469,533.450012207031,2953500,505.247741699219,2022-07-19
533.450012207031,534.049987792969,515.72998046875,519.469970703125,4327500,492.006744384766,2022-07-20
519.390014648438,522.469970703125,511.140014648438,522.460021972656,2667600,494.838745117188,2022-07-21
526,527.599975585938,518.400024414062,521.409973144531,1850300,493.844207763672,2022-07-22
526.090026855469,532.890014648438,524.219970703125,529.469970703125,2337200,501.477935791016,2022-07-25
533.799987792969,537.640014648438,531.030029296875,531.590026855469,2637800,503.485992431641,2022-07-26
533.539978027344,537.859985351562,528.039978027344,534.609985351562,2268100,506.346313476562,2022-07-27
537.489990234375,544.340026855469,531.739990234375,541.489990234375,2344500,512.862548828125,2022-07-28
540.010009765625,543.849975585938,536.690002441406,542.340026855469,2945700,513.667663574219,2022-07-29
542.27001953125,543.650024414062,531,535.380004882812,2335000,507.07568359375,2022-08-01
537.549987792969,540.530029296875,531.719970703125,535.460021972656,2114200,507.151519775391,2022-08-02
537.260009765625,543.619995117188,535.690002441406,540.650024414062,1802900,512.067016601562,2022-08-03
539.289978027344,540.429992675781,532.760009765625,533.75,2368000,505.531707763672,2022-08-04
530,535.5,527.559997558594,535.059997558594,2373400,506.772552490234,2022-08-05
539.909973144531,541.299987792969,533.419982910156,536.599975585938,1656400,508.231048583984,2022-08-08
540,545.739990234375,536.380004882812,537.260009765625,2147200,508.856292724609,2022-08-09
540.260009765625,541.97998046875,533.809997558594,537.719970703125,2291400,509.291870117188,2022-08-10
538.239990234375,538.630004882812,529.669982910156,532.859985351562,3006200,504.688903808594,2022-08-11
535.609985351562,544.400024414062,534.450012207031,543.700012207031,1981000,514.955749511719,2022-08-12
541.669982910156,547.210021972656,538.559997558594,544.640014648438,1447300,515.846069335938,2022-08-15
545.210021972656,547.440002441406,542.390014648438,546.119995117188,1773000,517.247802734375,2022-08-16
545.239990234375,547.789978027344,541.570007324219,545,1471700,516.187072753906,2022-08-17
545.010009765625,548.130004882812,541.820007324219,545.219970703125,1486400,516.395385742188,2022-08-18
545.5,553.130004882812,544.820007324219,548.320007324219,2258000,519.331420898438,2022-08-19
541.390014648438,549.52001953125,541.349975585938,544.570007324219,1672900,515.77978515625,2022-08-22
543.289978027344,543.289978027344,533.210021972656,535.799987792969,2039600,507.473358154297,2022-08-23
536.679992675781,539.859985351562,535.02001953125,536.460021972656,1761200,508.098480224609,2022-08-24
535.010009765625,542.02001953125,531.25,541.570007324219,1965800,512.938354492188,2022-08-25
542.260009765625,543.190002441406,528.219970703125,529.25,1906700,501.269683837891,2022-08-26
526,532.900024414062,522.869995117188,529.77001953125,1594000,501.762298583984,2022-08-29
530.409973144531,531.090026855469,521.789978027344,522.840026855469,2013400,495.198699951172,2022-08-30
520.820007324219,527.099975585938,519.159973144531,519.330017089844,2891300,491.874145507812,2022-08-31
519.330017089844,524.260009765625,515.090026855469,524,2085300,496.297271728516,2022-09-01
529.619995117188,529.789978027344,513.809997558594,516.349975585938,1944200,489.051666259766,2022-09-02
519.929992675781,527.450012207031,516.919982910156,517.679992675781,2711900,490.311370849609,2022-09-06
517,523.5,514.679992675781,521.679992675781,2504400,494.099884033203,2022-09-07
520.950012207031,528.489990234375,518.809997558594,527.510009765625,1557500,499.621826171875,2022-09-08
527.830017089844,527.830017089844,522.580017089844,524.340026855469,2495500,498.177581787109,2022-09-09
525,535.02001953125,522.5,531.25,2792000,504.742736816406,2022-09-12
524,525.260009765625,511.970001220703,513.960021972656,3172500,488.315460205078,2022-09-13
514,515.380004882812,506.100006103516,509.769989013672,2648100,484.334564208984,2022-09-14
516.299987792969,527.97998046875,514.140014648438,522.909973144531,3058100,496.818878173828,2022-09-15
518.52001953125,522.820007324219,517.080017089844,521.02001953125,3981700,495.023223876953,2022-09-16
518.590026855469,524,512.969970703125,523.549987792969,2130800,497.426940917969,2022-09-19
524.239990234375,524.669982910156,514.809997558594,522.799987792969,2421700,496.714294433594,2022-09-20
525.030029296875,528.010009765625,512.02001953125,512.080017089844,2427700,486.529327392578,2022-09-21
511.029998779297,520.969970703125,506.109985351562,517.460021972656,2285600,491.640838623047,2022-09-22
513.559997558594,514.659973144531,506.380004882812,513.609985351562,2536900,487.98291015625,2022-09-23
507.390014648438,512.570007324219,499,508.359985351562,2867400,482.994903564453,2022-09-26
510.369995117188,516.789978027344,503.579986572266,508.369995117188,2583400,483.004364013672,2022-09-27
506.480010986328,516.27001953125,500.799987792969,513.940002441406,3027300,488.296447753906,2022-09-28
514.77001953125,514.77001953125,502.470001220703,508.829986572266,2392000,483.44140625,2022-09-29
511.100006103516,516.549987792969,504.839996337891,505.040008544922,3116000,479.840515136719,2022-09-30
507.079986572266,517.809997558594,505.399993896484,515.510009765625,2562400,489.788146972656,2022-10-03
518.349975585938,524.590026855469,516.830017089844,523.169982910156,3189800,497.065856933594,2022-10-04
521,529.349975585938,520.130004882812,527.070007324219,2281800,500.771331787109,2022-10-05
528.330017089844,528.580017089844,516.739990234375,519.130004882812,2187300,493.227508544922,2022-10-06
514.169982910156,514.169982910156,501.059997558594,504.850006103516,3273700,479.660034179688,2022-10-07
505.600006103516,506.309997558594,495.019989013672,498.859985351562,2459100,473.968872070312,2022-10-10
496.970001220703,506.829986572266,495.179992675781,499.809997558594,2844500,474.871490478516,2022-10-11
502.130004882812,508.25,498.209991455078,499.959991455078,2254300,475.013977050781,2022-10-12
493.450012207031,513.469970703125,487.739990234375,509.910003662109,3999700,484.467590332031,2022-10-13
520,529.909973144531,511.929992675781,513.130004882812,5628900,487.526885986328,2022-10-14
517.739990234375,524.309997558594,515.280029296875,521.880004882812,3282300,495.840270996094,2022-10-17
532,532,518.330017089844,522.210021972656,2345500,496.15380859375,2022-10-18
521.739990234375,523.820007324219,514.599975585938,520.320007324219,2500500,494.358154296875,2022-10-19
523.049987792969,529.419982910156,519.780029296875,520.880004882812,2390800,494.890228271484,2022-10-20
518.059997558594,536.530029296875,518.010009765625,533.72998046875,2896000,507.099029541016,2022-10-21
538.070007324219,546.47998046875,537.799987792969,541.599975585938,2627100,514.576293945312,2022-10-24
537.789978027344,543.919982910156,533.900024414062,540.219970703125,2411900,513.26513671875,2022-10-25
541.380004882812,547.640014648438,540.210021972656,543.169982910156,2863500,516.067932128906,2022-10-26
546.52001953125,546.52001953125,539.760009765625,541.799987792969,2212100,514.766357421875,2022-10-27
544.969970703125,553,543.690002441406,551.239990234375,2761900,523.735412597656,2022-10-28
555,558.099975585938,550.130004882812,555.150024414062,2770400,527.450256347656,2022-10-31
555,555.690002441406,544.219970703125,547.309997558594,3338900,520.00146484375,2022-11-01
544.409973144531,554.580017089844,543.070007324219,543.429992675781,2696200,516.315063476562,2022-11-02
541.739990234375,547.869995117188,538.130004882812,543.609985351562,2245300,516.485961914062,2022-11-03
547.049987792969,547.760009765625,527.140014648438,538.169982910156,3513100,511.317443847656,2022-11-04
538.169982910156,546.950012207031,535.469970703125,545.02001953125,2540300,517.825805664062,2022-11-07
547.049987792969,554.799987792969,542,553.049987792969,2797000,525.455017089844,2022-11-08
553.780029296875,554.609985351562,539.440002441406,540.659973144531,2672600,513.683349609375,2022-11-09
548.929992675781,551.700012207031,533.950012207031,544.169982910156,3426400,517.01806640625,2022-11-10
546.280029296875,546.280029296875,509.649993896484,522.080017089844,7034300,496.030364990234,2022-11-11
522,528.97998046875,513.409973144531,513.75,5238400,488.115905761719,2022-11-14
512.809997558594,516.640014648438,500.769989013672,503.010009765625,5103800,477.911865234375,2022-11-15
505.890014648438,514.130004882812,505.470001220703,511.519989013672,3430800,485.997222900391,2022-11-16
512.159973144531,526.97998046875,512.159973144531,515.309997558594,4246300,489.598114013672,2022-11-17
522.119995117188,533,519.460021972656,530,3566000,503.55517578125,2022-11-18
529.010009765625,531.950012207031,515.380004882812,517.190002441406,3349600,491.384338378906,2022-11-21
519.940002441406,524.659973144531,519.909973144531,523.090026855469,2567400,496.989929199219,2022-11-22
525,530.440002441406,523,529.710021972656,2238300,503.279663085938,2022-11-23
534,540.849975585938,532.52001953125,537.619995117188,1419200,510.794860839844,2022-11-25
535.830017089844,539.580017089844,531.690002441406,532.27001953125,2699900,505.711883544922,2022-11-28
531.669982910156,532.969970703125,523.650024414062,528,3751000,501.654937744141,2022-11-29
529.719970703125,548.080017089844,527.47998046875,547.760009765625,9688900,520.429016113281,2022-11-30
552.359985351562,553,535.799987792969,536.909973144531,2997800,510.120361328125,2022-12-01
532.830017089844,538.609985351562,532.440002441406,536.159973144531,2346200,510.978149414062,2022-12-02
531.489990234375,540.380004882812,530.880004882812,535.039978027344,2424800,509.910705566406,2022-12-05
534.419982910156,540.590026855469,534.239990234375,539.320007324219,3097700,513.989685058594,2022-12-06
540.840026855469,545.909973144531,539.630004882812,542.909973144531,2849100,517.410888671875,2022-12-07
544.859985351562,551.289978027344,543.780029296875,547.919982910156,2272300,522.185668945312,2022-12-08
547.929992675781,548.489990234375,538.869995117188,539.200012207031,2852400,513.875305175781,2022-12-09
541.849975585938,546.080017089844,539.280029296875,545.859985351562,2714100,520.222473144531,2022-12-12
550.559997558594,550.989990234375,535.099975585938,538.219970703125,3369700,512.941284179688,2022-12-13
541.929992675781,543.47998046875,531.570007324219,538.359985351562,2654600,513.07470703125,2022-12-14
533.989990234375,534.070007324219,525.469970703125,527.679992675781,2963800,502.896392822266,2022-12-15
525.150024414062,525.809997558594,515.719970703125,523.700012207031,7109100,499.103302001953,2022-12-16
524.599975585938,527.210021972656,520.929992675781,523.599975585938,1808100,499.007965087891,2022-12-19
526.989990234375,526.989990234375,519.700012207031,520.210021972656,2086100,495.777252197266,2022-12-20
523.630004882812,527.880004882812,518.099975585938,527.539978027344,2182000,502.762908935547,2022-12-21
526.47998046875,529.010009765625,521.630004882812,527.090026855469,1851600,502.334197998047,2022-12-22
524.099975585938,531.309997558594,522.900024414062,531.309997558594,1292300,506.355865478516,2022-12-23
533.929992675781,535.840026855469,529.849975585938,531.989990234375,1596700,507.003936767578,2022-12-27
535.070007324219,538.150024414062,527.72998046875,528.450012207031,1694200,503.630310058594,2022-12-28
532.539978027344,533.679992675781,528.859985351562,529.880004882812,1379700,504.993133544922,2022-12-29
530,530.5,524.840026855469,530.179992675781,1849600,505.278900146484,2022-12-30
525.130004882812,525.630004882812,512.159973144531,518.640014648438,3525600,494.280975341797,2023-01-03
518.640014648438,518.640014648438,500.600006103516,504.5,5070400,480.805084228516,2023-01-04
501.010009765625,502.089996337891,488.5,489.959991455078,5497100,466.947967529297,2023-01-05
491.589996337891,492.869995117188,487.540008544922,490,4841300,466.986083984375,2023-01-06
492.410003662109,499.989990234375,488.540008544922,490.059997558594,3702800,467.043273925781,2023-01-09
488.850006103516,490.470001220703,482.679992675781,486,3164000,463.174011230469,2023-01-10
485.290008544922,495.600006103516,485,493.399993896484,4274200,470.226379394531,2023-01-11
490,498.730010986328,485.220001220703,495.670013427734,3726800,472.389801025391,2023-01-12
486.109985351562,509.5,486,489.570007324219,5390100,466.576293945312,2023-01-13
491.200012207031,492.940002441406,483.779998779297,485.079986572266,4495600,462.297180175781,2023-01-17
488.049987792969,489.5,474.75,476.239990234375,4398200,453.872344970703,2023-01-18
477.869995117188,486.390014648438,477.390014648438,484.359985351562,4549600,461.610992431641,2023-01-19
485.529998779297,486.989990234375,479,486.720001220703,3525900,463.860137939453,2023-01-20
486.679992675781,490.100006103516,481.390014648438,485.809997558594,3418700,462.992919921875,2023-01-23
500.260009765625,500.260009765625,480,491.600006103516,3036300,468.510925292969,2023-01-24
489.279998779297,495.359985351562,485.730010986328,492.5,3037300,469.368713378906,2023-01-25
492.5,496.450012207031,490.579986572266,492.480010986328,3005000,469.349670410156,2023-01-26
493.369995117188,493.369995117188,484.470001220703,486.049987792969,3177100,463.221588134766,2023-01-27
487.809997558594,495.25,484.799987792969,485.790008544922,3606900,462.973876953125,2023-01-30
498,505.5,493.130004882812,499.190002441406,5567000,475.744445800781,2023-01-31
499.950012207031,504.380004882812,495.670013427734,497,3451200,473.657379150391,2023-02-01
494.260009765625,495,463.890014648438,470.829986572266,11169900,448.716491699219,2023-02-02
475.230010986328,478.779998779297,469.75,472.019989013672,5440100,449.850555419922,2023-02-03
472,478.970001220703,471.010009765625,475.239990234375,4174200,452.919372558594,2023-02-06
471.040008544922,478.079986572266,469.029998779297,476.880004882812,3394600,454.482330322266,2023-02-07
475.470001220703,485.040008544922,475.109985351562,483.220001220703,3466400,460.524536132812,2023-02-08
485.630004882812,489.700012207031,482.399993896484,485.730010986328,3664600,462.916625976562,2023-02-09
489.130004882812,495.660003662109,488.75,494.25,3418100,471.036529541016,2023-02-10
494,499.869995117188,491.760009765625,495.350006103516,2589000,472.084808349609,2023-02-13
494.290008544922,497.950012207031,489.089996337891,492.829986572266,2072600,469.683197021484,2023-02-14
489.649993896484,491.829986572266,488.390014648438,491.25,2242500,468.177429199219,2023-02-15
491.149993896484,494,487.269989013672,487.350006103516,2611500,464.460601806641,2023-02-16
487.380004882812,499.459991455078,487.350006103516,499.079986572266,3891500,475.6396484375,2023-02-17
496.700012207031,501.399993896484,490.5,491.309997558594,2877300,468.234619140625,2023-02-21
492.809997558594,493.890014648438,488.670013427734,488.890014648438,2982800,465.928314208984,2023-02-22
486.660003662109,493.329986572266,485.869995117188,491.690002441406,2511800,468.596710205078,2023-02-23
489.579986572266,492.510009765625,483.010009765625,484.329986572266,2940400,461.582336425781,2023-02-24
488.769989013672,490.940002441406,481.959991455078,483.320007324219,3006200,460.619842529297,2023-02-27
482.670013427734,483.359985351562,473.920013427734,475.940002441406,3902100,453.586456298828,2023-02-28
473.609985351562,478.410003662109,472,475.220001220703,2996900,452.900299072266,2023-03-01
475.209991455078,480.429992675781,473.25,477.700012207031,2188800,455.263793945312,2023-03-02
477.940002441406,479.100006103516,474.220001220703,478.559997558594,2863300,456.083374023438,2023-03-03
481.369995117188,484.350006103516,479,480.779998779297,3812700,458.199127197266,2023-03-06
482.980010986328,483.820007324219,472.559997558594,473.880004882812,2589200,451.623291015625,2023-03-07
471.75,475.390014648438,466.760009765625,470.600006103516,3036600,448.497283935547,2023-03-08
473.950012207031,473.950012207031,463.75,464.910003662109,2780400,443.074523925781,2023-03-09
462.769989013672,468.859985351562,457.589996337891,460.329986572266,3787500,440.272186279297,2023-03-10
458.649993896484,470.369995117188,458.649993896484,463.679992675781,2971600,443.476165771484,2023-03-13
464.649993896484,469.839996337891,459.049987792969,464.579986572266,3258200,444.336975097656,2023-03-14
460.989990234375,468.880004882812,459.239990234375,465.429992675781,3770200,445.149963378906,2023-03-15
464.709991455078,473.390014648438,463.100006103516,472.019989013672,2940500,451.452850341797,2023-03-16
471.390014648438,472.010009765625,466.299987792969,469.5,5290000,449.042633056641,2023-03-17
470,479.820007324219,470,476.959991455078,3119400,456.177642822266,2023-03-20
478.390014648438,481.450012207031,475.720001220703,480.100006103516,3163300,459.180725097656,2023-03-21
481.950012207031,485.739990234375,474.820007324219,475.519989013672,2632200,454.800354003906,2023-03-22
477.410003662109,480.670013427734,466.670013427734,469.910003662109,3284900,449.434783935547,2023-03-23
468.980010986328,476.880004882812,467.589996337891,475.989990234375,2533200,455.249786376953,2023-03-24
485.549987792969,486.290008544922,478.589996337891,481.899993896484,2271800,460.902313232422,2023-03-27
482,483.790008544922,470.690002441406,472.579986572266,2369500,451.988403320312,2023-03-28
475.109985351562,475.880004882812,464.950012207031,466.589996337891,3733200,446.259368896484,2023-03-29
466.570007324219,470.410003662109,461.079986572266,470.059997558594,3324600,449.578216552734,2023-03-30
471.519989013672,476,470.100006103516,472.589996337891,3996700,451.998046875,2023-03-31
485.200012207031,496.130004882812,483.489990234375,494.190002441406,4729100,472.656799316406,2023-04-03
493.029998779297,496.100006103516,491.839996337891,493.25,2624700,471.757781982422,2023-04-04
497.390014648438,511.739990234375,496.100006103516,509.230010986328,4964800,487.04150390625,2023-04-05
511,514.239990234375,507.149993896484,512.809997558594,3472600,490.465484619141,2023-04-06
510.809997558594,515.390014648438,508.089996337891,515.179992675781,2714500,492.732208251953,2023-04-10
516.140014648438,522.219970703125,515.219970703125,520.969970703125,3065300,498.269958496094,2023-04-11
524.97998046875,526.700012207031,520.039978027344,521.190002441406,3422400,498.480407714844,2023-04-12
523.909973144531,530.450012207031,520.5,526.22998046875,4224400,503.300720214844,2023-04-13
522,527.239990234375,508.5,511.790008544922,4872000,489.489959716797,2023-04-14
508.720001220703,509.589996337891,502.75,505.350006103516,3660900,483.33056640625,2023-04-17
503.670013427734,506.989990234375,498.140014648438,504.480010986328,3232000,482.498474121094,2023-04-18
500.649993896484,501.970001220703,483.630004882812,486.200012207031,5809100,465.015014648438,2023-04-19
485.470001220703,489.649993896484,483.260009765625,487.459991455078,3283000,466.220031738281,2023-04-20
490.040008544922,490.730010986328,482.140014648438,483.820007324219,3165300,462.738677978516,2023-04-21
483.410003662109,490.220001220703,482.649993896484,488.940002441406,2322400,467.635559082031,2023-04-24
492.679992675781,498.5,490.579986572266,491.920013427734,2937300,470.485748291016,2023-04-25
485.869995117188,487.700012207031,478.359985351562,482.950012207031,2930000,461.906555175781,2023-04-26
482.200012207031,490.980010986328,482.200012207031,490.470001220703,2473200,469.098907470703,2023-04-27
488.690002441406,493.959991455078,488.119995117188,492.089996337891,2398900,470.648345947266,2023-04-28
494.589996337891,499.390014648438,491.809997558594,495.700012207031,2105600,474.101043701172,2023-05-01
495.25,496.709991455078,489.269989013672,493.390014648438,2152300,471.891693115234,2023-05-02
494.399993896484,495.450012207031,488.029998779297,489.440002441406,1749700,468.113830566406,2023-05-03
487.049987792969,489.690002441406,481.950012207031,487.279998779297,2555700,466.047912597656,2023-05-04
494.059997558594,500.850006103516,492.029998779297,494.279998779297,2329400,472.742889404297,2023-05-05
492.040008544922,494.350006103516,488.320007324219,492.619995117188,1738500,471.155242919922,2023-05-08
492.839996337891,499.399993896484,490.299987792969,490.380004882812,2038600,469.012847900391,2023-05-09
489.399993896484,493.470001220703,487.640014648438,490.070007324219,2018700,468.716369628906,2023-05-10
488,490.119995117188,485.660003662109,488.760009765625,2384200,467.463439941406,2023-05-11
488.760009765625,492.899993896484,487.75,491.230010986328,1536500,469.825805664062,2023-05-12
491.399993896484,491.790008544922,483.700012207031,486.859985351562,2169700,465.646179199219,2023-05-15
487.619995117188,489.209991455078,479.010009765625,479.720001220703,2178900,458.817352294922,2023-05-16
480,485.399993896484,477.540008544922,484.809997558594,2682000,463.685485839844,2023-05-17
482.049987792969,482.549987792969,473.890014648438,479.230010986328,3040100,458.348663330078,2023-05-18
479.579986572266,484.799987792969,477.809997558594,478.820007324219,2317900,457.95654296875,2023-05-19
480.440002441406,482.200012207031,477.910003662109,480.619995117188,2242800,459.678131103516,2023-05-22
476.179992675781,483.390014648438,472.540008544922,479.440002441406,2874200,458.549530029297,2023-05-23
480.609985351562,483.279998779297,478.890014648438,480.829986572266,1904700,459.878936767578,2023-05-24
477.630004882812,481.769989013672,474.299987792969,477.700012207031,2684100,456.885375976562,2023-05-25
478.059997558594,488.390014648438,478,481.519989013672,3135200,460.538848876953,2023-05-26
476.679992675781,485.869995117188,476.029998779297,479.850006103516,3180800,458.941711425781,2023-05-30
478.119995117188,487.399993896484,477.109985351562,487.239990234375,4944100,466.009613037109,2023-05-31
487.790008544922,498.779998779297,486.109985351562,493.630004882812,3376600,472.121215820312,2023-06-01
492,501.019989013672,490.359985351562,499.579986572266,3064500,477.811950683594,2023-06-02
500.700012207031,502.899993896484,497.420013427734,498.190002441406,2688800,476.482543945312,2023-06-05
499.899993896484,499.899993896484,483.670013427734,487.570007324219,3816600,466.325225830078,2023-06-06
489.950012207031,490.440002441406,481.600006103516,482.130004882812,4381700,461.122314453125,2023-06-07
484.390014648438,491.820007324219,482.429992675781,490.230010986328,2725900,468.869354248047,2023-06-08
489.989990234375,498.220001220703,487.230010986328,493.619995117188,3174100,472.111602783203,2023-06-09
492.299987792969,494.450012207031,488.720001220703,492.589996337891,2207700,471.126525878906,2023-06-12
490.869995117188,494.660003662109,488.660003662109,491.309997558594,3016600,469.902313232422,2023-06-13
454.640014648438,460.630004882812,445.679992675781,459.859985351562,14672400,439.822662353516,2023-06-14
461.989990234375,472,460.910003662109,465.890014648438,6798100,447.419097900391,2023-06-15
466.140014648438,468.519989013672,457.929992675781,458.489990234375,7699100,440.312438964844,2023-06-16
456.75,470.489990234375,456.75,469.390014648438,4597700,450.780334472656,2023-06-20
468.950012207031,479.369995117188,467.190002441406,476.75,4886500,457.848510742188,2023-06-21
478.179992675781,483.179992675781,478,479.049987792969,3179000,460.057373046875,2023-06-22
478.329986572266,482.279998779297,476.549987792969,477,4862600,458.088592529297,2023-06-23
478.140014648438,481.309997558594,473,479.059997558594,2968300,460.066925048828,2023-06-26
478.130004882812,483.179992675781,477.769989013672,482.559997558594,3693200,463.428161621094,2023-06-27
481.959991455078,482.119995117188,473.980010986328,474.450012207031,3670100,455.639678955078,2023-06-28
475.079986572266,479.709991455078,473.079986572266,476.440002441406,2979300,457.55078125,2023-06-29
478,482.100006103516,475.119995117188,480.640014648438,3970400,461.584259033203,2023-06-30
478.100006103516,480.209991455078,476.299987792969,477.880004882812,1915700,458.933685302734,2023-07-03
476.029998779297,477.290008544922,470.589996337891,471.220001220703,5053100,452.537750244141,2023-07-05
469.350006103516,472.399993896484,466.649993896484,469.359985351562,3913600,450.751403808594,2023-07-06
465,468.609985351562,460.820007324219,461.579986572266,4131600,443.279907226562,2023-07-07
460,463.100006103516,459.160003662109,463.049987792969,4339200,444.691650390625,2023-07-10
462.369995117188,466.489990234375,461.140014648438,462.890014648438,3086800,444.538024902344,2023-07-11
463,464.820007324219,451.25,451.700012207031,7287600,433.791656494141,2023-07-12
452,454.899993896484,447.179992675781,447.75,7276800,429.998291015625,2023-07-13
462.549987792969,485,460.109985351562,480.170013427734,11379300,461.132934570312,2023-07-14
481.109985351562,484.600006103516,478.299987792969,484.079986572266,4582000,464.887908935547,2023-07-17
489.329986572266,504.420013427734,487.5,500,8816400,480.1767578125,2023-07-18
507.540008544922,514.659973144531,502.480010986328,503.700012207031,4956500,483.730072021484,2023-07-19
506.660003662109,508.679992675781,500.529998779297,504.239990234375,2963100,484.248657226562,2023-07-20
505.049987792969,510.410003662109,504.519989013672,506.529998779297,2887300,486.447845458984,2023-07-21
505.329986572266,509.779998779297,504.570007324219,508.679992675781,2279000,488.512573242188,2023-07-24
510,512.5,507.279998779297,510.929992675781,2730600,490.673370361328,2023-07-25
511.540008544922,515.859985351562,506.630004882812,508,3697200,487.859527587891,2023-07-26
508.570007324219,510.5,503.130004882812,505.230010986328,3028300,485.199401855469,2023-07-27
505.209991455078,507.480010986328,497.279998779297,502.910003662109,2930000,482.971374511719,2023-07-28
503,507.880004882812,499.059997558594,506.369995117188,2441600,486.294189453125,2023-07-31
507.5,510.040008544922,502.489990234375,504.739990234375,2161200,484.728790283203,2023-08-01
509.690002441406,510.470001220703,502.989990234375,504.799987792969,3220500,484.786407470703,2023-08-02
502.890014648438,506,501.040008544922,504.859985351562,2442900,484.844055175781,2023-08-03
510,510.899993896484,501.75,502.730010986328,2411200,482.798522949219,2023-08-04
505.739990234375,513.599975585938,504.649993896484,510.739990234375,2430900,490.490875244141,2023-08-07
503,508.170013427734,500.019989013672,505.859985351562,2422600,485.804382324219,2023-08-08
504,505.730010986328,500.880004882812,502.109985351562,1916900,482.203033447266,2023-08-09
504.470001220703,512.039978027344,502.779998779297,503.480010986328,2179700,483.518737792969,2023-08-10
505.630004882812,510.670013427734,504.25,508.010009765625,2029600,487.869140625,2023-08-11
509.149993896484,513.5,508.25,510.929992675781,2127200,490.673370361328,2023-08-14
511.579986572266,513.650024414062,506.269989013672,506.690002441406,1817500,486.601470947266,2023-08-15
508,510.5,502.829986572266,503.559997558594,1454100,483.595581054688,2023-08-16
495.480010986328,501.230010986328,491.820007324219,493.959991455078,3009500,474.376159667969,2023-08-17
494.779998779297,500.940002441406,493.5,498.440002441406,2364400,478.678558349609,2023-08-18
497.510009765625,500.25,496.220001220703,497.679992675781,1533500,477.948699951172,2023-08-21
495.420013427734,496.790008544922,491.329986572266,492.339996337891,2079400,472.820404052734,2023-08-22
493,494,487.929992675781,489.440002441406,2011400,470.035430908203,2023-08-23
491.429992675781,495.420013427734,487.209991455078,488.100006103516,2311100,468.748504638672,2023-08-24
489.920013427734,491.149993896484,484.649993896484,489.119995117188,1923500,469.728057861328,2023-08-25
490.489990234375,493.059997558594,489.130004882812,491.279998779297,1344500,471.802429199219,2023-08-28
491.470001220703,492.940002441406,487.970001220703,492.829986572266,2113700,473.291046142578,2023-08-29
493.989990234375,496.709991455078,490.290008544922,491.529998779297,2283400,472.042541503906,2023-08-30
492.359985351562,493.820007324219,476.290008544922,476.579986572266,4927700,457.685241699219,2023-08-31
479,480.649993896484,473.359985351562,476.239990234375,3165900,457.358703613281,2023-09-01
478,484.600006103516,477.540008544922,480.809997558594,3443300,461.74755859375,2023-09-05
482.089996337891,483.160003662109,476.380004882812,476.940002441406,2596100,458.030944824219,2023-09-06
479.899993896484,487.109985351562,478.600006103516,484.809997558594,2928000,465.588958740234,2023-09-07
480.190002441406,482.970001220703,478.75,480.769989013672,1858400,463.506469726562,2023-09-08
481.980010986328,483.839996337891,478,479.380004882812,2059200,462.166442871094,2023-09-11
477.380004882812,483.640014648438,472.119995117188,479.899993896484,2195200,462.667724609375,2023-09-12
481.429992675781,484.040008544922,479.459991455078,479.839996337891,2197800,462.609954833984,2023-09-13
482.630004882812,485.269989013672,478.779998779297,483.600006103516,2334300,466.234924316406,2023-09-14
485.739990234375,489.820007324219,484.140014648438,486.700012207031,5334300,469.2236328125,2023-09-15
488.410003662109,488.739990234375,483.600006103516,486.059997558594,1997500,468.606597900391,2023-09-18
483.760009765625,485.730010986328,476.540008544922,480.660003662109,3230700,463.400451660156,2023-09-19
482.75,495.109985351562,479.140014648438,492.130004882812,3724800,474.458648681641,2023-09-20
494.190002441406,505.140014648438,493.079986572266,501.140014648438,4703900,483.145111083984,2023-09-21
499,509.429992675781,498.029998779297,506.100006103516,4558500,487.927001953125,2023-09-22
508.260009765625,510.940002441406,506.630004882812,510.279998779297,2758500,491.956878662109,2023-09-25
508.940002441406,509.420013427734,504.380004882812,505.450012207031,2420200,487.30029296875,2023-09-26
