"ENEL.MI.Open","ENEL.MI.High","ENEL.MI.Low","ENEL.MI.Close","ENEL.MI.Volume","ENEL.MI.Adjusted","Date"
8.14000034332275,8.4399995803833,8.07299995422363,8.40100002288818,26366309,6.30949354171753,2021-01-28
8.25100040435791,8.34700012207031,8.18400001525879,8.19099998474121,26499252,6.15177488327026,2021-01-29
8.24600028991699,8.29199981689453,8.16199970245361,8.2209997177124,15026263,6.17430639266968,2021-02-01
8.23799991607666,8.28499984741211,8.14599990844727,8.19999980926514,20716860,6.15853452682495,2021-02-02
8.38700008392334,8.58100032806396,8.32100009918213,8.55200004577637,32587483,6.42290067672729,2021-02-03
8.5600004196167,8.58199977874756,8.41600036621094,8.55599975585938,23201463,6.42590427398682,2021-02-04
8.60000038146973,8.6269998550415,8.41199970245361,8.44699954986572,31823678,6.34404182434082,2021-02-05
8.48799991607666,8.54899978637695,8.36600017547607,8.5,23994748,6.38384675979614,2021-02-08
8.5,8.51500034332275,8.27799987792969,8.28400039672852,26161031,6.22162199020386,2021-02-09
8.33699989318848,8.40999984741211,8.25500011444092,8.31799983978271,23412507,6.24715662002563,2021-02-10
8.31799983978271,8.5,8.28800010681152,8.46199989318848,21840624,6.35530614852905,2021-02-11
8.43099975585938,8.5,8.36100006103516,8.4680004119873,18109942,6.35981321334839,2021-02-12
8.52999973297119,8.52999973297119,8.46399974822998,8.46500015258789,14909239,6.35755920410156,2021-02-15
8.45199966430664,8.4680004119873,8.30300045013428,8.30300045013428,19320422,6.23589181900024,2021-02-16
8.32699966430664,8.34899997711182,8.22799968719482,8.30300045013428,18078774,6.23589181900024,2021-02-17
8.29300022125244,8.31999969482422,8.17700004577637,8.19999980926514,22697192,6.15853452682495,2021-02-18
8.17599964141846,8.26000022888184,8.0620002746582,8.19600009918213,21381305,6.15553045272827,2021-02-19
8.11400032043457,8.15100002288818,8.07699966430664,8.07699966430664,16018479,6.06615591049194,2021-02-22
8.10000038146973,8.11400032043457,7.83500003814697,7.97700023651123,32350495,5.99105310440063,2021-02-23
7.95699977874756,7.98099994659424,7.83900022506714,7.92000007629395,23304091,5.94824266433716,2021-02-24
7.94999980926514,7.9689998626709,7.81199979782104,7.84000015258789,22912238,5.88815975189209,2021-02-25
7.80000019073486,7.98099994659424,7.75500011444092,7.8439998626709,29064187,5.89116334915161,2021-02-26
7.90000009536743,7.96799993515015,7.83500003814697,7.94700002670288,20735302,5.9685206413269,2021-03-01
7.92999982833862,8.00300025939941,7.80200004577637,7.80200004577637,22754875,5.85962057113647,2021-03-02
7.83099985122681,7.85300016403198,7.52099990844727,7.62599992752075,37945428,5.72743654251099,2021-03-03
7.59200000762939,7.9229998588562,7.58699989318848,7.84299993515015,34767031,5.8904128074646,2021-03-04
7.77899980545044,7.94999980926514,7.76300001144409,7.8730001449585,25513448,5.91294384002686,2021-03-05
7.90100002288818,8.11400032043457,7.79400014877319,8.08399963378906,32960773,6.07141304016113,2021-03-08
8.11600017547607,8.25,8.07100009918213,8.10299968719482,30372410,6.08568286895752,2021-03-09
8.11600017547607,8.26599979400635,8.11100006103516,8.21500015258789,21542868,6.16979885101318,2021-03-10
8.25,8.37899971008301,8.21700000762939,8.32600021362305,25810237,6.25316524505615,2021-03-11
8.32100009918213,8.35099983215332,8.23099994659424,8.25500011444092,15796504,6.19984149932861,2021-03-12
8.26000022888184,8.32499980926514,8.13399982452393,8.18099975585938,23887972,6.14426469802856,2021-03-15
8.20699977874756,8.27400016784668,8.15200042724609,8.23799991607666,22686921,6.18707370758057,2021-03-16
8.26799964904785,8.2790002822876,8.16199970245361,8.16199970245361,22424076,6.12999391555786,2021-03-17
8.1899995803833,8.20199966430664,8.00500011444092,8.06400012969971,37307978,6.05639314651489,2021-03-18
7.9689998626709,8.30599975585938,7.96799993515015,8.30599975585938,66194961,6.2381443977356,2021-03-19
8.28899955749512,8.32400035858154,8.22500038146973,8.32400035858154,19301741,6.25166273117065,2021-03-22
8.29300022125244,8.45199966430664,8.23999977111816,8.39999961853027,24859736,6.30874252319336,2021-03-23
8.39999961853027,8.43000030517578,8.29899978637695,8.42599964141846,21220292,6.32826900482178,2021-03-24
8.41499996185303,8.47500038146973,8.36999988555908,8.44200038909912,17514448,6.34028577804565,2021-03-25
8.44200038909912,8.45300006866455,8.36600017547607,8.42700004577637,18960865,6.32902097702026,2021-03-26
8.44400024414062,8.50699996948242,8.40200042724609,8.50699996948242,17172283,6.38910341262817,2021-03-29
8.50699996948242,8.52000045776367,8.36999988555908,8.43299961090088,23878906,6.33352708816528,2021-03-30
8.41199970245361,8.49400043487549,8.39200019836426,8.49300003051758,22424545,6.37858915328979,2021-03-31
8.46100044250488,8.48099994659424,8.40299987792969,8.4350004196167,17274657,6.33502912521362,2021-04-01
8.59099960327148,8.6899995803833,8.54500007629395,8.55399990081787,34901158,6.42440223693848,2021-04-06
8.56099987030029,8.63300037384033,8.54300022125244,8.58600044250488,16198310,6.44843673706055,2021-04-07
8.60200023651123,8.71100044250488,8.5959997177124,8.65100002288818,28851808,6.49725246429443,2021-04-08
8.67500019073486,8.72500038146973,8.5939998626709,8.5939998626709,19005098,6.45444440841675,2021-04-09
8.59899997711182,8.68299961090088,8.55099964141846,8.57999992370605,14036245,6.44392967224121,2021-04-12
8.57400035858154,8.63199996948242,8.49400043487549,8.62100028991699,18029840,6.47472286224365,2021-04-13
8.64700031280518,8.64700031280518,8.43200016021729,8.50899982452393,21016243,6.39060592651367,2021-04-14
8.51000022888184,8.59799957275391,8.47999954223633,8.58100032806396,20003789,6.44468069076538,2021-04-15
8.61800003051758,8.69799995422363,8.54699993133545,8.65900039672852,73395467,6.50326204299927,2021-04-16
8.66499996185303,8.6879997253418,8.60099983215332,8.66199970245361,17459371,6.50551462173462,2021-04-19
8.64500045776367,8.6560001373291,8.50699996948242,8.55500030517578,24188280,6.42515325546265,2021-04-20
8.57100009918213,8.5930004119873,8.42700004577637,8.48700046539307,16524008,6.37408304214478,2021-04-21
8.49699974060059,8.72999954223633,8.48999977111816,8.7180004119873,23772805,6.54757308959961,2021-04-22
8.72399997711182,8.77000045776367,8.64700031280518,8.73499965667725,18638378,6.56034088134766,2021-04-23
8.73499965667725,8.75800037384033,8.61299991607666,8.64000034332275,15905689,6.48899221420288,2021-04-26
8.62399959564209,8.64999961853027,8.5310001373291,8.55200004577637,14457665,6.42290067672729,2021-04-27
8.53299999237061,8.5600004196167,8.4040002822876,8.44799995422363,23753382,6.34479236602783,2021-04-28
8.45600032806396,8.51200008392334,8.31099987030029,8.33800029754639,22250167,6.26217794418335,2021-04-29
8.37600040435791,8.41199970245361,8.22700023651123,8.26700019836426,19932895,6.20885419845581,2021-04-30
8.26700019836426,8.38399982452393,8.25500011444092,8.35599994659424,13717142,6.27569675445557,2021-05-03
8.36299991607666,8.39400005340576,8.18400001525879,8.20600032806396,20654373,6.16304063796997,2021-05-04
8.22700023651123,8.33300018310547,8.2180004119873,8.28899955749512,19793916,6.22537660598755,2021-05-05
8.27000045776367,8.43400001525879,8.22599983215332,8.26700019836426,19028332,6.20885419845581,2021-05-06
8.30700016021729,8.34099960327148,8.07800006866455,8.26799964904785,31016620,6.20960521697998,2021-05-07
8.28499984741211,8.32299995422363,8.21599960327148,8.27400016784668,15533042,6.214111328125,2021-05-10
8.22999954223633,8.24499988555908,8.0310001373291,8.06400012969971,37906298,6.05639314651489,2021-05-11
8.0629997253418,8.13500022888184,7.99200010299683,7.99200010299683,24321033,6.00231742858887,2021-05-12
7.96400022506714,8.12399959564209,7.85500001907349,8.09200000762939,22123229,6.07742166519165,2021-05-13
8.12399959564209,8.21000003814697,8.04599952697754,8.20400047302246,15905890,6.16153907775879,2021-05-14
8.21000003814697,8.26200008392334,8.10400009155273,8.1569995880127,17375502,6.12623977661133,2021-05-17
8.22000026702881,8.23400020599365,8.08800029754639,8.12800025939941,21337524,6.10445976257324,2021-05-18
8.07400035858154,8.09000015258789,7.93699979782104,7.96600008010864,26673346,5.98278999328613,2021-05-19
8.00399971008301,8.09200000762939,7.99599981307983,8.07400035858154,24103839,6.06390285491943,2021-05-20
8.11400032043457,8.22500038146973,8.10000038146973,8.1879997253418,25869196,6.14952182769775,2021-05-21
8.1899995803833,8.22700023651123,8.15900039672852,8.15900039672852,11424688,6.12774181365967,2021-05-24
8.18599987030029,8.23200035095215,8.16199970245361,8.16699981689453,17487057,6.13374996185303,2021-05-25
8.20199966430664,8.22999954223633,8.15200042724609,8.15900039672852,11821171,6.12774181365967,2021-05-26
8.14900016784668,8.19299983978271,8.11699962615967,8.14700031280518,23838055,6.11872959136963,2021-05-27
8.13199996948242,8.17000007629395,8.10200023651123,8.14299964904785,14230337,6.11572504043579,2021-05-28
8.13899993896484,8.14000034332275,8.05599975585938,8.05599975585938,14911285,6.05038452148438,2021-05-31
8.0600004196167,8.16899967193604,8.0600004196167,8.06400012969971,20475389,6.05639314651489,2021-06-01
8.03499984741211,8.05000019073486,7.97200012207031,7.98099994659424,23903677,5.994056224823,2021-06-02
7.98000001907349,8,7.87099981307983,7.89200019836426,26201866,5.92721462249756,2021-06-03
7.90799999237061,7.96000003814697,7.86800003051758,7.93100023269653,17744797,5.95650434494019,2021-06-04
7.92000007629395,8.02299976348877,7.89799976348877,8.00300025939941,21652884,6.01058006286621,2021-06-07
8,8.05900001525879,8,8.01200008392334,19829930,6.01733827590942,2021-06-08
8.01599979400635,8.05300045013428,7.97800016403198,8.01299953460693,14075682,6.01808881759644,2021-06-09
8.02400016784668,8.0290002822876,7.92199993133545,7.96099996566772,18577448,5.9790358543396,2021-06-10
7.99100017547607,8.04199981689453,7.96700000762939,8.02200031280518,16142069,6.02484846115112,2021-06-11
8.05000019073486,8.11200046539307,8.02799987792969,8.10200023651123,16232131,6.08493280410767,2021-06-14
8.11999988555908,8.16399955749512,8.0649995803833,8.07999992370605,14689045,6.06840991973877,2021-06-15
8.10999965667725,8.22799968719482,8.10099983215332,8.21300029754639,23547655,6.16829776763916,2021-06-16
8.14000034332275,8.16199970245361,8.01200008392334,8.07900047302246,28123787,6.06765842437744,2021-06-17
8.02999973297119,8.1230001449585,7.98299980163574,8.05399990081787,44519678,6.04888296127319,2021-06-18
8.00100040435791,8.17500019073486,7.99900007247925,8.11999988555908,17217784,6.09845066070557,2021-06-21
8.13000011444092,8.13000011444092,8.01599979400635,8.10799980163574,14541509,6.08943843841553,2021-06-22
8.06999969482422,8.11400032043457,7.97100019454956,7.97100019454956,17185888,5.9865460395813,2021-06-23
8.00399971008301,8.04100036621094,7.97700023651123,8.03400039672852,17956719,6.03386259078979,2021-06-24
8.09000015258789,8.09200000762939,7.96299982070923,8.00899982452393,14837400,6.01508522033691,2021-06-25
8.01500034332275,8.04599952697754,7.96600008010864,7.97399997711182,14235450,5.98879909515381,2021-06-28
7.98999977111816,8.05399990081787,7.95499992370605,8.03800010681152,14606857,6.03686618804932,2021-06-29
8.01000022888184,8.03499984741211,7.83099985122681,7.83199977874756,36620663,5.88215160369873,2021-06-30
7.90000009536743,7.98000001907349,7.76000022888184,7.84899997711182,23927718,5.89491987228394,2021-07-01
7.83199977874756,7.89699983596802,7.82200002670288,7.85099983215332,13566228,5.8964204788208,2021-07-02
7.85099983215332,7.9229998588562,7.80600023269653,7.9060001373291,10719696,5.93772840499878,2021-07-05
7.88800001144409,8.01000022888184,7.87900018692017,7.94099998474121,19416957,5.96401500701904,2021-07-06
7.94099998474121,8.07900047302246,7.93900012969971,8.06400012969971,19635572,6.05639314651489,2021-07-07
8.0600004196167,8.06099987030029,7.79400014877319,7.88299989700317,33291132,5.92045450210571,2021-07-08
7.88800001144409,7.94000005722046,7.85500001907349,7.92399978637695,19163315,5.95124673843384,2021-07-09
7.94700002670288,8.08600044250488,7.93699979782104,8.0620002746582,16919899,6.05489110946655,2021-07-12
8.05099964141846,8.0620002746582,7.98000001907349,8.05799961090088,17341362,6.05188608169556,2021-07-13
8.05200004577637,8.07299995422363,7.99499988555908,8.02400016784668,15820075,6.02635097503662,2021-07-14
8.02400016784668,8.04199981689453,7.92899990081787,7.93200016021729,26684861,5.95725536346436,2021-07-15
7.91499996185303,8.04199981689453,7.90999984741211,8.01000022888184,20403843,6.0158371925354,2021-07-16
7.84000015258789,7.85099983215332,7.56199979782104,7.60400009155273,38354415,5.84443855285645,2021-07-19
7.65700006484985,7.7039999961853,7.54300022125244,7.61299991607666,24015652,5.85135555267334,2021-07-20
7.66800022125244,7.81699991226196,7.65000009536743,7.80999994277954,20896257,6.00277042388916,2021-07-21
7.84000015258789,7.9850001335144,7.82399988174438,7.95699977874756,18241085,6.1157546043396,2021-07-22
8,8.05000019073486,7.92600011825562,8.05000019073486,19755398,6.18723487854004,2021-07-23
8.02000045776367,8.08699989318848,8.0019998550415,8.08100032806396,18141369,6.21106100082397,2021-07-26
8.05000019073486,8.09700012207031,7.91699981689453,7.96199989318848,18188741,6.1195969581604,2021-07-27
7.95499992370605,8.07699966430664,7.95499992370605,8.05500030517578,16606025,6.19107818603516,2021-07-28
8.02600002288818,8.05000019073486,8.0019998550415,8.01500034332275,13411632,6.16033315658569,2021-07-29
7.95100021362305,7.95599985122681,7.78000020980835,7.78000020980835,36459390,5.97971296310425,2021-07-30
7.83500003814697,7.85599994659424,7.72800016403198,7.73899984359741,18335365,5.94819927215576,2021-08-02
7.72499990463257,7.73899984359741,7.65000009536743,7.69399976730347,18443275,5.91361331939697,2021-08-03
7.7020001411438,7.73600006103516,7.65999984741211,7.70300006866455,14217274,5.92052984237671,2021-08-04
7.70900011062622,7.76999998092651,7.69999980926514,7.7519998550415,11245203,5.95819091796875,2021-08-05
7.71600008010864,7.79699993133545,7.67700004577637,7.75899982452393,17948560,5.96357202529907,2021-08-06
7.76000022888184,7.84700012207031,7.75,7.7979998588562,14171628,5.9935474395752,2021-08-09
7.78000020980835,7.83199977874756,7.78000020980835,7.78800010681152,12757116,5.98586130142212,2021-08-10
7.80999994277954,7.84800004959106,7.78999996185303,7.83300018310547,18999692,6.02044773101807,2021-08-11
7.82999992370605,7.86499977111816,7.8270001411438,7.8439998626709,14634109,6.02890348434448,2021-08-12
7.85300016403198,7.88899993896484,7.83900022506714,7.88899993896484,15781902,6.06348991394043,2021-08-13
7.86399984359741,7.89200019836426,7.82800006866455,7.84700012207031,13004590,6.03120851516724,2021-08-16
7.81599998474121,7.82499980926514,7.75500011444092,7.77699995040894,18141150,5.97740650177002,2021-08-17
7.73000001907349,7.87799978256226,7.6710000038147,7.85500001907349,23591275,6.03735733032227,2021-08-18
7.79899978637695,7.95300006866455,7.7039999961853,7.92199993133545,29734847,6.08885431289673,2021-08-19
7.93400001525879,8.01399993896484,7.90199995040894,8.00100040435791,16318360,6.149573802948,2021-08-20
8.02000045776367,8.04199981689453,7.83199977874756,7.83199977874756,21573007,6.01967906951904,2021-08-23
7.84999990463257,7.88600015640259,7.7649998664856,7.78800010681152,15857678,5.98586130142212,2021-08-24
7.80399990081787,7.80399990081787,7.74200010299683,7.76100015640259,12918671,5.96510887145996,2021-08-25
7.73999977111816,7.76300001144409,7.6729998588562,7.67799997329712,16932118,5.90131521224976,2021-08-26
7.67000007629395,7.72399997711182,7.6230001449585,7.67899990081787,12687676,5.90208387374878,2021-08-27
7.72800016403198,7.7480001449585,7.68100023269653,7.7480001449585,9164110,5.95511674880981,2021-08-30
7.74700021743774,7.84999990463257,7.69000005722046,7.71700000762939,29107003,5.93129062652588,2021-08-31
7.73000001907349,7.92700004577637,7.73000001907349,7.80399990081787,25850911,5.99815893173218,2021-09-01
7.78000020980835,7.82999992370605,7.75500011444092,7.78800010681152,13404146,5.98586130142212,2021-09-02
7.77099990844727,7.81500005722046,7.67399978637695,7.72200012207031,16387952,5.93513345718384,2021-09-03
7.74100017547607,7.77699995040894,7.71199989318848,7.71500015258789,12179384,5.92975378036499,2021-09-06
7.69700002670288,7.69700002670288,7.57499980926514,7.59000015258789,23873723,5.83367824554443,2021-09-07
7.56300020217896,7.60599994659424,7.30000019073486,7.51800012588501,35853266,5.77833938598633,2021-09-08
7.48799991607666,7.58599996566772,7.45100021362305,7.53000020980835,22151712,5.78756189346313,2021-09-09
7.51999998092651,7.53999996185303,7.34800004959106,7.375,26682002,5.66842889785767,2021-09-10
7.42000007629395,7.50500011444092,7.40500020980835,7.49900007247925,22535261,5.76373529434204,2021-09-13
7.46000003814697,7.50299978256226,7.42199993133545,7.43499994277954,22572603,5.71454572677612,2021-09-14
7.42399978637695,7.44199991226196,7.01300001144409,7.02500009536743,81445326,5.39941883087158,2021-09-15
7.09999990463257,7.15299987792969,6.97700023651123,7.00099992752075,57312063,5.38097238540649,2021-09-16
7.00099992752075,7.09000015258789,6.95900011062622,6.95900011062622,53979869,5.34869194030762,2021-09-17
6.92000007629395,6.94899988174438,6.80200004577637,6.84000015258789,37788112,5.25722789764404,2021-09-20
6.89099979400635,6.94899988174438,6.86199998855591,6.89900016784668,27876031,5.302574634552,2021-09-21
6.95100021362305,6.9850001335144,6.8769998550415,6.94000005722046,33661419,5.33408784866333,2021-09-22
7,7.1560001373291,6.96000003814697,7.0789999961853,38571353,5.4409236907959,2021-09-23
7.12400007247925,7.12400007247925,7.00699996948242,7.01800012588501,24973199,5.39403867721558,2021-09-24
7.06599998474121,7.08799982070923,6.9210000038147,6.94700002670288,25797680,5.33946800231934,2021-09-27
6.93900012969971,6.9520001411438,6.81899976730347,6.83699989318848,30269498,5.25492238998413,2021-09-28
6.8600001335144,6.88199996948242,6.75,6.79300022125244,25628542,5.22110366821289,2021-09-29
6.82999992370605,6.83599996566772,6.65100002288818,6.65100002288818,47571385,5.11196231842041,2021-09-30
6.59000015258789,6.77899980545044,6.55000019073486,6.72900009155273,33277364,5.17191314697266,2021-10-01
6.69899988174438,6.78399991989136,6.68100023269653,6.73799991607666,23143357,5.17883014678955,2021-10-04
6.76200008392334,6.82000017166138,6.73199987411499,6.79300022125244,23609808,5.22110366821289,2021-10-05
6.75500011444092,6.76000022888184,6.63299989700317,6.72800016403198,29512779,5.17114543914795,2021-10-06
6.90000009536743,6.97800016403198,6.88000011444092,6.90299987792969,40015209,5.3056492805481,2021-10-07
6.95699977874756,6.99700021743774,6.85699987411499,6.91900014877319,29723834,5.31794786453247,2021-10-08
6.80999994277954,6.8289999961853,6.70100021362305,6.7480001449585,39767299,5.18651628494263,2021-10-11
6.69799995422363,6.77199983596802,6.65000009536743,6.7649998664856,25009067,5.19958305358887,2021-10-12
6.73999977111816,6.83699989318848,6.70300006866455,6.82999992370605,22418212,5.24954175949097,2021-10-13
6.8899998664856,6.96600008010864,6.80299997329712,6.94000005722046,27946449,5.33408784866333,2021-10-14
6.99900007247925,6.99900007247925,6.84600019454956,6.91900014877319,101413521,5.31794786453247,2021-10-15
6.90100002288818,6.95800018310547,6.85400009155273,6.9060001373291,22528112,5.30795574188232,2021-10-18
6.94700002670288,7.10799980163574,6.9210000038147,7.08099985122681,35433294,5.44246006011963,2021-10-19
7.09700012207031,7.24399995803833,7.05399990081787,7.21000003814697,37304892,5.54160976409912,2021-10-20
7.16800022125244,7.21400022506714,7.12599992752075,7.1729998588562,21897283,5.51317167282104,2021-10-21
7.18200016021729,7.19899988174438,7.125,7.1269998550415,18495071,5.47781658172607,2021-10-22
7.13299989700317,7.14799976348877,7.03299999237061,7.06099987030029,20833532,5.42708873748779,2021-10-25
7.06599998474121,7.15899991989136,7.06300020217896,7.14499998092651,26052315,5.49165105819702,2021-10-26
7.16300010681152,7.24900007247925,7.13100004196167,7.21600008010864,33332714,5.54622220993042,2021-10-27
7.21000003814697,7.29300022125244,7.19999980926514,7.26999998092651,24714303,5.58772659301758,2021-10-28
7.21799993515015,7.27199983596802,7.16900014877319,7.23600006103516,26755394,5.56159353256226,2021-10-29
7.26700019836426,7.36800003051758,7.22499990463257,7.28499984741211,21591126,5.59925508499146,2021-11-01
7.28999996185303,7.29500007629395,7.22100019454956,7.23099994659424,17678920,5.55775117874146,2021-11-02
7.23099994659424,7.27199983596802,7.17600011825562,7.25600004196167,18065004,5.57696580886841,2021-11-03
7.28999996185303,7.31899976730347,7.21999979019165,7.2519998550415,23631812,5.57389163970947,2021-11-04
7.21000003814697,7.30800008773804,7.1560001373291,7.29400014877319,26833899,5.60617303848267,2021-11-05
7.29400014877319,7.31500005722046,7.18300008773804,7.19500017166138,20369387,5.53008079528809,2021-11-08
7.18499994277954,7.19299983978271,7.07399988174438,7.0939998626709,26875875,5.45245170593262,2021-11-09
7.09100008010864,7.20699977874756,7.09100008010864,7.15999984741211,20716462,5.50318050384521,2021-11-10
7.17000007629395,7.18100023269653,7.08699989318848,7.09899997711182,18617889,5.45629549026489,2021-11-11
7.07999992370605,7.13299989700317,7.05700016021729,7.09899997711182,17390657,5.45629549026489,2021-11-12
7.11800003051758,7.15299987792969,7.08099985122681,7.15000009536743,14481810,5.49549388885498,2021-11-15
7.16300010681152,7.16300010681152,7.08599996566772,7.08699989318848,15548948,5.44707202911377,2021-11-16
7.08599996566772,7.13800001144409,7.06799983978271,7.06799983978271,19438184,5.43246841430664,2021-11-17
7.07200002670288,7.0939998626709,7.01700019836426,7.04199981689453,21762558,5.41248512268066,2021-11-18
7.05000019073486,7.05000019073486,6.90000009536743,6.94999980926514,41558353,5.34177446365356,2021-11-19
6.90000009536743,6.97700023651123,6.86199998855591,6.9520001411438,26708600,5.34331130981445,2021-11-22
6.91599988937378,6.97100019454956,6.8600001335144,6.90700006484985,18965798,5.30872392654419,2021-11-23
6.94000005722046,7.07299995422363,6.90899991989136,7.04500007629395,29917240,5.41479110717773,2021-11-24
7.09999990463257,7.24499988555908,7.08199977874756,7.14900016784668,25693687,5.49472522735596,2021-11-25
6.99399995803833,7.03200006484985,6.65999984741211,6.81599998474121,52179793,5.2387809753418,2021-11-26
6.86999988555908,6.89699983596802,6.77099990844727,6.78900003433228,33738425,5.21802949905396,2021-11-29
6.70800018310547,6.78900003433228,6.6100001335144,6.70699977874756,48006013,5.15500402450562,2021-11-30
6.73799991607666,6.77400016784668,6.68200016021729,6.75500011444092,34288239,5.19189691543579,2021-12-01
6.73999977111816,6.74499988555908,6.59000015258789,6.59000015258789,37002087,5.06507730484009,2021-12-02
6.64300012588501,6.65000009536743,6.47300004959106,6.52600002288818,40741429,5.01588773727417,2021-12-03
6.57999992370605,6.75,6.53200006484985,6.72300004959106,35264375,5.16730213165283,2021-12-06
6.75799989700317,6.82999992370605,6.74200010299683,6.81099987030029,29339122,5.234938621521,2021-12-07
6.80399990081787,6.86100006103516,6.70100021362305,6.70100021362305,24065766,5.15039253234863,2021-12-08
6.73999977111816,6.7519998550415,6.66200017929077,6.7020001411438,22073820,5.15116119384766,2021-12-09
6.6560001373291,6.75500011444092,6.63800001144409,6.69000005722046,16148261,5.14193820953369,2021-12-10
6.67999982833862,6.72800016403198,6.58199977874756,6.60400009155273,23444346,5.07583808898926,2021-12-13
6.64799976348877,6.68300008773804,6.59999990463257,6.62599992752075,26011130,5.09274816513062,2021-12-14
6.63399982452393,6.74200010299683,6.61499977111816,6.69700002670288,25354294,5.1473183631897,2021-12-15
6.76999998092651,6.76999998092651,6.62599992752075,6.64799976348877,31318737,5.10965633392334,2021-12-16
6.58300018310547,6.74599981307983,6.58099985122681,6.74599981307983,54303478,5.18497896194458,2021-12-17
6.63899993896484,6.66599988937378,6.51300001144409,6.65299987792969,28051992,5.11349964141846,2021-12-20
6.69199991226196,6.83500003814697,6.65500020980835,6.83500003814697,24411249,5.25338506698608,2021-12-21
6.84800004959106,6.87599992752075,6.80399990081787,6.87599992752075,21127217,5.2848973274231,2021-12-22
6.88700008392334,6.92899990081787,6.86100006103516,6.91599988937378,15919659,5.31564092636108,2021-12-23
6.88600015640259,6.94500017166138,6.87099981307983,6.92799997329712,12204422,5.32486486434937,2021-12-27
6.94600009918213,7.05000019073486,6.94099998474121,7.03599977493286,18657881,5.40787363052368,2021-12-28
7.03999996185303,7.0479998588562,6.99499988555908,7.01000022888184,13221777,5.38789033889771,2021-12-29
7.03000020980835,7.06699991226196,7.00500011444092,7.0460000038147,16884455,5.41555976867676,2021-12-30
7.07000017166138,7.21000003814697,7.05499982833862,7.19500017166138,21783291,5.53008079528809,2022-01-03
7.23199987411499,7.24599981307983,7.15399980545044,7.17199993133545,27932928,5.51240301132202,2022-01-04
7.13100004196167,7.18699979782104,7.0770001411438,7.11999988555908,26496070,5.47243499755859,2022-01-05
7.05000019073486,7.07399988174438,6.92700004577637,6.94899988174438,33451977,5.34100580215454,2022-01-06
6.94899988174438,6.98000001907349,6.85300016403198,6.90899991989136,26943616,5.31026124954224,2022-01-07
6.95900011062622,7,6.90100002288818,6.92999982833862,20424171,5.32640171051025,2022-01-10
6.94000005722046,7.01999998092651,6.93100023269653,6.93100023269653,20649468,5.32717084884644,2022-01-11
6.94999980926514,7.02299976348877,6.8769998550415,6.92199993133545,31119075,5.32025337219238,2022-01-12
6.90999984741211,6.97100019454956,6.88399982452393,6.96099996566772,20608501,5.35022878646851,2022-01-13
6.8899998664856,6.91300010681152,6.7519998550415,6.80700016021729,42438506,5.23186445236206,2022-01-14
6.85200023651123,6.87599992752075,6.80999994277954,6.86299991607666,15921279,5.27490615844727,2022-01-17
6.83099985122681,6.84999990463257,6.7519998550415,6.81099987030029,32132234,5.234938621521,2022-01-18
6.78900003433228,6.84999990463257,6.72399997711182,6.81099987030029,32165663,5.234938621521,2022-01-19
6.85799980163574,7.00899982452393,6.78499984741211,7.00299978256226,46176923,5.3825101852417,2022-01-20
6.97599983215332,6.99300003051758,6.85500001907349,6.90500020980835,33639775,5.30718755722046,2022-01-21
6.82000017166138,6.82299995422363,6.60500001907349,6.66499996185303,38356495,5.26766967773438,2022-01-24
6.73899984359741,6.73899984359741,6.63000011444092,6.66599988937378,23826774,5.26845932006836,2022-01-25
6.71000003814697,6.77500009536743,6.68800020217896,6.71500015258789,24956227,5.30718755722046,2022-01-26
6.61499977111816,6.88199996948242,6.59999990463257,6.85200023651123,29213475,5.41546487808228,2022-01-27
6.84800004959106,6.86299991607666,6.69399976730347,6.7519998550415,24109718,5.33643007278442,2022-01-28
6.89799976348877,6.9060001373291,6.75400018692017,6.7810001373291,28007635,5.35935020446777,2022-01-31
6.84100008010864,6.88299989700317,6.81500005722046,6.85400009155273,23236007,5.41704559326172,2022-02-01
6.88800001144409,6.88800001144409,6.82499980926514,6.84899997711182,18796219,5.41309356689453,2022-02-02
6.82999992370605,6.87599992752075,6.77600002288818,6.77899980545044,25018323,5.35776948928833,2022-02-03
6.875,6.875,6.59999990463257,6.63899993896484,36552402,5.24712085723877,2022-02-04
6.65000009536743,6.65500020980835,6.34999990463257,6.43100023269653,52592613,5.08272838592529,2022-02-07
6.43900012969971,6.49499988555908,6.27600002288818,6.33099985122681,37983077,5.00369310379028,2022-02-08
6.38000011444092,6.49399995803833,6.37400007247925,6.47700023651123,30021472,5.11908435821533,2022-02-09
6.49900007247925,6.51399993896484,6.36100006103516,6.43200016021729,26459332,5.08351850509644,2022-02-10
6.35099983215332,6.41400003433228,6.26999998092651,6.39400005340576,32891843,5.05348491668701,2022-02-11
6.33400011062622,6.38600015640259,6.19999980926514,6.32000017166138,36288000,4.99499988555908,2022-02-14
6.2810001373291,6.43300008773804,6.27299976348877,6.42899990081787,22714291,5.08114719390869,2022-02-15
6.42799997329712,6.51000022888184,6.3899998664856,6.51000022888184,26835547,5.14516639709473,2022-02-16
6.48400020599365,6.58799982070923,6.43900012969971,6.48199987411499,28862812,5.1230354309082,2022-02-17
6.52400016784668,6.53399991989136,6.40100002288818,6.43499994277954,21871193,5.08588933944702,2022-02-18
6.49599981307983,6.4980001449585,6.28999996185303,6.2960000038147,20898686,4.9760308265686,2022-02-21
