"CSMIB.MI.Open","CSMIB.MI.High","CSMIB.MI.Low","CSMIB.MI.Close","CSMIB.MI.Volume","CSMIB.MI.Adjusted","Date"
91.4400024414062,91.8199996948242,90.620002746582,90.8600006103516,44224,90.8600006103516,2021-02-17
90.8600006103516,91.1100006103516,89.6900024414062,89.8000030517578,23415,89.8000030517578,2021-02-18
89.8399963378906,90.8600006103516,89.5699996948242,90.6699981689453,7956,90.6699981689453,2021-02-19
89.9400024414062,90.2799987792969,89.5,90.1999969482422,18582,90.1999969482422,2021-02-22
90.4899978637695,90.7699966430664,88.6699981689453,89.8000030517578,6632,89.8000030517578,2021-02-23
89.9000015258789,90.6600036621094,89.6500015258789,90.5400009155273,9859,90.5400009155273,2021-02-24
91.2600021362305,91.2600021362305,90.3600006103516,90.4400024414062,5771,90.4400024414062,2021-02-25
88.9000015258789,90.1500015258789,88.9000015258789,89.25,40094,89.25,2021-02-26
90.620002746582,91.1699981689453,90.4100036621094,91.0400009155273,9446,91.0400009155273,2021-03-01
90.9700012207031,91.3000030517578,90.4800033569336,90.4800033569336,4285,90.4800033569336,2021-03-02
91.0599975585938,91.4899978637695,90,90.3199996948242,7120,90.3199996948242,2021-03-03
90.0299987792969,90.8399963378906,89.3199996948242,90.4599990844727,11903,90.4599990844727,2021-03-04
89.9199981689453,91,89.6399993896484,89.8600006103516,3972,89.8600006103516,2021-03-05
90.5,92.9300003051758,90.4599990844727,92.9700012207031,4967,92.9700012207031,2021-03-08
92.8499984741211,93.5899963378906,92.7300033569336,93.3899993896484,36334,93.3899993896484,2021-03-09
93.2300033569336,93.8600006103516,93.0800018310547,93.7300033569336,4655,93.7300033569336,2021-03-10
94.3300018310547,94.8399963378906,94.3300018310547,94.620002746582,10938,94.620002746582,2021-03-11
94.3000030517578,94.7200012207031,94.1900024414062,94.5500030517578,6890,94.5500030517578,2021-03-12
95.0599975585938,95.7099990844727,94.2699966430664,94.6999969482422,7059,94.6999969482422,2021-03-15
94.9899978637695,95.3199996948242,94.7300033569336,95.0999984741211,18414,95.0999984741211,2021-03-16
95.3000030517578,95.3499984741211,94.8899993896484,95.1699981689453,7127,95.1699981689453,2021-03-17
95.8199996948242,95.879997253418,95.1399993896484,95.5400009155273,13166,95.5400009155273,2021-03-18
94.5199966430664,95.25,94.2799987792969,94.879997253418,9971,94.879997253418,2021-03-19
94.3199996948242,95.2200012207031,94.2200012207031,95.0899963378906,2678,95.0899963378906,2021-03-22
94.6800003051758,94.8000030517578,94.1999969482422,94.6600036621094,3892,94.6600036621094,2021-03-23
93.8499984741211,94.9100036621094,93.7300033569336,94.879997253418,5570,94.879997253418,2021-03-24
94.5199966430664,95.0999984741211,94.0699996948242,94.879997253418,4560,94.879997253418,2021-03-25
95.5400009155273,95.5999984741211,95.1999969482422,95.5999984741211,2463,95.5999984741211,2021-03-26
95.75,95.9499969482422,95.4300003051758,95.8300018310547,8688,95.8300018310547,2021-03-29
96.2200012207031,96.8199996948242,95.9000015258789,96.7799987792969,4002,96.7799987792969,2021-03-30
97,97.1600036621094,96.5199966430664,96.6900024414062,2600,96.6900024414062,2021-03-31
96.7200012207031,97.0299987792969,96.629997253418,96.870002746582,3275,96.870002746582,2021-04-01
97.5599975585938,97.6900024414062,96.9899978637695,97.1699981689453,6008,97.1699981689453,2021-04-06
96.9499969482422,97.2600021362305,96.5100021362305,96.8399963378906,9955,96.8399963378906,2021-04-07
97.4199981689453,97.4499969482422,96.1999969482422,96.4300003051758,6957,96.4300003051758,2021-04-08
96.4599990844727,96.7200012207031,95.6999969482422,95.7900009155273,5205,95.7900009155273,2021-04-09
95.5699996948242,96.3000030517578,95.4800033569336,95.8899993896484,3473,95.8899993896484,2021-04-12
96.0100021362305,96.5,95.8899993896484,96.4300003051758,2604,96.4300003051758,2021-04-13
96.4100036621094,96.4899978637695,95.7799987792969,96.3099975585938,6812,96.3099975585938,2021-04-14
96.4100036621094,96.5,95.9599990844727,96.2200012207031,8218,96.2200012207031,2021-04-15
96.120002746582,97.0500030517578,96.120002746582,96.9800033569336,3315,96.9800033569336,2021-04-16
97.0699996948242,97.2900009155273,96.7699966430664,96.8499984741211,4620,96.8499984741211,2021-04-19
96.4899978637695,96.4899978637695,94.3300018310547,94.3399963378906,27127,94.3399963378906,2021-04-20
94.9599990844727,95.0699996948242,93.8000030517578,94.8300018310547,23837,94.8300018310547,2021-04-21
95.120002746582,95.75,94.9400024414062,95.620002746582,5301,95.620002746582,2021-04-22
95.3099975585938,95.6500015258789,95.0400009155273,95.629997253418,9108,95.629997253418,2021-04-23
95.7200012207031,96.2200012207031,95.4400024414062,96.1699981689453,11187,96.1699981689453,2021-04-26
96.0299987792969,96.2200012207031,95.5500030517578,95.870002746582,3257,95.870002746582,2021-04-27
95.9599990844727,96.0500030517578,95.6600036621094,95.9300003051758,9207,95.9300003051758,2021-04-28
96.1699981689453,96.1900024414062,94.7200012207031,95.120002746582,15469,95.120002746582,2021-04-29
95.4100036621094,95.620002746582,94.5199966430664,94.6800003051758,2796,94.6800003051758,2021-04-30
94.75,95.9300003051758,94.75,95.8199996948242,5845,95.8199996948242,2021-05-03
95.6100006103516,96.1100006103516,93.9000015258789,93.9300003051758,3945,93.9300003051758,2021-05-04
94.8000030517578,95.8899993896484,94.6600036621094,95.8899993896484,3988,95.8899993896484,2021-05-05
96.5299987792969,96.6399993896484,95.870002746582,96.0500030517578,21792,96.0500030517578,2021-05-06
96.5,96.5400009155273,96.0299987792969,96.4400024414062,8968,96.4400024414062,2021-05-07
96.8399963378906,97.2799987792969,96.7399978637695,97.3000030517578,16560,97.3000030517578,2021-05-10
95.9199981689453,96.1699981689453,95.1500015258789,95.620002746582,4994,95.620002746582,2021-05-11
95.9100036621094,96.2300033569336,95.5100021362305,96.0899963378906,2198,96.0899963378906,2021-05-12
94.6500015258789,96.2799987792969,93.7900009155273,95.9499969482422,6266,95.9499969482422,2021-05-13
96.2300033569336,97.1500015258789,96.2300033569336,97.1500015258789,8638,97.1500015258789,2021-05-14
97.4800033569336,97.5800018310547,97.0500030517578,97.5199966430664,3815,97.5199966430664,2021-05-17
98.2300033569336,98.3199996948242,97.4300003051758,97.7200012207031,5162,97.7200012207031,2021-05-18
96.879997253418,96.9899978637695,95.4000015258789,96.0100021362305,5525,96.0100021362305,2021-05-19
96.3600006103516,96.6800003051758,95.7600021362305,96.7099990844727,2032,96.7099990844727,2021-05-20
97.2399978637695,97.9599990844727,97.1100006103516,97.8600006103516,5931,97.8600006103516,2021-05-21
98.1100006103516,98.7200012207031,98.0500030517578,98.4499969482422,204298,98.4499969482422,2021-05-24
98.6500015258789,98.9700012207031,98.5100021362305,98.6600036621094,5163,98.6600036621094,2021-05-25
98.7399978637695,98.7399978637695,97.8399963378906,98.0599975585938,9975,98.0599975585938,2021-05-26
98,99.3300018310547,98,99.0599975585938,28012,99.0599975585938,2021-05-27
99.2099990844727,99.6600036621094,99.1399993896484,99.629997253418,6978,99.629997253418,2021-05-28
99.5500030517578,100.080001831055,99.5500030517578,99.6699981689453,11080,99.6699981689453,2021-05-31
100.180000305176,101.199996948242,100.180000305176,100.26000213623,17262,100.26000213623,2021-06-01
100.220001220703,100.559997558594,99.9700012207031,100.319999694824,23508,100.319999694824,2021-06-02
100.5,100.879997253418,99.7900009155273,100.800003051758,10502,100.800003051758,2021-06-03
101.019996643066,101.180000305176,100.73999786377,101.120002746582,6287,101.120002746582,2021-06-04
101.220001220703,102.319999694824,101.080001831055,102.160003662109,4229,102.160003662109,2021-06-07
102.339996337891,102.620002746582,101.720001220703,102.220001220703,6322,102.220001220703,2021-06-08
101.839996337891,102.080001831055,101.779998779297,101.900001525879,41111,101.900001525879,2021-06-09
101.319999694824,102.019996643066,101.019996643066,101.599998474121,16356,101.599998474121,2021-06-10
101.519996643066,101.900001525879,101.419998168945,101.860000610352,39061,101.860000610352,2021-06-11
102.319999694824,102.319999694824,101.76000213623,102.019996643066,5585,102.019996643066,2021-06-14
102.23999786377,102.23999786377,101.540000915527,101.940002441406,17411,101.940002441406,2021-06-15
102,102.139999389648,101.779998779297,101.959999084473,2937,101.959999084473,2021-06-16
101.919998168945,102.099998474121,101.699996948242,101.839996337891,2100,101.839996337891,2021-06-17
101.419998168945,101.580001831055,99.8300018310547,99.9400024414062,8480,99.9400024414062,2021-06-18
99.2300033569336,100.699996948242,99.1600036621094,100.639999389648,12338,100.639999389648,2021-06-21
100.680000305176,100.680000305176,99.9899978637695,100.620002746582,10155,100.620002746582,2021-06-22
100.480003356934,100.73999786377,99.5699996948242,99.7099990844727,5647,99.7099990844727,2021-06-23
99.6999969482422,100.860000610352,99.6999969482422,100.779998779297,2483,100.779998779297,2021-06-24
101,101.199996948242,100.819999694824,101.199996948242,5155,101.199996948242,2021-06-25
101.080001831055,101.080001831055,100.120002746582,100.080001831055,7611,100.080001831055,2021-06-28
100.680000305176,100.980003356934,100.419998168945,100.5,2430,100.5,2021-06-29
100.019996643066,100.019996643066,99,99.6100006103516,4809,99.6100006103516,2021-06-30
100.26000213623,100.699996948242,99.2600021362305,100.180000305176,8224,100.180000305176,2021-07-01
100.440002441406,100.660003662109,100,100.220001220703,7513,100.220001220703,2021-07-02
100.220001220703,101.139999389648,99.7799987792969,100.919998168945,25248,100.919998168945,2021-07-05
100.620002746582,100.879997253418,99.9100036621094,99.9199981689453,4145,99.9199981689453,2021-07-06
100.73999786377,100.73999786377,99.9499969482422,100.220001220703,2998,100.220001220703,2021-07-07
99.5100021362305,99.5100021362305,97,97.5800018310547,18090,97.5800018310547,2021-07-08
98.4400024414062,99.379997253418,98.3600006103516,99.379997253418,11698,99.379997253418,2021-07-09
99.6399993896484,100.339996337891,99.120002746582,100.319999694824,2143,100.319999694824,2021-07-12
100.139999389648,100.139999389648,99.4100036621094,99.7200012207031,2894,99.7200012207031,2021-07-13
99.6800003051758,100.099998474121,99.6800003051758,100.019996643066,9311,100.019996643066,2021-07-14
99.3399963378906,99.4000015258789,98.4700012207031,98.5599975585938,7072,98.5599975585938,2021-07-15
98.9300003051758,99.0500030517578,97.9199981689453,98.2699966430664,2169,98.2699966430664,2021-07-16
97.3499984741211,97.3499984741211,94.8600006103516,95.3099975585938,12228,95.3099975585938,2021-07-19
96.2699966430664,96.4000015258789,94.9599990844727,95.7600021362305,20914,95.7600021362305,2021-07-20
96.6500015258789,98.1500015258789,96.5500030517578,98.1600036621094,12762,98.1600036621094,2021-07-21
98.5999984741211,99.3300018310547,98.5199966430664,98.7099990844727,7554,98.7099990844727,2021-07-22
99.3000030517578,100.080001831055,99.1800003051758,99.9700012207031,6263,99.9700012207031,2021-07-23
99.9199981689453,100.599998474121,99.4199981689453,100.519996643066,8952,100.519996643066,2021-07-26
100.180000305176,100.279998779297,99.5100021362305,99.7799987792969,4679,99.7799987792969,2021-07-27
99.9300003051758,100.540000915527,99.9300003051758,100.459999084473,977,100.459999084473,2021-07-28
100.779998779297,101.620002746582,100.779998779297,101.480003356934,5765,101.480003356934,2021-07-29
101.220001220703,101.379997253418,100.919998168945,101.040000915527,3423,101.040000915527,2021-07-30
101.680000305176,101.980003356934,100.879997253418,100.879997253418,6592,100.879997253418,2021-08-02
101,101.220001220703,100.779998779297,100.879997253418,873,100.879997253418,2021-08-03
101.459999084473,101.540000915527,100.879997253418,101.360000610352,4402,101.360000610352,2021-08-04
101.5,102,101.379997253418,102.099998474121,1707,102.099998474121,2021-08-05
102.040000915527,103.519996643066,102.040000915527,103.480003356934,11247,103.480003356934,2021-08-06
103.860000610352,103.959999084473,103.559997558594,104.019996643066,3048,104.019996643066,2021-08-09
104.099998474121,104.459999084473,104.019996643066,104.199996948242,2425,104.199996948242,2021-08-10
104.559997558594,105.300003051758,104.339996337891,105.199996948242,5967,105.199996948242,2021-08-11
105.26000213623,105.660003662109,105.160003662109,105.660003662109,5257,105.660003662109,2021-08-12
105.699996948242,106.160003662109,105.699996948242,106.099998474121,6160,106.099998474121,2021-08-13
105.220001220703,105.720001220703,105,105.160003662109,6701,105.160003662109,2021-08-16
104.23999786377,104.5,104.059997558594,104.339996337891,10860,104.339996337891,2021-08-17
104.300003051758,104.900001525879,104.099998474121,104.879997253418,6098,104.879997253418,2021-08-18
103.400001525879,103.540000915527,102.319999694824,103.139999389648,5575,103.139999389648,2021-08-19
102.660003662109,102.900001525879,102.26000213623,103.059997558594,1495,103.059997558594,2021-08-20
103.819999694824,104.080001831055,103.279998779297,103.639999389648,6543,103.639999389648,2021-08-23
103.76000213623,103.839996337891,103,103.580001831055,8545,103.580001831055,2021-08-24
103.459999084473,103.620002746582,103.319999694824,103.540000915527,1195,103.540000915527,2021-08-25
103,103.5,102.860000610352,103,1630,103,2021-08-26
102.779998779297,103.360000610352,102.779998779297,103.379997253418,2492,103.379997253418,2021-08-27
103.639999389648,103.639999389648,103.220001220703,103.540000915527,1747,103.540000915527,2021-08-30
103.300003051758,104.040000915527,103.059997558594,103.419998168945,1677,103.419998168945,2021-08-31
104.180000305176,104.959999084473,103.900001525879,104.099998474121,21726,104.099998474121,2021-09-01
104.120002746582,104.400001525879,104.099998474121,104.379997253418,1827,104.379997253418,2021-09-02
104.180000305176,104.400001525879,103.440002441406,103.779998779297,3577,103.779998779297,2021-09-03
104.300003051758,104.599998474121,104.180000305176,104.480003356934,3775,104.480003356934,2021-09-06
104.339996337891,104.440002441406,103.559997558594,103.73999786377,2750,103.73999786377,2021-09-07
102.660003662109,103.559997558594,102.279998779297,103,13635,103,2021-09-08
102.339996337891,103.339996337891,101.959999084473,102.940002441406,5489,102.940002441406,2021-09-09
103.26000213623,103.319999694824,101.980003356934,102.160003662109,4226,102.160003662109,2021-09-10
102.660003662109,103.379997253418,102.580001831055,103.059997558594,3006,103.059997558594,2021-09-13
103.059997558594,103.800003051758,103.059997558594,103.459999084473,2742,103.459999084473,2021-09-14
103.360000610352,103.459999084473,102.139999389648,102.519996643066,2147,102.519996643066,2021-09-15
103.059997558594,103.779998779297,103.059997558594,103.279998779297,9755,103.279998779297,2021-09-16
104.059997558594,104.059997558594,102.319999694824,102.319999694824,12547,102.319999694824,2021-09-17
100.919998168945,100.940002441406,99.4000015258789,99.9000015258789,11865,99.9000015258789,2021-09-20
100.639999389648,101.379997253418,100.639999389648,100.900001525879,3357,100.900001525879,2021-09-21
101.940002441406,102.440002441406,101.480003356934,102.400001525879,2709,102.400001525879,2021-09-22
103.220001220703,104.019996643066,103.180000305176,104,4802,104,2021-09-23
103.680000305176,103.900001525879,103.440002441406,103.620002746582,1387,103.620002746582,2021-09-24
104.400001525879,104.400001525879,103.720001220703,104.300003051758,2976,104.300003051758,2021-09-27
104.480003356934,104.5,102.199996948242,102.160003662109,5635,102.160003662109,2021-09-28
102.5,102.959999084473,102.019996643066,102.580001831055,2935,102.580001831055,2021-09-29
103.279998779297,103.419998168945,102.099998474121,102.699996948242,2526,102.699996948242,2021-09-30
101.040000915527,102.620002746582,100.919998168945,101.940002441406,10327,101.940002441406,2021-10-01
101.940002441406,102.400001525879,101.300003051758,101.599998474121,21105,101.599998474121,2021-10-04
101.860000610352,103.440002441406,101.860000610352,103.440002441406,4233,103.440002441406,2021-10-05
102.540000915527,102.540000915527,101,102.139999389648,10008,102.139999389648,2021-10-06
103,103.839996337891,102.860000610352,103.680000305176,3489,103.680000305176,2021-10-07
103.73999786377,104,103.5,103.919998168945,1424,103.919998168945,2021-10-08
103.540000915527,103.540000915527,102.959999084473,103.319999694824,1902,103.319999694824,2021-10-11
102.120002746582,103.599998474121,102.120002746582,103.599998474121,3306,103.599998474121,2021-10-12
103.680000305176,103.860000610352,103.419998168945,103.559997558594,5345,103.559997558594,2021-10-13
104.160003662109,104.940002441406,104.019996643066,104.860000610352,2740,104.860000610352,2021-10-14
105.440002441406,105.860000610352,105.319999694824,105.620002746582,1644,105.620002746582,2021-10-15
105.779998779297,105.800003051758,105.040000915527,105.379997253418,12758,105.379997253418,2021-10-18
105.5,105.860000610352,105.339996337891,105.699996948242,12078,105.699996948242,2021-10-19
106.059997558594,106.73999786377,105.879997253418,106.639999389648,17747,106.639999389648,2021-10-20
106.160003662109,106.800003051758,105.980003356934,106.419998168945,13276,106.419998168945,2021-10-21
106.720001220703,107.019996643066,106.599998474121,106.660003662109,8728,106.660003662109,2021-10-22
106.680000305176,107.660003662109,106.680000305176,107.620002746582,10391,107.620002746582,2021-10-25
107.860000610352,108.440002441406,107.819999694824,108.379997253418,4948,108.379997253418,2021-10-26
108.059997558594,108.080001831055,107.440002441406,107.540000915527,11874,107.540000915527,2021-10-27
107.660003662109,108.099998474121,107.639999389648,107.839996337891,1879,107.839996337891,2021-10-28
107.099998474121,107.959999084473,107.099998474121,107.919998168945,18053,107.919998168945,2021-10-29
108.5,109.599998474121,108.5,109.220001220703,6532,109.220001220703,2021-11-01
109.26000213623,109.26000213623,108.800003051758,109.160003662109,3052,109.160003662109,2021-11-02
109.120002746582,109.76000213623,108.900001525879,109.76000213623,1845,109.76000213623,2021-11-03
110.440002441406,110.559997558594,109.959999084473,110.26000213623,9461,110.26000213623,2021-11-04
110.400001525879,111.73999786377,110.400001525879,111.559997558594,5461,111.559997558594,2021-11-05
111.620002746582,111.620002746582,111.199996948242,111.199996948242,7744,111.199996948242,2021-11-08
110.940002441406,111.220001220703,110.139999389648,110.139999389648,6022,110.139999389648,2021-11-09
110.620002746582,110.76000213623,110,110.519996643066,5687,110.519996643066,2021-11-10
110.639999389648,110.980003356934,110.400001525879,110.839996337891,2144,110.839996337891,2021-11-11
110.980003356934,111.300003051758,110.699996948242,111.300003051758,3484,111.300003051758,2021-11-12
111.120002746582,111.900001525879,111.099998474121,111.73999786377,2754,111.73999786377,2021-11-15
112.120002746582,112.139999389648,111.639999389648,111.639999389648,2183,111.639999389648,2021-11-16
111.800003051758,111.919998168945,111.440002441406,111.599998474121,14455,111.599998474121,2021-11-17
111.580001831055,111.839996337891,110.720001220703,110.980003356934,13974,110.980003356934,2021-11-18
111.580001831055,111.580001831055,108.900001525879,109.680000305176,8104,109.680000305176,2021-11-19
110.419998168945,110.540000915527,109.599998474121,110.26000213623,9785,110.26000213623,2021-11-22
109.5,109.800003051758,108.459999084473,108.660003662109,5883,108.660003662109,2021-11-23
109.099998474121,109.419998168945,108.120002746582,109.379997253418,30059,109.379997253418,2021-11-24
110.019996643066,110.019996643066,109,109.23999786377,4602,109.23999786377,2021-11-25
105.419998168945,106.440002441406,104.23999786377,104.23999786377,13421,104.23999786377,2021-11-26
105.519996643066,106.160003662109,104.76000213623,105.099998474121,12827,105.099998474121,2021-11-29
103.599998474121,105.019996643066,102.959999084473,104.120002746582,40417,104.120002746582,2021-11-30
105.23999786377,106.599998474121,104.900001525879,106.379997253418,9722,106.379997253418,2021-12-01
104.76000213623,105.680000305176,104.480003356934,104.900001525879,10390,104.900001525879,2021-12-02
105.440002441406,105.580001831055,104.23999786377,104.419998168945,8834,104.419998168945,2021-12-03
105.540000915527,106.860000610352,105.099998474121,106.860000610352,7938,106.860000610352,2021-12-06
108,109.540000915527,108,109.480003356934,8423,109.480003356934,2021-12-07
109.199996948242,109.300003051758,107.860000610352,107.860000610352,3699,107.860000610352,2021-12-08
107.919998168945,108.23999786377,107.660003662109,108.059997558594,16351,108.059997558594,2021-12-09
107.76000213623,108.400001525879,107.540000915527,107.76000213623,1510,107.76000213623,2021-12-10
108.120002746582,108.459999084473,107,107.040000915527,3661,107.040000915527,2021-12-13
107.699996948242,107.699996948242,106.900001525879,107.180000305176,12059,107.180000305176,2021-12-14
107.680000305176,107.959999084473,107.23999786377,107.5,13793,107.5,2021-12-15
108.639999389648,108.639999389648,108,108.059997558594,5385,108.059997558594,2021-12-16
107.360000610352,107.379997253418,106.23999786377,107.180000305176,4165,107.180000305176,2021-12-17
105.080001831055,105.680000305176,103.980003356934,105.540000915527,10772,105.540000915527,2021-12-20
106.540000915527,107.26000213623,105.940002441406,107.199996948242,3864,107.199996948242,2021-12-21
107.120002746582,108,106.900001525879,108,8777,108,2021-12-22
108.080001831055,108.900001525879,108.080001831055,108.900001525879,9201,108.900001525879,2021-12-23
108.540000915527,109.779998779297,108.540000915527,109.73999786377,2066,109.73999786377,2021-12-27
110.300003051758,110.779998779297,110.220001220703,110.660003662109,1530,110.660003662109,2021-12-28
110.660003662109,110.660003662109,110,110.180000305176,1341,110.180000305176,2021-12-29
110.23999786377,110.480003356934,110.139999389648,110.26000213623,776,110.26000213623,2021-12-30
111.180000305176,111.720001220703,111.180000305176,111.819999694824,4737,111.819999694824,2022-01-03
111.980003356934,113.160003662109,111.879997253418,112.400001525879,5721,112.400001525879,2022-01-04
112.819999694824,113.660003662109,112.680000305176,113.5,18271,113.5,2022-01-05
112.080001831055,112.419998168945,111.199996948242,111.440002441406,7090,111.440002441406,2022-01-06
111.440002441406,112.120002746582,110.660003662109,111.059997558594,5422,111.059997558594,2022-01-07
111.580001831055,111.680000305176,110,110.459999084473,5233,110.459999084473,2022-01-10
110.819999694824,111.300003051758,110.720001220703,110.959999084473,2531,110.959999084473,2022-01-11
111.360000610352,111.680000305176,110.919998168945,111.5,5265,111.5,2022-01-12
111.540000915527,112.26000213623,111.540000915527,112.099998474121,20489,112.099998474121,2022-01-13
111.199996948242,111.559997558594,110.459999084473,111.019996643066,6528,111.019996643066,2022-01-14
111.23999786377,111.5,111.139999389648,111.5,2519,111.5,2022-01-17
110.980003356934,110.980003356934,110,110.76000213623,11581,110.76000213623,2022-01-18
109.779998779297,110.940002441406,109.699996948242,110.160003662109,16322,110.160003662109,2022-01-19
110.480003356934,110.879997253418,110.080001831055,110.980003356934,7862,110.980003356934,2022-01-20
109.519996643066,110.019996643066,108.099998474121,108.879997253418,12055,108.879997253418,2022-01-21
108.720001220703,109.080001831055,104.279998779297,105.26000213623,11756,105.26000213623,2022-01-24
105.900001525879,106.220001220703,104.73999786377,105.419998168945,38989,105.419998168945,2022-01-25
106.319999694824,107.540000915527,106.26000213623,107.5,6199,107.5,2022-01-26
106.440002441406,109.279998779297,106.419998168945,108.76000213623,5942,108.76000213623,2022-01-27
108.559997558594,108.559997558594,106.379997253418,107.519996643066,5700,107.519996643066,2022-01-28
109.220001220703,109.279998779297,107.800003051758,108.5,16881,108.5,2022-01-31
109.300003051758,110.080001831055,109.26000213623,109.839996337891,3963,109.839996337891,2022-02-01
110.559997558594,111.379997253418,110.459999084473,110.940002441406,4405,110.940002441406,2022-02-02
110.639999389648,110.660003662109,109.5,109.5,5204,109.5,2022-02-03
110.23999786377,110.23999786377,107.319999694824,107.559997558594,14051,107.559997558594,2022-02-04
108.099998474121,108.099998474121,105.879997253418,106.559997558594,11341,106.559997558594,2022-02-07
107.440002441406,107.699996948242,106.059997558594,106.839996337891,4789,106.839996337891,2022-02-08
108.019996643066,109.580001831055,107.819999694824,109.519996643066,1511,109.519996643066,2022-02-09
110.339996337891,110.459999084473,109.220001220703,109.940002441406,4481,109.940002441406,2022-02-10
108.580001831055,109.360000610352,108.160003662109,109.099998474121,17094,109.099998474121,2022-02-11
106.339996337891,107.019996643066,104.73999786377,106.559997558594,10744,106.559997558594,2022-02-14
106.599998474121,109.120002746582,106.599998474121,109.120002746582,5304,109.120002746582,2022-02-15
109.300003051758,109.800003051758,108.459999084473,109.040000915527,7152,109.040000915527,2022-02-16
109.120002746582,109.120002746582,107.599998474121,107.800003051758,6924,107.800003051758,2022-02-17
107.900001525879,108.319999694824,106.839996337891,107.160003662109,1958,107.160003662109,2022-02-18
107.720001220703,107.779998779297,104.580001831055,105.199996948242,5281,105.199996948242,2022-02-21
103.080001831055,105.720001220703,102.800003051758,105.23999786377,8951,105.23999786377,2022-02-22
106.040000915527,106.699996948242,104.900001525879,105.019996643066,14910,105.019996643066,2022-02-23
100.440002441406,102.220001220703,99.1399993896484,100.680000305176,23397,100.680000305176,2022-02-24
101.720001220703,104.319999694824,100.459999084473,104.120002746582,17409,104.120002746582,2022-02-25
102.040000915527,103,101,102.599998474121,14764,102.599998474121,2022-02-28
102.839996337891,103.519996643066,98.9700012207031,98.9800033569336,9300,98.9800033569336,2022-03-01
97.6600036621094,99.870002746582,97.1500015258789,99.2799987792969,10393,99.2799987792969,2022-03-02
99.8499984741211,99.9199981689453,96.7799987792969,96.8600006103516,18477,96.8600006103516,2022-03-03
95.4800033569336,95.8399963378906,90.9000015258789,90.9000015258789,33676,90.9000015258789,2022-03-04
88.0800018310547,91.5199966430664,85.2900009155273,89.8899993896484,55811,89.8899993896484,2022-03-07
89.25,92.7799987792969,89.1800003051758,90.370002746582,31758,90.370002746582,2022-03-08
93.4599990844727,96.0599975585938,92.8199996948242,95.9700012207031,18061,95.9700012207031,2022-03-09
96.120002746582,96.3000030517578,92.4000015258789,92.5,28135,92.5,2022-03-10
93.370002746582,95.1800003051758,92.0999984741211,93.2699966430664,14089,93.2699966430664,2022-03-11
94.3600006103516,95.4300003051758,94.1800003051758,94.7099990844727,29629,94.7099990844727,2022-03-14
93.9899978637695,95.379997253418,92.8300018310547,94.9599990844727,72318,94.9599990844727,2022-03-15
97.2399978637695,98.7900009155273,96.9400024414062,98.1999969482422,14875,98.1999969482422,2022-03-16
98.7300033569336,98.8199996948242,96.4800033569336,97.5199966430664,21326,97.5199966430664,2022-03-17
97.6500015258789,97.6500015258789,96.4199981689453,97.5599975585938,10755,97.5599975585938,2022-03-18
98,99,98,98.2399978637695,3121,98.2399978637695,2022-03-21
99.0199966430664,99.3600006103516,99.0199966430664,99.0599975585938,3747,99.0599975585938,2022-03-22
99.4000015258789,99.4000015258789,97.9499969482422,98.1800003051758,2705,98.1800003051758,2022-03-23
98.4000015258789,99.0999984741211,98.1699981689453,98.6999969482422,11481,98.6999969482422,2022-03-24
98.6999969482422,99.5,98.5,99.2699966430664,10233,99.2699966430664,2022-03-25
99.6600036621094,101.419998168945,99.6600036621094,100.139999389648,18123,100.139999389648,2022-03-28
101.080001831055,103.139999389648,100.720001220703,102.279998779297,16366,102.279998779297,2022-03-29
102.099998474121,102.120002746582,101.73999786377,102.080001831055,18527,102.080001831055,2022-03-30
102.26000213623,102.5,101.23999786377,101.319999694824,8863,101.319999694824,2022-03-31
101,102.160003662109,100.919998168945,101.680000305176,13600,101.680000305176,2022-04-01
101.73999786377,102,100.720001220703,101.959999084473,6321,101.959999084473,2022-04-04
101.699996948242,102.120002746582,100.440002441406,100.900001525879,9233,100.900001525879,2022-04-05
100.459999084473,101.059997558594,97.7900009155273,98.7399978637695,12101,98.7399978637695,2022-04-06
99.629997253418,100.440002441406,98.2200012207031,98.2200012207031,18210,98.2200012207031,2022-04-07
99.9800033569336,100.400001525879,99.629997253418,100.400001525879,11778,100.400001525879,2022-04-08
100,100.580001831055,99.7399978637695,100.099998474121,16103,100.099998474121,2022-04-11
98.8000030517578,100.199996948242,98.6999969482422,99.6999969482422,14763,99.6999969482422,2022-04-12
99.6500015258789,99.8899993896484,99.0999984741211,99.8300018310547,8270,99.8300018310547,2022-04-13
100.319999694824,100.580001831055,99.7699966430664,100.620002746582,23757,100.620002746582,2022-04-14
100.160003662109,100.699996948242,99.4499969482422,100.419998168945,41548,100.419998168945,2022-04-19
100.879997253418,101.76000213623,100.440002441406,101.580001831055,40636,101.580001831055,2022-04-20
101.440002441406,101.900001525879,101.400001525879,101.440002441406,8825,101.440002441406,2022-04-21
100.099998474121,100.099998474121,99.0500030517578,99.1500015258789,2864,99.1500015258789,2022-04-22
97.5100021362305,98.1900024414062,96.9599990844727,97.7200012207031,6838,97.7200012207031,2022-04-25
98.4199981689453,98.4199981689453,96.7099990844727,96.8399963378906,4464,96.8399963378906,2022-04-26
96.0999984741211,97.4599990844727,95.5500030517578,97.0899963378906,4653,97.0899963378906,2022-04-27
97.9499969482422,98.8899993896484,97.7300033569336,98.1699981689453,5426,98.1699981689453,2022-04-28
