"JEST.MI.Open","JEST.MI.High","JEST.MI.Low","JEST.MI.Close","JEST.MI.Volume","JEST.MI.Adjusted","Date"
99.5950012207031,99.6399993896484,99.5950012207031,99.625,8254,99.625,2020-10-09
99.625,99.6449966430664,99.625,99.6350021362305,1950,99.6350021362305,2020-10-12
99.6350021362305,99.6549987792969,99.6050033569336,99.6050033569336,5813,99.6050033569336,2020-10-13
99.6500015258789,99.6600036621094,99.5950012207031,99.6149978637695,5925,99.6149978637695,2020-10-14
99.6600036621094,99.9599990844727,99.5849990844727,99.9599990844727,10276,99.9599990844727,2020-10-15
99.7399978637695,99.7399978637695,99.6100006103516,99.6699981689453,2343,99.6699981689453,2020-10-16
99.625,99.6800003051758,99.620002746582,99.6800003051758,3708,99.6800003051758,2020-10-19
99.6399993896484,99.6849975585938,99.6399993896484,99.6849975585938,3041,99.6849975585938,2020-10-20
99.5899963378906,99.6900024414062,99.5899963378906,99.6900024414062,1988,99.6900024414062,2020-10-21
99.6399993896484,99.6849975585938,99.6350021362305,99.6849975585938,3174,99.6849975585938,2020-10-22
99.629997253418,99.6800003051758,99.3949966430664,99.6750030517578,8858,99.6750030517578,2020-10-23
99.6600036621094,99.6650009155273,99.5950012207031,99.5950012207031,7655,99.5950012207031,2020-10-26
99.5999984741211,99.6600036621094,99.5999984741211,99.6050033569336,4564,99.6050033569336,2020-10-27
99.6050033569336,99.6600036621094,99.504997253418,99.504997253418,13092,99.504997253418,2020-10-28
99.6449966430664,99.6449966430664,99.4899978637695,99.4899978637695,122225,99.4899978637695,2020-10-29
99.5999984741211,99.6549987792969,99.3000030517578,99.6549987792969,2983,99.6549987792969,2020-10-30
99.6350021362305,99.6500015258789,99.5950012207031,99.620002746582,2359,99.620002746582,2020-11-02
99.6399993896484,99.6549987792969,99.5899963378906,99.6549987792969,16548,99.6549987792969,2020-11-03
99.6600036621094,99.8649978637695,99.5899963378906,99.8649978637695,2527,99.8649978637695,2020-11-04
99.6149978637695,99.6849975585938,99.6149978637695,99.6849975585938,2273,99.6849975585938,2020-11-05
99.6750030517578,99.6750030517578,99.6050033569336,99.620002746582,5848,99.620002746582,2020-11-06
99.2900009155273,99.6750030517578,99.2900009155273,99.6050033569336,6705,99.6050033569336,2020-11-09
99.620002746582,99.6750030517578,99.6050033569336,99.625,3663,99.625,2020-11-10
99.629997253418,99.6800003051758,99.6100006103516,99.625,5955,99.625,2020-11-11
99.6800003051758,99.7600021362305,99.625,99.6600036621094,8238,99.6600036621094,2020-11-12
99.5800018310547,99.6800003051758,99.5800018310547,99.6800003051758,1658,99.6800003051758,2020-11-13
99.625,99.6800003051758,99.6149978637695,99.6149978637695,4388,99.6149978637695,2020-11-16
99.6350021362305,99.6849975585938,99.629997253418,99.6350021362305,5663,99.6350021362305,2020-11-17
99.6849975585938,99.6900024414062,99.6350021362305,99.6350021362305,4961,99.6350021362305,2020-11-18
99.6849975585938,99.6849975585938,99.3899993896484,99.6500015258789,5880,99.6500015258789,2020-11-19
99.3499984741211,99.6999969482422,99.3499984741211,99.6999969482422,4977,99.6999969482422,2020-11-20
99.6900024414062,99.75,99.4000015258789,99.6350021362305,4097,99.6350021362305,2020-11-23
99.6900024414062,99.6999969482422,99.6500015258789,99.6600036621094,10864,99.6600036621094,2020-11-24
99.7050018310547,99.7200012207031,99.6650009155273,99.7200012207031,7903,99.7200012207031,2020-11-25
99.6999969482422,99.7099990844727,99.6650009155273,99.6849975585938,5743,99.6849975585938,2020-11-26
99.6750030517578,99.7050018310547,99.6600036621094,99.6600036621094,5923,99.6600036621094,2020-11-27
99.6650009155273,99.7050018310547,99.629997253418,99.6999969482422,3995,99.6999969482422,2020-11-30
99.754997253418,99.754997253418,99.620002746582,99.620002746582,3104,99.620002746582,2020-12-01
99.6350021362305,99.6800003051758,99.6350021362305,99.6350021362305,6269,99.6350021362305,2020-12-02
99.629997253418,99.6800003051758,99.625,99.629997253418,8051,99.629997253418,2020-12-03
99.629997253418,99.6900024414062,99.629997253418,99.6900024414062,5437,99.6900024414062,2020-12-04
99.6900024414062,99.6999969482422,99.6449966430664,99.6449966430664,4809,99.6449966430664,2020-12-07
99.6650009155273,99.7099990844727,99.6650009155273,99.7099990844727,9015,99.7099990844727,2020-12-08
99.5849990844727,99.7200012207031,99.5849990844727,99.7200012207031,1865,99.7200012207031,2020-12-09
99.6699981689453,99.9749984741211,99.4400024414062,99.7099990844727,6542,99.7099990844727,2020-12-10
99.6650009155273,99.7149963378906,99.4349975585938,99.6650009155273,1812,99.6650009155273,2020-12-11
99.6500015258789,99.6999969482422,99.6449966430664,99.6650009155273,3601,99.6650009155273,2020-12-14
99.4300003051758,99.6949996948242,99.4300003051758,99.4349975585938,6747,99.4349975585938,2020-12-15
99.6900024414062,99.6999969482422,99.625,99.625,10453,99.625,2020-12-16
99.629997253418,99.9700012207031,99.5899963378906,99.6800003051758,7401,99.6800003051758,2020-12-17
99.620002746582,99.6699981689453,99.6149978637695,99.629997253418,3167,99.629997253418,2020-12-18
99.620002746582,99.6699981689453,99.6149978637695,99.6699981689453,7830,99.6699981689453,2020-12-21
99.4349975585938,99.6750030517578,99.4349975585938,99.6050033569336,8028,99.6050033569336,2020-12-22
99.6449966430664,99.6699981689453,99.5800018310547,99.6050033569336,5913,99.6050033569336,2020-12-23
99.6849975585938,99.7200012207031,99.5650024414062,99.6650009155273,2451,99.6650009155273,2020-12-28
99.6399993896484,99.6900024414062,99.4850006103516,99.6900024414062,3225,99.6900024414062,2020-12-29
99.6699981689453,99.6800003051758,99.625,99.6800003051758,6153,99.6800003051758,2020-12-30
99.6100006103516,99.6750030517578,99.5999984741211,99.6750030517578,2919,99.6750030517578,2021-01-04
99.625,99.6699981689453,99.6149978637695,99.6699981689453,2526,99.6699981689453,2021-01-05
99.6149978637695,99.6149978637695,99.6100006103516,99.629997253418,469,99.629997253418,2021-01-06
99.6600036621094,99.6699981689453,99.6100006103516,99.6449966430664,1682,99.6449966430664,2021-01-07
99.620002746582,99.6650009155273,99.375,99.6449966430664,1551,99.6449966430664,2021-01-08
99.620002746582,99.7799987792969,99.6100006103516,99.629997253418,4611,99.629997253418,2021-01-11
99.5999984741211,99.6699981689453,99.379997253418,99.6650009155273,2648,99.6650009155273,2021-01-12
99.6149978637695,99.6500015258789,99.5849990844727,99.5950012207031,1986,99.5950012207031,2021-01-13
99.6100006103516,99.8899993896484,99.5950012207031,99.6549987792969,12238,99.6549987792969,2021-01-14
99.6149978637695,99.6600036621094,99.6149978637695,99.6600036621094,4948,99.6600036621094,2021-01-15
99.6350021362305,99.6600036621094,99.5899963378906,99.620002746582,8768,99.620002746582,2021-01-18
99.5999984741211,99.6650009155273,99.5999984741211,99.6650009155273,3188,99.6650009155273,2021-01-19
99.6350021362305,99.6650009155273,99.5849990844727,99.629997253418,5115,99.629997253418,2021-01-20
99.6650009155273,99.8949966430664,99.5999984741211,99.6100006103516,4446,99.6100006103516,2021-01-21
99.6050033569336,99.6650009155273,99.5899963378906,99.6650009155273,5252,99.6650009155273,2021-01-22
99.6100006103516,99.6500015258789,99.6100006103516,99.629997253418,4910,99.629997253418,2021-01-25
99.6600036621094,99.6600036621094,99.5899963378906,99.5899963378906,3581,99.5899963378906,2021-01-26
99.5650024414062,99.6650009155273,99.5650024414062,99.6650009155273,7815,99.6650009155273,2021-01-27
99.6149978637695,99.7050018310547,99.379997253418,99.6549987792969,4533,99.6549987792969,2021-01-28
99.5950012207031,99.6500015258789,99.5899963378906,99.6500015258789,7082,99.6500015258789,2021-01-29
99.2949981689453,99.6399993896484,99.2949981689453,99.5899963378906,3867,99.5899963378906,2021-02-01
99.629997253418,99.6399993896484,99.5899963378906,99.6399993896484,7873,99.6399993896484,2021-02-02
99.5950012207031,99.6549987792969,99.5950012207031,99.6549987792969,3403,99.6549987792969,2021-02-03
99.5999984741211,99.6699981689453,99.5950012207031,99.6449966430664,10440,99.6449966430664,2021-02-04
99.5650024414062,99.6650009155273,99.3349990844727,99.5950012207031,12682,99.5950012207031,2021-02-05
99.5950012207031,99.875,99.5849990844727,99.6399993896484,8018,99.6399993896484,2021-02-08
99.5999984741211,99.9400024414062,99.3050003051758,99.3050003051758,14704,99.3050003051758,2021-02-09
99.5950012207031,99.8000030517578,99.5100021362305,99.6549987792969,15967,99.6549987792969,2021-02-10
99.6100006103516,99.6600036621094,99.5999984741211,99.629997253418,8668,99.629997253418,2021-02-11
