"HD.Open","HD.High","HD.Low","HD.Close","HD.Volume","HD.Adjusted","Date"
303.299987792969,305.549987792969,299.929992675781,302.200012207031,4642900,270.964874267578,2021-03-29
301.649993896484,305.679992675781,300.040008544922,304.820007324219,5045400,273.314056396484,2021-03-30
305.5,308.019989013672,304.140014648438,305.25,4744100,273.699615478516,2021-03-31
306.880004882812,308.549987792969,303.890014648438,307.75,3923900,275.941253662109,2021-04-01
309.839996337891,315.850006103516,309.739990234375,315.399993896484,4697200,282.800476074219,2021-04-05
313.609985351562,315.940002441406,313.130004882812,313.779998779297,3988600,281.347991943359,2021-04-06
312.839996337891,315.140014648438,310.929992675781,312.470001220703,3799300,280.173370361328,2021-04-07
312.700012207031,315.25,310.589996337891,314.429992675781,4035600,281.930755615234,2021-04-08
315.369995117188,319.320007324219,314.75,319.230010986328,4607800,286.234649658203,2021-04-09
317.720001220703,321.309997558594,317.309997558594,320.790008544922,3556800,287.633422851562,2021-04-12
320.529998779297,320.899993896484,317,320.399993896484,3635100,287.283721923828,2021-04-13
319.709991455078,322.700012207031,319.290008544922,320.019989013672,3440600,286.942962646484,2021-04-14
320.209991455078,323.399993896484,320.049987792969,322.739990234375,3508200,289.381866455078,2021-04-15
324.839996337891,328.670013427734,323.940002441406,328.079986572266,6213100,294.169952392578,2021-04-16
326.489990234375,328.829986572266,325.440002441406,326.850006103516,4494300,293.067108154297,2021-04-19
326,327.690002441406,322.160003662109,323.959991455078,4462900,290.475799560547,2021-04-20
324.959991455078,327.910003662109,323.890014648438,325.950012207031,3740100,292.260101318359,2021-04-21
326.200012207031,326.429992675781,318.839996337891,321.459991455078,4875000,288.234161376953,2021-04-22
322.190002441406,325.529998779297,319.579986572266,323.890014648438,3405700,290.413024902344,2021-04-23
323.679992675781,324,319.320007324219,319.989990234375,2848500,286.916015625,2021-04-26
320.5,322.470001220703,320.380004882812,320.589996337891,3335800,287.454132080078,2021-04-27
321.950012207031,322.959991455078,319.299987792969,319.709991455078,2713400,286.665069580078,2021-04-28
321.709991455078,325.790008544922,321.079986572266,325.339996337891,3261900,291.713165283203,2021-04-29
325.049987792969,325.829986572266,321.609985351562,323.670013427734,3118700,290.215759277344,2021-04-30
326.279998779297,331.619995117188,325.679992675781,330.269989013672,3683700,296.133575439453,2021-05-03
329.119995117188,333.230010986328,328.880004882812,332.769989013672,3954400,298.375183105469,2021-05-04
334.25,334.25,331.160003662109,332.049987792969,3227200,297.729614257812,2021-05-05
333.670013427734,337.809997558594,333.230010986328,337.579986572266,3539600,302.688018798828,2021-05-06
336.679992675781,339.809997558594,335.529998779297,339.25,2998100,304.185394287109,2021-05-07
340.450012207031,345.690002441406,339.540008544922,341.119995117188,4840600,305.862182617188,2021-05-10
337.549987792969,338,328.209991455078,330.660003662109,5500900,296.483337402344,2021-05-11
326.519989013672,328.799987792969,316.269989013672,317,5822000,284.235198974609,2021-05-12
319,327.420013427734,318.690002441406,325.420013427734,5159800,291.784851074219,2021-05-13
326.290008544922,327.320007324219,321.859985351562,323.630004882812,3998000,290.179901123047,2021-05-14
321,322.829986572266,315.309997558594,320.010009765625,4388000,286.933990478516,2021-05-17
320,324.559997558594,314.779998779297,316.75,7010300,284.010925292969,2021-05-18
312,314.75,309.070007324219,314.450012207031,5242100,281.948699951172,2021-05-19
314.890014648438,319.709991455078,314.890014648438,315.899993896484,3854700,283.248901367188,2021-05-20
317,319.279998779297,314.450012207031,315.769989013672,3920600,283.13232421875,2021-05-21
316.839996337891,318.739990234375,314.589996337891,314.839996337891,2930600,282.298370361328,2021-05-24
315.529998779297,317.100006103516,314.25,316.75,3523300,284.010925292969,2021-05-25
317.809997558594,321.380004882812,316.679992675781,317.329986572266,2881600,284.531036376953,2021-05-26
317.299987792969,320.410003662109,317.299987792969,318.769989013672,3734800,285.822174072266,2021-05-27
320.369995117188,321.510009765625,318.850006103516,318.910003662109,3194000,285.947662353516,2021-05-28
320.660003662109,321.260009765625,315.170013427734,316.309997558594,3549800,283.616485595703,2021-06-01
315.480010986328,316.980010986328,312.410003662109,313.230010986328,3380100,282.327575683594,2021-06-02
311,312.929992675781,309.690002441406,311.429992675781,2652500,280.705139160156,2021-06-03
312.109985351562,313.450012207031,309.350006103516,311.010009765625,2638700,280.32666015625,2021-06-04
311.119995117188,312.329986572266,307.880004882812,309.959991455078,3974800,279.380126953125,2021-06-07
311.269989013672,312.290008544922,308.980010986328,310.899993896484,2913500,280.227478027344,2021-06-08
311.450012207031,312.980010986328,306.899993896484,307.339996337891,3603700,277.018646240234,2021-06-09
307.649993896484,309.649993896484,306.140014648438,308.309997558594,3286300,277.892974853516,2021-06-10
309.269989013672,311.239990234375,308.350006103516,310.769989013672,2785100,280.110260009766,2021-06-11
308.929992675781,310.059997558594,306.220001220703,309.320007324219,3393500,278.803314208984,2021-06-14
308.75,308.950012207031,303.489990234375,306.450012207031,5270600,276.216461181641,2021-06-15
306.690002441406,307.350006103516,301.170013427734,302.779998779297,4492500,272.908538818359,2021-06-16
303.049987792969,305.209991455078,300.029998779297,303.119995117188,4481100,273.214965820312,2021-06-17
299.25,303.829986572266,298.399993896484,302.609985351562,8792700,272.755340576172,2021-06-18
305.25,308.720001220703,304.869995117188,307.600006103516,3774200,277.252990722656,2021-06-21
309.130004882812,314.910003662109,308.299987792969,312.709991455078,4418400,281.858856201172,2021-06-22
312.019989013672,313.660003662109,310.630004882812,311.670013427734,2564500,280.921417236328,2021-06-23
313.119995117188,314.839996337891,311.670013427734,311.839996337891,2649200,281.074737548828,2021-06-24
312.239990234375,315.459991455078,311.549987792969,313.630004882812,11733500,282.688171386719,2021-06-25
313.660003662109,315.269989013672,311.369995117188,314.279998779297,2635400,283.273986816406,2021-06-28
315.790008544922,320.299987792969,315.559997558594,318.239990234375,3150100,286.843353271484,2021-06-29
317.940002441406,320.290008544922,317.690002441406,318.890014648438,3061500,287.429107666016,2021-06-30
319.910003662109,321.690002441406,318.5,321.540008544922,2578000,289.817749023438,2021-07-01
322.529998779297,323.119995117188,321.350006103516,322.700012207031,2201600,290.863342285156,2021-07-02
322.829986572266,323.829986572266,316.799987792969,319.260009765625,3109500,287.762664794922,2021-07-06
318.489990234375,324.420013427734,318.25,323.480010986328,2939900,291.566314697266,2021-07-07
319.070007324219,320.329986572266,314.799987792969,318.540008544922,3663000,287.113677978516,2021-07-08
320.540008544922,323.309997558594,320.179992675781,322.089996337891,2587400,290.313446044922,2021-07-09
321.070007324219,324,320.529998779297,321.739990234375,2521800,289.997955322266,2021-07-12
322.440002441406,323.290008544922,316.829986572266,317.049987792969,3213800,285.770721435547,2021-07-13
318.75,320.059997558594,318.010009765625,319.220001220703,3381600,287.726623535156,2021-07-14
317.380004882812,322.959991455078,317.359985351562,322.709991455078,2603900,290.872253417969,2021-07-15
324,326.279998779297,321.399993896484,321.540008544922,3623700,289.817749023438,2021-07-16
317.989990234375,319,314.910003662109,318.869995117188,3752600,287.4111328125,2021-07-19
318.5,326.130004882812,318.269989013672,325.350006103516,4251700,293.251800537109,2021-07-20
327.600006103516,328.470001220703,324.970001220703,326.359985351562,2832600,294.162170410156,2021-07-21
327.940002441406,327.970001220703,325.329986572266,326.660003662109,2208100,294.432556152344,2021-07-22
329.470001220703,333.450012207031,327.940002441406,332.839996337891,2786400,300.002899169922,2021-07-23
330.070007324219,331.559997558594,326.880004882812,331.179992675781,2752000,298.506652832031,2021-07-26
331.790008544922,331.880004882812,326.059997558594,327.260009765625,2910300,294.973358154297,2021-07-27
326.420013427734,329.329986572266,324.709991455078,325.519989013672,2376200,293.405029296875,2021-07-28
326.489990234375,328.559997558594,325.440002441406,327.429992675781,2172400,295.126617431641,2021-07-29
326.850006103516,330.109985351562,326.339996337891,328.190002441406,2381200,295.811676025391,2021-07-30
330,330,326.420013427734,327.220001220703,2016400,294.937408447266,2021-08-02
328.350006103516,333.010009765625,328.029998779297,331.940002441406,2405900,299.191711425781,2021-08-03
330.690002441406,331.920013427734,329.390014648438,330.309997558594,1783700,297.722473144531,2021-08-04
331.959991455078,336,331.089996337891,333.109985351562,2284000,300.246276855469,2021-08-05
334.690002441406,335.709991455078,329.119995117188,329.839996337891,2656600,297.298858642578,2021-08-06
329.230010986328,331.070007324219,327.320007324219,328.760009765625,1995300,296.325439453125,2021-08-09
328.670013427734,333.239990234375,327.149993896484,331.480010986328,1868100,298.777008056641,2021-08-10
333.799987792969,338.549987792969,333.399993896484,337,3258600,303.752502441406,2021-08-11
337.350006103516,338.170013427734,332.279998779297,334.019989013672,2554200,301.066497802734,2021-08-12
333.859985351562,335.799987792969,330.980010986328,331.320007324219,2217000,298.632904052734,2021-08-13
330.709991455078,335.630004882812,327.970001220703,335.049987792969,3496300,301.994812011719,2021-08-16
321,323.589996337891,316.609985351562,320.75,9322800,289.105651855469,2021-08-17
319.339996337891,327.859985351562,319,321.549987792969,4880600,289.826690673828,2021-08-18
318.790008544922,325.190002441406,317.799987792969,322.899993896484,2974700,291.043609619141,2021-08-19
322.640014648438,329.679992675781,322.470001220703,329.239990234375,2929900,296.758026123047,2021-08-20
330,330.529998779297,327.380004882812,327.739990234375,2792700,295.406005859375,2021-08-23
328.760009765625,328.839996337891,324.510009765625,324.899993896484,2359500,292.846252441406,2021-08-24
324.149993896484,326.559997558594,323.109985351562,323.880004882812,2586900,291.926879882812,2021-08-25
323.209991455078,324.989990234375,321,321.480010986328,2952300,289.763702392578,2021-08-26
320.880004882812,324.049987792969,319.649993896484,323.380004882812,2985400,291.476226806641,2021-08-27
325.910003662109,329.5,325.209991455078,327.100006103516,2926900,294.829132080078,2021-08-30
327,328.269989013672,323.619995117188,326.179992675781,4183100,293.999908447266,2021-08-31
325.559997558594,325.779998779297,320.279998779297,323.640014648438,3339100,293.193695068359,2021-09-01
325.029998779297,328.179992675781,323.700012207031,327.739990234375,3109000,296.907989501953,2021-09-02
325.329986572266,330.899993896484,325.160003662109,330.339996337891,2774800,299.263336181641,2021-09-03
331.029998779297,332.559997558594,326.899993896484,328.950012207031,2555200,298.004119873047,2021-09-07
328.950012207031,331.929992675781,327.630004882812,331.579986572266,2219500,300.38671875,2021-09-08
332.450012207031,333.730010986328,330.869995117188,331.769989013672,3011900,300.558807373047,2021-09-09
334,335.230010986328,331.450012207031,331.950012207031,3178600,300.721954345703,2021-09-10
334.950012207031,337.149993896484,332.75,335.450012207031,3908700,303.892700195312,2021-09-13
336.029998779297,337.489990234375,332.420013427734,333.119995117188,2857200,301.781768798828,2021-09-14
333.359985351562,334.670013427734,330.100006103516,333.369995117188,2875500,302.008270263672,2021-09-15
334.720001220703,337.839996337891,334.170013427734,336.390014648438,3043800,304.744201660156,2021-09-16
334.950012207031,339.649993896484,334.950012207031,335.670013427734,7098400,304.091979980469,2021-09-17
331.829986572266,335.390014648438,328.429992675781,331.209991455078,4036600,300.051544189453,2021-09-20
333.029998779297,336.970001220703,332,334.220001220703,3171100,302.778381347656,2021-09-21
335.850006103516,339,333.459991455078,335.929992675781,2872800,304.327514648438,2021-09-22
337.839996337891,339.519989013672,335.600006103516,335.910003662109,2426600,304.309417724609,2021-09-23
336.779998779297,337.839996337891,335.549987792969,337.489990234375,2004900,305.740692138672,2021-09-24
336.869995117188,343.739990234375,336.869995117188,341.410003662109,2966100,309.292022705078,2021-09-27
341.369995117188,341.369995117188,332.459991455078,333.799987792969,3304100,302.397918701172,2021-09-28
333.359985351562,338.880004882812,333.359985351562,336.929992675781,2424000,305.233367919922,2021-09-29
338.239990234375,338.709991455078,327.630004882812,328.260009765625,4255000,297.379058837891,2021-09-30
328.149993896484,332.730010986328,324.579986572266,329.859985351562,2814200,298.828491210938,2021-10-01
328.5,330.609985351562,324.160003662109,326.470001220703,2919900,295.757415771484,2021-10-04
326.899993896484,332.190002441406,326.329986572266,329.480010986328,2514300,298.484344482422,2021-10-05
328.160003662109,330.649993896484,325.399993896484,330.359985351562,2226800,299.281494140625,2021-10-06
333.5,339.220001220703,332.859985351562,337.480010986328,2789500,305.731628417969,2021-10-07
333,335.410003662109,330.880004882812,334.339996337891,2912200,302.887054443359,2021-10-08
335.600006103516,340.859985351562,334.600006103516,336.970001220703,2589100,305.269622802734,2021-10-11
339.140014648438,341.049987792969,337.399993896484,337.799987792969,2960300,306.021514892578,2021-10-12
337.320007324219,340.239990234375,336.549987792969,338.279998779297,2477400,306.456451416016,2021-10-13
340.529998779297,344.369995117188,340.100006103516,344.049987792969,2824300,311.683624267578,2021-10-14
346.540008544922,350.950012207031,345.75,350.410003662109,3473500,317.4453125,2021-10-15
349,355.950012207031,349,355.010009765625,3487500,321.612548828125,2021-10-18
356.940002441406,358.089996337891,354.420013427734,357.989990234375,2375600,324.312255859375,2021-10-19
357.739990234375,359.570007324219,356.209991455078,358.230010986328,2574800,324.529632568359,2021-10-20
358.200012207031,364.850006103516,358.119995117188,364.619995117188,2885400,330.318511962891,2021-10-21
365,367.029998779297,362.149993896484,365.989990234375,2734700,331.5595703125,2021-10-22
367.200012207031,371.660003662109,365.989990234375,371.260009765625,2923400,336.333862304688,2021-10-25
373.390014648438,374.049987792969,369.079986572266,369.200012207031,2989500,334.467559814453,2021-10-26
369.869995117188,375.149993896484,369.309997558594,372.320007324219,2840300,337.294097900391,2021-10-27
373,373.940002441406,370.890014648438,371.570007324219,2553500,336.614654541016,2021-10-28
370.329986572266,375.149993896484,370.029998779297,371.739990234375,3820200,336.768737792969,2021-10-29
373,373.570007324219,364.700012207031,366.480010986328,3380500,332.003570556641,2021-11-01
366.200012207031,368.890014648438,364.940002441406,367.290008544922,2367100,332.737274169922,2021-11-02
366.630004882812,369.359985351562,365.25,368.970001220703,2378800,334.259185791016,2021-11-03
370.779998779297,373.230010986328,369.410003662109,372.179992675781,3210000,337.167266845703,2021-11-04
373.809997558594,374.410003662109,367.570007324219,368.399993896484,3090200,333.742828369141,2021-11-05
370.220001220703,372.910003662109,367.850006103516,368.589996337891,2357200,333.915008544922,2021-11-08
369.670013427734,373.880004882812,368.709991455078,370.649993896484,2183300,335.781188964844,2021-11-09
368.25,371.209991455078,367.720001220703,368.579986572266,2161400,333.905944824219,2021-11-10
371,372,365.829986572266,367.630004882812,2387300,333.045318603516,2021-11-11
369.119995117188,373.5,366.700012207031,372.630004882812,2793300,337.574951171875,2021-11-12
374.390014648438,374.869995117188,369.290008544922,371.079986572266,3650600,336.170806884766,2021-11-15
382,394.380004882812,379,392.329986572266,8648200,355.421722412109,2021-11-16
392.829986572266,399.429992675781,390.809997558594,394.850006103516,4647000,357.704620361328,2021-11-17
398,406.540008544922,396.089996337891,405.850006103516,4503700,367.669799804688,2021-11-18
407.630004882812,410.100006103516,404.109985351562,408.690002441406,3542000,370.242614746094,2021-11-19
409.799987792969,416.559997558594,408.700012207031,408.790008544922,4006400,370.333190917969,2021-11-22
405.670013427734,409.679992675781,403.010009765625,408.369995117188,3557000,369.952728271484,2021-11-23
403.660003662109,412.75,402.880004882812,412.109985351562,2676300,373.340850830078,2021-11-24
407.260009765625,414.140014648438,402.25,402.700012207031,3007800,364.816131591797,2021-11-26
406.899993896484,410.809997558594,406.040008544922,406.820007324219,3725500,368.548522949219,2021-11-29
403.589996337891,408.429992675781,400.25,400.609985351562,7773500,362.922729492188,2021-11-30
402.079986572266,410.25,400.220001220703,400.420013427734,3516200,364.250915527344,2021-12-01
401.809997558594,410.700012207031,401,407.769989013672,3705000,370.937042236328,2021-12-02
409.850006103516,415.929992675781,404.450012207031,407.809997558594,5237500,370.973358154297,2021-12-03
413.519989013672,420.609985351562,411.220001220703,415.700012207031,4624500,378.150695800781,2021-12-06
417,418.559997558594,413.019989013672,416.179992675781,4204500,378.587310791016,2021-12-07
416.179992675781,419.850006103516,408.279998779297,411.25,4079400,374.102691650391,2021-12-08
410.799987792969,415.25,408.290008544922,411.339996337891,3822900,374.184448242188,2021-12-09
412.190002441406,415.609985351562,410.260009765625,415.399993896484,2625200,377.877777099609,2021-12-10
415.399993896484,416.5,404.510009765625,405.239990234375,3766400,368.635498046875,2021-12-13
403.450012207031,405.679992675781,398.079986572266,402.200012207031,4662800,365.8701171875,2021-12-14
400.619995117188,407.929992675781,399.390014648438,407.809997558594,4421400,370.973358154297,2021-12-15
408.399993896484,408.869995117188,398.119995117188,399.529998779297,4632800,363.441253662109,2021-12-16
396.970001220703,397.980010986328,387.420013427734,387.980010986328,11097500,352.934539794922,2021-12-17
384.290008544922,390.170013427734,380.899993896484,389.399993896484,4294800,354.226257324219,2021-12-20
391.630004882812,393.760009765625,383.239990234375,390.470001220703,3038200,355.199615478516,2021-12-21
391,395.769989013672,388.859985351562,395.640014648438,3267800,359.902648925781,2021-12-22
398.290008544922,399.839996337891,394.619995117188,397.070007324219,2743900,361.203491210938,2021-12-23
399.040008544922,404.450012207031,398.209991455078,404.089996337891,2228300,367.589385986328,2021-12-27
404.989990234375,407.019989013672,403,406.220001220703,2521400,369.526977539062,2021-12-28
406.380004882812,412.369995117188,406.309997558594,410.839996337891,2209300,373.729614257812,2021-12-29
411.850006103516,413.440002441406,408.399993896484,409.940002441406,1804400,372.911010742188,2021-12-30
409.989990234375,416.529998779297,409.890014648438,415.010009765625,2386100,377.523040771484,2021-12-31
416.570007324219,417.839996337891,403.260009765625,408.640014648438,3715700,371.728363037109,2022-01-03
408.640014648438,413.609985351562,408.190002441406,412.839996337891,3266500,375.548950195312,2022-01-04
414,414.220001220703,406.809997558594,407.239990234375,4443200,370.454833984375,2022-01-05
408.559997558594,409.070007324219,403.019989013672,405.760009765625,3315100,369.108520507812,2022-01-06
403.359985351562,404.089996337891,392.880004882812,393.609985351562,4520700,358.055969238281,2022-01-07
387.399993896484,387.589996337891,380.910003662109,387.459991455078,6440000,352.461517333984,2022-01-10
388.070007324219,391.839996337891,384.320007324219,386.670013427734,4385400,351.742889404297,2022-01-11
388.290008544922,393.450012207031,386.380004882812,389.399993896484,3623300,354.226257324219,2022-01-12
392.510009765625,394.309997558594,385.859985351562,386.980010986328,3466300,352.024871826172,2022-01-13
381.329986572266,382.010009765625,371.5,372,6336200,338.398040771484,2022-01-14
366.100006103516,368.089996337891,360.029998779297,366.720001220703,6435200,333.594879150391,2022-01-18
367.179992675781,368.700012207031,359.410003662109,359.690002441406,5175100,327.199859619141,2022-01-19
361.329986572266,361.850006103516,349.019989013672,349.579986572266,5440600,318.003112792969,2022-01-20
351.720001220703,360.089996337891,347.179992675781,349.100006103516,7718400,317.566528320312,2022-01-21
343.779998779297,364.380004882812,343.609985351562,363.809997558594,8584300,330.947784423828,2022-01-24
358.140014648438,361.519989013672,352.190002441406,358.980010986328,5536700,326.554077148438,2022-01-25
360,365.899993896484,354.450012207031,357.279998779297,6103300,325.007598876953,2022-01-26
360.429992675781,364.119995117188,353.910003662109,356.429992675781,3941000,324.234375,2022-01-27
360.170013427734,366.720001220703,352.839996337891,366.540008544922,4551300,333.43115234375,2022-01-28
364.809997558594,367.410003662109,362.209991455078,366.980010986328,4084600,333.831420898438,2022-01-31
369.470001220703,370.690002441406,362.369995117188,368.700012207031,3406800,335.396087646484,2022-02-01
368.380004882812,374.670013427734,367.760009765625,373.730010986328,3839300,339.971771240234,2022-02-02
370.190002441406,372.119995117188,363.200012207031,364.809997558594,4009700,331.857513427734,2022-02-03
363.5,364.670013427734,354.25,359.670013427734,3728100,327.181793212891,2022-02-04
360.260009765625,361.799987792969,355.440002441406,357.350006103516,2809300,325.071319580078,2022-02-07
357.350006103516,362.980010986328,354.799987792969,361.440002441406,3225100,328.791839599609,2022-02-08
365.309997558594,367.459991455078,363,364.369995117188,2777500,331.457244873047,2022-02-09
358.839996337891,363,352.869995117188,355.089996337891,4291800,323.015441894531,2022-02-10
354.690002441406,357.339996337891,348.559997558594,350.290008544922,3308700,318.648986816406,2022-02-11
348,352.910003662109,346.829986572266,351.559997558594,3654300,319.804260253906,2022-02-14
355.559997558594,357.420013427734,351.380004882812,353.260009765625,3552500,321.350738525391,2022-02-15
351.5,352.859985351562,345.720001220703,350.089996337891,3594900,318.467041015625,2022-02-16
348.989990234375,352.309997558594,347.390014648438,347.940002441406,3927000,316.511199951172,2022-02-17
348.390014648438,350.600006103516,344.100006103516,346.869995117188,5526100,315.537933349609,2022-02-18
335.089996337891,336.690002441406,312.350006103516,316.170013427734,19752800,287.610992431641,2022-02-22
319.320007324219,320.399993896484,307.100006103516,308.450012207031,11026000,280.588348388672,2022-02-23
300,313.440002441406,299.290008544922,313.239990234375,8416700,284.945678710938,2022-02-24
313.179992675781,317.440002441406,307.570007324219,316.649993896484,6510600,288.047637939453,2022-02-25
312.970001220703,316.079986572266,310.480010986328,315.829986572266,5735100,287.301696777344,2022-02-28
314.589996337891,322.429992675781,313.760009765625,320.25,5640900,291.322448730469,2022-03-01
321.059997558594,331.190002441406,319.679992675781,327.369995117188,5645600,297.799346923828,2022-03-02
329.190002441406,330.679992675781,322.829986572266,324.359985351562,3858400,295.061187744141,2022-03-03
322.209991455078,326.660003662109,319.510009765625,324.260009765625,3630900,294.970306396484,2022-03-04
324.260009765625,329.600006103516,320.109985351562,322.769989013672,4670000,293.614807128906,2022-03-07
319.75,328.489990234375,315.950012207031,316.739990234375,5092500,288.129455566406,2022-03-08
320,322.459991455078,316.920013427734,317.200012207031,4443600,290.289276123047,2022-03-09
314.359985351562,318.260009765625,308.75,317.940002441406,3895200,290.966522216797,2022-03-10
319.279998779297,321.790008544922,316.230010986328,316.790008544922,2973300,289.914031982422,2022-03-11
322.910003662109,324,316.209991455078,318.359985351562,3604200,291.350860595703,2022-03-14
320.350006103516,330.179992675781,320.329986572266,328.540008544922,3775300,300.667297363281,2022-03-15
331.579986572266,333.950012207031,324.230010986328,330.910003662109,3942400,302.836151123047,2022-03-16
329.140014648438,336.359985351562,327.839996337891,336.359985351562,3123200,307.823760986328,2022-03-17
333.630004882812,340.739990234375,332.309997558594,340.739990234375,9409600,311.832214355469,2022-03-18
338.040008544922,340.690002441406,327.079986572266,329.369995117188,4521200,301.426788330078,2022-03-21
329.320007324219,331.299987792969,324.010009765625,329.730010986328,4852800,301.75634765625,2022-03-22
326.899993896484,328.190002441406,315.850006103516,317.049987792969,5207700,290.152008056641,2022-03-23
317.149993896484,319.399993896484,314.299987792969,315.779998779297,4599900,288.989776611328,2022-03-24
318.480010986328,318.799987792969,308.299987792969,310.679992675781,5176500,284.322448730469,2022-03-25
311,314.350006103516,309.230010986328,314.279998779297,3936600,287.616973876953,2022-03-28
316.910003662109,321,312.920013427734,317.709991455078,5306100,290.756042480469,2022-03-29
313.109985351562,315.239990234375,306.100006103516,308.459991455078,7223800,282.290771484375,2022-03-30
306.209991455078,307.959991455078,298.890014648438,299.329986572266,11044600,273.935272216797,2022-03-31
300.5,303.369995117188,298.899993896484,301.890014648438,5554600,276.278198242188,2022-04-01
301.489990234375,306.480010986328,299.570007324219,305.579986572266,4659500,279.655090332031,2022-04-04
306.260009765625,309.100006103516,302.209991455078,304.859985351562,4376100,278.996154785156,2022-04-05
298.089996337891,300.660003662109,294.989990234375,298.540008544922,6499900,273.21240234375,2022-04-06
296.790008544922,304.589996337891,293.589996337891,302.75,5241000,277.065216064453,2022-04-07
301.459991455078,312.290008544922,301.279998779297,311.109985351562,5741900,284.715942382812,2022-04-08
307.809997558594,314.170013427734,305.929992675781,306.720001220703,4100600,280.698364257812,2022-04-11
309.440002441406,313.290008544922,305.100006103516,306.290008544922,4122600,280.304931640625,2022-04-12
306.109985351562,311.700012207031,305.720001220703,310.420013427734,3185300,284.084533691406,2022-04-13
310.829986572266,312.25,304.329986572266,304.519989013672,4569200,278.685028076172,2022-04-14
303,306.290008544922,298.720001220703,300.209991455078,3192400,274.740661621094,2022-04-18
300.609985351562,308.130004882812,299.809997558594,307.799987792969,3389700,281.686737060547,2022-04-19
311,316.100006103516,309.75,315.140014648438,4720800,288.404113769531,2022-04-20
317,318.399993896484,309.739990234375,310.359985351562,3014200,284.029571533203,2022-04-21
309.820007324219,309.820007324219,299.779998779297,300.109985351562,4043200,274.649169921875,2022-04-22
300,305.160003662109,296.269989013672,304.940002441406,4396900,279.069396972656,2022-04-25
302.25,307.559997558594,299.720001220703,299.959991455078,3415200,274.511901855469,2022-04-26
301.299987792969,306.420013427734,299.119995117188,301.600006103516,3446200,276.012786865234,2022-04-27
304.75,314.540008544922,303.010009765625,311.760009765625,4149500,285.310882568359,2022-04-28
308.149993896484,311.720001220703,299.709991455078,300.399993896484,4878200,274.914520263672,2022-04-29
301.989990234375,308.790008544922,299.910003662109,306.970001220703,4233900,280.927185058594,2022-05-02
305.690002441406,309,303.019989013672,304.959991455078,3336600,279.087707519531,2022-05-03
304.079986572266,315.75,302.929992675781,315.309997558594,4021300,288.559631347656,2022-05-04
311,311.359985351562,293.709991455078,299.109985351562,4959600,273.734039306641,2022-05-05
296.299987792969,296.75,289.410003662109,294.309997558594,4325300,269.341247558594,2022-05-06
290.279998779297,300.739990234375,288.5,297.029998779297,5243600,271.830474853516,2022-05-09
298.459991455078,301.070007324219,287.660003662109,291.160003662109,4392900,266.458465576172,2022-05-10
291.450012207031,293.329986572266,282.570007324219,282.959991455078,3880500,258.954162597656,2022-05-11
281.570007324219,293.179992675781,280.630004882812,289.690002441406,4447700,265.113159179688,2022-05-12
289.950012207031,299.420013427734,288.450012207031,296.029998779297,3949100,270.915252685547,2022-05-13
294.079986572266,299.570007324219,289.790008544922,295.989990234375,4267900,270.878692626953,2022-05-16
306.5,310.940002441406,290.899993896484,300.950012207031,12425900,275.417907714844,2022-05-17
293,295.440002441406,281.179992675781,285.179992675781,7799500,260.985809326172,2022-05-18
285.5,292.5,284.959991455078,287.760009765625,5211500,263.346923828125,2022-05-19
289.820007324219,290.5,279.589996337891,287.190002441406,5621800,262.825347900391,2022-05-20
289.089996337891,290.339996337891,280.320007324219,286.029998779297,4305600,261.763702392578,2022-05-23
284,289.320007324219,280.649993896484,287.920013427734,4241900,263.493316650391,2022-05-24
285.809997558594,295.489990234375,285.660003662109,293.570007324219,4612900,268.6640625,2022-05-25
297.320007324219,305.630004882812,297,302.809997558594,4170800,277.120086669922,2022-05-26
303.540008544922,308.5,301.600006103516,308.459991455078,3899300,282.290771484375,2022-05-27
306.600006103516,307.869995117188,300.829986572266,302.75,5966600,277.065216064453,2022-05-31
301.739990234375,302.980010986328,297.029998779297,297.190002441406,3080800,273.694549560547,2022-06-01
298.809997558594,306.029998779297,295.890014648438,305.869995117188,4086400,281.688354492188,2022-06-02
303.329986572266,308.459991455078,301.899993896484,305.079986572266,2956600,280.960815429688,2022-06-03
305.559997558594,307.609985351562,303.25,303.890014648438,2562000,279.864868164062,2022-06-06
295.059997558594,302.380004882812,292.600006103516,301.769989013672,3547800,277.912445068359,2022-06-07
299.779998779297,300.579986572266,295.679992675781,297.529998779297,3003100,274.007720947266,2022-06-08
297.760009765625,306.880004882812,297.350006103516,299.859985351562,4168400,276.153472900391,2022-06-09
291.5,296.5,288.640014648438,289.239990234375,4623900,266.373046875,2022-06-10
284.359985351562,286.820007324219,281.279998779297,283.160003662109,4704600,260.773773193359,2022-06-13
283.209991455078,286.380004882812,276.589996337891,278.670013427734,3987000,256.638763427734,2022-06-14
281,283.589996337891,275.470001220703,279.730010986328,4050400,257.614898681641,2022-06-15
274.920013427734,276.109985351562,269.730010986328,273.459991455078,6181000,251.840606689453,2022-06-16
271,276.619995117188,270.390014648438,270.730010986328,10775600,249.326446533203,2022-06-17
273.690002441406,273.920013427734,267.420013427734,269.200012207031,5498400,247.917449951172,2022-06-21
266.390014648438,271.769989013672,264.510009765625,268.980010986328,4678400,247.714889526367,2022-06-22
270,275.589996337891,269.890014648438,275.420013427734,3747500,253.645706176758,2022-06-23
277.470001220703,283.459991455078,273.920013427734,283,10310700,260.62646484375,2022-06-24
