"ITM.MI.Open","ITM.MI.High","ITM.MI.Low","ITM.MI.Close","ITM.MI.Volume","ITM.MI.Adjusted","Date"
29.25,29.75,29.1000003814697,29.75,23741,23.1577644348145,2021-03-11
29.3999996185303,29.7000007629395,29.25,29.5,16750,22.9631633758545,2021-03-12
29.4500007629395,29.8500003814697,29.4500007629395,29.8500003814697,15528,23.2356052398682,2021-03-15
29.6000003814697,29.8999996185303,29.3500003814697,29.5,12178,22.9631633758545,2021-03-16
29.3999996185303,29.5,28.75,29.1000003814697,13749,22.6517963409424,2021-03-17
29.1000003814697,29.1000003814697,28.7000007629395,28.8500003814697,9474,22.4571933746338,2021-03-18
28.5499992370605,28.8999996185303,28.2999992370605,28.3500003814697,26912,22.0679874420166,2021-03-19
28.2999992370605,28.6000003814697,28.2000007629395,28.3999996185303,14608,22.1069087982178,2021-03-22
28.2999992370605,28.4500007629395,28.1000003814697,28.1000003814697,13295,21.873384475708,2021-03-23
28.1499996185303,28.6000003814697,28.1000003814697,28.6000003814697,9270,22.2625904083252,2021-03-24
28.6000003814697,29.2000007629395,28.5499992370605,28.8999996185303,15467,22.496114730835,2021-03-25
28.7999992370605,29.25,28.7999992370605,29.0499992370605,11079,22.6128749847412,2021-03-26
29.2000007629395,29.2999992370605,28.9500007629395,29.2000007629395,14592,22.7296390533447,2021-03-29
29.1499996185303,29.2999992370605,28.9500007629395,29,16109,22.57395362854,2021-03-30
29,29.2000007629395,28.3999996185303,28.7000007629395,49511,22.3404312133789,2021-03-31
28.75,29,28.4500007629395,28.8999996185303,16389,22.496114730835,2021-04-01
28.8500003814697,29.6000003814697,28.8500003814697,29.5499992370605,35511,23.0020790100098,2021-04-06
29.5499992370605,29.5499992370605,28.7999992370605,28.8999996185303,77604,22.496114730835,2021-04-07
29.0499992370605,29.1499996185303,28.8500003814697,29,29273,22.57395362854,2021-04-08
28.7999992370605,29.5,28.75,29.25,10660,22.7685585021973,2021-04-09
29,29.0499992370605,28.6499996185303,29,14806,22.57395362854,2021-04-12
28.7999992370605,29,28.6499996185303,28.6499996185303,8507,22.3015117645264,2021-04-13
28.8999996185303,29,28.6499996185303,29,9844,22.57395362854,2021-04-14
29.0499992370605,29.25,28.8999996185303,29,16640,22.57395362854,2021-04-15
29.2000007629395,29.2000007629395,28.7000007629395,28.8999996185303,11646,22.496114730835,2021-04-16
28.9500007629395,29.1499996185303,28.7000007629395,28.7999992370605,11209,22.4182739257812,2021-04-19
29.3999996185303,30.3999996185303,29.1499996185303,29.2000007629395,54826,22.7296390533447,2021-04-20
29.7999992370605,29.7999992370605,29,29.3999996185303,14000,22.8853187561035,2021-04-21
29.3999996185303,29.6499996185303,29.1499996185303,29.1499996185303,7762,22.6907157897949,2021-04-22
29.1499996185303,29.25,28.8500003814697,28.8500003814697,7776,22.4571933746338,2021-04-23
29,29.1499996185303,28.5499992370605,29.0499992370605,13048,22.6128749847412,2021-04-26
28.75,29.2000007629395,28.75,28.75,19884,22.3793525695801,2021-04-27
28.6499996185303,29.3500003814697,28.6499996185303,29,15796,22.57395362854,2021-04-28
29.3500003814697,29.7999992370605,29,29.2000007629395,34037,22.7296390533447,2021-04-29
29.0499992370605,30.1000003814697,29.0499992370605,29.5,34040,22.9631633758545,2021-04-30
29.1000003814697,29.5,28.9500007629395,29.4500007629395,22074,23.440731048584,2021-05-03
29.7999992370605,29.7999992370605,28.75,28.75,28172,22.88356590271,2021-05-04
28.75,29.0499992370605,28.5499992370605,28.75,21305,22.88356590271,2021-05-05
28.7999992370605,28.7999992370605,28.5499992370605,28.5499992370605,13413,22.7243747711182,2021-05-06
28.5,29.0499992370605,28.2000007629395,28.6499996185303,14151,22.8039703369141,2021-05-07
28.4500007629395,28.9500007629395,28.25,28.75,13564,22.88356590271,2021-05-10
28.7000007629395,28.9500007629395,28.5,28.6000003814697,8915,22.7641735076904,2021-05-11
29,29.4500007629395,28.7000007629395,28.9500007629395,26281,23.0427570343018,2021-05-12
29,29,28.6499996185303,28.8500003814697,18518,22.9631633758545,2021-05-13
29.0499992370605,29.0499992370605,28.5499992370605,28.9500007629395,12058,23.0427570343018,2021-05-14
29.0499992370605,29.2999992370605,28.8500003814697,29.2000007629395,19581,23.2417449951172,2021-05-17
28.9500007629395,29.1499996185303,28.7999992370605,28.8999996185303,24277,23.0029582977295,2021-05-18
28.75,28.9500007629395,28.6000003814697,28.9500007629395,20585,23.0427570343018,2021-05-19
28.7999992370605,29.2000007629395,28.7000007629395,29.1499996185303,21365,23.2019462585449,2021-05-20
29.1000003814697,29.2999992370605,28.7000007629395,28.9500007629395,18512,23.0427570343018,2021-05-21
29.2999992370605,29.3500003814697,28.7999992370605,29.0499992370605,13118,23.122350692749,2021-05-24
28.7999992370605,29.1000003814697,28.6000003814697,29.1000003814697,33120,23.1621494293213,2021-05-25
29.2999992370605,29.2999992370605,28.6499996185303,28.8999996185303,23820,23.0029582977295,2021-05-26
28.7999992370605,29.3999996185303,28.75,28.8500003814697,85484,22.9631633758545,2021-05-27
29,29.5499992370605,28.6499996185303,29.5499992370605,23027,23.5203247070312,2021-05-28
29.3500003814697,30.3999996185303,29.2999992370605,30.1000003814697,35517,23.9580993652344,2021-05-31
30.2000007629395,30.4500007629395,30.0499992370605,30.25,26308,24.0774898529053,2021-06-01
30.2000007629395,30.7999992370605,30.1000003814697,30.7000007629395,16374,24.4356689453125,2021-06-02
30.8500003814697,30.8500003814697,30.1000003814697,30.5499992370605,26771,24.3162746429443,2021-06-03
30.4500007629395,31.1000003814697,30.2999992370605,30.6000003814697,25682,24.3560752868652,2021-06-04
30.7999992370605,30.8999996185303,30.1499996185303,30.25,32244,24.0774898529053,2021-06-07
30.25,31.1499996185303,30.2000007629395,31.1499996185303,25406,24.7938442230225,2021-06-08
31.1499996185303,31.1499996185303,30.25,30.3500003814697,34865,24.1570873260498,2021-06-09
30.5499992370605,30.5499992370605,30,30.3500003814697,22281,24.1570873260498,2021-06-10
30.2000007629395,30.7999992370605,30.1499996185303,30.7000007629395,14701,24.4356689453125,2021-06-11
30.5,31.3999996185303,30.3999996185303,31,19760,24.6744537353516,2021-06-14
31,31.5,31,31.2999992370605,17646,24.9132385253906,2021-06-15
31.4500007629395,31.4500007629395,30.7999992370605,30.8500003814697,12753,24.555061340332,2021-06-16
30.8999996185303,31.2999992370605,30.6499996185303,31.1000003814697,11271,24.7540473937988,2021-06-17
31.1000003814697,31.2999992370605,30.3999996185303,30.5,38453,24.2764778137207,2021-06-18
30.5,30.6499996185303,30.2000007629395,30.2999992370605,12563,24.1172885894775,2021-06-21
30.3500003814697,30.5,30,30.25,14565,24.0774898529053,2021-06-22
30.2999992370605,30.2999992370605,30,30.1000003814697,10266,23.9580993652344,2021-06-23
30.1000003814697,30.3999996185303,29.9500007629395,30.2999992370605,9504,24.1172885894775,2021-06-24
30.2999992370605,30.7999992370605,30.2999992370605,30.7999992370605,19468,24.5152645111084,2021-06-25
30.8500003814697,31.1000003814697,30.6499996185303,30.75,14754,24.4754657745361,2021-06-28
30.75,30.8500003814697,30.5,30.7000007629395,20505,24.4356689453125,2021-06-29
30.5,30.5499992370605,30.1000003814697,30.4500007629395,12926,24.2366828918457,2021-06-30
30.5499992370605,30.6000003814697,30.2000007629395,30.6000003814697,10493,24.3560752868652,2021-07-01
30.7999992370605,30.7999992370605,30.25,30.4500007629395,10979,24.2366828918457,2021-07-02
30.3500003814697,30.8500003814697,30.1499996185303,30.75,10140,24.4754657745361,2021-07-05
31.0499992370605,31.0499992370605,30.4500007629395,30.6499996185303,5546,24.3958721160889,2021-07-06
30.5,31.2999992370605,30.2000007629395,31.1000003814697,22609,24.7540473937988,2021-07-07
30.8500003814697,31.0499992370605,30.25,30.5499992370605,16339,24.3162746429443,2021-07-08
30.7000007629395,31.2999992370605,30.3999996185303,30.6499996185303,9151,24.3958721160889,2021-07-09
31.2000007629395,31.2000007629395,30.6499996185303,31.0499992370605,12279,24.7142486572266,2021-07-12
31.1000003814697,31.2000007629395,30.6000003814697,31.1000003814697,13583,24.7540473937988,2021-07-13
31.25,31.25,30.9500007629395,30.9500007629395,9838,24.6346569061279,2021-07-14
30.7999992370605,31.1000003814697,30.75,31,18522,24.6744537353516,2021-07-15
31.0499992370605,31.25,30.6499996185303,30.6499996185303,17091,24.3958721160889,2021-07-16
30.6499996185303,30.8500003814697,30.2000007629395,30.3500003814697,30358,24.1570873260498,2021-07-19
30.4500007629395,30.5499992370605,29.75,30.25,15391,24.0774898529053,2021-07-20
30.2999992370605,30.9500007629395,30.2999992370605,30.3999996185303,10487,24.1968841552734,2021-07-21
30.5,30.9500007629395,30.5,30.8500003814697,8314,24.555061340332,2021-07-22
30.75,30.8500003814697,30.3999996185303,30.7000007629395,7011,24.4356689453125,2021-07-23
30.5,30.8999996185303,30.4500007629395,30.4500007629395,4135,24.2366828918457,2021-07-26
30.7000007629395,31.25,30.5,30.7000007629395,8004,24.4356689453125,2021-07-27
30.6499996185303,30.9500007629395,30.5499992370605,30.5499992370605,5994,24.3162746429443,2021-07-28
30.7999992370605,32.1500015258789,30.7999992370605,31,18491,24.6744537353516,2021-07-29
31.1000003814697,32.2000007629395,31.0499992370605,32.2000007629395,35042,25.6295948028564,2021-07-30
32,32.1500015258789,31.3999996185303,32.0499992370605,14707,25.5102005004883,2021-08-02
31.6499996185303,32,31.3500003814697,31.6000003814697,14705,25.1520233154297,2021-08-03
31.75,32,31.6000003814697,31.6000003814697,11394,25.1520233154297,2021-08-04
31.6499996185303,32.0999984741211,31.6499996185303,31.8500003814697,14918,25.3510131835938,2021-08-05
31.7000007629395,32.4000015258789,31.5499992370605,32,35196,25.4704036712646,2021-08-06
32.2999992370605,32.2999992370605,31.7999992370605,32.25,7546,25.6693916320801,2021-08-09
31.9500007629395,32.3499984741211,31.8999996185303,31.8999996185303,4760,25.3908100128174,2021-08-10
31.8500003814697,31.9500007629395,31.7000007629395,31.8999996185303,6108,25.3908100128174,2021-08-11
32.0499992370605,32.0499992370605,31.6000003814697,31.6499996185303,4709,25.1918201446533,2021-08-12
31.6499996185303,31.8500003814697,31.4500007629395,31.4500007629395,7557,25.0326309204102,2021-08-13
31.7999992370605,31.7999992370605,31.25,31.75,7344,25.2714138031006,2021-08-16
31.75,31.75,31.1499996185303,31.2999992370605,13137,24.9132385253906,2021-08-17
31.75,32,31.2000007629395,31.2000007629395,4349,24.8336429595947,2021-08-18
31.2999992370605,31.5,30.8999996185303,31,8154,24.6744537353516,2021-08-19
31.2999992370605,31.2999992370605,30.5499992370605,31.2000007629395,4486,24.8336429595947,2021-08-20
31.2000007629395,31.3999996185303,30.8999996185303,31.2999992370605,4979,24.9132385253906,2021-08-23
31.1499996185303,31.2999992370605,30.75,30.75,7464,24.4754657745361,2021-08-24
31,31.2000007629395,30.6499996185303,31.2000007629395,4701,24.8336429595947,2021-08-25
31.1499996185303,31.25,30.5499992370605,30.8500003814697,8348,24.555061340332,2021-08-26
31,31.0499992370605,30.7000007629395,30.9500007629395,2412,24.6346569061279,2021-08-27
31.2000007629395,31.2000007629395,30.5499992370605,30.9500007629395,6551,24.6346569061279,2021-08-30
30.7000007629395,31.2999992370605,30.7000007629395,30.7000007629395,16624,24.4356689453125,2021-08-31
30.9500007629395,31.3999996185303,30.7000007629395,31.3500003814697,8729,24.9530372619629,2021-09-01
31.5,31.8999996185303,31,31.8999996185303,13608,25.3908100128174,2021-09-02
31.5,32.5,31.3500003814697,32.5,22128,25.8683795928955,2021-09-03
32.5,32.5,31.8999996185303,32.25,18843,25.6693916320801,2021-09-06
32.3499984741211,32.3499984741211,31.6499996185303,31.8999996185303,12699,25.3908100128174,2021-09-07
32.0999984741211,32.0999984741211,31.1499996185303,31.3500003814697,12724,24.9530372619629,2021-09-08
31.2999992370605,31.9500007629395,31.1000003814697,31.5,14322,25.0724296569824,2021-09-09
31.9500007629395,32,31.25,31.3500003814697,20893,24.9530372619629,2021-09-10
31.6000003814697,31.9500007629395,31.2000007629395,31.5,20868,25.0724296569824,2021-09-13
31.6000003814697,31.6000003814697,31.25,31.5,9047,25.0724296569824,2021-09-14
31.25,31.5,31.1000003814697,31.5,7207,25.0724296569824,2021-09-15
31.3999996185303,31.5,31.2000007629395,31.2000007629395,2410,24.8336429595947,2021-09-16
31.7000007629395,31.7000007629395,30.5499992370605,30.7999992370605,31631,24.5152645111084,2021-09-17
30.7000007629395,30.8999996185303,30.25,30.5499992370605,9558,24.3162746429443,2021-09-20
30.5499992370605,30.7999992370605,30.2999992370605,30.2999992370605,9033,24.1172885894775,2021-09-21
30.6000003814697,31.1000003814697,30.5499992370605,30.8500003814697,4117,24.555061340332,2021-09-22
31.1000003814697,31.4500007629395,31.0499992370605,31.2000007629395,3731,24.8336429595947,2021-09-23
31.1499996185303,31.2000007629395,30.8500003814697,31,3143,24.6744537353516,2021-09-24
31.2000007629395,31.3500003814697,30.5,30.5,6982,24.2764778137207,2021-09-27
30.7999992370605,30.7999992370605,29.8500003814697,29.8500003814697,16025,23.7591114044189,2021-09-28
29.8500003814697,30.3500003814697,29.5,29.5,11838,23.4805278778076,2021-09-29
29.75,30.1000003814697,29.2000007629395,29.5499992370605,19979,23.5203247070312,2021-09-30
29.25,30,29.25,30,9891,23.8785037994385,2021-10-01
30,30.1499996185303,29.5,29.7000007629395,10509,23.6397190093994,2021-10-04
29.3500003814697,29.7999992370605,29.0499992370605,29.2000007629395,23392,23.2417449951172,2021-10-05
29.6499996185303,29.6499996185303,29.0499992370605,29.5,50927,23.4805278778076,2021-10-06
29.3999996185303,30.0499992370605,29.3500003814697,29.7000007629395,14082,23.6397190093994,2021-10-07
29.7000007629395,30,29.5,30,8535,23.8785037994385,2021-10-08
29.9500007629395,30,29.5499992370605,29.8999996185303,8063,23.7989082336426,2021-10-11
29.8999996185303,30.3500003814697,29.5,30.3500003814697,7864,24.1570873260498,2021-10-12
30.25,30.5,30.0499992370605,30.5,5788,24.2764778137207,2021-10-13
30.5,30.7999992370605,30.2999992370605,30.7999992370605,4919,24.5152645111084,2021-10-14
30.7999992370605,30.8999996185303,30.6499996185303,30.6499996185303,6025,24.3958721160889,2021-10-15
30.6499996185303,30.9500007629395,30.6000003814697,30.9500007629395,3047,24.6346569061279,2021-10-18
30.9500007629395,31,30.7999992370605,31,4856,24.6744537353516,2021-10-19
31,31,30.7999992370605,31,3245,24.6744537353516,2021-10-20
30.8999996185303,31.1000003814697,30.7999992370605,31.1000003814697,5969,24.7540473937988,2021-10-21
31.1499996185303,31.1499996185303,30.7999992370605,31,13045,24.6744537353516,2021-10-22
30.9500007629395,31.1499996185303,30.8500003814697,31,2034,24.6744537353516,2021-10-25
31.1499996185303,31.2000007629395,30.7999992370605,30.7999992370605,25054,24.5152645111084,2021-10-26
30.8500003814697,31.1499996185303,30.7999992370605,31.1499996185303,5856,24.7938442230225,2021-10-27
31.2000007629395,31.2000007629395,30.7999992370605,30.8999996185303,4703,24.5948581695557,2021-10-28
30.8500003814697,30.9500007629395,30.3500003814697,30.3500003814697,10756,24.1570873260498,2021-10-29
30.75,31.1000003814697,30.75,30.9500007629395,6039,24.6346569061279,2021-11-01
30.8999996185303,30.8999996185303,30.5,30.8999996185303,9367,24.5948581695557,2021-11-02
30.8500003814697,31.1000003814697,30.25,31,23000,24.6744537353516,2021-11-03
31.1499996185303,31.2000007629395,30.9500007629395,31.2000007629395,7903,24.8336429595947,2021-11-04
31.2000007629395,31.8999996185303,31,31.3999996185303,12555,24.9928321838379,2021-11-05
31.7999992370605,32.4000015258789,31.4500007629395,32.25,21145,25.6693916320801,2021-11-08
32.0999984741211,32.2999992370605,31.7000007629395,31.9500007629395,9245,25.430606842041,2021-11-09
31.5499992370605,31.9500007629395,31.5499992370605,31.8999996185303,8560,25.3908100128174,2021-11-10
31.7000007629395,32.0499992370605,31.4500007629395,32,10571,25.4704036712646,2021-11-11
32,32,31.75,32,3531,25.4704036712646,2021-11-12
32.0499992370605,32.0499992370605,31.6499996185303,31.9500007629395,4986,25.430606842041,2021-11-15
32.0499992370605,32.0499992370605,31.7999992370605,31.7999992370605,4157,25.3112125396729,2021-11-16
31.8500003814697,31.8999996185303,31.3999996185303,31.3999996185303,5782,24.9928321838379,2021-11-17
31.3999996185303,31.75,31,31,5951,24.6744537353516,2021-11-18
31.1000003814697,31.6000003814697,30.9500007629395,31.6000003814697,9840,25.1520233154297,2021-11-19
31.75,31.8999996185303,31.2999992370605,31.8500003814697,9517,25.3510131835938,2021-11-22
31.5,31.7999992370605,31.3500003814697,31.3999996185303,7373,24.9928321838379,2021-11-23
31.25,31.8999996185303,31.0499992370605,31.3500003814697,9923,24.9530372619629,2021-11-24
31.7999992370605,31.7999992370605,31.3999996185303,31.75,5415,25.2714138031006,2021-11-25
31.2999992370605,31.6000003814697,30.8999996185303,31.3500003814697,16286,24.9530372619629,2021-11-26
31,31.5499992370605,30.7999992370605,31.3500003814697,6902,24.9530372619629,2021-11-29
31.5,31.6499996185303,31.0499992370605,31.6499996185303,22431,25.1918201446533,2021-11-30
31.8500003814697,31.8500003814697,31.1499996185303,31.8500003814697,10827,25.3510131835938,2021-12-01
31.5,31.8500003814697,31.2000007629395,31.75,8593,25.2714138031006,2021-12-02
31.6499996185303,31.7999992370605,31.25,31.7000007629395,11152,25.2316188812256,2021-12-03
31.7000007629395,32.3499984741211,31.6000003814697,32.0499992370605,15260,25.5102005004883,2021-12-06
32,32.75,32,32.75,22389,26.0673656463623,2021-12-07
32.4000015258789,33.2000007629395,32.4000015258789,33,11956,26.2663536071777,2021-12-08
33.2000007629395,33.2000007629395,32.5999984741211,33,11088,26.2663536071777,2021-12-09
32.7000007629395,33,32.3499984741211,33,7325,26.2663536071777,2021-12-10
33,33,32.25,32.7000007629395,10351,26.0275688171387,2021-12-13
32.75,32.75,32.0499992370605,32.4000015258789,5861,25.7887878417969,2021-12-14
32.5999984741211,32.5999984741211,32.1500015258789,32.25,1644,25.6693916320801,2021-12-15
32.0999984741211,32.8499984741211,32.0999984741211,32.75,8956,26.0673656463623,2021-12-16
32.7000007629395,32.7000007629395,31.7000007629395,31.7000007629395,30728,25.2316188812256,2021-12-17
31.6000003814697,32.2999992370605,31.25,31.8999996185303,12096,25.3908100128174,2021-12-20
32.2000007629395,32.2000007629395,31.7999992370605,32.0999984741211,6410,25.5499992370605,2021-12-21
32.2999992370605,32.2999992370605,31.8999996185303,32.1500015258789,2182,25.5897979736328,2021-12-22
32.0499992370605,32.2000007629395,31.7000007629395,32.2000007629395,1746,25.6295948028564,2021-12-23
32.4000015258789,32.4000015258789,31.9500007629395,32.4000015258789,4325,25.7887878417969,2021-12-27
32.3499984741211,32.4500007629395,32,32.4000015258789,9217,25.7887878417969,2021-12-28
32.0499992370605,32.5,32.0499992370605,32.5,7821,25.8683795928955,2021-12-29
32.5,32.5,32.5,32.5,3179,25.8683795928955,2021-12-30
32.5499992370605,32.6500015258789,32.1500015258789,32.2000007629395,3957,25.6295948028564,2022-01-03
32.5999984741211,32.7000007629395,32.2999992370605,32.5999984741211,8228,25.9479732513428,2022-01-04
32.7999992370605,33.1500015258789,32.7999992370605,33,14818,26.2663536071777,2022-01-05
33.0999984741211,33.0999984741211,32.7000007629395,32.7999992370605,4286,26.1071624755859,2022-01-06
32.8499984741211,32.9000015258789,32.4000015258789,32.5999984741211,8659,25.9479732513428,2022-01-07
32.4500007629395,32.7000007629395,32.0499992370605,32.4000015258789,10918,25.7887878417969,2022-01-10
32.5499992370605,32.8499984741211,32.2999992370605,32.5,5349,25.8683795928955,2022-01-11
32.75,32.75,32.2999992370605,32.5,2624,25.8683795928955,2022-01-12
32.7999992370605,32.7999992370605,32.4500007629395,32.7999992370605,3339,26.1071624755859,2022-01-13
32.7999992370605,32.7999992370605,32.2999992370605,32.5,25407,25.8683795928955,2022-01-14
32.7999992370605,33,32.6500015258789,33,4864,26.2663536071777,2022-01-17
33,33,32.2000007629395,32.2000007629395,7951,25.6295948028564,2022-01-18
32.0499992370605,32.3499984741211,32.0499992370605,32.3499984741211,4783,25.7489852905273,2022-01-19
32.4000015258789,32.7000007629395,32.2999992370605,32.5,3417,25.8683795928955,2022-01-20
32.3499984741211,32.4000015258789,31.6000003814697,31.8999996185303,7838,25.3908100128174,2022-01-21
31.6499996185303,31.8999996185303,30.1499996185303,30.5,20110,24.2764778137207,2022-01-24
31,31,30.2999992370605,30.9500007629395,6497,24.6346569061279,2022-01-25
30.7999992370605,31.8500003814697,30.7000007629395,31.75,49257,25.2714138031006,2022-01-26
31.8500003814697,32.0999984741211,31.3999996185303,31.7000007629395,13081,25.2316188812256,2022-01-27
32,32.0499992370605,31.3999996185303,31.75,11004,25.2714138031006,2022-01-28
31.8500003814697,32,31.6000003814697,31.7000007629395,8602,25.2316188812256,2022-01-31
31.7999992370605,32.3499984741211,31.7999992370605,32.3499984741211,5036,25.7489852905273,2022-02-01
31.9500007629395,32.75,31.9500007629395,32.75,6384,26.0673656463623,2022-02-02
32.75,32.75,31.8500003814697,31.8500003814697,4884,25.3510131835938,2022-02-03
31.7999992370605,32.6500015258789,31.7999992370605,32,9542,25.4704036712646,2022-02-04
32.1500015258789,32.1500015258789,31.3999996185303,31.6000003814697,4770,25.1520233154297,2022-02-07
31.6499996185303,31.75,31.25,31.3500003814697,8999,24.9530372619629,2022-02-08
31.3999996185303,32.1500015258789,31.3999996185303,31.9500007629395,6051,25.430606842041,2022-02-09
31.9500007629395,32.2999992370605,31.7999992370605,31.7999992370605,3185,25.3112125396729,2022-02-10
31.75,32.0999984741211,31.6499996185303,32.0499992370605,2596,25.5102005004883,2022-02-11
31.6000003814697,31.7000007629395,31,31.25,10976,24.8734397888184,2022-02-14
31.5499992370605,31.9500007629395,31.4500007629395,31.6000003814697,27657,25.1520233154297,2022-02-15
31.6000003814697,31.8999996185303,31.6000003814697,31.7000007629395,7934,25.2316188812256,2022-02-16
31.7000007629395,31.8500003814697,31.3500003814697,31.3500003814697,7622,24.9530372619629,2022-02-17
31.4500007629395,31.7000007629395,31.25,31.25,1904,24.8734397888184,2022-02-18
31.7999992370605,31.8500003814697,31.0499992370605,31.25,19906,24.8734397888184,2022-02-21
30.8999996185303,31.4500007629395,30.5,31.1000003814697,10995,24.7540473937988,2022-02-22
31.3999996185303,31.7000007629395,31,31,13400,24.6744537353516,2022-02-23
30.5,30.8500003814697,30.2000007629395,30.5,19902,24.2764778137207,2022-02-24
30.7999992370605,31.2000007629395,30.5,31,10517,24.6744537353516,2022-02-25
30.7999992370605,31.2000007629395,30.6000003814697,30.7000007629395,10669,24.4356689453125,2022-02-28
31.1000003814697,31.3500003814697,30.6499996185303,30.6499996185303,9526,24.3958721160889,2022-03-01
30.5499992370605,30.7000007629395,30.1499996185303,30.2000007629395,6815,24.0376930236816,2022-03-02
30.1499996185303,30.5,29.4500007629395,29.4500007629395,10397,23.440731048584,2022-03-03
28.6000003814697,29.2999992370605,28.4500007629395,28.75,11391,22.88356590271,2022-03-04
28.2999992370605,28.9500007629395,27.4500007629395,28.0499992370605,14894,22.3263988494873,2022-03-07
27.9500007629395,28.8999996185303,27.9500007629395,28.1000003814697,12641,22.3661975860596,2022-03-08
29.5,29.8999996185303,28.9500007629395,29.7000007629395,21104,23.6397190093994,2022-03-09
29.75,29.8999996185303,28.9500007629395,29,27348,23.0825538635254,2022-03-10
29.25,29.8500003814697,28.9500007629395,28.9500007629395,14073,23.0427570343018,2022-03-11
29.2999992370605,29.6499996185303,29.1000003814697,29.2000007629395,4506,23.2417449951172,2022-03-14
29.1000003814697,29.5,28.7999992370605,28.7999992370605,8606,22.9233646392822,2022-03-15
29.3500003814697,29.5499992370605,29,29,32608,23.0825538635254,2022-03-16
29.3999996185303,29.6499996185303,29.1499996185303,29.2999992370605,4951,23.3213367462158,2022-03-17
29.8999996185303,29.8999996185303,29.1499996185303,29.6499996185303,22398,23.5999202728271,2022-03-18
29.2999992370605,29.8999996185303,29.2999992370605,29.3500003814697,13178,23.3611354827881,2022-03-21
29.7000007629395,30.0499992370605,29.6000003814697,29.6499996185303,4756,23.5999202728271,2022-03-22
29.6499996185303,29.8999996185303,29.2999992370605,29.6499996185303,5864,23.5999202728271,2022-03-23
29.6499996185303,29.7000007629395,29.1499996185303,29.2000007629395,9186,23.2417449951172,2022-03-24
29.2000007629395,29.7999992370605,29.2000007629395,29.3999996185303,3353,23.4009323120117,2022-03-25
29.3999996185303,30.1499996185303,29.3999996185303,29.3999996185303,5318,23.4009323120117,2022-03-28
29.3999996185303,29.8999996185303,29.3999996185303,29.5499992370605,18004,23.5203247070312,2022-03-29
29.4500007629395,29.8500003814697,29.1000003814697,29.6000003814697,13230,23.5601215362549,2022-03-30
29.7000007629395,29.75,28.8999996185303,28.8999996185303,10987,23.0029582977295,2022-03-31
29.2999992370605,29.5,29,29,6324,23.0825538635254,2022-04-01
29.0499992370605,29.5,28.8999996185303,29.0499992370605,6517,23.122350692749,2022-04-04
29.25,29.3500003814697,28.5499992370605,28.5499992370605,16659,22.7243747711182,2022-04-05
28.8500003814697,29,28.0499992370605,28.25,11890,22.4855918884277,2022-04-06
28.5,29.2000007629395,28.2999992370605,28.9500007629395,14103,23.0427570343018,2022-04-07
29.2000007629395,29.25,28.8999996185303,29.1000003814697,5563,23.1621494293213,2022-04-08
29.1499996185303,29.9500007629395,29,29.9500007629395,23075,23.8387050628662,2022-04-11
29.5499992370605,29.5499992370605,29,29.2000007629395,3696,23.2417449951172,2022-04-12
29.2000007629395,29.25,29.0499992370605,29.2000007629395,1670,23.2417449951172,2022-04-13
29.3999996185303,29.3999996185303,28.9500007629395,28.9500007629395,8273,23.0427570343018,2022-04-14
28.8999996185303,29.0499992370605,28.7000007629395,28.9500007629395,6158,23.0427570343018,2022-04-19
29.2000007629395,29.2999992370605,28.7999992370605,29.1499996185303,4002,23.2019462585449,2022-04-20
29.4500007629395,30.4500007629395,29.2000007629395,30.4500007629395,20382,24.2366828918457,2022-04-21
30.0499992370605,30.6499996185303,29.6499996185303,30.2000007629395,22535,24.0376930236816,2022-04-22
30.1000003814697,30.5499992370605,30.1000003814697,30.25,15358,24.0774898529053,2022-04-25
30.5499992370605,30.75,29.8999996185303,30.2999992370605,19524,24.1172885894775,2022-04-26
30.3999996185303,30.3999996185303,29.3999996185303,29.8999996185303,11388,23.7989082336426,2022-04-27
29.7000007629395,30.3500003814697,29.7000007629395,30,4520,23.8785037994385,2022-04-28
29.7999992370605,30.4500007629395,29.7999992370605,30.2000007629395,5704,24.0376930236816,2022-04-29
30.4500007629395,30.4500007629395,29.7999992370605,30.3999996185303,9681,24.1968841552734,2022-05-02
30.3999996185303,31.0499992370605,30,30.1499996185303,23582,23.9978942871094,2022-05-03
30.4500007629395,30.4500007629395,29.5,29.7999992370605,12384,23.7193126678467,2022-05-04
30,30.1499996185303,29.5,29.5,6049,23.4805278778076,2022-05-05
29.6000003814697,29.9500007629395,29,29.4500007629395,11928,23.440731048584,2022-05-06
28.1000003814697,28.2000007629395,27.2000007629395,27.7999992370605,17842,23.8264102935791,2022-05-09
28.3500003814697,28.3500003814697,27.3999996185303,27.5,11280,23.5692901611328,2022-05-10
27.3500003814697,28.25,27.3500003814697,28.1499996185303,5387,24.1263828277588,2022-05-11
27.8500003814697,28.1499996185303,27.5,27.9500007629395,7238,23.9549694061279,2022-05-12
28,28.75,27.6000003814697,28.5499992370605,16344,24.4692077636719,2022-05-13
28.9500007629395,28.9500007629395,27.9500007629395,28.5,16161,24.4263553619385,2022-05-16
28.6000003814697,28.75,28.2000007629395,28.2000007629395,8256,24.1692352294922,2022-05-17
28.0499992370605,28.6499996185303,28,28.25,4251,24.2120895385742,2022-05-18
28,28.4500007629395,27.6000003814697,28.25,8517,24.2120895385742,2022-05-19
