"ABT.Open","ABT.High","ABT.Low","ABT.Close","ABT.Volume","ABT.Adjusted","Date"
117,117.580001831055,114.800003051758,117.25,4859500,108.034172058105,2021-03-05
117,118.279998779297,115.559997558594,115.629997253418,3931600,106.541511535645,2021-03-08
116.73999786377,119.339996337891,116.48999786377,116.699996948242,5176100,107.527420043945,2021-03-09
117.23999786377,119.199996948242,115.319999694824,115.879997253418,7640200,106.771850585938,2021-03-10
116.690002441406,117.870002746582,115.839996337891,117.519996643066,4915700,108.28295135498,2021-03-11
117.089996337891,117.269996643066,116.120002746582,116.709999084473,3714000,107.536613464355,2021-03-12
117.190002441406,118.220001220703,116.540000915527,118.099998474121,4651800,108.8173828125,2021-03-15
118.449996948242,119.440002441406,117.529998779297,118.220001220703,3870500,108.927947998047,2021-03-16
117.669998168945,118.220001220703,116.919998168945,117.620002746582,3797200,108.375091552734,2021-03-17
117.5,119.150001525879,117.309997558594,118.110000610352,4253000,108.826591491699,2021-03-18
118.379997253418,120.98999786377,117.569999694824,120.25,11275200,110.798393249512,2021-03-19
120.26000213623,122.220001220703,120.01000213623,121.470001220703,5173100,111.922477722168,2021-03-22
121.769996643066,122.150001525879,119.870002746582,120.48999786377,3788500,111.019500732422,2021-03-23
120,120.449996948242,117.949996948242,118.019996643066,6521300,108.743659973145,2021-03-24
118.730003356934,119.5,117.23999786377,119.050003051758,5320100,109.69270324707,2021-03-25
119.279998779297,122.300003051758,118.940002441406,122.069999694824,4857000,112.475341796875,2021-03-26
121,122.73999786377,120.050003051758,122.230003356934,4810100,112.622749328613,2021-03-29
121.5,122.48999786377,119.379997253418,119.75,5054400,110.337677001953,2021-03-30
120,121.449996948242,119.75,119.839996337891,5792800,110.420616149902,2021-03-31
120.279998779297,120.870002746582,118.779998779297,118.940002441406,4015100,109.591339111328,2021-04-01
119.650001525879,120.349998474121,119.080001831055,119.860000610352,6314600,110.43904876709,2021-04-05
120.01000213623,122.01000213623,119.599998474121,119.970001220703,5146400,110.540412902832,2021-04-06
119.819999694824,120.879997253418,119.599998474121,120.110000610352,4313000,110.669387817383,2021-04-07
121.01000213623,121.569999694824,119.540000915527,119.779998779297,3768800,110.365325927734,2021-04-08
119.650001525879,120.930000305176,119.349998474121,120.900001525879,4102500,111.39729309082,2021-04-09
120.559997558594,121.370002746582,120.480003356934,121.040000915527,2915900,111.526290893555,2021-04-12
121.050003051758,123.639999389648,120.910003662109,123.01000213623,4944600,113.341445922852,2021-04-13
122.550003051758,122.830001831055,121.290000915527,121.5,4726500,112.36116027832,2021-04-14
122.400001525879,124.680000305176,121.900001525879,123.940002441406,4510900,114.617652893066,2021-04-15
124.389999389648,124.610000610352,122.949996948242,124.349998474121,6243100,114.996810913086,2021-04-16
123.599998474121,125.419998168945,123.589996337891,124.529998779297,6853100,115.163269042969,2021-04-19
120.5,122,119.01000213623,120,9908200,110.974014282227,2021-04-20
120.430000305176,122.849998474121,119.860000610352,122.599998474121,7040300,113.378448486328,2021-04-21
122.809997558594,124.819999694824,122.51000213623,123.5,6366900,114.210754394531,2021-04-22
123.620002746582,124.110000610352,122.650001525879,123.309997558594,5227000,114.035049438477,2021-04-23
123.389999389648,123.400001525879,121.949996948242,122.580001831055,4377500,113.359954833984,2021-04-26
122,122.550003051758,121,121.699996948242,3384900,112.546127319336,2021-04-27
121.519996643066,121.919998168945,120.540000915527,121.449996948242,3755900,112.314933776855,2021-04-28
121.5,121.51000213623,120.01000213623,121.01000213623,3889200,111.908042907715,2021-04-29
120.5,121.150001525879,119.349998474121,120.080001831055,4773500,111.047973632812,2021-04-30
120.550003051758,120.660003662109,119.180000305176,119.529998779297,4917600,110.539367675781,2021-05-03
119.199996948242,119.290000915527,116.430000305176,117.540000915527,9221800,108.699043273926,2021-05-04
117.800003051758,118.870002746582,117.180000305176,118.51000213623,5632400,109.596076965332,2021-05-05
118.050003051758,118.879997253418,116.699996948242,118.790000915527,4305300,109.855003356934,2021-05-06
119.769996643066,120.419998168945,118.76000213623,118.949996948242,4076600,110.002990722656,2021-05-07
119.199996948242,119.949996948242,118.75,118.940002441406,3923200,109.993721008301,2021-05-10
118.860000610352,119.26000213623,117.959999084473,118.389999389648,5520800,109.48509979248,2021-05-11
117.169998168945,117.599998474121,116.25,116.349998474121,4745500,107.598533630371,2021-05-12
117,118.029998779297,116.669998168945,117.449996948242,4519500,108.61580657959,2021-05-13
117.98999786377,118.819999694824,117.330001831055,118.309997558594,3800500,109.411125183105,2021-05-14
118,118.349998474121,116.669998168945,116.73999786377,3732400,107.959205627441,2021-05-17
116.720001220703,118,116.720001220703,116.980003356934,3398400,108.18115234375,2021-05-18
116.160003662109,116.430000305176,115.160003662109,116.379997253418,3430800,107.626274108887,2021-05-19
116.550003051758,117.970001220703,116.410003662109,117.800003051758,2858200,108.939476013184,2021-05-20
118.230003356934,118.949996948242,116.980003356934,117.129997253418,4629300,108.319877624512,2021-05-21
118.040000915527,118.26000213623,117.23999786377,117.290000915527,3096000,108.467834472656,2021-05-24
118,119.23999786377,117.559997558594,118.400001525879,4704500,109.494346618652,2021-05-25
117.519996643066,118.279998779297,116.050003051758,116.75,6692900,107.968452453613,2021-05-26
117,117.569999694824,115.610000610352,115.690002441406,10358900,106.988204956055,2021-05-27
116.470001220703,117.819999694824,116.290000915527,116.650001525879,4813000,107.875984191895,2021-05-28
110.150001525879,111.300003051758,105.690002441406,105.790000915527,25124100,97.8328247070312,2021-06-01
105.790000915527,107.930000305176,105.360000610352,106.900001525879,19215100,98.8593444824219,2021-06-02
107,109.669998168945,106.550003051758,109.199996948242,12118000,100.986351013184,2021-06-03
109.300003051758,109.910003662109,108.410003662109,109.290000915527,7197200,101.069580078125,2021-06-04
109.980003356934,110.879997253418,109.720001220703,110,7933600,101.726188659668,2021-06-07
110.5,110.5,107.830001831055,107.900001525879,8173900,99.7841110229492,2021-06-08
107.809997558594,109.529998779297,107.599998474121,109.050003051758,13780400,100.847640991211,2021-06-09
109.050003051758,110.25,108.98999786377,110.150001525879,8012600,101.864891052246,2021-06-10
110.330001831055,110.330001831055,109.51000213623,109.910003662109,6517500,101.642944335938,2021-06-11
110.080001831055,110.559997558594,109.629997253418,110.480003356934,4888700,102.170074462891,2021-06-14
110.940002441406,111.400001525879,110.099998474121,110.410003662109,5398800,102.105331420898,2021-06-15
110.190002441406,111.110000610352,109.800003051758,110.059997558594,7051500,101.78165435791,2021-06-16
109.75,111.98999786377,109.730003356934,111.629997253418,5967400,103.233573913574,2021-06-17
110,111.349998474121,110,110.330001831055,8831800,102.031349182129,2021-06-18
110.25,112.169998168945,109.730003356934,111.440002441406,4743300,103.05786895752,2021-06-21
111.660003662109,111.919998168945,110.5,110.959999084473,6519400,102.613967895508,2021-06-22
110.599998474121,111.26000213623,110.599998474121,110.839996337891,4356100,102.502983093262,2021-06-23
111.5,113.48999786377,111.410003662109,111.699996948242,9718600,103.298301696777,2021-06-24
111.879997253418,113.26000213623,111.51000213623,112.720001220703,8750400,104.241584777832,2021-06-25
112.98999786377,116.360000610352,112.73999786377,115.699996948242,9567200,106.997421264648,2021-06-28
115.73999786377,118.839996337891,115.459999084473,117.209999084473,8150200,108.393852233887,2021-06-29
117,117.180000305176,115.25,115.930000305176,5844600,107.210136413574,2021-06-30
115.610000610352,117.290000915527,115.480003356934,117.160003662109,4739600,108.347625732422,2021-07-01
116.919998168945,118.25,116.650001525879,118.040000915527,4787000,109.161437988281,2021-07-02
118,119.069999694824,117.76000213623,118.819999694824,5040400,109.882766723633,2021-07-06
119.080001831055,119.980003356934,118.75,119.870002746582,4068700,110.85376739502,2021-07-07
118.860000610352,119.430000305176,117.959999084473,119.26000213623,3908900,110.289665222168,2021-07-08
119.650001525879,120.23999786377,119.23999786377,119.73999786377,4353600,110.733551025391,2021-07-09
118.809997558594,119.690002441406,118.440002441406,118.809997558594,3905200,109.873512268066,2021-07-12
118.569999694824,119.26000213623,118.110000610352,118.650001525879,3877100,109.725540161133,2021-07-13
118.120002746582,118.300003051758,116.860000610352,117.169998168945,4660300,108.769393920898,2021-07-14
116.699996948242,117.160003662109,116.269996643066,116.660003662109,5761200,108.295959472656,2021-07-15
117.040000915527,117.809997558594,116.430000305176,117.51000213623,3977600,109.085029602051,2021-07-16
116.980003356934,119.330001831055,116.930000305176,118.790000915527,6739700,110.273239135742,2021-07-19
118.540000915527,120,118.099998474121,118.730003356934,4678400,110.217544555664,2021-07-20
119.220001220703,119.290000915527,117.230003356934,118.980003356934,4285300,110.449630737305,2021-07-21
118,118.75,115.860000610352,118.25,6958000,109.771957397461,2021-07-22
119.629997253418,121.099998474121,119.269996643066,120.800003051758,4736100,112.139144897461,2021-07-23
120.23999786377,120.48999786377,118.379997253418,119.519996643066,4954800,110.950912475586,2021-07-26
119.599998474121,121.230003356934,119.599998474121,119.809997558594,5630800,111.220092773438,2021-07-27
119.809997558594,121.069999694824,119.279998779297,120.519996643066,3796100,111.879196166992,2021-07-28
121.080001831055,121.400001525879,120.419998168945,121.089996337891,3925500,112.408325195312,2021-07-29
121,121.419998168945,120.400001525879,120.980003356934,4688800,112.30623626709,2021-07-30
121.5,121.779998779297,120.180000305176,120.919998168945,3646100,112.250526428223,2021-08-02
121.379997253418,122.550003051758,121.069999694824,122.120002746582,3696200,113.364501953125,2021-08-03
121.379997253418,122.650001525879,121.01000213623,121.569999694824,3513400,112.85391998291,2021-08-04
122.360000610352,122.360000610352,120.830001831055,122.209999084473,3258100,113.448043823242,2021-08-05
122,122.209999084473,121.220001220703,122.169998168945,3550300,113.41089630127,2021-08-06
122.389999389648,123.26000213623,122.029998779297,123.160003662109,4271200,114.329948425293,2021-08-09
123.349998474121,123.559997558594,122.099998474121,122.699996948242,4356900,113.90291595459,2021-08-10
122.839996337891,123.400001525879,121.349998474121,121.459999084473,3683100,112.751815795898,2021-08-11
121.180000305176,123.25,121,122.809997558594,3023600,114.005027770996,2021-08-12
122.720001220703,123.230003356934,122.339996337891,123.059997558594,3476600,114.237113952637,2021-08-13
123.690002441406,124.699996948242,123.330001831055,124.660003662109,4601900,115.722381591797,2021-08-16
124.639999389648,126.379997253418,124.370002746582,125.690002441406,4609700,116.67854309082,2021-08-17
125.809997558594,126.080001831055,123.860000610352,123.930000305176,3585200,115.044715881348,2021-08-18
123.720001220703,126.389999389648,123.580001831055,125.720001220703,4283800,116.706382751465,2021-08-19
125.910003662109,126.980003356934,125.120002746582,126.319999694824,5485800,117.263374328613,2021-08-20
126.669998168945,127.300003051758,125.790000915527,125.839996337891,3906700,116.817779541016,2021-08-23
125.599998474121,125.910003662109,124.839996337891,125.5,3945700,116.502143859863,2021-08-24
125.839996337891,125.910003662109,124.169998168945,124.73999786377,4379000,115.796646118164,2021-08-25
124.690002441406,126.269996643066,124.650001525879,125.470001220703,3991900,116.474311828613,2021-08-26
125.680000305176,126.26000213623,124.300003051758,124.589996337891,4094300,115.657417297363,2021-08-27
124.529998779297,126.190002441406,124.360000610352,125.940002441406,3151800,116.910614013672,2021-08-30
126.400001525879,127.209999084473,125.910003662109,126.370002746582,6190300,117.309783935547,2021-08-31
125.720001220703,127.459999084473,125.459999084473,127.400001525879,3484200,118.26594543457,2021-09-01
127.5,128.850006103516,127.339996337891,128.490005493164,3402700,119.277793884277,2021-09-02
129,129.399993896484,128.149993896484,128.940002441406,2463300,119.695526123047,2021-09-03
128.119995117188,128.490005493164,127.050003051758,128.389999389648,2765500,119.184967041016,2021-09-07
128.559997558594,129.520004272461,128,129.059997558594,3121200,119.806922912598,2021-09-08
129.149993896484,129.149993896484,127.330001831055,127.980003356934,4546900,118.804359436035,2021-09-09
128,129.440002441406,128,128.800003051758,4127400,119.565567016602,2021-09-10
129.669998168945,129.699996948242,124.809997558594,126.620002746582,5811000,117.541854858398,2021-09-13
127.349998474121,127.98999786377,126.709999084473,127.050003051758,4197400,117.941017150879,2021-09-14
126.879997253418,128.179992675781,126.279998779297,127.48999786377,4803200,118.349479675293,2021-09-15
127.870002746582,127.970001220703,126.300003051758,127.440002441406,3317100,118.303077697754,2021-09-16
126.779998779297,127.800003051758,126.459999084473,126.790000915527,10045200,117.699668884277,2021-09-17
125.599998474121,126.569999694824,123.809997558594,124.870002746582,5262200,115.917327880859,2021-09-20
125.569999694824,126.779998779297,125.099998474121,125.129997253418,4918600,116.158676147461,2021-09-21
125.5,125.73999786377,124.180000305176,124.650001525879,6553400,115.713096618652,2021-09-22
125.419998168945,125.900001525879,124.809997558594,125.300003051758,4161500,116.316513061523,2021-09-23
124.809997558594,125.480003356934,124.269996643066,124.370002746582,3045700,115.453178405762,2021-09-24
123.330001831055,123.5,120.449996948242,120.580001831055,6481200,111.934898376465,2021-09-27
119.599998474121,119.76000213623,117.970001220703,118.73999786377,5855200,110.22681427002,2021-09-28
118.919998168945,120.059997558594,118.769996643066,119.459999084473,4511300,110.895217895508,2021-09-29
119.860000610352,120.669998168945,118.099998474121,118.129997253418,4786200,109.660568237305,2021-09-30
118.199996948242,118.430000305176,115.099998474121,117.209999084473,8173200,108.806518554688,2021-10-01
116.610000610352,117.569999694824,114.860000610352,115.529998779297,5903500,107.246978759766,2021-10-04
116.110000610352,116.949996948242,115.529998779297,115.879997253418,4238400,107.571868896484,2021-10-05
115.75,116.569999694824,114.400001525879,116.48999786377,5498900,108.138130187988,2021-10-06
117.550003051758,118.709999084473,117.449996948242,117.910003662109,4505800,109.456336975098,2021-10-07
118.089996337891,119.330001831055,117.819999694824,118.389999389648,7193200,109.901916503906,2021-10-08
118.150001525879,118.940002441406,116.849998474121,116.879997253418,3873200,108.500175476074,2021-10-11
117.900001525879,118.309997558594,116.410003662109,117.319999694824,4599200,108.908622741699,2021-10-12
117.5,118.230003356934,116.440002441406,117,3935100,108.61157989502,2021-10-13
116.660003662109,117.680000305176,116.639999389648,117.569999694824,4977400,109.562110900879,2021-10-14
118.080001831055,118.330001831055,117.129997253418,117.48999786377,6012400,109.48755645752,2021-10-15
117.290000915527,117.48999786377,116.300003051758,116.819999694824,5275800,108.863174438477,2021-10-18
117.059997558594,120.180000305176,117.059997558594,119.339996337891,5880000,111.211547851562,2021-10-19
123.529998779297,124.800003051758,122.190002441406,123.309997558594,8401900,114.911163330078,2021-10-20
123.51000213623,125.599998474121,123.089996337891,125.050003051758,4984000,116.53263092041,2021-10-21
125.51000213623,126.839996337891,124.879997253418,126.720001220703,5742300,118.088874816895,2021-10-22
126.48999786377,126.849998474121,125.400001525879,126.580001831055,4426900,117.958435058594,2021-10-25
127,128.779998779297,126.790000915527,128.130004882812,3994000,119.402854919434,2021-10-26
129,129.399993896484,127.370002746582,127.709999084473,4128600,119.011444091797,2021-10-27
128.029998779297,128.940002441406,127.040000915527,127.709999084473,3645300,119.011444091797,2021-10-28
127.26000213623,129.009994506836,126.830001831055,128.889999389648,4692200,120.11109161377,2021-10-29
128.639999389648,129.529998779297,128.289993286133,128.940002441406,3494700,120.157669067383,2021-11-01
129.330001831055,129.529998779297,127.290000915527,127.709999084473,8069600,119.011444091797,2021-11-02
127.379997253418,128.740005493164,126.970001220703,128.699996948242,5110600,119.934005737305,2021-11-03
128.949996948242,129.490005493164,128.190002441406,129.089996337891,4675900,120.29744720459,2021-11-04
127.080001831055,127.319999694824,123.930000305176,124.370002746582,7989800,115.898948669434,2021-11-05
124,127.230003356934,123.809997558594,126.800003051758,4930000,118.163436889648,2021-11-08
126.699996948242,127.5,126.25,126.430000305176,5130300,117.818634033203,2021-11-09
126.190002441406,128.110000610352,126.050003051758,127.819999694824,5358900,119.113967895508,2021-11-10
127.970001220703,128.960006713867,127.23999786377,127.25,5054800,118.582778930664,2021-11-11
127.940002441406,128.850006103516,127.120002746582,128.449996948242,6462200,119.701042175293,2021-11-12
128.770004272461,130.199996948242,128.259994506836,129.440002441406,4565800,120.623634338379,2021-11-15
129.639999389648,131.600006103516,129.639999389648,130.889999389648,4141300,121.974853515625,2021-11-16
130.610000610352,130.699996948242,128.539993286133,128.619995117188,4759900,119.85945892334,2021-11-17
129.309997558594,129.429992675781,127.470001220703,127.639999389648,4466100,118.946228027344,2021-11-18
128.410003662109,128.529998779297,126.459999084473,126.839996337891,6867700,118.200706481934,2021-11-19
126.779998779297,126.800003051758,124.680000305176,125.26000213623,4205400,116.728317260742,2021-11-22
124.51000213623,124.889999389648,123.220001220703,124.480003356934,4873700,116.001457214355,2021-11-23
124.069999694824,125.279998779297,124,125.069999694824,3729500,116.551261901855,2021-11-24
127.809997558594,129.75,125.440002441406,125.879997253418,4671400,117.306098937988,2021-11-26
126.349998474121,128.940002441406,125.360000610352,128.029998779297,5648200,119.30965423584,2021-11-29
128.199996948242,128.789993286133,125.339996337891,125.769996643066,7269900,117.203590393066,2021-11-30
126.480003356934,128.479995727539,125.120002746582,126.73999786377,4816700,118.107521057129,2021-12-01
126.290000915527,129.850006103516,126.290000915527,128.380004882812,5090800,119.635818481445,2021-12-02
128.880004882812,130.460006713867,128.029998779297,130.270004272461,5254500,121.397087097168,2021-12-03
130.759994506836,133.279998779297,130.610000610352,132.470001220703,6601600,123.447250366211,2021-12-06
134,134.080001831055,131.800003051758,132.419998168945,5143600,123.40064239502,2021-12-07
132.800003051758,133.449996948242,131.119995117188,132.369995117188,5389400,123.354034423828,2021-12-08
132.5,133.110000610352,131.479995727539,132.529998779297,2663300,123.503173828125,2021-12-09
133.419998168945,134.5,132.869995117188,134.369995117188,4371800,125.217811584473,2021-12-10
134.5,137,134.5,135.960006713867,5094800,126.699546813965,2021-12-13
135.929992675781,136,132,132.940002441406,8193300,123.885215759277,2021-12-14
133.539993286133,135.669998168945,132.899993896484,135.559997558594,6422300,126.326782226562,2021-12-15
135.440002441406,136.610000610352,134.600006103516,136.089996337891,6984100,126.820640563965,2021-12-16
137.539993286133,139.270004272461,136.889999389648,137.110000610352,12146000,127.771202087402,2021-12-17
136.199996948242,137.809997558594,134.220001220703,134.979995727539,6501200,125.786262512207,2021-12-20
136.020004272461,137.179992675781,133.399993896484,135.270004272461,7153800,126.056533813477,2021-12-21
135.880004882812,139.020004272461,135.789993286133,138.990005493164,6768900,129.523162841797,2021-12-22
139.649993896484,140.229995727539,138.720001220703,139.160003662109,3491800,129.681579589844,2021-12-23
139.820007324219,142.600006103516,139.429992675781,141.460006713867,3801700,131.824920654297,2021-12-27
141.580001831055,141.710006713867,140.130004882812,140.470001220703,3296000,130.902359008789,2021-12-28
140.470001220703,141.660003662109,139.330001831055,141.190002441406,2848900,131.573333740234,2021-12-29
141.410003662109,141.75,140.589996337891,141,2809100,131.396224975586,2021-12-30
141,141.770004272461,140.720001220703,140.740005493164,3271800,131.153961181641,2021-12-31
139.429992675781,139.830001831055,137.210006713867,139.039993286133,6688100,129.569747924805,2022-01-03
139.5,139.649993896484,134.759994506836,135.770004272461,8241200,126.522499084473,2022-01-04
135.149993896484,137.029998779297,135.070007324219,135.160003662109,5948200,125.95401763916,2022-01-05
135,136.210006713867,133.880004882812,135.139999389648,5710200,125.93537902832,2022-01-06
134.880004882812,136.179992675781,134.380004882812,135.559997558594,4367500,126.326782226562,2022-01-07
134.789993286133,135.5,133.919998168945,135.259994506836,5975600,126.047210693359,2022-01-10
135.229995727539,135.970001220703,134.039993286133,135.699996948242,5709400,126.457214355469,2022-01-11
134.889999389648,135.699996948242,132.529998779297,133.720001220703,8416000,124.612091064453,2022-01-12
132.389999389648,132.830001831055,129.429992675781,129.649993896484,7174500,121.245452880859,2022-01-13
130.490005493164,130.589996337891,127.019996643066,128.160003662109,9256900,119.852058410645,2022-01-14
127.400001525879,127.930000305176,125.550003051758,126.569999694824,5850100,118.365119934082,2022-01-18
126.75,127.580001831055,125.830001831055,126.050003051758,3996400,117.878852844238,2022-01-19
126.23999786377,127.910003662109,124.610000610352,124.709999084473,8652600,116.625709533691,2022-01-20
126.809997558594,127.089996337891,124.860000610352,125.830001831055,10132700,117.67308807373,2022-01-21
124.01000213623,124.5,120.680000305176,123.819999694824,10864500,115.793395996094,2022-01-24
123.080001831055,124.620002746582,121.589996337891,123.269996643066,9126600,115.279052734375,2022-01-25
119.190002441406,121.680000305176,119,120.069999694824,14753100,112.286491394043,2022-01-26
120.980003356934,123.169998168945,119.73999786377,120.440002441406,9179500,112.632499694824,2022-01-27
120.769996643066,125.529998779297,119.610000610352,125.349998474121,8286500,117.22420501709,2022-01-28
125.519996643066,127.959999084473,125.129997253418,127.459999084473,7210000,119.197425842285,2022-01-31
127.370002746582,127.660003662109,126.23999786377,127.199996948242,5602000,118.954277038574,2022-02-01
128.25,130.740005493164,127.860000610352,130.039993286133,7450500,121.610176086426,2022-02-02
128.630004882812,130.940002441406,128.259994506836,130.110000610352,5613300,121.675643920898,2022-02-03
129.559997558594,130.520004272461,128.600006103516,129.710006713867,4149700,121.301605224609,2022-02-04
129.869995117188,129.949996948242,127.680000305176,128.050003051758,4035200,119.749214172363,2022-02-07
127.529998779297,128.940002441406,127.160003662109,128.649993896484,3890900,120.31029510498,2022-02-08
129.520004272461,130.789993286133,129.419998168945,130.490005493164,3434200,122.031005859375,2022-02-09
128.570007324219,129.919998168945,127.169998168945,127.76000213623,5917700,119.477981567383,2022-02-10
127.779998779297,128.919998168945,125.150001525879,125.48999786377,4803200,117.35514831543,2022-02-11
125,125.569999694824,121.980003356934,122.779998779297,7433900,114.820816040039,2022-02-14
124.190002441406,125.419998168945,123.410003662109,123.980003356934,5298000,115.94303894043,2022-02-15
123.449996948242,124.110000610352,121.559997558594,123.680000305176,5078100,115.662475585938,2022-02-16
122.98999786377,123.180000305176,120.470001220703,120.580001831055,3688300,112.763427734375,2022-02-17
120,120.309997558594,114.839996337891,116.790000915527,12376100,109.219116210938,2022-02-18
116.540000915527,119.330001831055,116.099998474121,117.51000213623,8372800,109.892463684082,2022-02-22
118,118.839996337891,116.98999786377,117.25,5184200,109.649291992188,2022-02-23
115,118.919998168945,114.430000305176,118.720001220703,6252600,111.02400970459,2022-02-24
118.720001220703,122.930000305176,118.5,122.410003662109,5837700,114.474792480469,2022-02-25
121.050003051758,121.059997558594,119.150001525879,120.620002746582,6828400,112.800834655762,2022-02-28
120.309997558594,121.160003662109,117.379997253418,118.169998168945,6697700,110.509658813477,2022-03-01
118.620002746582,121.050003051758,118.26000213623,120.360000610352,6419800,112.55770111084,2022-03-02
120.800003051758,122.069999694824,120.48999786377,120.970001220703,5223100,113.128150939941,2022-03-03
119.930000305176,121.76000213623,119.01000213623,121.410003662109,5911400,113.539642333984,2022-03-04
120.540000915527,120.889999389648,117.26000213623,118.860000610352,6632000,111.154930114746,2022-03-07
117.910003662109,119.019996643066,115.709999084473,116.110000610352,6694000,108.583183288574,2022-03-08
117.900001525879,119.199996948242,116.440002441406,118.389999389648,5004700,110.715393066406,2022-03-09
117.180000305176,117.809997558594,115.730003356934,117,4377600,109.415504455566,2022-03-10
117.440002441406,118.059997558594,113.879997253418,114.019996643066,8012400,106.628692626953,2022-03-11
114.900001525879,117.209999084473,114.580001831055,115.519996643066,5527500,108.031440734863,2022-03-14
117.5,117.790000915527,116.220001220703,117.480003356934,5041200,109.864395141602,2022-03-15
118.209999084473,119.540000915527,116.959999084473,119.480003356934,4441800,111.734725952148,2022-03-16
119,121.23999786377,118.730003356934,121.199996948242,3998900,113.343238830566,2022-03-17
121.73999786377,122.669998168945,120.680000305176,122.449996948242,7823800,114.512214660645,2022-03-18
121.930000305176,123.099998474121,121.160003662109,121.76000213623,4135100,113.86693572998,2022-03-21
121.889999389648,122.529998779297,121.26000213623,121.889999389648,4479600,113.98851776123,2022-03-22
121.110000610352,121.23999786377,116.73999786377,116.919998168945,5656000,109.340698242188,2022-03-23
117.379997253418,117.879997253418,116.610000610352,117.819999694824,4505800,110.182357788086,2022-03-24
118.650001525879,119.309997558594,117.73999786377,118.949996948242,2896300,111.239105224609,2022-03-25
119.379997253418,120,118.709999084473,119.98999786377,5350900,112.211669921875,2022-03-28
121.830001831055,122.069999694824,119.309997558594,120.190002441406,5126100,112.398719787598,2022-03-29
119.870002746582,120.73999786377,119.470001220703,120.379997253418,4064800,112.576377868652,2022-03-30
120.209999084473,120.48999786377,118.099998474121,118.360000610352,5432600,110.687339782715,2022-03-31
118.839996337891,118.970001220703,117.26000213623,118.580001831055,4314000,110.893089294434,2022-04-01
117.870002746582,118.980003356934,117.569999694824,118.879997253418,4037200,111.173629760742,2022-04-04
118.26000213623,121.190002441406,118.139999389648,119.480003356934,6113400,111.734725952148,2022-04-05
119,120.190002441406,117.76000213623,119.940002441406,5485100,112.164939880371,2022-04-06
119.599998474121,124.209999084473,119.290000915527,123.370002746582,5863500,115.372566223145,2022-04-07
123.419998168945,124.360000610352,122.110000610352,123.25,5093900,115.260345458984,2022-04-08
123.480003356934,123.5,119.779998779297,120.040000915527,4071100,112.258438110352,2022-04-11
119.790000915527,120.610000610352,117.720001220703,118.389999389648,4432300,110.715393066406,2022-04-12
117.559997558594,119.809997558594,117.25,119.480003356934,4407900,112.180084228516,2022-04-13
120.050003051758,120.25,117.559997558594,117.690002441406,3140000,110.499465942383,2022-04-14
117.019996643066,118.330001831055,115.540000915527,116.290000915527,4115900,109.184989929199,2022-04-18
116.680000305176,120.230003356934,116.650001525879,119.980003356934,5120900,112.649543762207,2022-04-19
119.480003356934,124.050003051758,117.5,122.639999389648,8334200,115.147003173828,2022-04-20
123.180000305176,124.349998474121,122.650001525879,123.370002746582,7321100,115.832412719727,2022-04-21
123.019996643066,123.180000305176,119.559997558594,119.639999389648,6710100,112.330291748047,2022-04-22
119.160003662109,120.309997558594,117.839996337891,120.01000213623,4503500,112.677703857422,2022-04-25
118.610000610352,119.639999389648,116.970001220703,116.970001220703,3366300,109.823425292969,2022-04-26
117.290000915527,118.580001831055,116.129997253418,116.720001220703,4178700,109.588714599609,2022-04-27
117.550003051758,118.73999786377,116.830001831055,118.01000213623,4960000,110.799903869629,2022-04-28
117.059997558594,117.769996643066,113.129997253418,113.5,6815900,106.565452575684,2022-04-29
113.5,114.019996643066,110.279998779297,112.830001831055,4905000,105.936393737793,2022-05-02
113.050003051758,114.339996337891,111.819999694824,112.430000305176,4491500,105.560829162598,2022-05-03
112.5,116.330001831055,111.129997253418,115.699996948242,5347400,108.631034851074,2022-05-04
114.860000610352,115,111.680000305176,113.01000213623,5703300,106.105377197266,2022-05-05
112.550003051758,113.669998168945,110.970001220703,112.269996643066,4966800,105.410583496094,2022-05-06
110.690002441406,111.199996948242,106.940002441406,107.389999389648,6478200,100.828758239746,2022-05-09
108.910003662109,109.629997253418,106.209999084473,106.75,6248300,100.227836608887,2022-05-10
106.660003662109,108.019996643066,105.660003662109,105.839996337891,6636100,99.3734664916992,2022-05-11
105.5,108.019996643066,104.629997253418,107.970001220703,8516100,101.373321533203,2022-05-12
108.360000610352,110.51000213623,108.360000610352,109.879997253418,6159300,103.166610717773,2022-05-13
109.400001525879,110.519996643066,107.809997558594,109.709999084473,7459000,103.006996154785,2022-05-16
111.589996337891,115.430000305176,111.589996337891,114.540000915527,9172000,107.541915893555,2022-05-17
113.419998168945,114.699996948242,112.230003356934,112.73999786377,6933900,105.851875305176,2022-05-18
112.029998779297,113.01000213623,110.519996643066,112.440002441406,6304800,105.570213317871,2022-05-19
113.400001525879,113.720001220703,110.819999694824,113.23999786377,4509600,106.321311950684,2022-05-20
113.849998474121,115.360000610352,112.940002441406,115.029998779297,4357000,108.001968383789,2022-05-23
115.160003662109,115.160003662109,111.830001831055,113.769996643066,5272600,106.818939208984,2022-05-24
113.199996948242,114.940002441406,112.349998474121,113.190002441406,3921700,106.274383544922,2022-05-25
113.779998779297,115.51000213623,113.209999084473,114.870002746582,4027800,107.851753234863,2022-05-26
116.080001831055,116.919998168945,115.480003356934,116.690002441406,3884800,109.560554504395,2022-05-27
