"LEONIA.MI.Open","LEONIA.MI.High","LEONIA.MI.Low","LEONIA.MI.Close","LEONIA.MI.Volume","LEONIA.MI.Adjusted","Date"
103.853996276855,103.856002807617,103.841003417969,103.849998474121,9315,103.849998474121,2021-03-18
103.850997924805,103.856002807617,103.837997436523,103.850997924805,28930,103.850997924805,2021-03-19
103.847999572754,103.848999023438,103.837997436523,103.843002319336,7344,103.843002319336,2021-03-22
103.837997436523,103.849998474121,103.834999084473,103.834999084473,12746,103.834999084473,2021-03-23
103.83699798584,103.84700012207,103.832000732422,103.84700012207,5027,103.84700012207,2021-03-24
103.832000732422,103.837997436523,103.831001281738,103.835998535156,14378,103.835998535156,2021-03-25
103.837997436523,103.842002868652,103.818000793457,103.832000732422,4872,103.832000732422,2021-03-26
103.824996948242,103.838996887207,103.823997497559,103.831001281738,21753,103.831001281738,2021-03-29
103.824996948242,103.838996887207,103.819999694824,103.829002380371,4585,103.829002380371,2021-03-30
103.824996948242,103.833000183105,103.815002441406,103.815002441406,8909,103.815002441406,2021-03-31
103.814002990723,103.821998596191,103.806999206543,103.81600189209,3933,103.81600189209,2021-04-01
103.817001342773,103.819999694824,103.804000854492,103.807998657227,7283,103.807998657227,2021-04-06
103.806999206543,103.815002441406,103.806999206543,103.815002441406,4112,103.815002441406,2021-04-07
103.803001403809,103.810997009277,103.800003051758,103.806999206543,3681,103.806999206543,2021-04-08
103.801002502441,103.80899810791,103.797996520996,103.803001403809,4553,103.803001403809,2021-04-09
103.805999755859,103.806999206543,103.795997619629,103.802001953125,11307,103.802001953125,2021-04-12
103.803001403809,103.805999755859,103.794998168945,103.800003051758,5638,103.800003051758,2021-04-13
103.803001403809,103.803001403809,103.792999267578,103.793998718262,5280,103.793998718262,2021-04-14
103.789001464844,103.797996520996,103.78800201416,103.793998718262,5435,103.793998718262,2021-04-15
103.793998718262,103.799003601074,103.789001464844,103.797996520996,39547,103.797996520996,2021-04-16
103.786003112793,103.795997619629,103.781997680664,103.794998168945,23256,103.794998168945,2021-04-19
103.783996582031,103.796997070312,103.78099822998,103.785003662109,29900,103.785003662109,2021-04-20
103.78099822998,103.790000915527,103.78099822998,103.785003662109,5361,103.785003662109,2021-04-21
103.783996582031,103.790000915527,103.771003723145,103.779998779297,5545,103.779998779297,2021-04-22
103.774002075195,103.787002563477,103.774002075195,103.782997131348,2257,103.782997131348,2021-04-23
103.772003173828,103.785003662109,103.771003723145,103.78099822998,18325,103.78099822998,2021-04-26
103.767997741699,103.777000427246,103.767997741699,103.775001525879,3207,103.775001525879,2021-04-27
103.774002075195,103.776000976562,103.764999389648,103.769996643066,12813,103.769996643066,2021-04-28
103.761001586914,103.774002075195,103.76000213623,103.761001586914,18207,103.761001586914,2021-04-29
103.759002685547,103.769996643066,103.754997253418,103.764999389648,8752,103.764999389648,2021-04-30
103.75,103.769996643066,103.747001647949,103.761001586914,9270,103.761001586914,2021-05-03
103.755996704102,103.768997192383,103.751998901367,103.76000213623,14443,103.76000213623,2021-05-04
103.761001586914,103.763000488281,103.752998352051,103.758003234863,2557,103.758003234863,2021-05-05
103.750999450684,103.762001037598,103.73999786377,103.755996704102,7201,103.755996704102,2021-05-06
103.741996765137,103.75700378418,103.740997314453,103.75,5108,103.75,2021-05-07
103.744003295898,103.750999450684,103.741996765137,103.74299621582,4526,103.74299621582,2021-05-10
103.740997314453,103.748001098633,103.736999511719,103.744003295898,6903,103.744003295898,2021-05-11
103.737998962402,103.750999450684,103.734001159668,103.737998962402,9503,103.737998962402,2021-05-12
103.734001159668,103.741996765137,103.733001708984,103.737998962402,4043,103.737998962402,2021-05-13
103.738998413086,103.745002746582,103.727996826172,103.740997314453,4469,103.740997314453,2021-05-14
103.728996276855,103.741996765137,103.724998474121,103.730003356934,6234,103.730003356934,2021-05-17
103.727996826172,103.735000610352,103.72200012207,103.730003356934,6061,103.730003356934,2021-05-18
103.724998474121,103.736000061035,103.721000671387,103.727996826172,7016,103.727996826172,2021-05-19
103.727996826172,103.736000061035,103.718002319336,103.726997375488,8351,103.726997375488,2021-05-20
103.71900177002,103.728996276855,103.716003417969,103.720001220703,15348,103.720001220703,2021-05-21
103.717002868652,103.726997375488,103.71199798584,103.721000671387,5192,103.721000671387,2021-05-24
103.713996887207,103.723999023438,103.708999633789,103.713996887207,5998,103.713996887207,2021-05-25
103.71900177002,103.71900177002,103.709999084473,103.710998535156,6979,103.710998535156,2021-05-26
103.706001281738,103.712997436523,103.703002929688,103.708999633789,15313,103.708999633789,2021-05-27
103.710998535156,103.71199798584,103.703002929688,103.707000732422,14798,103.707000732422,2021-05-28
103.699996948242,103.71199798584,103.697998046875,103.706001281738,69805,103.706001281738,2021-05-31
103.697998046875,103.712997436523,103.696998596191,103.703002929688,10858,103.703002929688,2021-06-01
103.697998046875,103.697998046875,103.696998596191,103.702003479004,386,103.702003479004,2021-06-02
103.694000244141,103.704002380371,103.69100189209,103.696998596191,9673,103.696998596191,2021-06-03
103.69100189209,103.706001281738,103.684997558594,103.694999694824,17357,103.694999694824,2021-06-04
103.694999694824,103.698997497559,103.688003540039,103.694000244141,28937,103.694000244141,2021-06-07
103.693000793457,103.694999694824,103.682998657227,103.685997009277,39643,103.685997009277,2021-06-08
103.684997558594,103.694000244141,103.682998657227,103.690002441406,28101,103.690002441406,2021-06-09
103.679000854492,103.718002319336,103.675003051758,103.68399810791,31647,103.68399810791,2021-06-10
103.678001403809,103.688003540039,103.677001953125,103.686996459961,9088,103.686996459961,2021-06-11
103.675003051758,103.686996459961,103.670997619629,103.68399810791,15620,103.68399810791,2021-06-14
103.680000305176,103.684997558594,103.668998718262,103.676002502441,14668,103.676002502441,2021-06-15
103.670997619629,103.680000305176,103.668998718262,103.674003601074,10255,103.674003601074,2021-06-16
103.672996520996,103.674003601074,103.664001464844,103.668998718262,7266,103.668998718262,2021-06-17
103.671997070312,103.675003051758,103.661003112793,103.675003051758,5863,103.675003051758,2021-06-18
103.667999267578,103.671997070312,103.658996582031,103.664001464844,2642,103.664001464844,2021-06-21
103.667999267578,103.669998168945,103.658996582031,103.665000915527,7237,103.665000915527,2021-06-22
103.65599822998,103.669998168945,103.653999328613,103.664001464844,3893,103.664001464844,2021-06-23
103.66300201416,103.66300201416,103.651000976562,103.65299987793,8367,103.65299987793,2021-06-24
103.656997680664,103.660003662109,103.649002075195,103.656997680664,4865,103.656997680664,2021-06-25
103.653999328613,103.653999328613,103.644996643066,103.650001525879,4205,103.650001525879,2021-06-28
103.652000427246,103.652000427246,103.638999938965,103.648002624512,5625,103.648002624512,2021-06-29
103.640998840332,103.651000976562,103.639999389648,103.644996643066,3567,103.644996643066,2021-06-30
103.650001525879,103.651000976562,103.640998840332,103.646003723145,2614,103.646003723145,2021-07-01
103.641998291016,103.648002624512,103.629997253418,103.638999938965,2683,103.638999938965,2021-07-02
103.630996704102,103.652000427246,103.629997253418,103.638000488281,16580,103.638000488281,2021-07-05
103.638999938965,103.641998291016,103.630996704102,103.640998840332,22393,103.640998840332,2021-07-06
103.636001586914,103.638000488281,103.626998901367,103.634002685547,39479,103.634002685547,2021-07-07
103.63200378418,103.636001586914,103.624000549316,103.627998352051,53294,103.627998352051,2021-07-08
103.628997802734,103.630996704102,103.622001647949,103.625,2964,103.625,2021-07-09
103.616996765137,103.630996704102,103.616996765137,103.630996704102,45693,103.630996704102,2021-07-12
103.616996765137,103.626998901367,103.612998962402,103.621002197266,17136,103.621002197266,2021-07-13
103.612998962402,103.623001098633,103.611999511719,103.612998962402,20489,103.612998962402,2021-07-14
103.61799621582,103.625,103.607002258301,103.612998962402,14082,103.612998962402,2021-07-15
103.609001159668,103.619003295898,103.607002258301,103.613998413086,7755,103.613998413086,2021-07-16
103.602996826172,103.61499786377,103.602996826172,103.610000610352,7163,103.610000610352,2021-07-19
103.600997924805,103.61499786377,103.600997924805,103.611999511719,39880,103.611999511719,2021-07-20
103.601997375488,103.611000061035,103.598999023438,103.611000061035,6780,103.611000061035,2021-07-21
103.59700012207,103.609001159668,103.588996887207,103.600997924805,6628,103.600997924805,2021-07-22
103.593002319336,103.601997375488,103.581001281738,103.592002868652,21310,103.592002868652,2021-07-23
103.589996337891,103.598999023438,103.588996887207,103.59400177002,9772,103.59400177002,2021-07-26
103.596000671387,103.596000671387,103.587997436523,103.596000671387,2477,103.596000671387,2021-07-27
103.585998535156,103.59400177002,103.584999084473,103.588996887207,2269,103.588996887207,2021-07-28
103.589996337891,103.589996337891,103.578002929688,103.581001281738,9775,103.581001281738,2021-07-29
103.585998535156,103.597999572754,103.573997497559,103.58699798584,4941,103.58699798584,2021-07-30
103.583999633789,103.587997436523,103.570999145508,103.580001831055,6424,103.580001831055,2021-08-02
103.573997497559,103.582000732422,103.572998046875,103.578002929688,832,103.578002929688,2021-08-03
103.571998596191,103.584999084473,103.568000793457,103.575996398926,1470,103.575996398926,2021-08-04
103.567001342773,103.575996398926,103.564002990723,103.570999145508,1246,103.570999145508,2021-08-05
103.571998596191,103.572998046875,103.561996459961,103.571998596191,7082,103.571998596191,2021-08-06
103.569000244141,103.583999633789,103.563003540039,103.564002990723,13202,103.564002990723,2021-08-09
103.569000244141,103.569000244141,103.559997558594,103.565002441406,1893,103.565002441406,2021-08-10
103.559997558594,103.568000793457,103.55899810791,103.564002990723,1712,103.564002990723,2021-08-11
103.561996459961,103.564002990723,103.554000854492,103.559997558594,6537,103.559997558594,2021-08-12
103.559997558594,103.561996459961,103.552001953125,103.552001953125,1395,103.552001953125,2021-08-13
103.550003051758,103.556999206543,103.549003601074,103.554000854492,618,103.554000854492,2021-08-16
103.555000305176,103.556999206543,103.546997070312,103.555000305176,2362,103.555000305176,2021-08-17
103.553001403809,103.554000854492,103.542999267578,103.550003051758,1368,103.550003051758,2021-08-18
103.540000915527,103.551002502441,103.540000915527,103.546997070312,2953,103.546997070312,2021-08-19
103.546997070312,103.546997070312,103.536003112793,103.543998718262,1027,103.543998718262,2021-08-20
103.536003112793,103.542999267578,103.535003662109,103.535003662109,371,103.535003662109,2021-08-23
103.535003662109,103.541000366211,103.532997131348,103.537002563477,1598,103.537002563477,2021-08-24
103.53099822998,103.541000366211,103.53099822998,103.537002563477,3233,103.537002563477,2021-08-25
103.535003662109,103.537002563477,103.526000976562,103.532997131348,5441,103.532997131348,2021-08-26
103.525001525879,103.532997131348,103.524002075195,103.528999328613,1176,103.528999328613,2021-08-27
103.529998779297,103.533996582031,103.521003723145,103.52799987793,114747,103.52799987793,2021-08-30
103.517997741699,103.528999328613,103.517997741699,103.517997741699,3632,103.517997741699,2021-08-31
103.515998840332,103.528999328613,103.515998840332,103.521003723145,3093,103.521003723145,2021-09-01
103.513000488281,103.521003723145,103.512001037598,103.515998840332,1468,103.515998840332,2021-09-02
103.517997741699,103.517997741699,103.505996704102,103.513000488281,6094,103.513000488281,2021-09-03
103.513999938965,103.514999389648,103.502998352051,103.511001586914,4039,103.511001586914,2021-09-06
103.503997802734,103.518997192383,103.500999450684,103.509002685547,5661,103.509002685547,2021-09-07
103.512001037598,103.513999938965,103.501998901367,103.501998901367,6204,103.501998901367,2021-09-08
103.50700378418,103.513000488281,103.494003295898,103.502998352051,5509,103.502998352051,2021-09-09
103.504997253418,103.504997253418,103.496002197266,103.501998901367,1362,103.501998901367,2021-09-10
103.49299621582,103.508003234863,103.49299621582,103.494003295898,901,103.494003295898,2021-09-13
103.5,103.5,103.490997314453,103.497001647949,2330,103.497001647949,2021-09-14
103.488998413086,103.5,103.486999511719,103.488998413086,18282,103.488998413086,2021-09-15
103.49299621582,103.495002746582,103.480003356934,103.488998413086,8636,103.488998413086,2021-09-16
103.490997314453,103.494003295898,103.476997375488,103.478996276855,47146,103.478996276855,2021-09-17
103.477996826172,103.48999786377,103.476997375488,103.483001708984,10589,103.483001708984,2021-09-20
103.475997924805,103.498001098633,103.474998474121,103.476997375488,10703,103.476997375488,2021-09-21
103.484001159668,103.485000610352,103.474998474121,103.480003356934,1966,103.480003356934,2021-09-22
103.470001220703,103.477996826172,103.466003417969,103.473999023438,1691,103.473999023438,2021-09-23
103.476997375488,103.477996826172,103.467002868652,103.477996826172,4327,103.477996826172,2021-09-24
103.473999023438,103.473999023438,103.46199798584,103.463996887207,9597,103.463996887207,2021-09-27
103.458000183105,103.476997375488,103.458000183105,103.476997375488,3154,103.476997375488,2021-09-28
103.470001220703,103.473999023438,103.456001281738,103.466003417969,29769,103.466003417969,2021-09-29
103.470001220703,103.470001220703,103.456001281738,103.46199798584,6331,103.46199798584,2021-09-30
103.462997436523,103.46900177002,103.452003479004,103.46199798584,3353,103.46199798584,2021-10-01
103.449996948242,103.460998535156,103.449996948242,103.455001831055,4904,103.455001831055,2021-10-04
103.447998046875,103.458000183105,103.436996459961,103.453002929688,12034,103.453002929688,2021-10-05
103.455001831055,103.458999633789,103.444999694824,103.449996948242,5234,103.449996948242,2021-10-06
103.442001342773,103.456001281738,103.44100189209,103.450996398926,12634,103.450996398926,2021-10-07
103.440002441406,103.454002380371,103.434997558594,103.440002441406,2303,103.440002441406,2021-10-08
103.436996459961,103.445999145508,103.434997558594,103.440002441406,4878,103.440002441406,2021-10-11
103.434997558594,103.444000244141,103.430000305176,103.436996459961,17705,103.436996459961,2021-10-12
103.432998657227,103.44100189209,103.430999755859,103.435997009277,5007,103.435997009277,2021-10-13
103.435997009277,103.440002441406,103.427001953125,103.434997558594,5703,103.434997558594,2021-10-14
103.434997558594,103.439002990723,103.420997619629,103.43399810791,4072,103.43399810791,2021-10-15
103.430999755859,103.43399810791,103.422996520996,103.429000854492,20802,103.429000854492,2021-10-18
103.420997619629,103.432998657227,103.416000366211,103.416000366211,68009,103.416000366211,2021-10-19
103.428001403809,103.429000854492,103.417999267578,103.417999267578,12746,103.417999267578,2021-10-20
103.421997070312,103.424003601074,103.408996582031,103.417999267578,3963,103.417999267578,2021-10-21
103.412002563477,103.419998168945,103.410003662109,103.419998168945,10386,103.419998168945,2021-10-22
103.414001464844,103.417999267578,103.407997131348,103.41300201416,7764,103.41300201416,2021-10-25
103.406997680664,103.419998168945,103.402000427246,103.412002563477,4390,103.412002563477,2021-10-26
103.404998779297,103.41300201416,103.400001525879,103.40299987793,13194,103.40299987793,2021-10-27
103.400001525879,103.411003112793,103.387496948242,103.403999328613,1576,103.403999328613,2021-10-28
103.397003173828,103.411003112793,103.392997741699,103.411003112793,3262,103.411003112793,2021-10-29
103.394996643066,103.394996643066,103.394996643066,103.399002075195,500,103.399002075195,2021-11-01
103.402000427246,103.403999328613,103.388000488281,103.392997741699,2748,103.392997741699,2021-11-02
103.400001525879,103.400001525879,103.388999938965,103.391998291016,7273,103.391998291016,2021-11-03
103.393997192383,103.401000976562,103.380996704102,103.389999389648,6595,103.389999389648,2021-11-04
103.384002685547,103.391998291016,103.379997253418,103.391998291016,26505,103.391998291016,2021-11-05
103.380996704102,103.388999938965,103.373001098633,103.378997802734,22798,103.378997802734,2021-11-08
103.378997802734,103.387001037598,103.375999450684,103.38200378418,9187,103.38200378418,2021-11-09
103.38500213623,103.389999389648,103.372001647949,103.375999450684,113509,103.375999450684,2021-11-10
103.372001647949,103.379997253418,103.372001647949,103.375999450684,1844,103.375999450684,2021-11-11
103.370002746582,103.379997253418,103.370002746582,103.378997802734,2576,103.378997802734,2021-11-12
103.366996765137,103.375999450684,103.365997314453,103.371002197266,5642,103.371002197266,2021-11-15
103.36499786377,103.374000549316,103.363998413086,103.369003295898,1840,103.369003295898,2021-11-16
103.362998962402,103.372001647949,103.358001708984,103.366996765137,2266,103.366996765137,2021-11-17
103.366996765137,103.366996765137,103.352996826172,103.362998962402,1780,103.362998962402,2021-11-18
103.356002807617,103.36499786377,103.355003356934,103.36499786377,3671,103.36499786377,2021-11-19
103.361999511719,103.361999511719,103.352996826172,103.358001708984,579,103.358001708984,2021-11-22
103.350997924805,103.361000061035,103.349998474121,103.350997924805,2629,103.350997924805,2021-11-23
103.348999023438,103.359001159668,103.34400177002,103.355003356934,14594,103.355003356934,2021-11-24
103.351997375488,103.351997375488,103.34400177002,103.347999572754,903,103.347999572754,2021-11-25
103.353996276855,103.357002258301,103.33699798584,103.356002807617,9698,103.356002807617,2021-11-26
103.338996887207,103.347999572754,103.33699798584,103.346000671387,4226,103.346000671387,2021-11-29
103.33699798584,103.351997375488,103.335998535156,103.343002319336,8290,103.343002319336,2021-11-30
103.34400177002,103.346000671387,103.333999633789,103.333999633789,2363,103.333999633789,2021-12-01
103.330001831055,103.341003417969,103.330001831055,103.335998535156,3925,103.335998535156,2021-12-02
103.33699798584,103.337997436523,103.324996948242,103.337997436523,1987,103.337997436523,2021-12-03
103.333999633789,103.335998535156,103.325996398926,103.332000732422,10637,103.332000732422,2021-12-06
103.323997497559,103.334999084473,103.323997497559,103.330001831055,5852,103.330001831055,2021-12-07
103.330001831055,103.330001831055,103.330001831055,103.327003479004,259,103.327003479004,2021-12-08
103.324996948242,103.325996398926,103.31600189209,103.320999145508,1258,103.320999145508,2021-12-09
103.311996459961,103.324996948242,103.311996459961,103.323997497559,2126,103.323997497559,2021-12-10
103.311996459961,103.321998596191,103.305999755859,103.305999755859,10349,103.305999755859,2021-12-13
103.30899810791,103.317001342773,103.305999755859,103.30899810791,22622,103.30899810791,2021-12-14
103.306999206543,103.31600189209,103.302001953125,103.302001953125,7913,103.302001953125,2021-12-15
103.30899810791,103.30899810791,103.296997070312,103.304000854492,1749,103.304000854492,2021-12-16
103.307998657227,103.307998657227,103.300003051758,103.300003051758,957,103.300003051758,2021-12-17
103.296997070312,103.309997558594,103.296997070312,103.297996520996,25667,103.297996520996,2021-12-20
103.295997619629,103.305999755859,103.295997619629,103.305999755859,2520,103.305999755859,2021-12-21
103.293998718262,103.304000854492,103.293998718262,103.297996520996,1999,103.297996520996,2021-12-22
103.309997558594,103.309997558594,103.281997680664,103.307998657227,4669,103.307998657227,2021-12-23
103.291999816895,103.295997619629,103.283996582031,103.293998718262,2945,103.293998718262,2021-12-27
103.258003234863,103.290000915527,103.258003234863,103.282997131348,2694,103.282997131348,2021-12-28
103.289001464844,103.289001464844,103.275001525879,103.275001525879,7815,103.275001525879,2021-12-29
103.262001037598,103.283996582031,103.262001037598,103.278999328613,991,103.278999328613,2021-12-30
103.265998840332,103.279998779297,103.265998840332,103.278999328613,1614,103.278999328613,2022-01-03
103.400001525879,103.400001525879,103.264999389648,103.268997192383,5419,103.268997192383,2022-01-04
103.269996643066,103.277000427246,103.26000213623,103.267997741699,18073,103.267997741699,2022-01-05
103.264999389648,103.268997192383,103.264999389648,103.264999389648,300,103.264999389648,2022-01-06
103.266998291016,103.267997741699,103.258003234863,103.267997741699,1157,103.267997741699,2022-01-07
103.254997253418,103.265998840332,103.25,103.26000213623,11796,103.26000213623,2022-01-10
103.252998352051,103.261001586914,103.251998901367,103.255996704102,1948,103.255996704102,2022-01-11
103.255996704102,103.26000213623,103.246002197266,103.254997253418,12588,103.254997253418,2022-01-12
103.254997253418,103.254997253418,103.245002746582,103.253997802734,3616,103.253997802734,2022-01-13
103.252998352051,103.252998352051,103.24299621582,103.251998901367,1403,103.251998901367,2022-01-14
103.25,103.25,103.238998413086,103.245002746582,4214,103.245002746582,2022-01-17
103.234001159668,103.248001098633,103.234001159668,103.241996765137,4344,103.241996765137,2022-01-18
103.232002258301,103.249000549316,103.232002258301,103.240997314453,7980,103.240997314453,2022-01-19
103.232002258301,103.240997314453,103.231002807617,103.235000610352,1964,103.235000610352,2022-01-20
103.238998413086,103.238998413086,103.230003356934,103.237998962402,6791,103.237998962402,2022-01-21
103.238998413086,103.23999786377,103.227996826172,103.23999786377,7209,103.23999786377,2022-01-24
103.234001159668,103.236000061035,103.225997924805,103.236000061035,8863,103.236000061035,2022-01-25
103.237998962402,103.237998962402,103.223999023438,103.228996276855,10724,103.228996276855,2022-01-26
103.21900177002,103.228996276855,103.21900177002,103.224998474121,2334,103.224998474121,2022-01-27
103.231002807617,103.231002807617,103.217002868652,103.226997375488,1731,103.226997375488,2022-01-28
103.22200012207,103.225997924805,103.208999633789,103.208999633789,15398,103.208999633789,2022-01-31
103.21900177002,103.222999572754,103.212997436523,103.218002319336,13039,103.218002319336,2022-02-01
103.218002319336,103.224998474121,103.205001831055,103.214996337891,46320,103.214996337891,2022-02-02
103.213996887207,103.303001403809,103.195999145508,103.208999633789,53665,103.208999633789,2022-02-03
103.217002868652,103.220001220703,103.196998596191,103.210998535156,4122,103.210998535156,2022-02-04
103.208000183105,103.208000183105,103.198997497559,103.204002380371,2075,103.204002380371,2022-02-07
103.206001281738,103.208000183105,103.195999145508,103.202003479004,4761,103.202003479004,2022-02-08
103.186996459961,103.206001281738,103.186996459961,103.200996398926,11610,103.200996398926,2022-02-09
103.190002441406,103.207000732422,103.181999206543,103.194999694824,7042,103.194999694824,2022-02-10
103.176002502441,103.204002380371,103.176002502441,103.188003540039,2042,103.188003540039,2022-02-11
103.207000732422,103.207000732422,103.180999755859,103.195999145508,2289,103.195999145508,2022-02-14
103.198997497559,103.198997497559,103.175003051758,103.186996459961,2643,103.186996459961,2022-02-15
103.190002441406,103.195999145508,103.177001953125,103.185997009277,1829,103.185997009277,2022-02-16
103.181999206543,103.185997009277,103.176002502441,103.180999755859,2227,103.180999755859,2022-02-17
103.174003601074,103.18399810791,103.171997070312,103.177001953125,2622,103.177001953125,2022-02-18
103.180000305176,103.182998657227,103.170997619629,103.176002502441,104072,103.176002502441,2022-02-21
103.18399810791,103.18399810791,103.162002563477,103.170997619629,9539,103.170997619629,2022-02-22
103.166999816895,103.179000854492,103.166999816895,103.169998168945,49765,103.169998168945,2022-02-23
103.189002990723,103.189002990723,103.140998840332,103.160003662109,12043,103.160003662109,2022-02-24
103.149002075195,103.182998657227,103.061996459961,103.180999755859,3581,103.180999755859,2022-02-25
103.144996643066,103.179000854492,103.139999389648,103.161003112793,4712,103.161003112793,2022-02-28
103.176002502441,103.199996948242,103.13500213623,103.199996948242,53987,103.199996948242,2022-03-01
103.141998291016,103.25,103.141998291016,103.25,11571,103.25,2022-03-02
103.170997619629,103.176002502441,103.137001037598,103.138999938965,14521,103.138999938965,2022-03-03
103.134002685547,103.160003662109,103.134002685547,103.160003662109,11303,103.160003662109,2022-03-04
103.150001525879,103.165000915527,103.125999450684,103.164001464844,5890,103.164001464844,2022-03-07
103.168998718262,103.168998718262,103.133003234863,103.147003173828,12261,103.147003173828,2022-03-08
103.129997253418,103.162002563477,103.110000610352,103.110000610352,10548,103.110000610352,2022-03-09
103.166999816895,103.166999816895,103.122001647949,103.139999389648,2128,103.139999389648,2022-03-10
103.121002197266,103.15599822998,103.119003295898,103.122001647949,6586,103.122001647949,2022-03-11
103.151000976562,103.152000427246,103.116996765137,103.137001037598,3485,103.137001037598,2022-03-14
103.115997314453,103.156997680664,103.115997314453,103.13500213623,18533,103.13500213623,2022-03-15
103.11799621582,103.137001037598,103.111000061035,103.13200378418,3688,103.13200378418,2022-03-16
103.129997253418,103.130996704102,103.11799621582,103.11799621582,20999,103.11799621582,2022-03-17
103.126998901367,103.129997253418,103.11799621582,103.127998352051,1904,103.127998352051,2022-03-18
103.11499786377,103.141998291016,103.107002258301,103.141998291016,2161,103.141998291016,2022-03-21
103.122001647949,103.125,103.098999023438,103.125,4546,103.125,2022-03-22
103.09700012207,103.124000549316,103.09700012207,103.101997375488,21842,103.101997375488,2022-03-23
103.106002807617,103.121002197266,103.099998474121,103.111999511719,1894,103.111999511719,2022-03-24
103.103996276855,103.11799621582,103.09700012207,103.11799621582,2397,103.11799621582,2022-03-25
103.110000610352,103.110000610352,103.099998474121,103.105003356934,2001,103.105003356934,2022-03-28
103.110000610352,103.113998413086,103.09700012207,103.101997375488,1830,103.101997375488,2022-03-29
103.09700012207,103.109001159668,103.09700012207,103.109001159668,4357,103.109001159668,2022-03-30
103.100997924805,103.102996826172,103.087997436523,103.087997436523,30814,103.087997436523,2022-03-31
103.089996337891,103.100997924805,103.080001831055,103.098999023438,2544,103.098999023438,2022-04-01
103.08699798584,103.097999572754,103.085998535156,103.093002319336,31277,103.093002319336,2022-04-04
103.073997497559,103.093002319336,103.073997497559,103.08699798584,9020,103.08699798584,2022-04-05
103.073997497559,103.105003356934,103.073997497559,103.092002868652,11269,103.092002868652,2022-04-06
103.084999084473,103.085998535156,103.065002441406,103.081001281738,6362,103.081001281738,2022-04-07
103.075996398926,103.089996337891,103.070999145508,103.089996337891,1653,103.089996337891,2022-04-08
103.068000793457,103.085998535156,103.067001342773,103.075996398926,6957,103.075996398926,2022-04-11
103.070999145508,103.085998535156,103.065002441406,103.079002380371,2148,103.079002380371,2022-04-12
103.063003540039,103.072998046875,103.060997009277,103.067001342773,1157,103.067001342773,2022-04-13
103.060997009277,103.069000244141,103.043998718262,103.067001342773,8450,103.067001342773,2022-04-14
103.045997619629,103.065002441406,103.045997619629,103.065002441406,13145,103.065002441406,2022-04-19
103.054000854492,103.064002990723,103.046997070312,103.05899810791,1204,103.05899810791,2022-04-20
103.041999816895,103.059997558594,103.041000366211,103.059997558594,4005,103.059997558594,2022-04-21
103.039001464844,103.056999206543,103.039001464844,103.056999206543,2652,103.056999206543,2022-04-22
103.044998168945,103.045997619629,103.043998718262,103.049003601074,1362,103.049003601074,2022-04-25
103.051002502441,103.053001403809,103.041999816895,103.047996520996,14246,103.047996520996,2022-04-26
103.050003051758,103.063003540039,103.039001464844,103.053001403809,5145,103.053001403809,2022-04-27
103.035003662109,103.053001403809,103.033996582031,103.053001403809,4026,103.053001403809,2022-04-28
103.055000305176,103.055999755859,103.033996582031,103.055999755859,854,103.055999755859,2022-04-29
103.03099822998,103.053001403809,102.945999145508,103.041999816895,10732,103.041999816895,2022-05-02
103.03800201416,103.039001464844,103.028999328613,103.033996582031,2950,103.033996582031,2022-05-03
103.035003662109,103.037002563477,103.024002075195,103.029998779297,5298,103.029998779297,2022-05-04
103.03099822998,103.032997131348,103.013999938965,103.013999938965,2568,103.013999938965,2022-05-05
103.018997192383,103.046997070312,103.013999938965,103.046997070312,550,103.046997070312,2022-05-06
103.011001586914,103.028999328613,103.011001586914,103.027000427246,2487,103.027000427246,2022-05-09
103.023002624512,103.032997131348,103.014999389648,103.031997680664,21550,103.031997680664,2022-05-10
103.022003173828,103.02799987793,103.003997802734,103.015998840332,5313,103.015998840332,2022-05-11
103.001998901367,103.025001525879,103.001998901367,103.00700378418,21803,103.00700378418,2022-05-12
103.013999938965,103.023002624512,102.998001098633,102.998001098633,8189,102.998001098633,2022-05-13
103.001998901367,103.016998291016,102.997001647949,103.005996704102,2067,103.005996704102,2022-05-16
103.009002685547,103.098999023438,102.997001647949,103.002998352051,28005,103.002998352051,2022-05-17
103.00700378418,103.009002685547,102.991996765137,102.996002197266,885,102.996002197266,2022-05-18
102.900001525879,103.01000213623,102.900001525879,102.99299621582,24249,102.99299621582,2022-05-19
102.998001098633,103.001998901367,102.980003356934,103,15679,103,2022-05-20
102.980003356934,103.001998901367,102.978996276855,103.001998901367,2590,103.001998901367,2022-05-23
102.986000061035,103.008003234863,102.984001159668,102.995002746582,4420,102.995002746582,2022-05-24
102.99299621582,103.000999450684,102.976997375488,102.986999511719,1875,102.986999511719,2022-05-25
102.987998962402,102.991996765137,102.976997375488,102.986000061035,4607,102.986000061035,2022-05-26
102.986000061035,102.987998962402,102.968002319336,102.986000061035,1731,102.986000061035,2022-05-27
102.983001708984,103.051002502441,102.959999084473,102.983001708984,7739,102.983001708984,2022-05-30
102.99299621582,103.044998168945,102.96900177002,102.976997375488,1281,102.976997375488,2022-05-31
102.96900177002,102.980003356934,102.96900177002,102.972999572754,516,102.972999572754,2022-06-01
102.972999572754,102.972999572754,102.972999572754,102.972999572754,0,102.972999572754,2022-06-02
102.97200012207,102.97200012207,102.945999145508,102.958999633789,5098,102.958999633789,2022-06-03
