"CVX.Open","CVX.High","CVX.Low","CVX.Close","CVX.Volume","CVX.Adjusted","Date"
95.4199981689453,96.7200012207031,94.1999969482422,95.9199981689453,14342300,79.5313186645508,2021-02-17
95.75,95.7799987792969,94.3000030517578,95,9030600,78.7684936523438,2021-02-18
95.129997253418,96.379997253418,94.6500015258789,95.8000030517578,8913900,79.4318237304688,2021-02-19
96.9899978637695,99.6399993896484,96.4599990844727,98.3899993896484,13178700,81.5792999267578,2021-02-22
99.9700012207031,100.160003662109,96.8000030517578,99.629997253418,14874000,82.607421875,2021-02-23
100.330001831055,104.040000915527,99.8099975585938,103.309997558594,16116000,85.6586685180664,2021-02-24
104.900001525879,104.959999084473,101.589996337891,102.349998474121,13219200,84.8627014160156,2021-02-25
100.300003051758,101.059997558594,97.6100006103516,100,14454100,82.9141998291016,2021-02-26
102.459999084473,103.800003051758,101.400001525879,102.050003051758,10439900,84.6139526367188,2021-03-01
101.889999389648,103.309997558594,101.709999084473,102.440002441406,10643500,84.9373245239258,2021-03-02
103.410003662109,105.75,103.400001525879,103.589996337891,14958200,85.8908157348633,2021-03-03
104.519996643066,107.580001831055,103.129997253418,104.5,22994200,86.6453475952148,2021-03-04
106.959999084473,109.129997253418,106.150001525879,109,23638200,90.3765029907227,2021-03-05
109.860000610352,110.430000305176,108.059997558594,109.75,18033600,90.9983367919922,2021-03-08
109.069999694824,110.690002441406,107.879997253418,109.5,19010700,90.7910461425781,2021-03-09
110.199996948242,112.01000213623,109.699996948242,111.370002746582,17389900,92.341552734375,2021-03-10
111.650001525879,112.550003051758,110.889999389648,111.190002441406,10989500,92.1923065185547,2021-03-11
111.639999389648,112.699996948242,110.720001220703,111.559997558594,10930300,92.4990844726562,2021-03-12
111.529998779297,111.910003662109,108.889999389648,110.25,10488000,91.4129104614258,2021-03-15
108.529998779297,108.879997253418,107.080001831055,107.639999389648,11698400,89.2488479614258,2021-03-16
107.209999084473,108.559997558594,106.599998474121,108.029998779297,9168600,89.5722198486328,2021-03-17
107.01000213623,107.529998779297,103.709999084473,104.120002746582,13246600,86.3302688598633,2021-03-18
103.940002441406,104.889999389648,102.73999786377,103.379997253418,18491000,85.7166900634766,2021-03-19
103.059997558594,104.5,102.309997558594,102.540000915527,12508500,85.0202331542969,2021-03-22
101.449996948242,104.300003051758,100.690002441406,101.970001220703,14781700,84.5476150512695,2021-03-23
102.98999786377,105.76000213623,102.910003662109,104.699996948242,11026800,86.8111724853516,2021-03-24
102.849998474121,105.26000213623,102.069999694824,105.069999694824,11138200,87.1179580688477,2021-03-25
106.540000915527,107.540000915527,105.360000610352,107.480003356934,9820200,89.1161956787109,2021-03-26
106.400001525879,107.529998779297,105.699996948242,106.919998168945,7542300,88.6518707275391,2021-03-29
106.059997558594,106.830001831055,105.589996337891,105.930000305176,6284600,87.8310241699219,2021-03-30
105.550003051758,106.220001220703,104.599998474121,104.790000915527,8954400,86.8857803344727,2021-03-31
105.26000213623,105.860000610352,104.209999084473,105.75,8515800,87.6817779541016,2021-04-01
105.730003356934,105.830001831055,104.169998168945,104.51000213623,8692700,86.6536483764648,2021-04-05
104.25,105.080001831055,103.449996948242,103.580001831055,8125100,85.8825302124023,2021-04-06
103.470001220703,104.569999694824,103.26000213623,104.190002441406,7699300,86.388298034668,2021-04-07
103.519996643066,103.620002746582,102.069999694824,103.019996643066,8283000,85.4182205200195,2021-04-08
103.120002746582,103.680000305176,102.099998474121,102.919998168945,7163700,85.3352966308594,2021-04-09
103.669998168945,103.860000610352,101.51000213623,101.779998779297,7845900,84.3900756835938,2021-04-12
101.559997558594,102.599998474121,101.290000915527,102.23999786377,6829900,84.7714767456055,2021-04-13
102.650001525879,105.330001831055,102.599998474121,104.269996643066,10194800,86.4546356201172,2021-04-14
104.01000213623,104.269996643066,102.930000305176,103.419998168945,7860500,85.7498626708984,2021-04-15
103.800003051758,104.360000610352,102.430000305176,102.959999084473,7459700,85.3684463500977,2021-04-16
103.269996643066,103.830001831055,102.209999084473,103.26000213623,7068700,85.6172180175781,2021-04-19
102.830001831055,102.98999786377,100.51000213623,101.330001831055,9783800,84.016975402832,2021-04-20
100.330001831055,102.98999786377,100.139999389648,102.730003356934,8264400,85.1777725219727,2021-04-21
102.870002746582,102.870002746582,100.870002746582,100.949996948242,9899400,83.7018890380859,2021-04-22
101.099998474121,102.169998168945,100.720001220703,101.550003051758,6756000,84.1993865966797,2021-04-23
101.269996643066,102.669998168945,101.26000213623,101.519996643066,5639700,84.1744995117188,2021-04-26
101.809997558594,103.099998474121,101.51000213623,102.699996948242,6898900,85.1528701782227,2021-04-27
103.540000915527,105.860000610352,103.370002746582,105.220001220703,8718400,87.2423400878906,2021-04-28
106.419998168945,107.650001525879,105.75,106.900001525879,9740300,88.6352844238281,2021-04-29
104.980003356934,105.389999389648,102.970001220703,103.069999694824,13730000,85.4596710205078,2021-04-30
103.980003356934,105.720001220703,103.220001220703,105.529998779297,7938100,87.4993591308594,2021-05-03
105.959999084473,106.51000213623,104.849998474121,106.110000610352,8704300,87.9802474975586,2021-05-04
107.089996337891,109.540000915527,106.819999694824,108.959999084473,12872400,90.3433074951172,2021-05-05
108.949996948242,109.129997253418,107.419998168945,109.019996643066,9654900,90.39306640625,2021-05-06
108.089996337891,110.669998168945,107.699996948242,110.019996643066,10273000,91.2222061157227,2021-05-07
111.440002441406,113.110000610352,109.519996643066,109.569999694824,13586500,90.8490829467773,2021-05-10
109.059997558594,109.580001831055,106.209999084473,106.699996948242,12754800,88.4694366455078,2021-05-11
107,110.150001525879,106.720001220703,107.370002746582,11661900,89.0249786376953,2021-05-12
106.069999694824,107.870002746582,105.440002441406,106.680000305176,9706300,88.4528732299805,2021-05-13
107.800003051758,109.819999694824,107.800003051758,109.470001220703,9124100,90.7661743164062,2021-05-14
109.089996337891,110.879997253418,108.970001220703,110.809997558594,12692900,91.8772201538086,2021-05-17
108.940002441406,109.059997558594,105.970001220703,106.180000305176,12759900,89.1159591674805,2021-05-18
103.819999694824,104.290000915527,101.970001220703,103.199996948242,14762700,86.614875793457,2021-05-19
103.069999694824,104.069999694824,101.970001220703,103.559997558594,9706300,86.9170150756836,2021-05-20
104.099998474121,105.199996948242,103.680000305176,104.120002746582,10352800,87.3870239257812,2021-05-21
104.949996948242,105.839996337891,104,105.599998474121,6785600,88.6291580200195,2021-05-24
105.430000305176,105.620002746582,103.610000610352,103.870002746582,7884000,87.1772079467773,2021-05-25
104.519996643066,104.910003662109,103.660003662109,104.120002746582,9232400,87.3870239257812,2021-05-26
104.120002746582,104.910003662109,102.569999694824,103.01000213623,11703400,86.4553985595703,2021-05-27
103.620002746582,104.120002746582,102.949996948242,103.790000915527,7278200,87.1100540161133,2021-05-28
105.300003051758,107.430000305176,105.300003051758,106.650001525879,10260600,89.5104217529297,2021-06-01
107.209999084473,108.559997558594,106.209999084473,108.080001831055,9141800,90.7106170654297,2021-06-02
107.559997558594,108.089996337891,106.559997558594,107.589996337891,8809300,90.2993316650391,2021-06-03
108.23999786377,108.669998168945,107.209999084473,108.449996948242,6699300,91.0211486816406,2021-06-04
108.370002746582,108.699996948242,107.569999694824,107.75,6748600,90.4336547851562,2021-06-07
107.650001525879,108.980003356934,106.300003051758,108.730003356934,10559500,91.2561492919922,2021-06-08
109.059997558594,109.529998779297,107.650001525879,107.779998779297,10146900,90.4588241577148,2021-06-09
109.059997558594,110.25,107.25,108.410003662109,13526200,90.9875793457031,2021-06-10
108.839996337891,108.970001220703,107.860000610352,107.910003662109,7731700,90.5679397583008,2021-06-11
108.180000305176,108.959999084473,106.830001831055,107.970001220703,9051900,90.6182861328125,2021-06-14
108.410003662109,110.480003356934,108.389999389648,110.300003051758,10540200,92.573844909668,2021-06-15
110.029998779297,110.51000213623,108.900001525879,109.669998168945,9283300,92.0450820922852,2021-06-16
109.23999786377,109.980003356934,96.3099975585938,107.069999694824,14337800,89.8629455566406,2021-06-17
105.25,106.269996643066,102.910003662109,103.029998779297,22284500,86.4721984863281,2021-06-18
104.099998474121,106.440002441406,103.930000305176,106.050003051758,13591500,89.0068588256836,2021-06-21
105.330001831055,106.959999084473,104.309997558594,106.400001525879,10230100,89.3006057739258,2021-06-22
107.360000610352,108.129997253418,106.230003356934,106.269996643066,7792800,89.1914978027344,2021-06-23
107.139999389648,107.779998779297,106.360000610352,107.139999389648,8724600,89.9216842651367,2021-06-24
107.589996337891,108.059997558594,106.779998779297,107.300003051758,8102300,90.0559768676758,2021-06-25
106.949996948242,107,103.660003662109,103.98999786377,11348400,87.2779159545898,2021-06-28
104.589996337891,104.970001220703,103.610000610352,103.76000213623,7225500,87.0848770141602,2021-06-29
103.839996337891,104.879997253418,103.720001220703,104.73999786377,7927500,87.9073715209961,2021-06-30
106.949996948242,107.099998474121,105.73999786377,106.209999084473,10873200,89.1411285400391,2021-07-01
105.699996948242,106.400001525879,105.040000915527,106.069999694824,7107700,89.0236358642578,2021-07-02
105.970001220703,105.970001220703,103.389999389648,103.98999786377,10162800,87.2779159545898,2021-07-06
103.959999084473,104.900001525879,102.120002746582,102.930000305176,8245000,86.3882522583008,2021-07-07
101.5,103.089996337891,101.220001220703,102.599998474121,8695500,86.1112823486328,2021-07-08
103.459999084473,104.230003356934,102.360000610352,104.069999694824,8567900,87.3450546264648,2021-07-09
103.559997558594,105.019996643066,103.23999786377,104.279998779297,9898600,87.5213012695312,2021-07-12
104,104.580001831055,103.220001220703,103.930000305176,6738000,87.2275466918945,2021-07-13
104.480003356934,105.319999694824,101.720001220703,101.970001220703,9216600,85.5825424194336,2021-07-14
101.050003051758,102.25,100.849998474121,101.300003051758,9665700,85.0202255249023,2021-07-15
101.629997253418,101.690002441406,98.3300018310547,98.620002746582,12199100,82.7709121704102,2021-07-16
95.8199996948242,96.9499969482422,94.5199966430664,95.9599990844727,17385500,80.5383987426758,2021-07-19
95.8899993896484,98.0400009155273,95.0500030517578,96.5299987792969,12114600,81.0167999267578,2021-07-20
97.9800033569336,100.470001220703,97.6999969482422,99.8199996948242,11478100,83.7780685424805,2021-07-21
99.4000015258789,99.4100036621094,97.8899993896484,98.8199996948242,7694300,82.9387664794922,2021-07-22
98.8000030517578,99.120002746582,97.9400024414062,98.8600006103516,7570800,82.9723434448242,2021-07-23
99.4599990844727,101.26000213623,99.4400024414062,100.949996948242,10227500,84.7264633178711,2021-07-26
100.050003051758,100.720001220703,98.9400024414062,100.610000610352,8332100,84.4410858154297,2021-07-27
100.900001525879,101.809997558594,100.279998779297,101.180000305176,8546100,84.9195022583008,2021-07-28
102.379997253418,102.879997253418,101.940002441406,102.569999694824,8681300,86.0861129760742,2021-07-29
103.059997558594,104.050003051758,100.769996643066,101.809997558594,12295300,85.4482574462891,2021-07-30
102.080001831055,103.980003356934,101.559997558594,101.629997253418,8911800,85.2971878051758,2021-08-02
101.589996337891,102.910003662109,100.669998168945,102.599998474121,8437300,86.1112823486328,2021-08-03
100.440002441406,101.900001525879,100.099998474121,100.300003051758,10389800,84.1809234619141,2021-08-04
100.940002441406,102.430000305176,100.669998168945,101.230003356934,7986100,84.9614715576172,2021-08-05
102.019996643066,102.580001831055,101.599998474121,101.949996948242,6475600,85.5657577514648,2021-08-06
100.910003662109,101.379997253418,99.9300003051758,100.25,9243100,84.1389541625977,2021-08-09
100.73999786377,102.319999694824,100.580001831055,102.080001831055,9762600,85.6748580932617,2021-08-10
102.040000915527,102.970001220703,101.599998474121,102.849998474121,7079800,86.3211135864258,2021-08-11
102.860000610352,103.25,101.779998779297,102.639999389648,7377600,86.1448593139648,2021-08-12
102.230003356934,102.540000915527,101.639999389648,101.959999084473,6572600,85.5741424560547,2021-08-13
100.830001831055,101.199996948242,99.9100036621094,100.919998168945,9476600,84.701286315918,2021-08-16
100.199996948242,101.680000305176,99.629997253418,100.730003356934,10937500,84.5418167114258,2021-08-17
98.6900024414062,99.4199981689453,96.5500030517578,96.6999969482422,12893600,82.2536849975586,2021-08-18
94.8099975585938,95.3099975585938,92.8600006103516,94.2900009155273,17423400,80.2037200927734,2021-08-19
93.5199966430664,94.879997253418,93.2099990844727,94.3000030517578,9707600,80.2122344970703,2021-08-20
96.0899963378906,97,96.0599975585938,96.7300033569336,10277800,82.2792129516602,2021-08-23
97.5,98.6100006103516,97.3899993896484,97.8399963378906,8924900,83.2233810424805,2021-08-24
97.2200012207031,98.7200012207031,96.7200012207031,98.5100021362305,9342300,83.7932891845703,2021-08-25
98.1100006103516,98.7300033569336,97.1999969482422,97.2200012207031,8124800,82.6959991455078,2021-08-26
98.1399993896484,99.4599990844727,98.0500030517578,98.6399993896484,10281200,83.9038696289062,2021-08-27
99.0899963378906,99.3099975585938,97.9700012207031,98.3899993896484,8127200,83.6912155151367,2021-08-30
98.1399993896484,98.4100036621094,96.6399993896484,96.7699966430664,15676900,82.3132400512695,2021-08-31
96.8600006103516,97.0699996948242,95.4700012207031,95.7099990844727,10557300,81.4115753173828,2021-09-01
96.6399993896484,98.3899993896484,96.5500030517578,97.7099990844727,12340100,83.1128005981445,2021-09-02
97.4000015258789,98.4300003051758,97.379997253418,97.4899978637695,9097000,82.9256744384766,2021-09-03
97.0199966430664,97.9800033569336,96.7399978637695,97.0599975585938,9237800,82.5599060058594,2021-09-07
97.5,98.4700012207031,96.3499984741211,96.3899993896484,10775900,81.9900131225586,2021-09-08
95.8899993896484,97.620002746582,95.3499984741211,96,10219400,81.6582641601562,2021-09-09
97.5999984741211,97.6999969482422,95.8899993896484,96.0699996948242,11006000,81.7177963256836,2021-09-10
97.2099990844727,98.7099990844727,97.0599975585938,97.9700012207031,11500900,83.3339691162109,2021-09-13
98.379997253418,98.7399978637695,95.9800033569336,96.1999969482422,15294100,81.8283843994141,2021-09-14
96.9899978637695,98.5299987792969,96.9899978637695,98.2399978637695,11623400,83.5636215209961,2021-09-15
98.3199996948242,98.5899963378906,96.9100036621094,97.3199996948242,10616700,82.7810516357422,2021-09-16
97.1100006103516,98.379997253418,96.370002746582,96.7600021362305,16006100,82.3047180175781,2021-09-17
94.6399993896484,95.25,93.3099975585938,94.7799987792969,15796100,80.6205215454102,2021-09-20
95.5699996948242,95.8899993896484,94.0299987792969,94.8499984741211,10958400,80.680046081543,2021-09-21
96.2399978637695,98.7799987792969,96.2399978637695,97.6399993896484,13292800,83.0532531738281,2021-09-22
98.2399978637695,100.269996643066,97.75,100.059997558594,10094900,85.1117324829102,2021-09-23
99.6500015258789,100.970001220703,99.6500015258789,100.599998474121,8225300,85.5710525512695,2021-09-24
102.589996337891,103.779998779297,102.589996337891,102.970001220703,12697500,87.5869903564453,2021-09-27
103.910003662109,104.889999389648,102.879997253418,103.360000610352,15560800,87.9187393188477,2021-09-28
103.209999084473,104.23999786377,102.339996337891,103.330001831055,10268100,87.893196105957,2021-09-29
103.419998168945,103.449996948242,101.449996948242,101.449996948242,15319800,86.2940673828125,2021-09-30
102.220001220703,104.540000915527,101.879997253418,104.330001831055,10854900,88.7438201904297,2021-10-01
105,105.860000610352,104.110000610352,104.720001220703,13305400,89.0755615234375,2021-10-04
106.040000915527,107.769996643066,105.419998168945,105.860000610352,13017300,90.0452423095703,2021-10-05
104.180000305176,105.349998474121,103.580001831055,104.930000305176,10630100,89.2541885375977,2021-10-06
105.610000610352,106.300003051758,105.220001220703,105.680000305176,8830900,89.8921203613281,2021-10-07
106.809997558594,108.430000305176,106.599998474121,108.050003051758,10586700,91.908073425293,2021-10-08
109.559997558594,109.629997253418,106.919998168945,107.129997253418,9794800,91.1255035400391,2021-10-11
106.98999786377,107.580001831055,106.169998168945,107.150001525879,9085000,91.1425323486328,2021-10-12
106.769996643066,108.339996337891,106.480003356934,107.790000915527,9220700,91.6869125366211,2021-10-13
108.879997253418,109.160003662109,108.110000610352,108.809997558594,7648600,92.5545425415039,2021-10-14
109.769996643066,110.029998779297,109.430000305176,109.610000610352,9968100,93.2350158691406,2021-10-15
110.220001220703,110.410003662109,108.959999084473,109.559997558594,10677400,93.1924819946289,2021-10-18
110.160003662109,111.699996948242,109.800003051758,111.699996948242,10362800,95.0127944946289,2021-10-19
111.089996337891,113.169998168945,110.779998779297,113.160003662109,10811400,96.2546691894531,2021-10-20
112.709999084473,112.809997558594,110.870002746582,111.73999786377,9372600,95.0468063354492,2021-10-21
112.220001220703,112.879997253418,111.449996948242,112.800003051758,8673800,95.9484558105469,2021-10-22
113.529998779297,114.349998474121,113.300003051758,113.849998474121,9579800,96.8416061401367,2021-10-25
113.980003356934,114.599998474121,113.51000213623,114.099998474121,7463000,97.0542526245117,2021-10-26
113.220001220703,113.580001831055,111.650001525879,112.069999694824,9096100,95.3275146484375,2021-10-27
111.580001831055,113.269996643066,111.580001831055,113.120002746582,7538200,96.2206497192383,2021-10-28
114.830001831055,115.290000915527,113.150001525879,114.48999786377,15294200,97.3859786987305,2021-10-29
115.029998779297,115.089996337891,114.050003051758,114.529998779297,11213800,97.4199981689453,2021-11-01
114.180000305176,114.190002441406,113.209999084473,113.830001831055,9189700,96.8245849609375,2021-11-02
112.269996643066,113.269996643066,111.970001220703,113.01000213623,10416000,96.1270751953125,2021-11-03
114.220001220703,114.26000213623,112.910003662109,113.51000213623,9673000,96.5523910522461,2021-11-04
114.269996643066,115.050003051758,113.930000305176,114.73999786377,8102100,97.5986404418945,2021-11-05
115.089996337891,115.98999786377,114.690002441406,115.150001525879,7695900,97.9474029541016,2021-11-08
115.269996643066,116.120002746582,114.459999084473,116,10945900,98.67041015625,2021-11-09
115.76000213623,116.209999084473,113.660003662109,114.150001525879,10305100,97.0967712402344,2021-11-10
113.599998474121,114.669998168945,113.569999694824,114.160003662109,7317500,97.1052856445312,2021-11-11
113.800003051758,114.309997558594,113.589996337891,114.230003356934,8682800,97.1648330688477,2021-11-12
114.949996948242,116.949996948242,114.269996643066,116.819999694824,11050400,99.3678817749023,2021-11-15
117.110000610352,118.080001831055,116.860000610352,117.279998779297,10566300,99.7591781616211,2021-11-16
114.870002746582,116.529998779297,114.660003662109,115.419998168945,11108000,99.3117446899414,2021-11-17
114.849998474121,115.379997253418,113.410003662109,114.449996948242,8368600,98.4771270751953,2021-11-18
112.51000213623,113.150001525879,111.099998474121,111.910003662109,13532600,96.291618347168,2021-11-19
112.019996643066,115.190002441406,111.849998474121,113.910003662109,9947100,98.0124969482422,2021-11-22
115.190002441406,116.839996337891,115.059997558594,116.300003051758,10366800,100.068939208984,2021-11-23
116.809997558594,118,116.680000305176,117.190002441406,8500900,100.834732055664,2021-11-24
113.349998474121,114.830001831055,112.629997253418,114.51000213623,11861800,98.5287475585938,2021-11-26
116.339996337891,117.169998168945,114.709999084473,114.849998474121,12003800,98.8213119506836,2021-11-29
113.449996948242,115.860000610352,112.440002441406,112.870002746582,24451200,97.1176376342773,2021-11-30
114.949996948242,116.059997558594,112.089996337891,112.099998474121,12302700,96.4550857543945,2021-12-01
113.25,115.699996948242,111.930000305176,115.139999389648,11392400,99.0708236694336,2021-12-02
116.73999786377,117,113.589996337891,114.410003662109,10445100,98.4427185058594,2021-12-03
115.959999084473,117.449996948242,115.050003051758,116.199996948242,9833900,99.9828948974609,2021-12-06
117.23999786377,118.660003662109,117.23999786377,117.919998168945,11419600,101.462837219238,2021-12-07
118.389999389648,119.26000213623,117.660003662109,118.449996948242,8827900,101.918876647949,2021-12-08
117.849998474121,118.599998474121,117.580001831055,118.139999389648,8334700,101.652145385742,2021-12-09
118.930000305176,119.199996948242,116.870002746582,118.339996337891,9090700,101.82421875,2021-12-10
117.459999084473,117.849998474121,115.610000610352,115.879997253418,8533000,99.7075424194336,2021-12-13
115.73999786377,116.919998168945,115.470001220703,116.220001220703,12245300,100.000091552734,2021-12-14
116.319999694824,116.319999694824,113.949996948242,115.559997558594,11069500,99.4322052001953,2021-12-15
116.190002441406,118.190002441406,115.919998168945,116.639999389648,11344700,100.361480712891,2021-12-16
115.919998168945,116.459999084473,113.529998779297,113.599998474121,22727900,97.7457656860352,2021-12-17
111.860000610352,113.709999084473,110.730003356934,113.650001525879,13464400,97.7887725830078,2021-12-20
114.430000305176,116.069999694824,114.290000915527,115.470001220703,11368200,99.3547592163086,2021-12-21
115.419998168945,116.680000305176,114.410003662109,116.129997253418,8345200,99.9226531982422,2021-12-22
116.51000213623,117.919998168945,116.400001525879,116.410003662109,7416600,100.163581848145,2021-12-23
116.069999694824,118.819999694824,115.410003662109,118.790000915527,7745500,102.211433410645,2021-12-27
118.660003662109,119.339996337891,118.040000915527,118.559997558594,6516000,102.013526916504,2021-12-28
118.080001831055,118.650001525879,117.290000915527,117.949996948242,6957400,101.488655090332,2021-12-29
118.129997253418,118.690002441406,117.339996337891,117.430000305176,6016000,101.041229248047,2021-12-30
117.379997253418,118.089996337891,117.129997253418,117.349998474121,5706600,100.972396850586,2021-12-31
117.419998168945,119.690002441406,117.290000915527,119.26000213623,10717700,102.615844726562,2022-01-03
119.949996948242,121.980003356934,119.660003662109,121.430000305176,16413100,104.482978820801,2022-01-04
122.23999786377,123.839996337891,122.069999694824,122.220001220703,15487100,105.162734985352,2022-01-05
123.620002746582,124.319999694824,121.639999389648,123.26000213623,13318500,106.057586669922,2022-01-06
123.550003051758,125.540000915527,122.949996948242,125.029998779297,14164600,107.580558776855,2022-01-07
125.150001525879,125.690002441406,123.860000610352,125.110000610352,12626100,107.649398803711,2022-01-10
125.860000610352,128,124.830001831055,127.970001220703,14609000,110.110252380371,2022-01-11
127.98999786377,128.429992675781,126.470001220703,127.330001831055,12469200,109.5595703125,2022-01-12
127.139999389648,128.100006103516,126.449996948242,126.800003051758,9691300,109.103538513184,2022-01-13
126.76000213623,129.199996948242,126.76000213623,128.960006713867,13281000,110.96208190918,2022-01-14
129.690002441406,130,127.870002746582,129.380004882812,12905500,111.323471069336,2022-01-18
129.949996948242,130.149993896484,128.539993286133,128.910003662109,12064300,110.919075012207,2022-01-19
128.270004272461,130.860000610352,127.879997253418,128.449996948242,11370400,110.523254394531,2022-01-20
127.76000213623,128.399993896484,126.230003356934,126.910003662109,13055700,109.198181152344,2022-01-21
124.449996948242,127.730003356934,122.839996337891,127.180000305176,19513700,109.430511474609,2022-01-24
127.120002746582,132.740005493164,125.269996643066,132.589996337891,19984500,114.085464477539,2022-01-25
132.899993896484,134.710006713867,131.589996337891,132.690002441406,17266500,114.171531677246,2022-01-26
134.449996948242,137,133.589996337891,135.369995117188,20654100,116.477478027344,2022-01-27
130,132.059997558594,128.070007324219,130.610000610352,24817800,112.381790161133,2022-01-28
130.190002441406,131.860000610352,129.330001831055,131.330001831055,16401800,113.001319885254,2022-01-31
130.830001831055,135.740005493164,130.509994506836,134.789993286133,16169700,115.978416442871,2022-02-01
134.350006103516,135.800003051758,132.800003051758,135.410003662109,10906700,116.511924743652,2022-02-02
134.850006103516,135.350006103516,133.190002441406,134.199996948242,9447700,115.47078704834,2022-02-03
135.009994506836,137,135.009994506836,135.880004882812,13034700,116.916328430176,2022-02-04
135.339996337891,139.429992675781,134.830001831055,138.550003051758,18422500,119.213691711426,2022-02-07
138.179992675781,138.429992675781,135.009994506836,136.440002441406,11021600,117.398193359375,2022-02-08
136.720001220703,138.339996337891,136.100006103516,137.789993286133,10140800,118.559730529785,2022-02-09
137.559997558594,138.789993286133,135.389999389648,136.039993286133,11012700,117.05396270752,2022-02-10
136.860000610352,139.440002441406,136.279998779297,138.809997558594,12821200,119.437408447266,2022-02-11
137.940002441406,138.050003051758,135.050003051758,136.669998168945,15945000,117.596069335938,2022-02-14
133.080001831055,134.839996337891,132.179992675781,134.259994506836,11746800,116.735260009766,2022-02-15
134.949996948242,136.160003662109,133.759994506836,134.300003051758,11348800,116.770065307617,2022-02-16
134.169998168945,134.580001831055,132.449996948242,133.610000610352,10073900,116.170120239258,2022-02-17
132.820007324219,133.910003662109,132.050003051758,133.419998168945,10691800,116.004913330078,2022-02-18
137,137,130.520004272461,132.399993896484,19428700,115.118049621582,2022-02-22
132.929992675781,136.080001831055,132.559997558594,135.550003051758,16134200,117.856910705566,2022-02-23
137.929992675781,138.229995727539,131.720001220703,134.850006103516,22108900,117.248260498047,2022-02-24
135.960006713867,140.5,135.429992675781,140.380004882812,28028000,122.05647277832,2022-02-25
139.270004272461,144,138.649993896484,144,24394300,125.203926086426,2022-02-28
145.009994506836,149.960006713867,144.699996948242,149.720001220703,31159900,130.177337646484,2022-03-01
150.199996948242,155.75,150.050003051758,154.139999389648,31329500,134.020401000977,2022-03-02
152.259994506836,157.119995117188,151.75,156.220001220703,22492900,135.828903198242,2022-03-03
155.789993286133,159.949996948242,155.089996337891,158.649993896484,29034400,137.941696166992,2022-03-04
159.899993896484,162.100006103516,155.720001220703,162.039993286133,34824700,140.889190673828,2022-03-07
164.309997558594,174,164.100006103516,170.529998779297,57231000,148.271041870117,2022-03-08
162.770004272461,169.770004272461,161.210006713867,166.270004272461,43430000,144.56706237793,2022-03-09
168.740005493164,174.759994506836,168.289993286133,170.820007324219,34913600,148.523162841797,2022-03-10
165.889999389648,172.979995727539,165.880004882812,170.899993896484,28423600,148.592742919922,2022-03-11
166.210006713867,168.350006103516,164.300003051758,166.720001220703,25156200,144.958343505859,2022-03-14
159.110000610352,160.190002441406,155.259994506836,158.279998779297,28534400,137.619964599609,2022-03-15
158.789993286133,160.5,156.210006713867,157.710006713867,22299700,137.124404907227,2022-03-16
159.949996948242,160.990005493164,157.919998168945,160.440002441406,15750700,139.498062133789,2022-03-17
160.889999389648,161.729995727539,158.779998779297,161.729995727539,23214700,140.619674682617,2022-03-18
163.020004272461,165.580001831055,162.720001220703,164.639999389648,13180600,143.149810791016,2022-03-21
163.690002441406,165.259994506836,162.580001831055,164.089996337891,11063900,142.671600341797,2022-03-22
166,167.350006103516,164.940002441406,165.860000610352,10755000,144.210571289062,2022-03-23
166.429992675781,167.399993896484,165,166.300003051758,9024800,144.593139648438,2022-03-24
165.220001220703,169.690002441406,165.160003662109,169.309997558594,10254700,147.210296630859,2022-03-25
165.899993896484,166.630004882812,165.130004882812,166.350006103516,9992000,144.636642456055,2022-03-28
163.509994506836,164.479995727539,160.5,164.320007324219,15102600,142.871597290039,2022-03-29
165.240005493164,166.350006103516,163.660003662109,165.479995727539,9906000,143.880187988281,2022-03-30
163.470001220703,166.160003662109,162.720001220703,162.830001831055,10395900,141.576095581055,2022-03-31
162.779998779297,165.949996948242,162.330001831055,164.220001220703,8795300,142.784652709961,2022-04-01
165,165.449996948242,163,164.369995117188,8718600,142.915084838867,2022-04-04
165.029998779297,167.720001220703,163.100006103516,163.360000610352,9538200,142.036895751953,2022-04-05
164.830001831055,167.009994506836,164.330001831055,164.809997558594,9269000,143.297653198242,2022-04-06
165.100006103516,167.699996948242,163.419998168945,167.100006103516,8018400,145.288726806641,2022-04-07
167.050003051758,171.100006103516,167.020004272461,169.929992675781,10801200,147.74934387207,2022-04-08
168.570007324219,168.779998779297,164.910003662109,165.559997558594,10206100,143.949768066406,2022-04-11
168.970001220703,172.679992675781,168.149993896484,169.009994506836,9528400,146.949432373047,2022-04-12
170.929992675781,172.080001831055,168.289993286133,171.669998168945,7330700,149.262191772461,2022-04-13
170.690002441406,172.940002441406,170.559997558594,171.589996337891,9421100,149.192672729492,2022-04-14
173,174.539993286133,171.869995117188,173.889999389648,7639000,151.192474365234,2022-04-18
173.080001831055,173.690002441406,171.029998779297,171.830001831055,6970200,149.401321411133,2022-04-19
171.619995117188,173.580001831055,171.460006713867,172.529998779297,7495000,150.00993347168,2022-04-20
171.740005493164,172.440002441406,163.830001831055,164.580001831055,14594800,143.09765625,2022-04-21
164.380004882812,165.470001220703,160.860000610352,160.949996948242,12160100,139.941467285156,2022-04-22
155.729995727539,158.360000610352,151.360000610352,157.490005493164,15449800,136.93310546875,2022-04-25
158.820007324219,160.369995117188,156.389999389648,156.529998779297,9810600,136.098434448242,2022-04-26
