"ADBE.Open","ADBE.High","ADBE.Low","ADBE.Close","ADBE.Volume","ADBE.Adjusted","Date"
473.019989013672,480.869995117188,472,480.470001220703,2047500,480.470001220703,2021-05-19
483.679992675781,495.359985351562,482.609985351562,491.670013427734,1991100,491.670013427734,2021-05-20
494.190002441406,496.230010986328,487.130004882812,488.070007324219,1567800,488.070007324219,2021-05-21
494.640014648438,499.989990234375,492.010009765625,497.829986572266,1846900,497.829986572266,2021-05-24
499.019989013672,505.600006103516,498.869995117188,505.079986572266,2322500,505.079986572266,2021-05-25
506.269989013672,509.5,504.630004882812,506.980010986328,1695600,506.980010986328,2021-05-26
505,505,497.450012207031,498.279998779297,2957300,498.279998779297,2021-05-27
506.079986572266,511.369995117188,504.190002441406,504.579986572266,1924800,504.579986572266,2021-05-28
504.540008544922,506,492.309997558594,495.910003662109,2189000,495.910003662109,2021-06-01
495.179992675781,501.820007324219,493.089996337891,495.769989013672,1761300,495.769989013672,2021-06-02
492.399993896484,496.760009765625,487.339996337891,493.140014648438,1539100,493.140014648438,2021-06-03
498.730010986328,506.5,497.720001220703,504.5,1644200,504.5,2021-06-04
504.989990234375,509.779998779297,502,509.470001220703,1768500,509.470001220703,2021-06-07
511.149993896484,516.289978027344,508.070007324219,509.200012207031,1747800,509.200012207031,2021-06-08
513.989990234375,518.320007324219,512.47998046875,514.679992675781,1702400,514.679992675781,2021-06-09
513.989990234375,536.409973144531,513.010009765625,535.52001953125,3152400,535.52001953125,2021-06-10
529.75,541.849975585938,529.75,541.260009765625,2871300,541.260009765625,2021-06-11
545.039978027344,561.359985351562,543.25,556.950012207031,3522600,556.950012207031,2021-06-14
554.989990234375,555,547.22998046875,548.460021972656,2424800,548.460021972656,2021-06-15
548.460021972656,553.989990234375,535.719970703125,543.330017089844,2842000,543.330017089844,2021-06-16
539.989990234375,552.719970703125,538.75,551.359985351562,3566400,551.359985351562,2021-06-17
569.960021972656,570,556.390014648438,565.590026855469,6762000,565.590026855469,2021-06-18
565.989990234375,570.190002441406,560.349975585938,567.349975585938,2625900,567.349975585938,2021-06-21
568.510009765625,576.309997558594,567,575.739990234375,2370400,575.739990234375,2021-06-22
577.989990234375,579.799987792969,570.710021972656,574.22998046875,1616700,574.22998046875,2021-06-23
575.900024414062,580.969970703125,574.960021972656,578.260009765625,1835000,578.260009765625,2021-06-24
578.640014648438,582,577.059997558594,579.659973144531,2133500,579.659973144531,2021-06-25
582.710021972656,589.409973144531,581,588.799987792969,1714000,588.799987792969,2021-06-28
586.780029296875,591.340026855469,583.900024414062,590.75,1204800,590.75,2021-06-29
590.75,592.239990234375,585,585.640014648438,1704200,585.640014648438,2021-06-30
583.330017089844,587.780029296875,581.349975585938,584.72998046875,1646100,584.72998046875,2021-07-01
588.669982910156,594.080017089844,587.960021972656,593.070007324219,1744600,593.070007324219,2021-07-02
595.869995117188,600.659973144531,592.47998046875,596.900024414062,1657400,596.900024414062,2021-07-06
600,607.669982910156,597.400024414062,605.77001953125,2022500,605.77001953125,2021-07-07
595.640014648438,607.299987792969,593.330017089844,605.950012207031,1846600,605.950012207031,2021-07-08
601.429992675781,605.950012207031,597.440002441406,604.5,2145200,604.5,2021-07-09
606,607.419982910156,596.47998046875,600.200012207031,1696200,600.200012207031,2021-07-12
600.559997558594,609.330017089844,598.419982910156,605.010009765625,1435600,605.010009765625,2021-07-13
608.140014648438,611.299987792969,604.010009765625,608.830017089844,1376900,608.830017089844,2021-07-14
608.400024414062,609.950012207031,602.650024414062,606.169982910156,1618100,606.169982910156,2021-07-15
608.710021972656,611.619995117188,603.659973144531,606.099975585938,1249700,606.099975585938,2021-07-16
602.75,610.690002441406,598.140014648438,602.049987792969,2046600,602.049987792969,2021-07-19
605.390014648438,612.75,598.47998046875,608.719970703125,1675700,608.719970703125,2021-07-20
605.719970703125,612.580017089844,603.320007324219,612.260009765625,1381000,612.260009765625,2021-07-21
614.580017089844,623.950012207031,614.580017089844,623.679992675781,1477900,623.679992675781,2021-07-22
625.760009765625,631.640014648438,622,625.869995117188,2030400,625.869995117188,2021-07-23
624.179992675781,625.869995117188,619.72998046875,620.799987792969,1389800,620.799987792969,2021-07-26
621,623.919982910156,610.640014648438,618.280029296875,1540300,618.280029296875,2021-07-27
620.989990234375,626,617.570007324219,620.919982910156,1468100,620.919982910156,2021-07-28
617.039978027344,625.669982910156,617.039978027344,621.700012207031,1068900,621.700012207031,2021-07-29
619.030029296875,622.799987792969,617.289978027344,621.630004882812,1403400,621.630004882812,2021-07-30
625.869995117188,627.599975585938,612.929992675781,618.75,1466800,618.75,2021-08-02
620.22998046875,624.700012207031,614,621.280029296875,1067300,621.280029296875,2021-08-03
622.469970703125,627.080017089844,617.619995117188,625.679992675781,1306800,625.679992675781,2021-08-04
626.989990234375,632.469970703125,623,632.080017089844,1158200,632.080017089844,2021-08-05
629.27001953125,631.840026855469,625.169982910156,631.380004882812,1127700,631.380004882812,2021-08-06
634.97998046875,634.97998046875,626.919982910156,629.219970703125,1118900,629.219970703125,2021-08-09
630.47998046875,633.299987792969,620.599975585938,621.739990234375,1540100,621.739990234375,2021-08-10
623.760009765625,627.419982910156,621.650024414062,626.030029296875,1328300,626.030029296875,2021-08-11
626,636.640014648438,624.039978027344,634.349975585938,1163100,634.349975585938,2021-08-12
634.489990234375,638.429992675781,632.349975585938,637.309997558594,932800,637.309997558594,2021-08-13
637.030029296875,638.02001953125,628.190002441406,636.940002441406,1105500,636.940002441406,2021-08-16
636.549987792969,637,630.219970703125,635.010009765625,1346300,635.010009765625,2021-08-17
632.799987792969,637.140014648438,626.049987792969,626.77001953125,1386500,626.77001953125,2021-08-18
624.880004882812,642.549987792969,623.630004882812,637.659973144531,1693700,637.659973144531,2021-08-19
639.840026855469,652,634.530029296875,647.340026855469,1434000,647.340026855469,2021-08-20
645.869995117188,658.5,645.52001953125,656.859985351562,1652400,656.859985351562,2021-08-23
659.140014648438,660,653.400024414062,657.239990234375,866400,657.239990234375,2021-08-24
658.609985351562,661.059997558594,651.640014648438,656.799987792969,1047900,656.799987792969,2021-08-25
653.590026855469,657.909973144531,649.349975585938,652.390014648438,1619200,652.390014648438,2021-08-26
652.52001953125,662.609985351562,651.859985351562,658.52001953125,1142300,658.52001953125,2021-08-27
659.780029296875,667.669982910156,659.780029296875,665.989990234375,1341500,665.989990234375,2021-08-30
667.900024414062,667.900024414062,660.460021972656,663.700012207031,1877800,663.700012207031,2021-08-31
664.510009765625,668.960021972656,662,665.890014648438,1261200,665.890014648438,2021-09-01
669.820007324219,669.849975585938,661.669982910156,664.640014648438,1402400,664.640014648438,2021-09-02
664.429992675781,673.880004882812,664.299987792969,666.590026855469,1640300,666.590026855469,2021-09-03
667.349975585938,668.869995117188,656.549987792969,661.390014648438,1382300,661.390014648438,2021-09-07
660.150024414062,664.080017089844,657.099975585938,663.219970703125,1367700,663.219970703125,2021-09-08
664.840026855469,667.460021972656,659.929992675781,661.679992675781,1110200,661.679992675781,2021-09-09
666.179992675781,668.869995117188,658.200012207031,658.940002441406,1204200,658.940002441406,2021-09-10
663.039978027344,663.599975585938,640.239990234375,645.150024414062,2242500,645.150024414062,2021-09-13
646,649.580017089844,642.460021972656,645.010009765625,2150200,645.010009765625,2021-09-14
652.320007324219,663.309997558594,650.97998046875,661.080017089844,2009300,661.080017089844,2021-09-15
657.530029296875,666.469970703125,654.710021972656,665.109985351562,2046100,665.109985351562,2021-09-16
663.210021972656,665,652.039978027344,654.47998046875,3553200,654.47998046875,2021-09-17
646.039978027344,653.929992675781,633.049987792969,641.289978027344,2637400,641.289978027344,2021-09-20
646.880004882812,650.950012207031,640.299987792969,645.890014648438,2449300,645.890014648438,2021-09-21
624.789978027344,628.940002441406,615.059997558594,626.080017089844,5689600,626.080017089844,2021-09-22
632.289978027344,633.820007324219,627.02001953125,630.840026855469,2985500,630.840026855469,2021-09-23
628,629.030029296875,618.219970703125,622.710021972656,2809000,622.710021972656,2021-09-24
615.799987792969,616.659973144531,602.72998046875,603.650024414062,4152200,603.650024414062,2021-09-27
596.309997558594,596.309997558594,578.330017089844,578.77001953125,5108900,578.77001953125,2021-09-28
585.450012207031,586.549987792969,576.070007324219,577.700012207031,2726800,577.700012207031,2021-09-29
580.640014648438,586.190002441406,573.239990234375,575.719970703125,2743600,575.719970703125,2021-09-30
577.52001953125,581.469970703125,568.609985351562,577.469970703125,2915300,577.469970703125,2021-10-01
574.590026855469,576.799987792969,552.140014648438,558.489990234375,3977000,558.489990234375,2021-10-04
563.909973144531,570.289978027344,559.210021972656,566.700012207031,2337800,566.700012207031,2021-10-05
561.239990234375,572.159973144531,560.210021972656,570.309997558594,2043200,570.309997558594,2021-10-06
578.460021972656,586.150024414062,576.190002441406,578.960021972656,2648500,578.960021972656,2021-10-07
581.299987792969,583.609985351562,575.52001953125,576.859985351562,2050700,576.859985351562,2021-10-08
574.5,582.280029296875,571.5,573.070007324219,1410600,573.070007324219,2021-10-11
579.159973144531,584.219970703125,574.419982910156,580.690002441406,1740200,580.690002441406,2021-10-12
585.260009765625,593.539978027344,582.659973144531,591.119995117188,2142300,591.119995117188,2021-10-13
600,609.440002441406,596.969970703125,607.510009765625,2500900,607.510009765625,2021-10-14
611.690002441406,612.25,607.549987792969,610.090026855469,1960100,610.090026855469,2021-10-15
610.650024414062,623.469970703125,607.570007324219,622.830017089844,1905100,622.830017089844,2021-10-18
625.260009765625,639.390014648438,625.260009765625,636.070007324219,2470000,636.070007324219,2021-10-19
639.280029296875,641.289978027344,630.169982910156,632.369995117188,1497200,632.369995117188,2021-10-20
632,639.169982910156,629,638.659973144531,1586600,638.659973144531,2021-10-21
640.429992675781,644.429992675781,634.450012207031,643.580017089844,1786500,643.580017089844,2021-10-22
644.469970703125,649.619995117188,639.070007324219,646.969970703125,1629400,646.969970703125,2021-10-25
650.909973144531,659.190002441406,642.099975585938,642.5,2154000,642.5,2021-10-26
644.47998046875,648.809997558594,639.809997558594,640.080017089844,1629900,640.080017089844,2021-10-27
638,642.489990234375,633.27001953125,639.280029296875,2085000,639.280029296875,2021-10-28
637.77001953125,651.309997558594,637,650.359985351562,1927700,650.359985351562,2021-10-29
651.049987792969,654,634.780029296875,640.200012207031,2215800,640.200012207031,2021-11-01
641.119995117188,647.739990234375,639.22998046875,640.400024414062,1770000,640.400024414062,2021-11-02
645.52001953125,656.5,640,655.179992675781,1970700,655.179992675781,2021-11-03
659.440002441406,676.080017089844,657.75,674.080017089844,2480600,674.080017089844,2021-11-04
676.739990234375,677.760009765625,661.109985351562,662.719970703125,2517600,662.719970703125,2021-11-05
666.559997558594,668.25,661.400024414062,666.02001953125,1497200,666.02001953125,2021-11-08
667.690002441406,669.659973144531,663,667.919982910156,1128000,667.919982910156,2021-11-09
663.200012207031,665.809997558594,645.859985351562,647.5,2038200,647.5,2021-11-10
649.609985351562,652.570007324219,642.099975585938,643.169982910156,1271100,643.169982910156,2021-11-11
649.010009765625,658.469970703125,647.159973144531,657.599975585938,1286500,657.599975585938,2021-11-12
658.369995117188,663.669982910156,655.190002441406,659.72998046875,1077600,659.72998046875,2021-11-15
659.140014648438,673.739990234375,658.989990234375,671.030029296875,1422000,671.030029296875,2021-11-16
671.760009765625,672.739990234375,662.840026855469,670.669982910156,1221900,670.669982910156,2021-11-17
670.619995117188,676.549987792969,665.080017089844,670.960021972656,1493800,670.960021972656,2021-11-18
681.260009765625,699.5,678.909973144531,688.369995117188,3090900,688.369995117188,2021-11-19
696.280029296875,699.539978027344,672.659973144531,673.570007324219,2284700,673.570007324219,2021-11-22
662.700012207031,667.570007324219,648.609985351562,665.159973144531,2502800,665.159973144531,2021-11-23
655.830017089844,668.869995117188,647.140014648438,668.320007324219,2426800,668.320007324219,2021-11-24
670.25,684,659.679992675781,662.099975585938,2204000,662.099975585938,2021-11-26
668,691.359985351562,665.77001953125,687.489990234375,2728800,687.489990234375,2021-11-29
687.219970703125,694.890014648438,667.830017089844,669.849975585938,4703600,669.849975585938,2021-11-30
676,678.780029296875,656.280029296875,657.409973144531,2831800,657.409973144531,2021-12-01
655.950012207031,674.849975585938,653.619995117188,671.880004882812,2675400,671.880004882812,2021-12-02
658.099975585938,662.090026855469,604.299987792969,616.530029296875,6741800,616.530029296875,2021-12-03
617.469970703125,625.900024414062,605.72998046875,622.039978027344,3170000,622.039978027344,2021-12-06
644.190002441406,655.219970703125,640.049987792969,649.960021972656,3943500,649.960021972656,2021-12-07
647.299987792969,654.650024414062,641.609985351562,653.099975585938,2416200,653.099975585938,2021-12-08
650.919982910156,655.719970703125,630.880004882812,632.570007324219,2550700,632.570007324219,2021-12-09
638.130004882812,654.969970703125,635.099975585938,654.450012207031,2873000,654.450012207031,2021-12-10
652.77001953125,675.210021972656,650.97998046875,658.299987792969,3829400,658.299987792969,2021-12-13
635.359985351562,636,599.099975585938,614.859985351562,5934200,614.859985351562,2021-12-14
615.960021972656,631.25,604.619995117188,630.330017089844,4288800,630.330017089844,2021-12-15
578.400024414062,591.580017089844,556.150024414062,566.090026855469,10961200,566.090026855469,2021-12-16
566.090026855469,566.989990234375,545.140014648438,556.640014648438,7999200,556.640014648438,2021-12-17
545.609985351562,557.27001953125,543.5,549.77001953125,3441100,549.77001953125,2021-12-20
550.909973144531,559.890014648438,538.049987792969,557.52001953125,4104700,557.52001953125,2021-12-21
560.299987792969,564.919982910156,552.239990234375,563.97998046875,4526200,563.97998046875,2021-12-22
568.960021972656,572.570007324219,566.159973144531,569.619995117188,2147700,569.619995117188,2021-12-23
575.039978027344,580.880004882812,572.090026855469,577.679992675781,1980100,577.679992675781,2021-12-27
582.840026855469,582.880004882812,568.349975585938,569.359985351562,2107800,569.359985351562,2021-12-28
573.330017089844,576.960021972656,562.780029296875,569.289978027344,2484200,569.289978027344,2021-12-29
570.570007324219,578.989990234375,566.039978027344,570.530029296875,1564600,570.530029296875,2021-12-30
570,570.169982910156,565.070007324219,567.059997558594,1581400,567.059997558594,2021-12-31
566.650024414062,575,553.27001953125,564.369995117188,2862700,564.369995117188,2022-01-03
563.900024414062,564.299987792969,541.309997558594,554,4344800,554,2022-01-04
535,538.75,514,514.429992675781,7394800,514.429992675781,2022-01-05
510,526.309997558594,508.200012207031,514.119995117188,3913600,514.119995117188,2022-01-06
513.659973144531,520.419982910156,504,510.700012207031,3605400,510.700012207031,2022-01-07
500,526.580017089844,497.010009765625,525.830017089844,5429700,525.830017089844,2022-01-10
525.549987792969,535.179992675781,520.97998046875,529.890014648438,3422200,529.890014648438,2022-01-11
533.090026855469,541.590026855469,529.280029296875,532.369995117188,2901800,532.369995117188,2022-01-12
532.219970703125,535.27001953125,516.320007324219,516.900024414062,3406500,516.900024414062,2022-01-13
514.489990234375,522.570007324219,511.269989013672,520.599975585938,2659800,520.599975585938,2022-01-14
510.390014648438,519.390014648438,504.980010986328,513.340026855469,3461000,513.340026855469,2022-01-18
516.47998046875,528.919982910156,515.299987792969,516.580017089844,2985900,516.580017089844,2022-01-19
522.380004882812,532.030029296875,509.640014648438,510.850006103516,3208100,510.850006103516,2022-01-20
508.5,513.859985351562,499.269989013672,499.910003662109,4276100,499.910003662109,2022-01-21
491.070007324219,520.429992675781,483.309997558594,519.659973144531,7538000,519.659973144531,2022-01-24
505.510009765625,514.260009765625,500.010009765625,502.720001220703,4051500,502.720001220703,2022-01-25
514,520.489990234375,494.220001220703,500.809997558594,4449500,500.809997558594,2022-01-26
508.940002441406,513.22998046875,485.619995117188,493.049987792969,5865400,493.049987792969,2022-01-27
494.089996337891,519,480.619995117188,518.159973144531,4339000,518.159973144531,2022-01-28
518.97998046875,534.940002441406,514.390014648438,534.299987792969,3995100,534.299987792969,2022-01-31
536,538.77001953125,527.719970703125,535.97998046875,2307400,535.97998046875,2022-02-01
536.25,540.460021972656,529.320007324219,533.090026855469,2494100,533.090026855469,2022-02-02
522.869995117188,525.179992675781,508.75,510.829986572266,3058700,510.829986572266,2022-02-03
503.769989013672,519.969970703125,503.769989013672,513.539978027344,2583700,513.539978027344,2022-02-04
516,516,500.950012207031,507.100006103516,3120500,507.100006103516,2022-02-07
501.630004882812,513.510009765625,501.070007324219,511.309997558594,3205500,511.309997558594,2022-02-08
520.349975585938,522.47998046875,515.059997558594,521.75,2542200,521.75,2022-02-09
508.079986572266,514.47998046875,492.279998779297,495.019989013672,4735800,495.019989013672,2022-02-10
497.920013427734,499.929992675781,472.899993896484,473.970001220703,5027000,473.970001220703,2022-02-11
473.200012207031,478.570007324219,469.209991455078,474.010009765625,3372100,474.010009765625,2022-02-14
482.529998779297,482.529998779297,472.390014648438,479.5,3743100,479.5,2022-02-15
476.489990234375,480.209991455078,467.269989013672,477.700012207031,3750500,477.700012207031,2022-02-16
473.140014648438,476.450012207031,456.049987792969,457.709991455078,4021100,457.709991455078,2022-02-17
458.690002441406,459.299987792969,441.769989013672,442.559997558594,5194200,442.559997558594,2022-02-18
440.350006103516,451.089996337891,435.049987792969,438.399993896484,4287600,438.399993896484,2022-02-22
447.779998779297,449.589996337891,428.059997558594,429.450012207031,4263000,429.450012207031,2022-02-23
418.589996337891,465.929992675781,416.809997558594,463.820007324219,6448800,463.820007324219,2022-02-24
465.390014648438,468.519989013672,456.019989013672,465.540008544922,2869700,465.540008544922,2022-02-25
462.399993896484,468.480010986328,458.859985351562,467.679992675781,3302300,467.679992675781,2022-02-28
468,479.209991455078,462.920013427734,466.679992675781,3352800,466.679992675781,2022-03-01
471.940002441406,477.489990234375,466.040008544922,471.179992675781,2948500,471.179992675781,2022-03-02
475.829986572266,476.049987792969,455.450012207031,459.079986572266,2906300,459.079986572266,2022-03-03
455.489990234375,463.519989013672,447,452.130004882812,2751600,452.130004882812,2022-03-04
456.220001220703,457.679992675781,437.179992675781,437.970001220703,3676100,437.970001220703,2022-03-07
432.510009765625,443.799987792969,421.359985351562,431.529998779297,3734800,431.529998779297,2022-03-08
443.799987792969,453.109985351562,438.929992675781,450.869995117188,2905700,450.869995117188,2022-03-09
444.679992675781,447.649993896484,433.010009765625,438.950012207031,2722300,438.950012207031,2022-03-10
439.660003662109,440.609985351562,415.429992675781,416.380004882812,4434500,416.380004882812,2022-03-11
413.359985351562,422.380004882812,407.940002441406,411.5,3731400,411.5,2022-03-14
415.970001220703,422.959991455078,413.170013427734,421.660003662109,3201700,421.660003662109,2022-03-15
431.739990234375,442.519989013672,424.350006103516,442.359985351562,4141200,442.359985351562,2022-03-16
441.260009765625,446.820007324219,436.510009765625,444.359985351562,3556700,444.359985351562,2022-03-17
439.200012207031,453.739990234375,435.790008544922,453.329986572266,5898100,453.329986572266,2022-03-18
451.420013427734,459.579986572266,445.950012207031,453.589996337891,3704200,453.589996337891,2022-03-21
453.5,471.980010986328,450.690002441406,466.450012207031,5377000,466.450012207031,2022-03-22
437.510009765625,437.980010986328,416.470001220703,422.899993896484,13979800,422.899993896484,2022-03-23
426.079986572266,432.209991455078,421.489990234375,432.140014648438,5544300,432.140014648438,2022-03-24
435.440002441406,438.619995117188,426,431.619995117188,3283600,431.619995117188,2022-03-25
433.420013427734,450.320007324219,433.149993896484,450.010009765625,4472600,450.010009765625,2022-03-28
459.160003662109,467.799987792969,452.440002441406,466.329986572266,4323800,466.329986572266,2022-03-29
461.519989013672,466.769989013672,456.839996337891,460.059997558594,3889200,460.059997558594,2022-03-30
461.589996337891,465.429992675781,455.429992675781,455.619995117188,4141300,455.619995117188,2022-03-31
455,461.549987792969,450.959991455078,458.190002441406,2718400,458.190002441406,2022-04-01
461.040008544922,473.489990234375,460.609985351562,468.809997558594,2974500,468.809997558594,2022-04-04
469.320007324219,471.760009765625,455.070007324219,458.579986572266,2481900,458.579986572266,2022-04-05
448.239990234375,450.010009765625,439.570007324219,444.329986572266,3824900,444.329986572266,2022-04-06
444.089996337891,455.920013427734,440.760009765625,452.720001220703,2757800,452.720001220703,2022-04-07
449.950012207031,454.410003662109,443.369995117188,445.339996337891,2260700,445.339996337891,2022-04-08
438.809997558594,440,429.739990234375,434.440002441406,2932100,434.440002441406,2022-04-11
442.690002441406,444.440002441406,425.160003662109,426.769989013672,2199000,426.769989013672,2022-04-12
427.299987792969,433.519989013672,425.670013427734,431.670013427734,3078900,431.670013427734,2022-04-13
435.859985351562,435.950012207031,420.029998779297,420.440002441406,2597000,420.440002441406,2022-04-14
419.399993896484,429.690002441406,418.730010986328,425.470001220703,2594700,425.470001220703,2022-04-18
422.019989013672,437.489990234375,420.640014648438,436.399993896484,1962700,436.399993896484,2022-04-19
440.589996337891,442.440002441406,427.200012207031,428.109985351562,2094400,428.109985351562,2022-04-20
432.690002441406,438.940002441406,416.359985351562,417.480010986328,2390100,417.480010986328,2022-04-21
420.709991455078,424.329986572266,408.019989013672,408.670013427734,3198800,408.670013427734,2022-04-22
405.700012207031,414.079986572266,401.670013427734,413.950012207031,3368800,413.950012207031,2022-04-25
410.170013427734,411.609985351562,397.470001220703,399.119995117188,2820100,399.119995117188,2022-04-26
401.440002441406,412.459991455078,396.809997558594,397.899993896484,3080700,397.899993896484,2022-04-27
406.130004882812,414.269989013672,398.489990234375,410.529998779297,2593900,410.529998779297,2022-04-28
407.470001220703,413,394.640014648438,395.950012207031,3033200,395.950012207031,2022-04-29
397.130004882812,407.980010986328,394.040008544922,407.290008544922,3010000,407.290008544922,2022-05-02
406.589996337891,413.929992675781,403.5,407.579986572266,2196100,407.579986572266,2022-05-03
407.290008544922,424.230010986328,395.049987792969,423.350006103516,3330400,423.350006103516,2022-05-04
415.549987792969,417.989990234375,395.709991455078,400.510009765625,3507700,400.510009765625,2022-05-05
395,401.260009765625,382.820007324219,391.010009765625,3522200,391.010009765625,2022-05-06
381.950012207031,389.630004882812,374.859985351562,376.910003662109,4324900,376.910003662109,2022-05-09
385.720001220703,400.829986572266,374.779998779297,393.029998779297,5334400,393.029998779297,2022-05-10
389.989990234375,409.989990234375,377.809997558594,379.329986572266,3822000,379.329986572266,2022-05-11
373.399993896484,390.130004882812,370.269989013672,388.489990234375,4048200,388.489990234375,2022-05-12
396.470001220703,408.970001220703,393.940002441406,405.450012207031,3379300,405.450012207031,2022-05-13
399.739990234375,407.170013427734,396.600006103516,402.859985351562,2645200,402.859985351562,2022-05-16
413.079986572266,416.720001220703,403.540008544922,409.649993896484,2614700,409.649993896484,2022-05-17
404.380004882812,411.660003662109,396.109985351562,397.880004882812,2915900,397.880004882812,2022-05-18
399.010009765625,403.040008544922,391.570007324219,394.380004882812,2797200,394.380004882812,2022-05-19
401.390014648438,406.239990234375,385.619995117188,399.089996337891,3432400,399.089996337891,2022-05-20
404.010009765625,407.880004882812,398.890014648438,406.760009765625,2337500,406.760009765625,2022-05-23
401.609985351562,404.329986572266,391.040008544922,398.410003662109,2630800,398.410003662109,2022-05-24
395.320007324219,406.100006103516,394.709991455078,402.5,2726700,402.5,2022-05-25
405.089996337891,411.549987792969,402.459991455078,408.600006103516,2419500,408.600006103516,2022-05-26
414.799987792969,428.549987792969,414.630004882812,428.220001220703,3560400,428.220001220703,2022-05-27
427.220001220703,427.290008544922,412.790008544922,416.480010986328,7944200,416.480010986328,2022-05-31
428,437.549987792969,413.790008544922,418.160003662109,3409900,418.160003662109,2022-06-01
418.109985351562,441.899993896484,415.839996337891,441.279998779297,3415700,441.279998779297,2022-06-02
430.709991455078,438.010009765625,427.260009765625,429.760009765625,2355300,429.760009765625,2022-06-03
437.589996337891,440,427.040008544922,429.459991455078,1563800,429.459991455078,2022-06-06
423.980010986328,435.200012207031,423.119995117188,433.420013427734,1611200,433.420013427734,2022-06-07
430.540008544922,433.75,426.420013427734,428.839996337891,1790100,428.839996337891,2022-06-08
424.170013427734,436.040008544922,423.480010986328,426.420013427734,2572400,426.420013427734,2022-06-09
412.899993896484,413.959991455078,390.190002441406,393.839996337891,4406100,393.839996337891,2022-06-10
377.359985351562,385.649993896484,371.089996337891,371.649993896484,4724800,371.649993896484,2022-06-13
371.440002441406,376.890014648438,367.309997558594,370.820007324219,3197200,370.820007324219,2022-06-14
376.029998779297,382.75,368.5,376.920013427734,3664500,376.920013427734,2022-06-15
369.369995117188,376.119995117188,360.899993896484,365.079986572266,5775300,365.079986572266,2022-06-16
349.239990234375,367.320007324219,338,360.790008544922,9475100,360.790008544922,2022-06-17
355.019989013672,372.799987792969,353.510009765625,362.989990234375,5343500,362.989990234375,2022-06-21
360.790008544922,372.549987792969,358.220001220703,365.329986572266,3168200,365.329986572266,2022-06-22
371.709991455078,378.179992675781,367.470001220703,376.640014648438,2534300,376.640014648438,2022-06-23
380.640014648438,388.059997558594,378.220001220703,387.720001220703,3305300,387.720001220703,2022-06-24
388.799987792969,389.390014648438,379.380004882812,381.070007324219,2244600,381.070007324219,2022-06-27
381,382.980010986328,364.450012207031,365.630004882812,2654500,365.630004882812,2022-06-28
367.940002441406,370.369995117188,362.640014648438,368.5,2027900,368.5,2022-06-29
362.899993896484,370.420013427734,357.559997558594,366.059997558594,2595500,366.059997558594,2022-06-30
364.179992675781,369.529998779297,359.070007324219,368.480010986328,2471600,368.480010986328,2022-07-01
363.5,378.519989013672,359.820007324219,376.489990234375,3120500,376.489990234375,2022-07-05
378.540008544922,385.390014648438,374.089996337891,382.829986572266,2284600,382.829986572266,2022-07-06
382.5,392.070007324219,382.380004882812,390.890014648438,2368500,390.890014648438,2022-07-07
384.350006103516,391.859985351562,383.839996337891,389.440002441406,1611200,389.440002441406,2022-07-08
386.570007324219,388.049987792969,380.459991455078,384.160003662109,1832200,384.160003662109,2022-07-11
383.899993896484,391.519989013672,372.910003662109,375.540008544922,2639600,375.540008544922,2022-07-12
368.200012207031,374.410003662109,364.700012207031,371.940002441406,1994000,371.940002441406,2022-07-13
368.829986572266,374.190002441406,361.459991455078,372.959991455078,2098400,372.959991455078,2022-07-14
377.790008544922,384.470001220703,376.859985351562,379.859985351562,2488300,379.859985351562,2022-07-15
383.829986572266,385.570007324219,374.010009765625,375.230010986328,1866400,375.230010986328,2022-07-18
382.890014648438,388.320007324219,378,387.829986572266,1977600,387.829986572266,2022-07-19
392.190002441406,403.130004882812,390.070007324219,401.489990234375,2746800,401.489990234375,2022-07-20
404.119995117188,409.649993896484,399.239990234375,408.910003662109,2009900,408.910003662109,2022-07-21
410.029998779297,414.619995117188,398.630004882812,401.899993896484,2413200,401.899993896484,2022-07-22
400.109985351562,400.769989013672,388.570007324219,391.959991455078,2340500,391.959991455078,2022-07-25
393.579986572266,393.579986572266,378.160003662109,379.260009765625,2368500,379.260009765625,2022-07-26
385.079986572266,394.910003662109,383.410003662109,392.779998779297,2678000,392.779998779297,2022-07-27
392.760009765625,406.149993896484,390.059997558594,403.5,2421700,403.5,2022-07-28
404.690002441406,411.380004882812,400.890014648438,410.119995117188,2669800,410.119995117188,2022-07-29
406.510009765625,417.160003662109,405.070007324219,411.089996337891,1910000,411.089996337891,2022-08-01
405.339996337891,412.420013427734,402.25,409.959991455078,2165500,409.959991455078,2022-08-02
412.809997558594,426.040008544922,412.019989013672,424.540008544922,2403500,424.540008544922,2022-08-03
425.450012207031,431.149993896484,419.630004882812,430.589996337891,2745600,430.589996337891,2022-08-04
423,434.540008544922,421,433.429992675781,2481400,433.429992675781,2022-08-05
435,440.299987792969,432.480010986328,434.339996337891,2202000,434.339996337891,2022-08-08
434.339996337891,434.589996337891,424.619995117188,426.570007324219,1977300,426.570007324219,2022-08-09
441.420013427734,443.220001220703,436.200012207031,438.399993896484,2634400,438.399993896484,2022-08-10
445.260009765625,445.609985351562,434.399993896484,434.890014648438,1756600,434.890014648438,2022-08-11
439.609985351562,446,436.579986572266,445.670013427734,2150400,445.670013427734,2022-08-12
445.070007324219,451.149993896484,442.140014648438,451.019989013672,2503400,451.019989013672,2022-08-15
446.119995117188,450.089996337891,440.100006103516,447.559997558594,2139500,447.559997558594,2022-08-16
