"TIME.MI.Open","TIME.MI.High","TIME.MI.Low","TIME.MI.Close","TIME.MI.Volume","TIME.MI.Adjusted","Date"
4.73000001907349,4.75,4.73000001907349,4.75,1810,4.75,2022-09-13
4.65999984741211,4.86999988555908,4.65999984741211,4.82999992370605,4902,4.82999992370605,2022-09-14
4.86999988555908,4.88000011444092,4.76000022888184,4.84999990463257,4691,4.84999990463257,2022-09-15
4.86999988555908,4.88000011444092,4.73000001907349,4.80999994277954,3923,4.80999994277954,2022-09-16
4.80000019073486,4.80000019073486,4.80000019073486,4.80000019073486,1375,4.80000019073486,2022-09-19
4.84999990463257,4.84999990463257,4.59999990463257,4.84999990463257,33010,4.84999990463257,2022-09-20
4.90000009536743,5.11999988555908,4.76000022888184,4.94999980926514,44693,4.94999980926514,2022-09-21
5,5,4.8600001335144,4.90000009536743,11660,4.90000009536743,2022-09-22
4.80000019073486,4.84999990463257,4.53999996185303,4.67000007629395,31333,4.67000007629395,2022-09-23
4.76000022888184,4.76000022888184,4.55000019073486,4.63000011444092,11294,4.63000011444092,2022-09-26
4.63000011444092,4.69999980926514,4.63000011444092,4.67999982833862,546,4.67999982833862,2022-09-27
4.55000019073486,4.67999982833862,4.55000019073486,4.61999988555908,2000,4.61999988555908,2022-09-28
4.55999994277954,4.61999988555908,4.55999994277954,4.55999994277954,2700,4.55999994277954,2022-09-29
4.55999994277954,4.55999994277954,4.55999994277954,4.55999994277954,285,4.55999994277954,2022-09-30
4.55999994277954,4.59999990463257,4.42999982833862,4.5,7581,4.5,2022-10-03
4.51999998092651,4.55999994277954,4.36999988555908,4.46000003814697,44759,4.46000003814697,2022-10-04
4.44000005722046,4.84000015258789,4.30999994277954,4.65000009536743,72626,4.65000009536743,2022-10-05
4.59999990463257,4.82999992370605,4.59999990463257,4.65000009536743,12453,4.65000009536743,2022-10-06
4.65000009536743,4.65000009536743,4.65000009536743,4.65000009536743,0,4.65000009536743,2022-10-07
4.69000005722046,4.69999980926514,4.69000005722046,4.69999980926514,2404,4.69999980926514,2022-10-10
4.73999977111816,4.75,4.73999977111816,4.75,2700,4.75,2022-10-11
4.75,4.75,4.6399998664856,4.71999979019165,1666,4.71999979019165,2022-10-12
4.69999980926514,4.75,4.69999980926514,4.75,1866,4.75,2022-10-13
4.75,4.78000020980835,4.75,4.78000020980835,5256,4.78000020980835,2022-10-14
4.76000022888184,4.76000022888184,4.76000022888184,4.76000022888184,1238,4.76000022888184,2022-10-17
4.78000020980835,4.80000019073486,4.67000007629395,4.76999998092651,139374,4.76999998092651,2022-10-18
4.78000020980835,4.78000020980835,4.67999982833862,4.69999980926514,1410,4.69999980926514,2022-10-19
4.69999980926514,4.69999980926514,4.69000005722046,4.69999980926514,557,4.69999980926514,2022-10-20
4.69999980926514,4.69999980926514,4.69999980926514,4.69999980926514,0,4.69999980926514,2022-10-21
4.6100001335144,4.69999980926514,4.6100001335144,4.6100001335144,1342,4.6100001335144,2022-10-24
4.69999980926514,4.75,4.69999980926514,4.73999977111816,4252,4.73999977111816,2022-10-25
4.75,4.96999979019165,4.65000009536743,4.96999979019165,8185,4.96999979019165,2022-10-26
4.90000009536743,4.98000001907349,4.65000009536743,4.84000015258789,11768,4.84000015258789,2022-10-27
4.88000011444092,4.88000011444092,4.65000009536743,4.78000020980835,5210,4.78000020980835,2022-10-28
4.78000020980835,4.78999996185303,4.55000019073486,4.67999982833862,7239,4.67999982833862,2022-10-31
4.69999980926514,4.75,4.69999980926514,4.69999980926514,1627,4.69999980926514,2022-11-01
4.75,4.76999998092651,4.75,4.76999998092651,1002,4.76999998092651,2022-11-02
4.76999998092651,4.76999998092651,4.76999998092651,4.76999998092651,0,4.76999998092651,2022-11-03
4.78999996185303,4.80000019073486,4.6100001335144,4.73999977111816,4706,4.73999977111816,2022-11-04
4.73999977111816,4.78999996185303,4.73999977111816,4.78999996185303,2690,4.78999996185303,2022-11-07
4.78000020980835,4.78999996185303,4.61999988555908,4.71999979019165,2004,4.71999979019165,2022-11-08
4.71999979019165,4.73999977111816,4.6399998664856,4.71999979019165,6008,4.71999979019165,2022-11-09
4.69999980926514,4.69999980926514,4.69999980926514,4.69999980926514,2500,4.69999980926514,2022-11-10
4.67999982833862,4.67999982833862,4.59999990463257,4.67000007629395,2587,4.67000007629395,2022-11-11
4.67999982833862,4.71999979019165,4.67999982833862,4.69999980926514,600,4.69999980926514,2022-11-14
4.61999988555908,4.78000020980835,4.61999988555908,4.65000009536743,5016,4.65000009536743,2022-11-15
4.61999988555908,4.73999977111816,4.61999988555908,4.73999977111816,4076,4.73999977111816,2022-11-16
4.6399998664856,4.69999980926514,4.63000011444092,4.69999980926514,3995,4.69999980926514,2022-11-17
4.69999980926514,4.69999980926514,4.69000005722046,4.69000005722046,330,4.69000005722046,2022-11-18
4.59999990463257,4.69999980926514,4.57999992370605,4.69000005722046,8069,4.69000005722046,2022-11-21
4.59999990463257,4.69999980926514,4.59999990463257,4.69999980926514,710,4.69999980926514,2022-11-22
4.69999980926514,4.69999980926514,4.69999980926514,4.69999980926514,0,4.69999980926514,2022-11-23
4.69999980926514,4.69999980926514,4.69999980926514,4.69999980926514,0,4.69999980926514,2022-11-24
4.69999980926514,4.69999980926514,4.69999980926514,4.69999980926514,0,4.69999980926514,2022-11-25
4.57000017166138,4.69999980926514,4.55999994277954,4.69000005722046,1710,4.69000005722046,2022-11-28
4.65000009536743,4.65000009536743,4.65000009536743,4.65000009536743,980,4.65000009536743,2022-11-29
4.6399998664856,4.6399998664856,4.59000015258789,4.59000015258789,9620,4.59000015258789,2022-11-30
4.57000017166138,4.59999990463257,4.57000017166138,4.59000015258789,1273,4.59000015258789,2022-12-01
4.57999992370605,4.57999992370605,4.5,4.5,6000,4.5,2022-12-02
4.57000017166138,4.57000017166138,4.5,4.55000019073486,3867,4.55000019073486,2022-12-05
4.55000019073486,4.55000019073486,4.55000019073486,4.55000019073486,0,4.55000019073486,2022-12-06
4.55000019073486,4.55000019073486,4.55000019073486,4.55000019073486,50,4.55000019073486,2022-12-07
4.59000015258789,4.59999990463257,4.59000015258789,4.59999990463257,1100,4.59999990463257,2022-12-08
4.59999990463257,4.59999990463257,4.59999990463257,4.59999990463257,0,4.59999990463257,2022-12-09
4.51999998092651,4.51999998092651,4.48999977111816,4.48999977111816,505,4.48999977111816,2022-12-12
4.57999992370605,4.57999992370605,4.48000001907349,4.48000001907349,4046,4.48000001907349,2022-12-13
4.53000020980835,4.69999980926514,4.53000020980835,4.69999980926514,62363,4.69999980926514,2022-12-14
4.65000009536743,4.69999980926514,4.65000009536743,4.65999984741211,3550,4.65999984741211,2022-12-15
4.71999979019165,4.71999979019165,4.69999980926514,4.69999980926514,1711,4.69999980926514,2022-12-16
4.73000001907349,4.73000001907349,4.69000005722046,4.73000001907349,4856,4.73000001907349,2022-12-19
4.65999984741211,4.65999984741211,4.57999992370605,4.65999984741211,1438,4.65999984741211,2022-12-20
4.55000019073486,4.73999977111816,4.53999996185303,4.73999977111816,19635,4.73999977111816,2022-12-21
4.65000009536743,4.76999998092651,4.65000009536743,4.76999998092651,6250,4.76999998092651,2022-12-22
4.65999984741211,4.76000022888184,4.65999984741211,4.73999977111816,2620,4.73999977111816,2022-12-23
4.75,4.76000022888184,4.69999980926514,4.76000022888184,5200,4.76000022888184,2022-12-27
4.76000022888184,4.76000022888184,4.76000022888184,4.76000022888184,521,4.76000022888184,2022-12-28
4.67999982833862,4.75,4.67999982833862,4.73999977111816,1150,4.73999977111816,2022-12-29
4.73999977111816,4.78999996185303,4.65000009536743,4.75,5263,4.75,2022-12-30
4.80000019073486,4.80000019073486,4.57000017166138,4.57000017166138,2707,4.57000017166138,2023-01-02
4.71999979019165,4.71999979019165,4.6399998664856,4.69999980926514,3650,4.69999980926514,2023-01-03
4.69999980926514,4.69999980926514,4.69999980926514,4.69999980926514,0,4.69999980926514,2023-01-04
4.6100001335144,4.6100001335144,4.6100001335144,4.6100001335144,319,4.6100001335144,2023-01-05
4.6100001335144,4.69999980926514,4.6100001335144,4.69999980926514,1263,4.69999980926514,2023-01-06
4.65999984741211,4.73999977111816,4.65999984741211,4.73999977111816,18,4.73999977111816,2023-01-09
4.67000007629395,4.71999979019165,4.57999992370605,4.69999980926514,4609,4.69999980926514,2023-01-10
4.61999988555908,4.71999979019165,4.61999988555908,4.71999979019165,655,4.71999979019165,2023-01-11
4.61999988555908,4.69999980926514,4.55999994277954,4.69999980926514,6022,4.69999980926514,2023-01-12
4.59000015258789,4.67999982833862,4.57000017166138,4.67999982833862,5249,4.67999982833862,2023-01-13
4.69000005722046,4.71000003814697,4.61999988555908,4.67000007629395,1214,4.67000007629395,2023-01-16
4.69999980926514,4.71999979019165,4.63000011444092,4.63000011444092,3000,4.63000011444092,2023-01-17
4.65999984741211,4.69999980926514,4.65999984741211,4.69999980926514,1500,4.69999980926514,2023-01-18
4.69999980926514,4.73000001907349,4.67999982833862,4.67999982833862,1700,4.67999982833862,2023-01-19
4.73999977111816,4.73999977111816,4.73999977111816,4.73999977111816,86,4.73999977111816,2023-01-20
4.75,4.78999996185303,4.75,4.78999996185303,6883,4.78999996185303,2023-01-23
4.65999984741211,4.76000022888184,4.59999990463257,4.73000001907349,13188,4.73000001907349,2023-01-24
4.63000011444092,4.69999980926514,4.61999988555908,4.69999980926514,7105,4.69999980926514,2023-01-25
4.67999982833862,4.71999979019165,4.63000011444092,4.69999980926514,6250,4.69999980926514,2023-01-26
4.65000009536743,4.67999982833862,4.55000019073486,4.61999988555908,17985,4.61999988555908,2023-01-27
4.67000007629395,4.67999982833862,4.61999988555908,4.67999982833862,2035,4.67999982833862,2023-01-30
4.67999982833862,4.71999979019165,4.57999992370605,4.65999984741211,2755,4.65999984741211,2023-01-31
4.69999980926514,4.69999980926514,4.61999988555908,4.61999988555908,835,4.61999988555908,2023-02-01
4.67999982833862,4.69000005722046,4.61999988555908,4.6399998664856,3299,4.6399998664856,2023-02-02
4.65000009536743,4.65000009536743,4.55999994277954,4.6399998664856,11725,4.6399998664856,2023-02-03
4.67000007629395,4.67000007629395,4.53000020980835,4.57999992370605,6950,4.57999992370605,2023-02-06
4.53000020980835,4.55999994277954,4.48999977111816,4.5,14275,4.5,2023-02-07
4.55000019073486,4.59999990463257,4.51000022888184,4.57999992370605,15900,4.57999992370605,2023-02-08
4.53000020980835,4.59999990463257,4.51999998092651,4.59999990463257,510,4.59999990463257,2023-02-09
4.6399998664856,4.6399998664856,4.5,4.5,4025,4.5,2023-02-10
4.55000019073486,4.57000017166138,4.55000019073486,4.57000017166138,1090,4.57000017166138,2023-02-13
4.57000017166138,4.57000017166138,4.57000017166138,4.57000017166138,0,4.57000017166138,2023-02-14
4.59000015258789,4.59000015258789,4.5,4.59000015258789,50,4.59000015258789,2023-02-15
4.51000022888184,4.57000017166138,4.42000007629395,4.51999998092651,12915,4.51999998092651,2023-02-16
4.5,4.53999996185303,4.5,4.53999996185303,3960,4.53999996185303,2023-02-17
4.5,4.55000019073486,4.5,4.55000019073486,295,4.55000019073486,2023-02-20
4.5,4.55999994277954,4.44999980926514,4.55999994277954,2841,4.55999994277954,2023-02-21
4.51000022888184,4.53999996185303,4.40999984741211,4.51999998092651,6258,4.51999998092651,2023-02-22
4.44000005722046,4.48999977111816,4.44000005722046,4.48999977111816,1805,4.48999977111816,2023-02-23
4.5,4.51999998092651,4.46000003814697,4.48000001907349,1586,4.48000001907349,2023-02-24
4.48000001907349,4.51999998092651,4.48000001907349,4.48000001907349,4991,4.48000001907349,2023-02-27
4.51000022888184,4.51000022888184,4.51000022888184,4.51000022888184,245,4.51000022888184,2023-02-28
4.5,4.5,4.5,4.5,164,4.5,2023-03-01
4.42000007629395,4.48000001907349,3.98000001907349,4.48000001907349,32151,4.48000001907349,2023-03-02
4.48999977111816,4.48999977111816,4.40999984741211,4.48000001907349,3270,4.48000001907349,2023-03-03
4.42000007629395,4.46999979019165,4.34999990463257,4.44000005722046,11030,4.44000005722046,2023-03-06
4.38000011444092,4.44000005722046,4.3600001335144,4.44000005722046,2000,4.44000005722046,2023-03-07
4.44999980926514,4.55000019073486,4.44999980926514,4.55000019073486,2654,4.55000019073486,2023-03-08
4.55999994277954,4.6100001335144,4.55999994277954,4.6100001335144,1000,4.6100001335144,2023-03-09
4.48999977111816,4.59999990463257,4.48999977111816,4.59000015258789,4200,4.59000015258789,2023-03-10
4.67000007629395,4.69000005722046,4.46000003814697,4.59999990463257,2499,4.59999990463257,2023-03-13
4.59999990463257,4.65000009536743,4.59999990463257,4.61999988555908,210,4.61999988555908,2023-03-14
4.59999990463257,4.6100001335144,4.59999990463257,4.6100001335144,640,4.6100001335144,2023-03-15
4.59999990463257,4.59999990463257,4.59999990463257,4.59999990463257,800,4.59999990463257,2023-03-16
4.51000022888184,4.59000015258789,4.5,4.59000015258789,670,4.59000015258789,2023-03-17
4.42999982833862,4.59999990463257,4.42999982833862,4.59999990463257,2852,4.59999990463257,2023-03-20
4.6100001335144,4.6100001335144,4.6100001335144,4.6100001335144,1100,4.6100001335144,2023-03-21
4.51000022888184,4.59999990463257,4.48999977111816,4.59999990463257,4526,4.59999990463257,2023-03-22
4.59999990463257,4.6100001335144,4.59999990463257,4.6100001335144,350,4.6100001335144,2023-03-23
4.6100001335144,4.6100001335144,4.6100001335144,4.6100001335144,0,4.6100001335144,2023-03-24
4.78999996185303,4.78999996185303,4.55999994277954,4.6399998664856,3221,4.6399998664856,2023-03-27
4.57999992370605,4.57999992370605,4.40000009536743,4.57000017166138,11396,4.57000017166138,2023-03-28
4.42000007629395,4.57000017166138,4.42000007629395,4.57000017166138,4779,4.57000017166138,2023-03-29
4.59999990463257,4.61999988555908,4.59999990463257,4.59999990463257,440,4.59999990463257,2023-03-30
4.61999988555908,4.63000011444092,4.40000009536743,4.46999979019165,27941,4.46999979019165,2023-03-31
4.38000011444092,4.48000001907349,4.34999990463257,4.46000003814697,16094,4.46000003814697,2023-04-03
4.48000001907349,4.51000022888184,4.42000007629395,4.46999979019165,17628,4.46999979019165,2023-04-04
4.46000003814697,4.46000003814697,4.44000005722046,4.44000005722046,36720,4.44000005722046,2023-04-05
4.42000007629395,4.42000007629395,4.38000011444092,4.40000009536743,7083,4.40000009536743,2023-04-06
4.5,4.5,4.40000009536743,4.40000009536743,400,4.40000009536743,2023-04-11
4.40000009536743,4.40000009536743,4.19999980926514,4.28999996185303,40601,4.28999996185303,2023-04-12
4.32000017166138,4.48999977111816,4.30000019073486,4.30999994277954,18392,4.30999994277954,2023-04-13
4.3899998664856,4.40000009536743,4.34000015258789,4.34000015258789,2506,4.34000015258789,2023-04-14
4.44000005722046,4.6100001335144,4.44000005722046,4.59999990463257,17102,4.59999990463257,2023-04-17
4.5,4.71999979019165,4.5,4.51000022888184,22275,4.51000022888184,2023-04-18
4.51999998092651,4.96999979019165,4.51999998092651,4.67999982833862,35600,4.67999982833862,2023-04-19
4.76000022888184,4.80000019073486,4.65000009536743,4.69000005722046,10086,4.69000005722046,2023-04-20
4.6100001335144,4.61999988555908,4.57999992370605,4.57999992370605,2583,4.57999992370605,2023-04-21
4.57999992370605,4.59999990463257,4.57999992370605,4.59000015258789,1010,4.59000015258789,2023-04-24
4.71999979019165,4.71999979019165,4.71999979019165,4.71999979019165,200,4.71999979019165,2023-04-25
4.69999980926514,4.69999980926514,4.6100001335144,4.69999980926514,304,4.69999980926514,2023-04-26
4.69999980926514,4.71999979019165,4.69999980926514,4.71999979019165,2000,4.71999979019165,2023-04-27
4.59999990463257,4.59999990463257,4.46000003814697,4.5,5650,4.5,2023-04-28
4.46000003814697,4.46000003814697,4.40000009536743,4.42999982833862,13179,4.42999982833862,2023-05-02
4.34999990463257,4.34999990463257,4.05999994277954,4.05999994277954,33276,4.05999994277954,2023-05-03
4.09999990463257,4.09999990463257,3.90000009536743,4,23228,4,2023-05-04
3.98000001907349,3.98000001907349,3.94000005722046,3.97000002861023,4390,3.97000002861023,2023-05-05
3.97000002861023,3.97000002861023,3.85999989509583,3.90000009536743,2730,3.90000009536743,2023-05-08
3.82999992370605,3.84999990463257,3.75,3.77999997138977,17257,3.77999997138977,2023-05-09
3.75999999046326,3.75999999046326,3.66000008583069,3.66000008583069,6789,3.66000008583069,2023-05-10
3.63000011444092,3.64000010490417,3.5,3.51999998092651,17280,3.51999998092651,2023-05-11
3.55999994277954,3.75,3.5,3.59999990463257,8231,3.59999990463257,2023-05-12
3.77999997138977,3.77999997138977,3.69000005722046,3.70000004768372,2150,3.70000004768372,2023-05-15
3.61999988555908,3.70000004768372,3.59999990463257,3.59999990463257,3600,3.59999990463257,2023-05-16
3.69000005722046,3.75999999046326,3.69000005722046,3.75999999046326,1000,3.75999999046326,2023-05-17
3.65000009536743,3.84999990463257,3.65000009536743,3.70000004768372,7700,3.70000004768372,2023-05-18
3.78999996185303,3.79999995231628,3.70000004768372,3.70000004768372,1000,3.70000004768372,2023-05-19
3.70000004768372,3.78999996185303,3.66000008583069,3.70000004768372,4000,3.70000004768372,2023-05-22
3.79999995231628,3.82999992370605,3.74000000953674,3.77999997138977,10300,3.77999997138977,2023-05-23
3.77999997138977,3.77999997138977,3.77999997138977,3.77999997138977,0,3.77999997138977,2023-05-24
3.77999997138977,3.77999997138977,3.77999997138977,3.77999997138977,0,3.77999997138977,2023-05-25
3.77999997138977,3.77999997138977,3.77999997138977,3.77999997138977,0,3.77999997138977,2023-05-26
3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,150,3.70000004768372,2023-05-29
3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,0,3.70000004768372,2023-05-30
3.60999989509583,3.78999996185303,3.59999990463257,3.66000008583069,3207,3.66000008583069,2023-05-31
3.66000008583069,3.66000008583069,3.66000008583069,3.66000008583069,0,3.66000008583069,2023-06-01
3.61999988555908,3.84999990463257,3.61999988555908,3.70000004768372,7644,3.70000004768372,2023-06-02
3.66000008583069,3.78999996185303,3.66000008583069,3.78999996185303,2157,3.78999996185303,2023-06-05
3.78999996185303,3.78999996185303,3.78999996185303,3.78999996185303,0,3.78999996185303,2023-06-06
3.6800000667572,3.78999996185303,3.6800000667572,3.78999996185303,2350,3.78999996185303,2023-06-07
3.72000002861023,3.72000002861023,3.67000007629395,3.67000007629395,2200,3.67000007629395,2023-06-08
3.67000007629395,3.67000007629395,3.65000009536743,3.65000009536743,4000,3.65000009536743,2023-06-09
3.65000009536743,3.65000009536743,3.65000009536743,3.65000009536743,0,3.65000009536743,2023-06-12
3.69000005722046,3.74000000953674,3.69000005722046,3.74000000953674,270,3.74000000953674,2023-06-13
3.75999999046326,3.75999999046326,3.75999999046326,3.75999999046326,60,3.75999999046326,2023-06-14
3.76999998092651,3.80999994277954,3.76999998092651,3.80999994277954,277,3.80999994277954,2023-06-15
3.80999994277954,3.80999994277954,3.80999994277954,3.80999994277954,0,3.80999994277954,2023-06-16
NA,NA,NA,NA,NA,NA,2023-06-19
3.79999995231628,3.79999995231628,3.79999995231628,3.79999995231628,0,3.79999995231628,2023-06-20
3.70000004768372,3.79999995231628,3.70000004768372,3.79999995231628,559,3.79999995231628,2023-06-21
3.79999995231628,3.79999995231628,3.79999995231628,3.79999995231628,0,3.79999995231628,2023-06-22
3.79999995231628,3.79999995231628,3.79999995231628,3.79999995231628,185,3.79999995231628,2023-06-23
3.79999995231628,3.83999991416931,3.71000003814697,3.71000003814697,950,3.71000003814697,2023-06-26
3.76999998092651,3.77999997138977,3.72000002861023,3.77999997138977,795,3.77999997138977,2023-06-27
3.70000004768372,3.78999996185303,3.70000004768372,3.78999996185303,1300,3.78999996185303,2023-06-28
3.77999997138977,3.77999997138977,3.70000004768372,3.76999998092651,1185,3.76999998092651,2023-06-29
3.76999998092651,3.76999998092651,3.76999998092651,3.76999998092651,0,3.76999998092651,2023-06-30
3.76999998092651,3.95000004768372,3.76999998092651,3.95000004768372,13105,3.95000004768372,2023-07-03
3.95000004768372,4.07999992370605,3.95000004768372,4.05999994277954,6122,4.05999994277954,2023-07-04
4,4.15000009536743,3.91000008583069,4.15000009536743,6101,4.15000009536743,2023-07-05
4,4.26000022888184,4,4.19000005722046,19919,4.19000005722046,2023-07-06
4.09000015258789,4.19999980926514,4.07999992370605,4.19999980926514,6431,4.19999980926514,2023-07-07
4.11999988555908,4.19000005722046,4.09000015258789,4.19000005722046,890,4.19000005722046,2023-07-10
NA,NA,NA,NA,NA,NA,2023-07-11
4.17999982833862,4.19999980926514,4.17999982833862,4.19999980926514,1200,4.19999980926514,2023-07-12
4.1100001335144,4.19000005722046,4.09000015258789,4.19000005722046,3663,4.19000005722046,2023-07-13
4.1399998664856,4.17999982833862,4.1399998664856,4.17999982833862,904,4.17999982833862,2023-07-14
4.17999982833862,4.19000005722046,4.05999994277954,4.05999994277954,1399,4.05999994277954,2023-07-17
4.03000020980835,4.15000009536743,4.01999998092651,4.15000009536743,1310,4.15000009536743,2023-07-18
4.09999990463257,4.09999990463257,3.98000001907349,3.98000001907349,6140,3.98000001907349,2023-07-19
3.94000005722046,3.98000001907349,3.84999990463257,3.98000001907349,4192,3.98000001907349,2023-07-20
3.89000010490417,3.89000010490417,3.85999989509583,3.85999989509583,2100,3.85999989509583,2023-07-21
3.85999989509583,3.85999989509583,3.85999989509583,3.85999989509583,0,3.85999989509583,2023-07-24
3.90000009536743,4.03000020980835,3.90000009536743,3.90000009536743,4220,3.90000009536743,2023-07-25
3.86999988555908,3.86999988555908,3.84999990463257,3.84999990463257,900,3.84999990463257,2023-07-26
3.84999990463257,3.84999990463257,3.84999990463257,3.84999990463257,2650,3.84999990463257,2023-07-27
3.80999994277954,3.85999989509583,3.72000002861023,3.77999997138977,8480,3.77999997138977,2023-07-28
3.83999991416931,3.84999990463257,3.75,3.75,4150,3.75,2023-07-31
3.75,3.77999997138977,3.71000003814697,3.77999997138977,2200,3.77999997138977,2023-08-01
3.77999997138977,3.77999997138977,3.77999997138977,3.77999997138977,0,3.77999997138977,2023-08-02
3.70000004768372,3.75,3.65000009536743,3.72000002861023,1080,3.72000002861023,2023-08-03
3.73000001907349,3.73000001907349,3.73000001907349,3.73000001907349,80,3.73000001907349,2023-08-04
3.70000004768372,3.75999999046326,3.70000004768372,3.75999999046326,575,3.75999999046326,2023-08-07
3.72000002861023,3.83999991416931,3.72000002861023,3.82999992370605,2375,3.82999992370605,2023-08-08
3.80999994277954,3.80999994277954,3.80999994277954,3.80999994277954,300,3.80999994277954,2023-08-09
3.73000001907349,3.73000001907349,3.72000002861023,3.72000002861023,750,3.72000002861023,2023-08-10
3.72000002861023,3.72000002861023,3.64000010490417,3.64000010490417,1460,3.64000010490417,2023-08-11
3.61999988555908,3.82999992370605,3.5699999332428,3.79999995231628,7693,3.79999995231628,2023-08-14
3.79999995231628,3.79999995231628,3.79999995231628,3.79999995231628,2000,3.79999995231628,2023-08-16
3.79999995231628,3.79999995231628,3.79999995231628,3.79999995231628,0,3.79999995231628,2023-08-17
3.79999995231628,3.79999995231628,3.79999995231628,3.79999995231628,0,3.79999995231628,2023-08-18
3.66000008583069,3.6800000667572,3.65000009536743,3.6800000667572,1785,3.6800000667572,2023-08-21
3.6800000667572,3.70000004768372,3.6800000667572,3.70000004768372,790,3.70000004768372,2023-08-22
3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,0,3.70000004768372,2023-08-23
3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,0,3.70000004768372,2023-08-24
3.75,3.75,3.75,3.75,1000,3.75,2023-08-25
3.75,3.75,3.75,3.75,60,3.75,2023-08-28
3.64000010490417,3.75,3.64000010490417,3.75,4,3.75,2023-08-29
3.75,3.75,3.75,3.75,0,3.75,2023-08-30
3.64000010490417,3.65000009536743,3.5699999332428,3.65000009536743,4250,3.65000009536743,2023-08-31
3.65000009536743,3.65000009536743,3.65000009536743,3.65000009536743,0,3.65000009536743,2023-09-01
3.65000009536743,3.65000009536743,3.65000009536743,3.65000009536743,0,3.65000009536743,2023-09-04
3.65000009536743,3.65000009536743,3.65000009536743,3.65000009536743,0,3.65000009536743,2023-09-05
3.5699999332428,3.69000005722046,3.46000003814697,3.57999992370605,20716,3.57999992370605,2023-09-06
3.57999992370605,3.6800000667572,3.54999995231628,3.54999995231628,2168,3.54999995231628,2023-09-07
3.5,3.5,3.33999991416931,3.5,127483,3.5,2023-09-08
3.41000008583069,3.49000000953674,3.36999988555908,3.44000005722046,77833,3.44000005722046,2023-09-11
3.44000005722046,3.45000004768372,3.20000004768372,3.20000004768372,18094,3.20000004768372,2023-09-12
3.20000004768372,3.25,2.96000003814697,3.04999995231628,26725,3.04999995231628,2023-09-13
NA,NA,NA,NA,NA,NA,2023-09-14
3.08999991416931,3.25,3.04999995231628,3.21000003814697,34389,3.21000003814697,2023-09-15
3.11999988555908,3.36999988555908,3.11999988555908,3.25999999046326,31027,3.25999999046326,2023-09-18
3.28999996185303,3.34999990463257,3.22000002861023,3.22000002861023,6957,3.22000002861023,2023-09-19
3.25999999046326,3.39000010490417,3.1800000667572,3.25,16707,3.25,2023-09-20
3.3199999332428,3.3199999332428,3.29999995231628,3.29999995231628,3501,3.29999995231628,2023-09-21
3.20000004768372,3.26999998092651,3.04999995231628,3.24000000953674,23195,3.24000000953674,2023-09-22
3.17000007629395,3.22000002861023,3.16000008583069,3.22000002861023,13500,3.22000002861023,2023-09-25
3.22000002861023,3.26999998092651,3.22000002861023,3.26999998092651,2060,3.26999998092651,2023-09-26
3.14000010490417,3.25999999046326,2.9300000667572,3.11999988555908,50724,3.11999988555908,2023-09-27
3.17000007629395,3.19000005722046,3.09999990463257,3.19000005722046,16980,3.19000005722046,2023-09-28
3.23000001907349,3.47000002861023,3.20000004768372,3.32999992370605,20657,3.32999992370605,2023-09-29
3.40000009536743,3.40000009536743,3.25999999046326,3.38000011444092,15677,3.38000011444092,2023-10-02
3.40000009536743,3.51999998092651,3.35999989509583,3.36999988555908,18314,3.36999988555908,2023-10-03
3.5,3.59999990463257,3.5,3.59999990463257,9483,3.59999990463257,2023-10-04
3.59999990463257,3.59999990463257,3.45000004768372,3.54999995231628,9857,3.54999995231628,2023-10-05
3.49000000953674,3.59999990463257,3.42000007629395,3.59999990463257,13419,3.59999990463257,2023-10-06
NA,NA,NA,NA,NA,NA,2023-10-09
3.54999995231628,3.90000009536743,3.42000007629395,3.90000009536743,9917,3.90000009536743,2023-10-10
3.78999996185303,4,3.6800000667572,3.9300000667572,21000,3.9300000667572,2023-10-11
4,4,3.85999989509583,3.95000004768372,7109,3.95000004768372,2023-10-12
4.01000022888184,4.01000022888184,3.79999995231628,3.79999995231628,10067,3.79999995231628,2023-10-13
3.74000000953674,3.79999995231628,3.70000004768372,3.79999995231628,6268,3.79999995231628,2023-10-16
3.82999992370605,3.82999992370605,3.73000001907349,3.77999997138977,5899,3.77999997138977,2023-10-17
3.73000001907349,3.75,3.64000010490417,3.72000002861023,7035,3.72000002861023,2023-10-18
3.72000002861023,3.74000000953674,3.58999991416931,3.6800000667572,6460,3.6800000667572,2023-10-19
3.54999995231628,3.64000010490417,3.50999999046326,3.59999990463257,7386,3.59999990463257,2023-10-20
3.59999990463257,3.63000011444092,3.5,3.51999998092651,8867,3.51999998092651,2023-10-23
3.42000007629395,3.53999996185303,3.25,3.25,19741,3.25,2023-10-24
3.25,3.3199999332428,3.21000003814697,3.25,7632,3.25,2023-10-25
3.29999995231628,3.39000010490417,3.08999991416931,3.25,9210,3.25,2023-10-26
3.23000001907349,3.77999997138977,3.23000001907349,3.77999997138977,49845,3.77999997138977,2023-10-27
3.40000009536743,3.51999998092651,3.38000011444092,3.38000011444092,19131,3.38000011444092,2023-10-30
3.34999990463257,3.41000008583069,3.3199999332428,3.3199999332428,103511,3.3199999332428,2023-10-31
