"MONC.MI.Open","MONC.MI.High","MONC.MI.Low","MONC.MI.Close","MONC.MI.Volume","MONC.MI.Adjusted","Date"
51.4599990844727,51.7000007629395,50.3800010681152,50.6399993896484,873315,46.708812713623,2021-02-17
50.2000007629395,51.1199989318848,49.3600006103516,50.5800018310547,646850,46.6534767150879,2021-02-18
53,54.439998626709,51.7799987792969,53.3199996948242,2189364,49.1807670593262,2021-02-19
53.0200004577637,53.2999992370605,51.7599983215332,51.9000015258789,806125,47.8710021972656,2021-02-22
52.0400009155273,52.2999992370605,50.5200004577637,51.2200012207031,655875,47.2437934875488,2021-02-23
51.0200004577637,51.4599990844727,50.2000007629395,51,726270,47.0408706665039,2021-02-24
51.0800018310547,51.5400009155273,50.6800003051758,51.1399993896484,496130,47.1700019836426,2021-02-25
50.060001373291,51.9000015258789,49.9599990844727,51.2999992370605,818219,47.3175773620605,2021-02-26
51.5200004577637,52.4000015258789,51.5,52.1599998474121,702040,48.1108131408691,2021-03-01
51.7000007629395,52.8400001525879,51.4799995422363,52.5400009155273,604331,48.4613227844238,2021-03-02
52.5800018310547,53.0999984741211,51.7000007629395,51.7000007629395,647143,47.6865272521973,2021-03-03
51.0200004577637,51.560001373291,50.0800018310547,50.5400009155273,577194,46.6165809631348,2021-03-04
50.060001373291,50.4199981689453,49.2799987792969,49.5499992370605,574645,45.7034301757812,2021-03-05
49.8400001525879,49.8699989318848,48.75,49.7200012207031,777404,45.860237121582,2021-03-08
49.7900009155273,50.5,49.439998626709,50.3199996948242,699115,46.4136543273926,2021-03-09
48.9000015258789,50.0200004577637,48.6800003051758,49.6100006103516,1612873,45.7587699890137,2021-03-10
49.75,52.060001373291,49.75,51.8199996948242,1164166,47.7972106933594,2021-03-11
51.9799995422363,52.4000015258789,51.0800018310547,52.0400009155273,501531,48.0001335144043,2021-03-12
51.5999984741211,52.8400001525879,51.2799987792969,51.3199996948242,672676,47.3360252380371,2021-03-15
51.5999984741211,52.3199996948242,51,51.439998626709,633519,47.4467086791992,2021-03-16
51.5,51.6399993896484,50.4799995422363,50.7799987792969,516919,46.8379440307617,2021-03-17
50.6800003051758,51.060001373291,49.9000015258789,50.0999984741211,827275,46.2107353210449,2021-03-18
49.0999984741211,49.6599998474121,48.560001373291,49.439998626709,1268886,45.6019744873047,2021-03-19
49.3199996948242,49.4199981689453,48.7000007629395,49.2000007629395,421369,45.3806037902832,2021-03-22
48.7999992370605,49.0099983215332,47.75,47.9500007629395,1034091,44.2276382446289,2021-03-23
47.8899993896484,48.8199996948242,47.7400016784668,48.1800003051758,718228,44.4397850036621,2021-03-24
47.7900009155273,48.2299995422363,46.8699989318848,48.2299995422363,974189,44.4859046936035,2021-03-25
48.4599990844727,48.8300018310547,47.7400016784668,47.9500007629395,610263,44.2276382446289,2021-03-26
48.4199981689453,48.6300010681152,47.8199996948242,47.8199996948242,443332,44.1077308654785,2021-03-29
48.3699989318848,49.5299987792969,48.2599983215332,49.2099990844727,824033,45.3898239135742,2021-03-30
49.060001373291,49.2400016784668,48.5699996948242,48.8699989318848,664214,45.0762176513672,2021-03-31
49.3699989318848,49.9099998474121,48.9099998474121,49.7000007629395,574721,45.8417892456055,2021-04-01
50.2000007629395,50.8800010681152,49.3300018310547,50.8400001525879,732321,46.8932876586914,2021-04-06
51,51.0999984741211,49.4199981689453,49.5,774621,45.6573104858398,2021-04-07
49.9900016784668,50.7599983215332,49.9199981689453,50.3600006103516,749848,46.450553894043,2021-04-08
50.6399993896484,50.9199981689453,49.8199996948242,50.3600006103516,694097,46.450553894043,2021-04-09
50.2799987792969,50.2799987792969,49.5400009155273,50.0999984741211,439395,46.2107353210449,2021-04-12
50.0400009155273,50.560001373291,49.6599998474121,50.1399993896484,515025,46.247631072998,2021-04-13
50.9000015258789,51.7000007629395,50.3600006103516,50.5200004577637,722176,46.5981330871582,2021-04-14
50.5,50.8800010681152,50.0800018310547,50.439998626709,501711,46.524341583252,2021-04-15
50.3600006103516,51.7400016784668,50.1599998474121,51.5,771133,47.5020523071289,2021-04-16
51.5999984741211,52.4599990844727,51.2799987792969,51.3400001525879,626703,47.3544731140137,2021-04-19
51.2400016784668,51.7000007629395,50.1800003051758,50.2200012207031,641825,46.321418762207,2021-04-20
50.7200012207031,52.4799995422363,50.5,52.3600006103516,919141,48.2952919006348,2021-04-21
52.6199989318848,53.7000007629395,52.0200004577637,53.5,755027,49.346794128418,2021-04-22
51.0800018310547,51.3600006103516,49.2900009155273,51.3400001525879,2807404,47.3544731140137,2021-04-23
51.9000015258789,52.0999984741211,51.2000007629395,51.5,955263,47.5020523071289,2021-04-26
51.7999992370605,51.8600006103516,50.7799987792969,51,584309,47.0408706665039,2021-04-27
51.3800010681152,51.3800010681152,50.7200012207031,50.9199981689453,488954,46.9670791625977,2021-04-28
51.0999984741211,51.7799987792969,50.7200012207031,50.9599990844727,748447,47.0039749145508,2021-04-29
51.4599990844727,51.4599990844727,50.8199996948242,51.0200004577637,558678,47.0593147277832,2021-04-30
51.0400009155273,51.7400016784668,51.0400009155273,51.4799995422363,428571,47.4836006164551,2021-05-03
51.4199981689453,51.6399993896484,50.2400016784668,50.2799987792969,600986,46.3767585754395,2021-05-04
50.5400009155273,51.3800010681152,50.4799995422363,51,578319,47.0408706665039,2021-05-05
50.9599990844727,51.4199981689453,50.1800003051758,51.4199981689453,557261,47.4282608032227,2021-05-06
51.8600006103516,51.8600006103516,50.8199996948242,51.2599983215332,450399,47.2806816101074,2021-05-07
51.2799987792969,51.7799987792969,51.1199989318848,51.7400016784668,421221,47.7234230041504,2021-05-10
51.2799987792969,51.4199981689453,50.2000007629395,50.5400009155273,803808,46.6165809631348,2021-05-11
50.560001373291,51.5999984741211,50.5200004577637,50.939998626709,555578,46.985523223877,2021-05-12
50.3199996948242,51.939998626709,49.9300003051758,51.5800018310547,590820,47.5758399963379,2021-05-13
52,52.2599983215332,51.3199996948242,51.5999984741211,508631,47.5942840576172,2021-05-14
51.7999992370605,52.3400001525879,51.5999984741211,51.9599990844727,378481,47.9263458251953,2021-05-17
52.5,52.7599983215332,52.3400001525879,52.7599983215332,746402,48.6642379760742,2021-05-18
52.2599983215332,52.6800003051758,51.8600006103516,52.5,628114,48.4244232177734,2021-05-19
52.7799987792969,53.2999992370605,52.1599998474121,53.2999992370605,631062,49.1623153686523,2021-05-20
53.5,53.9799995422363,53.0200004577637,53.5800018310547,863105,49.4205856323242,2021-05-21
53.2599983215332,54.4000015258789,53.2400016784668,54.2799987792969,595360,50.4902877807617,2021-05-24
54.2799987792969,55.0200004577637,54.1199989318848,54.9599990844727,687075,51.1228141784668,2021-05-25
54.9000015258789,55.7999992370605,54.7400016784668,55.5,616936,51.6251182556152,2021-05-26
55.2200012207031,57.3600006103516,55.2200012207031,57,1252222,53.0203895568848,2021-05-27
56.7799987792969,58.2200012207031,56.560001373291,58.0400009155273,625541,53.9877815246582,2021-05-28
58.060001373291,58.8800010681152,58.060001373291,58.1199989318848,370107,54.0621948242188,2021-05-31
58.2200012207031,59.1199989318848,57.4599990844727,57.4599990844727,833040,53.4482727050781,2021-06-01
57.4799995422363,58.0800018310547,56.9000015258789,57.6599998474121,459845,53.6343040466309,2021-06-02
57.5,58.6399993896484,57.3199996948242,58.1800003051758,526769,54.1180038452148,2021-06-03
58.1199989318848,58.7400016784668,57.8600006103516,58.2999992370605,509502,54.2296257019043,2021-06-04
58.439998626709,59.6800003051758,58.1599998474121,59.2400016784668,696599,55.1039924621582,2021-06-07
59.4000015258789,59.4799995422363,58.560001373291,58.9199981689453,537394,54.8063316345215,2021-06-08
59.1399993896484,59.2799987792969,57.3600006103516,57.5999984741211,659000,53.5784950256348,2021-06-09
57.7999992370605,57.8199996948242,56.4799995422363,56.7999992370605,706838,52.8343467712402,2021-06-10
56.9000015258789,57.0400009155273,56.439998626709,56.8400001525879,486048,52.8715591430664,2021-06-11
57.0999984741211,57.4599990844727,56.8400001525879,57.1199989318848,357621,53.132007598877,2021-06-14
57.4000015258789,58.3400001525879,57.1199989318848,57.939998626709,575880,53.8947563171387,2021-06-15
58.3199996948242,58.6599998474121,57.9599990844727,58.3199996948242,428132,54.2482261657715,2021-06-16
57.9000015258789,59,57.5400009155273,58.5999984741211,501161,54.5086822509766,2021-06-17
58.5,59.5,57.9799995422363,58.0999984741211,1755877,54.043586730957,2021-06-18
57.5800018310547,58.6800003051758,57.3800010681152,58.2400016784668,469111,54.1738128662109,2021-06-21
58.1599998474121,58.5800018310547,57.6800003051758,58.2799987792969,403713,54.2110214233398,2021-06-22
57.9599990844727,58.2799987792969,56.9000015258789,57.2200012207031,487411,53.225025177002,2021-06-23
57.1399993896484,57.5200004577637,56.4599990844727,57.4599990844727,697252,53.4482727050781,2021-06-24
57,58.1800003051758,57,57.7200012207031,350259,53.6901206970215,2021-06-25
57.5,58.2999992370605,57.0200004577637,57.2200012207031,381749,53.225025177002,2021-06-28
57.1599998474121,58.1800003051758,57.060001373291,57.6199989318848,250109,53.5971031188965,2021-06-29
57.5,58.1199989318848,57.0200004577637,57.060001373291,394733,53.0761985778809,2021-06-30
57.5400009155273,57.8800010681152,56.7999992370605,57.4799995422363,354507,53.4668769836426,2021-07-01
57.560001373291,57.8800010681152,56.9799995422363,57.3199996948242,168655,53.3180465698242,2021-07-02
57.0999984741211,57.5,56.6199989318848,56.7799987792969,256552,52.815746307373,2021-07-05
56.5999984741211,57.4000015258789,56.5800018310547,57.0200004577637,265319,53.0389938354492,2021-07-06
57.0400009155273,58.0400009155273,57,57.3400001525879,354895,53.3366546630859,2021-07-07
56.7999992370605,57.2400016784668,54.2999992370605,55.3400001525879,766749,51.4762878417969,2021-07-08
55.3400001525879,56.7200012207031,55.3400001525879,56.3600006103516,545358,52.4250717163086,2021-07-09
56.5,57.2799987792969,56.0200004577637,57.2799987792969,318807,53.2808380126953,2021-07-12
57.4000015258789,58,57.0999984741211,57.7599983215332,332441,53.7273254394531,2021-07-13
57.7400016784668,58.7799987792969,57.6199989318848,58.439998626709,359329,54.3598518371582,2021-07-14
58.0200004577637,58.6599998474121,57.6199989318848,57.7599983215332,391722,53.7273254394531,2021-07-15
58.6800003051758,58.7000007629395,56.4799995422363,56.7400016784668,689323,52.7785415649414,2021-07-16
56.4599990844727,56.5800018310547,54.939998626709,56.060001373291,535523,52.1460189819336,2021-07-19
56.5,57.2599983215332,56,57.1800003051758,400775,53.1878242492676,2021-07-20
57.2999992370605,58.2000007629395,57.2999992370605,57.7799987792969,362395,53.7459297180176,2021-07-21
58.0400009155273,58.7599983215332,57.8800010681152,58.7200012207031,256902,54.620304107666,2021-07-22
59.0400009155273,60,58.6800003051758,59.5999984741211,398263,55.4388580322266,2021-07-23
59.2799987792969,59.9799995422363,59.0200004577637,59.939998626709,449464,55.7551193237305,2021-07-26
59.5,60.8800010681152,59.1800003051758,59.6599998474121,679790,55.4946708679199,2021-07-27
60,60,56.8400001525879,58.1199989318848,1902955,54.0621948242188,2021-07-28
58.560001373291,58.560001373291,57.3600006103516,57.9199981689453,636615,53.8761520385742,2021-07-29
57.5200004577637,58.0999984741211,57.3199996948242,58,650785,53.950569152832,2021-07-30
58.2999992370605,58.6599998474121,57.9599990844727,58.2799987792969,481348,54.2110214233398,2021-08-02
58.3800010681152,58.9799995422363,58.1399993896484,58.7400016784668,470799,54.6389083862305,2021-08-03
59.060001373291,59.2200012207031,58.6199989318848,58.7999992370605,362702,54.6947174072266,2021-08-04
58.7999992370605,59.4000015258789,58.6599998474121,58.7400016784668,495805,54.6389083862305,2021-08-05
58.5,58.9000015258789,58.2400016784668,58.6199989318848,686976,54.5272789001465,2021-08-06
58.6399993896484,59.8800010681152,58.6399993896484,59.7599983215332,464592,55.5876884460449,2021-08-09
59.939998626709,61.5200004577637,59.7599983215332,61.2000007629395,677459,56.9271507263184,2021-08-10
61.560001373291,61.9000015258789,60.6399993896484,61.5999984741211,574434,57.2992210388184,2021-08-11
61.560001373291,62.1800003051758,61.4000015258789,62.060001373291,490738,57.727108001709,2021-08-12
62.4199981689453,62.4799995422363,61.7400016784668,61.8800010681152,392477,57.5596771240234,2021-08-13
61.5999984741211,61.5999984741211,60.5400009155273,60.6599998474121,455613,56.4248542785645,2021-08-16
60.3199996948242,60.9000015258789,59.8800010681152,60.060001373291,351504,55.8667488098145,2021-08-17
60.6399993896484,60.6399993896484,58.2999992370605,58.4799995422363,830898,54.3970527648926,2021-08-18
57.2200012207031,57.6800003051758,54.9000015258789,54.9000015258789,1866549,51.067008972168,2021-08-19
54.6199989318848,55.1399993896484,53.3400001525879,53.9199981689453,1189356,50.1554260253906,2021-08-20
54.7799987792969,55.6599998474121,54.4799995422363,55.5,787081,51.6251182556152,2021-08-23
56.5,56.5,54.0999984741211,54.6599998474121,671471,50.8437652587891,2021-08-24
55.1399993896484,55.2799987792969,54.1599998474121,54.5800018310547,415180,50.7693519592285,2021-08-25
54.060001373291,54.4000015258789,53.7200012207031,54.1800003051758,504964,50.397274017334,2021-08-26
54.1599998474121,54.4799995422363,53.8600006103516,54.3400001525879,323680,50.5461044311523,2021-08-27
54.5,54.7400016784668,54.3600006103516,54.6199989318848,293784,50.8065528869629,2021-08-30
54.7999992370605,55.1800003051758,54.2000007629395,54.2000007629395,1707186,50.4158744812012,2021-08-31
54.9000015258789,55.439998626709,54.5999984741211,54.8600006103516,647862,51.0297966003418,2021-09-01
54.6800003051758,55.0999984741211,54.560001373291,54.8199996948242,359198,50.9925918579102,2021-09-02
54.6800003051758,54.7000007629395,53.4199981689453,54.0200004577637,584736,50.2484436035156,2021-09-03
54.2999992370605,55.1399993896484,54.1599998474121,54.939998626709,534288,51.1042098999023,2021-09-06
55.2000007629395,55.9799995422363,55.1399993896484,55.5999984741211,651684,51.718132019043,2021-09-07
55.1800003051758,55.7599983215332,54.7000007629395,55.2599983215332,373537,51.4018707275391,2021-09-08
54.7000007629395,55.2799987792969,54.4599990844727,55.1800003051758,558152,51.3274574279785,2021-09-09
55.439998626709,55.9799995422363,55.1599998474121,55.1800003051758,622089,51.3274574279785,2021-09-10
55.4799995422363,55.5,54.5999984741211,54.6399993896484,560811,50.8251571655273,2021-09-13
54.5,54.7999992370605,53.8400001525879,54.5999984741211,623960,50.7879447937012,2021-09-14
54.5400009155273,54.5999984741211,51.2999992370605,51.7799987792969,1244373,48.1648330688477,2021-09-15
51.9599990844727,52.7599983215332,51.4199981689453,51.7000007629395,908760,48.0904235839844,2021-09-16
52.2000007629395,53.8400001525879,52.0800018310547,53.0200004577637,1499853,49.3182640075684,2021-09-17
52.1800003051758,52.2999992370605,51.2400016784668,51.6599998474121,696284,48.0532150268555,2021-09-20
51.9799995422363,53.1599998474121,51.8400001525879,52.6800003051758,539487,49.0020027160645,2021-09-21
53.2000007629395,54.7799987792969,53.060001373291,54.3600006103516,835925,50.5647048950195,2021-09-22
54.7999992370605,55.5800018310547,54.2599983215332,55.2400016784668,800922,51.3832664489746,2021-09-23
54.9000015258789,55.4000015258789,53.9199981689453,55,615681,51.1600227355957,2021-09-24
55.3600006103516,55.5,53.7599983215332,53.8199996948242,472048,50.0624084472656,2021-09-27
53.7400016784668,54.2400016784668,51.9799995422363,52.2599983215332,607086,48.6113204956055,2021-09-28
52.8800010681152,53.4000015258789,52.560001373291,52.939998626709,371331,49.2438468933105,2021-09-29
53.5200004577637,53.6800003051758,52.6199989318848,53.0200004577637,672667,49.3182640075684,2021-09-30
52,54.7000007629395,51.7000007629395,54.2000007629395,846158,50.4158744812012,2021-10-01
53.6800003051758,55.4199981689453,53.2200012207031,54.8199996948242,856152,50.9925918579102,2021-10-04
54.7999992370605,55.9000015258789,54.439998626709,55.6399993896484,612490,51.7553405761719,2021-10-05
55,56.2200012207031,54.1800003051758,55.8800010681152,1018635,51.9785842895508,2021-10-06
56.5999984741211,57.3400001525879,56.4199981689453,56.9599990844727,747678,52.9831733703613,2021-10-07
57.0400009155273,57.5999984741211,56.439998626709,56.439998626709,339395,52.4994850158691,2021-10-08
56.4000015258789,57.1599998474121,55.8400001525879,57.0200004577637,420662,53.0389938354492,2021-10-11
56.3400001525879,56.7799987792969,55.6599998474121,56.4000015258789,411764,52.4622802734375,2021-10-12
56.7999992370605,58.2400016784668,56.4000015258789,57.939998626709,658994,53.8947563171387,2021-10-13
58.2999992370605,58.9599990844727,57.9199981689453,58.8199996948242,456907,54.7133178710938,2021-10-14
59.3600006103516,59.6399993896484,58.7999992370605,58.7999992370605,467472,54.6947174072266,2021-10-15
58.0200004577637,58.5800018310547,57.4199981689453,58.2799987792969,634098,54.2110214233398,2021-10-18
58.4000015258789,58.8800010681152,58.0800018310547,58.560001373291,349196,54.4714736938477,2021-10-19
58,59.7999992370605,57.5400009155273,59.7400016784668,649440,55.5690879821777,2021-10-20
59.439998626709,60.6399993896484,59.2400016784668,60.2400016784668,523968,56.0341835021973,2021-10-21
60.8800010681152,61.2200012207031,60.3199996948242,61.0200004577637,603050,56.7597198486328,2021-10-22
61.2400016784668,61.2599983215332,60.3400001525879,61.0999984741211,723600,56.8341331481934,2021-10-25
61.4000015258789,61.6199989318848,60.3600006103516,60.6199989318848,579896,56.3876457214355,2021-10-26
60.7000007629395,60.8800010681152,59.5,60.1800003051758,623963,55.9783630371094,2021-10-27
59.9599990844727,61.2200012207031,59.6199989318848,61.2200012207031,637932,56.9457588195801,2021-10-28
61.5,62.2000007629395,60.7000007629395,62.1199989318848,1114603,57.7829208374023,2021-10-29
62.9000015258789,64,62.3400001525879,63.9000015258789,729046,59.4386444091797,2021-11-01
63.7599983215332,64.3399963378906,62.9000015258789,62.9000015258789,757292,58.5084648132324,2021-11-02
62.7599983215332,63.7599983215332,62.6599998474121,63.6800003051758,725952,59.2340049743652,2021-11-03
64,66.2799987792969,63.8199996948242,66.2799987792969,1248855,61.652473449707,2021-11-04
66.4400024414062,68.0599975585938,65.879997253418,67.5999984741211,844784,62.8803176879883,2021-11-05
67.5800018310547,68.5599975585938,67.1999969482422,68.1600036621094,747874,63.4012222290039,2021-11-08
65.5599975585938,66.9599990844727,65.2200012207031,66.0199966430664,1115458,61.4106292724609,2021-11-09
65.620002746582,65.879997253418,63.8600006103516,65.3000030517578,946283,60.7408981323242,2021-11-10
65.0999984741211,67.0400009155273,64.5,66.4599990844727,723413,61.8199081420898,2021-11-11
66.5800018310547,67.7600021362305,66.4599990844727,67.6600036621094,607924,62.9361305236816,2021-11-12
67.6399993896484,68.6800003051758,67.5599975585938,68.5400009155273,548265,63.754695892334,2021-11-15
68.9800033569336,69.879997253418,68.8399963378906,69.1600036621094,744877,64.3314056396484,2021-11-16
69.3399963378906,70.1999969482422,68.5,69.0400009155273,755535,64.2197875976562,2021-11-17
69.5599975585938,70.1600036621094,68.1399993896484,68.3399963378906,1103847,63.5686531066895,2021-11-18
68.8199996948242,69.5599975585938,66.8199996948242,67.8000030517578,898555,63.0663604736328,2021-11-19
68.4000015258789,69.2600021362305,68.0199966430664,68.7600021362305,642088,63.9593353271484,2021-11-22
68.0199966430664,68.3600006103516,65.9400024414062,66.1600036621094,1062917,61.5408630371094,2021-11-23
66.3600006103516,67.1999969482422,65.5999984741211,66.5599975585938,552520,61.9129295349121,2021-11-24
66.8600006103516,67.5599975585938,66.5800018310547,67,286229,62.3222122192383,2021-11-25
63.2799987792969,65.3600006103516,62.6599998474121,62.7200012207031,1201347,58.3410301208496,2021-11-26
64.5,65.120002746582,63.560001373291,64.5999984741211,908575,60.089771270752,2021-11-29
63.560001373291,65.120002746582,63.3199996948242,64.0800018310547,1041382,59.6060829162598,2021-11-30
64.6800003051758,65.8000030517578,63.6800003051758,65.620002746582,803677,61.0385589599609,2021-12-01
64.879997253418,65.7799987792969,64.4000015258789,65.5199966430664,642706,60.9455337524414,2021-12-02
66.2600021362305,66.4400024414062,64.8600006103516,65.1399993896484,473323,60.5920677185059,2021-12-03
65.5400009155273,66.6399993896484,64.9400024414062,66.3199996948242,470818,61.6896820068359,2021-12-06
67.5,69.4599990844727,67.1800003051758,69.2799987792969,756633,64.4430236816406,2021-12-07
69.3000030517578,69.4199981689453,67.0800018310547,67.1600036621094,584955,62.4710426330566,2021-12-08
67.5999984741211,67.6800003051758,66,66.8199996948242,463060,62.1547737121582,2021-12-09
66.1999969482422,66.6999969482422,65.620002746582,66.0599975585938,575102,61.4478416442871,2021-12-10
66.1399993896484,66.4400024414062,64.7200012207031,65.1800003051758,464323,60.629280090332,2021-12-13
65.1800003051758,65.5,62.5400009155273,63.0800018310547,865664,58.6758995056152,2021-12-14
63.439998626709,64.6999969482422,63,64.6999969482422,666887,60.182788848877,2021-12-15
65.9000015258789,66.0199966430664,63.0400009155273,63.1599998474121,753066,58.7503128051758,2021-12-16
62.5400009155273,63.7799987792969,61.560001373291,63.2200012207031,1125511,58.8061218261719,2021-12-17
61.5,62.939998626709,60.9199981689453,62.5999984741211,443012,58.2294082641602,2021-12-20
63.2999992370605,63.5999984741211,62,62.2000007629395,382113,57.8573341369629,2021-12-21
62.3400001525879,62.7000007629395,61.9799995422363,62.7000007629395,312156,58.3224220275879,2021-12-22
62.6399993896484,63.0400009155273,61.9799995422363,62.9599990844727,329539,58.5642738342285,2021-12-23
62.7599983215332,64.379997253418,62.7599983215332,64.0800018310547,233565,59.6060829162598,2021-12-27
64.0599975585938,64.5599975585938,64.0599975585938,64.2399978637695,265608,59.7549018859863,2021-12-28
64.379997253418,65.0599975585938,64.0999984741211,64.5800018310547,263494,60.0711669921875,2021-12-29
64.620002746582,64.7799987792969,64.0199966430664,64.0199966430664,254580,59.5502662658691,2021-12-30
63.9599990844727,64.8000030517578,63.7999992370605,64.3000030517578,336947,59.810718536377,2022-01-03
65,66.1399993896484,64.7600021362305,65,522653,60.4618453979492,2022-01-04
65,65.5999984741211,64.2600021362305,65.5,373035,60.9269371032715,2022-01-05
63.939998626709,64.1800003051758,62.7999992370605,62.7999992370605,692957,58.4154434204102,2022-01-06
62.8600006103516,63,60.7999992370605,61.2400016784668,675294,56.9643630981445,2022-01-07
62.2599983215332,62.7000007629395,60.2000007629395,60.6199989318848,717719,56.3876457214355,2022-01-10
61.4199981689453,61.9799995422363,60.0200004577637,60.3800010681152,655214,56.1644058227539,2022-01-11
61.2999992370605,61.2999992370605,59.4799995422363,59.9799995422363,559071,55.7923316955566,2022-01-12
59.7000007629395,60,58.3199996948242,59,788967,54.8807487487793,2022-01-13
58.3600006103516,58.3600006103516,56.7000007629395,56.8600006103516,1052789,52.8901634216309,2022-01-14
57.2000007629395,58.2200012207031,56.5999984741211,57.7400016784668,615447,53.7087211608887,2022-01-17
57.4199981689453,57.7000007629395,55.9000015258789,56.560001373291,825603,52.6111068725586,2022-01-18
56.2999992370605,59.2000007629395,56.2999992370605,58.3800010681152,1116668,54.3040390014648,2022-01-19
59.6800003051758,59.7200012207031,57.3600006103516,58.4199981689453,801918,54.3412437438965,2022-01-20
57.439998626709,58.3199996948242,57.1399993896484,57.939998626709,660159,53.8947563171387,2022-01-21
57.439998626709,57.9000015258789,54.8199996948242,55.5800018310547,745435,51.6995315551758,2022-01-24
56.4000015258789,56.8800010681152,54.8800010681152,55.1199989318848,766368,51.2716407775879,2022-01-25
55.7999992370605,56.9000015258789,55.6199989318848,56.2400016784668,681247,52.3134498596191,2022-01-26
55.1399993896484,56.7400016784668,55.1399993896484,56.4799995422363,723919,52.5366897583008,2022-01-27
57.0400009155273,57.5800018310547,54.2400016784668,55.439998626709,892110,51.5693054199219,2022-01-28
56.7000007629395,56.7000007629395,55.5999984741211,56.3400001525879,621142,52.4064674377441,2022-01-31
56.7400016784668,59.4799995422363,56.6599998474121,59.0200004577637,1181627,54.899356842041,2022-02-01
59.4599990844727,60.7400016784668,59.0200004577637,59.4199981689453,770651,55.271427154541,2022-02-02
59.4199981689453,59.7999992370605,57.8600006103516,57.8800010681152,707003,53.8389511108398,2022-02-03
58.1599998474121,58.8400001525879,57.5999984741211,58,784948,53.950569152832,2022-02-04
58.1599998474121,58.4000015258789,56.8400001525879,57.6199989318848,468353,53.5971031188965,2022-02-07
57.5999984741211,58.4000015258789,56.0999984741211,56.8400001525879,399743,52.8715591430664,2022-02-08
57.2999992370605,58.7599983215332,57.2000007629395,58.1599998474121,399952,54.0993995666504,2022-02-09
59.0200004577637,59.3199996948242,56.560001373291,57.1800003051758,878106,53.1878242492676,2022-02-10
56.2400016784668,56.6800003051758,55.4799995422363,55.5200004577637,639440,51.6437187194824,2022-02-11
54.3400001525879,54.560001373291,51.8800010681152,54.439998626709,1122290,50.6391143798828,2022-02-14
54.7599983215332,56.1800003051758,54.5200004577637,56.0400009155273,439669,52.1274108886719,2022-02-15
56.2400016784668,56.5800018310547,55.2599983215332,55.8800010681152,390477,51.9785842895508,2022-02-16
56.2000007629395,57.439998626709,55.560001373291,55.6399993896484,890748,51.7553405761719,2022-02-17
55.5999984741211,56.0999984741211,54.9199981689453,55.0800018310547,868897,51.2344398498535,2022-02-18
55.439998626709,56.0200004577637,54.3199996948242,54.7999992370605,379795,50.9739875793457,2022-02-21
54,55.3199996948242,53.5,54.7400016784668,625013,50.9181785583496,2022-02-22
55,55.4799995422363,54.3400001525879,54.7000007629395,679546,50.8809661865234,2022-02-23
52,53.2200012207031,50.4799995422363,52.0999984741211,925054,48.4624938964844,2022-02-24
53.7999992370605,54.7799987792969,52,54.7000007629395,1509389,50.8809661865234,2022-02-25
53.9599990844727,54.1800003051758,52.0200004577637,54.1800003051758,1226094,50.397274017334,2022-02-28
54.0999984741211,54.2200012207031,48.9300003051758,49.2400016784668,1499119,45.8021774291992,2022-03-01
48.5,51.0800018310547,47.8699989318848,50.6599998474121,1330154,47.1230316162109,2022-03-02
50.5999984741211,51.0400009155273,48.1199989318848,48.3199996948242,906670,44.9464073181152,2022-03-03
47.4000015258789,47.7799987792969,44.8600006103516,45.0200004577637,1444933,41.8768043518066,2022-03-04
42.9700012207031,46.9099998474121,41,45.310001373291,1434836,42.1465606689453,2022-03-07
44.9799995422363,46.4500007629395,44.4099998474121,44.6100006103516,1189242,41.4954261779785,2022-03-08
45.5900001525879,48.439998626709,45.1199989318848,48.3499984741211,1336574,44.974308013916,2022-03-09
48.2799987792969,48.6300010681152,46.6699981689453,47.2999992370605,1240647,43.9976196289062,2022-03-10
47.5,49.3899993896484,46.9000015258789,47.9700012207031,987254,44.6208457946777,2022-03-11
48.1399993896484,48.7999992370605,47.0999984741211,48,713950,44.6487464904785,2022-03-14
47.4199981689453,47.439998626709,45.5499992370605,46.4900016784668,1241906,43.2441711425781,2022-03-15
47.7200012207031,50.4000015258789,47.5999984741211,49.1399993896484,1113127,45.709156036377,2022-03-16
49.5,50.7999992370605,49.4000015258789,50.2999992370605,877443,46.7881660461426,2022-03-17
50.560001373291,51.0999984741211,49.1300010681152,51.0999984741211,1208938,47.5323104858398,2022-03-18
50.6199989318848,51.9000015258789,50.6199989318848,50.6399993896484,538124,47.1044273376465,2022-03-21
51,51.1599998474121,50.2999992370605,50.6599998474121,526817,47.1230316162109,2022-03-22
51.1800003051758,51.1800003051758,49.3499984741211,49.7700004577637,533956,46.2951698303223,2022-03-23
49.9799995422363,51.2000007629395,49.060001373291,49.2599983215332,944993,45.8207740783691,2022-03-24
49.7599983215332,50.3800010681152,49.0299987792969,49.6699981689453,445786,46.2021522521973,2022-03-25
49.9500007629395,50.2599983215332,49.0299987792969,49.75,459316,46.2765655517578,2022-03-28
50.439998626709,52.8600006103516,50.0400009155273,52.5400009155273,844588,48.8717803955078,2022-03-29
52.5400009155273,52.7400016784668,51.5,52.0999984741211,779710,48.4624938964844,2022-03-30
52.5200004577637,52.5200004577637,50.7400016784668,50.7400016784668,602730,47.1974487304688,2022-03-31
50.8600006103516,51.1399993896484,50.1399993896484,50.7200012207031,443357,47.1788444519043,2022-04-01
