"CLI.MI.Open","CLI.MI.High","CLI.MI.Low","CLI.MI.Close","CLI.MI.Volume","CLI.MI.Adjusted","Date"
2.5,2.5,2.45000004768372,2.48000001907349,5322,2.48000001907349,2021-02-12
2.45000004768372,2.48000001907349,2.45000004768372,2.47000002861023,4715,2.47000002861023,2021-02-15
2.5,2.54999995231628,2.5,2.50999999046326,50521,2.50999999046326,2021-02-16
2.53999996185303,2.55999994277954,2.5,2.51999998092651,20249,2.51999998092651,2021-02-17
2.54999995231628,2.54999995231628,2.49000000953674,2.49000000953674,5421,2.49000000953674,2021-02-18
2.5,2.52999997138977,2.5,2.51999998092651,1740,2.51999998092651,2021-02-19
2.54999995231628,2.54999995231628,2.48000001907349,2.48000001907349,6146,2.48000001907349,2021-02-22
2.52999997138977,2.52999997138977,2.5,2.51999998092651,582,2.51999998092651,2021-02-23
2.49000000953674,2.51999998092651,2.49000000953674,2.49000000953674,1220,2.49000000953674,2021-02-24
2.51999998092651,2.51999998092651,2.49000000953674,2.49000000953674,1020,2.49000000953674,2021-02-25
2.48000001907349,2.48000001907349,2.46000003814697,2.46000003814697,2306,2.46000003814697,2021-02-26
2.47000002861023,2.47000002861023,2.44000005722046,2.44000005722046,4200,2.44000005722046,2021-03-01
2.45000004768372,2.49000000953674,2.45000004768372,2.49000000953674,735,2.49000000953674,2021-03-02
2.5,2.54999995231628,2.49000000953674,2.49000000953674,16586,2.49000000953674,2021-03-03
2.5,2.51999998092651,2.47000002861023,2.49000000953674,8464,2.49000000953674,2021-03-04
2.5,2.73000001907349,2.5,2.67000007629395,164698,2.67000007629395,2021-03-05
2.67000007629395,2.75,2.60999989509583,2.66000008583069,59501,2.66000008583069,2021-03-08
2.65000009536743,2.6800000667572,2.57999992370605,2.64000010490417,27863,2.64000010490417,2021-03-09
2.61999988555908,2.6800000667572,2.60999989509583,2.61999988555908,20967,2.61999988555908,2021-03-10
2.65000009536743,2.6800000667572,2.64000010490417,2.6800000667572,10115,2.6800000667572,2021-03-11
2.72000002861023,2.75,2.61999988555908,2.66000008583069,33323,2.66000008583069,2021-03-12
2.69000005722046,2.84999990463257,2.66000008583069,2.79999995231628,95068,2.79999995231628,2021-03-15
2.84999990463257,3.29999995231628,2.80999994277954,3.27999997138977,215959,3.27999997138977,2021-03-16
3.27999997138977,3.33999991416931,3.10999989509583,3.11999988555908,162284,3.11999988555908,2021-03-17
3.13000011444092,3.13000011444092,3.00999999046326,3.04999995231628,57938,3.04999995231628,2021-03-18
3.00999999046326,3.08999991416931,3,3.00999999046326,22615,3.00999999046326,2021-03-19
3.02999997138977,3.11999988555908,2.99000000953674,3.0699999332428,23836,3.0699999332428,2021-03-22
3.11999988555908,3.11999988555908,3.01999998092651,3.08999991416931,10613,3.08999991416931,2021-03-23
3.08999991416931,3.21000003814697,3.08999991416931,3.13000011444092,38966,3.13000011444092,2021-03-24
3.16000008583069,3.19000005722046,3.14000010490417,3.1800000667572,17925,3.1800000667572,2021-03-25
3.15000009536743,3.1800000667572,3.11999988555908,3.15000009536743,12729,3.15000009536743,2021-03-26
3.13000011444092,3.20000004768372,3.13000011444092,3.1800000667572,16576,3.1800000667572,2021-03-29
3.19000005722046,3.24000000953674,3.14000010490417,3.22000002861023,18231,3.22000002861023,2021-03-30
3.25,3.25999999046326,3.20000004768372,3.20000004768372,12683,3.20000004768372,2021-03-31
3.20000004768372,3.26999998092651,3.20000004768372,3.20000004768372,17339,3.20000004768372,2021-04-01
3.22000002861023,3.32999992370605,3.22000002861023,3.25999999046326,52007,3.25999999046326,2021-04-06
3.30999994277954,3.32999992370605,3.25,3.26999998092651,20155,3.26999998092651,2021-04-07
3.30999994277954,3.38000011444092,3.30999994277954,3.35999989509583,23165,3.35999989509583,2021-04-08
3.39000010490417,3.39000010490417,3.29999995231628,3.35999989509583,13544,3.35999989509583,2021-04-09
3.35999989509583,3.35999989509583,3.27999997138977,3.35999989509583,26480,3.35999989509583,2021-04-12
3.35999989509583,3.35999989509583,3.25,3.29999995231628,8761,3.29999995231628,2021-04-13
3.34999990463257,3.34999990463257,3.30999994277954,3.34999990463257,3263,3.34999990463257,2021-04-14
3.34999990463257,3.35999989509583,3.26999998092651,3.26999998092651,20027,3.26999998092651,2021-04-15
3.30999994277954,3.30999994277954,3.22000002861023,3.23000001907349,7783,3.23000001907349,2021-04-16
3.21000003814697,3.28999996185303,3.20000004768372,3.24000000953674,5348,3.24000000953674,2021-04-19
3.21000003814697,3.25999999046326,3.21000003814697,3.25999999046326,6157,3.25999999046326,2021-04-20
3.29999995231628,3.29999995231628,3.21000003814697,3.23000001907349,8850,3.23000001907349,2021-04-21
3.22000002861023,3.29999995231628,3.20000004768372,3.23000001907349,10414,3.23000001907349,2021-04-22
3.23000001907349,3.23000001907349,3.16000008583069,3.22000002861023,11365,3.22000002861023,2021-04-23
3.19000005722046,3.25,3.19000005722046,3.21000003814697,7117,3.21000003814697,2021-04-26
3.19000005722046,3.28999996185303,3.1800000667572,3.28999996185303,12734,3.28999996185303,2021-04-27
3.3199999332428,3.3199999332428,3.23000001907349,3.28999996185303,16431,3.28999996185303,2021-04-28
3.24000000953674,3.24000000953674,3.20000004768372,3.24000000953674,9158,3.24000000953674,2021-04-29
3.21000003814697,3.23000001907349,3.19000005722046,3.19000005722046,2719,3.19000005722046,2021-04-30
3.34999990463257,3.34999990463257,3.20000004768372,3.20000004768372,9915,3.20000004768372,2021-05-03
3.25999999046326,3.29999995231628,3.20000004768372,3.25,9280,3.25,2021-05-04
3.25999999046326,3.26999998092651,3.19000005722046,3.22000002861023,7951,3.22000002861023,2021-05-05
3.25999999046326,3.26999998092651,3.21000003814697,3.23000001907349,5404,3.23000001907349,2021-05-06
3.22000002861023,3.22000002861023,3.19000005722046,3.22000002861023,4927,3.22000002861023,2021-05-07
3.25,3.29999995231628,3.25,3.27999997138977,13650,3.27999997138977,2021-05-10
3.24000000953674,3.25999999046326,3.21000003814697,3.24000000953674,5463,3.24000000953674,2021-05-11
3.25999999046326,3.25999999046326,3.25,3.25,2498,3.25,2021-05-12
3.24000000953674,3.27999997138977,3.24000000953674,3.26999998092651,4296,3.26999998092651,2021-05-13
3.27999997138977,3.45000004768372,3.27999997138977,3.29999995231628,54268,3.29999995231628,2021-05-14
3.26999998092651,3.28999996185303,3.20000004768372,3.27999997138977,17577,3.27999997138977,2021-05-17
3.26999998092651,3.3199999332428,3.26999998092651,3.29999995231628,3260,3.29999995231628,2021-05-18
3.29999995231628,3.3199999332428,3.24000000953674,3.29999995231628,5419,3.29999995231628,2021-05-19
3.25999999046326,3.39000010490417,3.25999999046326,3.3199999332428,12634,3.3199999332428,2021-05-20
3.35999989509583,3.42000007629395,3.3199999332428,3.35999989509583,8323,3.35999989509583,2021-05-21
3.4300000667572,3.4300000667572,3.33999991416931,3.41000008583069,12002,3.41000008583069,2021-05-24
3.44000005722046,3.44000005722046,3.3199999332428,3.36999988555908,22473,3.36999988555908,2021-05-25
3.36999988555908,3.36999988555908,3.29999995231628,3.29999995231628,4346,3.29999995231628,2021-05-26
3.29999995231628,3.3199999332428,3.28999996185303,3.29999995231628,5012,3.29999995231628,2021-05-27
3.28999996185303,3.39000010490417,3.26999998092651,3.29999995231628,7467,3.29999995231628,2021-05-28
3.33999991416931,3.38000011444092,3.30999994277954,3.36999988555908,4732,3.36999988555908,2021-05-31
3.32999992370605,3.35999989509583,3.30999994277954,3.3199999332428,13420,3.3199999332428,2021-06-01
3.3199999332428,3.3199999332428,3.28999996185303,3.3199999332428,5945,3.3199999332428,2021-06-02
3.3199999332428,3.36999988555908,3.30999994277954,3.3199999332428,4014,3.3199999332428,2021-06-03
3.32999992370605,3.35999989509583,3.30999994277954,3.30999994277954,11232,3.30999994277954,2021-06-04
3.46000003814697,3.50999999046326,3.35999989509583,3.44000005722046,52824,3.44000005722046,2021-06-07
3.48000001907349,3.49000000953674,3.41000008583069,3.46000003814697,12917,3.46000003814697,2021-06-08
3.40000009536743,3.46000003814697,3.40000009536743,3.45000004768372,13474,3.45000004768372,2021-06-09
3.46000003814697,3.46000003814697,3.40000009536743,3.45000004768372,13908,3.45000004768372,2021-06-10
3.45000004768372,3.47000002861023,3.40000009536743,3.42000007629395,6143,3.42000007629395,2021-06-11
3.42000007629395,3.4300000667572,3.1800000667572,3.42000007629395,16271,3.42000007629395,2021-06-14
3.4300000667572,3.45000004768372,3.41000008583069,3.41000008583069,6131,3.41000008583069,2021-06-15
3.44000005722046,3.44000005722046,3.39000010490417,3.4300000667572,3711,3.4300000667572,2021-06-16
3.4300000667572,3.4300000667572,3.39000010490417,3.39000010490417,107,3.39000010490417,2021-06-17
3.33999991416931,3.45000004768372,3.33999991416931,3.40000009536743,11456,3.40000009536743,2021-06-18
3.35999989509583,3.35999989509583,3.24000000953674,3.34999990463257,4009,3.34999990463257,2021-06-21
3.34999990463257,3.42000007629395,3.34999990463257,3.40000009536743,5285,3.40000009536743,2021-06-22
3.45000004768372,3.50999999046326,3.38000011444092,3.50999999046326,36660,3.50999999046326,2021-06-23
3.50999999046326,3.6800000667572,3.44000005722046,3.48000001907349,46350,3.48000001907349,2021-06-24
3.51999998092651,3.65000009536743,3.47000002861023,3.48000001907349,19841,3.48000001907349,2021-06-25
3.5,3.5,3.42000007629395,3.4300000667572,12295,3.4300000667572,2021-06-28
3.46000003814697,3.48000001907349,3.45000004768372,3.47000002861023,3623,3.47000002861023,2021-06-29
3.54999995231628,3.54999995231628,3.44000005722046,3.5,7024,3.5,2021-06-30
3.51999998092651,3.51999998092651,3.44000005722046,3.49000000953674,6837,3.49000000953674,2021-07-01
3.45000004768372,3.5,3.44000005722046,3.5,2888,3.5,2021-07-02
3.51999998092651,3.51999998092651,3.45000004768372,3.5,1436,3.5,2021-07-05
3.52999997138977,3.53999996185303,3.45000004768372,3.45000004768372,2731,3.45000004768372,2021-07-06
3.44000005722046,3.51999998092651,3.44000005722046,3.51999998092651,4302,3.51999998092651,2021-07-07
3.48000001907349,3.50999999046326,3.40000009536743,3.46000003814697,13280,3.46000003814697,2021-07-08
3.42000007629395,3.51999998092651,3.42000007629395,3.46000003814697,6500,3.46000003814697,2021-07-09
3.44000005722046,3.5,3.44000005722046,3.46000003814697,729,3.46000003814697,2021-07-12
3.44000005722046,3.50999999046326,3.44000005722046,3.46000003814697,4074,3.46000003814697,2021-07-13
3.5,3.50999999046326,3.5,3.5,2216,3.5,2021-07-14
3.50999999046326,3.51999998092651,3.47000002861023,3.50999999046326,3597,3.50999999046326,2021-07-15
3.50999999046326,3.50999999046326,3.47000002861023,3.48000001907349,5418,3.48000001907349,2021-07-16
3.47000002861023,3.47000002861023,3.39000010490417,3.41000008583069,12148,3.41000008583069,2021-07-19
3.40000009536743,3.45000004768372,3.40000009536743,3.40000009536743,3242,3.40000009536743,2021-07-20
3.41000008583069,3.4300000667572,3.39000010490417,3.4300000667572,1998,3.4300000667572,2021-07-21
3.45000004768372,3.45000004768372,3.40000009536743,3.40000009536743,3071,3.40000009536743,2021-07-22
3.42000007629395,3.45000004768372,3.41000008583069,3.41000008583069,4861,3.41000008583069,2021-07-23
3.41000008583069,3.41000008583069,3.41000008583069,3.41000008583069,500,3.41000008583069,2021-07-26
3.45000004768372,3.48000001907349,3.45000004768372,3.48000001907349,2500,3.48000001907349,2021-07-27
3.45000004768372,3.48000001907349,3.44000005722046,3.44000005722046,3000,3.44000005722046,2021-07-28
3.4300000667572,3.5,3.4300000667572,3.49000000953674,5116,3.49000000953674,2021-07-29
3.49000000953674,3.49000000953674,3.45000004768372,3.45000004768372,2036,3.45000004768372,2021-07-30
3.48000001907349,3.48000001907349,3.4300000667572,3.4300000667572,4047,3.4300000667572,2021-08-02
3.46000003814697,3.47000002861023,3.41000008583069,3.41000008583069,1810,3.41000008583069,2021-08-03
3.42000007629395,3.44000005722046,3.42000007629395,3.44000005722046,160,3.44000005722046,2021-08-04
3.48000001907349,3.48000001907349,3.45000004768372,3.45000004768372,712,3.45000004768372,2021-08-05
3.42000007629395,3.46000003814697,3.41000008583069,3.41000008583069,6595,3.41000008583069,2021-08-06
3.42000007629395,3.4300000667572,3.35999989509583,3.35999989509583,4637,3.35999989509583,2021-08-09
3.35999989509583,3.42000007629395,3.35999989509583,3.42000007629395,2360,3.42000007629395,2021-08-10
3.40000009536743,3.46000003814697,3.40000009536743,3.40000009536743,12850,3.40000009536743,2021-08-11
3.40000009536743,3.46000003814697,3.40000009536743,3.46000003814697,916,3.46000003814697,2021-08-12
3.48000001907349,3.48000001907349,3.42000007629395,3.42000007629395,2381,3.42000007629395,2021-08-13
3.42000007629395,3.42000007629395,3.38000011444092,3.42000007629395,3680,3.42000007629395,2021-08-16
3.38000011444092,3.42000007629395,3.33999991416931,3.34999990463257,9200,3.34999990463257,2021-08-17
3.35999989509583,3.35999989509583,3.33999991416931,3.35999989509583,2500,3.35999989509583,2021-08-18
3.35999989509583,3.44000005722046,3.33999991416931,3.41000008583069,2866,3.41000008583069,2021-08-19
3.34999990463257,3.38000011444092,3.34999990463257,3.38000011444092,1198,3.38000011444092,2021-08-20
3.40000009536743,3.40000009536743,3.33999991416931,3.33999991416931,2002,3.33999991416931,2021-08-23
3.33999991416931,3.47000002861023,3.33999991416931,3.42000007629395,10264,3.42000007629395,2021-08-24
3.46000003814697,3.46000003814697,3.40000009536743,3.44000005722046,5000,3.44000005722046,2021-08-25
3.45000004768372,3.45000004768372,3.45000004768372,3.45000004768372,97,3.45000004768372,2021-08-26
3.46000003814697,3.46000003814697,3.41000008583069,3.45000004768372,3684,3.45000004768372,2021-08-27
3.44000005722046,3.46000003814697,3.44000005722046,3.46000003814697,1290,3.46000003814697,2021-08-30
3.46000003814697,3.47000002861023,3.44000005722046,3.47000002861023,2738,3.47000002861023,2021-08-31
3.46000003814697,3.46000003814697,3.40000009536743,3.44000005722046,9200,3.44000005722046,2021-09-01
3.42000007629395,3.47000002861023,3.41000008583069,3.47000002861023,6000,3.47000002861023,2021-09-02
3.47000002861023,3.47000002861023,3.44000005722046,3.47000002861023,1145,3.47000002861023,2021-09-03
3.47000002861023,3.47000002861023,3.47000002861023,3.47000002861023,122,3.47000002861023,2021-09-06
3.45000004768372,3.48000001907349,3.3199999332428,3.47000002861023,13668,3.47000002861023,2021-09-07
3.44000005722046,3.47000002861023,3.44000005722046,3.44000005722046,467,3.44000005722046,2021-09-08
3.44000005722046,3.47000002861023,3.44000005722046,3.44000005722046,2791,3.44000005722046,2021-09-09
3.48000001907349,3.75,3.48000001907349,3.50999999046326,114225,3.50999999046326,2021-09-10
3.64000010490417,3.66000008583069,3.47000002861023,3.5,25536,3.5,2021-09-13
3.49000000953674,3.49000000953674,3.46000003814697,3.49000000953674,1547,3.49000000953674,2021-09-14
3.5,3.5,3.47000002861023,3.49000000953674,1528,3.49000000953674,2021-09-15
3.50999999046326,3.50999999046326,3.5,3.5,3363,3.5,2021-09-16
3.5,3.5,3.46000003814697,3.5,351,3.5,2021-09-17
3.48000001907349,3.48000001907349,3.48000001907349,3.48000001907349,2000,3.48000001907349,2021-09-20
3.48000001907349,3.5,3.4300000667572,3.46000003814697,3231,3.46000003814697,2021-09-21
3.49000000953674,3.49000000953674,3.46000003814697,3.46000003814697,985,3.46000003814697,2021-09-22
3.46000003814697,3.48000001907349,3.46000003814697,3.48000001907349,1306,3.48000001907349,2021-09-23
3.46000003814697,3.50999999046326,3.42000007629395,3.50999999046326,6446,3.50999999046326,2021-09-24
3.5,3.5,3.42000007629395,3.42000007629395,7122,3.42000007629395,2021-09-27
3.4300000667572,3.59999990463257,3.4300000667572,3.47000002861023,23830,3.47000002861023,2021-09-28
3.51999998092651,3.51999998092651,3.4300000667572,3.45000004768372,7455,3.45000004768372,2021-09-29
3.45000004768372,3.50999999046326,3.42000007629395,3.49000000953674,7651,3.49000000953674,2021-09-30
3.44000005722046,3.49000000953674,3.44000005722046,3.49000000953674,884,3.49000000953674,2021-10-01
3.5,3.5,3.45000004768372,3.5,3961,3.5,2021-10-04
3.49000000953674,3.49000000953674,3.49000000953674,3.49000000953674,193,3.49000000953674,2021-10-05
3.5,3.51999998092651,3.46000003814697,3.51999998092651,6278,3.51999998092651,2021-10-06
3.5,3.51999998092651,3.44000005722046,3.51999998092651,11090,3.51999998092651,2021-10-07
3.51999998092651,3.58999991416931,3.47000002861023,3.50999999046326,11041,3.50999999046326,2021-10-08
3.55999994277954,3.59999990463257,3.49000000953674,3.57999992370605,9326,3.57999992370605,2021-10-11
3.57999992370605,3.57999992370605,3.5,3.53999996185303,7811,3.53999996185303,2021-10-12
3.54999995231628,3.59999990463257,3.52999997138977,3.53999996185303,7700,3.53999996185303,2021-10-13
3.53999996185303,3.54999995231628,3.53999996185303,3.53999996185303,1728,3.53999996185303,2021-10-14
3.51999998092651,3.5699999332428,3.49000000953674,3.49000000953674,6137,3.49000000953674,2021-10-15
3.49000000953674,3.49000000953674,3.49000000953674,3.49000000953674,1010,3.49000000953674,2021-10-18
3.49000000953674,3.5,3.46000003814697,3.46000003814697,9378,3.46000003814697,2021-10-19
3.46000003814697,3.5,3.44000005722046,3.44000005722046,2088,3.44000005722046,2021-10-20
3.44000005722046,3.49000000953674,3.44000005722046,3.49000000953674,1996,3.49000000953674,2021-10-21
3.44000005722046,3.49000000953674,3.44000005722046,3.45000004768372,1350,3.45000004768372,2021-10-22
3.5,3.53999996185303,3.47000002861023,3.47000002861023,1984,3.47000002861023,2021-10-25
3.48000001907349,3.50999999046326,3.48000001907349,3.49000000953674,1120,3.49000000953674,2021-10-26
3.49000000953674,3.53999996185303,3.49000000953674,3.49000000953674,6000,3.49000000953674,2021-10-27
3.49000000953674,3.49000000953674,3.46000003814697,3.46000003814697,1100,3.46000003814697,2021-10-28
3.46000003814697,3.50999999046326,3.46000003814697,3.50999999046326,65,3.50999999046326,2021-10-29
3.50999999046326,3.50999999046326,3.45000004768372,3.45000004768372,675,3.45000004768372,2021-11-01
3.46000003814697,3.49000000953674,3.46000003814697,3.49000000953674,1971,3.49000000953674,2021-11-02
3.50999999046326,3.50999999046326,3.45000004768372,3.45000004768372,1162,3.45000004768372,2021-11-03
3.46000003814697,3.46000003814697,3.46000003814697,3.46000003814697,2700,3.46000003814697,2021-11-04
3.5,3.53999996185303,3.46000003814697,3.47000002861023,9815,3.47000002861023,2021-11-05
3.45000004768372,3.50999999046326,3.45000004768372,3.46000003814697,8298,3.46000003814697,2021-11-08
3.48000001907349,3.5,3.44000005722046,3.49000000953674,10778,3.49000000953674,2021-11-09
3.44000005722046,3.49000000953674,3.42000007629395,3.48000001907349,4850,3.48000001907349,2021-11-10
3.4300000667572,3.48000001907349,3.4300000667572,3.48000001907349,3402,3.48000001907349,2021-11-11
3.46000003814697,3.6800000667572,3.46000003814697,3.53999996185303,70754,3.53999996185303,2021-11-12
3.5,3.57999992370605,3.5,3.5,5710,3.5,2021-11-15
3.48000001907349,3.52999997138977,3.46000003814697,3.52999997138977,7613,3.52999997138977,2021-11-16
3.49000000953674,3.53999996185303,3.49000000953674,3.53999996185303,4142,3.53999996185303,2021-11-17
3.53999996185303,3.53999996185303,3.47000002861023,3.51999998092651,1984,3.51999998092651,2021-11-18
3.50999999046326,3.50999999046326,3.45000004768372,3.48000001907349,5590,3.48000001907349,2021-11-19
3.44000005722046,3.49000000953674,3.44000005722046,3.49000000953674,4961,3.49000000953674,2021-11-22
3.44000005722046,3.49000000953674,3.4300000667572,3.4300000667572,5187,3.4300000667572,2021-11-23
3.44000005722046,3.48000001907349,3.4300000667572,3.4300000667572,4535,3.4300000667572,2021-11-24
3.5,3.5,3.45000004768372,3.45000004768372,3289,3.45000004768372,2021-11-25
3.4300000667572,3.4300000667572,3.42000007629395,3.42000007629395,2337,3.42000007629395,2021-11-26
3.46000003814697,3.46000003814697,3.40000009536743,3.40000009536743,3104,3.40000009536743,2021-11-29
3.40000009536743,3.40000009536743,3.26999998092651,3.35999989509583,5554,3.35999989509583,2021-11-30
3.35999989509583,3.40000009536743,3.35999989509583,3.40000009536743,494,3.40000009536743,2021-12-01
3.36999988555908,3.4300000667572,3.36999988555908,3.4300000667572,502,3.4300000667572,2021-12-02
3.40000009536743,3.45000004768372,3.39000010490417,3.40000009536743,2807,3.40000009536743,2021-12-03
3.38000011444092,3.46000003814697,3.36999988555908,3.46000003814697,3100,3.46000003814697,2021-12-06
3.39000010490417,3.49000000953674,3.38000011444092,3.49000000953674,5180,3.49000000953674,2021-12-07
3.49000000953674,3.49000000953674,3.40000009536743,3.40000009536743,1964,3.40000009536743,2021-12-08
3.48000001907349,3.48000001907349,3.42000007629395,3.48000001907349,1836,3.48000001907349,2021-12-09
3.48000001907349,3.48000001907349,3.42000007629395,3.44000005722046,2682,3.44000005722046,2021-12-10
3.48000001907349,3.48000001907349,3.48000001907349,3.48000001907349,150,3.48000001907349,2021-12-13
3.4300000667572,3.5,3.4300000667572,3.5,4465,3.5,2021-12-14
3.5,3.5,3.5,3.5,20,3.5,2021-12-15
3.48000001907349,3.48000001907349,3.48000001907349,3.48000001907349,1201,3.48000001907349,2021-12-16
3.46000003814697,3.47000002861023,3.4300000667572,3.4300000667572,2846,3.4300000667572,2021-12-17
3.4300000667572,3.4300000667572,3.41000008583069,3.42000007629395,1430,3.42000007629395,2021-12-20
3.42000007629395,3.47000002861023,3.42000007629395,3.47000002861023,2115,3.47000002861023,2021-12-21
3.42000007629395,3.44000005722046,3.40000009536743,3.44000005722046,3646,3.44000005722046,2021-12-22
3.41000008583069,3.47000002861023,3.41000008583069,3.47000002861023,1353,3.47000002861023,2021-12-23
3.4300000667572,3.5,3.4300000667572,3.5,3547,3.5,2021-12-27
3.47000002861023,3.5,3.47000002861023,3.47000002861023,630,3.47000002861023,2021-12-28
3.47000002861023,3.50999999046326,3.47000002861023,3.47000002861023,5955,3.47000002861023,2021-12-29
3.47000002861023,3.5,3.45000004768372,3.45000004768372,2876,3.45000004768372,2021-12-30
3.46000003814697,3.46000003814697,3.45000004768372,3.46000003814697,3977,3.46000003814697,2022-01-03
3.42000007629395,3.5,3.42000007629395,3.5,3091,3.5,2022-01-04
3.49000000953674,3.5,3.44000005722046,3.46000003814697,2859,3.46000003814697,2022-01-05
3.42000007629395,3.46000003814697,3.42000007629395,3.4300000667572,2900,3.4300000667572,2022-01-06
3.39000010490417,3.46000003814697,3.39000010490417,3.46000003814697,2774,3.46000003814697,2022-01-07
3.42000007629395,3.42000007629395,3.42000007629395,3.42000007629395,1000,3.42000007629395,2022-01-10
3.45000004768372,3.45000004768372,3.45000004768372,3.45000004768372,10,3.45000004768372,2022-01-11
3.41000008583069,3.47000002861023,3.41000008583069,3.47000002861023,474,3.47000002861023,2022-01-12
3.47000002861023,3.47000002861023,3.41000008583069,3.41000008583069,1788,3.41000008583069,2022-01-13
3.39000010490417,3.39000010490417,3.39000010490417,3.39000010490417,100,3.39000010490417,2022-01-14
3.4300000667572,3.4300000667572,3.40000009536743,3.42000007629395,143,3.42000007629395,2022-01-17
3.40000009536743,3.45000004768372,3.39000010490417,3.45000004768372,2121,3.45000004768372,2022-01-18
3.47000002861023,3.47000002861023,3.36999988555908,3.36999988555908,1260,3.36999988555908,2022-01-19
3.36999988555908,3.39000010490417,3.35999989509583,3.36999988555908,732,3.36999988555908,2022-01-20
3.35999989509583,3.41000008583069,3.35999989509583,3.39000010490417,4584,3.39000010490417,2022-01-21
3.38000011444092,3.40000009536743,3.38000011444092,3.40000009536743,1000,3.40000009536743,2022-01-24
3.36999988555908,3.40000009536743,3.34999990463257,3.38000011444092,4443,3.38000011444092,2022-01-25
3.40000009536743,3.40000009536743,3.36999988555908,3.36999988555908,309,3.36999988555908,2022-01-26
3.39000010490417,3.44000005722046,3.39000010490417,3.44000005722046,7359,3.44000005722046,2022-01-27
3.46000003814697,3.46000003814697,3.33999991416931,3.41000008583069,2240,3.41000008583069,2022-01-28
3.42000007629395,3.42000007629395,3.33999991416931,3.34999990463257,5699,3.34999990463257,2022-01-31
3.38000011444092,3.40000009536743,3.33999991416931,3.40000009536743,3416,3.40000009536743,2022-02-01
3.35999989509583,3.41000008583069,3.35999989509583,3.41000008583069,1407,3.41000008583069,2022-02-02
3.36999988555908,3.40000009536743,3.36999988555908,3.40000009536743,1000,3.40000009536743,2022-02-03
3.40000009536743,3.40000009536743,3.40000009536743,3.40000009536743,0,3.40000009536743,2022-02-04
3.36999988555908,3.41000008583069,3.34999990463257,3.35999989509583,7569,3.35999989509583,2022-02-07
3.35999989509583,3.35999989509583,3.35999989509583,3.35999989509583,0,3.35999989509583,2022-02-08
3.35999989509583,3.35999989509583,3.35999989509583,3.35999989509583,1000,3.35999989509583,2022-02-09
3.36999988555908,3.36999988555908,3.35999989509583,3.35999989509583,999,3.35999989509583,2022-02-10
3.35999989509583,3.35999989509583,3.29999995231628,3.29999995231628,5865,3.29999995231628,2022-02-11
3.29999995231628,3.32999992370605,3.25,3.27999997138977,5478,3.27999997138977,2022-02-14
3.26999998092651,3.29999995231628,3.26999998092651,3.26999998092651,4073,3.26999998092651,2022-02-15
3.30999994277954,3.35999989509583,3.30999994277954,3.33999991416931,3150,3.33999991416931,2022-02-16
3.28999996185303,3.28999996185303,3.28999996185303,3.28999996185303,144,3.28999996185303,2022-02-17
3.25,3.25,3.25,3.25,600,3.25,2022-02-18
3.24000000953674,3.28999996185303,3.15000009536743,3.15000009536743,9333,3.15000009536743,2022-02-21
3.15000009536743,3.15000009536743,3.04999995231628,3.08999991416931,9445,3.08999991416931,2022-02-22
3.05999994277954,3.09999990463257,3.02999997138977,3.04999995231628,2931,3.04999995231628,2022-02-23
3.01999998092651,3.01999998092651,2.76999998092651,2.86999988555908,17747,2.86999988555908,2022-02-24
2.91000008583069,2.99000000953674,2.91000008583069,2.99000000953674,131,2.99000000953674,2022-02-25
3.01999998092651,3.11999988555908,2.99000000953674,3.05999994277954,5157,3.05999994277954,2022-02-28
3.08999991416931,3.08999991416931,2.95000004768372,3,3888,3,2022-03-01
3,3,3,3,520,3,2022-03-02
2.94000005722046,2.94000005722046,2.90000009536743,2.90000009536743,800,2.90000009536743,2022-03-03
2.86999988555908,2.86999988555908,2.75,2.77999997138977,6227,2.77999997138977,2022-03-04
2.80999994277954,2.80999994277954,2.67000007629395,2.72000002861023,4510,2.72000002861023,2022-03-07
2.75999999046326,2.8199999332428,2.75,2.8199999332428,2777,2.8199999332428,2022-03-08
2.86999988555908,2.90000009536743,2.78999996185303,2.86999988555908,7956,2.86999988555908,2022-03-09
2.90000009536743,2.90000009536743,2.85999989509583,2.90000009536743,702,2.90000009536743,2022-03-10
2.90000009536743,2.91000008583069,2.90000009536743,2.91000008583069,1150,2.91000008583069,2022-03-11
2.95000004768372,2.97000002861023,2.84999990463257,2.97000002861023,2143,2.97000002861023,2022-03-14
3.00999999046326,3.04999995231628,2.90000009536743,3.01999998092651,4221,3.01999998092651,2022-03-15
3.05999994277954,3.15000009536743,3.03999996185303,3.14000010490417,6613,3.14000010490417,2022-03-16
3.15000009536743,3.26999998092651,3.14000010490417,3.26999998092651,3780,3.26999998092651,2022-03-17
3.26999998092651,3.36999988555908,3.00999999046326,3.0699999332428,38051,3.0699999332428,2022-03-18
3.0699999332428,3.0699999332428,2.89000010490417,3.04999995231628,13812,3.04999995231628,2022-03-21
3.00999999046326,3.10999989509583,2.99000000953674,3.07999992370605,3208,3.07999992370605,2022-03-22
3.03999996185303,3.07999992370605,3.00999999046326,3.07999992370605,300,3.07999992370605,2022-03-23
3.03999996185303,3.03999996185303,2.94000005722046,3.03999996185303,3759,3.03999996185303,2022-03-24
3,3.02999997138977,2.96000003814697,3.02999997138977,3680,3.02999997138977,2022-03-25
2.99000000953674,3.04999995231628,2.98000001907349,3.04999995231628,1965,3.04999995231628,2022-03-28
