"MCD.Open","MCD.High","MCD.Low","MCD.Close","MCD.Volume","MCD.Adjusted","Date"
224.830001831055,227.880004882812,224.300003051758,227.350006103516,3621300,205.291717529297,2021-03-29
226.130004882812,227.020004272461,224.220001220703,224.979995727539,2419000,203.151641845703,2021-03-30
224.009994506836,226.490005493164,224,224.139999389648,3564100,202.393096923828,2021-03-31
224.669998168945,226.220001220703,223.279998779297,225.210006713867,2441200,203.359298706055,2021-04-01
226.600006103516,229.5,226.190002441406,228.850006103516,2866300,206.646148681641,2021-04-05
229.710006713867,232.270004272461,228.720001220703,231.910003662109,3230900,209.409271240234,2021-04-06
231.679992675781,232.809997558594,231.240005493164,232.610000610352,2551300,210.041320800781,2021-04-07
232.610000610352,232.800003051758,229.199996948242,230.25,2772200,207.910293579102,2021-04-08
230.190002441406,231.610000610352,228.869995117188,231.479995727539,2728900,209.020950317383,2021-04-09
231.479995727539,232.380004882812,230.490005493164,230.960006713867,2292700,208.55143737793,2021-04-12
230.440002441406,231.660003662109,229.690002441406,231.320007324219,2570900,208.876480102539,2021-04-13
231.220001220703,231.289993286133,229.589996337891,230.309997558594,2129200,207.964492797852,2021-04-14
229.809997558594,231.360000610352,229.199996948242,231.279998779297,2063000,208.840393066406,2021-04-15
233.649993896484,234.259994506836,232.309997558594,233.080001831055,2694300,210.465744018555,2021-04-16
233.119995117188,233.300003051758,230.830001831055,231.809997558594,2254800,209.318923950195,2021-04-19
231.240005493164,233.210006713867,231.080001831055,233.009994506836,1885700,210.402496337891,2021-04-20
233.300003051758,233.860000610352,231.850006103516,232.259994506836,2065500,209.725311279297,2021-04-21
232.830001831055,234.039993286133,231.940002441406,232.960006713867,1839500,210.357391357422,2021-04-22
233.789993286133,235.240005493164,233.100006103516,234.580001831055,2137500,211.820220947266,2021-04-23
234.779998779297,235.350006103516,231.910003662109,232.309997558594,2490100,209.770446777344,2021-04-26
232.570007324219,235.630004882812,232.410003662109,234.979995727539,2623800,212.181396484375,2021-04-27
235.199996948242,235.449996948242,232.259994506836,232.410003662109,2777000,209.860717773438,2021-04-28
233.990005493164,235.800003051758,232.619995117188,235.210006713867,3146700,212.389068603516,2021-04-29
234,236.289993286133,233.869995117188,236.080001831055,2640400,213.174667358398,2021-04-30
237.990005493164,238.179992675781,235.380004882812,235.559997558594,2458000,212.705093383789,2021-05-03
234.630004882812,236.130004882812,233.240005493164,233.860000610352,2529700,211.170059204102,2021-05-04
234.119995117188,235.350006103516,231.559997558594,235.039993286133,2070000,212.235580444336,2021-05-05
235.539993286133,235.649993896484,233.169998168945,234.860000610352,1832600,212.073013305664,2021-05-06
235,235.720001220703,233.990005493164,234.839996337891,1406800,212.054992675781,2021-05-07
235.100006103516,237.919998168945,235.100006103516,237.110000610352,2031500,214.104751586914,2021-05-10
237.740005493164,237.800003051758,232.199996948242,233.860000610352,3028500,211.170059204102,2021-05-11
232.110000610352,233.570007324219,227.570007324219,227.940002441406,3198200,205.824432373047,2021-05-12
228,231.080001831055,227.880004882812,229.770004272461,2819200,207.47688293457,2021-05-13
230.710006713867,232.639999389648,230.470001220703,231.720001220703,1943100,209.237655639648,2021-05-14
230.809997558594,232.300003051758,230.25,231.679992675781,1630900,209.201553344727,2021-05-17
231.889999389648,233.25,231.649993896484,231.929992675781,2913000,209.427322387695,2021-05-18
230.229995727539,230.619995117188,228.179992675781,230.149993896484,2967000,207.820022583008,2021-05-19
230.720001220703,234.020004272461,230.559997558594,232.179992675781,1890200,209.653060913086,2021-05-20
232.419998168945,233.399993896484,230.309997558594,231.240005493164,2601100,208.804275512695,2021-05-21
231.520004272461,232.649993896484,231.020004272461,231.910003662109,1823300,209.409271240234,2021-05-24
232.169998168945,232.770004272461,230.710006713867,232.139999389648,2681900,209.616958618164,2021-05-25
233.789993286133,233.789993286133,232.160003662109,232.350006103516,1564200,209.806549072266,2021-05-26
233.009994506836,235.080001831055,232.399993896484,234.860000610352,5242900,212.073013305664,2021-05-27
234.130004882812,234.410003662109,232.449996948242,233.889999389648,2853600,212.363571166992,2021-05-28
235.979995727539,235.990005493164,232.740005493164,233.240005493164,2574300,211.773422241211,2021-06-01
233.970001220703,234.330001831055,232.809997558594,233.779998779297,3172000,212.263702392578,2021-06-02
232.570007324219,232.759994506836,230.149993896484,232.449996948242,3249400,211.056091308594,2021-06-03
233.440002441406,233.800003051758,232.070007324219,233.380004882812,1615200,211.900512695312,2021-06-04
234,234.070007324219,231.160003662109,231.690002441406,1877000,210.366073608398,2021-06-07
231.5,233.979995727539,231.339996337891,232.639999389648,2106200,211.228637695312,2021-06-08
232.979995727539,234.320007324219,231.449996948242,231.470001220703,1982200,210.166320800781,2021-06-09
232.050003051758,234.899993896484,231.929992675781,234.589996337891,2534000,212.999160766602,2021-06-10
235,237.5,234.710006713867,236.929992675781,2654300,215.123794555664,2021-06-11
237.179992675781,237.770004272461,234.809997558594,236.979995727539,1836800,215.169204711914,2021-06-14
237.529998779297,237.809997558594,235.660003662109,236.350006103516,1948300,214.597152709961,2021-06-15
237.210006713867,237.279998779297,233.779998779297,235.580001831055,2951700,213.898071289062,2021-06-16
235.080001831055,236.270004272461,233.279998779297,233.880004882812,1895600,212.3544921875,2021-06-17
231.470001220703,232.889999389648,228.820007324219,229.619995117188,4408200,208.486557006836,2021-06-18
230.630004882812,233.229995727539,229.470001220703,232.899993896484,2193000,211.464691162109,2021-06-21
233.490005493164,234.860000610352,232.429992675781,233.880004882812,1758300,212.3544921875,2021-06-22
233.300003051758,234.449996948242,232.699996948242,233.240005493164,1701500,211.773422241211,2021-06-23
234.100006103516,235.160003662109,232.740005493164,233.330001831055,1839800,211.855117797852,2021-06-24
232.740005493164,233.410003662109,232.339996337891,232.419998168945,3000100,211.028869628906,2021-06-25
232.669998168945,232.75,230.009994506836,231.089996337891,2901700,209.8212890625,2021-06-28
231.529998779297,231.710006713867,230.050003051758,230.369995117188,1932100,209.167556762695,2021-06-29
230.919998168945,232.25,230.600006103516,230.990005493164,2450700,209.730499267578,2021-06-30
231.410003662109,232.399993896484,230.75,232.270004272461,2210500,210.892684936523,2021-07-01
233.080001831055,234.110000610352,232.440002441406,233.630004882812,1851500,212.127548217773,2021-07-02
233.660003662109,233.899993896484,231,232.75,1762700,211.328491210938,2021-07-06
231.919998168945,234.990005493164,231.720001220703,234.630004882812,2069400,213.035461425781,2021-07-07
232.949996948242,233.830001831055,231.940002441406,232.839996337891,1932600,211.410217285156,2021-07-08
234.070007324219,236.229995727539,233.059997558594,235.679992675781,2560500,213.988815307617,2021-07-09
234.589996337891,236.240005493164,234.5,235.610000610352,2158600,213.925262451172,2021-07-12
235.660003662109,237.470001220703,235.199996948242,236.169998168945,1884600,214.433746337891,2021-07-13
237.029998779297,239.050003051758,236.639999389648,237.130004882812,1993200,215.305404663086,2021-07-14
236.589996337891,237.389999389648,234.919998168945,236.880004882812,2165800,215.078399658203,2021-07-15
237.789993286133,237.880004882812,234.380004882812,234.75,1680900,213.144424438477,2021-07-16
232.509994506836,233.320007324219,226.419998168945,229.259994506836,3774900,208.159713745117,2021-07-19
230.649993896484,235.520004272461,230.210006713867,234.270004272461,3275600,212.708602905273,2021-07-20
235.979995727539,238.110000610352,235.220001220703,235.929992675781,2146600,214.215866088867,2021-07-21
235.649993896484,239.690002441406,235.160003662109,238.669998168945,2538300,216.703643798828,2021-07-22
240.130004882812,245.050003051758,239.600006103516,242.960006713867,3996400,220.598815917969,2021-07-23
242,244.570007324219,241.600006103516,243.979995727539,2638400,221.524917602539,2021-07-26
244.169998168945,247.050003051758,244.059997558594,246.350006103516,3135200,223.676834106445,2021-07-27
242.5,243.800003051758,239.350006103516,241.779998779297,4948500,219.527420043945,2021-07-28
243.320007324219,245.199996948242,242.979995727539,244.020004272461,2572300,221.561248779297,2021-07-29
243.850006103516,245.410003662109,242.210006713867,242.710006713867,2336800,220.371841430664,2021-07-30
244.240005493164,244.679992675781,239.690002441406,240.100006103516,2693900,218.002014160156,2021-08-02
239.559997558594,239.949996948242,235.25,236.949996948242,3300000,215.141952514648,2021-08-03
236.449996948242,236.600006103516,233.050003051758,234.830001831055,2240600,213.217041015625,2021-08-04
235.740005493164,236.809997558594,234.339996337891,236.419998168945,2230500,214.660705566406,2021-08-05
236.679992675781,237.139999389648,235.669998168945,236.259994506836,1558600,214.515472412109,2021-08-06
235.789993286133,236.070007324219,234.029998779297,234.679992675781,2093100,213.08088684082,2021-08-09
235.100006103516,235.100006103516,233.240005493164,233.449996948242,2027500,211.964065551758,2021-08-10
234.190002441406,235.940002441406,233.75,235.550003051758,1969100,213.870788574219,2021-08-11
236,236.759994506836,235.050003051758,236.669998168945,1490800,214.8876953125,2021-08-12
236.789993286133,239,236.270004272461,238.820007324219,1699700,216.83984375,2021-08-13
239,241.050003051758,238.559997558594,240.970001220703,2175300,218.791976928711,2021-08-16
240.350006103516,240.839996337891,238.210006713867,240.279998779297,1652000,218.165481567383,2021-08-17
239.440002441406,239.759994506836,237.779998779297,238.080001831055,2215500,216.167953491211,2021-08-18
236.679992675781,238.119995117188,236.070007324219,237.229995727539,1455400,215.396194458008,2021-08-19
236.960006713867,239.389999389648,236.320007324219,238.490005493164,1989700,216.540237426758,2021-08-20
239.460006713867,240.070007324219,237.990005493164,239.660003662109,2086900,217.6025390625,2021-08-23
240.389999389648,240.389999389648,238.320007324219,238.429992675781,1687700,216.485733032227,2021-08-24
237.929992675781,239.600006103516,237.839996337891,238.830001831055,1668000,216.848937988281,2021-08-25
238.789993286133,238.919998168945,235.919998168945,236.949996948242,2008000,215.141952514648,2021-08-26
237.429992675781,238.369995117188,236.369995117188,237.479995727539,1784000,215.623168945312,2021-08-27
237.339996337891,237.759994506836,235.860000610352,236.589996337891,2245600,214.815063476562,2021-08-30
235.75,237.729995727539,234.669998168945,237.460006713867,2938100,216.787063598633,2021-08-31
237.880004882812,239.039993286133,237.210006713867,238.149993896484,2197100,217.416961669922,2021-09-01
239.199996948242,239.949996948242,238.380004882812,239.869995117188,2140200,218.987228393555,2021-09-02
238.389999389648,239.649993896484,237.509994506836,238.820007324219,1339300,218.028671264648,2021-09-03
238.610000610352,238.610000610352,235.949996948242,236.190002441406,1820000,215.627624511719,2021-09-07
236.800003051758,239.460006713867,236,238.619995117188,2718400,217.846054077148,2021-09-08
238.419998168945,241.429992675781,237.770004272461,238.610000610352,2992200,217.836883544922,2021-09-09
240.320007324219,241.320007324219,239.039993286133,239.179992675781,2035200,218.357269287109,2021-09-10
240.830001831055,241.800003051758,239.839996337891,241.210006713867,2294800,220.210540771484,2021-09-13
241.729995727539,242.25,239.5,241.130004882812,2013800,220.137557983398,2021-09-14
240.470001220703,241.270004272461,238.179992675781,240.979995727539,2507200,220.000579833984,2021-09-15
240.289993286133,243.589996337891,239.949996948242,243.210006713867,3410700,222.03645324707,2021-09-16
243.839996337891,244.630004882812,241.880004882812,242.490005493164,4756600,221.379104614258,2021-09-17
239.880004882812,241.960006713867,236.639999389648,239.089996337891,4549900,218.275131225586,2021-09-20
240,242.350006103516,239.399993896484,240.5,2008300,219.562377929688,2021-09-21
241.800003051758,245.860000610352,241.470001220703,243.130004882812,3361900,221.963409423828,2021-09-22
243.740005493164,245.949996948242,243.529998779297,244.779998779297,2941700,223.469741821289,2021-09-23
246.639999389648,247.380004882812,245.240005493164,246.419998168945,2508800,224.96696472168,2021-09-24
246,248.899993896484,245.279998779297,248.110000610352,2463300,226.509857177734,2021-09-27
247.289993286133,247.710006713867,242.910003662109,243.770004272461,3007500,222.54768371582,2021-09-28
244.380004882812,245.710006713867,243.149993896484,244.279998779297,1719000,223.013275146484,2021-09-29
244.770004272461,245.419998168945,240.820007324219,241.110000610352,3136800,220.119277954102,2021-09-30
243.070007324219,244.690002441406,240.25,242.929992675781,2076000,221.780807495117,2021-10-01
242.059997558594,244.809997558594,241.860000610352,243.080001831055,2236500,221.917739868164,2021-10-04
243.970001220703,246.880004882812,243.009994506836,245.220001220703,2463100,223.871459960938,2021-10-05
244.559997558594,247.160003662109,243.020004272461,247.100006103516,2107900,225.587814331055,2021-10-06
248,249.949996948242,247.679992675781,248.320007324219,2423900,226.701553344727,2021-10-07
249.25,249.630004882812,247.110000610352,247.699996948242,1687500,226.135559082031,2021-10-08
248.100006103516,249.139999389648,246.449996948242,246.580001831055,1504000,225.113082885742,2021-10-11
247.729995727539,248.600006103516,244.179992675781,244.520004272461,2346700,223.232421875,2021-10-12
243.270004272461,243.869995117188,239.899993896484,242.649993896484,3214300,221.525192260742,2021-10-13
242.880004882812,245.419998168945,242.039993286133,244.550003051758,2512000,223.259765625,2021-10-14
245.240005493164,246.380004882812,241.990005493164,242.25,2564700,221.160034179688,2021-10-15
242.419998168945,243.449996948242,241.130004882812,242.259994506836,2484900,221.169143676758,2021-10-18
243.220001220703,243.929992675781,241.529998779297,242.770004272461,2071600,221.634750366211,2021-10-19
240.399993896484,242.649993896484,239.289993286133,239.720001220703,3040200,218.850280761719,2021-10-20
240.169998168945,241.910003662109,239.309997558594,241.399993896484,2702400,220.384033203125,2021-10-21
240.710006713867,242.240005493164,238,238.440002441406,3283700,217.681701660156,2021-10-22
239.229995727539,239.25,236.5,237.339996337891,3178400,216.677474975586,2021-10-25
237.470001220703,238.399993896484,236.139999389648,236.419998168945,3066400,215.837554931641,2021-10-26
241.050003051758,244.619995117188,238.850006103516,242.729995727539,5249400,221.598190307617,2021-10-27
243.399993896484,246.080001831055,242.529998779297,245.5,3448500,224.127090454102,2021-10-28
243,246.089996337891,242.470001220703,245.550003051758,4329400,224.172744750977,2021-10-29
245.800003051758,251.690002441406,245.339996337891,250.580001831055,4456200,228.764862060547,2021-11-01
251.759994506836,252.220001220703,248.160003662109,249.240005493164,2624300,227.541488647461,2021-11-02
247.990005493164,251.130004882812,247.910003662109,250.399993896484,2399000,228.600509643555,2021-11-03
251.119995117188,254.179992675781,250.199996948242,253.460006713867,2711000,231.394104003906,2021-11-04
254.690002441406,257.529998779297,254.619995117188,254.710006713867,3224300,232.535278320312,2021-11-05
254.779998779297,255.649993896484,251.929992675781,253.100006103516,2471300,231.065444946289,2021-11-08
252.910003662109,253.690002441406,250.449996948242,252.649993896484,2258900,230.654602050781,2021-11-09
250.809997558594,253.720001220703,250.809997558594,253.130004882812,1794300,231.092819213867,2021-11-10
253.330001831055,253.330001831055,249.259994506836,250.160003662109,1640500,228.381362915039,2021-11-11
250.149993896484,251.009994506836,248.889999389648,250.669998168945,1625200,228.846984863281,2021-11-12
250.669998168945,253.759994506836,250.669998168945,252.940002441406,1709200,230.919357299805,2021-11-15
253.5,254.190002441406,252.380004882812,252.460006713867,2195500,230.481140136719,2021-11-16
252.410003662109,253.339996337891,250.520004272461,252.690002441406,1412000,230.691116333008,2021-11-17
253.160003662109,253.490005493164,251.080001831055,253.479995727539,1751200,231.412368774414,2021-11-18
253.289993286133,253.320007324219,250.229995727539,251.949996948242,2743100,230.015548706055,2021-11-19
252.669998168945,255.449996948242,252.210006713867,253.479995727539,2438700,231.412368774414,2021-11-22
254.809997558594,255.789993286133,253.050003051758,255.649993896484,2770000,233.393417358398,2021-11-23
254.5,257.790008544922,254.050003051758,257.109985351562,2642800,234.726303100586,2021-11-24
252.509994506836,253.160003662109,248.270004272461,250.009994506836,2573300,228.244430541992,2021-11-26
251.850006103516,252.320007324219,249.830001831055,250.300003051758,2084600,228.509185791016,2021-11-29
247.380004882812,247.899993896484,243.949996948242,244.600006103516,3836100,224.543441772461,2021-11-30
245.759994506836,250.899993896484,244.110000610352,244.179992675781,3275300,224.157867431641,2021-12-01
245.660003662109,250.339996337891,245,248.800003051758,3290500,228.399032592773,2021-12-02
250.320007324219,250.679992675781,247.570007324219,249.330001831055,3229900,228.885589599609,2021-12-03
252.399993896484,256.929992675781,252.369995117188,255.789993286133,3616800,234.815887451172,2021-12-06
256.950012207031,260.380004882812,256.450012207031,259.910003662109,2596200,238.598052978516,2021-12-07
260,262.809997558594,259.089996337891,259.579986572266,3453100,238.295059204102,2021-12-08
259.5,263.100006103516,258.359985351562,262.339996337891,2955100,240.828750610352,2021-12-09
263.880004882812,265.269989013672,262.429992675781,264.970001220703,2529600,243.2431640625,2021-12-10
264.220001220703,265.859985351562,262.399993896484,263.089996337891,2878800,241.517272949219,2021-12-13
263,263.589996337891,261.75,262.519989013672,3695500,240.994033813477,2021-12-14
262.160003662109,265.670013427734,261.410003662109,264.519989013672,2641800,242.830047607422,2021-12-15
265.559997558594,266.890014648438,264.089996337891,265.549987792969,2347700,243.775588989258,2021-12-16
264,264.850006103516,260.880004882812,261.700012207031,5943200,240.241271972656,2021-12-17
259.630004882812,261.959991455078,258.429992675781,261.730010986328,2824500,240.268829345703,2021-12-20
264.290008544922,266.480010986328,263.420013427734,264.390014648438,2851800,242.710693359375,2021-12-21
264.320007324219,265.440002441406,264.070007324219,264.940002441406,1795100,243.215606689453,2021-12-22
265.920013427734,267.369995117188,265.450012207031,265.950012207031,1509800,244.142761230469,2021-12-23
266.470001220703,268.260009765625,266,268.239990234375,1485500,246.245025634766,2021-12-27
267.579986572266,269.220001220703,267.25,267.880004882812,1304000,245.914566040039,2021-12-28
268.450012207031,269.720001220703,267.950012207031,268.489990234375,1318500,246.474487304688,2021-12-29
269,269.260009765625,266.700012207031,267.209991455078,1714600,245.299453735352,2021-12-30
268,269.119995117188,267.209991455078,268.070007324219,1519200,246.089004516602,2021-12-31
269.489990234375,270.730010986328,265.559997558594,268.579986572266,2750600,246.55712890625,2022-01-03
269.5,271.149993896484,268.269989013672,268.510009765625,2506000,246.492874145508,2022-01-04
269.299987792969,270.279998779297,266.899993896484,267.190002441406,2473000,245.28108215332,2022-01-05
268.119995117188,270.760009765625,267.799987792969,269.690002441406,2908400,247.576110839844,2022-01-06
268.559997558594,270.170013427734,267,267.059997558594,2209100,245.161727905273,2022-01-07
266.709991455078,266.720001220703,262.010009765625,264.410003662109,3122400,242.729095458984,2022-01-10
263.489990234375,263.950012207031,260.320007324219,262.119995117188,3206200,240.626800537109,2022-01-11
263.369995117188,263.950012207031,260.279998779297,260.920013427734,3044000,239.52522277832,2022-01-12
261.410003662109,263.850006103516,260.589996337891,261.410003662109,2371300,239.975051879883,2022-01-13
261.140014648438,261.239990234375,257.160003662109,257.709991455078,3460100,236.57844543457,2022-01-14
256.959991455078,257.100006103516,254.309997558594,256.480010986328,3076500,235.449325561523,2022-01-18
257.549987792969,257.950012207031,255.080001831055,255.220001220703,2304700,234.292617797852,2022-01-19
256.619995117188,258.109985351562,252.899993896484,253.130004882812,2602200,232.374008178711,2022-01-20
254.039993286133,258.459991455078,253.690002441406,254.589996337891,3738100,233.714263916016,2022-01-21
252.380004882812,253.919998168945,247.779998779297,253.610000610352,5153100,232.814636230469,2022-01-24
250.830001831055,252.529998779297,247.070007324219,250.679992675781,3908600,230.124877929688,2022-01-25
253,254.210006713867,247.860000610352,249.850006103516,3839000,229.36296081543,2022-01-26
249.600006103516,252.460006713867,245.25,248.740005493164,5199000,228.343963623047,2022-01-27
250,256.350006103516,247.160003662109,256.089996337891,3833200,235.091293334961,2022-01-28
255.020004272461,259.5,254.440002441406,259.450012207031,3174200,238.175765991211,2022-01-31
259.75,259.899993896484,255.580001831055,258.989990234375,2496500,237.753494262695,2022-02-01
258.829986572266,262.609985351562,258.489990234375,262.279998779297,2371500,240.773712158203,2022-02-02
262,262.799987792969,260.070007324219,260.640014648438,2242200,239.268203735352,2022-02-03
259.869995117188,261.730010986328,257.790008544922,260.059997558594,1989700,238.735733032227,2022-02-04
261,261.579986572266,259.170013427734,259.850006103516,1959300,238.542953491211,2022-02-07
260.5,262.380004882812,259.100006103516,260.079986572266,2920000,238.754104614258,2022-02-08
261.989990234375,262.880004882812,259.410003662109,259.859985351562,2379300,238.552154541016,2022-02-09
258.600006103516,260.440002441406,255.970001220703,256.869995117188,3246600,235.807327270508,2022-02-10
256.869995117188,258.760009765625,254.729995727539,255.160003662109,3592700,234.237548828125,2022-02-11
255.910003662109,256.25,251.679992675781,253.389999389648,2825800,232.612655639648,2022-02-14
254.820007324219,256.920013427734,253.559997558594,253.809997558594,2171500,232.99821472168,2022-02-15
253.770004272461,254.600006103516,251.199996948242,253.089996337891,2941800,232.337265014648,2022-02-16
251.479995727539,252.880004882812,250,250.929992675781,2831900,230.354400634766,2022-02-17
250.339996337891,252.289993286133,250.009994506836,250.600006103516,2813500,230.05143737793,2022-02-18
250.009994506836,254.699996948242,249.600006103516,252.699996948242,3980500,231.979232788086,2022-02-22
253.529998779297,253.850006103516,247.080001831055,247.789993286133,3497200,227.471832275391,2022-02-23
242.929992675781,245.580001831055,239.610000610352,245.029998779297,4856000,224.93815612793,2022-02-24
246,249.529998779297,243.630004882812,249.449996948242,4549700,228.995727539062,2022-02-25
244.440002441406,245.720001220703,242.360000610352,244.770004272461,4410400,225.949508666992,2022-02-28
242.300003051758,243.600006103516,238.300003051758,239.630004882812,3910700,221.204696655273,2022-03-01
240.850006103516,242.740005493164,239.610000610352,240.940002441406,4482000,222.413986206055,2022-03-02
241.009994506836,242.339996337891,235.679992675781,236.649993896484,4707400,218.453811645508,2022-03-03
234.619995117188,236.389999389648,231.639999389648,235.809997558594,4184100,217.67839050293,2022-03-04
234.309997558594,234.309997558594,224.190002441406,224.330001831055,5425000,207.081115722656,2022-03-07
224.330001831055,229.740005493164,222.199996948242,222.789993286133,5258800,205.65950012207,2022-03-08
226.789993286133,227.25,222.009994506836,222.470001220703,5630500,205.364135742188,2022-03-09
220.199996948242,222.050003051758,217.679992675781,222,5444900,204.930282592773,2022-03-10
224.740005493164,229.110000610352,224.199996948242,226.869995117188,6126300,209.425827026367,2022-03-11
226.779998779297,228.440002441406,223.160003662109,226.179992675781,4436100,208.788848876953,2022-03-14
227.979995727539,234.570007324219,227.979995727539,232.570007324219,5087400,214.687545776367,2022-03-15
234.869995117188,238.210006713867,234.360000610352,238.139999389648,4173200,219.82926940918,2022-03-16
236.440002441406,237.470001220703,234.539993286133,237.470001220703,3752800,219.21076965332,2022-03-17
237.229995727539,239.190002441406,235.990005493164,238.919998168945,5336500,220.549285888672,2022-03-18
239.580001831055,240.089996337891,234.070007324219,235.320007324219,3704000,217.226104736328,2022-03-21
237.039993286133,238.440002441406,236.470001220703,238.119995117188,2938100,219.810775756836,2022-03-22
237.130004882812,238.009994506836,235.949996948242,236.119995117188,2200500,217.964538574219,2022-03-23
237.559997558594,241.039993286133,236.470001220703,240.259994506836,2337500,221.786239624023,2022-03-24
240.539993286133,241.850006103516,239.429992675781,241.580001831055,2134800,223.004745483398,2022-03-25
241.910003662109,242.949996948242,239.860000610352,242.940002441406,2041800,224.260192871094,2022-03-28
246.350006103516,248.649993896484,244.770004272461,248.169998168945,2657400,229.088027954102,2022-03-29
247.509994506836,250.5,247.509994506836,249.029998779297,2227300,229.881912231445,2022-03-30
249.720001220703,251.350006103516,247.279998779297,247.279998779297,3803400,228.266479492188,2022-03-31
248.119995117188,249.429992675781,246.179992675781,249.25,2023000,230.085006713867,2022-04-01
246.789993286133,247.270004272461,242.380004882812,246.830001831055,2500700,227.851089477539,2022-04-04
246.100006103516,249.740005493164,245.429992675781,248.509994506836,2532500,229.401885986328,2022-04-05
247.639999389648,252.380004882812,245.979995727539,251.460006713867,2886000,232.125076293945,2022-04-06
250.789993286133,255.479995727539,249.539993286133,254.360000610352,4041800,234.802093505859,2022-04-07
253.039993286133,255.070007324219,250.919998168945,251.460006713867,2551000,232.125076293945,2022-04-08
251.25,252.940002441406,249.929992675781,250.449996948242,2326700,231.192718505859,2022-04-11
250.729995727539,252.289993286133,248.800003051758,249.169998168945,2724900,230.011184692383,2022-04-12
249.360000610352,251.660003662109,249.020004272461,251.330001831055,2133800,232.005096435547,2022-04-13
251.330001831055,253.729995727539,250.429992675781,250.509994506836,2105900,231.248092651367,2022-04-14
249.630004882812,252.490005493164,249.130004882812,251.059997558594,1426600,231.755844116211,2022-04-18
250.039993286133,255.960006713867,250.039993286133,255.399993896484,2324500,235.762115478516,2022-04-19
256,257.790008544922,254.820007324219,255.850006103516,2278700,236.177536010742,2022-04-20
257.649993896484,259.609985351562,254.880004882812,255.25,2476900,235.623672485352,2022-04-21
255,255,249.940002441406,250.169998168945,2643600,230.93424987793,2022-04-22
249.449996948242,253.130004882812,247.929992675781,252.880004882812,2523000,233.435897827148,2022-04-25
250.130004882812,252.410003662109,248.330001831055,248.580001831055,2948500,229.466537475586,2022-04-26
247.979995727539,250.970001220703,247.050003051758,247.139999389648,2706500,228.137237548828,2022-04-27
249.940002441406,256.380004882812,248.080001831055,254.190002441406,3547400,234.645156860352,2022-04-28
254.279998779297,254.850006103516,248.800003051758,249.160003662109,3388000,230.001892089844,2022-04-29
250.860000610352,251.550003051758,242.259994506836,246.639999389648,3418700,227.675674438477,2022-05-02
247.389999389648,247.839996337891,242.279998779297,245.869995117188,2562000,226.964889526367,2022-05-03
246.160003662109,254.779998779297,246.160003662109,254.320007324219,3289300,234.765182495117,2022-05-04
252.889999389648,254.490005493164,246.779998779297,248.919998168945,2925900,229.780364990234,2022-05-05
248.190002441406,252.449996948242,247.699996948242,250.779998779297,2964500,231.497360229492,2022-05-06
247,249.899993896484,246.789993286133,247.490005493164,2918900,228.460357666016,2022-05-09
248.990005493164,250.880004882812,244.929992675781,245.679992675781,3070800,226.789489746094,2022-05-10
245.270004272461,246.789993286133,243.210006713867,244.429992675781,2833200,225.635635375977,2022-05-11
245.320007324219,246.380004882812,241.119995117188,244.190002441406,2861000,225.4140625,2022-05-12
247.149993896484,247.179992675781,242.279998779297,245.039993286133,3255200,226.198699951172,2022-05-13
244.460006713867,245.479995727539,240.729995727539,244.039993286133,2147100,225.275588989258,2022-05-16
246,247,239.460006713867,241.630004882812,3204900,223.050903320312,2022-05-17
239.460006713867,240.080001831055,230.369995117188,231.050003051758,3946100,213.284393310547,2022-05-18
229.5,232.149993896484,228.339996337891,229,3518300,211.392028808594,2022-05-19
231.380004882812,234.059997558594,228.589996337891,233.910003662109,3208200,215.924499511719,2022-05-20
235.759994506836,238.889999389648,233.5,238,3053500,219.70002746582,2022-05-23
237.5,245.800003051758,237.449996948242,244.520004272461,5258200,225.718734741211,2022-05-24
242.580001831055,245.699996948242,241.589996337891,244.009994506836,2641700,225.247894287109,2022-05-25
246,249.330001831055,245.600006103516,248.089996337891,1972300,229.014205932617,2022-05-26
249.5,251.869995117188,248.779998779297,251.869995117188,2063800,232.503524780273,2022-05-27
250,254.279998779297,248.630004882812,252.210006713867,3924700,232.817428588867,2022-05-31
253.190002441406,253.419998168945,248.190002441406,249.279998779297,2264100,230.112686157227,2022-06-01
249.600006103516,250.440002441406,246.220001220703,250.380004882812,2089700,231.128128051758,2022-06-02
248.429992675781,250.270004272461,248.169998168945,248.360000610352,1838900,230.534057617188,2022-06-03
249.080001831055,249.529998779297,247.330001831055,248.070007324219,1569300,230.264877319336,2022-06-06
246,249.789993286133,245.529998779297,248.940002441406,2782000,231.07243347168,2022-06-07
247.899993896484,248.479995727539,244.889999389648,245.610000610352,2101300,227.981399536133,2022-06-08
243.619995117188,246,242.029998779297,242.160003662109,2682600,224.779037475586,2022-06-09
239.179992675781,239.509994506836,237.160003662109,237.380004882812,1992300,220.34211730957,2022-06-10
232.789993286133,240.100006103516,232.679992675781,238.470001220703,4697000,221.353912353516,2022-06-13
239.960006713867,242.899993896484,238.619995117188,238.759994506836,3564800,221.623092651367,2022-06-14
239.860000610352,241.580001831055,236.119995117188,238.899993896484,3152100,221.753051757812,2022-06-15
236.080001831055,237.320007324219,233.820007324219,235.190002441406,3272000,218.309310913086,2022-06-16
234.220001220703,235.490005493164,232.169998168945,234.380004882812,7236300,217.557464599609,2022-06-17
236.220001220703,240.100006103516,234.139999389648,239.589996337891,3263500,222.393508911133,2022-06-21
