"MELI.Open","MELI.High","MELI.Low","MELI.Close","MELI.Volume","MELI.Adjusted","Date"
770,837.809997558594,770,836.739990234375,546400,836.739990234375,2022-06-02
815.190002441406,826.150024414062,787.619995117188,788.900024414062,484300,788.900024414062,2022-06-03
818.369995117188,824.830017089844,794.010009765625,803.989990234375,397500,803.989990234375,2022-06-06
797.429992675781,835,782.960021972656,824.679992675781,633900,824.679992675781,2022-06-07
824.119995117188,848.190002441406,813.47998046875,824.619995117188,528400,824.619995117188,2022-06-08
803.489990234375,810,746.179992675781,748.409973144531,677400,748.409973144531,2022-06-09
730.630004882812,735.859985351562,689.02001953125,691.690002441406,918900,691.690002441406,2022-06-10
643.960021972656,659.960021972656,615.22998046875,626.940002441406,1220600,626.940002441406,2022-06-13
630.960021972656,634.669982910156,600.679992675781,616.400024414062,763300,616.400024414062,2022-06-14
629.320007324219,683.849975585938,629.119995117188,672.690002441406,1015100,672.690002441406,2022-06-15
633.099975585938,641.669982910156,609.049987792969,612.700012207031,626600,612.700012207031,2022-06-16
625.239990234375,648.619995117188,614,635.219970703125,751000,635.219970703125,2022-06-17
654.799987792969,673.590026855469,645.869995117188,656.700012207031,791100,656.700012207031,2022-06-21
639.950012207031,695.679992675781,638.119995117188,677.400024414062,719100,677.400024414062,2022-06-22
684.489990234375,710,674.75,698.640014648438,637700,698.640014648438,2022-06-23
713.909973144531,745.900024414062,712.469970703125,739.460021972656,654300,739.460021972656,2022-06-24
745.390014648438,752.659973144531,711.52001953125,717.309997558594,657500,717.309997558594,2022-06-27
721,726.719970703125,659.090026855469,665,659900,665,2022-06-28
657.710021972656,672.090026855469,638.179992675781,660.130004882812,449900,660.130004882812,2022-06-29
646.380004882812,653.320007324219,611.460021972656,636.869995117188,700400,636.869995117188,2022-06-30
642.619995117188,665.950012207031,631.869995117188,659.950012207031,521100,659.950012207031,2022-07-01
649.02001953125,719.820007324219,627.859985351562,713.570007324219,756700,713.570007324219,2022-07-05
722.090026855469,728.409973144531,697.010009765625,704.549987792969,664100,704.549987792969,2022-07-06
705.530029296875,727.169982910156,700.739990234375,721.619995117188,490400,721.619995117188,2022-07-07
702.219970703125,720.590026855469,682.200012207031,708.630004882812,395700,708.630004882812,2022-07-08
696.320007324219,696.330017089844,654.559997558594,659.919982910156,512700,659.919982910156,2022-07-11
663.200012207031,678.409973144531,643.590026855469,653.630004882812,578700,653.630004882812,2022-07-12
633,666.200012207031,615.539978027344,655.75,627300,655.75,2022-07-13
648.340026855469,665,630.22998046875,655.690002441406,586900,655.690002441406,2022-07-14
658,698.510009765625,657.719970703125,689.989990234375,749400,689.989990234375,2022-07-15
700.200012207031,723.659973144531,680.820007324219,691.840026855469,687800,691.840026855469,2022-07-18
713.809997558594,725.630004882812,694.640014648438,724.75,463900,724.75,2022-07-19
725.169982910156,784.450012207031,724.650024414062,779.679992675781,819400,779.679992675781,2022-07-20
771.52001953125,790.760009765625,765.929992675781,789.200012207031,453400,789.200012207031,2022-07-21
783,802.419982910156,752.960021972656,763.919982910156,514100,763.919982910156,2022-07-22
766,773.969970703125,751,762.780029296875,361800,762.780029296875,2022-07-25
740.489990234375,743.849975585938,720.840026855469,727.789978027344,550400,727.789978027344,2022-07-26
743.960021972656,794.950012207031,740.739990234375,791.669982910156,581600,791.669982910156,2022-07-27
792.719970703125,811.570007324219,766.599975585938,803.75,631100,803.75,2022-07-28
818.210021972656,825,794.159973144531,813.710021972656,667400,813.710021972656,2022-07-29
805.539978027344,838.969970703125,785,813.969970703125,497000,813.969970703125,2022-08-01
798.760009765625,849,798.760009765625,837.590026855469,491100,837.590026855469,2022-08-02
852.559997558594,892.969970703125,848.840026855469,890.869995117188,856300,890.869995117188,2022-08-03
994.5,1084.98999023438,993,1034.82995605469,1851200,1034.82995605469,2022-08-04
1014.71997070312,1056.5400390625,1007.23999023438,1024.81005859375,849500,1024.81005859375,2022-08-05
1042.07995605469,1074.5,1018,1024.25,618400,1024.25,2022-08-08
1015.79998779297,1015.79998779297,972.72998046875,995.5,544800,995.5,2022-08-09
1050,1076.76000976562,1041.56994628906,1064.22998046875,720300,1064.22998046875,2022-08-10
1076.88000488281,1090.59997558594,1021.03002929688,1032.46997070312,486400,1032.46997070312,2022-08-11
1050,1083.59997558594,1042.66003417969,1081.07995605469,508500,1081.07995605469,2022-08-12
1073,1095.33996582031,1067.08996582031,1082.66003417969,399800,1082.66003417969,2022-08-15
1070.41003417969,1080,1040.4599609375,1053.75,644500,1053.75,2022-08-16
1030,1039.31005859375,990,997.900024414062,839100,997.900024414062,2022-08-17
995,995,975.460021972656,977.52001953125,540600,977.52001953125,2022-08-18
950,952.070007324219,904.210021972656,909.760009765625,840400,909.760009765625,2022-08-19
880.880004882812,894.929992675781,860,878.090026855469,804400,878.090026855469,2022-08-22
889,908.159973144531,875.710021972656,887.039978027344,516900,887.039978027344,2022-08-23
881.289978027344,917.440002441406,879.5,898,490600,898,2022-08-24
909.02001953125,919.840026855469,896.099975585938,919.179992675781,495000,919.179992675781,2022-08-25
920,934.599975585938,877.789978027344,877.799987792969,538000,877.799987792969,2022-08-26
854.010009765625,891.619995117188,853.280029296875,875.169982910156,358200,875.169982910156,2022-08-29
890,903.450012207031,849.25,862.099975585938,572000,862.099975585938,2022-08-30
868.109985351562,886.289978027344,851.630004882812,855.359985351562,487400,855.359985351562,2022-08-31
833.280029296875,860,812.460021972656,858.789978027344,689000,858.789978027344,2022-09-01
872,883.239990234375,847.150024414062,855.909973144531,492900,855.909973144531,2022-09-02
855.330017089844,871.640014648438,831.349975585938,857.929992675781,645000,857.929992675781,2022-09-06
858.140014648438,893.640014648438,848.390014648438,887.690002441406,542900,887.690002441406,2022-09-07
867.859985351562,930.650024414062,866,922.539978027344,831100,922.539978027344,2022-09-08
932.539978027344,976.200012207031,932.539978027344,970.989990234375,1190100,970.989990234375,2022-09-09
974.830017089844,1011.98999023438,974.830017089844,1002.01000976562,704400,1002.01000976562,2022-09-12
946.369995117188,969.989990234375,935,943.900024414062,720700,943.900024414062,2022-09-13
947.080017089844,970.859985351562,925,960.330017089844,361000,960.330017089844,2022-09-14
942.340026855469,982.830017089844,942.340026855469,965.780029296875,682300,965.780029296875,2022-09-15
932.950012207031,933.5,904.880004882812,919.109985351562,629500,919.109985351562,2022-09-16
900.200012207031,933.700012207031,900.200012207031,933.099975585938,485400,933.099975585938,2022-09-19
922.580017089844,929.809997558594,903.109985351562,905.690002441406,506800,905.690002441406,2022-09-20
905.890014648438,931.47998046875,887.359985351562,887.5,639300,887.5,2022-09-21
876.130004882812,884.900024414062,843.690002441406,850,637400,850,2022-09-22
833.75,840.429992675781,808,815.010009765625,562100,815.010009765625,2022-09-23
817.080017089844,833.97998046875,797.090026855469,799.580017089844,604100,799.580017089844,2022-09-26
821.280029296875,830,790.150024414062,804.690002441406,501700,804.690002441406,2022-09-27
805.369995117188,871.320007324219,801.299987792969,865.239990234375,743800,865.239990234375,2022-09-28
843.099975585938,850.530029296875,818.919982910156,829.679992675781,504900,829.679992675781,2022-09-29
818.109985351562,858.549987792969,811.549987792969,827.780029296875,627700,827.780029296875,2022-09-30
859.419982910156,893.969970703125,832,882.299987792969,955400,882.299987792969,2022-10-03
909.890014648438,955.559997558594,909.890014648438,948.25,876600,948.25,2022-10-04
919.880004882812,944.299987792969,910.049987792969,933.760009765625,474000,933.760009765625,2022-10-05
926.880004882812,962.070007324219,926.590026855469,929.179992675781,374100,929.179992675781,2022-10-06
905.219970703125,906.419982910156,874.010009765625,881.989990234375,610000,881.989990234375,2022-10-07
883,885.260009765625,854.409973144531,872.599975585938,430100,872.599975585938,2022-10-10
858.030029296875,863.190002441406,817.25,834.669982910156,652100,834.669982910156,2022-10-11
830.330017089844,837.590026855469,800.609985351562,820.650024414062,547400,820.650024414062,2022-10-12
777.280029296875,831.130004882812,760.059997558594,822.059997558594,866100,822.059997558594,2022-10-13
834.400024414062,845.489990234375,754.760009765625,756.880004882812,727900,756.880004882812,2022-10-14
793.789978027344,853.719970703125,793.789978027344,850.659973144531,1057900,850.659973144531,2022-10-17
901.5,911.52001953125,841.880004882812,853.289978027344,661600,853.289978027344,2022-10-18
834.380004882812,837.030029296875,801.650024414062,815.450012207031,718600,815.450012207031,2022-10-19
810.159973144531,852.260009765625,804.010009765625,820.469970703125,630200,820.469970703125,2022-10-20
811.52001953125,847.780029296875,797.010009765625,844.900024414062,596500,844.900024414062,2022-10-21
838.739990234375,839.210021972656,792.460021972656,827.159973144531,536100,827.159973144531,2022-10-24
832.380004882812,878.820007324219,832.380004882812,862.969970703125,609900,862.969970703125,2022-10-25
855.599975585938,880.669982910156,830,833.359985351562,548000,833.359985351562,2022-10-26
836.950012207031,858.390014648438,829.609985351562,836.820007324219,552300,836.820007324219,2022-10-27
825.030029296875,881.929992675781,820.309997558594,881.75,644300,881.75,2022-10-28
874.549987792969,905.650024414062,860,901.619995117188,931800,901.619995117188,2022-10-31
933.159973144531,945.159973144531,910.010009765625,919.340026855469,776200,919.340026855469,2022-11-01
910,913.909973144531,847,851.280029296875,746200,851.280029296875,2022-11-02
848.719970703125,910.760009765625,840,870.880004882812,779800,870.880004882812,2022-11-03
947.099975585938,1018,919.619995117188,938.570007324219,1340000,938.570007324219,2022-11-04
957,967.010009765625,914.859985351562,940.780029296875,680600,940.780029296875,2022-11-07
946.130004882812,957.52001953125,909.77001953125,937.080017089844,556400,937.080017089844,2022-11-08
921.200012207031,934.5,896.070007324219,897.619995117188,569500,897.619995117188,2022-11-09
964.450012207031,1006.17999267578,922.880004882812,935.530029296875,1263500,935.530029296875,2022-11-10
943.330017089844,989.02001953125,932.859985351562,974.890014648438,838900,974.890014648438,2022-11-11
966.159973144531,982.739990234375,950.299987792969,959.580017089844,509000,959.580017089844,2022-11-14
1009.73999023438,1039.39001464844,995.549987792969,1020.67999267578,711500,1020.67999267578,2022-11-15
988,1004,964.090026855469,972.820007324219,690500,972.820007324219,2022-11-16
940,949.989990234375,910.840026855469,927.130004882812,720300,927.130004882812,2022-11-17
944.419982910156,966.690002441406,936,962.080017089844,636100,962.080017089844,2022-11-18
948.450012207031,968.150024414062,944.609985351562,963.030029296875,293100,963.030029296875,2022-11-21
961,963.5,915.799987792969,957.159973144531,431900,957.159973144531,2022-11-22
967,975.460021972656,945.630004882812,962.429992675781,387200,962.429992675781,2022-11-23
957.989990234375,957.989990234375,946.47998046875,951.570007324219,178900,951.570007324219,2022-11-25
941.099975585938,956.690002441406,920.849975585938,921.340026855469,505600,921.340026855469,2022-11-28
927.200012207031,927.960021972656,882.099975585938,889.260009765625,688800,889.260009765625,2022-11-29
893.650024414062,934.169982910156,879.109985351562,930.989990234375,838100,930.989990234375,2022-11-30
936.760009765625,955,921.679992675781,941.010009765625,502200,941.010009765625,2022-12-01
920.010009765625,957,912,945.070007324219,485800,945.070007324219,2022-12-02
933.190002441406,935.940002441406,876.940002441406,881.900024414062,597100,881.900024414062,2022-12-05
891.369995117188,893.859985351562,852,863.090026855469,414000,863.090026855469,2022-12-06
855.619995117188,880.460021972656,845.02001953125,863.809997558594,587700,863.809997558594,2022-12-07
872,903.919982910156,865.039978027344,884.239990234375,433400,884.239990234375,2022-12-08
878.369995117188,908.25,872.059997558594,896.47998046875,409500,896.47998046875,2022-12-09
885.280029296875,894.369995117188,868.5,880.25,518100,880.25,2022-12-12
931.47998046875,942.090026855469,867.299987792969,870.650024414062,880500,870.650024414062,2022-12-13
864.059997558594,887.989990234375,855,867.299987792969,579600,867.299987792969,2022-12-14
852.070007324219,854.900024414062,818.219970703125,835.090026855469,652100,835.090026855469,2022-12-15
830,849.609985351562,825,843.97998046875,731000,843.97998046875,2022-12-16
844.239990234375,895.799987792969,843.52001953125,884.27001953125,723800,884.27001953125,2022-12-19
881.179992675781,907.080017089844,874.869995117188,875.909973144531,540300,875.909973144531,2022-12-20
877.580017089844,908.989990234375,873,900.099975585938,409900,900.099975585938,2022-12-21
882.969970703125,885.390014648438,863.469970703125,873.260009765625,470100,873.260009765625,2022-12-22
864.299987792969,879.72998046875,853.080017089844,878.320007324219,288100,878.320007324219,2022-12-23
872.989990234375,874.380004882812,848.130004882812,854.299987792969,294000,854.299987792969,2022-12-27
856.440002441406,867.989990234375,838.25,839.570007324219,475300,839.570007324219,2022-12-28
849.469970703125,874.080017089844,838.049987792969,866.280029296875,443900,866.280029296875,2022-12-29
846.809997558594,851.059997558594,830.010009765625,846.239990234375,365600,846.239990234375,2022-12-30
867.580017089844,874.059997558594,815.859985351562,826.109985351562,775500,826.109985351562,2023-01-03
842,849.289978027344,821.97998046875,837.440002441406,404900,837.440002441406,2023-01-04
827.869995117188,859.960021972656,818.010009765625,856.090026855469,415200,856.090026855469,2023-01-05
856.090026855469,879.419982910156,847.010009765625,873.469970703125,343000,873.469970703125,2023-01-06
891.260009765625,920,882,897.309997558594,451800,897.309997558594,2023-01-09
897,919.190002441406,896.309997558594,915.780029296875,270200,915.780029296875,2023-01-10
928.289978027344,936.890014648438,911.099975585938,936.799987792969,466100,936.799987792969,2023-01-11
983,1033.7900390625,933.570007324219,1024.31005859375,1132200,1024.31005859375,2023-01-12
1011.15002441406,1091.84997558594,1011,1082.92004394531,1237100,1082.92004394531,2023-01-13
1081.27001953125,1089,1046.85998535156,1070,593800,1070,2023-01-17
1082.11999511719,1108.59997558594,1049.85998535156,1068.92004394531,794400,1068.92004394531,2023-01-18
1045.36999511719,1085,1040.46997070312,1072.73999023438,769400,1072.73999023438,2023-01-19
1076.65002441406,1101.89001464844,1072.55004882812,1098.08996582031,504700,1098.08996582031,2023-01-20
1097.67004394531,1121.61999511719,1090.5400390625,1095,582100,1095,2023-01-23
1079.22998046875,1113.93994140625,1074.06005859375,1109.91003417969,441000,1109.91003417969,2023-01-24
1080,1133.68005371094,1073.16003417969,1130.64001464844,475600,1130.64001464844,2023-01-25
1151.31005859375,1190.93005371094,1151.31005859375,1188.57995605469,826200,1188.57995605469,2023-01-26
1187.34997558594,1233.28002929688,1183,1221.27001953125,702500,1221.27001953125,2023-01-27
1190.61999511719,1210.25,1160.60998535156,1161.80004882812,758700,1161.80004882812,2023-01-30
1170.01000976562,1183.18005371094,1153.01000976562,1181.68994140625,496700,1181.68994140625,2023-01-31
1180,1222,1152.47998046875,1214.2900390625,603300,1214.2900390625,2023-02-01
1235.92004394531,1250.47998046875,1201.78002929688,1226.57995605469,653900,1226.57995605469,2023-02-02
1175.69995117188,1223.5400390625,1161.88000488281,1187.25,556400,1187.25,2023-02-03
1168.69995117188,1188.7900390625,1158.88000488281,1175.43994140625,486600,1175.43994140625,2023-02-06
1168.23999023438,1177.25,1129.53002929688,1173.81005859375,820600,1173.81005859375,2023-02-07
1161.69995117188,1192.34997558594,1158.94995117188,1166.90002441406,376000,1166.90002441406,2023-02-08
1189.97998046875,1194.61999511719,1136.83996582031,1143.65002441406,330900,1143.65002441406,2023-02-09
1125.77001953125,1129.56994628906,1097.82995605469,1104.94995117188,400200,1104.94995117188,2023-02-10
1111.16003417969,1126.64001464844,1102.91003417969,1112.31994628906,288100,1112.31994628906,2023-02-13
1101.93005371094,1147.53002929688,1083.09997558594,1132.31005859375,389800,1132.31005859375,2023-02-14
1122,1164,1115.27001953125,1159.59997558594,338700,1159.59997558594,2023-02-15
1131.75,1156.75,1117.84997558594,1119.64001464844,394300,1119.64001464844,2023-02-16
1104.69995117188,1112.01000976562,1088.35998535156,1100.86999511719,427500,1100.86999511719,2023-02-17
1094.90002441406,1123.31005859375,1085.15002441406,1099.32995605469,656900,1099.32995605469,2023-02-21
1104.67004394531,1134.41003417969,1093.31994628906,1118.26000976562,683300,1118.26000976562,2023-02-22
1134.88000488281,1142.33996582031,1101.05004882812,1136.26000976562,720500,1136.26000976562,2023-02-23
1163.25,1181.69995117188,1118.81005859375,1156.88000488281,1089900,1156.88000488281,2023-02-24
1172.83996582031,1192.16003417969,1153.36999511719,1182.98999023438,701600,1182.98999023438,2023-02-27
1191.98999023438,1223.05004882812,1186.18005371094,1220,568700,1220,2023-02-28
1220.84997558594,1225,1190.2099609375,1208.71997070312,580400,1208.71997070312,2023-03-01
1195,1223.0400390625,1188,1218.52001953125,359600,1218.52001953125,2023-03-02
1226.47998046875,1227.96997070312,1203.22998046875,1226.73999023438,556800,1226.73999023438,2023-03-03
1233,1273.85998535156,1218.82995605469,1256.26000976562,624100,1256.26000976562,2023-03-06
1260.9599609375,1268.32995605469,1236.13000488281,1264.91003417969,559600,1264.91003417969,2023-03-07
1264.71997070312,1265,1230.31994628906,1252.56994628906,318100,1252.56994628906,2023-03-08
1243.77001953125,1268,1196.26000976562,1201.7900390625,456000,1201.7900390625,2023-03-09
1193,1201.14001464844,1143.61999511719,1168.0400390625,662000,1168.0400390625,2023-03-10
1152.78002929688,1180.67004394531,1124.02001953125,1162.32995605469,531400,1162.32995605469,2023-03-13
1193.30004882812,1216.28002929688,1179.16003417969,1214.9599609375,471400,1214.9599609375,2023-03-14
1186.72998046875,1200,1159.34997558594,1188.9599609375,475000,1188.9599609375,2023-03-15
1180,1228.77001953125,1173.36999511719,1214.73999023438,495500,1214.73999023438,2023-03-16
1200.17004394531,1208,1180.78002929688,1201.15002441406,641800,1201.15002441406,2023-03-17
1197.28002929688,1198.56005859375,1167,1182.75,376700,1182.75,2023-03-20
1199.25,1234,1196.21997070312,1220.42004394531,419700,1220.42004394531,2023-03-21
1224.19995117188,1225.65002441406,1185.07995605469,1186.63000488281,381500,1186.63000488281,2023-03-22
1205.92004394531,1236.02001953125,1178.56994628906,1191.55004882812,406900,1191.55004882812,2023-03-23
1184.28002929688,1197.26000976562,1163.83996582031,1187.28002929688,424600,1187.28002929688,2023-03-24
1198,1215.90002441406,1182.59997558594,1191.7900390625,355600,1191.7900390625,2023-03-27
1186.08996582031,1198.64001464844,1183,1196.73999023438,251700,1196.73999023438,2023-03-28
1212.67004394531,1230.22998046875,1208.14001464844,1224.88000488281,373700,1224.88000488281,2023-03-29
1247.98999023438,1269.18005371094,1228,1266.80004882812,463900,1266.80004882812,2023-03-30
1273.88000488281,1325.67004394531,1266.13000488281,1318.06005859375,719200,1318.06005859375,2023-03-31
1305,1317.77001953125,1297,1313.64001464844,393600,1313.64001464844,2023-04-03
1328,1329.48999023438,1296.85998535156,1301.90002441406,285500,1301.90002441406,2023-04-04
1288.28002929688,1295.18005371094,1240.5,1250.05004882812,473100,1250.05004882812,2023-04-05
1233.90002441406,1253.96997070312,1207.69995117188,1245,323700,1245,2023-04-06
1225.21997070312,1252.39001464844,1210.2900390625,1251.61999511719,289800,1251.61999511719,2023-04-10
1253.57995605469,1288.88000488281,1253.57995605469,1285.06005859375,403400,1285.06005859375,2023-04-11
1307.4599609375,1314.91003417969,1249.69995117188,1256.0400390625,393400,1256.0400390625,2023-04-12
1277.39001464844,1304,1268.47998046875,1296.11999511719,344000,1296.11999511719,2023-04-13
1294.17004394531,1319.97998046875,1289.44995117188,1301.88000488281,248000,1301.88000488281,2023-04-14
1301.52001953125,1315.88000488281,1285.64001464844,1314.73999023438,241600,1314.73999023438,2023-04-17
1320.59997558594,1337.75,1315.94995117188,1321.46997070312,274000,1321.46997070312,2023-04-18
1305.31005859375,1324.19995117188,1302.26000976562,1308.2900390625,209900,1308.2900390625,2023-04-19
1288.28002929688,1308.2900390625,1285.30004882812,1293.77001953125,286600,1293.77001953125,2023-04-20
1296.22998046875,1304.28002929688,1268.11999511719,1281.92004394531,262100,1281.92004394531,2023-04-21
1282,1285.98999023438,1252.13000488281,1273.61999511719,316600,1273.61999511719,2023-04-24
1261.78002929688,1262.31005859375,1227.57995605469,1229.55004882812,341400,1229.55004882812,2023-04-25
1241.9599609375,1259.98999023438,1232.92004394531,1235.63000488281,315700,1235.63000488281,2023-04-26
1257.96997070312,1257.96997070312,1233.71997070312,1244.92004394531,300900,1244.92004394531,2023-04-27
1248.38000488281,1294.27001953125,1237.25,1277.48999023438,446200,1277.48999023438,2023-04-28
1263.21997070312,1298.72998046875,1260,1291.65002441406,267300,1291.65002441406,2023-05-01
1292.47998046875,1292.47998046875,1242.67004394531,1255.73999023438,376000,1255.73999023438,2023-05-02
1267.18005371094,1296.72998046875,1256.2900390625,1279.98999023438,566200,1279.98999023438,2023-05-03
1326.05004882812,1336.81005859375,1196.16003417969,1213.38000488281,1238700,1213.38000488281,2023-05-04
1225.78002929688,1263.92004394531,1221.93994140625,1243.58996582031,478300,1243.58996582031,2023-05-05
1242.55004882812,1289.41003417969,1242.55004882812,1284.5,451300,1284.5,2023-05-08
1267.56005859375,1281.19995117188,1244.77001953125,1248.05004882812,469100,1248.05004882812,2023-05-09
1268,1317.28002929688,1263.08996582031,1288.92004394531,535000,1288.92004394531,2023-05-10
1296,1303,1281.80004882812,1296.52001953125,334600,1296.52001953125,2023-05-11
1293.93005371094,1295.36999511719,1261.64001464844,1279.67004394531,275800,1279.67004394531,2023-05-12
1289.93005371094,1306.2900390625,1284.17004394531,1296.80004882812,507900,1296.80004882812,2023-05-15
1286.2099609375,1301.67004394531,1268.06005859375,1275.39001464844,347600,1275.39001464844,2023-05-16
1288.25,1330.56994628906,1276,1320.15002441406,458600,1320.15002441406,2023-05-17
1320,1336.17004394531,1309.19995117188,1332.48999023438,349900,1332.48999023438,2023-05-18
1327.32995605469,1327.32995605469,1300.0400390625,1310.88000488281,511500,1310.88000488281,2023-05-19
1313.32995605469,1365.64001464844,1308.80004882812,1339.61999511719,604300,1339.61999511719,2023-05-22
1328.43994140625,1357.55004882812,1293,1299.82995605469,491900,1299.82995605469,2023-05-23
1290,1297.18994140625,1261.10998535156,1284.13000488281,326200,1284.13000488281,2023-05-24
1300.42004394531,1307.88000488281,1246.81005859375,1249.91003417969,368300,1249.91003417969,2023-05-25
1252.52001953125,1296,1250.65002441406,1282.26000976562,409100,1282.26000976562,2023-05-26
1297.25,1301.97998046875,1242.31994628906,1249.71997070312,515100,1249.71997070312,2023-05-30
1244.35998535156,1248.64001464844,1226.61999511719,1239,637500,1239,2023-05-31
1240.08996582031,1278.46997070312,1232,1258.02001953125,344300,1258.02001953125,2023-06-01
1279.91003417969,1284.10998535156,1221.06994628906,1270.67004394531,402000,1270.67004394531,2023-06-02
1268.7099609375,1292.28002929688,1258.16003417969,1289.48999023438,272900,1289.48999023438,2023-06-05
1282.97998046875,1282.97998046875,1246.09997558594,1254.44995117188,478800,1254.44995117188,2023-06-06
1253.43994140625,1259.5400390625,1200.88000488281,1208.2900390625,571600,1208.2900390625,2023-06-07
1205.83996582031,1224.35998535156,1192.33996582031,1209.73999023438,447500,1209.73999023438,2023-06-08
1219.16003417969,1220.15002441406,1186.10998535156,1208.55004882812,447300,1208.55004882812,2023-06-09
1209,1240.36999511719,1192.19995117188,1238.15002441406,399800,1238.15002441406,2023-06-12
1252.80004882812,1254.72998046875,1189.05004882812,1209.52001953125,500400,1209.52001953125,2023-06-13
1209.52001953125,1220.01000976562,1194.0400390625,1211.83996582031,360900,1211.83996582031,2023-06-14
1206.41003417969,1229.34997558594,1198.2900390625,1223.77001953125,389500,1223.77001953125,2023-06-15
1224,1224,1192.59997558594,1194.73999023438,779900,1194.73999023438,2023-06-16
1190,1237.23999023438,1182,1197.73999023438,436000,1197.73999023438,2023-06-20
1199,1227.51000976562,1192,1210.90002441406,387600,1210.90002441406,2023-06-21
1211.76000976562,1242,1199.5,1241.51000976562,452000,1241.51000976562,2023-06-22
1221.84997558594,1237.77001953125,1190.03002929688,1226.48999023438,779700,1226.48999023438,2023-06-23
1220.90002441406,1239.03002929688,1154.5,1155.51000976562,582500,1155.51000976562,2023-06-26
1173.09997558594,1183,1159.2900390625,1162.08996582031,522300,1162.08996582031,2023-06-27
1156.84997558594,1208.25,1156.84997558594,1207.68994140625,409600,1207.68994140625,2023-06-28
1211.19995117188,1214.2099609375,1162.39001464844,1171.44995117188,382400,1171.44995117188,2023-06-29
1188,1212.59997558594,1173.26000976562,1184.59997558594,489600,1184.59997558594,2023-06-30
1190,1193.75,1172.08996582031,1193.75,237000,1193.75,2023-07-03
1193.75,1248.77001953125,1178.30004882812,1247.35998535156,614900,1247.35998535156,2023-07-05
1221.19995117188,1226,1145.5,1153.58996582031,912500,1153.58996582031,2023-07-06
1166.53002929688,1189.97998046875,1151.05004882812,1153.81994628906,503100,1153.81994628906,2023-07-07
1108.0400390625,1109.48999023438,1063.02001953125,1087.15002441406,1409200,1087.15002441406,2023-07-10
1087.15002441406,1131.44995117188,1081.36999511719,1121.57995605469,585800,1121.57995605469,2023-07-11
1143,1153.43005371094,1127.34997558594,1141.13000488281,448200,1141.13000488281,2023-07-12
1153.94995117188,1154,1130,1146.71997070312,383400,1146.71997070312,2023-07-13
1141,1147.77001953125,1126.83996582031,1135.71997070312,471300,1135.71997070312,2023-07-14
1128.30004882812,1181.30004882812,1128.30004882812,1179.17004394531,547200,1179.17004394531,2023-07-17
1170.05004882812,1210,1170.05004882812,1208.66003417969,641200,1208.66003417969,2023-07-18
1219.03002929688,1232.57995605469,1210.93994140625,1225.75,558100,1225.75,2023-07-19
1210,1223.98999023438,1194.13000488281,1198.33996582031,627700,1198.33996582031,2023-07-20
1209.21997070312,1228.92004394531,1201.98999023438,1221.03002929688,1116300,1221.03002929688,2023-07-21
1221.03002929688,1223.35998535156,1174.06994628906,1198.43005371094,441700,1198.43005371094,2023-07-24
1201.51000976562,1212.56005859375,1181.16003417969,1181.83996582031,475000,1181.83996582031,2023-07-25
1181.56005859375,1189,1171,1176.22998046875,435700,1176.22998046875,2023-07-26
1193,1221.44995117188,1167.25,1169.90002441406,628300,1169.90002441406,2023-07-27
1193.84997558594,1228.14001464844,1182.39001464844,1225.02001953125,447400,1225.02001953125,2023-07-28
1235.03002929688,1257.66003417969,1223.66003417969,1238.05004882812,504300,1238.05004882812,2023-07-31
1236.90002441406,1236.90002441406,1202.52001953125,1210.40002441406,380800,1210.40002441406,2023-08-01
1184.55004882812,1194.64001464844,1150.01000976562,1164.81005859375,747000,1164.81005859375,2023-08-02
1225,1326.60998535156,1212.68994140625,1323.10998535156,1593900,1323.10998535156,2023-08-03
1321.31994628906,1325.10998535156,1277.2900390625,1296.16003417969,797000,1296.16003417969,2023-08-04
1315.35998535156,1370,1290.01000976562,1358.81005859375,710700,1358.81005859375,2023-08-07
1348.96997070312,1356.28002929688,1311.40002441406,1328.35998535156,523800,1328.35998535156,2023-08-08
1347.65002441406,1348.93994140625,1312.08996582031,1312.66003417969,418300,1312.66003417969,2023-08-09
1345,1388.39001464844,1344.33996582031,1387.06005859375,651500,1387.06005859375,2023-08-10
1360.71997070312,1368.41003417969,1328.46997070312,1330,616300,1330,2023-08-11
1305.91003417969,1313,1273.92004394531,1296.52001953125,653100,1296.52001953125,2023-08-14
1280,1293.13000488281,1280,1286.0400390625,329900,1286.0400390625,2023-08-15
1282.67004394531,1284.39001464844,1238.36999511719,1247.43994140625,525700,1247.43994140625,2023-08-16
1253.88000488281,1258,1196.0400390625,1196.56005859375,579200,1196.56005859375,2023-08-17
1183.98999023438,1214.06005859375,1180.57995605469,1199.58996582031,502300,1199.58996582031,2023-08-18
1207.98999023438,1234.9599609375,1203.11999511719,1228.51000976562,447800,1228.51000976562,2023-08-21
1248.84997558594,1252.42004394531,1219.82995605469,1242.72998046875,330300,1242.72998046875,2023-08-22
1245.86999511719,1277.64001464844,1245.86999511719,1258.86999511719,429900,1258.86999511719,2023-08-23
1261,1261,1212.01000976562,1215.31005859375,357200,1215.31005859375,2023-08-24
1221.31005859375,1240.5,1202.01000976562,1237.83996582031,310900,1237.83996582031,2023-08-25
1245.53002929688,1249.93994140625,1235,1249.4599609375,213300,1249.4599609375,2023-08-28
1252.44995117188,1322.2900390625,1247.89001464844,1304.66003417969,644900,1304.66003417969,2023-08-29
