"LLY.Open","LLY.High","LLY.Low","LLY.Close","LLY.Volume","LLY.Adjusted","Date"
181,183.639999389648,180.220001220703,183.089996337891,2630500,174.730346679688,2021-03-25
184.050003051758,185.910003662109,182.630004882812,185.309997558594,2868200,176.848983764648,2021-03-26
184.660003662109,187.669998168945,183.509994506836,186.339996337891,3002600,177.831970214844,2021-03-29
185.529998779297,186.860000610352,184.710006713867,185.5,2523600,177.030303955078,2021-03-30
185.570007324219,187.940002441406,185.259994506836,186.820007324219,3621300,178.290069580078,2021-03-31
186.820007324219,188.070007324219,184.660003662109,185.240005493164,2340400,176.782180786133,2021-04-01
185.589996337891,185.899993896484,183.100006103516,184.889999389648,2864800,176.448196411133,2021-04-05
184.690002441406,185.630004882812,182.490005493164,182.800003051758,2488400,174.453598022461,2021-04-06
182.899993896484,183.179992675781,181.220001220703,182.320007324219,3406600,173.995513916016,2021-04-07
182.949996948242,183.970001220703,182.470001220703,182.610000610352,2393200,174.272308349609,2021-04-08
182.529998779297,185.139999389648,182.410003662109,184.490005493164,2611200,176.066436767578,2021-04-09
183.429992675781,183.940002441406,180.880004882812,181.820007324219,2876100,173.518371582031,2021-04-12
181.179992675781,183.639999389648,181.179992675781,182.529998779297,3089100,174.195922851562,2021-04-13
182.589996337891,184.470001220703,182.050003051758,183,2002100,174.644470214844,2021-04-14
183.789993286133,187.720001220703,183.410003662109,185.919998168945,2586600,177.431167602539,2021-04-15
187.380004882812,190.300003051758,186.880004882812,189.25,3731800,180.609100341797,2021-04-16
189.240005493164,190.880004882812,188.070007324219,189.639999389648,2966400,180.981307983398,2021-04-19
190.410003662109,193.5,190.169998168945,190.610000610352,2460900,181.907028198242,2021-04-20
191.559997558594,193.009994506836,189.800003051758,190.949996948242,2219800,182.231460571289,2021-04-21
190,191.270004272461,186.75,187.050003051758,2982600,178.509582519531,2021-04-22
187.029998779297,189.130004882812,187.029998779297,188.720001220703,2482800,180.103302001953,2021-04-23
188.570007324219,188.649993896484,186.059997558594,187.220001220703,2797500,178.671798706055,2021-04-26
184,185.869995117188,180.789993286133,182.210006713867,6838700,173.890563964844,2021-04-27
181.449996948242,182,178.580001831055,180.550003051758,4682800,172.306350708008,2021-04-28
181.059997558594,182.630004882812,180,182.199996948242,2432500,173.880996704102,2021-04-29
181.839996337891,183.949996948242,181.190002441406,182.770004272461,3103900,174.425003051758,2021-04-30
182.990005493164,186.350006103516,182.919998168945,185.919998168945,3197000,177.431167602539,2021-05-03
187.529998779297,190.080001831055,186.779998779297,188.199996948242,3703500,179.607055664062,2021-05-04
188.649993896484,193.570007324219,188.169998168945,192.809997558594,4274400,184.006576538086,2021-05-05
191.550003051758,194.100006103516,189.320007324219,193.889999389648,3101600,185.037231445312,2021-05-06
194.820007324219,196.270004272461,193.899993896484,195.419998168945,2526700,186.497406005859,2021-05-07
196.169998168945,196.610000610352,193.5,194.759994506836,2242000,185.86750793457,2021-05-10
193.389999389648,195.75,193.009994506836,194.75,1850200,185.858001708984,2021-05-11
194.75,195.649993896484,192.729995727539,193.199996948242,2397400,184.37873840332,2021-05-12
192.25,196.110000610352,191.75,194.940002441406,2174300,186.861434936523,2021-05-13
195.710006713867,197.270004272461,194.919998168945,196.210006713867,1823700,188.078750610352,2021-05-14
196.479995727539,199.610000610352,195.089996337891,195.529998779297,2466000,187.426986694336,2021-05-17
195,196.350006103516,193.580001831055,194.630004882812,2369400,186.564270019531,2021-05-18
193.610000610352,197.389999389648,193.110000610352,196.509994506836,3070500,188.366348266602,2021-05-19
197.160003662109,201.080001831055,196.169998168945,199.529998779297,3494400,191.26123046875,2021-05-20
200,201.919998168945,199.470001220703,199.880004882812,2579000,191.596694946289,2021-05-21
201,203.619995117188,200.039993286133,201.020004272461,2074900,192.689453125,2021-05-24
201.429992675781,201.850006103516,199.139999389648,199.220001220703,2919100,190.964096069336,2021-05-25
199.229995727539,202.440002441406,198.25,200.990005493164,2891300,192.660705566406,2021-05-26
200.649993896484,201.380004882812,195.5,199.199996948242,9340300,190.944885253906,2021-05-27
199.119995117188,202.279998779297,198.529998779297,199.740005493164,2386000,191.462509155273,2021-05-28
200.320007324219,200.889999389648,196.679992675781,198.419998168945,3070200,190.197204589844,2021-06-01
199.009994506836,200.919998168945,198.25,199.130004882812,2030300,190.877807617188,2021-06-02
198.990005493164,203.639999389648,198.610000610352,202.699996948242,3066600,194.299819946289,2021-06-03
202.789993286133,204.449996948242,201.289993286133,202.020004272461,2817700,193.648010253906,2021-06-04
201.990005493164,233.330001831055,201.830001831055,222.520004272461,17231400,213.29850769043,2021-06-07
221.710006713867,222.270004272461,217.369995117188,220.699996948242,4618500,211.553909301758,2021-06-08
221.350006103516,226.729995727539,220.259994506836,226,4934900,216.634292602539,2021-06-09
226.970001220703,235.850006103516,226.25,233.539993286133,5598200,223.861770629883,2021-06-10
227.029998779297,229.589996337891,221.559997558594,224.089996337891,5636000,214.803405761719,2021-06-11
224.229995727539,226.660003662109,223.020004272461,226.100006103516,2720700,216.730087280273,2021-06-14
226.100006103516,226.660003662109,222.869995117188,223.520004272461,2188900,214.257034301758,2021-06-15
223.529998779297,224.360000610352,220.199996948242,220.759994506836,2548800,211.611404418945,2021-06-16
220.270004272461,223.100006103516,220.270004272461,222.210006713867,1890700,213.001327514648,2021-06-17
220.429992675781,221.050003051758,218.320007324219,218.550003051758,4016600,209.492980957031,2021-06-18
219.100006103516,223.770004272461,218.080001831055,222.669998168945,3671300,213.442276000977,2021-06-21
222.630004882812,223.610000610352,220.509994506836,221.440002441406,1658800,212.263198852539,2021-06-22
222.190002441406,222.240005493164,217,217.100006103516,2419600,208.103088378906,2021-06-23
234.919998168945,239.369995117188,230.419998168945,232.970001220703,12290500,223.315383911133,2021-06-24
233.119995117188,233.490005493164,229.389999389648,230.220001220703,6992200,220.679382324219,2021-06-25
229,229.880004882812,226.880004882812,228.220001220703,2507500,218.762237548828,2021-06-28
228.25,231.399993896484,227.850006103516,229.369995117188,1621200,219.864608764648,2021-06-29
230.089996337891,230.850006103516,229.059997558594,229.520004272461,1786700,220.008392333984,2021-06-30
229.509994506836,231.5,228.660003662109,231.130004882812,1977300,221.551666259766,2021-07-01
231.970001220703,234.210006713867,231.330001831055,233.960006713867,1994000,224.264389038086,2021-07-02
233.630004882812,235.580001831055,233.229995727539,235.419998168945,3125400,225.663864135742,2021-07-06
234.679992675781,236.589996337891,233.460006713867,235.820007324219,3141500,226.047302246094,2021-07-07
233.830001831055,237.270004272461,232.100006103516,237.119995117188,2431500,227.293426513672,2021-07-08
237.169998168945,238.470001220703,232.75,234.990005493164,4030100,225.251708984375,2021-07-09
235.169998168945,238,235.149993896484,236.009994506836,2928600,226.229400634766,2021-07-12
235.979995727539,236.649993896484,234.029998779297,235.300003051758,1974000,225.548858642578,2021-07-13
235.789993286133,237.229995727539,234.729995727539,236.350006103516,2103400,226.555313110352,2021-07-14
235.009994506836,235.990005493164,230.690002441406,231.470001220703,3611200,221.877593994141,2021-07-15
232.5,233.039993286133,231.210006713867,232.460006713867,2229100,222.826568603516,2021-07-16
231.880004882812,234.300003051758,230.570007324219,234.139999389648,2305600,224.436920166016,2021-07-19
235,237.75,233.940002441406,235.020004272461,2297800,225.28044128418,2021-07-20
236.380004882812,237.369995117188,233.589996337891,237.289993286133,1651500,227.45637512207,2021-07-21
237.279998779297,239.699996948242,236.369995117188,238.490005493164,1703500,228.606674194336,2021-07-22
239.279998779297,244.550003051758,238.559997558594,244.149993896484,2448100,234.032073974609,2021-07-23
242.570007324219,245.279998779297,242.570007324219,243.210006713867,2678800,233.131057739258,2021-07-26
243.710006713867,244.059997558594,242.660003662109,243.580001831055,2116500,233.485717773438,2021-07-27
243.369995117188,248.399993896484,242.639999389648,246.509994506836,1688000,236.29426574707,2021-07-28
247.5,248.240005493164,242.240005493164,245.330001831055,1924100,235.163192749023,2021-07-29
244.899993896484,245.949996948242,242.630004882812,243.5,1905100,233.409057617188,2021-07-30
245.729995727539,247.889999389648,244.25,246.600006103516,1958900,236.380569458008,2021-08-02
244.75,259.369995117188,243.5,255.990005493164,5406200,245.381423950195,2021-08-03
256,270.649993896484,255.419998168945,262.470001220703,3892400,251.592864990234,2021-08-04
263.279998779297,265.510009765625,261.329986572266,264.190002441406,2262400,253.241592407227,2021-08-05
263.510009765625,264.269989013672,260.739990234375,263.440002441406,2155200,252.522689819336,2021-08-06
264.579986572266,273.040008544922,264.5,267.160003662109,3238500,256.088439941406,2021-08-09
266.75,271.079986572266,266.179992675781,269.450012207031,2060200,258.283630371094,2021-08-10
269.589996337891,270.940002441406,262.660003662109,264.100006103516,2813300,253.155334472656,2021-08-11
263.200012207031,264.540008544922,261.489990234375,263.470001220703,2100900,253.366973876953,2021-08-12
263.149993896484,265.690002441406,263.019989013672,264.209991455078,1482300,254.078491210938,2021-08-13
264.880004882812,270.260009765625,264.269989013672,269.940002441406,2623200,259.588775634766,2021-08-16
271.160003662109,275.869995117188,267.179992675781,272.709991455078,2096100,262.252563476562,2021-08-17
272.010009765625,274.760009765625,268.029998779297,268.519989013672,2527400,258.223236083984,2021-08-18
266.149993896484,271.850006103516,265.429992675781,270.399993896484,1901000,260.031127929688,2021-08-19
269.380004882812,272.869995117188,269.059997558594,270.910003662109,1536800,260.521636962891,2021-08-20
272.299987792969,272.910003662109,267.700012207031,267.820007324219,2438800,257.550109863281,2021-08-23
266.200012207031,267.440002441406,261.779998779297,262.769989013672,3736000,252.693786621094,2021-08-24
262.779998779297,264.519989013672,261.290008544922,263.869995117188,2388500,253.751541137695,2021-08-25
264,265.589996337891,260.579986572266,261.320007324219,1732900,251.299346923828,2021-08-26
262.519989013672,263.130004882812,258.579986572266,259.75,1839700,249.789535522461,2021-08-27
261.029998779297,264.070007324219,259.609985351562,262.309997558594,1300700,252.251342773438,2021-08-30
262.839996337891,263.640014648438,257.859985351562,258.290008544922,2733400,248.385559082031,2021-08-31
258.540008544922,258.769989013672,254.490005493164,257.399993896484,2956800,247.529632568359,2021-09-01
257.410003662109,259.730010986328,256.470001220703,259.570007324219,1469700,249.616439819336,2021-09-02
260.829986572266,260.989990234375,256.779998779297,259.529998779297,1124500,249.577941894531,2021-09-03
259,260.820007324219,254.410003662109,254.800003051758,2403700,245.029357910156,2021-09-07
254.600006103516,255.710006713867,253.679992675781,254.839996337891,1542400,245.067810058594,2021-09-08
253.289993286133,254.020004272461,239.669998168945,240,4976600,230.796890258789,2021-09-09
242.199996948242,243.889999389648,238.570007324219,239.5,4633500,230.316055297852,2021-09-10
240.039993286133,241.149993896484,235.149993896484,237.960006713867,2832800,228.835098266602,2021-09-13
238.720001220703,239.789993286133,231.979995727539,233.089996337891,3826000,224.151840209961,2021-09-14
233.580001831055,239.380004882812,233.059997558594,233.729995727539,2802500,224.767288208008,2021-09-15
234.080001831055,234.690002441406,229.729995727539,231.039993286133,2958700,222.180450439453,2021-09-16
229.710006713867,230.830001831055,228.229995727539,230.100006103516,4480000,221.276504516602,2021-09-17
228.089996337891,232.729995727539,227.289993286133,231.639999389648,2803400,222.757461547852,2021-09-20
232.059997558594,233.720001220703,229.740005493164,230.169998168945,2172800,221.343841552734,2021-09-21
230,231.029998779297,227.580001831055,228.300003051758,2529600,219.545516967773,2021-09-22
229.300003051758,234.199996948242,229.009994506836,232.179992675781,1912300,223.276733398438,2021-09-23
232.770004272461,235.389999389648,231.339996337891,231.679992675781,1642500,222.795928955078,2021-09-24
229.970001220703,231.059997558594,225.610000610352,226.399993896484,2785900,217.718383789062,2021-09-27
226.389999389648,226.399993896484,220.199996948242,221.600006103516,3583300,213.102447509766,2021-09-28
225.410003662109,231.440002441406,224.559997558594,230.360000610352,3971000,221.526550292969,2021-09-29
232.779998779297,237.160003662109,230.800003051758,231.050003051758,3786100,222.190078735352,2021-09-30
231,231.679992675781,225.449996948242,229.589996337891,2215700,220.786056518555,2021-10-01
227.800003051758,230.190002441406,224.220001220703,224.850006103516,4784700,216.22785949707,2021-10-04
226.440002441406,232.559997558594,226.169998168945,230.929992675781,2802000,222.074676513672,2021-10-05
230.559997558594,230.850006103516,226.050003051758,227.850006103516,2462700,219.112747192383,2021-10-06
229.119995117188,234.110000610352,229,233.179992675781,2001800,224.238372802734,2021-10-07
233.419998168945,235.809997558594,231.550003051758,233.940002441406,2563000,224.969223022461,2021-10-08
236.699996948242,237.990005493164,233.600006103516,233.669998168945,1892300,224.70964050293,2021-10-11
234.699996948242,235.070007324219,231.979995727539,232.779998779297,1719200,223.853713989258,2021-10-12
234.070007324219,237.919998168945,232.800003051758,236.440002441406,2105700,227.373382568359,2021-10-13
237.009994506836,238.440002441406,234.110000610352,236.690002441406,1824700,227.613815307617,2021-10-14
237.419998168945,239.300003051758,235.820007324219,237.880004882812,2598300,228.758209228516,2021-10-15
237.949996948242,242.660003662109,236.699996948242,238.979995727539,2546000,229.816024780273,2021-10-18
239.059997558594,242.550003051758,239.059997558594,242.309997558594,1573200,233.018325805664,2021-10-19
243.729995727539,245.899993896484,243.039993286133,243.720001220703,1537500,234.374252319336,2021-10-20
244.949996948242,244.949996948242,239.830001831055,241.169998168945,1717700,231.922012329102,2021-10-21
240.960006713867,244.039993286133,239.559997558594,243.75,1960700,234.403076171875,2021-10-22
244.660003662109,246.270004272461,240.520004272461,245.050003051758,2763100,235.653244018555,2021-10-25
244.5,248.919998168945,237.089996337891,248.440002441406,4533000,238.913238525391,2021-10-26
248.610000610352,254.460006713867,248.320007324219,250.169998168945,3181300,240.576873779297,2021-10-27
250.160003662109,256.75,250.080001831055,253.350006103516,3386500,243.634979248047,2021-10-28
253.779998779297,256.470001220703,251.770004272461,254.759994506836,3152000,244.99089050293,2021-10-29
255.110000610352,256.480010986328,248.050003051758,249.309997558594,2735800,239.749893188477,2021-11-01
251.25,259.299987792969,249.399993896484,256.850006103516,3987800,247.00080871582,2021-11-02
257.769989013672,266.790008544922,257.760009765625,266.260009765625,4382900,256.049896240234,2021-11-03
265.480010986328,271.109985351562,265.269989013672,271,4133400,260.608184814453,2021-11-04
268.989990234375,269.489990234375,258.559997558594,265,3745700,254.838150024414,2021-11-05
263.989990234375,266.910003662109,259.149993896484,260.529998779297,2386100,250.539627075195,2021-11-08
260.529998779297,262.160003662109,258.390014648438,262.019989013672,1963800,251.972549438477,2021-11-09
262,266,261.600006103516,264.649993896484,2215100,254.501617431641,2021-11-10
262.320007324219,264.320007324219,261.950012207031,262.630004882812,1739400,252.559097290039,2021-11-11
261.779998779297,262.519989013672,258.929992675781,259.649993896484,1964000,250.504104614258,2021-11-12
259.390014648438,259.609985351562,257.160003662109,258.429992675781,1903200,249.327056884766,2021-11-15
256.959991455078,260.350006103516,255.990005493164,257.720001220703,2565700,248.64208984375,2021-11-16
256.809997558594,264.549987792969,256.070007324219,261.179992675781,2873600,251.980194091797,2021-11-17
262,263.799987792969,259.820007324219,261.329986572266,1689200,252.124923706055,2021-11-18
266.429992675781,270.799987792969,260.299987792969,260.700012207031,2786800,251.517181396484,2021-11-19
262.220001220703,263.989990234375,259.130004882812,260.440002441406,1995400,251.266311645508,2021-11-22
259.470001220703,262.760009765625,259.25,261.959991455078,1986200,252.73274230957,2021-11-23
262.769989013672,264.940002441406,260.049987792969,262,2518500,252.771408081055,2021-11-24
261.799987792969,265.880004882812,259.029998779297,260.369995117188,1495500,251.198760986328,2021-11-26
260.019989013672,262.320007324219,254.5,254.830001831055,4041700,245.853912353516,2021-11-29
253.270004272461,254,246.479995727539,248.039993286133,8265900,239.303070068359,2021-11-30
249.440002441406,255.300003051758,247.889999389648,249.130004882812,3241400,240.354690551758,2021-12-01
246.520004272461,249.979995727539,245.119995117188,247.880004882812,3817700,239.148696899414,2021-12-02
252.130004882812,253.479995727539,243.080001831055,245.580001831055,4169700,236.929733276367,2021-12-03
245.919998168945,246.940002441406,241.529998779297,246.330001831055,3491200,237.6533203125,2021-12-06
244.240005493164,245.440002441406,241.449996948242,245.110000610352,4035800,236.476287841797,2021-12-07
246.610000610352,248.179992675781,239.470001220703,244.320007324219,3636200,235.714111328125,2021-12-08
244.490005493164,245.910003662109,242.75,242.899993896484,2291100,234.344131469727,2021-12-09
241.199996948242,244.589996337891,241.199996948242,244.139999389648,2380800,235.540451049805,2021-12-10
245.509994506836,250.699996948242,245.460006713867,248.529998779297,3016700,239.775802612305,2021-12-13
247.740005493164,250.009994506836,246.389999389648,249.380004882812,3424000,240.595901489258,2021-12-14
262.070007324219,275.540008544922,257.209991455078,275.279998779297,10016700,265.583587646484,2021-12-15
275.670013427734,283.899993896484,272.049987792969,279.040008544922,5546400,269.211181640625,2021-12-16
276.670013427734,276.670013427734,265.329986572266,267.420013427734,7582900,258.00048828125,2021-12-17
269.230010986328,270.010009765625,260.350006103516,263.480010986328,3479400,254.199203491211,2021-12-20
264,265.950012207031,260.570007324219,264.880004882812,2702500,255.549880981445,2021-12-21
264.739990234375,266.559997558594,262.850006103516,266.5,2721000,257.112854003906,2021-12-22
269.049987792969,275.269989013672,266.679992675781,273.100006103516,2632200,263.480377197266,2021-12-23
275.040008544922,280.299987792969,274.720001220703,278.410003662109,1677100,268.603332519531,2021-12-27
279.339996337891,279.399993896484,275.890014648438,276.429992675781,1033900,266.693023681641,2021-12-28
275.820007324219,279.359985351562,275.739990234375,278.420013427734,1112300,268.612976074219,2021-12-29
279.190002441406,280.649993896484,276.369995117188,277.25,1181500,267.484100341797,2021-12-30
277.470001220703,278.730010986328,276.010009765625,276.220001220703,1315700,266.490509033203,2021-12-31
274.410003662109,274.410003662109,267.059997558594,271.730010986328,2621300,262.15869140625,2022-01-03
269,269.880004882812,263.579986572266,266.809997558594,2340500,257.411926269531,2022-01-04
268.160003662109,268.769989013672,260.420013427734,260.649993896484,3004200,251.46891784668,2022-01-05
260.100006103516,261.299987792969,255.460006713867,259.329986572266,2863200,250.195358276367,2022-01-06
259.739990234375,261.25,256.709991455078,259.5,2245100,250.359420776367,2022-01-07
258.190002441406,260.160003662109,255.889999389648,260.109985351562,2576700,250.94792175293,2022-01-10
261.589996337891,262.410003662109,257.059997558594,262.320007324219,2294000,253.080123901367,2022-01-11
252.899993896484,257.440002441406,250.970001220703,255.919998168945,6562800,246.905502319336,2022-01-12
254.070007324219,255.5,248.550003051758,249.669998168945,3726500,240.875671386719,2022-01-13
250.149993896484,250.539993286133,242.899993896484,244.119995117188,2894300,235.521118164062,2022-01-14
242.75,248.520004272461,242.089996337891,247.070007324219,3241200,238.367233276367,2022-01-18
246.330001831055,250.410003662109,244.729995727539,245.050003051758,2487600,236.418411254883,2022-01-19
245.580001831055,247.949996948242,242.5,243.130004882812,2655400,234.566024780273,2022-01-20
246.880004882812,247.880004882812,242.119995117188,243.059997558594,2788600,234.498519897461,2022-01-21
242.550003051758,243.759994506836,232.679992675781,240.419998168945,3712800,231.95149230957,2022-01-24
236.809997558594,241.529998779297,235.119995117188,239.460006713867,2525100,231.025314331055,2022-01-25
239.630004882812,242.429992675781,235.910003662109,237.860000610352,2913200,229.481674194336,2022-01-26
239.979995727539,243.270004272461,235.759994506836,236.720001220703,2178500,228.381820678711,2022-01-27
237.490005493164,245.220001220703,235.050003051758,245.100006103516,3081100,236.466659545898,2022-01-28
243.270004272461,245.490005493164,241.919998168945,245.389999389648,3237100,236.746429443359,2022-01-31
247.050003051758,248.839996337891,243.259994506836,248.279998779297,2449400,239.534622192383,2022-02-01
245.350006103516,251.880004882812,244.029998779297,250.830001831055,2586700,241.99479675293,2022-02-02
247.5,248.119995117188,241.100006103516,244.809997558594,3473600,236.186859130859,2022-02-03
242.720001220703,244.100006103516,241.220001220703,242.270004272461,3569300,233.736343383789,2022-02-04
242.410003662109,244.029998779297,240.300003051758,243.550003051758,3948300,234.971221923828,2022-02-07
241.899993896484,242.889999389648,237.470001220703,239.910003662109,2615000,231.459457397461,2022-02-08
241.259994506836,244.460006713867,241.059997558594,243.270004272461,1759900,234.701126098633,2022-02-09
239.899993896484,244.089996337891,238.110000610352,239.639999389648,2283100,231.198974609375,2022-02-10
239.229995727539,240.630004882812,234.850006103516,235.740005493164,2054300,227.43635559082,2022-02-11
234,236.880004882812,231.869995117188,234.690002441406,2572000,227.368499755859,2022-02-14
236.649993896484,244.789993286133,236.649993896484,243.839996337891,3409600,236.233047485352,2022-02-15
242.580001831055,247.020004272461,242.580001831055,245.580001831055,2459000,237.918792724609,2022-02-16
245.580001831055,245.589996337891,240.410003662109,240.970001220703,2059100,233.452606201172,2022-02-17
238.020004272461,242.429992675781,238.020004272461,240.309997558594,2517900,232.813171386719,2022-02-18
239.210006713867,240.860000610352,237.520004272461,239.130004882812,2936700,231.670043945312,2022-02-22
240.550003051758,242.679992675781,238.020004272461,238.309997558594,2296300,230.875549316406,2022-02-23
235.179992675781,243.929992675781,234,243.080001831055,3272300,235.49674987793,2022-02-24
243.839996337891,252.899993896484,243.729995727539,250.850006103516,2442200,243.024383544922,2022-02-25
246.139999389648,250.059997558594,244.589996337891,249.949996948242,3188800,242.152450561523,2022-02-28
247.559997558594,250.339996337891,245.440002441406,249.5,2873200,241.716506958008,2022-03-01
249.880004882812,256.480010986328,249.059997558594,254.169998168945,2452000,246.240783691406,2022-03-02
254.830001831055,259.579986572266,254.389999389648,258.640014648438,3153700,250.571395874023,2022-03-03
256.209991455078,263.459991455078,255.520004272461,262.869995117188,3497100,254.669387817383,2022-03-04
259.859985351562,263.630004882812,257.859985351562,261.640014648438,3074800,253.477813720703,2022-03-07
259.929992675781,265.299987792969,258.910003662109,259.929992675781,3482600,251.821075439453,2022-03-08
263.299987792969,267.790008544922,262.070007324219,262.790008544922,2965900,254.591949462891,2022-03-09
262.839996337891,267.730010986328,262.839996337891,266.019989013672,2797200,257.721099853516,2022-03-10
265.070007324219,271.720001220703,265.070007324219,266.299987792969,2469600,257.992431640625,2022-03-11
268.989990234375,270.899993896484,267.320007324219,269,2713800,260.608215332031,2022-03-14
269.869995117188,276.480010986328,269.869995117188,275.459991455078,4396900,266.866729736328,2022-03-15
277.850006103516,278.609985351562,273.010009765625,276.440002441406,3148600,267.816040039062,2022-03-16
277.010009765625,285.890014648438,276.450012207031,285.510009765625,3270100,276.603118896484,2022-03-17
285.839996337891,291.350006103516,284.859985351562,287.640014648438,4557900,278.666687011719,2022-03-18
287.760009765625,295.329986572266,287.760009765625,289.640014648438,3495700,280.604339599609,2022-03-21
289.670013427734,290.559997558594,283.390014648438,285.019989013672,3791600,276.12841796875,2022-03-22
284.420013427734,288.179992675781,283.350006103516,284.190002441406,3149200,275.324310302734,2022-03-23
286.290008544922,288.850006103516,284.660003662109,287.690002441406,2412400,278.715057373047,2022-03-24
288.5,291.649993896484,286.579986572266,289.019989013672,2399800,280.003601074219,2022-03-25
291.329986572266,292.450012207031,288.309997558594,291.660003662109,2195000,282.561218261719,2022-03-28
292.029998779297,293.140014648438,287.579986572266,288.390014648438,2798100,279.393249511719,2022-03-29
290.579986572266,292.290008544922,287.989990234375,289.890014648438,2220100,280.846496582031,2022-03-30
289.369995117188,291.799987792969,285.920013427734,286.369995117188,3227600,277.436248779297,2022-03-31
286.149993896484,293.140014648438,284,292.670013427734,3066200,283.539733886719,2022-04-01
292.75,294.980010986328,290.950012207031,291.420013427734,3014100,282.328765869141,2022-04-04
291.720001220703,295.829986572266,289.100006103516,292.489990234375,2324200,283.365386962891,2022-04-05
296.089996337891,306.559997558594,294.769989013672,305.839996337891,4672900,296.298858642578,2022-04-06
305,314,305,308.429992675781,4270800,298.80810546875,2022-04-07
308,312.380004882812,307.950012207031,311.690002441406,3024700,301.966339111328,2022-04-08
313.089996337891,313.760009765625,308.049987792969,308.959991455078,2178100,299.321533203125,2022-04-11
306.579986572266,309.609985351562,304.179992675781,308.079986572266,2688100,298.469024658203,2022-04-12
307.279998779297,308.299987792969,300.410003662109,302.670013427734,2528700,293.227783203125,2022-04-13
303.75,304.470001220703,300.190002441406,301.859985351562,1898100,292.442993164062,2022-04-14
301.070007324219,302.059997558594,296.799987792969,298.820007324219,1581400,289.497924804688,2022-04-18
298.410003662109,299.690002441406,293.799987792969,297.010009765625,2021700,287.744415283203,2022-04-19
297.019989013672,299,292.299987792969,292.920013427734,2608600,283.781951904297,2022-04-20
292.920013427734,293.450012207031,286.660003662109,289.609985351562,2716800,280.575256347656,2022-04-21
289.299987792969,289.619995117188,278.399993896484,278.730010986328,2772600,270.034637451172,2022-04-22
278.75,285.950012207031,276.829986572266,285.200012207031,2410200,276.302825927734,2022-04-25
286.179992675781,290.209991455078,282.790008544922,282.829986572266,2166600,274.006713867188,2022-04-26
283.100006103516,288.130004882812,280.589996337891,285.089996337891,2352100,276.196197509766,2022-04-27
295.989990234375,300.510009765625,288.559997558594,297.269989013672,5886900,287.996246337891,2022-04-28
295.790008544922,297.309997558594,289.140014648438,292.130004882812,3910900,283.016632080078,2022-04-29
291.230010986328,292.839996337891,284.279998779297,289.559997558594,2789900,280.526733398438,2022-05-02
288.630004882812,289.809997558594,284.109985351562,288.070007324219,2109500,279.083312988281,2022-05-03
288.5,296.980010986328,284.119995117188,294.899993896484,2743600,285.700164794922,2022-05-04
293.420013427734,294.989990234375,288.299987792969,292.369995117188,3120200,283.249084472656,2022-05-05
290.170013427734,298.25,288.519989013672,296.899993896484,2931200,287.637756347656,2022-05-06
293.510009765625,294.929992675781,286.649993896484,289.230010986328,3460500,280.207122802734,2022-05-09
292,293.429992675781,285,285.700012207031,3140800,276.787231445312,2022-05-10
283.670013427734,294.5,283,286.690002441406,2625200,277.746276855469,2022-05-11
283.329986572266,291.989990234375,283.329986572266,291.799987792969,2370000,282.696899414062,2022-05-12
292.630004882812,292.799987792969,286.510009765625,291.630004882812,2337700,283.484222412109,2022-05-13
292.109985351562,309.440002441406,291.600006103516,299.380004882812,5118300,291.017791748047,2022-05-16
300,303.399993896484,293.390014648438,301.399993896484,2553000,292.981323242188,2022-05-17
300,302.600006103516,294.029998779297,295.190002441406,2161400,286.94482421875,2022-05-18
293.579986572266,293.579986572266,284.369995117188,286.269989013672,3157400,278.274017333984,2022-05-19
290.730010986328,299.239990234375,288.920013427734,298.850006103516,3129100,290.502624511719,2022-05-20
300.600006103516,304.920013427734,299.350006103516,302.600006103516,2873600,294.147918701172,2022-05-23
303.709991455078,307.670013427734,299.799987792969,305.959991455078,2804900,297.413940429688,2022-05-24
307,310.420013427734,304.640014648438,307.010009765625,3195700,298.434661865234,2022-05-25
305.230010986328,313.910003662109,303.609985351562,313.459991455078,3284200,304.704498291016,2022-05-26
312.649993896484,324.079986572266,311.260009765625,323.480010986328,3694300,314.444702148438,2022-05-27
316.630004882812,318.459991455078,309.029998779297,313.440002441406,6298900,304.685119628906,2022-05-31
313.440002441406,313.899993896484,305.589996337891,311.079986572266,2731500,302.390991210938,2022-06-01
310.570007324219,310.670013427734,298.170013427734,302.429992675781,3703300,293.982604980469,2022-06-02
302.160003662109,305.809997558594,300.700012207031,301.649993896484,2490000,293.224426269531,2022-06-03
315.130004882812,315.130004882812,303.089996337891,303.359985351562,3734400,294.886627197266,2022-06-06
303.989990234375,312.149993896484,303.019989013672,312.100006103516,3652800,303.382507324219,2022-06-07
312.429992675781,315.5,310.809997558594,313.489990234375,2684500,304.733673095703,2022-06-08
311.600006103516,311.920013427734,303.109985351562,303.25,1963300,294.779663085938,2022-06-09
299.230010986328,301.660003662109,296.869995117188,297.010009765625,2469800,288.714050292969,2022-06-10
290.429992675781,293.160003662109,288.510009765625,291.279998779297,2898800,283.144073486328,2022-06-13
289.170013427734,292,287.290008544922,290.790008544922,2422600,282.667785644531,2022-06-14
291.600006103516,296.339996337891,288.529998779297,292.989990234375,1970100,284.806243896484,2022-06-15
290.200012207031,290.200012207031,283.109985351562,288.070007324219,2628600,280.023742675781,2022-06-16
