"SHOP.Open","SHOP.High","SHOP.Low","SHOP.Close","SHOP.Volume","SHOP.Adjusted","Date"
88.3990020751953,90.8369979858398,86.6846008300781,90.1340026855469,24375000,90.1340026855469,2020-09-18
88.3059997558594,92.911003112793,88.0999984741211,92.7890014648438,22292000,92.7890014648438,2020-09-21
94.0350036621094,95.6859970092773,90.4720001220703,95.4250030517578,24901000,95.4250030517578,2020-09-22
94.697998046875,95.3970031738281,91.0699996948242,91.8809967041016,18302000,91.8809967041016,2020-09-23
90.9550018310547,92.6999969482422,89.4179992675781,90.8610000610352,16441000,90.8610000610352,2020-09-24
91.9710006713867,96.125,91.1190032958984,96.0920028686523,19808000,96.0920028686523,2020-09-25
97.0009994506836,98.3720016479492,95.0999984741211,96.6500015258789,18709000,96.6500015258789,2020-09-28
96.9580001831055,103,96.1402969360352,102.569999694824,31176000,102.569999694824,2020-09-29
103.768997192383,104.300003051758,101.434997558594,102.296997070312,19313000,102.296997070312,2020-09-30
103.063003540039,106.341003417969,102.61499786377,105.443000793457,17544000,105.443000793457,2020-10-01
102.050003051758,105.400001525879,101.700996398926,102.899002075195,13282000,102.899002075195,2020-10-02
103.598999023438,106.588996887207,101.438003540039,106.553001403809,15686000,106.553001403809,2020-10-05
106.800003051758,108.199996948242,103.000999450684,104.125,14524000,104.125,2020-10-06
105.917999267578,107.794898986816,104.81600189209,107.343002319336,12525000,107.343002319336,2020-10-07
108.107002258301,108.677001953125,105.623001098633,106.920997619629,10788000,106.920997619629,2020-10-08
107.258003234863,109.887702941895,107,109.599998474121,11277000,109.599998474121,2020-10-09
110.513000488281,113,108.529998779297,109,13238000,109,2020-10-12
109.598999023438,110.98860168457,108.636497497559,110.658996582031,11218000,110.658996582031,2020-10-13
111.099998474121,111.432998657227,106.658996582031,108.21199798584,11995000,108.21199798584,2020-10-14
105.800003051758,108.275001525879,104.40299987793,107.830001831055,10577000,107.830001831055,2020-10-15
108.600997924805,110.349998474121,106.380996704102,106.721000671387,10615000,106.721000671387,2020-10-16
107.078002929688,109.019996643066,105.481002807617,106.900001525879,9751000,106.900001525879,2020-10-19
106.800003051758,107.841796875,104.603996276855,105.649002075195,8932000,105.649002075195,2020-10-20
105.494003295898,106.896003723145,101.802001953125,102.200996398926,9944000,102.200996398926,2020-10-21
102.675003051758,103.391502380371,99.0500030517578,100.707000732422,9814000,100.707000732422,2020-10-22
100.150001525879,102.695999145508,99.6269989013672,102.622001647949,10336000,102.622001647949,2020-10-23
101.900001525879,104.43879699707,100.805999755859,103.805000305176,14135000,103.805000305176,2020-10-26
106.693000793457,108.800003051758,105.741600036621,108.289001464844,16831000,108.289001464844,2020-10-27
105.819000244141,106.708999633789,101.682998657227,102.670997619629,16774000,102.670997619629,2020-10-28
105.258003234863,105.456001281738,97.5,97.6999969482422,34668000,97.6999969482422,2020-10-29
97.3899993896484,98.7295989990234,90.6220016479492,92.5429992675781,26758000,92.5429992675781,2020-10-30
93.4570007324219,95.428596496582,89.8881988525391,91.4990005493164,15234000,91.4990005493164,2020-11-02
92.3000030517578,95.2910003662109,91.0540008544922,94.1719970703125,11108000,94.1719970703125,2020-11-03
97.5999984741211,100.266998291016,95.5,99.5999984741211,15923000,99.5999984741211,2020-11-04
102.699996948242,103.879699707031,100.301002502441,103.650001525879,12611000,103.650001525879,2020-11-05
103.099998474121,104.508003234863,100.307899475098,104.5,11536000,104.5,2020-11-06
99,99.1718978881836,90,90.2600021362305,39158000,90.2600021362305,2020-11-09
91.1999969482422,92.4000015258789,87.5,88.5759963989258,29365000,88.5759963989258,2020-11-10
90.4000015258789,94.8160018920898,89.8602981567383,94.7180023193359,17331000,94.7180023193359,2020-11-11
94.5999984741211,95.4789962768555,92.1729965209961,92.5800018310547,12230000,92.5800018310547,2020-11-12
93.4540023803711,93.6910018920898,90.8401031494141,91.8300018310547,8678000,91.8300018310547,2020-11-13
89.0110015869141,91.9390029907227,88,91.9219970703125,15217000,91.9219970703125,2020-11-16
92.5,92.9800033569336,90.5169982910156,91.4020004272461,7602000,91.4020004272461,2020-11-17
91.5,93.5999984741211,90.5149993896484,93.1429977416992,1e+07,93.1429977416992,2020-11-18
94.5989990234375,98.1500015258789,93.7269973754883,96.677001953125,18982000,96.677001953125,2020-11-19
97.5999984741211,99.8000030517578,97.3000030517578,98.8509979248047,16837000,98.8509979248047,2020-11-20
98.8499984741211,98.9690017700195,96.3190002441406,98.0009994506836,12007000,98.0009994506836,2020-11-23
97.8000030517578,98.0100021362305,96.3000030517578,97.1240005493164,8597000,97.1240005493164,2020-11-24
97.6419982910156,102.111000061035,97.5,101.952003479004,15917000,101.952003479004,2020-11-25
102.823997497559,104.400001525879,100.926002502441,103.439002990723,11854000,103.439002990723,2020-11-27
104.5,109.470001220703,103.5,109.03800201416,26049000,109.03800201416,2020-11-30
108.03800201416,108.773002624512,105.099998474121,106.90599822998,17298000,106.90599822998,2020-12-01
105.099998474121,108.33699798584,103.600997924805,107.944000244141,12523000,107.944000244141,2020-12-02
108.199996948242,111.240699768066,106.129997253418,106.267997741699,15156000,106.267997741699,2020-12-03
106.800003051758,107.927001953125,105.111000061035,105.388999938965,8527000,105.388999938965,2020-12-04
105.801002502441,108.800003051758,105.603698730469,108.440002441406,9347000,108.440002441406,2020-12-07
108.897003173828,110.699996948242,108.300003051758,110.208999633789,10871000,110.208999633789,2020-12-08
110,110.293998718262,102.842002868652,103.819000244141,14300000,103.819000244141,2020-12-09
101.75,107.300003051758,101.699996948242,106.736999511719,9805000,106.736999511719,2020-12-10
106.498001098633,107.5,103.800003051758,105.787002563477,7389000,105.787002563477,2020-12-11
105,107.927001953125,103.916000366211,105.916999816895,11319000,105.916999816895,2020-12-14
105.418998718262,108.621002197266,105.06600189209,107.410003662109,8042000,107.410003662109,2020-12-15
107.261001586914,116.416603088379,107.168998718262,115.731002807617,30927000,115.731002807617,2020-12-16
116.300003051758,120.689498901367,115.043098449707,118,22951000,118,2020-12-17
118.18399810791,118.422996520996,116.111999511719,117.096000671387,11146000,117.096000671387,2020-12-18
116.498001098633,120.518997192383,114.5,119.725997924805,15173000,119.725997924805,2020-12-21
120.394996643066,128.518493652344,120.016502380371,127.708000183105,24992000,127.708000183105,2020-12-22
127.5,127.622001647949,119.73999786377,119.795997619629,21284000,119.795997619629,2020-12-23
121.599998474121,123.898002624512,120.954696655273,122.552001953125,9255000,122.552001953125,2020-12-24
122.986000061035,123.153999328613,113.72200012207,114.706001281738,18963000,114.706001281738,2020-12-28
116.800003051758,120.045196533203,114.633003234863,117.161003112793,14220000,117.161003112793,2020-12-29
117.813003540039,118.060997009277,114.278999328613,116.300003051758,7909000,116.300003051758,2020-12-30
116.346000671387,116.346000671387,112.824996948242,113.194999694824,8184000,113.194999694824,2020-12-31
113.799003601074,114.287498474121,107.786003112793,109.23999786377,16449000,109.23999786377,2021-01-04
109.436996459961,111.874000549316,108.55899810791,111.874000549316,9055000,111.874000549316,2021-01-05
109.75,110.900001525879,107.605003356934,108.731002807617,12687000,108.731002807617,2021-01-06
110.199996948242,116.170997619629,110.199996948242,115.953002929688,13765000,115.953002929688,2021-01-07
117.199996948242,119.488998413086,115.153999328613,118.891998291016,13781000,118.891998291016,2021-01-08
117.050003051758,121.768997192383,116,117.763999938965,11108000,117.763999938965,2021-01-11
118.800003051758,120.579002380371,116.54280090332,118.823997497559,9022000,118.823997497559,2021-01-12
119.199996948242,120.196998596191,116.949996948242,119.982002258301,6938000,119.982002258301,2021-01-13
122.899002075195,123.01000213623,117.065002441406,117.886001586914,11838000,117.886001586914,2021-01-14
119.015998840332,119.300003051758,114.699996948242,117.046997070312,8933000,117.046997070312,2021-01-15
118.690002441406,119.06600189209,115.016998291016,117.397003173828,7765000,117.397003173828,2021-01-19
118.070999145508,121.63200378418,117.534599304199,120.097999572754,8119000,120.097999572754,2021-01-20
121.400001525879,121.625,118.099998474121,119.815002441406,7011000,119.815002441406,2021-01-21
118.751998901367,120.161003112793,117.715599060059,119.669998168945,6247000,119.669998168945,2021-01-22
120.615997314453,124.745002746582,116.550003051758,120.592002868652,14883000,120.592002868652,2021-01-25
120.817001342773,121.613899230957,115.744003295898,115.976997375488,9855000,115.976997375488,2021-01-26
114.991996765137,114.991996765137,108.099998474121,109.208000183105,16102000,109.208000183105,2021-01-27
111.024002075195,113.865997314453,109.056999206543,112.056999206543,7744000,112.056999206543,2021-01-28
112,112.481002807617,108.099998474121,109.859001159668,10061000,109.859001159668,2021-01-29
110.599998474121,114.901000976562,109.968002319336,114.49299621582,10833000,114.49299621582,2021-02-01
116.646003723145,123.827003479004,116.123001098633,123.535003662109,17418000,123.535003662109,2021-02-02
123.535003662109,124.599998474121,119.515998840332,122.416000366211,11629000,122.416000366211,2021-02-03
124.126998901367,128.164993286133,123.342300415039,126.08699798584,14237000,126.08699798584,2021-02-04
126.149002075195,129.677505493164,125.258499145508,128.774993896484,10475000,128.774993896484,2021-02-05
130.386001586914,134.825500488281,129.300994873047,134.509002685547,12466000,134.509002685547,2021-02-08
136.552993774414,145.348999023438,135.598999023438,143.29899597168,21341000,143.29899597168,2021-02-09
144.800994873047,149.975006103516,140.815002441406,146.242004394531,20917000,146.242004394531,2021-02-10
147.563003540039,148.197006225586,143.802993774414,146.330993652344,9224000,146.330993652344,2021-02-11
145.699996948242,147.300003051758,143.139007568359,145.54899597168,10125000,145.54899597168,2021-02-12
146.852996826172,149.227996826172,142.800003051758,147.399993896484,15742000,147.399993896484,2021-02-16
138.416000366211,145.962097167969,134.5,142.5,36524000,142.5,2021-02-17
139.309005737305,141.5,137.524002075195,138.457000732422,12521000,138.457000732422,2021-02-18
139.695999145508,143.863998413086,137.651000976562,143.501007080078,13248000,143.501007080078,2021-02-19
139.77799987793,141.479995727539,136.055801391602,138.130004882812,13880000,138.130004882812,2021-02-22
126.977996826172,132.214004516602,120.543998718262,130.024002075195,34488000,130.024002075195,2021-02-23
130.533996582031,132,126.352996826172,130.115005493164,11156000,130.115005493164,2021-02-24
130.136993408203,132.119003295898,122.621002197266,124.51000213623,18641000,124.51000213623,2021-02-25
125.468002319336,129.800003051758,123.699996948242,128.09700012207,13237000,128.09700012207,2021-02-26
131.5,133,128.100006103516,130.994003295898,12698000,130.994003295898,2021-03-01
131.779006958008,131.779006958008,125.5,130.906005859375,12761000,130.906005859375,2021-03-02
128.833999633789,129.998992919922,121.834999084473,122.029998779297,11563000,122.029998779297,2021-03-03
