"BKNG.Open","BKNG.High","BKNG.Low","BKNG.Close","BKNG.Volume","BKNG.Adjusted","Date"
2088,2109.61010742188,1997.23999023438,2103.330078125,872700,2073.42749023438,2022-05-04
2300,2308,2156.69995117188,2171.90991210938,1039500,2141.0322265625,2022-05-05
2145.13989257812,2244.97998046875,2082.69995117188,2194.22998046875,690000,2163.03540039062,2022-05-06
2105.35009765625,2143.2099609375,2020.92004394531,2023.56994628906,671800,1994.80114746094,2022-05-09
2099.82006835938,2099.82006835938,2013.58996582031,2044.97998046875,491500,2015.90710449219,2022-05-10
2063.60009765625,2136.07006835938,2011.55004882812,2072.14990234375,461700,2042.69067382812,2022-05-11
2051.43994140625,2114.78002929688,2001.93005371094,2053.05004882812,436400,2023.86242675781,2022-05-12
2104.30004882812,2124.98999023438,2072.2099609375,2101.88989257812,301900,2072.00830078125,2022-05-13
2086.11010742188,2094.59008789062,2033.60998535156,2046.01000976562,289300,2016.92248535156,2022-05-16
2125,2161,2109.86010742188,2146.59008789062,407100,2116.072265625,2022-05-17
2120,2134.06005859375,2042,2050.3798828125,360500,2021.23010253906,2022-05-18
2059.6201171875,2142.42993164062,2042.57995605469,2103.39990234375,387200,2073.49658203125,2022-05-19
2127.77001953125,2132.28002929688,2052.85009765625,2115.89990234375,431000,2085.81860351562,2022-05-20
2157.38989257812,2157.38989257812,2094.65991210938,2106.64990234375,296300,2076.70043945312,2022-05-23
2089.42993164062,2094.73999023438,2019.34997558594,2050.06005859375,339000,2020.9150390625,2022-05-24
2038.06994628906,2167.36010742188,2038.06994628906,2147.21997070312,356300,2116.693359375,2022-05-25
2170.82006835938,2252,2158.3701171875,2221.51000976562,302200,2189.92749023438,2022-05-26
2263.61010742188,2274.169921875,2238.5,2265.97998046875,308600,2233.76489257812,2022-05-27
2243.32006835938,2269,2195.0400390625,2243.56005859375,505100,2211.66357421875,2022-05-31
2265,2276.80004882812,2197.14990234375,2238.57006835938,258500,2206.74487304688,2022-06-01
2259.55004882812,2383.89990234375,2256.85009765625,2372.36010742188,480100,2338.63256835938,2022-06-02
2317.36010742188,2378.92993164062,2310.89990234375,2335.8701171875,308700,2302.66186523438,2022-06-03
2366.43994140625,2393.31005859375,2332.75,2347.30004882812,206600,2313.92919921875,2022-06-06
2302.03002929688,2346.02001953125,2300,2326.72998046875,234600,2293.65161132812,2022-06-07
2303.44995117188,2355,2300.3701171875,2345.80004882812,269700,2312.4501953125,2022-06-08
2330,2336.05004882812,2276.22998046875,2277.84008789062,372500,2245.45678710938,2022-06-09
2199.830078125,2208.19995117188,2096.53002929688,2104.9599609375,431500,2075.0341796875,2022-06-10
2006.44995117188,2016.15002441406,1913.43005371094,1979.31994628906,729600,1951.18054199219,2022-06-13
1983.34997558594,1995.85998535156,1903.02001953125,1951.51000976562,578600,1923.76611328125,2022-06-14
1992.90002441406,2003.88000488281,1931.60998535156,1973.23999023438,380300,1945.18701171875,2022-06-15
1902.85998535156,1909.27001953125,1832.30004882812,1846.23999023438,553100,1819.99255371094,2022-06-16
1851.92004394531,1922.4599609375,1850.51000976562,1906.86999511719,565500,1879.76062011719,2022-06-17
1949.57995605469,1953.86999511719,1913.38000488281,1937.2900390625,603200,1909.74816894531,2022-06-21
1896.67004394531,1946.67004394531,1882.22998046875,1889.83996582031,438700,1862.97253417969,2022-06-22
1871.64001464844,1876.23999023438,1795.01000976562,1835.06005859375,602000,1808.97143554688,2022-06-23
1867.82995605469,1933.02001953125,1853.32995605469,1931.05004882812,509200,1903.59692382812,2022-06-24
1939.91003417969,1949.59997558594,1891.01000976562,1896.23999023438,344500,1869.28173828125,2022-06-27
1921.76000976562,1954,1835.32995605469,1838.42004394531,405200,1812.28369140625,2022-06-28
1823.83996582031,1833.84997558594,1760,1810.32995605469,423000,1784.59289550781,2022-06-29
1752.63000488281,1783.92004394531,1703.05004882812,1748.98999023438,640700,1724.12512207031,2022-06-30
1743.09997558594,1767.97998046875,1719.75,1767.97998046875,356300,1742.84509277344,2022-07-01
1711.53002929688,1797.16003417969,1689.4599609375,1787.9599609375,525600,1762.54113769531,2022-07-05
1793.68994140625,1807.44995117188,1746.13000488281,1750.85998535156,389400,1725.96838378906,2022-07-06
1783.18994140625,1799,1760.81005859375,1785.92004394531,334700,1760.52990722656,2022-07-07
1763.66003417969,1781.5,1725.59997558594,1769.47998046875,230700,1744.32373046875,2022-07-08
1737.66003417969,1754.43005371094,1714,1724.55004882812,355300,1700.03259277344,2022-07-11
1732.40002441406,1762.32995605469,1717.03002929688,1738.25,322700,1713.53771972656,2022-07-12
1692.53002929688,1747.53002929688,1678.01000976562,1738.03002929688,288700,1713.32092285156,2022-07-13
1691.40002441406,1709.19995117188,1669.33996582031,1673.91003417969,537200,1650.11254882812,2022-07-14
1709.23999023438,1723.31005859375,1680.43005371094,1698.58996582031,481000,1674.44165039062,2022-07-15
1744.91003417969,1790,1729.15002441406,1738.7900390625,444400,1714.07019042969,2022-07-18
1773.61999511719,1842.46997070312,1773.61999511719,1834.80004882812,447200,1808.71520996094,2022-07-19
1827.25,1849.07995605469,1806.56005859375,1834.80004882812,475500,1808.71520996094,2022-07-20
1814.71997070312,1831.56994628906,1785.90002441406,1829.41003417969,337700,1803.40185546875,2022-07-21
1853.02001953125,1857.58996582031,1797.0400390625,1809.88000488281,308500,1784.14929199219,2022-07-22
1818.82995605469,1843.98999023438,1803.52001953125,1834.67004394531,339800,1808.58715820312,2022-07-25
1820.63000488281,1824.55004882812,1794.75,1795.80004882812,300400,1770.26965332031,2022-07-26
1836.76000976562,1903.16003417969,1836.76000976562,1877.57995605469,407500,1850.88684082031,2022-07-27
1886.59997558594,1913.26000976562,1857.06994628906,1912.93005371094,320300,1885.734375,2022-07-28
1913.60998535156,1946.4599609375,1900.01000976562,1935.68994140625,398600,1908.1708984375,2022-07-29
1923.75,1924.57995605469,1862.98999023438,1906.67004394531,408300,1879.5634765625,2022-08-01
1906.67004394531,1972.19995117188,1902.80004882812,1956.30004882812,440000,1928.48803710938,2022-08-02
1935.01000976562,1974.06994628906,1922.64001464844,1966.47998046875,613500,1938.52307128906,2022-08-03
1900.82995605469,1954.42004394531,1875.56994628906,1947.25,804600,1919.56652832031,2022-08-04
1933.76000976562,1955.92004394531,1904,1924.96997070312,383600,1897.60314941406,2022-08-05
1922.88000488281,1989.48999023438,1922.88000488281,1955.80004882812,349700,1927.9951171875,2022-08-08
1951.65002441406,1957.2099609375,1919.30004882812,1957.2099609375,299800,1929.384765625,2022-08-09
2000.02001953125,2027.2099609375,1980.64001464844,2023.68994140625,463800,1994.91967773438,2022-08-10
2061.61010742188,2098.67993164062,2050.8798828125,2063.76000976562,378400,2034.419921875,2022-08-11
2083.9599609375,2122.98999023438,2072.35009765625,2120.97998046875,329700,2090.82666015625,2022-08-12
2102,2157.96997070312,2100,2129.76000976562,377600,2099.48193359375,2022-08-15
2116.27001953125,2161.05004882812,2115.19995117188,2151.34008789062,263700,2120.75512695312,2022-08-16
2112.6201171875,2143.06005859375,2101.63989257812,2129.64990234375,256400,2099.37329101562,2022-08-17
2118.8701171875,2154.72998046875,2108.7099609375,2144.72998046875,215900,2114.23901367188,2022-08-18
2121.7900390625,2129.30004882812,2083.919921875,2086.919921875,236300,2057.2509765625,2022-08-19
2018.43005371094,2042.06005859375,1969.07995605469,1972.67004394531,465000,1944.62524414062,2022-08-22
1975.96997070312,2012.09997558594,1975.64001464844,1992.82995605469,323400,1964.49841308594,2022-08-23
1971.97998046875,2019.16003417969,1970.48999023438,1990.9599609375,229100,1962.65502929688,2022-08-24
2000,2033.94995117188,1994.9599609375,2008.5400390625,250400,1979.98510742188,2022-08-25
2013.53002929688,2020.83996582031,1908,1910.9599609375,383800,1883.79235839844,2022-08-26
1897,1921.36999511719,1886.09997558594,1898.66003417969,320400,1871.66735839844,2022-08-29
1921,1924.98999023438,1869.89001464844,1880.22998046875,325300,1853.49926757812,2022-08-30
1891.61999511719,1916.90002441406,1873.42004394531,1875.81005859375,389600,1849.14233398438,2022-08-31
1859,1873.53002929688,1801.91003417969,1852.51000976562,576900,1826.17346191406,2022-09-01
1863.85998535156,1872.90002441406,1818.9599609375,1837.91003417969,337600,1811.78076171875,2022-09-02
1837.91003417969,1848.56005859375,1780.08996582031,1814.84997558594,338400,1789.048828125,2022-09-06
1824.18994140625,1880.7900390625,1807.15002441406,1872.44995117188,395100,1845.82971191406,2022-09-07
1843.30004882812,1912.34997558594,1829.7900390625,1906.02001953125,461800,1878.92260742188,2022-09-08
1920,1984.98999023438,1918.05004882812,1981.03002929688,526900,1952.86633300781,2022-09-09
2010.2099609375,2030.94995117188,2000.26000976562,2013.31994628906,411500,1984.69702148438,2022-09-12
1941,1967.7900390625,1913.47998046875,1920.80004882812,396000,1893.49255371094,2022-09-13
1916.78002929688,1970.0400390625,1897.11999511719,1967.38000488281,303000,1939.41027832031,2022-09-14
1955.61999511719,2015.05004882812,1947.23999023438,1956.77001953125,380900,1928.95104980469,2022-09-15
1934,1934.61999511719,1854.39001464844,1876.44995117188,792000,1849.77294921875,2022-09-16
1849.09997558594,1910,1849.09997558594,1902.98999023438,267500,1875.93566894531,2022-09-19
1887.72998046875,1926.44995117188,1878.82995605469,1896.63000488281,310500,1869.66613769531,2022-09-20
1888.2099609375,1890.83996582031,1805.89001464844,1806.69995117188,372600,1781.0146484375,2022-09-21
1806,1806.07995605469,1715,1720.57995605469,578800,1696.11889648438,2022-09-22
1696.15002441406,1698.90002441406,1646.0400390625,1669.88000488281,629000,1646.1396484375,2022-09-23
1677.68005371094,1714.30004882812,1669,1669.25,448900,1645.51867675781,2022-09-26
1696.5,1710.63000488281,1655.39001464844,1669.16003417969,401300,1645.42980957031,2022-09-27
1661.88000488281,1735.98999023438,1652.93994140625,1726.88000488281,381900,1702.32946777344,2022-09-28
1690.55004882812,1697.5,1659.68994140625,1678.92004394531,344800,1655.05139160156,2022-09-29
1658.96997070312,1701.76000976562,1641.86999511719,1643.2099609375,498400,1619.84875488281,2022-09-30
1672.43994140625,1694,1626.21997070312,1678.93005371094,386900,1655.06115722656,2022-10-03
1728.98999023438,1765.53002929688,1727.19995117188,1759.0400390625,466100,1734.03210449219,2022-10-04
1726.81005859375,1745,1709.56994628906,1726.7099609375,350300,1702.16198730469,2022-10-05
1723.67004394531,1732.91003417969,1692.60998535156,1709.72998046875,371300,1685.42333984375,2022-10-06
1680.77001953125,1699.03002929688,1668.11999511719,1685.16003417969,443400,1661.20263671875,2022-10-07
1699.25,1701.65002441406,1657.60998535156,1671.32995605469,278300,1647.56909179688,2022-10-10
1671.32995605469,1671.32995605469,1620.83996582031,1634.60998535156,304700,1611.37121582031,2022-10-11
1643.97998046875,1682.56005859375,1629.01000976562,1675.61999511719,290800,1651.79821777344,2022-10-12
1626.22998046875,1710.91003417969,1616.84997558594,1692.13000488281,477700,1668.07336425781,2022-10-13
1715.27001953125,1735.85998535156,1667.25,1670.48999023438,389000,1646.74108886719,2022-10-14
1703.26000976562,1751.98999023438,1701.33996582031,1747.48999023438,318800,1722.646484375,2022-10-17
1800.10998535156,1815.58996582031,1750.47998046875,1773.9599609375,367400,1748.73999023438,2022-10-18
1750.86999511719,1799.97998046875,1750.86999511719,1771.81994628906,313600,1746.63049316406,2022-10-19
1769.60998535156,1827,1763.56994628906,1773.61999511719,345100,1748.40490722656,2022-10-20
1772.03002929688,1829.30004882812,1760.02001953125,1822.7900390625,306900,1796.87585449219,2022-10-21
1813.02001953125,1828.64001464844,1764,1808.56005859375,313800,1782.84826660156,2022-10-24
1802.28002929688,1880.22998046875,1802.28002929688,1874.60998535156,324800,1847.95922851562,2022-10-25
1874.60998535156,1918.05004882812,1847.52001953125,1851.52001953125,375600,1825.19738769531,2022-10-26
1869.36999511719,1875.84997558594,1823.11999511719,1833.73999023438,375600,1807.67028808594,2022-10-27
1839.01000976562,1874.71997070312,1813.5400390625,1871.71997070312,460700,1845.11022949219,2022-10-28
1870.91003417969,1885.33996582031,1837.83996582031,1869.47998046875,358200,1842.90222167969,2022-10-31
1891.25,1927,1886.0400390625,1889.52001953125,348900,1862.65734863281,2022-11-01
1862.7900390625,1884.72998046875,1771.31994628906,1778.18005371094,605900,1752.90026855469,2022-11-02
1849,1902.69995117188,1822.76000976562,1825.72998046875,742600,1799.77392578125,2022-11-03
1884.82995605469,1916.15002441406,1852.09997558594,1874.40002441406,438700,1847.75207519531,2022-11-04
1876.01000976562,1886.82995605469,1797.92004394531,1833.81994628906,433900,1807.7490234375,2022-11-07
1835.7900390625,1892.94995117188,1830.56994628906,1859.18994140625,317700,1832.75830078125,2022-11-08
1840,1882.33996582031,1830.06994628906,1865.81994628906,359500,1839.29418945312,2022-11-09
1946.85998535156,1955.30004882812,1916.40002441406,1946.51000976562,516200,1918.83703613281,2022-11-10
1936.31005859375,2033.38000488281,1936.31005859375,2015.77001953125,442800,1987.11242675781,2022-11-11
1996.51000976562,2019.52001953125,1974.01000976562,1979.25,415700,1951.11145019531,2022-11-14
2029.61999511719,2061.9599609375,1975.21997070312,2001.90002441406,411200,1973.43957519531,2022-11-15
2008.94995117188,2028.82995605469,1990,2013.78002929688,302500,1985.15063476562,2022-11-16
1960.92004394531,1972.44995117188,1902.4599609375,1940.76000976562,494900,1913.16870117188,2022-11-17
1959.77001953125,1972.19995117188,1925.5,1940.28002929688,306100,1912.69555664062,2022-11-18
1922.93994140625,1948.42004394531,1900.01000976562,1919.48999023438,279900,1892.20104980469,2022-11-21
1930,1950.05004882812,1899.31005859375,1946.96997070312,327100,1919.29052734375,2022-11-22
1954.88000488281,2002,1951.73999023438,1969.44995117188,254400,1941.45080566406,2022-11-23
1968.47998046875,1996.28002929688,1963.21997070312,1984.63000488281,168800,1956.41491699219,2022-11-25
1986.02001953125,2004.90002441406,1978.06005859375,1984.90002441406,331400,1956.68139648438,2022-11-28
1985.2099609375,2027.56994628906,1985.2099609375,2017.16003417969,284700,1988.482421875,2022-11-29
2032,2084.69995117188,2012.19995117188,2079.44995117188,444100,2049.88720703125,2022-11-30
2083.69995117188,2100.63989257812,2048,2060.2900390625,291900,2030.99963378906,2022-12-01
2031.64001464844,2094.48999023438,2024.72998046875,2085.43994140625,270400,2055.79150390625,2022-12-02
2056.07006835938,2086.8798828125,2046.77001953125,2056.52001953125,279000,2027.28295898438,2022-12-05
2058.0400390625,2074.94995117188,2023.51000976562,2042.18994140625,262800,2013.15673828125,2022-12-06
1976.30004882812,1987.64001464844,1940.26000976562,1955.56005859375,415400,1927.75842285156,2022-12-07
1962.39001464844,2020.7900390625,1948.64001464844,2010.76000976562,314100,1982.17358398438,2022-12-08
2001.65002441406,2031.2099609375,1991.2900390625,2019.97998046875,242000,1991.26245117188,2022-12-09
2020.0400390625,2081.89990234375,2015,2080,335000,2050.42944335938,2022-12-12
2152.3701171875,2152.3701171875,2038.31994628906,2047.82995605469,418900,2018.71655273438,2022-12-13
2057.0400390625,2069.65991210938,1988.01000976562,2006.80004882812,401500,1978.27001953125,2022-12-14
1966.83996582031,1976.21997070312,1952.31005859375,1965.68994140625,342300,1937.744140625,2022-12-15
1949.38000488281,1972.28002929688,1928.01000976562,1938.55004882812,807900,1910.99011230469,2022-12-16
1952.06005859375,1959.44995117188,1919.59997558594,1931.43994140625,278500,1903.98120117188,2022-12-19
1924.71997070312,1963.10998535156,1924.71997070312,1958.51000976562,245300,1930.66650390625,2022-12-20
1975.57995605469,1997.48999023438,1967.83996582031,1970.90002441406,251000,1942.88012695312,2022-12-21
1947.69995117188,1947.69995117188,1907.38000488281,1932.98999023438,252700,1905.50927734375,2022-12-22
1926.42004394531,1973.33996582031,1918.71997070312,1971.52001953125,157800,1943.49145507812,2022-12-23
1977.88000488281,2012.39001464844,1962.18994140625,1998.27001953125,231500,1969.86108398438,2022-12-27
2007.48999023438,2030,1955.34997558594,1958.83996582031,240900,1930.99169921875,2022-12-28
1984.80004882812,2013.06994628906,1974.57995605469,2003.51000976562,206600,1975.02661132812,2022-12-29
1979.2900390625,2017.59997558594,1978,2015.28002929688,196700,1986.62927246094,2022-12-30
2038.82995605469,2049,2005.56994628906,2032.2099609375,266900,2003.31860351562,2023-01-03
2068.830078125,2113.59008789062,2056.78002929688,2110.43994140625,368100,2080.43627929688,2023-01-04
2085.48999023438,2153.46997070312,2085.48999023438,2144.93994140625,376000,2114.44555664062,2023-01-05
2165.1201171875,2191.19995117188,2151.15991210938,2179.25,350400,2148.26806640625,2023-01-06
2195,2222.52001953125,2184.919921875,2208.40991210938,271600,2177.01342773438,2023-01-09
2200.56005859375,2220.9599609375,2179.32006835938,2220.94995117188,216700,2189.37524414062,2023-01-10
2223.35009765625,2246.27001953125,2215.5,2224.81005859375,289900,2193.18041992188,2023-01-11
2225.53002929688,2267.65991210938,2214.64990234375,2256.77001953125,292100,2224.68627929688,2023-01-12
2223.35009765625,2302.01000976562,2222.15991210938,2301.34008789062,290700,2268.62255859375,2023-01-13
2297.90991210938,2336.330078125,2297.90991210938,2334.02001953125,344000,2300.837890625,2023-01-17
2360,2374.71997070312,2293.43994140625,2296.44995117188,307100,2263.80200195312,2023-01-18
2270,2322.34008789062,2268.36010742188,2315.39990234375,284200,2282.48266601562,2023-01-19
2327.1201171875,2350.48999023438,2320.28002929688,2344.2900390625,303700,2310.96166992188,2023-01-20
2340,2403.78002929688,2329.80004882812,2401.580078125,340900,2367.4375,2023-01-23
2402.6201171875,2430.86010742188,2393.8701171875,2402.34008789062,237100,2368.18701171875,2023-01-24
2298.25,2392.98999023438,2289.68994140625,2390.75,304300,2356.76123046875,2023-01-25
2400,2433.86010742188,2397.51000976562,2431.14990234375,238000,2396.5869140625,2023-01-26
2421.78002929688,2474.59008789062,2421.78002929688,2464.51000976562,299000,2429.47265625,2023-01-27
2433.94995117188,2456.30004882812,2413.8701171875,2436.97998046875,317200,2402.333984375,2023-01-30
2419.84008789062,2435.98999023438,2403.43994140625,2434.10009765625,338100,2399.4951171875,2023-01-31
2422.34008789062,2462.23999023438,2390.14990234375,2445.73999023438,411200,2410.96948242188,2023-02-01
2455.85009765625,2484.7900390625,2438.9599609375,2454.68994140625,346000,2419.7919921875,2023-02-02
2422.68994140625,2472.21997070312,2409.8798828125,2455.07006835938,287300,2420.1669921875,2023-02-03
2429.81005859375,2474.8701171875,2425.90991210938,2469.94995117188,246100,2434.83544921875,2023-02-06
2464.82006835938,2489.97998046875,2412.8798828125,2487.18994140625,428200,2451.830078125,2023-02-07
2462.80004882812,2485.96997070312,2420.14990234375,2425.080078125,350600,2390.60327148438,2023-02-08
2461.82006835938,2490.69995117188,2435.580078125,2436.1201171875,349000,2401.486328125,2023-02-09
2383.7099609375,2404.63989257812,2331.22998046875,2348.3701171875,567600,2314.98388671875,2023-02-10
2376.93994140625,2432.84008789062,2366.59008789062,2423.03002929688,269000,2388.58276367188,2023-02-13
2418.1298828125,2481.1298828125,2409.9599609375,2471.05004882812,263600,2435.91967773438,2023-02-14
2500,2519.419921875,2482.02001953125,2516.580078125,299300,2480.80249023438,2023-02-15
2474.80004882812,2537,2469.5,2493.17993164062,341200,2457.73510742188,2023-02-16
2465.63989257812,2474.669921875,2442.51000976562,2462.01000976562,287000,2427.00805664062,2023-02-17
2415.06005859375,2449.7099609375,2415.06005859375,2425.48999023438,225200,2391.00756835938,2023-02-21
2423.27001953125,2449.669921875,2418.60009765625,2426.7099609375,166000,2392.2099609375,2023-02-22
2429.73999023438,2454.0400390625,2382.55004882812,2426.48999023438,419600,2391.9931640625,2023-02-23
2430,2489.2099609375,2405.0400390625,2452.47998046875,563700,2417.61376953125,2023-02-24
2480.38989257812,2528.76000976562,2475.1201171875,2521.080078125,362900,2485.23852539062,2023-02-27
2511.84008789062,2548.88989257812,2501.14990234375,2524,340000,2488.11694335938,2023-02-28
2530,2554.25,2524.90991210938,2552.32006835938,328900,2516.0341796875,2023-03-01
2539.65991210938,2583.60009765625,2527.82006835938,2577.830078125,328700,2541.181640625,2023-03-02
2600,2628.25,2589.30004882812,2620.39990234375,419100,2583.14624023438,2023-03-03
2574.65991210938,2626.4599609375,2574.65991210938,2613.42993164062,448000,2576.275390625,2023-03-06
2599.77001953125,2630,2571.42993164062,2578.89990234375,297200,2542.23608398438,2023-03-07
2577.39990234375,2600.0400390625,2563.68994140625,2582.8701171875,211400,2546.15014648438,2023-03-08
2571.40991210938,2587.3701171875,2503.55004882812,2505.38989257812,326300,2469.771484375,2023-03-09
2508.88989257812,2524.59008789062,2461.46997070312,2480.48999023438,383600,2445.2255859375,2023-03-10
2459.85009765625,2467.65991210938,2432.93994140625,2438.88989257812,418200,2404.216796875,2023-03-13
2499.02001953125,2513.36010742188,2460,2475.75,378900,2440.55297851562,2023-03-14
2418.63989257812,2434.52001953125,2383.17993164062,2415.72998046875,425600,2381.38598632812,2023-03-15
2403.97998046875,2452.43994140625,2401.01000976562,2439.90991210938,337600,2405.22241210938,2023-03-16
2439.90991210938,2445.61010742188,2392.81005859375,2440.85009765625,798800,2406.14916992188,2023-03-17
2450.53002929688,2503.88989257812,2438.1298828125,2493.72998046875,322900,2458.27709960938,2023-03-20
2517.81005859375,2581.69995117188,2517.81005859375,2571.32006835938,282500,2534.76416015625,2023-03-21
2577.3701171875,2611.98999023438,2557,2558.23999023438,273100,2521.86987304688,2023-03-22
2573.01000976562,2615.6298828125,2523.85009765625,2538.76000976562,352500,2502.66723632812,2023-03-23
2510.09008789062,2513.8798828125,2466.02001953125,2499.330078125,329600,2463.7978515625,2023-03-24
2525,2542.80004882812,2504.47998046875,2508.31005859375,246400,2472.65014648438,2023-03-27
2520,2554.17993164062,2508.31005859375,2545.1201171875,235800,2508.93676757812,2023-03-28
2581.42993164062,2584.51000976562,2555.13989257812,2571.77001953125,236700,2535.20776367188,2023-03-29
2588.39990234375,2624.48999023438,2580.5,2609.76000976562,265400,2572.65771484375,2023-03-30
2625.69995117188,2660.86010742188,2621.98999023438,2652.40991210938,365800,2614.70141601562,2023-03-31
2644.7900390625,2677.17993164062,2630,2665.18994140625,223100,2627.29931640625,2023-04-03
2672.13989257812,2674.94995117188,2625,2638.330078125,260700,2600.82153320312,2023-04-04
2633.02001953125,2635.14990234375,2590,2615.60009765625,260900,2578.4150390625,2023-04-05
2605.75,2605.75,2552,2583.85009765625,272700,2547.1162109375,2023-04-06
2565.06005859375,2585.080078125,2552.18994140625,2572.57006835938,205800,2535.99682617188,2023-04-10
2581.81005859375,2588.67993164062,2561.06005859375,2566.46997070312,236700,2529.98315429688,2023-04-11
2587.86010742188,2587.919921875,2534.52001953125,2547.25,276200,2511.03686523438,2023-04-12
2569,2631.10009765625,2560.5,2629.6298828125,334600,2592.24536132812,2023-04-13
2626.44995117188,2657.97998046875,2615.6201171875,2649.86010742188,185400,2612.1875,2023-04-14
2631.96997070312,2676.17993164062,2631.96997070312,2676.05004882812,175700,2638.00537109375,2023-04-17
2696.1298828125,2721.85009765625,2687.81005859375,2696.67993164062,245000,2658.34204101562,2023-04-18
2683.85009765625,2694.86010742188,2672.56005859375,2676.28002929688,198500,2638.23217773438,2023-04-19
2664.25,2699.69995117188,2656.81005859375,2660.77001953125,247700,2622.9423828125,2023-04-20
2662.6201171875,2689.71997070312,2633,2687.330078125,210100,2649.125,2023-04-21
2697.75,2707,2666.86010742188,2679.68994140625,243600,2641.59375,2023-04-24
2675.51000976562,2675.51000976562,2641.19995117188,2645.02001953125,283600,2607.41674804688,2023-04-25
2643.43994140625,2660.05004882812,2585.81005859375,2597.3701171875,357400,2560.4443359375,2023-04-26
2622,2640.85009765625,2577.31005859375,2639.43994140625,376900,2601.91577148438,2023-04-27
2631.18994140625,2693.919921875,2620.69995117188,2686.31005859375,295300,2648.11938476562,2023-04-28
2680.32006835938,2719.97998046875,2678.71997070312,2691.09008789062,252300,2652.83154296875,2023-05-01
2686.85009765625,2731.75,2686.85009765625,2716.05004882812,291500,2677.43676757812,2023-05-02
2721.6298828125,2721.6298828125,2635.78002929688,2646.2099609375,399900,2608.58959960938,2023-05-03
2610.919921875,2646,2600.59008789062,2603.57006835938,487800,2566.55541992188,2023-05-04
2630.32006835938,2650.14990234375,2524.34008789062,2569.30004882812,788200,2532.77270507812,2023-05-05
2573.1201171875,2648.14990234375,2573.1201171875,2639.46997070312,344900,2601.94555664062,2023-05-08
2625.43994140625,2664.59008789062,2608.580078125,2634.90991210938,339500,2597.44995117188,2023-05-09
2634.90991210938,2663.97998046875,2598.6298828125,2645.919921875,411800,2608.3037109375,2023-05-10
2636.8701171875,2668.39990234375,2635.38989257812,2656.580078125,212300,2618.81201171875,2023-05-11
2679.72998046875,2679.72998046875,2625,2630.82006835938,220300,2593.41845703125,2023-05-12
2626.98999023438,2653.09008789062,2620.94995117188,2646.07006835938,198700,2608.45166015625,2023-05-15
2660,2692.2900390625,2646.31005859375,2646.32006835938,225200,2608.6982421875,2023-05-16
2661.88989257812,2699.73999023438,2640.6298828125,2696.69995117188,297600,2658.361328125,2023-05-17
2698.7099609375,2786.85009765625,2694.34008789062,2780.97998046875,337600,2741.44360351562,2023-05-18
2780.96997070312,2780.96997070312,2753.52001953125,2765.26000976562,343600,2725.94702148438,2023-05-19
2764.330078125,2786.18994140625,2693.02001953125,2695.6201171875,282800,2657.29736328125,2023-05-22
2676.25,2680.080078125,2623.11010742188,2637.48999023438,289700,2599.99340820312,2023-05-23
2622.25,2643.15991210938,2595.3798828125,2625.830078125,270100,2588.49951171875,2023-05-24
2637.4599609375,2637.63989257812,2571.1298828125,2597.3701171875,380300,2560.4443359375,2023-05-25
2614.97998046875,2664.30004882812,2588.3701171875,2591.1298828125,465300,2554.29223632812,2023-05-26
2595.21997070312,2606.23999023438,2520.1298828125,2528.77001953125,485700,2492.8193359375,2023-05-30
2516.77001953125,2523.0400390625,2456.92993164062,2508.77001953125,823200,2473.10375976562,2023-05-31
2503.1201171875,2568.19995117188,2500.35009765625,2550,319100,2513.74755859375,2023-06-01
2577.31005859375,2634.47998046875,2568.47998046875,2625.64990234375,327400,2588.32177734375,2023-06-02
2617.3798828125,2674.6201171875,2617.3798828125,2670.76000976562,312800,2632.79028320312,2023-06-05
2688.64990234375,2729.27001953125,2684.51000976562,2708.10009765625,314700,2669.59985351562,2023-06-06
2710.32006835938,2725.8798828125,2636.57006835938,2644.17993164062,314300,2606.58837890625,2023-06-07
2617,2679.23999023438,2617,2647.4599609375,237800,2609.82153320312,2023-06-08
2647.4599609375,2672.73999023438,2604,2606.1298828125,318400,2569.07885742188,2023-06-09
2626.22998046875,2627.26000976562,2580.10009765625,2605.34008789062,317500,2568.30078125,2023-06-12
2629.919921875,2629.919921875,2584.82006835938,2614.05004882812,267100,2576.88696289062,2023-06-13
2595.3701171875,2623.5,2579.36010742188,2609.7900390625,234300,2572.68725585938,2023-06-14
2595.5400390625,2678.36010742188,2587.17993164062,2671.69995117188,398400,2633.716796875,2023-06-15
2702.2099609375,2702.2099609375,2632.15991210938,2640.98999023438,828900,2603.44409179688,2023-06-16
2620,2669.96997070312,2613.96997070312,2636.64990234375,292500,2599.16552734375,2023-06-20
2636.64990234375,2665.19995117188,2620,2643.80004882812,244900,2606.21362304688,2023-06-21
2642.27001953125,2682.17993164062,2641,2677.89990234375,225100,2639.8291015625,2023-06-22
2638.05004882812,2658.10009765625,2619.23999023438,2623.92993164062,324600,2586.62622070312,2023-06-23
2613.97998046875,2651.57006835938,2605,2615.76000976562,226000,2578.57275390625,2023-06-26
2647.5400390625,2722.88989257812,2647.5400390625,2700.36010742188,388200,2661.9697265625,2023-06-27
2697.98999023438,2722.67993164062,2663.05004882812,2666.46997070312,242200,2628.56127929688,2023-06-28
2671.419921875,2675.90991210938,2633,2655.90991210938,224000,2618.15161132812,2023-06-29
2685.6201171875,2720,2676.90991210938,2700.330078125,306600,2661.9404296875,2023-06-30
