"PIRC.MI.Open","PIRC.MI.High","PIRC.MI.Low","PIRC.MI.Close","PIRC.MI.Volume","PIRC.MI.Adjusted","Date"
4.28000020980835,4.53000020980835,4.26900005340576,4.26900005340576,8596223,3.58304691314697,2021-01-27
4.25,4.28999996185303,4.14200019836426,4.27899980545044,4085081,3.59143996238708,2021-01-28
4.20599985122681,4.35300016403198,4.19500017166138,4.30999994277954,3106643,3.61745858192444,2021-01-29
4.31300020217896,4.3439998626709,4.23099994659424,4.28000020980835,3962212,3.59227967262268,2021-02-01
4.30999994277954,4.40500020980835,4.2810001373291,4.3730001449585,3072358,3.67033624649048,2021-02-02
4.44600009918213,4.51999998092651,4.38299989700317,4.40799999237061,4263159,3.69971203804016,2021-02-03
4.43300008773804,4.71500015258789,4.43300008773804,4.65999984741211,8839185,3.91121959686279,2021-02-04
4.58099985122681,4.68300008773804,4.51599979400635,4.67600011825562,5484583,3.92464923858643,2021-02-05
4.69000005722046,4.80399990081787,4.63000011444092,4.72300004959106,3796397,3.96409702301025,2021-02-08
4.71999979019165,4.78599977493286,4.67799997329712,4.69299983978271,4481975,3.93891716003418,2021-02-09
4.69999980926514,4.75600004196167,4.64699983596802,4.65500020980835,2569243,3.90702390670776,2021-02-10
4.65899991989136,4.71799993515015,4.65500020980835,4.67500019073486,1985783,3.92381000518799,2021-02-11
4.67700004577637,4.69399976730347,4.64099979400635,4.68100023269653,1646366,3.92884635925293,2021-02-12
4.76700019836426,4.80499982833862,4.7039999961853,4.74499988555908,2450719,3.98256182670593,2021-02-15
4.76700019836426,4.81199979782104,4.68599987030029,4.71500015258789,2607308,3.95738291740417,2021-02-16
4.68599987030029,4.78700017929077,4.60799980163574,4.62200021743774,3076913,3.87932586669922,2021-02-17
4.62099981307983,4.65799999237061,4.58799982070923,4.60099983215332,1427684,3.86170053482056,2021-02-18
4.59000015258789,4.73299980163574,4.58400011062622,4.70800018310547,1816097,3.95150709152222,2021-02-19
4.6399998664856,4.90700006484985,4.6399998664856,4.89499998092651,4999525,4.10845994949341,2021-02-22
4.88299989700317,4.88700008392334,4.73199987411499,4.77099990844727,3010730,4.00438451766968,2021-02-23
4.78900003433228,4.90000009536743,4.75699996948242,4.81400012969971,3514103,4.0404748916626,2021-02-24
4.82999992370605,4.85099983215332,4.76100015640259,4.78000020980835,2057831,4.01193857192993,2021-02-25
4.72399997711182,4.78900003433228,4.66200017929077,4.77500009536743,2749850,4.00774192810059,2021-02-26
4.80999994277954,4.86600017547607,4.76399993896484,4.84000015258789,2024564,4.06229734420776,2021-03-01
4.84899997711182,4.89300012588501,4.80299997329712,4.83599996566772,2711307,4.0589394569397,2021-03-02
4.88000011444092,4.90500020980835,4.82399988174438,4.88000011444092,2497242,4.09587001800537,2021-03-03
4.82299995422363,4.89200019836426,4.79500007629395,4.82000017166138,3768195,4.04551124572754,2021-03-04
4.79500007629395,4.83199977874756,4.72800016403198,4.75,2152373,3.98675847053528,2021-03-05
4.78700017929077,4.97800016403198,4.78599977493286,4.9689998626709,3957020,4.170569896698,2021-03-08
4.94299983978271,4.96199989318848,4.8600001335144,4.9520001411438,3882618,4.15630102157593,2021-03-09
4.93499994277954,4.99499988555908,4.87099981307983,4.94899988174438,2692109,4.15378284454346,2021-03-10
5.01200008392334,5.19600009918213,4.83900022506714,4.90399980545044,7781306,4.11601400375366,2021-03-11
4.92000007629395,4.93699979782104,4.82499980926514,4.90299987792969,2979867,4.11517429351807,2021-03-12
4.91699981689453,5.03399991989136,4.91699981689453,4.96500015258789,3998285,4.16721248626709,2021-03-15
4.98999977111816,5.03200006484985,4.89200019836426,4.90100002288818,2975747,4.11349582672119,2021-03-16
4.91300010681152,5.01599979400635,4.90000009536743,5,3316196,4.19658803939819,2021-03-17
5.01999998092651,5.1399998664856,5.0019998550415,5.06599998474121,5155155,4.25198268890381,2021-03-18
4.96000003814697,5.12400007247925,4.96000003814697,5.0939998626709,3117812,4.27548360824585,2021-03-19
5.06799983978271,5.1100001335144,4.94700002670288,4.97700023651123,2915800,4.1772837638855,2021-03-22
4.96400022506714,4.97100019454956,4.8769998550415,4.93599987030029,4286120,4.14287137985229,2021-03-23
4.89799976348877,4.98299980163574,4.875,4.94299983978271,1729053,4.14874696731567,2021-03-24
4.94299983978271,5.00799989700317,4.86199998855591,5.00799989700317,2362297,4.20330286026001,2021-03-25
5.05000019073486,5.05600023269653,4.96799993515015,4.96999979019165,1672411,4.17140817642212,2021-03-26
4.96299982070923,5.05000019073486,4.96299982070923,5.01999998092651,1377373,4.21337461471558,2021-03-29
5.05399990081787,5.20800018310547,5.03999996185303,5.18599987030029,5129041,4.35270071029663,2021-03-30
5.2039999961853,5.32200002670288,4.97900009155273,5.0019998550415,8991183,4.19826698303223,2021-03-31
5,5.03800010681152,4.89099979400635,4.99399995803833,7344136,4.19155216217041,2021-04-01
5.01200008392334,5.13199996948242,5,5.02799987792969,3542178,4.22008895874023,2021-04-06
5.01999998092651,5.10799980163574,5.01599979400635,5.05200004577637,1906884,4.24023294448853,2021-04-07
5.08199977874756,5.08199977874756,4.96500015258789,4.9980001449585,2928960,4.19490909576416,2021-04-08
4.9980001449585,5.05200004577637,4.89499998092651,4.9060001373291,3235553,4.11769199371338,2021-04-09
4.92000007629395,4.99200010299683,4.9060001373291,4.94399976730347,1804736,4.14958572387695,2021-04-12
4.9520001411438,4.97200012207031,4.91099977493286,4.92000007629395,1315006,4.12944269180298,2021-04-13
4.93499994277954,4.95699977874756,4.90299987792969,4.9210000038147,1270074,4.13028192520142,2021-04-14
4.9210000038147,4.98899984359741,4.90799999237061,4.91800022125244,1526999,4.1277642250061,2021-04-15
4.93499994277954,5.02799987792969,4.93200016021729,5.01000022888184,4210348,4.20498085021973,2021-04-16
5.01999998092651,5.02600002288818,4.94600009918213,4.95699977874756,1966290,4.16049718856812,2021-04-19
4.95100021362305,4.97499990463257,4.82000017166138,4.82000017166138,3064936,4.04551124572754,2021-04-20
4.84899997711182,4.91300010681152,4.79400014877319,4.90100002288818,2075739,4.11349582672119,2021-04-21
4.94399976730347,4.99200010299683,4.88899993896484,4.96299982070923,2780569,4.1655330657959,2021-04-22
4.93499994277954,5.02799987792969,4.92500019073486,5.0019998550415,2294402,4.19826698303223,2021-04-23
5.01399993896484,5.0479998588562,4.92799997329712,5.02600002288818,2165187,4.21841096878052,2021-04-26
5,5,4.85400009155273,4.94199991226196,4957834,4.14790773391724,2021-04-27
4.97499990463257,4.97499990463257,4.7649998664856,4.79699993133545,5237550,4.02620649337769,2021-04-28
4.82299995422363,4.82499980926514,4.6399998664856,4.70599985122681,5125936,3.94982838630676,2021-04-29
4.71299982070923,4.73999977111816,4.65399980545044,4.67700004577637,2835308,3.92548871040344,2021-04-30
4.68100023269653,4.76399993896484,4.65100002288818,4.73299980163574,2260456,3.97249007225037,2021-05-03
4.74200010299683,4.7480001449585,4.57299995422363,4.60500001907349,4445808,3.86505794525146,2021-05-04
4.625,4.65899991989136,4.56199979782104,4.61499977111816,4336143,3.87345051765442,2021-05-05
4.62200021743774,4.63700008392334,4.53999996185303,4.62400007247925,4131045,3.88100504875183,2021-05-06
4.63800001144409,4.66200017929077,4.59899997711182,4.66099977493286,2888364,3.91205883026123,2021-05-07
4.69000005722046,4.69099998474121,4.64099979400635,4.65500020980835,2630457,3.90702390670776,2021-05-10
4.6399998664856,4.6399998664856,4.54199981689453,4.58099985122681,3464484,3.84491395950317,2021-05-11
4.61800003051758,4.61999988555908,4.5460000038147,4.59499979019165,1942781,3.85666418075562,2021-05-12
4.6399998664856,4.7350001335144,4.51300001144409,4.71299982070923,5449345,3.9557032585144,2021-05-13
4.74300003051758,4.76599979400635,4.63000011444092,4.68400001525879,3729259,3.93136358261108,2021-05-14
4.70499992370605,4.73199987411499,4.65799999237061,4.69999980926514,1728510,3.94479250907898,2021-05-17
4.73799991607666,4.7649998664856,4.70800018310547,4.75400018692017,2356522,3.99011588096619,2021-05-18
4.71999979019165,4.71999979019165,4.57999992370605,4.65999984741211,3313504,3.91121959686279,2021-05-19
4.70599985122681,4.70599985122681,4.60900020599365,4.67700004577637,2074454,3.92548871040344,2021-05-20
4.70800018310547,4.7189998626709,4.67399978637695,4.69500017166138,2245847,3.94059634208679,2021-05-21
4.69999980926514,4.71799993515015,4.68400001525879,4.71600008010864,964384,3.95822191238403,2021-05-24
4.72700023651123,4.78800010681152,4.71500015258789,4.7480001449585,2892437,3.9850800037384,2021-05-25
4.78000020980835,4.78000020980835,4.69600009918213,4.72900009155273,2553622,3.9691333770752,2021-05-26
4.72900009155273,4.8899998664856,4.72900009155273,4.85200023651123,5070613,4.07236909866333,2021-05-27
4.86700010299683,4.88899993896484,4.81500005722046,4.84000015258789,1783174,4.06229734420776,2021-05-28
4.83900022506714,4.87099981307983,4.82600021362305,4.85699987411499,1032853,4.07656574249268,2021-05-31
4.87099981307983,4.93400001525879,4.85799980163574,4.92500019073486,2913802,4.13363981246948,2021-06-01
4.91099977493286,4.9850001335144,4.9060001373291,4.97399997711182,2943156,4.17476558685303,2021-06-02
4.95599985122681,5.09999990463257,4.95599985122681,5.09200000762939,5038431,4.27380514144897,2021-06-03
5.10200023651123,5.13199996948242,5.07999992370605,5.10599994659424,3372430,4.28555536270142,2021-06-04
5.1100001335144,5.25,5.10200023651123,5.20599985122681,5105662,4.36948728561401,2021-06-07
5.17999982833862,5.19999980926514,5.14200019836426,5.17799997329712,3057803,4.34598684310913,2021-06-08
5.17600011825562,5.20800018310547,5.12400007247925,5.1399998664856,2229039,4.3140926361084,2021-06-09
5.17999982833862,5.19600009918213,5.13399982452393,5.16200017929077,2361572,4.33255767822266,2021-06-10
5.15000009536743,5.21000003814697,5.14400005340576,5.16200017929077,1419462,4.33255767822266,2021-06-11
5.17999982833862,5.19999980926514,5.09600019454956,5.12200021743774,1858836,4.29898500442505,2021-06-14
5.12200021743774,5.17600011825562,5.11199998855591,5.1399998664856,1288540,4.3140926361084,2021-06-15
5.15199995040894,5.18400001525879,5.11999988555908,5.16599988937378,1132810,4.33591413497925,2021-06-16
5.1399998664856,5.20800018310547,5.1399998664856,5.17000007629395,2099142,4.33927249908447,2021-06-17
5.17999982833862,5.17999982833862,5.01399993896484,5.03999996185303,3026829,4.23016119003296,2021-06-18
4.96500015258789,5.14400005340576,4.91400003433228,5.11999988555908,2848192,4.36661767959595,2021-06-21
5.11999988555908,5.13000011444092,5.05200004577637,5.09600019454956,1763484,4.34614896774292,2021-06-22
5.13399982452393,5.13399982452393,5.02400016784668,5.02400016784668,1599756,4.284743309021,2021-06-23
4.91099977493286,5.03399991989136,4.84800004959106,5.03399991989136,8053981,4.29327201843262,2021-06-24
4.99200010299683,5.06400012969971,4.99200010299683,5.00799989700317,1639094,4.2710976600647,2021-06-25
5.06799983978271,5.09999990463257,4.94199991226196,4.9520001411438,2334336,4.22333812713623,2021-06-28
4.9520001411438,4.99599981307983,4.94600009918213,4.98299980163574,1307809,4.24977588653564,2021-06-29
4.96400022506714,4.99499988555908,4.85200023651123,4.89599990844727,2427802,4.17557764053345,2021-06-30
4.95800018310547,4.95800018310547,4.85200023651123,4.9229998588562,1782081,4.19860506057739,2021-07-01
4.96000003814697,4.98199987411499,4.92899990081787,4.93499994277954,2677698,4.20883893966675,2021-07-02
4.91200017929077,5.01599979400635,4.91200017929077,5.00799989700317,2163125,4.2710976600647,2021-07-05
5.01399993896484,5.01399993896484,4.92199993133545,4.93900012969971,1594357,4.21225070953369,2021-07-06
4.93300008773804,5.00400018692017,4.92999982833862,4.99200010299683,1481995,4.2574520111084,2021-07-07
4.94999980926514,4.94999980926514,4.82600021362305,4.86899995803833,3232585,4.15255117416382,2021-07-08
4.90000009536743,4.98999977111816,4.86999988555908,4.97200012207031,1838472,4.24039459228516,2021-07-09
4.97200012207031,4.97200012207031,4.86299991607666,4.93100023269653,1526660,4.20542812347412,2021-07-12
4.96199989318848,4.97300004959106,4.90100002288818,4.93800020217896,1836469,4.21139812469482,2021-07-13
4.92600011825562,4.96000003814697,4.91599988937378,4.92600011825562,925785,4.20116376876831,2021-07-14
4.90999984741211,4.91800022125244,4.8439998626709,4.8600001335144,1551769,4.14487600326538,2021-07-15
4.86600017547607,4.95499992370605,4.83400011062622,4.89200019836426,2942863,4.17216730117798,2021-07-16
4.85200023651123,4.86800003051758,4.70800018310547,4.7480001449585,4116007,4.04935550689697,2021-07-19
4.76000022888184,4.84899997711182,4.75500011444092,4.82600021362305,4637553,4.11587810516357,2021-07-20
4.83599996566772,5.04199981689453,4.83599996566772,4.99900007247925,5465593,4.2634220123291,2021-07-21
5.01399993896484,5.03999996185303,4.94299983978271,4.96099996566772,2320311,4.23101329803467,2021-07-22
4.99900007247925,5.09000015258789,4.96500015258789,5.09000015258789,3578219,4.34103202819824,2021-07-23
5.03800010681152,5.1399998664856,5.00600004196167,5.09600019454956,2048703,4.34614896774292,2021-07-26
5.06199979782104,5.0939998626709,4.97100019454956,5.02199983596802,2792244,4.2830376625061,2021-07-27
5.01000022888184,5.09999990463257,4.97200012207031,5.07600021362305,2243989,4.32909202575684,2021-07-28
5.09600019454956,5.17199993133545,5.06599998474121,5.12400007247925,2419460,4.37002897262573,2021-07-29
5.09800004959106,5.14599990844727,5.07999992370605,5.09800004959106,1730874,4.34785461425781,2021-07-30
5.14400005340576,5.19399976730347,5.11399984359741,5.1399998664856,2263761,4.38367414474487,2021-08-02
5.1399998664856,5.19199991226196,5.06199979782104,5.06199979782104,1962976,4.31715202331543,2021-08-03
5.0939998626709,5.11600017547607,5.0479998588562,5.1100001335144,1172646,4.35808897018433,2021-08-04
5.08400011062622,5.09200000762939,4.99700021743774,5.08199977874756,1912199,4.33420896530151,2021-08-05
5.19999980926514,5.44999980926514,5.19000005722046,5.44999980926514,11030734,4.64805936813354,2021-08-06
5.48000001907349,5.5479998588562,5.37200021743774,5.4060001373291,4745665,4.61053419113159,2021-08-09
5.40799999237061,5.46999979019165,5.37599992752075,5.40199995040894,3195338,4.60712242126465,2021-08-10
5.44999980926514,5.44999980926514,5.36399984359741,5.43200016021729,1428261,4.63270854949951,2021-08-11
5.44999980926514,5.45800018310547,5.42799997329712,5.44399976730347,1130398,4.64294242858887,2021-08-12
5.44999980926514,5.45800018310547,5.40999984741211,5.44600009918213,2334201,4.64464855194092,2021-08-13
5.42799997329712,5.44799995422363,5.40999984741211,5.42399978637695,869534,4.62588548660278,2021-08-16
5.40199995040894,5.4060001373291,5.2960000038147,5.31400012969971,2071429,4.53207159042358,2021-08-17
5.34000015258789,5.37400007247925,5.30399990081787,5.37200021743774,1372294,4.5815372467041,2021-08-18
5.28999996185303,5.3600001335144,5.22599983215332,5.23600006103516,2469703,4.46554851531982,2021-08-19
5.21199989318848,5.21600008010864,5.15199995040894,5.18599987030029,1342414,4.42290592193604,2021-08-20
5.23600006103516,5.2480001449585,5.14400005340576,5.16800022125244,1123987,4.40755414962769,2021-08-23
5.22399997711182,5.22399997711182,5.1399998664856,5.19000005722046,1166057,4.42631721496582,2021-08-24
5.21000003814697,5.21000003814697,5.14400005340576,5.16200017929077,818470,4.40243768692017,2021-08-25
5.15000009536743,5.15799999237061,5.10200023651123,5.15199995040894,1033644,4.39390850067139,2021-08-26
5.12799978256226,5.19600009918213,5.12799978256226,5.19399976730347,1226933,4.42972850799561,2021-08-27
5.19999980926514,5.21600008010864,5.13199996948242,5.14799976348877,859309,4.39049768447876,2021-08-30
5.17399978637695,5.17399978637695,5.06799983978271,5.07399988174438,2172480,4.32738637924194,2021-08-31
5.1399998664856,5.1560001373291,5.08799982070923,5.14400005340576,1736802,4.38708591461182,2021-09-01
5.13000011444092,5.18200016021729,5.12599992752075,5.17600011825562,1028145,4.41437768936157,2021-09-02
5.17999982833862,5.18400001525879,5.1100001335144,5.12400007247925,965332,4.37002897262573,2021-09-03
5.11600017547607,5.17000007629395,5.11600017547607,5.15199995040894,679524,4.39390850067139,2021-09-06
5.15199995040894,5.16800022125244,5.12200021743774,5.15399980545044,802669,4.39561462402344,2021-09-07
5.18800020217896,5.2039999961853,5.07000017166138,5.13600015640259,3304160,4.38026332855225,2021-09-08
5.07999992370605,5.17799997329712,5.06199979782104,5.17600011825562,2479222,4.41437768936157,2021-09-09
5.17199993133545,5.19000005722046,5.11399984359741,5.11999988555908,2065863,4.36661767959595,2021-09-10
5.15999984741211,5.28599977493286,5.15999984741211,5.2519998550415,4074072,4.47919416427612,2021-09-13
5.27799987792969,5.2960000038147,5.19000005722046,5.21199989318848,1741629,4.4450798034668,2021-09-14
5.18800020217896,5.22200012207031,5.1100001335144,5.14599990844727,1333298,4.38879203796387,2021-09-15
5.15999984741211,5.29199981689453,5.15799999237061,5.17999982833862,2224645,4.41778898239136,2021-09-16
5.22200012207031,5.22800016403198,5.14599990844727,5.17600011825562,4814465,4.41437768936157,2021-09-17
5.10799980163574,5.14200019836426,5.06199979782104,5.08199977874756,2689543,4.33420896530151,2021-09-20
5.07000017166138,5.17000007629395,5.07000017166138,5.11800003051758,1504802,4.3649115562439,2021-09-21
5.15999984741211,5.19799995422363,5.13399982452393,5.17199993133545,1233191,4.41096639633179,2021-09-22
5.21999979019165,5.24399995803833,5.18800020217896,5.21199989318848,1855603,4.4450798034668,2021-09-23
5.17799997329712,5.27400016784668,5.15999984741211,5.26000022888184,1245972,4.48601722717285,2021-09-24
5.28200006484985,5.28999996185303,5.21400022506714,5.22399997711182,849578,4.45531463623047,2021-09-27
5.21999979019165,5.23600006103516,5.07000017166138,5.12799978256226,2491333,4.37344026565552,2021-09-28
5.15999984741211,5.15999984741211,5.08599996566772,5.09200000762939,1475971,4.34273719787598,2021-09-29
5.1399998664856,5.15000009536743,5.03399991989136,5.07999992370605,2463061,4.33250331878662,2021-09-30
5.01000022888184,5.09000015258789,4.96199989318848,5.07999992370605,1714641,4.33250331878662,2021-10-01
5.08199977874756,5.09600019454956,4.99499988555908,4.99499988555908,1874139,4.26001071929932,2021-10-04
5.00400018692017,5.02400016784668,4.96000003814697,5.02199983596802,2197359,4.2830376625061,2021-10-05
4.98999977111816,4.99200010299683,4.85200023651123,4.90199995040894,2260225,4.18069505691528,2021-10-06
4.94999980926514,4.99100017547607,4.88899993896484,4.98699998855591,1803434,4.25318765640259,2021-10-07
5,5.03200006484985,4.98000001907349,4.99399995803833,2235123,4.25915765762329,2021-10-08
5.03800010681152,5.07200002670288,4.99100017547607,5.00799989700317,1690195,4.2710976600647,2021-10-11
4.96400022506714,5.03999996185303,4.95599985122681,5.03599977493286,2181807,4.29497766494751,2021-10-12
5.03999996185303,5.07600021362305,5.01000022888184,5.01999998092651,1012542,4.28133201599121,2021-10-13
5.07600021362305,5.07600021362305,5.02799987792969,5.05999994277954,839666,4.31544637680054,2021-10-14
5.07399988174438,5.09000015258789,5.04400014877319,5.08400011062622,1170127,4.33591461181641,2021-10-15
5.05999994277954,5.08799982070923,5.0019998550415,5.01000022888184,1104348,4.27280378341675,2021-10-18
5.01999998092651,5.0479998588562,4.98099994659424,5.00600004196167,952568,4.26939249038696,2021-10-19
5.00799989700317,5.07600021362305,4.95599985122681,5.07399988174438,1747743,4.32738637924194,2021-10-20
5.01200008392334,5.11399984359741,4.9689998626709,5.06799983978271,1982566,4.32226848602295,2021-10-21
5.0939998626709,5.14400005340576,5.05999994277954,5.05999994277954,1426503,4.31544637680054,2021-10-22
5.10599994659424,5.19399976730347,5.0460000038147,5.19399976730347,2386015,4.42972850799561,2021-10-25
5.19999980926514,5.32999992370605,5.19399976730347,5.32399988174438,3608828,4.54059982299805,2021-10-26
5.2979998588562,5.3899998664856,5.28599977493286,5.31199979782104,2330998,4.53036499023438,2021-10-27
5.2979998588562,5.3600001335144,5.2979998588562,5.34000015258789,1351883,4.5542459487915,2021-10-28
5.30999994277954,5.34999990463257,5.24200010299683,5.31199979782104,1389460,4.53036499023438,2021-10-29
5.31199979782104,5.37599992752075,5.30999994277954,5.32600021362305,1031515,4.54230546951294,2021-11-01
5.30999994277954,5.34800004959106,5.27799987792969,5.32000017166138,1033265,4.53718852996826,2021-11-02
5.29199981689453,5.4060001373291,5.29199981689453,5.4060001373291,2484385,4.61053419113159,2021-11-03
5.4060001373291,5.45800018310547,5.38199996948242,5.45800018310547,2747939,4.65488290786743,2021-11-04
5.4539999961853,5.60599994659424,5.44399976730347,5.59999990463257,3675186,4.77598810195923,2021-11-05
5.59000015258789,5.6100001335144,5.51800012588501,5.53800010681152,1209926,4.72311067581177,2021-11-08
5.51800012588501,5.57600021362305,5.50400018692017,5.50600004196167,985475,4.69581937789917,2021-11-09
5.50600004196167,5.54199981689453,5.46400022506714,5.54199981689453,1640358,4.72652244567871,2021-11-10
5.53999996185303,5.63000011444092,5.49200010299683,5.56400012969971,5057446,4.74528503417969,2021-11-11
5.65000009536743,5.81400012969971,5.63600015640259,5.76000022888184,7161436,4.91244506835938,2021-11-12
5.77199983596802,5.80000019073486,5.73000001907349,5.79199981689453,2320901,4.93973541259766,2021-11-15
5.76000022888184,5.84999990463257,5.76000022888184,5.84200000762939,2599366,4.9823784828186,2021-11-16
5.82999992370605,5.87400007247925,5.7979998588562,5.84600019454956,2351200,4.98579072952271,2021-11-17
5.84600019454956,5.92000007629395,5.78000020980835,5.78999996185303,2389181,4.93803024291992,2021-11-18
5.7960000038147,5.82999992370605,5.65999984741211,5.77400016784668,2601645,4.92438507080078,2021-11-19
5.78599977493286,5.8899998664856,5.74399995803833,5.8600001335144,1668362,4.99773025512695,2021-11-22
5.80200004577637,5.88399982452393,5.78200006484985,5.78200006484985,1522914,4.93120718002319,2021-11-23
5.78200006484985,5.87200021743774,5.78200006484985,5.84999990463257,2410482,4.98920154571533,2021-11-24
5.84200000762939,5.8600001335144,5.7039999961853,5.74399995803833,1223707,4.89879894256592,2021-11-25
5.60599994659424,5.61999988555908,5.46199989318848,5.46199989318848,4035150,4.65829372406006,2021-11-26
5.5019998550415,5.52600002288818,5.38600015640259,5.40399980545044,1977684,4.60882806777954,2021-11-29
5.3600001335144,5.46999979019165,5.30399990081787,5.42799997329712,2173376,4.62929677963257,2021-11-30
5.47599983215332,5.59200000762939,5.44999980926514,5.58199977874756,1470691,4.76063632965088,2021-12-01
5.52199983596802,5.57000017166138,5.51000022888184,5.53999996185303,1269316,4.72481632232666,2021-12-02
5.55000019073486,5.59600019454956,5.51999998092651,5.5460000038147,2062162,4.7299337387085,2021-12-03
5.59000015258789,5.7480001449585,5.57200002670288,5.74599981307983,1523485,4.90050458908081,2021-12-06
5.86999988555908,6.01200008392334,5.84999990463257,5.92799997329712,3912689,5.05572462081909,2021-12-07
5.91800022125244,5.96000003814697,5.87799978256226,5.9520001411438,1625771,5.07619285583496,2021-12-08
5.94799995422363,5.97399997711182,5.92600011825562,5.96400022506714,1383343,5.08642721176147,2021-12-09
5.92999982833862,6.04400014877319,5.88800001144409,5.96999979019165,2344019,5.09154415130615,2021-12-10
6.01599979400635,6.01599979400635,5.90399980545044,5.97399997711182,2235634,5.0949559211731,2021-12-13
5.9520001411438,6.03800010681152,5.92000007629395,5.94399976730347,2592587,5.06936979293823,2021-12-14
5.96999979019165,5.98799991607666,5.91599988937378,5.96999979019165,1471367,5.09154415130615,2021-12-15
6.03999996185303,6.05800008773804,5.98999977111816,5.98999977111816,2716331,5.10860157012939,2021-12-16
5.97599983215332,6.01800012588501,5.92399978637695,5.98000001907349,3844834,5.10007286071777,2021-12-17
5.86999988555908,5.90399980545044,5.76999998092651,5.87400007247925,1622984,5.00967025756836,2021-12-20
5.89400005340576,5.98400020599365,5.89400005340576,5.95599985122681,1049521,5.07960414886475,2021-12-21
5.94399976730347,6.03399991989136,5.92600011825562,6.01399993896484,1042404,5.12907028198242,2021-12-22
6.01399993896484,6.12200021743774,5.98999977111816,6.09600019454956,3667874,5.19900369644165,2021-12-23
6.06400012969971,6.12599992752075,6.06400012969971,6.10400009155273,1199147,5.20582675933838,2021-12-27
6.07600021362305,6.13000011444092,6.06599998474121,6.09999990463257,1049826,5.20241546630859,2021-12-28
6.07000017166138,6.13000011444092,6.07000017166138,6.11600017547607,879158,5.21606159210205,2021-12-29
6.09000015258789,6.11399984359741,6.08599996566772,6.10799980163574,871315,5.20923805236816,2021-12-30
6.10200023651123,6.18599987030029,6.10200023651123,6.15199995040894,1736834,5.24676370620728,2022-01-03
6.18800020217896,6.2480001449585,6.13800001144409,6.17600011825562,3017051,5.2672324180603,2022-01-04
6.30000019073486,6.5,6.21000003814697,6.5,10512927,5.54355764389038,2022-01-05
6.40999984741211,6.5,6.40999984741211,6.43800020217896,3172913,5.49068021774292,2022-01-06
6.41400003433228,6.48199987411499,6.39400005340576,6.42600011825562,2010109,5.48044681549072,2022-01-07
6.43400001525879,6.56799983978271,6.42999982833862,6.51999998092651,3042107,5.56061458587646,2022-01-10
6.53999996185303,6.58799982070923,6.51000022888184,6.58400011062622,1453917,5.61519718170166,2022-01-11
6.59000015258789,6.64599990844727,6.5479998588562,6.59200000762939,2461626,5.62201976776123,2022-01-12
6.57600021362305,6.69600009918213,6.57200002670288,6.69600009918213,2633796,5.71071767807007,2022-01-13
6.5460000038147,6.72800016403198,6.54199981689453,6.67600011825562,2462914,5.69365978240967,2022-01-14
6.67600011825562,6.73000001907349,6.62799978256226,6.62799978256226,1446547,5.65272283554077,2022-01-17
6.61199998855591,6.61600017547607,6.5,6.55000019073486,1843261,5.58620023727417,2022-01-18
6.55000019073486,6.59999990463257,6.53399991989136,6.56799983978271,976130,5.60155153274536,2022-01-19
6.55000019073486,6.60599994659424,6.46600008010864,6.49599981307983,1364831,5.5401463508606,2022-01-20
6.44600009918213,6.44600009918213,6.37599992752075,6.44000005722046,1674571,5.49238634109497,2022-01-21
6.38600015640259,6.42399978637695,6.05800008773804,6.08799982070923,2370106,5.19218111038208,2022-01-24
6.17600011825562,6.25600004196167,6.1100001335144,6.19999980926514,2014242,5.28770065307617,2022-01-25
6.2020001411438,6.26800012588501,6.10799980163574,6.16400003433228,1842897,5.25699806213379,2022-01-26
6.09999990463257,6.30800008773804,6.07200002670288,6.28599977493286,1786524,5.3610463142395,2022-01-27
6.26800012588501,6.26800012588501,6.12400007247925,6.15999984741211,2246446,5.253586769104,2022-01-28
6.24200010299683,6.24200010299683,6.1560001373291,6.23199987411499,1921905,5.31499242782593,2022-01-31
6.22399997711182,6.33400011062622,6.22399997711182,6.32200002670288,1681490,5.39174890518188,2022-02-01
6.31199979782104,6.35599994659424,6.27600002288818,6.29199981689453,1028986,5.36616325378418,2022-02-02
6.25,6.30399990081787,6.22200012207031,6.24599981307983,811634,5.32693195343018,2022-02-03
6.30999994277954,6.32399988174438,6,6.03999996185303,2730930,5.15124464035034,2022-02-04
6.08400011062622,6.12799978256226,5.99599981307983,6.04400014877319,1498815,5.15465593338013,2022-02-07
6.03800010681152,6.14799976348877,6.01000022888184,6.13199996948242,1543094,5.22970676422119,2022-02-08
6.15000009536743,6.27600002288818,6.09200000762939,6.11800003051758,1883670,5.21776676177979,2022-02-09
6.13199996948242,6.25400018692017,6.08799982070923,6.21999979019165,1943608,5.30475759506226,2022-02-10
6.17000007629395,6.21000003814697,5.98799991607666,6.01200008392334,2841431,5.12736415863037,2022-02-11
5.92999982833862,5.92999982833862,5.7020001411438,5.85400009155273,3881959,4.99261331558228,2022-02-14
5.78599977493286,6.04199981689453,5.78399991989136,5.9980001449585,2265679,5.11542463302612,2022-02-15
6.0019998550415,6.05999994277954,5.8600001335144,5.86800003051758,1735712,5.00455284118652,2022-02-16
5.93800020217896,5.97599983215332,5.80999994277954,5.87200021743774,2286625,5.00796508789062,2022-02-17
5.90999984741211,5.92600011825562,5.74599981307983,5.75799989700317,2110850,4.91073894500732,2022-02-18
5.76000022888184,5.8439998626709,5.57800006866455,5.61199998855591,1673732,4.78622198104858,2022-02-21
