"IH2O.MI.Open","IH2O.MI.High","IH2O.MI.Low","IH2O.MI.Close","IH2O.MI.Volume","IH2O.MI.Adjusted","Date"
47.5200004577637,47.935001373291,47.3600006103516,47.8950004577637,10666,45.221061706543,2021-02-19
47.5900001525879,47.7649993896484,47.2900009155273,47.3950004577637,12511,44.7489814758301,2021-02-22
47.5,47.689998626709,46.8800010681152,47.1300010681152,15594,44.4987716674805,2021-02-23
47.2949981689453,47.6049995422363,47.1599998474121,47.5950012207031,30167,44.9378128051758,2021-02-24
47.5299987792969,47.6349983215332,47.0750007629395,47.1599998474121,33860,44.5270957946777,2021-02-25
46.5,46.939998626709,46.3600006103516,46.5250015258789,31601,43.927547454834,2021-02-26
46.9850006103516,47.4049987792969,46.8650016784668,47.3499984741211,15315,44.7064895629883,2021-03-01
47.4099998474121,47.6049995422363,47.0200004577637,47.0200004577637,14403,44.3949127197266,2021-03-02
47.3499984741211,47.4449996948242,46.5349998474121,46.7150001525879,10161,44.1069412231445,2021-03-03
46.5099983215332,46.7200012207031,46.1650009155273,46.6150016784668,11114,44.0125274658203,2021-03-04
46.185001373291,46.8300018310547,45.9749984741211,46.2350006103516,25742,43.653736114502,2021-03-05
46.9749984741211,47.6500015258789,46.7550010681152,47.6800003051758,11951,45.0180625915527,2021-03-08
47.6049995422363,48.0449981689453,47.2849998474121,47.8849983215332,13084,45.2116165161133,2021-03-09
47.6549987792969,48.0849990844727,47.5750007629395,48.0900001525879,15841,45.4051780700684,2021-03-10
48.0699996948242,48.3400001525879,47.9749984741211,48.2599983215332,36758,45.5656814575195,2021-03-11
48.2750015258789,48.4799995422363,48.1650009155273,48.4199981689453,12033,45.7167510986328,2021-03-12
48.5200004577637,48.810001373291,48.3050003051758,48.5050010681152,19942,45.797004699707,2021-03-15
48.7350006103516,49,48.6549987792969,48.8650016784668,19358,46.1369132995605,2021-03-16
48.9000015258789,48.935001373291,48.4799995422363,48.6599998474121,8577,45.9433517456055,2021-03-17
48.689998626709,48.9500007629395,48.5499992370605,48.8600006103516,14217,46.1321868896484,2021-03-18
48.8050003051758,48.8050003051758,48.189998626709,48.5900001525879,25138,45.8772621154785,2021-03-19
48.4199981689453,48.5149993896484,47.9500007629395,48.1049995422363,10479,45.4193344116211,2021-03-22
48.185001373291,48.3549995422363,47.9749984741211,48.3499984741211,14421,45.6506576538086,2021-03-23
48.2000007629395,48.7649993896484,48.185001373291,48.7050018310547,21963,45.9858436584473,2021-03-24
48.3699989318848,48.5750007629395,47.9550018310547,48.5200004577637,18561,45.8111610412598,2021-03-25
48.625,49.0699996948242,48.625,49.060001373291,18546,46.3210258483887,2021-03-26
49.0999984741211,49.5,49.060001373291,49.314998626709,14872,46.5617790222168,2021-03-29
49.3849983215332,49.4900016784668,49.1749992370605,49.3650016784668,14447,46.6089935302734,2021-03-30
49.4500007629395,49.7200012207031,49.4150009155273,49.5299987792969,16585,46.7647819519043,2021-03-31
49.6349983215332,50.2000007629395,49.6349983215332,49.9700012207031,12164,47.1802215576172,2021-04-01
50.3400001525879,50.6800003051758,50.2700004577637,50.5499992370605,24270,47.7278327941895,2021-04-06
50.3699989318848,50.6100006103516,49.9900016784668,49.9900016784668,25773,47.1991004943848,2021-04-07
50.2900009155273,50.4099998474121,50.0099983215332,50.0400009155273,16076,47.2463035583496,2021-04-08
50.2299995422363,50.5499992370605,50.1399993896484,50.4500007629395,11726,47.633415222168,2021-04-09
50.5400009155273,51.0299987792969,50.5400009155273,50.9700012207031,31312,48.1243896484375,2021-04-12
51.2000007629395,51.2200012207031,50.6100006103516,50.7099990844727,16127,47.8789024353027,2021-04-13
50.7400016784668,50.8400001525879,50.5699996948242,50.7400016784668,13423,47.9072303771973,2021-04-14
50.8499984741211,51.2900009155273,50.810001373291,51,15568,48.1527137756348,2021-04-15
51.2099990844727,51.5,51.1300010681152,51.4000015258789,26499,48.530387878418,2021-04-16
51.5,51.6199989318848,51.1500015258789,51.25,35255,48.3887634277344,2021-04-19
51.2200012207031,51.2200012207031,50.8400001525879,50.9799995422363,16207,48.1338348388672,2021-04-20
51.2400016784668,51.2799987792969,51,51.0299987792969,16201,48.1810340881348,2021-04-21
51.2799987792969,51.8400001525879,51.2799987792969,51.8199996948242,20487,48.926929473877,2021-04-22
51.6300010681152,51.7900009155273,51.4099998474121,51.7200012207031,13420,48.8325157165527,2021-04-23
51.5900001525879,51.7099990844727,51.4099998474121,51.4900016784668,85176,48.6153602600098,2021-04-26
51.5299987792969,51.560001373291,51.2599983215332,51.3600006103516,26836,48.492618560791,2021-04-27
51.4900016784668,51.5099983215332,51.2299995422363,51.2900009155273,23516,48.4265213012695,2021-04-28
51.4300003051758,51.4599990844727,51.2000007629395,51.2400016784668,29175,48.3793106079102,2021-04-29
51.3199996948242,51.4000015258789,51.0999984741211,51.3300018310547,27322,48.4642868041992,2021-04-30
51.5,51.8400001525879,51.310001373291,51.4599990844727,40854,48.5870361328125,2021-05-03
51.6100006103516,51.75,51.2599983215332,51.3899993896484,37172,48.5209350585938,2021-05-04
51.8699989318848,52.1100006103516,51.5400009155273,51.75,21058,48.8608436584473,2021-05-05
51.9700012207031,51.9700012207031,51.5900001525879,51.7299995422363,14046,48.8419647216797,2021-05-06
51.9599990844727,52,51.6800003051758,51.9199981689453,28907,49.0213508605957,2021-05-07
52.0099983215332,52.2700004577637,51.9199981689453,52.2700004577637,14320,49.3518104553223,2021-05-10
51.8300018310547,51.9599990844727,50.9000015258789,51.1199989318848,41971,48.2660140991211,2021-05-11
51.2599983215332,51.3300018310547,50.8600006103516,50.8600006103516,38016,48.0205307006836,2021-05-12
49.9799995422363,50.7700004577637,49.6500015258789,50.6699981689453,18619,47.9892234802246,2021-05-13
51.1500015258789,51.3600006103516,51,51.3499984741211,19853,48.6332473754883,2021-05-14
51.560001373291,51.5699996948242,51.0099983215332,51.0200004577637,22205,48.3207130432129,2021-05-17
51.3400001525879,51.3400001525879,50.9300003051758,50.9799995422363,15032,48.282829284668,2021-05-18
50.439998626709,50.439998626709,49.8300018310547,50.0900001525879,14724,47.4399108886719,2021-05-19
50.5800018310547,50.7999992370605,50.2900009155273,50.7900009155273,11230,48.1028823852539,2021-05-20
50.9300003051758,51.3699989318848,50.8199996948242,51.310001373291,19581,48.5953674316406,2021-05-21
51.3600006103516,51.4799995422363,51.2799987792969,51.3800010681152,28474,48.6616668701172,2021-05-24
51.4099998474121,51.4700012207031,51.2999992370605,51.4300003051758,18745,48.7090225219727,2021-05-25
51.5099983215332,51.6599998474121,51.4799995422363,51.5900001525879,19721,48.8605537414551,2021-05-26
51.7299995422363,52.1199989318848,51.6199989318848,51.9799995422363,32962,49.2299194335938,2021-05-27
52.0900001525879,52.2799987792969,52,52,34247,49.2488632202148,2021-05-28
52.060001373291,52.1100006103516,51.7599983215332,51.7099990844727,12600,48.9742050170898,2021-05-31
52,52.3699989318848,51.9700012207031,52.2400016784668,18682,49.4761657714844,2021-06-01
52.4599990844727,52.6100006103516,52.2700004577637,52.310001373291,8268,49.5424690246582,2021-06-02
52.3699989318848,52.4900016784668,51.9799995422363,52.439998626709,15785,49.6655807495117,2021-06-03
52.5800018310547,52.7099990844727,52.3600006103516,52.4799995422363,22558,49.7034645080566,2021-06-04
52.5800018310547,52.7599983215332,52.5,52.5800018310547,20992,49.7981758117676,2021-06-07
52.810001373291,52.810001373291,52.439998626709,52.5400009155273,20232,49.7602920532227,2021-06-08
52.7900009155273,52.7999992370605,52.5900001525879,52.7000007629395,12002,49.9118232727051,2021-06-09
52.7700004577637,52.7700004577637,52.439998626709,52.5,14117,49.7224082946777,2021-06-10
52.5800018310547,53.1100006103516,52.5,53.0400009155273,19807,50.2338409423828,2021-06-11
53.3899993896484,53.4199981689453,53,53,28069,50.1959571838379,2021-06-14
53.2400016784668,53.3800010681152,53.1500015258789,53.189998626709,25374,50.375904083252,2021-06-15
53.4799995422363,53.5299987792969,53.2999992370605,53.4099998474121,21170,50.5842590332031,2021-06-16
53.0400009155273,53.2000007629395,53,53.0699996948242,33366,50.2622489929199,2021-06-17
53.2000007629395,53.2200012207031,52.6300010681152,52.6199989318848,23379,49.836051940918,2021-06-18
52.2099990844727,52.9000015258789,52.0099983215332,52.8800010681152,26406,50.0823020935059,2021-06-21
53.060001373291,53.1800003051758,52.8899993896484,53.1500015258789,28782,50.3380241394043,2021-06-22
53.1500015258789,53.1500015258789,52.7099990844727,52.7099990844727,21438,49.9212951660156,2021-06-23
52.7700004577637,52.9700012207031,52.7200012207031,52.7299995422363,15269,49.940242767334,2021-06-24
52.8899993896484,53.0499992370605,52.8300018310547,53.0200004577637,14897,50.2148971557617,2021-06-25
53.1800003051758,53.3199996948242,52.9900016784668,53.2000007629395,40922,50.3853759765625,2021-06-28
53.2700004577637,53.560001373291,53.2299995422363,53.4799995422363,58256,50.6505584716797,2021-06-29
53.5,53.6199989318848,53.060001373291,53.2799987792969,39871,50.4611434936523,2021-06-30
53.5,53.6300010681152,53.1699981689453,53.560001373291,26950,50.7263298034668,2021-07-01
53.7000007629395,53.9500007629395,53.7000007629395,53.8699989318848,22466,51.0199241638184,2021-07-02
53.8800010681152,54.0099983215332,53.7099990844727,53.9799995422363,12284,51.1241073608398,2021-07-05
53.9000015258789,54.0999984741211,53.4799995422363,53.6300010681152,62803,50.7926254272461,2021-07-06
54.0099983215332,54.5900001525879,54.0099983215332,54.560001373291,32373,51.6734199523926,2021-07-07
54.3899993896484,54.4000015258789,53.6800003051758,53.9099998474121,44701,51.057804107666,2021-07-08
54.0299987792969,54.4500007629395,53.9199981689453,54.3499984741211,16663,51.4745330810547,2021-07-09
54.5,54.7400016784668,54.3199996948242,54.7400016784668,23422,51.8438911437988,2021-07-12
54.9099998474121,55.1599998474121,54.8800010681152,55.0800018310547,30389,52.1659088134766,2021-07-13
54.9900016784668,55.0900001525879,54.7400016784668,54.7900009155273,23469,51.8912506103516,2021-07-14
54.7999992370605,54.7999992370605,54.5499992370605,54.6100006103516,34351,51.720775604248,2021-07-15
54.6699981689453,55,54.6699981689453,54.8699989318848,51138,51.9670219421387,2021-07-16
54.6199989318848,54.6399993896484,53.7400016784668,54.060001373291,45240,51.1998748779297,2021-07-19
54.2200012207031,55.0999984741211,54.1699981689453,54.8899993896484,34015,51.9859580993652,2021-07-20
55.0800018310547,55.4000015258789,55.0699996948242,55.1599998474121,27361,52.2416763305664,2021-07-21
55.4099998474121,55.5800018310547,55.2000007629395,55.3499984741211,19721,52.4216270446777,2021-07-22
55.5099983215332,55.9700012207031,55.5099983215332,55.9500007629395,17012,52.9898834228516,2021-07-23
55.8600006103516,56,55.6599998474121,55.9199981689453,29344,52.9614601135254,2021-07-26
55.8600006103516,56.0499992370605,55.5900001525879,55.9700012207031,27088,53.0088195800781,2021-07-27
56.2400016784668,56.4199981689453,56.1500015258789,56.2299995422363,31934,53.2550621032715,2021-07-28
56.4599990844727,56.8199996948242,56.3300018310547,56.7299995422363,22649,53.7286109924316,2021-07-29
56.5699996948242,57.0099983215332,56.5299987792969,56.9900016784668,15110,53.9748573303223,2021-07-30
57.1800003051758,57.3699989318848,56.9900016784668,57.189998626709,21548,54.1642799377441,2021-08-02
57.0200004577637,57.5299987792969,56.9300003051758,57.4500007629395,27340,54.4105224609375,2021-08-03
57.6199989318848,57.8300018310547,57.4300003051758,57.5900001525879,27339,54.5431098937988,2021-08-04
57.8699989318848,58.1100006103516,57.8300018310547,57.9500007629395,52650,54.8840675354004,2021-08-05
57.9599990844727,58.4300003051758,57.9599990844727,58.2400016784668,17842,55.1587219238281,2021-08-06
58.2000007629395,58.2700004577637,57.9799995422363,57.9799995422363,30851,54.9124794006348,2021-08-09
58.060001373291,58.5400009155273,58.060001373291,58.5299987792969,16829,55.4333724975586,2021-08-10
58.560001373291,58.7400016784668,58.4199981689453,58.6599998474121,17941,55.556510925293,2021-08-11
58.7999992370605,58.9799995422363,58.6800003051758,58.8400001525879,24730,55.726978302002,2021-08-12
58.9700012207031,59.060001373291,58.9000015258789,59.0499992370605,27473,55.9258728027344,2021-08-13
58.939998626709,59.0999984741211,58.75,59.0800018310547,18586,55.9542846679688,2021-08-16
59,59.3400001525879,58.8499984741211,58.9900016784668,18936,55.8690452575684,2021-08-17
59.2599983215332,59.2599983215332,58.9300003051758,58.9500007629395,21300,55.8311653137207,2021-08-18
58.4900016784668,58.75,58.0999984741211,58.5400009155273,34564,55.4428520202637,2021-08-19
58.6399993896484,59.0200004577637,58.2999992370605,58.9599990844727,22675,55.840633392334,2021-08-20
59.4199981689453,59.4199981689453,58.9900016784668,59.2400016784668,30319,56.1058158874512,2021-08-23
59.310001373291,59.3300018310547,58.9500007629395,59.1300010681152,13462,56.0016441345215,2021-08-24
59.25,59.310001373291,59.0299987792969,59.25,16526,56.115291595459,2021-08-25
59.2000007629395,59.2700004577637,58.8600006103516,58.9500007629395,13421,55.8311653137207,2021-08-26
59,59.3899993896484,58.9700012207031,59.25,29401,56.115291595459,2021-08-27
59.3199996948242,59.6399993896484,59.2999992370605,59.6399993896484,31868,56.4846572875977,2021-08-30
59.6599998474121,59.8400001525879,59.4799995422363,59.6300010681152,79855,56.4751892089844,2021-08-31
59.7200012207031,59.8699989318848,59.4000015258789,59.6199989318848,27206,56.4657135009766,2021-09-01
59.8499984741211,60.2200012207031,59.8499984741211,60.2099990844727,34713,57.0244979858398,2021-09-02
60.2099990844727,60.3600006103516,59.7400016784668,60.0200004577637,34211,56.8445510864258,2021-09-03
60.0299987792969,60.2599983215332,60.0299987792969,60.1699981689453,18907,56.9866180419922,2021-09-06
60.1199989318848,60.1399993896484,59.6699981689453,59.8400001525879,38553,56.674072265625,2021-09-07
59.6800003051758,59.9199981689453,59.439998626709,59.8400001525879,35476,56.674072265625,2021-09-08
59.6399993896484,60.1399993896484,59.5,59.9300003051758,25554,56.7593154907227,2021-09-09
60,60.0499992370605,59.5200004577637,59.6199989318848,19148,56.4657135009766,2021-09-10
59.7799987792969,60.0800018310547,59.4599990844727,59.4799995422363,32971,56.3331184387207,2021-09-13
59.4000015258789,59.8699989318848,59.2599983215332,59.5200004577637,25555,56.3710098266602,2021-09-14
59.5,59.5,59.1500015258789,59.3899993896484,32375,56.2478828430176,2021-09-15
59.5499992370605,59.8699989318848,59.3199996948242,59.4599990844727,52929,56.3141784667969,2021-09-16
59.5,59.6399993896484,58.6599998474121,58.7400016784668,34429,55.6322708129883,2021-09-17
58.2000007629395,58.2099990844727,57.5900001525879,58.1500015258789,71263,55.0734901428223,2021-09-20
58.4700012207031,58.8400001525879,58.0900001525879,58.2999992370605,16081,55.2155494689941,2021-09-21
58.4000015258789,58.7999992370605,58.2999992370605,58.7700004577637,18515,55.6606864929199,2021-09-22
58.9799995422363,59.2400016784668,58.9000015258789,59.2299995422363,32049,56.0963516235352,2021-09-23
59.0299987792969,59.0299987792969,58.5999984741211,58.8800010681152,23202,55.7648696899414,2021-09-24
59.0999984741211,59.1399993896484,58.439998626709,58.5800018310547,19940,55.4807434082031,2021-09-27
58.310001373291,58.310001373291,56.9199981689453,57.189998626709,32405,54.1642799377441,2021-09-28
57.1500015258789,57.5699996948242,57.0999984741211,57.3199996948242,28671,54.2873992919922,2021-09-29
57.7999992370605,58,57.5,57.6100006103516,16390,54.5620574951172,2021-09-30
56.5200004577637,57.060001373291,56.2900009155273,56.7900009155273,32687,53.7854423522949,2021-10-01
56.7200012207031,57,56.310001373291,56.3899993896484,28007,53.4066009521484,2021-10-04
56.7099990844727,57.4599990844727,56.7099990844727,57.4099998474121,16855,54.3726348876953,2021-10-05
57.1599998474121,57.2200012207031,56.7000007629395,56.9099998474121,26358,53.8990898132324,2021-10-06
57.7299995422363,58.0900001525879,57.5499992370605,57.9599990844727,14085,54.8935394287109,2021-10-07
57.9799995422363,59,57.310001373291,57.4700012207031,26903,54.4294624328613,2021-10-08
57.2999992370605,57.4099998474121,57.0800018310547,57.2900009155273,21205,54.2589874267578,2021-10-11
56.6100006103516,57.3300018310547,56.5299987792969,57.3300018310547,18308,54.2968711853027,2021-10-12
57.1699981689453,57.5900001525879,57.0999984741211,57.5299987792969,34790,54.4862823486328,2021-10-13
57.75,58.2000007629395,57.6599998474121,58.1500015258789,14012,55.0734901428223,2021-10-14
58.4000015258789,58.689998626709,58.310001373291,58.4300003051758,16368,55.3386650085449,2021-10-15
58.3499984741211,58.4599990844727,57.9799995422363,58.2999992370605,20825,55.2155494689941,2021-10-18
58.4199981689453,58.6100006103516,58.1800003051758,58.5699996948242,16430,55.4712677001953,2021-10-19
58.5,58.9099998474121,58.4000015258789,58.8499984741211,16375,55.7364540100098,2021-10-20
58.5400009155273,58.9099998474121,58.5200004577637,58.7700004577637,25706,55.6606864929199,2021-10-21
59.0200004577637,59.5400009155273,59.0099983215332,59.4799995422363,18566,56.3331184387207,2021-10-22
59.4199981689453,59.7200012207031,59.1800003051758,59.7200012207031,20942,56.5604248046875,2021-10-25
59.7599983215332,60.0699996948242,59.7099990844727,59.9599990844727,16904,56.787727355957,2021-10-26
59.7799987792969,59.7999992370605,59.560001373291,59.7200012207031,18164,56.5604248046875,2021-10-27
59.5099983215332,59.8800010681152,59.3400001525879,59.8499984741211,18410,56.6835403442383,2021-10-28
59.7999992370605,60.4799995422363,59.7200012207031,60.4500007629395,15701,57.2518005371094,2021-10-29
60.5,60.6399993896484,60.1800003051758,60.2299995422363,26253,57.0434417724609,2021-11-01
60.3699989318848,60.7000007629395,60.3300018310547,60.6699981689453,22714,57.4601554870605,2021-11-02
60.7400016784668,60.7400016784668,60.060001373291,60.1800003051758,31825,56.9960899353027,2021-11-03
60.5499992370605,61.5099983215332,60.5499992370605,61.4000015258789,23093,58.151538848877,2021-11-04
61.4099998474121,61.7999992370605,61.2299995422363,61.4099998474121,21580,58.1610107421875,2021-11-05
61.7799987792969,61.9000015258789,61.4500007629395,61.6399993896484,14106,58.3788452148438,2021-11-08
61.6300010681152,61.7999992370605,61.4599990844727,61.4599990844727,29084,58.208366394043,2021-11-09
61.7999992370605,62.0400009155273,61.6300010681152,62.0400009155273,23829,58.757682800293,2021-11-10
61.4300003051758,61.6599998474121,61.1100006103516,61.25,22492,58.8347053527832,2021-11-11
61.4300003051758,61.7299995422363,61.3699989318848,61.6599998474121,27735,59.2285423278809,2021-11-12
62,62.2099990844727,61.6800003051758,61.9000015258789,169869,59.4590759277344,2021-11-15
62.1399993896484,62.2099990844727,61.7999992370605,62.2000007629395,10581,59.7472496032715,2021-11-16
62.3400001525879,62.5,61.8600006103516,62.0699996948242,11163,59.6223754882812,2021-11-17
62.4199981689453,62.4700012207031,62.0499992370605,62.3899993896484,31174,59.929759979248,2021-11-18
62.5,62.7900009155273,62.3400001525879,62.5800018310547,39532,60.1122665405273,2021-11-19
63,63,62.5999984741211,62.9099998474121,20496,60.4292526245117,2021-11-22
62.3600006103516,62.5200004577637,61.8899993896484,61.9099998474121,36576,59.4686851501465,2021-11-23
61.9900016784668,62.4799995422363,61.7599983215332,62.0999984741211,19987,59.6511917114258,2021-11-24
62.2799987792969,62.2799987792969,62.0999984741211,62.2099990844727,12837,59.7568550109863,2021-11-25
60.9099998474121,61.2099990844727,60.2599983215332,60.3400001525879,56611,57.9605903625488,2021-11-26
60.9700012207031,61.3400001525879,60.7900009155273,61.0699996948242,32506,58.6618041992188,2021-11-29
60.560001373291,61.0499992370605,60.0999984741211,60.7799987792969,25240,58.383243560791,2021-11-30
60.3199996948242,61.060001373291,60.1100006103516,60.939998626709,24183,58.5369338989258,2021-12-01
60,60.3699989318848,59.5099983215332,60.2900009155273,27779,57.9125671386719,2021-12-02
60.4700012207031,61.0200004577637,59.7000007629395,60.0099983215332,26431,57.6436042785645,2021-12-03
60.5299987792969,61.1599998474121,60.25,61.1399993896484,25108,58.7290458679199,2021-12-06
61.4700012207031,62.5999984741211,61.4700012207031,62.5200004577637,25236,60.054630279541,2021-12-07
62.5200004577637,62.8300018310547,61.9599990844727,62.2400016784668,16300,59.7856712341309,2021-12-08
62.2999992370605,62.3800010681152,62.1300010681152,62.2799987792969,10297,59.8240928649902,2021-12-09
62.0400009155273,62.2900009155273,61.5099983215332,61.9300003051758,12187,59.4878959655762,2021-12-10
62.1399993896484,62.4300003051758,61.7299995422363,61.810001373291,12631,59.372631072998,2021-12-13
62.0999984741211,62.2200012207031,61.4000015258789,61.4300003051758,11731,59.0076103210449,2021-12-14
61.5,61.6399993896484,61.3300018310547,61.4099998474121,13085,58.9884033203125,2021-12-15
62.1199989318848,62.560001373291,61.7999992370605,61.9500007629395,22124,59.5071029663086,2021-12-16
61.5699996948242,61.6500015258789,60.9300003051758,61.5499992370605,14271,59.1228790283203,2021-12-17
60.3800010681152,60.6800003051758,60.0299987792969,60.1199989318848,19647,57.7492713928223,2021-12-20
60.9500007629395,61.2999992370605,60.7400016784668,61.060001373291,29922,58.6522064208984,2021-12-21
61.4000015258789,61.5299987792969,61.0499992370605,61.439998626709,8068,59.0172157287598,2021-12-22
61.7799987792969,62.2999992370605,61.7799987792969,62.2200012207031,9025,59.7664642333984,2021-12-23
61.8199996948242,62.5499992370605,61.8199996948242,62.3699989318848,9618,59.9105453491211,2021-12-27
62.3600006103516,63,62.3600006103516,62.9000015258789,37685,60.4196472167969,2021-12-28
63.0800018310547,63.3400001525879,62.6599998474121,63.0900001525879,18256,60.6021537780762,2021-12-29
63.1699981689453,63.4900016784668,63.1699981689453,63.189998626709,12806,60.6982040405273,2021-12-30
63.4799995422363,63.6199989318848,62.7299995422363,62.7299995422363,25764,60.25634765625,2022-01-03
63.2400016784668,63.310001373291,63,63.0200004577637,16406,60.5349082946777,2022-01-04
62.810001373291,62.9000015258789,62.5299987792969,62.5800018310547,38634,60.1122665405273,2022-01-05
61.75,62.0999984741211,61.2299995422363,61.4599990844727,14270,59.0364303588867,2022-01-06
61.2200012207031,61.310001373291,60.5800018310547,60.7200012207031,34925,58.3256034851074,2022-01-07
60.7400016784668,60.9900016784668,59.1699981689453,59.2999992370605,27192,56.9616012573242,2022-01-10
59.6800003051758,59.939998626709,59.2400016784668,59.310001373291,15402,56.9712104797363,2022-01-11
59.9799995422363,59.9799995422363,59.4500007629395,59.4900016784668,21520,57.1441116333008,2022-01-12
59.3199996948242,59.6500015258789,59.1399993896484,59.2900009155273,12748,56.9519996643066,2022-01-13
58.9300003051758,59.1800003051758,57.8400001525879,57.9000015258789,22797,55.6168060302734,2022-01-14
58.0699996948242,58.5400009155273,58,58.2799987792969,31354,55.9818267822266,2022-01-17
58.0999984741211,58.4900016784668,57.5999984741211,57.8899993896484,20108,55.6072044372559,2022-01-18
57.7000007629395,58.2099990844727,57.0099983215332,57.6699981689453,20855,55.3958778381348,2022-01-19
57.6100006103516,58.2000007629395,57.4300003051758,58.189998626709,21862,55.8953704833984,2022-01-20
57.4199981689453,57.4500007629395,56.6699981689453,57.3400001525879,38479,55.0788955688477,2022-01-21
56.9900016784668,57.0800018310547,55.2700004577637,55.5299987792969,33095,53.3402671813965,2022-01-24
55.9700012207031,56.3899993896484,55.3499984741211,55.5999984741211,32527,53.4075088500977,2022-01-25
55.9199981689453,56.8199996948242,55.8899993896484,56.5099983215332,26697,54.2816200256348,2022-01-26
55.5,56.5299987792969,55.2700004577637,56.2700004577637,15674,54.0510902404785,2022-01-27
55.3199996948242,55.4900016784668,54.6599998474121,55.3199996948242,64975,53.1385498046875,2022-01-28
56.0200004577637,56.4000015258789,55.75,56.2799987792969,19260,54.0606918334961,2022-01-31
56.7400016784668,57.2200012207031,56.4900016784668,56.7400016784668,35345,54.5025520324707,2022-02-01
56.9000015258789,57.3199996948242,56.7200012207031,57.0200004577637,26327,54.7715110778809,2022-02-02
57,57,55.4599990844727,55.5099983215332,35727,53.3210563659668,2022-02-03
55.5099983215332,55.6699981689453,54.1699981689453,54.2900009155273,27192,52.149169921875,2022-02-04
54.5800018310547,54.7200012207031,54.1699981689453,54.3300018310547,11613,52.1875915527344,2022-02-07
54.3899993896484,54.7599983215332,54.0699996948242,54.75,17497,52.5910224914551,2022-02-08
55.25,55.7999992370605,55.2400016784668,55.5299987792969,17347,53.3402671813965,2022-02-09
55.7700004577637,55.7700004577637,55.0699996948242,55.189998626709,28753,53.0136756896973,2022-02-10
54.75,55.0900001525879,54.439998626709,54.6599998474121,19614,52.5045738220215,2022-02-11
54.2999992370605,54.6199989318848,53.6599998474121,54.2099990844727,45754,52.0723190307617,2022-02-14
54.2099990844727,55.0099983215332,54.1399993896484,54.8199996948242,16355,52.6582641601562,2022-02-15
54.810001373291,55.1500015258789,54.5299987792969,54.689998626709,16169,52.5333938598633,2022-02-16
54.7400016784668,54.9199981689453,54.2999992370605,54.560001373291,8945,52.408519744873,2022-02-17
54.9000015258789,54.9000015258789,54.3699989318848,54.4000015258789,5683,52.2548294067383,2022-02-18
54.4900016784668,54.6199989318848,53.7000007629395,53.9199981689453,15079,51.7937545776367,2022-02-21
53.4599990844727,53.9500007629395,52.7700004577637,53.8300018310547,32856,51.7073020935059,2022-02-22
53.8800010681152,54.1300010681152,53.4799995422363,53.6199989318848,41901,51.5055809020996,2022-02-23
52.4500007629395,53.2400016784668,52.0999984741211,53.0499992370605,36827,50.9580574035645,2022-02-24
53.5400009155273,54.4000015258789,53.3499984741211,54.3199996948242,25691,52.1779823303223,2022-02-25
54.2000007629395,54.8699989318848,54.0999984741211,54.7900009155273,10161,52.629451751709,2022-02-28
54.8499984741211,55.2000007629395,54.25,54.439998626709,22576,52.2932548522949,2022-03-01
54.439998626709,54.9300003051758,53.9300003051758,54.939998626709,24063,52.7735366821289,2022-03-02
55.060001373291,55.3400001525879,54.6599998474121,54.7799987792969,6924,52.6198425292969,2022-03-03
55.0099983215332,55.1599998474121,54.2900009155273,54.5400009155273,40090,52.3893051147461,2022-03-04
53.9300003051758,54.7999992370605,53.3499984741211,54.3400001525879,35430,52.1971893310547,2022-03-07
53.7400016784668,54.3300018310547,53.3300018310547,53.3300018310547,20431,51.2270240783691,2022-03-08
53.3800010681152,54.0200004577637,53.3600006103516,53.8400001525879,12958,51.7169075012207,2022-03-09
54,54.3199996948242,53.2099990844727,53.2799987792969,9924,51.1789894104004,2022-03-10
53.6800003051758,54.3300018310547,53.5400009155273,54.060001373291,11649,51.9282341003418,2022-03-11
54.2099990844727,54.3300018310547,53.9000015258789,53.9700012207031,32080,51.8417816162109,2022-03-14
53.5499992370605,54.4099998474121,53.3400001525879,54.3699989318848,7635,52.226001739502,2022-03-15
55,55.4300003051758,54.9300003051758,55.2799987792969,12157,53.1001243591309,2022-03-16
55.4000015258789,55.7900009155273,55.1699981689453,55.5200004577637,35765,53.3306617736816,2022-03-17
55.5499992370605,56.0299987792969,55.4500007629395,55.9500007629395,12272,53.7437019348145,2022-03-18
56.4900016784668,56.6199989318848,56.0699996948242,56.3699989318848,8686,54.1471405029297,2022-03-21
56.7299995422363,56.7299995422363,56.3199996948242,56.3699989318848,14534,54.1471405029297,2022-03-22
56.5200004577637,56.560001373291,55.9099998474121,55.9700012207031,37421,53.7629165649414,2022-03-23
56,56.1199989318848,55.6100006103516,55.7200012207031,26035,53.522777557373,2022-03-24
55.810001373291,56.0200004577637,55.5,55.689998626709,14588,53.4939575195312,2022-03-25
55.9000015258789,56.1599998474121,55.7099990844727,55.7099990844727,18317,53.5131683349609,2022-03-28
56.1300010681152,56.6599998474121,55.9500007629395,56.6599998474121,15141,54.4257049560547,2022-03-29
56.5699996948242,56.7900009155273,56.2000007629395,56.4099998474121,18260,54.1855621337891,2022-03-30
56.5999984741211,56.810001373291,56.3499984741211,56.5900001525879,10205,54.358470916748,2022-03-31
56.2900009155273,56.7900009155273,56.2900009155273,56.6500015258789,10772,54.4160995483398,2022-04-01
57.4199981689453,57.4199981689453,56.7599983215332,57.0099983215332,8703,54.7618980407715,2022-04-04
