"C3M.MI.Open","C3M.MI.High","C3M.MI.Low","C3M.MI.Close","C3M.MI.Volume","C3M.MI.Adjusted","Date"
115.410003662109,115.470001220703,115.410003662109,115.430000305176,24114,115.430000305176,2022-06-09
115.410003662109,115.5,115.349998474121,115.48999786377,2950,115.48999786377,2022-06-10
115.470001220703,115.48999786377,115.370002746582,115.430000305176,2016,115.430000305176,2022-06-13
115.5,115.5,115.349998474121,115.449996948242,1377,115.449996948242,2022-06-14
115.449996948242,115.459999084473,115.330001831055,115.389999389648,1221,115.389999389648,2022-06-15
115.349998474121,115.470001220703,115.309997558594,115.459999084473,1439,115.459999084473,2022-06-16
115.459999084473,115.459999084473,115.339996337891,115.389999389648,648,115.389999389648,2022-06-17
115.430000305176,115.430000305176,115.330001831055,115.389999389648,369,115.389999389648,2022-06-20
115.419998168945,115.419998168945,115.349998474121,115.370002746582,1619,115.370002746582,2022-06-21
115.379997253418,115.440002441406,115.339996337891,115.379997253418,987,115.379997253418,2022-06-22
115.360000610352,115.389999389648,115.330001831055,115.389999389648,349,115.389999389648,2022-06-23
115.379997253418,115.430000305176,115.379997253418,115.410003662109,1314,115.410003662109,2022-06-24
115.400001525879,115.410003662109,115.370002746582,115.400001525879,378,115.400001525879,2022-06-27
115.410003662109,115.449996948242,115.360000610352,115.400001525879,7025,115.400001525879,2022-06-28
115.349998474121,115.449996948242,115.339996337891,115.389999389648,2095,115.389999389648,2022-06-29
115.339996337891,115.410003662109,115.319999694824,115.319999694824,862,115.319999694824,2022-06-30
115.330001831055,115.449996948242,115.319999694824,115.430000305176,4957,115.430000305176,2022-07-01
115.360000610352,115.419998168945,115.349998474121,115.419998168945,750,115.419998168945,2022-07-04
115.410003662109,115.430000305176,115.330001831055,115.370002746582,3271,115.370002746582,2022-07-05
115.330001831055,115.430000305176,115.330001831055,115.379997253418,4147,115.379997253418,2022-07-06
115.410003662109,115.449996948242,115.319999694824,115.360000610352,6419,115.360000610352,2022-07-07
115.419998168945,115.430000305176,115.300003051758,115.400001525879,35020,115.400001525879,2022-07-08
115.349998474121,115.400001525879,115.339996337891,115.370002746582,30292,115.370002746582,2022-07-11
115.319999694824,115.440002441406,115.309997558594,115.440002441406,25789,115.440002441406,2022-07-12
115.339996337891,115.440002441406,115.330001831055,115.430000305176,28066,115.430000305176,2022-07-13
115.400001525879,115.430000305176,115.269996643066,115.349998474121,11753,115.349998474121,2022-07-14
115.370002746582,115.400001525879,115.25,115.269996643066,2848,115.269996643066,2022-07-15
115.319999694824,115.410003662109,115.290000915527,115.349998474121,5399,115.349998474121,2022-07-18
115.379997253418,115.389999389648,115.269996643066,115.370002746582,36247,115.370002746582,2022-07-19
115.269996643066,115.379997253418,115.269996643066,115.319999694824,741,115.319999694824,2022-07-20
115.26000213623,115.370002746582,115.23999786377,115.370002746582,3725,115.370002746582,2022-07-21
115.23999786377,115.349998474121,115.230003356934,115.26000213623,2005,115.26000213623,2022-07-22
115.339996337891,115.360000610352,115.230003356934,115.300003051758,4702,115.300003051758,2022-07-25
115.269996643066,115.349998474121,115.25,115.290000915527,5709,115.290000915527,2022-07-26
115.319999694824,115.339996337891,115.269996643066,115.339996337891,2379,115.339996337891,2022-07-27
115.220001220703,115.349998474121,115.220001220703,115.220001220703,3026,115.220001220703,2022-07-28
115.220001220703,115.339996337891,115.209999084473,115.290000915527,7260,115.290000915527,2022-07-29
115.26000213623,115.339996337891,115.089996337891,115.089996337891,18194,115.089996337891,2022-08-01
115.300003051758,115.309997558594,115.25,115.25,1836,115.25,2022-08-02
115.269996643066,115.319999694824,115.169998168945,115.25,8998,115.25,2022-08-03
115.309997558594,115.349998474121,115.23999786377,115.290000915527,778,115.290000915527,2022-08-04
115.319999694824,115.349998474121,115.23999786377,115.300003051758,634,115.300003051758,2022-08-05
115.269996643066,115.330001831055,115.150001525879,115.26000213623,23711,115.26000213623,2022-08-08
115.319999694824,115.319999694824,115.23999786377,115.23999786377,1613,115.23999786377,2022-08-09
115.26000213623,115.319999694824,115.169998168945,115.290000915527,1734,115.290000915527,2022-08-10
115.309997558594,115.330001831055,115.23999786377,115.279998779297,228,115.279998779297,2022-08-11
115.319999694824,115.330001831055,115.269996643066,115.300003051758,892,115.300003051758,2022-08-12
115.319999694824,115.349998474121,115.319999694824,115.290000915527,874,115.290000915527,2022-08-16
115.309997558594,115.319999694824,115.25,115.25,1258,115.25,2022-08-17
115.330001831055,115.339996337891,115.230003356934,115.279998779297,1574,115.279998779297,2022-08-18
115.309997558594,115.330001831055,115.26000213623,115.330001831055,1776,115.330001831055,2022-08-19
115.25,115.309997558594,115.209999084473,115.290000915527,1315,115.290000915527,2022-08-22
115.230003356934,115.349998474121,115.209999084473,115.269996643066,1536,115.269996643066,2022-08-23
115.319999694824,115.330001831055,115.26000213623,115.290000915527,609,115.290000915527,2022-08-24
115.330001831055,115.330001831055,115.230003356934,115.300003051758,16356,115.300003051758,2022-08-25
115.349998474121,115.360000610352,115.230003356934,115.300003051758,2506,115.300003051758,2022-08-26
115.26000213623,115.319999694824,115.26000213623,115.290000915527,539,115.290000915527,2022-08-29
115.220001220703,115.330001831055,115.220001220703,115.300003051758,545,115.300003051758,2022-08-30
115.269996643066,115.319999694824,115.230003356934,115.269996643066,1701,115.269996643066,2022-08-31
115.300003051758,115.309997558594,115.25,115.300003051758,412,115.300003051758,2022-09-01
115.300003051758,115.309997558594,115.199996948242,115.26000213623,1482,115.26000213623,2022-09-02
115.230003356934,115.290000915527,115.209999084473,115.220001220703,3329,115.220001220703,2022-09-05
115.230003356934,115.300003051758,115.169998168945,115.25,1929,115.25,2022-09-06
115.220001220703,115.279998779297,115.209999084473,115.209999084473,4354,115.209999084473,2022-09-07
115.25,115.309997558594,115.139999389648,115.209999084473,1173,115.209999084473,2022-09-08
115.169998168945,115.209999084473,115.160003662109,115.190002441406,647,115.190002441406,2022-09-09
115.150001525879,115.199996948242,115.110000610352,115.150001525879,407,115.150001525879,2022-09-12
115.150001525879,115.150001525879,115.150001525879,115.150001525879,0,115.150001525879,2022-09-13
115.150001525879,115.150001525879,115.150001525879,115.150001525879,0,115.150001525879,2022-09-14
115.150001525879,115.150001525879,115.150001525879,115.150001525879,0,115.150001525879,2022-09-15
115.150001525879,115.150001525879,115.150001525879,115.150001525879,0,115.150001525879,2022-09-16
115.150001525879,115.150001525879,115.150001525879,115.150001525879,0,115.150001525879,2022-09-19
115.150001525879,115.150001525879,115.150001525879,115.150001525879,0,115.150001525879,2022-09-20
115.120002746582,115.139999389648,115.110000610352,115.120002746582,44730,115.120002746582,2022-09-21
115.169998168945,115.180000305176,115.069999694824,115.129997253418,10935,115.129997253418,2022-09-22
115.120002746582,115.169998168945,115.059997558594,115.059997558594,3878,115.059997558594,2022-09-23
115.080001831055,115.209999084473,115.069999694824,115.129997253418,4346,115.129997253418,2022-09-26
115.160003662109,115.190002441406,115.059997558594,115.139999389648,6083,115.139999389648,2022-09-27
115.220001220703,115.25,114.98999786377,114.98999786377,3555,114.98999786377,2022-09-28
115.180000305176,115.199996948242,115.050003051758,115.199996948242,1983,115.199996948242,2022-09-29
115.120002746582,115.230003356934,115.089996337891,115.150001525879,3125,115.150001525879,2022-09-30
115.199996948242,115.25,115.089996337891,115.220001220703,1283,115.220001220703,2022-10-03
115.220001220703,115.220001220703,115.099998474121,115.169998168945,759,115.169998168945,2022-10-04
115.160003662109,115.220001220703,115.150001525879,115.180000305176,594,115.180000305176,2022-10-05
115.199996948242,115.199996948242,115.080001831055,115.169998168945,6927,115.169998168945,2022-10-06
115.150001525879,115.230003356934,115.080001831055,115.220001220703,3250,115.220001220703,2022-10-07
115.150001525879,115.230003356934,115.089996337891,115.169998168945,3831,115.169998168945,2022-10-10
115.160003662109,115.220001220703,114.839996337891,115.190002441406,1348,115.190002441406,2022-10-11
115.209999084473,115.209999084473,115.099998474121,115.209999084473,4159,115.209999084473,2022-10-12
115.160003662109,115.25,115.110000610352,115.25,1574,115.25,2022-10-13
115.180000305176,115.23999786377,115.150001525879,115.180000305176,4262,115.180000305176,2022-10-14
115.160003662109,115.209999084473,115.110000610352,115.180000305176,47641,115.180000305176,2022-10-17
115.160003662109,115.169998168945,115.120002746582,115.190002441406,6587,115.190002441406,2022-10-18
115.169998168945,115.220001220703,115.150001525879,115.190002441406,4844,115.190002441406,2022-10-19
115.169998168945,115.319999694824,115.139999389648,115.199996948242,70113,115.199996948242,2022-10-20
115.139999389648,115.26000213623,115.120002746582,115.209999084473,994,115.209999084473,2022-10-21
115.180000305176,115.269996643066,115.169998168945,115.209999084473,8699,115.209999084473,2022-10-24
115.220001220703,115.23999786377,115.169998168945,115.23999786377,1864,115.23999786377,2022-10-25
115.230003356934,115.26000213623,115.129997253418,115.129997253418,2094,115.129997253418,2022-10-26
115.230003356934,115.319999694824,115.160003662109,115.199996948242,375,115.199996948242,2022-10-27
115.25,115.25,115.150001525879,115.25,965,115.25,2022-10-28
115.220001220703,115.25,115.139999389648,115.190002441406,395,115.190002441406,2022-10-31
115.169998168945,115.169998168945,115.169998168945,115.199996948242,154,115.199996948242,2022-11-01
115.220001220703,115.220001220703,115.160003662109,115.190002441406,1712,115.190002441406,2022-11-02
115.150001525879,115.26000213623,115.099998474121,115.169998168945,4953,115.169998168945,2022-11-03
115.209999084473,115.209999084473,115.160003662109,115.180000305176,1191,115.180000305176,2022-11-04
115.160003662109,115.169998168945,115.089996337891,115.160003662109,1678,115.160003662109,2022-11-07
115.169998168945,115.230003356934,115.120002746582,115.190002441406,137,115.190002441406,2022-11-08
115.169998168945,115.230003356934,115.120002746582,115.169998168945,1748,115.169998168945,2022-11-09
115.230003356934,115.279998779297,115.089996337891,115.199996948242,5042,115.199996948242,2022-11-10
115.180000305176,115.199996948242,115.160003662109,115.199996948242,7294,115.199996948242,2022-11-11
115.180000305176,115.23999786377,115.160003662109,115.199996948242,1860,115.199996948242,2022-11-14
115.230003356934,115.279998779297,114.930000305176,115.089996337891,6206,115.089996337891,2022-11-15
115.220001220703,115.230003356934,115.150001525879,115.199996948242,1343,115.199996948242,2022-11-16
115.25,115.26000213623,115.139999389648,115.139999389648,1221,115.139999389648,2022-11-17
115.129997253418,115.25,115.129997253418,115.139999389648,3220,115.139999389648,2022-11-18
115.160003662109,115.279998779297,115.139999389648,115.220001220703,3880,115.220001220703,2022-11-21
115.190002441406,115.279998779297,115.190002441406,115.279998779297,1528,115.279998779297,2022-11-22
115.180000305176,115.349998474121,115.139999389648,115.139999389648,1606,115.139999389648,2022-11-23
115.220001220703,115.279998779297,115.150001525879,115.150001525879,3352,115.150001525879,2022-11-24
115.26000213623,115.339996337891,115.129997253418,115.339996337891,604,115.339996337891,2022-11-25
115.23999786377,115.290000915527,115.220001220703,115.25,1732,115.25,2022-11-28
115.25,115.290000915527,115.199996948242,115.23999786377,1393,115.23999786377,2022-11-29
115.209999084473,115.330001831055,115.190002441406,115.279998779297,6908,115.279998779297,2022-11-30
115.23999786377,115.309997558594,115.220001220703,115.269996643066,9066,115.269996643066,2022-12-01
115.230003356934,115.330001831055,115.209999084473,115.279998779297,81,115.279998779297,2022-12-02
115.349998474121,115.370002746582,115.23999786377,115.330001831055,5017,115.330001831055,2022-12-05
115.309997558594,115.330001831055,115.300003051758,115.300003051758,2262,115.300003051758,2022-12-06
115.300003051758,115.330001831055,115.26000213623,115.319999694824,1923,115.319999694824,2022-12-07
115.330001831055,115.330001831055,115.330001831055,115.319999694824,3,115.319999694824,2022-12-08
115.309997558594,115.339996337891,115.220001220703,115.269996643066,2646,115.269996643066,2022-12-09
115.319999694824,115.349998474121,115.279998779297,115.319999694824,12702,115.319999694824,2022-12-12
115.360000610352,115.360000610352,115.300003051758,115.319999694824,378,115.319999694824,2022-12-13
115.410003662109,115.440002441406,115.230003356934,115.319999694824,4227,115.319999694824,2022-12-14
115.370002746582,115.370002746582,115.230003356934,115.319999694824,2645,115.319999694824,2022-12-15
115.349998474121,115.360000610352,115.290000915527,115.360000610352,2326,115.360000610352,2022-12-16
115.309997558594,115.370002746582,115.190002441406,115.330001831055,3004,115.330001831055,2022-12-19
115.300003051758,115.300003051758,115.25,115.309997558594,11669,115.309997558594,2022-12-20
115.300003051758,115.360000610352,115.290000915527,115.330001831055,3017,115.330001831055,2022-12-21
115.319999694824,115.370002746582,115.309997558594,115.349998474121,5108,115.349998474121,2022-12-22
115.389999389648,115.400001525879,115.279998779297,115.400001525879,9032,115.400001525879,2022-12-23
115.339996337891,115.389999389648,115.290000915527,115.360000610352,531,115.360000610352,2022-12-27
115.400001525879,115.410003662109,115.339996337891,115.370002746582,1813,115.370002746582,2022-12-28
115.349998474121,115.419998168945,115.349998474121,115.419998168945,912,115.419998168945,2022-12-29
115.349998474121,115.410003662109,115.339996337891,115.410003662109,1362,115.410003662109,2022-12-30
115.400001525879,115.400001525879,115.290000915527,115.290000915527,1140,115.290000915527,2023-01-02
115.400001525879,115.419998168945,115.25,115.349998474121,656,115.349998474121,2023-01-03
115.319999694824,115.379997253418,115.300003051758,115.339996337891,657,115.339996337891,2023-01-04
115.330001831055,115.370002746582,115.309997558594,115.339996337891,223,115.339996337891,2023-01-05
115.430000305176,115.430000305176,115.23999786377,115.339996337891,1082,115.339996337891,2023-01-06
115.419998168945,115.419998168945,115.319999694824,115.339996337891,17647,115.339996337891,2023-01-09
115.330001831055,115.389999389648,115.309997558594,115.349998474121,4085,115.349998474121,2023-01-10
115.389999389648,115.400001525879,115.319999694824,115.360000610352,1226,115.360000610352,2023-01-11
115.400001525879,115.449996948242,115.269996643066,115.269996643066,1420,115.269996643066,2023-01-12
115.339996337891,115.480003356934,115.339996337891,115.440002441406,507,115.440002441406,2023-01-13
115.400001525879,115.430000305176,115.370002746582,115.430000305176,1961,115.430000305176,2023-01-16
115.389999389648,115.440002441406,115.330001831055,115.410003662109,718,115.410003662109,2023-01-17
115.440002441406,115.449996948242,115.339996337891,115.379997253418,4508,115.379997253418,2023-01-18
115.449996948242,115.449996948242,115.319999694824,115.419998168945,1528,115.419998168945,2023-01-19
115.449996948242,115.459999084473,115.370002746582,115.400001525879,1923,115.400001525879,2023-01-20
115.410003662109,115.459999084473,115.400001525879,115.440002441406,379,115.440002441406,2023-01-23
115.470001220703,115.470001220703,115.330001831055,115.330001831055,1733,115.330001831055,2023-01-24
115.419998168945,115.470001220703,115.410003662109,115.440002441406,2249,115.440002441406,2023-01-25
115.440002441406,115.48999786377,115.430000305176,115.459999084473,1654,115.459999084473,2023-01-26
115.480003356934,115.519996643066,115.430000305176,115.430000305176,916,115.430000305176,2023-01-27
115.48999786377,115.540000915527,115.360000610352,115.360000610352,1478,115.360000610352,2023-01-30
115.550003051758,115.569999694824,115.360000610352,115.360000610352,1889,115.360000610352,2023-01-31
115.459999084473,115.51000213623,115.410003662109,115.449996948242,997,115.449996948242,2023-02-01
115.51000213623,115.519996643066,115.339996337891,115.389999389648,1749,115.389999389648,2023-02-02
115.480003356934,115.580001831055,115.360000610352,115.580001831055,7615,115.580001831055,2023-02-03
115.480003356934,115.550003051758,115.410003662109,115.48999786377,3135,115.48999786377,2023-02-06
115.550003051758,115.550003051758,115.419998168945,115.51000213623,15230,115.51000213623,2023-02-07
115.550003051758,115.550003051758,115.449996948242,115.519996643066,1456,115.519996643066,2023-02-08
115.470001220703,115.550003051758,115.470001220703,115.529998779297,798,115.529998779297,2023-02-09
115.569999694824,115.569999694824,115.470001220703,115.529998779297,766,115.529998779297,2023-02-10
115.610000610352,115.629997253418,115.430000305176,115.519996643066,2733,115.519996643066,2023-02-13
115.569999694824,115.580001831055,115.51000213623,115.540000915527,1159,115.540000915527,2023-02-14
115.519996643066,115.569999694824,115.51000213623,115.559997558594,3141,115.559997558594,2023-02-15
115.5,115.589996337891,115.480003356934,115.559997558594,1401,115.559997558594,2023-02-16
115.48999786377,115.629997253418,115.459999084473,115.629997253418,3765,115.629997253418,2023-02-17
115.589996337891,115.589996337891,115.51000213623,115.519996643066,1176,115.519996643066,2023-02-20
115.540000915527,115.610000610352,115.51000213623,115.569999694824,1821,115.569999694824,2023-02-21
115.589996337891,115.620002746582,115.540000915527,115.610000610352,384,115.610000610352,2023-02-22
115.580001831055,115.650001525879,115.550003051758,115.599998474121,3220,115.599998474121,2023-02-23
115.589996337891,115.650001525879,115.580001831055,115.650001525879,481,115.650001525879,2023-02-24
115.589996337891,115.620002746582,115.559997558594,115.580001831055,1358,115.580001831055,2023-02-27
115.550003051758,115.669998168945,115.529998779297,115.620002746582,2856,115.620002746582,2023-02-28
115.629997253418,115.629997253418,115.589996337891,115.589996337891,1078,115.589996337891,2023-03-01
115.620002746582,115.669998168945,115.580001831055,115.610000610352,1165,115.610000610352,2023-03-02
115.650001525879,115.669998168945,115.599998474121,115.669998168945,8386,115.669998168945,2023-03-03
115.680000305176,115.690002441406,115.620002746582,115.660003662109,683,115.660003662109,2023-03-06
115.660003662109,115.669998168945,115.610000610352,115.650001525879,1097,115.650001525879,2023-03-07
115.680000305176,115.690002441406,115.629997253418,115.660003662109,1880,115.660003662109,2023-03-08
115.709999084473,115.709999084473,115.620002746582,115.709999084473,957,115.709999084473,2023-03-09
115.680000305176,115.709999084473,115.669998168945,115.709999084473,2895,115.709999084473,2023-03-10
115.800003051758,115.839996337891,115.699996948242,115.779998779297,1748,115.779998779297,2023-03-13
115.870002746582,115.900001525879,115.669998168945,115.669998168945,6768,115.669998168945,2023-03-14
115.860000610352,115.879997253418,115.73999786377,115.809997558594,992,115.809997558594,2023-03-15
115.900001525879,115.910003662109,115.660003662109,115.779998779297,5747,115.779998779297,2023-03-16
115.73999786377,115.870002746582,115.73999786377,115.76000213623,593,115.76000213623,2023-03-17
115.779998779297,115.860000610352,115.769996643066,115.839996337891,3247,115.839996337891,2023-03-20
115.860000610352,115.879997253418,115.790000915527,115.839996337891,703,115.839996337891,2023-03-21
115.819999694824,115.889999389648,115.790000915527,115.889999389648,1327,115.889999389648,2023-03-22
115.879997253418,115.919998168945,115.790000915527,115.849998474121,45549,115.849998474121,2023-03-23
115.809997558594,115.910003662109,115.809997558594,115.900001525879,615,115.900001525879,2023-03-24
115.889999389648,115.970001220703,115.860000610352,115.860000610352,87723,115.860000610352,2023-03-27
115.900001525879,115.980003356934,115.879997253418,115.870002746582,94043,115.870002746582,2023-03-28
115.910003662109,115.930000305176,115.849998474121,115.919998168945,7636,115.919998168945,2023-03-29
115.930000305176,115.949996948242,115.870002746582,115.919998168945,7846,115.919998168945,2023-03-30
115.910003662109,115.949996948242,115.870002746582,115.940002441406,1272,115.940002441406,2023-03-31
116.01000213623,116.01000213623,115.889999389648,115.910003662109,6067,115.910003662109,2023-04-03
116.01000213623,116.01000213623,115.830001831055,115.940002441406,1077,115.940002441406,2023-04-04
115.940002441406,115.98999786377,115.940002441406,115.98999786377,775,115.98999786377,2023-04-05
116.069999694824,116.069999694824,115.919998168945,115.919998168945,48879,115.919998168945,2023-04-06
116.669998168945,116.669998168945,115.919998168945,115.970001220703,8927,115.970001220703,2023-04-11
116.019996643066,116.029998779297,115.970001220703,116,2363,116,2023-04-12
116.029998779297,116.059997558594,115.980003356934,116.019996643066,5559,116.019996643066,2023-04-13
116.069999694824,116.069999694824,115.949996948242,116.059997558594,3133,116.059997558594,2023-04-14
116.01000213623,116.059997558594,116,116.029998779297,27031,116.029998779297,2023-04-17
116.040000915527,116.069999694824,115.959999084473,116.040000915527,3942,116.040000915527,2023-04-18
116.019996643066,116.069999694824,116.01000213623,116.040000915527,5324,116.040000915527,2023-04-19
116.050003051758,116.089996337891,116.040000915527,116.069999694824,1246,116.069999694824,2023-04-20
116.050003051758,116.099998474121,116.050003051758,116.080001831055,1342,116.080001831055,2023-04-21
116.080001831055,116.120002746582,116.050003051758,116.089996337891,7264,116.089996337891,2023-04-24
116.129997253418,116.139999389648,116.089996337891,116.110000610352,529,116.110000610352,2023-04-25
116.120002746582,116.129997253418,116.069999694824,116.120002746582,1903,116.120002746582,2023-04-26
116.120002746582,116.150001525879,116.069999694824,116.110000610352,3208,116.110000610352,2023-04-27
116.169998168945,116.230003356934,116.099998474121,116.150001525879,3487,116.150001525879,2023-04-28
116.150001525879,116.180000305176,116.139999389648,116.169998168945,2065,116.169998168945,2023-05-02
116.190002441406,116.190002441406,116.080001831055,116.139999389648,3341,116.139999389648,2023-05-03
116.199996948242,116.220001220703,116.120002746582,116.209999084473,3734,116.209999084473,2023-05-04
116.290000915527,116.290000915527,116.150001525879,116.230003356934,2007,116.230003356934,2023-05-05
116.26000213623,116.269996643066,116.160003662109,116.199996948242,1685,116.199996948242,2023-05-08
116.269996643066,116.269996643066,116.160003662109,116.190002441406,1608,116.190002441406,2023-05-09
116.180000305176,116.23999786377,116.160003662109,116.209999084473,555,116.209999084473,2023-05-10
116.309997558594,116.309997558594,116.180000305176,116.190002441406,2318,116.190002441406,2023-05-11
116.209999084473,116.26000213623,116.199996948242,116.23999786377,406,116.23999786377,2023-05-12
116.220001220703,116.279998779297,116.209999084473,116.23999786377,1035,116.23999786377,2023-05-15
116.319999694824,116.319999694824,116.209999084473,116.25,7745,116.25,2023-05-16
116.26000213623,116.300003051758,116.230003356934,116.26000213623,4080,116.26000213623,2023-05-17
116.26000213623,116.319999694824,116.23999786377,116.279998779297,8613,116.279998779297,2023-05-18
116.279998779297,116.349998474121,116.26000213623,116.319999694824,8485,116.319999694824,2023-05-19
116.290000915527,116.349998474121,116.25,116.309997558594,2443,116.309997558594,2023-05-22
116.339996337891,116.360000610352,116.26000213623,116.309997558594,2622,116.309997558594,2023-05-23
116.349998474121,116.349998474121,116.300003051758,116.319999694824,1234,116.319999694824,2023-05-24
116.379997253418,116.389999389648,116.300003051758,116.360000610352,3817,116.360000610352,2023-05-25
116.459999084473,116.459999084473,116.330001831055,116.370002746582,1688,116.370002746582,2023-05-26
116.400001525879,116.440002441406,116.300003051758,116.360000610352,2930,116.360000610352,2023-05-29
116.410003662109,116.419998168945,116.349998474121,116.379997253418,7380,116.379997253418,2023-05-30
116.419998168945,116.430000305176,116.379997253418,116.419998168945,3825,116.419998168945,2023-05-31
116.449996948242,116.459999084473,116.379997253418,116.419998168945,2808,116.419998168945,2023-06-01
116.459999084473,116.470001220703,116.379997253418,116.440002441406,1988,116.440002441406,2023-06-02
116.470001220703,116.51000213623,116.389999389648,116.449996948242,1944,116.449996948242,2023-06-05
116.419998168945,116.470001220703,116.389999389648,116.430000305176,3880,116.430000305176,2023-06-06
116.540000915527,116.540000915527,116.430000305176,116.459999084473,953,116.459999084473,2023-06-07
116.370002746582,116.580001831055,116.370002746582,116.470001220703,12679,116.470001220703,2023-06-08
116.440002441406,116.540000915527,116.440002441406,116.5,4067,116.5,2023-06-09
116.529998779297,116.529998779297,116.459999084473,116.5,4808,116.5,2023-06-12
116.480003356934,116.540000915527,116.470001220703,116.5,1385,116.5,2023-06-13
116.540000915527,116.559997558594,116.480003356934,116.5,5081,116.5,2023-06-14
116.559997558594,116.559997558594,116.470001220703,116.559997558594,7975,116.559997558594,2023-06-15
116.51000213623,116.620002746582,116.480003356934,116.480003356934,6169,116.480003356934,2023-06-16
116.569999694824,116.569999694824,116.51000213623,116.540000915527,1096,116.540000915527,2023-06-19
116.51000213623,116.580001831055,116.5,116.529998779297,9480,116.529998779297,2023-06-20
116.529998779297,116.569999694824,116.519996643066,116.550003051758,406,116.550003051758,2023-06-21
116.589996337891,116.589996337891,116.5,116.559997558594,3618,116.559997558594,2023-06-22
116.620002746582,116.620002746582,116.550003051758,116.580001831055,2768,116.580001831055,2023-06-23
116.559997558594,116.690002441406,116.550003051758,116.610000610352,5405,116.610000610352,2023-06-26
116.629997253418,116.660003662109,116.580001831055,116.599998474121,2351,116.599998474121,2023-06-27
116.620002746582,116.639999389648,116.580001831055,116.599998474121,1265,116.599998474121,2023-06-28
116.680000305176,116.680000305176,116.599998474121,116.599998474121,3438,116.599998474121,2023-06-29
116.699996948242,116.699996948242,116.610000610352,116.690002441406,19571,116.690002441406,2023-06-30
116.629997253418,116.680000305176,116.580001831055,116.680000305176,951,116.680000305176,2023-07-03
116.629997253418,116.699996948242,116.629997253418,116.650001525879,1611,116.650001525879,2023-07-04
116.690002441406,116.699996948242,116.639999389648,116.669998168945,1140,116.669998168945,2023-07-05
116.680000305176,116.720001220703,116.660003662109,116.690002441406,4613,116.690002441406,2023-07-06
116.73999786377,116.75,116.680000305176,116.730003356934,4406,116.730003356934,2023-07-07
116.75,116.75,116.680000305176,116.709999084473,2376,116.709999084473,2023-07-10
116.720001220703,116.76000213623,116.680000305176,116.720001220703,8539,116.720001220703,2023-07-11
116.730003356934,116.76000213623,116.709999084473,116.76000213623,4937,116.76000213623,2023-07-12
116.730003356934,116.819999694824,116.699996948242,116.769996643066,11102,116.769996643066,2023-07-13
116.819999694824,116.819999694824,116.73999786377,116.800003051758,7908,116.800003051758,2023-07-14
116.889999389648,116.889999389648,116.669998168945,116.809997558594,6412,116.809997558594,2023-07-17
116.769996643066,116.839996337891,116.769996643066,116.830001831055,1553,116.830001831055,2023-07-18
116.839996337891,116.849998474121,116.779998779297,116.819999694824,12069,116.819999694824,2023-07-19
116.819999694824,116.879997253418,116.819999694824,116.849998474121,729,116.849998474121,2023-07-20
116.870002746582,116.919998168945,116.819999694824,116.889999389648,2937,116.889999389648,2023-07-21
116.919998168945,116.919998168945,116.839996337891,116.879997253418,1408,116.879997253418,2023-07-24
116.860000610352,116.900001525879,116.849998474121,116.879997253418,2136,116.879997253418,2023-07-25
116.870002746582,116.919998168945,116.860000610352,116.889999389648,2329,116.889999389648,2023-07-26
116.919998168945,116.98999786377,116.839996337891,116.930000305176,4070,116.930000305176,2023-07-27
116.800003051758,116.949996948242,116.769996643066,116.949996948242,1985,116.949996948242,2023-07-28
116.940002441406,116.970001220703,116.910003662109,116.940002441406,989,116.940002441406,2023-07-31
116.930000305176,117,116.930000305176,117,5243,117,2023-08-01
116.98999786377,117.01000213623,116.980003356934,116.980003356934,1872,116.980003356934,2023-08-02
116.98999786377,117.040000915527,116.959999084473,116.959999084473,1234,116.959999084473,2023-08-03
117.050003051758,117.050003051758,116.959999084473,117,4320,117,2023-08-04
117.120002746582,117.120002746582,116.980003356934,116.980003356934,2776,116.980003356934,2023-08-07
116.98999786377,117.059997558594,116.980003356934,117.029998779297,1978,117.029998779297,2023-08-08
117,117.069999694824,117,117.029998779297,2833,117.029998779297,2023-08-09
117.160003662109,117.160003662109,117.029998779297,117.080001831055,2048,117.080001831055,2023-08-10
117.129997253418,117.139999389648,117.059997558594,117.069999694824,2852,117.069999694824,2023-08-11
117.069999694824,117.110000610352,117.059997558594,117.089996337891,679,117.089996337891,2023-08-14
117.120002746582,117.169998168945,117.080001831055,117.129997253418,9789,117.129997253418,2023-08-16
117.150001525879,117.169998168945,117.110000610352,117.169998168945,610,117.169998168945,2023-08-17
117.169998168945,117.190002441406,117.139999389648,117.169998168945,2981,117.169998168945,2023-08-18
117.180000305176,117.199996948242,117.139999389648,117.139999389648,2637,117.139999389648,2023-08-21
117.150001525879,117.190002441406,117.150001525879,117.309997558594,424,117.309997558594,2023-08-22
117.209999084473,117.220001220703,117.150001525879,117.150001525879,636,117.150001525879,2023-08-23
117.26000213623,117.26000213623,117.190002441406,117.220001220703,1058,117.220001220703,2023-08-24
117.220001220703,117.279998779297,117.220001220703,117.230003356934,616,117.230003356934,2023-08-25
117.319999694824,117.319999694824,117.25,117.25,6720,117.25,2023-08-28
117.25,117.290000915527,117.25,117.25,3685,117.25,2023-08-29
117.23999786377,117.279998779297,117.220001220703,117.25,1606,117.25,2023-08-30
117.26000213623,117.349998474121,117.26000213623,117.300003051758,887,117.300003051758,2023-08-31
117.279998779297,117.370002746582,117.279998779297,117.330001831055,1015,117.330001831055,2023-09-01
