"PM.Open","PM.High","PM.Low","PM.Close","PM.Volume","PM.Adjusted","Date"
74.7799987792969,75.3499984741211,74.5299987792969,75,3909600,57.6608657836914,2020-07-15
74.7699966430664,75.5500030517578,74.3399963378906,75.3499984741211,3691800,57.9299507141113,2020-07-16
75.8000030517578,75.8000030517578,74.7099990844727,75.0299987792969,3299400,57.6839294433594,2020-07-17
74.5999984741211,74.7900009155273,72.4700012207031,72.8899993896484,5448500,56.0386619567871,2020-07-20
75.2300033569336,76.9199981689453,74.9000015258789,75.9199981689453,6862900,58.3681640625,2020-07-21
76.25,76.3199996948242,74.0400009155273,76,4904900,58.4296913146973,2020-07-22
75.879997253418,76.3899993896484,75.2300033569336,76.3000030517578,5116900,58.6603050231934,2020-07-23
77,77.879997253418,76.2699966430664,76.8499984741211,5695000,59.0831565856934,2020-07-24
76.8000030517578,78.6999969482422,76.6100006103516,78.5400009155273,7595800,60.382453918457,2020-07-27
78.5400009155273,79.3499984741211,77.8899993896484,77.9700012207031,4312300,59.9442329406738,2020-07-28
77.8499984741211,78.6900024414062,77.1600036621094,78.3899993896484,4635800,60.2671356201172,2020-07-29
77.7600021362305,78.1699981689453,77.1900024414062,77.4499969482422,3422600,59.5444488525391,2020-07-30
77.7600021362305,77.7600021362305,76.1100006103516,76.8099975585938,4995100,59.0524101257324,2020-07-31
76.5299987792969,76.8499984741211,75.9300003051758,76.5299987792969,3171600,58.8371353149414,2020-08-03
76.0400009155273,77.379997253418,76,77.0999984741211,3399100,59.2753562927246,2020-08-04
77.1999969482422,77.5100021362305,76.4599990844727,76.9599990844727,4204000,59.1677284240723,2020-08-05
76.4000015258789,77.1999969482422,76.25,77.120002746582,2440100,59.2907333374023,2020-08-06
76.5800018310547,77.5100021362305,76.2799987792969,77.5,2912300,59.5828895568848,2020-08-07
77.3600006103516,78.4599990844727,77.2600021362305,78.370002746582,4291400,60.2517547607422,2020-08-10
79.4000015258789,79.9100036621094,78.4199981689453,78.7200012207031,4574400,60.5208396911621,2020-08-11
79.3099975585938,80.0599975585938,79,79.6900024414062,4922200,61.2666053771973,2020-08-12
78.8600006103516,78.9899978637695,77.8499984741211,78.1399993896484,3925900,60.0749282836914,2020-08-13
77.7699966430664,78.3000030517578,77.370002746582,77.7099990844727,2829700,59.7443351745605,2020-08-14
77.4599990844727,78.5400009155273,77.0599975585938,78.2600021362305,2542800,60.1671752929688,2020-08-17
78.6500015258789,79.4199981689453,78.25,79.1800003051758,2590700,60.8744850158691,2020-08-18
79.3300018310547,79.7699966430664,78.5899963378906,78.6999969482422,4483900,60.5054550170898,2020-08-19
78.3600006103516,78.7799987792969,78.0100021362305,78.2200012207031,2690700,60.1364479064941,2020-08-20
78.3099975585938,78.5899963378906,77.3899993896484,78.0599975585938,2790000,60.0134201049805,2020-08-21
78.2900009155273,79.9000015258789,78.0400009155273,79.629997253418,2484400,61.2204475402832,2020-08-24
80.3099975585938,80.4599990844727,79.2600021362305,79.620002746582,3365500,61.212760925293,2020-08-25
78.7699966430664,80.0899963378906,78.2399978637695,79.9800033569336,3648600,61.4895439147949,2020-08-26
80.0800018310547,81.2200012207031,79.5500030517578,80,3502000,61.5049018859863,2020-08-27
79.7300033569336,80.8000030517578,79.1600036621094,80.7399978637695,3119200,62.073844909668,2020-08-28
80.5100021362305,80.7300033569336,79.75,79.7900009155273,3582800,61.3434638977051,2020-08-31
79.1399993896484,79.5,78.6399993896484,79.0400009155273,3285500,60.7668724060059,2020-09-01
78.879997253418,80.4100036621094,78.8399963378906,79.9800033569336,3321800,61.4895439147949,2020-09-02
80.5699996948242,81.6100006103516,78.7399978637695,79.3199996948242,4024000,60.9821243286133,2020-09-03
79.9700012207031,80.4199981689453,78.3499984741211,79.1500015258789,4107100,60.8514366149902,2020-09-04
79.4300003051758,79.5899963378906,77.8899993896484,79.0299987792969,4235200,60.7591552734375,2020-09-08
79.75,81.4700012207031,79.5599975585938,80.4700012207031,4483800,61.8662528991699,2020-09-09
80.4000015258789,81.2300033569336,79.7699966430664,80.4100036621094,3402800,61.820125579834,2020-09-10
80.7600021362305,81.5,80.3199996948242,81.2300033569336,3007800,62.4505729675293,2020-09-11
81.620002746582,82.5899963378906,81.3099975585938,81.9400024414062,3989600,62.996410369873,2020-09-14
82.3199996948242,82.5199966430664,81.370002746582,81.4000015258789,3199200,62.5812644958496,2020-09-15
81.7600021362305,82.2399978637695,80.5400009155273,80.5999984741211,4103700,61.9661827087402,2020-09-16
80.3899993896484,80.6699981689453,79.1600036621094,79.4700012207031,5257000,61.0974578857422,2020-09-17
78.75,79.5699996948242,77.9899978637695,78.0800018310547,8811100,60.0288009643555,2020-09-18
78.0999984741211,78.3000030517578,76.3600006103516,77.8300018310547,5570000,59.8366012573242,2020-09-21
78.0500030517578,78.7900009155273,76.879997253418,77.0100021362305,4908500,59.2061729431152,2020-09-22
76.5400009155273,77.3499984741211,75.2900009155273,75.5,5012500,58.9640731811523,2020-09-23
75.5699996948242,77.0800018310547,74.9199981689453,76.3499984741211,3597200,59.6279029846191,2020-09-24
75.6800003051758,76.0100021362305,75.120002746582,75.4000015258789,3836600,58.8859825134277,2020-09-25
76.3000030517578,77.6600036621094,76.1699981689453,76.3099975585938,3832600,59.5966529846191,2020-09-28
75.7799987792969,76.120002746582,74.3000030517578,74.3399963378906,4060200,58.0581245422363,2020-09-29
74.5400009155273,75.2900009155273,74.3499984741211,74.9899978637695,5410400,58.5657653808594,2020-09-30
74.6999969482422,74.9700012207031,73.5100021362305,74.1399993896484,3934400,57.9019317626953,2020-10-01
73.5800018310547,75.129997253418,73.4499969482422,74.4599990844727,2974500,58.1518478393555,2020-10-02
74.7799987792969,76.0599975585938,74.5199966430664,75.9100036621094,3703400,59.2842864990234,2020-10-05
76.2300033569336,76.7399978637695,75.3099975585938,75.5,3323800,58.9640731811523,2020-10-06
76.8499984741211,79.6999969482422,76.5599975585938,79.0500030517578,6691300,61.7365493774414,2020-10-07
78.9300003051758,79.379997253418,77.8499984741211,78.3300018310547,6433400,61.1742401123047,2020-10-08
79.0599975585938,79.75,78.6800003051758,78.879997253418,3120800,61.6037864685059,2020-10-09
79.0899963378906,79.620002746582,78.5199966430664,79.3199996948242,2842800,61.9474182128906,2020-10-12
79.2900009155273,79.5800018310547,78.0699996948242,79.2099990844727,4414300,61.861499786377,2020-10-13
78.5599975585938,79.8899993896484,77.8300018310547,78.9100036621094,3488200,61.6272125244141,2020-10-14
77.870002746582,79.3199996948242,77.8499984741211,79.1399993896484,2406000,61.806827545166,2020-10-15
79.3499984741211,79.870002746582,79.0299987792969,79.2699966430664,3033600,61.908374786377,2020-10-16
78.9800033569336,79.3600006103516,77.6900024414062,77.8399963378906,4671600,60.7915687561035,2020-10-19
77.75,77.8499984741211,73.3000030517578,73.3300018310547,9405900,57.2693367004395,2020-10-20
73.9300003051758,75.2099990844727,73.6800003051758,73.8199996948242,7273500,57.6520156860352,2020-10-21
74.7600021362305,75.0800018310547,73.9199981689453,74.8600006103516,4733500,58.4642486572266,2020-10-22
75.2600021362305,75.370002746582,74.3099975585938,74.4499969482422,3823000,58.1440277099609,2020-10-23
73.8600006103516,73.9199981689453,72.8099975585938,73.6500015258789,5055900,57.5192527770996,2020-10-26
73.3499984741211,73.5299987792969,71.1900024414062,71.3300018310547,5377700,55.7073783874512,2020-10-27
70.0400009155273,71.120002746582,69.5400009155273,70.0400009155273,5709000,54.6999130249023,2020-10-28
69.6600036621094,71.1100006103516,68.9300003051758,70.6399993896484,6457600,55.1684913635254,2020-10-29
70.120002746582,71.1500015258789,69.9400024414062,71.0199966430664,6155900,55.4652671813965,2020-10-30
71.9400024414062,72.25,70.9199981689453,71.629997253418,4315600,55.9416618347168,2020-11-02
71.9800033569336,73.0599975585938,71.6800003051758,71.8199996948242,5043800,56.0900573730469,2020-11-03
72.2399978637695,73.1900024414062,71.4499969482422,71.5400009155273,4771200,55.8713798522949,2020-11-04
72.120002746582,72.4800033569336,70.8099975585938,70.9000015258789,5811000,55.3715629577637,2020-11-05
71.0199966430664,71.4300003051758,70.129997253418,70.4499969482422,5465400,55.0201072692871,2020-11-06
72.8000030517578,73.3099975585938,71.5800018310547,71.629997253418,8327700,55.9416618347168,2020-11-09
72.6399993896484,74.9700012207031,72.129997253418,74.75,7138400,58.3783416748047,2020-11-10
74.8600006103516,75.1800003051758,73.5500030517578,75.1100006103516,4586400,58.6594848632812,2020-11-11
74.4700012207031,74.6999969482422,73.1699981689453,74.5,4866200,58.1830902099609,2020-11-12
75,76.0400009155273,74.75,75.8899993896484,4887000,59.2686500549316,2020-11-13
77.370002746582,78.7200012207031,76.629997253418,78.629997253418,5408400,61.4085273742676,2020-11-16
78.0899963378906,78.9700012207031,77.5,78.379997253418,3942100,61.2132911682129,2020-11-17
78.7300033569336,79.2099990844727,77.2900009155273,77.4700012207031,3703500,60.5026054382324,2020-11-18
76.7600021362305,77.8300018310547,76.3899993896484,77.5100021362305,3730300,60.5338478088379,2020-11-19
77.0800018310547,77.5100021362305,76.5199966430664,76.7300033569336,4877000,59.9246826171875,2020-11-20
76.0400009155273,76.8199996948242,75.7099990844727,76.629997253418,3975000,59.8465728759766,2020-11-23
77.0400009155273,78.3000030517578,76.9300003051758,78.0199966430664,4430200,60.93212890625,2020-11-24
77.8099975585938,78.2099990844727,76.870002746582,76.8899993896484,3498400,60.0496406555176,2020-11-25
76.5899963378906,77,75.75,75.9000015258789,2523800,59.2764663696289,2020-11-27
75.6999969482422,76.0899963378906,75.4199981689453,75.75,5539100,59.1593132019043,2020-11-30
76.0199966430664,77.129997253418,75.6900024414062,77.0299987792969,6791700,60.1589660644531,2020-12-01
77.2900009155273,78.1100006103516,77.0199966430664,78.0699996948242,5415000,60.9711875915527,2020-12-02
78.25,78.6699981689453,77.6999969482422,78.5,4313400,61.3070106506348,2020-12-03
78.5299987792969,80.8300018310547,78.5299987792969,80.75,4678200,63.0642166137695,2020-12-04
81.0100021362305,82.1399993896484,80.5500030517578,81.6800003051758,5224200,63.79052734375,2020-12-07
81.2799987792969,83.120002746582,80.879997253418,82.6399993896484,5712800,64.5402755737305,2020-12-08
83.1800003051758,84.9800033569336,82.8399963378906,84.6100006103516,6900000,66.0788040161133,2020-12-09
84.0400009155273,85.4100036621094,83.9499969482422,84.9700012207031,8787800,66.3599472045898,2020-12-10
84,85.1999969482422,83.1100006103516,85,4869000,66.3833923339844,2020-12-11
85.7200012207031,85.7799987792969,84.3600006103516,84.4000015258789,12877400,65.9148025512695,2020-12-14
84.8199996948242,85.1999969482422,84.1500015258789,84.2900009155273,8624900,65.8288879394531,2020-12-15
84.2900009155273,86.2699966430664,84.2099990844727,85.629997253418,9049500,66.8754043579102,2020-12-16
85.8199996948242,86,85.1399993896484,85.6699981689453,5799900,66.9066314697266,2020-12-17
85.379997253418,86.6100006103516,85.0999984741211,86.0899963378906,12918200,67.2346725463867,2020-12-18
84.7699966430664,84.7699966430664,83.0599975585938,84.1699981689453,7672100,65.7351913452148,2020-12-21
82.6699981689453,82.7399978637695,81.2699966430664,82.1900024414062,5109300,65.1172103881836,2020-12-22
82.4499969482422,82.7200012207031,82.0299987792969,82.1999969482422,3702800,65.125129699707,2020-12-23
82.1600036621094,82.5999984741211,82.0299987792969,82.5100021362305,1128500,65.370735168457,2020-12-24
82.9400024414062,83.5699996948242,82.0699996948242,82.4899978637695,4528900,65.3548736572266,2020-12-28
83.1100006103516,83.2300033569336,81.6600036621094,81.870002746582,2417300,64.8636627197266,2020-12-29
81.9700012207031,82.1999969482422,81.3099975585938,81.4800033569336,2886400,64.5546875,2020-12-30
81.4599990844727,82.9199981689453,81.2900009155273,82.7900009155273,2892300,65.5925445556641,2020-12-31
82.8199996948242,82.8499984741211,79.8600006103516,81.5,5389400,64.5705184936523,2021-01-04
82.1800003051758,83.0899963378906,81.8300018310547,82.3899993896484,5282700,65.275634765625,2021-01-05
82.7099990844727,83.25,82.0100021362305,82.5,6376600,65.3628082275391,2021-01-06
82.6900024414062,83.3600006103516,82.3199996948242,82.9800033569336,4824300,65.7431030273438,2021-01-07
83.2900009155273,83.75,82.4700012207031,83.0899963378906,4035600,65.8302383422852,2021-01-08
83.0999984741211,83.6900024414062,82.0400009155273,82.3099975585938,4698000,65.2122650146484,2021-01-11
82,82.3499984741211,80.129997253418,81.0699996948242,5300300,64.229866027832,2021-01-12
80.8899993896484,81.4199981689453,80.5199966430664,81.2099990844727,5280200,64.3407669067383,2021-01-13
81.2300033569336,81.5699996948242,80.5500030517578,81.1800003051758,5504700,64.3169860839844,2021-01-14
80.9199981689453,81.370002746582,79.8399963378906,80.9400024414062,4492200,64.1268463134766,2021-01-15
81.4400024414062,82.2900009155273,80.8099975585938,81.9000015258789,7685100,64.8874359130859,2021-01-19
81.4300003051758,82.0299987792969,81.0100021362305,81.6999969482422,4733500,64.7289733886719,2021-01-20
81.9499969482422,82.0800018310547,81.0999984741211,81.3300018310547,4166300,64.4358367919922,2021-01-21
81.120002746582,81.3899993896484,80.5199966430664,80.6800003051758,3156300,63.9208488464355,2021-01-22
80.5,81.3600006103516,80.0400009155273,81.3399963378906,4156000,64.4437789916992,2021-01-25
81.5,82.2900009155273,81.1500015258789,81.9899978637695,3713400,64.9587478637695,2021-01-26
81.0999984741211,82.0500030517578,79.4400024414062,79.8000030517578,5295400,63.2236709594727,2021-01-27
79.8000030517578,82.0699996948242,79.7200012207031,81.2799987792969,3304800,64.3962326049805,2021-01-28
81.0899963378906,81.4499969482422,79.5400009155273,79.6500015258789,5107300,63.1048049926758,2021-01-29
79,79.7300033569336,78.3399963378906,79.0599975585938,6209500,62.6373672485352,2021-02-01
79.6600036621094,80.1900024414062,79.2099990844727,79.2699966430664,4790700,62.8037376403809,2021-02-02
79.2099990844727,80.8399963378906,78.9100036621094,80.2300033569336,4275000,63.5643539428711,2021-02-03
80.0299987792969,83.6900024414062,80.0199966430664,83.629997253418,5391300,66.2580795288086,2021-02-04
84.3899993896484,84.7900009155273,83.4800033569336,84.2799987792969,5048900,66.7730560302734,2021-02-05
84.4000015258789,86.0400009155273,84.1500015258789,85.9899978637695,4843300,68.1278381347656,2021-02-08
86.1900024414062,86.6999969482422,85.5699996948242,85.629997253418,4205400,67.8426208496094,2021-02-09
87,87.7300033569336,85.0400009155273,85.9400024414062,5260600,68.0882415771484,2021-02-10
86.129997253418,86.4300003051758,84.9700012207031,85.3600006103516,3570300,67.6287078857422,2021-02-11
85.4000015258789,86.1800003051758,85.0599975585938,86.120002746582,3597400,68.2308502197266,2021-02-12
85.879997253418,86.2200012207031,85.3199996948242,86,4323000,68.1357727050781,2021-02-16
