"MA.Open","MA.High","MA.Low","MA.Close","MA.Volume","MA.Adjusted","Date"
366.799987792969,370.519989013672,364.339996337891,368.320007324219,2180300,358.491088867188,2021-04-05
364.899993896484,370.75,362.5,369.570007324219,2661900,359.707702636719,2021-04-06
369.140014648438,373.959991455078,369,371.079986572266,2958300,361.177398681641,2021-04-07
373,379.309997558594,372.75,377.739990234375,3528400,368.09619140625,2021-04-08
376.079986572266,380.350006103516,374.440002441406,380.079986572266,2429300,370.376403808594,2021-04-09
378.079986572266,380.940002441406,376.179992675781,379.839996337891,2896600,370.142578125,2021-04-12
379.059997558594,380.100006103516,376.799987792969,378.130004882812,2652800,368.476196289062,2021-04-13
377,380.950012207031,375.600006103516,378.320007324219,2317400,368.661346435547,2021-04-14
381.170013427734,387.369995117188,380.970001220703,386.489990234375,2942200,376.622802734375,2021-04-15
389,389.100006103516,383.670013427734,386.170013427734,2725500,376.310943603516,2021-04-16
384.899993896484,387.739990234375,381.320007324219,382.160003662109,3360900,372.403289794922,2021-04-19
380.190002441406,381.309997558594,373.559997558594,376.630004882812,3135900,367.014526367188,2021-04-20
378.589996337891,384.100006103516,376.670013427734,383.100006103516,2466300,373.319396972656,2021-04-21
383.079986572266,389.5,381.989990234375,383.359985351562,3713700,373.572692871094,2021-04-22
384.350006103516,389.880004882812,383.459991455078,387.059997558594,2294800,377.178253173828,2021-04-23
387.829986572266,392.940002441406,387.100006103516,387.470001220703,2255000,377.577789306641,2021-04-26
388.220001220703,390.429992675781,386.140014648438,389.070007324219,2270000,379.136871337891,2021-04-27
390.700012207031,401.5,390.700012207031,395.649993896484,4065300,385.548919677734,2021-04-28
391.5,392.390014648438,383.809997558594,388.950012207031,4637100,379.019989013672,2021-04-29
382.859985351562,385,375.609985351562,382.059997558594,4043200,372.305847167969,2021-04-30
385.470001220703,386.869995117188,376.850006103516,379.399993896484,3344100,369.713775634766,2021-05-03
377.070007324219,378.209991455078,371.579986572266,375.910003662109,3321200,366.312927246094,2021-05-04
377.929992675781,379.640014648438,368.029998779297,369.140014648438,2993900,359.715759277344,2021-05-05
371.140014648438,375.730010986328,365.700012207031,375.480010986328,3787300,365.893920898438,2021-05-06
377.260009765625,378.640014648438,373.559997558594,375.399993896484,2935900,365.815887451172,2021-05-07
375.790008544922,376,365.410003662109,366.339996337891,3193700,356.987182617188,2021-05-10
361.010009765625,368.929992675781,359.269989013672,367.609985351562,3073100,358.224792480469,2021-05-11
364.75,365.380004882812,355.640014648438,356.619995117188,3293200,347.515380859375,2021-05-12
359.329986572266,362.839996337891,357.920013427734,360.019989013672,2626000,350.828582763672,2021-05-13
363.029998779297,364.709991455078,361.489990234375,363.910003662109,2959700,354.619262695312,2021-05-14
362.299987792969,364.059997558594,358.059997558594,363.299987792969,2511600,354.024780273438,2021-05-17
367,369.839996337891,362.880004882812,363.070007324219,3421200,353.800720214844,2021-05-18
357.329986572266,361.149993896484,355.369995117188,360.980010986328,3577900,351.764099121094,2021-05-19
362.940002441406,369.410003662109,362.489990234375,367.700012207031,4087500,358.312530517578,2021-05-20
369.140014648438,372.529998779297,367.459991455078,367.600006103516,2708700,358.215026855469,2021-05-21
370.079986572266,373.739990234375,369.640014648438,372.380004882812,2351500,362.873046875,2021-05-24
373.130004882812,373.75,366.820007324219,367.220001220703,3916300,357.844787597656,2021-05-25
369,369.910003662109,362.049987792969,362.649993896484,3101900,353.391418457031,2021-05-26
364.549987792969,366.399993896484,360.540008544922,362,5416300,352.758026123047,2021-05-27
363.5,365.410003662109,360.420013427734,360.579986572266,3624300,351.374328613281,2021-05-28
364.480010986328,365.399993896484,359.540008544922,359.790008544922,3119700,350.604461669922,2021-06-01
363.529998779297,371.170013427734,362.880004882812,366.850006103516,3531000,357.484191894531,2021-06-02
363.359985351562,366.690002441406,361.730010986328,361.820007324219,2605900,352.582580566406,2021-06-03
364.309997558594,366.630004882812,363.700012207031,366.019989013672,2295200,356.675384521484,2021-06-04
367.799987792969,371.350006103516,363.279998779297,364.079986572266,2133400,354.784973144531,2021-06-07
365,367.679992675781,363.230010986328,365.260009765625,3224200,355.934814453125,2021-06-08
366.940002441406,369.320007324219,363.329986572266,363.329986572266,2520900,354.054138183594,2021-06-09
364.690002441406,365.640014648438,361.959991455078,364.299987792969,2460200,354.999328613281,2021-06-10
365.540008544922,366.850006103516,363.799987792969,365.5,2708300,356.168640136719,2021-06-11
366,366.630004882812,362.100006103516,366.519989013672,2515300,357.16259765625,2021-06-14
367.339996337891,368.75,362.739990234375,368.119995117188,3562500,358.721771240234,2021-06-15
369.380004882812,369.380004882812,361.299987792969,363.820007324219,3081000,354.531555175781,2021-06-16
363.5,369.149993896484,361.230010986328,367.290008544922,3824900,357.912963867188,2021-06-17
362.119995117188,370.380004882812,362,367.420013427734,5009400,358.039642333984,2021-06-18
368.619995117188,376.450012207031,366.200012207031,373.089996337891,3094600,363.564880371094,2021-06-21
373.989990234375,378.760009765625,372.019989013672,378.040008544922,3582700,368.388549804688,2021-06-22
378,378.720001220703,374.290008544922,375.140014648438,2241800,365.562561035156,2021-06-23
379,380.059997558594,372.899993896484,374.75,2788200,365.182525634766,2021-06-24
375.450012207031,379.649993896484,373.329986572266,379.609985351562,3983900,369.918395996094,2021-06-25
380.920013427734,380.920013427734,365.119995117188,367.679992675781,4800300,358.293060302734,2021-06-28
369.010009765625,371.390014648438,367.910003662109,368,3394300,358.604858398438,2021-06-29
367.950012207031,370.170013427734,364.269989013672,365.089996337891,2884900,355.769165039062,2021-06-30
366.049987792969,371.209991455078,365.600006103516,370.709991455078,3108500,361.245697021484,2021-07-01
372.690002441406,375.489990234375,372.149993896484,375.029998779297,2786500,365.455413818359,2021-07-02
376.649993896484,378.239990234375,371.5,376.119995117188,2740500,366.517547607422,2021-07-06
376.790008544922,378.149993896484,372.450012207031,373.920013427734,3176600,364.373687744141,2021-07-07
367.5,370.589996337891,365.649993896484,370.190002441406,2809000,361.163970947266,2021-07-08
371.850006103516,373.480010986328,369.890014648438,372.940002441406,2404800,363.846893310547,2021-07-09
375,376.070007324219,372.079986572266,375.559997558594,2648300,366.402984619141,2021-07-12
375.549987792969,386.640014648438,375.549987792969,383.709991455078,5161000,374.354248046875,2021-07-13
382.980010986328,391.630004882812,382.980010986328,390.799987792969,4140500,381.271423339844,2021-07-14
390.140014648438,393.299987792969,387.450012207031,390.230010986328,3773000,380.715301513672,2021-07-15
393.149993896484,393.459991455078,385.329986572266,387.119995117188,2706500,377.68115234375,2021-07-16
378,378.600006103516,363.369995117188,365.450012207031,6814400,356.539581298828,2021-07-19
367,376.600006103516,365.269989013672,374.390014648438,3542200,365.261535644531,2021-07-20
376.029998779297,380.899993896484,375.049987792969,380.059997558594,2393100,370.793182373047,2021-07-21
380.299987792969,382.859985351562,377.049987792969,382.160003662109,4180300,372.842041015625,2021-07-22
385.089996337891,394.5,385.089996337891,393.260009765625,3720300,383.671478271484,2021-07-23
391.670013427734,392.890014648438,388.269989013672,392.799987792969,2285800,383.222686767578,2021-07-26
390,395.279998779297,385.890014648438,390.269989013672,2783800,380.754333496094,2021-07-27
391.619995117188,391.730010986328,382.329986572266,383.440002441406,3372600,374.090881347656,2021-07-28
387.5,394.739990234375,387.5,388.809997558594,3774000,379.329925537109,2021-07-29
389,389,383.079986572266,385.940002441406,2533300,376.529937744141,2021-07-30
389.299987792969,389.980010986328,373.799987792969,375.260009765625,3430300,366.110382080078,2021-08-02
376.660003662109,376.670013427734,359.570007324219,367.600006103516,6328500,358.637023925781,2021-08-03
367.279998779297,369.260009765625,363.429992675781,368.010009765625,3203200,359.037139892578,2021-08-04
368.200012207031,371.959991455078,367,371.940002441406,2562400,362.871276855469,2021-08-05
371.420013427734,375.5,371,374.529998779297,2038500,365.398132324219,2021-08-06
374.190002441406,374.5,368.890014648438,370.679992675781,2400800,361.641998291016,2021-08-09
372.290008544922,372.75,364.109985351562,367.839996337891,3225000,358.871215820312,2021-08-10
368.549987792969,369.959991455078,363.75,364.239990234375,3267700,355.358978271484,2021-08-11
362.570007324219,363.220001220703,357.850006103516,361.980010986328,3802900,353.154174804688,2021-08-12
362.260009765625,363.5,360.630004882812,362.75,2304600,353.905334472656,2021-08-13
360.5,363.809997558594,356.619995117188,363.559997558594,2937300,354.695587158203,2021-08-16
362,364.459991455078,359.790008544922,363.230010986328,2812800,354.373626708984,2021-08-17
361.179992675781,365.679992675781,360.589996337891,360.950012207031,2774500,352.149230957031,2021-08-18
356.899993896484,360.140014648438,354.720001220703,357.309997558594,2727900,348.597961425781,2021-08-19
357.359985351562,358.320007324219,353.329986572266,354.989990234375,4135900,346.334503173828,2021-08-20
357.470001220703,362.239990234375,356.75,361.010009765625,3537900,352.207763671875,2021-08-23
363.029998779297,366.100006103516,361.470001220703,361.779998779297,3032000,352.958923339844,2021-08-24
361.959991455078,362.399993896484,358.5,359.100006103516,2340400,350.344329833984,2021-08-25
358,358.200012207031,351.799987792969,352.859985351562,3946300,344.256469726562,2021-08-26
352.459991455078,356.5,351.649993896484,355.730010986328,3698300,347.056549072266,2021-08-27
354.799987792969,358.040008544922,352.25,353.049987792969,4032100,344.441802978516,2021-08-30
352.940002441406,355.220001220703,344.679992675781,346.230010986328,6780400,337.788177490234,2021-08-31
347.380004882812,352.049987792969,347.299987792969,349.570007324219,4499600,341.046661376953,2021-09-01
350.510009765625,350.540008544922,339.329986572266,341.279998779297,7412000,332.958831787109,2021-09-02
339.929992675781,344.140014648438,338.929992675781,340.230010986328,5171000,331.934356689453,2021-09-03
344.890014648438,348,343.019989013672,344.709991455078,4764300,336.30517578125,2021-09-07
345,352,345,351.040008544922,5054500,342.480834960938,2021-09-08
350.709991455078,353.640014648438,349.920013427734,351.410003662109,3716200,342.841827392578,2021-09-09
354.929992675781,355,347.019989013672,347.390014648438,3437700,338.919830322266,2021-09-10
350,351.989990234375,346.359985351562,347.820007324219,3234200,339.339385986328,2021-09-13
349.679992675781,349.880004882812,345.25,345.799987792969,3281900,337.368621826172,2021-09-14
347,347.529998779297,342.760009765625,344.75,3833500,336.344177246094,2021-09-15
345.410003662109,347.679992675781,344.690002441406,346.309997558594,3771100,337.866180419922,2021-09-16
344,346,340.769989013672,343.040008544922,5527500,334.675933837891,2021-09-17
338.320007324219,341.109985351562,335.619995117188,339.690002441406,3956600,331.407592773438,2021-09-20
342.200012207031,343.179992675781,337.279998779297,337.380004882812,2967300,329.153930664062,2021-09-21
339.299987792969,343.869995117188,338.540008544922,343.410003662109,3238800,335.036865234375,2021-09-22
345.739990234375,354.790008544922,345.200012207031,354.070007324219,4783200,345.436950683594,2021-09-23
354.029998779297,359.929992675781,352.760009765625,358.160003662109,3306200,349.427276611328,2021-09-24
357.049987792969,362.589996337891,355.160003662109,356.769989013672,4158000,348.071197509766,2021-09-27
355.5,356,349.049987792969,351.179992675781,3266900,342.617401123047,2021-09-28
352.809997558594,357.179992675781,352.410003662109,353.190002441406,2808800,344.578430175781,2021-09-29
354.739990234375,356,347.399993896484,347.679992675781,4393300,339.202819824219,2021-09-30
349.829986572266,363.179992675781,347.160003662109,360.179992675781,5227300,351.39794921875,2021-10-01
359.929992675781,360.649993896484,339.339996337891,344.200012207031,7901500,335.8076171875,2021-10-04
347.559997558594,348.570007324219,342.929992675781,343.209991455078,4724100,334.841705322266,2021-10-05
340.010009765625,348.880004882812,339.109985351562,348.690002441406,3712000,340.188140869141,2021-10-06
349,357.899993896484,349,353.910003662109,3209200,345.717163085938,2021-10-07
356,360.369995117188,354.209991455078,354.959991455078,2336700,346.742797851562,2021-10-08
353.950012207031,354.880004882812,346.899993896484,347.149993896484,2769800,339.113647460938,2021-10-11
348.649993896484,350,344.619995117188,345.339996337891,3042900,337.345581054688,2021-10-12
346.25,349.5,336.980010986328,342.350006103516,3755700,334.424713134766,2021-10-13
343.839996337891,345.809997558594,340.829986572266,344.579986572266,4083800,336.60302734375,2021-10-14
349,356.609985351562,347.739990234375,356,4053600,347.758728027344,2021-10-15
353.959991455078,359.940002441406,350.230010986328,358.440002441406,3280900,350.142272949219,2021-10-18
358.399993896484,362.290008544922,357.609985351562,362.100006103516,2835400,353.717529296875,2021-10-19
361.700012207031,362.489990234375,356,356.769989013672,2796200,348.510894775391,2021-10-20
354.600006103516,356.380004882812,347.269989013672,356.209991455078,2516300,347.9638671875,2021-10-21
356.679992675781,361.640014648438,354.899993896484,358.670013427734,2774400,350.366943359375,2021-10-22
362.459991455078,364.299987792969,358.790008544922,360.859985351562,2447900,352.506195068359,2021-10-25
363.380004882812,367.350006103516,356.809997558594,357.320007324219,3320100,349.048156738281,2021-10-26
348,351.119995117188,333.799987792969,335.720001220703,9652700,327.9482421875,2021-10-27
344.170013427734,350.489990234375,328.869995117188,333.029998779297,9505100,325.320465087891,2021-10-28
331.239990234375,338.149993896484,331.109985351562,335.519989013672,5843700,327.752807617188,2021-10-29
335.25,340.899993896484,332.880004882812,334.049987792969,5126200,326.316864013672,2021-11-01
335.130004882812,335.769989013672,326.700012207031,328.480010986328,5375300,320.875793457031,2021-11-02
328.5,329.579986572266,323.339996337891,329.429992675781,3952500,321.803802490234,2021-11-03
331.070007324219,338.630004882812,329.329986572266,335.429992675781,4819500,327.664947509766,2021-11-04
342.440002441406,350.160003662109,341,348.790008544922,7201500,340.715667724609,2021-11-05
348.010009765625,353.149993896484,347.660003662109,349.670013427734,3862200,341.575286865234,2021-11-08
350,350.200012207031,339.649993896484,344.649993896484,4247800,336.671478271484,2021-11-09
350.100006103516,359.619995117188,349.5,357.940002441406,6337100,349.653869628906,2021-11-10
358.380004882812,359.640014648438,352.570007324219,354.339996337891,4472200,346.137145996094,2021-11-11
356.059997558594,363.839996337891,355.929992675781,363.5,4724200,355.085144042969,2021-11-12
365.140014648438,371.130004882812,360.660003662109,361.359985351562,4693200,352.994659423828,2021-11-15
364.769989013672,371.070007324219,362,369.559997558594,4969000,361.004821777344,2021-11-16
359.579986572266,368,351.220001220703,359.170013427734,11727300,350.855407714844,2021-11-17
360.730010986328,362.480010986328,344.579986572266,348.220001220703,6533700,340.158843994141,2021-11-18
346,346.649993896484,339.130004882812,339.720001220703,6954800,331.855529785156,2021-11-19
339.799987792969,341.480010986328,319.760009765625,321.299987792969,11378200,313.861968994141,2021-11-22
324.959991455078,329.690002441406,321.690002441406,329,7116200,321.383850097656,2021-11-23
326.950012207031,340.359985351562,325.019989013672,340,6414400,332.129089355469,2021-11-24
321.579986572266,326.869995117188,319,324.170013427734,6613900,316.665618896484,2021-11-26
330.010009765625,331.820007324219,318.25,323.010009765625,6362200,315.532531738281,2021-11-29
318,320.760009765625,310.109985351562,314.920013427734,10237600,307.629760742188,2021-11-30
320.779998779297,322.019989013672,306,306.279998779297,8008800,299.189697265625,2021-12-01
309.589996337891,322.200012207031,308.989990234375,320.200012207031,6717600,312.787506103516,2021-12-02
320.239990234375,322.690002441406,314,322.109985351562,4732900,314.6533203125,2021-12-03
324.75,336.760009765625,322,333.329986572266,6055000,325.613525390625,2021-12-06
337.299987792969,342.420013427734,337.299987792969,339.510009765625,4939500,331.650482177734,2021-12-07
339.230010986328,344.029998779297,334.100006103516,342.339996337891,4226900,334.414947509766,2021-12-08
340.049987792969,346.529998779297,339.010009765625,344.519989013672,3389600,336.544464111328,2021-12-09
347,350.25,344.829986572266,349.920013427734,3405900,341.819458007812,2021-12-10
349.190002441406,349.529998779297,340.329986572266,345.309997558594,4358300,337.316192626953,2021-12-13
345.320007324219,348.209991455078,337.859985351562,340.549987792969,4518500,332.666412353516,2021-12-14
340,346.589996337891,335.529998779297,346.350006103516,4918700,338.332153320312,2021-12-15
351.700012207031,353.769989013672,345.119995117188,352.920013427734,5369900,344.750061035156,2021-12-16
349.190002441406,352.790008544922,344.119995117188,349.309997558594,5898200,341.223571777344,2021-12-17
341.239990234375,343.529998779297,336.230010986328,337.019989013672,5013900,329.218109130859,2021-12-20
340.329986572266,352,339.369995117188,350.739990234375,3105100,342.620483398438,2021-12-21
346.579986572266,358.619995117188,346.579986572266,357.480010986328,3456400,349.204467773438,2021-12-22
357.540008544922,362.470001220703,355,360.579986572266,2627000,352.232757568359,2021-12-23
360,361.079986572266,355.600006103516,360.309997558594,2677100,351.968933105469,2021-12-27
358.790008544922,364.140014648438,358.410003662109,360.779998779297,1920100,352.428100585938,2021-12-28
361.779998779297,363.149993896484,360.190002441406,361.290008544922,1535200,352.926330566406,2021-12-29
362,364.649993896484,359.109985351562,360.989990234375,1558000,352.633270263672,2021-12-30
357.950012207031,363.380004882812,356.779998779297,359.320007324219,1984000,351.001892089844,2021-12-31
359.790008544922,372.320007324219,359.25,370.950012207031,4708200,362.362670898438,2022-01-03
371.989990234375,382.399993896484,371.649993896484,375.390014648438,6854500,366.699890136719,2022-01-04
374,382.5,372.510009765625,373.899993896484,5976600,365.244384765625,2022-01-05
368.690002441406,374.220001220703,366.5,370,4781100,361.908935546875,2022-01-06
366.390014648438,371.790008544922,364.109985351562,369.649993896484,4551200,361.566619873047,2022-01-07
370.910003662109,370.910003662109,348.769989013672,363.910003662109,6009300,355.952117919922,2022-01-10
363.529998779297,368.059997558594,356.089996337891,366.290008544922,4131200,358.280059814453,2022-01-11
368.940002441406,372.119995117188,367.070007324219,367.309997558594,5783100,359.277770996094,2022-01-12
368.609985351562,377.679992675781,367.880004882812,369.519989013672,3892900,361.439422607422,2022-01-13
364.320007324219,374.779998779297,364.149993896484,372.140014648438,4029900,364.002197265625,2022-01-14
370.790008544922,372.140014648438,365.200012207031,366.299987792969,4933900,358.289855957031,2022-01-18
362.410003662109,369.299987792969,359.709991455078,360.730010986328,4464800,352.841674804688,2022-01-19
361.829986572266,373.070007324219,361.670013427734,364,5043200,356.040130615234,2022-01-20
362.5,368.130004882812,354.109985351562,355.079986572266,4867100,347.315185546875,2022-01-21
342.570007324219,350.100006103516,330.589996337891,349.420013427734,7472800,341.779022216797,2022-01-24
343.320007324219,347.040008544922,333.390014648438,338.760009765625,6994400,331.352111816406,2022-01-25
343.359985351562,354.769989013672,341.25,344.660003662109,7438600,337.123107910156,2022-01-26
349.079986572266,359.630004882812,334.329986572266,350.529998779297,8416100,342.864685058594,2022-01-27
359.049987792969,382.769989013672,355.380004882812,382.510009765625,8813400,374.145385742188,2022-01-28
378.679992675781,386.549987792969,376.290008544922,386.380004882812,6345200,377.930755615234,2022-01-31
385.760009765625,395.5,382.420013427734,392.059997558594,5841100,383.486572265625,2022-02-01
389.290008544922,399.920013427734,382.75,396.75,6115000,388.074035644531,2022-02-02
388.540008544922,392.940002441406,386.489990234375,390.070007324219,4209200,381.5400390625,2022-02-03
387.570007324219,388.149993896484,376.410003662109,382.200012207031,6045400,373.842193603516,2022-02-04
382.200012207031,382.399993896484,373.309997558594,376.130004882812,4767500,367.904846191406,2022-02-07
377.540008544922,379.769989013672,370.540008544922,374.369995117188,5825300,366.183349609375,2022-02-08
385.600006103516,388.450012207031,380.600006103516,381.369995117188,5492800,373.0302734375,2022-02-09
371.720001220703,380,370.559997558594,374.390014648438,3995000,366.202911376953,2022-02-10
377.859985351562,380.899993896484,367.640014648438,369.769989013672,4345600,361.683959960938,2022-02-11
368.820007324219,377.290008544922,366.760009765625,374.160003662109,3678400,365.977996826172,2022-02-14
374.579986572266,383.070007324219,373.399993896484,381.540008544922,5800400,373.196563720703,2022-02-15
379.959991455078,385,376.779998779297,382.929992675781,3424800,374.556213378906,2022-02-16
378.600006103516,381.290008544922,372.170013427734,373.700012207031,3972500,365.528045654297,2022-02-17
374.510009765625,374.809997558594,369,369.950012207031,4083800,361.860046386719,2022-02-18
365,374.320007324219,363.799987792969,368.290008544922,3897900,360.236297607422,2022-02-22
371.970001220703,373.559997558594,360.130004882812,361.230010986328,3802500,353.330718994141,2022-02-23
345.940002441406,370.540008544922,341.309997558594,369.380004882812,7425000,361.302520751953,2022-02-24
367.220001220703,372.589996337891,361.700012207031,369.089996337891,3817900,361.018890380859,2022-02-25
362.190002441406,365.359985351562,355.660003662109,360.820007324219,4952400,352.929656982422,2022-02-28
357.850006103516,361.579986572266,341.220001220703,344.480010986328,5894200,336.947082519531,2022-03-01
342.959991455078,348.320007324219,338.690002441406,344.089996337891,4997900,336.565521240234,2022-03-02
347.630004882812,349.5,340.700012207031,340.989990234375,3975900,333.533325195312,2022-03-03
336.899993896484,338.829986572266,324,330.760009765625,4670900,323.526977539062,2022-03-04
329.579986572266,329.799987792969,312.109985351562,312.920013427734,6874300,306.077117919922,2022-03-07
311.390014648438,324.730010986328,305.609985351562,314.329986572266,5048200,307.456298828125,2022-03-08
323.149993896484,329.450012207031,321.109985351562,328.130004882812,4015900,320.954528808594,2022-03-09
321.940002441406,326.119995117188,319.75,324.589996337891,3771300,317.491973876953,2022-03-10
330.029998779297,330.970001220703,324.029998779297,324.790008544922,2987700,317.687561035156,2022-03-11
329.100006103516,336.880004882812,327.260009765625,328.589996337891,4122700,321.404449462891,2022-03-14
332.420013427734,338.380004882812,331.209991455078,335,3738900,327.674285888672,2022-03-15
341.989990234375,350.940002441406,336.679992675781,344.679992675781,4340800,337.142639160156,2022-03-16
341.600006103516,346.880004882812,339.75,346.440002441406,3244200,338.864196777344,2022-03-17
346.700012207031,352.739990234375,342.489990234375,350.089996337891,6790800,342.434326171875,2022-03-18
346.019989013672,350,342.489990234375,345.579986572266,6053800,338.02294921875,2022-03-21
346.779998779297,353.929992675781,345.510009765625,349.529998779297,4669900,341.886505126953,2022-03-22
343.399993896484,346.730010986328,341.75,342.179992675781,2527800,334.697326660156,2022-03-23
342.25,349.450012207031,340.700012207031,349.350006103516,2482700,341.710510253906,2022-03-24
350.410003662109,351.540008544922,345.649993896484,349.019989013672,2173800,341.387756347656,2022-03-25
348.510009765625,350.559997558594,343.529998779297,350.489990234375,3134600,342.825531005859,2022-03-28
358.720001220703,370.760009765625,357.100006103516,367.549987792969,5512400,359.512542724609,2022-03-29
364.010009765625,368.279998779297,359.619995117188,362.239990234375,2614200,354.318664550781,2022-03-30
359.579986572266,364.119995117188,357.359985351562,357.380004882812,4095700,349.564910888672,2022-03-31
359.220001220703,367.890014648438,358.170013427734,363.970001220703,3806800,356.010772705078,2022-04-01
364.25,369.760009765625,363.149993896484,366.910003662109,3027200,358.886535644531,2022-04-04
363.309997558594,367.630004882812,361.929992675781,363.320007324219,2215900,355.375,2022-04-05
356.470001220703,357.089996337891,349.579986572266,353.549987792969,3864500,345.818664550781,2022-04-06
351.179992675781,352.899993896484,345.809997558594,349.549987792969,2848500,342.380554199219,2022-04-07
347.299987792969,355.890014648438,345.649993896484,352.269989013672,2235100,345.044830322266,2022-04-08
350.640014648438,351.5,345.820007324219,347.369995117188,1809200,340.245330810547,2022-04-11
350,354.480010986328,344.480010986328,345.799987792969,4038500,338.707550048828,2022-04-12
344.410003662109,357,342.869995117188,355.140014648438,3048500,347.856018066406,2022-04-13
357.179992675781,362.950012207031,356.869995117188,357.820007324219,3358900,350.481018066406,2022-04-14
353.989990234375,360.760009765625,353.220001220703,356.799987792969,1871400,349.48193359375,2022-04-18
356.809997558594,364.670013427734,356.070007324219,363.869995117188,2999300,356.406921386719,2022-04-19
366.660003662109,371.890014648438,363.869995117188,365.290008544922,3377300,357.797821044922,2022-04-20
369.480010986328,375.220001220703,363.459991455078,364.440002441406,3605300,356.965301513672,2022-04-21
360.5,362.100006103516,350.609985351562,351.179992675781,2968800,343.977233886719,2022-04-22
349.279998779297,355.059997558594,347.149993896484,354.600006103516,3380400,347.327117919922,2022-04-25
347.940002441406,350.059997558594,343.579986572266,344.109985351562,3116400,337.052215576172,2022-04-26
357,373.739990234375,356,361.570007324219,5702300,354.154052734375,2022-04-27
369.130004882812,381.970001220703,368.790008544922,378.829986572266,6843300,371.06005859375,2022-04-28
372.049987792969,377.119995117188,361.75,363.380004882812,4741800,355.926971435547,2022-04-29
363,364.929992675781,350.589996337891,359.040008544922,3903800,351.676025390625,2022-05-02
361.589996337891,363.440002441406,353.440002441406,357.790008544922,2686900,350.451599121094,2022-05-03
359.369995117188,369.239990234375,353.660003662109,368.519989013672,3346600,360.961547851562,2022-05-04
362.100006103516,367.769989013672,349.029998779297,353.369995117188,3424800,346.122283935547,2022-05-05
346.25,351.260009765625,340.779998779297,347.119995117188,3635200,340.000457763672,2022-05-06
341,342.390014648438,324.890014648438,327.989990234375,5777400,321.262817382812,2022-05-09
332.309997558594,333.679992675781,323.049987792969,325.329986572266,5003500,318.657409667969,2022-05-10
325.480010986328,331,318.549987792969,325.869995117188,4263900,319.186340332031,2022-05-11
321.769989013672,325.579986572266,312.769989013672,321.239990234375,3891500,314.651306152344,2022-05-12
327.670013427734,335.230010986328,326.089996337891,332.799987792969,3536000,325.974182128906,2022-05-13
328.540008544922,333.549987792969,325.029998779297,329.730010986328,2062300,322.967193603516,2022-05-16
340.109985351562,341.179992675781,332.529998779297,338.859985351562,2802300,331.909912109375,2022-05-17
333.619995117188,341.600006103516,333.559997558594,335.899993896484,4521400,329.010559082031,2022-05-18
330,336.209991455078,324.429992675781,332.220001220703,4380700,325.406127929688,2022-05-19
335.700012207031,339.609985351562,327.690002441406,336.179992675781,3428700,329.284851074219,2022-05-20
339.029998779297,351.299987792969,338.959991455078,348.429992675781,3420800,341.283630371094,2022-05-23
343.890014648438,344,335.980010986328,340.690002441406,2561500,333.702423095703,2022-05-24
340.579986572266,347.739990234375,339.209991455078,344.760009765625,3033400,337.688934326172,2022-05-25
348,353.25,346.010009765625,349.890014648438,2817400,342.713653564453,2022-05-26
353.390014648438,357.790008544922,352.109985351562,357.779998779297,2658700,350.441864013672,2022-05-27
353.089996337891,360.970001220703,351.140014648438,357.869995117188,3873800,350.530029296875,2022-05-31
358.200012207031,364.440002441406,354.850006103516,357.059997558594,2190000,349.736602783203,2022-06-01
360.489990234375,365.049987792969,357.760009765625,363.079986572266,2484200,355.633117675781,2022-06-02
359.480010986328,360.950012207031,355.769989013672,357.820007324219,2076600,350.481018066406,2022-06-03
362,368.309997558594,358.529998779297,360.140014648438,2196100,352.753479003906,2022-06-06
356.929992675781,364.480010986328,356.329986572266,364.019989013672,2158800,356.553894042969,2022-06-07
365,367.119995117188,360.980010986328,362.329986572266,1709600,354.898529052734,2022-06-08
359.760009765625,362.209991455078,348.940002441406,349,2250600,341.841979980469,2022-06-09
341.329986572266,344.309997558594,334.600006103516,334.75,3300500,327.884216308594,2022-06-10
322,330.899993896484,317.920013427734,319.739990234375,4825100,313.182098388672,2022-06-13
320.100006103516,324,319.660003662109,322.140014648438,2788400,315.532836914062,2022-06-14
327.410003662109,330.630004882812,319.429992675781,325.390014648438,2357800,318.716217041016,2022-06-15
316.089996337891,316.450012207031,305.079986572266,308.779998779297,4528500,302.446807861328,2022-06-16
307,314.140014648438,303.649993896484,310.690002441406,6235300,304.317749023438,2022-06-17
316.049987792969,320.230010986328,314.880004882812,317.399993896484,3193700,310.890014648438,2022-06-21
313.470001220703,319.040008544922,311.359985351562,316.149993896484,2671500,309.665649414062,2022-06-22
318.899993896484,319.980010986328,313.540008544922,316.760009765625,2387600,310.26318359375,2022-06-23
319.220001220703,330.809997558594,319.220001220703,330.5,4318900,323.721343994141,2022-06-24
331.970001220703,331.970001220703,327.119995117188,328.829986572266,2810800,322.085662841797,2022-06-27
332.700012207031,337.149993896484,318.119995117188,318.290008544922,3394200,311.761810302734,2022-06-28
319.109985351562,326.109985351562,318.410003662109,322.589996337891,3779500,315.973602294922,2022-06-29
315.299987792969,318.290008544922,309.690002441406,315.480010986328,3411500,309.009399414062,2022-06-30
314.100006103516,318.940002441406,311.309997558594,318.239990234375,2287700,311.712799072266,2022-07-01
313.079986572266,320.309997558594,309.459991455078,319.260009765625,2112100,312.7119140625,2022-07-05
319,322.359985351562,315.720001220703,320.170013427734,2219200,313.603271484375,2022-07-06
