"ENV.MI.Open","ENV.MI.High","ENV.MI.Low","ENV.MI.Close","ENV.MI.Volume","ENV.MI.Adjusted","Date"
3.46000003814697,3.54999995231628,3.46000003814697,3.50999999046326,1716,2.98199129104614,2021-02-12
3.46000003814697,3.5699999332428,3.46000003814697,3.5699999332428,1350,3.03296542167664,2021-02-15
3.46000003814697,3.55999994277954,3.46000003814697,3.50999999046326,7834,2.98199129104614,2021-02-16
3.52999997138977,3.55999994277954,3.46000003814697,3.54999995231628,6249,3.0159740447998,2021-02-17
3.45000004768372,3.54999995231628,3.45000004768372,3.51999998092651,1103,2.99048686027527,2021-02-18
3.46000003814697,3.46000003814697,3.40000009536743,3.46000003814697,3312,2.93951272964478,2021-02-19
3.46000003814697,3.46000003814697,3.46000003814697,3.46000003814697,0,2.93951272964478,2021-02-22
3.46000003814697,3.46000003814697,3.46000003814697,3.46000003814697,0,2.93951272964478,2021-02-23
3.34999990463257,3.50999999046326,3.34999990463257,3.38000011444092,2156,2.87154722213745,2021-02-24
3.55999994277954,3.59999990463257,3.42000007629395,3.54999995231628,3655,3.0159740447998,2021-02-25
3.58999991416931,3.58999991416931,3.40000009536743,3.53999996185303,1940,3.0074782371521,2021-02-26
3.39000010490417,3.54999995231628,3.39000010490417,3.41000008583069,1204,2.89703416824341,2021-03-01
3.41000008583069,3.41000008583069,3.41000008583069,3.41000008583069,0,2.89703416824341,2021-03-02
3.44000005722046,3.5,3.40000009536743,3.4300000667572,6482,2.91402554512024,2021-03-03
3.4300000667572,3.4300000667572,3.4300000667572,3.4300000667572,0,2.91402554512024,2021-03-04
3.5,3.57999992370605,3.44000005722046,3.57999992370605,1173,3.04146122932434,2021-03-05
3.52999997138977,3.52999997138977,3.41000008583069,3.49000000953674,5271,2.96499991416931,2021-03-08
3.52999997138977,3.52999997138977,3.47000002861023,3.47000002861023,107,2.94800853729248,2021-03-09
3.51999998092651,3.51999998092651,3.51999998092651,3.51999998092651,180,2.99048686027527,2021-03-10
3.46000003814697,3.58999991416931,3.46000003814697,3.5,4606,2.97349572181702,2021-03-11
3.5,3.5,3.5,3.5,1000,2.97349572181702,2021-03-12
3.5,3.5,3.5,3.5,0,2.97349572181702,2021-03-15
3.49000000953674,3.5,3.49000000953674,3.5,500,2.97349572181702,2021-03-16
3.5,3.5,3.5,3.5,0,2.97349572181702,2021-03-17
3.5,3.5,3.5,3.5,0,2.97349572181702,2021-03-18
3.46000003814697,3.46000003814697,3.41000008583069,3.41000008583069,366,2.89703416824341,2021-03-19
3.42000007629395,3.49000000953674,3.41000008583069,3.41000008583069,756,2.89703416824341,2021-03-22
3.42000007629395,3.45000004768372,3.41000008583069,3.45000004768372,2900,2.93101692199707,2021-03-23
3.41000008583069,3.41000008583069,3.40000009536743,3.40000009536743,1250,2.88853859901428,2021-03-24
3.49000000953674,3.5,3.40000009536743,3.5,4922,2.97349572181702,2021-03-25
3.49000000953674,3.5,3.40000009536743,3.42000007629395,4062,2.90552997589111,2021-03-26
3.45000004768372,3.5,3.45000004768372,3.5,1000,2.97349572181702,2021-03-29
3.42000007629395,3.4300000667572,3.40000009536743,3.40000009536743,4003,2.88853859901428,2021-03-30
3.40000009536743,3.40000009536743,3.40000009536743,3.40000009536743,0,2.88853859901428,2021-03-31
3.47000002861023,3.5,3.44000005722046,3.44000005722046,4604,2.92252111434937,2021-04-01
3.42000007629395,3.70000004768372,3.40000009536743,3.53999996185303,20109,3.0074782371521,2021-04-06
3.61999988555908,3.79999995231628,3.46000003814697,3.51999998092651,16373,2.99048686027527,2021-04-07
3.55999994277954,3.55999994277954,3.42000007629395,3.53999996185303,2668,3.0074782371521,2021-04-08
3.51999998092651,3.53999996185303,3.42000007629395,3.53999996185303,5932,3.0074782371521,2021-04-09
3.48000001907349,3.53999996185303,3.46000003814697,3.5,1708,2.97349572181702,2021-04-12
3.5,3.5,3.5,3.5,0,2.97349572181702,2021-04-13
3.42000007629395,3.42000007629395,3.42000007629395,3.42000007629395,3,2.90552997589111,2021-04-14
3.5,3.5,3.5,3.5,255,2.97349572181702,2021-04-15
3.42000007629395,3.5,3.42000007629395,3.5,922,2.97349572181702,2021-04-16
3.51999998092651,3.51999998092651,3.44000005722046,3.5,2013,2.97349572181702,2021-04-19
3.42000007629395,3.5,3.42000007629395,3.5,88,2.97349572181702,2021-04-20
3.42000007629395,3.5,3.42000007629395,3.5,11,2.97349572181702,2021-04-21
3.42000007629395,3.48000001907349,3.42000007629395,3.48000001907349,186,2.95650434494019,2021-04-22
3.48000001907349,3.48000001907349,3.48000001907349,3.48000001907349,0,2.95650434494019,2021-04-23
3.48000001907349,3.48000001907349,3.48000001907349,3.48000001907349,0,2.95650434494019,2021-04-26
3.48000001907349,3.5,3.46000003814697,3.46000003814697,2400,2.93951272964478,2021-04-27
3.46000003814697,3.46000003814697,3.46000003814697,3.46000003814697,0,2.93951272964478,2021-04-28
3.44000005722046,3.48000001907349,3.40000009536743,3.46000003814697,491,2.93951272964478,2021-04-29
3.40000009536743,3.40000009536743,3.40000009536743,3.40000009536743,20,2.88853859901428,2021-04-30
3.5,3.6800000667572,3.42000007629395,3.57999992370605,3620,3.04146122932434,2021-05-03
3.59999990463257,3.59999990463257,3.46000003814697,3.51999998092651,13240,2.99048686027527,2021-05-04
3.51999998092651,3.51999998092651,3.51999998092651,3.51999998092651,0,2.99048686027527,2021-05-05
3.5,3.5,3.48000001907349,3.48000001907349,1101,2.95650434494019,2021-05-06
3.53999996185303,3.53999996185303,3.53999996185303,3.53999996185303,20,3.0074782371521,2021-05-07
3.51999998092651,3.51999998092651,3.51999998092651,3.51999998092651,800,2.99048686027527,2021-05-10
3.42000007629395,3.48000001907349,3.40000009536743,3.48000001907349,4177,2.95650434494019,2021-05-11
3.38000011444092,3.46000003814697,3.3199999332428,3.40000009536743,903,2.88853859901428,2021-05-12
3.46000003814697,3.46000003814697,3.38000011444092,3.40000009536743,2670,2.88853859901428,2021-05-13
3.44000005722046,3.44000005722046,3.33999991416931,3.40000009536743,4087,2.88853859901428,2021-05-14
3.46000003814697,3.5,3.42000007629395,3.46000003814697,16418,2.93951272964478,2021-05-17
3.40000009536743,3.44000005722046,3.40000009536743,3.44000005722046,7748,2.92252111434937,2021-05-18
3.53999996185303,3.53999996185303,3.38000011444092,3.44000005722046,3859,2.92252111434937,2021-05-19
3.44000005722046,3.44000005722046,3.44000005722046,3.44000005722046,0,2.92252111434937,2021-05-20
3.42000007629395,3.48000001907349,3.42000007629395,3.48000001907349,9093,2.95650434494019,2021-05-21
3.48000001907349,3.48000001907349,3.48000001907349,3.48000001907349,0,2.95650434494019,2021-05-24
3.38000011444092,3.48000001907349,3.3199999332428,3.40000009536743,4430,2.88853859901428,2021-05-25
3.44000005722046,3.44000005722046,3.44000005722046,3.44000005722046,150,2.92252111434937,2021-05-26
3.44000005722046,3.44000005722046,3.40000009536743,3.40000009536743,584,2.88853859901428,2021-05-27
3.44000005722046,3.44000005722046,3.44000005722046,3.44000005722046,78,2.92252111434937,2021-05-28
3.46000003814697,3.51999998092651,3.40000009536743,3.51999998092651,11718,2.99048686027527,2021-05-31
3.55999994277954,3.55999994277954,3.42000007629395,3.48000001907349,8114,2.95650434494019,2021-06-01
3.42000007629395,3.59999990463257,3.42000007629395,3.44000005722046,8654,2.92252111434937,2021-06-02
3.44000005722046,3.55999994277954,3.44000005722046,3.53999996185303,2459,3.0074782371521,2021-06-03
3.44000005722046,3.55999994277954,3.44000005722046,3.46000003814697,6944,2.93951272964478,2021-06-04
3.48000001907349,3.5,3.42000007629395,3.5,9024,2.97349572181702,2021-06-07
3.42000007629395,3.53999996185303,3.42000007629395,3.44000005722046,1951,2.92252111434937,2021-06-08
3.48000001907349,3.48000001907349,3.44000005722046,3.48000001907349,447,2.95650434494019,2021-06-09
3.44000005722046,3.44000005722046,3.44000005722046,3.44000005722046,338,2.92252111434937,2021-06-10
3.48000001907349,3.51999998092651,3.44000005722046,3.44000005722046,3090,2.92252111434937,2021-06-11
3.55999994277954,3.55999994277954,3.46000003814697,3.5,10,2.97349572181702,2021-06-14
3.42000007629395,3.51999998092651,3.42000007629395,3.44000005722046,3303,2.92252111434937,2021-06-15
3.44000005722046,3.5,3.42000007629395,3.48000001907349,2518,2.95650434494019,2021-06-16
3.44000005722046,3.46000003814697,3.44000005722046,3.46000003814697,94,2.93951272964478,2021-06-17
3.42000007629395,3.48000001907349,3.40000009536743,3.48000001907349,4184,2.95650434494019,2021-06-18
3.42000007629395,3.48000001907349,3.42000007629395,3.48000001907349,1550,2.95650434494019,2021-06-21
3.48000001907349,3.48000001907349,3.42000007629395,3.44000005722046,810,2.92252111434937,2021-06-22
3.42000007629395,3.44000005722046,3.42000007629395,3.44000005722046,1465,2.92252111434937,2021-06-23
3.42000007629395,3.44000005722046,3.33999991416931,3.44000005722046,2862,2.92252111434937,2021-06-24
3.42000007629395,3.42000007629395,3.42000007629395,3.42000007629395,750,2.90552997589111,2021-06-25
3.42000007629395,3.42000007629395,3.42000007629395,3.42000007629395,0,2.90552997589111,2021-06-28
3.38000011444092,3.46000003814697,3.33999991416931,3.46000003814697,1500,2.93951272964478,2021-06-29
3.46000003814697,3.46000003814697,3.46000003814697,3.46000003814697,0,2.93951272964478,2021-06-30
3.35999989509583,3.46000003814697,3.29999995231628,3.46000003814697,240,2.93951272964478,2021-07-01
3.46000003814697,3.46000003814697,3.46000003814697,3.46000003814697,0,2.93951272964478,2021-07-02
3.46000003814697,3.46000003814697,3.46000003814697,3.46000003814697,0,2.93951272964478,2021-07-05
3.44000005722046,3.46000003814697,3.42000007629395,3.46000003814697,900,2.93951272964478,2021-07-06
3.33999991416931,3.5,3.33999991416931,3.38000011444092,1059,2.87154722213745,2021-07-07
3.48000001907349,3.48000001907349,3.38000011444092,3.38000011444092,13,2.87154722213745,2021-07-08
3.48000001907349,3.48000001907349,3.35999989509583,3.35999989509583,19,2.85455560684204,2021-07-09
3.48000001907349,3.48000001907349,3.35999989509583,3.35999989509583,1261,2.85455560684204,2021-07-12
3.35999989509583,3.35999989509583,3.35999989509583,3.35999989509583,0,2.85455560684204,2021-07-13
3.35999989509583,3.35999989509583,3.35999989509583,3.35999989509583,0,2.85455560684204,2021-07-14
3.35999989509583,3.48000001907349,3.29999995231628,3.3199999332428,109,2.82057285308838,2021-07-15
3.35999989509583,3.35999989509583,3.35999989509583,3.35999989509583,418,2.85455560684204,2021-07-16
3.35999989509583,3.35999989509583,3.35999989509583,3.35999989509583,0,2.85455560684204,2021-07-19
3.3199999332428,3.3199999332428,3.29999995231628,3.29999995231628,782,2.80358147621155,2021-07-20
3.40000009536743,3.40000009536743,3.40000009536743,3.40000009536743,89,2.88853859901428,2021-07-21
3.38000011444092,3.40000009536743,3.38000011444092,3.40000009536743,95,2.88853859901428,2021-07-22
3.40000009536743,3.40000009536743,3.40000009536743,3.40000009536743,0,2.88853859901428,2021-07-23
3.42000007629395,3.42000007629395,3.42000007629395,3.42000007629395,27,2.90552997589111,2021-07-26
3.42000007629395,3.53999996185303,3.25999999046326,3.48000001907349,5152,2.95650434494019,2021-07-27
3.29999995231628,3.48000001907349,3.29999995231628,3.38000011444092,3925,2.87154722213745,2021-07-28
3.5,3.5,3.33999991416931,3.33999991416931,5960,2.83756422996521,2021-07-29
3.44000005722046,3.44000005722046,3.33999991416931,3.44000005722046,2714,2.92252111434937,2021-07-30
3.35999989509583,3.48000001907349,3.35999989509583,3.48000001907349,3639,2.95650434494019,2021-08-02
3.40000009536743,3.48000001907349,3.40000009536743,3.46000003814697,267,2.93951272964478,2021-08-03
3.48000001907349,3.5,3.40000009536743,3.5,1907,2.97349572181702,2021-08-04
3.40000009536743,3.5,3.40000009536743,3.5,1524,2.97349572181702,2021-08-05
3.5,3.5,3.40000009536743,3.42000007629395,4875,2.90552997589111,2021-08-06
3.5,3.5,3.40000009536743,3.40000009536743,1005,2.88853859901428,2021-08-09
3.40000009536743,3.53999996185303,3.40000009536743,3.5,4749,2.97349572181702,2021-08-10
3.44000005722046,3.48000001907349,3.44000005722046,3.48000001907349,504,2.95650434494019,2021-08-11
3.55999994277954,3.55999994277954,3.42000007629395,3.5,1856,2.97349572181702,2021-08-12
3.42000007629395,3.51999998092651,3.42000007629395,3.5,616,2.97349572181702,2021-08-13
3.53999996185303,3.53999996185303,3.42000007629395,3.5,2557,2.97349572181702,2021-08-16
3.44000005722046,3.51999998092651,3.44000005722046,3.48000001907349,891,2.95650434494019,2021-08-17
3.48000001907349,3.51999998092651,3.48000001907349,3.51999998092651,2262,2.99048686027527,2021-08-18
3.46000003814697,3.5,3.38000011444092,3.40000009536743,978,2.88853859901428,2021-08-19
3.5,3.5,3.38000011444092,3.38000011444092,95,2.87154722213745,2021-08-20
3.51999998092651,3.51999998092651,3.42000007629395,3.5,2597,2.97349572181702,2021-08-23
3.5,3.5,3.5,3.5,0,2.97349572181702,2021-08-24
3.48000001907349,3.48000001907349,3.48000001907349,3.48000001907349,169,2.95650434494019,2021-08-25
3.46000003814697,3.51999998092651,3.33999991416931,3.51999998092651,7416,2.99048686027527,2021-08-26
3.5,3.5,3.5,3.5,16,2.97349572181702,2021-08-27
3.5,3.5,3.5,3.5,500,2.97349572181702,2021-08-30
3.40000009536743,3.48000001907349,3.40000009536743,3.48000001907349,324,2.95650434494019,2021-08-31
3.42000007629395,3.53999996185303,3.42000007629395,3.48000001907349,2812,2.95650434494019,2021-09-01
3.42000007629395,3.53999996185303,3.42000007629395,3.5,4849,2.97349572181702,2021-09-02
3.44000005722046,3.51999998092651,3.42000007629395,3.44000005722046,1944,2.92252111434937,2021-09-03
3.51999998092651,3.51999998092651,3.44000005722046,3.44000005722046,382,2.92252111434937,2021-09-06
3.5,3.5,3.42000007629395,3.44000005722046,168,2.92252111434937,2021-09-07
3.44000005722046,3.5,3.44000005722046,3.5,501,2.97349572181702,2021-09-08
3.48000001907349,3.5,3.48000001907349,3.5,1190,2.97349572181702,2021-09-09
3.42000007629395,3.42000007629395,3.40000009536743,3.40000009536743,600,2.88853859901428,2021-09-10
3.42000007629395,3.5,3.40000009536743,3.5,1333,2.97349572181702,2021-09-13
3.48000001907349,3.48000001907349,3.48000001907349,3.48000001907349,5,2.95650434494019,2021-09-14
3.48000001907349,3.48000001907349,3.48000001907349,3.48000001907349,0,2.95650434494019,2021-09-15
3.42000007629395,3.46000003814697,3.42000007629395,3.46000003814697,1179,2.93951272964478,2021-09-16
3.42000007629395,3.46000003814697,3.35999989509583,3.46000003814697,2000,2.93951272964478,2021-09-17
3.48000001907349,3.48000001907349,3.33999991416931,3.42000007629395,3509,2.90552997589111,2021-09-20
3.42000007629395,3.42000007629395,3.42000007629395,3.42000007629395,0,2.90552997589111,2021-09-21
3.42000007629395,3.55999994277954,3.42000007629395,3.5,9981,2.97349572181702,2021-09-22
3.53999996185303,3.74000000953674,3.46000003814697,3.61999988555908,18165,3.07544374465942,2021-09-23
3.5,3.83999991416931,3.5,3.75999999046326,23028,3.1943838596344,2021-09-24
3.88000011444092,3.92000007629395,3.55999994277954,3.6800000667572,9523,3.1264181137085,2021-09-27
3.51999998092651,3.70000004768372,3.51999998092651,3.57999992370605,791,3.04146122932434,2021-09-28
3.51999998092651,3.66000008583069,3.51999998092651,3.59999990463257,131,3.05845236778259,2021-09-29
3.51999998092651,3.51999998092651,3.51999998092651,3.51999998092651,3,2.99048686027527,2021-09-30
3.66000008583069,3.66000008583069,3.51999998092651,3.64000010490417,2373,3.09243535995483,2021-10-01
3.59999990463257,3.59999990463257,3.57999992370605,3.57999992370605,2883,3.04146122932434,2021-10-04
3.77999997138977,3.77999997138977,3.61999988555908,3.6800000667572,2213,3.1264181137085,2021-10-05
3.6800000667572,3.74000000953674,3.55999994277954,3.64000010490417,5367,3.09243535995483,2021-10-06
3.64000010490417,3.64000010490417,3.64000010490417,3.64000010490417,83,3.09243535995483,2021-10-07
3.64000010490417,3.64000010490417,3.64000010490417,3.64000010490417,100,3.09243535995483,2021-10-08
3.61999988555908,3.70000004768372,3.53999996185303,3.64000010490417,2717,3.09243535995483,2021-10-11
3.53999996185303,3.53999996185303,3.53999996185303,3.53999996185303,100,3.0074782371521,2021-10-12
3.59999990463257,3.85999989509583,3.51999998092651,3.72000002861023,16118,3.16040110588074,2021-10-13
3.59999990463257,3.85999989509583,3.59999990463257,3.77999997138977,20217,3.21137523651123,2021-10-14
3.77999997138977,3.90000009536743,3.6800000667572,3.90000009536743,17919,3.31332349777222,2021-10-15
3.75999999046326,3.83999991416931,3.75999999046326,3.83999991416931,572,3.26234912872314,2021-10-18
3.94000005722046,4,3.79999995231628,3.92000007629395,20985,3.33031511306763,2021-10-19
3.79999995231628,3.90000009536743,3.79999995231628,3.90000009536743,4075,3.31332349777222,2021-10-20
3.90000009536743,3.90000009536743,3.77999997138977,3.79999995231628,8429,3.22836661338806,2021-10-21
3.83999991416931,3.83999991416931,3.79999995231628,3.79999995231628,3417,3.22836661338806,2021-10-22
3.79999995231628,3.94000005722046,3.79999995231628,3.90000009536743,4224,3.31332349777222,2021-10-25
3.79999995231628,3.90000009536743,3.70000004768372,3.74000000953674,9739,3.17739224433899,2021-10-26
3.72000002861023,3.77999997138977,3.70000004768372,3.77999997138977,5150,3.21137523651123,2021-10-27
3.77999997138977,3.77999997138977,3.51999998092651,3.70000004768372,8398,3.14340972900391,2021-10-28
3.77999997138977,3.77999997138977,3.64000010490417,3.75999999046326,500,3.1943838596344,2021-10-29
3.6800000667572,3.77999997138977,3.64000010490417,3.77999997138977,337,3.21137523651123,2021-11-01
3.70000004768372,3.72000002861023,3.70000004768372,3.72000002861023,550,3.16040110588074,2021-11-02
3.72000002861023,3.72000002861023,3.72000002861023,3.72000002861023,0,3.16040110588074,2021-11-03
3.66000008583069,3.72000002861023,3.64000010490417,3.70000004768372,1125,3.14340972900391,2021-11-04
3.64000010490417,3.6800000667572,3.59999990463257,3.66000008583069,3186,3.10942673683167,2021-11-05
3.70000004768372,3.75999999046326,3.59999990463257,3.75999999046326,8220,3.1943838596344,2021-11-08
3.75999999046326,3.75999999046326,3.6800000667572,3.74000000953674,2586,3.17739224433899,2021-11-09
3.6800000667572,3.6800000667572,3.6800000667572,3.6800000667572,1450,3.1264181137085,2021-11-10
3.74000000953674,3.74000000953674,3.74000000953674,3.74000000953674,3,3.17739224433899,2021-11-11
3.66000008583069,3.94000005722046,3.61999988555908,3.85999989509583,24220,3.27934074401855,2021-11-12
4.15999984741211,4.30000019073486,3.85999989509583,4.09999990463257,212758,3.48323750495911,2021-11-15
4.15999984741211,4.26000022888184,4,4,13619,3.39828062057495,2021-11-16
4.01999998092651,4.15999984741211,3.94000005722046,4,13417,3.39828062057495,2021-11-17
3.92000007629395,4.07999992370605,3.92000007629395,4.07999992370605,2692,3.46624612808228,2021-11-18
3.96000003814697,4.09999990463257,3.96000003814697,3.96000003814697,2197,3.36429810523987,2021-11-19
3.96000003814697,4,3.72000002861023,3.94000005722046,8382,3.34730648994446,2021-11-22
3.90000009536743,3.90000009536743,3.72000002861023,3.83999991416931,10010,3.26234912872314,2021-11-23
3.79999995231628,3.88000011444092,3.55999994277954,3.70000004768372,35169,3.14340972900391,2021-11-24
3.72000002861023,3.72000002861023,3.72000002861023,3.72000002861023,503,3.16040110588074,2021-11-25
3.72000002861023,3.72000002861023,3.72000002861023,3.72000002861023,0,3.16040110588074,2021-11-26
3.59999990463257,3.6800000667572,3.53999996185303,3.6800000667572,2209,3.1264181137085,2021-11-29
3.6800000667572,3.6800000667572,3.6800000667572,3.6800000667572,500,3.1264181137085,2021-11-30
3.70000004768372,3.72000002861023,3.57999992370605,3.72000002861023,5557,3.16040110588074,2021-12-01
3.77999997138977,3.77999997138977,3.64000010490417,3.74000000953674,726,3.17739224433899,2021-12-02
3.59999990463257,3.66000008583069,3.53999996185303,3.66000008583069,12759,3.10942673683167,2021-12-03
3.66000008583069,3.66000008583069,3.57999992370605,3.66000008583069,436,3.10942673683167,2021-12-06
3.6800000667572,3.70000004768372,3.61999988555908,3.70000004768372,4659,3.14340972900391,2021-12-07
3.75999999046326,3.8199999332428,3.59999990463257,3.72000002861023,6145,3.16040110588074,2021-12-08
3.70000004768372,3.74000000953674,3.64000010490417,3.72000002861023,2878,3.16040110588074,2021-12-09
3.61999988555908,3.70000004768372,3.61999988555908,3.70000004768372,269,3.14340972900391,2021-12-10
3.72000002861023,3.72000002861023,3.72000002861023,3.72000002861023,500,3.16040110588074,2021-12-13
3.70000004768372,3.70000004768372,3.66000008583069,3.66000008583069,301,3.10942673683167,2021-12-14
3.70000004768372,3.74000000953674,3.6800000667572,3.6800000667572,830,3.1264181137085,2021-12-15
3.6800000667572,3.75999999046326,3.6800000667572,3.75999999046326,103,3.1943838596344,2021-12-16
3.6800000667572,3.79999995231628,3.66000008583069,3.74000000953674,4440,3.17739224433899,2021-12-17
3.59999990463257,3.70000004768372,3.57999992370605,3.66000008583069,3198,3.10942673683167,2021-12-20
3.75999999046326,3.79999995231628,3.66000008583069,3.66000008583069,2874,3.10942673683167,2021-12-21
3.75999999046326,3.85999989509583,3.70000004768372,3.74000000953674,2872,3.17739224433899,2021-12-22
3.85999989509583,3.85999989509583,3.6800000667572,3.70000004768372,737,3.14340972900391,2021-12-23
3.61999988555908,3.83999991416931,3.61999988555908,3.8199999332428,3056,3.24535775184631,2021-12-27
3.6800000667572,3.79999995231628,3.6800000667572,3.79999995231628,1509,3.22836661338806,2021-12-28
3.75999999046326,3.75999999046326,3.70000004768372,3.70000004768372,2072,3.14340972900391,2021-12-29
3.70000004768372,3.83999991416931,3.59999990463257,3.83999991416931,1544,3.26234912872314,2021-12-30
3.83999991416931,3.83999991416931,3.66000008583069,3.74000000953674,505,3.17739224433899,2022-01-03
3.77999997138977,3.77999997138977,3.74000000953674,3.77999997138977,1950,3.21137523651123,2022-01-04
3.64000010490417,3.72000002861023,3.64000010490417,3.70000004768372,1705,3.14340972900391,2022-01-05
3.70000004768372,3.75999999046326,3.70000004768372,3.75999999046326,1300,3.1943838596344,2022-01-06
3.64000010490417,3.79999995231628,3.64000010490417,3.79999995231628,1346,3.22836661338806,2022-01-07
3.72000002861023,3.79999995231628,3.70000004768372,3.74000000953674,3000,3.17739224433899,2022-01-10
3.70000004768372,3.74000000953674,3.70000004768372,3.74000000953674,370,3.17739224433899,2022-01-11
3.70000004768372,3.70000004768372,3.70000004768372,3.70000004768372,5,3.14340972900391,2022-01-12
3.74000000953674,3.79999995231628,3.70000004768372,3.70000004768372,943,3.14340972900391,2022-01-13
3.70000004768372,3.8199999332428,3.70000004768372,3.8199999332428,1610,3.24535775184631,2022-01-14
3.83999991416931,3.83999991416931,3.72000002861023,3.77999997138977,9097,3.21137523651123,2022-01-17
3.70000004768372,3.79999995231628,3.66000008583069,3.6800000667572,2746,3.1264181137085,2022-01-18
3.6800000667572,3.8199999332428,3.66000008583069,3.70000004768372,3013,3.14340972900391,2022-01-19
3.64000010490417,3.64000010490417,3.64000010490417,3.64000010490417,3,3.09243535995483,2022-01-20
3.66000008583069,3.70000004768372,3.66000008583069,3.70000004768372,103,3.14340972900391,2022-01-21
3.61999988555908,3.64000010490417,3.51999998092651,3.64000010490417,6867,3.09243535995483,2022-01-24
3.53999996185303,3.61999988555908,3.53999996185303,3.61999988555908,159,3.07544374465942,2022-01-25
3.53999996185303,3.59999990463257,3.53999996185303,3.59999990463257,116,3.05845236778259,2022-01-26
3.59999990463257,3.59999990463257,3.59999990463257,3.59999990463257,0,3.05845236778259,2022-01-27
3.61999988555908,3.70000004768372,3.61999988555908,3.70000004768372,1000,3.14340972900391,2022-01-28
3.57999992370605,3.72000002861023,3.55999994277954,3.64000010490417,2799,3.09243535995483,2022-01-31
3.6800000667572,3.72000002861023,3.59999990463257,3.59999990463257,2254,3.05845236778259,2022-02-01
3.66000008583069,3.66000008583069,3.59999990463257,3.59999990463257,2253,3.05845236778259,2022-02-02
3.59999990463257,3.59999990463257,3.59999990463257,3.59999990463257,603,3.05845236778259,2022-02-03
3.59999990463257,3.66000008583069,3.57999992370605,3.66000008583069,1647,3.10942673683167,2022-02-04
3.66000008583069,3.66000008583069,3.57999992370605,3.64000010490417,903,3.09243535995483,2022-02-07
3.57999992370605,3.61999988555908,3.51999998092651,3.61999988555908,3693,3.07544374465942,2022-02-08
3.59999990463257,3.61999988555908,3.53999996185303,3.53999996185303,1152,3.0074782371521,2022-02-09
3.55999994277954,3.64000010490417,3.55999994277954,3.64000010490417,1141,3.09243535995483,2022-02-10
3.64000010490417,3.66000008583069,3.59999990463257,3.59999990463257,2473,3.05845236778259,2022-02-11
3.61999988555908,3.61999988555908,3.48000001907349,3.48000001907349,7949,2.95650434494019,2022-02-14
3.61999988555908,3.64000010490417,3.53999996185303,3.53999996185303,1162,3.0074782371521,2022-02-15
3.53999996185303,3.53999996185303,3.53999996185303,3.53999996185303,100,3.0074782371521,2022-02-16
3.61999988555908,3.61999988555908,3.53999996185303,3.53999996185303,53,3.0074782371521,2022-02-17
3.53999996185303,3.53999996185303,3.53999996185303,3.53999996185303,0,3.0074782371521,2022-02-18
3.53999996185303,3.53999996185303,3.38000011444092,3.5,4707,2.97349572181702,2022-02-21
3.5,3.5,3.5,3.5,0,2.97349572181702,2022-02-22
3.5,3.5,3.33999991416931,3.42000007629395,3312,2.90552997589111,2022-02-23
3.33999991416931,3.5,3.20000004768372,3.27999997138977,12973,2.78659009933472,2022-02-24
3.29999995231628,3.40000009536743,3.25999999046326,3.40000009536743,1450,2.88853859901428,2022-02-25
3.40000009536743,3.40000009536743,3.29999995231628,3.40000009536743,836,2.88853859901428,2022-02-28
3.40000009536743,3.48000001907349,3.3199999332428,3.44000005722046,3438,2.92252111434937,2022-03-01
3.29999995231628,3.42000007629395,3.29999995231628,3.42000007629395,1570,2.90552997589111,2022-03-02
3.25999999046326,3.42000007629395,3.25999999046326,3.42000007629395,550,2.90552997589111,2022-03-03
3.35999989509583,3.35999989509583,3.16000008583069,3.35999989509583,2892,2.85455560684204,2022-03-04
3.35999989509583,3.35999989509583,3.35999989509583,3.35999989509583,0,2.85455560684204,2022-03-07
3.20000004768372,3.38000011444092,3.20000004768372,3.33999991416931,594,2.83756422996521,2022-03-08
3.27999997138977,3.42000007629395,3.24000000953674,3.24000000953674,6273,2.75260734558105,2022-03-09
3.27999997138977,3.35999989509583,3.22000002861023,3.35999989509583,1699,2.85455560684204,2022-03-10
3.25999999046326,3.40000009536743,3.16000008583069,3.40000009536743,5130,2.88853859901428,2022-03-11
3.40000009536743,3.42000007629395,3.29999995231628,3.29999995231628,1400,2.80358147621155,2022-03-14
3.27999997138977,3.40000009536743,3.25999999046326,3.25999999046326,454,2.76959896087646,2022-03-15
3.27999997138977,3.42000007629395,3.24000000953674,3.24000000953674,170,2.75260734558105,2022-03-16
3.40000009536743,3.40000009536743,3.3199999332428,3.40000009536743,2384,2.88853859901428,2022-03-17
3.27999997138977,3.5,3.27999997138977,3.48000001907349,16263,2.95650434494019,2022-03-18
3.48000001907349,3.64000010490417,3.33999991416931,3.64000010490417,3680,3.09243535995483,2022-03-21
3.55999994277954,3.77999997138977,3.46000003814697,3.75999999046326,22575,3.1943838596344,2022-03-22
3.75999999046326,3.79999995231628,3.53999996185303,3.66000008583069,18273,3.10942673683167,2022-03-23
3.61999988555908,3.61999988555908,3.53999996185303,3.61999988555908,2539,3.07544374465942,2022-03-24
3.6800000667572,3.6800000667572,3.6800000667572,3.6800000667572,3,3.1264181137085,2022-03-25
3.55999994277954,3.64000010490417,3.53999996185303,3.64000010490417,2679,3.09243535995483,2022-03-28
3.55999994277954,3.59999990463257,3.51999998092651,3.59999990463257,2012,3.05845236778259,2022-03-29
3.51999998092651,3.61999988555908,3.51999998092651,3.61999988555908,196,3.07544374465942,2022-03-30
