"GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted","Date"
303.369995117188,307.440002441406,299.910003662109,303.279998779297,2475900,278.718841552734,2022-06-29
296.579986572266,300.329986572266,292.230010986328,297.019989013672,2669500,272.965789794922,2022-06-30
295.269989013672,300.329986572266,291.720001220703,299.230010986328,1749400,274.996856689453,2022-07-01
293,297.350006103516,288.359985351562,297.200012207031,2480900,273.131286621094,2022-07-05
296.269989013672,297.339996337891,290.600006103516,293.760009765625,1774500,269.969848632812,2022-07-06
297.660003662109,299.070007324219,293.600006103516,298.600006103516,2046500,274.417877197266,2022-07-07
300.5,300.890014648438,295.070007324219,296.470001220703,1438900,272.460418701172,2022-07-08
293.200012207031,296.540008544922,291.880004882812,293.179992675781,1519400,269.436798095703,2022-07-11
289.709991455078,299.079986572266,289.510009765625,292.529998779297,1772600,268.839477539062,2022-07-12
290.510009765625,291.190002441406,285.809997558594,290.149993896484,1884100,266.652221679688,2022-07-13
284.239990234375,284.239990234375,277.839996337891,281.589996337891,3171900,258.785461425781,2022-07-14
286.5,296.429992675781,285.149993896484,293.869995117188,3457600,270.070922851562,2022-07-15
305.760009765625,311.25,298.709991455078,301.260009765625,6767900,276.862487792969,2022-07-18
303.589996337891,319.140014648438,303.5,318.049987792969,5641100,292.292755126953,2022-07-19
317.279998779297,322.170013427734,316.309997558594,321.450012207031,3489800,295.417388916016,2022-07-20
320.510009765625,327.160003662109,319.850006103516,326.540008544922,2518800,300.095153808594,2022-07-21
327.109985351562,329.049987792969,322.190002441406,323.929992675781,1830300,297.696533203125,2022-07-22
325.970001220703,327.290008544922,322.600006103516,324.119995117188,4024500,297.871124267578,2022-07-25
321.769989013672,324.290008544922,317.760009765625,318.549987792969,2054700,292.752227783203,2022-07-26
320.290008544922,326.390014648438,318.380004882812,324.540008544922,2081900,298.257171630859,2022-07-27
325.299987792969,329.980010986328,321.890014648438,329.109985351562,1820700,302.457000732422,2022-07-28
329.5,335.179992675781,329.5,333.390014648438,2112200,306.390380859375,2022-07-29
331.730010986328,334.799987792969,329.010009765625,332.079986572266,1476500,305.1865234375,2022-08-01
329.5,331.829986572266,327.220001220703,327.880004882812,1862900,301.32666015625,2022-08-02
332.070007324219,335.510009765625,329.619995117188,333.170013427734,1770600,306.188262939453,2022-08-03
333.279998779297,334.299987792969,330.619995117188,331.869995117188,1533400,304.993469238281,2022-08-04
330.899993896484,336.910003662109,329.670013427734,334.670013427734,1876400,307.566802978516,2022-08-05
337.109985351562,338.839996337891,334.339996337891,334.679992675781,1460000,307.575927734375,2022-08-08
336.149993896484,338.170013427734,334.570007324219,336.619995117188,1587900,309.358795166016,2022-08-09
341.359985351562,349.700012207031,341.350006103516,347.910003662109,2459500,319.734466552734,2022-08-10
350,356.049987792969,349.779998779297,351.679992675781,2360800,323.199188232422,2022-08-11
353.440002441406,354.559997558594,350.149993896484,353.820007324219,2369000,325.165863037109,2022-08-12
351,358.619995117188,349.049987792969,355.850006103516,2045700,327.031494140625,2022-08-15
352.989990234375,356.470001220703,352.019989013672,354.970001220703,1740900,326.222778320312,2022-08-16
351.899993896484,355.589996337891,350.769989013672,353.739990234375,1576300,325.092346191406,2022-08-17
352.660003662109,355.100006103516,350.859985351562,354.519989013672,1102200,325.809204101562,2022-08-18
351,351.859985351562,347.5,349.269989013672,1812300,320.984344482422,2022-08-19
342.440002441406,344.529998779297,340.760009765625,342.420013427734,1723900,314.689117431641,2022-08-22
341.950012207031,344.070007324219,339.029998779297,340.179992675781,1538000,312.630493164062,2022-08-23
339.019989013672,344.320007324219,338.489990234375,341.940002441406,1530800,314.247985839844,2022-08-24
344.450012207031,346.859985351562,342.109985351562,346.489990234375,1763900,318.429473876953,2022-08-25
348.339996337891,348.739990234375,336,336.399993896484,1703900,309.156616210938,2022-08-26
333.920013427734,336.399993896484,332.010009765625,333.920013427734,1835600,306.877532958984,2022-08-29
335,336.010009765625,331.179992675781,333.630004882812,1830300,306.610961914062,2022-08-30
331.549987792969,335.140014648438,329.679992675781,332.670013427734,2488000,308.036926269531,2022-08-31
329.869995117188,333.690002441406,324.619995117188,333.5,1575100,308.805480957031,2022-09-01
334.679992675781,340.320007324219,329.970001220703,331.480010986328,2215400,306.935089111328,2022-09-02
332.320007324219,333.25,323.459991455078,326.489990234375,1578100,302.314483642578,2022-09-06
324.25,332.160003662109,323.25,330.559997558594,1496600,306.083160400391,2022-09-07
330.290008544922,335.809997558594,327.359985351562,335.380004882812,1755600,310.546264648438,2022-09-08
337.980010986328,341.029998779297,337.029998779297,340.100006103516,1445600,314.916778564453,2022-09-09
341.660003662109,344.369995117188,340.089996337891,342.579986572266,1563200,317.213134765625,2022-09-12
336.079986572266,336.519989013672,326.829986572266,328.390014648438,2242100,304.073852539062,2022-09-13
328.450012207031,330.929992675781,323.5,327.260009765625,1953300,303.027587890625,2022-09-14
328.730010986328,335.279998779297,327.589996337891,331.619995117188,1489400,307.064697265625,2022-09-15
326.380004882812,329,319.790008544922,326.209991455078,2946800,302.055267333984,2022-09-16
320.570007324219,329.290008544922,320.540008544922,328.660003662109,1652700,304.323883056641,2022-09-19
325.700012207031,326.799987792969,320.010009765625,323.260009765625,1569900,299.323699951172,2022-09-20
324.920013427734,329.790008544922,320.630004882812,320.709991455078,1796700,296.962493896484,2022-09-21
322.320007324219,323.390014648438,311.200012207031,312.920013427734,2239900,289.749359130859,2022-09-22
307.549987792969,309.790008544922,297.459991455078,301.970001220703,2918500,279.610198974609,2022-09-23
299,302.100006103516,292.309997558594,294.619995117188,2308800,272.804382324219,2022-09-26
297.5,299.149993896484,288.619995117188,291.380004882812,2007400,269.804321289062,2022-09-27
294,302.410003662109,292.459991455078,300.790008544922,2289700,278.517547607422,2022-09-28
297.070007324219,299.350006103516,291.549987792969,296.109985351562,1930800,274.184112548828,2022-09-29
296,301.089996337891,292.700012207031,293.049987792969,1970800,271.350738525391,2022-09-30
297.170013427734,301.230010986328,291.100006103516,299.149993896484,1938800,276.998931884766,2022-10-03
306.799987792969,315.160003662109,305.880004882812,314.869995117188,2399500,291.554992675781,2022-10-04
306.579986572266,310.209991455078,303.600006103516,309,1992800,286.119659423828,2022-10-05
307.390014648438,309.079986572266,303.420013427734,304.670013427734,1367400,282.110229492188,2022-10-06
304,305.149993896484,299.149993896484,301.079986572266,1790100,278.786041259766,2022-10-07
303.630004882812,304.720001220703,298.429992675781,300.540008544922,1309600,278.286041259766,2022-10-10
298.010009765625,302.519989013672,293.920013427734,294.209991455078,2392800,272.424713134766,2022-10-11
293.989990234375,299.779998779297,291.709991455078,295.309997558594,1763800,273.443328857422,2022-10-12
290.420013427734,308.760009765625,287.75,307.070007324219,2724900,284.33251953125,2022-10-13
307.459991455078,311.619995117188,299.070007324219,299.989990234375,2397600,277.776733398438,2022-10-14
304.410003662109,311.619995117188,304.140014648438,306.709991455078,3118600,283.999206542969,2022-10-17
321.670013427734,324.480010986328,312,313.850006103516,6428600,290.610504150391,2022-10-18
312.609985351562,314.790008544922,308.059997558594,311.760009765625,2363800,288.67529296875,2022-10-19
312.100006103516,316.049987792969,309,310.809997558594,2382300,287.795593261719,2022-10-20
311,325.769989013672,309.489990234375,325.100006103516,3545700,301.027465820312,2022-10-21
328.5,331.239990234375,325.850006103516,328.700012207031,2232600,304.360931396484,2022-10-24
327.859985351562,333.600006103516,325.920013427734,332.399993896484,1837700,307.786926269531,2022-10-25
334.519989013672,338.670013427734,334.140014648438,335.690002441406,2176700,310.833374023438,2022-10-26
339.309997558594,341.929992675781,336.529998779297,337.179992675781,1998800,312.212921142578,2022-10-27
338.519989013672,342.579986572266,336,341.820007324219,1677100,316.509429931641,2022-10-28
341.070007324219,346.179992675781,340.570007324219,344.510009765625,2224000,319.000244140625,2022-10-31
345.130004882812,348.690002441406,343.769989013672,348.579986572266,2316600,322.768829345703,2022-11-01
347.619995117188,357.440002441406,346.739990234375,349.790008544922,3221200,323.889251708984,2022-11-02
347.5,350.670013427734,342.589996337891,348.869995117188,2515600,323.037384033203,2022-11-03
354,358.380004882812,351.230010986328,357.910003662109,3172700,331.407989501953,2022-11-04
360.010009765625,362.959991455078,358.519989013672,362.559997558594,2526900,335.713714599609,2022-11-07
362.299987792969,367.190002441406,361.459991455078,364.019989013672,3501300,337.065612792969,2022-11-08
362.950012207031,367.149993896484,360.880004882812,362,3047200,335.195190429688,2022-11-09
370,380.429992675781,369.739990234375,378.309997558594,3790400,350.297424316406,2022-11-10
380,387,378.75,385.170013427734,3409100,356.649475097656,2022-11-11
384,387.299987792969,380.5,382.359985351562,2609100,354.047607421875,2022-11-14
385.980010986328,389.579986572266,380.649993896484,382.880004882812,3192400,354.529052734375,2022-11-15
383.209991455078,385.399993896484,380.010009765625,382.329986572266,2303700,354.019744873047,2022-11-16
377.149993896484,381.720001220703,375.010009765625,379.779998779297,2297600,351.658660888672,2022-11-17
381.279998779297,382.829986572266,377.390014648438,379.200012207031,2384500,351.12158203125,2022-11-18
378.899993896484,380.769989013672,375.420013427734,380.209991455078,1877500,352.056762695312,2022-11-21
381.399993896484,385.829986572266,381.399993896484,383.869995117188,2019400,355.445770263672,2022-11-22
383.899993896484,388.200012207031,383.410003662109,386.25,1865400,357.649505615234,2022-11-23
385.760009765625,389.440002441406,385.179992675781,388.859985351562,1129300,360.066253662109,2022-11-25
385.429992675781,388.390014648438,380.890014648438,382.359985351562,2232200,354.047607421875,2022-11-28
381.130004882812,384.929992675781,379.260009765625,383.709991455078,1746900,355.297637939453,2022-11-29
382.5,386.149993896484,375.100006103516,386.149993896484,2964100,359.901733398438,2022-11-30
386.5,386.5,380.450012207031,383.809997558594,1706300,357.720855712891,2022-12-01
381.519989013672,382.519989013672,378.399993896484,380.579986572266,1932300,354.71044921875,2022-12-02
378.549987792969,378.869995117188,369.309997558594,371.540008544922,2329600,346.284912109375,2022-12-05
369.480010986328,370.369995117188,360.329986572266,362.910003662109,3081900,338.241546630859,2022-12-06
362.489990234375,365.299987792969,358.149993896484,359.920013427734,2128200,335.454803466797,2022-12-07
362.029998779297,362.589996337891,356.059997558594,358.079986572266,1967800,333.739837646484,2022-12-08
356.709991455078,361.640014648438,356.209991455078,359.140014648438,1588800,334.727813720703,2022-12-09
358.570007324219,364.010009765625,356.339996337891,363.179992675781,1750400,338.493194580078,2022-12-12
374.630004882812,378.559997558594,365.510009765625,368.690002441406,3062600,343.628601074219,2022-12-13
367.010009765625,368.829986572266,359.450012207031,360.380004882812,2519700,335.883514404297,2022-12-14
354.480010986328,356.109985351562,347.940002441406,349.829986572266,3163700,326.050567626953,2022-12-15
345.079986572266,347.779998779297,343.410003662109,346.350006103516,5008800,322.807159423828,2022-12-16
346.269989013672,348.399993896484,342.630004882812,344.609985351562,1646700,321.185424804688,2022-12-19
345.989990234375,347.420013427734,343.489990234375,344.489990234375,1623000,321.073608398438,2022-12-20
348.260009765625,350.880004882812,346.890014648438,350.160003662109,1923100,326.358184814453,2022-12-21
347.160003662109,348.049987792969,339.880004882812,345.579986572266,1528900,322.089477539062,2022-12-22
344.839996337891,347.760009765625,343.109985351562,345.510009765625,1062000,322.024261474609,2022-12-23
346.510009765625,347.75,341.790008544922,341.970001220703,1035000,318.724945068359,2022-12-27
340.5,342.850006103516,339.299987792969,340.869995117188,1117200,317.699645996094,2022-12-28
342.440002441406,344.640014648438,341.239990234375,343.429992675781,1273600,320.085632324219,2022-12-29
341.739990234375,343.690002441406,339.399993896484,343.380004882812,1031400,320.039093017578,2022-12-30
345.5,348.600006103516,342.809997558594,346.220001220703,1589700,322.686004638672,2023-01-03
348.029998779297,350.309997558594,345.079986572266,347.700012207031,1881000,324.0654296875,2023-01-04
344.25,345.140014648438,340.140014648438,343.760009765625,1397800,320.393249511719,2023-01-05
347.299987792969,349,340.950012207031,348.079986572266,3097800,324.419586181641,2023-01-06
351.880004882812,356.5,349.5,353,1989000,329.005157470703,2023-01-09
352.640014648438,357.5,350.5,357.359985351562,1610100,333.068786621094,2023-01-10
358.869995117188,365.5,356.209991455078,364.480010986328,2127000,339.704803466797,2023-01-11
366.239990234375,370.100006103516,362.570007324219,369.940002441406,2103100,344.793670654297,2023-01-12
363.489990234375,374.350006103516,362.359985351562,374,3310200,348.577667236328,2023-01-13
364.799987792969,366.790008544922,344,349.920013427734,14448300,326.134521484375,2023-01-17
348.320007324219,354.790008544922,347.799987792969,349.089996337891,5585200,325.360931396484,2023-01-18
346.029998779297,352.160003662109,345.519989013672,350.75,3100400,326.908142089844,2023-01-19
349.869995117188,352.25,338.209991455078,341.839996337891,11247200,318.603759765625,2023-01-20
341.670013427734,349.559997558594,336.160003662109,349.140014648438,4915700,325.407562255859,2023-01-23
340,350.299987792969,340,348.329986572266,2372000,324.652618408203,2023-01-24
344.75,349.959991455078,343.899993896484,349.630004882812,1985200,325.864227294922,2023-01-25
351.730010986328,355,349.519989013672,354.970001220703,1919200,330.841278076172,2023-01-26
351.950012207031,355.989990234375,351.829986572266,353.700012207031,2427400,329.657562255859,2023-01-27
353.290008544922,362.329986572266,352.399993896484,357.459991455078,3184500,333.161956787109,2023-01-30
359.160003662109,365.920013427734,356.859985351562,365.809997558594,2311500,340.944396972656,2023-01-31
359.100006103516,368.940002441406,358.760009765625,365.709991455078,2889400,340.851226806641,2023-02-01
368,372.890014648438,364.549987792969,369.470001220703,2619600,344.355651855469,2023-02-02
365.619995117188,374.570007324219,365.440002441406,369.950012207031,2243100,344.802978515625,2023-02-03
369,371.260009765625,365.779998779297,370.799987792969,1816200,345.595184326172,2023-02-06
368.170013427734,376.309997558594,367.339996337891,374.399993896484,2205500,348.950500488281,2023-02-07
372.920013427734,378.350006103516,371.980010986328,375.100006103516,1893200,349.602874755859,2023-02-08
377.040008544922,379.679992675781,367.799987792969,367.989990234375,2052500,342.976196289062,2023-02-09
367,372.230010986328,364.559997558594,371.279998779297,1933400,346.042541503906,2023-02-10
369.089996337891,375.059997558594,368,374.019989013672,1570600,348.596343994141,2023-02-13
373.940002441406,377.049987792969,369.380004882812,371.779998779297,2155500,346.508636474609,2023-02-14
368.739990234375,374.369995117188,368.25,374.339996337891,1687200,348.894592285156,2023-02-15
370.75,374.25,368.799987792969,370.200012207031,1947800,345.036010742188,2023-02-16
368.049987792969,371.059997558594,366.859985351562,368.5,1857300,343.451568603516,2023-02-17
366.720001220703,366.720001220703,360.089996337891,361.119995117188,2403000,336.573181152344,2023-02-21
361.630004882812,363,358.040008544922,360.890014648438,2203800,336.358825683594,2023-02-22
363.200012207031,367.880004882812,359.609985351562,363.540008544922,1931400,338.828765869141,2023-02-23
360.170013427734,365.179992675781,359.529998779297,363.850006103516,2428600,339.117645263672,2023-02-24
368.220001220703,370.299987792969,364.510009765625,365.529998779297,2842400,340.683380126953,2023-02-27
366,366.010009765625,351.329986572266,351.649993896484,4945600,327.746948242188,2023-02-28
349.390014648438,352.540008544922,345.959991455078,346.230010986328,2717400,325.005920410156,2023-03-01
343.989990234375,349.779998779297,340.489990234375,349.100006103516,3259800,327.699951171875,2023-03-02
350.640014648438,357.769989013672,349.559997558594,357.089996337891,2396200,335.200225830078,2023-03-03
358.059997558594,358.859985351562,353.730010986328,357.049987792969,1614200,335.162658691406,2023-03-06
355.549987792969,356.200012207031,345.630004882812,346.079986572266,2048500,324.865112304688,2023-03-07
346.190002441406,349.690002441406,345.170013427734,349.290008544922,1584600,327.878326416016,2023-03-08
349.200012207031,354.290008544922,341.049987792969,342.089996337891,3177800,321.119689941406,2023-03-09
338.869995117188,339.929992675781,326.029998779297,327.670013427734,4559700,307.583679199219,2023-03-10
319.670013427734,326.109985351562,314.540008544922,315.510009765625,5660700,296.169067382812,2023-03-13
324.769989013672,326.380004882812,318.950012207031,322.149993896484,3785900,302.402038574219,2023-03-14
310.769989013672,312.510009765625,304.410003662109,312.190002441406,6596700,293.052581787109,2023-03-15
309,318.320007324219,304.920013427734,315.089996337891,4399100,295.774841308594,2023-03-16
310.089996337891,310.399993896484,301.869995117188,303.540008544922,6369800,284.932861328125,2023-03-17
306.779998779297,312.200012207031,306.260009765625,309.529998779297,3963700,290.5556640625,2023-03-20
317.619995117188,320.320007324219,315.350006103516,317.279998779297,3242400,297.83056640625,2023-03-21
317.279998779297,322.220001220703,313.489990234375,313.670013427734,2505900,294.441864013672,2023-03-22
315.209991455078,321.359985351562,312.640014648438,314.850006103516,2585900,295.549560546875,2023-03-23
310.149993896484,312.75,305.359985351562,312.570007324219,2456700,293.409332275391,2023-03-24
318.619995117188,320.899993896484,317.170013427734,318.529998779297,2300600,299.003936767578,2023-03-27
319.089996337891,320.609985351562,316.119995117188,318.440002441406,1224300,298.919464111328,2023-03-28
322.5,322.709991455078,318.679992675781,320.720001220703,1475900,301.059722900391,2023-03-29
324.559997558594,324.869995117188,319.880004882812,321.140014648438,1456300,301.453948974609,2023-03-30
323.470001220703,327.329986572266,322.420013427734,327.109985351562,2281100,307.057983398438,2023-03-31
326.140014648438,328.980010986328,323.149993896484,326.519989013672,1808800,306.504150390625,2023-04-03
326.820007324219,326.869995117188,320.119995117188,322.649993896484,1536800,302.871337890625,2023-04-04
319.619995117188,322.200012207031,319.369995117188,321.529998779297,1329300,301.820068359375,2023-04-05
320.380004882812,323.230010986328,319.980010986328,322.399993896484,1311000,302.63671875,2023-04-06
322.399993896484,324.989990234375,321.309997558594,324.959991455078,1114400,305.039703369141,2023-04-10
326.049987792969,329.200012207031,323.670013427734,327.369995117188,1559600,307.302032470703,2023-04-11
331.720001220703,332.070007324219,327.179992675781,330.239990234375,1862400,309.99609375,2023-04-12
330.079986572266,332.940002441406,327,332.130004882812,1765500,311.770294189453,2023-04-13
336.529998779297,339.630004882812,334.320007324219,336.920013427734,2275700,316.266662597656,2023-04-14
336,340.450012207031,333.679992675781,339.679992675781,3012100,318.857452392578,2023-04-17
328,336.549987792969,326.130004882812,333.910003662109,7549500,313.441192626953,2023-04-18
332.980010986328,336.989990234375,331.670013427734,336.890014648438,2625400,316.238464355469,2023-04-19
334.950012207031,339.309997558594,334.320007324219,338.709991455078,2217900,317.946899414062,2023-04-20
339,342.359985351562,336,341.660003662109,2278900,320.716033935547,2023-04-21
341.989990234375,345.059997558594,341.529998779297,343.959991455078,1966300,322.875061035156,2023-04-24
341,343.470001220703,338.329986572266,339.480010986328,2138200,318.669708251953,2023-04-25
337.579986572266,340.600006103516,334.640014648438,336.559997558594,2041900,315.928680419922,2023-04-26
340.140014648438,343.359985351562,338.760009765625,341.600006103516,1768200,320.659759521484,2023-04-27
340.049987792969,344.100006103516,339.700012207031,343.440002441406,1714100,322.386901855469,2023-04-28
344.049987792969,347.459991455078,340.369995117188,340.570007324219,1375000,319.692932128906,2023-05-01
339.010009765625,339.890014648438,330,333.369995117188,2397600,312.934234619141,2023-05-02
332.359985351562,334.829986572266,328.25,328.649993896484,1825400,308.503540039062,2023-05-03
325.950012207031,326.980010986328,318.559997558594,321.260009765625,2965100,301.566619873047,2023-05-04
325.059997558594,327.869995117188,322.420013427734,327.019989013672,2413400,306.973480224609,2023-05-05
329.640014648438,330.299987792969,325.670013427734,326.510009765625,1607300,306.494750976562,2023-05-08
325.040008544922,327.179992675781,323.299987792969,324.769989013672,1253300,304.861419677734,2023-05-09
329.920013427734,329.920013427734,319.079986572266,322.549987792969,1752200,302.777496337891,2023-05-10
319.660003662109,321.940002441406,318.179992675781,320.720001220703,1515200,301.059722900391,2023-05-11
322.040008544922,323.220001220703,317.320007324219,319.5,1099100,299.914489746094,2023-05-12
320.420013427734,323.25,318.059997558594,322.070007324219,1178200,302.326965332031,2023-05-15
322.5,323.070007324219,320.5,320.809997558594,1618900,301.144226074219,2023-05-16
322.660003662109,330.390014648438,322.660003662109,330.179992675781,2098100,309.939788818359,2023-05-17
330,330.600006103516,325.660003662109,329.579986572266,1645400,309.376525878906,2023-05-18
330,331.950012207031,324.790008544922,326.149993896484,1546100,306.156768798828,2023-05-19
326.149993896484,327.339996337891,322.429992675781,324.920013427734,1498900,305.002288818359,2023-05-22
323.600006103516,327.140014648438,322.809997558594,323.570007324219,1550900,303.735015869141,2023-05-23
320.390014648438,321.899993896484,318.799987792969,319.809997558594,1439100,300.205474853516,2023-05-24
318.920013427734,325.179992675781,318.799987792969,323.880004882812,1618500,304.026000976562,2023-05-25
324.720001220703,332.869995117188,324,332.010009765625,2718700,311.657592773438,2023-05-26
332.079986572266,332.529998779297,327.730010986328,330.829986572266,1998600,310.549957275391,2023-05-30
326.070007324219,327.25,321.820007324219,323.899993896484,2938000,306.359832763672,2023-05-31
324.510009765625,324.679992675781,314.019989013672,316.399993896484,3339700,299.265960693359,2023-06-01
318.239990234375,325.269989013672,317.049987792969,323.649993896484,3987700,306.123321533203,2023-06-02
322.929992675781,323.489990234375,320.320007324219,321.809997558594,1462900,304.383026123047,2023-06-05
322.429992675781,328.070007324219,321.399993896484,326.799987792969,1495600,309.102783203125,2023-06-06
327.640014648438,337.839996337891,326.320007324219,335.75,3382700,317.568084716797,2023-06-07
335.359985351562,336.329986572266,331.339996337891,335.470001220703,2009500,317.303253173828,2023-06-08
335.209991455078,336.200012207031,332.540008544922,336.019989013672,1702100,317.823516845703,2023-06-09
338.440002441406,340.089996337891,336.350006103516,339.489990234375,2290800,321.105590820312,2023-06-12
340.200012207031,345.279998779297,339.450012207031,342.5,1772400,323.952575683594,2023-06-13
344.779998779297,347.730010986328,337.230010986328,338.420013427734,1819400,320.093536376953,2023-06-14
337.320007324219,344,335.700012207031,339.739990234375,3322700,321.342071533203,2023-06-15
341.380004882812,341.399993896484,337.109985351562,338.309997558594,4544900,319.989501953125,2023-06-16
335.320007324219,335.380004882812,329.230010986328,330.720001220703,3208100,312.810577392578,2023-06-20
328.450012207031,330,324.920013427734,325.070007324219,2158700,307.466522216797,2023-06-21
323.690002441406,324.260009765625,319.010009765625,319.579986572266,2409100,302.273742675781,2023-06-22
316.559997558594,317.709991455078,314.070007324219,314.709991455078,2612000,297.66748046875,2023-06-23
315.130004882812,316.640014648438,312.170013427734,312.359985351562,2481000,295.444732666016,2023-06-26
312.410003662109,315.679992675781,310.559997558594,313.450012207031,2156800,296.475769042969,2023-06-27
311.720001220703,314.899993896484,310.690002441406,313.660003662109,2423500,296.674346923828,2023-06-28
317.850006103516,325.5,316.25,323.089996337891,3553600,305.593688964844,2023-06-29
325.820007324219,326.029998779297,322.450012207031,322.540008544922,2361800,305.073486328125,2023-06-30
322.410003662109,329.399993896484,322.410003662109,326.609985351562,1106800,308.923065185547,2023-07-03
323.950012207031,324.609985351562,319.630004882812,320.049987792969,2561000,302.718322753906,2023-07-05
318,318.640014648438,312.839996337891,313,2896900,296.050048828125,2023-07-06
313.200012207031,317.369995117188,312.700012207031,315.170013427734,2903100,298.102630615234,2023-07-07
316.670013427734,320.079986572266,316,316.470001220703,1775800,299.332183837891,2023-07-10
318.829986572266,321.040008544922,314.579986572266,320.880004882812,2041700,303.503448486328,2023-07-11
324.579986572266,333.350006103516,324.25,326.399993896484,2741300,308.724426269531,2023-07-12
327.350006103516,329.279998779297,325.690002441406,328.679992675781,2787800,310.880981445312,2023-07-13
331.989990234375,332.480010986328,325.019989013672,326.190002441406,1815200,308.525848388672,2023-07-14
325.890014648438,327.489990234375,324.359985351562,327.200012207031,1777400,309.481140136719,2023-07-17
327.299987792969,338.25,327.299987792969,337.269989013672,3887400,319.005828857422,2023-07-18
338,345.880004882812,331.299987792969,340.549987792969,6037400,322.108184814453,2023-07-19
339.160003662109,351.679992675781,339.160003662109,350.859985351562,3915000,331.85986328125,2023-07-20
351.779998779297,355.079986572266,346.779998779297,351.959991455078,3217400,332.900299072266,2023-07-21
352.829986572266,361.619995117188,352,358.929992675781,3517500,339.492858886719,2023-07-24
357.420013427734,360.820007324219,353.980010986328,354.700012207031,2893000,335.491943359375,2023-07-25
354.489990234375,360.260009765625,354.279998779297,357.559997558594,2281600,338.197052001953,2023-07-26
358.130004882812,360.540008544922,354.170013427734,354.510009765625,2010800,335.312164306641,2023-07-27
356.109985351562,356.5,351.609985351562,353.230010986328,1827400,334.1015625,2023-07-28
354.880004882812,357.200012207031,354.019989013672,355.869995117188,1385500,336.598510742188,2023-07-31
354,357.869995117188,353.390014648438,357.720001220703,2024300,338.348388671875,2023-08-01
354.989990234375,354.989990234375,348.869995117188,351.100006103516,2106600,332.086883544922,2023-08-02
349.989990234375,355.209991455078,348.619995117188,353.160003662109,1840400,334.035308837891,2023-08-03
353.339996337891,358.730010986328,352.510009765625,353.220001220703,1725300,334.092071533203,2023-08-04
355.399993896484,357.670013427734,353.920013427734,355.559997558594,1260300,336.305328369141,2023-08-07
351.700012207031,352,342.029998779297,348.260009765625,1917300,329.400695800781,2023-08-08
346.820007324219,348.459991455078,342.489990234375,342.690002441406,1326000,324.132263183594,2023-08-09
344.070007324219,347.260009765625,339.799987792969,340.399993896484,1345900,321.96630859375,2023-08-10
339.929992675781,341.790008544922,337.549987792969,340.730010986328,1256800,322.278442382812,2023-08-11
337.410003662109,338.450012207031,334.859985351562,337.739990234375,1347000,319.450347900391,2023-08-14
333.299987792969,334.029998779297,330.480010986328,332.209991455078,1657800,314.219818115234,2023-08-15
330.540008544922,332.920013427734,328.970001220703,329.109985351562,3340300,311.287658691406,2023-08-16
330,333.989990234375,324,327.519989013672,3135200,309.783813476562,2023-08-17
324.320007324219,327.619995117188,323.200012207031,324.929992675781,1730500,307.334045410156,2023-08-18
325.390014648438,326.390014648438,319.390014648438,322.059997558594,1983500,304.619476318359,2023-08-21
322.480010986328,322.640014648438,318.309997558594,318.790008544922,1810300,301.526611328125,2023-08-22
320.619995117188,322.450012207031,318,322.329986572266,1429000,304.874816894531,2023-08-23
322.149993896484,327.489990234375,319.510009765625,319.959991455078,1185600,302.633239746094,2023-08-24
320.799987792969,322.720001220703,318.190002441406,320.149993896484,1159600,302.812866210938,2023-08-25
321.339996337891,326.600006103516,321.339996337891,325.970001220703,1440100,308.317779541016,2023-08-28
325.559997558594,332.700012207031,324.679992675781,332.549987792969,1831700,314.541442871094,2023-08-29
330,331.910003662109,327.649993896484,328.579986572266,1131500,313.377807617188,2023-08-30
329.410003662109,330.489990234375,325.959991455078,327.709991455078,1271100,312.548095703125,2023-08-31
329.670013427734,331.619995117188,326.209991455078,327.399993896484,1201400,312.25244140625,2023-09-01
327.339996337891,328.480010986328,322.630004882812,323.75,1846000,308.771301269531,2023-09-05
322.309997558594,324.140014648438,319.309997558594,321.130004882812,2120800,306.272521972656,2023-09-06
320.619995117188,324.220001220703,320.130004882812,321.959991455078,1471100,307.064117431641,2023-09-07
321.920013427734,325.970001220703,321.660003662109,325.519989013672,2026400,310.459411621094,2023-09-08
328.260009765625,330.149993896484,324.290008544922,324.649993896484,1283100,309.629669189453,2023-09-11
324.010009765625,335.279998779297,324,330.899993896484,2054700,315.590515136719,2023-09-12
333.5,337.010009765625,330.820007324219,334.980010986328,2165000,319.481781005859,2023-09-13
339,345.119995117188,336.850006103516,344.570007324219,2822700,328.628051757812,2023-09-14
345.149993896484,346.190002441406,341.859985351562,342.540008544922,3063900,326.691955566406,2023-09-15
342.540008544922,344.260009765625,339.269989013672,343.320007324219,1356600,327.435943603516,2023-09-18
343.459991455078,344.970001220703,337.970001220703,341.890014648438,1660200,326.072082519531,2023-09-19
342.609985351562,343.799987792969,336.290008544922,336.700012207031,1224400,321.122192382812,2023-09-20
334.5,334.690002441406,330.079986572266,330.239990234375,1685100,314.961059570312,2023-09-21
330.100006103516,331.540008544922,326.829986572266,327.890014648438,1669100,312.719787597656,2023-09-22
327.070007324219,329.290008544922,325.279998779297,328.839996337891,833300,313.625823974609,2023-09-25
325.609985351562,327.429992675781,322.420013427734,323.820007324219,1481800,308.838134765625,2023-09-26
