"CSEMU.MI.Open","CSEMU.MI.High","CSEMU.MI.Low","CSEMU.MI.Close","CSEMU.MI.Volume","CSEMU.MI.Adjusted","Date"
132.279998779297,132.940002441406,132.139999389648,132.940002441406,5873,132.940002441406,2021-03-22
132.460006713867,133.100006103516,132.160003662109,132.699996948242,3742,132.699996948242,2021-03-23
131.839996337891,132.839996337891,131.839996337891,132.759994506836,2494,132.759994506836,2021-03-24
132.240005493164,132.600006103516,131.300003051758,132.520004272461,5306,132.520004272461,2021-03-25
133.5,134.039993286133,133.300003051758,133.899993896484,3399,133.899993896484,2021-03-26
134.119995117188,134.600006103516,133.979995727539,134.339996337891,4098,134.339996337891,2021-03-29
135.080001831055,135.080001831055,134.899993896484,135.699996948242,481,135.699996948242,2021-03-30
135.660003662109,135.720001220703,135.240005493164,135.479995727539,10561,135.479995727539,2021-03-31
136.360000610352,136.419998168945,135.940002441406,136.520004272461,10406,136.520004272461,2021-04-01
137.600006103516,137.759994506836,137.119995117188,137.300003051758,33744,137.300003051758,2021-04-06
136.899993896484,137.380004882812,136.800003051758,137.039993286133,5286,137.039993286133,2021-04-07
137.419998168945,137.559997558594,137.039993286133,137.460006713867,4209,137.460006713867,2021-04-08
137.5,137.820007324219,137.419998168945,137.619995117188,9468,137.619995117188,2021-04-09
137.339996337891,137.679992675781,137.279998779297,137.220001220703,5155,137.220001220703,2021-04-12
137.300003051758,137.759994506836,136.860000610352,137.399993896484,5904,137.399993896484,2021-04-13
137.619995117188,137.820007324219,137.479995727539,137.759994506836,3765,137.759994506836,2021-04-14
138,138.300003051758,137.899993896484,138.080001831055,10881,138.080001831055,2021-04-15
138.240005493164,139.559997558594,138.240005493164,139.460006713867,9649,139.460006713867,2021-04-16
139.800003051758,139.820007324219,139.259994506836,139.300003051758,3991,139.300003051758,2021-04-19
138.979995727539,139.300003051758,136.860000610352,136.600006103516,2675,136.600006103516,2021-04-20
137.460006713867,137.759994506836,136.740005493164,137.520004272461,7759,137.520004272461,2021-04-21
138.419998168945,139.119995117188,138.380004882812,139.119995117188,6476,139.119995117188,2021-04-22
138.639999389648,138.919998168945,138.100006103516,138.839996337891,5451,138.839996337891,2021-04-23
138.899993896484,139.419998168945,138.720001220703,139.320007324219,3829,139.320007324219,2021-04-26
139.240005493164,139.279998779297,138.699996948242,139,4300,139,2021-04-27
139.259994506836,139.839996337891,139.259994506836,139.399993896484,3767,139.399993896484,2021-04-28
140,140.380004882812,139.139999389648,138.940002441406,3832,138.940002441406,2021-04-29
139.160003662109,139.399993896484,138.380004882812,138.380004882812,4463,138.380004882812,2021-04-30
138.679992675781,139.5,138.679992675781,139.279998779297,6459,139.279998779297,2021-05-03
139.580001831055,139.580001831055,136.800003051758,136.660003662109,11936,136.660003662109,2021-05-04
137.940002441406,139.119995117188,137.940002441406,139.440002441406,3752,139.440002441406,2021-05-05
139.960006713867,140.059997558594,138.919998168945,139.300003051758,2589,139.300003051758,2021-05-06
140.059997558594,140.860000610352,139.979995727539,140.860000610352,5555,140.860000610352,2021-05-07
140.660003662109,140.740005493164,140.520004272461,140.580001831055,1841,140.580001831055,2021-05-10
139.139999389648,139.139999389648,137.199996948242,137.839996337891,3408,137.839996337891,2021-05-11
138.259994506836,138.259994506836,138.020004272461,138.220001220703,4106,138.220001220703,2021-05-12
135.899993896484,138.720001220703,135.419998168945,138.279998779297,9428,138.279998779297,2021-05-13
139.380004882812,140.479995727539,138.699996948242,140.479995727539,1357,140.479995727539,2021-05-14
141,141,139.880004882812,140.380004882812,2625,140.380004882812,2021-05-17
140.820007324219,140.960006713867,140.5,140.699996948242,3977,140.699996948242,2021-05-18
138.759994506836,139.139999389648,138.100006103516,138.279998779297,2893,138.279998779297,2021-05-19
138.979995727539,140.220001220703,138.360000610352,140.220001220703,2797,140.220001220703,2021-05-20
140.479995727539,141.080001831055,140.479995727539,141.080001831055,3170,141.080001831055,2021-05-21
141.360000610352,141.639999389648,141.179992675781,141.839996337891,3661,141.839996337891,2021-05-24
142.119995117188,142.360000610352,141.759994506836,141.759994506836,3698,141.759994506836,2021-05-25
142.139999389648,142.139999389648,141.339996337891,141.660003662109,3169,141.660003662109,2021-05-26
141.559997558594,142.039993286133,141.5,141.979995727539,2968,141.979995727539,2021-05-27
142.139999389648,143.119995117188,142.139999389648,142.960006713867,5150,142.960006713867,2021-05-28
143,143.020004272461,142.460006713867,142.059997558594,1865,142.059997558594,2021-05-31
142.759994506836,144.080001831055,142.759994506836,143.119995117188,6466,143.119995117188,2021-06-01
143.440002441406,143.479995727539,143.259994506836,143.5,8772,143.5,2021-06-02
143.5,143.600006103516,142.679992675781,143.600006103516,5943,143.600006103516,2021-06-03
143.580001831055,143.919998168945,143.360000610352,143.820007324219,2642,143.820007324219,2021-06-04
143.800003051758,144.600006103516,143.759994506836,144.419998168945,4067,144.419998168945,2021-06-07
144.539993286133,144.979995727539,144.440002441406,144.520004272461,3250,144.520004272461,2021-06-08
144.5,144.5,143.960006713867,144.440002441406,1831,144.440002441406,2021-06-09
144.139999389648,144.779998779297,144.139999389648,144.339996337891,1539,144.339996337891,2021-06-10
144.539993286133,145.360000610352,144.539993286133,145.360000610352,1891,145.360000610352,2021-06-11
146.059997558594,146.059997558594,145.460006713867,145.800003051758,40778,145.800003051758,2021-06-14
146.360000610352,146.360000610352,145.960006713867,145.919998168945,24937,145.919998168945,2021-06-15
145.880004882812,146.199996948242,145.880004882812,146.020004272461,17598,146.020004272461,2021-06-16
145.699996948242,146.199996948242,145.559997558594,146.119995117188,11261,146.119995117188,2021-06-17
145.979995727539,146.100006103516,143.559997558594,143.779998779297,20442,143.779998779297,2021-06-18
143.660003662109,144.559997558594,143.5,144.580001831055,7288,144.580001831055,2021-06-21
144.039993286133,145,144.039993286133,145.119995117188,9938,145.119995117188,2021-06-22
145.220001220703,145.220001220703,143.899993896484,143.880004882812,1863,143.880004882812,2021-06-23
144.240005493164,145.460006713867,144.240005493164,145.399993896484,3138,145.399993896484,2021-06-24
145.559997558594,145.559997558594,145.259994506836,145.559997558594,3894,145.559997558594,2021-06-25
145.619995117188,145.619995117188,144.220001220703,144.220001220703,3506,144.220001220703,2021-06-28
145,145.580001831055,144.860000610352,145.119995117188,100381,145.119995117188,2021-06-29
144.580001831055,144.600006103516,143.259994506836,143.759994506836,5445,143.759994506836,2021-06-30
144.820007324219,145.300003051758,143.520004272461,144.339996337891,9990,144.339996337891,2021-07-01
144.940002441406,145.160003662109,144.380004882812,144.639999389648,7605,144.639999389648,2021-07-02
143.899993896484,145.039993286133,143.899993896484,144.919998168945,5321,144.919998168945,2021-07-05
144.520004272461,144.899993896484,143.559997558594,143.639999389648,8731,143.639999389648,2021-07-06
144.759994506836,144.820007324219,144.419998168945,144.820007324219,15069,144.820007324219,2021-07-07
143.580001831055,143.580001831055,141.139999389648,141.839996337891,3964,141.839996337891,2021-07-08
143.119995117188,144.360000610352,143,144.360000610352,3760,144.360000610352,2021-07-09
144.380004882812,145.360000610352,143.860000610352,145.360000610352,4815,145.360000610352,2021-07-12
145.179992675781,145.179992675781,144.880004882812,145.139999389648,4754,145.139999389648,2021-07-13
145.059997558594,145.300003051758,144.940002441406,145.300003051758,16751,145.300003051758,2021-07-14
144.720001220703,144.720001220703,143.380004882812,143.699996948242,11178,143.699996948242,2021-07-15
144.139999389648,144.139999389648,142.580001831055,143.020004272461,2743,143.020004272461,2021-07-16
141.779998779297,141.779998779297,139.160003662109,139.679992675781,8647,139.679992675781,2021-07-19
140.699996948242,141.080001831055,139.660003662109,140.5,7169,140.5,2021-07-20
141.320007324219,142.960006713867,141.240005493164,142.860000610352,7691,142.860000610352,2021-07-21
143.960006713867,144.5,143.940002441406,144.039993286133,16353,144.039993286133,2021-07-22
144.740005493164,145.679992675781,144.740005493164,145.679992675781,3688,145.679992675781,2021-07-23
145.139999389648,145.699996948242,144.660003662109,145.600006103516,3133,145.600006103516,2021-07-26
144.300003051758,145.199996948242,144.300003051758,144.460006713867,27199,144.460006713867,2021-07-27
144.839996337891,145.520004272461,144.839996337891,145.419998168945,2110,145.419998168945,2021-07-28
146.199996948242,146.559997558594,146.199996948242,146.320007324219,2666,146.320007324219,2021-07-29
145.380004882812,145.940002441406,145.039993286133,145.820007324219,2924,145.820007324219,2021-07-30
146.339996337891,146.580001831055,145.720001220703,146.360000610352,9180,146.360000610352,2021-08-02
146.660003662109,146.919998168945,146.600006103516,146.639999389648,2887,146.639999389648,2021-08-03
147.520004272461,147.720001220703,147.100006103516,147.600006103516,3752,147.600006103516,2021-08-04
147.559997558594,148.259994506836,147.559997558594,148.119995117188,14621,148.119995117188,2021-08-05
148.199996948242,148.960006713867,148.039993286133,148.660003662109,3186,148.660003662109,2021-08-06
148.919998168945,148.979995727539,148.720001220703,148.940002441406,3618,148.940002441406,2021-08-09
149.139999389648,149.559997558594,149.139999389648,149.5,3953,149.5,2021-08-10
149.600006103516,150.199996948242,149.279998779297,149.960006713867,12516,149.960006713867,2021-08-11
149.839996337891,150.539993286133,149.839996337891,150.419998168945,2737,150.419998168945,2021-08-12
150.520004272461,150.919998168945,150.380004882812,150.720001220703,2114,150.720001220703,2021-08-13
149.639999389648,150.199996948242,149.220001220703,149.580001831055,15688,149.580001831055,2021-08-16
148.619995117188,149.479995727539,148.619995117188,149.240005493164,12305,149.240005493164,2021-08-17
149.460006713867,149.520004272461,149.100006103516,149.479995727539,3183,149.479995727539,2021-08-18
147.339996337891,147.399993896484,146.419998168945,147.100006103516,2540,147.100006103516,2021-08-19
146.800003051758,147.720001220703,146.800003051758,147.619995117188,1824,147.619995117188,2021-08-20
148.899993896484,148.899993896484,148.259994506836,148.899993896484,3994,148.899993896484,2021-08-23
149.080001831055,149.100006103516,148.339996337891,148.880004882812,4311,148.880004882812,2021-08-24
149.240005493164,149.240005493164,148.919998168945,148.979995727539,55689,148.979995727539,2021-08-25
147.919998168945,148.720001220703,147.919998168945,148.419998168945,8788,148.419998168945,2021-08-26
148.259994506836,149.199996948242,148.199996948242,149.199996948242,7551,149.199996948242,2021-08-27
149.339996337891,149.460006713867,149,149.399993896484,2839,149.399993896484,2021-08-30
149.619995117188,150.039993286133,148.580001831055,149.139999389648,3436,149.139999389648,2021-08-31
150.139999389648,150.679992675781,149.880004882812,150.199996948242,3745,150.199996948242,2021-09-01
150.419998168945,150.699996948242,150.279998779297,150.580001831055,3971,150.580001831055,2021-09-02
150.300003051758,150.300003051758,149.479995727539,149.460006713867,2013,149.460006713867,2021-09-03
150.460006713867,150.919998168945,150.380004882812,150.619995117188,9531,150.619995117188,2021-09-06
150.679992675781,150.679992675781,150.059997558594,150.220001220703,3311,150.220001220703,2021-09-07
148.779998779297,149.600006103516,148.100006103516,148.699996948242,11044,148.699996948242,2021-09-08
147.600006103516,149.100006103516,147.600006103516,148.880004882812,16883,148.880004882812,2021-09-09
149.080001831055,149.279998779297,148.240005493164,148.279998779297,5791,148.279998779297,2021-09-10
148.979995727539,149.5,148.619995117188,148.619995117188,6040,148.619995117188,2021-09-13
148.639999389648,148.979995727539,148.460006713867,148.779998779297,4099,148.779998779297,2021-09-14
148.800003051758,148.800003051758,147.399993896484,147.399993896484,4991,147.399993896484,2021-09-15
148.259994506836,148.5,148.220001220703,148.100006103516,8552,148.100006103516,2021-09-16
149.360000610352,149.399993896484,146.839996337891,146.839996337891,6091,146.839996337891,2021-09-17
144.440002441406,144.440002441406,142.899993896484,144.119995117188,7320,144.119995117188,2021-09-20
145.679992675781,146.199996948242,145.679992675781,145.679992675781,20540,145.679992675781,2021-09-21
146.520004272461,147.759994506836,146.5,147.759994506836,67242,147.759994506836,2021-09-22
148.619995117188,149.419998168945,148.580001831055,148.820007324219,21845,148.820007324219,2021-09-23
147.940002441406,147.960006713867,147.460006713867,147.479995727539,10305,147.479995727539,2021-09-24
148.300003051758,148.479995727539,147.580001831055,147.740005493164,3831,147.740005493164,2021-09-27
146.779998779297,146.779998779297,144.460006713867,144.460006713867,40442,144.460006713867,2021-09-28
145.779998779297,145.979995727539,144.940002441406,144.940002441406,5018,144.940002441406,2021-09-29
146,146.139999389648,143.899993896484,143.899993896484,3828,143.899993896484,2021-09-30
142.300003051758,144.339996337891,142.160003662109,143.300003051758,5851,143.300003051758,2021-10-01
143.139999389648,143.720001220703,142.699996948242,142.960006713867,4750,142.960006713867,2021-10-04
142.839996337891,144.699996948242,142.839996337891,144.619995117188,7819,144.619995117188,2021-10-05
142.779998779297,143.259994506836,141.820007324219,143.179992675781,4588,143.179992675781,2021-10-06
144.740005493164,145.419998168945,144.279998779297,145.419998168945,3849,145.419998168945,2021-10-07
145.160003662109,145.220001220703,144.820007324219,144.820007324219,3728,144.820007324219,2021-10-08
144.759994506836,144.800003051758,143.720001220703,144.660003662109,4549,144.660003662109,2021-10-11
142.940002441406,144.419998168945,142.940002441406,144.300003051758,6014,144.300003051758,2021-10-12
143.919998168945,145.580001831055,143.919998168945,145.300003051758,3485,145.300003051758,2021-10-13
146.259994506836,147.220001220703,146.259994506836,147.220001220703,2575,147.220001220703,2021-10-14
147.860000610352,148.259994506836,147.539993286133,148.220001220703,15991,148.220001220703,2021-10-15
147.539993286133,147.539993286133,146.820007324219,147.380004882812,4343,147.380004882812,2021-10-18
147.539993286133,147.919998168945,147.5,147.919998168945,15548,147.919998168945,2021-10-19
147.300003051758,148.300003051758,147.300003051758,148.119995117188,12356,148.119995117188,2021-10-20
147.380004882812,148.139999389648,147.380004882812,147.839996337891,6128,147.839996337891,2021-10-21
148.979995727539,149.320007324219,148.960006713867,148.919998168945,1703,148.919998168945,2021-10-22
148.759994506836,148.919998168945,148.699996948242,148.899993896484,2595,148.899993896484,2021-10-25
149.179992675781,149.899993896484,148.880004882812,150.039993286133,6799,150.039993286133,2021-10-26
149.800003051758,149.919998168945,149.380004882812,149.479995727539,8422,149.479995727539,2021-10-27
149.660003662109,150,149.539993286133,149.960006713867,5806,149.960006713867,2021-10-28
149.360000610352,150.100006103516,149.039993286133,150.139999389648,4069,150.139999389648,2021-10-29
151,151.539993286133,151,151.520004272461,679,151.520004272461,2021-11-01
151.100006103516,152.080001831055,151.100006103516,152,5220,152,2021-11-02
151.880004882812,152.520004272461,151.880004882812,152.479995727539,3258,152.479995727539,2021-11-03
153.300003051758,153.360000610352,152.960006713867,153.279998779297,6796,153.279998779297,2021-11-04
153.399993896484,154.300003051758,153.300003051758,153.759994506836,32231,153.759994506836,2021-11-05
153.860000610352,154.059997558594,153.720001220703,153.759994506836,12946,153.759994506836,2021-11-08
153.660003662109,154.100006103516,153.380004882812,153.339996337891,2379,153.339996337891,2021-11-09
153.559997558594,153.580001831055,152.800003051758,153.440002441406,5056,153.440002441406,2021-11-10
153.139999389648,153.839996337891,153.139999389648,153.679992675781,3968,153.679992675781,2021-11-11
153.759994506836,154.240005493164,153.679992675781,154.160003662109,8388,154.160003662109,2021-11-12
154.160003662109,154.899993896484,154.059997558594,154.899993896484,12077,154.899993896484,2021-11-15
154.960006713867,155.360000610352,154.860000610352,155.240005493164,3513,155.240005493164,2021-11-16
155.139999389648,155.460006713867,155.139999389648,155.320007324219,3973,155.320007324219,2021-11-17
155.520004272461,155.520004272461,154.600006103516,154.860000610352,1778,154.860000610352,2021-11-18
155.380004882812,155.399993896484,153.339996337891,153.919998168945,7271,153.919998168945,2021-11-19
154.399993896484,154.419998168945,153.460006713867,153.720001220703,5824,153.720001220703,2021-11-22
152.800003051758,152.800003051758,151.059997558594,151.600006103516,14220,151.600006103516,2021-11-23
152.119995117188,152.119995117188,150.199996948242,151.580001831055,4826,151.580001831055,2021-11-24
152.119995117188,152.199996948242,151.619995117188,152.160003662109,3320,152.160003662109,2021-11-25
146.699996948242,148.360000610352,145.960006713867,146.100006103516,47720,146.100006103516,2021-11-26
147.399993896484,147.919998168945,146.339996337891,146.759994506836,47843,146.759994506836,2021-11-29
145.179992675781,147,144.399993896484,145.320007324219,6181,145.320007324219,2021-11-30
146.860000610352,148.800003051758,146.5,148.580001831055,10764,148.580001831055,2021-12-01
147.220001220703,147.220001220703,145.520004272461,146.320007324219,4571,146.320007324219,2021-12-02
147.479995727539,147.479995727539,144.860000610352,145.259994506836,8701,145.259994506836,2021-12-03
146.419998168945,147.360000610352,145.460006713867,147.380004882812,6197,147.380004882812,2021-12-06
149.919998168945,151.419998168945,149.899993896484,151.479995727539,86565,151.479995727539,2021-12-07
151.919998168945,151.960006713867,150.380004882812,150.220001220703,3576,150.220001220703,2021-12-08
150.580001831055,150.580001831055,149.479995727539,149.600006103516,5989,149.600006103516,2021-12-09
148.300003051758,149.759994506836,148.300003051758,149.080001831055,3390,149.080001831055,2021-12-10
149.320007324219,150.199996948242,148.399993896484,148.440002441406,39323,148.440002441406,2021-12-13
149.080001831055,149.179992675781,147.279998779297,147.339996337891,4819,147.339996337891,2021-12-14
148,148.100006103516,147.479995727539,147.779998779297,7224,147.779998779297,2021-12-15
150.279998779297,150.520004272461,148.940002441406,148.940002441406,6106,148.940002441406,2021-12-16
148.559997558594,148.559997558594,146.779998779297,147.039993286133,7665,147.039993286133,2021-12-17
145.419998168945,146.339996337891,144.160003662109,146.039993286133,10683,146.039993286133,2021-12-20
147.339996337891,148.380004882812,147,148.380004882812,5770,148.380004882812,2021-12-21
148.279998779297,149.119995117188,148.240005493164,149.580001831055,1735,149.580001831055,2021-12-22
150.380004882812,151.240005493164,150.100006103516,151.339996337891,2748,151.339996337891,2021-12-23
151.160003662109,152.360000610352,151.080001831055,152.360000610352,4662,152.360000610352,2021-12-27
152.360000610352,153.240005493164,152.360000610352,153.179992675781,17993,153.179992675781,2021-12-28
153.039993286133,153.039993286133,152.240005493164,152.300003051758,971,152.300003051758,2021-12-29
152.460006713867,152.899993896484,152.380004882812,152.800003051758,2795,152.800003051758,2021-12-30
153,154.119995117188,153,153.960006713867,15157,153.960006713867,2022-01-03
154.539993286133,155.580001831055,154.520004272461,155.080001831055,5512,155.080001831055,2022-01-04
155.059997558594,155.559997558594,155.059997558594,155.399993896484,5080,155.399993896484,2022-01-05
153.619995117188,153.720001220703,152.820007324219,153.020004272461,8177,153.020004272461,2022-01-06
153.100006103516,153.339996337891,152.059997558594,152.559997558594,20719,152.559997558594,2022-01-07
153.160003662109,153.160003662109,150.360000610352,150.360000610352,2333,150.360000610352,2022-01-10
152.059997558594,152.320007324219,151.580001831055,151.880004882812,3397,151.880004882812,2022-01-11
152.559997558594,153.080001831055,152.259994506836,152.740005493164,14771,152.740005493164,2022-01-12
152.5,153.339996337891,152.380004882812,152.860000610352,3221,152.860000610352,2022-01-13
151.679992675781,152.039993286133,151.059997558594,151.520004272461,3490,151.520004272461,2022-01-14
152.279998779297,152.520004272461,152.279998779297,152.5,2356,152.5,2022-01-17
150.720001220703,151.139999389648,150.220001220703,150.979995727539,3717,150.979995727539,2022-01-18
150,151.899993896484,150,150.639999389648,4175,150.639999389648,2022-01-19
150.580001831055,151.740005493164,150.559997558594,151.779998779297,14744,151.779998779297,2022-01-20
149.460006713867,150.100006103516,148.660003662109,148.940002441406,5006,148.940002441406,2022-01-21
148.300003051758,148.300003051758,142.639999389648,143.539993286133,7853,143.539993286133,2022-01-24
143.279998779297,144.759994506836,142.860000610352,143.600006103516,8406,143.600006103516,2022-01-25
145.5,147.380004882812,145.5,146.639999389648,5912,146.639999389648,2022-01-26
144.479995727539,147.539993286133,144.479995727539,147.240005493164,17341,147.240005493164,2022-01-27
146.960006713867,146.960006713867,143.960006713867,145.779998779297,4104,145.779998779297,2022-01-28
146.960006713867,147.899993896484,146.199996948242,146.699996948242,5333,146.699996948242,2022-01-31
148.839996337891,149.320007324219,148.759994506836,148.979995727539,4245,148.979995727539,2022-02-01
149.639999389648,150.199996948242,149.460006713867,149.419998168945,6975,149.419998168945,2022-02-02
148.979995727539,148.979995727539,146.800003051758,146.800003051758,3937,146.800003051758,2022-02-03
147.660003662109,147.660003662109,144.600006103516,145.240005493164,7647,145.240005493164,2022-02-04
145.820007324219,146.5,144.759994506836,146.240005493164,12942,146.240005493164,2022-02-07
146.160003662109,147.039993286133,145.979995727539,146.320007324219,24270,146.320007324219,2022-02-08
147.419998168945,149.139999389648,147.419998168945,148.940002441406,5879,148.940002441406,2022-02-09
149.679992675781,149.679992675781,147.979995727539,148.559997558594,9948,148.559997558594,2022-02-10
147.179992675781,147.759994506836,146.779998779297,147.160003662109,7829,147.160003662109,2022-02-11
143.660003662109,144.380004882812,142.259994506836,144.240005493164,4305,144.240005493164,2022-02-14
144.899993896484,146.919998168945,144.899993896484,146.919998168945,7635,146.919998168945,2022-02-15
147,147.779998779297,146.059997558594,146.539993286133,9247,146.539993286133,2022-02-16
147.240005493164,147.259994506836,145.360000610352,145.740005493164,13100,145.740005493164,2022-02-17
146.020004272461,146.419998168945,144.199996948242,144.419998168945,11621,144.419998168945,2022-02-18
145.160003662109,145.259994506836,140.880004882812,141.5,11205,141.5,2022-02-21
138.339996337891,142.199996948242,138.320007324219,141.259994506836,30377,141.259994506836,2022-02-22
141.979995727539,143.559997558594,140.600006103516,140.800003051758,12129,140.800003051758,2022-02-23
134.779998779297,137.360000610352,133.520004272461,135.380004882812,231371,135.380004882812,2022-02-24
137.399993896484,140.479995727539,135.940002441406,140.479995727539,13409,140.479995727539,2022-02-25
137.899993896484,139.240005493164,136.660003662109,139.240005493164,12950,139.240005493164,2022-02-28
138.759994506836,138.759994506836,134.039993286133,134.039993286133,8790,134.039993286133,2022-03-01
133.220001220703,136.179992675781,132.839996337891,135.699996948242,10574,135.699996948242,2022-03-02
135.179992675781,135.740005493164,132.199996948242,132.440002441406,3915,132.440002441406,2022-03-03
130.779998779297,131.100006103516,126.180000305176,126.180000305176,10999,126.180000305176,2022-03-04
122.480003356934,127.220001220703,119.800003051758,124.400001525879,13582,124.400001525879,2022-03-07
123.419998168945,127.120002746582,123.419998168945,124.300003051758,37805,124.300003051758,2022-03-08
127.360000610352,132.699996948242,127.360000610352,132.699996948242,14034,132.699996948242,2022-03-09
131.860000610352,131.860000610352,128.679992675781,129.339996337891,22158,129.339996337891,2022-03-10
129.919998168945,132.940002441406,128.899993896484,130.660003662109,6139,130.660003662109,2022-03-11
131.779998779297,133.199996948242,131.600006103516,132.639999389648,7002,132.639999389648,2022-03-14
131.039993286133,132.559997558594,129.600006103516,132.5,6104,132.5,2022-03-15
135.619995117188,138.360000610352,135.279998779297,137.479995727539,12662,137.479995727539,2022-03-16
138.119995117188,138.240005493164,136.279998779297,137.580001831055,14222,137.580001831055,2022-03-17
137.279998779297,138.380004882812,135.660003662109,138.380004882812,9589,138.380004882812,2022-03-18
137.520004272461,138.5,137.5,137.520004272461,6339,137.520004272461,2022-03-21
137.940002441406,139.300003051758,137.940002441406,139.119995117188,7220,139.119995117188,2022-03-22
139.220001220703,139.419998168945,137.020004272461,137.100006103516,3655,137.100006103516,2022-03-23
137.160003662109,137.880004882812,136.539993286133,136.839996337891,7050,136.839996337891,2022-03-24
136.619995117188,137.919998168945,136.619995117188,136.960006713867,6546,136.960006713867,2022-03-25
137.860000610352,139.399993896484,137.860000610352,138.020004272461,6003,138.020004272461,2022-03-28
139.479995727539,142.199996948242,139.460006713867,141.479995727539,7917,141.479995727539,2022-03-29
140.979995727539,140.979995727539,139.860000610352,140.300003051758,7422,140.300003051758,2022-03-30
140.880004882812,141,138.399993896484,138.399993896484,6044,138.399993896484,2022-03-31
138.399993896484,139.460006713867,138.380004882812,138.919998168945,5324,138.919998168945,2022-04-01
139.360000610352,140.039993286133,138.399993896484,140,4199,140,2022-04-04
140.020004272461,140.399993896484,138.619995117188,138.679992675781,4064,138.679992675781,2022-04-05
138.919998168945,138.919998168945,134.860000610352,135.860000610352,6446,135.860000610352,2022-04-06
136.539993286133,137.380004882812,135.179992675781,135.380004882812,6572,135.380004882812,2022-04-07
137.139999389648,137.639999389648,136.380004882812,137.300003051758,19469,137.300003051758,2022-04-08
136.839996337891,137.580001831055,135.979995727539,136.600006103516,5139,136.600006103516,2022-04-11
134.539993286133,136.600006103516,134.160003662109,136.199996948242,10485,136.199996948242,2022-04-12
135.779998779297,136.139999389648,135.020004272461,136.139999389648,14157,136.139999389648,2022-04-13
136.600006103516,137.240005493164,136.339996337891,137,10106,137,2022-04-14
135.899993896484,136.919998168945,135.259994506836,136.559997558594,3095,136.559997558594,2022-04-19
137.220001220703,138.979995727539,137.220001220703,138.660003662109,3010,138.660003662109,2022-04-20
138.940002441406,140.580001831055,138.940002441406,139.600006103516,4175,139.600006103516,2022-04-21
138.039993286133,138.399993896484,136.940002441406,136.979995727539,2621,136.979995727539,2022-04-22
134.539993286133,135.520004272461,133.779998779297,134.460006713867,4888,134.460006713867,2022-04-25
135.520004272461,136.160003662109,133.240005493164,133.559997558594,5640,133.559997558594,2022-04-26
133.279998779297,134.160003662109,131.839996337891,133.699996948242,10820,133.699996948242,2022-04-27
135.160003662109,136.119995117188,133.960006713867,134.979995727539,5804,134.979995727539,2022-04-28
136.259994506836,136.960006713867,135.539993286133,136.220001220703,22643,136.220001220703,2022-04-29
134.380004882812,134.600006103516,131.960006713867,133.699996948242,2575,133.699996948242,2022-05-02
134.360000610352,135.199996948242,134.220001220703,134.940002441406,8479,134.940002441406,2022-05-03
135.559997558594,135.580001831055,133.940002441406,133.940002441406,18793,133.940002441406,2022-05-04
136.5,136.5,132.820007324219,133.020004272461,8405,133.020004272461,2022-05-05
131.960006713867,132.360000610352,130.179992675781,130.860000610352,17056,130.860000610352,2022-05-06
130.279998779297,130.580001831055,128.240005493164,127.440002441406,9232,127.440002441406,2022-05-09
128.820007324219,130,128.320007324219,128.320007324219,9557,128.320007324219,2022-05-10
129.080001831055,131.240005493164,128.779998779297,131.199996948242,6006,131.199996948242,2022-05-11
128.559997558594,130.259994506836,128,130.039993286133,7875,130.039993286133,2022-05-12
130.979995727539,133.160003662109,130.899993896484,133.160003662109,5406,133.160003662109,2022-05-13
132.380004882812,133.419998168945,132.220001220703,132.940002441406,2063,132.940002441406,2022-05-16
134.919998168945,135.320007324219,134.380004882812,134.779998779297,2119,134.779998779297,2022-05-17
134.960006713867,135.100006103516,133.119995117188,133.100006103516,4353,133.100006103516,2022-05-18
131.660003662109,131.660003662109,130.259994506836,131.440002441406,8757,131.440002441406,2022-05-19
132.539993286133,134.020004272461,132.199996948242,132.419998168945,4192,132.419998168945,2022-05-20
134.399993896484,134.419998168945,132.979995727539,134.419998168945,8047,134.419998168945,2022-05-23
132.940002441406,133.679992675781,132.419998168945,132.539993286133,3653,132.539993286133,2022-05-24
133.300003051758,133.940002441406,132.460006713867,133.839996337891,1485,133.839996337891,2022-05-25
133.740005493164,135.960006713867,133.740005493164,135.860000610352,5477,135.860000610352,2022-05-26
136.399993896484,137.660003662109,136.220001220703,137.660003662109,5312,137.660003662109,2022-05-27
138.860000610352,139.100006103516,138.479995727539,138.820007324219,48754,138.820007324219,2022-05-30
137.800003051758,138.580001831055,136.880004882812,137.119995117188,8478,137.119995117188,2022-05-31
137.199996948242,137.539993286133,136.279998779297,135.800003051758,4218,135.800003051758,2022-06-01
136.5,137.160003662109,136.479995727539,137.080001831055,2673,137.080001831055,2022-06-02
137.5,137.539993286133,136.5,136.559997558594,4587,136.559997558594,2022-06-03
137.899993896484,138.699996948242,137.899993896484,138.479995727539,3677,138.479995727539,2022-06-06
137.539993286133,137.679992675781,136.679992675781,137.479995727539,2425,137.479995727539,2022-06-07
137.360000610352,137.399993896484,136.399993896484,136.800003051758,1986,136.800003051758,2022-06-08
136.160003662109,136.779998779297,134.679992675781,134.740005493164,4292,134.740005493164,2022-06-09
133.660003662109,134.960006713867,130.539993286133,130.679992675781,20409,130.679992675781,2022-06-10
129.100006103516,129.279998779297,126.900001525879,127.199996948242,7658,127.199996948242,2022-06-13
