"IBGL.MI.Open","IBGL.MI.High","IBGL.MI.Low","IBGL.MI.Close","IBGL.MI.Volume","IBGL.MI.Adjusted","Date"
273.660003662109,274.440002441406,273.570007324219,274.579986572266,678,249.94140625,2021-03-31
274.220001220703,275.940002441406,274.220001220703,275.75,598,251.006484985352,2021-04-01
275.920013427734,275.920013427734,274,274.399993896484,999,249.777572631836,2021-04-06
275.010009765625,275.559997558594,274.450012207031,274.329986572266,279,249.713882446289,2021-04-07
274.480010986328,275.350006103516,274.480010986328,274.989990234375,3366,250.314636230469,2021-04-08
275.190002441406,275.190002441406,272.619995117188,273.269989013672,405,248.748931884766,2021-04-09
273.510009765625,275.049987792969,272.630004882812,272.790008544922,1146,248.312042236328,2021-04-12
272.239990234375,272.739990234375,271.769989013672,272.350006103516,439,247.911514282227,2021-04-13
273.709991455078,273.709991455078,271.390014648438,271.399993896484,246,247.046813964844,2021-04-14
271.399993896484,273.010009765625,271.399993896484,273.040008544922,824,248.539627075195,2021-04-15
271.910003662109,272.670013427734,271.600006103516,271.829986572266,200,247.438186645508,2021-04-16
272.309997558594,272.359985351562,270.149993896484,270.869995117188,1384,246.56428527832,2021-04-19
270.299987792969,271.350006103516,270.239990234375,271.619995117188,3225,247.247039794922,2021-04-20
271.619995117188,272.690002441406,271.269989013672,272.179992675781,286,247.756774902344,2021-04-21
272.859985351562,272.859985351562,272.160003662109,272.239990234375,294,247.811416625977,2021-04-22
272.609985351562,272.720001220703,272.260009765625,271.609985351562,45,247.237899780273,2021-04-23
271.459991455078,271.630004882812,270.760009765625,271.420013427734,306,247.065002441406,2021-04-26
271,271.600006103516,270.809997558594,270.929992675781,118,246.618957519531,2021-04-27
270,270.209991455078,269.200012207031,270.209991455078,1656,245.963577270508,2021-04-28
269.809997558594,269.809997558594,267.700012207031,267.899993896484,256,243.860809326172,2021-04-29
267.959991455078,268.440002441406,267.670013427734,267.880004882812,367,243.842636108398,2021-04-30
268.079986572266,268.950012207031,266.320007324219,268.290008544922,4792,244.215881347656,2021-05-03
268.739990234375,269.929992675781,267.940002441406,269.640014648438,118,245.444686889648,2021-05-04
269.059997558594,269.059997558594,268.529998779297,268.720001220703,1631,244.60725402832,2021-05-05
268.670013427734,268.670013427734,266.970001220703,268.100006103516,3288,244.042877197266,2021-05-06
268.130004882812,268.140014648438,266.709991455078,266.839996337891,3661,242.895950317383,2021-05-07
266.200012207031,267.089996337891,265.920013427734,267.170013427734,4228,243.196319580078,2021-05-10
266.690002441406,266.690002441406,264.670013427734,264.880004882812,1363,241.11181640625,2021-05-11
265.130004882812,265.519989013672,263.269989013672,263.320007324219,545,239.691818237305,2021-05-12
261.399993896484,261.799987792969,261,261.850006103516,558,239.022903442383,2021-05-13
262.040008544922,262.279998779297,261.589996337891,261.859985351562,385,239.031997680664,2021-05-14
261.579986572266,261.579986572266,260.480010986328,260.959991455078,1018,238.210479736328,2021-05-17
260.470001220703,261.790008544922,260.309997558594,261.019989013672,402,238.265243530273,2021-05-18
259.859985351562,261.450012207031,259.309997558594,261.109985351562,664,238.347396850586,2021-05-19
260.420013427734,262.5,260.420013427734,262.559997558594,1251,239.670974731445,2021-05-20
263.100006103516,264.269989013672,263.100006103516,263.459991455078,6576,240.492553710938,2021-05-21
264,264.200012207031,263.220001220703,264.019989013672,915,241.003692626953,2021-05-24
264.109985351562,264.989990234375,264.109985351562,265.459991455078,33,242.31819152832,2021-05-25
265.910003662109,267.709991455078,265.910003662109,267.549987792969,11541,244.225982666016,2021-05-26
267.670013427734,267.670013427734,266,266.079986572266,523,242.884124755859,2021-05-27
265.709991455078,266.429992675781,265.700012207031,266.410003662109,509,243.185363769531,2021-05-28
266.049987792969,266.779998779297,265.140014648438,266.700012207031,406,243.450088500977,2021-05-31
266.380004882812,267.589996337891,266.380004882812,266.480010986328,1205,243.249267578125,2021-06-01
267.040008544922,267.25,266.809997558594,267.170013427734,287,243.879089355469,2021-06-02
266.779998779297,267.25,266.779998779297,266.75,478,243.495697021484,2021-06-03
266.850006103516,267.660003662109,266.609985351562,267.609985351562,44,244.280746459961,2021-06-04
268.049987792969,268.049987792969,266.790008544922,266.940002441406,181,243.669189453125,2021-06-07
267.260009765625,268.230010986328,267.059997558594,268.410003662109,211,245.011016845703,2021-06-08
269.170013427734,270.179992675781,269.140014648438,269.570007324219,25,246.069885253906,2021-06-09
269.519989013672,269.519989013672,268.019989013672,269.359985351562,362,245.878189086914,2021-06-10
270.260009765625,271.390014648438,270.260009765625,270.989990234375,333,247.36604309082,2021-06-11
270.720001220703,270.869995117188,270.179992675781,270.070007324219,10,246.526290893555,2021-06-14
270.570007324219,270.570007324219,269.260009765625,269.309997558594,510,245.83251953125,2021-06-15
269.839996337891,269.839996337891,269.619995117188,269.769989013672,40,246.252426147461,2021-06-16
268.230010986328,269,267.739990234375,269.179992675781,5743,245.713912963867,2021-06-17
269.589996337891,270.100006103516,269.239990234375,269.989990234375,5993,246.453262329102,2021-06-18
270.450012207031,270.450012207031,268.679992675781,268.700012207031,4978,245.275726318359,2021-06-21
267.859985351562,268.950012207031,267.570007324219,268.019989013672,1692,244.654983520508,2021-06-22
268.519989013672,269.029998779297,268.119995117188,268.470001220703,113,245.065795898438,2021-06-23
267.970001220703,268.760009765625,267.899993896484,268.660003662109,72,245.239196777344,2021-06-24
268.130004882812,268.130004882812,266.649993896484,266.299987792969,1343,243.0849609375,2021-06-25
266.959991455078,267.799987792969,266.549987792969,267.769989013672,71,244.426803588867,2021-06-28
267.890014648438,268.25,267.5,267.760009765625,1212,244.417678833008,2021-06-29
267.880004882812,269.829986572266,267.880004882812,269.829986572266,4109,246.307235717773,2021-06-30
269.049987792969,270.019989013672,268.570007324219,269.899993896484,1943,246.37109375,2021-07-01
270.040008544922,271.420013427734,270.040008544922,271.380004882812,199,247.722091674805,2021-07-02
270.880004882812,270.880004882812,270.309997558594,270.260009765625,208,246.699752807617,2021-07-05
270.239990234375,273.209991455078,270.239990234375,273.339996337891,156,249.511260986328,2021-07-06
274.109985351562,275.329986572266,274.079986572266,274.320007324219,985,250.405822753906,2021-07-07
275.429992675781,276.040008544922,274.679992675781,274.559997558594,1774,250.624847412109,2021-07-08
274.149993896484,274.670013427734,273.339996337891,273.480010986328,603,249.639022827148,2021-07-09
274.440002441406,274.519989013672,273.920013427734,274.019989013672,154,250.131942749023,2021-07-12
274.130004882812,274.420013427734,273.679992675781,274.380004882812,1064,250.460571289062,2021-07-13
273.579986572266,275.239990234375,273.429992675781,275.079986572266,230,251.099548339844,2021-07-14
275.640014648438,276.279998779297,275.640014648438,275.850006103516,306,251.802429199219,2021-07-15
276.25,276.850006103516,276.25,276.829986572266,97,252.696975708008,2021-07-16
277.450012207031,278.880004882812,277.350006103516,278.350006103516,2722,254.084487915039,2021-07-19
278.859985351562,279.839996337891,278.769989013672,279.269989013672,177,254.924255371094,2021-07-20
279.390014648438,279.390014648438,278,278.109985351562,161,253.865386962891,2021-07-21
278.850006103516,279.720001220703,278.299987792969,279.690002441406,2319,255.307693481445,2021-07-22
279.799987792969,280,279.299987792969,280.089996337891,1003,255.6728515625,2021-07-23
281.420013427734,281.459991455078,279.779998779297,279.839996337891,768,255.444625854492,2021-07-26
280.929992675781,280.950012207031,280.399993896484,280.660003662109,413,256.193115234375,2021-07-27
281.010009765625,281.010009765625,280.100006103516,280.269989013672,518,255.83708190918,2021-07-28
280.059997558594,280.829986572266,279.399993896484,280.559997558594,6819,256.101837158203,2021-07-29
280.440002441406,281.089996337891,280.140014648438,280.989990234375,1123,256.494323730469,2021-07-30
280.75,282.519989013672,280.470001220703,282.519989013672,4247,257.890930175781,2021-08-02
282.25,282.920013427734,281.779998779297,282.709991455078,208,258.064392089844,2021-08-03
283.269989013672,284.230010986328,282.790008544922,283.079986572266,5402,258.402099609375,2021-08-04
283.459991455078,284.690002441406,283.459991455078,284.179992675781,1331,259.40625,2021-08-05
284.299987792969,284.299987792969,282.260009765625,282.269989013672,203,257.662750244141,2021-08-06
283,283.269989013672,282.809997558594,282.910003662109,270,258.246948242188,2021-08-09
283.489990234375,284.290008544922,282.779998779297,283.399993896484,268,258.694183349609,2021-08-10
283.600006103516,283.600006103516,281.859985351562,282.760009765625,815,258.110046386719,2021-08-11
283.059997558594,283.399993896484,282.670013427734,283.320007324219,480,258.621246337891,2021-08-12
283.260009765625,283.369995117188,282.320007324219,283.480010986328,639,258.767272949219,2021-08-13
284.119995117188,284.119995117188,283.410003662109,283.230010986328,114,258.539031982422,2021-08-16
284.149993896484,284.399993896484,284.019989013672,282.869995117188,63,258.210418701172,2021-08-17
283.809997558594,283.859985351562,283.540008544922,283.679992675781,635,258.949829101562,2021-08-18
283.959991455078,284.290008544922,283.619995117188,284.079986572266,190,259.314971923828,2021-08-19
284.209991455078,284.450012207031,284.209991455078,284.459991455078,41,259.661834716797,2021-08-20
284,284,283.209991455078,283.149993896484,32,258.466033935547,2021-08-23
283.649993896484,283.649993896484,283.290008544922,283.320007324219,42,258.621246337891,2021-08-24
283.019989013672,283.019989013672,279.420013427734,279.309997558594,363,254.96076965332,2021-08-25
279.279998779297,279.279998779297,278.799987792969,279.450012207031,39,255.088607788086,2021-08-26
279.480010986328,279.480010986328,279.269989013672,279.640014648438,16,255.262023925781,2021-08-27
279.609985351562,280.549987792969,279.459991455078,280.720001220703,2496,256.247894287109,2021-08-30
280.149993896484,280.269989013672,277.380004882812,277.690002441406,8501,253.482025146484,2021-08-31
277.220001220703,277.649993896484,276.600006103516,277.190002441406,1329,253.025619506836,2021-09-01
277.589996337891,278.149993896484,277.589996337891,277.869995117188,616,253.64631652832,2021-09-02
277.850006103516,277.850006103516,276.200012207031,276.510009765625,224,252.404891967773,2021-09-03
276.820007324219,276.950012207031,275.880004882812,277.040008544922,1621,252.888717651367,2021-09-06
276.239990234375,276.239990234375,274.489990234375,274.570007324219,997,250.634002685547,2021-09-07
274.950012207031,275.730010986328,274.950012207031,275.290008544922,34,251.291259765625,2021-09-08
275.489990234375,278.410003662109,275.489990234375,278.190002441406,264,253.938430786133,2021-09-09
277.630004882812,277.630004882812,276.589996337891,276.670013427734,264,252.550918579102,2021-09-10
276.670013427734,276.829986572266,276.350006103516,276.540008544922,535,252.432281494141,2021-09-13
275.709991455078,277.369995117188,275.709991455078,277.459991455078,512,253.272018432617,2021-09-14
276.880004882812,277.510009765625,276.190002441406,275.640014648438,253,251.610763549805,2021-09-15
275.700012207031,275.700012207031,274.739990234375,275.619995117188,1377,251.59245300293,2021-09-16
275.440002441406,275.440002441406,274.070007324219,274.769989013672,2732,250.81657409668,2021-09-17
274.630004882812,276.609985351562,274.630004882812,275.829986572266,417,251.784118652344,2021-09-20
275.600006103516,277.089996337891,275.589996337891,276.75,1129,252.623947143555,2021-09-21
276.160003662109,277.190002441406,276.109985351562,277.160003662109,2458,252.99821472168,2021-09-22
276.329986572266,276.859985351562,274.5,274.380004882812,2782,250.460571289062,2021-09-23
273.600006103516,273.600006103516,272.350006103516,272.410003662109,904,248.662353515625,2021-09-24
272.5,273.059997558594,271.299987792969,272.510009765625,1142,248.75358581543,2021-09-27
271.149993896484,271.350006103516,270.480010986328,271.359985351562,1292,247.703842163086,2021-09-28
271.679992675781,272.339996337891,271.679992675781,272.070007324219,49,248.351943969727,2021-09-29
272.119995117188,272.119995117188,270.239990234375,270.369995117188,500,246.80012512207,2021-09-30
270.850006103516,272.5,270.850006103516,271.75,243,248.059860229492,2021-10-01
271.429992675781,271.510009765625,270.570007324219,271.320007324219,5925,247.667343139648,2021-10-04
271.459991455078,272.160003662109,271.309997558594,270.059997558594,110,246.517166137695,2021-10-05
268.859985351562,269.709991455078,268.549987792969,269.589996337891,274,246.088150024414,2021-10-06
270.519989013672,270.820007324219,270.179992675781,270.079986572266,488,246.535400390625,2021-10-07
268.660003662109,269.769989013672,268.660003662109,268.799987792969,1524,245.366989135742,2021-10-08
268.109985351562,268.471984863281,267.920013427734,267.839996337891,43,244.490676879883,2021-10-11
267.549987792969,268.410003662109,267.480010986328,267.489990234375,648,244.171203613281,2021-10-12
267.920013427734,270.049987792969,267.920013427734,270.010009765625,248,246.471542358398,2021-10-13
270.529998779297,272.600006103516,270.429992675781,272.540008544922,41,248.780960083008,2021-10-14
271.929992675781,271.959991455078,271.329986572266,271.820007324219,2819,248.123764038086,2021-10-15
271.059997558594,271.75,270.670013427734,272.320007324219,322,248.580123901367,2021-10-18
271.940002441406,271.940002441406,269.890014648438,270.209991455078,611,246.654113769531,2021-10-19
269.559997558594,270.429992675781,269.559997558594,270.269989013672,133,246.708877563477,2021-10-20
270.100006103516,270.380004882812,269.369995117188,270.160003662109,248,246.608459472656,2021-10-21
270.140014648438,271.010009765625,269.700012207031,270.850006103516,95,247.238311767578,2021-10-22
270.380004882812,271.049987792969,270.010009765625,270.850006103516,927,247.238311767578,2021-10-25
270.559997558594,271.980010986328,270.559997558594,270.989990234375,2406,247.36604309082,2021-10-26
271.290008544922,274.260009765625,271.269989013672,274.709991455078,1742,250.761749267578,2021-10-27
273.899993896484,274.739990234375,272.429992675781,273.570007324219,394,249.721206665039,2021-10-28
272.109985351562,272.109985351562,270.480010986328,271.529998779297,1033,247.859008789062,2021-10-29
270.910003662109,270.910003662109,269.399993896484,270.459991455078,119,246.882308959961,2021-11-01
272.079986572266,272.899993896484,271.619995117188,272.279998779297,143,248.543640136719,2021-11-02
274.630004882812,274.630004882812,273.170013427734,273.519989013672,231,249.675506591797,2021-11-03
273.720001220703,274.920013427734,273.600006103516,274.630004882812,697,250.688812255859,2021-11-04
275.630004882812,277.25,275.329986572266,278,826,253.764984130859,2021-11-05
276.799987792969,276.989990234375,276.380004882812,276.190002441406,877,252.112777709961,2021-11-08
276.5,279.950012207031,276.100006103516,279.950012207031,1709,255.545013427734,2021-11-09
279.489990234375,279.489990234375,277.160003662109,277.260009765625,394,253.089508056641,2021-11-10
275.269989013672,276.170013427734,275.269989013672,275.619995117188,100,252.230621337891,2021-11-11
275.690002441406,276.100006103516,275.019989013672,275.850006103516,566,252.441131591797,2021-11-12
277.350006103516,277.350006103516,274.899993896484,274.859985351562,100,251.535110473633,2021-11-15
274.170013427734,274.980010986328,273.890014648438,274.429992675781,255,251.141616821289,2021-11-16
274.579986572266,274.579986572266,273.470001220703,274.100006103516,807,250.839614868164,2021-11-17
274.920013427734,276,274.779998779297,276.609985351562,105,253.136611938477,2021-11-18
276.579986572266,279.149993896484,276.579986572266,278.820007324219,202,255.159103393555,2021-11-19
279.100006103516,279.100006103516,277.630004882812,276.329986572266,376,252.88037109375,2021-11-22
274.760009765625,274.769989013672,273.649993896484,273.029998779297,73,249.860427856445,2021-11-23
272.769989013672,272.899993896484,270.630004882812,271.700012207031,1947,248.643264770508,2021-11-24
272.890014648438,273.329986572266,272.790008544922,273.100006103516,558,249.924514770508,2021-11-25
275.940002441406,276.799987792969,275.640014648438,276.690002441406,160,253.209823608398,2021-11-26
276.089996337891,276.089996337891,275.399993896484,276.690002441406,419,253.209823608398,2021-11-29
277.399993896484,277.880004882812,277.399993896484,278.929992675781,48,255.259750366211,2021-11-30
278.25,278.380004882812,277.529998779297,278.130004882812,1021,254.527648925781,2021-12-01
278.239990234375,280.619995117188,278.239990234375,279.809997558594,585,256.065093994141,2021-12-02
279.320007324219,285.25,279.309997558594,280.700012207031,15672,256.879547119141,2021-12-03
280.660003662109,281.609985351562,280.149993896484,281.269989013672,833,257.401153564453,2021-12-06
280.470001220703,281.450012207031,280.179992675781,281.260009765625,220,257.391998291016,2021-12-07
281.279998779297,281.279998779297,277.589996337891,277.630004882812,798,254.070068359375,2021-12-08
278.540008544922,279.329986572266,278.540008544922,278.959991455078,99,255.287200927734,2021-12-09
278.640014648438,279.679992675781,278.399993896484,279.820007324219,571,256.07421875,2021-12-10
280.019989013672,280.839996337891,279.339996337891,281.440002441406,150,257.556762695312,2021-12-13
281.559997558594,281.809997558594,281.109985351562,280.880004882812,172,257.044281005859,2021-12-14
281.059997558594,281.190002441406,280.299987792969,280.690002441406,72,256.870361328125,2021-12-15
280.809997558594,280.809997558594,276.869995117188,278.660003662109,2379,255.012664794922,2021-12-16
279.160003662109,280.369995117188,279.160003662109,280.320007324219,30,256.531799316406,2021-12-17
280.200012207031,281.630004882812,279.230010986328,279.119995117188,21532,255.433670043945,2021-12-20
276.929992675781,276.989990234375,275.619995117188,275.450012207031,57,252.075088500977,2021-12-21
274.709991455078,275.25,274.119995117188,274.839996337891,23632,251.516845703125,2021-12-22
273.899993896484,274.040008544922,271.859985351562,272.600006103516,21949,249.466934204102,2021-12-23
271.700012207031,272.299987792969,271.160003662109,272.179992675781,196,249.082550048828,2021-12-27
272.390014648438,272.390014648438,271.179992675781,272.589996337891,101,249.457748413086,2021-12-28
271.720001220703,271.920013427734,269.529998779297,269.480010986328,353,246.611724853516,2021-12-29
269.940002441406,270.609985351562,269.429992675781,269.309997558594,4150,246.456085205078,2021-12-30
269.779998779297,269.850006103516,267.760009765625,267.459991455078,630,244.763076782227,2022-01-03
267.100006103516,268.329986572266,267.100006103516,267.179992675781,1004,244.506851196289,2022-01-04
267.149993896484,267.269989013672,266.579986572266,266.619995117188,499,243.994400024414,2022-01-05
265.290008544922,265.950012207031,264.570007324219,265.950012207031,658,243.381271362305,2022-01-06
264.940002441406,265.700012207031,264.910003662109,264.660003662109,109,242.200729370117,2022-01-07
264.489990234375,265.799987792969,264.130004882812,265.170013427734,311,242.667434692383,2022-01-10
265.170013427734,265.899993896484,264.5,264.890014648438,1791,242.411178588867,2022-01-11
264.760009765625,267.25,264.730010986328,266.450012207031,279,243.838836669922,2022-01-12
265.730010986328,268.589996337891,265.730010986328,268.489990234375,116,245.705688476562,2022-01-13
268.070007324219,268.619995117188,267.079986572266,266.809997558594,190,244.168228149414,2022-01-14
265.179992675781,266,265.179992675781,265.660003662109,439,243.115844726562,2022-01-17
265.220001220703,265.910003662109,265,265.029998779297,1624,242.539306640625,2022-01-18
264.5,264.5,263.269989013672,264.399993896484,173,241.962753295898,2022-01-19
264.970001220703,266.320007324219,264.970001220703,265.690002441406,407,243.143325805664,2022-01-20
266.299987792969,268.100006103516,266.299987792969,266.959991455078,7770,244.305541992188,2022-01-21
266.160003662109,268.440002441406,266.149993896484,267.730010986328,677,245.010208129883,2022-01-24
268.399993896484,268.399993896484,266.239990234375,266.440002441406,457,243.829681396484,2022-01-25
267.049987792969,267.049987792969,264.959991455078,264.920013427734,301,242.438690185547,2022-01-26
263.380004882812,266,263.380004882812,266.100006103516,236,243.518524169922,2022-01-27
265.5,265.690002441406,263.859985351562,265.670013427734,320,243.125030517578,2022-01-28
266.140014648438,266.140014648438,263.410003662109,264.029998779297,434,241.624176025391,2022-01-31
263.559997558594,265.239990234375,262.489990234375,262.730010986328,1112,240.434524536133,2022-02-01
263.670013427734,263.670013427734,262.510009765625,263.540008544922,198,241.17578125,2022-02-02
263.299987792969,263.380004882812,259.859985351562,259.179992675781,411,237.185745239258,2022-02-03
258.75,260.119995117188,256.399993896484,257.630004882812,5940,235.767288208008,2022-02-04
255.800003051758,255.800003051758,254.039993286133,255.300003051758,331,233.634994506836,2022-02-07
255.360000610352,255.470001220703,252.539993286133,252.910003662109,329,231.447814941406,2022-02-08
255.059997558594,255.059997558594,253.479995727539,254.289993286133,1745,232.710693359375,2022-02-09
254.300003051758,254.350006103516,252.369995117188,251.220001220703,1199,229.901260375977,2022-02-10
252.199996948242,252.619995117188,251.449996948242,250.429992675781,566,229.178283691406,2022-02-11
253.029998779297,253.630004882812,250.880004882812,250.610000610352,271,229.343017578125,2022-02-14
249.490005493164,249.710006713867,248.229995727539,248.410003662109,379,227.329711914062,2022-02-15
248.899993896484,250.740005493164,247.899993896484,249.830001831055,373,228.629196166992,2022-02-16
249.550003051758,251.589996337891,249.550003051758,251.509994506836,2447,230.166641235352,2022-02-17
251.479995727539,252.350006103516,251.479995727539,251.75,515,230.386260986328,2022-02-18
251.119995117188,251.970001220703,251,250.929992675781,269,229.635848999023,2022-02-21
252.210006713867,252.210006713867,248.899993896484,250.190002441406,541,228.958648681641,2022-02-22
250.220001220703,251.490005493164,250.119995117188,251.360000610352,1277,230.029357910156,2022-02-23
252.869995117188,257.540008544922,252.869995117188,252.889999389648,21006,231.42951965332,2022-02-24
252.899993896484,254.440002441406,252.460006713867,252.100006103516,671,230.706558227539,2022-02-25
253.710006713867,253.710006713867,252.039993286133,254.210006713867,473,232.63752746582,2022-02-28
257.589996337891,261.209991455078,257.589996337891,263.279998779297,716,240.937835693359,2022-03-01
261.799987792969,262.070007324219,259.899993896484,260.059997558594,1846,237.991058349609,2022-03-02
258.809997558594,258.890014648438,258.070007324219,259.630004882812,202,237.597564697266,2022-03-03
261.350006103516,263.760009765625,260.790008544922,264.179992675781,342,241.761444091797,2022-03-04
264.130004882812,264.130004882812,261.010009765625,261.950012207031,249,239.720718383789,2022-03-07
262.899993896484,262.899993896484,257.899993896484,258.359985351562,415,236.435317993164,2022-03-08
258.359985351562,258.359985351562,254.369995117188,254.729995727539,272,233.113372802734,2022-03-09
254.740005493164,256.019989013672,250.070007324219,250.380004882812,895,229.132522583008,2022-03-10
250.210006713867,252.300003051758,250.089996337891,251.759994506836,968,230.395416259766,2022-03-11
250.470001220703,250.470001220703,247.110000610352,247,366,226.039352416992,2022-03-14
247.110000610352,248.580001831055,246.960006713867,247.929992675781,278,226.890426635742,2022-03-15
245.979995727539,247.710006713867,245.979995727539,246.830001831055,188,225.883773803711,2022-03-16
248.929992675781,249.199996948242,246.5,247.240005493164,1295,226.258987426758,2022-03-17
248.039993286133,249.070007324219,247.220001220703,248.089996337891,29632,227.036834716797,2022-03-18
247.779998779297,247.779998779297,244.5,244.529998779297,1105,223.778961181641,2022-03-21
243.229995727539,243.679992675781,242.589996337891,243.119995117188,538,222.48860168457,2022-03-22
243.770004272461,244.289993286133,243.580001831055,244.179992675781,578,223.458648681641,2022-03-23
244.589996337891,244.660003662109,242.229995727539,243.149993896484,4655,222.516052246094,2022-03-24
244.110000610352,244.970001220703,241.800003051758,242.429992675781,1832,221.857177734375,2022-03-25
243.639999389648,243.639999389648,240.580001831055,242.229995727539,3669,221.674118041992,2022-03-28
240.639999389648,242.699996948242,238.5,240.919998168945,12357,220.475311279297,2022-03-29
241.399993896484,241.399993896484,239.479995727539,240.669998168945,804,220.246520996094,2022-03-30
242.050003051758,244.699996948242,241.809997558594,244.029998779297,10561,223.321411132812,2022-03-31
241.960006713867,242.729995727539,241,242.300003051758,2121,221.738189697266,2022-04-01
241.660003662109,244.520004272461,241.660003662109,243.320007324219,2795,222.671661376953,2022-04-04
241.410003662109,241.5,238.25,238.5,1122,218.260665893555,2022-04-05
236.600006103516,236.729995727539,235,235.979995727539,1767,215.954528808594,2022-04-06
236.630004882812,237.229995727539,234.789993286133,235.610000610352,445,215.615905761719,2022-04-07
235.800003051758,235.910003662109,234.039993286133,235.080001831055,3833,215.130920410156,2022-04-08
233.690002441406,234.279998779297,231.880004882812,231.940002441406,1731,212.257369995117,2022-04-11
231.279998779297,233.539993286133,230.139999389648,232.309997558594,387,212.595947265625,2022-04-12
231.339996337891,233.550003051758,231.339996337891,233.050003051758,1933,213.273162841797,2022-04-13
232.800003051758,232.800003051758,228.880004882812,229.059997558594,2993,209.62174987793,2022-04-14
229.529998779297,229.529998779297,225.009994506836,226.110000610352,2295,206.922103881836,2022-04-19
226.660003662109,229,226.660003662109,228.490005493164,4308,209.100128173828,2022-04-20
227.449996948242,228.729995727539,226.160003662109,226.649993896484,1503,207.416259765625,2022-04-21
226.630004882812,227.399993896484,225.779998779297,225.759994506836,29802,206.601776123047,2022-04-22
228.580001831055,228.580001831055,226,227.929992675781,665,208.587631225586,2022-04-25
227.25,229.410003662109,227.25,229.440002441406,692,209.969512939453,2022-04-26
228.589996337891,229.210006713867,228.059997558594,228.330001831055,211,208.953735351562,2022-04-27
229.440002441406,229.440002441406,224.509994506836,224.830001831055,1584,205.750732421875,2022-04-28
225.529998779297,225.600006103516,224.039993286133,223.039993286133,1001,204.112609863281,2022-04-29
222.279998779297,223.949996948242,221.270004272461,221.270004272461,1471,202.49284362793,2022-05-02
220.509994506836,223.660003662109,219.720001220703,222.649993896484,6310,203.755722045898,2022-05-03
221.210006713867,222.220001220703,220.690002441406,221.520004272461,2602,202.721603393555,2022-05-04
222.529998779297,223.279998779297,220,219.050003051758,377,200.461227416992,2022-05-05
219.300003051758,219.75,216,216.029998779297,1630,197.697509765625,2022-05-06
216.619995117188,216.619995117188,213.779998779297,216.389999389648,2423,198.026947021484,2022-05-09
216.550003051758,220.320007324219,216.309997558594,219.839996337891,1832,201.184188842773,2022-05-10
220.130004882812,221.559997558594,217.949996948242,220.899993896484,15112,202.154205322266,2022-05-11
223.800003051758,224.589996337891,223.570007324219,224.5,3773,206.225479125977,2022-05-12
223.289993286133,223.470001220703,220.779998779297,220.889999389648,2833,202.909301757812,2022-05-13
221.080001831055,221.520004272461,218.539993286133,221.5,1244,203.469650268555,2022-05-16
219.770004272461,220.240005493164,217.960006713867,218.259994506836,1852,200.493392944336,2022-05-17
218.220001220703,219.149993896484,217.550003051758,219.589996337891,3937,201.715133666992,2022-05-18
219.979995727539,222.990005493164,219.979995727539,221.839996337891,549,203.781967163086,2022-05-19
220.320007324219,220.320007324219,218.509994506836,219.050003051758,617,201.219100952148,2022-05-20
219.050003051758,219.350006103516,216.839996337891,216.220001220703,662,198.61946105957,2022-05-23
215.75,217.399993896484,215.029998779297,217.320007324219,3857,199.629913330078,2022-05-24
217.320007324219,218.600006103516,217.240005493164,217.240005493164,10181,199.556457519531,2022-05-25
217.589996337891,218.360000610352,215.970001220703,215.5,1836,197.958084106445,2022-05-26
215.899993896484,218.589996337891,215.860000610352,217.130004882812,278,199.45539855957,2022-05-27
214.699996948242,215.259994506836,213.820007324219,214.720001220703,515,197.241561889648,2022-05-30
214.410003662109,214.410003662109,211.779998779297,211.710006713867,1162,194.476577758789,2022-05-31
211.059997558594,212.169998168945,209.350006103516,209.410003662109,1192,192.363815307617,2022-06-01
208.690002441406,208.899993896484,207.5,207.699996948242,45,190.792984008789,2022-06-02
208.029998779297,208.029998779297,205.460006713867,206.029998779297,2139,189.258941650391,2022-06-03
205.839996337891,206.169998168945,204.5,203.949996948242,519,187.348251342773,2022-06-06
204.839996337891,205.729995727539,204.720001220703,206.369995117188,4079,189.571243286133,2022-06-07
205.899993896484,205.919998168945,204.259994506836,204.309997558594,557,187.678955078125,2022-06-08
204.710006713867,204.899993896484,199.619995117188,201.399993896484,27929,185.005813598633,2022-06-09
201.080001831055,203.220001220703,199.600006103516,199.639999389648,5532,183.389068603516,2022-06-10
198.869995117188,198.869995117188,195.860000610352,195.5,487,179.586090087891,2022-06-13
197.020004272461,197.020004272461,191.990005493164,191.160003662109,1270,175.599380493164,2022-06-14
194.059997558594,197.009994506836,192.039993286133,195.190002441406,13280,179.301315307617,2022-06-15
195.850006103516,195.850006103516,191.240005493164,195.610000610352,5742,179.687149047852,2022-06-16
195.169998168945,198.600006103516,194.899993896484,197.029998779297,975,180.991546630859,2022-06-17
196.25,197.570007324219,194.539993286133,193.970001220703,1732,178.180648803711,2022-06-20
194.320007324219,194.320007324219,192.619995117188,193.130004882812,1312,177.40901184082,2022-06-21
194.529998779297,197.809997558594,194.529998779297,197.350006103516,1235,181.285507202148,2022-06-22
197.229995727539,202.630004882812,197.229995727539,201.520004272461,12956,185.116058349609,2022-06-23
202.029998779297,202.5,199.470001220703,200.850006103516,3922,184.500595092773,2022-06-24
199.789993286133,199.789993286133,198.100006103516,198.899993896484,4248,182.709320068359,2022-06-27
198.139999389648,198.139999389648,195.809997558594,196.300003051758,1771,180.320983886719,2022-06-28
